Time,Rapamycin_Dose,Cytosolic_Rapamycin,Raptor,Rictor,mTOR_Rapamycin,mTORC1_Rapamycin,mTORC1,mTORC2,mTOR,K_abs_Rapam,K_el_Rapam,K_syn_mTOR,K_deg_mTOR,K_syn_Raptor,K_deg_Raptor,K_syn_Rictor,K_deg_Rictor,k_form_C1,k_diss_C1,k_form_C2,k_diss_C2,k_form_mTOR_Rapam,k_diss_mTOR_Rapam,k_form_C1_Rapam,k_diss_C1_Rapam,k_forward_Raptor_release,k_reverse_Raptor_release,compartment,Absorption_of_Rapamycin,Elimination_of_rapamycin,Synthesis_of_mTOR,Degradation_of_mTOR,Synthesis_of_Raptor,Degradation_of_Raptor,Synthesis_of_Rictor,Degradation_of_Rictor,mTORC1_formation_and_dissociation,mTORC2_formation_and_dissociation,mTOR___Rapamycin_association_sequestration_and_dissociation,mTORC1___Rapamycin_association_sequestration_and_dissociation,Releasing_Raptor_from_mTORC1___rapamycin_complex
1207.5,7.199999999999998e-19,1.762289913591967e-17,4.799130997521853e-08,1.3242415567284804e-08,1.571872189202983e-16,2.7307732773589567e-16,2.7216750953047275e-07,7.510016433017333e-08,2.8354782400802026e-08,2.77,0.0718632,1.6e-27,1e-08,2.15e-27,1e-08,5.9e-28,1e-08,16666666.0,0.08333,16666666.0,0.08333,1920000.0,0.022,1920000.0,0.022,0.01,1e-05,1.0,1.9943999999999996e-18,1.2664379251844223e-18,1.6e-27,2.8354782400802027e-16,2.15e-27,4.799130997521853e-16,5.9e-28,1.3242415567284804e-16,-2.85083711844175e-16,-7.943465301337662e-17,-2.498707353327617e-18,3.2013494813878505e-18,2.7307732772835203e-18
1210.0,7.199999999999998e-19,1.768424781984526e-17,4.799130949497365e-08,1.3242415434811617e-08,1.5777023999117238e-16,2.7424730403422403e-16,2.7216750880976487e-07,7.510016413158612e-08,2.8354782609474512e-08,2.77,0.0718632,1.6e-27,1e-08,2.15e-27,1e-08,5.9e-28,1e-08,16666666.0,0.08333,16666666.0,0.08333,1920000.0,0.022,1920000.0,0.022,0.01,1e-05,1.0,1.9943999999999996e-18,1.2708466379271039e-18,1.6e-27,2.835478260947451e-16,2.15e-27,4.799130949497365e-16,5.9e-28,1.3242415434811617e-16,-2.85073342308016e-16,-7.943505833187677e-17,-2.5081939149217236e-18,3.2076684459065276e-18,2.7424730402665243e-18
1212.5,7.199999999999998e-19,1.77439790901328e-17,4.799130901473213e-08,1.3242415302339165e-08,1.5835833063802257e-16,2.7540299759938203e-16,2.72167508089068e-07,7.510016393299819e-08,2.8354782818146002e-08,2.77,0.0718632,1.6e-27,1e-08,2.15e-27,1e-08,5.9e-28,1e-08,16666666.0,0.08333,16666666.0,0.08333,1920000.0,0.022,1920000.0,0.022,0.01,1e-05,1.0,1.9943999999999996e-18,1.2751391181500315e-18,1.6e-27,2.8354782818146005e-16,2.15e-27,4.799130901473213e-16,5.9e-28,1.3242415302339164e-16,-2.8506309850331015e-16,-7.943527505319726e-17,-2.517880061050052e-18,3.2134564321018632e-18,2.754029975917822e-18
1215.0,7.199999999999998e-19,1.7802995407680645e-17,4.799130853449377e-08,1.3242415169867157e-08,1.5895075006094654e-16,2.7654440660525434e-16,2.721675073683823e-07,7.510016373440983e-08,2.8354783026816744e-08,2.77,0.0718632,1.6e-27,1e-08,2.15e-27,1e-08,5.9e-28,1e-08,16666666.0,0.08333,16666666.0,0.08333,1920000.0,0.022,1920000.0,0.022,0.01,1e-05,1.0,1.9943999999999996e-18,1.2793802195812357e-18,1.6e-27,2.8354783026816744e-16,2.15e-27,4.799130853449377e-16,5.9e-28,1.3242415169867157e-16,-2.8505289771199615e-16,-7.943541319235955e-17,-2.527700363077401e-18,3.2191850715788644e-18,2.765444065976261e-18
1217.5,7.199999999999998e-19,1.7861660209750453e-17,4.7991308054258285e-08,1.324241503739544e-08,1.5954684966694884e-16,2.7767191772763763e-16,2.721675066477076e-07,7.510016353582117e-08,2.8354783235486947e-08,2.77,0.0718632,1.6e-27,1e-08,2.15e-27,1e-08,5.9e-28,1e-08,16666666.0,0.08333,16666666.0,0.08333,1920000.0,0.022,1920000.0,0.022,0.01,1e-05,1.0,1.9943999999999996e-18,1.2835960599853388e-18,1.6e-27,2.8354783235486945e-16,2.15e-27,4.7991308054258285e-16,5.9e-28,1.324241503739544e-16,-2.8504269030323725e-16,-7.943550914531061e-17,-2.5376207660039538e-18,3.225035775834566e-18,2.7767191771998075e-18
1220.0,7.199999999999998e-19,1.7919970032969516e-17,4.7991307574025326e-08,1.3242414904923929e-08,1.6014605669374937e-16,2.787861689026531e-16,2.721675059270436e-07,7.51001633372323e-08,2.835478344415676e-08,2.77,0.0718632,1.6e-27,1e-08,2.15e-27,1e-08,5.9e-28,1e-08,16666666.0,0.08333,16666666.0,0.08333,1920000.0,0.022,1920000.0,0.022,0.01,1e-05,1.0,1.9943999999999996e-18,1.2877863904732949e-18,1.6e-27,2.835478344415676e-16,2.15e-27,4.7991307574025325e-16,5.9e-28,1.3242414904923928e-16,-2.8503249612936814e-16,-7.943557614694023e-17,-2.547628857610078e-18,3.2309927004501282e-18,2.787861688949675e-18
1222.5,7.199999999999998e-19,1.797792360493772e-17,4.7991307093794597e-08,1.324241477245256e-08,1.60747844135418e-16,2.7988774998857237e-16,2.721675052063901e-07,7.510016313864329e-08,2.8354783652826333e-08,2.77,0.0718632,1.6e-27,1e-08,2.15e-27,1e-08,5.9e-28,1e-08,16666666.0,0.08333,16666666.0,0.08333,1920000.0,0.022,1920000.0,0.022,0.01,1e-05,1.0,1.9943999999999996e-18,1.2919511196063605e-18,1.6e-27,2.8354783652826333e-16,2.15e-27,4.799130709379459e-16,5.9e-28,1.324241477245256e-16,-2.8502231519038884e-16,-7.943561998751269e-17,-2.557713113036702e-18,3.237042203637591e-18,2.7988774998085787e-18
1225.0,7.199999999999998e-19,1.8035549220433848e-17,4.799130661356581e-08,1.3242414639981272e-08,1.6135172504326516e-16,2.809771840338996e-16,2.7216750448574675e-07,7.510016294005422e-08,2.8354783861495825e-08,2.77,0.0718632,1.6e-27,1e-08,2.15e-27,1e-08,5.9e-28,1e-08,16666666.0,0.08333,16666666.0,0.08333,1920000.0,0.022,1920000.0,0.022,0.01,1e-05,1.0,1.9943999999999996e-18,1.2960922807378817e-18,1.6e-27,2.8354783861495824e-16,2.15e-27,4.799130661356581e-16,5.9e-28,1.3242414639981273e-16,-2.850121309426871e-16,-7.943563818548617e-17,-2.5678612790117924e-18,3.2431875640964544e-18,2.8097718402615613e-18
1227.5,7.199999999999998e-19,1.8092838594038155e-17,4.7991306133338703e-08,1.3242414507510006e-08,1.6195725384702698e-16,2.820549849950538e-16,2.7216750376511346e-07,7.510016274146512e-08,2.8354784070165346e-08,2.77,0.0718632,1.6e-27,1e-08,2.15e-27,1e-08,5.9e-28,1e-08,16666666.0,0.08333,16666666.0,0.08333,1920000.0,0.022,1920000.0,0.022,0.01,1e-05,1.0,1.9943999999999996e-18,1.3002092784510828e-18,1.6e-27,2.8354784070165345e-16,2.15e-27,4.79913061333387e-16,5.9e-28,1.3242414507510006e-16,-2.8500197316476494e-16,-7.943563818548617e-17,-2.578064004058006e-18,3.2494131451445976e-18,2.8205498498728125e-18
1230.0,7.199999999999998e-19,1.8149787782977603e-17,4.7991305653113036e-08,1.3242414375038717e-08,1.6256402060310395e-16,2.831216269664935e-16,2.721675030444898e-07,7.510016254287605e-08,2.835478427883502e-08,2.77,0.0718632,1.6e-27,1e-08,2.15e-27,1e-08,5.9e-28,1e-08,16666666.0,0.08333,16666666.0,0.08333,1920000.0,0.022,1920000.0,0.022,0.01,1e-05,1.0,1.9943999999999996e-18,1.3043018294056762e-18,1.6e-27,2.835478427883502e-16,2.15e-27,4.799130565311304e-16,5.9e-28,1.3242414375038717e-16,-2.8499181869556524e-16,-7.943561833315147e-17,-2.5883124840657936e-18,3.255706456363512e-18,2.8312162695869184e-18
1232.5,7.199999999999998e-19,1.8206403312717783e-17,4.799130517288857e-08,1.3242414242567358e-08,1.6317164736527259e-16,2.8417754234536424e-16,2.721675023238757e-07,7.510016234428705e-08,2.8354784487504948e-08,2.77,0.0718632,1.6e-27,1e-08,2.15e-27,1e-08,5.9e-28,1e-08,16666666.0,0.08333,16666666.0,0.08333,1920000.0,0.022,1920000.0,0.022,0.01,1e-05,1.0,1.9943999999999996e-18,1.3083704025425007e-18,1.6e-27,2.835478448750495e-16,2.15e-27,4.799130517288857e-16,5.9e-28,1.3242414242567358e-16,-2.8498169731359004e-16,-7.943558276438513e-17,-2.5985980489645556e-18,3.262061394975176e-18,2.8417754233753343e-18
1235.0,7.199999999999998e-19,1.8262673559724604e-17,4.799130469266509e-08,1.3242414110095893e-08,1.6377978975767678e-16,2.8522314579986774e-16,2.72167501603271e-07,7.510016214569816e-08,2.835478469617523e-08,2.77,0.0718632,1.6e-27,1e-08,2.15e-27,1e-08,5.9e-28,1e-08,16666666.0,0.08333,16666666.0,0.08333,1920000.0,0.022,1920000.0,0.022,0.01,1e-05,1.0,1.9943999999999996e-18,1.3124141625572011e-18,1.6e-27,2.835478469617523e-16,2.15e-27,4.7991304692665095e-16,5.9e-28,1.3242414110095894e-16,-2.849716057101169e-16,-7.943552899764531e-17,-2.608913755284844e-18,3.2684627642679246e-18,2.8522314579200775e-18
1237.5,7.199999999999998e-19,1.831861093595456e-17,4.799130421244243e-08,1.324241397762428e-08,1.6438812932592175e-16,2.8625880427226715e-16,2.7216750088267537e-07,7.510016194710943e-08,2.8354784904845962e-08,2.77,0.0718632,1.6e-27,1e-08,2.15e-27,1e-08,5.9e-28,1e-08,16666666.0,0.08333,16666666.0,0.08333,1920000.0,0.022,1920000.0,0.022,0.01,1e-05,1.0,1.9943999999999996e-18,1.3164340014126898e-18,1.6e-27,2.8354784904845964e-16,2.15e-27,4.799130421244243e-16,5.9e-28,1.324241397762428e-16,-2.8496152734153354e-16,-7.943546116883508e-17,-2.619251921308741e-18,3.27490897752526e-18,2.8625880426437796e-18
1240.0,7.199999999999998e-19,1.837422126778132e-17,4.799130373222041e-08,1.3242413845152483e-08,1.6499637383758245e-16,2.8728486400961197e-16,2.7216750016208877e-07,7.510016174852089e-08,2.8354785113517217e-08,2.77,0.0718632,1.6e-27,1e-08,2.15e-27,1e-08,5.9e-28,1e-08,16666666.0,0.08333,16666666.0,0.08333,1920000.0,0.022,1920000.0,0.022,0.01,1e-05,1.0,1.9943999999999996e-18,1.3204303378108227e-18,1.6e-27,2.8354785113517216e-16,2.15e-27,4.799130373222041e-16,5.9e-28,1.3242413845152482e-16,-2.849514886776196e-16,-7.943538010513505e-17,-2.6296058007285916e-18,3.281395461952623e-18,2.872848640016936e-18
1242.5,7.199999999999998e-19,1.842950636591406e-17,4.7991303251998856e-08,1.3242413712680472e-08,1.6560425527500723e-16,2.883016502792792e-16,2.7216749944151096e-07,7.510016154993256e-08,2.8354785322189074e-08,2.77,0.0718632,1.6e-27,1e-08,2.15e-27,1e-08,5.9e-28,1e-08,16666666.0,0.08333,16666666.0,0.08333,1920000.0,0.022,1920000.0,0.022,0.01,1e-05,1.0,1.9943999999999996e-18,1.3244033018749554e-18,1.6e-27,2.8354785322189074e-16,2.15e-27,4.799130325199885e-16,5.9e-28,1.3242413712680473e-16,-2.849414731747628e-16,-7.943528580654522e-17,-2.6399693985792912e-18,3.287916007876155e-18,2.8830165027133164e-18
1245.0,7.199999999999998e-19,1.8484467201257984e-17,4.799130277177765e-08,1.3242413580208216e-08,1.6621154041769838e-16,2.8930945374121136e-16,2.721674987209418e-07,7.510016135134447e-08,2.8354785530861603e-08,2.77,0.0718632,1.6e-27,1e-08,2.15e-27,1e-08,5.9e-28,1e-08,16666666.0,0.08333,16666666.0,0.08333,1920000.0,0.022,1920000.0,0.022,0.01,1e-05,1.0,1.9943999999999996e-18,1.3283529633774428e-18,1.6e-27,2.8354785530861603e-16,2.15e-27,4.799130277177765e-16,5.9e-28,1.3242413580208217e-16,-2.849314907591305e-16,-7.943517992742681e-17,-2.650337531153046e-18,3.2944647281362404e-18,2.8930945373323466e-18
1247.5,7.199999999999998e-19,1.8539104031695607e-17,4.799130229155663e-08,1.3242413447735691e-08,1.6681800090847964e-16,2.9030856073353364e-16,2.721674980003811e-07,7.510016115275665e-08,2.8354785739534863e-08,2.77,0.0718632,1.6e-27,1e-08,2.15e-27,1e-08,5.9e-28,1e-08,16666666.0,0.08333,16666666.0,0.08333,1920000.0,0.022,1920000.0,0.022,0.01,1e-05,1.0,1.9943999999999996e-18,1.3322793408505478e-18,1.6e-27,2.8354785739534866e-16,2.15e-27,4.799130229155663e-16,5.9e-28,1.324241344773569e-16,-2.849215447394452e-16,-7.943506494932167e-17,-2.6607051605529337e-18,3.301035458054973e-18,2.9030856072552783e-18
1250.0,7.199999999999998e-19,1.859341886502903e-17,4.7991301811335686e-08,1.3242413315262873e-08,1.6742342650198122e-16,2.9129923758709937e-16,2.721674972798289e-07,7.510016095416914e-08,2.835478594820891e-08,2.77,0.0718632,1.6e-27,1e-08,2.15e-27,1e-08,5.9e-28,1e-08,16666666.0,0.08333,16666666.0,0.08333,1920000.0,0.022,1920000.0,0.022,0.01,1e-05,1.0,1.9943999999999996e-18,1.3361825785813542e-18,1.6e-27,2.8354785948208913e-16,2.15e-27,4.799130181133569e-16,5.9e-28,1.3242413315262873e-16,-2.8491163842442925e-16,-7.943494004504917e-17,-2.6710675520740743e-18,3.307623387555189e-18,2.912992375790645e-18
1252.5,7.199999999999998e-19,1.8647413290889174e-17,4.799130133111469e-08,1.3242413182789736e-08,1.6802763250856518e-16,2.922817249710316e-16,2.7216749655928485e-07,7.510016075558195e-08,2.8354786156883796e-08,2.77,0.0718632,1.6e-27,1e-08,2.15e-27,1e-08,5.9e-28,1e-08,16666666.0,0.08333,16666666.0,0.08333,1920000.0,0.022,1920000.0,0.022,0.01,1e-05,1.0,1.9943999999999996e-18,1.340062790805827e-18,1.6e-27,2.8354786156883794e-16,2.15e-27,4.799130133111469e-16,5.9e-28,1.3242413182789737e-16,-2.8490176850536026e-16,-7.943480852333178e-17,-2.681420556003419e-18,3.314224052597577e-18,2.9228172496296776e-18
1255.0,7.199999999999998e-19,1.870108913065747e-17,4.7991300850893544e-08,1.3242413050316261e-08,1.6863042718764871e-16,2.9325627048604603e-16,2.7216749583874886e-07,7.51001605569951e-08,2.8354786365559574e-08,2.77,0.0718632,1.6e-27,1e-08,2.15e-27,1e-08,5.9e-28,1e-08,16666666.0,0.08333,16666666.0,0.08333,1920000.0,0.022,1920000.0,0.022,0.01,1e-05,1.0,1.9943999999999996e-18,1.343920108414264e-18,1.6e-27,2.8354786365559577e-16,2.15e-27,4.799130085089354e-16,5.9e-28,1.3242413050316261e-16,-2.848919316735158e-16,-7.943466872980826e-17,-2.6917598548903562e-18,3.3208329577517e-18,2.9325627047795326e-18
1257.5,7.199999999999998e-19,1.8754448554936228e-17,4.799130037067216e-08,1.3242412917842431e-08,1.6923167195342797e-16,2.9422306721627377e-16,2.721674951182209e-07,7.51001603584086e-08,2.8354786574236288e-08,2.77,0.0718632,1.6e-27,1e-08,2.15e-27,1e-08,5.9e-28,1e-08,16666666.0,0.08333,16666666.0,0.08333,1920000.0,0.022,1920000.0,0.022,0.01,1e-05,1.0,1.9943999999999996e-18,1.3477546873930931e-18,1.6e-27,2.835478657423629e-16,2.15e-27,4.799130037067216e-16,5.9e-28,1.324241291784243e-16,-2.8488213785506315e-16,-7.943452066447861e-17,-2.70208228167741e-18,3.327446989441397e-18,2.9422306720815214e-18
1260.0,7.199999999999998e-19,1.880749332199499e-17,4.799129989045042e-08,1.3242412785368227e-08,1.6983119629562051e-16,2.951823411177009e-16,2.721674943977009e-07,7.510016015982249e-08,2.8354786782913982e-08,2.77,0.0718632,1.6e-27,1e-08,2.15e-27,1e-08,5.9e-28,1e-08,16666666.0,0.08333,16666666.0,0.08333,1920000.0,0.022,1920000.0,0.022,0.01,1e-05,1.0,1.9943999999999996e-18,1.3515666540971903e-18,1.6e-27,2.835478678291398e-16,2.15e-27,4.799129989045042e-16,5.9e-28,1.3242412785368227e-16,-2.848723870500024e-16,-7.943436680888467e-17,-2.7123839894164576e-18,3.3340620954404074e-18,2.9518234110955047e-18
1262.5,7.199999999999998e-19,1.8860225432787593e-17,4.799129941022827e-08,1.3242412652893635e-08,1.704288953484674e-16,2.9613425083712175e-16,2.721674936771887e-07,7.510015996123676e-08,2.8354786991592675e-08,2.77,0.0718632,1.6e-27,1e-08,2.15e-27,1e-08,5.9e-28,1e-08,16666666.0,0.08333,16666666.0,0.08333,1920000.0,0.022,1920000.0,0.022,0.01,1e-05,1.0,1.9943999999999996e-18,1.3553561523215014e-18,1.6e-27,2.8354786991592674e-16,2.15e-27,4.799129941022827e-16,5.9e-28,1.3242412652893635e-16,-2.848626891845008e-16,-7.943420716302645e-17,-2.7226625621268692e-18,3.340675831142178e-18,2.9613425082894265e-18
1265.0,7.199999999999998e-19,1.8912646730297284e-17,4.799129893000562e-08,1.3242412520418642e-08,1.7102462588841246e-16,2.970789942951433e-16,2.7216749295668416e-07,7.510015976265144e-08,2.8354787200272414e-08,2.77,0.0718632,1.6e-27,1e-08,2.15e-27,1e-08,5.9e-28,1e-08,16666666.0,0.08333,16666666.0,0.08333,1920000.0,0.022,1920000.0,0.022,0.01,1e-05,1.0,1.9943999999999996e-18,1.3591233145086999e-18,1.6e-27,2.8354787200272415e-16,2.15e-27,4.799129893000562e-16,5.9e-28,1.3242412520418643e-16,-2.848530277149462e-16,-7.943404338126517e-17,-2.73291474855658e-18,3.3472848053668968e-18,2.9707899428693558e-18
1267.5,7.199999999999998e-19,1.8964758961603665e-17,4.799129844978242e-08,1.3242412387943237e-08,1.716183235069868e-16,2.9801668856719875e-16,2.721674922361872e-07,7.510015956406654e-08,2.8354787408953214e-08,2.77,0.0718632,1.6e-27,1e-08,2.15e-27,1e-08,5.9e-28,1e-08,16666666.0,0.08333,16666666.0,0.08333,1920000.0,0.022,1920000.0,0.022,0.01,1e-05,1.0,1.9943999999999996e-18,1.3628682662095166e-18,1.6e-27,2.835478740895321e-16,2.15e-27,4.799129844978243e-16,5.9e-28,1.3242412387943237e-16,-2.8484341256750587e-16,-7.94338746364202e-17,-2.7431390366065498e-18,3.3538873554130068e-18,2.9801668855896256e-18
1270.0,7.199999999999998e-19,1.901656401527111e-17,4.7991297969558614e-08,1.3242412255467406e-08,1.7220985677345506e-16,2.989475194984019e-16,2.721674915156977e-07,7.510015936548206e-08,2.8354787617635113e-08,2.77,0.0718632,1.6e-27,1e-08,2.15e-27,1e-08,5.9e-28,1e-08,16666666.0,0.08333,16666666.0,0.08333,1920000.0,0.022,1920000.0,0.022,0.01,1e-05,1.0,1.9943999999999996e-18,1.366591143142231e-18,1.6e-27,2.8354787617635114e-16,2.15e-27,4.799129796955862e-16,5.9e-28,1.3242412255467406e-16,-2.848338338160125e-16,-7.943370010131096e-17,-2.7533324319852757e-18,3.3604803795804793e-18,2.9894751949013733e-18
1272.5,7.199999999999998e-19,1.906806374107895e-17,4.7991297489334105e-08,1.3242412122991137e-08,1.7279911262981202e-16,2.9987165408211984e-16,2.7216749079521564e-07,7.510015916689802e-08,2.8354787826318138e-08,2.77,0.0718632,1.6e-27,1e-08,2.15e-27,1e-08,5.9e-28,1e-08,16666666.0,0.08333,16666666.0,0.08333,1920000.0,0.022,1920000.0,0.022,0.01,1e-05,1.0,1.9943999999999996e-18,1.3702920782379047e-18,1.6e-27,2.835478782631814e-16,2.15e-27,4.799129748933411e-16,5.9e-28,1.3242412122991137e-16,-2.848243113128008e-16,-7.943352308465987e-17,-2.763492346712817e-18,3.367061170640129e-18,2.99871654073827e-18
1275.0,7.199999999999998e-19,1.9119259869335012e-17,4.7991297009108875e-08,1.3242411990514423e-08,1.73386041188905e-16,3.0078919404950426e-16,2.721674900747409e-07,7.510015896831444e-08,2.8354788035002303e-08,2.77,0.0718632,1.6e-27,1e-08,2.15e-27,1e-08,5.9e-28,1e-08,16666666.0,0.08333,16666666.0,0.08333,1920000.0,0.022,1920000.0,0.022,0.01,1e-05,1.0,1.9943999999999996e-18,1.373971195841996e-18,1.6e-27,2.8354788035002304e-16,2.15e-27,4.799129700910888e-16,5.9e-28,1.3242411990514425e-16,-2.8481482520553604e-16,-7.943334193210572e-17,-2.7736175890721595e-18,3.373628394700275e-18,3.0078919404118323e-18
1277.5,7.199999999999998e-19,1.9170154169543084e-17,4.799129652888288e-08,1.324241185803726e-08,1.7397057192587637e-16,3.0170026244737184e-16,2.721674893542734e-07,7.51001587697313e-08,2.8354788243687627e-08,2.77,0.0718632,1.6e-27,1e-08,2.15e-27,1e-08,5.9e-28,1e-08,16666666.0,0.08333,16666666.0,0.08333,1920000.0,0.022,1920000.0,0.022,0.01,1e-05,1.0,1.9943999999999996e-18,1.3776286231167086e-18,1.6e-27,2.8354788243687627e-16,2.15e-27,4.799129652888288e-16,5.9e-28,1.3242411858037258e-16,-2.8480538872910803e-16,-7.943315664364851e-17,-2.7837065111829e-18,3.3801802694069034e-18,3.0170026243902277e-18
1280.0,7.199999999999998e-19,1.9220748456648756e-17,4.799129604865605e-08,1.3242411725559634e-08,1.7455261037906913e-16,3.0260500704631146e-16,2.7216748863381313e-07,7.510015857114863e-08,2.835478845237413e-08,2.77,0.0718632,1.6e-27,1e-08,2.15e-27,1e-08,5.9e-28,1e-08,16666666.0,0.08333,16666666.0,0.08333,1920000.0,0.022,1920000.0,0.022,0.01,1e-05,1.0,1.9943999999999996e-18,1.3812644904898409e-18,1.6e-27,2.835478845237413e-16,2.15e-27,4.799129604865605e-16,5.9e-28,1.3242411725559634e-16,-2.847960018835168e-16,-7.943297052801068e-17,-2.7937569360811426e-18,3.3867144922291443e-18,3.0260500703793444e-18
1282.5,7.199999999999998e-19,1.927104450388991e-17,4.7991295568428353e-08,1.3242411593081537e-08,1.7513208623941227e-16,3.0350355061363774e-16,2.721674879133599e-07,7.510015837256644e-08,2.8354788661061825e-08,2.77,0.0718632,1.6e-27,1e-08,2.15e-27,1e-08,5.9e-28,1e-08,16666666.0,0.08333,16666666.0,0.08333,1920000.0,0.022,1920000.0,0.022,0.01,1e-05,1.0,1.9943999999999996e-18,1.3848789253919413e-18,1.6e-27,2.8354788661061828e-16,2.15e-27,4.799129556842836e-16,5.9e-28,1.3242411593081538e-16,-2.8478666136003983e-16,-7.943278358519225e-17,-2.8037672204304956e-18,3.3932292889133026e-18,3.0350355060523296e-18
1285.0,7.199999999999998e-19,1.9321044048881844e-17,4.799129508819977e-08,1.324241146060297e-08,1.757089796702931e-16,3.0439596302561567e-16,2.7216748719291363e-07,7.510015817398472e-08,2.8354788869750728e-08,2.77,0.0718632,1.6e-27,1e-08,2.15e-27,1e-08,5.9e-28,1e-08,16666666.0,0.08333,16666666.0,0.08333,1920000.0,0.022,1920000.0,0.022,0.01,1e-05,1.0,1.9943999999999996e-18,1.3884720526936058e-18,1.6e-27,2.835478886975073e-16,2.15e-27,4.799129508819977e-16,5.9e-28,1.3242411460602971e-16,-2.847773605412323e-16,-7.943259085210952e-17,-2.813736833227987e-18,3.3997240301937724e-18,3.0439596301718318e-18
1287.5,7.199999999999998e-19,1.937074885040332e-17,4.799129460797024e-08,1.3242411328123925e-08,1.7628322530001323e-16,3.052823620080126e-16,2.721674864724744e-07,7.510015797540348e-08,2.8354789078440846e-08,2.77,0.0718632,1.6e-27,1e-08,2.15e-27,1e-08,5.9e-28,1e-08,16666666.0,0.08333,16666666.0,0.08333,1920000.0,0.022,1920000.0,0.022,0.01,1e-05,1.0,1.9943999999999996e-18,1.392043998786304e-18,1.6e-27,2.8354789078440845e-16,2.15e-27,4.799129460797025e-16,5.9e-28,1.3242411328123924e-16,-2.847681225881513e-16,-7.943239894620741e-17,-2.8236642405465882e-18,3.406197045175106e-18,3.0528236199955256e-18
1290.0,7.199999999999998e-19,1.9420160646755796e-17,4.7991294127739765e-08,1.3242411195644397e-08,1.768547826234104e-16,3.061628392637968e-16,2.7216748575204203e-07,7.510015777682272e-08,2.8354789287132195e-08,2.77,0.0718632,1.6e-27,1e-08,2.15e-27,1e-08,5.9e-28,1e-08,16666666.0,0.08333,16666666.0,0.08333,1920000.0,0.022,1920000.0,0.022,0.01,1e-05,1.0,1.9943999999999996e-18,1.3955948885899411e-18,1.6e-27,2.83547892871322e-16,2.15e-27,4.799129412773976e-16,5.9e-28,1.3242411195644396e-16,-2.8475892103101725e-16,-7.943220373158285e-17,-2.833548456637875e-18,3.4126472247627584e-18,3.0616283925530932e-18
1292.5,7.199999999999998e-19,1.9469281166154935e-17,4.799129364750831e-08,1.3242411063164382e-08,1.7742361320321674e-16,3.070374838708519e-16,2.7216748503161653e-07,7.510015757824246e-08,2.8354789495824775e-08,2.77,0.0718632,1.6e-27,1e-08,2.15e-27,1e-08,5.9e-28,1e-08,16666666.0,0.08333,16666666.0,0.08333,1920000.0,0.022,1920000.0,0.022,0.01,1e-05,1.0,1.9943999999999996e-18,1.3991248462996253e-18,1.6e-27,2.8354789495824774e-16,2.15e-27,4.799129364750831e-16,5.9e-28,1.3242411063164383e-16,-2.8474977572216487e-16,-7.94320093441389e-17,-2.8433885417961773e-18,3.4190735123436066e-18,3.0703748386233707e-18
1295.0,7.199999999999998e-19,1.9518112126734943e-17,4.799129316727583e-08,1.324241093068388e-08,1.779896820685751e-16,3.079063809556032e-16,2.721674843111978e-07,7.51001573796627e-08,2.8354789704518602e-08,2.77,0.0718632,1.6e-27,1e-08,2.15e-27,1e-08,5.9e-28,1e-08,16666666.0,0.08333,16666666.0,0.08333,1920000.0,0.022,1920000.0,0.022,0.01,1e-05,1.0,1.9943999999999996e-18,1.4026339953859787e-18,1.6e-27,2.83547897045186e-16,2.15e-27,4.799129316727584e-16,5.9e-28,1.324241093068388e-16,-2.847406833528717e-16,-7.94318116479725e-17,-2.8531836331257073e-18,3.425474932968408e-18,3.0790638094706124e-18
1297.5,7.199999999999998e-19,1.956665523658408e-17,4.799129268704234e-08,1.3242410798202886e-08,1.7855296923798267e-16,3.0876960076448477e-16,2.7216748359078574e-07,7.510015718108342e-08,2.8354789913213677e-08,2.77,0.0718632,1.6e-27,1e-08,2.15e-27,1e-08,5.9e-28,1e-08,16666666.0,0.08333,16666666.0,0.08333,1920000.0,0.022,1920000.0,0.022,0.01,1e-05,1.0,1.9943999999999996e-18,1.406122458597689e-18,1.6e-27,2.8354789913213677e-16,2.15e-27,4.799129268704234e-16,5.9e-28,1.3242410798202886e-16,-2.8473163399697036e-16,-7.943161477898671e-17,-2.862933198043381e-18,3.431850833798091e-18,3.0876960075591577e-18
1300.0,7.199999999999998e-19,1.9614912193708125e-17,4.799129220680781e-08,1.3242410665721401e-08,1.7911345786566243e-16,3.096272099060989e-16,2.7216748287038036e-07,7.510015698250463e-08,2.8354790121910002e-08,2.77,0.0718632,1.6e-27,1e-08,2.15e-27,1e-08,5.9e-28,1e-08,16666666.0,0.08333,16666666.0,0.08333,1920000.0,0.022,1920000.0,0.022,0.01,1e-05,1.0,1.9943999999999996e-18,1.4095903579588858e-18,1.6e-27,2.8354790121910005e-16,2.15e-27,4.799129220680781e-16,5.9e-28,1.32424106657214e-16,-2.8472263096318333e-16,-7.943141377409786e-17,-2.872636773500982e-18,3.438200636757161e-18,3.09627209897503e-18
