Cytosolic_Rapamycin_2_task1,Rapamycin_Dose_1_task1,Raptor_3_task1,Rictor_4_task1,_1_task1,mTORC1_7_task1,mTORC1_Rapamycin_6_task1,mTORC2_8_task1,mTOR_9_task1,mTOR_Rapamycin_5_task1
1.9518112126734943e-17,7.199999999999998e-19,4.799129316727583e-08,1.324241093068388e-08,1295.0,2.721674843111978e-07,3.079063809556032e-16,7.51001573796627e-08,2.8354789704518602e-08,1.779896820685751e-16
1.956665523658408e-17,7.199999999999998e-19,4.799129268704234e-08,1.3242410798202886e-08,1297.5,2.7216748359078574e-07,3.0876960076448477e-16,7.510015718108342e-08,2.8354789913213677e-08,1.7855296923798267e-16
1.9614912193708125e-17,7.199999999999998e-19,4.799129220680781e-08,1.3242410665721401e-08,1300.0,2.7216748287038036e-07,3.096272099060989e-16,7.510015698250463e-08,2.8354790121910002e-08,1.7911345786566243e-16
1.9662884679516302e-17,7.199999999999998e-19,4.799129172657222e-08,1.324241053323942e-08,1302.5,2.7216748214998154e-07,3.104793001494173e-16,7.510015678392635e-08,2.8354790330607584e-08,1.7967110587762382e-16
1.9710574370491095e-17,7.199999999999998e-19,4.799129124633555e-08,1.324241040075694e-08,1305.0,2.7216748142958933e-07,3.1132593114540302e-16,7.510015658534856e-08,2.8354790539306427e-08,1.802259027871502e-16
1.9757982932152637e-17,7.199999999999998e-19,4.79912907660978e-08,1.3242410268273963e-08,1307.5,2.7216748070920353e-07,3.121671600513418e-16,7.510015638677129e-08,2.835479074800653e-08,1.8077784030987407e-16
1.980511202018656e-17,7.199999999999998e-19,4.799129028585895e-08,1.324241013579049e-08,1310.0,2.7216747998882425e-07,3.1300304788980556e-16,7.510015618819451e-08,2.8354790956707892e-08,1.8132690608377428e-16
1.985196328439641e-17,7.199999999999998e-19,4.7991289805619e-08,1.3242410003306514e-08,1312.5,2.7216747926845136e-07,3.1383367107537326e-16,7.510015598961822e-08,2.835479116541052e-08,1.8187307230729183e-16
1.9898538358329194e-17,7.199999999999998e-19,4.7991289325377925e-08,1.324240987082204e-08,1315.0,2.721674785480848e-07,3.146590760893839e-16,7.510015579104245e-08,2.8354791374114413e-08,1.8241634047519446e-16
1.9944838867569168e-17,7.199999999999998e-19,4.799128884513573e-08,1.3242409738337067e-08,1317.5,2.721674778277245e-07,3.1547931571492894e-16,7.510015559246718e-08,2.8354791582819562e-08,1.8295670561476263e-16
1.9990866434062524e-17,7.999999999999998e-19,4.7991288364892405e-08,1.3242409605851595e-08,1320.0,2.7216747710737047e-07,3.162944478696984e-16,7.510015539389241e-08,2.8354791791525983e-08,1.8349415742397973e-16
2.0314126243307354e-17,7.999999999999998e-19,4.7991287884648627e-08,1.3242409473368795e-08,1322.5,2.721674763868018e-07,3.173246509526608e-16,7.510015519531497e-08,2.8354792000212335e-08,1.8405387843732055e-16
2.04250410641105e-17,7.999999999999998e-19,4.7991287404405304e-08,1.3242409340892999e-08,1325.0,2.721674756660767e-07,3.185108503169195e-16,7.510015499673054e-08,2.8354792208883647e-08,1.8463604872031975e-16
2.0495505855138e-17,7.999999999999998e-19,4.7991286924163934e-08,1.3242409208420892e-08,1327.5,2.721674749453339e-07,3.197128512662592e-16,7.51001547981424e-08,2.835479241755131e-08,1.8522751100577829e-16
2.0558164255191974e-17,7.999999999999998e-19,4.799128644392568e-08,1.3242409075950333e-08,1330.0,2.721674742245981e-07,3.209047157518704e-16,7.510015459955272e-08,2.835479262621746e-08,1.8582513375572034e-16
2.0619074739687438e-17,7.999999999999998e-19,4.799128596369073e-08,1.32424089434805e-08,1332.5,2.721674735038733e-07,3.220822684345311e-16,7.510015440096231e-08,2.835479283488264e-08,1.8642774962434566e-16
2.067934921443028e-17,7.999999999999998e-19,4.799128548345894e-08,1.3242408811011091e-08,1335.0,2.721674727831599e-07,3.232453352752916e-16,7.510015420237152e-08,2.8354793043547124e-08,1.8703460439493187e-16
2.0739222378384975e-17,7.999999999999998e-19,4.799128500322997e-08,1.3242408678541964e-08,1337.5,2.721674720624577e-07,3.2439440566582235e-16,7.510015400378042e-08,2.8354793252211086e-08,1.876450629281081e-16
2.0798751517283137e-17,7.999999999999998e-19,4.79912845230035e-08,1.324240854607303e-08,1340.0,2.7216747134176643e-07,3.2553007167723077e-16,7.510015380518914e-08,2.83547934608747e-08,1.8825854542060943e-16
2.0857932851167127e-17,7.999999999999998e-19,4.7991284042779234e-08,1.3242408413604218e-08,1342.5,2.721674706210857e-07,3.2665292881577577e-16,7.510015360659774e-08,2.8354793669538125e-08,1.8887452276031845e-16
2.091676117974324e-17,7.999999999999998e-19,4.799128356255687e-08,1.3242408281135473e-08,1345.0,2.7216746990041536e-07,3.2776352153502263e-16,7.510015340800628e-08,2.8354793878201485e-08,1.8949251769937588e-16
2.0975238094282464e-17,7.999999999999998e-19,4.799128308233615e-08,1.3242408148666741e-08,1347.5,2.7216746917975517e-07,3.288623601485301e-16,7.510015320941482e-08,2.835479408686491e-08,1.90112080797262e-16
2.1033369028701295e-17,7.999999999999998e-19,4.799128260211684e-08,1.3242408016197973e-08,1350.0,2.7216746845910484e-07,3.299499063833793e-16,7.510015301082338e-08,2.8354794295528517e-08,1.9073280731180903e-16
2.1091156501291785e-17,7.999999999999998e-19,4.7991282121898695e-08,1.3242407883729122e-08,1352.5,2.7216746773846424e-07,3.310266066676007e-16,7.510015281223203e-08,2.835479450419242e-08,1.9135431019303777e-16
2.114860403102372e-17,7.999999999999998e-19,4.799128164168152e-08,1.3242407751260149e-08,1355.0,2.721674670178331e-07,3.3209286863694816e-16,7.510015261364083e-08,2.835479471285672e-08,1.919762398782192e-16
2.1205713362310664e-17,7.999999999999998e-19,4.7991281161465116e-08,1.3242407618791012e-08,1357.5,2.7216746629721126e-07,3.33149064879972e-16,7.510015241504977e-08,2.8354794921521496e-08,1.9259828298828474e-16
2.126248621354324e-17,7.999999999999998e-19,4.799128068124932e-08,1.3242407486321678e-08,1360.0,2.7216746557659856e-07,3.3419554070721183e-16,7.510015221645891e-08,2.8354795130186832e-08,1.9322015305571786e-16
2.131892445804403e-17,7.999999999999998e-19,4.7991280201033965e-08,1.3242407353852116e-08,1362.5,2.721674648559948e-07,3.352326213291942e-16,7.510015201786828e-08,2.8354795338852797e-08,1.9384158325814606e-16
2.137502995865423e-17,7.999999999999998e-19,4.799127972081892e-08,1.3242407221382299e-08,1365.0,2.721674641353999e-07,3.362605905570794e-16,7.510015181927792e-08,2.8354795547519462e-08,1.9446234755608082e-16
2.1430804555027442e-17,7.999999999999998e-19,4.799127924060402e-08,1.3242407088912196e-08,1367.5,2.721674634148136e-07,3.372797708261611e-16,7.510015162068785e-08,2.8354795756186902e-08,1.950821818942046e-16
2.1486250312122816e-17,7.999999999999998e-19,4.7991278760389165e-08,1.3242406956441787e-08,1370.0,2.721674626942359e-07,3.3829038791525327e-16,7.510015142209807e-08,2.835479596485516e-08,1.9570091702598895e-16
2.154136920694306e-17,7.999999999999998e-19,4.799127828017423e-08,1.3242406823971048e-08,1372.5,2.721674619736666e-07,3.392927083512382e-16,7.510015122350864e-08,2.8354796173524297e-08,1.9631834372324722e-16
2.159616321030841e-17,7.999999999999998e-19,4.79912777999591e-08,1.3242406691499954e-08,1375.0,2.721674612531055e-07,3.402869927162123e-16,7.510015102491957e-08,2.8354796382194368e-08,1.9693425857556247e-16
2.1650634162530876e-17,7.999999999999998e-19,4.799127731974369e-08,1.3242406559028491e-08,1377.5,2.721674605325525e-07,3.4127341452516317e-16,7.510015082633086e-08,2.83547965908654e-08,1.9754854361305495e-16
2.1704784070998486e-17,7.999999999999998e-19,4.79912768395279e-08,1.3242406426556641e-08,1380.0,2.7216745981200763e-07,3.4225219651864973e-16,7.510015062774255e-08,2.8354796799537447e-08,1.9816103251555605e-16
2.175861483713673e-17,7.999999999999998e-19,4.799127635931166e-08,1.3242406294084386e-08,1382.5,2.7216745909147064e-07,3.432235248193205e-16,7.510015042915465e-08,2.8354797008210535e-08,1.987715948039049e-16
2.181212824972091e-17,7.999999999999998e-19,4.7991275879094886e-08,1.3242406161611717e-08,1385.0,2.721674583709415e-07,3.4418756694383257e-16,7.510015023056716e-08,2.83547972168847e-08,1.9938011808522423e-16
2.186532621181436e-17,7.999999999999998e-19,4.799127539887752e-08,1.3242406029138622e-08,1387.5,2.7216745765042e-07,3.451444776431053e-16,7.51001500319801e-08,2.8354797425559963e-08,1.99986502616463e-16
2.1918210600848754e-17,7.999999999999998e-19,4.7991274918659487e-08,1.3242405896665085e-08,1390.0,2.721674569299062e-07,3.460944427361426e-16,7.51001498333935e-08,2.835479763423637e-08,2.0059061733877417e-16
2.1970783262389926e-17,7.999999999999998e-19,4.7991274438440715e-08,1.3242405764191094e-08,1392.5,2.721674562093999e-07,3.4703761329519684e-16,7.510014963480734e-08,2.8354797842913935e-08,2.0119236551909337e-16
2.2023046005094414e-17,7.999999999999998e-19,4.799127395822118e-08,1.3242405631716645e-08,1395.0,2.7216745548890113e-07,3.479740989164481e-16,7.510014943622164e-08,2.8354798051592674e-08,2.0179169145418524e-16
2.2075000628381662e-17,7.999999999999998e-19,4.799127347800085e-08,1.3242405499241732e-08,1397.5,2.721674547684097e-07,3.4890400464212485e-16,7.510014923763642e-08,2.83547982602726e-08,2.023885436871981e-16
2.212664891303421e-17,7.999999999999998e-19,4.799127299777969e-08,1.3242405366766355e-08,1400.0,2.721674540479256e-07,3.4982741841862806e-16,7.510014903905166e-08,2.8354798468953726e-08,2.0298288750243398e-16
2.2177992730188723e-17,7.999999999999998e-19,4.799127251755763e-08,1.3242405234290495e-08,1402.5,2.721674533274488e-07,3.507445108755026e-16,7.510014884046738e-08,2.8354798677636075e-08,2.0357460555796243e-16
2.2229033958888905e-17,7.999999999999998e-19,4.7991272037334595e-08,1.324240510181414e-08,1405.0,2.721674526069791e-07,3.5165545984688856e-16,7.51001486418836e-08,2.8354798886319685e-08,2.0416357305282263e-16
2.2279774290093778e-17,7.999999999999998e-19,4.7991271557110616e-08,1.3242404969337295e-08,1407.5,2.7216745188651643e-07,3.5256027094527605e-16,7.510014844330032e-08,2.835479909500454e-08,2.0474983641314038e-16
2.2330215483893453e-17,7.999999999999998e-19,4.7991271076885663e-08,1.3242404836859961e-08,1410.0,2.7216745116606086e-07,3.5345901303705765e-16,7.510014824471753e-08,2.835479930369064e-08,2.053333787879056e-16
2.2380359286656604e-17,7.999999999999998e-19,4.7991270596659745e-08,1.3242404704382139e-08,1412.5,2.721674504456123e-07,3.543517423928157e-16,7.510014804613524e-08,2.835479951237799e-08,2.0591419558580689e-16
2.2430207461623733e-17,7.999999999999998e-19,4.799127011643283e-08,1.3242404571903822e-08,1415.0,2.7216744972517063e-07,3.5523855769976285e-16,7.510014784755344e-08,2.835479972106659e-08,2.0649223968167164e-16
2.247976184121298e-17,7.999999999999998e-19,4.799126963620479e-08,1.3242404439424988e-08,1417.5,2.721674490047358e-07,3.561196941174982e-16,7.510014764897215e-08,2.83547999297565e-08,2.0706732773493263e-16
2.252902409563658e-17,7.999999999999998e-19,4.7991269155975697e-08,1.3242404306945652e-08,1420.0,2.721674482843077e-07,3.5699510720668424e-16,7.510014745039138e-08,2.8354800138447688e-08,2.0763955460551217e-16
2.2577995945676166e-17,7.999999999999998e-19,4.799126867574553e-08,1.3242404174465813e-08,1422.5,2.7216744756388644e-07,3.5786485553921115e-16,7.510014725181112e-08,2.8354800347140152e-08,2.0820891226596376e-16
2.262667910144778e-17,7.999999999999998e-19,4.79912681955143e-08,1.3242404041985473e-08,1425.0,2.7216744684347184e-07,3.58728990586148e-16,7.510014705323136e-08,2.8354800555833886e-08,2.087753994754138e-16
2.2675075262991258e-17,7.999999999999998e-19,4.799126771528198e-08,1.3242403909504631e-08,1427.5,2.7216744612306386e-07,3.5958756129463896e-16,7.51001468546521e-08,2.8354800764528898e-08,2.0933901722234719e-16
2.272318613994582e-17,7.999999999999998e-19,4.79912672350485e-08,1.324240377702327e-08,1430.0,2.7216744540266245e-07,3.60440766880679e-16,7.510014665607337e-08,2.8354800973225217e-08,2.0989961658887831e-16
2.277101340370291e-17,7.999999999999998e-19,4.799126675481389e-08,1.3242403644541401e-08,1432.5,2.721674446822676e-07,3.6128858526709155e-16,7.510014645749514e-08,2.8354801181922826e-08,2.1045726871496476e-16
2.2818558725803933e-17,7.999999999999998e-19,4.7991266274578146e-08,1.3242403512059021e-08,1435.0,2.721674439618792e-07,3.6213107126510504e-16,7.510014625891744e-08,2.8354801390621722e-08,2.1101196789908522e-16
2.2865823767561066e-17,7.999999999999998e-19,4.799126579434126e-08,1.3242403379576135e-08,1437.5,2.721674432414972e-07,3.629682759737543e-16,7.510014606034024e-08,2.8354801599321908e-08,2.1156371185223587e-16
2.2912810180057275e-17,8.799999999999997e-19,4.7991265314103234e-08,1.3242403247092739e-08,1440.0,2.7216744252112164e-07,3.6380024677988016e-16,7.510014586176355e-08,2.8354801808023375e-08,2.1211250169793043e-16
2.3237005610276188e-17,8.799999999999997e-19,4.799126483386475e-08,1.3242403114612008e-08,1442.5,2.7216744180053186e-07,3.6484718859031213e-16,7.510014566318422e-08,2.8354802016704814e-08,2.1268351005127664e-16
2.334884034037821e-17,8.799999999999997e-19,4.799126435362668e-08,1.3242402982138267e-08,1445.0,2.7216744107978554e-07,3.660500425474283e-16,7.510014546459789e-08,2.8354802225371235e-08,2.1327689583413351e-16
2.3420349959365148e-17,8.799999999999997e-19,4.7991263873390525e-08,1.3242402849668199e-08,1447.5,2.721674403590216e-07,3.6726849834202365e-16,7.510014526600788e-08,2.8354802434034043e-08,2.1387949274084262e-16
2.3483944794474478e-17,8.799999999999997e-19,4.799126339315747e-08,1.324240271719967e-08,1450.0,2.721674396382648e-07,3.6847680962953737e-16,7.510014506741633e-08,2.8354802642695356e-08,2.1448818675747544e-16
2.3545747396209984e-17,8.799999999999997e-19,4.7991262912927704e-08,1.3242402584731859e-08,1452.5,2.7216743891751906e-07,3.696707486445597e-16,7.510014486882407e-08,2.835480285135573e-08,2.1510180676853958e-16
2.3606976432084084e-17,8.799999999999997e-19,4.799126243270103e-08,1.3242402452264455e-08,1455.0,2.7216743819678487e-07,3.708500551347248e-16,7.510014467023143e-08,2.835480306001543e-08,2.1571959047974942e-16
2.3667753399206863e-17,8.799999999999997e-19,4.799126195247716e-08,1.3242402319797323e-08,1457.5,2.7216743747606195e-07,3.7201531540627533e-16,7.510014447163849e-08,2.8354803268674647e-08,2.163409078799638e-16
2.3728165681641714e-17,8.799999999999997e-19,4.799126147225575e-08,1.3242402187330379e-08,1460.0,2.721674367553501e-07,3.731670896407586e-16,7.51001442730454e-08,2.8354803477333537e-08,2.1696518510952223e-16
2.378824077309928e-17,8.799999999999997e-19,4.7991260992036524e-08,1.3242402054863546e-08,1462.5,2.721674360346489e-07,3.7430594323985943e-16,7.510014407445217e-08,2.8354803685992262e-08,2.175918961761739e-16
2.3847971295523246e-17,8.799999999999997e-19,4.799126051181918e-08,1.3242401922396768e-08,1465.0,2.721674353139582e-07,3.754324303063695e-16,7.510014387585889e-08,2.835480389465095e-08,2.1822055715269121e-16
2.3907354483492452e-17,8.799999999999997e-19,4.7991260031603454e-08,1.324240178992999e-08,1467.5,2.721674345932778e-07,3.7654706224281213e-16,7.510014367726562e-08,2.8354804103309732e-08,2.1885072232073862e-16
2.3966385571568477e-17,8.799999999999997e-19,4.7991259551389096e-08,1.3242401657463164e-08,1470.0,2.7216743387260745e-07,3.7765032454043934e-16,7.510014347867241e-08,2.835480431196873e-08,2.1948197337702268e-16
2.4025064488969586e-17,8.799999999999997e-19,4.799125907117589e-08,1.3242401524996248e-08,1472.5,2.721674331519468e-07,3.787426449141711e-16,7.510014328007927e-08,2.835480452062805e-08,2.2011394502621974e-16
2.40833968671837e-17,8.799999999999997e-19,4.7991258590963637e-08,1.3242401392529198e-08,1475.0,2.721674324312958e-07,3.798244054214757e-16,7.510014308148628e-08,2.8354804729287773e-08,2.2074631203992753e-16
2.4141382290713532e-17,8.799999999999997e-19,4.799125811075213e-08,1.3242401260061976e-08,1477.5,2.721674317106542e-07,3.8089602684726825e-16,7.510014288289348e-08,2.8354804937948006e-08,2.2137871622164934e-16
2.4199026599644117e-17,8.799999999999997e-19,4.799125763054121e-08,1.3242401127594548e-08,1480.0,2.7216743099002193e-07,3.819578149263133e-16,7.510014268430087e-08,2.835480514660882e-08,2.2201090747366673e-16
2.4256330742996252e-17,8.799999999999997e-19,4.7991257150330695e-08,1.3242400995126876e-08,1482.5,2.7216743026939865e-07,3.8301015369881975e-16,7.510014248570853e-08,2.83548053552703e-08,2.226425626549247e-16
2.4313297469102992e-17,8.799999999999997e-19,4.799125667012045e-08,1.324240086265894e-08,1485.0,2.721674295487843e-07,3.840532938906135e-16,7.510014228711645e-08,2.835480556393251e-08,2.2327348852466345e-16
2.4369928955195235e-17,8.799999999999997e-19,4.799125618991033e-08,1.3242400730190707e-08,1487.5,2.721674288281788e-07,3.850875715284048e-16,7.510014208852466e-08,2.835480577259552e-08,2.239034081992216e-16
2.442622660369425e-17,8.799999999999997e-19,4.799125570970023e-08,1.3242400597722157e-08,1490.0,2.721674281075819e-07,3.861132003649897e-16,7.51001418899332e-08,2.8354805981259375e-08,2.2453216583220445e-16
2.448219262352526e-17,8.799999999999997e-19,4.799125522949e-08,1.3242400465253263e-08,1492.5,2.7216742738699344e-07,3.8713047177094984e-16,7.510014169134207e-08,2.8354806189924142e-08,2.2515952847002762e-16
2.453782866013276e-17,8.799999999999997e-19,4.799125474927957e-08,1.324240033278401e-08,1495.0,2.721674266664134e-07,3.881395712964911e-16,7.510014149275132e-08,2.835480639858985e-08,2.25785367525393e-16
2.459313667697654e-17,8.799999999999997e-19,4.7991254269068834e-08,1.3242400200314376e-08,1497.5,2.7216742594584163e-07,3.8914075210069105e-16,7.510014129416095e-08,2.835480660725656e-08,2.2640948778477525e-16
2.46481186317645e-17,8.799999999999997e-19,4.7991253788857706e-08,1.3242400067844345e-08,1500.0,2.7216742522527795e-07,3.901341764340094e-16,7.510014109557097e-08,2.8354806815924298e-08,2.270317829709474e-16
2.4702776414137594e-17,8.799999999999997e-19,4.79912533086461e-08,1.3242399935373905e-08,1502.5,2.721674245047224e-07,3.911200643755541e-16,7.510014089698142e-08,2.8354807024593105e-08,2.2765209031042503e-16
2.4757111969528567e-17,8.799999999999997e-19,4.799125282843396e-08,1.324239980290304e-08,1505.0,2.721674237841747e-07,3.920985462363931e-16,7.510014069839228e-08,2.8354807233263e-08,2.2827033438589303e-16
2.481112721191528e-17,8.799999999999997e-19,4.79912523482212e-08,1.3242399670431741e-08,1507.5,2.721674230636349e-07,3.930698145316635e-16,7.510014049980359e-08,2.835480744193402e-08,2.2888637929689894e-16
2.4864824064314204e-17,8.799999999999997e-19,4.7991251868007746e-08,1.3242399537959992e-08,1510.0,2.721674223431028e-07,3.940340439020702e-16,7.510014030121534e-08,2.8354807650606198e-08,2.295001065229103e-16
2.4918204348284254e-17,8.799999999999997e-19,4.799125138779358e-08,1.3242399405487786e-08,1512.5,2.7216742162257837e-07,3.9499133986426814e-16,7.510014010262757e-08,2.8354807859279544e-08,2.3011146444698483e-16
2.497126996218885e-17,8.799999999999997e-19,4.799125090757862e-08,1.3242399273015114e-08,1515.0,2.7216742090206155e-07,3.9594185760812763e-16,7.510013990404026e-08,2.8354808067954088e-08,2.3072035338340807e-16
2.5024022784660874e-17,8.799999999999997e-19,4.799125042736283e-08,1.3242399140541967e-08,1517.5,2.721674201815522e-07,3.968857376639263e-16,7.510013970545342e-08,2.8354808276629853e-08,2.313266878391848e-16
2.5076464638547693e-17,8.799999999999997e-19,4.799124994714616e-08,1.3242399008068335e-08,1520.0,2.7216741946105024e-07,3.978230914913328e-16,7.510013950686708e-08,2.8354808485306852e-08,2.319304101367224e-16
2.512859734509501e-17,8.799999999999997e-19,4.799124946692858e-08,1.3242398875594217e-08,1522.5,2.7216741874055565e-07,3.9875402670643486e-16,7.510013930828122e-08,2.8354808693985098e-08,2.3253146636605646e-16
2.5180422735584457e-17,8.799999999999997e-19,4.7991248986710046e-08,1.3242398743119604e-08,1525.0,2.721674180200683e-07,3.9967865221056374e-16,7.510013910969587e-08,2.8354808902664602e-08,2.3312980150974906e-16
2.5231942620471923e-17,8.799999999999997e-19,4.799124850649054e-08,1.3242398610644493e-08,1527.5,2.721674172995882e-07,4.0059706837370223e-16,7.510013891111103e-08,2.8354809111345373e-08,2.3372536838947977e-16
2.528315880112589e-17,8.799999999999997e-19,4.799124802627002e-08,1.3242398478168877e-08,1530.0,2.721674165791152e-07,4.015093725948068e-16,7.510013871252667e-08,2.8354809320027424e-08,2.34318122341476e-16
2.5334073061770947e-17,8.799999999999997e-19,4.799124754604848e-08,1.3242398345692757e-08,1532.5,2.7216741585864924e-07,4.024156455641102e-16,7.510013851394284e-08,2.8354809528710763e-08,2.349080353092642e-16
2.538468718141258e-17,8.799999999999997e-19,4.7991247065825874e-08,1.3242398213216128e-08,1535.0,2.7216741513819033e-07,4.0331597229845284e-16,7.510013831535951e-08,2.8354809737395395e-08,2.3549507455558977e-16
2.5435002945499604e-17,8.799999999999997e-19,4.7991246585602186e-08,1.3242398080738982e-08,1537.5,2.7216741441773836e-07,4.04210464131553e-16,7.51001381167767e-08,2.8354809946081334e-08,2.360791809762461e-16
2.548502210150465e-17,8.799999999999997e-19,4.79912461053774e-08,1.3242397948261322e-08,1540.0,2.7216741369729327e-07,4.050991761317798e-16,7.510013791819442e-08,2.8354810154768577e-08,2.366603509804199e-16
2.5534746394446214e-17,8.799999999999997e-19,4.799124562515151e-08,1.3242397815783147e-08,1542.5,2.7216741297685506e-07,4.059821731426985e-16,7.510013771961264e-08,2.8354810363457126e-08,2.3723857101143663e-16
2.5584177557750073e-17,8.799999999999997e-19,4.79912451449245e-08,1.3242397683304456e-08,1545.0,2.7216741225642357e-07,4.0685951279318973e-16,7.510013752103139e-08,2.8354810572146983e-08,2.3781383439224116e-16
2.5633317320567893e-17,8.799999999999997e-19,4.799124466469637e-08,1.3242397550825247e-08,1547.5,2.7216741153599886e-07,4.077312656022398e-16,7.510013732245067e-08,2.835481078083815e-08,2.383861214106303e-16
2.568216741992825e-17,8.799999999999997e-19,4.799124418446706e-08,1.3242397418345514e-08,1550.0,2.7216741081558077e-07,4.085975483590638e-16,7.510013712387045e-08,2.835481098953064e-08,2.3895536625462533e-16
2.5730729547635256e-17,8.799999999999997e-19,4.7991243704236603e-08,1.3242397285865263e-08,1552.5,2.721674100951693e-07,4.0945837824853226e-16,7.510013692529078e-08,2.8354811198224448e-08,2.395216015082958e-16
2.5779005398306222e-17,8.799999999999997e-19,4.799124322400498e-08,1.3242397153384494e-08,1555.0,2.7216740937476444e-07,4.103138048152136e-16,7.510013672671162e-08,2.8354811406919565e-08,2.4008482743499004e-16
2.582699665573443e-17,8.799999999999997e-19,4.7991242743772193e-08,1.3242397020903208e-08,1557.5,2.721674086543661e-07,4.111638725005857e-16,7.510013652813298e-08,2.8354811615615986e-08,2.406450490860395e-16
2.587470499979659e-17,9.599999999999997e-19,4.799124226353824e-08,1.3242396888421407e-08,1560.0,2.721674079339742e-07,4.1200864233102285e-16,7.510013632955485e-08,2.8354811824313718e-08,2.4120225479371e-16
2.619963164887607e-17,9.599999999999997e-19,4.7991241783303806e-08,1.3242396755942264e-08,1562.5,2.721674072133678e-07,4.1306828755655377e-16,7.510013613097408e-08,2.835481203299141e-08,2.417816372278609e-16
2.6312170502151043e-17,9.599999999999997e-19,4.7991241303069755e-08,1.3242396623470101e-08,1565.0,2.721674064926053e-07,4.1428378454501827e-16,7.510013593238632e-08,2.8354812241654133e-08,2.4238335366455916e-16
2.6384334624575393e-17,9.599999999999997e-19,4.799124082283762e-08,1.3242396491001608e-08,1567.5,2.721674057718253e-07,4.155148422400034e-16,7.51001357337949e-08,2.8354812450313262e-08,2.429942392955002e-16
2.6448627379668678e-17,9.599999999999997e-19,4.799124034260857e-08,1.3242396358534643e-08,1570.0,2.721674050510525e-07,4.167356386959863e-16,7.510013553520195e-08,2.8354812658970915e-08,2.436111734234873e-16
2.651123103139369e-17,9.599999999999997e-19,4.799123986238277e-08,1.3242396226068388e-08,1572.5,2.7216740433029106e-07,4.1794189793449033e-16,7.51001353366083e-08,2.8354812867627648e-08,2.4423298059816077e-16
2.6573241290026634e-17,9.599999999999997e-19,4.799123938216007e-08,1.3242396093602531e-08,1575.0,2.721674036095412e-07,4.191334614480519e-16,7.510013513801426e-08,2.8354813076283732e-08,2.4485890726172367e-16
2.6634585537409437e-17,9.599999999999997e-19,4.799123890194015e-08,1.3242395961136936e-08,1577.5,2.721674028888025e-07,4.2031107534140147e-16,7.510013493941996e-08,2.835481328493934e-08,2.454883375899861e-16
2.6695694994000534e-17,9.599999999999997e-19,4.799123842172268e-08,1.3242395828671518e-08,1580.0,2.721674021680751e-07,4.2147502257363593e-16,7.510013474082547e-08,2.8354813493594657e-08,2.4612066884222235e-16
2.6756472232338348e-17,9.599999999999997e-19,4.7991237941507365e-08,1.3242395696206206e-08,1582.5,2.721674014473585e-07,4.2262597388922893e-16,7.51001345422309e-08,2.8354813702249822e-08,2.4675538192741087e-16
2.6816862632617732e-17,9.599999999999997e-19,4.7991237461293914e-08,1.324239556374094e-08,1585.0,2.721674007266525e-07,4.2376452234229426e-16,7.510013434363628e-08,2.8354813910904974e-08,2.473919968576796e-16
2.6876884979120176e-17,9.599999999999997e-19,4.7991236981082044e-08,1.3242395431275665e-08,1587.5,2.721674000059568e-07,4.2489116247681387e-16,7.510013414504166e-08,2.835481411956023e-08,2.480300662637355e-16
2.6936570825345048e-17,9.599999999999997e-19,4.799123650087153e-08,1.3242395298810338e-08,1590.0,2.7216739928527124e-07,4.2600634033693547e-16,7.510013394644711e-08,2.8354814328215723e-08,2.4866917950151717e-16
2.6995876530140002e-17,9.599999999999997e-19,4.7991236020662136e-08,1.3242395166344905e-08,1592.5,2.7216739856459555e-07,4.2711053278116576e-16,7.510013374785267e-08,2.8354814536871536e-08,2.4930896185117136e-16
2.705491559408508e-17,9.599999999999997e-19,4.799123554045371e-08,1.3242395033879343e-08,1595.0,2.7216739784392954e-07,4.2820404764620575e-16,7.510013354925835e-08,2.835481474552785e-08,2.4994906698637485e-16
2.7113611351179246e-17,9.599999999999997e-19,4.7991235060245994e-08,1.3242394901413596e-08,1597.5,2.7216739712327306e-07,4.292873277987149e-16,7.510013335066423e-08,2.835481495418466e-08,2.5058918290969993e-16
2.7171926279636273e-17,9.599999999999997e-19,4.799123458003882e-08,1.324239476894763e-08,1600.0,2.7216739640262595e-07,4.303607583827716e-16,7.510013315207032e-08,2.835481516284206e-08,2.512290200425507e-16
2.7229870132859882e-17,9.599999999999997e-19,4.7991234099832055e-08,1.3242394636481417e-08,1602.5,2.72167395681988e-07,4.3142466145301855e-16,7.510013295347667e-08,2.8354815371500136e-08,2.5186830933689575e-16
2.728746982282992e-17,9.599999999999997e-19,4.7991233619625546e-08,1.3242394504014932e-08,1605.0,2.72167394961359e-07,4.324793214129727e-16,7.510013275488329e-08,2.8354815580158967e-08,2.525068037173961e-16
2.734475344511673e-17,9.599999999999997e-19,4.799123313941915e-08,1.3242394371548144e-08,1607.5,2.721673942407389e-07,4.335249993580072e-16,7.51001325562902e-08,2.8354815788818618e-08,2.531442779978427e-16
2.7401706303643457e-17,9.599999999999997e-19,4.799123265921275e-08,1.3242394239081028e-08,1610.0,2.721673935201275e-07,4.3456197199243875e-16,7.510013235769747e-08,2.8354815997479136e-08,2.5378052921491863e-16
2.745830989665882e-17,9.599999999999997e-19,4.799123217900622e-08,1.3242394106613564e-08,1612.5,2.7216739279952467e-07,4.355905023239696e-16,7.510013215910507e-08,2.8354816206140564e-08,2.5441537114172785e-16
