Time,X,E,P,Q,K2,K3,cell,r1,r2
0.85,6.73133775847926,0.07000391228155751,0.929996087718442,0.3386661052832444,0.0,0.5,1.0,0.47121997798211807,0.464998043859221
0.86,6.726629220013704,0.06994550384271227,0.9300544961572873,0.3433162353099597,0.0,0.5,1.0,0.47049746995696917,0.46502724807864365
0.87,6.721927651976883,0.06989433934013402,0.9301056606598656,0.34796663884420787,0.0,0.5,1.0,0.46982469232710256,0.4650528303299328
0.88,6.717232578609002,0.06984990833316614,0.9301500916668334,0.3526172812051313,0.0,0.5,1.0,0.46919807986839596,0.4650750458334167
0.89,6.712543553831918,0.06981173218710889,0.9301882678128907,0.35726812983616596,0.0,0.5,1.0,0.46861429287441797,0.46509413390644533
0.9,6.707860164962442,0.06977936805766553,0.9302206319423341,0.3619191545762026,0.0,0.5,1.0,0.4680702433302673,0.46511031597116703
0.91,6.703182030802622,0.069752406848049,0.9302475931519506,0.3665703275264071,0.0,0.5,1.0,0.4675630801890758,0.4651237965759753
0.92,6.698508793804878,0.0697304648126069,0.9302695351873927,0.3712216224887087,0.0,0.5,1.0,0.46709013174334896,0.4651347675936964
0.93,6.693840127025903,0.06971319099894692,0.9302868090010528,0.3758730154540198,0.0,0.5,1.0,0.4666489552917719,0.4651434045005264
0.9400000000000001,6.689175722015061,0.06970025429156802,0.9302997457084317,0.3805244837574793,0.0,0.5,1.0,0.4662372488254329,0.46514987285421583
0.9500000000000001,6.684515295503733,0.06969135055795436,0.9303086494420453,0.38517600653519146,0.0,0.5,1.0,0.4658528987689585,0.46515432472102264
0.96,6.67985858427338,0.06968619715841884,0.9303138028415808,0.3898275643660063,0.0,0.5,1.0,0.4654939422940313,0.4651569014207904
0.97,6.675205342146762,0.06968452972719179,0.9303154702728079,0.3944791390613964,0.0,0.5,1.0,0.4651585450999354,0.46515773513640396
0.98,6.670555343920788,0.0696861063760542,0.9303138936239455,0.39913071393623384,0.0,0.5,1.0,0.4648450292838208,0.4651569468119727
0.99,6.665908377128228,0.06969069887545067,0.930309301124549,0.40378227322819077,0.0,0.5,1.0,0.46455181344178736,0.4651546505622745
1.0,6.6612642473372485,0.06969809833170267,0.9303019016682971,0.40843380247542416,0.0,0.5,1.0,0.4642774505243669,0.46515095083414854
1.01,6.656622772422159,0.06970810904587141,0.9302918909541283,0.4130852881046838,0.0,0.5,1.0,0.4640205860972347,0.46514594547706417
1.02,6.651983784460016,0.06972055054843186,0.9302794494515679,0.41773671756938835,0.0,0.5,1.0,0.4637799716917936,0.46513972472578397
1.03,6.647347129073109,0.0697352568953747,0.9302647431046251,0.42238807930323896,0.0,0.5,1.0,0.4635544597186448,0.4651323715523126
1.04,6.642712659041224,0.06975206982129607,0.9302479301787038,0.4270393622610462,0.0,0.5,1.0,0.46334295719625074,0.4651239650893519
1.05,6.638080236590338,0.0697708411938007,0.9302291588061992,0.4316905560844369,0.0,0.5,1.0,0.4631444420188514,0.4651145794030996
1.06,6.633449742863926,0.06979144314655651,0.9302085568534434,0.43634165176360556,0.0,0.5,1.0,0.4629580305946276,0.4651042784267217
1.07,6.62882106139142,0.0698137503850721,0.9301862496149278,0.4409926404746271,0.0,0.5,1.0,0.46278285892728926,0.4650931248074639
1.08,6.624194078476946,0.06983764060099598,0.9301623593990039,0.4456435136050256,0.0,0.5,1.0,0.46261808532391874,0.46508117969950197
1.09,6.619568687724767,0.06986299931364283,0.9301370006863571,0.4502942630698521,0.0,0.5,1.0,0.46246292268712696,0.46506850034317854
1.1,6.614944812958272,0.06988974445231051,0.9301102555476894,0.4549448829750149,0.0,0.5,1.0,0.4623168025437906,0.4650551277738447
1.11,6.610322357120298,0.06991777156197256,0.9300822284380273,0.45959536592265127,0.0,0.5,1.0,0.46217900851613697,0.4650411142190137
1.12,6.605701236023301,0.06994698999523677,0.9300530100047631,0.4642457054529123,0.0,0.5,1.0,0.462048918267645,0.4650265050023816
1.1300000000000001,6.60108137301843,0.06997731718262354,0.9300226828173764,0.46889589564517037,0.0,0.5,1.0,0.46192596498801874,0.4650113414086882
1.1400000000000001,6.596462710737493,0.07000869117688603,0.9299913088231139,0.47354593192037037,0.0,0.5,1.0,0.46180972077586563,0.46499565441155694
1.1500000000000001,6.591845177414611,0.07004103466320623,0.9299589653367937,0.4781958087295727,0.0,0.5,1.0,0.4616996565657856,0.46497948266839684
1.16,6.587228711864747,0.0700742816479222,0.9299257183520777,0.48284552126415226,0.0,0.5,1.0,0.46159532003449005,0.46496285917603886
1.17,6.582613260029034,0.07010837378343786,0.9298916262165621,0.48749506523538116,0.0,0.5,1.0,0.46149631090592996,0.46494581310828104
1.18,6.577998773977019,0.07014325929732199,0.929856740702678,0.4921444368012804,0.0,0.5,1.0,0.4614022736605362,0.464928370351339
1.19,6.5733852038908465,0.07017888438590948,0.9298211156140904,0.496793631976041,0.0,0.5,1.0,0.46131284024790375,0.4649105578070452
1.2,6.568772505262883,0.07021520094301542,0.9297847990569845,0.5014426471611102,0.0,0.5,1.0,0.4612276814059882,0.46489239952849226
1.21,6.564160638323963,0.07025216596974627,0.9297478340302537,0.5060914791267606,0.0,0.5,1.0,0.4611465026156107,0.46487391701512687
1.22,6.559549565092165,0.07028973837616917,0.9297102616238307,0.5107401247649817,0.0,0.5,1.0,0.4610690227958425,0.4648551308119154
1.23,6.554939249312564,0.07032787892100943,0.9296721210789906,0.5153885810894221,0.0,0.5,1.0,0.4609949738602265,0.4648360605394953
1.24,6.550329657122163,0.07036655093848708,0.9296334490615129,0.5200368452973011,0.0,0.5,1.0,0.4609241054817693,0.46481672453075645
1.25,6.545720760793023,0.07040572433483884,0.9295942756651613,0.5246849150227935,0.0,0.5,1.0,0.4608562114572251,0.46479713783258064
1.26,6.541112529956495,0.07044536620149709,0.929554633798503,0.5293327877259792,0.0,0.5,1.0,0.4607910675379864,0.4647773168992515
1.27,6.536504937117338,0.07048544671231936,0.9295145532876807,0.5339804610759584,0.0,0.5,1.0,0.4607284704299966,0.46475727664384037
1.28,6.531897957055603,0.07052593847988976,0.9294740615201103,0.538627932905264,0.0,0.5,1.0,0.46066823347622105,0.4647370307600551
1.29,6.527291570117993,0.07056682006298501,0.929433179937015,0.5432752014259695,0.0,0.5,1.0,0.4606102097271553,0.4647165899685075
1.3,6.522685752769349,0.07060806589162646,0.9293919341083736,0.5479222646032547,0.0,0.5,1.0,0.4605542254219114,0.4646959670541868
1.31,6.518080484509028,0.07064965363944807,0.929350346360552,0.5525691206113975,0.0,0.5,1.0,0.4605001286246087,0.464675173180276
1.32,6.513475747480653,0.07069156381369149,0.9293084361863087,0.5572157678140154,0.0,0.5,1.0,0.46044778645196044,0.4646542180931543
1.33,6.5088715261621495,0.07073377942268963,0.9292662205773105,0.5618622047415168,0.0,0.5,1.0,0.46039708282217867,0.4646331102886552
1.34,6.5042678037048685,0.07077628205521615,0.929223717944784,0.5665084298313251,0.0,0.5,1.0,0.460347892637677,0.464611858972392
1.35,6.4996645652937115,0.07081905547788728,0.9291809445221129,0.5711544416651527,0.0,0.5,1.0,0.46030010543719346,0.46459047226105643
1.36,6.495061797979262,0.0708620854718222,0.929137914528178,0.5758002389735372,0.0,0.5,1.0,0.4602536242731736,0.464568957264089
1.37,6.490459489366914,0.07090535840687834,0.9290946415931217,0.5804458205209421,0.0,0.5,1.0,0.46020835631888557,0.46454732079656086
1.3800000000000001,6.4858576276145525,0.07094886124074158,0.9290511387592585,0.5850911851071662,0.0,0.5,1.0,0.46016421284883025,0.46452556937962924
1.3900000000000001,6.481256201842112,0.07099258196649391,0.9290074180335062,0.5897363316053593,0.0,0.5,1.0,0.46012111215512314,0.4645037090167531
1.4000000000000001,6.476655203334762,0.0710365109215939,0.9289634890784062,0.5943812590678086,0.0,0.5,1.0,0.4600789880870878,0.4644817445392031
1.41,6.472054622281497,0.07108063724401145,0.9289193627559886,0.5990259664434908,0.0,0.5,1.0,0.4600377668298187,0.4644596813779943
1.42,6.467454449889429,0.07112495117198377,0.9288750488280163,0.603670452763532,0.0,0.5,1.0,0.45999738195541473,0.46443752441400815
1.43,6.46285467777182,0.0711694433802143,0.9288305566197858,0.6083147170893711,0.0,0.5,1.0,0.4599577700642347,0.4644152783098929
1.44,6.458255297820904,0.07121410484304624,0.9287858951569538,0.6129587585031187,0.0,0.5,1.0,0.45991886988217673,0.4643929475784769
1.45,6.453656302099923,0.07125892671853638,0.9287410732814637,0.6176025760995896,0.0,0.5,1.0,0.45988062149795894,0.46437053664073186
1.46,6.44905769049593,0.07130390855453866,0.9286960914454614,0.622246169539586,0.0,0.5,1.0,0.45984301982606607,0.4643480457227307
1.47,6.444459453970494,0.07134904032796327,0.9286509596720368,0.6268895378384457,0.0,0.5,1.0,0.45980599747326495,0.4643254798360184
1.48,6.439861585882648,0.07139431458641629,0.9286056854135838,0.631532680184745,0.0,0.5,1.0,0.4597695039554835,0.4643028427067919
1.49,6.4352640802060534,0.07143972453628437,0.9285602754637157,0.6361755958112073,0.0,0.5,1.0,0.45973349320816587,0.46428013773185783
1.5,6.430666930869301,0.07148526333515762,0.9285147366648424,0.6408182839468334,0.0,0.5,1.0,0.45969791897388185,0.4642573683324212
1.51,6.42607013166354,0.07153092399262516,0.9284690760073749,0.6454607438100619,0.0,0.5,1.0,0.4596627341593034,0.46423453800368747
1.52,6.421473687316635,0.07157671128495588,0.9284232887150442,0.650102975449297,0.0,0.5,1.0,0.4596279681410039,0.4642116443575221
1.53,6.416877590757513,0.07162261729432613,0.9283773827056739,0.6547449780177902,0.0,0.5,1.0,0.45959356790736283,0.46418869135283697
1.54,6.412281836279541,0.07166863557127302,0.9283313644287271,0.6593867507727089,0.0,0.5,1.0,0.4595594901046118,0.46416568221436355
1.55,6.407686419797057,0.07171476141085145,0.9282852385891487,0.6640282930947716,0.0,0.5,1.0,0.45952570279129884,0.46414261929457434
1.56,6.403091337181751,0.0717609900629495,0.9282390099370507,0.6686696043621748,0.0,0.5,1.0,0.4594921738196577,0.46411950496852533
1.57,6.398496584206355,0.07180731667186788,0.9281926833281322,0.673310683946489,0.0,0.5,1.0,0.45945887044597067,0.4640963416640661
1.58,6.393902165169145,0.07185374549112927,0.9281462545088709,0.6779515318029607,0.0,0.5,1.0,0.4594258188712441,0.46407312725443545
1.59,6.389308076638006,0.07190027251419315,0.928099727485807,0.6825921473571636,0.0,0.5,1.0,0.4593929918874079,0.4640498637429035
1.6,6.384714314419173,0.07194689292012038,0.9280531070798798,0.6872325299819239,0.0,0.5,1.0,0.45936035710507606,0.4640265535399399
1.61,6.380120876425165,0.07199360413764033,0.9280063958623598,0.6918726791934512,0.0,0.5,1.0,0.45932789672764823,0.4640031979311799
1.62,6.375527760675849,0.07204040370908799,0.9279595962909122,0.6965125945142149,0.0,0.5,1.0,0.4592955937375859,0.4639797981454561
1.6300000000000001,6.370934965274849,0.07208728926495375,0.9279127107350464,0.7011522754710818,0.0,0.5,1.0,0.4592634317299761,0.4639563553675232
1.6400000000000001,6.366342490600378,0.07213426089391273,0.9278657391060874,0.7057917217745108,0.0,0.5,1.0,0.4592314101569698,0.4639328695530437
1.6500000000000001,6.361750335590894,0.07218131712483968,0.9278186828751604,0.710430933014921,0.0,0.5,1.0,0.4591995184423416,0.4639093414375802
1.6600000000000001,6.357158498487761,0.07222845573026608,0.9277715442697341,0.7150699087234805,0.0,0.5,1.0,0.45916774117830805,0.46388577213486704
1.67,6.352566978380353,0.07227567539788117,0.927724324602119,0.719708648498504,0.0,0.5,1.0,0.4591360688727172,0.4638621623010595
1.68,6.347975774464339,0.0723229749282366,0.9276770250717635,0.7243471519448735,0.0,0.5,1.0,0.4591044927816377,0.46383851253588176
1.69,6.343384886027567,0.07237035321954094,0.9276296467804592,0.7289854186729493,0.0,0.5,1.0,0.45907300480931246,0.4638148233902296
1.7,6.33879431217711,0.07241780900524313,0.927582190994757,0.7336234483091094,0.0,0.5,1.0,0.45904159582276344,0.4637910954973785
1.71,6.334204052192569,0.07246534118974769,0.9275346588102524,0.7382612404781547,0.0,0.5,1.0,0.4590102578076169,0.4637673294051262
1.72,6.329614105570896,0.0725129488894925,0.9274870511105077,0.742898794799572,0.0,0.5,1.0,0.4589789841274732,0.46374352555525383
1.73,6.325024471709872,0.0725606311289275,0.9274393688710727,0.7475361109000311,0.0,0.5,1.0,0.4589477675731795,0.46371968443553635
1.74,6.320435150010117,0.07260838693622036,0.9273916130637798,0.7521731884070789,0.0,0.5,1.0,0.4589166009772226,0.4636958065318899
1.75,6.315846139859706,0.07265621532683751,0.9273437846731627,0.7568100269481074,0.0,0.5,1.0,0.45888547710882227,0.46367189233658135
1.76,6.31125744249771,0.07270411727652829,0.9272958827234719,0.7614466262597948,0.0,0.5,1.0,0.45885440126171545,0.4636479413617359
1.77,6.306669058528843,0.07275209308971735,0.9272479069102828,0.7660829860418504,0.0,0.5,1.0,0.4588233744321305,0.4636239534551414
1.78,6.302080986420032,0.07280014080755096,0.9271998591924492,0.7707191058684948,0.0,0.5,1.0,0.45879238319196797,0.4635999295962246
1.79,6.297493225798691,0.07284825969996912,0.927151740300031,0.775354985382254,0.0,0.5,1.0,0.4587614219717793,0.4635758701500155
1.8,6.2929057762153455,0.07289644895545155,0.9271035510445487,0.7799906242210819,0.0,0.5,1.0,0.4587304846973482,0.46355177552227433
1.81,6.28831863712405,0.07294470766015537,0.9270552923398448,0.7846260220170813,0.0,0.5,1.0,0.4586995646589205,0.4635276461699224
1.82,6.283731807862803,0.07299303477705281,0.9270069652229473,0.7892611783952257,0.0,0.5,1.0,0.4586686543810025,0.46350348261147367
1.83,6.279145287633964,0.07304142912506885,0.9269585708749314,0.7938960929720804,0.0,0.5,1.0,0.4586377454927263,0.4634792854374657
1.84,6.27455907548467,0.073089889358219,0.9269101106417812,0.798530765354525,0.0,0.5,1.0,0.45860682859878343,0.4634550553208906
1.85,6.2699731702872485,0.07313841394474692,0.9268615860552533,0.8031651951384742,0.0,0.5,1.0,0.45857589315092595,0.46343079302762663
1.86,6.265387570719638,0.07318700114626217,0.926812998853738,0.8077993819075996,0.0,0.5,1.0,0.45854492732003493,0.463406499426869
1.87,6.260802290076527,0.07323566472957178,0.9267643352704285,0.812433326134021,0.0,0.5,1.0,0.4585140174541798,0.4633821676352142
1.8800000000000001,6.256217326761212,0.07328440266383988,0.9267155973361603,0.8170670273836037,0.0,0.5,1.0,0.4584831497268606,0.46335779866808013
1.8900000000000001,6.251632674435118,0.07333320788728252,0.9266667921127176,0.8217004849331406,0.0,0.5,1.0,0.45845227854927856,0.4633333960563588
1.9000000000000001,6.247048332701647,0.07338207964070276,0.9266179203592975,0.8263336984200315,0.0,0.5,1.0,0.45842139826963163,0.46330896017964873
1.9100000000000001,6.2424643010325624,0.07343101702439861,0.9265689829756016,0.8309666674728123,0.0,0.5,1.0,0.4583905023633227,0.4632844914878008
1.92,6.237880578752322,0.0734800189814627,0.9265199810185375,0.8355993917101159,0.0,0.5,1.0,0.45835958333081817,0.46325999050926875
1.93,6.233297165022425,0.07352908428108178,0.9264709157189185,0.8402318707396318,0.0,0.5,1.0,0.458328632595962,0.46323545785945924
1.94,6.228714058825746,0.0735782115018364,0.9264217884981638,0.844864104157066,0.0,0.5,1.0,0.4582976404047426,0.4632108942490819
1.95,6.224131258950874,0.07362739901500048,0.9263726009849997,0.8494960915451021,0.0,0.5,1.0,0.4582665957245133,0.46318630049249987
1.96,6.219548763976456,0.07367664496784086,0.9263233550321593,0.8541278324723606,0.0,0.5,1.0,0.4582354861436668,0.4631616775160797
1.97,6.214966572255533,0.073725947266917,0.9262740527330832,0.8587593264923595,0.0,0.5,1.0,0.45820429777176336,0.4631370263665416
1.98,6.210384707384865,0.07377533070010114,0.9262246692998991,0.8633905747962113,0.0,0.5,1.0,0.4581731855621693,0.46311233464994955
1.99,6.205803159412133,0.07382478432865444,0.9261752156713458,0.868021576397497,0.0,0.5,1.0,0.458142079829683,0.4630876078356729
2.0,6.201221922906916,0.0738743020286343,0.9261256979713659,0.8726523306026934,0.0,0.5,1.0,0.4581109412794139,0.46306284898568295
