T,CAD,CD,HS,ICA,IKATP,IKCA,IKDR,INA,NS,QD,SD,VD,VS
3180.0,0.073019087,0.013507538,0.9918142,-0.043255869,0.84243101,0.0013806449,0.55229384,-1.3242544,0.0020729324,0.0023592499,0.01773648,-57.502365,-57.237919
3200.0,0.076469362,0.013831727,0.99123156,-0.04569592,0.85845983,0.0015078834,0.59927821,-1.5051777,0.0022072818,0.0023420292,0.018251296,-57.179745,-56.899963
3220.0,0.081833534,0.014451517,0.99008024,-0.049983561,0.88538259,0.00173675,0.68380153,-1.8620268,0.0024420153,0.0023268338,0.019125815,-56.642963,-56.332317
3240.0,0.094028823,0.016357457,0.98632628,-0.062973164,0.95988756,0.0024359063,0.95391744,-3.302917,0.0031422426,0.0023150772,0.021581627,-55.203255,-54.761429
3260.0,0.82338178,0.0072636176,0.95251322,-0.014193759,0.51110494,0.0051470925,1.2135037,-0.074605465,0.0075072399,0.0024688609,0.0099197868,-64.24234,-64.223701
3280.0,0.20779081,0.0091124745,0.99740398,-0.02089596,0.64226687,0.0020233181,0.17590486,-0.24874409,0.00086598744,0.0025932693,0.012146013,-61.642921,-61.458244
3300.0,0.07958287,0.010363806,0.99614686,-0.026787136,0.70910877,0.00097353803,0.26378998,-0.440943,0.0011762367,0.0025920828,0.013820337,-60.245514,-60.048927
3320.0,0.057076126,0.011088788,0.99526304,-0.030522432,0.74460346,0.00078441144,0.32416216,-0.59438229,0.0013765327,0.002566379,0.014791439,-59.507721,-59.300549
3340.0,0.056008555,0.011558255,0.99463481,-0.033068851,0.76660675,0.00082590239,0.36718309,-0.71380508,0.0015144652,0.002537665,0.015421269,-59.052517,-58.836624
3360.0,0.058677148,0.011917275,0.99416345,-0.034966379,0.78201419,0.00090988865,0.40010217,-0.81066966,0.001617728,0.0025100331,0.015875675,-58.735065,-58.511768
3380.0,0.061469566,0.012255269,0.99376827,-0.036485087,0.79392195,0.00099496683,0.42702174,-0.89394248,0.0017006756,0.0024840725,0.016231095,-58.490437,-58.2607
3400.0,0.063976169,0.012562802,0.99335068,-0.037810177,0.80408245,0.0010749211,0.45116138,-0.9712829,0.0017741102,0.0024596786,0.016535655,-58.282093,-58.046474
3420.0,0.066324167,0.012382601,0.99303108,-0.03910052,0.81342667,0.0011109305,0.47512072,-1.0480444,0.0018468638,0.0024367122,0.016827062,-58.091183,-57.849457
3440.0,0.068607092,0.012895061,0.992769,-0.040406909,0.82282025,0.0012102727,0.49904028,-1.1310494,0.0019176967,0.0024151111,0.017117722,-57.899815,-57.651402
3460.0,0.070958719,0.013367396,0.99227113,-0.041872028,0.83304507,0.0013133534,0.52634668,-1.2281908,0.0019978031,0.0023948515,0.017438421,-57.69231,-57.435818
3480.0,0.073690116,0.013406876,0.99178421,-0.043718029,0.84546673,0.0013877812,0.56111091,-1.3569731,0.0020984639,0.0023759853,0.017834945,-57.441223,-57.173916
3500.0,0.077411711,0.013857466,0.99104685,-0.046385437,0.8629356,0.0015369932,0.61284196,-1.5596751,0.0022455328,0.0023587437,0.018394487,-57.090172,-56.805595
3520.0,0.083561353,0.014626822,0.98959577,-0.051520746,0.89464015,0.0018127888,0.71473503,-2.0018816,0.0025260735,0.0023437135,0.019430673,-56.460339,-56.137127
3540.0,0.10151133,0.017940078,0.98316193,-0.074411087,1.0215865,0.0030483797,1.21401,-5.2136121,0.0037574775,0.0023330098,0.023558246,-54.076214,-53.460548
3560.0,0.57495761,0.0075750584,0.99241275,-0.014694379,0.54552293,0.0039518178,0.22473297,-0.1057318,0.0013025759,0.0025440415,0.010113711,-63.658119,-63.498024
3580.0,0.15475073,0.0094993459,0.99742484,-0.022629622,0.66378516,0.0016236481,0.19049501,-0.29960912,0.00090741372,0.0026169734,0.012659919,-61.193756,-61.004547
3600.0,0.069568038,0.010584965,0.99592519,-0.027890904,0.71998125,0.00088251993,0.28075081,-0.48339394,0.0012329604,0.0026049677,0.014113591,-60.019188,-59.819691
3620.0,0.055984169,0.01122168,0.99511385,-0.031251375,0.75100428,0.00078529044,0.33606356,-0.62701702,0.0014149083,0.0025772729,0.014974142,-59.375103,-59.165592
3640.0,0.056523133,0.011651506,0.99451214,-0.033566698,0.77073193,0.00084469531,0.37577933,-0.73860186,0.0015416252,0.0025483274,0.015541672,-58.96748,-58.749645
3660.0,0.059341684,0.011979225,0.99401712,-0.035345688,0.78505588,0.00092854659,0.40720314,-0.83117187,0.0016400603,0.0025207454,0.015965164,-58.672295,-58.447636
3680.0,0.062043607,0.012218162,0.99369097,-0.036791157,0.7962479,0.0010041104,0.43269867,-0.91112995,0.0017182508,0.0024948313,0.016301841,-58.442738,-58.211658
3700.0,0.06451077,0.012446164,0.99331397,-0.038141768,0.80638152,0.0010768322,0.45651227,-0.98970068,0.0017900335,0.0024704398,0.016610801,-58.235512,-57.998001
3720.0,0.066806979,0.012701338,0.99296153,-0.039379805,0.81543523,0.0011506279,0.48063231,-1.0652779,0.0018636861,0.0024474668,0.016889578,-58.04985,-57.80711
3740.0,0.06894739,0.012811569,0.9925729,-0.04061906,0.82427001,0.0012104587,0.50265414,-1.1442214,0.0019281865,0.0024258229,0.017164413,-57.870693,-57.620834
3760.0,0.071390331,0.013275446,0.99237275,-0.042250834,0.83554953,0.0013160408,0.53192759,-1.2534416,0.0020129343,0.0024054938,0.017520303,-57.642353,-57.383011
3780.0,0.074416324,0.013246397,0.99139619,-0.044176962,0.84855223,0.0013896708,0.57171559,-1.3905076,0.0021303489,0.0023866468,0.017932439,-57.377968,-57.10886
3800.0,0.078116991,0.013965274,0.99094278,-0.046806972,0.86557192,0.0015676859,0.62185955,-1.5926458,0.0022716343,0.0023694877,0.01848145,-57.037197,-56.750011
3820.0,0.084828481,0.014477335,0.98904401,-0.052738726,0.90190786,0.0018355143,0.73871708,-2.1181288,0.0025897941,0.0023546061,0.019669313,-56.317394,-55.983891
3840.0,0.10667549,0.01933679,0.98029131,-0.084518105,1.0769798,0.0036077285,1.4655776,-7.7358317,0.0043027941,0.0023445904,0.025195574,-53.137753,-52.292622
3860.0,0.49764112,0.0077766478,0.99566382,-0.015469722,0.56083143,0.0036079176,0.15982069,-0.121535,0.00090105215,0.002572563,0.010388379,-63.346458,-63.175255
3880.0,0.13869262,0.0096361469,0.99691951,-0.023262659,0.67108464,0.0014926143,0.21038643,-0.31887493,0.00099126482,0.0026293364,0.012842787,-61.039505,-60.850643
3900.0,0.066604614,0.01069171,0.99580777,-0.028265677,0.72366571,0.00085781654,0.28721979,-0.49862716,0.0012549479,0.002613982,0.01421199,-59.942497,-59.742004
3920.0,0.055725049,0.011312848,0.99502623,-0.031499583,0.7532208,0.00079031778,0.34046265,-0.63868868,0.0014292115,0.0025856122,0.015035963,-59.329266,-59.118858
3940.0,0.056823902,0.011723035,0.99445421,-0.033766594,0.77236223,0.00085619662,0.37924755,-0.74861914,0.0015525693,0.0025565089,0.015589767,-58.93383,-58.715271
3960.0,0.059679262,0.012012932,0.99400383,-0.035505433,0.78628236,0.00093788997,0.40973192,-0.839616,0.0016476712,0.0025288782,0.016002642,-58.647301,-58.421776
3980.0,0.062366508,0.012250392,0.99362475,-0.036946531,0.79742414,0.0010134729,0.43544322,-0.91991597,0.0017265988,0.0025029175,0.01633765,-58.418617,-58.186859
4000.0,0.064770602,0.012467058,0.99327815,-0.038245074,0.80712694,0.0010839826,0.45894352,-0.99571884,0.0017979048,0.0024784792,0.016634211,-58.220058,-57.982285
4020.0,0.067012496,0.012696195,0.99293798,-0.039506264,0.81631356,0.0011548771,0.48207298,-1.0729058,0.001867261,0.0024554455,0.016917735,-58.032558,-57.788589
4040.0,0.069248438,0.012913492,0.99257803,-0.040829845,0.8257435,0.0012275681,0.50663275,-1.157997,0.0019399805,0.0024337552,0.017210769,-57.840607,-57.589764
4060.0,0.071702316,0.013170046,0.99215329,-0.042379692,0.83645594,0.0013127316,0.53573531,-1.2623743,0.0020251467,0.0024134205,0.017548209,-57.623375,-57.363903
4080.0,0.074741453,0.013507299,0.99158138,-0.044444576,0.85028845,0.0014259636,0.5751313,-1.4102929,0.0021387008,0.0023945724,0.017988887,-57.344158,-57.072254
4100.0,0.079074971,0.0140242,0.99067634,-0.047689609,0.87116033,0.0016034921,0.63824588,-1.6646366,0.0023165368,0.002377521,0.018662477,-56.925774,-56.632183
4120.0,0.087195352,0.015156161,0.98859555,-0.055063084,0.91546488,0.0020031643,0.78723061,-2.3533673,0.0027190023,0.0023631006,0.020117613,-56.052845,-55.698051
4140.0,0.76505435,0.17435651,0.14166968,-4.8596892,1.2559642,0.4097276,86.789703,-3.6208735,0.21849437,0.0023632098,0.20414826,-36.604984,-48.51886
4160.0,0.35186669,0.0083635524,0.99754232,-0.017706161,0.59786421,0.0029251268,0.14001921,-0.16884175,0.00074051588,0.0026122872,0.011143973,-62.575306,-62.394444
4180.0,0.10860293,0.0099555515,0.99662364,-0.024771743,0.68802685,0.0012382822,0.23246205,-0.36861894,0.0010683067,0.0026391803,0.013269544,-60.683964,-60.493427
4200.0,0.061521873,0.010842595,0.9955858,-0.029216444,0.73270601,0.00081351853,0.30250177,-0.53801227,0.0013054116,0.0026178858,0.014458702,-59.755447,-59.551399
4220.0,0.05562783,0.011394214,0.99488753,-0.032146439,0.75882453,0.00080048916,0.3509894,-0.66918457,0.0014625204,0.0025886644,0.015195883,-59.213387,-59.000706
4240.0,0.057566158,0.011776527,0.99432898,-0.034249775,0.77629399,0.00087573176,0.38766178,-0.77332371,0.0015789779,0.0025596644,0.01570549,-58.852821,-58.632374
4260.0,0.060389448,0.012068081,0.99390244,-0.035889875,0.7893002,0.00095702242,0.41656733,-0.86068338,0.0016687537,0.0025322717,0.016092643,-58.585304,-58.358147
4280.0,0.062968157,0.012311136,0.99353445,-0.037282355,0.79996645,0.0010315533,0.4414959,-0.93923074,0.0017450351,0.0025065141,0.016414819,-58.366543,-58.133255
4300.0,0.065289907,0.012530483,0.99319625,-0.038557518,0.8094573,0.001101352,0.46463314,-1.0147893,0.0018149535,0.0024822392,0.0167049,-58.172394,-57.933147
4320.0,0.067513838,0.012743513,0.99285668,-0.03981344,0.81856054,0.0011710111,0.48771676,-1.0926318,0.001883936,0.0024593309,0.016986201,-57.986679,-57.741215
4340.0,0.0697845,0.01296934,0.99248832,-0.041162178,0.82807946,0.0012458587,0.51280099,-1.1800401,0.0019580605,0.0024377508,0.017283646,-57.793125,-57.540512
4360.0,0.072328612,0.013237062,0.9920426,-0.04278389,0.83921146,0.0013352068,0.54337841,-1.2906238,0.0020472943,0.0024175528,0.017635267,-57.567616,-57.305801
4380.0,0.075520426,0.013593376,0.99143475,-0.044981293,0.85384512,0.0014558983,0.58541024,-1.4508866,0.0021678563,0.0023988893,0.018101906,-57.272427,-56.997261
4400.0,0.080305092,0.0141823,0.99039167,-0.048696961,0.87742579,0.0016581462,0.65821379,-1.7490042,0.0023719519,0.0023821229,0.018867137,-56.801189,-56.50008
4420.0,0.090220824,0.015642058,0.98767382,-0.058331709,0.93410403,0.0021798117,0.85547698,-2.7158599,0.0028957585,0.0023683582,0.020733595,-55.692398,-55.305058
4440.0,1.0855781,0.0089240912,0.77363253,-0.047425147,0.54905605,0.0096168397,7.1288137,-0.085055441,0.041053466,0.0024555454,0.01823717,-62.591557,-63.423531
4460.0,0.26526237,0.0087468345,0.99759102,-0.019303897,0.62106925,0.002396771,0.15702443,-0.20688911,0.00079942273,0.0026341234,0.011655866,-62.087509,-61.905182
4480.0,0.091074951,0.010161829,0.9963901,-0.025787909,0.69882721,0.0010765304,0.24806552,-0.40412048,0.0011223954,0.002643327,0.013549766,-60.459965,-60.265709
4500.0,0.058575913,0.010966802,0.99543601,-0.029868584,0.73865706,0.0007898279,0.31317708,-0.56554359,0.0013405913,0.0026186763,0.014625687,-59.631077,-59.425922
4520.0,0.055533111,0.0114766,0.9947601,-0.032587171,0.76256108,0.00080884364,0.35896763,-0.69026184,0.0014884351,0.0025890558,0.015303944,-59.136124,-58.921925
4540.0,0.057961766,0.011836424,0.99422061,-0.034571644,0.77891183,0.00088919443,0.39340258,-0.79018104,0.0015969753,0.0025601734,0.015782181,-58.798897,-58.577179
4560.0,0.060775042,0.012112214,0.99385238,-0.036160111,0.79139608,0.00096918957,0.42134592,-0.87562674,0.0016834267,0.0025329692,0.016155623,-58.542271,-58.313957
4580.0,0.063373946,0.012357185,0.99343187,-0.037498243,0.80163425,0.0010442336,0.4456397,-0.95206833,0.0017577491,0.0025073565,0.016464319,-58.332237,-58.098091
4600.0,0.065695979,0.012572727,0.9931643,-0.038750008,0.8108772,0.0011138495,0.46821278,-1.0265967,0.0018257338,0.0024832077,0.0167483,-58.143471,-57.90321
4620.0,0.06795574,0.012750775,0.99284333,-0.040067144,0.82026315,0.0011817211,0.49192801,-1.1078609,0.0018962589,0.0024604423,0.017042352,-57.952438,-57.705315
4640.0,0.070341311,0.013017314,0.99243158,-0.041530389,0.8305487,0.0012640845,0.51920724,-1.2038188,0.0019766279,0.0024390451,0.017363911,-57.743439,-57.488453
4660.0,0.073031127,0.013346762,0.99190074,-0.043265212,0.84248137,0.0013645081,0.55267578,-1.3249071,0.0020742419,0.0024190699,0.017738454,-57.501446,-57.236858
4680.0,0.076361947,0.013679863,0.99120104,-0.045543063,0.85764813,0.0014879461,0.59754807,-1.495392,0.0022029923,0.0024006735,0.018219722,-57.195145,-56.917076
4700.0,0.08127223,0.014303051,0.99015403,-0.04944247,0.88202137,0.0017008756,0.67318845,-1.8133657,0.0024132752,0.0023842093,0.019017342,-56.710083,-56.403187
4720.0,0.092704356,0.016073011,0.98684424,-0.061273005,0.95050573,0.0023388246,0.91819388,-3.076997,0.0030544212,0.0023709878,0.02127444,-55.37949,-54.95924
4740.0,0.89595866,0.0073276684,0.92354077,-0.015640847,0.50978303,0.0056948299,2.0139148,-0.071482971,0.012491225,0.0025057965,0.01041626,-64.15731,-64.251572
4760.0,0.22320317,0.0090197446,0.99737954,-0.020488355,0.63670558,0.0021328153,0.17297652,-0.23701531,0.00085900916,0.0026441105,0.012022103,-61.757538,-61.5755
4780.0,0.082746334,0.010312738,0.99622768,-0.026549682,0.70651972,0.001003505,0.25963384,-0.43138683,0.0011619469,0.0026449086,0.013756257,-60.300354,-60.103516
4800.0,0.05752214,0.011053952,0.99538314,-0.030321019,0.74290633,0.00078623072,0.31944549,-0.58605289,0.0013596027,0.0026187142,0.014740659,-59.543633,-59.33633
4820.0,0.055968825,0.011534886,0.99468178,-0.032913957,0.76530725,0.00082225527,0.36426827,-0.70616513,0.0015049941,0.0025889724,0.015383619,-59.079483,-58.864021
4840.0,0.058498081,0.01187998,0.99417752,-0.034827791,0.78093809,0.00090304145,0.39783806,-0.80350161,0.0016107903,0.0025602644,0.015842918,-58.757217,-58.534458
4860.0,0.061289992,0.012151312,0.99377894,-0.036364082,0.79297048,0.00098248036,0.42500395,-0.88698196,0.0016946704,0.002533226,0.016203014,-58.509979,-58.280762
4880.0,0.063781574,0.012383778,0.99342257,-0.037702646,0.80311465,0.0010551147,0.44910923,-0.96368212,0.0017681688,0.0025077786,0.016510928,-58.302124,-58.066879
4900.0,0.06604629,0.012599451,0.99308473,-0.038962368,0.81240284,0.0011242433,0.47207105,-1.0393809,0.0018373217,0.0024837777,0.016796025,-58.112312,-57.871044
4920.0,0.068243429,0.012815646,0.99273968,-0.040242665,0.8216083,0.0011947032,0.49567598,-1.1199297,0.0019075781,0.0024611331,0.017081356,-57.924686,-57.676952
4940.0,0.070563205,0.013052753,0.99235106,-0.041665219,0.83156681,0.0012730757,0.5222401,-1.2136849,0.0019857397,0.0024398246,0.017393403,-57.722382,-57.466984
4960.0,0.073238812,0.013336955,0.99187505,-0.043396614,0.84338027,0.0013688122,0.55498105,-1.3344992,0.0020806738,0.0024199174,0.017766554,-57.483154,-57.217907
4980.0,0.076750033,0.01373454,0.99119222,-0.045864709,0.85964829,0.0015048203,0.6024276,-1.519486,0.0022158143,0.0024016192,0.018286582,-57.155598,-56.874905
5000.0,0.082182929,0.014427449,0.98995203,-0.050272841,0.88708162,0.0017444049,0.68953294,-1.8869137,0.002457767,0.002385369,0.019183408,-56.609814,-56.296494
5020.0,0.095697053,0.016643241,0.98573452,-0.065229148,0.97215134,0.0025518727,1.0042504,-3.6216633,0.0032663099,0.002372745,0.021983592,-54.972233,-54.502857
5040.0,0.74429166,0.0074720075,0.97252047,-0.013825593,0.51730639,0.0048125004,0.70023608,-0.080528937,0.0042800214,0.0025437875,0.0097922971,-64.183159,-64.092949
5060.0,0.19088259,0.0092187813,0.99727172,-0.021366637,0.64826953,0.0018980599,0.18395977,-0.26199076,0.00089725631,0.0026506896,0.012287498,-61.5172,-61.33168
5080.0,0.076549403,0.010421326,0.99608511,-0.027074242,0.71198016,0.00094543962,0.26826775,-0.45179164,0.0011913787,0.0026449712,0.013897164,-60.185772,-59.988388
5100.0,0.056690317,0.011124433,0.9952237,-0.03070271,0.74619734,0.00078327593,0.32710126,-0.60235238,0.0013860464,0.0026176791,0.01483681,-59.47477,-59.266941
5120.0,0.056073084,0.011583883,0.99460149,-0.033182401,0.76755047,0.00082969543,0.36914986,-0.71940291,0.0015207052,0.0025879231,0.015448801,-59.033119,-58.816727
5140.0,0.058772419,0.011916852,0.99412411,-0.035035975,0.78260541,0.00091201492,0.40146425,-0.81460738,0.0016220092,0.0025593499,0.015892163,-58.722904,-58.499302
5160.0,0.061514296,0.012183874,0.99373502,-0.036536146,0.7943303,0.00099039474,0.4280428,-0.89691997,0.0017038656,0.0025324668,0.016242942,-58.482021,-58.25209
5180.0,0.064020209,0.012409516,0.99337763,-0.037861962,0.80430061,0.0010628075,0.45200467,-0.973046,0.0017769443,0.0025071388,0.016547229,-58.277828,-58.041874
5200.0,0.066306658,0.012627242,0.99303371,-0.039105784,0.81345981,0.0011326123,0.47471851,-1.0483309,0.001845225,0.0024832459,0.016828224,-58.090698,-57.848759
5220.0,0.068498753,0.012847469,0.99269557,-0.040383231,0.82264757,0.0012036361,0.49821302,-1.1293799,0.0019149195,0.0024607107,0.017112471,-57.903587,-57.655041
5240.0,0.070837669,0.013081373,0.99231374,-0.04183352,0.83274579,0.001282597,0.5253402,-1.2252735,0.0019946995,0.0024395185,0.017430006,-57.698544,-57.442127
5260.0,0.073584013,0.013368487,0.99181813,-0.043625362,0.8449229,0.0013809619,0.55940932,-1.3510953,0.0020934467,0.0024197474,0.017815331,-57.452068,-57.185379
5280.0,0.07720121,0.013789944,0.99109483,-0.046212863,0.86196923,0.0015237246,0.60924596,-1.5477663,0.0022348592,0.0024016148,0.018358963,-57.109196,-56.82597
5300.0,0.083271176,0.0145802,0.98966759,-0.051269736,0.89311928,0.0017978284,0.70967817,-1.9782346,0.0025124722,0.0023856629,0.019381156,-56.490269,-56.169193
5320.0,0.1002393,0.017634671,0.9837712,-0.072218783,1.009843,0.002929338,1.1628385,-4.7861881,0.0036409507,0.0023739012,0.023190521,-54.285515,-53.708153
5340.0,0.60226971,0.0074866856,0.99051613,-0.014400668,0.53896099,0.0040438282,0.26869017,-0.099537015,0.0015763176,0.0025780194,0.010007546,-63.789574,-63.636379
5360.0,0.16062856,0.0094459197,0.99717683,-0.022394976,0.6609782,0.0016687515,0.19575493,-0.29237351,0.00093642902,0.0026556728,0.012591508,-61.252151,-61.063728
5380.0,0.070700154,0.010554338,0.9959985,-0.027738443,0.71861839,0.00089258846,0.27770275,-0.47788718,0.0012218873,0.0026440164,0.014073533,-60.047634,-59.848427
5400.0,0.056051485,0.011189019,0.99510491,-0.031037569,0.74922943,0.00078207423,0.33302763,-0.61776912,0.0014054478,0.0026157477,0.014920834,-59.412415,-59.203011
5420.0,0.056321114,0.011664537,0.9946537,-0.03361544,0.771267,0.0008431336,0.37381434,-0.74199516,0.0015325,0.0025860115,0.015553501,-58.957661,-58.738365
5440.0,0.059365377,0.011950163,0.99385315,-0.035241432,0.78398275,0.00092550123,0.40920976,-0.82370424,0.0016503981,0.0025576635,0.015940424,-58.69278,-58.470261
5460.0,0.061920695,0.012259515,0.99410456,-0.036940426,0.79785699,0.0010072748,0.42704621,-0.92363763,0.0016923847,0.0025309809,0.016336588,-58.413723,-58.177734
5480.0,0.064828999,0.012426356,0.99250269,-0.038035091,0.80475724,0.0010787708,0.46932185,-0.97583139,0.0018439756,0.0025059099,0.016586019,-58.261131,-58.032246
5500.0,0.066163011,0.012605038,0.9936946,-0.038940039,0.81283194,0.0011269894,0.46135393,-1.0436676,0.0017946624,0.0024822007,0.016791446,-58.108414,-57.861996
5520.0,0.068434,0.012783255,0.99219525,-0.040084768,0.82010233,0.001193013,0.50174785,-1.1056901,0.0019344912,0.0024596169,0.017046049,-57.953243,-57.708706
5540.0,0.070452243,0.013098402,0.99272531,-0.041914359,0.83352447,0.0012783146,0.52023721,-1.2335274,0.0019734781,0.002438318,0.017447727,-57.684517,-57.425709
5560.0,0.073880866,0.013418898,0.99171293,-0.043896835,0.84668171,0.0013945452,0.56461751,-1.3701988,0.0021085476,0.0024185302,0.017872958,-57.416965,-57.148296
5580.0,0.077744447,0.013864132,0.99094051,-0.046677697,0.86474627,0.0015474735,0.61881089,-1.5821944,0.0022626559,0.0024005584,0.018454788,-57.053852,-56.767418
5600.0,0.084242009,0.014712602,0.98943609,-0.052133866,0.89829415,0.00184541,0.72699398,-2.0598066,0.0025589482,0.0023848866,0.019551106,-56.388359,-56.060085
5620.0,0.10444934,0.018710785,0.98160553,-0.079959325,1.0515436,0.0033523329,1.3485589,-6.4657407,0.0040550102,0.0023738605,0.024468038,-53.558289,-52.828926
5640.0,0.52500486,0.0077110287,0.99467665,-0.015166975,0.55506158,0.0037358992,0.17935619,-0.11535354,0.0010217025,0.0025950202,0.010281986,-63.464684,-63.296909
5660.0,0.1443585,0.0095821731,0.99700558,-0.023024242,0.66831452,0.0015384608,0.20577288,-0.31139427,0.00097354606,0.0026568507,0.012774175,-61.097591,-60.909046
5680.0,0.067631036,0.010629658,0.99583107,-0.028110113,0.72214407,0.00086416915,0.28481287,-0.49226859,0.0012470533,0.0026420364,0.014171232,-59.973999,-59.77409
5700.0,0.055743296,0.011255134,0.99504852,-0.031388707,0.7522434,0.00078552892,0.33865273,-0.63350624,0.0014234608,0.0026132856,0.015008388,-59.349476,-59.139465
5720.0,0.056639586,0.011700813,0.99451524,-0.033688832,0.77166617,0.00085103477,0.37768957,-0.74435335,0.0015475862,0.0025836197,0.015570995,-58.948296,-58.72995
5740.0,0.059430983,0.01196842,0.99398816,-0.035420548,0.78567219,0.00092981703,0.40835458,-0.83538634,0.0016434077,0.0025554083,0.015982782,-58.659786,-58.434643
5760.0,0.062199391,0.012217196,0.99368113,-0.036875807,0.79687911,0.0010073336,0.43416959,-0.91585857,0.001722726,0.0025288458,0.016321342,-58.429882,-58.198353
5780.0,0.064611718,0.012553367,0.99326724,-0.038158447,0.80653059,0.001088025,0.4573721,-0.99086219,0.0017930735,0.0025038309,0.016614635,-58.232147,-57.994858
5800.0,0.066860214,0.012542989,0.99296284,-0.039425462,0.81571287,0.0011375239,0.48057637,-1.0676929,0.0018628349,0.0024802231,0.016899673,-58.044846,-57.801254
5820.0,0.069058925,0.012984599,0.99264777,-0.040712185,0.82497472,0.0012298246,0.50443333,-1.150874,0.0019333586,0.0024579603,0.017184975,-57.856289,-57.605976
5840.0,0.07148046,0.013273606,0.99218035,-0.042231541,0.83544779,0.001317417,0.53298122,-1.2521689,0.0020171669,0.0024370411,0.017516216,-57.643703,-57.385159
5860.0,0.074367248,0.013437415,0.99171937,-0.044168893,0.84847081,0.0014085568,0.56980938,-1.3900514,0.0021234497,0.0024175742,0.017930619,-57.380768,-57.110577
5880.0,0.078364275,0.013784367,0.99076349,-0.047117893,0.86756176,0.0015556872,0.62706053,-1.6177996,0.0022853795,0.0023998232,0.018545402,-56.997726,-56.708057
5900.0,0.085462928,0.014853407,0.98910427,-0.053298388,0.90518814,0.0019038172,0.75086504,-2.1733148,0.002622843,0.0023845059,0.019778073,-56.253017,-55.91473
5920.0,0.11277005,0.021637209,0.97542828,-0.10135885,1.1787236,0.004565801,1.954566,-15.338755,0.0052430942,0.0023746216,0.027751505,-51.609905,-50.147423
5940.0,0.4422861,0.0083228368,0.99682677,-0.016207885,0.57382554,0.0035111737,0.14187944,-0.13651335,0.00078178773,0.0026132225,0.01064335,-63.076942,-62.901283
5960.0,0.12728044,0.0097442064,0.99681091,-0.023777684,0.67696667,0.001397359,0.21796748,-0.3353624,0.0010180608,0.0026580859,0.01298984,-60.916527,-60.726624
5980.0,0.064688966,0.010715863,0.99573249,-0.028584292,0.72671032,0.00083853403,0.29236421,-0.51157218,0.0012720734,0.0026399454,0.014295097,-59.87925,-59.677811
6000.0,0.055448554,0.011314151,0.99497432,-0.031708177,0.75505567,0.00078839174,0.34398508,-0.64852083,0.0014404888,0.0026108082,0.01508772,-59.291313,-59.08017
6020.0,0.056960903,0.011724391,0.99441522,-0.033917002,0.77359241,0.00085971272,0.38186973,-0.75626689,0.0015608182,0.0025812169,0.015625874,-58.908512,-58.689335
6040.0,0.059757084,0.012004074,0.99397552,-0.035616469,0.78718597,0.00093948602,0.41168579,-0.84587395,0.001653628,0.0025531952,0.016028719,-58.628731,-58.402725
6060.0,0.062466037,0.012270934,0.99360031,-0.037035398,0.79811609,0.0010176627,0.43705997,-0.92513508,0.001731507,0.0025268104,0.016358124,-58.404427,-58.172272
6080.0,0.064908005,0.012476061,0.99325931,-0.038313981,0.80766612,0.0010877813,0.46022403,-1.0001009,0.0018017176,0.0025019418,0.016649853,-58.209026,-57.970917
6100.0,0.067155369,0.012698468,0.99292159,-0.039574277,0.81679893,0.0011582166,0.48331934,-1.0771391,0.0018709763,0.002478491,0.016932894,-58.022732,-57.778355
6120.0,0.069398507,0.012913109,0.99255592,-0.040917642,0.8263135,0.0012310125,0.50827289,-1.1633393,0.0019449184,0.0024563952,0.01722998,-57.829159,-57.577747
6140.0,0.071852736,0.013173823,0.99212837,-0.042469684,0.83708566,0.0013168294,0.53745478,-1.2687792,0.0020301179,0.0024356665,0.017567646,-57.610611,-57.350624
6160.0,0.074958563,0.013524587,0.99154299,-0.044595085,0.8514033,0.0014337683,0.57800341,-1.4229118,0.0021465665,0.0024165027,0.018020803,-57.321571,-57.048744
6180.0,0.07928887,0.014055111,0.99062794,-0.04788021,0.87232929,0.0016134268,0.64185268,-1.6800904,0.002326506,0.0023990839,0.018701307,-56.902744,-56.607536
6200.0,0.087762661,0.015241293,0.98843557,-0.055632066,0.91874611,0.0020343582,0.79896116,-2.4137297,0.0027496628,0.0023843835,0.020226035,-55.988964,-55.628868
6220.0,1.1102961,0.089620382,0.28006208,-2.6043494,0.94055623,0.21738899,49.516071,-0.80924475,0.16646031,0.0023983559,0.14281343,-47.691246,-55.169018
6240.0,0.33278379,0.0084310286,0.99769557,-0.01798347,0.60205615,0.0028087206,0.14099331,-0.17519765,0.00074047572,0.0026366613,0.011234397,-62.486588,-62.306061
6260.0,0.10428201,0.0099894339,0.99626499,-0.024914598,0.68900412,0.0011948019,0.2390395,-0.37157789,0.001096976,0.0026593658,0.013308738,-60.66309,-60.47282
6280.0,0.060578182,0.010814775,0.99538165,-0.029233204,0.73309392,0.00079946971,0.30513957,-0.53966177,0.0013160979,0.0026368375,0.014463328,-59.746189,-59.543217
6300.0,0.055440165,0.011347998,0.99473071,-0.032132823,0.75902921,0.00079475972,0.35214329,-0.6702221,0.0014669327,0.0026070664,0.015192889,-59.209274,-58.996391
6320.0,0.057494778,0.011909398,0.99426371,-0.034262571,0.7764073,0.00088463532,0.38775128,-0.77399909,0.0015791119,0.0025776853,0.015708549,-58.850613,-58.629986
