T,V,W,YK,YNA
3910.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
3920.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
3930.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
3940.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
3950.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
3960.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
3970.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
3980.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
3990.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
4000.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
4010.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
4020.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
4030.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
4040.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
4050.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
4060.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
4070.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
4080.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
4090.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
4100.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
4110.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
4120.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
4130.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
4140.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
4150.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
4160.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
4170.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
4180.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
4190.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
4200.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
4210.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
4220.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
4230.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
4240.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
4250.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
4260.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
4270.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
4280.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
4290.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
4300.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
4310.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
4320.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
4330.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
4340.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
4350.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
4360.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
4370.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
4380.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
4390.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
4400.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
4410.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
4420.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
4430.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
4440.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
4450.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
4460.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
4470.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
4480.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
4490.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
4500.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
4510.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
4520.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
4530.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
4540.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
4550.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
4560.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
4570.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
4580.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
4590.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
4600.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
4610.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
4620.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
4630.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
4640.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
4650.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
4660.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
4670.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
4680.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
4690.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
4700.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
4710.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
4720.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
4730.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
4740.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
4750.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
4760.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
4770.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
4780.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
4790.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
4800.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
4810.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
4820.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
4830.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
4840.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
4850.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
4860.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
4870.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
4880.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
4890.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
4900.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
4910.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
4920.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
4930.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
4940.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
4950.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
4960.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
4970.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
4980.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
4990.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
5000.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
5010.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
5020.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
5030.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
5040.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
5050.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
5060.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
5070.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
5080.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
5090.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
5100.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
5110.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
5120.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
5130.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
5140.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
5150.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
5160.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
5170.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
5180.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
5190.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
5200.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
5210.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
5220.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
5230.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
5240.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
5250.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
5260.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
5270.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
5280.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
5290.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
5300.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
5310.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
5320.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
5330.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
5340.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
5350.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
5360.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
5370.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
5380.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
5390.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
5400.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
5410.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
5420.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
5430.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
5440.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
5450.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
5460.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
5470.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
5480.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
5490.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
5500.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
5510.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
5520.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
5530.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
5540.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
5550.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
5560.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
5570.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
5580.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
5590.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
5600.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
5610.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
5620.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
5630.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
5640.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
5650.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
5660.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
5670.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
5680.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
5690.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
5700.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
5710.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
5720.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
5730.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
5740.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
5750.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
5760.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
5770.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
5780.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
5790.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
5800.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
5810.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
5820.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
5830.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
5840.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
5850.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
5860.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
5870.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
5880.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
5890.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
5900.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
5910.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
5920.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
5930.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
5940.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
5950.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
5960.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
5970.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
5980.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
5990.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
6000.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
6010.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
6020.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
6030.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
6040.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
6050.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
6060.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
6070.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
6080.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
6090.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
6100.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
6110.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
6120.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
6130.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
6140.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
6150.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
6160.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
6170.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
6180.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
6190.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
6200.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
6210.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
6220.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
6230.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
6240.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
6250.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
6260.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
6270.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
6280.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
6290.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
6300.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
6310.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
6320.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
6330.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
6340.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
6350.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
6360.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
6370.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
6380.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
6390.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
6400.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
6410.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
6420.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
6430.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
6440.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
6450.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
6460.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
6470.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
6480.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
6490.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
6500.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
6510.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
6520.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
6530.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
6540.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
6550.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
6560.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
6570.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
6580.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
6590.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
6600.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
6610.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
6620.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
6630.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
6640.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
6650.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
6660.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
6670.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
6680.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
6690.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
6700.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
6710.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
6720.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
6730.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
6740.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
6750.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
6760.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
6770.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
6780.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
6790.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
6800.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
6810.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
6820.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
6830.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
6840.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
6850.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
6860.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
6870.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
6880.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
6890.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
6900.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
6910.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
6920.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
6930.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
6940.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
6950.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
6960.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
6970.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
6980.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
6990.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
7000.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
7010.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
7020.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
7030.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
7040.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
7050.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
7060.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
7070.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
7080.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
7090.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
7100.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
7110.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
7120.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
7130.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
7140.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
7150.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
7160.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
7170.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
7180.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
7190.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
7200.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
7210.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
7220.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
7230.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
7240.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
7250.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
7260.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
7270.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
7280.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
7290.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
7300.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
7310.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
7320.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
7330.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
7340.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
7350.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
7360.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
7370.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
7380.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
7390.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
7400.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
7410.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
7420.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
7430.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
7440.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
7450.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
7460.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
7470.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
7480.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
7490.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
7500.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
7510.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
7520.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
7530.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
7540.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
7550.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
7560.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
7570.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
7580.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
7590.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
7600.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
7610.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
7620.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
7630.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
7640.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
7650.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
7660.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
7670.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
7680.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
7690.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
7700.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
7710.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
7720.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
7730.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
7740.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
7750.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
7760.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
7770.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
7780.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
