Time,IR_beta,IR_beta_pY1146,IR_beta_refractory,IRS,IRS_p,IRS_pS636,AMPK,AMPK_pT172,Akt,Akt_pT308,Akt_pS473,Akt_pT308_pS473,TSC1_TSC2,TSC1_TSC2_pT1462,TSC1_TSC2_pS1387,mTORC1,mTORC1_pS2448,mTORC2,mTORC2_pS2481,p70_S6K,p70_S6K_pT229,p70_S6K_pT389,p70_S6K_pT229_pT389,PRAS40,PRAS40_pT246,PRAS40_pS183,PRAS40_pT246_pS183,PI3K_variant,PI3K_variant_p,PI3K_PDK1,PI3K_p_PDK1,Insulin,Amino_Acids,IR_beta_pY1146_obs,IRS_pS636_obs,AMPK_pT172_obs,Akt_pT308_obs,Akt_pS473_obs,TSC1_TSC2_pS1387_obs,mTOR_pS2448_obs,mTOR_pS2481_obs,p70_S6K_pT229_obs,p70_S6K_pT389_obs,PRAS40_pT246_obs,PRAS40_pS183_obs,IRS_phos_by_Amino_Acids,AMPK_T172_phos_by_Amino_Acids,mTORC2_S2481_phos_by_Amino_Acids,IR_beta_phos_by_Insulin,IR_beta_pY1146_dephos,IR_beta_ready,IRS_phos_by_IR_beta_pY1146,IRS_p_phos_by_p70_S6K_pT229_pT389,IRS_phos_by_p70_S6K_pT229_pT389,IRS_pS636_turnover,AMPK_T172_phos,AMPK_pT172_dephos,Akt_S473_phos_by_mTORC2_pS2481_first,Akt_S473_phos_by_mTORC2_pS2481_second,Akt_T308_phos_by_PI3K_p_PDK1_first,Akt_T308_phos_by_PI3K_p_PDK1_second,Akt_pT308_dephos_first,Akt_pT308_dephos_second,Akt_pS473_dephos_first,Akt_pS473_dephos_second,TSC1_TSC2_S1387_phos_by_AMPK_pT172,TSC1_TSC2_T1462_phos_by_Akt_pT308,TSC1_TSC2_pS1387_dephos,TSC1_TSC2_pT1462_dephos,mTORC1_pS2448_dephos_by_TSC1_TSC2,mTORC1_S2448_activation_by_Amino_Acids,mTORC2_pS2481_dephos,mTORC2_S2481_phos_by_PI3K_variant_p,p70_S6K_T229_phos_by_PI3K_p_PDK1_first,p70_S6K_T229_phos_by_PI3K_p_PDK1_second,p70_S6K_T389_phos_by_mTORC1_pS2448_first,p70_S6K_T389_phos_by_mTORC1_pS2448_second,p70_S6K_pT229_dephos_first,p70_S6K_pT229_dephos_second,p70_S6K_pT389_dephos_first,p70_S6K_pT389_dephos_second,PRAS40_S183_phos_by_mTORC1_pS2448_first,PRAS40_S183_phos_by_mTORC1_pS2448_second,PRAS40_T246_phos_by_Akt_pT308_first,PRAS40_T246_phos_by_Akt_pT308_second,PRAS40_pS183_dephos_first,PRAS40_pS183_dephos_second,PRAS40_pT246_dephos_first,PRAS40_pT246_dephos_second,PI3K_p_PDK1_dephos,PI3K_PDK1_phos_by_IRS_p,PI3K_variant_p_dephos,PI3K_variant_phos_by_IR_beta_pY1146,scale_IR_beta_pY1146_obs,scale_IRS_pS636_obs,scale_AMPK_pT172_obs,scale_Akt_pT308_obs,scale_Akt_pS473_obs,scale_TSC1_TSC2_pS1387_obs,scale_mTOR_pS2448_obs,scale_mTOR_pS2481_obs,scale_p70_S6K_pT229_obs,scale_p70_S6K_pT389_obs,scale_PRAS40_pT246_obs,scale_PRAS40_pS183_obs,Cell,reaction_1,reaction_2,reaction_3,reaction_4,reaction_5,reaction_6,reaction_7,reaction_8,reaction_9,reaction_10,reaction_11,reaction_12,reaction_13,reaction_14,reaction_15,reaction_16,reaction_17,reaction_18,reaction_19,reaction_20,reaction_21,reaction_22,reaction_23,reaction_24,reaction_25,reaction_26,reaction_27,reaction_28,reaction_29,reaction_30,reaction_31,reaction_32,reaction_33,reaction_34,reaction_35,reaction_36,reaction_37,reaction_38,reaction_39,reaction_40,reaction_41,reaction_42,reaction_43,reaction_44,reaction_45,reaction_46,reaction_47,reaction_48
5.38,50.0,0.0,0.0,129.2581558218274,20.34403424138898,0.3978099367838222,42.859171995087785,7.14082800491218,285.7738016689438,10.293462699931139,3.7641028261977656,0.1686328049290546,43.7281239998163,4.728863472172396,1.5430125280113594,96.66995488692874,3.3300451130701387,98.15045681755322,1.8495431824471196,294.3908905571376,2.838274373439787,2.206773339328009,0.5640617300914421,12.882011413930492,3.1732283746144136,3.2208167874215756,0.7239434240335062,50.0,0.0,49.568743525417965,0.43125647458162264,0.0,1.0,0.0,0.3978099367838222,7.14082800491218,10.462095504860192,3.9327356311268202,1.5430125280113594,3.3300451130701387,1.8495431824471196,3.402336103531229,2.770835069419451,3.89717179864792,3.944760211455082,0.0331672,17.6284,0.0268658,0.0203796,0.493514,323.611,2.11894,0.338859859949792,0.0863775267376444,25.0,0.490602,165.704,1.31992e-05,0.159093,7.47437,7.47345,88.9654,88.9639,0.376999,0.380005,0.00175772,1.52417,0.25319,147.239,0.00869774,0.0156992,1.42511,0.120736,0.0133520172873009,1.00000002814509e-06,0.00261303413778722,0.110720890919343,1.00000012897033e-06,0.159201353240651,1.10036057608758,1.10215267954479,0.15881,0.0683009,0.279344,0.279401,1.8706,1.88453,11.8759,11.876,0.18913343080532,0.000187226757782201,0.108074886441184,0.000549027801822575,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.287131105773714,755.5386275982055,2.636890542769021,0.0,0.0,0.0,0.0,3.888515552391395,6.297749109614252,9.945248419595556,0.08156501659462957,0.18880474525983243,0.0,0.0,427.7698476210669,1183.263763725968,921.1548293752273,0.006976450182314753,12.131604412788137,3.0288449508583066,915.7620264844537,1.4190630013737313,15.00223199442792,0.0640813090370654,0.5488568805014735,697.2891946581184,0.3906753419671961,696.2731287791914,1.3112271583964006,1.5176409557608717,0.0,2.635802484737215,1.6951451118176983,2.5616486814930455,9.516853173045802e-07,1.04648754717667,2.8382747394929693e-06,2.428246382957681,0.08979939074182042,0.621682147248953,6.812580426680665,37.64798245911522,9.414833794217861,0.7217351760114749,6.0248598825508,37.68494285408332,1.3642931008938635,8.597552103821918
5.39,50.0,0.0,0.0,129.25187643275007,20.347900001213088,0.4002235660370363,42.85873797141273,7.141262028587237,285.73401115225846,10.317719952007524,3.7786935664795336,0.169575329256214,43.71639553648348,4.739012688352012,1.5445917751645528,96.66789350010255,3.332106499896323,98.15044601558368,1.8495539844166695,294.37258970901604,2.8509900772136563,2.2090028811226077,0.5674173326444992,12.874515290144801,3.1792761762440613,3.220519801125877,0.7256887324852469,50.0,0.0,49.56767198089499,0.4323280191045922,0.0,1.0,0.0,0.4002235660370363,7.141262028587237,10.487295281263737,3.9482688957357475,1.5445917751645528,3.332106499896323,1.8495539844166695,3.4184074098581556,2.776420213767107,3.9049649087293083,3.946208533611124,0.0331672,17.6284,0.0268658,0.0203796,0.493514,323.611,2.11894,0.338859859949792,0.0863775267376444,25.0,0.490602,165.704,1.31992e-05,0.159093,7.47437,7.47345,88.9654,88.9639,0.376999,0.380005,0.00175772,1.52417,0.25319,147.239,0.00869774,0.0156992,1.42511,0.120736,0.0133520172873009,1.00000002814509e-06,0.00261303413778722,0.110720890919343,1.00000012897033e-06,0.159201353240651,1.10036057608758,1.10215267954479,0.15881,0.0683009,0.279344,0.279401,1.8706,1.88453,11.8759,11.876,0.18913343080532,0.000187226757782201,0.108074886441184,0.000549027801822575,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.286922836020308,755.5309764552521,2.636890252565468,0.0,0.0,0.0,0.0,3.912391615537254,6.334906645401489,10.005589150925907,0.08176768148651944,0.18883653957919525,0.0,0.0,427.8467994253263,1183.3356831850194,923.3150478501932,0.006975519535909173,12.208890270973422,3.0360003632700123,917.9200826183302,1.4245636958692176,15.086082634416895,0.0644394729940076,0.5487430206927717,698.7812642496665,0.3910751915539132,697.7674892202618,1.3117447005001175,1.51760859363681,0.0,2.63581787873204,1.6992514042587858,2.5630750666128828,9.550138666710244e-07,1.0518266038229969,2.8509904449067873e-06,2.4306996828511966,0.09033360720920489,0.6253805335942922,6.81283085827222,37.71670380494636,9.436640841071851,0.7235583435660079,6.024304339986066,37.75676594145685,1.3675821870304223,8.618279386994791
5.4,50.0,0.0,0.0,129.24583112754414,20.351524763488115,0.40264410896794356,42.8583301519516,7.141669848048367,285.694254326645,10.341930650375458,3.7932948531122226,0.1705201698690297,43.704695190379894,4.749138926282094,1.546165883338057,96.66583760258521,3.334162397413654,98.15043536932296,1.8495646306773985,294.35425810084433,2.8637303950512707,2.2112275083184945,0.5707839957826819,12.86704213081704,3.1853075870269096,3.220220112175738,0.7274301699802992,50.0,0.0,49.56660215461122,0.43339784538836335,0.0,1.0,0.0,0.40264410896794356,7.141669848048367,10.512450820244487,3.9638150229812523,1.546165883338057,3.334162397413654,1.8495646306773985,3.434514390833953,2.7820115041011766,3.912737757007209,3.947650282156037,0.0331672,17.6284,0.0268658,0.0203796,0.493514,323.611,2.11894,0.338859859949792,0.0863775267376444,25.0,0.490602,165.704,1.31992e-05,0.159093,7.47437,7.47345,88.9654,88.9639,0.376999,0.380005,0.00175772,1.52417,0.25319,147.239,0.00869774,0.0156992,1.42511,0.120736,0.0133520172873009,1.00000002814509e-06,0.00261303413778722,0.110720890919343,1.00000012897033e-06,0.159201353240651,1.10036057608758,1.10215267954479,0.15881,0.0683009,0.279344,0.279401,1.8706,1.88453,11.8759,11.876,0.18913343080532,0.000187226757782201,0.108074886441184,0.000549027801822575,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.286722330173482,755.5237872506635,2.636889966545157,0.0,0.0,0.0,0.0,3.9363061354822197,6.3721955614922035,10.06610272419859,0.0819700214019348,0.18886610239055587,0.0,0.0,427.91894391568457,1183.4032605010066,925.4710689881109,0.0069745891134817785,12.286395267540295,3.0431419043029977,920.0739970829128,1.4300683663284548,15.170139340211371,0.06479851715108063,0.5486274829235347,700.2699366032265,0.3914737400023627,699.2584663668492,1.3122603845445027,1.5175763176905057,0.0,2.6358330508246675,1.7033502419646775,2.5644967644437044,9.583412647413152e-07,1.0571788109543774,2.8637307643875248e-06,2.433147574914043,0.09086958453670899,0.629091110393165,6.813077324595366,37.78522804779677,9.45839596576049,0.7253782872323461,6.023743741835935,37.82839437277288,1.3708639782329732,8.638960698686033
5.41,50.0,0.0,0.0,129.24002023879768,20.354908225829337,0.40507153537319524,42.85794856858338,7.142051431416582,285.65453178845166,10.366094386199599,3.8079065154579115,0.17146730989258713,43.6930231044775,4.759242046749067,1.547734848773481,96.66378717500767,3.3362128249911964,98.15042487652653,1.8495751234738265,294.33589580039484,2.876495242544198,2.213447245665971,0.5741617113917303,12.859591949506509,3.191322541947644,3.2199177907666057,0.7291677177792268,50.0,0.0,49.56553406562693,0.4344659343726509,0.0,1.0,0.0,0.40507153537319524,7.142051431416582,10.537561696092187,3.9793738253504984,1.547734848773481,3.3362128249911964,1.8495751234738265,3.450656953935928,2.787608957057701,3.920490259726871,3.9490855085458323,0.0331672,17.6284,0.0268658,0.0203796,0.493514,323.611,2.11894,0.338859859949792,0.0863775267376444,25.0,0.490602,165.704,1.31992e-05,0.159093,7.47437,7.47345,88.9654,88.9639,0.376999,0.380005,0.00175772,1.52417,0.25319,147.239,0.00869774,0.0156992,1.42511,0.120736,0.0133520172873009,1.00000002814509e-06,0.00261303413778722,0.110720890919343,1.00000012897033e-06,0.159201353240651,1.10036057608758,1.10215267954479,0.15881,0.0683009,0.279344,0.279401,1.8706,1.88453,11.8759,11.876,0.18913343080532,0.000187226757782201,0.108074886441184,0.000549027801822575,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.2865295992642505,755.5170605464152,2.6368896846477865,0.0,0.0,0.0,0.0,3.960258213373586,6.4096159706887965,10.126788384329881,0.08217203273593847,0.18889343110873805,0.0,0.0,427.9862753369422,1183.4664903914534,927.6228563701283,0.006973658938313261,12.36411799648342,3.050269455321437,922.2237335060018,1.4355769484211172,15.254400610553132,0.06515843509573256,0.5485102682174919,701.7551912655035,0.3918709863609577,700.7460397212859,1.3127742248738532,1.5175441276178805,0.0,2.635848004213785,1.7074415503655476,2.565913790766352,9.61667452839053e-07,1.0625441371389097,2.8764956135267384e-06,2.435590086380475,0.09140732143253157,0.632813868702418,6.81331991442809,37.853554459486915,9.480098946089877,0.7271949827288007,6.023178219408012,37.899827375916026,1.3741384391864864,8.659595816346098
5.42,50.0,0.0,0.0,129.23444409027766,20.358050094982058,0.4075058147404913,42.85759325229139,7.14240674770858,285.61484413383903,10.39021075130894,3.822528382571278,0.17241673228248006,43.68137942128219,4.7693219109854,1.5492986677324534,96.66174219814695,3.338257801851914,98.15041453498223,1.8495854650181192,294.31750287629967,2.889284534763873,2.2156621177878972,0.5775504711452757,12.852164759756828,3.197320976320789,3.2196129066658727,0.7309013572564945,50.0,0.0,49.564467732991794,0.4355322670077797,0.0,1.0,0.0,0.4075058147404913,7.14240674770858,10.56262748359142,3.994945114853758,1.5492986677324534,3.338257801851914,1.8495854650181192,3.466835005909149,2.793212588933173,3.9282223335772835,3.950514263922367,0.0331672,17.6284,0.0268658,0.0203796,0.493514,323.611,2.11894,0.338859859949792,0.0863775267376444,25.0,0.490602,165.704,1.31992e-05,0.159093,7.47437,7.47345,88.9654,88.9639,0.376999,0.380005,0.00175772,1.52417,0.25319,147.239,0.00869774,0.0156992,1.42511,0.120736,0.0133520172873009,1.00000002814509e-06,0.00261303413778722,0.110720890919343,1.00000012897033e-06,0.159201353240651,1.10036057608758,1.10215267954479,0.15881,0.0683009,0.279344,0.279401,1.8706,1.88453,11.8759,11.876,0.18913343080532,0.000187226757782201,0.108074886441184,0.000549027801822575,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.2863446540310575,755.5107968886934,2.6368894068139257,0.0,0.0,0.0,0.0,3.9842469438391994,6.447167984732733,10.187645368512282,0.08237371188560005,0.18891852323307096,0.0,0.0,428.0487880987405,1183.5253677223025,929.7703736384665,0.006972729033552966,12.442057036516452,3.0573828978701862,924.3692555745004,1.441089377700989,15.338864929105327,0.06551922035100383,0.5483913776564895,703.2370078493393,0.3922669296831799,702.2301888515793,1.3132862357585673,1.5175120231171486,0.0,2.635862742051972,1.7115252549650826,2.5673261612571796,9.649923722432176e-07,1.0679225506492094,2.8892849073958532e-06,2.4380272443445183,0.09194681657110344,0.6365487993451215,6.8135587160479805,37.92168231577765,9.50174956135998,0.7290084058492734,6.022607903209182,37.97106418268806,1.3774055347905816,8.680184518778129
5.43,50.0,0.0,0.0,129.2291029968666,20.36095008688357,0.4099469162500317,42.857264233156926,7.142735766843042,285.57519195875966,10.414279338214083,3.837160283202788,0.17336841982524565,43.669764282828666,4.779378380674223,1.5508573364971514,96.65970265292543,3.340297347073427,98.15040434250979,1.8495956574905539,294.29907939804946,2.9020981862629607,2.2178721491797133,0.5809502665045618,12.84476057509271,3.203302825792326,3.21930552921446,0.7326310699004884,50.0,0.0,49.56340317574406,0.43659682425551116,0.0,1.0,0.0,0.4099469162500317,7.142735766843042,10.587647758039328,4.010528703028033,1.5508573364971514,3.340297347073427,1.8495956574905539,3.4830484527675223,2.798822415684275,3.9359338956928145,3.9519365991149487,0.0331672,17.6284,0.0268658,0.0203796,0.493514,323.611,2.11894,0.338859859949792,0.0863775267376444,25.0,0.490602,165.704,1.31992e-05,0.159093,7.47437,7.47345,88.9654,88.9639,0.376999,0.380005,0.00175772,1.52417,0.25319,147.239,0.00869774,0.0156992,1.42511,0.120736,0.0133520172873009,1.00000002814509e-06,0.00261303413778722,0.110720890919343,1.00000012897033e-06,0.159201353240651,1.10036057608758,1.10215267954479,0.15881,0.0683009,0.279344,0.279401,1.8706,1.88453,11.8759,11.876,0.18913343080532,0.000187226757782201,0.108074886441184,0.000549027801822575,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.286167504917674,755.5049968077835,2.6368891329849995,0.0,0.0,0.0,0.0,4.0082714150446055,6.484851714287326,10.248672906250793,0.08257505525015217,0.18894137634794242,0.0,0.0,428.1064767767102,1183.5798875089595,931.9135844979655,0.006971799422220236,12.52021095110732,3.064482113679951,926.5105270359512,1.4466055896071677,15.42353076449117,0.06588086637569247,0.548270812380733,704.7153660343956,0.3926615690277138,703.710893392092,1.3137964313953068,1.517480003888807,0.0,2.6358772674463635,1.715601281343831,2.5687338914886566,9.683159641899474e-07,1.0733140194625688,2.9020985605475217e-06,2.4404590757599887,0.09248806859304308,0.6402958929102627,6.813793817233481,37.98961089638947,9.523347592364376,0.7308185324637483,6.022032922948569,38.04210402882708,1.3806652301595674,8.7007265861382
5.44,50.0,0.0,0.0,129.22399726449967,20.363607926724537,0.4123948087760058,42.85696154035309,7.1430384596468794,285.5355758589365,10.438299740124556,3.8518020458019104,0.1743223551388158,43.65817783067524,4.789411317953965,1.5524108513708341,96.65766852041008,3.342331479588775,98.15039429696036,1.8496057030399802,294.2806254359923,2.9149361110767518,2.2200773642094678,0.5843610887181739,12.837379409016744,3.2092680263413116,3.218995727328392,0.7343568373135365,50.0,0.0,49.56234041290969,0.4376595870898745,0.0,1.0,0.0,0.4123948087760058,7.1430384596468794,10.612622095263372,4.026124400940726,1.5524108513708341,3.342331479588775,1.8496057030399802,3.499297199794926,2.804438452927642,3.943624863654848,3.9533525646419285,0.0331672,17.6284,0.0268658,0.0203796,0.493514,323.611,2.11894,0.338859859949792,0.0863775267376444,25.0,0.490602,165.704,1.31992e-05,0.159093,7.47437,7.47345,88.9654,88.9639,0.376999,0.380005,0.00175772,1.52417,0.25319,147.239,0.00869774,0.0156992,1.42511,0.120736,0.0133520172873009,1.00000002814509e-06,0.00261303413778722,0.110720890919343,1.00000012897033e-06,0.159201353240651,1.10036057608758,1.10215267954479,0.15881,0.0683009,0.279344,0.279401,1.8706,1.88453,11.8759,11.876,0.18913343080532,0.000187226757782201,0.108074886441184,0.000549027801822575,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.285998162071114,755.4996608179604,2.6368888631032776,0.0,0.0,0.0,0.0,4.032330708751343,6.5226672689203085,10.309870219400146,0.0827760592311477,0.1889619881233465,0.0,0.0,428.1593361136133,1183.6300449173266,934.0524527176357,0.006970870127205695,12.598578288515023,3.0715669846724767,928.6475117000772,1.4521255194652742,15.508396570334094,0.0662433665645257,0.5481485735890286,706.1902455678331,0.3930549034585815,705.1881330442238,1.3143048259071568,1.517448069635622,0.0,2.635891583459306,1.7196695551625736,2.5701369969299783,9.716381698743356e-07,1.0787185112611328,2.914936487017024e-06,2.4428856074405263,0.0930310761051134,0.6440551397524462,6.814025305265151,38.05733948502176,9.544892821389968,0.7326253385187839,6.0214534075404895,38.11294615402678,1.383917490622479,8.72122179993556
5.45,50.0,0.0,0.0,129.21912719010234,20.366023349009755,0.4148494608881162,42.856685202138536,7.143314797861436,285.4959964298423,10.462271550966172,3.86645349852035,0.17527852067298447,43.64662020589869,4.799420585422975,1.5539592086783744,96.65563978181169,3.344360218187172,98.15038439621605,1.8496156037842715,294.2621410613325,2.927798222724585,2.22227778711785,0.5877829288217714,12.83002127500621,3.215216514281488,3.218683569500357,0.7360786412119279,50.0,0.0,49.56127946350156,0.43872053649800113,0.0,1.0,0.0,0.4148494608881162,7.143314797861436,10.637550071639156,4.041732019193335,1.5539592086783744,3.344360218187172,1.8496156037842715,3.5155811515463564,2.8100607159396214,3.951295155493416,3.954762210712285,0.0331672,17.6284,0.0268658,0.0203796,0.493514,323.611,2.11894,0.338859859949792,0.0863775267376444,25.0,0.490602,165.704,1.31992e-05,0.159093,7.47437,7.47345,88.9654,88.9639,0.376999,0.380005,0.00175772,1.52417,0.25319,147.239,0.00869774,0.0156992,1.42511,0.120736,0.0133520172873009,1.00000002814509e-06,0.00261303413778722,0.110720890919343,1.00000012897033e-06,0.159201353240651,1.10036057608758,1.10215267954479,0.15881,0.0683009,0.279344,0.279401,1.8706,1.88453,11.8759,11.876,0.18913343080532,0.000187226757782201,0.108074886441184,0.000549027801822575,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.285836635339562,755.4947894173789,2.636888597111861,0.0,0.0,0.0,0.0,4.056423900376364,6.560614757086181,10.371236522202905,0.08297672023261757,0.18898035631542537,0.0,0.0,428.2073610204737,1183.6758352648314,936.1869421322109,0.006969941171272538,12.67715758182779,3.078637392965741,930.7801734403258,1.4576491024886733,15.593460785299323,0.06660671424833746,0.5480246625390189,707.6616262649932,0.39344693204527764,706.6618875770934,1.3148114333437866,1.517416220062618,0.0,2.6359056931090032,1.723730002165699,2.571535492947667,9.7495893045224e-07,1.084135993432087,2.9277986003236883e-06,2.44530686605963,0.09357583768017924,0.6478265299916,6.8142532669268885,38.12486736937188,9.566385032216685,0.7344288000380069,6.020869485107368,38.18358980195552,1.3871622817231144,8.741669943032855
5.46,50.0,0.0,0.0,129.21449306152877,20.368196097618306,0.41731084085314196,42.85643524585134,7.143564754148636,285.4564542666782,10.486194365398458,3.8811144692153112,0.17623689870989206,43.6350915490891,4.809406046144152,1.5555024047667947,96.65361641848409,3.3463835815147633,98.15037463818955,1.849625361810773,294.2436263461293,2.9406844342113057,2.2244734420182293,0.5912157776378281,12.822686186509895,3.2211482262628945,3.21836912380126,0.7377964634259326,50.0,0.0,49.5602203465186,0.43977965348096376,0.0,1.0,0.0,0.41731084085314196,7.143564754148636,10.66243126410835,4.057351367925203,1.5555024047667947,3.3463835815147633,1.849625361810773,3.5319002118491336,2.8156892196560572,3.958944689688827,3.9561655872271926,0.0331672,17.6284,0.0268658,0.0203796,0.493514,323.611,2.11894,0.338859859949792,0.0863775267376444,25.0,0.490602,165.704,1.31992e-05,0.159093,7.47437,7.47345,88.9654,88.9639,0.376999,0.380005,0.00175772,1.52417,0.25319,147.239,0.00869774,0.0156992,1.42511,0.120736,0.0133520172873009,1.00000002814509e-06,0.00261303413778722,0.110720890919343,1.00000012897033e-06,0.159201353240651,1.10036057608758,1.10215267954479,0.15881,0.0683009,0.279344,0.279401,1.8706,1.88453,11.8759,11.876,0.18913343080532,0.000187226757782201,0.108074886441184,0.000549027801822575,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.285682934270337,755.4903830879657,2.636888334954673,0.0,0.0,0.0,0.0,4.080550059052608,6.59869428610836,10.432771021328548,0.08317703466122947,0.1889964787670054,0.0,0.0,428.2505465777002,1183.7172540214456,938.3170166437087,0.006969012577057767,12.755947349002787,3.0856932208791776,932.90847619542,1.463176273779703,15.678721833136965,0.06697090269425253,0.5478990805474167,709.1294880100809,0.3938376538629048,708.1321368282188,1.315316267681608,1.5173844548770654,0.0,2.6359195993701507,1.7277825481845992,2.572929394806179,9.782781870421104e-07,1.089566433067863,2.9406848134723474e-06,2.4477228781507008,0.09412235185716604,0.651610053512689,6.81447778850717,38.19219384115445,9.587824010117203,0.7362288931226072,6.020281282982637,38.25403422027551,1.3903995692200728,8.762070799646375
5.47,50.0,0.0,0.0,129.21009515750063,20.370125925863064,0.41977891663653594,42.856211697902886,7.143788302097081,285.41694996435245,10.510067778832097,3.895784785452773,0.17719747136452535,43.62359200034467,4.819367563649569,1.557040436005801,96.65159841192347,3.34840158807538,98.15036502082357,1.8496349791767408,294.2250813632958,2.953594658028744,2.226664352896697,0.5946596257753751,12.815374156944934,3.2270630992734697,3.218052457881759,0.7395102858998194,50.0,0.0,49.55916308094494,0.44083691905461825,0.0,1.0,0.0,0.41977891663653594,7.143788302097081,10.687265250196623,4.072982256817299,1.557040436005801,3.34840158807538,1.8496349791767408,3.5482542838041193,2.8213239786720723,3.966573385173289,3.9575627437815784,0.0331672,17.6284,0.0268658,0.0203796,0.493514,323.611,2.11894,0.338859859949792,0.0863775267376444,25.0,0.490602,165.704,1.31992e-05,0.159093,7.47437,7.47345,88.9654,88.9639,0.376999,0.380005,0.00175772,1.52417,0.25319,147.239,0.00869774,0.0156992,1.42511,0.120736,0.0133520172873009,1.00000002814509e-06,0.00261303413778722,0.110720890919343,1.00000012897033e-06,0.159201353240651,1.10036057608758,1.10215267954479,0.15881,0.0683009,0.279344,0.279401,1.8706,1.88453,11.8759,11.876,0.18913343080532,0.000187226757782201,0.108074886441184,0.000549027801822575,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.285537068107855,755.4864422953112,2.636888076576442,0.0,0.0,0.0,0.0,4.104708247690669,6.636905962161084,10.494472915913398,0.0833769989264471,0.18901035340812733,0.0,0.0,428.28888803619947,1183.7542968106948,940.4426402229913,0.006968084367073409,12.834946092907176,3.0927343509388963,935.0323839709091,1.4687069683309097,15.764178122726497,0.06733592510587645,0.5477718289902331,710.5938107568439,0.3942270679923088,709.598860704199,1.3158193428239315,1.517352773788469,0.0,2.6359333051745653,1.7318271191410721,2.5743187176685027,9.81595880726829e-07,1.0950097969663526,2.953595038954822e-06,2.4501336701070886,0.09467061714101882,0.6554056999654317,6.814698955800251,38.25931819612028,9.609209541856623,0.7380255939518323,6.019688927713618,38.3242786606618,1.3936293190867866,8.782424155346254
5.48,50.0,0.0,0.0,129.2059337475466,20.37181259654957,0.42225365590405967,42.85601458377187,7.143985416228103,285.3774841174594,10.533891387446431,3.9104642745107925,0.17816022058523417,43.612121699266616,4.829305001945109,1.558573298788319,96.64958574376756,3.350414256231291,98.15035554209052,1.849644457909776,294.20650618659755,2.96652880615723,2.228850543612117,0.5981144636297517,12.808085199693664,3.23296107064065,3.217733638973794,0.7412200906918737,50.0,0.0,49.55810768574911,0.4418923142504501,0.0,1.0,0.0,0.42225365590405967,7.143985416228103,10.712051608031665,4.088624495096027,1.558573298788319,3.350414256231291,1.849644457909776,3.564643269786982,2.826965007241869,3.974181161332524,3.9589537296656676,0.0331672,17.6284,0.0268658,0.0203796,0.493514,323.611,2.11894,0.338859859949792,0.0863775267376444,25.0,0.490602,165.704,1.31992e-05,0.159093,7.47437,7.47345,88.9654,88.9639,0.376999,0.380005,0.00175772,1.52417,0.25319,147.239,0.00869774,0.0156992,1.42511,0.120736,0.0133520172873009,1.00000002814509e-06,0.00261303413778722,0.110720890919343,1.00000012897033e-06,0.159201353240651,1.10036057608758,1.10215267954479,0.15881,0.0683009,0.279344,0.279401,1.8706,1.88453,11.8759,11.876,0.18913343080532,0.000187226757782201,0.108074886441184,0.000549027801822575,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.285399045791627,755.482967488564,2.6368878219226954,0.0,0.0,0.0,0.0,4.128897523041627,6.675249890251123,10.556341397601491,0.08357660944069023,0.1890219782565704,0.0,0.0,428.3223808184788,1183.7869594106617,942.5637769113315,0.006967156563707712,12.91415230136069,3.0997606658829224,937.1518608407267,1.4742411210262942,15.849828048122713,0.0677017746234919,0.5476429093030036,712.054574529256,0.3946151735202145,711.0620391813959,1.316320672601124,1.5173211765085557,0.0,2.635946813411801,1.7358636410507395,2.5757034765967597,9.84911952555567e-07,1.1004660516311415,2.9665291887514295e-06,2.452539268182145,0.0952206320026626,0.6592134587640257,6.814916854107372,38.32623973407539,9.630541415692157,0.7398188787834837,6.019092545064379,38.39432237882129,1.3968514975115567,8.802729797056692
