Time,uninfected_cancer_cells,infected_cancer_cells,free_virus,damaged_cancer_cells,f,h,m,alpha_1,alpha_2,alpha_3,Whole_organism,uninfected_cancer_cell_growth,cancer_cell_infection,infected_cancer_cell_lysis,virus_infection_removal,radiotherapy_uninfected_cells,radiotherapy_infected_cells,damaged_cell_removal
26.0,0.021917547160283154,0.000890057978556155,0.03400416088541363,0.0,0.0,0.15,0.02,0.0,0.0,0.0,1.0,0.0,0.000745287799851909,0.000890057978556155,0.0051155298888090825,0.0,0.0,0.0
26.08,0.021858299762990648,0.0008785617260613237,0.033667691586922524,0.0,0.0,0.15,0.02,0.0,0.0,0.0,1.0,0.0,0.0007359184950348709,0.0008785617260613237,0.005064872107939076,0.0,0.0,0.0
26.16,0.021799796532747707,0.0008672341659261665,0.033334343184610704,0.0,0.0,0.15,0.02,0.0,0.0,0.0,1.0,0.0,0.0007266818989772986,0.0008672341659261665,0.005014685115671151,0.0,0.0,0.0
26.24,0.02174202695230016,0.000856072450067328,0.03300409153024386,0.0,0.0,0.15,0.02,0.0,0.0,0.0,1.0,0.0,0.0007175758475867434,0.000856072450067328,0.004964965246488314,0.0,0.0,0.0
26.32,0.021684980693070573,0.0008450737909742557,0.03267691252254162,0.0,0.0,0.15,0.02,0.0,0.0,0.0,1.0,0.0,0.000708598217160471,0.0008450737909742557,0.004915708842724452,0.0,0.0,0.0
26.4,0.02162864761515827,0.0008342354617092041,0.03235278210717764,0.0,0.0,0.15,0.02,0.0,0.0,0.0,1.0,0.0,0.0006997469235661427,0.0008342354617092041,0.004866912254547969,0.0,0.0,0.0
26.48,0.0215730177387315,0.0008235547857704857,0.03203167630905143,0.0,0.0,0.15,0.02,0.0,0.0,0.0,1.0,0.0,0.0006910199212164721,0.0008235547857704857,0.0048185718447820445,0.0,0.0,0.0
26.56,0.021518081091297468,0.0008130290829749004,0.03171357140458035,0.0,0.0,0.15,0.02,0.0,0.0,0.0,1.0,0.0,0.0006824152011784125,0.0008130290829749004,0.004770684014710621,0.0,0.0,0.0
26.64,0.021463827950042525,0.0008026557553273369,0.031398443648319986,0.0,0.0,0.15,0.02,0.0,0.0,0.0,1.0,0.0,0.0006739307923666457,0.0008026557553273369,0.004723245163095331,0.0,0.0,0.0
26.72,0.0214102487840504,0.0007924322665466721,0.031086269338146844,0.0,0.0,0.15,0.02,0.0,0.0,0.0,1.0,0.0,0.0006655647602977217,0.0007924322665466721,0.004676251695927981,0.0,0.0,0.0
26.8,0.021357334232033842,0.0007823561341753093,0.030777024840378732,0.0,0.0,0.15,0.02,0.0,0.0,0.0,1.0,0.0,0.0006573152061835766,0.0007823561341753093,0.004629700030180482,0.0,0.0,0.0
26.88,0.0213050751023346,0.0007724249295791807,0.0304706865897749,0.0,0.0,0.15,0.02,0.0,0.0,0.0,1.0,0.0,0.0006491802662148539,0.0007724249295791807,0.004583586593790532,0.0,0.0,0.0
26.96,0.02125346229430439,0.0007626362502999116,0.030167231169902862,0.0,0.0,0.15,0.02,0.0,0.0,0.0,1.0,0.0,0.0006411581101930946,0.0007626362502999116,0.004537907837689291,0.0,0.0,0.0
27.04,0.021202486764921275,0.0007529877083148563,0.029866635347264338,0.0,0.0,0.15,0.02,0.0,0.0,0.0,1.0,0.0,0.0006332469406631021,0.0007529877083148563,0.004492660240902913,0.0,0.0,0.0
27.12,0.021152139711123407,0.0007434769941581168,0.02956887588490765,0.0,0.0,0.15,0.02,0.0,0.0,0.0,1.0,0.0,0.0006254449938184343,0.0007434769941581168,0.004447840282612516,0.0,0.0,0.0
27.2,0.021102412484086137,0.0007341018467745059,0.029273929630056553,0.0,0.0,0.15,0.02,0.0,0.0,0.0,1.0,0.0,0.0006177505380835645,0.0007341018467745059,0.004403444455270154,0.0,0.0,0.0
27.28,0.021053296587688508,0.0007248600529802664,0.028981773515677746,0.0,0.0,0.15,0.02,0.0,0.0,0.0,1.0,0.0,0.0006101618734627794,0.0007248600529802664,0.004359469264820917,0.0,0.0,0.0
27.36,0.021004783674494577,0.0007157494460517506,0.02869238456415573,0.0,0.0,0.15,0.02,0.0,0.0,0.0,1.0,0.0,0.0006026773308754985,0.0007157494460517506,0.004315911231240869,0.0,0.0,0.0
27.44,0.02095686541911936,0.0007067678612529165,0.02840574000308969,0.0,0.0,0.15,0.02,0.0,0.0,0.0,1.0,0.0,0.0005952952703752458,0.0007067678612529165,0.004272766905870958,0.0,0.0,0.0
27.52,0.020909533644813006,0.0006979131802903188,0.02812181714954223,0.0,0.0,0.15,0.02,0.0,0.0,0.0,1.0,0.0,0.0005880140818416326,0.0006979131802903188,0.004230032854068167,0.0,0.0,0.0
27.6,0.020862780354873506,0.0006891833423449068,0.02784059338131479,0.0,0.0,0.15,0.02,0.0,0.0,0.0,1.0,0.0,0.0005808321846637155,0.0006891833423449068,0.0041877056508904924,0.0,0.0,0.0
27.68,0.020816597690183538,0.0006805763291594261,0.027562046175777004,0.0,0.0,0.15,0.02,0.0,0.0,0.0,1.0,0.0,0.0005737480267594116,0.0006805763291594261,0.004145781886901738,0.0,0.0,0.0
27.76,0.020770977929210448,0.0006720901650384154,0.027286153109866613,0.0,0.0,0.15,0.02,0.0,0.0,0.0,1.0,0.0,0.0005667600840180964,0.0006720901650384154,0.004104258168160354,0.0,0.0,0.0
27.84,0.020725913462281198,0.0006637229078790541,0.027012891880643576,0.0,0.0,0.15,0.02,0.0,0.0,0.0,1.0,0.0,0.0005598668594841772,0.0006637229078790541,0.00406313111928622,0.0,0.0,0.0
27.92,0.020681396691122875,0.0006554726141455372,0.02674224038555595,0.0,0.0,0.15,0.02,0.0,0.0,0.0,1.0,0.0,0.0005530668818230493,0.0006554726141455372,0.0040223973954698535,0.0,0.0,0.0
28.0,0.02063742020431622,0.0006473374000416911,0.026474176582254646,0.0,0.0,0.15,0.02,0.0,0.0,0.0,1.0,0.0,0.0005463587066912573,0.0006473374000416911,0.003982053661472022,0.0,0.0,0.0
28.08,0.020593976726774984,0.0006393154238967377,0.02620867852895875,0.0,0.0,0.15,0.02,0.0,0.0,0.0,1.0,0.0,0.0005397409156649037,0.0006393154238967377,0.00394209659765711,0.0,0.0,0.0
28.16,0.020551059107538846,0.000631404881909243,0.025945724394208888,0.0,0.0,0.15,0.02,0.0,0.0,0.0,1.0,0.0,0.0005332121156132993,0.000631404881909243,0.003902522901443599,0.0,0.0,0.0
28.24,0.02050866031977342,0.0006236040081471178,0.025685292456867247,0.0,0.0,0.15,0.02,0.0,0.0,0.0,1.0,0.0,0.0005267709382119289,0.0006236040081471178,0.0038633292872943255,0.0,0.0,0.0
28.32,0.020466773397268722,0.0006159110526115744,0.025427361149194094,0.0,0.0,0.15,0.02,0.0,0.0,0.0,1.0,0.0,0.0005204160387310699,0.0006159110526115744,0.0038245124931537353,0.0,0.0,0.0
28.4,0.020425391429013957,0.00060832427936304,0.025171909060528113,0.0,0.0,0.15,0.02,0.0,0.0,0.0,1.0,0.0,0.0005141460955768297,0.00060832427936304,0.003786069280990753,0.0,0.0,0.0
28.48,0.02038450767528677,0.0006008420066231538,0.024918914858536523,0.0,0.0,0.15,0.02,0.0,0.0,0.0,1.0,0.0,0.0005079598111936553,0.0006008420066231538,0.0037479964250043516,0.0,0.0,0.0
28.56,0.020344115508868006,0.0005934625864679318,0.024668357329092463,0.0,0.0,0.15,0.02,0.0,0.0,0.0,1.0,0.0,0.0005018559109170877,0.0005934625864679318,0.0037102907175822113,0.0,0.0,0.0
28.64,0.020304208414659457,0.0005861844046957224,0.024420215376534198,0.0,0.0,0.15,0.02,0.0,0.0,0.0,1.0,0.0,0.0004958331425360219,0.0005861844046957224,0.00367294896933085,0.0,0.0,0.0
28.72,0.020264779985212922,0.000579005879293554,0.024174468026141916,0.0,0.0,0.15,0.02,0.0,0.0,0.0,1.0,0.0,0.0004898902758093304,0.000579005879293554,0.0036359680094374736,0.0,0.0,0.0
28.8,0.020225823828649396,0.000571925428851111,0.023931094475146228,0.0,0.0,0.15,0.02,0.0,0.0,0.0,1.0,0.0,0.00048402610088107246,0.000571925428851111,0.0035993446932895555,0.0,0.0,0.0
28.88,0.02018733367106964,0.0005649415076901267,0.023690074035997443,0.0,0.0,0.15,0.02,0.0,0.0,0.0,1.0,0.0,0.0004782394292570238,0.0005649415076901267,0.0035630758939847566,0.0,0.0,0.0
28.96,0.02014930336631617,0.0005580526092129944,0.02345138613095778,0.0,0.0,0.15,0.02,0.0,0.0,0.0,1.0,0.0,0.0004725290935132879,0.0005580526092129944,0.0035271585015139327,0.0,0.0,0.0
29.04,0.020111726869635374,0.0005512572568682115,0.02321501030669145,0.0,0.0,0.15,0.02,0.0,0.0,0.0,1.0,0.0,0.0004668939465639486,0.0005512572568682115,0.0034915894249349963,0.0,0.0,0.0
29.12,0.020074598237677516,0.0005445540041503776,0.022980926234264572,0.0,0.0,0.15,0.02,0.0,0.0,0.0,1.0,0.0,0.00046133286128256454,0.0005445540041503776,0.0034563655923653368,0.0,0.0,0.0
29.2,0.02003791160617525,0.0005379414270334602,0.022749113718585665,0.0,0.0,0.15,0.02,0.0,0.0,0.0,1.0,0.0,0.00045584472981184833,0.0005379414270334602,0.0034214839523840864,0.0,0.0,0.0
29.28,0.0200016611244443,0.0005314181017672334,0.02251955272610714,0.0,0.0,0.15,0.02,0.0,0.0,0.0,1.0,0.0,0.00045042846230165085,0.0005314181017672334,0.003386941478162104,0.0,0.0,0.0
29.36,0.01996584108176419,0.000524982647718974,0.022292223331375285,0.0,0.0,0.15,0.02,0.0,0.0,0.0,1.0,0.0,0.0004450829883934348,0.000524982647718974,0.0033527351594741612,0.0,0.0,0.0
29.44,0.019930445866075917,0.0005186337133724162,0.02206710573449813,0.0,0.0,0.15,0.02,0.0,0.0,0.0,1.0,0.0,0.0004398072562623884,0.0005186337133724162,0.003318862005299967,0.0,0.0,0.0
29.52,0.019895469957219802,0.0005123699740354569,0.02184418026400545,0.0,0.0,0.15,0.02,0.0,0.0,0.0,1.0,0.0,0.00043460023218261417,0.0005123699740354569,0.00328531904424447,0.0,0.0,0.0
29.6,0.019860907926935456,0.0005061901318401525,0.021623427376848692,0.0,0.0,0.15,0.02,0.0,0.0,0.0,1.0,0.0,0.0004294609001963673,0.0005061901318401525,0.003252103324531231,0.0,0.0,0.0
29.68,0.019826754391405337,0.0005000928997459581,0.02140482767222736,0.0,0.0,0.15,0.02,0.0,0.0,0.0,1.0,0.0,0.00042438826104760827,0.0005000928997459581,0.003219211916055056,0.0,0.0,0.0
29.76,0.019793004009576693,0.0004940770009740864,0.02118836189207783,0.0,0.0,0.15,0.02,0.0,0.0,0.0,1.0,0.0,0.0004193813318862585,0.0004940770009740864,0.0031866419104493995,0.0,0.0,0.0
29.84,0.019759651566816663,0.00048814119720620567,0.020974010896700757,0.0,0.0,0.15,0.02,0.0,0.0,0.0,1.0,0.0,0.00041443914727742285,0.00048814119720620567,0.003154390417450662,0.0,0.0,0.0
29.92,0.019726691931940266,0.0004822842740993148,0.020761755677280756,0.0,0.0,0.15,0.02,0.0,0.0,0.0,1.0,0.0,0.0004095607582119293,0.0004822842740993148,0.003122454566756352,0.0,0.0,0.0
30.0,0.019694120056982078,0.00047650504120877457,0.020551577355953008,0.0,0.0,0.15,0.02,0.0,0.0,0.0,1.0,0.0,0.00040474523180849284,0.00047650504120877457,0.003090831508029121,0.0,0.0,0.0
30.08,0.019661930974799274,0.00047080233119531947,0.02034345718615535,0.0,0.0,0.15,0.02,0.0,0.0,0.0,1.0,0.0,0.00039999165098297075,0.00047080233119531947,0.003059518410942962,0.0,0.0,0.0
30.16,0.019630119732846278,0.00046517497791547603,0.020137376562357607,0.0,0.0,0.15,0.02,0.0,0.0,0.0,1.0,0.0,0.0003952991130244922,0.00046517497791547603,0.0030285124666141307,0.0,0.0,0.0
30.24,0.019598681461874455,0.00045962183914973506,0.0199333170099688,0.0,0.0,0.15,0.02,0.0,0.0,0.0,1.0,0.0,0.00039066673055694227,0.00045962183914973506,0.0029978108861064587,0.0,0.0,0.0
30.32,0.01956761138940657,0.00045414180106036125,0.019731260183357507,0.0,0.0,0.15,0.02,0.0,0.0,0.0,1.0,0.0,0.00038609363149121073,0.00045414180106036125,0.00296741090013345,0.0,0.0,0.0
30.4,0.019536904818460658,0.0004487337711525253,0.019531187868977666,0.0,0.0,0.15,0.02,0.0,0.0,0.0,1.0,0.0,0.0003815789583876901,0.0004487337711525253,0.0029373097595144036,0.0,0.0,0.0
30.48,0.01950655712754999,0.0004433966782743019,0.019333081985368514,0.0,0.0,0.15,0.02,0.0,0.0,0.0,1.0,0.0,0.00037712186819919847,0.0004433966782743019,0.0029075047351692614,0.0,0.0,0.0
30.56,0.019476563758719336,0.0004381294687057023,0.01913692458318486,0.0,0.0,0.15,0.02,0.0,0.0,0.0,1.0,0.0,0.0003727215317902034,0.0004381294687057023,0.002877993118113533,0.0,0.0,0.0
30.64,0.01944692016298501,0.0004329310883229543,0.018942697845334835,0.0,0.0,0.15,0.02,0.0,0.0,0.0,1.0,0.0,0.0003683771326697747,0.0004329310883229543,0.002848772219453621,0.0,0.0,0.0
30.72,0.019417621891395304,0.0004278005123662774,0.018750384086749953,0.0,0.0,0.15,0.02,0.0,0.0,0.0,1.0,0.0,0.000364087868514946,0.0004278005123662774,0.002819839370382792,0.0,0.0,0.0
30.8,0.019388664570871843,0.00042273673754239256,0.018559965754446073,0.0,0.0,0.15,0.02,0.0,0.0,0.0,1.0,0.0,0.0003598529504598233,0.00042273673754239256,0.0027911919221761073,0.0,0.0,0.0
30.88,0.01936004389690529,0.0004177387796367349,0.018371425427541895,0.0,0.0,0.15,0.02,0.0,0.0,0.0,1.0,0.0,0.00035567160272593313,0.0004177387796367349,0.0027628272461858025,0.0,0.0,0.0
30.96,0.019331755633555332,0.0004128056735134514,0.018184745817258922,0.0,0.0,0.15,0.02,0.0,0.0,0.0,1.0,0.0,0.00035154306239756694,0.0004128056735134514,0.0027347427338367896,0.0,0.0,0.0
31.04,0.019303795585807502,0.0004079364641340424,0.017999909762941194,0.0,0.0,0.15,0.02,0.0,0.0,0.0,1.0,0.0,0.00034746657862679757,0.0004079364641340424,0.002706935796013715,0.0,0.0,0.0
31.12,0.01927615958351268,0.00040313020133925313,0.017816900229742697,0.0,0.0,0.15,0.02,0.0,0.0,0.0,1.0,0.0,0.000343441412112044,0.00040313020133925313,0.0026794038627036454,0.0,0.0,0.0
31.2,0.019248843551916982,0.0003983859627644618,0.017635700318782952,0.0,0.0,0.15,0.02,0.0,0.0,0.0,1.0,0.0,0.0003394668363647455,0.0003983859627644618,0.0026521443845447376,0.0,0.0,0.0
31.28,0.019221843479411714,0.0003937028433615378,0.017456293262503288,0.0,0.0,0.15,0.02,0.0,0.0,0.0,1.0,0.0,0.00033554213682254747,0.0003937028433615378,0.0026251548321119442,0.0,0.0,0.0
31.36,0.01919515541674498,0.00038907995514269087,0.0172786624245534,0.0,0.0,0.15,0.02,0.0,0.0,0.0,1.0,0.0,0.00033166661063277415,0.00038907995514269087,0.0025984326958956657,0.0,0.0,0.0
31.44,0.01916877547631672,0.00038451642695623204,0.017102791299579673,0.0,0.0,0.15,0.02,0.0,0.0,0.0,1.0,0.0,0.0003278395664399458,0.00038451642695623204,0.0025719754862657497,0.0,0.0,0.0
31.52,0.019142699786678492,0.0003800113900138603,0.01692866349956727,0.0,0.0,0.15,0.02,0.0,0.0,0.0,1.0,0.0,0.0003240603231619183,0.0003800113900138603,0.0025457807313983287,0.0,0.0,0.0
31.6,0.01911692453121221,0.0003755639901936008,0.016756262765450426,0.0,0.0,0.15,0.02,0.0,0.0,0.0,1.0,0.0,0.000320328210712277,0.0003755639901936008,0.0025198459790318093,0.0,0.0,0.0
31.68,0.01909144596922262,0.0003711733947489035,0.016585572973443898,0.0,0.0,0.15,0.02,0.0,0.0,0.0,1.0,0.0,0.00031664257029110314,0.0003711733947489035,0.002494168797422407,0.0,0.0,0.0
31.76,0.019066260416877995,0.0003668387862462552,0.016416578129321797,0.0,0.0,0.15,0.02,0.0,0.0,0.0,1.0,0.0,0.0003130027537676732,0.0003668387862462552,0.0024687467744736228,0.0,0.0,0.0
31.84,0.019041364247210125,0.00036255936256518077,0.016249262368417672,0.0,0.0,0.15,0.02,0.0,0.0,0.0,1.0,0.0,0.0003094081235055252,0.00036255936256518077,0.0024435775177327613,0.0,0.0,0.0
31.92,0.01901675388617094,0.0003583343356479479,0.01608360995384805,0.0,0.0,0.15,0.02,0.0,0.0,0.0,1.0,0.0,0.00030585805209349754,0.0003583343356479479,0.0024186586541190777,0.0,0.0,0.0
32.0,0.01899242576600777,0.00035416291671667586,0.015919605255509502,0.0,0.0,0.15,0.02,0.0,0.0,0.0,1.0,0.0,0.0003023519210394114,0.00035416291671667586,0.0023939878267472134,0.0,0.0,0.0
32.08,0.018968376385568496,0.00035004433539375155,0.015757232777244196,0.0,0.0,0.15,0.02,0.0,0.0,0.0,1.0,0.0,0.0002988891221137847,0.00035004433539375155,0.002369562699028905,0.0,0.0,0.0
32.16,0.01894460230596105,0.0003459778383256329,0.015596477154884679,0.0,0.0,0.15,0.02,0.0,0.0,0.0,1.0,0.0,0.0002954690570732971,0.0003459778383256329,0.0023453809543741676,0.0,0.0,0.0
32.24,0.01892110014000919,0.0003419626858396771,0.015437323151504,0.0,0.0,0.15,0.02,0.0,0.0,0.0,1.0,0.0,0.00029209113724328945,0.0003419626858396771,0.0023214402954704655,0.0,0.0,0.0
32.32,0.0188978665522525,0.00033799815194414184,0.01527975565741575,0.0,0.0,0.15,0.02,0.0,0.0,0.0,1.0,0.0,0.000288754783364868,0.00033799815194414184,0.0022977384442796596,0.0,0.0,0.0
32.4,0.018874898249846145,0.00033408352151905027,0.015123759684533604,0.0,0.0,0.15,0.02,0.0,0.0,0.0,1.0,0.0,0.000285459425200697,0.00033408352151905027,0.0022742731411840547,0.0,0.0,0.0
32.48,0.018852191946936672,0.0003302180793194192,0.014969320344291251,0.0,0.0,0.15,0.02,0.0,0.0,0.0,1.0,0.0,0.00028220450044576283,0.0003302180793194192,0.002251042141652603,0.0,0.0,0.0
32.56,0.018829744427410547,0.00032640112934499184,0.014816422886534324,0.0,0.0,0.15,0.02,0.0,0.0,0.0,1.0,0.0,0.0002789894562818778,0.00032640112934499184,0.0022280432221057863,0.0,0.0,0.0
32.64,0.018807552526705074,0.0003226319892254806,0.01466505268824675,0.0,0.0,0.15,0.02,0.0,0.0,0.0,1.0,0.0,0.0002758137487410982,0.0003226319892254806,0.0022052741782118347,0.0,0.0,0.0
32.72,0.01878561312739706,0.00031890998885884976,0.014515195250816513,0.0,0.0,0.15,0.02,0.0,0.0,0.0,1.0,0.0,0.0002726768424504702,0.00031890998885884976,0.0021827328244714865,0.0,0.0,0.0
32.8,0.018763923159202864,0.00031523447041131674,0.014366836200035699,0.0,0.0,0.15,0.02,0.0,0.0,0.0,1.0,0.0,0.00026957821049832393,0.00031523447041131674,0.0021604169942153213,0.0,0.0,0.0
32.88,0.018742479583082824,0.0003116047834869775,0.014219961273618988,0.0,0.0,0.15,0.02,0.0,0.0,0.0,1.0,0.0,0.00026651733384303234,0.0003116047834869775,0.002138324537719709,0.0,0.0,0.0
32.96,0.018721279373736608,0.00030802027980844377,0.01407455630745872,0.0,0.0,0.15,0.02,0.0,0.0,0.0,1.0,0.0,0.0002634937006933214,0.00030802027980844377,0.0021164533201326746,0.0,0.0,0.0
33.04,0.018700319572048603,0.00030448032915407963,0.013930607276805927,0.0,0.0,0.15,0.02,0.0,0.0,0.0,1.0,0.0,0.00026050680790897656,0.00030448032915407963,0.0020948012276790686,0.0,0.0,0.0
33.12,0.018679597263009568,0.0003009843126487799,0.013788100278934064,0.0,0.0,0.15,0.02,0.0,0.0,0.0,1.0,0.0,0.0002575561602324782,0.0003009843126487799,0.002073366165044759,0.0,0.0,0.0
33.2,0.018659109574624706,0.00029753162243215066,0.013647021532281565,0.0,0.0,0.15,0.02,0.0,0.0,0.0,1.0,0.0,0.0002546412701381045,0.00029753162243215066,0.002052146055244997,0.0,0.0,0.0
33.28,0.018638853677913663,0.00029412166165851026,0.013507357376451902,0.0,0.0,0.15,0.02,0.0,0.0,0.0,1.0,0.0,0.0002517616577149748,0.00029412166165851026,0.002031138839622085,0.0,0.0,0.0
33.36,0.018618826763051592,0.0002907538372585147,0.013369094249567266,0.0,0.0,0.15,0.02,0.0,0.0,0.0,1.0,0.0,0.0002489168498116022,0.0002907538372585147,0.002010342474431322,0.0,0.0,0.0
33.44,0.0185990260460375,0.0002874275619622133,0.013232218694598038,0.0,0.0,0.15,0.02,0.0,0.0,0.0,1.0,0.0,0.0002461063801476932,0.0002874275619622133,0.0019897549317926594,0.0,0.0,0.0
33.52,0.018579448799883005,0.00028414226376116024,0.013096717388966238,0.0,0.0,0.15,0.02,0.0,0.0,0.0,1.0,0.0,0.00024332979017483567,0.00028414226376116024,0.0019693742041484324,0.0,0.0,0.0
33.6,0.018560092336900976,0.00028089738053510603,0.01296257712773447,0.0,0.0,0.15,0.02,0.0,0.0,0.0,1.0,0.0,0.0002405866284149524,0.00028089738053510603,0.0019491983017284693,0.0,0.0,0.0
33.68,0.01854095400870234,0.00027769236005103023,0.012829784823602815,0.0,0.0,0.15,0.02,0.0,0.0,0.0,1.0,0.0,0.00023787645035596705,0.00027769236005103023,0.0019292252525475414,0.0,0.0,0.0
33.76,0.018522031205421643,0.00027452665973490227,0.012698327506037417,0.0,0.0,0.15,0.02,0.0,0.0,0.0,1.0,0.0,0.00023519881832348904,0.00027452665973490227,0.0019094531022720825,0.0,0.0,0.0
33.84,0.018503321326104334,0.0002713997379445238,0.012568192287948357,0.0,0.0,0.15,0.02,0.0,0.0,0.0,1.0,0.0,0.00023255330039217485,0.0002713997379445238,0.001889879909200097,0.0,0.0,0.0
33.92,0.018484821807710487,0.00026831106251721235,0.012439366398326537,0.0,0.0,0.15,0.02,0.0,0.0,0.0,1.0,0.0,0.00022993947127388742,0.00026831106251721235,0.001870503749174458,0.0,0.0,0.0
34.0,0.01846653013404222,0.0002652601134008001,0.012311837192289303,0.0,0.0,0.15,0.02,0.0,0.0,0.0,1.0,0.0,0.00022735691251683218,0.0002652601134008001,0.0018513227170937321,0.0,0.0,0.0
34.08,0.01844844382493028,0.0002622463794668113,0.01218559213891254,0.0,0.0,0.15,0.02,0.0,0.0,0.0,1.0,0.0,0.00022480521204823998,0.0002622463794668113,0.0018323349250778456,0.0,0.0,0.0
34.16,0.01843056043623402,0.00025926935851046173,0.012060618821230662,0.0,0.0,0.15,0.02,0.0,0.0,0.0,1.0,0.0,0.0002222839640830732,0.00025926935851046173,0.0018135385024662606,0.0,0.0,0.0
34.24,0.01841287755865407,0.00025632855690066724,0.011936904934705702,0.0,0.0,0.15,0.02,0.0,0.0,0.0,1.0,0.0,0.00021979276899202963,0.00025632855690066724,0.0017949315955856958,0.0,0.0,0.0
34.32,0.0183953927882927,0.00025342348090233197,0.01181443824927002,0.0,0.0,0.15,0.02,0.0,0.0,0.0,1.0,0.0,0.00021733123216835114,0.00025342348090233197,0.00177651236203387,0.0,0.0,0.0
34.4,0.018378103758689972,0.0002505536461194191,0.01169320665063135,0.0,0.0,0.15,0.02,0.0,0.0,0.0,1.0,0.0,0.0002148989650971066,0.0002505536461194191,0.0017582789768966446,0.0,0.0,0.0
34.48,0.018361008145517544,0.00024771857887851854,0.01157319814632471,0.0,0.0,0.15,0.02,0.0,0.0,0.0,1.0,0.0,0.00021249558543435656,0.00024771857887851854,0.0017402296336573937,0.0,0.0,0.0
34.56,0.018344103657318384,0.0002449178134992514,0.011454400853772827,0.0,0.0,0.15,0.02,0.0,0.0,0.0,1.0,0.0,0.00021012071659408493,0.0002449178134992514,0.0017223625423978058,0.0,0.0,0.0
34.64,0.018327388035506764,0.00024215089229427057,0.01133680300028616,0.0,0.0,0.15,0.02,0.0,0.0,0.0,1.0,0.0,0.00020777398766834174,0.00024215089229427057,0.0017046759297962906,0.0,0.0,0.0
34.72,0.018310859052831665,0.00023941736513142907,0.011220392920791463,0.0,0.0,0.15,0.02,0.0,0.0,0.0,1.0,0.0,0.00020545503329000268,0.00023941736513142907,0.0016871680387845196,0.0,0.0,0.0
34.8,0.018294514486851193,0.0002367167818757583,0.011105159018621974,0.0,0.0,0.15,0.02,0.0,0.0,0.0,1.0,0.0,0.00020316349254496588,0.0002367167818757583,0.0016698371226441953,0.0,0.0,0.0
34.88,0.018278352151484503,0.0002340487013796629,0.010991089812157132,0.0,0.0,0.15,0.02,0.0,0.0,0.0,1.0,0.0,0.00020089901011520171,0.0002340487013796629,0.001652681452025874,0.0,0.0,0.0
34.96,0.018262369897939442,0.00023141269174723739,0.010878173936193832,0.0,0.0,0.15,0.02,0.0,0.0,0.0,1.0,0.0,0.00019866123623689565,0.00023141269174723739,0.0016356993151538128,0.0,0.0,0.0
35.04,0.017885259438906388,0.0002242775989137758,0.010766310807542747,0.0003593974876470262,0.0,0.15,0.02,0.5,0.5,0.9,1.0,0.0,0.00019255826199280376,0.0002242775989137758,0.0016187977863712682,0.008942629719453194,0.0001121387994568879,0.0003234577388823236
35.12,0.01716925062549476,0.00021305975254544884,0.010654972878610058,0.0010190510708241636,0.0,0.15,0.02,0.5,0.5,0.9,1.0,0.0,0.00018293789976070546,0.00021305975254544884,0.0016019046897867227,0.00858462531274738,0.00010652987627272442,0.0009171459637417473
35.2,0.016482052624279882,0.0002024034223598625,0.010544108445679073,0.0016053900236269964,0.0,0.15,0.02,0.5,0.5,0.9,1.0,0.0,0.00017378855027779644,0.0002024034223598625,0.001585092037857417,0.008241026312139941,0.00010120171117993125,0.0014448510212642968
35.28,0.015822499683878444,0.00019227976294921496,0.010433754622233216,0.0021246176290015593,0.0,0.15,0.02,0.5,0.5,0.9,1.0,0.0,0.00016508807921195032,0.00019227976294921496,0.0015683649549192214,0.007911249841939222,9.613988147460748e-05,0.0019121558661014033
35.36,0.015189473405709706,0.00018266155587002238,0.010323945889637632,0.0025824620594566286,0.0,0.15,0.02,0.5,0.5,0.9,1.0,0.0,0.00015681530153263684,0.00018266155587002238,0.0015517281894762975,0.007594736702854853,9.133077793501119e-05,0.002324215853510966
35.44,0.014581901102147266,0.00017352311236259194,0.010214714229110702,0.0029842061151262415,0.0,0.15,0.02,0.5,0.5,0.9,1.0,0.0,0.0001489499526755887,0.00017352311236259194,0.0015351861334201172,0.007290950551073633,8.676155618129597e-05,0.0026857855036136174
35.52,0.013998753425558619,0.00016484013837631884,0.010106089308424175,0.0033347291421921147,0.0,0.15,0.02,0.5,0.5,0.9,1.0,0.0,0.00014147265232530425,0.00016484013837631884,0.0015187428493101324,0.006999376712779309,8.242006918815942e-05,0.0030012562279729035
35.6,0.013439042936792269,0.00015658966294318047,0.00999809858777082,0.00363853055796619,0.0,0.15,0.02,0.5,0.5,0.9,1.0,0.0,0.0001343648762073342,0.00015658966294318047,0.0015024020856897696,0.006719521468396134,7.829483147159023e-05,0.003274677502169571
35.68,0.012901822401007271,0.00014874995265580076,0.00989076744578485,0.0038997577542739387,0.0,0.15,0.02,0.5,0.5,0.9,1.0,0.0,0.00012760892499518044,0.00014874995265580076,0.001486167295367631,0.0064509112005036355,7.437497632790038e-05,0.003509781978846545
35.76,0.012386183063938877,0.000141300427315516,0.00978411930529001,0.004122233702246594,0.0,0.15,0.02,0.5,0.5,0.9,1.0,0.0,0.00012118789283474052,0.000141300427315516,0.001470041653650196,0.0061930915319694385,7.0650213657758e-05,0.0037100103320219344
35.84,0.011891253094263261,0.0001342215878702507,0.009678175743990347,0.004309480818067904,0.0,0.15,0.02,0.5,0.5,0.9,1.0,0.0,0.00011508563726254886,0.0001342215878702507,0.001454028074343803,0.005945626547131631,6.711079393512535e-05,0.0038785327362611138
