Time,Enz,Ts,Tt,To,Tomax,Tex,e_val,f_val,Ts_norm,To_norm,Tt_norm,Enz_norm,compartment,Enzyme_synthesis,Enzyme_dilution,tryptophan_synthesis,tryptophan_consumption,tryptophan_dilution
0.41000000000000003,0.006239133106040697,0.0012104276777326355,13.462743116975188,13.461532689297456,100.0,0.14,0.9,380.0,1.476131314308092e-05,0.16416503279631045,0.16417979410945352,0.006239133106040697,1.0,0.015247374049756412,6.239133106040697e-05,0.15342824730490184,0.1503932589009886,1.2104276777326355e-05
0.42,0.006390975037133193,0.001240659486406657,13.462773204615639,13.461532545129232,100.0,0.14,0.9,380.0,1.512999373666655e-05,0.16416503103816138,0.16418016103189803,0.006390975037133193,1.0,0.015247313274566115,6.390975037133194e-05,0.15716222847367176,0.15412634424536614,1.240659486406657e-05
0.43,0.006542801177012387,0.0012708972309170038,13.462803298163621,13.461532400932704,100.0,0.14,0.9,380.0,1.5498746718500048e-05,0.16416502927966714,0.16418052802638564,0.006542801177012387,1.0,0.01524725248780261,6.542801177012388e-05,0.16089582104235928,0.15785904077564059,1.270897230917004e-05
0.44,0.006694611527141581,0.0013011409128105573,13.462833397620678,13.461532256707867,100.0,0.14,0.9,380.0,1.586757210744582e-05,0.16416502752082765,0.1641808950929351,0.006694611527141581,1.0,0.015247191689462987,6.69461152714158e-05,0.1646290250469108,0.1615913485276916,1.3011409128105573e-05
0.45,0.0068464060889838994,0.001331390533634709,13.462863502988343,13.461532112454709,100.0,0.14,0.9,380.0,1.62364699223745e-05,0.1641650257616428,0.16418126223156515,0.0068464060889838994,1.0,0.015247130879544348,6.8464060889839e-05,0.16836184052326827,0.1653232675373944,1.331390533634709e-05
0.46,0.006998184864002293,0.0013616460949373633,13.462893614268165,13.461531968173228,100.0,0.14,0.9,380.0,1.6605440182162968e-05,0.16416502400211253,0.1641816294422947,0.006998184864002293,1.0,0.015247070058043787,6.998184864002293e-05,0.17209426750736947,0.16905479784061986,1.3616460949373633e-05
0.47000000000000003,0.007149947853659537,0.0013919075982669388,13.462923731461679,13.461531823863412,100.0,0.14,0.9,380.0,1.6974482905694376e-05,0.16416502224223672,0.16418199672514244,0.007149947853659537,1.0,0.015247009224958403,7.149947853659537e-05,0.1758263060351479,0.1727859394732349,1.3919075982669389e-05
0.48,0.007301695059418233,0.001422175045172365,13.46295385457043,13.461531679525256,100.0,0.14,0.9,380.0,1.734359811185811e-05,0.16416502048201534,0.16418236408012718,0.007301695059418233,1.0,0.01524694838028529,7.301695059418233e-05,0.1795579561425325,0.1765166924711018,1.422175045172365e-05
0.49,0.007453426482740805,0.0014524484372030846,13.462983983595953,13.46153153515875,100.0,0.14,0.9,380.0,1.771278581954981e-05,0.16416501872144817,0.16418273150726773,0.007453426482740805,1.0,0.015246887524021561,7.453426482740805e-05,0.18328921786544808,0.18024705687007858,1.4524484372030846e-05
0.5,0.007605142125089503,0.0014827277759090522,13.4630141185398,13.461531390763891,100.0,0.14,0.9,380.0,1.808204604767137e-05,0.16416501696053526,0.16418309900658293,0.007605142125089503,1.0,0.015246826656164279,7.605142125089503e-05,0.18702009123981503,0.18397703270601878,1.4827277759090522e-05
0.51,0.007756841987926401,0.001513013062840736,13.463044259403512,13.461531246340671,100.0,0.14,0.9,380.0,1.8451378815130926e-05,0.16416501519927648,0.1641834665780916,0.007756841987926401,1.0,0.015246765776710547,7.756841987926401e-05,0.19075057630154954,0.1877066200147718,1.513013062840736e-05
0.52,0.007908526072713399,0.0015433042995491176,13.463074406188628,13.46153110188908,100.0,0.14,0.9,380.0,1.8820784140842898e-05,0.1641650134376717,0.16418383422181254,0.007908526072713399,1.0,0.01524670488565747,7.9085260727134e-05,0.1944806730865633,0.1914358188321826,1.5433042995491176e-05
0.53,0.00806019438091222,0.001573601487585691,13.463104558896696,13.46153095740911,100.0,0.14,0.9,380.0,1.919026204372794e-05,0.16416501167572087,0.1641842019377646,0.00806019438091222,1.0,0.015246643983002125,8.06019438091222e-05,0.1982103816307638,0.1951646291940917,1.573601487585691e-05
0.54,0.008211846913984413,0.0016039046285024644,13.463134717529261,13.461530812900758,100.0,0.14,0.9,380.0,1.955981254271298e-05,0.1641650099134239,0.1641845697259666,0.008211846913984413,1.0,0.015246583068741605,8.211846913984412e-05,0.2019397019700541,0.19889305113633532,1.6039046285024645e-05
0.55,0.008363483673391351,0.0016342137238519593,13.463164882087863,13.461530668364011,100.0,0.14,0.9,380.0,1.9929435656731212e-05,0.16416500815078064,0.16418493758643737,0.008363483673391351,1.0,0.015246522142873012,8.363483673391351e-05,0.20566863414033298,0.20262108469474532,1.6342137238519594e-05
0.56,0.008515104660594233,0.0016645287751872124,13.463195052574054,13.461530523798867,100.0,0.14,0.9,380.0,2.02991314047221e-05,0.16416500638779108,0.1641853055191958,0.008515104660594233,1.0,0.01524646120539342,8.515104660594233e-05,0.20939717817749506,0.20634872990514924,1.6645287751872125e-05
0.5700000000000001,0.00866670987705408,0.0016948497840617734,13.463225228989378,13.461530379205316,100.0,0.14,0.9,380.0,2.0668899805631385e-05,0.16416500462445507,0.16418567352426072,0.00866670987705408,1.0,0.015246400256299916,8.666709877054081e-05,0.2131253341174303,0.2100759868033704,1.6948497840617734e-05
0.58,0.008818299324231739,0.001725176752029706,13.463255411335378,13.461530234583348,100.0,0.14,0.9,380.0,2.103874087841105e-05,0.16416500286077254,0.16418604160165096,0.008818299324231739,1.0,0.015246339295589592,8.818299324231739e-05,0.21685310199602453,0.21380285542522737,1.7251767520297062e-05
0.59,0.008969873003587885,0.0017555096806455895,13.463285599613606,13.46153008993296,100.0,0.14,0.9,380.0,2.1408654642019384e-05,0.16416500109674342,0.16418640975138543,0.008969873003587885,1.0,0.01524627832325954,8.969873003587886e-05,0.22058048184915932,0.2175293358065348,1.7555096806455895e-05
0.6,0.009121430916583014,0.0017858485714645179,13.463315793825606,13.461529945254142,100.0,0.14,0.9,380.0,2.1778641115420952e-05,0.16416499933236758,0.164186777973483,0.009121430916583014,1.0,0.015246217339306834,9.121430916583014e-05,0.2243074737127118,0.22125542798310274,1.7858485714645178e-05
0.61,0.00927297306467745,0.0018161934260421,13.46334599397293,13.461529800546888,100.0,0.14,0.9,380.0,2.2148700317586588e-05,0.164164997567645,0.16418714626796255,0.00927297306467745,1.0,0.015246156343728558,9.27297306467745e-05,0.22803407762255484,0.22498113199073705,1.8161934260421e-05
0.62,0.009424499449331337,0.0018465442459344595,13.463376200057125,13.46152965581119,100.0,0.14,0.9,380.0,2.251883226749341e-05,0.16416499580257551,0.164187514634843,0.009424499449331337,1.0,0.015246095336521798,9.424499449331337e-05,0.2317602936145569,0.22870644786523905,1.8465442459344594e-05
0.63,0.009576010072004648,0.0018769010326982359,13.463406412079738,13.46152951104704,100.0,0.14,0.9,380.0,2.288903698412483e-05,0.16416499403715903,0.16418788307414314,0.009576010072004648,1.0,0.015246034317683638,9.576010072004648e-05,0.23548612172458222,0.23243137564240593,1.8769010326982358e-05
0.64,0.009727504934157178,0.0019072637878905835,13.463436630042324,13.461529366254434,100.0,0.14,0.9,380.0,2.325931448647053e-05,0.16416499227139553,0.16418825158588202,0.009727504934157178,1.0,0.015245973287211155,9.727504934157178e-05,0.23921156198849056,0.2361559153580303,1.9072637878905834e-05
0.65,0.00987898403724855,0.0019376325130691732,13.463466853946427,13.461529221433358,100.0,0.14,0.9,380.0,2.3629664793526503e-05,0.16416499050528485,0.16418862017007838,0.00987898403724855,1.0,0.015245912245101436,9.87898403724855e-05,0.2429366144421376,0.23988006704790052,1.9376325130691733e-05
0.66,0.01003044738273821,0.001968007209792192,13.463497083793602,13.46152907658381,100.0,0.14,0.9,380.0,2.400008792429503e-05,0.16416498873882696,0.16418898882675126,0.01003044738273821,1.0,0.015245851191351549,0.00010030447382738211,0.24666127912137445,0.24360383074780065,1.9680072097921923e-05
0.67,0.010181894972085428,0.0019983878796183438,13.463527319585399,13.46152893170578,100.0,0.14,0.9,380.0,2.437058389778468e-05,0.16416498697202173,0.1641893575559195,0.010181894972085428,1.0,0.015245790125958579,0.00010181894972085428,0.2503855560620481,0.2473272064935105,1.998387879618344e-05
0.68,0.010333326806749301,0.0020287745241068466,13.463557561323368,13.461528786799262,100.0,0.14,0.9,380.0,2.4741152733010324e-05,0.16416498520486905,0.16418972635760207,0.010333326806749301,1.0,0.015245729048919604,0.00010333326806749302,0.254109445300001,0.2510501943208052,2.0287745241068466e-05
0.6900000000000001,0.010484742888188748,0.002059167144817437,13.463587809009065,13.461528641864247,100.0,0.14,0.9,380.0,2.5111794448993133e-05,0.16416498343736888,0.16419009523181788,0.010484742888188748,1.0,0.0152456679602317,0.00010484742888188749,0.2578329468710715,0.2547727942654558,2.059167144817437e-05
0.7000000000000001,0.010636143217862517,0.0020895657433103675,13.463618062644041,13.461528496900732,100.0,0.14,0.9,380.0,2.548250906476058e-05,0.16416498166952112,0.16419046417858588,0.010636143217862517,1.0,0.015245606859891937,0.00010636143217862517,0.26155606081109345,0.2584950063632289,2.0895657433103677e-05
0.71,0.010787527797229175,0.002119970321146408,13.463648322229847,13.4615283519087,100.0,0.14,0.9,380.0,2.5853296599346444e-05,0.16416497990132561,0.16419083319792496,0.010787527797229175,1.0,0.015245545747897398,0.00010787527797229176,0.2652787871558965,0.2622168306498868,2.1199703211464084e-05
0.72,0.01093889662774712,0.002150380879886846,13.46367858776804,13.461528206888154,100.0,0.14,0.9,380.0,2.6224157071790807e-05,0.16416497813278239,0.16419120228985415,0.01093889662774712,1.0,0.015245484624245149,0.00010938896627747121,0.2690011259413058,0.26593826716118746,2.150380879886846e-05
0.73,0.011090249710874573,0.002180797421093486,13.463708859260176,13.461528061839083,100.0,0.14,0.9,380.0,2.6595090501140075e-05,0.16416497636389127,0.1641915714543924,0.011090249710874573,1.0,0.015245423488932264,0.00011090249710874573,0.27272307720314254,0.2696593159328844,2.180797421093486e-05
0.74,0.011241587048069577,0.0022112199463286504,13.463739136707803,13.461527916761474,100.0,0.14,0.9,380.0,2.6966096906446957e-05,0.16416497459465212,0.16419194069155857,0.011241587048069577,1.0,0.015245362341955827,0.00011241587048069577,0.27644464097722315,0.2733799770007269,2.2112199463286506e-05
0.75,0.011392908640790003,0.002241648457155179,13.463769420112483,13.461527771655328,100.0,0.14,0.9,380.0,2.7337176306770476e-05,0.16416497282506498,0.16419231000137174,0.011392908640790003,1.0,0.015245301183312892,0.00011392908640790003,0.28016581729936,0.2771002504004598,2.241648457155179e-05
0.76,0.011544214490493546,0.0022720829551364295,13.463799709475769,13.461527626520633,100.0,0.14,0.9,380.0,2.770832872117597e-05,0.16416497105512967,0.16419267938385085,0.011544214490493546,1.0,0.015245240013000533,0.00011544214490493546,0.2838866062053611,0.28082013616782364,2.2720829551364297e-05
0.77,0.011695504598637725,0.002302523441836279,13.463830004799219,13.461527481357383,100.0,0.14,0.9,380.0,2.8079554168735108e-05,0.16416496928484614,0.16419304883901487,0.011695504598637725,1.0,0.015245178831015824,0.00011695504598637726,0.2876070077310301,0.2845396343385546,2.302523441836279e-05
0.78,0.011846778966679886,0.002332969918819122,13.46386030608439,13.46152733616557,100.0,0.14,0.9,380.0,2.845085266852588e-05,0.16416496751421428,0.1641934183668828,0.011846778966679886,1.0,0.015245117637355823,0.00011846778966679886,0.2913270219121663,0.2882587449483846,2.3329699188191224e-05
0.79,0.0119980375960772,0.002363422387649873,13.463890613332834,13.461527190945185,100.0,0.14,0.9,380.0,2.88222242396326e-05,0.16416496574323397,0.1641937879674736,0.0119980375960772,1.0,0.015245056432017613,0.000119980375960772,0.29504664878456477,0.2919774680330411,2.363422387649873e-05
0.8,0.01214928048828666,0.002393880849893964,13.463920926546118,13.461527045696224,100.0,0.14,0.9,380.0,2.9193668901145902e-05,0.16416496397190516,0.16419415764080633,0.01214928048828666,1.0,0.015244995214998246,0.0001214928048828666,0.29876588838401624,0.29569580362824716,2.393880849893964e-05
0.81,0.012300507644765086,0.0024243453071173464,13.463951245725793,13.461526900418676,100.0,0.14,0.9,380.0,2.9565186672162763e-05,0.16416496220022775,0.16419452738689994,0.012300507644765086,1.0,0.0152449339862948,0.00012300507644765087,0.30248474074630705,0.2994137517697216,2.4243453071173465e-05
0.8200000000000001,0.012451719066969121,0.002454815760886491,13.463981570873422,13.461526755112535,100.0,0.14,0.9,380.0,2.9936777571786475e-05,0.16416496042820167,0.16419489720577343,0.012451719066969121,1.0,0.015244872745904327,0.0001245171906696912,0.30620320590721917,0.30313131249317904,2.454815760886491e-05
0.8300000000000001,0.012602914756355239,0.0024852922127683885,13.464011901990563,13.461526609777795,100.0,0.14,0.9,380.0,3.030844161912669e-05,0.16416495865582678,0.1641952670974459,0.012602914756355239,1.0,0.01524481149382389,0.00012602914756355238,0.3099212839025305,0.3068484858343294,2.4852922127683885e-05
0.84,0.01275409471437973,0.0025157746643305486,13.464042239078777,13.461526464414447,100.0,0.14,0.9,380.0,3.0680178833299377e-05,0.16416495688310304,0.16419563706193632,0.01275409471437973,1.0,0.015244750230050567,0.0001275409471437973,0.31363897476801433,0.3105652718288784,2.5157746643305488e-05
0.85,0.012905258942498717,0.0025462631171410026,13.464072582139623,13.461526319022482,100.0,0.14,0.9,380.0,3.105198923342686e-05,0.16416495511003026,0.1641960070992637,0.012905258942498717,1.0,0.015244688954581401,0.00012905258942498717,0.31735627853943993,0.31428167051252776,2.5462631171410026e-05
0.86,0.013056407442168145,0.0025767575727682996,13.464102931174665,13.461526173601897,100.0,0.14,0.9,380.0,3.14238728386378e-05,0.1641649533366085,0.16419637720944713,0.013056407442168145,1.0,0.015244627667413463,0.00013056407442168144,0.32107319525257183,0.3179976819209743,2.5767575727683e-05
0.87,0.013207540214843782,0.0026072580327815105,13.46413328618546,13.461526028152678,100.0,0.14,0.9,380.0,3.17958296680672e-05,0.16416495156283753,0.16419674739250562,0.013207540214843782,1.0,0.015244566368543815,0.0001320754021484378,0.32478972494317065,0.3217133060899107,2.6072580327815104e-05
0.88,0.013358657261981223,0.002637764498750226,13.464163647173574,13.461525882674824,100.0,0.14,0.9,380.0,3.2167859740856414e-05,0.16416494978871737,0.16419711764845824,0.013358657261981223,1.0,0.015244505057969506,0.00013358657261981224,0.32850586764699247,0.32542854305502544,2.637764498750226e-05
0.89,0.013509758585035886,0.002668276972244558,13.464194014140569,13.461525737168325,100.0,0.14,0.9,380.0,3.253996307615315e-05,0.16416494801424786,0.164197487977324,0.013509758585035886,1.0,0.015244443735687598,0.00013509758585035888,0.3322216233997891,0.32914339285200256,2.668276972244558e-05
0.9,0.01366084418546302,0.0026987954548351395,13.464224387088006,13.46152559163317,100.0,0.14,0.9,380.0,3.291213969311146e-05,0.16416494623942893,0.16419785837912204,0.01366084418546302,1.0,0.015244382401695157,0.0001366084418546302,0.3359369922373081,0.3328578555165216,2.6987954548351397e-05
0.91,0.013811914064717691,0.0027293199480931253,13.464254766017453,13.46152544606936,100.0,0.14,0.9,380.0,3.3284389610891775e-05,0.16416494446426047,0.16419822885387136,0.013811914064717691,1.0,0.015244321055989218,0.00013811914064717693,0.33965197419529264,0.3365719310842582,2.7293199480931252e-05
0.92,0.013962968224254796,0.00275985045359019,13.464285150930465,13.461525300476875,100.0,0.14,0.9,380.0,3.3656712848660855e-05,0.16416494268874238,0.16419859940159104,0.013962968224254796,1.0,0.015244259698566862,0.00013962968224254797,0.34336656930948156,0.34028561959088316,2.75985045359019e-05
