Time,Mdm2,p53,Mdm2_p53,Mdm2_mRNA,ARF,ARF_Mdm2,damDNA,Sink,Source,p53deg,p53syn,mdm2deg,mdm2syn,Mdm2mRNAdeg,Mdm2mRNAsyn,totdamDNA,totp53,totMdm2,IR,ksynMdm2,kdegMdm2,ksynp53,kdegp53,kbinMdm2p53,krelMdm2p53,ksynMdm2mRNA,kdegMdm2mRNA,kbinARFMdm2,kdegARFMdm2,kdegARF,kactARF,kdam,krepair,kproteff,cell,Mdm2Synthesis,Mdm2mRNASynthesis,Mdm2mRNADegradation,Mdm2Degradation,p53Synthesis,p53Degradation,P53_Mdm2Binding,P53_Mdm2Release,DNAdamage,DNArepair,ARFactivation,ARF_Mdm2Binding,ARF_Mdm2Degradation,ARFDegradation
1.87,5.089464322595392,5.0929199916392855,94.9064511939167,0.0009436310627432892,0.0,0.0,0.0,1.0,1.0,0.14648881444402556,0.14586000000000027,0.0040849188972467785,4.3540931667954935e-07,8.796147811708067e-08,0.0009437190242214059,0.0,99.99937118555599,99.99591551651208,0.0,0.000495,0.000433,0.078,0.000825,0.001155,1.155e-05,0.0001,0.0001,0.01,0.001,0.0001,3.3e-05,0.08,2e-05,1.0,1.0,4.6709737605792816e-07,0.0005092919991639286,9.436310627432893e-08,0.0022037380516838046,0.078,0.07829782223498127,0.029937870957549514,0.0010961695112897377,0.0,0.0,0.0,0.0,0.0,0.0
1.8800000000000001,5.089936819668833,5.093411546250278,94.90595666312333,0.000948723282339831,0.0,0.0,0.0,1.0,1.0,0.14727179062639403,0.14664000000000027,0.004106957300742458,4.4009289348296435e-07,8.89076552490837e-08,0.0009488121899950797,0.0,99.99936820937361,99.99589348279217,0.0,0.000495,0.000433,0.078,0.000825,0.001155,1.155e-05,0.0001,0.0001,0.01,0.001,0.0001,3.3e-05,0.08,2e-05,1.0,1.0,4.696180247582164e-07,0.0005093411546250278,9.487232823398311e-08,0.002203942642916605,0.078,0.07829741424707674,0.029943540126868423,0.0010961637994590745,0.0,0.0,0.0,0.0,0.0,0.0
1.8900000000000001,5.090409253894104,5.093903044113296,94.90546219315758,0.0009538159883701469,0.0,0.0,0.0,1.0,1.0,0.14805476272913437,0.14742000000000027,0.004128997750014399,4.448016779773294e-07,8.985892484390492e-08,0.0009539058472949905,0.0,99.99936523727087,99.99587144705168,0.0,0.000495,0.000433,0.078,0.000825,0.001155,1.155e-05,0.0001,0.0001,0.01,0.001,0.0001,3.3e-05,0.08,2e-05,1.0,1.0,4.7213891424322273e-07,0.0005093903044113297,9.538159883701469e-08,0.002204147206936147,0.078,0.078297006309355,0.029949209129293688,0.00109615808833097,0.0,0.0,0.0,0.0,0.0,0.0
1.9000000000000001,5.090881625273658,5.094394485230017,94.90496778401724,0.0009589091807770033,0.0,0.0,0.0,1.0,1.0,0.1488377307527484,0.14820000000000028,0.004151040244790473,4.4953567257035007e-07,9.08152873879495e-08,0.0009589999960643909,0.0,99.99936226924726,99.9958494092909,0.0,0.000495,0.000433,0.078,0.000825,0.001155,1.155e-05,0.0001,0.0001,0.01,0.001,0.0001,3.3e-05,0.08,2e-05,1.0,1.0,4.746600444846166e-07,0.0005094394485230017,9.589091807770033e-08,0.002204351743743494,0.078,0.07829659842181423,0.02995487796464966,0.0010961523779053992,0.0,0.0,0.0,0.0,0.0,0.0
1.9100000000000001,5.09135393380995,5.094885869602121,94.90447343570015,0.0009640028595031683,0.0,0.0,0.0,1.0,1.0,0.14962069469773792,0.14898000000000028,0.004173084784798565,4.5429487966944856e-07,9.177674336756536e-08,0.0009640946362465356,0.0,99.99935930530228,99.99582736951011,0.0,0.000495,0.000433,0.078,0.000825,0.001155,1.155e-05,0.0001,0.0001,0.01,0.001,0.0001,3.3e-05,0.08,2e-05,1.0,1.0,4.771814154540683e-07,0.0005094885869602121,9.640028595031684e-08,0.0022045562533397085,0.078,0.07829619058445263,0.029960546632760765,0.0010961466681823368,0.0,0.0,0.0,0.0,0.0,0.0
1.92,5.0918261795054365,5.0953771972312865,94.90397914820412,0.000969097024491412,0.0,0.0,0.0,1.0,1.0,0.1504036545646047,0.14976000000000025,0.004195131369766567,4.5907930168176375e-07,9.274329326904317e-08,0.0009691897677846806,0.0,99.9993563454354,99.99580532770955,0.0,0.000495,0.000433,0.078,0.000825,0.001155,1.155e-05,0.0001,0.0001,0.01,0.001,0.0001,3.3e-05,0.08,2e-05,1.0,1.0,4.797030271232489e-07,0.0005095377197231287,9.69097024491412e-08,0.002204760735725854,0.078,0.0782957827972684,0.029966215133451483,0.0010961409591617574,0.0,0.0,0.0,0.0,0.0,0.0
1.93,5.092298362362576,5.095868468119196,94.90348492152695,0.000974191675684506,0.0,0.0,0.0,1.0,1.0,0.15118661035385053,0.15054000000000026,0.004217179999422385,4.6388894101415146e-07,9.371493757861644e-08,0.0009742853906220842,0.0,99.99935338964615,99.99578328388952,0.0,0.000495,0.000433,0.078,0.000825,0.001155,1.155e-05,0.0001,0.0001,0.01,0.001,0.0001,3.3e-05,0.08,2e-05,1.0,1.0,4.822248794638304e-07,0.0005095868468119197,9.74191675684506e-08,0.0022049651909029954,0.078,0.07829537506025974,0.029971883466546334,0.0010961352508436363,0.0,0.0,0.0,0.0,0.0,0.0
1.94,5.092770482383828,5.096359682267534,94.9029907556665,0.0009792868130252238,0.0,0.0,0.0,1.0,1.0,0.15196956206597714,0.15132000000000026,0.0042392306734939334,4.6872380007318396e-07,9.469167678246138e-08,0.0009793815047020058,0.0,99.99935043793403,99.99576123805032,0.0,0.000495,0.000433,0.078,0.000825,0.001155,1.155e-05,0.0001,0.0001,0.01,0.001,0.0001,3.3e-05,0.08,2e-05,1.0,1.0,4.847469724474857e-07,0.0005096359682267534,9.792868130252238e-08,0.0022051696188721973,0.078,0.07829496737342485,0.029977551631869902,0.001096129543227948,0.0,0.0,0.0,0.0,0.0,0.0
1.95,5.093242539571654,5.096850839677985,94.90249665062053,0.0009843824364563403,0.0,0.0,0.0,1.0,1.0,0.15275250970148627,0.15210000000000026,0.004261283391709139,4.7358388126515036e-07,9.567351136669701e-08,0.0009844781099677066,0.0,99.99934749029852,99.99573919019218,0.0,0.000495,0.000433,0.078,0.000825,0.001155,1.155e-05,0.0001,0.0001,0.01,0.001,0.0001,3.3e-05,0.08,2e-05,1.0,1.0,4.872693060458885e-07,0.0005096850839677985,9.843824364563404e-08,0.002205374019634526,0.078,0.07829455973676194,0.029983219629246827,0.001096123836314667,0.0,0.0,0.0,0.0,0.0,0.0
1.96,5.093714533928519,5.097341940352237,94.90200260638689,0.0009894785459206327,0.0,0.0,0.0,1.0,1.0,0.1535354532608796,0.15288000000000027,0.004283338153795938,4.784691869960565e-07,9.666044181738512e-08,0.0009895752063624496,0.0,99.99934454673912,99.9957171403154,0.0,0.000495,0.000433,0.078,0.000825,0.001155,1.155e-05,0.0001,0.0001,0.01,0.001,0.0001,3.3e-05,0.08,2e-05,1.0,1.0,4.897918802307132e-07,0.0005097341940352237,9.894785459206328e-08,0.0022055783931910484,0.078,0.07829415215026918,0.0299888874585018,0.0010961181301037686,0.0,0.0,0.0,0.0,0.0,0.0
1.97,5.094186465456887,5.09783298429198,94.90150862296336,0.0009945751413608795,0.0,0.0,0.0,1.0,1.0,0.1543183927446589,0.15366000000000027,0.004305394959482277,4.833797196716249e-07,9.765246862053026e-08,0.0009946727938294996,0.0,99.99934160725535,99.99569508842025,0.0,0.000495,0.000433,0.078,0.000825,0.001155,1.155e-05,0.0001,0.0001,0.01,0.001,0.0001,3.3e-05,0.08,2e-05,1.0,1.0,4.923146949736353e-07,0.000509783298429198,9.945751413608795e-08,0.0022057827395428322,0.078,0.07829374461394477,0.029994555119459577,0.0010961124245952268,0.0,0.0,0.0,0.0,0.0,0.0
1.98,5.0946583341592255,5.098323971498903,94.90101470034777,0.000999672222719861,0.0,0.0,0.0,1.0,1.0,0.15510132815332575,0.15444000000000027,0.004327453808496116,4.883154816972951e-07,9.864959226207978e-08,0.0009997708723121226,0.0,99.99933867184667,99.99567303450699,0.0,0.000495,0.000433,0.078,0.000825,0.001155,1.155e-05,0.0001,0.0001,0.01,0.001,0.0001,3.3e-05,0.08,2e-05,1.0,1.0,4.948377502463312e-07,0.0005098323971498903,9.996722227198611e-08,0.002205987058690945,0.078,0.07829333712778691,0.03000022261194495,0.0010961067197890167,0.0,0.0,0.0,0.0,0.0,0.0
1.99,5.095130140038004,5.098814901974701,94.90052083853791,0.0010047697899403596,0.0,0.0,0.0,1.0,1.0,0.15588425948738185,0.15522000000000027,0.004349514700565421,4.932764754782231e-07,9.965181322792382e-08,0.0010048694417535869,0.0,99.99933574051262,99.99565097857592,0.0,0.000495,0.000433,0.078,0.000825,0.001155,1.155e-05,0.0001,0.0001,0.01,0.001,0.0001,3.3e-05,0.08,2e-05,1.0,1.0,4.97361046020478e-07,0.0005098814901974702,1.0047697899403597e-07,0.0022061913506364558,0.078,0.07829292969179379,0.030005889935782782,0.0010961010156851129,0.0,0.0,0.0,0.0,0.0,0.0
2.0,5.095601883095691,5.099305775721067,94.9000270375316,0.0010098678429651588,0.0,0.0,0.0,1.0,1.0,0.15666718674732885,0.15600000000000028,0.0043715776354181736,4.982627034192817e-07,1.0065913200389527e-07,0.0010099685020971622,0.0,99.99933281325266,99.9956289206273,0.0,0.000495,0.000433,0.078,0.000825,0.001155,1.155e-05,0.0001,0.0001,0.01,0.001,0.0001,3.3e-05,0.08,2e-05,1.0,1.0,4.998845822677536e-07,0.0005099305775721067,1.0098678429651589e-07,0.0022063956153804344,0.078,0.07829252230596356,0.03001155709079798,0.00109609531228349,0.0,0.0,0.0,0.0,0.0,0.0
2.0100000000000002,5.096073563334761,5.099796592739697,94.89953329732663,0.0010149663817370447,0.0,0.0,0.0,1.0,1.0,0.15745010993366837,0.1567800000000003,0.004393642612782363,5.032741679250609e-07,1.0167154907576985e-07,0.00101506805328612,0.0,99.99932989006632,99.99560686066138,0.0,0.000495,0.000433,0.078,0.000825,0.001155,1.155e-05,0.0001,0.0001,0.01,0.001,0.0001,3.3e-05,0.08,2e-05,1.0,1.0,5.024083589598372e-07,0.0005099796592739698,1.0149663817370447e-07,0.0022065998529239516,0.078,0.07829211497029447,0.030017224076815504,0.0010960896095841225,0.0,0.0,0.0,0.0,0.0,0.0
2.02,5.096545180757686,5.1002873530322885,94.8990396179208,0.001020065406198804,0.0,0.0,0.0,1.0,1.0,0.15823302904690195,0.15756000000000028,0.0044157096323859885,5.083108713998667e-07,1.0268906492926598e-07,0.001020168095263733,0.0,99.99932697095309,99.9955847986785,0.0,0.000495,0.000433,0.078,0.000825,0.001155,1.155e-05,0.0001,0.0001,0.01,0.001,0.0001,3.3e-05,0.08,2e-05,1.0,1.0,5.04932376068408e-07,0.0005100287353032288,1.0200654061988041e-07,0.002206804063268078,0.078,0.07829170768478466,0.03002289089366038,0.0010960839075869852,0.0,0.0,0.0,0.0,0.0,0.0
2.0300000000000002,5.097016735366942,5.100778056600542,94.89854599931192,0.001025164916293227,0.0,0.0,0.0,1.0,1.0,0.15901594408753125,0.1583400000000003,0.0044377786939570635,5.133728162477229e-07,1.0371168005004502e-07,0.0010252686279732764,0.0,99.99932405591247,99.99556273467886,0.0,0.000495,0.000433,0.078,0.000825,0.001155,1.155e-05,0.0001,0.0001,0.01,0.001,0.0001,3.3e-05,0.08,2e-05,1.0,1.0,5.074566335651473e-07,0.0005100778056600542,1.025164916293227e-07,0.002207008246413886,0.078,0.07829130044943233,0.03002855754115767,0.0010960782062920526,0.0,0.0,0.0,0.0,0.0,0.0
2.04,5.097488227165008,5.101268703446158,94.89805244149778,0.0010302649119631033,0.0,0.0,0.0,1.0,1.0,0.1597988550560578,0.1591200000000003,0.004459849797223608,5.184600048723691e-07,1.0473939492371093e-07,0.0010303696513580265,0.0,99.99932114494393,99.99554066866278,0.0,0.000495,0.000433,0.078,0.000825,0.001155,1.155e-05,0.0001,0.0001,0.01,0.001,0.0001,3.3e-05,0.08,2e-05,1.0,1.0,5.099811314217362e-07,0.0005101268703446159,1.0302649119631033e-07,0.0022072124023624485,0.078,0.07829089326423568,0.03003422401913252,0.0010960725056992993,0.0,0.0,0.0,0.0,0.0,0.0
2.05,5.0979596561543605,5.101759293570841,94.89755894447617,0.0010353653931512263,0.0,0.0,0.0,1.0,1.0,0.16058176195298313,0.15990000000000026,0.0044819229419136575,5.235724396772625e-07,1.057722100358106e-07,0.0010354711653612616,0.0,99.99931823804701,99.99551860063053,0.0,0.000495,0.000433,0.078,0.000825,0.001155,1.155e-05,0.0001,0.0001,0.01,0.001,0.0001,3.3e-05,0.08,2e-05,1.0,1.0,5.12505869609857e-07,0.0005101759293570841,1.0353653931512264e-07,0.002207416531114838,0.078,0.07829048612919284,0.030039890327410095,0.0010960668058086999,0.0,0.0,0.0,0.0,0.0,0.0
2.06,5.098431022337482,5.102249826976295,94.89706550824489,0.0010404663598003905,0.0,0.0,0.0,1.0,1.0,0.16136466477880881,0.1606800000000003,0.004503998127755255,5.28710123065577e-07,1.0681012587183373e-07,0.0010405731699262618,0.0,99.99931533522118,99.99549653058237,0.0,0.000495,0.000433,0.078,0.000825,0.001155,1.155e-05,0.0001,0.0001,0.01,0.001,0.0001,3.3e-05,0.08,2e-05,1.0,1.0,5.150308481011933e-07,0.0005102249826976295,1.0404663598003905e-07,0.0022076206326721295,0.078,0.07829007904430203,0.030045556465815648,0.0010960611066202284,0.0,0.0,0.0,0.0,0.0,0.0
2.07,5.098902325716854,5.102740303664226,94.89657213280174,0.0010455678118533917,0.0,0.0,0.0,1.0,1.0,0.1621475635340363,0.16146000000000027,0.0045260753544764535,5.338730574402027e-07,1.0785314291721266e-07,0.0010456756649963083,0.0,99.99931243646596,99.99547445851859,0.0,0.000495,0.000433,0.078,0.000825,0.001155,1.155e-05,0.0001,0.0001,0.01,0.001,0.0001,3.3e-05,0.08,2e-05,1.0,1.0,5.175560668674289e-07,0.0005102740303664226,1.0455678118533917e-07,0.002207824707035398,0.078,0.07828967200956143,0.03005122243417446,0.0010960554081338601,0.0,0.0,0.0,0.0,0.0,0.0
2.08,5.099373566294961,5.103230723636344,94.89607881814449,0.0010506697492530283,0.0,0.0,0.0,1.0,1.0,0.16293045821916718,0.1622400000000003,0.0045481546218053195,5.390612452037475e-07,1.0890126165732272e-07,0.001050778650514685,0.0,99.99930954178083,99.99545238443945,0.0,0.000495,0.000433,0.078,0.000825,0.001155,1.155e-05,0.0001,0.0001,0.01,0.001,0.0001,3.3e-05,0.08,2e-05,1.0,1.0,5.20081525880249e-07,0.0005103230723636344,1.0506697492530284e-07,0.002208028754205718,0.078,0.0782892650249692,0.030056888232311875,0.0010960497103495689,0.0,0.0,0.0,0.0,0.0,0.0
2.09,5.099844744074289,5.103721086894358,94.89558556427095,0.0010557721719420994,0.0,0.0,0.0,1.0,1.0,0.16371334883470284,0.16302000000000028,0.004570235929469928,5.442746887585353e-07,1.0995448257748186e-07,0.0010558821264246762,0.0,99.9993066511653,99.99543030834523,0.0,0.000495,0.000433,0.078,0.000825,0.001155,1.155e-05,0.0001,0.0001,0.01,0.001,0.0001,3.3e-05,0.08,2e-05,1.0,1.0,5.226072251113392e-07,0.0005103721086894357,1.0557721719420995e-07,0.0022082327741841674,0.078,0.07828885809052354,0.0300625538600533,0.0010960440132673293,0.0,0.0,0.0,0.0,0.0,0.0
2.1,5.100315859057326,5.1042113934399795,94.89509237117888,0.001060875079863407,0.0,0.0,0.0,1.0,1.0,0.1644962353811448,0.1638000000000003,0.004592319277198367,5.495133905066075e-07,1.11012806162951e-07,0.0010609860926695694,0.0,99.99930376461886,99.99540823023621,0.0,0.000495,0.000433,0.078,0.000825,0.001155,1.155e-05,0.0001,0.0001,0.01,0.001,0.0001,3.3e-05,0.08,2e-05,1.0,1.0,5.251331645323866e-07,0.000510421139343998,1.0608750798634071e-07,0.0022084367669718222,0.078,0.07828845120622258,0.030068219317224185,0.001096038316887116,0.0,0.0,0.0,0.0,0.0,0.0
2.11,5.10078691124656,5.104701643274923,94.89459923886608,0.0010659784729597542,0.0,0.0,0.0,1.0,1.0,0.16527911785899443,0.16458000000000028,0.004614404664718732,5.547773528497218e-07,1.1207623289893369e-07,0.0010660905491926525,0.0,99.999300882141,99.99538615011264,0.0,0.000495,0.000433,0.078,0.000825,0.001155,1.155e-05,0.0001,0.0001,0.01,0.001,0.0001,3.3e-05,0.08,2e-05,1.0,1.0,5.276593441150784e-07,0.0005104701643274923,1.0659784729597543e-07,0.0022086407325697605,0.078,0.07828804437206452,0.030073884603650042,0.0010960326212089032,0.0,0.0,0.0,0.0,0.0,0.0
2.12,5.101257900644484,5.105191836400903,94.89410616733034,0.0010710823511739464,0.0,0.0,0.0,1.0,1.0,0.16606199626875323,0.1653600000000003,0.004636492091759133,5.600665781893535e-07,1.1314476327057646e-07,0.0010711954959372163,0.0,99.99929800373124,99.99536406797482,0.0,0.000495,0.000433,0.078,0.000825,0.001155,1.155e-05,0.0001,0.0001,0.01,0.001,0.0001,3.3e-05,0.08,2e-05,1.0,1.0,5.301857638311035e-07,0.0005105191836400903,1.0710823511739464e-07,0.0022088446709790615,0.078,0.07828763758804752,0.03007954971915643,0.0010960269262326654,0.0,0.0,0.0,0.0,0.0,0.0
2.13,5.10172882725359,5.105681972819637,94.89361315656943,0.0010761867144487897,0.0,0.0,0.0,1.0,1.0,0.1668448706109225,0.1661400000000003,0.004658581558047688,5.653810689266939e-07,1.1421839776296846e-07,0.001076300932846552,0.0,99.99929512938907,99.99534198382302,0.0,0.000495,0.000433,0.078,0.000825,0.001155,1.155e-05,0.0001,0.0001,0.01,0.001,0.0001,3.3e-05,0.08,2e-05,1.0,1.0,5.327124236521508e-07,0.0005105681972819637,1.0761867144487897e-07,0.0022090485822008044,0.078,0.07828723085416978,0.030085214663568973,0.001096021231958377,0.0,0.0,0.0,0.0,0.0,0.0
2.14,5.102199691076372,5.106172052532844,94.89312020658114,0.0010812915627270933,0.0,0.0,0.0,1.0,1.0,0.16762774088600374,0.16692000000000032,0.004680673063312528,5.707208274626522e-07,1.1529713686114185e-07,0.0010814068598639537,0.0,99.99929225911399,99.99531989765751,0.0,0.000495,0.000433,0.078,0.000825,0.001155,1.155e-05,0.0001,0.0001,0.01,0.001,0.0001,3.3e-05,0.08,2e-05,1.0,1.0,5.352393235499112e-07,0.0005106172052532844,1.0812915627270934e-07,0.002209252466236069,0.078,0.07828682417042944,0.03009087943671334,0.001096015538386012,0.0,0.0,0.0,0.0,0.0,0.0
2.15,5.102670492115326,5.1066620755422445,94.89262731736325,0.0010863968959516671,0.0,0.0,0.0,1.0,1.0,0.1684106070944982,0.1677000000000003,0.004702766607281791,5.760858561978535e-07,1.163809810500714e-07,0.0010865132769327164,0.0,99.9992893929055,99.99529780947857,0.0,0.000495,0.000433,0.078,0.000825,0.001155,1.155e-05,0.0001,0.0001,0.01,0.001,0.0001,3.3e-05,0.08,2e-05,1.0,1.0,5.377664634960752e-07,0.0005106662075542245,1.0863968959516672e-07,0.0022094563230859363,0.078,0.07828641753682468,0.030096544038415256,0.0010960098455155454,0.0,0.0,0.0,0.0,0.0,0.0
2.16,5.103141230372951,5.10715204184956,94.89213448891353,0.0010915027140653236,0.0,0.0,0.0,1.0,1.0,0.16919346923690734,0.16848000000000032,0.004724862189683632,5.814761575326407e-07,1.1746993081467488e-07,0.0010916201839961375,0.0,99.99928653076309,99.99527571928648,0.0,0.000495,0.000433,0.078,0.000825,0.001155,1.155e-05,0.0001,0.0001,0.01,0.001,0.0001,3.3e-05,0.08,2e-05,1.0,1.0,5.402938434623352e-07,0.0005107152041849561,1.0915027140653236e-07,0.0022096601527514877,0.078,0.07828601095335366,0.030102208468500508,0.0010960041533469513,0.0,0.0,0.0,0.0,0.0,0.0
2.17,5.1036119058517455,5.107641951456516,94.89164172122975,0.0010966090170108763,0.0,0.0,0.0,1.0,1.0,0.16997632731373238,0.1692600000000003,0.004746959810246211,5.868917338670727e-07,1.1856398663981268e-07,0.0010967275809975153,0.0,99.99928367268626,99.9952536270815,0.0,0.000495,0.000433,0.078,0.000825,0.001155,1.155e-05,0.0001,0.0001,0.01,0.001,0.0001,3.3e-05,0.08,2e-05,1.0,1.0,5.428214634203838e-07,0.0005107641951456516,1.0966090170108764e-07,0.002209863955233806,0.078,0.07828560442001455,0.030107872726794924,0.0010959984618802035,0.0,0.0,0.0,0.0,0.0,0.0
2.18,5.104082518554211,5.108131804364838,94.89114901430968,0.0011017158047311414,0.0,0.0,0.0,1.0,1.0,0.17075918132547474,0.17004000000000033,0.004769059468697701,5.923325876009265e-07,1.196631490102882e-07,0.0011018354678801509,0.0,99.99928081867452,99.99523153286388,0.0,0.000495,0.000433,0.078,0.000825,0.001155,1.155e-05,0.0001,0.0001,0.01,0.001,0.0001,3.3e-05,0.08,2e-05,1.0,1.0,5.45349323341915e-07,0.0005108131804364838,1.1017158047311414e-07,0.0022100677305339736,0.078,0.07828519793680548,0.030113536813124397,0.0010959927711152767,0.0,0.0,0.0,0.0,0.0,0.0
2.19,5.1045530684828515,5.108621600576252,94.8906563681511,0.001106823077168936,0.0,0.0,0.0,1.0,1.0,0.1715420312726356,0.1708200000000003,0.004791161164766286,5.977987211336949e-07,1.2076741841084747e-07,0.001106943844587346,0.0,99.99927796872736,99.99520943663396,0.0,0.000495,0.000433,0.078,0.000825,0.001155,1.155e-05,0.0001,0.0001,0.01,0.001,0.0001,3.3e-05,0.08,2e-05,1.0,1.0,5.478774231986233e-07,0.0005108621600576252,1.106823077168936e-07,0.002210271478653075,0.078,0.07828479150372465,0.03011920072731487,0.0010959870810521451,0.0,0.0,0.0,0.0,0.0,0.0
2.2,5.105023555640171,5.109111340092489,94.89016378275178,0.0011119308342670796,0.0,0.0,0.0,1.0,1.0,0.17232487715571632,0.17160000000000034,0.0048132648981801624,6.032901368645886e-07,1.2187679532617952e-07,0.001112052711062405,0.0,99.99927512284427,99.99518733839196,0.0,0.000495,0.000433,0.078,0.000825,0.001155,1.155e-05,0.0001,0.0001,0.01,0.001,0.0001,3.3e-05,0.08,2e-05,1.0,1.0,5.504057629622044e-07,0.0005109111340092489,1.1119308342670797e-07,0.0022104751995921943,0.078,0.07828438512077023,0.030124864469192353,0.001095981391690783,0.0,0.0,0.0,0.0,0.0,0.0
2.21,5.105493980028676,5.109601022915279,94.88967125810949,0.001117039075968393,0.0,0.0,0.0,1.0,1.0,0.1731077189752181,0.1723800000000003,0.004835370668667534,6.088068371925342e-07,1.2299128024091603e-07,0.0011171620672486332,0.0,99.99927228102477,99.99516523813816,0.0,0.000495,0.000433,0.078,0.000825,0.001155,1.155e-05,0.0001,0.0001,0.01,0.001,0.0001,3.3e-05,0.08,2e-05,1.0,1.0,5.529343426043545e-07,0.000510960102291528,1.117039075968393e-07,0.0022106788933524166,0.078,0.07828397878794033,0.03013052803858288,0.0010959757030311644,0.0,0.0,0.0,0.0,0.0,0.0
2.22,5.105964341650875,5.110090649046356,94.88917879422199,0.0011221478022156995,0.0,0.0,0.0,1.0,1.0,0.17389055673164222,0.17316000000000034,0.004857478475956618,6.143488245161765e-07,1.2411087363963164e-07,0.0011222719130893383,0.0,99.99926944326835,99.99514313587287,0.0,0.000495,0.000433,0.078,0.000825,0.001155,1.155e-05,0.0001,0.0001,0.01,0.001,0.0001,3.3e-05,0.08,2e-05,1.0,1.0,5.554631620967712e-07,0.0005110090649046356,1.1221478022156995e-07,0.002210882559934829,0.078,0.07828357250523314,0.03013619143531258,0.001095970015073264,0.0,0.0,0.0,0.0,0.0,0.0
2.23,5.106434640509278,5.110580218487453,94.88868639108705,0.0011272570129518232,0.0,0.0,0.0,1.0,1.0,0.17467339042548985,0.17394000000000032,0.004879588319775641,6.199161012338762e-07,1.252355760068437e-07,0.001127382248527829,0.0,99.9992666095745,99.99512103159633,0.0,0.000495,0.000433,0.078,0.000825,0.001155,1.155e-05,0.0001,0.0001,0.01,0.001,0.0001,3.3e-05,0.08,2e-05,1.0,1.0,5.579922214111525e-07,0.0005110580218487453,1.1272570129518233e-07,0.0022110861993405173,0.078,0.07828316627264681,0.0301418546592076,0.0010959643278170555,0.0,0.0,0.0,0.0,0.0,0.0
2.24,5.106904876606396,5.111069731240307,94.88819404870242,0.001132366708119591,0.0,0.0,0.0,1.0,1.0,0.17545622005726225,0.17472000000000035,0.004901700199852843,6.255086697437119e-07,1.263653878270125e-07,0.001132493073507417,0.0,99.99926377994272,99.99509892530881,0.0,0.000495,0.000433,0.078,0.000825,0.001155,1.155e-05,0.0001,0.0001,0.01,0.001,0.0001,3.3e-05,0.08,2e-05,1.0,1.0,5.605215205191975e-07,0.0005111069731240307,1.1323667081195912e-07,0.0022112898115705694,0.078,0.0782827600901795,0.030147517710094166,0.0010959586412625129,0.0,0.0,0.0,0.0,0.0,0.0
2.25,5.107375049944742,5.111559187306656,94.88770176706586,0.0011374768876618307,0.0,0.0,0.0,1.0,1.0,0.1762390456274605,0.17550000000000032,0.00492381411591647,6.311265324434781e-07,1.2750030958454104e-07,0.001137604387971414,0.0,99.99926095437252,99.9950768170106,0.0,0.000495,0.000433,0.078,0.000825,0.001155,1.155e-05,0.0001,0.0001,0.01,0.001,0.0001,3.3e-05,0.08,2e-05,1.0,1.0,5.630510593926062e-07,0.0005111559187306657,1.1374768876618307e-07,0.0022114933966260733,0.078,0.07828235395782934,0.03015318058779854,0.0010959529554096107,0.0,0.0,0.0,0.0,0.0,0.0
2.2600000000000002,5.107845160526832,5.11204858668824,94.88720954617516,0.0011425875515213727,0.0,0.0,0.0,1.0,1.0,0.17702186713658588,0.17628000000000035,0.004945930067694786,6.367696917306875e-07,1.2864034176377528e-07,0.0011427161918631352,0.0,99.9992581328634,99.99505470670199,0.0,0.000495,0.000433,0.078,0.000825,0.001155,1.155e-05,0.0001,0.0001,0.01,0.001,0.0001,3.3e-05,0.08,2e-05,1.0,1.0,5.655808380030795e-07,0.000511204858668824,1.1425875515213727e-07,0.0022116969545081184,0.078,0.0782819478755945,0.030158843292147058,0.001095947270258323,0.0,0.0,0.0,0.0,0.0,0.0
2.27,5.108315208355182,5.112537929386799,94.88671738602804,0.0011476986996410484,0.0,0.0,0.0,1.0,1.0,0.17780468458513943,0.17706000000000033,0.004968048054916058,6.424381500025688e-07,1.2978548484900384e-07,0.001147828485125896,0.0,99.99925531541484,99.99503259438322,0.0,0.000495,0.000433,0.078,0.000825,0.001155,1.155e-05,0.0001,0.0001,0.01,0.001,0.0001,3.3e-05,0.08,2e-05,1.0,1.0,5.681108563223189e-07,0.0005112537929386799,1.1476986996410484e-07,0.002211900485217794,0.078,0.07828154184347313,0.03016450582296609,0.0010959415858086238,0.0,0.0,0.0,0.0,0.0,0.0
2.2800000000000002,5.108785193432311,5.1130272154040775,94.88622528662228,0.0011528103319636918,0.0,0.0,0.0,1.0,1.0,0.17858749797362236,0.17784000000000036,0.004990168077308571,6.481319096560687e-07,1.3093573932445836e-07,0.001152941267703015,0.0,99.99925250202635,99.99501048005459,0.0,0.000495,0.000433,0.078,0.000825,0.001155,1.155e-05,0.0001,0.0001,0.01,0.001,0.0001,3.3e-05,0.08,2e-05,1.0,1.0,5.706411143220275e-07,0.0005113027215404078,1.1528103319636918e-07,0.0022121039887561906,0.078,0.07828113586146337,0.030170168180082075,0.0010959359020604872,0.0,0.0,0.0,0.0,0.0,0.0
