Time,species_1,species_2,species_3,species_4,species_5,species_6,species_7,species_8,species_9,species_10,species_11,species_12,species_13,species_14,species_15,species_16,species_17,species_18,species_19,species_20,species_21,species_22,species_23,species_24,species_25,species_26,species_27,species_28,species_29,species_30,species_31,species_32,species_33,species_34,parameter_1,parameter_2,parameter_3,parameter_4,parameter_5,parameter_6,parameter_7,parameter_8,parameter_9,parameter_10,parameter_11,parameter_12,parameter_13,parameter_14,parameter_15,parameter_16,parameter_17,parameter_18,parameter_19,parameter_20,parameter_21,parameter_22,parameter_23,parameter_24,parameter_25,parameter_26,parameter_27,parameter_28,parameter_29,parameter_30,parameter_31,parameter_32,parameter_33,parameter_34,parameter_35,parameter_36,parameter_37,parameter_38,parameter_39,parameter_40,parameter_41,parameter_42,parameter_43,parameter_44,parameter_45,parameter_46,parameter_47,parameter_48,parameter_49,parameter_50,parameter_51,parameter_52,parameter_53,parameter_54,parameter_55,parameter_56,parameter_57,parameter_58,parameter_59,parameter_60,parameter_61,parameter_62,parameter_63,parameter_64,parameter_65,parameter_66,parameter_67,parameter_68,parameter_69,parameter_70,parameter_71,parameter_72,parameter_73,parameter_74,parameter_75,parameter_76,parameter_77,parameter_78,parameter_79,parameter_80,parameter_81,parameter_82,parameter_83,parameter_84,parameter_85,parameter_86,compartment_1,reaction_1,reaction_2,reaction_3,reaction_4,reaction_5,reaction_6,reaction_7,reaction_8,reaction_9,reaction_10,reaction_11,reaction_12,reaction_13,reaction_14,reaction_15,reaction_16,reaction_17,reaction_18,reaction_19,reaction_20,reaction_21,reaction_22,reaction_23,reaction_24,reaction_25,reaction_26,reaction_27,reaction_28,reaction_29
5.43,0.0008578879592501703,0.0010394423397785363,0.0023357812879862567,0.009064218712013744,3.106015782371599e-05,0.0004472879092619634,0.0010219182145674844,0.00010617222215484252,0.01,6.132594816703381e-07,1.8706740518329663e-05,8.68974623636626e-05,0.00013868095742286914,0.00023492824220074912,2.671578287938429e-05,0.00018147987367140875,6.814819577707177e-05,5.088101042271436e-06,0.0013399118989577286,0.00311,0.001,3.573819948774301e-05,0.02,0.208403745497308,0.00108,3.67e-06,0.0005919734368267889,7.394061539710967e-05,5.2167973648988606e-05,5.3247024617652074e-05,0.0017818765343203971,0.0155,0.0214,6.5e-05,0.0114,1.932e-05,0.001345,0.01775456932773109,0.42,16.62,6.037252132056715e-05,11.55950617283951,49.207966651227416,135.42497838741025,71.72209906797409,0.0018,17486.51079136691,0.0556,0.20387596899224808,17.2,1000.0,0.381,0.3574,11.369,1.6491,58.97953907873194,1.4127,179.83480680891014,3452.5,54.04716389090033,0.00311,1.0,1.0,23.03,86.85,7778.0,1.008,31.02,1056.0,0.1761,14.63,5.976,109.1,73.41,32040.0,107.6,160.9,27.81,340.3,4982000.0,127800.0,9801000.0,0.00013,0.00027,7.9e-05,4e-05,6e-05,3.8e-05,7.364,3e-05,6.3e-05,0.03347,0.00015,0.0101,0.0017,0.004,0.01049,0.0044,0.0015,0.015,0.0046,8e-05,0.00016,9e-06,0.0016,0.00051,2.2e-05,1e-05,0.00019,9e-05,0.029,154.0,0.00012,0.00019,5e-05,0.0004,0.0047,7e-05,2e-06,0.0003,1.0,10.063005907303072,10.063005907302012,8.983896798653575,0.9994050062229717,0.9994050062227772,0.33315539772261615,0.666249608499919,0.1665776988631542,0.16657769885910323,0.16657769886281176,0.49967190963676056,-0.07970410242395654,0.009995289977967978,9.317052196376032,-9.31705219637628,18.800682091611787,18.80068209161186,0.010002281721721178,0.09970167412361594,9.317052196375501,18.800682091611904,18.800682091611954,18.800682091612,15.707393440942191,0.0007575724428851614,3.0932886506697947,1.9988100124457437,38.66610813337627,56.288798201605346
5.44,0.0008578879592502811,0.0010394423397786937,0.002335781287986274,0.009064218712013726,3.1060157823715316e-05,0.00044728790926190756,0.001021918214567872,0.00010617222215486303,0.01,6.132594816703347e-07,1.8706740518329667e-05,8.68974623636572e-05,0.00013868095742289405,0.00023492824220079091,2.6715782879389196e-05,0.00018147987367139867,6.814819577710115e-05,5.088101042271436e-06,0.0013399118989577286,0.00311,0.001,3.573819948774613e-05,0.02,0.208403745497308,0.00108,3.67e-06,0.0005919734368267641,7.394061539710422e-05,5.2167973648983646e-05,5.324702461764683e-05,0.0017818765343203798,0.0155,0.0214,6.5e-05,0.0114,1.932e-05,0.001345,0.01775456932773109,0.42,16.62,6.037252132056715e-05,11.55950617283951,49.207966651227416,135.42497838741025,71.72209906797409,0.0018,17486.51079136691,0.0556,0.20387596899224808,17.2,1000.0,0.381,0.3574,11.369,1.6491,58.97953907873194,1.4127,179.83480680891014,3452.5,54.04716389090033,0.00311,1.0,1.0,23.03,86.85,7778.0,1.008,31.02,1056.0,0.1761,14.63,5.976,109.1,73.41,32040.0,107.6,160.9,27.81,340.3,4982000.0,127800.0,9801000.0,0.00013,0.00027,7.9e-05,4e-05,6e-05,3.8e-05,7.364,3e-05,6.3e-05,0.03347,0.00015,0.0101,0.0017,0.004,0.01049,0.0044,0.0015,0.015,0.0046,8e-05,0.00016,9e-06,0.0016,0.00051,2.2e-05,1e-05,0.00019,9e-05,0.029,154.0,0.00012,0.00019,5e-05,0.0004,0.0047,7e-05,2e-06,0.0003,1.0,10.063005907302893,10.063005907301832,8.983896798653388,0.9994050062229727,0.9994050062227771,0.3331553977226175,0.6662496084999192,0.16657769886315196,0.16657769885910656,0.16657769886281043,0.49967190963676256,-0.07970410242396436,0.009995289977967971,9.31705219637585,-9.317052196376096,18.800682091611424,18.80068209161149,0.010002281721721178,0.09970167412362378,9.317052196375316,18.80068209161155,18.800682091611588,18.800682091611638,15.707393440941768,0.0007575724428851725,3.0932886506697947,1.9988100124457462,38.66610813337652,56.28879820160524
5.45,0.0008578879592503917,0.0010394423397788513,0.002335781287986295,0.009064218712013706,3.1060157823714645e-05,0.00044728790926185167,0.0010219182145682593,0.00010617222215488353,0.01,6.132594816703313e-07,1.870674051832967e-05,8.68974623636518e-05,0.000138680957422919,0.00023492824220083274,2.6715782879394102e-05,0.00018147987367138856,6.814819577713052e-05,5.088101042271436e-06,0.0013399118989577286,0.00311,0.001,3.573819948774925e-05,0.02,0.208403745497308,0.00108,3.67e-06,0.0005919734368267391,7.394061539709877e-05,5.2167973648978686e-05,5.3247024617641584e-05,0.0017818765343203626,0.0155,0.0214,6.5e-05,0.0114,1.932e-05,0.001345,0.01775456932773109,0.42,16.62,6.037252132056715e-05,11.55950617283951,49.207966651227416,135.42497838741025,71.72209906797409,0.0018,17486.51079136691,0.0556,0.20387596899224808,17.2,1000.0,0.381,0.3574,11.369,1.6491,58.97953907873194,1.4127,179.83480680891014,3452.5,54.04716389090033,0.00311,1.0,1.0,23.03,86.85,7778.0,1.008,31.02,1056.0,0.1761,14.63,5.976,109.1,73.41,32040.0,107.6,160.9,27.81,340.3,4982000.0,127800.0,9801000.0,0.00013,0.00027,7.9e-05,4e-05,6e-05,3.8e-05,7.364,3e-05,6.3e-05,0.03347,0.00015,0.0101,0.0017,0.004,0.01049,0.0044,0.0015,0.015,0.0046,8e-05,0.00016,9e-06,0.0016,0.00051,2.2e-05,1e-05,0.00019,9e-05,0.029,154.0,0.00012,0.00019,5e-05,0.0004,0.0047,7e-05,2e-06,0.0003,1.0,10.063005907302715,10.063005907301651,8.983896798653207,0.9994050062229733,0.9994050062227772,0.33315539772261865,0.6662496084999195,0.16657769886315105,0.16657769885910986,0.1665776988628092,0.4996719096367645,-0.07970410242397218,0.009995289977967966,9.317052196375665,-9.31705219637591,18.800682091611066,18.800682091611144,0.010002281721721176,0.09970167412363143,9.317052196375137,18.800682091611183,18.800682091611222,18.80068209161128,15.707393440941352,0.0007575724428851861,3.0932886506697947,1.998810012445749,38.66610813337684,56.28879820160511
5.46,0.0008578879592505025,0.0010394423397790088,0.002335781287986312,0.009064218712013688,3.1060157823713975e-05,0.0004472879092617958,0.001021918214568647,0.00010617222215490402,0.01,6.132594816703313e-07,1.870674051832967e-05,8.689746236364643e-05,0.0001386809574229439,0.00023492824220087453,2.6715782879399008e-05,0.00018147987367137848,6.81481957771599e-05,5.088101042271436e-06,0.0013399118989577286,0.00311,0.001,3.5738199487752376e-05,0.02,0.208403745497308,0.00108,3.67e-06,0.0005919734368267143,7.394061539709332e-05,5.2167973648973726e-05,5.324702461763634e-05,0.001781876534320345,0.0155,0.0214,6.5e-05,0.0114,1.932e-05,0.001345,0.01775456932773109,0.42,16.62,6.037252132056715e-05,11.55950617283951,49.207966651227416,135.42497838741025,71.72209906797409,0.0018,17486.51079136691,0.0556,0.20387596899224808,17.2,1000.0,0.381,0.3574,11.369,1.6491,58.97953907873194,1.4127,179.83480680891014,3452.5,54.04716389090033,0.00311,1.0,1.0,23.03,86.85,7778.0,1.008,31.02,1056.0,0.1761,14.63,5.976,109.1,73.41,32040.0,107.6,160.9,27.81,340.3,4982000.0,127800.0,9801000.0,0.00013,0.00027,7.9e-05,4e-05,6e-05,3.8e-05,7.364,3e-05,6.3e-05,0.03347,0.00015,0.0101,0.0017,0.004,0.01049,0.0044,0.0015,0.015,0.0046,8e-05,0.00016,9e-06,0.0016,0.00051,2.2e-05,1e-05,0.00019,9e-05,0.029,154.0,0.00012,0.00019,5e-05,0.0004,0.0047,7e-05,2e-06,0.0003,1.0,10.063005907302536,10.063005907301473,8.983896798653024,0.9994050062229745,0.9994050062227848,0.33315539772262,0.6662496084999198,0.16657769886314835,0.1665776988591132,0.16657769886280832,0.4996719096367664,-0.07970410242397998,0.00999528997796796,9.317052196375482,-9.317052196375728,18.800682091610714,18.800682091610778,0.010002281721721176,0.09970167412363934,9.317052196374952,18.80068209161082,18.80068209161086,18.800682091610916,15.707393440940917,0.0007575724428851972,3.0932886506697947,1.998810012445749,38.66610813337709,56.288798201605005
5.47,0.0008578879592506133,0.0010394423397791662,0.0023357812879863295,0.00906421871201367,3.10601578237133e-05,0.0004472879092617399,0.0010219182145690345,0.00010617222215492453,0.01,6.132594816703279e-07,1.8706740518329673e-05,8.689746236364104e-05,0.0001386809574229688,0.00023492824220091633,2.6715782879403917e-05,0.00018147987367136837,6.814819577718927e-05,5.088101042271436e-06,0.0013399118989577286,0.00311,0.001,3.57381994877555e-05,0.02,0.208403745497308,0.00108,3.67e-06,0.0005919734368266894,7.394061539708786e-05,5.2167973648968765e-05,5.3247024617631095e-05,0.001781876534320328,0.0155,0.0214,6.5e-05,0.0114,1.932e-05,0.001345,0.01775456932773109,0.42,16.62,6.037252132056715e-05,11.55950617283951,49.207966651227416,135.42497838741025,71.72209906797409,0.0018,17486.51079136691,0.0556,0.20387596899224808,17.2,1000.0,0.381,0.3574,11.369,1.6491,58.97953907873194,1.4127,179.83480680891014,3452.5,54.04716389090033,0.00311,1.0,1.0,23.03,86.85,7778.0,1.008,31.02,1056.0,0.1761,14.63,5.976,109.1,73.41,32040.0,107.6,160.9,27.81,340.3,4982000.0,127800.0,9801000.0,0.00013,0.00027,7.9e-05,4e-05,6e-05,3.8e-05,7.364,3e-05,6.3e-05,0.03347,0.00015,0.0101,0.0017,0.004,0.01049,0.0044,0.0015,0.015,0.0046,8e-05,0.00016,9e-06,0.0016,0.00051,2.2e-05,1e-05,0.00019,9e-05,0.029,154.0,0.00012,0.00019,5e-05,0.0004,0.0047,7e-05,2e-06,0.0003,1.0,10.063005907302356,10.063005907301298,8.98389679865284,0.9994050062229755,0.9994050062227847,0.3331553977226212,0.6662496084999199,0.16657769886314747,0.1665776988591165,0.16657769886280702,0.4996719096367683,-0.07970410242398777,0.009995289977967952,9.3170521963753,-9.317052196375542,18.800682091610355,18.800682091610412,0.010002281721721174,0.09970167412364721,9.31705219637477,18.800682091610458,18.800682091610504,18.80068209161055,15.7073934409405,0.0007575724428852088,3.0932886506697947,1.9988100124457517,38.66610813337734,56.2887982016049
5.48,0.000857887959250724,0.0010394423397793236,0.0023357812879863486,0.009064218712013652,3.1060157823712626e-05,0.000447287909261684,0.001021918214569422,0.00010617222215494503,0.01,6.132594816703245e-07,1.8706740518329677e-05,8.689746236363564e-05,0.0001386809574229937,0.00023492824220095815,2.6715782879408823e-05,0.00018147987367135828,6.814819577721865e-05,5.088101042271436e-06,0.0013399118989577286,0.00311,0.001,3.5738199487758624e-05,0.02,0.208403745497308,0.00108,3.67e-06,0.0005919734368266646,7.394061539708241e-05,5.2167973648963805e-05,5.324702461762585e-05,0.0017818765343203108,0.0155,0.0214,6.5e-05,0.0114,1.932e-05,0.001345,0.01775456932773109,0.42,16.62,6.037252132056715e-05,11.55950617283951,49.207966651227416,135.42497838741025,71.72209906797409,0.0018,17486.51079136691,0.0556,0.20387596899224808,17.2,1000.0,0.381,0.3574,11.369,1.6491,58.97953907873194,1.4127,179.83480680891014,3452.5,54.04716389090033,0.00311,1.0,1.0,23.03,86.85,7778.0,1.008,31.02,1056.0,0.1761,14.63,5.976,109.1,73.41,32040.0,107.6,160.9,27.81,340.3,4982000.0,127800.0,9801000.0,0.00013,0.00027,7.9e-05,4e-05,6e-05,3.8e-05,7.364,3e-05,6.3e-05,0.03347,0.00015,0.0101,0.0017,0.004,0.01049,0.0044,0.0015,0.015,0.0046,8e-05,0.00016,9e-06,0.0016,0.00051,2.2e-05,1e-05,0.00019,9e-05,0.029,154.0,0.00012,0.00019,5e-05,0.0004,0.0047,7e-05,2e-06,0.0003,1.0,10.063005907302175,10.063005907301116,8.983896798652655,0.9994050062229762,0.9994050062227845,0.3331553977226222,0.6662496084999202,0.16657769886314522,0.16657769885911983,0.16657769886280663,0.4996719096367703,-0.07970410242399557,0.009995289977967947,9.317052196375114,-9.317052196375359,18.80068209161,18.800682091610053,0.010002281721721174,0.09970167412365495,9.317052196374586,18.80068209161009,18.80068209161013,18.800682091610184,15.707393440940075,0.0007575724428852213,3.0932886506697947,1.9988100124457542,38.66610813337764,56.28879820160478
5.49,0.0008578879592508347,0.001039442339779481,0.002335781287986366,0.009064218712013634,3.1060157823711955e-05,0.0004472879092616281,0.0010219182145698098,0.00010617222215496552,0.01,6.132594816703211e-07,1.870674051832968e-05,8.689746236363026e-05,0.0001386809574230186,0.0002349282422009999,2.671578287941373e-05,0.00018147987367134817,6.814819577724801e-05,5.088101042271436e-06,0.0013399118989577286,0.00311,0.001,3.573819948776175e-05,0.02,0.208403745497308,0.00108,3.67e-06,0.0005919734368266397,7.394061539707697e-05,5.2167973648958845e-05,5.324702461762061e-05,0.0017818765343202933,0.0155,0.0214,6.5e-05,0.0114,1.932e-05,0.001345,0.01775456932773109,0.42,16.62,6.037252132056715e-05,11.55950617283951,49.207966651227416,135.42497838741025,71.72209906797409,0.0018,17486.51079136691,0.0556,0.20387596899224808,17.2,1000.0,0.381,0.3574,11.369,1.6491,58.97953907873194,1.4127,179.83480680891014,3452.5,54.04716389090033,0.00311,1.0,1.0,23.03,86.85,7778.0,1.008,31.02,1056.0,0.1761,14.63,5.976,109.1,73.41,32040.0,107.6,160.9,27.81,340.3,4982000.0,127800.0,9801000.0,0.00013,0.00027,7.9e-05,4e-05,6e-05,3.8e-05,7.364,3e-05,6.3e-05,0.03347,0.00015,0.0101,0.0017,0.004,0.01049,0.0044,0.0015,0.015,0.0046,8e-05,0.00016,9e-06,0.0016,0.00051,2.2e-05,1e-05,0.00019,9e-05,0.029,154.0,0.00012,0.00019,5e-05,0.0004,0.0047,7e-05,2e-06,0.0003,1.0,10.063005907301998,10.063005907300942,8.983896798652466,0.9994050062229772,0.9994050062227843,0.33315539772262354,0.6662496084999205,0.16657769886314386,0.16657769885912313,0.166577698862804,0.4996719096367722,-0.07970410242400336,0.009995289977967942,9.317052196374929,-9.317052196375178,18.800682091609637,18.800682091609684,0.010002281721721174,0.09970167412366283,9.317052196374405,18.800682091609726,18.800682091609758,18.80068209160982,15.707393440939644,0.0007575724428852325,3.0932886506697947,1.9988100124457566,38.66610813337788,56.28879820160467
5.5,0.0008578879592509455,0.0010394423397796387,0.0023357812879863833,0.009064218712013617,3.1060157823711284e-05,0.0004472879092615722,0.0010219182145701972,0.00010617222215498603,0.01,6.132594816703211e-07,1.870674051832968e-05,8.689746236362488e-05,0.00013868095742304354,0.00023492824220104172,2.671578287941864e-05,0.0001814798736713381,6.814819577727739e-05,5.088101042271436e-06,0.0013399118989577286,0.00311,0.001,3.573819948776487e-05,0.02,0.208403745497308,0.00108,3.67e-06,0.0005919734368266148,7.39406153970715e-05,5.2167973648953885e-05,5.324702461761537e-05,0.0017818765343202761,0.0155,0.0214,6.5e-05,0.0114,1.932e-05,0.001345,0.01775456932773109,0.42,16.62,6.037252132056715e-05,11.55950617283951,49.207966651227416,135.42497838741025,71.72209906797409,0.0018,17486.51079136691,0.0556,0.20387596899224808,17.2,1000.0,0.381,0.3574,11.369,1.6491,58.97953907873194,1.4127,179.83480680891014,3452.5,54.04716389090033,0.00311,1.0,1.0,23.03,86.85,7778.0,1.008,31.02,1056.0,0.1761,14.63,5.976,109.1,73.41,32040.0,107.6,160.9,27.81,340.3,4982000.0,127800.0,9801000.0,0.00013,0.00027,7.9e-05,4e-05,6e-05,3.8e-05,7.364,3e-05,6.3e-05,0.03347,0.00015,0.0101,0.0017,0.004,0.01049,0.0044,0.0015,0.015,0.0046,8e-05,0.00016,9e-06,0.0016,0.00051,2.2e-05,1e-05,0.00019,9e-05,0.029,154.0,0.00012,0.00019,5e-05,0.0004,0.0047,7e-05,2e-06,0.0003,1.0,10.063005907301816,10.063005907300761,8.983896798652285,0.9994050062229783,0.999405006222792,0.33315539772262487,0.6662496084999209,0.1665776988631421,0.16657769885912646,0.16657769886280313,0.4996719096367741,-0.07970410242401119,0.009995289977967937,9.317052196374748,-9.317052196374991,18.80068209160928,18.80068209160932,0.01000228172172117,0.09970167412367073,9.31705219637422,18.800682091609353,18.80068209160941,18.800682091609453,15.707393440939228,0.0007575724428852438,3.0932886506697947,1.9988100124457566,38.666108133378145,56.288798201604564
5.51,0.0008578879592510562,0.001039442339779796,0.0023357812879864007,0.0090642187120136,3.1060157823710614e-05,0.00044728790926151633,0.0010219182145705845,0.00010617222215500653,0.01,6.132594816703177e-07,1.8706740518329684e-05,8.68974623636195e-05,0.00013868095742306845,0.00023492824220108351,2.6715782879423545e-05,0.00018147987367132798,6.814819577730677e-05,5.088101042271436e-06,0.0013399118989577286,0.00311,0.001,3.573819948776799e-05,0.02,0.208403745497308,0.00108,3.67e-06,0.00059197343682659,7.394061539706606e-05,5.2167973648948924e-05,5.324702461761012e-05,0.0017818765343202588,0.0155,0.0214,6.5e-05,0.0114,1.932e-05,0.001345,0.01775456932773109,0.42,16.62,6.037252132056715e-05,11.55950617283951,49.207966651227416,135.42497838741025,71.72209906797409,0.0018,17486.51079136691,0.0556,0.20387596899224808,17.2,1000.0,0.381,0.3574,11.369,1.6491,58.97953907873194,1.4127,179.83480680891014,3452.5,54.04716389090033,0.00311,1.0,1.0,23.03,86.85,7778.0,1.008,31.02,1056.0,0.1761,14.63,5.976,109.1,73.41,32040.0,107.6,160.9,27.81,340.3,4982000.0,127800.0,9801000.0,0.00013,0.00027,7.9e-05,4e-05,6e-05,3.8e-05,7.364,3e-05,6.3e-05,0.03347,0.00015,0.0101,0.0017,0.004,0.01049,0.0044,0.0015,0.015,0.0046,8e-05,0.00016,9e-06,0.0016,0.00051,2.2e-05,1e-05,0.00019,9e-05,0.029,154.0,0.00012,0.00019,5e-05,0.0004,0.0047,7e-05,2e-06,0.0003,1.0,10.063005907301639,10.063005907300585,8.983896798652097,0.9994050062229791,0.9994050062227922,0.3331553977226261,0.6662496084999211,0.16657769886313986,0.16657769885912976,0.16657769886280233,0.499671909636776,-0.07970410242401901,0.009995289977967932,9.317052196374565,-9.317052196374807,18.800682091608916,18.80068209160895,0.01000228172172117,0.09970167412367857,9.317052196374037,18.800682091609,18.80068209160904,18.800682091609083,15.707393440938802,0.0007575724428852547,3.0932886506697947,1.9988100124457595,38.666108133378415,56.28879820160446
5.52,0.000857887959251167,0.0010394423397799533,0.0023357812879864197,0.00906421871201358,3.106015782370994e-05,0.0004472879092614605,0.0010219182145709722,0.00010617222215502704,0.01,6.132594816703143e-07,1.8706740518329687e-05,8.689746236361409e-05,0.00013868095742309336,0.00023492824220112534,2.671578287942845e-05,0.0001814798736713179,6.814819577733614e-05,5.088101042271436e-06,0.0013399118989577286,0.00311,0.001,3.573819948777111e-05,0.02,0.208403745497308,0.00108,3.67e-06,0.0005919734368265651,7.394061539706061e-05,5.2167973648943964e-05,5.324702461760488e-05,0.0017818765343202414,0.0155,0.0214,6.5e-05,0.0114,1.932e-05,0.001345,0.01775456932773109,0.42,16.62,6.037252132056715e-05,11.55950617283951,49.207966651227416,135.42497838741025,71.72209906797409,0.0018,17486.51079136691,0.0556,0.20387596899224808,17.2,1000.0,0.381,0.3574,11.369,1.6491,58.97953907873194,1.4127,179.83480680891014,3452.5,54.04716389090033,0.00311,1.0,1.0,23.03,86.85,7778.0,1.008,31.02,1056.0,0.1761,14.63,5.976,109.1,73.41,32040.0,107.6,160.9,27.81,340.3,4982000.0,127800.0,9801000.0,0.00013,0.00027,7.9e-05,4e-05,6e-05,3.8e-05,7.364,3e-05,6.3e-05,0.03347,0.00015,0.0101,0.0017,0.004,0.01049,0.0044,0.0015,0.015,0.0046,8e-05,0.00016,9e-06,0.0016,0.00051,2.2e-05,1e-05,0.00019,9e-05,0.029,154.0,0.00012,0.00019,5e-05,0.0004,0.0047,7e-05,2e-06,0.0003,1.0,10.063005907301463,10.06300590730041,8.98389679865191,0.9994050062229801,0.9994050062227922,0.3331553977226273,0.6662496084999213,0.16657769886313803,0.16657769885913304,0.16657769886280105,0.499671909636778,-0.07970410242402678,0.009995289977967926,9.317052196374382,-9.317052196374624,18.80068209160857,18.800682091608596,0.01000228172172117,0.09970167412368634,9.31705219637386,18.800682091608632,18.800682091608678,18.800682091608728,15.707393440938375,0.0007575724428852672,3.0932886506697947,1.998810012445762,38.6661081333787,56.28879820160434
5.53,0.0008578879592512777,0.001039442339780111,0.002335781287986437,0.009064218712013563,3.1060157823709265e-05,0.0004472879092614046,0.0010219182145713597,0.00010617222215504753,0.01,6.13259481670311e-07,1.870674051832969e-05,8.689746236360871e-05,0.00013868095742311826,0.00023492824220116713,2.6715782879433357e-05,0.0001814798736713078,6.814819577736552e-05,5.088101042271436e-06,0.0013399118989577286,0.00311,0.001,3.5738199487774236e-05,0.02,0.208403745497308,0.00108,3.67e-06,0.0005919734368265402,7.394061539705515e-05,5.2167973648939004e-05,5.324702461759963e-05,0.001781876534320224,0.0155,0.0214,6.5e-05,0.0114,1.932e-05,0.001345,0.01775456932773109,0.42,16.62,6.037252132056715e-05,11.55950617283951,49.207966651227416,135.42497838741025,71.72209906797409,0.0018,17486.51079136691,0.0556,0.20387596899224808,17.2,1000.0,0.381,0.3574,11.369,1.6491,58.97953907873194,1.4127,179.83480680891014,3452.5,54.04716389090033,0.00311,1.0,1.0,23.03,86.85,7778.0,1.008,31.02,1056.0,0.1761,14.63,5.976,109.1,73.41,32040.0,107.6,160.9,27.81,340.3,4982000.0,127800.0,9801000.0,0.00013,0.00027,7.9e-05,4e-05,6e-05,3.8e-05,7.364,3e-05,6.3e-05,0.03347,0.00015,0.0101,0.0017,0.004,0.01049,0.0044,0.0015,0.015,0.0046,8e-05,0.00016,9e-06,0.0016,0.00051,2.2e-05,1e-05,0.00019,9e-05,0.029,154.0,0.00012,0.00019,5e-05,0.0004,0.0047,7e-05,2e-06,0.0003,1.0,10.063005907301282,10.06300590730023,8.983896798651733,0.9994050062229811,0.9994050062227919,0.3331553977226284,0.6662496084999215,0.16657769886313673,0.16657769885913642,0.16657769886280016,0.49967190963678,-0.07970410242403463,0.009995289977967918,9.317052196374197,-9.317052196374439,18.80068209160821,18.800682091608223,0.01000228172172117,0.0997016741236942,9.31705219637367,18.80068209160826,18.800682091608312,18.800682091608362,15.70739344093795,0.0007575724428852783,3.0932886506697947,1.9988100124457648,38.666108133378955,56.28879820160423
5.54,0.0008578879592513884,0.0010394423397802684,0.0023357812879864544,0.009064218712013546,3.1060157823708594e-05,0.0004472879092613487,0.0010219182145717472,0.00010617222215506805,0.01,6.132594816703076e-07,1.8706740518329694e-05,8.689746236360333e-05,0.0001386809574231432,0.00023492824220120893,2.6715782879438266e-05,0.0001814798736712977,6.814819577739489e-05,5.088101042271436e-06,0.0013399118989577286,0.00311,0.001,3.573819948777736e-05,0.02,0.208403745497308,0.00108,3.67e-06,0.0005919734368265154,7.39406153970497e-05,5.2167973648934044e-05,5.324702461759439e-05,0.001781876534320207,0.0155,0.0214,6.5e-05,0.0114,1.932e-05,0.001345,0.01775456932773109,0.42,16.62,6.037252132056715e-05,11.55950617283951,49.207966651227416,135.42497838741025,71.72209906797409,0.0018,17486.51079136691,0.0556,0.20387596899224808,17.2,1000.0,0.381,0.3574,11.369,1.6491,58.97953907873194,1.4127,179.83480680891014,3452.5,54.04716389090033,0.00311,1.0,1.0,23.03,86.85,7778.0,1.008,31.02,1056.0,0.1761,14.63,5.976,109.1,73.41,32040.0,107.6,160.9,27.81,340.3,4982000.0,127800.0,9801000.0,0.00013,0.00027,7.9e-05,4e-05,6e-05,3.8e-05,7.364,3e-05,6.3e-05,0.03347,0.00015,0.0101,0.0017,0.004,0.01049,0.0044,0.0015,0.015,0.0046,8e-05,0.00016,9e-06,0.0016,0.00051,2.2e-05,1e-05,0.00019,9e-05,0.029,154.0,0.00012,0.00019,5e-05,0.0004,0.0047,7e-05,2e-06,0.0003,1.0,10.0630059073011,10.06300590730005,8.983896798651546,0.9994050062229821,0.9994050062227918,0.3331553977226298,0.6662496084999219,0.16657769886313528,0.16657769885913973,0.16657769886279888,0.4996719096367818,-0.07970410242404245,0.009995289977967912,9.317052196374016,-9.317052196374254,18.80068209160785,18.80068209160786,0.01000228172172117,0.09970167412370211,9.31705219637349,18.800682091607907,18.80068209160795,18.800682091608,15.707393440937535,0.0007575724428852895,3.0932886506697947,1.9988100124457673,38.66610813337922,56.28879820160412
