Time,aRc,tCy,tP21,tPcna,MrnaP21,MrnaCy,MrnaP53,P21,Cy,CyP21,aPcna,Rc,pRc,iRc,Dna,Dam,P53,Skp2,Cdt2,iPcna,kSyMrna,kSyMrnaP53,kDeMrna,kSyP21,kDeP21,kDeP21Cy,kDeP21aRc,kSyCy,kAsCyP21,kDsCyP21,kDeCy,kDeCyCy,kImPc,kExPc,kPhRc,kDpRc,jCy,n,kAsRcPc,kDsRcPc,kAsPcP21,kDsPcP21,kSyDna,kSyP53,kDeP53,jP53,kGeDam,kGeDamArc,kReDam,kReDamP53,jDam,Cell,Synthesis_of_p21_mRNAs,Synthesis_of_p21_mRNAs_by_p53,Synthesis_of_cyclin_mRNAs,Synthesis_of_p53_mRNAs,Degradation_of_p21_mRNAs,Degradation_of_cyclin_mRNAs,Degradation_of_p53_mRNAs,Synthesis_of_p21,Degradation_of_p21,Synthesis_of_cyclins,Degradation_of_cyclins,Association_and_dissociation_of_CDK2_Cyclin_and_p21,Degradation_of_cyclin_in_CDK2_Cyclin_p21_complexes,Degradation_of_p21_in_CDK2_Cyclin_p21_complexes,Import_of_active_PCNA,Export_of_active_PCNA,Export_of_inactive_PCNA,Association_and_dissociation_of_PCNA_and_p21,Degradation_of_p21_in_PCNA_p21_complexes,Phosphorylation_priming_of_replication_complexes,Dephosphorylation_of_replication_complexes,Association_and_dissociation_of_active_PCNA_and_replication_complexes,Association_and_dissociation_of_inactive_PCNA_and_replication_complexes,Association_and_dissociation_of_p21_and_replication_complexes,Degradation_of_p21_in_inactive_replication_complexes,Synthesis_of_DNA,Dissassembly_of_RC,Dissassembly_of_pRC,Dissassembly_of_aRC,Dissassembly_of_iRC,Synthesis_of_p53,Degradation_of_p53,Induction_of_DNA_damage,Induction_of_DNA_damage_by_replication,Repair_of_DNA_damage
243.6,0.03158461620411909,1.1810844160704412,0.18356886678282652,0.5107877326278427,1.67002391636596,1.0,1.0,0.0001735706378011025,1.1775776481800648,0.0035067678903764853,0.29931458816907464,0.7434581983540319,0.20546673165422988,0.01949045378761815,0.00566619023441164,0.1937508685831026,0.2010432657993251,1.0,1.0,0.16039807446703078,0.02,0.08,0.02,0.0018,0.0025,0.007,1.0,0.005,1.0,0.05,0.002,0.0002,0.003,0.006,0.1,0.01,1.8,6.0,0.01,0.001,100.0,0.01,0.007,0.05,0.05,0.01,0.001,0.005,0.001,0.005,0.5,1.0,0.02,0.016083461263946008,0.02,0.02,0.033400478327319204,0.02,0.02,0.003006043049458728,7.3468388979392965e-06,0.005,0.0026324931198587883,2.905450893611185e-05,7.839434077765552e-06,0.00014843327805585122,0.003,0.0017958875290144478,0.0009623884468021847,0.003591241652497754,0.006789275119212937,0.005404804234760246,0.002054667316542299,0.0005834072854711968,0.0003100742274561078,0.0003533116600490173,0.0008249852961273832,0.00022109231342883366,0.0,0.0,0.0,0.0,0.05,0.04933556043156863,0.001,0.00015792308102059548,0.0004744878675216257
244.79999999999998,0.03286718854470203,1.1839117997075264,0.1778606040787757,0.5110806259187147,1.673243191945181,1.0,1.0,0.00016806794704801435,1.180555382209572,0.0033564174979544333,0.3038773187402394,0.7394276516950403,0.2084185843767294,0.01928657538352732,0.00593686481064534,0.19457314444798884,0.20184237388119328,1.0,1.0,0.15504954325024595,0.02,0.08,0.02,0.0018,0.0025,0.007,1.0,0.005,1.0,0.05,0.002,0.0002,0.003,0.006,0.1,0.01,1.8,6.0,0.01,0.001,100.0,0.01,0.007,0.05,0.05,0.01,0.001,0.005,0.001,0.005,0.5,1.0,0.02,0.016147389910495462,0.02,0.02,0.03346486383890362,0.02,0.02,0.0030118377455013255,7.332985407819249e-06,0.005,0.0026398529665119415,3.059264456672502e-05,7.505322344339364e-06,0.00014644410767995894,0.003,0.0018232639124414363,0.0009302972595014757,0.003556708279010254,0.006764978439453877,0.005451527144735593,0.002084185843767294,0.0006004696174156667,0.00030386548774122003,0.0003595263365595352,0.0008414940405847165,0.00023007031981291424,0.0,0.0,0.0,0.0,0.05,0.049332568657981926,0.001,0.00016433594272351017,0.00047728710828920997
246.0,0.03418221332133176,1.1867307636049733,0.1721759761566635,0.5113792033723819,1.6764620995219464,1.0,1.0,0.00016277152342668237,1.1835200352499107,0.003210728355062599,0.3083945137728759,0.7353768199182591,0.2113777224286783,0.01906324433172979,0.00621844985498944,0.19539984308282413,0.20264515833467436,1.0,1.0,0.14973923194644442,0.02,0.08,0.02,0.0018,0.0025,0.007,1.0,0.005,1.0,0.05,0.002,0.0002,0.003,0.006,0.1,0.01,1.8,6.0,0.01,0.001,100.0,0.01,0.007,0.05,0.05,0.01,0.001,0.005,0.001,0.005,0.5,1.0,0.02,0.01621161266677395,0.02,0.02,0.03352924199043893,0.02,0.02,0.0030176317791395036,7.319323258981115e-06,0.005,0.0026471840052674114,3.210694139049882e-05,7.1814489773175125e-06,0.00014437635178898592,0.003,0.0018503670826372554,0.0008984353916786666,0.003522392162859755,0.006733302116332704,0.005497721172545975,0.002113777224286783,0.00061769508598677,0.0002974521337388603,0.0003657566503236028,0.0008572141163974462,0.00023927549324932236,0.0,0.0,0.0,0.0,0.05,0.049329433580180736,0.001,0.00017091106660665882,0.0004801053440543948
247.2,0.03552885380289866,1.1895413300426445,0.16652496477560016,0.5116835172809561,1.6796810047421977,1.0,1.0,0.00015768091299788218,1.1864715792592413,0.0030697507834032242,0.31285713039885826,0.7313064305216525,0.21434347030568932,0.018821245369758606,0.0065112144508027115,0.1962311335053718,0.20345178946161716,1.0,1.0,0.14447628770944046,0.02,0.08,0.02,0.0018,0.0025,0.007,1.0,0.005,1.0,0.05,0.002,0.0002,0.003,0.006,0.1,0.01,1.8,6.0,0.01,0.001,100.0,0.01,0.007,0.05,0.05,0.01,0.001,0.005,0.001,0.005,0.5,1.0,0.02,0.016276143156929372,0.02,0.02,0.03359362009484396,0.02,0.02,0.003023425808535956,7.306011840949499e-06,0.005,0.0026544861201964667,3.3596382693475076e-05,6.867935978789793e-06,0.00014223430817279187,0.003,0.0018771427823931497,0.0008668577262566428,0.0034883969188245403,0.006694186687996763,0.005543370755495452,0.002143434703056893,0.0006350599765928098,0.00029085424347548815,0.0003720097568433479,0.0008720664975774157,0.00024870197662029065,0.0,0.0,0.0,0.0,0.05,0.04932615798679053,0.001,0.00017764426901449332,0.00048294321329087997
248.39999999999998,0.03690613697245749,1.1923435212904625,0.16091767892051187,0.5119936190883859,1.6829002812479252,1.0,1.0,0.00015279313606428495,1.189409996272816,0.0029335250176466135,0.31725612134912745,0.7272172221677775,0.21731514614995887,0.018561494709805133,0.006815419185613145,0.19706717783011696,0.20426243339147349,1.0,1.0,0.13926986605699582,0.02,0.08,0.02,0.0018,0.0025,0.007,1.0,0.005,1.0,0.05,0.002,0.0002,0.003,0.006,0.1,0.01,1.8,6.0,0.01,0.001,100.0,0.01,0.007,0.05,0.05,0.01,0.001,0.005,0.001,0.005,0.5,1.0,0.02,0.01634099467131788,0.02,0.02,0.033658005624958506,0.02,0.02,0.0030292205062462654,7.2931230319776775e-06,0.005,0.002661759220392372,3.5057432514402345e-05,6.564882831354281e-06,0.00014002303651965012,0.003,0.0019035367280947648,0.0008356191963419749,0.003454757111082494,0.006647630214052154,0.005588460938623369,0.002173151461499589,0.0006525394668070897,0.0002840930182548073,0.00037828549370593216,0.0008859773944233766,0.0002583429588072024,0.0,0.0,0.0,0.0,0.05,0.049322745287776956,0.001,0.00018453068486228746,0.00048580133836306446
249.6,0.03831298566479342,1.195137359607766,0.1553642583280226,0.5123095595392895,1.6861203085367498,1.0,1.0,0.00014810572486716425,1.1923352772299292,0.0028020823778368096,0.3215825036491774,0.7231099417104154,0.22029206372622656,0.018285008898563604,0.0071313169504819834,0.19790813202604254,0.2050772523154316,1.0,1.0,0.134129061326755,0.02,0.08,0.02,0.0018,0.0025,0.007,1.0,0.005,1.0,0.05,0.002,0.0002,0.003,0.006,0.1,0.01,1.8,6.0,0.01,0.001,100.0,0.01,0.007,0.05,0.05,0.01,0.001,0.005,0.001,0.005,0.5,1.0,0.02,0.01640618018523453,0.02,0.02,0.033722406170735,0.02,0.02,0.0030350165553661495,7.280778589509223e-06,0.005,0.0026690032371252527,3.648756162698941e-05,6.27236908943345e-06,0.00013774849959981804,0.003,0.0019294950218950644,0.0008047743679605301,0.0034215303674883417,0.006593695137812436,0.005632977344591077,0.0022029206372622657,0.0006701077482064472,0.000277190668354761,0.0003845871623853142,0.0008988788341372405,0.000268190899653554,0.0,0.0,0.0,0.0,0.05,0.049319199378344586,0.001,0.00019156492832396712,0.0004886803272787122
250.79999999999998,0.039748217847435506,1.1979228672401427,0.14987479887768942,0.5126313886166259,1.6893414718338227,1.0,1.0,0.00014361582558319145,1.195247423121515,0.0026754441186277096,0.32582743183571194,0.7189853440134045,0.22327353280785392,0.017992905331304963,0.007459151715869611,0.1987541450196087,0.205896403733157,1.0,1.0,0.12906283360217358,0.02,0.08,0.02,0.0018,0.0025,0.007,1.0,0.005,1.0,0.05,0.002,0.0002,0.003,0.006,0.1,0.01,1.8,6.0,0.01,0.001,100.0,0.01,0.007,0.05,0.05,0.01,0.001,0.005,0.001,0.005,0.5,1.0,0.02,0.01647171229865256,0.02,0.02,0.033786829436676456,0.02,0.02,0.0030408146493008806,7.269107803712424e-06,0.005,0.002676218126738755,3.7884239516393066e-05,5.990451774954496e-06,0.00013541746978189124,0.003,0.001954964591014272,0.0007743770016130414,0.003388769226051945,0.006532508845018261,0.005676906223299709,0.002232735328078539,0.0006877382000692607,0.00027017024279419,0.00039091825884894984,0.0009107100002672373,0.00027823752493204854,0.0,0.0,0.0,0.0,0.05,0.049315524660316745,0.001,0.00019874108923717754,0.000491580770652344
252.0,0.04121054379373658,1.2007000664151408,0.14445926770420697,0.5129591554423294,1.6925641621314416,1.0,1.0,0.0001393203930761264,1.1981464466024305,0.0025536198127103,0.3299822841501723,0.7148441920390398,0.2262588594714094,0.01768640469581304,0.0077991568557168114,0.1996053574490296,0.20672003944386802,1.0,1.0,0.1240799228026075,0.02,0.08,0.02,0.0018,0.0025,0.007,1.0,0.005,1.0,0.05,0.002,0.0002,0.003,0.006,0.1,0.01,1.8,6.0,0.01,0.001,100.0,0.01,0.007,0.05,0.05,0.01,0.001,0.005,0.001,0.005,0.5,1.0,0.02,0.016537603155509444,0.02,0.02,0.03385128324262883,0.02,0.02,0.003046615491836595,7.258253780238521e-06,0.005,0.0026834038747060676,3.92452432678997e-05,5.7191617263350825e-06,0.00013303738418803386,0.003,0.0019798937049010337,0.000744479536815645,0.003356526925569929,0.006464262329791366,0.005720234515973097,0.0022625885947140938,0.0007054036087821486,0.0002630554134703719,0.0003972828690642998,0.0009214186875863107,0.00028847380655615604,0.0,0.0,0.0,0.0,0.05,0.04931172608365623,0.001,0.0002060527189686829,0.0004945032375590814
253.2,0.04269857403309945,1.203468979338746,0.13912742198422587,0.5132929082539996,1.6957887754593952,1.0,1.0,0.00013521594225672365,1.2010323725308694,0.002436606807876717,0.33403873498680775,0.7106872559607296,0.22924734693517232,0.017366823070997347,0.00815155428877573,0.20046190107964604,0.20754830487949277,1.0,1.0,0.11918877616309509,0.02,0.08,0.02,0.0018,0.0025,0.007,1.0,0.005,1.0,0.05,0.002,0.0002,0.003,0.006,0.1,0.01,1.8,6.0,0.01,0.001,100.0,0.01,0.007,0.05,0.05,0.01,0.001,0.005,0.001,0.005,0.5,1.0,0.02,0.01660386439035942,0.02,0.02,0.0339157755091879,0.02,0.02,0.003052419795826911,7.248358844073953e-06,0.005,0.002690560497035164,4.0568383538753974e-05,5.458502346831242e-06,0.00013061625878309322,0.003,0.0020042324099208467,0.0007151326569785706,0.0033248484685175703,0.006389209773621662,0.005762949883356821,0.0022924734693517235,0.0007230763636599686,0.00025587028412739924,0.000403684561380428,0.0009309624553081996,0.00029889001823169616,0.0,0.0,0.0,0.0,0.05,0.0493078091129067,0.001,0.00021349287016549724,0.0004974482731997647
254.39999999999998,0.04421083610701893,1.2062296281916647,0.13388870919392326,0.5136326943927395,1.69901571201901,1.0,1.0,0.0001312990613432732,1.20390523798693,0.0023243902047347235,0.3379888383578753,0.7065153120550769,0.2322382965486275,0.017035555289275316,0.008516553831491672,0.20132389838447196,0.20838133860734628,1.0,1.0,0.11439746463856997,0.02,0.08,0.02,0.0018,0.0025,0.007,1.0,0.005,1.0,0.05,0.002,0.0002,0.003,0.006,0.1,0.01,1.8,6.0,0.01,0.001,100.0,0.01,0.007,0.05,0.05,0.01,0.001,0.005,0.001,0.005,0.5,1.0,0.02,0.016670507088587704,0.02,0.02,0.0339803142403802,0.02,0.02,0.0030582282816342178,7.239590329268598e-06,0.005,0.002697688040384333,4.185211745719767e-05,5.208449517990576e-06,0.0001281626287003634,0.003,0.002027933030147252,0.0006863847878314198,0.0032937870757035327,0.006307667170026328,0.005805040717282196,0.002322382965486275,0.0007407286846198047,0.00024863916788215803,0.00041012857531253454,0.0009393093908228203,0.0003094758527491325,0.0,0.0,0.0,0.0,0.05,0.04930377969561869,0.001,0.00022105418053509467,0.0005004163971260954
255.6,0.04574578597472607,1.2089820351256275,0.12875218554765205,0.5139785602862961,1.7022453753374758,1.0,1.0,0.00012756564313334522,1.2067650925713063,0.0022169425543213496,0.34182509696137264,0.7023291417215416,0.23523100868382654,0.016694063619904196,0.008894352605616435,0.20219146215958178,0.20921927178545402,1.0,1.0,0.10971361373029316,0.02,0.08,0.02,0.0018,0.0025,0.007,1.0,0.005,1.0,0.05,0.002,0.0002,0.003,0.006,0.1,0.01,1.8,6.0,0.01,0.001,100.0,0.01,0.007,0.05,0.05,0.01,0.001,0.005,0.001,0.005,0.5,1.0,0.02,0.016737541742836322,0.02,0.02,0.03404490750674952,0.02,0.02,0.0030640416756074563,7.232097072352765e-06,0.005,0.0027047865828723396,4.3094637428662064e-05,4.968950886000874e-06,0.00012568543820158645,0.003,0.0020509505817682358,0.000658281682381759,0.003263377695996628,0.006220009441152479,0.005846496159258267,0.0023523100868382656,0.0007583328375419789,0.00024138637662134165,0.00041661842465158755,0.0009464389130620133,0.00032022050182308246,0.0,0.0,0.0,0.0,0.05,0.04929964421191167,0.001,0.00022872892987363033,0.0005034081014516881
256.8,0.04730182411410773,1.2117262222595506,0.12372643170002573,0.5143305514284422,1.7054781714388338,1.0,1.0,0.00012401194204341727,1.2096119981960523,0.0021142240634984067,0.34554053161985054,0.6981295305378,0.23822478360970273,0.016343861738387935,0.00928513452689686,0.20306469519528028,0.21006222768212338,1.0,1.0,0.10514433395609597,0.02,0.08,0.02,0.0018,0.0025,0.007,1.0,0.005,1.0,0.05,0.002,0.0002,0.003,0.006,0.1,0.01,1.8,6.0,0.01,0.001,100.0,0.01,0.007,0.05,0.05,0.01,0.001,0.005,0.001,0.005,0.5,1.0,0.02,0.01680497821456987,0.02,0.02,0.034109563428776676,0.02,0.02,0.003069860708589901,7.226065256802366e-06,0.005,0.002711856233628074,4.429512984039066e-05,4.7399262858133105e-06,0.00012319395050673916,0.003,0.0020732431897191035,0.0006308660037365758,0.0032336718985282896,0.00612666656154588,0.0058873061044932675,0.002382247836097027,0.0007758613596210977,0.00023413600030638493,0.0004231604896747852,0.000952342246429771,0.0003311127687987541,0.0,0.0,0.0,0.0,0.05,0.04929540942707448,0.001,0.00023650912057053864,0.0005064238492519631
258.0,0.04887730776232548,1.2144622116756283,0.11881947536919238,0.5146887123569359,1.7087145080124726,1.0,1.0,0.0001206331356506265,1.2124460293667119,0.0020161823089164064,0.3491287446699851,0.6939172673440639,0.2412189223441416,0.015986502549467332,0.009689069889165364,0.20394369001503612,0.21091032124471826,1.0,1.0,0.10069615737515801,0.02,0.08,0.02,0.0018,0.0025,0.007,1.0,0.005,1.0,0.05,0.002,0.0002,0.003,0.006,0.1,0.01,1.8,6.0,0.01,0.001,100.0,0.01,0.007,0.05,0.05,0.01,0.001,0.005,0.001,0.005,0.5,1.0,0.02,0.01687282569957746,0.02,0.02,0.034174290160249456,0.02,0.02,0.0030756861144224505,7.2216339009642015e-06,0.005,0.002718897133558845,4.5452050883837696e-05,4.521267064817834e-06,0.00012069760463462993,0.003,0.0020947724680199105,0.000604176944250948,0.0032046879477791454,0.006028118061221025,0.0059274612177684875,0.0024121892234414163,0.0007932872877242423,0.0002269116831128497,0.00042975726425832953,0.0009570228623041214,0.00034214115433627837,0.0,0.0,0.0,0.0,0.05,0.049291082440873886,0.001,0.0002443865388116274,0.0005094640731580808
259.2,0.050470570246618766,1.2171900254154944,0.11403871973861285,0.515053086631552,1.7119547935693942,1.0,1.0,0.00011742549042276628,1.215267272380483,0.0019227530350115142,0.35258397517175466,0.6896931433465487,0.2442127274849032,0.015623558921927584,0.010106315083291994,0.2048285287116708,0.21176365873183417,1.0,1.0,0.09637498229125098,0.02,0.08,0.02,0.0018,0.0025,0.007,1.0,0.005,1.0,0.05,0.002,0.0002,0.003,0.006,0.1,0.01,1.8,6.0,0.01,0.001,100.0,0.01,0.007,0.05,0.05,0.01,0.001,0.005,0.001,0.005,0.5,1.0,0.02,0.016941092698546736,0.02,0.02,0.03423909587138788,0.02,0.02,0.0030815186284249094,7.2190186773609094e-06,0.005,0.0027259094534247854,4.6565703703439973e-05,4.312837837286976e-06,0.00011820593656221501,0.003,0.002115503851030528,0.0005782498937475059,0.0031764847970626644,0.005924887302458991,0.00596695291899451,0.002442127274849032,0.0008105843721950171,0.0002197364139446289,0.0004364175570933126,0.0009604964242276393,0.0003532939917263314,0.0,0.0,0.0,0.0,0.05,0.04928667063024249,0.001,0.00025235285123309384,0.0005125291742284314
260.4,0.052079929935345916,1.219909685476478,0.10939088348542284,0.5154237168152924,1.715199436589173,1.0,1.0,0.00011438304398476432,1.2180758258455642,0.0018338596309136809,0.3559011460694221,0.6854579512234173,0.24720550402353933,0.015256614817695484,0.010537012458695004,0.20571928288762562,0.2126223374366502,1.0,1.0,0.09218602599282891,0.02,0.08,0.02,0.0018,0.0025,0.007,1.0,0.005,1.0,0.05,0.002,0.0002,0.003,0.006,0.1,0.01,1.8,6.0,0.01,0.001,100.0,0.01,0.007,0.05,0.05,0.01,0.001,0.005,0.001,0.005,0.5,1.0,0.02,0.017009786994932018,0.02,0.02,0.03430398873178346,0.02,0.02,0.0030873589858605114,7.218309071831327e-06,0.005,0.002732893395192999,4.7634239218787233e-05,4.114475278709366e-06,0.0001157283907573982,0.003,0.0021354068764165325,0.0005531161559569734,0.0031490453845803845,0.00581753382790503,0.006005773402592681,0.0024720550402353935,0.0008277272920311218,0.0002126323153771482,0.0004431399434748567,0.0009627909636560846,0.00036455950954742143,0.0,0.0,0.0,0.0,0.05,0.04928218159046341,0.001,0.0002603996496767296,0.0005156195211550517
261.59999999999997,0.053703713298464996,1.2226212138163053,0.10488207953089485,0.5158006446274113,1.7184488448982091,1.0,1.0,0.00011150283597211772,1.2208717968385245,0.0017494169777808152,0.3590757716118044,0.6812124841820958,0.2501965595757173,0.01488724294371991,0.010981292672361332,0.20661601543947658,0.21348644705418576,1.0,1.0,0.08813391677342201,0.02,0.08,0.02,0.0018,0.0025,0.007,1.0,0.005,1.0,0.05,0.002,0.0002,0.003,0.006,0.1,0.01,1.8,6.0,0.01,0.001,100.0,0.01,0.007,0.05,0.05,0.01,0.001,0.005,0.001,0.005,0.5,1.0,0.02,0.017078915764334863,0.02,0.02,0.034368976897964185,0.02,0.02,0.0030932079208167763,7.2197880988837685e-06,0.005,0.0027398491825401947,4.8659818816829874e-05,3.925996725378248e-06,0.00011327442720224165,0.003,0.0021544546296708264,0.0005288035006405321,0.003122457518625042,0.005706654883539279,0.006043915537177888,0.002501965595757173,0.0008446915135442297,0.000205620784642708,0.0004499392040640389,0.0009639462395121267,0.00037592599308925497,0.0,0.0,0.0,0.0,0.05,0.04927762303748837,0.001,0.000268518566492325,0.0005187354556791152
262.8,0.055340264808967185,1.225324632327759,0.10051740549414825,0.5161839104508362,1.7217034244814173,1.0,1.0,0.00010877823801132515,1.22365530698361,0.0016693253441489651,0.36210434372988104,0.6769575355592254,0.2531852064832448,0.014516993148560555,0.011439268202736212,0.20751877576211675,0.2143560651891883,1.0,1.0,0.0842223087634274,0.02,0.08,0.02,0.0018,0.0025,0.007,1.0,0.005,1.0,0.05,0.002,0.0002,0.003,0.006,0.1,0.01,1.8,6.0,0.01,0.001,100.0,0.01,0.007,0.05,0.05,0.01,0.001,0.005,0.001,0.005,0.5,1.0,0.02,0.017148485215135064,0.02,0.02,0.03443406848962835,0.02,0.02,0.0030990661640665513,7.223511569616096e-06,0.005,0.002746777076029051,4.964080101943602e-05,3.7471864515879548e-06,0.00011085297167304727,0.003,0.002172626062379286,0.0005053338525805644,0.003096684161084095,0.005592854167292699,0.006081373036218165,0.002531852064832448,0.0008614543655483305,0.00019872143319907908,0.0004568117182143539,0.0009640132978964706,0.0003873818536627703,0.0,0.0,0.0,0.0,0.05,0.04927300285645519,0.001,0.0002767013240448359,0.0005218772758409963
264.0,0.05698796527515373,1.2280199628498099,0.09630117232983024,0.5165735536547433,1.7249635784861237,1.0,1.0,0.00010620433899669644,1.2264264875137698,0.0015934753360400916,0.3649840957247961,0.6726938973618989,0.2561707618379248,0.014147375525020552,0.011911038475084991,0.2084276036177117,0.21523126040478982,1.0,1.0,0.0804541171297729,0.02,0.08,0.02,0.0018,0.0025,0.007,1.0,0.005,1.0,0.05,0.002,0.0002,0.003,0.006,0.1,0.01,1.8,6.0,0.01,0.001,100.0,0.01,0.007,0.05,0.05,0.01,0.001,0.005,0.001,0.005,0.5,1.0,0.02,0.017218500832383184,0.02,0.02,0.034499271569722476,0.02,0.02,0.0031049344412750228,7.229642731347213e-06,0.005,0.002753677360882612,5.05780476324355e-05,3.577806743944078e-06,0.0001084725679724032,0.003,0.0021899045743487768,0.00048272470277863744,0.0030717482917781654,0.005476749148001503,0.00611814032084486,0.0025617076183792483,0.0008779945733303172,0.00019195254925629508,0.00046376316303123365,0.0009630535964758069,0.0003989157569260761,0.0,0.0,0.0,0.0,0.05,0.049268328919975686,0.001,0.00028493982637576865,0.0005250452481074503
265.2,0.05864524407238743,1.2307072271683364,0.09223694111692651,0.5169696126374519,1.7282297067837542,1.0,1.0,0.00010377613459900291,1.2291854771372404,0.0015217500310960165,0.367712953613833,0.6684223597582449,0.25915254773276303,0.013779848436602522,0.012396690914595226,0.20934252993384073,0.21611209280002572,1.0,1.0,0.07683156651462897,0.02,0.08,0.02,0.0018,0.0025,0.007,1.0,0.005,1.0,0.05,0.002,0.0002,0.003,0.006,0.1,0.01,1.8,6.0,0.01,0.001,100.0,0.01,0.007,0.05,0.05,0.01,0.001,0.005,0.001,0.005,0.5,1.0,0.02,0.017288967424002058,0.02,0.02,0.034564594135675086,0.02,0.02,0.0031108134722107575,7.2383379016027e-06,0.005,0.002760550341715502,5.1472615967733035e-05,3.4176026698033065e-06,0.00010614136833492366,0.003,0.002206277721682998,0.0004609893990877738,0.0030476672316563152,0.005358966607219258,0.006154212464004479,0.0025915254773276305,0.0008942922435612539,0.0001853311136490509,0.0004707991898787203,0.0009611381229645365,0.000410516708506712,0.0,0.0,0.0,0.0,0.05,0.049263609037702494,0.001,0.00029322622036193714,0.0005282396096019241
266.4,0.06031059867800954,1.2333864470046785,0.08832737772768187,0.5173721246409715,1.731502204761051,1.0,1.0,0.00010148882578469802,1.2319324227005846,0.0014540243040939912,0.37028966136515873,0.6641437101842282,0.2621298926377987,0.013415798499961502,0.012896299276765406,0.2102635755945712,0.21699861262463072,1.0,1.0,0.07335606609784169,0.02,0.08,0.02,0.0018,0.0025,0.007,1.0,0.005,1.0,0.05,0.002,0.0002,0.003,0.006,0.1,0.01,1.8,6.0,0.01,0.001,100.0,0.01,0.007,0.05,0.05,0.01,0.001,0.005,0.001,0.005,0.5,1.0,0.02,0.01735988900997046,0.02,0.02,0.034630044095221024,0.02,0.02,0.003116703968569892,7.249765531846958e-06,0.005,0.002767396344221355,5.232615982128102e-05,3.266300544909591e-06,0.00010386695481777608,0.003,0.0022217379681909524,0.00044013639658705014,0.0030244656322379253,0.005240126441862964,0.006189585205611508,0.0026212989263779867,0.0009103292931073492,0.00017887237880562356,0.00047792719922071973,0.0009583458355657674,0.00042217419074606677,0.0,0.0,0.0,0.0,0.05,0.049258850910522275,0.001,0.0003015529933900477,0.0005314605632855226
267.59999999999997,0.06198259267263775,1.236057644020249,0.08457435561690169,0.5177811258622553,1.7347814630673766,1.0,1.0,9.933562962026014e-05,1.2346674779762032,0.001390166044045833,0.372713679246382,0.659858732970296,0.2651021312785913,0.01305654307847307,0.01340992571010646,0.2111907529813403,0.21789086152836534,1.0,1.0,0.07002831086476252,0.02,0.08,0.02,0.0018,0.0025,0.007,1.0,0.005,1.0,0.05,0.002,0.0002,0.003,0.006,0.1,0.01,1.8,6.0,0.01,0.001,100.0,0.01,0.007,0.05,0.05,0.01,0.001,0.005,0.001,0.005,0.5,1.0,0.02,0.01743126892226923,0.02,0.02,0.03469562926134753,0.02,0.02,0.0031226066335212775,7.263944241758217e-06,0.005,0.00277421571218683,5.3138169094133164e-05,3.1236106488057106e-06,0.00010165626039053119,0.003,0.002236282075478292,0.00042016986518857516,0.003002091690954679,0.005120838790781643,0.006224254920239203,0.002651021312785913,0.0009260893145763735,0.00017259000152240967,0.00048514255607852864,0.0009547631728384286,0.0004338781487084642,0.0,0.0,0.0,0.0,0.05,0.0492540620689389,0.001,0.0003099129633631887,0.0005347082827089504
268.8,0.06365988118863153,1.2387208398064644,0.08097885000976396,0.5181966513037896,1.7380678662677316,1.0,1.0,9.731226977344152e-05,1.2373908032198464,0.0013300365866180004,0.3749852689617855,0.6555682082727875,0.26806860600687604,0.012703304531703034,0.013937619931733996,0.21212406539360748,0.2187888717050404,1.0,1.0,0.06684819662166949,0.02,0.08,0.02,0.0018,0.0025,0.007,1.0,0.005,1.0,0.05,0.002,0.0002,0.003,0.006,0.1,0.01,1.8,6.0,0.01,0.001,100.0,0.01,0.007,0.05,0.05,0.01,0.001,0.005,0.001,0.005,0.5,1.0,0.02,0.017503109736403233,0.02,0.02,0.03476135732535463,0.02,0.02,0.0031285221592819165,7.281061360013687e-06,0.005,0.0027810088064183043,5.391147832720516e-05,2.989228181281407e-06,9.951548782876916e-05,0.003,0.0022499116137707133,0.000401089179730017,0.002980584799210885,0.005001690152144334,0.006258218598013833,0.0026806860600687606,0.0009415579020483617,0.00016649572429274198,0.0004924557078803043,0.0009504817839066897,0.0004456191683204207,0.0,0.0,0.0,0.0,0.05,0.04924924980941236,0.001,0.00031829940594315764,0.0005379829092686665
270.0,0.0653412053408153,1.2413760558905342,0.07754108713953456,0.5186187348932916,1.741361792824606,1.0,1.0,9.541273437169975e-05,1.240102563019506,0.0012734928710282111,0.3771053480183416,0.6512729119200041,0.27102866646107787,0.012357216278100642,0.014479421378608711,0.2130635086450344,0.21969266726352418,1.0,1.0,0.063814965256034,0.02,0.08,0.02,0.0018,0.0025,0.007,1.0,0.005,1.0,0.05,0.002,0.0002,0.003,0.006,0.1,0.01,1.8,6.0,0.01,0.001,100.0,0.01,0.007,0.05,0.05,0.01,0.001,0.005,0.001,0.005,0.5,1.0,0.02,0.017575413381081935,0.02,0.02,0.03482723585649212,0.02,0.02,0.0031344512270842905,7.301165939712458e-06,0.005,0.0027877759994005213,5.4646932887633616e-05,2.862838096726253e-06,9.745012377693336e-05,0.003,0.0022626320881100497,0.000382889791536204,0.002959915587501802,0.004883243875562656,0.006291473785921561,0.002710286664610779,0.0009567223905467027,0.0001605996330579285,0.0004998661440899836,0.0009455979560113038,0.00045738843738570717,0.0,0.0,0.0,0.0,0.05,0.04924442115118114,0.001,0.0003267060267040765,0.0005412845572841535
