Time,R,L,RL,Gabg,RGabg,RGabgL,GaGTP,Gbg,RGS,RGSGaGTP,GaGDPP,Effector,GaGTPEffector,inertGaGTP,RGSinertGaGTP,GaGDP,P,z1,z2,z3,ka,Ligand_conc,compartment,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21
1.04,102.49843372847619,0.0,0.0,92.74486636159101,102.50156627152404,0.0,0.0006683604197419391,9.753567366885068,51.4301554219279,7.843875166080191,0.019833252093176476,203.83926364976637,1.1607363502337371,0.00045135718952223433,0.7259694119919838,0.0020334688759871865,2.028980530519224,0.7223988127397526,0.33352461418696056,0.12097678463857153,1.5,0.1,1.0,0.0,47.53101769209959,0.0,0.0,0.0,18.548973272318204,17.186940132596447,19.609687915200478,3.3418020987096956e-06,1.3623809581284565,1.1607363502337371,1.1606685203966538,0.21779082359759513,2.2567859476111716e-06,19.833252093176476,19.833575670405082,20.28980530519224,1.7411045253506057,1.083598219109629,0.5002869212804408,0.1814651769578573
1.05,102.02540021359029,0.0,0.0,92.28485066678128,102.97459978640994,0.0,0.0006648669880648026,9.740549546808904,51.445079952018574,7.819526046784434,0.01977526728751111,203.8372928629414,1.162707137058695,0.0004519938969551236,0.7353940011970654,0.0020302335954503945,2.024355784259666,0.7289396390301236,0.339363083088552,0.12418476733596998,1.5,0.1,1.0,0.0,47.076994114648876,0.0,0.0,0.0,18.456970133356258,17.102067679225776,19.548815116961084,3.3243349403240128e-06,1.3552468696106692,1.162707137058695,1.162643108334039,0.22061820035911964,2.259969484775618e-06,19.775267287511113,19.775590928080554,20.24355784259666,1.7440607055880424,1.0934094585451855,0.509044624632828,0.18627715100395498
1.06,101.55687321138487,0.0,0.0,91.8296738078174,103.44312678861536,0.0,0.0006614073828095912,9.72719940356738,51.460245966901915,7.794944410558594,0.01971669481377,203.83541232322148,1.1645876767786354,0.0004525930054630064,0.744809622539562,0.0020269984878161476,2.0196164754280934,0.7354117498870136,0.3452114974407717,0.12743198841007256,1.5,0.1,1.0,0.0,46.629672699716714,0.0,0.0,0.0,18.36593476156348,17.01809330185321,19.487361026396485,3.307036914047956e-06,1.3481824658861583,1.1645876767786354,1.1645273692012845,0.22344288676186858,2.262965027315032e-06,19.716694813769998,19.71701848171721,20.196164754280936,1.746881515167953,1.1031176248305203,0.5178172461611575,0.19114798261510885
1.07,101.09278609857486,0.0,0.0,91.37925374628107,103.90721390142537,0.0,0.0006579811965138773,9.7135323522937,51.475639675942844,7.770144915951704,0.019657571188336023,203.83362044318758,1.1663795568125093,0.00045315527538128777,0.754215408105525,0.0020237637630021723,2.0147681082690445,0.7418148331492181,0.3510686871460367,0.13071800296167974,1.5,0.1,1.0,0.0,46.188916764100945,0.0,0.0,0.0,18.275850749256215,16.935001492647043,19.42536228987926,3.2899059825693865e-06,1.3411868946896408,1.1663795568125093,1.1663228836389912,0.22626462243165749,2.265776376906439e-06,19.65757118833602,19.65789478532124,20.147681082690447,1.749569335218764,1.1127222497238272,0.526603030719055,0.1960770044425196
1.08,100.63307477142274,0.0,0.0,90.93351198650959,104.36692522857749,0.0,0.000654588026184875,9.699562784913056,51.49124828382444,7.745141204370309,0.019597930383099645,203.8319156607638,1.1680843392363196,0.00045368146210748563,0.7636105118053299,0.0020205296289769197,2.009815917646099,0.7481486190059717,0.35693348141427217,0.13404235522960595,1.5,0.1,1.0,0.0,45.75459455483243,0.0,0.0,0.0,18.186702397301918,16.852777289951984,19.362853010925775,3.2729401309243752e-06,1.3342593134586127,1.1680843392363196,1.1680312403572515,0.22908315354159897,2.2684073105374282e-06,19.597930383099644,19.598253995038714,20.09815917646099,1.7521265088544795,1.1222229285089576,0.5354002221214083,0.20106353284440892
1.09,100.17767518461217,0.0,0.0,90.4923700520186,104.82232481538807,0.0,0.0006512274731231135,9.685305132593461,51.5070589333838,7.719946964766777,0.019537806493485594,203.83029643658108,1.1697035634190418,0.0004541722993871282,0.7729941018494926,0.00201729629142581,2.0047650542685242,0.754412849590494,0.3628047374744325,0.1374045792352214,1.5,0.1,1.0,0.0,45.32657626878423,0.0,0.0,0.0,18.09847401040372,16.771405918595413,19.299867411916942,3.2561373656155676e-06,1.3273988889432986,1.1697035634190418,1.1696539695221622,0.23189823055484776,2.270861496935641e-06,19.537806493485594,19.538130125308154,20.047650542685243,1.7545553451285627,1.131619274385741,0.5442071062116487,0.20610686885283208
1.1,99.72652468704939,0.0,0.0,90.05575139603782,105.27347531295084,0.0,0.0006478991432894166,9.670773291011482,51.523059277937435,7.694575357530528,0.019477232294677443,203.8287612549528,1.171238745047322,0.0004546285089601798,0.7823653645321124,0.002014063953863154,1.9996204895201573,0.7606072949228188,0.36868132470966586,0.14080419899014637,1.5,0.1,1.0,0.0,44.90473557403874,0.0,0.0,0.0,18.011150279207566,16.690872982912747,19.23643839382632,3.2394957164470832e-06,1.3206047979482696,1.171238745047322,1.1711925808297827,0.2347096093596337,2.2731425448008994e-06,19.477232294677442,19.47755589140877,19.996204895201572,1.756858117570983,1.140910942384228,0.5530219870644988,0.21120629848521955
1.11,99.27956194489144,0.0,0.0,89.62358129010418,105.72043805510879,0.0,0.0006446026474697282,9.655980654787163,51.539237447300714,7.669039048892423,0.019416239327774948,203.8273086235063,1.1726913764938498,0.00045505080039915524,0.7917235038069385,0.0020108328175782414,1.9943870246196067,0.7667317516068315,0.37456212537859573,0.14424072886648875,1.5,0.1,1.0,0.0,44.488949452069555,0.0,0.0,0.0,17.924716258020837,16.611164453550497,19.17259762223106,3.2230132373486412e-06,1.3138762276534153,1.1726913764938498,1.1726485626178154,0.23751705114208152,2.275254001995776e-06,19.41623932777495,19.416562786546663,19.943870246196067,1.7590370647407747,1.1500976274102472,0.5618431880678936,0.21636109329973313
1.12,98.83672696682092,0.0,0.0,89.19578686059191,106.1632730331793,0.0,0.0006413375980188442,9.640940106228921,51.555582059203424,7.643350199564516,0.019354857871289998,203.82593707299287,1.1740629270072507,0.0004554398719565021,0.8010677412321414,0.0020076030830202245,1.9890692853095207,0.7727860429981176,0.3804460340146583,0.14771367379570474,1.5,0.1,1.0,0.0,44.07909816265538,0.0,0.0,0.0,17.839157372118382,16.53226658115647,19.10837549891129,3.206687990094221e-06,1.3072123689633333,1.1740629270072507,1.174023384584327,0.2403203223696424,2.2771993597825105e-06,19.354857871289997,19.355181080478513,19.890692853095207,1.761094390510876,1.1591790644971764,0.5706690510219875,0.2215705106935571
1.13,98.39796166716376,0.0,0.0,88.77229789837901,106.60203833283646,0.0,0.0006381035984281275,9.625663768784634,51.572082464725476,7.617520217622223,0.019293116321889157,203.82464515778116,1.175354842218951,0.0004557964157780788,0.8103973176523773,0.002004374954258151,1.9836716622181505,0.7787700264073747,0.3863319502544964,0.15122252906862735,1.5,0.1,1.0,0.0,43.6750658285537,0.0,0.0,0.0,17.754459579675803,16.454165699586728,19.043800544055557,3.1905179921406374e-06,1.3006123952351636,1.175354842218951,1.175318517081669,0.2431191952957132,2.278982078890394e-06,19.29311632188916,19.293439376262043,19.836716622181505,1.7630322633284266,1.168155039611062,0.5794979253817446,0.22683379360294104
1.14,97.96320798472755,0.0,0.0,88.35304415020008,107.03679201527267,0.0,0.0006349002756220115,9.610163834527366,51.58872792574151,7.591560587462069,0.01923104327146097,203.82343145300678,1.1765685469933291,0.00045612110239285454,0.8197114867965002,0.0020011486252644144,1.978198518495266,0.7846835676743218,0.392218801886577,0.15476678241801717,1.5,0.1,1.0,0.0,43.27673820084933,0.0,0.0,0.0,17.670608830040017,16.376848789521127,18.97890146865517,3.1745013781100575e-06,1.2940755280773817,1.1765685469933291,1.176535372626713,0.24591344603895005,2.280605511964273e-06,19.231043271460972,19.231366146030233,19.78198518495266,1.7648528204899936,1.1770253515114826,0.5883282028298655,0.23215017362702575
1.15,97.53240937832761,0.0,0.0,87.93795747042826,107.4675906216726,0.0,0.0006317272532261555,9.594451907899256,51.60550826775845,7.565482212198099,0.019168665859303585,203.8222945563409,1.177705443659232,0.00045641459383179416,0.8290095200435268,0.0019979242913085245,1.9726540282177623,0.7905265608181421,0.39810552615161093,0.15834591294788697,1.5,0.1,1.0,0.0,42.88400433949886,0.0,0.0,0.0,17.587591494085654,16.30030299466535,18.91370553049525,3.158636266130778e-06,1.2876009828632962,1.177705443659232,1.1776753547756136,0.24870285601305803,2.282072969158971e-06,19.168665859303584,19.16898852858334,19.726540282177623,1.766558165488848,1.1857898412272132,0.5971582892274164,0.23751886942183045
1.16,97.10551037708336,0.0,0.0,87.52697117287936,107.89448962291685,0.0,0.0006285841588404297,9.578539204203887,51.622413682814205,7.539295612431037,0.019106010270127184,203.82123308709794,1.1787669129021774,0.000456677540254148,0.838290704754837,0.001994702145885421,1.9670422275000918,0.796298921720404,0.4039910750931198,0.1619593918793254,1.5,0.1,1.0,0.0,42.49675603751356,0.0,0.0,0.0,17.50539423457587,16.224515741062227,18.84823903107759,3.1429207942021485e-06,1.281187983538726,1.1787669129021774,1.1787398451324833,0.2514872114264511,2.2833877012707403e-06,19.106010270127186,19.106332705073125,19.670422275000917,1.768150369353266,1.1944483825806058,0.6059866126396798,0.2429390878189881
1.17,96.68245682502128,0.0,0.0,87.12002038666338,108.31754317497894,0.0,0.0006254706267065115,9.562436438357794,51.63943484017143,7.513010814731069,0.01904310145462974,203.82024568650854,1.1797543134915829,0.0004569105793755808,0.8475543450975758,0.00199148237612803,1.9613669683306143,0.8020005918064205,0.40987441183343254,0.16560668212703256,1.5,0.1,1.0,0.0,42.11488804814279,0.0,0.0,0.0,17.42400407733268,16.149474836126043,18.782527036827673,3.1273531335325576e-06,1.2748357680501565,1.1797543134915829,1.1797302045725142,0.2542663035292727,2.2845528968779043e-06,19.04310145462974,19.043423639834035,19.613669683306142,1.7696314702373743,1.2030008877096308,0.6148116177501488,0.24841002319054883
1.18,96.26319556577342,0.0,0.0,86.71704159677904,108.7368044342268,0.0,0.0006223862950810205,9.546153968994282,51.656562743502114,7.486637495871872,0.018979963490792166,203.81933101679516,1.1806689832049604,0.00045711433732637994,0.8567997606260928,0.001988265167430294,1.9556319763917367,0.8076315327906533,0.41575451475415565,0.16928723944184212,1.5,0.1,1.0,0.0,41.738297670580245,0.0,0.0,0.0,17.34340831935581,16.07516835127428,18.71659373967968,3.111931475405103e-06,1.2685435829743528,1.1806689832049604,1.1806477723527269,0.25703992818782784,2.2855716866319e-06,18.979963490792166,18.98028541947778,19.556319763917365,1.7710034748074406,1.21144729918598,0.6236317721312334,0.2539308591627632
1.19,95.84767419613499,0.0,0.0,86.31797228497192,109.15232580386522,0.0,0.0006193308042597887,9.529701911162977,51.673788619249635,7.460185095611333,0.018916619866375235,203.81848776039521,1.1815122396049056,0.00045728942933378705,0.8660262851391066,0.0019850507069374707,1.949840896091712,0.8131917225210945,0.42163038070451936,0.17300051336065178,1.5,0.1,1.0,0.0,41.36688442420499,0.0,0.0,0.0,17.263594456994383,16.001584532355096,18.650462739028335,3.0966540212989437e-06,1.2623106794765948,1.1815122396049056,1.1814938654605702,0.25980788554173195,2.2864471466689353e-06,18.916619866375235,18.916941515657435,19.498408960917118,1.7722683594073585,1.2197875837816419,0.632445571056779,0.25950077004097766
1.2,95.43584141379267,0.0,0.0,85.92275143574288,109.56415858620755,0.0,0.0006163038002206066,9.513089978049683,51.691104074014845,7.433662658069198,0.018853093081485417,203.81771462045424,1.1822853795458639,0.00045743645888672953,0.8752332679160402,0.0019818391772622665,1.943997225248898,0.8186811603064819,0.4275010198215016,0.17674594649453054,1.5,0.1,1.0,0.0,41.00055039929143,0.0,0.0,0.0,17.18455028714858,15.928711939207114,18.584156645172996,3.081519001103033e-06,1.2561363207286502,1.1822853795458639,1.1822697801781374,0.26256998037481205,2.2871822944336477e-06,18.85309308148542,18.853414415319897,19.439972252488978,1.7734280693187958,1.228021740459723,0.6412515297322524,0.2651189197417958
1.21,95.02764685917006,0.0,0.0,85.5313193057589,109.97235314083015,0.0,0.0006133049334823413,9.496327553411078,51.70850102289234,7.407078904180029,0.018789404830040865,203.81701032023776,1.1829896797623773,0.00045755601819265194,0.8844200729277051,0.0019786307585227905,1.9381043437270205,0.8240998641697355,0.433365457491769,0.18052297523171887,1.5,0.1,1.0,0.0,40.63920003193286,0.0,0.0,0.0,17.10626386115178,15.856539390158284,18.51769726045007,3.0665246674117067e-06,1.2500197795702308,1.1829896797623773,1.1829767917372644,0.2653260218783115,2.2877800909632598e-06,18.789404830040866,18.789725790186637,19.381043437270204,1.7744845196435661,1.2361497962546033,0.6500481862376535,0.2707844628475783
1.22,94.62304143058262,0.0,0.0,85.1436178920803,110.3769585694176,0.0,0.0006103338524527105,9.479423538502203,51.72597184120126,7.380442078547402,0.018725575616101314,203.81637360409044,1.1836263959096887,0.00045764869200535813,0.8935860802514185,0.00197542563240822,1.9321654463758182,0.8294478766458039,0.4392227291900565,0.18433102838010104,1.5,0.1,1.0,0.0,40.28274041676005,0.0,0.0,0.0,17.02872357841606,15.785055832850395,18.451105196368506,3.0516692622635526e-06,1.2439603249472546,1.1836263959096887,1.183616167791587,0.2680758240754255,2.288243460026791e-06,18.725575616101313,18.72589623841108,19.321654463758183,1.775439593864533,1.2441718149687058,0.6588340937850847,0.27649654257015155
1.23,94.22197655819261,0.0,0.0,84.75958985531564,110.7780234418076,0.0,0.0006073902169696093,9.462386702876863,51.74350901743932,7.353760300173855,0.01866162563239778,203.81580323455833,1.1841967654418208,0.00045771505033660303,0.9027306823869037,0.0019722239738543075,1.926183692780332,0.8347252509829406,0.44507189134497976,0.1881695309377775,1.5,0.1,1.0,0.0,39.93108044214785,0.0,0.0,0.0,16.95191797106313,15.714250584435703,18.384400750434637,3.0369510848480467e-06,1.237957249484736,1.1841967654418208,1.1841891417254855,0.27081920471607107,2.2885752516830153e-06,18.66162563239778,18.661945905293965,19.26183692780332,1.7762951481627312,1.2520878764744108,0.6676078370174696,0.2822542964066662
1.24,93.82440464982342,0.0,0.0,84.3791791817388,111.1755953501768,0.0,0.0006044736891148098,9.445225468084494,51.761105367604664,7.327041346084119,0.01859757421826996,203.81529799382952,1.1847020061706202,0.0004577556536789041,0.9118532863113025,0.0019690259566638797,1.9201621129944018,0.8399320593997094,0.4509120141661451,0.19203790209201538,1.5,0.1,1.0,0.0,39.58413125783709,0.0,0.0,0.0,16.87583583634776,15.644113157108189,18.317603365210296,3.0223684455740493e-06,1.2320098507636443,1.1847020061706202,1.1846969311345252,0.27355598589339075,2.2887782683945204e-06,18.59757421826996,18.59789411320111,19.201621129944016,1.7770530092559302,1.2598980890995641,0.6763680212492177,0.2880568531380231
1.25,93.43027897556935,0.0,0.0,84.00233101261581,111.56972102443086,0.0,0.0006015839349119417,9.42794796295342,51.7787539806781,7.300292706536257,0.018533439997926594,203.81485668310697,1.1851433168931897,0.00045777105223671863,0.9209533127857219,0.0019658317524490626,1.9141036301335443,0.8450683907794804,0.4567421831100106,0.19593555598223444,1.5,0.1,1.0,0.0,39.24180610553408,0.0,0.0,0.0,16.800466202523165,15.574633282266849,18.250731766340643,3.007919674559709e-06,1.2261174347693695,1.1851433168931897,1.1851407346620597,0.27628599383571656,2.288855261183593e-06,18.533439997926596,18.533759466011293,19.141036301335443,1.7777149753397845,1.2676025861692206,0.6851132746650159,0.29390333397335167
1.26,93.03955379235076,0.0,0.0,83.62899182960393,111.96044620764945,0.0,0.0005987206243490656,9.410561962746714,51.796448279041954,7.273521524142157,0.01846924072791185,203.81447812288351,1.1855218771166305,0.00045776178627097,0.9300301968159755,0.0019626415326931966,1.9080110445220215,0.8501343526968536,0.46256149689587645,0.19986190138778215,1.5,0.1,1.0,0.0,38.90402041965249,0.0,0.0,0.0,16.725798365920788,15.50580092634604,18.183803810355393,2.993603121745328e-06,1.2202793159311178,1.1855218771166305,1.1855217343353077,0.2790090590447927,2.28880893135485e-06,18.46924072791185,18.469559754069508,19.080110445220214,1.7782828156749457,1.2752015290452803,0.6938422453438147,0.2997928520816732
1.27,92.65218449159785,0.0,0.0,83.25910967447295,112.34781550840236,0.0,0.0005958834311208411,9.393074817124779,51.814182089977905,7.246734521796765,0.01840499311653848,203.81416115330364,1.185838846696504,0.00045772838660872053,0.9390833882254139,0.001959455471102897,1.9018870136741877,0.8551300738689922,0.4683690651796097,0.20381634130781281,1.5,0.1,1.0,0.0,38.57069195082724,0.0,0.0,0.0,16.651821934894592,15.437606302248035,18.116836304491912,2.979417155604206e-06,1.214494816590466,1.185838846696504,1.1858410985748025,0.28172501646762416,2.2886419330436027e-06,18.40499311653848,18.40531184089399,19.018870136741878,1.778758270044756,1.2826951108034883,0.7025535977694145,0.30572451196171924
1.28,92.26812661273877,0.0,0.0,82.89263268568934,112.73187338726144,0.0,0.0005930720340955051,9.375493927049318,51.83194917388723,7.219938479297326,0.018340714017704093,203.81390463021975,1.186095369780375,0.00045767137290282607,0.9481123468155248,0.001956273730663861,1.8957341900478886,0.8600556865133754,0.4741640220277117,0.2077982774019184,1.5,0.1,1.0,0.0,38.241739639532156,0.0,0.0,0.0,16.57852653713787,15.370039763846068,18.049846198243316,2.9653601704775256e-06,1.2087632699599171,1.186095369780375,1.1860999669321237,0.28443370404465745,2.2883568645141306e-06,18.340714017704094,18.341032481485144,18.957341900478887,1.7791430546705627,1.290083529770063,0.7112460330415675,0.3116974161028776
1.29,91.88733672630686,0.0,0.0,82.52951040949976,113.11266327369336,0.0,0.0005902861159386552,9.357826316806973,51.84974364805527,7.1931398054967115,0.018276419359160977,203.8137074283453,1.186292571654818,0.00045759125560054315,0.9571165464481068,0.0019530964759111756,1.889555098724885,0.864911341828006,0.47994551334594715,0.2118071064182495,1.5,0.1,1.0,0.0,37.91708456427476,0.0,0.0,0.0,16.505902081899954,15.303091895212752,17.98284951374178,2.9514305796932764e-06,1.203084017329354,1.186292571654818,1.1862994649239949,0.28713496393443205,2.287956278002716e-06,18.27641935916098,18.276737601544554,18.89555098724885,1.779438857482227,1.297367012742009,0.7199182700189207,0.31771065962737427
1.3,91.509772142721,0.0,0.0,82.16969336832332,113.49022785727922,0.0,0.0005875253635228735,9.340078774397572,51.86755984791533,7.166344678561038,0.01821212449379883,203.81356843995033,1.1864315600498303,0.00045748853558250514,0.9660954735237112,0.0019499238693621377,1.8833521784457714,0.869697204667064,0.4857127006673796,0.2158422216543759,1.5,0.1,1.0,0.0,37.5966495858626,0.0,0.0,0.0,16.433938673664667,15.236753477345426,17.915861696402594,2.937626817614367e-06,1.1974564088857587,1.1864315600498303,1.1864406999530364,0.28982864205711334,2.2874426779125256e-06,18.212124493798832,18.21244254392049,18.833521784457716,1.7796473400747455,1.304545807000596,0.7285690510010694,0.32376333248156386
1.31,91.13539088636735,0.0,0.0,81.81313302284855,113.86460911363287,0.0,0.0005847894679338968,9.322257863518685,51.88539231539159,7.1395590578824235,0.018147844229443558,203.81348657456388,1.1865134254362375,0.0004573637043280032,0.9750486267260667,0.0019467560715270458,1.8771277857402098,0.8744134529166809,0.49146476124452565,0.21990301328116127,1.5,0.1,1.0,0.0,37.28035928837836,0.0,0.0,0.0,16.36262660456971,15.171015482829672,17.84889764470606,2.9239473396694838e-06,1.1918798037169163,1.1865134254362375,1.1865247614939605,0.29251458801782,2.286818521640016e-06,18.147844229443557,18.148162096145747,18.771277857402097,1.7797701381543563,1.3116201793750215,0.7371971418667884,0.3298545199217419
1.32,90.7641523541951,0.0,0.0,81.45978274416282,114.23584764580511,0.0,0.0005820781221504896,9.304369610032172,51.90323610918623,7.112788370683744,0.01808359204383763,203.8134607614144,1.1865392385857283,0.0004572172423934225,0.9839755201301007,0.001943593223490434,1.870884105610694,0.8790602890293839,0.4972008790713419,0.22398886538768548,1.5,0.1,1.0,0.0,36.968140658654136,0.0,0.0,0.0,16.291956548832566,15.1058691039843,17.78197092670936,2.910390610752448e-06,1.186353565089966,1.1865392385857283,1.186552724256842,0.2951926560390302,2.2860862119671127e-06,18.08359204383763,18.08390972290886,18.70884105610694,1.7798088578785924,1.318590433544076,0.7458013186070129,0.3359832980815282
1.33,90.3960162783529,0.0,0.0,81.10959628341516,114.60398372164732,0.0,0.0005793910244879766,9.286419994937615,51.921086317413874,7.086038004609923,0.01801938131842322,203.81348994508713,1.1865100549130299,0.0004570496220700232,0.9928756779762782,0.0019404354726759593,1.8646232937402718,0.8836379214340873,0.5029202583775555,0.2280991611501349,1.5,0.1,1.0,0.0,36.65992192983114,0.0,0.0,0.0,16.221919256683034,15.041305696987544,17.71509501152481,2.896955122439883e-06,1.1808770674375395,1.1865100549130299,1.1865256439419531,0.29786270339288345,2.285248110350116e-06,18.019381318423218,18.019698772344253,18.64623293740272,1.7797650823695448,1.3254568821511308,0.7543803875663333,0.3421487417252024
1.34,90.03094269666079,0.0,0.0,80.76252772858727,114.96905730333943,0.0,0.0005767278786166798,9.268414968073408,51.938938044246704,7.059313321356085,0.017955225372437652,203.8135730852124,1.1864269147877475,0.00045686130755811724,1.0017486343972892,0.0019372829729490991,1.8583474811155394,0.8881465638477496,0.5086221237686466,0.23223328317296818,1.5,0.1,1.0,0.0,36.35563252984959,0.0,0.0,0.0,16.152505545717457,14.977316777930783,17.648283303390212,2.883639393083399e-06,1.1754496963872016,1.1864269147877475,1.1864445574037294,0.30052459031918677,2.2843065377905864e-06,17.955225372437653,17.955542503875183,18.583474811155394,1.7796403721816212,1.3322198457716243,0.7629331856529699,0.34834992475945226
1.35,89.66889257017328,0.0,0.0,80.4185324160768,115.33110742982694,0.0,0.0005740883913812404,9.250360154096366,51.95678670090283,7.0326193627728015,0.017891136726737828,203.81370915874166,1.18629084125849,0.000456652753546621,1.0105939363244414,0.0019341358682431983,1.8520586903120213,0.8925864460809725,0.5143057117915438,0.23639061073039386,1.5,0.1,1.0,0.0,36.055203719340945,0.0,0.0,0.0,16.083706483215362,14.913894049229764,17.581548406932004,2.8704419569062022e-06,1.1700708443238599,1.18629084125849,1.1863104856200868,0.3031781808973324,2.283263767733105e-06,17.891136726737827,17.89145336820546,18.52058690312021,1.779436261887735,1.3388796691214586,0.7714585676873158,0.35458591609559076
1.36,89.30982750172568,0.0,0.0,80.07756651574051,115.69017249827453,0.0,0.0005714722736752174,9.23226098598505,51.97462787380445,7.005960984219202,0.017827127437777954,203.81389715862798,1.1861028413721615,0.0004564244060080511,1.0194111419764227,0.0019309942990768636,1.845758874508801,0.8969578088748327,0.5199702744127525,0.2405705213143076,1.5,0.1,1.0,0.0,35.75856826139375,0.0,0.0,0.0,16.015513303148104,14.85102938223318,17.514902460548004,2.8573613683760873e-06,1.1647399121584807,1.1861028413721615,1.1861244327395346,0.3058233425929268,2.2821220300402555e-06,17.827127437777953,17.827443331526876,18.45758874508801,1.7791542620582423,1.3454367133122491,0.7799554116191287,0.3608557819714614
1.37,88.9537097141296,0.0,0.0,79.73958699906142,116.04629028587061,0.0,0.000568879240433277,9.214122715068056,51.992457314855415,6.979342864520717,0.01776320912251149,203.81413609354524,1.185863906454915,0.00045617670235366777,1.0281998206239416,0.0019278584024600104,1.8394499210571635,0.9012609033497261,0.5256150790560001,0.24477239093846165,1.5,0.1,1.0,0.0,35.46566037319546,0.0,0.0,0.0,15.947917399812283,14.788714812767262,17.448357161301793,2.844396202166385e-06,1.1594563093046055,1.185863906454915,1.1858873862577288,0.3084599461871825,2.280883511768339e-06,17.76320912251149,17.763523897541596,18.394499210571635,1.7787958596823725,1.351891355024589,0.7884226185840002,0.3671585864076925
1.38,88.60050318950665,0.0,0.0,79.4045533326167,116.39949681049356,0.0,0.0005663090054279018,9.195949856889836,52.01027148884038,6.952768952431613,0.017699391572061796,203.81442499331914,1.1855750066810253,0.0004559100818682015,1.0369595587280869,0.0019247283890286508,1.8331334691550507,0.9054960129299687,0.5312393930105125,0.24899558715334133,1.5,0.1,1.0,0.0,35.176416904039286,0.0,0.0,0.0,15.880910666523341,14.726942559440177,17.381922381079033,2.831545027139509e-06,1.1542194430982624,1.1855750066810253,1.1856003566232303,0.31108786761842605,2.2795504093410076e-06,17.699391572061796,17.699705753639826,18.331334691550506,1.778362510021538,1.3582440193949532,0.7968590895157688,0.373493380730012
1.39,88.25017103095524,0.0,0.0,79.0724235584229,116.74982896904497,0.0,0.0005637612929691654,9.177747472532221,52.02806630827544,6.926243746382324,0.01763568595671654,203.8147628957746,1.1852371042255478,0.00045562496270081106,1.045689945342316,0.001921604368922375,1.826811332312812,0.9096634021453887,0.5368425186881424,0.25323948577614985,1.5,0.1,1.0,0.0,34.89077451431478,0.0,0.0,0.0,15.81448471168458,14.665704966319417,17.31560936595581,2.818806464845827e-06,1.1490287425632577,1.1852371042255478,1.185264288555166,0.31370698360269483,2.2781248135040553e-06,17.63568595671654,17.6359996400842,18.26811332312812,1.7778556563383217,1.364495103218083,0.8052637780322136,0.3798592286642248
1.4,87.90267748478517,0.0,0.0,78.74315729928001,117.09732251521504,0.0,0.000561235828750926,9.159520185505036,52.045838104428675,6.899771312474171,0.017572102366532946,203.8151488565103,1.1848511434898645,0.00045532176011615054,1.0543905830972347,0.0019184864876419744,1.8204851746783093,0.9137633556459371,0.5424237661474605,0.25750345836308686,1.5,0.1,1.0,0.0,34.60867180106159,0.0,0.0,0.0,15.748631459856004,14.604994540787773,17.249428281185427,2.80617914375463e-06,1.143883639804769,1.1848511434898645,1.184880130621434,0.3163171749291704,2.2766088005807526e-06,17.572102366532945,17.572415709175324,18.204851746783092,1.7772767152347968,1.3706450334689058,0.8136356492211907,0.3862551875446303
1.41,87.55798738916975,0.0,0.0,78.41671494010595,117.44201261083046,0.0,0.0005587323422124434,9.141272449063694,52.06358336351953,6.873355551422092,0.01750865047983929,203.8155819460125,1.1844180539876636,0.0004550008819614547,1.063061085058466,0.001915374890734899,1.8141565993836015,0.9177961674003436,0.5479824602592572,0.2617868758378384,1.5,0.1,1.0,0.0,34.33004868912958,0.0,0.0,0.0,15.68334298802119,14.544803938336035,17.18338887855523,2.7936617110622173e-06,1.1387835748008777,1.1844180539876636,1.1844488174237553,0.3189183255175398,2.2750044098072737e-06,17.50865047983929,17.508963718303313,18.141565993836014,1.7766270809814955,1.3766942511005156,0.8219736903888859,0.3926803137567576
1.42,87.21606615110036,0.0,0.0,78.09305759425983,117.78393384889986,0.0,0.0005562505665361213,9.123008556840396,52.08129871640102,6.847000209114582,0.017445339589645042,203.81606124936815,1.183938750632,0.0004546627288106967,1.0717010744844797,0.0019122697236187707,1.8078271523122482,0.9217621401209396,0.5535179407608909,0.2660891088035366,1.5,0.1,1.0,0.0,34.05484638541328,0.0,0.0,0.0,15.618611518851967,14.485125958467517,17.117500522786454,2.7812528326806066e-06,1.1337279953912183,1.183938750632,1.183971269720196,0.3215103223453439,2.2733136440534836e-06,17.44533958964504,17.445653051560864,18.07827152312248,1.775908125948,1.3826432101814095,0.8302769111413364,0.39913366320530486
1.43,86.87687994497546,0.0,0.0,77.77214740301154,118.12312005502476,0.0,0.0005537902377515316,9.104732541963791,52.0989810379049,6.820708776016305,0.017382178351725702,203.81658586749202,1.1834141325081287,0.0004543076843724234,1.0803101860788766,0.0019091710859064147,1.801498284558556,0.9256615896702197,0.5590295593148873,0.2704095257505634,1.5,0.1,1.0,0.0,33.78300756497185,0.0,0.0,0.0,15.554429480602309,14.425953547796947,17.051771940040762,2.7689511887576583e-06,1.1287163554526387,1.1834141325081287,1.1834483716746687,0.324093055823663,2.271538421862117e-06,17.382178351725702,17.382492114028484,18.01498284558556,1.7751211987621929,1.3884923845053296,0.8385443389723309,0.40561428862584503
