Time,mRNA,Hsp70,HSF,S,Hsp70_HSF,Hsp70_S,HSF_3,HSE,HSF_3_HSE,k_1,l_1,k_2,l_2,k_3,l_3,k_4,k_6,l_6,k_10,l_10,k_8,k_7,l_7,Temperature,V_den,F_T,F_T_Scale,compartment,Hsp70_Substrate_Association,Hsp70_Substrate_Dissociation,Hsp70_S_Association,Hsp70_S_Dissociation,Trimer_Formation,Trimer_Dissociation,Hsp70_Synthesis,Hsp70_S_Substrate_Refolding,Hsp70_Degradation,Hsp70_S_Formation,Hsp70_S_Substrate_Dissociation,HSF_HSE_Association,HSF_HSE_Dissociation,mRNA_Transcription,Protein_Denaturation
420.0,4.378028733342667,9.904810134420634,0.16434205484015185,0.2109286751598368,67.22718332078604,63.01722886050161,0.22673154306764373,16.02394670160971,3.976083298390254,0.42,0.005,0.42,0.005,0.023,0.00575,0.035,0.023,0.00036,0.014,0.013,0.035,0.035,0.035,42.0,0.16091234044717959,0.8850178724594877,5.5,1.0,0.683666277122744,0.3361359166039302,0.8774675613324892,0.3150861443025081,0.00010208783049128014,0.012912964092023051,0.15323100566699335,0.8822412040470226,0.12876253174746824,0.32614323638936016,0.0037282971172561043,0.12715969565913776,0.13916291544365889,0.13916291544365889,0.8850178724594877
421.0,4.363996733607322,9.88867510687102,0.1647474012153421,0.21115080382880788,67.2651091443267,63.019765617071336,0.22592655636053224,16.035918771541212,3.9641112284587496,0.42,0.005,0.42,0.005,0.023,0.00575,0.035,0.023,0.00036,0.014,0.013,0.035,0.035,0.035,42.0,0.16091234044717959,0.8850178724594877,5.5,1.0,0.6842360806343352,0.33632554572163353,0.8769607129994501,0.31509882808535666,0.00010284508793032368,0.012846157304715054,0.15273988567625627,0.8822767186389987,0.12855277638932325,0.32667088290551277,0.00373764333982049,0.1268028967146033,0.13874389299605625,0.13874389299605625,0.8850178724594877
422.0,4.350036679808818,9.872501061984064,0.16515496818690764,0.2113741547058947,67.3028306245419,63.02226592482836,0.2251268854341679,16.04782878301043,3.9522012169895313,0.42,0.005,0.42,0.005,0.023,0.00575,0.035,0.023,0.00036,0.014,0.013,0.035,0.035,0.035,42.0,0.16091234044717959,0.8850178724594877,5.5,1.0,0.6848068915032197,0.3365141531227095,0.8764524580601704,0.3151113296241418,0.00010361026011126406,0.012779751139297427,0.15225128379330866,0.8823117229475971,0.1283425138057928,0.3271998154492606,0.00374703851659747,0.1264479199164976,0.1383270425946336,0.1383270425946336,0.8850178724594877
423.0,4.336148207000505,9.856289284373664,0.16556474643035166,0.21159871396404126,67.3403489667961,63.02473027828144,0.22433248862000466,16.059677093028817,3.940352906971147,0.42,0.005,0.42,0.005,0.023,0.00575,0.035,0.023,0.00036,0.014,0.013,0.035,0.035,0.035,42.0,0.16091234044717959,0.8850178724594877,5.5,1.0,0.6853786951668375,0.3367017448339805,0.8759428175530316,0.3151236513914072,0.0001043834005459933,0.012713743946402815,0.1517651872450177,0.8823462238959402,0.12813176069685764,0.3277300185030676,0.003756482455451391,0.1260947565049493,0.13791235174399016,0.13791235174399016,0.8850178724594877
424.0,4.3223309678910855,9.840041059136366,0.16597672662196808,0.21182446714574935,67.37766535169742,63.02715918904393,0.22354332153798262,16.07146404764444,3.928565952355521,0.42,0.005,0.42,0.005,0.023,0.00575,0.035,0.023,0.00036,0.014,0.013,0.035,0.035,0.035,42.0,0.16091234044717959,0.8850178724594877,5.5,1.0,0.6859514780249114,0.33688832675848707,0.8754318106984194,0.3151357959452196,0.0001051645630406223,0.012648133908969461,0.151281583876188,0.882380228646615,0.12792053376877274,0.32826147539490225,0.0037659749653725146,0.12574339593160483,0.13749980833244324,0.13749980833244324,0.8850178724594877
425.0,4.308584614574096,9.823757654267684,0.16639089952842753,0.21205139993563918,67.41478095448839,63.0295531601823,0.22275934031164532,16.083189991650585,3.9168400083493795,0.42,0.005,0.42,0.005,0.023,0.00575,0.035,0.023,0.00036,0.014,0.013,0.035,0.035,0.035,42.0,0.16091234044717959,0.8850178724594877,5.5,1.0,0.6865252265940076,0.337073904772442,0.8749194565506836,0.31514776580091153,0.00010595380186393127,0.012582919203065337,0.15080046151009338,0.8824137442425523,0.1277088495054799,0.32879416958833574,0.0037755158569911275,0.12539382774264293,0.1370894002922283,0.1370894002922283,0.8850178724594877
426.0,4.294908798527904,9.807440320662103,0.16680725600677723,0.21227949816044914,67.45169694504594,63.031912686216195,0.2219805015681399,16.09485526858571,3.90517473141425,0.42,0.005,0.42,0.005,0.023,0.00575,0.035,0.023,0.00036,0.014,0.013,0.035,0.035,0.035,42.0,0.16091234044717959,0.8850178724594877,5.5,1.0,0.6870999275027465,0.3372584847252297,0.8744057739936563,0.315159563431081,0.00010675117174894182,0.012518097998510992,0.15032180794847663,0.8824467776070267,0.12749672416860733,0.32932808468399616,0.0037851049425767385,0.12504604158155463,0.13668111559949878,0.13668111559949878,0.8850178724594877
427.0,4.281303170615703,9.791090292113074,0.1672257870044411,0.21250874778903606,67.48841448788143,63.034238253118346,0.22120676243821694,16.106460220733506,3.893569779266459,0.42,0.005,0.42,0.005,0.023,0.00575,0.035,0.023,0.00036,0.014,0.013,0.035,0.035,0.035,42.0,0.16091234044717959,0.8850178724594877,5.5,1.0,0.6876755674866638,0.33744207243940716,0.8738907817358613,0.31517119126559173,0.00010755672789456184,0.012453668459486884,0.14984561097154964,0.8824793355436569,0.12728417379746995,0.32986320442100375,0.0037947420360371384,0.12470002719189359,0.13627494227432607,0.13627494227432607,0.8850178724594877
428.0,4.267767381085525,9.774708785313015,0.1676464835592197,0.212739134932375,67.52493474214059,63.03653033831467,0.22043808055623057,16.11800518912283,3.882024810877134,0.42,0.005,0.42,0.005,0.023,0.00575,0.035,0.023,0.00036,0.014,0.013,0.035,0.035,0.035,42.0,0.16091234044717959,0.8850178724594877,5.5,1.0,0.6882521333827183,0.3376246737107029,0.8733744983054182,0.31518265169157333,0.00010837052596730272,0.01238962874512552,0.14937185833799338,0.8825114247364054,0.1270712142090692,0.33039951267838547,0.0038044269529173094,0.12435577441999603,0.1358708683806997,0.1358708683806997,0.8850178724594877
429.0,4.254301125182065,9.758297083696462,0.1680693308904244,0.2129706434931529,67.56125883870676,63.03878949765661,0.21967440919363054,16.129490499059358,3.870539500940603,0.42,0.005,0.42,0.005,0.023,0.00575,0.035,0.023,0.00036,0.014,0.013,0.035,0.035,0.035,42.0,0.16091234044717959,0.8850178724594877,5.5,1.0,0.6888295938244744,0.3378062941935338,0.872856939911121,0.31519394748828305,0.00010919261058631254,0.012325976842932452,0.14890053938137227,0.8825430529671925,0.126857862088054,0.33093698971199736,0.003814159381564846,0.12401327035912997,0.13546888253292114,0.13546888253292114,0.8850178724594877
430.0,4.240904038682544,9.741856345415293,0.16849432193186895,0.21320326054887115,67.59738793264118,63.041016166229454,0.21891570840465627,16.14091649326234,3.859113506737623,0.42,0.005,0.42,0.005,0.023,0.00575,0.035,0.023,0.00036,0.014,0.013,0.035,0.035,0.035,42.0,0.16091234044717959,0.8850178724594877,5.5,1.0,0.6894079412969383,0.3379869396632059,0.8723381253893251,0.3152050808311473,0.00011002304154387678,0.012262710952439661,0.14843164135388906,0.8825742263272124,0.1266441324903988,0.3314756207719984,0.0038239391782169353,0.12367250589480239,0.13506897273581683,0.13506897273581683,0.8850178724594877
431.0,4.227575768803636,9.725387733679026,0.16892144814610627,0.213436972697967,67.63332316758812,63.04321079355735,0.21816193746099483,16.1522835093724,3.8477464906275642,0.42,0.005,0.42,0.005,0.023,0.00575,0.035,0.023,0.00036,0.014,0.013,0.035,0.035,0.035,42.0,0.16091234044717959,0.8850178724594877,5.5,1.0,0.6899871634972846,0.3381666158379406,0.8718180727999651,0.31521605396778674,0.00011086187609637846,0.012199829225598157,0.14796515190812726,0.882604951109803,0.12643004053782733,0.33201539025904553,0.0038337661666900604,0.12333347126883859,0.13467112717196475,0.13467112717196475,0.8850178724594877
432.0,4.214315969074249,9.708892407330026,0.1693507001886432,0.21367176632402266,67.66906567834872,63.04537383382671,0.21741305539882474,16.163591881577947,3.8364381184220173,0.42,0.005,0.42,0.005,0.023,0.00575,0.035,0.023,0.00036,0.014,0.013,0.035,0.035,0.035,42.0,0.16091234044717959,0.8850178724594877,5.5,1.0,0.6905672454397674,0.3383453283917436,0.8712967996841215,0.31522686916913356,0.00011170917020376286,0.012137329786192414,0.14750105891759874,0.882635233673574,0.12621560129529033,0.33255628214674854,0.003843640152868795,0.12299615640177251,0.1342753341447706,0.1342753341447706,0.8850178724594877
433.0,4.201124292831945,9.692371508888678,0.16978206875045854,0.21390762793089887,67.70461659414586,63.0475057334852,0.2166690217127089,16.174841942678146,3.8251880573218147,0.42,0.005,0.42,0.005,0.023,0.00575,0.035,0.023,0.00036,0.014,0.013,0.035,0.035,0.035,42.0,0.16091234044717959,0.8850178724594877,5.5,1.0,0.6911481720683916,0.3385230829707293,0.8707743233663898,0.315237528667426,0.00011256498016219574,0.012075210754215493,0.1470393502491181,0.8826650802687929,0.1260008296155528,0.3330982805193684,0.003853560943075505,0.12266055130272181,0.13388158200626352,0.13388158200626352,0.8850178724594877
434.0,4.188000393222937,9.675826164553404,0.17021554455800314,0.21414454414273493,67.73997703862403,63.0496069312418,0.2159297963555945,16.186034024082936,3.8139959759170265,0.42,0.005,0.42,0.005,0.023,0.00575,0.035,0.023,0.00036,0.014,0.013,0.035,0.035,0.035,42.0,0.16091234044717959,0.8850178724594877,5.5,1.0,0.6917299282521737,0.33869988519312016,0.8702506609493073,0.315248034656209,0.00011342936260286253,0.012013470246383861,0.1465800137628028,0.8826944970373852,0.12578574013919425,0.3336413695730359,0.0038635283440689745,0.12232664607187334,0.13348985915709594,0.13348985915709594,0.8850178724594877
435.0,4.174943923202088,9.659257484200662,0.17065111837319996,0.21438250170394868,67.77514812984937,63.05167785806672,0.21519533973881322,16.197168455813,3.802861544186963,0.42,0.005,0.42,0.005,0.023,0.00575,0.035,0.023,0.00036,0.014,0.013,0.035,0.035,0.035,42.0,0.16091234044717959,0.8850178724594877,5.5,1.0,0.6923124987800888,0.33887574064924686,0.8697258293075215,0.3152583892903336,0.00011430237449077687,0.011952106376639106,0.1461230373120731,0.882723490012934,0.1255703472946086,0.3341855336169545,0.0038735421630428936,0.12199443090294136,0.1331001540465437,0.1331001540465437,0.8850178724594877
436.0,4.16195455900386,9.642666622765441,0.17108878119822646,0.21462148725343363,67.81013096928261,63.05371898670568,0.21446561084187196,16.208245561002148,3.7917844389978166,0.42,0.005,0.42,0.005,0.023,0.00575,0.035,0.023,0.00036,0.014,0.013,0.035,0.035,0.035,42.0,0.16091234044717959,0.8850178724594877,5.5,1.0,0.6928958735956983,0.33905065484641306,0.8691998497001245,0.31526859493352843,0.00011518407353720302,0.011891117227526544,0.1456684095651351,0.8827520658138795,0.12535466609595072,0.33473075666798374,0.0038836022153223406,0.1216638949720385,0.1327124553649236,0.1327124553649236,0.8850178724594877
437.0,4.149031986825804,9.62605474541636,0.17152852415932895,0.21486148745267075,67.84492664803538,63.055730803587394,0.21374056828488458,16.219265659016454,3.7807643409835108,0.42,0.005,0.42,0.005,0.023,0.00575,0.035,0.023,0.00036,0.014,0.013,0.035,0.035,0.035,42.0,0.16091234044717959,0.8850178724594877,5.5,1.0,0.6934800448624328,0.33922463324017693,0.8686727451784195,0.315278654017937,0.00011607451797325715,0.01183050086685354,0.14521611953890315,0.8827802312502235,0.12513871169041266,0.33527702268142706,0.003893708320029822,0.12133502706925917,0.1323267519344229,0.1323267519344229,0.8850178724594877
438.0,4.136175833211335,9.609422845494754,0.17197033789941676,0.21510248965548306,67.8795362795777,63.057713661959475,0.2130201759351253,16.230229081760832,3.7698009182391314,0.42,0.005,0.42,0.005,0.023,0.00575,0.035,0.023,0.00036,0.014,0.013,0.035,0.035,0.035,42.0,0.16091234044717959,0.8850178724594877,5.5,1.0,0.6940649913784052,0.33939768139788856,0.868144526851643,0.3152885683097974,0.00011697376531407121,0.011770255434798252,0.14476615416239674,0.8828079912674327,0.12492249699143179,0.33582431675912755,0.0039038602772202627,0.12100781890624279,0.1319430321383696,0.1319430321383696,0.8850178724594877
439.0,4.123385755707819,9.592771981601008,0.1724142133690483,0.21534448103585682,67.91396095714514,63.05966797314024,0.2123043956059706,16.241136152444028,3.7588938475559357,0.42,0.005,0.42,0.005,0.023,0.00575,0.035,0.023,0.00036,0.014,0.013,0.035,0.035,0.035,42.0,0.16091234044717959,0.8850178724594877,5.5,1.0,0.6946506987992814,0.3395698047857257,0.8676152117107343,0.3152983398657012,0.00011788187395292498,0.011710379032003221,0.14431850144977368,0.8828353516239634,0.12470603576081309,0.3363726235803348,0.003914057897604844,0.1206822608179618,0.13156128466445777,0.13156128466445777,0.8850178724594877
440.0,4.110661412035433,9.576103196965883,0.1728601415574313,0.21558744888455347,67.94820176822375,63.06159414147753,0.2115931895398538,16.251987192800247,3.7480428071997185,0.42,0.005,0.42,0.005,0.023,0.00575,0.035,0.023,0.00036,0.014,0.013,0.035,0.035,0.035,42.0,0.16091234044717959,0.8850178724594877,5.5,1.0,0.695237152762359,0.3397410088411188,0.8670848165654184,0.31530797070738764,0.00011879890261977547,0.011650869758150611,0.14387314942124016,0.8828623179806854,0.12448934156055648,0.3369219279365981,0.003924300992447911,0.12035834322699107,0.13118149825199016,0.13118149825199016,0.8850178724594877
441.0,4.0980024600871765,9.55941751945053,0.1733081134924228,0.21583138060910942,67.98225979455025,63.06349256434867,0.21088652040826486,16.262782523089154,3.737247476910813,0.42,0.005,0.42,0.005,0.023,0.00575,0.035,0.023,0.00036,0.014,0.013,0.035,0.035,0.035,42.0,0.16091234044717959,0.8850178724594877,5.5,1.0,0.6958243388806027,0.33991129897275124,0.8665533580376047,0.3153174628217434,0.0001197249103803289,0.011591725712388692,0.1434300861030512,0.8828888959008814,0.12427242775285689,0.3374722147328534,0.003934589373565453,0.1200360566457715,0.13080366169187846,0.13080366169187846,0.8850178724594877
442.0,4.0854085579288615,9.542715961546481,0.1737581202405293,0.21607626373383637,68.01613611211185,63.06536363216056,0.2101843513117506,16.273522462095876,3.7265075379040917,0.42,0.005,0.42,0.005,0.023,0.00575,0.035,0.023,0.00036,0.014,0.013,0.035,0.035,0.035,42.0,0.16091234044717959,0.8850178724594877,5.5,1.0,0.6964122427363969,0.3400806805605593,0.866020852554567,0.3153268181608028,0.00012065995663512612,0.011532944993747128,0.14298929952751016,0.8829150908502479,0.12405530750010425,0.3380234689884954,0.003944922853323478,0.11971539167884886,0.13042776382664323,0.13042776382664323,0.8850178724594877
443.0,4.072879363799119,9.525999520375652,0.17421015290690653,0.21632208589982088,68.04983179114636,63.06720772834958,0.20948664577991447,16.284207327131,3.715822672868964,0.42,0.005,0.42,0.005,0.023,0.00575,0.035,0.023,0.00036,0.014,0.013,0.035,0.035,0.035,42.0,0.16091234044717959,0.8850178724594877,5.5,1.0,0.6970008498750195,0.3402491589557318,0.8654873163419088,0.3153360386417479,0.0001216041011186411,0.011474525701541274,0.14255077773296917,0.8829409081968941,0.12383799376488347,0.3385756758384327,0.00395530124463627,0.1193963390250883,0.13005379355041374,0.13005379355041374,0.8850178724594877
444.0,4.060414536109397,9.509269177690344,0.17466420263535973,0.21656883486492481,68.08334789614216,63.06902522938162,0.20879336777141666,16.294837434030587,3.705192565969379,0.42,0.005,0.42,0.005,0.023,0.00575,0.035,0.023,0.00036,0.014,0.013,0.035,0.035,0.035,42.0,0.16091234044717959,0.8850178724594877,5.5,1.0,0.6975901457978404,0.3404167394807108,0.8649527654163225,0.31534512614690813,0.00012255740389839322,0.011416465935765657,0.1421145087638289,0.8829663532113428,0.12362049930997447,0.33912882053412924,0.003965724360964558,0.11907888947986486,0.12968173980892828,0.12968173980892828,0.8850178724594877
445.0,4.048013788005014,9.492526078341049,0.17512026138637554,0.21681649620755694,68.11668546584121,63.070816634120646,0.20810447789098765,16.305413086966848,3.694616913033117,0.42,0.005,0.42,0.005,0.023,0.00575,0.035,0.023,0.00036,0.014,0.013,0.035,0.035,0.035,42.0,0.16091234044717959,0.8850178724594877,5.5,1.0,0.6981801321835497,0.3405834273292061,0.8644172226752023,0.31535408317060326,0.00012351992702041182,0.011358763804548554,0.14168048258017552,0.8829914328776891,0.12340283901843363,0.33968288474744596,0.003976192042134973,0.11876303170410396,0.1293115919561591,0.1293115919561591,0.8850178724594877
446.0,4.035676760911088,9.475771116648431,0.17557832013390676,0.21706505864855322,68.1498455595853,63.07258226399614,0.20741994215711154,16.315934602063507,3.6840953979364546,0.42,0.005,0.42,0.005,0.023,0.00575,0.035,0.023,0.00036,0.014,0.013,0.035,0.035,0.035,42.0,0.16091234044717959,0.8850178724594877,5.5,1.0,0.6987707893465006,0.3407492277979265,0.8638807015337345,0.3153629113199807,0.00012449173071584882,0.011301417407228164,0.1412486866318881,0.8830161516959459,0.1231850245164296,0.3402378551354682,0.00398670409455123,0.11844875739897297,0.12894333892777593,0.12894333892777593,0.8850178724594877
447.0,4.023403109394156,9.459005213983508,0.17603837007548576,0.2173145104797347,68.18282922621368,63.07432246421668,0.20673972611815175,16.32640229154787,3.6736277084520967,0.42,0.005,0.42,0.005,0.023,0.00575,0.035,0.023,0.00036,0.014,0.013,0.035,0.035,0.035,42.0,0.16091234044717959,0.8850178724594877,5.5,1.0,0.6993621013701748,0.3409141461310684,0.8633432168348752,0.3153716123210834,0.00012547287593107646,0.011244424846912439,0.14081910882879548,0.8830405144990335,0.1229670677817856,0.34079371759761345,0.003997260331277868,0.11813605783872802,0.1285769697958234,0.1285769697958234,0.8850178724594877
448.0,4.011192497956636,9.442229308282426,0.17650040258651417,0.21756483969881427,68.21563750523794,63.07603759616935,0.2060637950746071,16.336816464349422,3.663213535650542,0.42,0.005,0.42,0.005,0.023,0.00575,0.035,0.023,0.00036,0.014,0.013,0.035,0.035,0.035,42.0,0.16091234044717959,0.8850178724594877,5.5,1.0,0.6999540551749333,0.3410781875261897,0.862804784459483,0.31538018798084677,0.00012646342423879963,0.011187784230068814,0.1403917374284823,0.8830645263463709,0.12274898100767154,0.3413504574919288,0.004007860570542959,0.11782492400284084,0.12821247374776898,0.12821247374776898,0.8850178724594877
449.0,3.999044591630004,9.425444323276952,0.1769644090861228,0.21781603440528746,68.24827143028972,63.07772801511543,0.20539211473133345,16.347177427856607,3.6528525721433547,0.42,0.005,0.42,0.005,0.023,0.00575,0.035,0.023,0.00036,0.014,0.013,0.035,0.035,0.035,42.0,0.16091234044717959,0.8850178724594877,5.5,1.0,0.7005466377179997,0.3412413571514486,0.8622654201016859,0.31538864007557715,0.00012746343755521151,0.011131493665581698,0.13996656070705016,0.883088192211616,0.12253077620260037,0.34190806027311177,0.004018504631288428,0.11751534696285261,0.12784984002501742,0.12784984002501742,0.8850178724594877
450.0,3.986959055974788,9.408651168494485,0.17743038103717176,0.21806808280043255,68.2807320291206,63.079394070190396,0.2047246511975437,16.357485487916797,3.6425445120831665,0.42,0.005,0.42,0.005,0.023,0.00575,0.035,0.023,0.00036,0.014,0.013,0.035,0.035,0.035,42.0,0.16091234044717959,0.8850178724594877,5.5,1.0,0.7011398359861593,0.341403660145603,0.8617251392616896,0.315396970350952,0.00012847297813953706,0.011075551265079024,0.1395435669591176,0.8831115169826655,0.1223124651904283,0.3424665114934096,0.004029192333168406,0.11720731788439274,0.12748905792291085,0.12748905792291085,0.8850178724594877
451.0,3.9749355570805682,9.391850739258045,0.17789830994625033,0.21832097318731042,68.31302032360222,63.08103610440387,0.20406137098680788,16.367740948836293,3.6322890511636734,0.42,0.005,0.42,0.005,0.023,0.00575,0.035,0.023,0.00036,0.014,0.013,0.035,0.035,0.035,42.0,0.16091234044717959,0.8850178724594877,5.5,1.0,0.7017336369882081,0.34156510161801107,0.8611839572384064,0.3154051805220194,0.0001294921085935956,0.011019955143249655,0.1391227444978199,0.8831345054616542,0.12209405961035458,0.3430257968035071,0.004039923496547465,0.11690082802917573,0.12713011679072858,0.12713011679072858,0.8850178724594877
452.0,3.962973761565981,9.375043916686288,0.1783681873636771,0.21857469397076465,68.34513732972616,63.08265445463967,0.20340224101705295,16.377944113380327,3.6220858866196366,0.42,0.005,0.42,0.005,0.023,0.00575,0.035,0.023,0.00036,0.014,0.013,0.035,0.035,0.035,42.0,0.16091234044717959,0.8850178724594877,5.5,1.0,0.7023280277471643,0.3417256866486308,0.8606418891219173,0.3154132722731984,0.00013052089186138467,0.010964703418151861,0.13870408165480935,0.8831571623649555,0.12187557091692174,0.3435859019533999,0.004050697942498778,0.11659586875697632,0.12677300603168729,0.12677300603168729,0.8850178724594877
453.0,3.951073349785787,9.358231616879237,0.17884000359547558,0.218829233377324,68.37708405661749,63.084249485189744,0.20274722622286045,16.38809527962718,3.6119347203727883,0.42,0.005,0.42,0.005,0.023,0.00575,0.035,0.023,0.00036,0.014,0.013,0.035,0.035,0.035,42.0,0.16091234044717959,0.8850178724594877,5.5,1.0,0.70292299392419,0.34188542028308744,0.8600989532054298,0.31542124742594874,0.00013155938838616975,0.010909794140371704,0.13828756724250257,0.8831794927926564,0.12165701101943008,0.3441468123477883,0.004061515465709717,0.11629243013571272,0.1264177152130476,0.1264177152130476,0.8850178724594877
454.0,3.93923402584352,9.341414828207373,0.1793137467268877,0.21908457924285257,68.4088615057867,63.08582161317711,0.20209628774528365,16.398194738583143,3.6018352614168205,0.42,0.005,0.42,0.005,0.023,0.00575,0.035,0.023,0.00036,0.014,0.013,0.035,0.035,0.035,42.0,0.16091234044717959,0.8850178724594877,5.5,1.0,0.7035185188819074,0.3420443075289335,0.8595551736117176,0.31542910806588553,0.0001326076538682907,0.010855225239649376,0.1378731909045232,0.8832015025844796,0.12143839276669585,0.34470851270799063,0.004072375813969029,0.11599049988371635,0.12606423414958873,0.12606423414958873,0.8850178724594877
455.0,3.927455433218771,9.32459429709095,0.1797894108508513,0.21934072080193914,68.44047067743251,63.08737109432611,0.20144939818556332,16.40824279428001,3.5917872057199536,0.42,0.005,0.42,0.005,0.023,0.00575,0.035,0.023,0.00036,0.014,0.013,0.035,0.035,0.035,42.0,0.16091234044717959,0.8850178724594877,5.5,1.0,0.7041145923408196,0.3422023533871626,0.8590105584100236,0.31543685547163053,0.00013366575748291094,0.01080099497947267,0.137460940162657,0.8832231953205656,0.12121972586218235,0.34527098991947663,0.00408327886122405,0.11569007226666099,0.1257125522001984,0.1257125522001984,0.8850178724594877
456.0,3.915737244962209,9.30777086390409,0.18026698727170018,0.21959764677502744,68.47191256370411,63.08889825197554,0.2008065252987993,16.418239742290734,3.581790257709233,0.42,0.005,0.42,0.005,0.023,0.00575,0.035,0.023,0.00036,0.014,0.013,0.035,0.035,0.035,42.0,0.16091234044717959,0.8850178724594877,5.5,1.0,0.704711200977546,0.34235956281852054,0.8584651229424908,0.3154444912598777,0.0001347337625073004,0.010747101471383406,0.13705080357367733,0.8832445755276577,0.12100102123075315,0.34583422999102176,0.004094224422542807,0.11539113859602199,0.12536265901982316,0.12536265901982316,0.8850178724594877
457.0,3.904079134949112,9.290945355917241,0.1807464673086734,0.2198553459780758,68.50318815084869,63.09040340408882,0.20016763719101496,16.428185876576794,3.5718441234231704,0.42,0.005,0.42,0.005,0.023,0.00575,0.035,0.023,0.00036,0.014,0.013,0.035,0.035,0.035,42.0,0.16091234044717959,0.8850178724594877,5.5,1.0,0.7053083314367858,0.34251594075424346,0.8579188823892042,0.3154520170204441,0.0001358117324728885,0.010693542830197529,0.13664276972321893,0.8832656476572435,0.12078228962692412,0.3463982190246394,0.004105212313092537,0.1150936902587213,0.125014544319811,0.125014544319811,0.8850178724594877
458.0,3.8924807778793644,9.274118587297192,0.18122784229591496,0.22011380732255703,68.53429841921128,63.09188686325399,0.19953270231915757,16.43808148948822,3.561948510511746,0.42,0.005,0.42,0.005,0.023,0.00575,0.035,0.023,0.00036,0.014,0.013,0.035,0.035,0.035,42.0,0.16091234044717959,0.8850178724594877,5.5,1.0,0.7059059703243699,0.3426714920960564,0.8573718517605692,0.31545943431626994,0.00013689973116289963,0.010640317174272487,0.13623682722577776,0.8832864160855559,0.12056354163486349,0.3469629432163566,0.004116242348137981,0.11479771871890375,0.12466819786791111,0.12466819786791111,0.8850178724594877
459.0,3.880941849277462,9.257291359107057,0.18171110358247416,0.22037301981545845,68.56524434323492,63.09334893668371,0.19890168949109804,16.44792687176356,3.5521031282364035,0.42,0.005,0.42,0.005,0.023,0.00575,0.035,0.023,0.00036,0.014,0.013,0.035,0.035,0.035,42.0,0.16091234044717959,0.8850178724594877,5.5,1.0,0.706504104200095,0.3428262217161746,0.8568240458895482,0.31546674468341857,0.00013799782260997482,0.010587422625766986,0.13583296472471118,0.8833068851135719,0.12034478766839174,0.34752838885697956,0.0041273143430396115,0.11450321551969313,0.12432360948827413,0.12432360948827413,0.8850178724594877
460.0,3.8694620254925094,9.240464459306294,0.18219624253230543,0.2206329725592819,68.59602689146055,63.09478992621527,0.19827456786563102,16.45772231252991,3.542307687470056,0.42,0.005,0.42,0.005,0.023,0.00575,0.035,0.023,0.00036,0.014,0.013,0.035,0.035,0.035,42.0,0.16091234044717959,0.8850178724594877,5.5,1.0,0.7071027195703455,0.3429801344573028,0.856275479423761,0.31547394963107633,0.00013910607109377806,0.010534857310893394,0.13543117089223783,0.8833270589670138,0.12012603797098181,0.34809454233284576,0.004138428113251769,0.11421017228492976,0.12398076906145197,0.12398076906145197,0.8850178724594877
461.0,3.858040983698217,9.223638662750679,0.18268325052426818,0.22089365475204376,68.62664702652698,63.09621012831058,0.19765130695247496,16.467468099302884,3.5325619006970816,0.42,0.005,0.42,0.005,0.023,0.00575,0.035,0.023,0.00036,0.014,0.013,0.035,0.035,0.035,42.0,0.16091234044717959,0.8850178724594877,5.5,1.0,0.7077018028804953,0.34313323513263494,0.8557261668174454,0.3154810506415529,0.00014022454113858733,0.010482619360162787,0.1350314344294376,0.8833469417963482,0.11990730261575881,0.34866139012656444,0.00414958347432073,0.11391858072088915,0.12363966652439787,0.12363966652439787,0.8850178724594877
462.0,3.846678429389075,9.206814864825127,0.18317211934026115,0.22115505378692152,68.65710570897151,63.0976099157572,0.19703187508490622,16.4771645178555,3.522865482144469,0.42,0.005,0.42,0.005,0.023,0.00575,0.035,0.023,0.00036,0.014,0.013,0.035,0.035,0.035,42.0,0.16091234044717959,0.8850178724594877,5.5,1.0,0.7083013522886441,0.34328552854485755,0.8551761273873844,0.315488049578786,0.00014135329840943715,0.010430706979162473,0.13463374502861764,0.8833665388206008,0.11968859324272664,0.34922891583620486,0.004160780256086756,0.11362843173624439,0.12330029187505644,0.12330029187505644,0.8850178724594877
463.0,3.835374039030072,9.189993802718373,0.18366284035566952,0.22141715921592584,68.68740388930298,63.09898956726001,0.19641624260547028,16.486811852491684,3.513218147508283,0.42,0.005,0.42,0.005,0.023,0.00575,0.035,0.023,0.00036,0.014,0.013,0.035,0.035,0.035,42.0,0.16091234044717959,0.8850178724594877,5.5,1.0,0.7089013531564679,0.34343701944651495,0.8546253748241435,0.31549494783630005,0.00014249240784954253,0.010379118300710626,0.13423809136605253,0.8833858539416402,0.11946991943533884,0.34979710639098727,0.0041720182730984635,0.11333971728134123,0.12296263516278992,0.12296263516278992,0.8850178724594877
464.0,3.8241274863404353,9.173176183163296,0.18415540491038454,0.22167996093334222,68.71754251163456,63.10034934553963,0.1958043804059644,16.496410385920942,3.503619614079026,0.42,0.005,0.42,0.005,0.023,0.00575,0.035,0.023,0.00036,0.014,0.013,0.035,0.035,0.035,42.0,0.16091234044717959,0.8850178724594877,5.5,1.0,0.7095017892163876,0.34358771255817283,0.854073921925688,0.31550174672769815,0.00014364193452000632,0.01032785145366947,0.13384446202191524,0.8834048908375548,0.11925129038112284,0.3503659492065319,0.004183297338137245,0.11305242950882183,0.12262668649276592,0.12262668649276592,0.8850178724594877
