APC_PS_VIIIa_l,APC_PS_Va_l,APC_PS_l,APC_f,APC_l,AT_XIa_l,AT_f,II_f,II_l,IIa_AT_f,IIa_TM_PC_l,IIa_TM_l,IIa_f,IX_f,IX_l,IXa_AT_f,IXa_VIIIa_X_l,IXa_VIIIa_l,IXa_f,IXa_l,LIPID,PC_f,PC_l,PS_f,PS_l,TFPI_Xa_TF_VIIa_l,TFPI_Xa_l,TFPI_f,TF_VII_Xa_l,TF_VII_l,TF_VIIa_IX_l,TF_VIIa_IXa_l,TF_VIIa_X_l,TF_VIIa_Xa_l,TF_VIIa_l,TF_l,TM_l,VIII_IIa_l,VIII_Xa_l,VIII_f,VIII_l,VIII_mIIa_l,VIIIa_f,VIIIa_l,VIIIai_f,VIIIai_l,VII_Xa_l,VII_f,VII_l,VIIa_f,VIIa_l,V_IIa_l,V_Xa_l,V_f,V_l,V_mIIa_l,Va_f,Va_l,Vai_f,Vai_l,XI_IIa_l,XI_f,XIa_IX_l,XIa_l,X_f,X_l,Xa_AT_f,Xa_Va_II_l,Xa_Va_l,Xa_Va_mIIa_l,Xa_f,Xa_l,alpha2M_IIa_l,alpha2M_Xa_l,alpha2M_l,mIIa_AT_l,mIIa_f,mIIa_l,Time
1.6142780136705864e-23,1.191975292053187e-21,8.885134866572393e-14,2.423672114952837e-15,1.3907161995502067e-14,2.991880841356485e-16,3399.999999921614,583.6824042454859,816.3175957544889,1.4849179698575766e-14,1.1912882633186383e-13,4.618065177034273e-13,2.28021730655533e-12,0.6319266814880902,89.36794725150992,3.1238650634207184e-10,6.068411551756536e-15,1.2301092197244699e-14,2.4430062035460866e-07,3.636653521456857e-05,32526.68275663708,24.852860988619245,35.14713901138053,3.6444345565622314,296.3555654434382,5.42316320766506e-13,3.992854302019011e-07,2.4999996007140246,1.8023275386525706e-11,0.0005343015235509437,8.945585382785722e-05,0.0,8.78614235404861e-05,8.889302077057514e-05,0.00028092064867600027,0.0039185675110685455,0.9999999999994196,8.861801730177148e-15,9.243893266999766e-07,0.00427781841291515,0.695721242536154,5.3609360215970464e-14,2.7154341639840015e-10,1.4389977913289603e-08,1.4746776021566233e-26,1.0014741421259073e-24,3.2601641586302336e-07,0.38997072460801824,9.609490744803798,0.0013692320130249953,0.09808754006231307,4.3318431276657727e-13,3.8637714437127435e-05,0.17673777055802178,19.823222509020844,2.4293440873262296e-12,9.075349340196264e-09,1.0736149952419385e-06,4.985962897195368e-25,7.361001988741385e-23,4.669134620636862e-13,29.999999999999357,2.5099505492514567e-14,1.561875326300173e-13,62.68283162003427,107.31689678590884,7.807502548182606e-08,5.229598998559179e-12,7.415148908727361e-12,8.116380916444595e-13,1.3160933803769403e-05,4.1276824121752926e-05,4.156389115553474e-15,3.6341827718048494e-08,2599.9999999636593,2.101318983301322e-15,3.364467936043021e-13,1.3850616742115413e-11,2.5300000000000002
1.7127221818167744e-23,1.2657326782396893e-21,9.259834969594298e-14,2.517832253690534e-15,1.4434670077791227e-14,3.116303040630317e-16,3399.999999920576,583.6819278969227,816.3180721030512,1.5387088281650428e-14,1.2351665222596224e-13,4.782318966930818e-13,2.3522842435970435e-12,0.6319274411643248,89.36794585057385,3.164739544066381e-10,6.237454381353054e-15,1.2636430535974541e-14,2.463907711704726e-07,3.666916312400374e-05,32526.65262209494,24.852876656446966,35.1471233435528,3.64443893430566,296.35556106569476,5.536186501593485e-13,4.045712818817735e-07,2.4999995954281617,1.8237208916112132e-11,0.0005361566269754362,8.979239151083658e-05,0.0,8.813586595673526e-05,8.932192602413325e-05,0.0002817875710255906,0.00391480559971644,0.9999999999993987,9.149435779258583e-15,9.335038554459742e-07,0.004277823536468705,0.6957212280844121,5.5389964131123006e-14,2.756084369108861e-10,1.4599569887457581e-08,1.5737130096937915e-26,1.0673311272059128e-24,3.287363350458309e-07,0.3899711017081272,9.609488460116296,0.0013692078965615454,0.09808570713489756,4.4752620335605753e-13,3.9054178592408124e-05,0.17673798009080322,19.823221866320107,2.511340004009237e-12,9.218697760880282e-09,1.0901749776586424e-06,5.324620398526489e-25,7.851588877253592e-23,4.821611295719667e-13,29.999999999999336,2.6111541564805042e-14,1.6194943398581824e-13,62.68298512708814,107.3167416844326,7.910867116261943e-08,5.374927117529346e-12,7.62038487173113e-12,8.343191212829402e-13,1.3275091512062658e-05,4.1618641286358814e-05,4.306953485117564e-15,3.6822962024713754e-08,2599.999999963178,2.18075091770973e-15,3.475977757605327e-13,1.4298771358336276e-11,2.54
1.8166526966918464e-23,1.343665810464001e-21,9.648509286531319e-14,2.6151864537978368e-15,1.4979632783021816e-14,3.2453004603306445e-16,3399.9999999195293,583.6814701217944,816.3185298781788,1.5941952026808278e-14,1.2804483469338468e-13,4.951637041230391e-13,2.4262869906268736e-12,0.631928168917497,89.36794448084703,3.20596291754922e-10,6.410400010596634e-15,1.2979337746577254e-14,2.4848900026094676e-07,3.697292641961532e-05,32526.623669135002,24.85289168031183,35.14710831968792,3.6444431291335815,296.35555687086685,5.651054981455e-13,4.0990286970788107e-07,2.499999590096562,1.8452705530119633e-11,0.0005380098306228668,9.012849950420849e-05,0.0,8.840999439478245e-05,8.975065734630192e-05,0.0002826534878180096,0.003911047511296019,0.9999999999993773,9.445014577509184e-15,9.426626703892922e-07,0.004277828443452908,0.6957212138028519,5.722119392601868e-14,2.7971461330984666e-10,1.4811222142415361e-08,1.6788460678704912e-26,1.1371591673953122e-24,3.314665968143935e-07,0.3899714599970875,9.60948619571513,0.0013691837438134435,0.09808387658116917,4.622729942849818e-13,3.947307502549752e-05,0.17673818069284872,19.823221229938223,2.5957084915242563e-12,9.363626850074213e-09,1.1069129736159485e-06,5.684384052506198e-25,8.372181912565269e-23,4.978327517214282e-13,29.99999999999931,2.7159399318077e-14,1.6789605508328024e-13,62.68313276280326,107.31659245049481,8.015126172463778e-08,5.523605091692625e-12,7.830332019885977e-12,8.575259509303217e-13,1.338970276436364e-05,4.19617473450077e-05,4.462263722976466e-15,3.730825993338153e-08,2599.9999999626925,2.262808080224467e-15,3.590650654774493e-13,1.4759324666409013e-11,2.5500000000000003
1.9263383223477027e-23,1.4259824829840551e-21,1.0051607104988455e-13,2.715826782711957e-15,1.554254048049928e-14,3.3790181791616593e-16,3399.9999999184733,583.6810304093564,816.3189695906159,1.6514223459446996e-14,1.327171630917494e-13,5.126150928824515e-13,2.5022681831279746e-12,0.6319288654036497,89.36794314167344,3.247536528669823e-10,6.5873196330843254e-15,1.3329948637850447e-14,2.5059529696778085e-07,3.727782365213425e-05,32526.59586817445,24.852906073773955,35.14709392622579,3.644447144778114,296.3555528552223,5.7677903788158e-13,4.1528037480799153e-07,2.4999995847190455,1.8669769193127245e-11,0.000539861136426114,9.046417926438721e-05,0.0,8.868380958970188e-05,9.01792117908346e-05,0.0002835184018466813,0.003907293241835732,0.9999999999993552,9.748718343153557e-15,9.518657281195942e-07,0.004277833138325299,0.695721199687049,5.910424220612344e-14,2.8386215193214254e-10,1.502494465198602e-08,1.7904053559969706e-26,1.2111682599567239e-24,3.3420718887995377e-07,0.38997179985778385,9.609483951213923,0.0013691595561801057,0.09808204839926123,4.774340973468761e-13,3.989440390764587e-05,0.17673837254657224,19.82322059969156,2.6825065306502483e-12,9.510146090214945e-09,1.1238300192392943e-06,6.0664047056525115e-25,8.924389963675098e-23,5.139380156121749e-13,29.99999999999929,2.8244162436770387e-14,1.7403239977381855e-13,62.68327472357705,107.31644888770204,8.120283260841306e-08,5.6756939576292805e-12,8.045075768861666e-12,8.812682156411927e-13,1.3504767008575327e-05,4.230614075077819e-05,4.622446494149776e-15,3.779773794066772e-08,2599.999999962203,2.3475643763438804e-15,3.7085609573281556e-13,1.5232560504607606e-11,2.56
2.0420580883084167e-23,1.5128985344922294e-21,1.04695892803609e-13,2.8198474142885843e-15,1.6123894481428413e-14,3.517604965247851e-16,3399.999999917409,583.6806082721511,816.3193917278203,1.7104364691428254e-14,1.375375075834742e-13,5.305994855105807e-13,2.580271175166973e-12,0.6319295312453558,89.36794183243049,3.2894617203949113e-10,6.7682853835698325e-15,1.3688399756895978e-14,2.5270965069274695e-07,3.758385337710508e-05,32526.569191089016,24.852919849632862,35.147080150366875,3.6444509847771647,296.35554901522323,5.886414580064839e-13,4.207039780805323e-07,2.4999995792954306,1.888840387061505e-11,0.0005417105463158743,9.07994322357099e-05,0.0,8.895731225774217e-05,9.060758645311766e-05,0.00028438231589192033,0.0039035427873685895,0.9999999999993323,1.0060730427334915e-14,9.611129851157904e-07,0.00427783762531756,0.6957211857328052,6.104032336881071e-14,2.8805125894149986e-10,1.5240747379867145e-08,1.908733045196746e-26,1.289576964953869e-24,3.369580989736697e-07,0.38997212165269207,9.609481726246711,0.001369135334987334,0.09808022258738117,4.930190924343826e-13,4.031816537924926e-05,0.17673855582499223,19.823219975405912,2.77179216524784e-12,9.658264965805203e-09,1.1409271506751934e-06,6.471881277582858e-25,9.509888258776405e-23,5.304867780820615e-13,29.999999999999265,2.936694071474652e-14,1.8036357913696356e-13,62.683411198123565,107.31631080734415,8.22634192097619e-08,5.8312555586369145e-12,8.264702651693458e-12,9.055556783443012e-13,1.3620283694352654e-05,4.265181995796241e-05,4.787631146975315e-15,3.8291412522374424e-08,2599.99999996171,2.435095370513842e-15,3.829784349996495e-13,1.5718767747201224e-11,2.57
2.1641015102598193e-23,1.604638022777893e-21,1.090292841809473e-13,2.927344658566184e-15,1.672420719037392e-14,3.661213333726906e-16,3399.9999999163347,583.6802032433105,816.3197967566599,1.771284754781858e-14,1.4250982020511403e-13,5.491305776413141e-13,2.660340046833302e-12,0.6319301670368257,89.36794055252399,3.3317398338592585e-10,6.953370345131823e-15,1.4054829402075566e-14,2.5483205090001034e-07,3.7891014154850374e-05,32526.543611031288,24.852933020027628,35.1470669799721,3.6444546525035815,296.35554534749684,6.006949626763316e-13,4.261738601943531e-07,2.4999995738255363,1.9108613529729915e-11,0.000543558062220678,9.113425985025889e-05,0.0,8.923050309537552e-05,9.103577846965817e-05,0.0002852452327225827,0.0038997961439321376,0.9999999999993088,1.038123734753669e-14,9.70404397754269e-07,0.004277841908470174,0.6957211719361133,6.303067385021116e-14,2.922821403295866e-10,1.5458640279564747e-08,2.0341852081498248e-26,1.3726125986045919e-24,3.397193148462148e-07,0.3899724257268689,9.609479520464951,0.0013691110814982245,0.0980783991437997,5.090377293824548e-13,4.074435955035023e-05,0.17673873069315407,19.823219356915082,2.863624514546864e-12,9.807992963335451e-09,1.1582054040732886e-06,6.902061864157854e-25,1.0130419895929549e-22,5.474890675318185e-13,29.99999999999924,3.0528870442200655e-14,1.8689481290781155e-13,62.683542368215626,107.31617802765234,8.333305687973891e-08,5.990352550930476e-12,8.489300327070703e-12,9.303982308212744e-13,1.3736252273208876e-05,4.299878342198026e-05,4.957949748584789e-15,3.878930013346825e-08,2599.999999961212,2.5254783092911466e-15,3.9543978877838755e-13,1.6218240359959975e-11,2.58
2.292768810739082e-23,1.7014333993899477e-21,1.1352109055947573e-13,3.038416991530299e-15,1.7344002256720898e-14,3.8099996043426003e-16,3399.999999915252,583.6798148738576,816.3201851261119,1.8340153693630192e-14,1.4763813593669842e-13,5.682223414476795e-13,2.7425196116785362e-12,0.631930773349014,89.36793930138303,3.3743722083676184e-10,7.142648556342238e-15,1.4429377635966387e-14,2.569624871184996e-07,3.8199304550435046e-05,32526.519102248963,24.852945596536976,35.14705440346274,3.6444581511943017,296.35554184880607,6.129417715994156e-13,4.316902015884881e-07,2.4999995683091827,1.9330402140051186e-11,0.0005454036860669042,9.14686635276842e-05,0.0,8.95033827783468e-05,9.146378501757186e-05,0.0002861071550977159,0.0038960533075684325,0.9999999999992846,1.0710428821004139e-14,9.797399223171278e-07,0.004277845991667072,0.695721158293123,6.507655237206238e-14,2.965550019170892e-10,1.5678633294327184e-08,2.1671321288359215e-26,1.4605114266338789e-24,3.424908242673775e-07,0.389972712410942,9.60947733353454,0.0013690867969240747,0.0980765780668398,5.254999298115523e-13,4.117298650113838e-05,0.17673889730955275,19.823218744059446,2.9580637854338957e-12,9.95933957120583e-09,1.1756658155684013e-06,7.358244840625059e-25,1.0787797353734272e-22,5.649550857501778e-13,29.999999999999215,3.173111479257451e-14,1.9363143090447496e-13,62.68366840942681,107.31605037305701,8.441178092459022e-08,6.1530484098422705e-12,8.718957587625434e-12,9.558058946853397e-13,1.3852672198621944e-05,4.3347029599293784e-05,5.133537120379434e-15,3.929141720805866e-08,2599.9999999607094,2.618792144506911e-15,4.0824800112904803e-13,1.6731277455660616e-11,2.59
2.428514339191861e-23,1.803643159845549e-21,1.1817680054891615e-13,3.153171368489791e-15,1.79838460641195e-14,3.964140241928514e-16,3399.9999999141596,583.679442070099,816.3205579298696,1.8986798508430426e-14,1.52926766317743e-13,5.878896105105666e-13,2.8268561263631518e-12,0.631931353626375,89.36793807556309,3.4173601891946e-10,7.336195153611227e-15,1.4812186736960654e-14,2.591009550477153e-07,3.850872313407942e-05,32526.495585819437,24.852957647629466,35.14704235237024,3.644461500756026,296.35553849924435,6.253841248088209e-13,4.372531832226464e-07,2.4999995627461886,1.9553771248515583e-11,0.0005472474197906939,9.180264475244576e-05,0.0,8.97759513677332e-05,9.189160321428807e-05,0.00028696808638709314,0.0038923142743085897,0.9999999999992597,1.1048501109787747e-14,9.891195124073748e-07,0.004277849898178459,0.6957211447806003,6.717927047813938e-14,3.008700562542357e-10,1.59007363648891e-08,2.3082132198330136e-26,1.5536723617356963e-24,3.452726122308992e-07,0.3899729837731791,9.609475163383722,0.0013690624886236729,0.09807475934867142,5.424159826225497e-13,4.1604046191322045e-05,0.17673905663944248,19.823218135872743,3.055172853848527e-12,1.0112314537480001e-08,1.1933094232502697e-06,7.842709476101907e-25,1.148513863068961e-22,5.828953936252749e-13,29.999999999999186,3.297495727442967e-14,2.0057914058388013e-13,62.68378953134032,107.31592763397968,8.549962675247473e-08,6.3194072652516806e-12,8.953764574490728e-12,9.81788832079034e-13,1.3969543114386541e-05,4.369655679414132e-05,5.314537520699952e-15,3.979778022769275e-08,2599.9999999602032,2.715122544350625e-15,4.214112431252765e-13,1.725818986294529e-11,2.6
2.5719001460747456e-23,1.911713751131314e-21,1.2300237774630245e-13,3.271721206981165e-15,1.8644337673729842e-14,4.123826609918227e-16,3399.9999999130587,583.6790833058898,816.3209166940777,1.9653323477314943e-14,1.5838023779532333e-13,6.081478938667696e-13,2.9133970693547573e-12,0.6319319132500262,89.36793686968296,3.4607051250464336e-10,7.534086334322226e-15,1.520340106933476e-14,2.612474545719307e-07,3.881926848097741e-05,32526.472947085596,24.852969280082064,35.14703071991764,3.644464732329487,296.35553526767086,6.380242811540955e-13,4.4286298633242736e-07,2.4999995571363725,1.9778720770390272e-11,0.0005490892653340896,9.213620504841657e-05,0.0,9.004820850215706e-05,9.231923014954143e-05,0.0002878280303712651,0.0038885790401777844,0.999999999999234,1.1395655975418031e-14,9.985431198018282e-07,0.004277853664340765,0.695721131362247,6.93401829144014e-14,3.0522752037440666e-10,1.6124959426861252e-08,2.458254394728384e-26,1.6526071536130798e-24,3.480646618644556e-07,0.38997324305272335,9.609473006769877,0.001369038168098366,0.09807294297731844,5.597964827587047e-13,4.2037538490313684e-05,0.17673921019179065,19.823217530845085,3.155016765940373e-12,1.0266927785819382e-08,1.211137266498117e-06,8.358414252339816e-25,1.2226466580803386e-22,6.013208530695972e-13,29.99999999999916,3.426177180284338e-14,2.0774394177903568e-13,62.683905965434874,107.3158095789469,8.65966298256083e-08,6.4894939634128454e-12,9.193812718397775e-12,1.0083573434870016e-12,1.4086864793400204e-05,4.404736320834954e-05,5.501102515006762e-15,4.030840569907973e-08,2599.9999999596926,2.8145602917395184e-15,4.3493795349749693e-13,1.7799298060130035e-11,2.61
2.723058432819743e-23,2.0257385788472922e-21,1.280023019158973e-13,3.394162819064697e-15,1.9325991289057648e-14,4.2892038791907615e-16,3399.9999999119477,583.6787390981575,816.321260901809,2.034020713493417e-14,1.640025697038854e-13,6.290111959738102e-13,3.0021885112987097e-12,0.6319324486835645,89.36793568727921,3.504408338778573e-10,7.736398856358544e-15,1.5603165448922694e-14,2.634019668417243e-07,3.9130939169576845e-05,32526.451238580008,24.852980423707947,35.14701957629174,3.644467825316061,296.3555321746843,6.508645005443805e-13,4.485197896098126e-07,2.4999995514795565,2.0005258100038674e-11,0.0005509292246003761,9.246934568796298e-05,0.0,9.032015562374833e-05,9.274666325958533e-05,0.00028868698891905674,0.003884847601253147,0.9999999999992075,1.1752088275867462e-14,1.0080107041972301e-06,0.0042778572663303115,0.6957211180619168,7.156057412639321e-14,3.0962758988504517e-10,1.6351312381335135e-08,2.617312224968132e-26,1.7573641131935927e-24,3.5086696492470853e-07,0.38997348809409094,9.609470865845026,0.0013690138277631203,0.09807112895991014,5.776516058094819e-13,4.2473463519957136e-05,0.17673935697173968,19.82321692997017,3.25765685772784e-12,1.0423188447143737e-08,1.2291503784981947e-06,8.90550728115157e-25,1.301207390124116e-22,6.202419382788501e-13,29.999999999999133,3.5592673590286586e-14,2.15131128708438e-13,62.684017817613224,107.31569610205887,8.770282510904787e-08,6.663374714465572e-12,9.439193973339712e-12,1.0355218322160893e-12,1.4204636430832419e-05,4.4399447516501144e-05,5.693366048490968e-15,4.082330989751461e-08,2599.999999959178,2.917182575851215e-15,4.488361381989022e-13,1.8354907770473897e-11,2.62
2.8823658168420624e-23,2.146011143281112e-21,1.3318202829043125e-13,3.5206050182647036e-15,2.0029383916375854e-14,4.460447729786873e-16,3399.999999910828,583.6784088979887,816.3215911019768,2.1047976974261804e-14,1.6979818165834808e-13,6.50494756938022e-13,3.0932784277716276e-12,0.6319329610892589,89.3679345271896,3.548471164102744e-10,7.943210681552232e-15,1.601162722078294e-14,2.655644830054358e-07,3.9443733783654805e-05,32526.430425269325,24.852991101405298,35.14700889859437,3.6444707863745913,296.35552921362574,6.639070662837105e-13,4.542237727366173e-07,2.49999954577556,2.0233386693169948e-11,0.0005527672995100926,9.280206805618465e-05,0.0,9.059179318597053e-05,9.317389985699718e-05,0.0002895449649023229,0.0038811199535911376,0.9999999999991802,1.2118001586888368e-14,1.017522221012975e-06,0.0042778607120236125,0.6957211048717679,7.384180108018146e-14,3.140704714446572e-10,1.657980513157845e-08,2.785872696066969e-26,1.868250855069995e-24,3.5367950864185863e-07,0.3899737195831393,9.609468739919844,0.0013689894700863604,0.09806931729351308,5.959920213789499e-13,4.291182122607998e-05,0.17673949730361085,19.823216332922676,3.3631581532338975e-12,1.0581106073176413e-08,1.247349795581891e-06,9.485702649203394e-25,1.3844336082435924e-22,6.396696031160371e-13,29.999999999999105,3.696895759348574e-14,2.227465440787322e-13,62.68412525471571,107.31558703647941,8.88182477614835e-08,6.8411162948133616e-12,9.690001795778562e-12,1.063292851121622e-12,1.4322857530309497e-05,4.47528081448241e-05,5.8914757701203226e-15,4.134250918842347e-08,2599.9999999586585,3.0230764935999266e-15,4.631142517852758e-13,1.8925340676258742e-11,2.63
3.0502136199730954e-23,2.272836586020779e-21,1.3854715109036493e-13,3.6511590598685025e-15,2.0755105197434276e-14,4.637738263401784e-16,3399.999999909699,583.6780921475336,816.3219078524307,2.1777171441876067e-14,1.7577158545524285e-13,6.726141223782921e-13,3.1867155792009117e-12,0.6319334516900986,89.36793338819122,3.5928949330679094e-10,8.154600765802318e-15,1.6428935567832986e-14,2.6773499441137546e-07,3.975765091156204e-05,32526.410471213658,24.85300133717161,35.146998662828054,3.6444736225128214,296.35552637748754,6.77154277498797e-13,4.5997511517883087e-07,2.4999995400242048,2.0463109962727314e-11,0.0005546034919819465,9.313437352642583e-05,0.0,9.086312160482139e-05,9.360093729038627e-05,0.0002904019612038707,0.0038773960932522843,0.9999999999991521,1.2493602918032442e-14,1.0270776255629262e-06,0.004277864009708159,0.6957210917835471,7.618524487385508e-14,3.185563716855939e-10,1.6810447570428892e-08,2.964442699276623e-26,1.9855880124871388e-24,3.5650228020674026e-07,0.3899739382415957,9.609466628269146,0.0013689650976643167,0.09806750797506632,6.148285839864523e-13,4.3352611525318625e-05,0.17673963152869623,19.823215739360354,3.471586857288359e-12,1.0740690222371067e-08,1.2657365540162212e-06,1.0100789024065706e-24,1.472573050106479e-22,6.596149876742212e-13,29.999999999999076,3.8391949467857964e-14,2.305961531954001e-13,62.68422844189135,107.31548221706376,8.994293289953113e-08,7.022786327525931e-12,9.946330821731e-12,1.0916810879805765e-12,1.4441527601758927e-05,4.51074435170646e-05,6.095582394852991e-15,4.186601991764801e-08,2599.999999958135,3.1323310637991497e-15,4.777808988105795e-13,1.951092401593967e-11,2.64
3.227008203767298e-23,2.406531958645077e-21,1.4410340576437454e-13,3.7859386757201105e-15,2.150375758600297e-14,4.821260074010931e-16,3399.9999999085603,583.6777882767798,816.3222117231835,2.2528340083708263e-14,1.81927386296165e-13,6.953851473359452e-13,3.2825495188661045e-12,0.631933921777214,89.36793226899296,3.6376809760684256e-10,8.370649066351263e-15,1.6855241524155923e-14,2.699134926150795e-07,4.007268914618765e-05,32526.391339341553,24.853011156249718,35.14698884374993,3.644476341129969,296.35552365887037,6.906084491777649e-13,4.657739961869793e-07,2.49999953422531,2.069443127771207e-11,0.0005564378039328383,9.346626346015948e-05,0.0,9.113414125740731e-05,9.402777294380157e-05,0.0002912579807196053,0.0038736760163011474,0.9999999999991231,1.2879102748722882e-14,1.0366768730615698e-06,0.004277867168132678,0.6957210787885405,7.859231100861837e-14,3.2308549722064934e-10,1.7043249580234277e-08,3.1535505451179167e-26,2.1097095535602566e-24,3.593352667681836e-07,0.3899741448314472,9.609464530127486,0.0013689407132368866,0.09806570100136563,6.341723350647961e-13,4.3795834305545856e-05,0.17673976000733105,19.823215148921935,3.5830103690713137e-12,1.0901950460039927e-08,1.284311689987463e-06,1.0752631501341273e-24,1.5658838918922843e-22,6.800894202488284e-13,29.999999999999044,3.9863006028912846e-14,2.3868604560321905e-13,62.68432754337144,107.31538147958483,9.107691559780316e-08,7.2084532884024956e-12,1.0208276875221986e-11,1.1206973664780715e-12,1.4560646161666389e-05,4.546335205427868e-05,6.305839744433591e-15,4.2393858411478385e-08,2599.999999957607,3.24503725431739e-15,4.928448355087261e-13,2.0111990644863906e-11,2.65
3.413171304809189e-23,2.547426491414063e-21,1.4985667122984113e-13,3.9250601090140295e-15,2.2275956524416182e-14,5.011202318495829e-16,3399.9999999074125,583.6774967003255,816.3225032996367,2.3302043690791857e-14,1.8827028401122908e-13,7.188240001846436e-13,3.3808306009003172e-12,0.6319343727172976,89.3679311682282,3.682830621852227e-10,8.59143654906156e-15,1.7290697988307367e-14,2.720999693865664e-07,4.0388847084923954e-05,32526.372991225,24.85302058527383,35.146979414725806,3.64447895005931,296.35552104994105,7.042719122089001e-13,4.716205947964909e-07,2.499999528378698,2.092735396200778e-11,0.0005582702372778875,9.379773920687188e-05,0.0,9.140485248051811e-05,9.445440423614007e-05,0.0002921130263606761,0.0038699597188062798,0.9999999999990934,1.3274715064326801e-14,1.0463199186301767e-06,0.004277870196557404,0.6957210658775227,8.106442965988572e-14,3.276580546496613e-10,1.7278221032792806e-08,3.3537464769129515e-26,2.2409630974933282e-24,3.62178455430379e-07,0.3899743401593306,9.60946244468477,0.001368916319703494,0.0980638963690476,6.540345049584558e-13,4.424148942629872e-05,0.17673988312096614,19.82321456122506,3.697497295656635e-12,1.1064896358482158e-08,1.3030762395848112e-06,1.1443173451793804e-24,1.664634998179758e-22,7.01104419309966e-13,29.999999999999012,4.1383515713655174e-14,2.470224367267262e-13,62.684422723243195,107.31528465995967,9.222023088897989e-08,7.398186512035179e-12,1.0475936976738577e-11,1.1503526471938824e-12,1.468021273333285e-05,4.582053217462413e-05,6.522404788189382e-15,4.292604097668651e-08,2599.999999957075,3.3612880092339638e-15,5.083149714753626e-13,2.07288790959901e-11,2.66
3.609140370020227e-23,2.6958618619594633e-21,1.5581297211333593e-13,4.068642149088939e-15,2.307233062011569e-14,5.207758787269803e-16,3399.999999906255,583.6772168141539,816.322783185807,2.4098854445011016e-14,1.9480507428251976e-13,7.429471665402713e-13,3.48160998829159e-12,0.631934805960026,89.36793008444732,3.728345197528983e-10,8.817045195692196e-15,1.7735459736622018e-14,2.7429441671759237e-07,4.0706123329631195e-05,32526.355386854397,24.853029652415536,35.14697034758409,3.6444814576107505,296.3555185423896,7.181470134193854e-13,4.775150898280582e-07,2.499999522484189,2.1161881293204254e-11,0.0005601007939304572,9.412880210394685e-05,0.0,9.167525556920137e-05,9.48808286205546e-05,0.00029296710105562225,0.0038662471968401884,0.9999999999990627,1.3680657392227382e-14,1.0560067173029547e-06,0.004277873104804338,0.6957210530407065,8.360305594837474e-14,3.322742505661093e-10,1.751537178929319e-08,3.5656031843171787e-26,2.3797102307973625e-24,3.6503183325023896e-07,0.3899745250809222,9.609460371081873,0.0013688919201389502,0.09806209407457374,6.744265149217629e-13,4.468957671920614e-05,0.17674000127424022,19.82321397586422,3.815117465555412e-12,1.1229537497112114e-08,1.3220312387840142e-06,1.2174438368476096e-24,1.7691061718342685e-22,7.226716954747257e-13,29.99999999999898,4.295489904198673e-14,2.5561166951067735e-13,62.68451414622339,107.31519159347583,9.337291376388011e-08,7.592056197872292e-12,1.074940935168355e-11,1.1806580285889335e-12,1.4800226847131581e-05,4.6178982293152096e-05,6.745437683826297e-15,4.3462583900558884e-08,2599.9999999565384,3.481178275994718e-15,5.242003713496436e-13,2.1361933640607233e-11,2.67
3.815368891965812e-23,2.8521924639751744e-21,1.6197848099110982e-13,4.216806166221491e-15,2.389352182219475e-14,5.411127974903863e-16,3399.9999999050888,583.6769479924066,816.3230520075532,2.491935606484971e-14,2.015366498675476e-13,7.677714531708344e-13,3.58493966088432e-12,0.6319352230454811,89.36792901611034,3.774226028578284e-10,9.04755801117525e-15,1.8189683436520583e-14,2.7649682682890787e-07,4.102451648660241e-05,32526.33848441356,24.85303838752984,35.14696161246977,3.644483872613408,296.3555161273869,7.322361156140487e-13,4.834576598880045e-07,2.499999516541605,2.1398016501421753e-11,0.0005619294758021798,9.44594534765503e-05,0.0,9.194535077533722e-05,9.530704358386213e-05,0.0002938202077525188,0.0038625384464792984,0.9999999999990312,1.4097150837896294e-14,1.06573722403321e-06,0.004277875903307517,0.6957210402676929,8.6209670211201e-14,3.3693429156371523e-10,1.7754711700254935e-08,3.789716316851594e-26,2.526326823508768e-24,3.678953872347627e-07,0.38997470050532773,9.609458308406241,0.0013688675178093145,0.09806029411421464,6.953599791171088e-13,4.514009598841674e-05,0.17674011489705238,19.823213392408658,3.935941942259462e-12,1.139588346258771e-08,1.3411777234310247e-06,1.2948531713858643e-24,1.879588403895254e-22,7.448031534795017e-13,29.99999999999895,4.4578609078109046e-14,2.644602160605116e-13,62.68460197843202,107.31510211401765,9.453499917153259e-08,7.790133416281736e-12,1.1028793438829224e-11,1.2116247479918098e-12,1.4920688040765261e-05,4.653870082159898e-05,6.975101818225135e-15,4.400350345092988e-08,2599.9999999559973,3.604805032567834e-15,5.405102564960145e-13,2.2011504349053913e-11,2.68
