Time,Z,Y,v0,v1,beta,Vm2,n,K2,Vm3,m,Kr,Ka,kf,k,p,cytosol,store,R0,R1,R2,R3,Rf,R_eff
2.33,0.242135916616119,1.7537478049686355,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,3.599877057960854,1.1327562849352115,1.7537478049686355,2.42135916616119
2.34,0.2427623974582953,1.760849383800824,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,3.6174910983757917,1.1496950076249346,1.760849383800824,2.427623974582953
2.35,0.2433905147251375,1.7678865561619796,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,3.6351866587513717,1.1667988834894978,1.7678865561619796,2.433905147251375
2.36,0.24402028463935793,1.7748592203632492,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,3.652964404851469,1.1840693768716604,1.7748592203632492,2.4402028463935794
2.37,0.2446517551937274,1.7817670756446025,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,3.6708259051902723,1.2015084429091134,1.7817670756446025,2.4465175519372737
2.38,0.2452849419543296,1.7886100253161037,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,3.68877181873496,1.2191175952695568,1.7886100253161037,2.4528494195432957
2.39,0.245919896512163,1.7953877542861854,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,3.7068038316116634,1.236898921166662,1.7953877542861854,2.45919896512163
2.4,0.24655663619094517,1.8021001569587838,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,3.7249226651218947,1.2548540237459627,1.8021001569587838,2.4655663619094517
2.41,0.2471952143623178,1.8087469098637814,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,3.743130072875772,1.272985096877073,1.8087469098637814,2.471952143623178
2.42,0.2478356502185927,1.8153278966550457,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,3.761426842700878,1.2912938383602217,1.8153278966550457,2.478356502185927
2.43,0.24847799937617007,1.821842779840123,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,3.7798148100429874,1.309782558617195,1.821842779840123,2.4847799937617006
2.44,0.249122282025202,1.8282914371406644,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,3.7982948054043106,1.3284530402215406,1.8282914371406644,2.49122282025202
2.45,0.24976855354290536,1.8346735432077266,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,3.816868675704105,1.3473076824505426,1.8346735432077266,2.4976855354290537
2.46,0.2504168437827691,1.8409889226499747,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,3.83553754429216,1.366348504963587,1.8409889226499747,2.5041684378276914
2.47,0.2510672013689895,1.847237291594334,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,3.854303083021404,1.385577883894332,1.847237291594334,2.510672013689895
2.48,0.25171966864930057,1.8534184028103646,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,3.873166792756359,1.4049981345354097,1.8534184028103646,2.5171966864930058
2.49,0.25237428519315613,1.8595320248528155,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,3.892130103029804,1.4246115663011472,1.8595320248528155,2.5237428519315612
2.5,0.253031108386578,1.8655778220657475,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,3.911194969632574,1.4444208479512286,1.8655778220657475,2.53031108386578
2.51,0.25369016277385775,1.8715556556531323,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,3.9303624049772545,1.4644281158927135,1.8715556556531323,2.5369016277385774
2.52,0.25435152682165446,1.87746508219289,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,3.949634999541604,1.4846365303600508,1.87746508219289,2.5435152682165447
2.53,0.2550152172474174,1.8833060076546062,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,3.969013556657584,1.5050481755652705,1.8833060076546062,2.550152172474174
2.54,0.25568131978478004,1.8890779511024598,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,3.9885009041706145,1.525666464549753,1.8890779511024598,2.5568131978478004
2.55,0.2563498554631163,1.8947807945459114,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,4.008097990684273,1.546493655232343,1.8947807945459114,2.563498554631163
2.56,0.2570209058978477,1.9004140793521116,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,4.027807550459429,1.5675332051733348,1.9004140793521116,2.570209058978477
2.57,0.2576945113655409,1.9059775791893685,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,4.047631118445058,1.588787843345584,1.9059775791893685,2.576945113655409
2.58,0.2583707209399479,1.911471028717739,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,4.067570498158738,1.6102605266726615,1.911471028717739,2.583707209399479
2.59,0.2590496240200671,1.9168939445601783,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,4.087628696667402,1.6319550807597953,1.9168939445601783,2.590496240200671
2.6,0.25973123957946764,1.9222462249423025,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,4.107806654552015,1.6538739814574916,1.9222462249423025,2.5973123957946767
2.61,0.2604156799172779,1.927527268021854,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,4.128108087297628,1.6760216656535414,1.927527268021854,2.6041567991727788
2.62,0.2611029666356749,1.9327369580209983,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,4.148534038066848,1.6984007815821769,1.9327369580209983,2.6110296663567487
2.63,0.2617931988006204,1.937874763525942,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,4.169087863695349,1.7210156482859542,1.937874763525942,2.617931988006204
2.64,0.2624864399640406,1.9429403436287747,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,4.189771883193194,1.7438699256345147,1.9429403436287747,2.6248643996404057
2.65,0.2631827249589161,1.94793351949206,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,4.210587570740738,1.7669667279613785,1.94793351949206,2.631827249589161
2.66,0.2638821927263503,1.9528535777725808,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,4.231539529909577,1.790311515103657,1.9528535777725808,2.6388219272635025
2.67,0.26458485866706416,1.9577004394579003,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,4.2526286852319,1.8139071275278291,1.9577004394579003,2.645848586670642
2.68,0.2652908422642498,1.9624734981241732,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,4.273859097653509,1.8377587897612757,1.9624734981241732,2.652908422642498
2.69,0.26600022619424246,1.9671723341567222,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,4.295233745999658,1.861871009636275,1.9671723341567222,2.6600022619424246
2.7,0.2667130494115686,1.9717967500107392,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,4.31675430719772,1.8862473744785675,1.9717967500107392,2.667130494115686
2.71,0.2674294797067545,1.9763458947928771,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,4.338426368356793,1.9108945352605025,1.9763458947928771,2.674294797067545
2.72,0.2681495363429732,1.9808196708164199,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,4.360251050160889,1.9358158077348877,1.9808196708164199,2.6814953634297325
2.73,0.26887332250667645,1.9852175808888168,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,4.382232028984507,1.9610165697985176,1.9852175808888168,2.6887332250667644
2.74,0.26960099911233376,1.989538849661424,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,4.404374764160545,1.9865037236896048,1.989538849661424,2.6960099911233377
2.75,0.27033257249334175,1.993783446951609,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,4.4266800358903815,2.012280536164647,1.993783446951609,2.7033257249334177
2.76,0.27106823059146756,1.9979504813113675,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,4.449154179449404,2.038354831476292,1.9979504813113675,2.7106823059146756
2.77,0.27180807282045866,2.0020394812000295,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,4.471800863010869,2.064732405182913,2.0020394812000295,2.7180807282045865
2.78,0.27255213463817896,2.0060502822140145,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,4.494621815441709,2.0914175421722425,2.0060502822140145,2.7255213463817896
2.79,0.2733006582962305,2.0099817611319537,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,4.5176251357537005,2.1184199304081415,2.0099817611319537,2.733006582962305
2.8,0.2740536895220473,2.01383370593448,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,4.540812924760109,2.1457443892502273,2.01383370593448,2.740536895220473
2.81,0.274811333229974,2.017605643369874,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,4.564189122737103,2.1733973793235246,2.017605643369874,2.7481133322997398
2.82,0.2755738356800742,2.0212964625986274,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,4.587762070134596,2.201389279353871,2.0212964625986274,2.755738356800742
2.83,0.27634074220254945,2.024908154525173,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,4.6115184342966415,2.22971170026789,2.024908154525173,2.7634074220254945
2.84,0.2771135612830947,2.0284341094173186,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,4.635505765079633,2.2584097590846346,2.0284341094173186,2.771135612830947
2.85,0.2778914076835503,2.031878206123358,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,4.659697466328266,2.2874637624233136,2.031878206123358,2.778914076835503
2.86,0.2786744409149757,2.0352397515331844,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,4.68409931288325,2.3168823762082753,2.0352397515331844,2.786744409149757
2.87,0.2794629521039904,2.0385175562764104,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,4.708721234021021,2.346678281616282,2.0385175562764104,2.794629521039904
2.88,0.2802572089837759,2.0417105191882827,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,4.733572500273056,2.3768638234992463,2.0417105191882827,2.8025720898377586
2.89,0.28105745173047436,2.044817643460295,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,4.758661586001912,2.4074508587243058,2.044817643460295,2.810574517304744
2.9,0.28186386272210057,2.0478381772719167,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,4.783995210264133,2.4384498475532213,2.0478381772719167,2.8186386272210058
2.91,0.28267661522130844,2.0507714074397496,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,4.8095798529484135,2.4698712170233055,2.0507714074397496,2.8267661522130845
2.92,0.2834959040369753,2.05361652945277,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,4.835422720392146,2.501726268256811,2.05361652945277,2.834959040369753
2.93,0.28432195291087675,2.0563726425726365,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,4.861531986421458,2.5340274657277577,2.0563726425726365,2.8432195291087674
2.94,0.2851550101465557,2.0590387643715387,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,4.8879166636038756,2.566788346732558,2.0590387643715387,2.851550101465557
2.95,0.2859953027392109,2.0616139832906435,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,4.914585154539321,2.600022098817887,2.0616139832906435,2.859953027392109
2.96,0.2868430860665845,2.0640973193570233,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,4.941546827464631,2.6337431655760675,2.0640973193570233,2.868430860665845
2.97,0.28769867688122625,2.0664876446082636,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,4.96881307871512,2.667968409102428,2.0664876446082636,2.8769867688122623
2.98,0.2885623546456658,2.068783920997196,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,4.996394199734024,2.7027138589479356,2.068783920997196,2.8856235464566584
2.99,0.28943441618048354,2.0709850600066657,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,5.02430111623946,2.737996524110714,2.0709850600066657,2.8943441618048356
3.0,0.29031524414854376,2.073089727719025,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,5.052547593389188,2.7738367656972414,2.073089727719025,2.9031524414854375
3.01,0.29120517725889544,2.075096715869014,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,5.081146090339529,2.810253974811229,2.075096715869014,2.9120517725889545
3.02,0.292104546251318,2.077004838973417,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,5.1101089067151735,2.847267760432598,2.077004838973417,2.92104546251318
3.03,0.29301374312994255,2.078812754501493,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,5.139450417778646,2.884900400952898,2.078812754501493,2.9301374312994257
3.04,0.29393327983480205,2.080518812473946,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,5.16918899635537,2.9231790641833855,2.080518812473946,2.9393327983480204
3.05,0.2948635826063435,2.082121582597274,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,5.199340384351477,2.962128580430289,2.082121582597274,2.948635826063435
3.06,0.2958050738502794,2.0836196444080892,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,5.229920326796046,3.0017743008736355,2.0836196444080892,2.9580507385027937
3.07,0.2967583122716165,2.0850112430662984,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,5.260949138822237,3.04214730172854,2.0850112430662984,2.9675831227161646
3.08,0.2977239479500948,2.0862943995664325,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,5.292450289187437,3.0832829645374167,2.0862943995664325,2.9772394795009482
3.09,0.2987025294739395,2.087467383887425,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,5.324444123561001,3.1252138690491362,2.087467383887425,2.9870252947393947
3.1,0.2996946102609018,2.0885284549370775,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,5.356951318750256,3.1679736912381116,2.0885284549370775,2.9969461026090176
3.11,0.30070097182648947,2.089475348521023,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,5.3900002278067936,3.211605902228483,2.089475348521023,3.0070097182648947
3.12,0.30172242945127364,2.090305723010647,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,5.423620564527446,3.2561566138508358,2.090305723010647,3.0172242945127365
3.13,0.30275973370781745,2.09101738574586,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,5.4578401689460385,3.301670781365689,2.09101738574586,3.0275973370781744
3.14,0.3038138782900169,2.091607599404042,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,5.49269517821166,3.348204448367585,2.091607599404042,3.0381387829001687
3.15,0.30488585160232695,2.0920736385124616,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,5.528221883232021,3.395815219861992,2.0920736385124616,3.0488585160232695
3.16,0.30597661033901336,2.092412852643072,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,5.564455855560881,3.444561231415244,2.092412852643072,3.0597661033901336
3.17,0.3070874897857524,2.092621796000759,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,5.601445621131142,3.494518178752345,2.092621796000759,3.070874897857524
3.18,0.3082197673856604,2.092697144309456,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,5.639238235610572,3.5457618685016667,2.092697144309456,3.082197673856604
3.19,0.3093747036619544,2.092635613760601,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,5.677880644287411,3.5983699263415443,2.092635613760601,3.0937470366195443
3.2,0.31055404541479054,2.092432943511366,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,5.717436585951201,3.6524434971459208,2.092432943511366,3.1055404541479055
3.21,0.3117594806369584,2.0920849914615522,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,5.757968459456878,3.7080847537844286,2.0920849914615522,3.117594806369584
3.22,0.31299305323300136,2.0915869268672904,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,5.799551316365156,3.765415188032903,2.0915869268672904,3.1299305323300137
3.23,0.3142569158935635,2.0909337073485825,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,5.842264674147565,3.8245656073030534,2.0909337073485825,3.1425691589356353
3.24,0.3155534823788119,2.0901198110739156,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,5.886197758649973,3.885683522810816,2.0901198110739156,3.1555348237881193
3.25,0.3168856500155023,2.0891388118716274,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,5.9314572227878894,3.948944207930362,2.0891388118716274,3.168856500155023
3.26,0.31825627958026453,2.0879843662961655,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,5.978149666112417,4.014528235381395,2.0879843662961655,3.1825627958026455
3.27,0.3196691190043692,2.086648529308405,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,6.026413265184461,4.082665054455008,2.086648529308405,3.196691190043692
3.28,0.3211281521668532,2.085122953424559,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,6.076395918286742,4.153605026035807,2.085122953424559,3.211281521668532
3.29,0.3226380530393828,2.083398085312851,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,6.128271066067882,4.227642565652276,2.083398085312851,3.226380530393828
3.3,0.32420422386301384,2.0814631448332634,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,6.182239453917247,4.305120887057141,2.0814631448332634,3.2420422386301384
3.31,0.3258327000239513,2.079306279267592,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,6.2385263420403865,4.386430501813466,2.079306279267592,3.2583270002395133
3.32,0.3275307956400989,2.0769135324318997,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,6.2974044212403415,4.4720450141142605,2.0769135324318997,3.2753079564009893
3.33,0.32930703074209333,2.0742689905692964,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,6.359192187593753,4.562523379062829,2.0742689905692964,3.2930703074209333
3.34,0.3311713946481551,2.0713543924185465,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,6.4242641139221535,4.658530052635517,2.0713543924185465,3.311713946481551
3.35,0.33313593597066077,2.0681482431149822,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,6.493072583886023,4.760874499917578,2.0681482431149822,3.3313593597066076
3.36,0.3352148765582335,2.0646257016179463,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,6.566153665615776,4.870529495520609,2.0646257016179463,3.352148765582335
3.37,0.33742581014293915,2.0607567980047135,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,6.6441715530932965,4.988711015816091,2.0607567980047135,3.3742581014293913
3.38,0.3397900836941261,2.0565059711118026,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,6.727935311305705,5.116922369826171,2.0565059711118026,3.397900836941261
3.39,0.3423339712201501,2.05183042765705,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,6.818444703188093,5.257049838688274,2.05183042765705,3.423339712201501
3.4,0.3450908388627482,2.046677154111857,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,6.916973306749722,5.411529540200972,2.046677154111857,3.4509083886274823
3.41,0.3481029401552472,2.0409805666354677,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,7.025141557988349,5.583518011750112,2.0409805666354677,3.4810294015524716
3.42,0.35142469095433587,2.034658181929947,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,7.145046975971329,5.77718302094393,2.034658181929947,3.514246909543359
3.43,0.3551280567348418,2.027603574090417,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,7.2794777315585835,5.998180751303328,2.027603574090417,3.5512805673484182
