Time,srci,srco,srca,srcc,Cbp_P_CSK,CSK_cytoplasm,PTP,PTP_pY789,Cbp,Cbp_P,k1,k2,k3,k4,kPTP,kCbp,p1,p2,p3,src_background,PTP_background,kCSKon,kCSKoff,rho_srca,rho_srco,rho_srcc,Kser,acsk0,ptp_activity,src_activity,default,v1,v2,v3,v4,CSK_translocation,PTP_phosphorylation,Cbp_phosphorylation
1.9000000000000001,0.955777166541071,0.04421995497054782,2.8784743558520278e-06,1.3690378087240804e-11,1.6906269060046884e-05,0.9999830937309405,0.9437739395070215,0.05622606049297874,0.9998086231279639,0.00017447060295307988,1.0,0.8,1.0,10.0,1.0,1.0,0.05,0.15,0.035,0.0001,0.0,0.1,0.01,1.0,0.0,1.0,1.0,0.0,0.05622606049297874,0.00010287848804623011,1.0,0.04299092023254031,4.405358391049736e-06,4.804845712127556e-11,6.845189043620402e-12,1.7277702640011872e-05,0.024695272844752862,0.00010285879948298803
1.9100000000000001,0.9553464109845783,0.04465066625332076,2.9227476683361523e-06,1.410752261021689e-11,1.7079465251297605e-05,0.9999829205347492,0.943527214987849,0.056472785012151264,0.9998075943195809,0.00017532621517708484,1.0,0.8,1.0,10.0,1.0,1.0,0.05,0.15,0.035,0.0001,0.0,0.1,0.01,1.0,0.0,1.0,1.0,0.0,0.056472785012151264,0.00010292276177585876,1.0,0.0431600953742272,4.4494325025071005e-06,4.928161436652174e-11,7.053761305108445e-12,1.7361527417395543e-05,0.02464964519952926,0.00010290295885184865
1.92,0.9549139668620833,0.0450830656600187,2.9674630702471727e-06,1.4535087092408724e-11,1.7253499461878193e-05,0.9999827465005388,0.9432809463214233,0.056719053678576895,0.9998065650666547,0.00017618143394064625,1.0,0.8,1.0,10.0,1.0,1.0,0.05,0.15,0.035,0.0001,0.0,0.1,0.01,1.0,0.0,1.0,1.0,0.0,0.056719053678576895,0.00010296747760533427,1.0,0.04332867539524954,4.493716400215431e-06,5.053958937763931e-11,7.267543546204362e-12,1.7445304424818287e-05,0.024604102329179173,0.00010294756009816695
1.93,0.9544798399446759,0.045517147417705364,3.012622387728217e-06,1.497320256026753e-11,1.7428371205942507e-05,0.9999825716287947,0.9430351326605984,0.056964867339401794,0.9998055353654061,0.0001770362634951417,1.0,0.8,1.0,10.0,1.0,1.0,0.05,0.15,0.035,0.0001,0.0,0.1,0.01,1.0,0.0,1.0,1.0,0.0,0.056964867339401794,0.00010301263736093078,1.0,0.04349666067872411,4.538210281257698e-06,5.182274407866691e-11,7.486601280133766e-12,1.7529034092083046e-05,0.02455864407835006,0.00010299260504604783
1.94,0.9540440361644805,0.045952905592174464,3.0582277005985947e-06,1.5422064352044837e-11,1.7604080011716832e-05,0.9999823959199888,0.9427897731599464,0.05721022684005376,0.9998045052114364,0.00017789070870990488,1.0,0.8,1.0,10.0,1.0,1.0,0.05,0.15,0.035,0.0001,0.0,0.1,0.01,1.0,0.0,1.0,1.0,0.0,0.05721022684005376,0.00010305824312266295,1.0,0.04366405162086949,4.582914331681164e-06,5.3131445295448535e-11,7.711032176022418e-12,1.7612716910646384e-05,0.02451327029224594,0.00010303809577321396
1.95,0.9536065614623397,0.04639033424048223,3.1042811100710957e-06,1.5881875261442722e-11,1.7780625413114315e-05,0.9999822193745874,0.9425448669755976,0.05745513302440257,0.9998034746002795,0.00017874477451690433,1.0,0.8,1.0,10.0,1.0,1.0,0.05,0.15,0.035,0.0001,0.0,0.1,0.01,1.0,0.0,1.0,1.0,0.0,0.05745513302440257,0.00010310429699194636,1.0,0.043830848624253564,4.627828743582783e-06,5.446606339052231e-11,7.940937630721361e-12,1.7696353378171273e-05,0.024467980816378417,0.00010308403437876712
1.96,0.9531674217747905,0.04682942742398825,3.150784719052565e-06,1.6352840718019117e-11,1.795800694903629e-05,0.9999820419930515,0.9423004132652237,0.05769958673477646,0.9998024435274491,0.00017959846586348093,1.0,0.8,1.0,10.0,1.0,1.0,0.05,0.15,0.035,0.0001,0.0,0.1,0.01,1.0,0.0,1.0,1.0,0.0,0.05769958673477646,0.00010315080107189328,1.0,0.04399705209718313,4.6729537165698476e-06,5.5826972158567854e-11,8.176420359009559e-12,1.777994399380794e-05,0.02442277549654505,0.00010313042296349272
1.97,0.9527266230339897,0.04727017920843066,3.1977406322041145e-06,1.683516880441538e-11,1.8136224163388115e-05,0.9999818637758372,0.9420564111880351,0.05794358881196513,0.9998014119884384,0.00018045178771230932,1.0,0.8,1.0,10.0,1.0,1.0,0.05,0.15,0.035,0.0001,0.0,0.1,0.01,1.0,0.0,1.0,1.0,0.0,0.05794358881196513,0.00010319775746737292,1.0,0.044162662453668525,4.718289457780675e-06,5.7214548843001796e-11,8.41758440220769e-12,1.7863489258189797e-05,0.024377654178828825,0.00010317726362991986
1.98,0.9522841711676387,0.04771258366400126,3.2451509560013453e-06,1.7329070273583896e-11,1.8315276605094996e-05,0.9999816847233954,0.9418128599047774,0.05818714009522282,0.9998003799787203,0.00018130474504135936,1.0,0.8,1.0,10.0,1.0,1.0,0.05,0.15,0.035,0.0001,0.0,0.1,0.01,1.0,0.0,1.0,1.0,0.0,0.05818714009522282,0.00010324516828507162,1.0,0.044327680113388286,4.763836181905302e-06,5.86291741526699e-11,8.664535136791948e-12,1.794698967342947e-05,0.024332616709597698,0.00010322455848238153
1.99,0.9518400720989082,0.0481566348654207,3.293017798794557e-06,1.7834758566015687e-11,1.849516382811783e-05,0.9999815048361724,0.9415697585777288,0.05843024142227135,0.9997993474937473,0.00018215734284385748,1.0,0.8,1.0,10.0,1.0,1.0,0.05,0.15,0.035,0.0001,0.0,0.1,0.01,1.0,0.0,1.0,1.0,0.0,0.05843024142227135,0.00010329303563355313,1.0,0.044492105501653854,4.80959411120618e-06,6.007123227863713e-11,8.917379283007844e-12,1.803044574311474e-05,0.024287662935504058,0.00010327230962707482
2.0,0.9513943317463629,0.04860232689201358,3.341343270868967e-06,1.8352449826967996e-11,1.8675885391469037e-05,0.9999813241146092,0.941327106370697,0.05867289362930318,0.9997983145289518,0.00018300958612824843,1.0,0.8,1.0,10.0,1.0,1.0,0.05,0.15,0.035,0.0001,0.0,0.1,0.01,1.0,0.0,1.0,1.0,0.0,0.05867289362930318,0.0001033413616233188,1.0,0.04465593904937428,4.855563475538879e-06,6.154111091107726e-11,9.176224913483998e-12,1.8113857972304555e-05,0.024242792703484214,0.00010332051917212105
2.0100000000000002,0.9509469560238862,0.049049653827783625,3.390129484504926e-06,1.8882362923691914e-11,1.8857440859228395e-05,0.9999811425591414,0.9410849024490157,0.05891509755098449,0.9997972810797459,0.00018386147991815638,1.0,0.8,1.0,10.0,1.0,1.0,0.05,0.15,0.035,0.0001,0.0,0.1,0.01,1.0,0.0,1.0,1.0,0.0,0.05891509755098449,0.00010339014836686785,1.0,0.04481918119302099,4.90174451237281e-06,6.303920125626417e-11,9.441181461845957e-12,1.8197226867524982e-05,0.024198005860757904,0.000103369189227626
2.02,0.9504979508406056,0.049498609761488795,3.439378554038128e-06,1.9424719462659907e-11,1.9039829800558848e-05,0.9999809601702,0.9408431459795421,0.05915685402045814,0.9997962471415213,0.0001847130292523466,1.0,0.8,1.0,10.0,1.0,1.0,0.05,0.15,0.035,0.0001,0.0,0.1,0.01,1.0,0.0,1.0,1.0,0.0,0.05915685402045814,0.0001034393979787576,1.0,0.04498183237459262,4.948137466811949e-06,6.456589805366541e-11,9.712359731329953e-12,1.828055293676519e-05,0.02415330225482782,0.0001034183219057401
2.0300000000000002,0.9500473221008167,0.0499491887867165,3.4890925959198398e-06,1.997974380679356e-11,1.922305178972239e-05,0.9999807769482109,0.9406018361306533,0.05939816386934685,0.9997952127096494,0.00018556423918468694,1.0,0.8,1.0,10.0,1.0,1.0,0.05,0.15,0.035,0.0001,0.0,0.1,0.01,1.0,0.0,1.0,1.0,0.0,0.05939816386934685,0.00010348911257566366,1.0,0.04514389304157986,4.9947425916155895e-06,6.612159959314123e-11,9.98987190339678e-12,1.8363836689473462e-05,0.02410868173347904,0.0001034679193207185
2.04,0.9495950757039083,0.05040138500195864,3.539273728777098e-06,2.054766309269098e-11,1.940710640609584e-05,0.9999805928935945,0.940360972072244,0.05963902792775616,0.9997941777794818,0.00018641511478410905,1.0,0.8,1.0,10.0,1.0,1.0,0.05,0.15,0.035,0.0001,0.0,0.1,0.01,1.0,0.0,1.0,1.0,0.0,0.05963902792775616,0.0001035392942764402,1.0,0.045305363646930344,5.0415601472191e-06,6.770670773224863e-11,1.027383154634549e-11,1.844707863655313e-05,0.024064144144778588,0.00010351798358898133
2.05,0.9491412175442877,0.05085519251068687,3.5899240734729405e-06,2.1128707247854582e-11,1.9591993234186723e-05,0.9999804080067664,0.9401205529757227,0.05987944702427752,0.9997931423463496,0.0001872656611345702,1.0,0.8,1.0,10.0,1.0,1.0,0.05,0.15,0.035,0.0001,0.0,0.1,0.01,1.0,0.0,1.0,1.0,0.0,0.05987944702427752,0.0001035899452021802,1.0,0.04546624464901357,5.08859040175473e-06,6.932162791365439e-11,1.0564353623927291e-11,1.8530279290358568e-05,0.02401968933707487,0.00010356851682917391
2.06,0.9486857535113045,0.05131060542142767,3.641045753166617e-06,2.1723109007918602e-11,1.9777711863649086e-05,0.9999802222881369,0.9398805780140088,0.06011942198599135,0.9997921064055638,0.00018811588333501447,1.0,0.8,1.0,10.0,1.0,1.0,0.05,0.15,0.035,0.0001,0.0,0.1,0.01,1.0,0.0,1.0,1.0,0.0,0.06011942198599135,0.00010364106747627563,1.0,0.04562653651158586,5.135833631072409e-06,7.096676918265672e-11,1.0861554503959301e-11,1.8613439164691208e-05,0.0239753171589972,0.00010361952116222679
2.07,0.9482286894891762,0.05176761784783747,3.6926408933737974e-06,2.233110393387662e-11,1.9964261889299306e-05,0.9999800357381112,0.9396410463615301,0.06035895363847004,0.9997910699524154,0.00018896578649933417,1.0,0.8,1.0,10.0,1.0,1.0,0.05,0.15,0.035,0.0001,0.0,0.1,0.01,1.0,0.0,1.0,1.0,0.0,0.06035895363847004,0.00010369266322447775,1.0,0.045786239703755414,5.183290118760585e-06,7.264254420481808e-11,1.116555196693831e-11,1.869655877479546e-05,0.023931027459455315,0.00010367099871141609
2.08,0.9477700313569127,0.05222622390877788,3.744711622026801e-06,2.2952930429309352e-11,2.0151642911131973e-05,0.9999798483570894,0.9394019571942192,0.06059804280578108,0.9997900329821751,0.0001898153757563316,1.0,0.8,1.0,10.0,1.0,1.0,0.05,0.15,0.035,0.0001,0.0,0.1,0.01,1.0,0.0,1.0,1.0,0.0,0.06059804280578108,0.00010374473457495723,1.0,0.04594535469994733,5.230960156167107e-06,7.434936928371116e-11,1.1476465214654676e-11,1.877963863735472e-05,0.023886820087638823,0.0001037229516024235
2.09,0.9473097849882411,0.05268641772839075,3.797260069534797e-06,2.3588829757612027e-11,2.0339854534335667e-05,0.9999796601454662,0.9391633096895101,0.06083669031049004,0.9997889954900935,0.00019066465624968012,1.0,0.8,1.0,10.0,1.0,1.0,0.05,0.15,0.035,0.0001,0.0,0.1,0.01,1.0,0.0,1.0,1.0,0.0,0.06083669031049004,0.00010379728365836456,1.0,0.0461038819798687,5.278844042420122e-06,7.608766437877854e-11,1.1794414878806014e-11,1.8862679270487372e-05,0.023842694893016724,0.0001037753819633966
2.1,0.9468479562515307,0.053148193436173385,3.850288368844037e-06,2.4239046059222206e-11,2.0528896369308857e-05,0.9999794711036313,0.9389251030263365,0.06107489697366369,0.9997879574714014,0.000191513633137886,1.0,0.8,1.0,10.0,1.0,1.0,0.05,0.15,0.035,0.0001,0.0,0.1,0.01,1.0,0.0,1.0,1.0,0.0,0.06107489697366369,0.0001038503126078901,1.0,0.046261822028473745,5.326942084449017e-06,7.785785312330898e-11,1.2119523029611103e-11,1.894568119374273e-05,0.02379865172533691,0.00010382829192500897
2.11,0.9463845510097173,0.05361154516705361,3.903798655498054e-06,2.490382636884716e-11,2.071876803167566e-05,0.9999792812319689,0.9386873363851272,0.06131266361487298,0.9997869189213092,0.00019236231159424955,1.0,0.8,1.0,10.0,1.0,1.0,0.05,0.15,0.035,0.0001,0.0,0.1,0.01,1.0,0.0,1.0,1.0,0.0,0.06131266361487298,0.00010390382355932443,1.0,0.04641917533592898,5.3752545970053875e-06,7.966036284253044e-11,1.245191318442358e-11,1.9028644928097015e-05,0.023754690434625643,0.0001038816836205203
2.12,0.9459195751202285,0.054076467061465044,3.957793067697893e-06,2.5583420632691697e-11,2.0909469142301744e-05,0.9999790905308583,0.9384500089478041,0.061549991052196176,0.9997858798350076,0.00019321069680682679,1.0,0.8,1.0,10.0,1.0,1.0,0.05,0.15,0.035,0.0001,0.0,0.1,0.01,1.0,0.0,1.0,1.0,0.0,0.061549991052196176,0.00010395781865111853,1.0,0.04657594239757848,5.4237819026840725e-06,8.149562457182347e-11,1.2791710316345849e-11,1.911157099594939e-05,0.023710810871187052,0.0001039355591858367
2.13,0.9454530344349081,0.05454295326542205,4.0122737463623115e-06,2.6278081725685528e-11,2.11009993273101e-05,0.9999788990006733,0.9382131198977783,0.061786880102221824,0.999784840207667,0.00019405879397839076,1.0,0.8,1.0,10.0,1.0,1.0,0.05,0.15,0.035,0.0001,0.0,0.1,0.01,1.0,0.0,1.0,1.0,0.0,0.061786880102221824,0.00010401230002444404,1.0,0.046732123713909016,5.472524331944193e-06,8.336407307505405e-11,1.3139040862842764e-11,1.9194459921117866e-05,0.023667012885602648,0.0001039899207595707
2.14,0.9449849347999414,0.05501099793059512,4.067242835188011e-06,2.69880654687111e-11,2.129335821809693e-05,0.9999787066417825,0.9379766684199483,0.06202333158005188,0.999783800034438,0.00019490660832639315,1.0,0.8,1.0,10.0,1.0,1.0,0.05,0.15,0.035,0.0001,0.0,0.1,0.01,1.0,0.0,1.0,1.0,0.0,0.06202333158005188,0.00010406726982325348,1.0,0.046887719790515515,5.5214822231302804e-06,8.526614686303048e-11,1.349403273435555e-11,1.927731222883534e-05,0.023623296328730788,0.00010404477048310156
2.15,0.9445152823630367,0.05548059490684676,4.122702781294152e-06,2.7713705834005053e-11,2.148654545084927e-05,0.9999785134545497,0.9377406537032502,0.062259346296749944,0.9997827593097122,0.0001957541458503998,1.0,0.8,1.0,10.0,1.0,1.0,0.05,0.15,0.035,0.0001,0.0,0.1,0.01,1.0,0.0,1.0,1.0,0.0,0.062259346296749944,0.00010412273049499998,1.0,0.047042731151446186,5.570655892123167e-06,8.720229092367102e-11,1.3856852917002527e-11,1.9360128522496296e-05,0.023579661052461016,0.00010410011080115259
2.16,0.9440440830078001,0.05595173830837615,4.178655782014384e-06,2.845527656785291e-11,2.16805606674778e-05,0.9999783194393331,0.9375050749359535,0.062494925064046754,0.9997817180284823,0.00019660141191940676,1.0,0.8,1.0,10.0,1.0,1.0,0.05,0.15,0.035,0.0001,0.0,0.1,0.01,1.0,0.0,1.0,1.0,0.0,0.062494925064046754,0.00010417868423729096,1.0,0.04719715831472651,5.620045688655137e-06,8.917295188904198e-11,1.4227638283926455e-11,1.9442909342382072e-05,0.02353610690832397,0.00010415594390870552
2.17,0.9435713423204062,0.05642442254707748,4.235103752426418e-06,2.921298307060489e-11,2.187540351568656e-05,0.9999781245964848,0.9372699313053805,0.0627300686946197,0.9997806761864227,0.0001974484111887421,1.0,0.8,1.0,10.0,1.0,1.0,0.05,0.15,0.035,0.0001,0.0,0.1,0.01,1.0,0.0,1.0,1.0,0.0,0.0627300686946197,0.00010423513296540948,1.0,0.04735100179061552,5.669651999069749e-06,9.117857756729115e-11,1.4606491535302446e-11,1.9525655157350528e-05,0.023492633747409467,0.00010421227171853878
2.18,0.9430970661334939,0.05689864178814667,4.29204885756811e-06,2.9987095527390844e-11,2.207107364810687e-05,0.9999779289263524,0.9370352220024273,0.06296477799757294,0.9997796337785806,0.00019829514895876733,1.0,0.8,1.0,10.0,1.0,1.0,0.05,0.15,0.035,0.0001,0.0,0.1,0.01,1.0,0.0,1.0,1.0,0.0,0.06296477799757294,0.00010429207884466365,1.0,0.04750426210529286,5.719475192645262e-06,9.321962178651937e-11,1.4993547763695422e-11,1.9608366500712e-05,0.02344924142170233,0.00010426909639332468
2.19,0.9426212602741224,0.057374390202355637,4.349493266001704e-06,3.0777887266838977e-11,2.226757072272163e-05,0.9999777324292778,0.9368009462194647,0.06319905378053547,0.9997785907999822,0.00019914163054546682,1.0,0.8,1.0,10.0,1.0,1.0,0.05,0.15,0.035,0.0001,0.0,0.1,0.01,1.0,0.0,1.0,1.0,0.0,0.06319905378053547,0.00010434952404388897,1.0,0.04765693978990081,5.769515646624092e-06,9.529654222659185e-11,1.5388943633419488e-11,1.9691043907285277e-05,0.023405929783462814,0.00010432642009924817
2.2,0.9421439305637049,0.05785166196611867,4.407439149882731e-06,3.1585634780472597e-11,2.2464894402881215e-05,0.9999775351055977,0.9365671031503361,0.06343289684966415,0.9997775472456327,0.00019998786128043176,1.0,0.8,1.0,10.0,1.0,1.0,0.05,0.15,0.035,0.0001,0.0,0.1,0.01,1.0,0.0,1.0,1.0,0.0,0.06343289684966415,0.00010440747073551752,1.0,0.04780903538051061,5.81977374623445e-06,9.74098004388714e-11,1.5792817390236298e-11,1.977368791339582e-05,0.02336269868522616,0.00010438424500607589
2.21,0.9416650828179428,0.05833045126155858,4.4658886850288874e-06,3.2410617742106264e-11,2.2663044357319202e-05,0.9999773369556433,0.9363336919903535,0.06366630800964662,0.9997765031105166,0.00020083384651084342,1.0,0.8,1.0,10.0,1.0,1.0,0.05,0.15,0.035,0.0001,0.0,0.1,0.01,1.0,0.0,1.0,1.0,0.0,0.06366630800964662,0.00010446592109564664,1.0,0.047960549418088916,5.870249884711996e-06,9.955986186609812e-11,1.6205308871053132e-11,1.9856299056873972e-05,0.023319547979802048,0.00010444257328722474
2.22,0.9411847228467581,0.05881075227657312,4.524844050988932e-06,3.325311902724257e-11,2.2862020260168284e-05,0.9999771379797404,0.9361007119362958,0.06389928806370432,0.9997754583895969,0.00020167959159945697,1.0,0.8,1.0,10.0,1.0,1.0,0.05,0.15,0.035,0.0001,0.0,0.1,0.01,1.0,0.0,1.0,1.0,0.0,0.06389928806370432,0.00010452487730410796,1.0,0.04811148244846411,5.920944463321647e-06,1.0174719586242016e-10,1.6626559513621286e-11,1.9938877877053106e-05,0.02327647752027414,0.00010450140711983091
2.23,0.9407028564542287,0.05929255920490111,4.584307431111553e-06,3.411342473246829e-11,2.3061821790976003e-05,0.9999769381782095,0.9358681621864048,0.06413183781359547,0.9997744130778162,0.0002025251019245849,1.0,0.8,1.0,10.0,1.0,1.0,0.05,0.15,0.035,0.0001,0.0,0.1,0.01,1.0,0.0,1.0,1.0,0.0,0.06413183781359547,0.00010458434154453629,1.0,0.04826183502229295,5.97185789137944e-06,1.0397227571357448e-10,1.7056712366234144e-11,2.0021424914767865e-05,0.023233487159999608,0.00010456074868481864
2.24,0.9402194894385206,0.05977586624618886,4.644281012614282e-06,3.499182419485111e-11,2.3262448634720633e-05,0.9999767375513658,0.9356360419403822,0.06436395805961803,0.9997733671700958,0.0002033703828800809,1.0,0.8,1.0,10.0,1.0,1.0,0.05,0.15,0.035,0.0001,0.0,0.1,0.01,1.0,0.0,1.0,1.0,0.0,0.06436395805961803,0.00010464431600443847,1.0,0.04841160769502699,6.02299058627452e-06,1.0623557865722252e-10,1.7495912097425555e-11,2.010394071235234e-05,0.023190576752608626,0.000104620600166969
2.25,0.9397346275918225,0.06026066760605627,4.70476698665235e-06,3.588861001133586e-11,2.3463900481826958e-05,0.9999765360995188,0.9354043503993875,0.0645956496006127,0.9997723206613363,0.00020421543987532304,1.0,0.8,1.0,10.0,1.0,1.0,0.05,0.15,0.035,0.0001,0.0,0.1,0.01,1.0,0.0,1.0,1.0,0.0,0.0645956496006127,0.00010470480287526236,1.0,0.048560801026879236,6.0743429734912126e-06,1.0853758590343939e-10,1.794430500566793e-11,2.0186425813638242e-05,0.023147746152003896,0.0001046809637549888
2.2600000000000002,0.9392482767002789,0.06074695749616332,4.7657675483875995e-06,3.6804078058141213e-11,2.3666177028182122e-05,0.9999763338229724,0.9351730867660344,0.06482691323396587,0.9997712735464169,0.00020506027833519776,1.0,0.8,1.0,10.0,1.0,1.0,0.05,0.15,0.035,0.0001,0.0,0.1,0.01,1.0,0.0,1.0,1.0,0.0,0.06482691323396587,0.00010476580435246566,1.0,0.04870941558279073,6.125915486631214e-06,1.1087878265536146e-10,1.8402039029070607e-11,2.0268880763953113e-05,0.023104995212360153,0.00010474184164157934
2.27,0.9387604425439242,0.06123473013427611,4.827284897057352e-06,3.773852751015585e-11,2.3869277975151413e-05,0.9999761307220254,0.9349422502443876,0.06505774975561263,0.9997702258201964,0.00020590490370008322,1.0,0.8,1.0,10.0,1.0,1.0,0.05,0.15,0.035,0.0001,0.0,0.1,0.01,1.0,0.0,1.0,1.0,0.0,0.06505774975561263,0.00010482732263558487,1.0,0.04885745193239732,6.177708567435866e-06,1.1325965812999128e-10,1.8869263755077925e-11,2.0351306110118534e-05,0.023062323788123687,0.00010480323602350526
2.2800000000000002,0.938271130896616,0.06172397974433336,4.889321236043308e-06,3.869226086033526e-11,2.4073203029594125e-05,0.999975926796971,0.9347118400399604,0.06528815996003974,0.9997691774775121,0.00020674932142583307,1.0,0.8,1.0,10.0,1.0,1.0,0.05,0.15,0.035,0.0001,0.0,0.1,0.01,1.0,0.0,1.0,1.0,0.0,0.06528815996003974,0.00010488935992830418,1.0,0.04900491064999634,6.229722665808573e-06,1.1568070557916454e-10,1.934613043016763e-11,2.0433702400448286e-05,0.023019731734011856,0.0001048651491016634
2.29,0.937780347525969,0.06221470055651245,4.9518787729404205e-06,3.9665583939097846e-11,2.427795190387932e-05,0.9999757220480967,0.9344818553597116,0.06551814464028857,0.9997681285131809,0.00020759353698375982,1.0,0.8,1.0,10.0,1.0,1.0,0.05,0.15,0.035,0.0001,0.0,0.1,0.01,1.0,0.0,1.0,1.0,0.0,0.06551814464028857,0.00010495191843852436,1.0,0.04915179231451339,6.28195823983729e-06,1.1814242231067783e-10,1.9832791969548923e-11,2.0516070184746556e-05,0.02297721890501262,0.0001049275830811515
2.3000000000000003,0.9372880981932882,0.06270688680729597,5.014959719625796e-06,4.065880593372174e-11,2.448352431590172e-05,0.9999755164756846,0.934252295412042,0.06574770458795819,0.9997670789219981,0.00020843755586061872,1.0,0.8,1.0,10.0,1.0,1.0,0.05,0.15,0.035,0.0001,0.0,0.1,0.01,1.0,0.0,1.0,1.0,0.0,0.06574770458795819,0.00010501500037843174,1.0,0.04929809750946925,6.334415755817172e-06,1.2064530970958228e-10,2.032940296686087e-11,2.0598410014306142e-05,0.022934785156383995,0.00010499054017133722
2.31,0.9367943886535036,0.06320053273953767,5.078566292327563e-06,4.1672239407740915e-11,2.4689919989097446e-05,0.9999753100800115,0.934023159406792,0.06597684059320817,0.9997660286987388,0.00020928138355859113,1.0,0.8,1.0,10.0,1.0,1.0,0.05,0.15,0.035,0.0001,0.0,0.1,0.01,1.0,0.0,1.0,1.0,0.0,0.06597684059320817,0.00010507860796456697,1.0,0.049443826822946686,6.38709568827328e-06,1.2318987325964157e-10,2.0836119703870457e-11,2.0680722441906626e-05,0.02289243034365363,0.00010505402258592678
2.32,0.9362992246551026,0.06369563260252906,5.1427007116937755e-06,4.270620032034193e-11,2.48971386524599e-05,0.999975102861348,0.9337944465552385,0.06620555344476173,0.9997649778381563,0.0002101250255952682,1.0,0.8,1.0,10.0,1.0,1.0,0.05,0.15,0.035,0.0001,0.0,0.1,0.01,1.0,0.0,1.0,1.0,0.0,0.06620555344476173,0.0001051427434178941,1.0,0.04958898084755744,6.439998519983474e-06,1.2577662256495925e-10,2.1353100160170965e-11,2.0763008021812575e-05,0.0228501543226183,0.00010511803254303385
2.33,0.9358026119400643,0.06419218065206546,5.207365202861292e-06,4.37610080457603e-11,2.5105180040555568e-05,0.99997489481996,0.9335661560700915,0.06643384392990866,0.9997639263349837,0.00021096848750363454,1.0,0.8,1.0,10.0,1.0,1.0,0.05,0.15,0.035,0.0001,0.0,0.1,0.01,1.0,0.0,1.0,1.0,0.0,0.06643384392990866,0.00010520740896386933,1.0,0.049733560180409225,6.493124742001366e-06,1.284060713717749e-10,2.188050402288015e-11,2.0845267309771744e-05,0.022807956949343407,0.00010518257226524836
2.34,0.9353045562437934,0.06469017115051233,5.272561995524654e-06,4.4836985392676784e-11,2.5314043893539792e-05,0.9999746859561071,0.9333382871654919,0.06666171283450822,0.9997628741839326,0.00021181177483205164,1.0,0.8,1.0,10.0,1.0,1.0,0.05,0.15,0.035,0.0001,0.0,0.1,0.01,1.0,0.0,1.0,1.0,0.0,0.06666171283450822,0.00010527260683251005,1.0,0.049877565423072735,6.5464748536794365e-06,1.3107873759043153e-10,2.2418492696338392e-11,2.092750086301325e-05,0.02276583808016249,0.00010524764397970535
2.35,0.934805063295053,0.0651895983668716,5.33829332400499e-06,4.593445862361418e-11,2.5523729957172682e-05,0.9999744762700434,0.933110839057008,0.06688916094299227,0.999761821379694,0.00021265489314424164,1.0,0.8,1.0,10.0,1.0,1.0,0.05,0.15,0.035,0.0001,0.0,0.1,0.01,1.0,0.0,1.0,1.0,0.0,0.06688916094299227,0.00010533833925846362,1.0,0.05002099718154877,6.600049362692258e-06,1.337951433175178e-10,2.296722931180709e-11,2.1009709240245782e-05,0.022723797571676783,0.00010531324991815372
2.36,0.9343041388158994,0.06569045657684787,5.40456142731888e-06,4.7053757474333415e-11,2.5734237982834822e-05,0.9999742657620178,0.9328838109616321,0.06711618903836811,0.9997607679169378,0.00021349784801927082,1.0,0.8,1.0,10.0,1.0,1.0,0.05,0.15,0.035,0.0001,0.0,0.1,0.01,1.0,0.0,1.0,1.0,0.0,0.06711618903836811,0.00010540460848107635,1.0,0.05016385606623534,6.653848785059853e-06,1.3655581485818318e-10,2.3526878737166708e-11,2.1091893001655775e-05,0.022681835280754653,0.00010537939231702507
2.37,0.9338017885216146,0.06619274006291476,5.471368549247264e-06,4.8195215173230364e-11,2.59455677275432e-05,0.999974054432273,0.9326572020977787,0.06734279790222154,0.9997597137903129,0.0002143406450515333,1.0,0.8,1.0,10.0,1.0,1.0,0.05,0.15,0.035,0.0001,0.0,0.1,0.01,1.0,0.0,1.0,1.0,0.0,0.06734279790222154,0.00010547141674446245,1.0,0.050306142691894914,6.7078736451711944e-06,1.3936128274863273e-10,2.4097607586615182e-11,2.1174052708905617e-05,0.022639951064531202,0.0001054460734175026
2.38,0.9332980181965945,0.06669644303837209,5.538716994057022e-06,4.9359183977463935e-11,2.6157718953261204e-05,0.9999738422810472,0.9324310116861687,0.06756898831383153,0.9997586589942551,0.00021518329004079965,1.0,0.8,1.0,10.0,1.0,1.0,0.05,0.15,0.035,0.0001,0.0,0.1,0.01,1.0,0.0,1.0,1.0,0.0,0.06756898831383153,0.000105538766353241,1.0,0.050447857681066084,6.762124468716149e-06,1.4221208239191248e-10,2.4679591988731967e-11,2.1256188944144935e-05,0.022598144780624038,0.00010551329552122424
2.39,0.9327928341385346,0.06720155920283549,5.606609452082874e-06,5.054612594979233e-11,2.637069142278671e-05,0.9999736293085777,0.9322052389550226,0.06779476104497764,0.999757603521862,0.00021602579010389296,1.0,0.8,1.0,10.0,1.0,1.0,0.05,0.15,0.035,0.0001,0.0,0.1,0.01,1.0,0.0,1.0,1.0,0.0,0.06779476104497764,0.00010560665999820883,1.0,0.05058900168433066,6.816601741479206e-06,1.4510875776454435e-10,2.5273062974896165e-11,2.133830242121642e-05,0.022556416288398023,0.00010558106131575735
