APC,HC,HC3,HC36,HC5,HC53,HC536,HC56,LC,LC_APC,Va,Va3,Va36,Va36_APC,Va3_APC,Va5,Va53,Va536,Va536_APC,Va53_APC,Va56,Va56_APC,Va5_APC,VaA3,VaA36,VaA53,VaA536,VaLCA1,VaLCA1_APC,Va_APC,Time
3.5469137345664033e-10,1.6017125663351025e-11,2.0928651232791025e-14,5.142405083470128e-18,6.140290673230687e-13,4.863146685654796e-14,3.463408875765884e-17,2.5254774908209574e-16,1.6104908241495717e-11,5.960989315609705e-13,1.7305699239710695e-07,4.533346354817351e-10,1.2672404256140639e-13,4.5085181626357133e-14,1.4071348618270422e-10,1.5215264509204774e-08,1.4383441843978786e-09,1.2651234109504786e-12,7.9445797801641e-13,6.815022676211562e-10,7.810416845130037e-12,3.671720804208885e-12,5.261258334853405e-09,5.5294121111628875e-11,1.4199571554729527e-14,1.4388136381767188e-10,1.1209943874677698e-13,1.6544854433423527e-10,3.385323960539402e-11,3.5228717633830565e-09,5.1000000000000005
3.5469137088656804e-10,1.6046888299587423e-11,2.100668542329225e-14,5.164222316041896e-18,6.166487967403265e-13,4.8879190801547376e-14,3.485209798437493e-17,2.5389309484749243e-16,1.6136078195308115e-11,5.976386867100245e-13,1.7302024470479198e-07,4.540314768107918e-10,1.2695907548798897e-13,4.508280336496239e-14,1.4069683750121075e-10,1.5246689785954653e-08,1.4422016182252216e-09,1.269883388457407e-12,7.954665074568922e-13,6.818211884955169e-10,7.833351327935873e-12,3.673793909541853e-12,5.2616605413003425e-09,5.5460548058551296e-11,1.4247710384682516e-14,1.444755066181009e-10,1.1267692355946626e-13,1.6615758272534575e-10,3.390539658527744e-11,3.522110511322337e-09,5.11
3.546913676852337e-10,1.6076644615868535e-11,2.108483937343753e-14,5.1860799240879e-18,6.192739304226974e-13,4.912757841035421e-14,3.507092637521216e-17,2.552423871558328e-16,1.6167247748700907e-11,5.991787148180442e-13,1.7298350472157737e-07,4.547277645362071e-10,1.2719394492297668e-13,4.5080461209136815e-14,1.406802241446304e-10,1.5278106738462617e-08,1.446058820307791e-09,1.274647397243345e-12,7.964723353146411e-13,6.821392685719848e-10,7.856292100573652e-12,3.675861499914013e-12,5.262063194643509e-09,5.5627165498171797e-11,1.429591436242611e-14,1.4507081850534686e-10,1.1325602408182825e-13,1.668680112179945e-10,3.3957524723995043e-11,3.52134965521824e-09,5.12
3.546913638112886e-10,1.6106394613502337e-11,2.116311298265017e-14,5.207977876152777e-18,6.219044669389343e-13,4.937662966626954e-14,3.5290574629763206e-17,2.5659562722521896e-16,1.6198416903833517e-11,6.007190134869325e-13,1.7294677244925218e-07,4.5542349973316693e-10,1.2742865140107606e-13,4.5078154585394045e-14,1.406636445901727e-10,1.530951537181305e-08,1.4499157835877862e-09,1.2794154165570967e-12,7.97475473149535e-13,6.824565164188526e-10,7.8792391159831e-12,3.677923627988134e-12,5.2624662962068185e-09,5.579397329489002e-11,1.434418345343657e-14,1.4566729916697576e-10,1.1383674072571346e-13,1.6757982894513924e-10,3.400962444093209e-11,3.5205891862620573e-09,5.13
3.5469135922198085e-10,1.6136138293795718e-11,2.1241506150262733e-14,5.229916140749103e-18,6.245404048591955e-13,4.962634455253476e-14,3.551104344428227e-17,2.579528162721478e-16,1.6229585662863043e-11,6.022595803211062e-13,1.7291004788968467e-07,4.561186834881228e-10,1.2766319545698323e-13,4.5075882928679595e-14,1.406470972953101e-10,1.5340915690994286e-08,1.4537725010073825e-09,1.2841874257821656e-12,7.984759323956136e-13,6.827729406114185e-10,7.902192327207375e-12,3.679980346243569e-12,5.262869847535025e-09,5.596097131339456e-11,1.439251762313089e-14,1.462649482904328e-10,1.1441907390242572e-13,1.682930350436403e-10,3.406169615173872e-11,3.51982909544241e-09,5.14
3.546913538731343e-10,1.6165875658054464e-11,2.1320018775511843e-14,5.2518946863551656e-18,6.271817427550484e-13,4.9876723052359135e-14,3.5732333511709953e-17,2.5931395551167663e-16,1.6260754027944555e-11,6.038004129271647e-13,1.7287333104482511e-07,4.568133168992163e-10,1.2789757762545509e-13,4.5073645682513453e-14,1.4063058069700573e-10,1.5372307700897005e-08,1.4576289655072339e-09,1.2889634044369408e-12,7.994737243592294e-13,6.830885497339278e-10,7.925151687385518e-12,3.6820317069832554e-12,5.263273850399215e-09,5.612815941867079e-11,1.4440916836865706e-14,1.4686376556303115e-10,1.1500302402277372e-13,1.6900762865429443e-10,3.4113740268293013e-11,3.51906937353864e-09,5.15
3.5469134771912743e-10,1.619560670758322e-11,2.1398650757532994e-14,5.273913481412748e-18,6.298284791994714e-13,5.012776514894726e-14,3.5954445521698096e-17,2.606790461575887e-16,1.6291922001231433e-11,6.053415089135585e-13,1.7283662191670819e-07,4.575074010767036e-10,1.2813179844137997e-13,4.507144229913276e-14,1.406140932109411e-10,1.540369140631264e-08,1.4614851700249735e-09,1.29374333217488e-12,8.004688602171993e-13,6.834033523815133e-10,7.948117149744916e-12,3.6840777623407065e-12,5.2636783068022925e-09,5.629553747600857e-11,1.448938105993612e-14,1.4746375067194069e-10,1.1558859149712237e-13,1.6972360892186774e-10,3.4165757198664074e-11,3.5183100111142035e-09,5.16
3.5469134071287275e-10,1.6225331443685478e-11,2.147740199535542e-14,5.295972494324914e-18,6.324806127668587e-13,5.0379470825526683e-14,3.6177380160634767e-17,2.6204808942255923e-16,1.6323089584875725e-11,6.068828658902597e-13,1.7279992050745576e-07,4.5820093714338085e-10,1.2836585843984879e-13,4.506927223963444e-14,1.4059763323074377e-10,1.5435066811931793e-08,1.465341107493719e-09,1.2985271887846984e-12,8.01461351014956e-13,6.837173571621371e-10,7.971088667593774e-12,3.6861185642870135e-12,5.2640832189844776e-09,5.646310535101012e-11,1.453791025757461e-14,1.4806490330417687e-10,1.1617577673544451e-13,1.7044097499512998e-10,3.421774734707517e-11,3.5175509985100653e-09,5.17
3.546913328057957e-10,1.625504986766354e-11,2.1556272387896883e-14,5.3180716934537876e-18,6.351381420330218e-13,5.06318400653754e-14,3.640113811166907e-17,2.634210865183209e-16,1.6354256781028437e-11,6.084244814684301e-13,1.727632268192794e-07,4.5889392623500843e-10,1.2859975815622585e-13,4.506713497411781e-14,1.4058119912721513e-10,1.5466433922342627e-08,1.4691967708405728e-09,1.3033149541905518e-12,8.024512076646996e-13,6.84030572698531e-10,7.994066194313558e-12,3.688154164637837e-12,5.264488589428792e-09,5.663086290959779e-11,1.45865043949499e-14,1.4866722314658958e-10,1.1676458014737238e-13,1.7115972602688765e-10,3.426971111386678e-11,3.5167923258380917e-09,5.18
3.5469132394781365e-10,1.628476198081851e-11,2.163526183395852e-14,5.340211047118335e-18,6.378010655751937e-13,5.0884872851849385e-14,3.6625720054736085e-17,2.6479803865582947e-16,1.6385423591839895e-11,6.099663532600907e-13,1.7272654085448314e-07,4.5958636950073593e-10,1.2883349812621995e-13,4.506502998182728e-14,1.4056478924755807e-10,1.5497792742029288e-08,1.473052152985125e-09,1.308106608452223e-12,8.034384409435489e-13,6.84343007630138e-10,8.017049683351471e-12,3.690184615060407e-12,5.264894420866548e-09,5.679881001802186e-11,1.4635163437165832e-14,1.4927070988585184e-10,1.173550021422491e-13,1.7187986117401778e-10,3.432164889545966e-11,3.516033982974444e-09,5.19
3.5469131562278217e-10,1.6314467785158813e-11,2.1714370416042867e-14,5.362390629803645e-18,6.404693819193933e-13,5.113856832366535e-14,3.685112631999063e-17,2.661789420267315e-16,1.6416590007156107e-11,6.115084911715157e-13,1.7268986254626973e-07,4.6027825215647836e-10,1.2906707358669299e-13,4.50629576801633e-14,1.4054843333654201e-10,1.5529143316114283e-08,1.4769072941512094e-09,1.3129021097890636e-12,8.044231312437822e-13,6.846546050533054e-10,8.040039316426525e-12,3.692209751072299e-12,5.265300567939703e-09,5.696694623219349e-11,1.4683887327967534e-14,1.4987536361702447e-10,1.1794704164356158e-13,1.7260137803018456e-10,3.4373562748028825e-11,3.5152761389699034e-09,5.2
3.5469131904120893e-10,1.634416728718094e-11,2.1793599381167697e-14,5.384611188867562e-18,6.431430892595752e-13,5.139292026765495e-14,3.707735503853923e-17,2.6756376102544795e-16,1.644775593886941e-11,6.130509829980786e-13,1.7265319138953617e-07,4.6096945839725953e-10,1.293004462006532e-13,4.5060924380954036e-14,1.4053236019260913e-10,1.5560485947753123e-08,1.480762534313006e-09,1.3177012773223565e-12,8.054058007446569e-13,6.849648927078095e-10,8.063036721193084e-12,3.694228039501303e-12,5.265705945697269e-09,5.713526914003659e-11,1.4732675876129787e-14,1.504811870235687e-10,1.185406881622321e-13,1.7332426426319999e-10,3.442546526446763e-11,3.5145200993516037e-09,5.21
3.546913225658113e-10,1.6373860482837152e-11,2.1872947241111807e-14,5.406871891296694e-18,6.458221865743141e-13,5.164793503977041e-14,3.7304409495278305e-17,2.6895253471934577e-16,1.6478921481942888e-11,6.145937336166378e-13,1.7261652790884933e-07,4.6166010970896303e-10,1.2953365647940665e-13,4.505892258496429e-14,1.4051633106115724e-10,1.5591820333762487e-08,1.484617509458586e-09,1.322504257294151e-12,8.063859336431847e-13,6.852743738494715e-10,8.086040129757189e-12,3.696241161034899e-12,5.266111676651249e-09,5.7303780952357625e-11,1.4781529207172917e-14,1.510881767095324e-10,1.191359533135719e-13,1.7404853086515622e-10,3.44773442792786e-11,3.5137644998459275e-09,5.22
3.5469132619096265e-10,1.6403547373446842e-11,2.1952413900227383e-14,5.4291727087220136e-18,6.485066724448196e-13,5.1903612596063664e-14,3.753229034609206e-17,2.70345264152226e-16,1.651008663812116e-11,6.161367410452485e-13,1.725798721046242e-07,4.6235020677201303e-10,1.2976670478578142e-13,4.505695184011386e-14,1.4050034522474186e-10,1.5623146479539733e-08,1.4884722140246721e-09,1.3273110295829919e-12,8.073635424607036e-13,6.855830550393138e-10,8.109049503288582e-12,3.698249159684532e-12,5.266517759683136e-09,5.747248152653881e-11,1.483044728522693e-14,1.5169633237425932e-10,1.1973283745723168e-13,1.747741769577988e-10,3.4529200227765926e-11,3.513009335244023e-09,5.23
3.5469132991045503e-10,1.6433227960328535e-11,2.203199926284754e-14,5.451513612791572e-18,6.511965454537014e-13,5.2159952892234814e-14,3.776099824354225e-17,2.717419503645697e-16,1.6541251409141535e-11,6.176800033094278e-13,1.7254322397733475e-07,4.6303975027163495e-10,1.2999959147974507e-13,4.5055011704804704e-14,1.4048440195956463e-10,1.565446439039757e-08,1.492326642464766e-09,1.3321215741892147e-12,8.083386396210797e-13,6.858909428207377e-10,8.132064803138312e-12,3.700252079203105e-12,5.266924193850535e-09,5.764137072012052e-11,1.4879430074336992e-14,1.5230565371713466e-10,1.203313409518325e-13,1.7550120166605855e-10,3.4581033542247026e-11,3.512254600188815e-09,5.24
3.5469133371748494e-10,1.6462902244799868e-11,2.2111703233281962e-14,5.473894575168751e-18,6.538918041849733e-13,5.241695588365622e-14,3.7990533836891684e-17,2.7314259439368354e-16,1.6572415796734316e-11,6.192235184418764e-13,1.7250658352751623e-07,4.6372874089821354e-10,1.3023231691845354e-13,4.505310174806752e-14,1.4046850053483295e-10,1.5685774071562667e-08,1.4961807892478506e-09,1.3369358712350416e-12,8.093112374491517e-13,6.861980437211893e-10,8.155085990832187e-12,3.702249963091072e-12,5.267330978392017e-09,5.7810448390807883e-11,1.492847753846225e-14,1.529161404375759e-10,1.2093146415501146e-13,1.762296041180789e-10,3.4632844652022676e-11,3.5115002891691516e-09,5.25
3.546913376046385e-10,1.6492570228177575e-11,2.2191525715812472e-14,5.4963155675304716e-18,6.56592447224056e-13,5.2674621525396394e-14,3.822089777212759e-17,2.7454719727384374e-16,1.6603579802623046e-11,6.207672844821986e-13,1.7246995075576762e-07,4.6441717934765035e-10,1.304648814562997e-13,4.5051221549708245e-14,1.4045264021211976e-10,1.571707552817421e-08,1.5000346488570902e-09,1.341753900964672e-12,8.102813481691756e-13,6.865043642538247e-10,8.178113028064166e-12,3.7042428546025186e-12,5.2677381127319976e-09,5.797971439647717e-11,1.49775896414746e-14,1.5352779223502306e-10,1.2153320742346674e-13,1.7695938344524257e-10,3.4684633983347015e-11,3.5107463965139497e-09,5.26
3.546913415638773e-10,1.652223191177746e-11,2.227146661468865e-14,5.518776561565433e-18,6.592984731577795e-13,5.293294977224405e-14,3.8452090691985095e-17,2.7595576003644076e-16,1.6634743428524816e-11,6.223112994766235e-13,1.7243332566275382e-07,4.651050663217217e-10,1.306972854449621e-13,4.504937070045461e-14,1.4043682024472302e-10,1.5748368765282487e-08,1.5038882157885321e-09,1.3465756437443772e-12,8.112489839032686e-13,6.868099109191765e-10,8.201145876689792e-12,3.706230796751262e-12,5.2681455964856e-09,5.814916859518235e-11,1.5026766347157463e-14,1.5414060880892938e-10,1.2213657111300304e-13,1.7769053878219876e-10,3.4736401959397676e-11,3.509992916386343e-09,5.2700000000000005
3.5469134558652367e-10,1.655188729691436e-11,2.2351525834123387e-14,5.541277528972329e-18,6.620098805743854e-13,5.3191940578731965e-14,3.8684113235970585e-17,2.773682837101238e-16,1.6665906676150517e-11,6.238555614777253e-13,1.7239670824920803e-07,4.657924025284361e-10,1.3092952923345353e-13,4.50475488021027e-14,1.4042103987702572e-10,1.577965378784746e-08,1.507741484549806e-09,1.3514010800625918e-12,8.122141566698535e-13,6.871146902068188e-10,8.224184498719602e-12,3.708213832316931e-12,5.268553429463521e-09,5.83188108451615e-11,1.507600761920458e-14,1.5475458985875153e-10,1.227415555785765e-13,1.784230692668897e-10,3.478814900024581e-11,3.50923984277783e-09,5.28
3.5469134966324646e-10,1.6581536384902142e-11,2.243170327828854e-14,5.563818441458086e-18,6.647266680635314e-13,5.345159389916113e-14,3.8916966040385233e-17,2.787847693209458e-16,1.6697069547205142e-11,6.254000685441448e-13,1.7236009851593412e-07,4.664791886823925e-10,1.3116161316816987e-13,4.5045755467663454e-14,1.404052983438553e-10,1.5810930600737355e-08,1.5115944496588282e-09,1.3562301905300083e-12,8.13176878382104e-13,6.874187085970331e-10,8.247228856312558e-12,3.710192003851061e-12,5.2689616116769035e-09,5.84886410048434e-11,1.5125313421218795e-14,1.553697350839406e-10,1.233481611743405e-13,1.7915697404057812e-10,3.4839875522826206e-11,3.5084871695024184e-09,5.29
3.5469135378404624e-10,1.661117917705368e-11,2.2511998851310473e-14,5.5863992707360884e-18,6.674488342162926e-13,5.3711909687624614e-14,3.915064973834837e-17,2.8020521789250775e-16,1.6728232043388053e-11,6.269448187403093e-13,1.7232349646380888e-07,4.671654255051379e-10,1.3139353759293868e-13,4.504399032150926e-14,1.403895948698435e-10,1.584219920872721e-08,1.5154471056424997e-09,1.36106295587967e-12,8.141371608463882e-13,6.877219725624742e-10,8.270278911769452e-12,3.712165353683179e-12,5.269370143342199e-09,5.86586589328539e-11,1.5174683716710844e-14,1.559860441839322e-10,1.2395638825369053e-13,1.7989225224787407e-10,3.489158194090736e-11,3.5077348901907746e-09,5.3
3.546913579382412e-10,1.6640815674680818e-11,2.2592412457265703e-14,5.609019988524403e-18,6.701763776251653e-13,5.397288789803161e-14,3.9385164959820934e-17,2.816296304461033e-16,1.675939416639327e-11,6.284898101361543e-13,1.7228690209378447e-07,4.67851113725525e-10,1.3162530284906787e-13,4.5042252999520443e-14,1.4037392866878594e-10,1.587345961649749e-08,1.5192994470354092e-09,1.3658993569670635e-12,8.150950157607134e-13,6.880244885698361e-10,8.29333462752634e-12,3.714133923926897e-12,5.269779024886038e-09,5.882886448802255e-11,1.5224118469098132e-14,1.5660351685813722e-10,1.2456623716930968e-13,1.8062890303676176e-10,3.49432686650615e-11,3.50698299828437e-09,5.3100000000000005
3.5469136211445237e-10,1.6670445879094352e-11,2.2672944000176436e-14,5.631680566544004e-18,6.729092968840686e-13,5.423452848413132e-14,3.962051233162886e-17,2.830580080008631e-16,1.679055591790973e-11,6.300350408068429e-13,1.7225031540689057e-07,4.685362540800698e-10,1.318569092753944e-13,4.504054314923184e-14,1.4035829894300196e-10,1.590471182863263e-08,1.5231514683785326e-09,1.370739374770211e-12,8.160504547131704e-13,6.883262630815166e-10,8.316395966147944e-12,3.716097756485998e-12,5.270188256950098e-09,5.899925752938893e-11,1.527361764170351e-14,1.5722215280593215e-10,1.251777082732137e-13,1.813669255586265e-10,3.4994936102634735e-11,3.5062314870296267e-09,5.32
3.546913663005893e-10,1.6700069791604013e-11,2.2753593384006225e-14,5.654380976517012e-18,6.756475905883489e-13,5.4496831399537075e-14,3.985669247748659e-17,2.844903515739001e-16,1.6821717299621587e-11,6.315805088324882e-13,1.7221373640423692e-07,4.6922084731331e-10,1.3208835720833297e-13,4.503886042997933e-14,1.4034270488269416e-10,1.5935955849619634e-08,1.5270031642179352e-09,1.375582990389765e-12,8.170034891803782e-13,6.886273025572848e-10,8.339462890321089e-12,3.7180568930605264e-12,5.270597840395969e-09,5.916983791620925e-11,1.532318119775408e-14,1.578419517266498e-10,1.2579080191679654e-13,1.8210631896828192e-10,3.504658465771707e-11,3.5054803494720667e-09,5.33
3.5469137048383536e-10,1.672968741351844e-11,2.283436051265553e-14,5.6771211901649085e-18,6.783912573347816e-13,5.475979659775022e-14,4.009370601802045e-17,2.8592666218045365e-16,1.6852878313208484e-11,6.331262122978728e-13,1.7217716508701544e-07,4.699048941781623e-10,1.3231964698192477e-13,4.5037204513046376e-14,1.403271456653082e-10,1.596719168384664e-08,1.5308545291034728e-09,1.3804301850491013e-12,8.17954130525928e-13,6.88927613455945e-10,8.362535362848106e-12,3.720011375152878e-12,5.271007776310021e-09,5.934060550796282e-11,1.5372809100379964e-14,1.5846291331956968e-10,1.264055184508755e-13,1.8284708242399678e-10,3.509821473111251e-11,3.5047295784504574e-09,5.34
3.546913746506337e-10,1.675929874614516e-11,2.2915245289957327e-14,5.699901179206775e-18,6.811402957215744e-13,5.502342403218415e-14,4.033155357079211e-17,2.873669408340342e-16,1.6884038960345833e-11,6.346721492921703e-13,1.721406014565027e-07,4.705883954362803e-10,1.3255077892788604e-13,4.5035575081810566e-14,1.4031162045489248e-10,1.599841933560151e-08,1.5347055575874924e-09,1.385280940094411e-12,8.189023899988281e-13,6.892272022370037e-10,8.385613346640266e-12,3.7219612440738866e-12,5.2714180660082764e-09,5.95115601643585e-11,1.5422501312613094e-14,1.5908503728390856e-10,1.2702185822573653e-13,1.83589215087522e-10,3.514982672030915e-11,3.5039791665909583e-09,5.3500000000000005
3.5469137878667244e-10,1.6788903790790564e-11,2.2996247619672677e-14,5.722720915357507e-18,6.838947043483696e-13,5.528771365618822e-14,4.0570235750321956e-17,2.888111885465676e-16,1.6915199242705085e-11,6.362183179086653e-13,1.7210404551406225e-07,4.71271351858412e-10,1.3278175337565677e-13,4.503397183189016e-14,1.4029612840145777e-10,1.6029638809070382e-08,1.5385562442235324e-09,1.3901352369947934e-12,8.198482787319477e-13,6.895260753623345e-10,8.408696804711182e-12,3.723906540948916e-12,5.271828711041271e-09,5.968270174534123e-11,1.5472257797385986e-14,1.5970832331881087e-10,1.276398215911793e-13,1.8433271612411738e-10,3.520142101944918e-11,3.5032291063012694e-09,5.36
3.5469138287687005e-10,1.6818502548759875e-11,2.307736740548637e-14,5.745580370326056e-18,6.866544818162478e-13,5.5552665423071815e-14,4.0809753168112603e-17,2.902594063285402e-16,1.6946359161954024e-11,6.377647162444751e-13,1.7206749726114685e-07,4.719537642247581e-10,1.330125706524495e-13,4.503239447129062e-14,1.4028066864033693e-10,1.606085010833627e-08,1.5424065835650255e-09,1.3949930573423502e-12,8.207918077404621e-13,6.898242392978443e-10,8.431785700170246e-12,3.725847306723949e-12,5.272239713198927e-09,5.985403011109847e-11,1.5522078517530545e-14,1.6033277112333946e-10,1.282594088965629e-13,1.8507758470257903e-10,3.525299801929906e-11,3.5024793897647776e-09,5.37
3.546913869053614e-10,1.6848095021357148e-11,2.3158604551002484e-14,5.768479515813649e-18,6.894196267277301e-13,5.581827928612829e-14,4.105010643267228e-17,2.9171159518914337e-16,1.697751871975703e-11,6.393113424002696e-13,1.7203095669930086e-07,4.726356333253293e-10,1.3324323108329786e-13,4.503084272055116e-14,1.4026524029154468e-10,1.609205323737764e-08,1.5462565701639983e-09,1.3998543828522782e-12,8.217329879202965e-13,6.901217005151389e-10,8.454879996216035e-12,3.727783582171673e-12,5.272651074515415e-09,6.002554512206674e-11,1.5571963435776833e-14,1.6095838039646594e-10,1.2888062049085075e-13,1.8582381999526604e-10,3.530455810721952e-11,3.5017300089347025e-09,5.38
3.5469139085548273e-10,1.6877681209885222e-11,2.3239958959739993e-14,5.791418323512018e-18,6.921901376867808e-13,5.6084555198658955e-14,4.129129614953828e-17,2.931677561364178e-16,1.7008677917775372e-11,6.408581944799929e-13,1.7199442383016262e-07,4.733169599603046e-10,1.3347373499110539e-13,4.502931631289127e-14,1.402498424591372e-10,1.6123248200066976e-08,1.5501061985697735e-09,1.404719195362962e-12,8.226718300465708e-13,6.904184654931886e-10,8.477979656129736e-12,3.729715407897573e-12,5.273062797274027e-09,6.01972466389381e-11,1.562191251475186e-14,1.6158515083706114e-10,1.2950345672265608e-13,1.8657142117812745e-10,3.5356101667135645e-11,3.500980955528246e-09,5.39
3.546913947097576e-10,1.6907261115645713e-11,2.3321430535128374e-14,5.814396765101629e-18,6.949660132988115e-13,5.635149311399707e-14,4.15333229213004e-17,2.9462789017739835e-16,1.703983675766749e-11,6.424052705905832e-13,1.7195789865546664e-07,4.739977449403885e-10,1.3370408269669407e-13,4.5027814994357304e-14,1.4023447423057184e-10,1.615443500016936e-08,1.5539554633276696e-09,1.409587476836068e-12,8.236083447720437e-13,6.90714540719994e-10,8.501084643268566e-12,3.731642824346022e-12,5.273474884012042e-09,6.036913452266658e-11,1.5671925716978368e-14,1.6221308214388588e-10,1.3012791794028712e-13,1.8732038743072936e-10,3.5407629079507e-11,3.5002322210207363e-09,5.4
3.54691398449882e-10,1.693683473993898e-11,2.340301918050316e-14,5.837414812249902e-18,6.977472521706816e-13,5.6619092985531756e-14,4.177618734762428e-17,2.960919983182584e-16,1.7070995241089245e-11,6.439525688416937e-13,1.7192138117704609e-07,4.74677989087169e-10,1.3393427451885312e-13,4.5026338523968956e-14,1.4021913467606688e-10,1.6185613641341047e-08,1.557804358977703e-09,1.414459209356635e-12,8.245425426255573e-13,6.910099326942515e-10,8.524194921059181e-12,3.7335658718063646e-12,5.273887337525592e-09,6.054120863447473e-11,1.5722003004873596e-14,1.6284217401558106e-10,1.3075400449179228e-13,1.8807071793628167e-10,3.5459140721297643e-11,3.4994837966397773e-09,5.41
3.546914020567104e-10,1.6966402084064124e-11,2.3484724799101597e-14,5.860472436609451e-18,7.005338529107035e-13,5.688735476673213e-14,4.2019890025274984e-17,2.9756008156445473e-16,1.7102153369694238e-11,6.455000873454143e-13,1.71884871396835e-07,4.753576932334754e-10,1.3416431077438762e-13,4.502488667386584e-14,1.4020382284796113e-10,1.6216784127128048e-08,1.5616528800532887e-09,1.419334375133171e-12,8.254744340104818e-13,6.913046479270192e-10,8.547310452991111e-12,3.735484590419011e-12,5.274300160874532e-09,6.071346883586012e-11,1.577214434074811e-14,1.6347242615065867e-10,1.3138171672500564e-13,1.8882241188166537e-10,3.5510636965946216e-11,3.4987356733593945e-09,5.42
3.5469140551024067e-10,1.699596314931893e-11,2.35665472940582e-14,5.883569609816303e-18,7.033258141286443e-13,5.715627841117112e-14,4.226443154814033e-17,2.990321409208721e-16,1.713331114513406e-11,6.470478242159913e-13,1.7184836931687066e-07,4.760368582237364e-10,1.3439419177816726e-13,4.502345922945405e-14,1.4018853778007367e-10,1.6247946460964704e-08,1.565501021079942e-09,1.424212956497743e-12,8.264040292031593e-13,6.915986929433829e-10,8.570431202610168e-12,3.7373990201815235e-12,5.2747133573873066e-09,6.088591498860175e-11,1.5822349686804533e-14,1.6410383824749193e-10,1.3201105498759217e-13,1.895754684574593e-10,3.556211818333605e-11,3.4979878418941817e-09,5.43
3.5469140878960007e-10,1.7025517936999885e-11,2.3648486568400365e-14,5.90670630348813e-18,7.06123134435729e-13,5.742586387254961e-14,4.250981250725439e-17,3.0050817739196782e-16,1.7164468569058585e-11,6.485957775695485e-13,1.7181187493929595e-07,4.767154849143371e-10,1.3462391784317498e-13,4.502205598955263e-14,1.401732784870636e-10,1.6279100646172268e-08,1.5693487765739787e-09,1.4290949359060726e-12,8.273313383513489e-13,6.918920742841211e-10,8.593557133511868e-12,3.739309200954709e-12,5.275126930665818e-09,6.105854695476663e-11,1.5872619005136385e-14,1.6473641000430607e-10,1.3264201962709292e-13,1.9032988685796717e-10,3.5613584739765214e-11,3.4972402926934494e-09,5.44
3.546914118730307e-10,1.7055066448402114e-11,2.373054252504394e-14,5.929882489222467e-18,7.089258124446423e-13,5.769611110472021e-14,4.27560334908208e-17,3.019881919819159e-16,1.7195625643116238e-11,6.501439455238078e-13,1.7177538826636165e-07,4.773935741739776e-10,1.3485348928055556e-13,4.502067676654021e-14,1.401580439637896e-10,1.631024668595746e-08,1.573196141041216e-09,1.433980295937626e-12,8.282563714726704e-13,6.921847985073714e-10,8.616688209334846e-12,3.741215172468703e-12,5.275540884590291e-09,6.123136459671616e-11,1.5922952257726807e-14,1.6537014111916846e-10,1.332746109909702e-13,1.9108566628124443e-10,3.5665036997916586e-11,3.4964930159353697e-09,5.45
3.546914147378746e-10,1.708460868481939e-11,2.3812715066788857e-14,5.953098138594956e-18,7.117338467695332e-13,5.796702006171149e-14,4.300309508423633e-17,3.034721856947523e-16,1.7226782368954288e-11,6.516923261978105e-13,1.717389093004287e-07,4.780711268840301e-10,1.3508290639966449e-13,4.501932138650146e-14,1.4014283318466972e-10,1.6341384583411085e-08,1.5770431089756743e-09,1.4388690192957105e-12,8.291791384530496e-13,6.924768721902955e-10,8.639824393754285e-12,3.7431169743290654e-12,5.275955223324144e-09,6.140436777711275e-11,1.5973349406447398e-14,1.6600503128997963e-10,1.3390882942665322e-13,1.9184280592912544e-10,3.571647531682795e-11,3.4957460015211256e-09,5.46
3.5469141736056004e-10,1.7114144647544094e-11,2.3895004096314714e-14,5.97635322315756e-18,7.145472360260165e-13,5.823859069775176e-14,4.325099787011425e-17,3.049601595345193e-16,1.7257938748219123e-11,6.532409177116375e-13,1.7170243804397068e-07,4.787481439388973e-10,1.3531216950811653e-13,4.5017989689373696e-14,1.401276451030411e-10,1.6372514341506563e-08,1.5808896748582785e-09,1.4437610888075655e-12,8.300996490451617e-13,6.927683019307457e-10,8.662965650475327e-12,3.745014646022862e-12,5.2763699513188585e-09,6.157755635892621e-11,1.6023810413056966e-14,1.666410802144634e-10,1.34544675281583e-13,1.9260130500725035e-10,3.576790005186204e-11,3.494999239069056e-09,5.47
3.546914197165863e-10,1.7143674337867207e-11,2.397740951617636e-14,5.9996477144368e-18,7.173659788311765e-13,5.85108229672932e-14,4.34997424283078e-17,3.0645211450541024e-16,1.728909478255652e-11,6.547897181861303e-13,1.7166597449957602e-07,4.794246262463697e-10,1.3554127891183443e-13,4.5016681529093375e-14,1.401124786505196e-10,1.6403635963098542e-08,1.5847358331555587e-09,1.4486564874244562e-12,8.31017912866877e-13,6.930590943489303e-10,8.686111943226493e-12,3.746908226924762e-12,5.276785073318838e-09,6.175093020544027e-11,1.6074335239200338e-14,1.6727828759015768e-10,1.3518214890325788e-13,1.9336116272509213e-10,3.581931155467665e-11,3.4942527179088044e-09,5.48
