Time,_5mTHF,THF,DHF,_5_10_CH2THF,_5_10_CHTHF,_10fTHF,Ser,Gly,dUMP,GAR,AICAR,HCOOH,NADPH,Hcy,NE_k1,NE_k2,MS_Vmax,MS_Km_5mTHF,MS_Km_Hcy,MS_Kd,MTHFR_Vmax,MTHFR_Km_NADPH,MTHFR_Km_5_10_CH2THF,FTD_Vmax,FTD_Km_10fTHF,FTS_Vmax,FTS_Km_HCOOH,FTS_Km_THF,AICART_Vmax,AICART_Km_AICAR,AICART_Km_10fTHF,PGT_Vmax,PGT_Km_GAR,PGT_Km_10fTHF,TS_Vmax,TS_Km_dUMP,TS_Km_5_10_CH2THF,DHFR_Vmax,DHFR_Km_NADPH,DHFR_Km_DHF,MTCH_VmaxF,MTCH_Km_5_10_CHTHF,MTCH_VmaxR,MTCH_Km_10fTHF,SHMT_VmaxF,SHMT_Km_Ser,SHMT_Km_THF,SHMT_VmaxR,MTD_VmaxF,MTD_Km_5_10_CH2THF,MTD_VmaxR,MTD_Km_5_10_CHTHF,compartment,V_NE,V_MS,V_MTHFR,V_FTD,V_FTS,V_AICART,V_PGT,V_TS,V_DHFR,V_MTCH,V_SHMT,V_MTD
1.6400000000000001,5.1618458886699905,6.727746916246029,0.027237986890012358,0.9397530165453067,1.1526865764571415,5.990729615189895,468.0,1850.0,20.0,10.0,2.1,900.0,50.0,1.0,0.15,12.0,500.0,25.0,0.1,1.0,6000.0,16.0,50.0,14000.0,20.0,2000.0,43.0,3.0,45000.0,100.0,5.9,16200.0,520.0,4.9,50.0,6.3,14.0,50.0,4.0,0.5,800000.0,250.0,20000.0,100.0,40000.0,600.0,50.0,25000.0,200000.0,2.0,594000.0,10.0,1.0,896.9687974946703,83.85601366593791,83.85601357888527,3226.928056826917,1320.1345429059804,466.3127404974682,168.13645545635924,2.391743278584736,2.391743278994251,2541.2427099097986,1730.521669285447,2541.242709919512
1.6500000000000001,5.161845888632005,6.727746916263189,0.027237986890049845,0.939753016548186,1.1526865764598146,5.990729615205144,468.0,1850.0,20.0,10.0,2.1,900.0,50.0,1.0,0.15,12.0,500.0,25.0,0.1,1.0,6000.0,16.0,50.0,14000.0,20.0,2000.0,43.0,3.0,45000.0,100.0,5.9,16200.0,520.0,4.9,50.0,6.3,14.0,50.0,4.0,0.5,800000.0,250.0,20000.0,100.0,40000.0,600.0,50.0,25000.0,200000.0,2.0,594000.0,10.0,1.0,896.9687974969522,83.85601366543466,83.85601357913745,3226.9280568332374,1320.1345429070188,466.3127404980572,168.1364554565518,2.3917432785916035,2.3917432789973727,2541.24270991556,1730.521669289073,2541.242709925129
1.6600000000000001,5.16184588859402,6.727746916280348,0.027237986890087336,0.9397530165510652,1.152686576462488,5.990729615220391,468.0,1850.0,20.0,10.0,2.1,900.0,50.0,1.0,0.15,12.0,500.0,25.0,0.1,1.0,6000.0,16.0,50.0,14000.0,20.0,2000.0,43.0,3.0,45000.0,100.0,5.9,16200.0,520.0,4.9,50.0,6.3,14.0,50.0,4.0,0.5,800000.0,250.0,20000.0,100.0,40000.0,600.0,50.0,25000.0,200000.0,2.0,594000.0,10.0,1.0,896.9687974992343,83.85601366493142,83.85601357938963,3226.9280568395575,1320.1345429080573,466.3127404986461,168.13645545674433,2.3917432785984705,2.3917432790004947,2541.2427099213223,1730.5216692926988,2541.2427099307242
1.67,5.1618458885560345,6.727746916297508,0.027237986890124827,0.9397530165539445,1.1526865764651613,5.990729615235638,468.0,1850.0,20.0,10.0,2.1,900.0,50.0,1.0,0.15,12.0,500.0,25.0,0.1,1.0,6000.0,16.0,50.0,14000.0,20.0,2000.0,43.0,3.0,45000.0,100.0,5.9,16200.0,520.0,4.9,50.0,6.3,14.0,50.0,4.0,0.5,800000.0,250.0,20000.0,100.0,40000.0,600.0,50.0,25000.0,200000.0,2.0,594000.0,10.0,1.0,896.9687975015162,83.85601366442818,83.85601357964181,3226.9280568458776,1320.1345429090957,466.3127404992349,168.13645545693686,2.391743278605338,2.391743279003617,2541.2427099270835,1730.521669296325,2541.2427099363267
1.68,5.161845888518049,6.7277469163146675,0.027237986890162318,0.9397530165568238,1.1526865764678345,5.990729615250886,468.0,1850.0,20.0,10.0,2.1,900.0,50.0,1.0,0.15,12.0,500.0,25.0,0.1,1.0,6000.0,16.0,50.0,14000.0,20.0,2000.0,43.0,3.0,45000.0,100.0,5.9,16200.0,520.0,4.9,50.0,6.3,14.0,50.0,4.0,0.5,800000.0,250.0,20000.0,100.0,40000.0,600.0,50.0,25000.0,200000.0,2.0,594000.0,10.0,1.0,896.9687975037982,83.85601366392493,83.856013579894,3226.9280568521976,1320.134542910134,466.3127404998238,168.13645545712941,2.3917432786122044,2.3917432790067386,2541.242709932845,1730.521669299951,2541.242709941922
1.69,5.161845888480064,6.727746916331828,0.027237986890199805,0.9397530165597031,1.1526865764705079,5.990729615266133,468.0,1850.0,20.0,10.0,2.1,900.0,50.0,1.0,0.15,12.0,500.0,25.0,0.1,1.0,6000.0,16.0,50.0,14000.0,20.0,2000.0,43.0,3.0,45000.0,100.0,5.9,16200.0,520.0,4.9,50.0,6.3,14.0,50.0,4.0,0.5,800000.0,250.0,20000.0,100.0,40000.0,600.0,50.0,25000.0,200000.0,2.0,594000.0,10.0,1.0,896.9687975060803,83.85601366342169,83.85601358014617,3226.9280568585173,1320.1345429111725,466.3127405004127,168.13645545732194,2.3917432786190713,2.3917432790098605,2541.2427099386073,1730.5216693035773,2541.2427099475244
1.7,5.161845888442079,6.727746916348988,0.027237986890237296,0.9397530165625824,1.152686576473181,5.990729615281381,468.0,1850.0,20.0,10.0,2.1,900.0,50.0,1.0,0.15,12.0,500.0,25.0,0.1,1.0,6000.0,16.0,50.0,14000.0,20.0,2000.0,43.0,3.0,45000.0,100.0,5.9,16200.0,520.0,4.9,50.0,6.3,14.0,50.0,4.0,0.5,800000.0,250.0,20000.0,100.0,40000.0,600.0,50.0,25000.0,200000.0,2.0,594000.0,10.0,1.0,896.9687975083623,83.85601366291846,83.85601358039835,3226.928056864838,1320.134542912211,466.31274050100166,168.1364554575145,2.3917432786259387,2.391743279012983,2541.2427099443685,1730.521669307203,2541.2427099531196
1.71,5.161845888404093,6.727746916366147,0.027237986890274787,0.9397530165654616,1.1526865764758545,5.990729615296629,468.0,1850.0,20.0,10.0,2.1,900.0,50.0,1.0,0.15,12.0,500.0,25.0,0.1,1.0,6000.0,16.0,50.0,14000.0,20.0,2000.0,43.0,3.0,45000.0,100.0,5.9,16200.0,520.0,4.9,50.0,6.3,14.0,50.0,4.0,0.5,800000.0,250.0,20000.0,100.0,40000.0,600.0,50.0,25000.0,200000.0,2.0,594000.0,10.0,1.0,896.9687975106443,83.85601366241521,83.85601358065055,3226.928056871158,1320.1345429132493,466.31274050159055,168.13645545770706,2.3917432786328057,2.3917432790161044,2541.242709950131,1730.5216693108289,2541.2427099587294
1.72,5.161845888366108,6.727746916383307,0.027237986890312274,0.9397530165683409,1.1526865764785277,5.990729615311876,468.0,1850.0,20.0,10.0,2.1,900.0,50.0,1.0,0.15,12.0,500.0,25.0,0.1,1.0,6000.0,16.0,50.0,14000.0,20.0,2000.0,43.0,3.0,45000.0,100.0,5.9,16200.0,520.0,4.9,50.0,6.3,14.0,50.0,4.0,0.5,800000.0,250.0,20000.0,100.0,40000.0,600.0,50.0,25000.0,200000.0,2.0,594000.0,10.0,1.0,896.9687975129264,83.85601366191197,83.85601358090274,3226.9280568774775,1320.1345429142877,466.31274050217945,168.13645545789956,2.391743278639672,2.391743279019226,2541.2427099558918,1730.5216693144546,2541.2427099643246
1.73,5.161845888328123,6.727746916400466,0.027237986890349765,0.9397530165712201,1.1526865764812009,5.9907296153271234,468.0,1850.0,20.0,10.0,2.1,900.0,50.0,1.0,0.15,12.0,500.0,25.0,0.1,1.0,6000.0,16.0,50.0,14000.0,20.0,2000.0,43.0,3.0,45000.0,100.0,5.9,16200.0,520.0,4.9,50.0,6.3,14.0,50.0,4.0,0.5,800000.0,250.0,20000.0,100.0,40000.0,600.0,50.0,25000.0,200000.0,2.0,594000.0,10.0,1.0,896.9687975152084,83.85601366140872,83.85601358115491,3226.9280568837976,1320.1345429153262,466.31274050276824,168.13645545809212,2.3917432786465396,2.3917432790223483,2541.2427099616534,1730.521669318081,2541.2427099699416
1.74,5.161845888290137,6.727746916417626,0.027237986890387256,0.9397530165740994,1.1526865764838743,5.990729615342372,468.0,1850.0,20.0,10.0,2.1,900.0,50.0,1.0,0.15,12.0,500.0,25.0,0.1,1.0,6000.0,16.0,50.0,14000.0,20.0,2000.0,43.0,3.0,45000.0,100.0,5.9,16200.0,520.0,4.9,50.0,6.3,14.0,50.0,4.0,0.5,800000.0,250.0,20000.0,100.0,40000.0,600.0,50.0,25000.0,200000.0,2.0,594000.0,10.0,1.0,896.9687975174903,83.85601366090549,83.85601358140708,3226.928056890118,1320.1345429163646,466.31274050335725,168.13645545828464,2.3917432786534065,2.39174327902547,2541.242709967415,1730.5216693217064,2541.2427099755223
1.75,5.161845888252152,6.727746916434786,0.027237986890424747,0.9397530165769786,1.1526865764865475,5.990729615357619,468.0,1850.0,20.0,10.0,2.1,900.0,50.0,1.0,0.15,12.0,500.0,25.0,0.1,1.0,6000.0,16.0,50.0,14000.0,20.0,2000.0,43.0,3.0,45000.0,100.0,5.9,16200.0,520.0,4.9,50.0,6.3,14.0,50.0,4.0,0.5,800000.0,250.0,20000.0,100.0,40000.0,600.0,50.0,25000.0,200000.0,2.0,594000.0,10.0,1.0,896.9687975197724,83.85601366040224,83.85601358165925,3226.9280568964377,1320.134542917403,466.31274050394615,168.1364554584772,2.391743278660273,2.3917432790285917,2541.2427099731767,1730.5216693253328,2541.242709981132
1.76,5.161845888214167,6.727746916451945,0.027237986890462234,0.9397530165798579,1.152686576489221,5.990729615372866,468.0,1850.0,20.0,10.0,2.1,900.0,50.0,1.0,0.15,12.0,500.0,25.0,0.1,1.0,6000.0,16.0,50.0,14000.0,20.0,2000.0,43.0,3.0,45000.0,100.0,5.9,16200.0,520.0,4.9,50.0,6.3,14.0,50.0,4.0,0.5,800000.0,250.0,20000.0,100.0,40000.0,600.0,50.0,25000.0,200000.0,2.0,594000.0,10.0,1.0,896.9687975220543,83.85601365989899,83.85601358191145,3226.928056902758,1320.1345429184414,466.3127405045351,168.13645545866976,2.3917432786671404,2.391743279031714,2541.2427099789393,1730.5216693289585,2541.24270998672
1.77,5.161845888176181,6.727746916469105,0.027237986890499725,0.9397530165827371,1.152686576491894,5.990729615388114,468.0,1850.0,20.0,10.0,2.1,900.0,50.0,1.0,0.15,12.0,500.0,25.0,0.1,1.0,6000.0,16.0,50.0,14000.0,20.0,2000.0,43.0,3.0,45000.0,100.0,5.9,16200.0,520.0,4.9,50.0,6.3,14.0,50.0,4.0,0.5,800000.0,250.0,20000.0,100.0,40000.0,600.0,50.0,25000.0,200000.0,2.0,594000.0,10.0,1.0,896.9687975243363,83.85601365939574,83.85601358216364,3226.9280569090784,1320.1345429194796,466.312740505124,168.13645545886226,2.3917432786740074,2.3917432790348356,2541.2427099847,1730.5216693325847,2541.2427099923298
1.78,5.161845888138196,6.727746916486265,0.027237986890537216,0.9397530165856164,1.1526865764945673,5.990729615403361,468.0,1850.0,20.0,10.0,2.1,900.0,50.0,1.0,0.15,12.0,500.0,25.0,0.1,1.0,6000.0,16.0,50.0,14000.0,20.0,2000.0,43.0,3.0,45000.0,100.0,5.9,16200.0,520.0,4.9,50.0,6.3,14.0,50.0,4.0,0.5,800000.0,250.0,20000.0,100.0,40000.0,600.0,50.0,25000.0,200000.0,2.0,594000.0,10.0,1.0,896.9687975266185,83.85601365889251,83.85601358241581,3226.928056915398,1320.1345429205182,466.3127405057128,168.1364554590548,2.3917432786808748,2.391743279037957,2541.2427099904617,1730.5216693362108,2541.2427099979323
1.79,5.161845888100211,6.727746916503425,0.027237986890574706,0.9397530165884956,1.1526865764972407,5.990729615418609,468.0,1850.0,20.0,10.0,2.1,900.0,50.0,1.0,0.15,12.0,500.0,25.0,0.1,1.0,6000.0,16.0,50.0,14000.0,20.0,2000.0,43.0,3.0,45000.0,100.0,5.9,16200.0,520.0,4.9,50.0,6.3,14.0,50.0,4.0,0.5,800000.0,250.0,20000.0,100.0,40000.0,600.0,50.0,25000.0,200000.0,2.0,594000.0,10.0,1.0,896.9687975289004,83.85601365838926,83.85601358266798,3226.9280569217185,1320.1345429215567,466.3127405063017,168.13645545924737,2.3917432786877413,2.39174327904108,2541.2427099962233,1730.5216693398365,2541.2427100035275
1.8,5.161845888062225,6.7277469165205845,0.027237986890612194,0.9397530165913749,1.152686576499914,5.990729615433857,468.0,1850.0,20.0,10.0,2.1,900.0,50.0,1.0,0.15,12.0,500.0,25.0,0.1,1.0,6000.0,16.0,50.0,14000.0,20.0,2000.0,43.0,3.0,45000.0,100.0,5.9,16200.0,520.0,4.9,50.0,6.3,14.0,50.0,4.0,0.5,800000.0,250.0,20000.0,100.0,40000.0,600.0,50.0,25000.0,200000.0,2.0,594000.0,10.0,1.0,896.9687975311824,83.85601365788601,83.85601358292018,3226.928056928038,1320.134542922595,466.3127405068906,168.1364554594399,2.3917432786946082,2.3917432790442015,2541.242710001985,1730.5216693434625,2541.24271000913
1.81,5.16184588802424,6.727746916537744,0.027237986890649685,0.9397530165942541,1.1526865765025873,5.990729615449104,468.0,1850.0,20.0,10.0,2.1,900.0,50.0,1.0,0.15,12.0,500.0,25.0,0.1,1.0,6000.0,16.0,50.0,14000.0,20.0,2000.0,43.0,3.0,45000.0,100.0,5.9,16200.0,520.0,4.9,50.0,6.3,14.0,50.0,4.0,0.5,800000.0,250.0,20000.0,100.0,40000.0,600.0,50.0,25000.0,200000.0,2.0,594000.0,10.0,1.0,896.9687975334643,83.85601365738277,83.85601358317237,3226.928056934358,1320.1345429236335,466.3127405074796,168.13645545963246,2.3917432787014756,2.3917432790473234,2541.2427100077466,1730.5216693470882,2541.2427100147324
1.82,5.161845887986255,6.727746916554904,0.027237986890687176,0.9397530165971334,1.1526865765052605,5.9907296154643515,468.0,1850.0,20.0,10.0,2.1,900.0,50.0,1.0,0.15,12.0,500.0,25.0,0.1,1.0,6000.0,16.0,50.0,14000.0,20.0,2000.0,43.0,3.0,45000.0,100.0,5.9,16200.0,520.0,4.9,50.0,6.3,14.0,50.0,4.0,0.5,800000.0,250.0,20000.0,100.0,40000.0,600.0,50.0,25000.0,200000.0,2.0,594000.0,10.0,1.0,896.9687975357464,83.85601365687954,83.85601358342454,3226.928056940678,1320.134542924672,466.31274050806843,168.13645545982496,2.391743278708342,2.3917432790504454,2541.242710013508,1730.5216693507143,2541.242710020335
1.83,5.161845887948269,6.727746916572063,0.027237986890724666,0.9397530166000126,1.1526865765079337,5.990729615479599,468.0,1850.0,20.0,10.0,2.1,900.0,50.0,1.0,0.15,12.0,500.0,25.0,0.1,1.0,6000.0,16.0,50.0,14000.0,20.0,2000.0,43.0,3.0,45000.0,100.0,5.9,16200.0,520.0,4.9,50.0,6.3,14.0,50.0,4.0,0.5,800000.0,250.0,20000.0,100.0,40000.0,600.0,50.0,25000.0,200000.0,2.0,594000.0,10.0,1.0,896.9687975380284,83.8560136563763,83.85601358367671,3226.9280569469984,1320.1345429257103,466.3127405086573,168.1364554600175,2.391743278715209,2.3917432790535673,2541.2427100192695,1730.5216693543405,2541.24271002593
1.84,5.161845887910284,6.727746916589223,0.027237986890762154,0.9397530166028919,1.1526865765106071,5.990729615494847,468.0,1850.0,20.0,10.0,2.1,900.0,50.0,1.0,0.15,12.0,500.0,25.0,0.1,1.0,6000.0,16.0,50.0,14000.0,20.0,2000.0,43.0,3.0,45000.0,100.0,5.9,16200.0,520.0,4.9,50.0,6.3,14.0,50.0,4.0,0.5,800000.0,250.0,20000.0,100.0,40000.0,600.0,50.0,25000.0,200000.0,2.0,594000.0,10.0,1.0,896.9687975403104,83.85601365587306,83.85601358392891,3226.928056953319,1320.1345429267487,466.3127405092462,168.13645546021004,2.3917432787220765,2.391743279056689,2541.2427100250316,1730.521669357966,2541.2427100315326
1.85,5.161845887872299,6.727746916606383,0.027237986890799645,0.9397530166057712,1.1526865765132803,5.990729615510094,468.0,1850.0,20.0,10.0,2.1,900.0,50.0,1.0,0.15,12.0,500.0,25.0,0.1,1.0,6000.0,16.0,50.0,14000.0,20.0,2000.0,43.0,3.0,45000.0,100.0,5.9,16200.0,520.0,4.9,50.0,6.3,14.0,50.0,4.0,0.5,800000.0,250.0,20000.0,100.0,40000.0,600.0,50.0,25000.0,200000.0,2.0,594000.0,10.0,1.0,896.9687975425925,83.8560136553698,83.8560135841811,3226.9280569596385,1320.1345429277872,466.3127405098351,168.13645546040257,2.3917432787289434,2.391743279059811,2541.2427100307928,1730.521669361592,2541.242710037135
1.86,5.161845887834313,6.727746916623542,0.027237986890837135,0.9397530166086504,1.1526865765159537,5.990729615525342,468.0,1850.0,20.0,10.0,2.1,900.0,50.0,1.0,0.15,12.0,500.0,25.0,0.1,1.0,6000.0,16.0,50.0,14000.0,20.0,2000.0,43.0,3.0,45000.0,100.0,5.9,16200.0,520.0,4.9,50.0,6.3,14.0,50.0,4.0,0.5,800000.0,250.0,20000.0,100.0,40000.0,600.0,50.0,25000.0,200000.0,2.0,594000.0,10.0,1.0,896.9687975448744,83.85601365486656,83.85601358443327,3226.928056965958,1320.1345429288256,466.312740510424,168.13645546059516,2.39174327873581,2.3917432790629327,2541.2427100365553,1730.5216693652183,2541.2427100427303
1.87,5.1618458877963285,6.727746916640703,0.027237986890874623,0.9397530166115297,1.152686576518627,5.990729615540589,468.0,1850.0,20.0,10.0,2.1,900.0,50.0,1.0,0.15,12.0,500.0,25.0,0.1,1.0,6000.0,16.0,50.0,14000.0,20.0,2000.0,43.0,3.0,45000.0,100.0,5.9,16200.0,520.0,4.9,50.0,6.3,14.0,50.0,4.0,0.5,800000.0,250.0,20000.0,100.0,40000.0,600.0,50.0,25000.0,200000.0,2.0,594000.0,10.0,1.0,896.9687975471566,83.85601365436331,83.85601358468544,3226.9280569722787,1320.1345429298638,466.312740511013,168.1364554607877,2.3917432787426773,2.391743279066054,2541.2427100423165,1730.5216693688444,2541.242710048333
1.8800000000000001,5.161845887758343,6.727746916657862,0.027237986890912114,0.9397530166144089,1.1526865765213001,5.990729615555837,468.0,1850.0,20.0,10.0,2.1,900.0,50.0,1.0,0.15,12.0,500.0,25.0,0.1,1.0,6000.0,16.0,50.0,14000.0,20.0,2000.0,43.0,3.0,45000.0,100.0,5.9,16200.0,520.0,4.9,50.0,6.3,14.0,50.0,4.0,0.5,800000.0,250.0,20000.0,100.0,40000.0,600.0,50.0,25000.0,200000.0,2.0,594000.0,10.0,1.0,896.9687975494385,83.85601365386009,83.85601358493763,3226.928056978599,1320.1345429309022,466.3127405116019,168.13645546098022,2.3917432787495443,2.3917432790691766,2541.242710048078,1730.5216693724701,2541.2427100539353
1.8900000000000001,5.161845887720357,6.727746916675022,0.027237986890949605,0.9397530166172882,1.1526865765239735,5.990729615571085,468.0,1850.0,20.0,10.0,2.1,900.0,50.0,1.0,0.15,12.0,500.0,25.0,0.1,1.0,6000.0,16.0,50.0,14000.0,20.0,2000.0,43.0,3.0,45000.0,100.0,5.9,16200.0,520.0,4.9,50.0,6.3,14.0,50.0,4.0,0.5,800000.0,250.0,20000.0,100.0,40000.0,600.0,50.0,25000.0,200000.0,2.0,594000.0,10.0,1.0,896.9687975517205,83.85601365335681,83.85601358518981,3226.928056984919,1320.1345429319406,466.31274051219066,168.13645546117274,2.391743278756411,2.3917432790722986,2541.2427100538403,1730.5216693760963,2541.2427100595305
1.9000000000000001,5.1618458876823725,6.7277469166921815,0.027237986890987095,0.9397530166201674,1.1526865765266467,5.990729615586332,468.0,1850.0,20.0,10.0,2.1,900.0,50.0,1.0,0.15,12.0,500.0,25.0,0.1,1.0,6000.0,16.0,50.0,14000.0,20.0,2000.0,43.0,3.0,45000.0,100.0,5.9,16200.0,520.0,4.9,50.0,6.3,14.0,50.0,4.0,0.5,800000.0,250.0,20000.0,100.0,40000.0,600.0,50.0,25000.0,200000.0,2.0,594000.0,10.0,1.0,896.9687975540024,83.85601365285359,83.856013585442,3226.928056991239,1320.134542932979,466.31274051277967,168.13645546136527,2.391743278763278,2.3917432790754205,2541.2427100596014,1730.5216693797224,2541.242710065133
1.9100000000000001,5.161845887644387,6.727746916709341,0.027237986891024583,0.9397530166230467,1.1526865765293202,5.9907296156015795,468.0,1850.0,20.0,10.0,2.1,900.0,50.0,1.0,0.15,12.0,500.0,25.0,0.1,1.0,6000.0,16.0,50.0,14000.0,20.0,2000.0,43.0,3.0,45000.0,100.0,5.9,16200.0,520.0,4.9,50.0,6.3,14.0,50.0,4.0,0.5,800000.0,250.0,20000.0,100.0,40000.0,600.0,50.0,25000.0,200000.0,2.0,594000.0,10.0,1.0,896.9687975562845,83.85601365235034,83.85601358569419,3226.9280569975585,1320.1345429340174,466.31274051336857,168.13645546155783,2.3917432787701447,2.391743279078542,2541.242710065363,1730.5216693833484,2541.242710070728
1.92,5.161845887606401,6.727746916726501,0.027237986891062074,0.939753016625926,1.1526865765319934,5.990729615616827,468.0,1850.0,20.0,10.0,2.1,900.0,50.0,1.0,0.15,12.0,500.0,25.0,0.1,1.0,6000.0,16.0,50.0,14000.0,20.0,2000.0,43.0,3.0,45000.0,100.0,5.9,16200.0,520.0,4.9,50.0,6.3,14.0,50.0,4.0,0.5,800000.0,250.0,20000.0,100.0,40000.0,600.0,50.0,25000.0,200000.0,2.0,594000.0,10.0,1.0,896.9687975585665,83.85601365184708,83.85601358594636,3226.9280570038786,1320.1345429350558,466.3127405139574,168.1364554617504,2.391743278777012,2.391743279081664,2541.2427100711243,1730.521669386974,2541.242710076338
1.93,5.161845887568417,6.72774691674366,0.027237986891099564,0.9397530166288053,1.1526865765346666,5.990729615632075,468.0,1850.0,20.0,10.0,2.1,900.0,50.0,1.0,0.15,12.0,500.0,25.0,0.1,1.0,6000.0,16.0,50.0,14000.0,20.0,2000.0,43.0,3.0,45000.0,100.0,5.9,16200.0,520.0,4.9,50.0,6.3,14.0,50.0,4.0,0.5,800000.0,250.0,20000.0,100.0,40000.0,600.0,50.0,25000.0,200000.0,2.0,594000.0,10.0,1.0,896.9687975608484,83.85601365134386,83.85601358619854,3226.9280570101987,1320.1345429360942,466.3127405145464,168.13645546194294,2.3917432787838795,2.391743279084786,2541.2427100768855,1730.5216693906002,2541.2427100819405
1.94,5.161845887530431,6.72774691676082,0.027237986891137055,0.9397530166316845,1.15268657653734,5.990729615647322,468.0,1850.0,20.0,10.0,2.1,900.0,50.0,1.0,0.15,12.0,500.0,25.0,0.1,1.0,6000.0,16.0,50.0,14000.0,20.0,2000.0,43.0,3.0,45000.0,100.0,5.9,16200.0,520.0,4.9,50.0,6.3,14.0,50.0,4.0,0.5,800000.0,250.0,20000.0,100.0,40000.0,600.0,50.0,25000.0,200000.0,2.0,594000.0,10.0,1.0,896.9687975631305,83.85601365084061,83.85601358645073,3226.9280570165192,1320.1345429371327,466.3127405151352,168.13645546213544,2.391743278790746,2.391743279087908,2541.242710082648,1730.5216693942264,2541.242710087543
1.95,5.161845887492445,6.7277469167779795,0.027237986891174543,0.9397530166345638,1.1526865765400132,5.99072961566257,468.0,1850.0,20.0,10.0,2.1,900.0,50.0,1.0,0.15,12.0,500.0,25.0,0.1,1.0,6000.0,16.0,50.0,14000.0,20.0,2000.0,43.0,3.0,45000.0,100.0,5.9,16200.0,520.0,4.9,50.0,6.3,14.0,50.0,4.0,0.5,800000.0,250.0,20000.0,100.0,40000.0,600.0,50.0,25000.0,200000.0,2.0,594000.0,10.0,1.0,896.9687975654125,83.85601365033737,83.85601358670293,3226.9280570228393,1320.134542938171,466.3127405157241,168.136455462328,2.391743278797613,2.39174327909103,2541.2427100884092,1730.5216693978518,2541.24271009316
1.96,5.161845887454461,6.72774691679514,0.027237986891212033,0.939753016637443,1.1526865765426866,5.990729615677817,468.0,1850.0,20.0,10.0,2.1,900.0,50.0,1.0,0.15,12.0,500.0,25.0,0.1,1.0,6000.0,16.0,50.0,14000.0,20.0,2000.0,43.0,3.0,45000.0,100.0,5.9,16200.0,520.0,4.9,50.0,6.3,14.0,50.0,4.0,0.5,800000.0,250.0,20000.0,100.0,40000.0,600.0,50.0,25000.0,200000.0,2.0,594000.0,10.0,1.0,896.9687975676947,83.85601364983413,83.8560135869551,3226.928057029159,1320.1345429392095,466.312740516313,168.13645546252053,2.3917432788044803,2.3917432790941513,2541.242710094172,1730.521669401478,2541.2427100987406
1.97,5.161845887416475,6.7277469168123,0.027237986891249524,0.9397530166403223,1.1526865765453598,5.9907296156930645,468.0,1850.0,20.0,10.0,2.1,900.0,50.0,1.0,0.15,12.0,500.0,25.0,0.1,1.0,6000.0,16.0,50.0,14000.0,20.0,2000.0,43.0,3.0,45000.0,100.0,5.9,16200.0,520.0,4.9,50.0,6.3,14.0,50.0,4.0,0.5,800000.0,250.0,20000.0,100.0,40000.0,600.0,50.0,25000.0,200000.0,2.0,594000.0,10.0,1.0,896.9687975699766,83.85601364933088,83.85601358720727,3226.9280570354795,1320.134542940248,466.3127405169019,168.1364554627131,2.391743278811347,2.3917432790972732,2541.242710099933,1730.5216694051041,2541.242710104343
1.98,5.161845887378489,6.727746916829459,0.02723798689128701,0.9397530166432015,1.152686576548033,5.990729615708313,468.0,1850.0,20.0,10.0,2.1,900.0,50.0,1.0,0.15,12.0,500.0,25.0,0.1,1.0,6000.0,16.0,50.0,14000.0,20.0,2000.0,43.0,3.0,45000.0,100.0,5.9,16200.0,520.0,4.9,50.0,6.3,14.0,50.0,4.0,0.5,800000.0,250.0,20000.0,100.0,40000.0,600.0,50.0,25000.0,200000.0,2.0,594000.0,10.0,1.0,896.9687975722586,83.85601364882763,83.85601358745946,3226.9280570417995,1320.1345429412863,466.31274051749085,168.13645546290564,2.391743278818214,2.3917432791003956,2541.242710105694,1730.5216694087303,2541.242710109953
1.99,5.161845887340505,6.727746916846619,0.027237986891324503,0.9397530166460808,1.1526865765507064,5.99072961572356,468.0,1850.0,20.0,10.0,2.1,900.0,50.0,1.0,0.15,12.0,500.0,25.0,0.1,1.0,6000.0,16.0,50.0,14000.0,20.0,2000.0,43.0,3.0,45000.0,100.0,5.9,16200.0,520.0,4.9,50.0,6.3,14.0,50.0,4.0,0.5,800000.0,250.0,20000.0,100.0,40000.0,600.0,50.0,25000.0,200000.0,2.0,594000.0,10.0,1.0,896.9687975745406,83.8560136483244,83.85601358771163,3226.928057048119,1320.1345429423247,466.31274051807975,168.13645546309814,2.391743278825081,2.391743279103517,2541.2427101114563,1730.521669412356,2541.2427101155554
2.0,5.161845887302519,6.7277469168637785,0.027237986891361993,0.93975301664896,1.1526865765533796,5.9907296157388075,468.0,1850.0,20.0,10.0,2.1,900.0,50.0,1.0,0.15,12.0,500.0,25.0,0.1,1.0,6000.0,16.0,50.0,14000.0,20.0,2000.0,43.0,3.0,45000.0,100.0,5.9,16200.0,520.0,4.9,50.0,6.3,14.0,50.0,4.0,0.5,800000.0,250.0,20000.0,100.0,40000.0,600.0,50.0,25000.0,200000.0,2.0,594000.0,10.0,1.0,896.9687975768226,83.85601364782116,83.85601358796383,3226.9280570544397,1320.134542943363,466.31274051866865,168.1364554632907,2.3917432788319477,2.391743279106639,2541.242710117218,1730.521669415982,2541.2427101211506
