AICAR,DHF,GAR,Gly,HCOOH,Hcy,NADPH,Ser,THF,_10fTHF,_5_10_CH2THF,_5_10_CHTHF,_5mTHF,dUMP,Time
2.1,0.027237986889712438,10.0,1850.0,900.0,1.0,50.0,468.0,6.727746916108751,5.990729615067916,0.9397530165222727,1.1526865764357552,5.161845888973873,20.0,1.56
2.1,0.02723798688974993,10.0,1850.0,900.0,1.0,50.0,468.0,6.727746916125911,5.990729615083163,0.939753016525152,1.1526865764384284,5.161845888935888,20.0,1.57
2.1,0.027237986889787416,10.0,1850.0,900.0,1.0,50.0,468.0,6.7277469161430705,5.99072961509841,0.9397530165280312,1.1526865764411018,5.161845888897902,20.0,1.58
2.1,0.027237986889824907,10.0,1850.0,900.0,1.0,50.0,468.0,6.727746916160231,5.990729615113658,0.9397530165309105,1.152686576443775,5.161845888859917,20.0,1.59
2.1,0.027237986889862398,10.0,1850.0,900.0,1.0,50.0,468.0,6.727746916177391,5.990729615128905,0.9397530165337897,1.1526865764464482,5.161845888821932,20.0,1.6
2.1,0.027237986889899885,10.0,1850.0,900.0,1.0,50.0,468.0,6.72774691619455,5.990729615144153,0.939753016536669,1.1526865764491216,5.1618458887839465,20.0,1.61
2.1,0.027237986889937376,10.0,1850.0,900.0,1.0,50.0,468.0,6.72774691621171,5.990729615159401,0.9397530165395482,1.1526865764517948,5.161845888745961,20.0,1.62
2.1,0.027237986889974867,10.0,1850.0,900.0,1.0,50.0,468.0,6.7277469162288694,5.990729615174648,0.9397530165424275,1.1526865764544683,5.161845888707976,20.0,1.6300000000000001
2.1,0.027237986890012358,10.0,1850.0,900.0,1.0,50.0,468.0,6.727746916246029,5.990729615189895,0.9397530165453067,1.1526865764571415,5.1618458886699905,20.0,1.6400000000000001
2.1,0.027237986890049845,10.0,1850.0,900.0,1.0,50.0,468.0,6.727746916263189,5.990729615205144,0.939753016548186,1.1526865764598146,5.161845888632005,20.0,1.6500000000000001
2.1,0.027237986890087336,10.0,1850.0,900.0,1.0,50.0,468.0,6.727746916280348,5.990729615220391,0.9397530165510652,1.152686576462488,5.16184588859402,20.0,1.6600000000000001
2.1,0.027237986890124827,10.0,1850.0,900.0,1.0,50.0,468.0,6.727746916297508,5.990729615235638,0.9397530165539445,1.1526865764651613,5.1618458885560345,20.0,1.67
2.1,0.027237986890162318,10.0,1850.0,900.0,1.0,50.0,468.0,6.7277469163146675,5.990729615250886,0.9397530165568238,1.1526865764678345,5.161845888518049,20.0,1.68
2.1,0.027237986890199805,10.0,1850.0,900.0,1.0,50.0,468.0,6.727746916331828,5.990729615266133,0.9397530165597031,1.1526865764705079,5.161845888480064,20.0,1.69
2.1,0.027237986890237296,10.0,1850.0,900.0,1.0,50.0,468.0,6.727746916348988,5.990729615281381,0.9397530165625824,1.152686576473181,5.161845888442079,20.0,1.7
2.1,0.027237986890274787,10.0,1850.0,900.0,1.0,50.0,468.0,6.727746916366147,5.990729615296629,0.9397530165654616,1.1526865764758545,5.161845888404093,20.0,1.71
2.1,0.027237986890312274,10.0,1850.0,900.0,1.0,50.0,468.0,6.727746916383307,5.990729615311876,0.9397530165683409,1.1526865764785277,5.161845888366108,20.0,1.72
2.1,0.027237986890349765,10.0,1850.0,900.0,1.0,50.0,468.0,6.727746916400466,5.9907296153271234,0.9397530165712201,1.1526865764812009,5.161845888328123,20.0,1.73
2.1,0.027237986890387256,10.0,1850.0,900.0,1.0,50.0,468.0,6.727746916417626,5.990729615342372,0.9397530165740994,1.1526865764838743,5.161845888290137,20.0,1.74
2.1,0.027237986890424747,10.0,1850.0,900.0,1.0,50.0,468.0,6.727746916434786,5.990729615357619,0.9397530165769786,1.1526865764865475,5.161845888252152,20.0,1.75
2.1,0.027237986890462234,10.0,1850.0,900.0,1.0,50.0,468.0,6.727746916451945,5.990729615372866,0.9397530165798579,1.152686576489221,5.161845888214167,20.0,1.76
2.1,0.027237986890499725,10.0,1850.0,900.0,1.0,50.0,468.0,6.727746916469105,5.990729615388114,0.9397530165827371,1.152686576491894,5.161845888176181,20.0,1.77
2.1,0.027237986890537216,10.0,1850.0,900.0,1.0,50.0,468.0,6.727746916486265,5.990729615403361,0.9397530165856164,1.1526865764945673,5.161845888138196,20.0,1.78
2.1,0.027237986890574706,10.0,1850.0,900.0,1.0,50.0,468.0,6.727746916503425,5.990729615418609,0.9397530165884956,1.1526865764972407,5.161845888100211,20.0,1.79
2.1,0.027237986890612194,10.0,1850.0,900.0,1.0,50.0,468.0,6.7277469165205845,5.990729615433857,0.9397530165913749,1.152686576499914,5.161845888062225,20.0,1.8
2.1,0.027237986890649685,10.0,1850.0,900.0,1.0,50.0,468.0,6.727746916537744,5.990729615449104,0.9397530165942541,1.1526865765025873,5.16184588802424,20.0,1.81
2.1,0.027237986890687176,10.0,1850.0,900.0,1.0,50.0,468.0,6.727746916554904,5.9907296154643515,0.9397530165971334,1.1526865765052605,5.161845887986255,20.0,1.82
2.1,0.027237986890724666,10.0,1850.0,900.0,1.0,50.0,468.0,6.727746916572063,5.990729615479599,0.9397530166000126,1.1526865765079337,5.161845887948269,20.0,1.83
2.1,0.027237986890762154,10.0,1850.0,900.0,1.0,50.0,468.0,6.727746916589223,5.990729615494847,0.9397530166028919,1.1526865765106071,5.161845887910284,20.0,1.84
2.1,0.027237986890799645,10.0,1850.0,900.0,1.0,50.0,468.0,6.727746916606383,5.990729615510094,0.9397530166057712,1.1526865765132803,5.161845887872299,20.0,1.85
2.1,0.027237986890837135,10.0,1850.0,900.0,1.0,50.0,468.0,6.727746916623542,5.990729615525342,0.9397530166086504,1.1526865765159537,5.161845887834313,20.0,1.86
2.1,0.027237986890874623,10.0,1850.0,900.0,1.0,50.0,468.0,6.727746916640703,5.990729615540589,0.9397530166115297,1.152686576518627,5.1618458877963285,20.0,1.87
2.1,0.027237986890912114,10.0,1850.0,900.0,1.0,50.0,468.0,6.727746916657862,5.990729615555837,0.9397530166144089,1.1526865765213001,5.161845887758343,20.0,1.8800000000000001
2.1,0.027237986890949605,10.0,1850.0,900.0,1.0,50.0,468.0,6.727746916675022,5.990729615571085,0.9397530166172882,1.1526865765239735,5.161845887720357,20.0,1.8900000000000001
2.1,0.027237986890987095,10.0,1850.0,900.0,1.0,50.0,468.0,6.7277469166921815,5.990729615586332,0.9397530166201674,1.1526865765266467,5.1618458876823725,20.0,1.9000000000000001
2.1,0.027237986891024583,10.0,1850.0,900.0,1.0,50.0,468.0,6.727746916709341,5.9907296156015795,0.9397530166230467,1.1526865765293202,5.161845887644387,20.0,1.9100000000000001
2.1,0.027237986891062074,10.0,1850.0,900.0,1.0,50.0,468.0,6.727746916726501,5.990729615616827,0.939753016625926,1.1526865765319934,5.161845887606401,20.0,1.92
2.1,0.027237986891099564,10.0,1850.0,900.0,1.0,50.0,468.0,6.72774691674366,5.990729615632075,0.9397530166288053,1.1526865765346666,5.161845887568417,20.0,1.93
2.1,0.027237986891137055,10.0,1850.0,900.0,1.0,50.0,468.0,6.72774691676082,5.990729615647322,0.9397530166316845,1.15268657653734,5.161845887530431,20.0,1.94
2.1,0.027237986891174543,10.0,1850.0,900.0,1.0,50.0,468.0,6.7277469167779795,5.99072961566257,0.9397530166345638,1.1526865765400132,5.161845887492445,20.0,1.95
2.1,0.027237986891212033,10.0,1850.0,900.0,1.0,50.0,468.0,6.72774691679514,5.990729615677817,0.939753016637443,1.1526865765426866,5.161845887454461,20.0,1.96
2.1,0.027237986891249524,10.0,1850.0,900.0,1.0,50.0,468.0,6.7277469168123,5.9907296156930645,0.9397530166403223,1.1526865765453598,5.161845887416475,20.0,1.97
2.1,0.02723798689128701,10.0,1850.0,900.0,1.0,50.0,468.0,6.727746916829459,5.990729615708313,0.9397530166432015,1.152686576548033,5.161845887378489,20.0,1.98
2.1,0.027237986891324503,10.0,1850.0,900.0,1.0,50.0,468.0,6.727746916846619,5.99072961572356,0.9397530166460808,1.1526865765507064,5.161845887340505,20.0,1.99
2.1,0.027237986891361993,10.0,1850.0,900.0,1.0,50.0,468.0,6.7277469168637785,5.9907296157388075,0.93975301664896,1.1526865765533796,5.161845887302519,20.0,2.0
2.1,0.027237986891399484,10.0,1850.0,900.0,1.0,50.0,468.0,6.727746916880938,5.990729615754055,0.9397530166518393,1.1526865765560528,5.161845887264533,20.0,2.0100000000000002
2.1,0.02723798689143697,10.0,1850.0,900.0,1.0,50.0,468.0,6.727746916898098,5.990729615769303,0.9397530166547186,1.1526865765587262,5.161845887226549,20.0,2.02
2.1,0.027237986891474462,10.0,1850.0,900.0,1.0,50.0,468.0,6.727746916915257,5.99072961578455,0.9397530166575978,1.1526865765613994,5.161845887188563,20.0,2.0300000000000002
2.1,0.027237986891511953,10.0,1850.0,900.0,1.0,50.0,468.0,6.727746916932417,5.990729615799798,0.9397530166604771,1.1526865765640728,5.1618458871505775,20.0,2.04
2.1,0.027237986891549444,10.0,1850.0,900.0,1.0,50.0,468.0,6.7277469169495765,5.990729615815045,0.9397530166633563,1.152686576566746,5.161845887112593,20.0,2.05
2.1,0.02723798689158693,10.0,1850.0,900.0,1.0,50.0,468.0,6.727746916966737,5.9907296158302925,0.9397530166662356,1.1526865765694192,5.161845887074607,20.0,2.06
2.1,0.027237986891624422,10.0,1850.0,900.0,1.0,50.0,468.0,6.727746916983897,5.990729615845541,0.9397530166691148,1.1526865765720926,5.1618458870366215,20.0,2.07
2.1,0.027237986891661913,10.0,1850.0,900.0,1.0,50.0,468.0,6.727746917001056,5.990729615860788,0.9397530166719941,1.1526865765747658,5.161845886998637,20.0,2.08
2.1,0.0272379868916994,10.0,1850.0,900.0,1.0,50.0,468.0,6.727746917018216,5.9907296158760355,0.9397530166748733,1.1526865765774392,5.161845886960651,20.0,2.09
2.1,0.02723798689173689,10.0,1850.0,900.0,1.0,50.0,468.0,6.727746917035375,5.990729615891283,0.9397530166777526,1.1526865765801124,5.1618458869226655,20.0,2.1
2.1,0.027237986891774382,10.0,1850.0,900.0,1.0,50.0,468.0,6.727746917052535,5.99072961590653,0.9397530166806318,1.1526865765827856,5.161845886884681,20.0,2.11
2.1,0.027237986891811873,10.0,1850.0,900.0,1.0,50.0,468.0,6.727746917069695,5.990729615921778,0.9397530166835111,1.152686576585459,5.161845886846695,20.0,2.12
2.1,0.02723798689184936,10.0,1850.0,900.0,1.0,50.0,468.0,6.727746917086854,5.990729615937026,0.9397530166863903,1.1526865765881322,5.16184588680871,20.0,2.13
2.1,0.02723798689188685,10.0,1850.0,900.0,1.0,50.0,468.0,6.727746917104014,5.990729615952273,0.9397530166892696,1.1526865765908056,5.161845886770725,20.0,2.14
2.1,0.027237986891924342,10.0,1850.0,900.0,1.0,50.0,468.0,6.727746917121174,5.9907296159675205,0.9397530166921488,1.1526865765934788,5.161845886732739,20.0,2.15
2.1,0.027237986891961833,10.0,1850.0,900.0,1.0,50.0,468.0,6.727746917138334,5.990729615982769,0.9397530166950282,1.152686576596152,5.161845886694754,20.0,2.16
2.1,0.02723798689199932,10.0,1850.0,900.0,1.0,50.0,468.0,6.7277469171554936,5.990729615998016,0.9397530166979075,1.1526865765988255,5.161845886656769,20.0,2.17
2.1,0.02723798689203681,10.0,1850.0,900.0,1.0,50.0,468.0,6.727746917172653,5.9907296160132635,0.9397530167007867,1.1526865766014986,5.161845886618783,20.0,2.18
2.1,0.027237986892074302,10.0,1850.0,900.0,1.0,50.0,468.0,6.727746917189813,5.990729616028511,0.939753016703666,1.152686576604172,5.161845886580798,20.0,2.19
2.1,0.027237986892111793,10.0,1850.0,900.0,1.0,50.0,468.0,6.727746917206972,5.990729616043758,0.9397530167065452,1.1526865766068453,5.161845886542812,20.0,2.2
2.1,0.02723798689214928,10.0,1850.0,900.0,1.0,50.0,468.0,6.727746917224132,5.9907296160590064,0.9397530167094245,1.1526865766095185,5.161845886504827,20.0,2.21
2.1,0.02723798689218677,10.0,1850.0,900.0,1.0,50.0,468.0,6.727746917241292,5.990729616074254,0.9397530167123037,1.1526865766121919,5.161845886466842,20.0,2.22
2.1,0.027237986892224262,10.0,1850.0,900.0,1.0,50.0,468.0,6.727746917258451,5.990729616089501,0.939753016715183,1.152686576614865,5.161845886428856,20.0,2.23
2.1,0.02723798689226175,10.0,1850.0,900.0,1.0,50.0,468.0,6.727746917275612,5.9907296161047485,0.9397530167180622,1.1526865766175385,5.161845886390871,20.0,2.24
2.1,0.02723798689229924,10.0,1850.0,900.0,1.0,50.0,468.0,6.727746917292771,5.990729616119996,0.9397530167209415,1.1526865766202117,5.161845886352886,20.0,2.25
2.1,0.02723798689233673,10.0,1850.0,900.0,1.0,50.0,468.0,6.727746917309931,5.990729616135244,0.9397530167238207,1.1526865766228849,5.1618458863149,20.0,2.2600000000000002
2.1,0.027237986892374222,10.0,1850.0,900.0,1.0,50.0,468.0,6.7277469173270905,5.9907296161504915,0.9397530167267,1.1526865766255583,5.161845886276915,20.0,2.27
2.1,0.02723798689241171,10.0,1850.0,900.0,1.0,50.0,468.0,6.72774691734425,5.990729616165739,0.9397530167295792,1.1526865766282315,5.16184588623893,20.0,2.2800000000000002
2.1,0.0272379868924492,10.0,1850.0,900.0,1.0,50.0,468.0,6.72774691736141,5.990729616180986,0.9397530167324585,1.152686576630905,5.161845886200944,20.0,2.29
2.1,0.02723798689248669,10.0,1850.0,900.0,1.0,50.0,468.0,6.727746917378569,5.9907296161962345,0.9397530167353377,1.152686576633578,5.1618458861629595,20.0,2.3000000000000003
2.1,0.027237986892524182,10.0,1850.0,900.0,1.0,50.0,468.0,6.727746917395729,5.990729616211482,0.939753016738217,1.1526865766362513,5.161845886124974,20.0,2.31
2.1,0.02723798689256167,10.0,1850.0,900.0,1.0,50.0,468.0,6.7277469174128885,5.990729616226729,0.9397530167410962,1.1526865766389247,5.161845886086988,20.0,2.32
2.1,0.02723798689259916,10.0,1850.0,900.0,1.0,50.0,468.0,6.727746917430048,5.9907296162419765,0.9397530167439755,1.152686576641598,5.1618458860490035,20.0,2.33
2.1,0.02723798689263665,10.0,1850.0,900.0,1.0,50.0,468.0,6.727746917447209,5.990729616257224,0.9397530167468547,1.152686576644271,5.161845886011018,20.0,2.34
2.1,0.027237986892674138,10.0,1850.0,900.0,1.0,50.0,468.0,6.727746917464368,5.990729616272472,0.939753016749734,1.1526865766469445,5.161845885973032,20.0,2.35
2.1,0.02723798689271163,10.0,1850.0,900.0,1.0,50.0,468.0,6.727746917481528,5.9907296162877195,0.9397530167526132,1.1526865766496177,5.161845885935048,20.0,2.36
2.1,0.02723798689274912,10.0,1850.0,900.0,1.0,50.0,468.0,6.7277469174986875,5.990729616302967,0.9397530167554925,1.1526865766522911,5.161845885897062,20.0,2.37
2.1,0.02723798689278661,10.0,1850.0,900.0,1.0,50.0,468.0,6.727746917515847,5.990729616318214,0.9397530167583718,1.1526865766549643,5.161845885859076,20.0,2.38
2.1,0.027237986892824098,10.0,1850.0,900.0,1.0,50.0,468.0,6.727746917533007,5.990729616333462,0.9397530167612511,1.1526865766576375,5.161845885821092,20.0,2.39
2.1,0.02723798689286159,10.0,1850.0,900.0,1.0,50.0,468.0,6.727746917550166,5.99072961634871,0.9397530167641304,1.152686576660311,5.161845885783106,20.0,2.4
2.1,0.02723798689289908,10.0,1850.0,900.0,1.0,50.0,468.0,6.727746917567326,5.990729616363957,0.9397530167670096,1.1526865766629841,5.16184588574512,20.0,2.41
2.1,0.02723798689293657,10.0,1850.0,900.0,1.0,50.0,468.0,6.7277469175844855,5.9907296163792045,0.9397530167698889,1.1526865766656575,5.161845885707136,20.0,2.42
2.1,0.027237986892974058,10.0,1850.0,900.0,1.0,50.0,468.0,6.727746917601646,5.990729616394452,0.9397530167727681,1.1526865766683307,5.16184588566915,20.0,2.43
2.1,0.02723798689301155,10.0,1850.0,900.0,1.0,50.0,468.0,6.727746917618806,5.9907296164097,0.9397530167756474,1.152686576671004,5.161845885631164,20.0,2.44
2.1,0.02723798689304904,10.0,1850.0,900.0,1.0,50.0,468.0,6.727746917635965,5.9907296164249475,0.9397530167785266,1.1526865766736774,5.16184588559318,20.0,2.45
2.1,0.02723798689308653,10.0,1850.0,900.0,1.0,50.0,468.0,6.727746917653125,5.990729616440195,0.9397530167814059,1.1526865766763505,5.161845885555194,20.0,2.46
2.1,0.027237986893124018,10.0,1850.0,900.0,1.0,50.0,468.0,6.727746917670284,5.990729616455442,0.9397530167842851,1.152686576679024,5.1618458855172085,20.0,2.47
2.1,0.02723798689316151,10.0,1850.0,900.0,1.0,50.0,468.0,6.727746917687444,5.99072961647069,0.9397530167871644,1.1526865766816972,5.161845885479224,20.0,2.48
2.1,0.027237986893199,10.0,1850.0,900.0,1.0,50.0,468.0,6.727746917704604,5.990729616485938,0.9397530167900436,1.1526865766843704,5.161845885441238,20.0,2.49
2.1,0.027237986893236487,10.0,1850.0,900.0,1.0,50.0,468.0,6.727746917721763,5.990729616501185,0.9397530167929229,1.1526865766870438,5.1618458854032525,20.0,2.5
2.1,0.027237986893273978,10.0,1850.0,900.0,1.0,50.0,468.0,6.727746917738923,5.9907296165164325,0.9397530167958021,1.152686576689717,5.161845885365268,20.0,2.5100000000000002
2.1,0.02723798689331147,10.0,1850.0,900.0,1.0,50.0,468.0,6.727746917756083,5.99072961653168,0.9397530167986814,1.1526865766923904,5.161845885327282,20.0,2.52
2.1,0.02723798689334896,10.0,1850.0,900.0,1.0,50.0,468.0,6.727746917773243,5.990729616546927,0.9397530168015606,1.1526865766950636,5.1618458852892966,20.0,2.5300000000000002
2.1,0.027237986893386447,10.0,1850.0,900.0,1.0,50.0,468.0,6.727746917790403,5.9907296165621755,0.9397530168044399,1.1526865766977368,5.161845885251312,20.0,2.54
2.1,0.027237986893423938,10.0,1850.0,900.0,1.0,50.0,468.0,6.727746917807562,5.990729616577423,0.9397530168073192,1.1526865767004102,5.161845885213326,20.0,2.5500000000000003
2.1,0.02723798689346143,10.0,1850.0,900.0,1.0,50.0,468.0,6.727746917824722,5.99072961659267,0.9397530168101984,1.1526865767030834,5.161845885175341,20.0,2.56
2.1,0.02723798689349892,10.0,1850.0,900.0,1.0,50.0,468.0,6.727746917841881,5.990729616607918,0.9397530168130777,1.1526865767057568,5.161845885137356,20.0,2.57
2.1,0.027237986893536407,10.0,1850.0,900.0,1.0,50.0,468.0,6.727746917859041,5.990729616623166,0.9397530168159569,1.15268657670843,5.16184588509937,20.0,2.58
2.1,0.027237986893573898,10.0,1850.0,900.0,1.0,50.0,468.0,6.727746917876201,5.990729616638413,0.9397530168188362,1.1526865767111032,5.161845885061385,20.0,2.59
2.1,0.02723798689361139,10.0,1850.0,900.0,1.0,50.0,468.0,6.72774691789336,5.9907296166536605,0.9397530168217154,1.1526865767137766,5.1618458850234,20.0,2.6
2.1,0.027237986893648876,10.0,1850.0,900.0,1.0,50.0,468.0,6.727746917910521,5.990729616668908,0.9397530168245947,1.1526865767164498,5.161845884985414,20.0,2.61
2.1,0.027237986893686367,10.0,1850.0,900.0,1.0,50.0,468.0,6.72774691792768,5.990729616684155,0.939753016827474,1.1526865767191232,5.161845884947429,20.0,2.62
2.1,0.027237986893723858,10.0,1850.0,900.0,1.0,50.0,468.0,6.72774691794484,5.9907296166994035,0.9397530168303533,1.1526865767217964,5.161845884909444,20.0,2.63
2.1,0.02723798689376135,10.0,1850.0,900.0,1.0,50.0,468.0,6.7277469179619995,5.990729616714651,0.9397530168332325,1.1526865767244696,5.161845884871458,20.0,2.64
2.1,0.027237986893798836,10.0,1850.0,900.0,1.0,50.0,468.0,6.727746917979159,5.990729616729898,0.9397530168361118,1.152686576727143,5.161845884833473,20.0,2.65
2.1,0.027237986893836327,10.0,1850.0,900.0,1.0,50.0,468.0,6.727746917996319,5.990729616745146,0.939753016838991,1.1526865767298162,5.161845884795488,20.0,2.66
2.1,0.027237986893873817,10.0,1850.0,900.0,1.0,50.0,468.0,6.727746918013478,5.990729616760394,0.9397530168418703,1.1526865767324894,5.161845884757502,20.0,2.67
2.1,0.02723798689391131,10.0,1850.0,900.0,1.0,50.0,468.0,6.727746918030638,5.990729616775641,0.9397530168447495,1.1526865767351628,5.161845884719517,20.0,2.68
2.1,0.027237986893948796,10.0,1850.0,900.0,1.0,50.0,468.0,6.727746918047798,5.990729616790889,0.9397530168476288,1.152686576737836,5.161845884681532,20.0,2.69
2.1,0.027237986893986287,10.0,1850.0,900.0,1.0,50.0,468.0,6.727746918064957,5.990729616806136,0.939753016850508,1.1526865767405094,5.161845884643546,20.0,2.7
2.1,0.027237986894023777,10.0,1850.0,900.0,1.0,50.0,468.0,6.727746918082118,5.990729616821383,0.9397530168533873,1.1526865767431826,5.161845884605561,20.0,2.71
2.1,0.027237986894061265,10.0,1850.0,900.0,1.0,50.0,468.0,6.727746918099277,5.9907296168366315,0.9397530168562666,1.1526865767458558,5.161845884567576,20.0,2.72
2.1,0.027237986894098756,10.0,1850.0,900.0,1.0,50.0,468.0,6.727746918116437,5.990729616851879,0.9397530168591458,1.1526865767485293,5.1618458845295905,20.0,2.73
2.1,0.027237986894136246,10.0,1850.0,900.0,1.0,50.0,468.0,6.7277469181335965,5.990729616867126,0.9397530168620251,1.1526865767512025,5.161845884491605,20.0,2.74
2.1,0.027237986894147324,10.0,1850.0,900.0,1.0,50.0,468.0,6.727746918138521,5.990729616871502,0.9397530168628515,1.1526865767519696,5.161845884480707,20.0,2.75
2.1,0.027237986894148077,10.0,1850.0,900.0,1.0,50.0,468.0,6.727746918138663,5.9907296168716275,0.9397530168628754,1.1526865767519914,5.161845884480397,20.0,2.7600000000000002
2.1,0.02723798689414883,10.0,1850.0,900.0,1.0,50.0,468.0,6.727746918138804,5.990729616871754,0.9397530168628992,1.1526865767520134,5.161845884480087,20.0,2.77
2.1,0.027237986894149583,10.0,1850.0,900.0,1.0,50.0,468.0,6.727746918138945,5.99072961687188,0.9397530168629232,1.1526865767520353,5.161845884479777,20.0,2.7800000000000002
2.1,0.027237986894150336,10.0,1850.0,900.0,1.0,50.0,468.0,6.727746918139086,5.990729616872005,0.9397530168629471,1.1526865767520573,5.161845884479467,20.0,2.79
2.1,0.02723798689415109,10.0,1850.0,900.0,1.0,50.0,468.0,6.7277469181392275,5.990729616872131,0.939753016862971,1.152686576752079,5.161845884479158,20.0,2.8000000000000003
2.1,0.02723798689415184,10.0,1850.0,900.0,1.0,50.0,468.0,6.727746918139369,5.990729616872256,0.9397530168629948,1.152686576752101,5.161845884478848,20.0,2.81
2.1,0.027237986894152594,10.0,1850.0,900.0,1.0,50.0,468.0,6.72774691813951,5.9907296168723825,0.9397530168630187,1.152686576752123,5.161845884478538,20.0,2.82
2.1,0.027237986894153347,10.0,1850.0,900.0,1.0,50.0,468.0,6.727746918139651,5.990729616872509,0.9397530168630426,1.1526865767521448,5.161845884478228,20.0,2.83
2.1,0.0272379868941541,10.0,1850.0,900.0,1.0,50.0,468.0,6.727746918139792,5.990729616872634,0.9397530168630666,1.1526865767521668,5.161845884477918,20.0,2.84
2.1,0.027237986894154853,10.0,1850.0,900.0,1.0,50.0,468.0,6.727746918139934,5.99072961687276,0.9397530168630904,1.1526865767521888,5.161845884477608,20.0,2.85
2.1,0.027237986894155606,10.0,1850.0,900.0,1.0,50.0,468.0,6.727746918140075,5.990729616872885,0.9397530168631143,1.1526865767522108,5.161845884477299,20.0,2.86
2.1,0.02723798689415636,10.0,1850.0,900.0,1.0,50.0,468.0,6.727746918140216,5.990729616873011,0.9397530168631382,1.1526865767522325,5.161845884476989,20.0,2.87
2.1,0.02723798689415711,10.0,1850.0,900.0,1.0,50.0,468.0,6.727746918140357,5.990729616873137,0.939753016863162,1.1526865767522545,5.161845884476679,20.0,2.88
2.1,0.027237986894157865,10.0,1850.0,900.0,1.0,50.0,468.0,6.7277469181404985,5.990729616873263,0.939753016863186,1.1526865767522765,5.161845884476369,20.0,2.89
2.1,0.027237986894158617,10.0,1850.0,900.0,1.0,50.0,468.0,6.72774691814064,5.990729616873389,0.9397530168632099,1.1526865767522985,5.161845884476059,20.0,2.9
2.1,0.02723798689415937,10.0,1850.0,900.0,1.0,50.0,468.0,6.727746918140781,5.990729616873514,0.9397530168632338,1.1526865767523202,5.161845884475749,20.0,2.91
2.1,0.027237986894160123,10.0,1850.0,900.0,1.0,50.0,468.0,6.727746918140922,5.99072961687364,0.9397530168632576,1.1526865767523422,5.16184588447544,20.0,2.92
2.1,0.027237986894160876,10.0,1850.0,900.0,1.0,50.0,468.0,6.727746918141063,5.990729616873766,0.9397530168632815,1.1526865767523642,5.16184588447513,20.0,2.93
2.1,0.02723798689416163,10.0,1850.0,900.0,1.0,50.0,468.0,6.727746918141205,5.9907296168738915,0.9397530168633054,1.1526865767523862,5.16184588447482,20.0,2.94
2.1,0.027237986894162382,10.0,1850.0,900.0,1.0,50.0,468.0,6.727746918141346,5.990729616874018,0.9397530168633293,1.152686576752408,5.16184588447451,20.0,2.95
2.1,0.027237986894163135,10.0,1850.0,900.0,1.0,50.0,468.0,6.727746918141487,5.990729616874143,0.9397530168633532,1.15268657675243,5.1618458844742,20.0,2.96
2.1,0.027237986894163888,10.0,1850.0,900.0,1.0,50.0,468.0,6.727746918141628,5.990729616874269,0.9397530168633771,1.152686576752452,5.16184588447389,20.0,2.97
2.1,0.02723798689416464,10.0,1850.0,900.0,1.0,50.0,468.0,6.7277469181417695,5.990729616874395,0.939753016863401,1.1526865767524737,5.161845884473581,20.0,2.98
2.1,0.027237986894165393,10.0,1850.0,900.0,1.0,50.0,468.0,6.727746918141911,5.99072961687452,0.9397530168634248,1.1526865767524956,5.161845884473271,20.0,2.99
2.1,0.027237986894166146,10.0,1850.0,900.0,1.0,50.0,468.0,6.727746918142052,5.9907296168746464,0.9397530168634488,1.1526865767525176,5.161845884472961,20.0,3.0
2.1,0.0272379868941669,10.0,1850.0,900.0,1.0,50.0,468.0,6.727746918142193,5.990729616874772,0.9397530168634727,1.1526865767525396,5.161845884472651,20.0,3.0100000000000002
2.1,0.027237986894167652,10.0,1850.0,900.0,1.0,50.0,468.0,6.727746918142334,5.990729616874898,0.9397530168634965,1.1526865767525614,5.161845884472341,20.0,3.02
2.1,0.027237986894168405,10.0,1850.0,900.0,1.0,50.0,468.0,6.727746918142476,5.990729616875024,0.9397530168635204,1.1526865767525833,5.161845884472031,20.0,3.0300000000000002
2.1,0.027237986894169158,10.0,1850.0,900.0,1.0,50.0,468.0,6.727746918142617,5.990729616875149,0.9397530168635443,1.1526865767526053,5.161845884471722,20.0,3.04
2.1,0.02723798689416991,10.0,1850.0,900.0,1.0,50.0,468.0,6.727746918142758,5.990729616875275,0.9397530168635682,1.1526865767526273,5.161845884471412,20.0,3.0500000000000003
2.1,0.027237986894170663,10.0,1850.0,900.0,1.0,50.0,468.0,6.727746918142899,5.9907296168754005,0.9397530168635921,1.152686576752649,5.161845884471102,20.0,3.06
2.1,0.027237986894171416,10.0,1850.0,900.0,1.0,50.0,468.0,6.7277469181430405,5.990729616875527,0.939753016863616,1.152686576752671,5.161845884470792,20.0,3.0700000000000003
2.1,0.02723798689417217,10.0,1850.0,900.0,1.0,50.0,468.0,6.727746918143182,5.990729616875653,0.9397530168636399,1.152686576752693,5.161845884470482,20.0,3.08
2.1,0.027237986894172922,10.0,1850.0,900.0,1.0,50.0,468.0,6.727746918143323,5.990729616875778,0.9397530168636637,1.152686576752715,5.161845884470172,20.0,3.09
2.1,0.027237986894173675,10.0,1850.0,900.0,1.0,50.0,468.0,6.727746918143464,5.990729616875904,0.9397530168636876,1.1526865767527368,5.161845884469863,20.0,3.1
2.1,0.027237986894174428,10.0,1850.0,900.0,1.0,50.0,468.0,6.727746918143605,5.990729616876029,0.9397530168637116,1.1526865767527588,5.161845884469553,20.0,3.11
