Time,GLCi,ATP,G6P,ADP,F6P,F16bP,F26bP,AMP,DHAP,GAP,NAD,BPG,NADH,P3G,P2G,PEP,PYR,AcAld,GLCo,CO2,EtOH,Glycerol,Glycogen,Trehalose,Succinate,WGD_E,fV_HXT,fV_HXK,fV_TDH,fV_ENO,fV_PFK,fV_FBA,fV_PYK,fV_PGK,fV_GPM,fV_PGI,cyto,HXT,HXK,PGI,PFK,FBA,TPI,TDH,PGK,GPM,ENO,PYK,PDC,ADH,ATPase,AK,G3PDH,glycogen_branch,trehalose_synth,succinate_syn
1.17,0.09549409743908499,2.512668132927511,2.533962955719024,1.2895505632081343,0.5921009621792762,5.784557737642741,0.02,0.29778130386434515,0.9849297069177928,0.04431594363460028,1.503411280736197,0.000707512846613482,0.0865887192638093,0.8583254586677481,0.1237247986030377,0.062021542178013665,1.8054427955288208,0.17717333473566196,50.0,1.0,50.0,0.15,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,88.33873981277185,88.33799399973002,77.61577808968984,77.63460661587055,77.85272019012302,58.931767003959976,136.7850443730315,136.7851701307046,136.80016785691134,136.80238761567486,136.80357682780843,136.80827556778576,-129.22604358694528,99.25039125063668,0.009770198014351195,18.933413219883683,6.0,2.4,3.791509363343166
1.18,0.09550153679684677,2.5124233628045993,2.533188188952047,1.2896979491891782,0.5919134543725967,5.78238555916377,0.02,0.2978786880062135,0.9848055830881511,0.044310358308971544,1.503410100560483,0.0007072573226536083,0.08658989943952324,0.8581751107260747,0.1237026922595726,0.06200976526738192,1.8053959195848224,0.17716549274180993,50.0,1.0,50.0,0.15,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,88.3382579514554,88.33751746784978,77.61468542255446,77.63336450714414,77.84970002902281,58.92929995257873,136.77955308641165,136.7796689254254,136.7945576093485,136.7967599149737,136.7979391312646,136.80260306334506,-129.2207008534806,99.24072283078168,0.009698503585454432,18.93276181811665,6.0,2.4,3.791341544674732
1.19,0.09550892217155577,2.5121804435794766,2.532419561014876,1.2898442033730637,0.5917274322588135,5.780231084323072,0.02,0.2979753530474503,0.9846824400461655,0.04430481711691899,1.5034089290403594,0.0007070038381294287,0.08659107095964688,0.8580259423191954,0.1236807594061382,0.06199808134562838,1.805349396874087,0.1771577097506174,50.0,1.0,50.0,0.15,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,88.3377795917813,88.33704433071593,77.61360089094968,77.63213137366168,77.84670272137079,58.92685158451786,136.77410369988402,136.7742002175914,136.7889897799072,136.79117472286245,136.79234337396298,136.7969733468205,-129.21539845901614,99.23112752138933,0.00962764442969899,18.93211548617507,6.0,2.4,3.791174988663212
1.2,0.09551625387708244,2.5119393626013213,2.5316570258351847,1.2899893339750528,0.5915428846249409,5.778094168368043,0.02,0.2980713034236166,0.9845602703089553,0.04429931972172325,1.5034077660726701,0.0007067523750642639,0.0865922339273362,0.8578779447501488,0.12365899875720289,0.061986489643966795,1.805303225152588,0.17714998529739884,50.0,1.0,50.0,0.15,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,88.3373047133095,88.33657455546528,77.61252447961549,77.63090715429594,77.84372810600547,58.924421797390096,136.76869600177605,136.76876232189315,136.7834641026785,136.78563176755512,136.78678918210784,136.79138614569825,-129.21013615471475,99.2216048227522,0.009557686456545866,18.931474191021934,6.0,2.4,3.791009685364335
1.21,0.09552353223425919,2.5117001073001264,2.530900537672578,1.2901333490752191,0.5913598003621414,5.7759746683099396,0.02,0.298166543624645,0.9844390664748947,0.04429386579032243,1.5034066115777716,0.0007065029166172023,0.08659338842223491,0.8577311093685386,0.12363740903647427,0.061974989428803015,1.8052574021444983,0.1771423189535933,50.0,1.0,50.0,0.15,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,88.33683329515073,88.33610811455772,77.61145615933705,77.62969179337342,77.84077602361474,58.922010478330776,136.76332974532576,136.76335426199523,136.77798030338704,136.78013077165832,136.78127622628736,136.78584118363165,-129.20491368271263,99.212154238355,0.009488666288987702,18.930837897874223,6.0,2.4,3.7908456256068965
1.22,0.09553075793298622,2.511462669390068,2.530150068382999,1.2902762495870732,0.5911781738827205,5.773872534665573,0.02,0.2982610810228494,0.9843188254498139,0.04428845518354696,1.503405466722449,0.0007062555061567072,0.08659453327755721,0.8575854299925024,0.12361598945745139,0.06196358183214809,1.8052119238881361,0.1771347122056754,50.0,1.0,50.0,0.15,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,88.33636529251328,88.33564528277813,77.61039516993806,77.62848558865467,77.83784646687113,58.91961694660131,136.75800282435932,136.758013963025,136.77253769180683,136.77467119144208,136.77580666197994,136.78033798028918,-129.19973031300017,99.20277544090769,0.009418939100484636,18.9302064824514,6.0,2.4,3.7906828412014533
1.23,0.09553793107679687,2.511227033778705,2.5294055618657114,1.2904180478102056,0.5909979908271127,5.77178756939216,0.02,0.2983549184110795,0.98419953729595,0.04428308745417539,1.503404330693189,0.0007060100913918989,0.08659566930681743,0.8574408965182251,0.12359473845546344,0.061952265021980174,1.8051667891002678,0.1771271634975528,50.0,1.0,50.0,0.15,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,88.33590069858587,88.33518585357194,77.609341911701,77.62728827308395,77.83493918461258,58.917241423623636,136.75271608622322,136.75271750945785,136.7671362371162,136.76925290477035,136.77037869204293,136.77487637946888,-129.19458606573718,99.19346783425885,0.009349537669336883,18.929579962543123,6.0,2.4,3.79052129884763
1.24,0.09554505200335502,2.5109931880914136,2.5286669731828066,1.2905587514978563,0.5908192403382747,5.7697196337653125,0.02,0.29844806041072036,0.9840811948081196,0.04427776227798838,1.5034032034671911,0.0007057666582277375,0.08659679653281538,0.8572975004078889,0.12357365477655509,0.06194103834978676,1.8051219954281816,0.1771196724880005,50.0,1.0,50.0,0.15,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,88.33543949139441,88.3347298120518,77.60829632132017,77.62609980345104,77.83205402162115,58.91488377004862,136.7474691989378,136.74746564345708,136.76177564447914,136.76387562035958,136.76499209411344,136.76945609556782,-129.18948066137878,99.18423092961083,0.009280429005400492,18.92895829913155,6.0,2.4,3.790360991243211
1.25,0.09555212105032457,2.510761119953567,2.527934257396378,1.290698368403266,0.5906419115591631,5.767668589060641,0.02,0.2985405116431568,0.9839637907811399,0.04427247933076659,1.5034020850216554,0.0007055251925691833,0.08659791497835088,0.8571552331236763,0.12355273716677115,0.061929901167055317,1.8050775405191661,0.1771122388357935,50.0,1.0,50.0,0.15,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,88.33498164896625,88.33427714295625,77.60725833528343,77.62492013534775,77.82919082170777,58.91254384705098,136.74226183044883,136.74225908577176,136.75645561854108,136.75853904635156,136.7596466435709,136.76407684299804,-129.1844138202962,99.1750642381659,0.00921158248006293,18.92834145314525,6.0,2.4,3.7902019110859806
1.26,0.09555913855536938,2.5105308169905416,2.5272073695685178,1.2908369062796747,0.5904659936327347,5.765634296553754,0.02,0.29863227672977394,0.9838473180098277,0.04426723828829066,1.5034009753337825,0.0007052856803211965,0.08659902466622382,0.8570140861277691,0.12353198437215637,0.06191885282527335,1.8050334220205093,0.17710486219970664,50.0,1.0,50.0,0.15,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,88.3345271493305,88.33382783065332,77.606227889874,77.62374922318062,77.82634942772158,58.91022151580546,136.73709364862773,136.73709853594667,136.75117586343393,136.75324289031906,136.75434211356085,136.75873833618644,-129.1793852627772,99.16596727112639,0.009142969801189338,18.927729385459667,6.0,2.4,3.7900440510737217
1.27,0.09556610485615334,2.510302266827711,2.526486264761317,1.2909743728803225,0.5902914757019461,5.763616617520265,0.02,0.29872336029195656,0.9837317692890002,0.044262038826341256,1.5033998743807724,0.0007050481073887372,0.08660012561923401,0.8568740508823498,0.12351139513875552,0.06190789267592836,1.8049896375794996,0.1770975422385149,50.0,1.0,50.0,0.15,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,88.33407597051783,88.33338185914451,77.6052049211724,77.62258702018363,77.82352968155884,58.90791663748678,136.7319643212732,136.7319846725346,136.7459360827824,136.74798685927172,136.74907827501804,136.75344028957474,-129.17439470902713,99.15693953969458,0.009074564989433043,18.92712205689774,6.0,2.4,3.7898874039042187
1.28,0.09557301998054385,2.5100754619605263,2.525770915334132,1.29111077421406,0.590118350641729,5.761615489668443,0.02,0.29881376382540414,0.9836171407630239,0.04425688077139247,1.5033987815842615,0.000704812442193249,0.08660121841574493,0.8567351232770486,0.12349096880691726,0.061897019695810344,1.8049461864374217,0.17709027795113108,50.0,1.0,50.0,0.15,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,88.33362811062455,88.3329391266278,77.60418966185374,77.62143336708144,77.82073155350763,58.905629436078016,136.7268746312431,136.7269015467911,136.7407363723551,136.74277097976088,136.74385410575255,136.7481826104955,-129.16944227532628,99.14798074744078,0.00900678070183858,18.926519500439124,6.0,2.4,3.7897319481542047
1.29,0.09557988433230794,2.5098503889752033,2.5250612726582307,1.2912461184063386,0.5899466067987258,5.759630757964991,0.02,0.29890349261844834,0.9835034245120019,0.044251763767070566,1.503397697039994,0.0007045786743702576,0.08660230296001238,0.8565972938293356,0.12347070399587608,0.06188623331635832,1.8049030659014424,0.17708306913712898,50.0,1.0,50.0,0.15,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,88.33318354340274,88.33249963469386,77.60318198447216,77.620288238713,77.81795485622456,58.90335969516309,136.72182400857128,136.72185333138424,136.73557635116742,136.73759488954576,136.73866954088246,136.74296497226035,-129.1645275970445,99.13909036452053,0.008939502028695756,18.92592166139769,6.0,2.4,3.78957767953456
1.3,0.09558669828966142,2.5096270348596317,2.524357289531519,1.291380413438737,0.5897762328273829,5.757662273680593,0.02,0.29899255170162187,0.9833906128922998,0.04424668746943065,1.5033966207978926,0.0007043467921132904,0.08660337920211371,0.8564605534218467,0.1234505993738832,0.061875532938107124,1.804860273410199,0.17707591554165852,50.0,1.0,50.0,0.15,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,88.3327422442612,88.33206337751007,77.60218178581209,77.61915159955811,77.81519941204638,58.90110722841928,136.71681197511094,136.71684281102864,136.7304556700827,136.73245825219868,136.73352444821123,136.73778706410448,-129.1596503421824,99.13026787695546,0.00887265238850432,18.925328490991536,6.0,2.4,3.7894245925914922
1.31,0.09559346216494664,2.5094053876372473,2.5236589224299,1.291513666921915,0.5896072181756943,5.755709904338171,0.02,0.29908094544082836,0.9832786989725139,0.04424165156657046,1.503395552789748,0.000704116779898273,0.0866044472102584,0.8563248938786466,0.12343065373555952,0.06186491788191793,1.8048178067412666,0.17706881676956007,50.0,1.0,50.0,0.15,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,88.33230419287635,88.33163033072664,77.6011890255781,77.61802338930133,77.81246506990152,58.89887192664901,136.71183828977132,136.71186921892314,136.7253740629717,136.72736079882054,136.72841852523692,136.7326486162889,-129.15481026289368,99.12151281167127,0.008806250188456488,18.924739955742524,6.0,2.4,3.7892726788685853
1.32,0.0956001762705059,2.5091854353314855,2.522966127829278,1.2916458864665337,0.5894395522916537,5.753773517460642,0.02,0.29916867820197124,0.9831676758212399,0.04423665574658775,1.5033944929473506,0.0007038886222011303,0.0866055070526559,0.8561903070237998,0.12341086587552583,0.06185438746865192,1.8047756636722205,0.17706177242567397,50.0,1.0,50.0,0.15,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,88.3318693689263,88.33120046965371,77.60020366330318,77.61690354653223,77.8097516778353,58.89665368042188,136.7069027114269,136.70693176748026,136.7203312632419,136.72230225999408,136.72335146733838,136.72754935908858,-129.15000711123832,99.11282469559367,0.008740315990451109,18.924156022122922,6.0,2.4,3.789121929909423
1.33,0.09560684091868152,2.508967165965783,2.5222788622055554,1.2917770796832533,0.589273224623255,5.75185298057093,0.02,0.29925575435095403,0.9830575365070743,0.04423169969758029,1.5033934412024907,0.0007036623034977879,0.08660655879751566,0.856056784681371,0.12339123458840302,0.06184394101917025,1.8047338419806362,0.17705478211484063,50.0,1.0,50.0,0.15,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,88.3314377520905,88.33077376926522,77.59922565835055,77.61579200875724,77.80705908301867,58.89445238048211,136.70200499891763,136.7020296485464,136.71532700384114,136.7172823657892,136.718322967798,136.72248902279176,-129.14524063918338,99.10420305564843,0.008674872488157348,18.92357665655591,6.0,2.4,3.788972337257589
1.34,0.09561345635181873,2.508750571520024,2.5215970952998585,1.2919072513939391,0.5891082279620656,5.749948208907182,0.02,0.2993421770860278,0.9829482765415235,0.04422678321758187,1.5033923975511865,0.0007034378186574804,0.08660760244881996,0.8559243211360755,0.12337175904375504,0.061833578209858533,1.804692339889611,0.17704784555992473,50.0,1.0,50.0,0.15,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,88.33100932658299,88.33035024031977,77.59825490885858,77.61468875575468,77.80438720512593,58.892267866875045,136.69714476419603,136.69716652589713,136.71036105676274,136.71230090365412,136.71333305193266,136.7174673916068,-129.1405105929449,99.09564757504094,0.008609794728883458,18.923001834470398,6.0,2.4,3.788823894982389
1.35,0.09562002284985509,2.508535641849261,2.5209207897291592,1.2920364079181923,0.5889445533039703,5.748059092081847,0.02,0.29942795023253704,0.9828398901241169,0.04422190604558456,1.503391361954962,0.0007032151569676639,0.08660863804504458,0.8557929093511234,0.12335243820978078,0.06182329852616622,1.8046511553829727,0.17704096242040535,50.0,1.0,50.0,0.15,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,88.33058407418457,88.32992987389437,77.59729134555798,77.61359374308664,77.80173592373995,58.89010000700364,136.6923216980064,136.69234363702128,136.70543317238614,136.7073576295117,136.70838156404724,136.71248422080293,-129.1358167217104,99.08715785304581,0.008545039957951417,18.922431526393687,6.0,2.4,3.788676595796674
1.36,0.09562654076081856,2.50832236295987,2.520249895206533,1.2921645582884473,0.5887821883923544,5.746185473291839,0.02,0.29951307875167366,0.982732369078015,0.044217067813638954,1.5033903343128634,0.0007029942976055847,0.08660966568714307,0.8556625398960996,0.123333270689949,0.0618131011077023,1.8046102860111621,0.17703413224095219,50.0,1.0,50.0,0.15,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,88.33016197226786,88.32951262560407,77.59633495840953,77.6125068830987,77.79910504621625,58.88794871722348,136.6875356339151,136.68755782931046,136.70054306221982,136.70245224247577,136.7034680213918,136.70753921322444,-129.13115878008202,99.07873333691487,0.008480713176652444,18.921865693997617,6.0,2.4,3.7885304299563765
1.37,0.09563301038848548,2.5081107233594593,2.5195843698312275,1.2922917097740831,0.5886211230843843,5.74432722589927,0.02,0.2995975668664488,0.9826257067707672,0.04421226822329629,1.5033893145645414,0.000702775226319058,0.08661068543546502,0.8555332048961931,0.12331425532476448,0.06180298531883554,1.804569729606276,0.1770273546408489,50.0,1.0,50.0,0.15,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,88.32974300107266,88.32909847357183,77.5953856986126,77.61142811449399,77.7964944254437,58.88581388234161,136.6827863126178,136.6828087700819,136.69569046230023,136.69758447775914,136.69859215040458,136.7026321058078,-129.12653651899404,99.07037357269864,0.008416826772759123,18.921304304630496,6.0,2.4,3.788385389314166
1.38,0.09563943203663226,2.507900711555638,2.518924171702487,1.2924178696444795,0.5884613472372262,5.74248422326625,0.02,0.29968141879987353,0.9825198965699226,0.044207506976107855,1.5033883026496464,0.0007025579288558987,0.08661169735036005,0.8554048964765927,0.12329539095473209,0.06179295052393473,1.8045294840004105,0.17702062923937914,50.0,1.0,50.0,0.15,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,88.3293271408401,88.32868739560669,77.59444351720029,77.6103573749649,77.79390391349996,58.883695386582986,136.67807347477176,136.67809610797858,136.6908751082341,136.69275407009616,136.69375367560014,136.69776263550222,-129.1219496892959,99.06207810644771,0.008353395116259321,18.920747325595325,6.0,2.4,3.7882414657227135
1.39,0.09564580600903524,2.5076923160560165,2.5182692589195588,1.2925430451690156,0.588302850708047,5.74065633875489,0.02,0.2997646387749589,0.9824149318430307,0.04420278377362491,1.5033872985078287,0.0007023423909639223,0.08661270149217774,0.855277606762487,0.12327667642035665,0.06178299608736861,1.8044895470256623,0.17701395565582667,50.0,1.0,50.0,0.15,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,88.32891437181289,88.32827936920714,77.59350836504122,77.60929460120406,77.79133336165951,58.88159311475465,136.67339686099635,136.67341947316643,136.68609673520245,136.68796075374692,136.6889523195897,136.69293053926938,-129.11739804175298,99.05384648421266,0.00829043453846623,18.920194724150267,6.0,2.4,3.7880986510346903
1.4,0.09565213254559146,2.5074855286221656,2.517619603528617,1.2926672413616513,0.5881456267318897,5.738843489772399,0.02,0.2998472300161746,0.9823108080327297,0.04419809841077369,1.503386302118419,0.0007021286029568878,0.08661369788158713,0.8551513303110416,0.12325811092107486,0.061773121585540894,1.8044499170310289,0.17700733365874904,50.0,1.0,50.0,0.15,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,88.32850467837149,88.32787439322453,77.59258021123169,77.60823979259342,77.78878269232592,58.87950699147768,136.668756298165,136.6687790759981,136.68135516377518,136.68320434931687,136.68418795194714,136.68813561662412,-129.11288139695006,99.04567838057554,0.008227853729408707,18.9196464765949,6.0,2.4,3.7879569402972293
1.41,0.09565841183466244,2.5072803436408333,2.5169751888277125,1.292790461416755,0.5879896712689465,5.737045629259968,0.02,0.2999291949424033,0.9822075222557638,0.044193450757812,1.503385313492762,0.000701916558832192,0.08661468650724441,0.8550260636414524,0.12323969394589669,0.06176332676591734,1.8044105927825256,0.17700076313713262,50.0,1.0,50.0,0.15,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,88.32809804823499,88.327472483732,77.5916590395814,77.60719299907434,77.78625188535288,58.877436973678414,136.66415168272786,136.66417559559855,136.67665028342037,136.67848474708396,136.67946056087632,136.68337771754736,-129.1083996318104,99.03757357381292,0.008165474545833717,18.91910256652494,6.0,2.4,3.787816331134638
1.42,0.09566464428734855,2.50707674415263,2.5163359494837745,1.2929127163930503,0.5878349685011927,5.735262556579284,0.02,0.30001053945431133,0.9821050643933134,0.04418884035941126,1.5033843325038394,0.000701706236666381,0.08661566749616674,0.8549017947929298,0.12322142373228334,0.0617536106366256,1.8043715712437998,0.17699424345946513,50.0,1.0,50.0,0.15,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,88.32769445469974,88.32707358097608,77.59074476961693,77.60615404758896,77.78374066903066,58.875382878410164,136.65958261021046,136.6596076065544,136.67198168399216,136.67380153416076,136.67476961375368,136.67865647396022,-129.10395237943683,99.02953139402888,0.008103502829627018,18.918562945812006,6.0,2.4,3.7876768100325533
1.43,0.09567083020047372,2.50687471901932,2.515701845114003,1.2930340133144413,0.587681508653436,5.7334941498862335,0.02,0.3000912676662307,0.9820034280387763,0.04418426692728546,1.5033833590956214,0.0007014976227042178,0.08661664090438498,0.854778516155354,0.12320329915980507,0.06174397258511189,1.8043328503032068,0.1769877742612769,50.0,1.0,50.0,0.15,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,88.32729387846368,88.32667766363934,77.58983735359469,77.6051228779906,77.78124889948424,58.87334459472913,136.65504883047353,136.6550747351837,136.66734910841816,136.66915445248193,136.67011484228797,136.67397162967856,-129.0995393978953,99.02155140126314,0.008041950368934181,18.918027582535856,6.0,2.4,3.7875383691913256
1.44,0.09567696987086177,2.5066742571026666,2.515072835335601,1.293154359204832,0.5875292819504844,5.731740287336707,0.02,0.30017138369249313,0.9819026067855504,0.044179730173148614,1.5033823932120762,0.0007012907031904655,0.08661760678792996,0.8546562201186054,0.12318531910803214,0.06173441199882244,1.8042944278491013,0.1769813551780983,50.0,1.0,50.0,0.15,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,88.32689630022611,88.32628471011354,77.58893674361795,77.6040994291985,77.7787764320908,58.871322011516895,136.6505500933418,136.6505765906043,136.66275229922962,136.66454324353998,136.6654959764193,136.6693229285299,-129.09516044517434,99.01363315555533,0.007980830784717341,18.917496444734542,6.0,2.4,3.787401000811303
1.45,0.09568306359533663,2.506475347264434,2.5144488797657685,1.2932737610881266,0.587378278617145,5.730000847086592,0.02,0.3002508916474306,0.9818025942270335,0.04417522980871474,1.5033814347971737,0.0007010854643698874,0.08661856520283254,0.8545348990725639,0.12316748245653479,0.06172492826520345,1.8042563017698385,0.17697498584545973,50.0,1.0,50.0,0.15,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,88.32650170068747,88.32589469850228,77.58804289163791,77.6030836392084,77.77632312148724,58.869315017713234,136.64608614860404,136.6461127649148,136.65819099856492,136.6599676483899,136.66091274433816,136.6647101143534,-129.09081527918588,99.00577621694515,0.007920159511357383,18.91696950040486,6.0,2.4,3.787264697092838
1.46,0.09568911167072211,2.5062779783663878,2.5138299380217073,1.2933922259882293,0.5872284888782259,5.728275707291781,0.02,0.30032979564537493,0.9817033839566232,0.044170765545697835,1.5033804837948828,0.0007008818924872469,0.08661951620512356,0.8544145454071098,0.12314978808488326,0.061715520771701136,1.804218469953773,0.1769686658988915,50.0,1.0,50.0,0.15,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,88.32611006054967,88.32550760662416,77.58715574945508,77.60207544510219,77.77388882157754,58.86732350208331,136.64165674601327,136.64168283337577,136.65366494817397,136.65542740765358,136.6563648725047,136.66013293099948,-129.08650365776577,98.99798014547231,0.007859953777341389,18.916446717502804,6.0,2.4,3.7871294502362773
1.47,0.09569511439384214,2.5060821392702897,2.5132159697206187,1.2935097609290438,0.5870799029585346,5.726564746108159,0.02,0.300408099800658,0.9816049695677173,0.04416633709581191,1.5033795401491723,0.0007006799737873066,0.0866204598508339,0.8542951515121232,0.12313223487264778,0.06170618890576173,1.8041809302892602,0.17696239497392394,50.0,1.0,50.0,0.15,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,88.32572136051563,88.32512341201553,77.58627526872118,77.60107478305795,77.77147338554008,58.86534735374153,136.63726163528762,136.63728635459066,136.64917388942234,136.65092226152453,136.6518520856679,136.65559112233018,-129.0822253386752,98.99024450117645,0.007800232586461675,18.91592806394402,6.0,2.4,3.786995252441972
1.48,0.09570107206152055,2.5058878188379055,2.5126069344797037,1.2936263729344746,0.5869325110828789,5.724867841691617,0.02,0.3004858082276118,0.9815073446537136,0.04416194417077098,1.5033786038040118,0.0007004796945148301,0.08662139619599439,0.8541767097774842,0.12311482169939862,0.06169693205483144,1.8041436806646551,0.17695617270608743,50.0,1.0,50.0,0.15,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,88.32533558128965,88.32474209193369,77.58540140094021,77.60008158835996,77.76907666583489,58.86338646133663,136.63290056611035,136.6329228706841,136.644717563295,136.64645194977223,136.64737410688434,136.6510844322187,-129.07798007960096,98.98256884409727,0.007741016698673775,18.915413507604203,6.0,2.4,3.786862095910271
1.49,0.0957069849276831,2.505695009130753,2.5120028093571056,1.293742066703959,0.5867863076856794,5.723184928175292,0.02,0.30056292416528013,0.9814105052989593,0.04415758659437867,1.503377674750391,0.0007002810470727901,0.0866223252496152,0.8540592154970275,0.12309754787410924,0.061687749862146306,1.8041067195343423,0.17694999889788737,50.0,1.0,50.0,0.15,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,88.32495270635502,88.32436364971157,77.58453412928098,77.59909589721225,77.7666986093096,58.86144074500771,136.62857335674389,136.62859340361132,136.640295809791,136.64201631530068,136.6429308737971,136.64661267303055,-129.0737677115193,98.97495286066474,0.007682181105650443,18.914903027304685,6.0,2.4,3.7867299764147897
1.5,0.0957128531948353,2.5055037060457677,2.5114035923167277,1.2938568441506897,0.5866412922472517,5.7215160067900035,0.02,0.30063944980353485,0.9813144505736049,0.04415326432479594,1.5033767530356614,0.0007000840312457591,0.08662324696434473,0.8539426674454417,0.12308041322046182,0.06167864227754737,1.8040700460311838,0.17694387355197533,50.0,1.0,50.0,0.15,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,88.32457272252557,88.32398812004212,77.58367347495476,77.5981178671429,77.7643392763738,58.859510162845254,136.6242799076513,136.62430075778724,136.6359085877756,136.63761532484338,136.63852258208945,136.64217573922556,-129.0695881533013,98.96739638880783,0.007623425369487791,18.91439661500715,6.0,2.4,3.786598894012272
1.51,0.09571867724340243,2.5053138922089158,2.5108092089862257,1.293970716828576,0.5864974467885556,5.719860846601138,0.02,0.3007153909625006,0.9812191692165937,0.04414897685529246,1.503375838512157,0.0006998886212771564,0.08662416148784942,0.8538270523532745,0.12306341578118969,0.06166960818998833,1.8040336569404352,0.1769377959784747,50.0,1.0,50.0,0.15,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,88.32419560509572,88.32361542805643,77.58281932709924,77.59714723259741,77.76199833234143,58.85759454255458,136.62001983468704,136.62004151689635,136.63155544353447,136.63324851524285,136.63414852890807,136.6377732412492,-129.06544101947668,98.95989874225218,0.007565062504809816,18.913894217074926,6.0,2.4,3.786468833939358
