Time,X0,X1,X2,X3,X4,X5,X6,X7,heat_shock,X8,X9,X10,X11,X12r,X12f,X13,X14,X15r,X15f,X16,X17,X18,X19,flux_X1_in,flux_X1_out,flux_X2_in,flux_X2_out,flux_X3_in,flux_X3_out,flux_X4_in,flux_X4_out,flux_X5_in,flux_X5_out,flux_X6_in,flux_X6_out,flux_X7_in,flux_X7_out,cell,external
0.23,1.0,0.029950073712790695,0.9985556138422053,0.09985659660693073,0.6998710473664311,0.9995371168037079,0.01992361252666407,0.049959464310600825,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,31.008333433002964,31.008440569791176,44.994069002660765,44.994297081863536,19.5063110879031,19.506333116493646,3.4981304500456623,3.4988765323262694,4.997277480740649,4.999573278555308,0.49973110964983664,0.4998632858931555,0.4998632858931555,0.5001111469151961,1.0,1.0
0.24,1.0,0.029949041305577653,0.9985534312937435,0.09985638536506394,0.6998636235067556,0.9995142309819606,0.01992233976191331,0.049956990734357574,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,31.008331719561404,31.008431269002966,44.99406065122548,44.99426029060027,19.50630681771835,19.506326212171604,3.498126749979655,3.498865743847633,4.997265179569318,4.999547218641087,0.49973435965709173,0.4998568992539131,0.4998568992539131,0.5001037183858463,1.0,1.0
0.25,1.0,0.029948081684568962,0.9985515181908727,0.09985619908972863,0.6998562723091846,0.9994914838407916,0.019921159380812323,0.04995452970918006,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,31.008328457595486,31.008420993422206,44.99405115460681,44.994228219522014,19.506302723830093,19.506320031369516,3.498123487218667,3.498854932879719,4.997253415101715,4.999521256928203,0.4997373014947922,0.4998509758972398,0.4998509758972398,0.5000963272937545,1.0,1.0
0.26,1.0,0.029947189299130976,0.9985498175863302,0.09985603244647528,0.6998489981764008,0.9994688796314662,0.019920063918237613,0.04995208530936148,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,31.00832401466004,31.00841007597634,44.99404086974641,44.99419983048777,19.506298776258415,19.50631441447907,3.498120568326665,3.4988440930088394,4.997242095542356,4.999495408889129,0.49973995530394916,0.49984547842521776,0.49984547842521776,0.5000889858795807,1.0,1.0
0.27,1.0,0.029946359008518376,0.9985482895813039,0.09985588170331326,0.6998418044485181,0.99944642129782,0.019919046594958814,0.04994966100589859,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,31.008318651986546,31.008398741666145,44.99403003985098,44.99417440204095,19.506294953500248,19.50630925030798,3.4981179279355854,3.4988332265055666,4.997231156956921,4.999469685250824,0.4997423415121633,0.49984037287102684,0.49984037287102684,0.500081704573623,1.0,1.0
0.28,1.0,0.029945585859117323,0.9985468906326556,0.09985574277517473,0.6998346945358237,0.9994241120403897,0.019918100825003955,0.049947260186055185,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,31.008312652263967,31.008387241184735,44.99401893399093,44.994151144428244,19.506291233084617,19.50630441609356,3.4981154944926436,3.4988223321100866,4.997220529107701,4.999444097771144,0.4997444790837352,0.499835626228328,0.499835626228328,0.5000744935560498,1.0,1.0
0.29,1.0,0.029944865421796998,0.9985455995075765,0.09985561368722973,0.6998276704550687,0.999401953355407,0.019917220906090927,0.049944885444636794,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,31.008306159018396,31.00837568286641,44.99400767237131,44.99412968137395,19.506287602626404,19.50629985396142,3.498113233407432,3.4988114199777236,4.997210178424984,4.999418652006771,0.49974638741322897,0.49983120991778873,0.49983120991778873,0.5000673606280179,1.0,1.0
0.3,1.0,0.0299441936768232,0.9985444083317371,0.09985549372536053,0.6998207333333875,0.9993799457111964,0.019916401783077985,0.04994253882718831,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,31.008299232001814,31.008364090483063,44.993996286436584,44.99410988390294,19.506284056008035,19.506295544564253,3.4981111321718945,3.4988005065149657,4.997200093186163,4.999393349807805,0.49974808566476603,0.49982709860141616,0.49982709860141616,0.5000603119417654,1.0,1.0
0.31,1.0,0.029943566567172498,0.9985432875746404,0.09985538011427478,0.6998138853762248,0.9993580911952762,0.019915638126767072,0.049940222776055226,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,31.008292063818644,31.008352629934574,44.99398495467036,44.99409122025006,19.506280578370326,19.506291404084195,3.4981091421746395,3.498789594160515,4.997190225557556,4.999368199078209,0.4997495901722461,0.4998232655599193,0.4998232655599193,0.5000533548421987,1.0,1.0
0.32,1.0,0.029942980570402386,0.9985422286787886,0.09985527206347573,0.6998071274511877,0.999336390292302,0.019914925490488917,0.049937938951271625,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,31.00828471602473,31.008341333056027,44.99397371542963,44.994073547049844,19.50627716426263,19.506287409824136,3.4981072495696055,3.4987786958204388,4.997180562160353,4.999343201899429,0.49975091745845196,0.4998196884986395,0.4998196884986395,0.5000464943249971,1.0,1.0
0.33,1.0,0.029942432613314692,0.9985412379590626,0.09985517018803737,0.6998004594363448,0.9993148423450828,0.019914260140213934,0.049935688402707366,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,31.008277156912893,31.008330137053257,44.99396250793567,44.99405699614476,19.50627381506075,19.50628358221046,3.4981054651305215,3.4987678313929695,4.997171113971352,4.999318356229126,0.49975208382039815,0.49981634869592073,0.49981634869592073,0.5000397335533573,1.0,1.0
0.34,1.0,0.029941919492071534,0.9985402956150885,0.0998550726355662,0.6997938825595141,0.9992934486525514,0.01991363790809957,0.049933472726320635,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,31.00826951538801,31.00831914810394,44.993951447858414,44.99404121270175,19.506270520199237,19.506279866022183,3.4981037564112074,3.498757004455697,4.997161848767375,4.9992936673156425,0.4997531025795426,0.49981322524902094,0.49981322524902094,0.5000330773312942,1.0,1.0
0.35,1.0,0.029941438411655485,0.998539393755678,0.09985497867499074,0.6997873972282759,0.9992722095956312,0.019913055257214048,0.04993129299157346,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,31.008261845445897,31.008308397187673,44.993940571678635,44.99402606233274,19.506267274907533,19.506276240083103,3.498102110606389,3.4987462238853233,4.997152753729138,4.99926913710854,0.49975398662461307,0.49981030041903296,0.49981030041903296,0.5000265288815255,1.0,1.0
0.36,1.0,0.02994098704481209,0.9985385405445484,0.09985488908748055,0.6997810027933983,0.9992511243238655,0.019912509397718138,0.049929149624496814,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,31.008254100493787,31.00829781344452,44.99392980876621,44.994011708217826,19.50626408217112,19.506272729179948,3.49810054139906,3.498735506213723,4.997143842260943,4.999244763103975,0.49975474868786396,0.49980756021481354,0.49980756021481354,0.5000200894938929,1.0,1.0
0.37,1.0,0.02994056290683724,0.9985377250138014,0.09985480285445268,0.6997746996425318,0.9992301934141562,0.019911997146058524,0.04992704351549297,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,31.008246351987264,31.008287449105943,44.993919217754744,44.993997956721884,19.506260935609735,19.5062693035935,3.498099030947897,3.4987248564187197,4.997135096300581,4.999220548118324,0.4997553996409205,0.4998049886666307,0.4998049886666307,0.5000137618534155,1.0,1.0
0.38,1.0,0.02994016378427407,0.9985369389276297,0.09985471921363061,0.6997684878716477,0.9992094172190281,0.019911515683621667,0.04992497529386885,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,31.008238653353505,31.00827733991375,44.993908839663014,44.99398466394419,19.50625783026964,19.506265941306214,3.498097565900992,3.4987142796049655,4.997126502104034,4.999196494223483,0.4997559493460713,0.49980257163479347,0.49980257163479347,0.5000075478607825,1.0,1.0
0.39,1.0,0.029939787933015192,0.9985361858301048,0.09985463850891817,0.6997623667210332,0.9991887951832604,0.019911062896313943,0.04992294500851545,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,31.008230983563323,31.008267447434765,44.99389863709358,44.9939719039282,19.506254767168645,19.506262653632305,3.498096152282199,3.49870378570632,4.997118065022119,4.9991726002413515,0.4997564069016817,0.4998002985148272,0.4998002985148272,0.5000014476727835,1.0,1.0
0.4,1.0,0.029939433442694636,0.9985354608480311,0.09985456029271475,0.6997563359693942,0.9991683273681651,0.019910636375659062,0.04992095302157441,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,31.008223374179643,31.008257787564173,44.99388862979303,44.99395959420872,19.506251743153214,19.506259427942897,3.498094782251433,3.498693380218335,4.997109776660637,4.999148867296696,0.4997567810910185,0.4997981572230403,0.4997981572230403,0.49999546238727643,1.0,1.0
0.41,1.0,0.029939098548593127,0.998534758841551,0.09985448409188302,0.6997503953325601,0.9991480138368022,0.019910233890913363,0.04991899959598355,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,31.008215857775273,31.008248378701907,44.993878839951414,44.993947646625664,19.506248754990803,19.50625625079707,3.498093447521292,3.498683067585639,4.997101628091211,4.999125296587759,0.49975707991523405,0.499796136566774,0.499796136566774,0.4999895928039695,1.0,1.0
0.42,1.0,0.0299387819437135,0.9985340794626679,0.09985440988345957,0.6997445440075274,0.9991278542731525,0.01990985382966359,0.04991708452867744,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,31.008208435252445,31.008239209676315,44.9938692582786,44.99393606028846,19.506245801908022,19.50625312233566,3.4980921476895896,3.498672852550284,4.997093617960944,4.999101888027196,0.49975730969226645,0.49979422845664595,0.49979422845664595,0.49998383832218485,1.0,1.0
0.43,1.0,0.029938481994764895,0.998533420450234,0.09985433746372768,0.6997387815329522,0.9991078484875724,0.019909494153818576,0.049915207978379096,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,31.008201121213926,31.008230281097624,44.99385988805204,44.99392480029017,19.506242882184104,19.506250037158644,3.49809087918807,3.4986627407153263,4.997085742029723,4.999078641971141,0.4997574781605142,0.4997924226652826,0.4997924226652826,0.49997819942815563,1.0,1.0
0.44,1.0,0.029938197235299002,0.9985327799407366,0.09985426666588537,0.6997331073384205,0.9990879962421897,0.01990915303630465,0.04991336997468881,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,31.008193927090073,31.00822159177718,44.993850730459606,44.993913838340674,19.506239994350352,19.506246990941918,3.4980896390950673,3.4986527369353433,4.997077996603525,4.999055558666862,0.49975759225967875,0.49979071002390846,0.49979071002390846,0.4999726762199599,1.0,1.0
0.45,1.0,0.02993792682641245,0.9985321570718804,0.09985419741723937,0.6997275203971931,0.999068297204696,0.019908829439592962,0.04991156998373585,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,31.0081868548904,31.008213136171396,44.993841781541974,44.99390316164405,19.50623713754132,19.506243982204797,3.4980884261373184,3.4986428427890224,4.997070379174353,4.999032638173309,0.4997576558397285,0.4997890853271522,0.4997890853271522,0.49996726710220113,1.0,1.0
0.46,1.0,0.029937669864025556,0.9985315510750306,0.09985412965320703,0.6997220197483455,0.9990487510178273,0.019908522245814277,0.04990980756127321,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,31.008179906598215,31.008204908191445,44.99383303675626,44.99389275955024,19.50623431096675,19.506241009652324,3.4980872391836213,3.4986330603791838,4.99706288745799,4.999009880480569,0.4997576731054606,0.499787542965802,0.499787542965802,0.49996197074847404,1.0,1.0
0.47,1.0,0.029937425507318052,0.9985309613729765,0.09985406332682653,0.6997166044027316,0.9990293572926797,0.019908230417263497,0.04990808223153515,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,31.008173082853137,31.008196900976497,44.99382449064819,44.99388262469669,19.506231513960373,19.50623807249011,3.498086077411421,3.498623391580679,4.997055519458417,4.998987285508791,0.49975764796781397,0.49978607773269473,0.49978607773269473,0.4999567857373404,1.0,1.0
0.48,1.0,0.029937191923334182,0.9985303854353144,0.09985399820820172,0.6997112741684536,0.9990101157815489,0.01990795166267117,0.04990639448167804,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,31.008166401852275,31.0081891179806,44.99381614950584,44.99387271826388,19.506228744644083,19.5062351644525,3.498084936793882,3.4986138433167304,4.99704827077006,4.9989648535179745,0.4997575891841784,0.499784678126183,0.499784678126183,0.4999517135409542,1.0,1.0
0.49,1.0,0.0299369689388092,0.9985298241670943,0.09985393438842503,0.6997060275767548,0.9989910259436474,0.019907685788381816,0.049904743263109404,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,31.00815985185897,31.00818154511394,44.99380799956385,44.99386305727552,19.50622600328426,19.506232288807606,3.4980838189266,3.498604414301377,4.99704114135629,4.998942584078319,0.49975749744262826,0.49978334317612644,0.49978334317612644,0.49994675101588276,1.0,1.0
0.5,1.0,0.029936755945022722,0.9985292776513763,0.09985387188143972,0.6997008635207236,0.9989720872882216,0.01990743205066561,0.049903127965629956,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,31.00815342872413,31.008174172738062,44.993800032109256,44.993853645624625,19.50622328964004,19.506229446502218,3.4980827240538273,3.4985951055138553,4.997034130193872,4.9989204768837245,0.4997573755662439,0.49978206915028556,0.49978206915028556,0.49994189633580977,1.0,1.0
0.51,1.0,0.02993655245201428,0.998528746275423,0.09985381072935656,0.6996957808218176,0.9989532992837886,0.019907189856094198,0.04990154789522658,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,31.008147125960953,31.008166989843254,44.993792236835965,44.99384449231873,19.506220603664737,19.506226639297722,3.4980816529131977,3.4985859174278535,4.997027236689627,4.998898531536599,0.4997572258137917,0.4997808530708557,0.4997808530708557,0.49993714742218276,1.0,1.0
0.52,1.0,0.029936357325922137,0.9985282275345095,0.09985375070394154,0.6996907788959241,0.9989346616191246,0.01990695778184075,0.04990000300159769,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,31.008140958376337,31.00816000198362,44.993784621539284,44.993835555494016,19.506217943644042,19.506223860914325,3.4980806015069814,3.4985768527241987,4.997020456021385,4.9988767483240535,0.4997570533620696,0.4997796877952938,0.4997796877952938,0.4999325041308492,1.0,1.0
