Time,pmTORC1,IR,pIR,IRS,pIRS,iIRS,Akt,pAkt,mTORC1,mTORC2,pmTORC2,imTORC2,mTORC1_DEPTOR,mTORC2_DEPTOR,DEPTOR,pDEPTOR,V1,Km1,V2,Km2,k3c,Km3,V4,Km4,k5ca,Km5a,k5cb,Km5b,V6,Km6,k7c,Km7,V8,Km8,k9c,Km9,V10,Km10,k11ca,Km11a,k11cb,Km11b,V12,Km12,k13f,k13r,k14f,k14r,k15c,Km15,V16,Km16,ks17,kd18,compartment,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18
1407.6000000000001,2.0362398073402894,36.53846153846521,13.461538461534614,13.403779330302411,8.9255717629736,77.67064890671611,60.59154979927942,39.40845020072073,99.42526847159488,10.756838296116248,0.6204421248625234,0.0,148.53849172106283,188.62271957899594,12.703119033763958,0.13566966635472252,1.0,95.0,1.0,35.0,0.1,50.0,1.0,50.0,0.05,7.0,1.5,4.0,2.0,34.0,0.1,2.0,6.0,1.0,0.3,160.0,3.0,7.0,0.1,120.0,0.13,11.0,4.0,7.0,0.001,0.006,0.007,0.006,0.1,50.0,1.0,50.0,0.0,0.0,1.0,0.2777777777777979,0.27777777777772045,0.28458160206004235,0.15147195853909493,1.273089975704507,1.0736761256494642,3.8631356863043105,4.023871505309085,0.25440315109940304,0.24425438105681424,0.06475759741019796,0.07605153977035474,0.37178007003223146,-0.17521853635636786,0.043046817286682644,0.6083673073790592,0.0,0.0
1411.2,1.892966316640242,36.538461538464944,13.461538461534884,14.918766823296208,9.437228971753433,75.64400420494246,59.76138200211624,40.23861799788391,98.37237744578277,11.334896376947665,0.6566393585392464,0.0,149.73465623757494,188.00846426448786,12.140510190369023,0.1163693077456561,1.0,95.0,1.0,35.0,0.1,50.0,1.0,50.0,0.05,7.0,1.5,4.0,2.0,34.0,0.1,2.0,6.0,1.0,0.3,160.0,3.0,7.0,0.1,120.0,0.13,11.0,4.0,7.0,0.001,0.006,0.007,0.006,0.1,50.0,1.0,50.0,0.0,0.0,1.0,0.27777777777779644,0.27777777777772444,0.3093551575573128,0.1587763954513815,1.3455550058686747,1.0840346731408945,3.943683131071255,3.9260041966309083,0.2671699929711278,0.25728233803003164,0.0639179346721601,0.0654093697014833,0.295882913405904,-0.16477081078915679,0.04350163206146337,0.6020502504962895,0.0,0.0
1414.8,2.0069740053764815,36.5384615384647,13.461538461535133,16.339331144327428,10.005833890096726,73.65483496556777,58.71202916008912,41.287970839911026,97.30073413053098,11.865843917740445,0.6911516385342499,0.0,150.6922918640905,187.4430044437001,11.74860609456301,0.11609759782390598,1.0,95.0,1.0,35.0,0.1,50.0,1.0,50.0,0.05,7.0,1.5,4.0,2.0,34.0,0.1,2.0,6.0,1.0,0.3,160.0,3.0,7.0,0.1,120.0,0.13,11.0,4.0,7.0,0.001,0.006,0.007,0.006,0.1,50.0,1.0,50.0,0.0,0.0,1.0,0.27777777777779517,0.27777777777772816,0.3315567565138623,0.16674768504047194,1.4175991545994773,1.096801265309804,4.045639650762788,4.0046385538179,0.27882069636888634,0.269589654846267,0.06603353101267904,0.06525913745725381,0.23899424682686843,-0.1488081434785088,0.04943163023540305,0.5956486455711762,0.0,0.0
1418.4,2.179469833151154,36.53846153846446,13.461538461535365,17.666409271751284,10.620520483520654,71.71307024471994,57.45727678696764,42.54272321303251,96.34832897457687,12.338137060478289,0.7228198248806234,0.0,151.4722011922699,186.9390431146159,11.468697312964277,0.12005838032741176,1.0,95.0,1.0,35.0,0.1,50.0,1.0,50.0,0.05,7.0,1.5,4.0,2.0,34.0,0.1,2.0,6.0,1.0,0.3,160.0,3.0,7.0,0.1,120.0,0.13,11.0,4.0,7.0,0.001,0.006,0.007,0.006,0.1,50.0,1.0,50.0,0.0,0.0,1.0,0.27777777777779383,0.2777777777777316,0.35145510224108556,0.1751967881306427,1.4870188017553865,1.1116072548040463,4.167757941940426,4.112892930311769,0.289124002527144,0.2807859724573322,0.06877227476284656,0.06744797523522045,0.19615661446570876,-0.13111774322024938,0.05690180176881027,0.5891977755596133,0.0,0.0
1422.0,2.4044210533387034,36.53846153846425,13.46153846153558,18.903696066068697,11.272067776451372,69.82423615747179,56.015697889048916,43.98430211095123,95.4800327476578,12.750584341890711,0.7510974990087425,0.0,152.1155461990014,186.49831815907535,11.260818642130937,0.12531699996978515,1.0,95.0,1.0,35.0,0.1,50.0,1.0,50.0,0.05,7.0,1.5,4.0,2.0,34.0,0.1,2.0,6.0,1.0,0.3,160.0,3.0,7.0,0.1,120.0,0.13,11.0,4.0,7.0,0.001,0.006,0.007,0.006,0.1,50.0,1.0,50.0,0.0,0.0,1.0,0.27777777777779267,0.2777777777777348,0.36931666396322177,0.1839674779310052,1.552552534575912,1.1280296398209244,4.3081875206257605,4.23758580210993,0.2980756600841085,0.29070625125208294,0.0719329383501347,0.07035027352204347,0.16249005552208895,-0.11391578396787194,0.06596517661924735,0.5827221470096374,0.0,0.0
1425.6000000000001,2.6921694290187075,36.538461538464034,13.461538461535781,20.052554734455615,11.952596540537673,67.9948487249985,54.40747010298281,45.592529897017336,94.6583419469398,13.106949596449441,0.7759099981649186,0.0,152.64948862403935,186.11714040536046,11.101932531481916,0.13143843929574395,1.0,95.0,1.0,35.0,0.1,50.0,1.0,50.0,0.05,7.0,1.5,4.0,2.0,34.0,0.1,2.0,6.0,1.0,0.3,160.0,3.0,7.0,0.1,120.0,0.13,11.0,4.0,7.0,0.001,0.006,0.007,0.006,0.1,50.0,1.0,50.0,0.0,0.0,1.0,0.27777777777779145,0.2777777777777378,0.38533674872125045,0.19293132504489438,1.6136628338275811,1.1456484661565176,4.464915493364283,4.374939147471718,0.3057757759304319,0.2993514579057744,0.07554640018691273,0.07372338156716893,0.134993594092634,-0.09811555163895203,0.07706339195545868,0.5762526878056249,0.0,0.0
1429.2,3.0583015184806515,36.53846153846386,13.461538461535966,21.1115975298922,12.655232480276235,66.23316998982332,52.6524517151879,47.34754828481225,93.8490524052928,13.41264453910169,0.7974369822034062,0.0,153.09264607622444,185.7899184786697,10.978924760337556,0.13851068494575783,1.0,95.0,1.0,35.0,0.1,50.0,1.0,50.0,0.05,7.0,1.5,4.0,2.0,34.0,0.1,2.0,6.0,1.0,0.3,160.0,3.0,7.0,0.1,120.0,0.13,11.0,4.0,7.0,0.001,0.006,0.007,0.006,0.1,50.0,1.0,50.0,0.0,0.0,1.0,0.2777777777777905,0.2777777777777406,0.3996458974411995,0.20198205288377283,1.6702091136777664,1.1640805232147884,4.635958758834954,4.521548984796408,0.3123558218270218,0.30680734606388543,0.0797321605073899,0.0776132115276425,0.1118058087293392,-0.08394460424836936,0.09079479722851272,0.5698301955941002,0.0,0.0
1432.8,3.524099365856196,36.538461538463686,13.46153846153614,22.076423013242575,13.373814500522132,64.54976248622712,50.76936916587633,49.23063083412382,93.01775757633371,13.673160650507425,0.815959074867631,0.0,153.45814305780794,185.51088027459974,10.884164621085104,0.14681204668464193,1.0,95.0,1.0,35.0,0.1,50.0,1.0,50.0,0.05,7.0,1.5,4.0,2.0,34.0,0.1,2.0,6.0,1.0,0.3,160.0,3.0,7.0,0.1,120.0,0.13,11.0,4.0,7.0,0.001,0.006,0.007,0.006,0.1,50.0,1.0,50.0,0.0,0.0,1.0,0.27777777777778956,0.2777777777777432,0.41231599053036416,0.21103060634628434,1.7222145428772482,1.1829930961892867,4.819439019679718,4.6737691825951995,0.31794511707764633,0.31318961641880777,0.08468161374791053,0.08216925013593833,0.09167172779815447,-0.07131876177293717,0.10794030154222167,0.5635084795046018,0.0,0.0
1436.4,4.117919858408988,36.53846153846352,13.4615384615363,22.93919091593226,14.102632901892799,62.958176182166554,48.77568242399012,51.22431757601003,92.12685917799386,13.893402454678801,0.8317726776801472,0.0,153.75522096359498,185.27482486761585,10.813189914379228,0.15676425458735485,1.0,95.0,1.0,35.0,0.1,50.0,1.0,50.0,0.05,7.0,1.5,4.0,2.0,34.0,0.1,2.0,6.0,1.0,0.3,160.0,3.0,7.0,0.1,120.0,0.13,11.0,4.0,7.0,0.001,0.006,0.007,0.006,0.1,50.0,1.0,50.0,0.0,0.0,1.0,0.2777777777777886,0.27777777777774554,0.42336197716705837,0.22000083714933308,1.7697315458588396,1.2021056673249153,5.013590735976889,4.827648699863537,0.3226572754317213,0.31861471671054437,0.0906603343441758,0.08761739188872783,0.07365389872534867,-0.06002495411028419,0.12950753719961958,0.5573582923349835,0.0,0.0
1440.0,4.876664096868168,36.53846153846337,13.461538461536449,23.688058664095017,14.836186459549044,61.4757548763475,46.68779753841575,53.3122024615844,91.13326923772175,14.077431432372228,0.845148604813794,0.0,153.99006666540788,185.07741996278875,10.76357290007435,0.168940471906383,1.0,95.0,1.0,35.0,0.1,50.0,1.0,50.0,0.05,7.0,1.5,4.0,2.0,34.0,0.1,2.0,6.0,1.0,0.3,160.0,3.0,7.0,0.1,120.0,0.13,11.0,4.0,7.0,0.001,0.006,0.007,0.006,0.1,50.0,1.0,50.0,0.0,0.0,1.0,0.2777777777777879,0.27777777777774776,0.4327400104804526,0.2288257109138469,1.812770910733144,1.2211856065603357,5.216734406891904,4.979012599478407,0.32658550239490697,0.32318646110611965,0.09801832666583347,0.09426244928015586,0.05697918706987393,-0.04980030349977649,0.1567671985203029,0.5514719765256435,0.0,0.0
1443.6000000000001,5.846434143025252,36.53846153846323,13.461538461536588,24.306559679690917,15.568932839262924,60.12450748103769,44.52145812041968,55.478541879580476,89.98730978751337,14.22837238365575,0.8563123483771976,0.0,154.1662560694592,184.9153152679418,10.734342762987774,0.1840858997886061,1.0,95.0,1.0,35.0,0.1,50.0,1.0,50.0,0.05,7.0,1.5,4.0,2.0,34.0,0.1,2.0,6.0,1.0,0.3,160.0,3.0,7.0,0.1,120.0,0.13,11.0,4.0,7.0,0.001,0.006,0.007,0.006,0.1,50.0,1.0,50.0,0.0,0.0,1.0,0.27777777777778706,0.2777777777777498,0.44034293796705454,0.2374437430212405,1.8512622517459545,1.2400412593723993,5.427232023862297,5.123631386111784,0.32980124786888276,0.32699018715342104,0.10719788945746365,0.10249649147097357,0.04095709116157786,-0.04036630872851954,0.19124381618984546,0.5459684574879077,0.0,0.0
1447.2,7.08225963884345,36.5384615384631,13.461538461536717,24.77314808131993,16.295038241216062,58.931813677456084,42.292213686017554,57.707786313982595,88.63277501396976,14.348388483925065,0.8654364111117236,0.0,154.2849653471846,184.78617510493797,10.725723992790497,0.20313555526431742,1.0,95.0,1.0,35.0,0.1,50.0,1.0,50.0,0.05,7.0,1.5,4.0,2.0,34.0,0.1,2.0,6.0,1.0,0.3,160.0,3.0,7.0,0.1,120.0,0.13,11.0,4.0,7.0,0.001,0.006,0.007,0.006,0.1,50.0,1.0,50.0,0.0,0.0,1.0,0.27777777777778634,0.27777777777775176,0.44599524597700474,0.24579574389754752,1.8850329486467534,1.2585144322731068,5.643434442047139,5.2576333515488765,0.33235417622785135,0.3300909317208759,0.11873818931205651,0.1128039608338946,0.024940889431830038,-0.03143906829023013,0.23464287820624158,0.5409972687313502,0.0,0.0
1450.8,8.645637007295706,36.53846153846298,13.461538461536836,25.061228646450587,17.0081224581121,57.930648895430295,40.015919920585446,59.9840800794147,87.00925669385109,14.438676433264156,0.8726367016132853,0.0,154.34510629885096,184.6886868650973,10.738986609599324,0.22722022662971944,1.0,95.0,1.0,35.0,0.1,50.0,1.0,50.0,0.05,7.0,1.5,4.0,2.0,34.0,0.1,2.0,6.0,1.0,0.3,160.0,3.0,7.0,0.1,120.0,0.13,11.0,4.0,7.0,0.001,0.006,0.007,0.006,0.1,50.0,1.0,50.0,0.0,0.0,1.0,0.27777777777778573,0.2777777777777536,0.44945000155352005,0.25382180300222806,1.9137949561853984,1.2764732075630114,5.863626340713912,5.377957101696679,0.3342724253260958,0.33253282274582613,0.1332652737091784,0.12575802009878942,0.00832060475335128,-0.02273485105045614,0.28865805921536586,0.5367395590436688,0.0,0.0
1454.4,10.600591633491499,36.53846153846287,13.46153846153695,25.140062360809075,17.701011045350896,57.158926593834195,37.709249431806484,62.290750568193666,85.05593859147287,14.499480139378116,0.8779712421549211,0.0,154.34346977503338,184.6225486184417,10.77632681586326,0.2576547908389409,1.0,95.0,1.0,35.0,0.1,50.0,1.0,50.0,0.05,7.0,1.5,4.0,2.0,34.0,0.1,2.0,6.0,1.0,0.3,160.0,3.0,7.0,0.1,120.0,0.13,11.0,4.0,7.0,0.001,0.006,0.007,0.006,0.1,50.0,1.0,50.0,0.0,0.0,1.0,0.2777777777777851,0.27777777777775525,0.4503907845729725,0.2614585923021669,1.9371387849814683,1.2938054839250421,6.0859699417036595,5.48278500014795,0.3355631364849267,0.3343390887708152,0.1514742014673099,0.14200443436034937,-0.009470226758492406,-0.013977335216249998,0.3546703667183085,0.5334033142239692,0.0,0.0
1458.0,13.008282103112329,36.53846153846277,13.461538461537053,24.976886598005525,18.36551586588729,56.65759753610276,35.3901882261095,64.60981177389064,82.71680817375855,14.530134577954897,0.881440787261765,0.0,154.27490972312685,184.5884246347581,10.840745368592751,0.29592027369957075,1.0,95.0,1.0,35.0,0.1,50.0,1.0,50.0,0.05,7.0,1.5,4.0,2.0,34.0,0.1,2.0,6.0,1.0,0.3,160.0,3.0,7.0,0.1,120.0,0.13,11.0,4.0,7.0,0.001,0.006,0.007,0.006,0.1,50.0,1.0,50.0,0.0,0.0,1.0,0.27777777777778456,0.2777777777777568,0.44844129283629763,0.268637128430581,1.9545367511688516,1.3104134489585888,6.308449907227487,5.57168195530079,0.3362135128333686,0.33551255832044474,0.17410303296659113,0.16223876500751142,-0.028937603224313047,-0.004908123891591121,0.4333420626896828,0.5312101420334787,0.0,0.0
1461.6000000000001,15.921369938025663,36.53846153846267,13.461538461537149,24.540492662083295,18.992275834197017,56.46723150371612,33.078479356481765,66.92152064351839,79.94603891779373,14.529151786149267,0.8829917317295238,0.0,154.13259114417838,184.58785648209593,10.93591017044861,0.34364220345433605,1.0,95.0,1.0,35.0,0.1,50.0,1.0,50.0,0.05,7.0,1.5,4.0,2.0,34.0,0.1,2.0,6.0,1.0,0.3,160.0,3.0,7.0,0.1,120.0,0.13,11.0,4.0,7.0,0.001,0.006,0.007,0.006,0.1,50.0,1.0,50.0,0.0,0.0,1.0,0.27777777777778395,0.27777777777775825,0.443185675379559,0.275281190605155,1.965359603861352,1.326209122034595,6.5288213615447095,5.645418779804771,0.336192665089686,0.3360367846798931,0.20190801202828446,0.187178075365759,-0.0505128467768895,0.004699352610413765,0.5241691437507496,0.5303719342203915,0.0,0.0
1465.2,19.379740501196792,36.538461538462585,13.461538461537238,23.80609978014774,19.57069625753724,56.62320396231198,30.79595991483895,69.2040400851612,76.71199884171172,14.49435582367108,0.8825218570325077,0.0,153.90826065708924,184.62312231927115,11.06602380596104,0.4025932178558289,1.0,95.0,1.0,35.0,0.1,50.0,1.0,50.0,0.05,7.0,1.5,4.0,2.0,34.0,0.1,2.0,6.0,1.0,0.3,160.0,3.0,7.0,0.1,120.0,0.13,11.0,4.0,7.0,0.001,0.006,0.007,0.006,0.1,50.0,1.0,50.0,0.0,0.0,1.0,0.27777777777778356,0.2777777777777595,0.43420087061130774,0.2813066033591257,1.9689114702604509,1.3411110655756477,6.744562863319619,5.705589970605972,0.3354543947416652,0.33587798665416435,0.23565188069877363,0.21754172139824296,-0.07455275855729793,0.015025472262072626,0.6250920146968071,0.5310589239311037,0.0,0.0
1468.8,23.407006965448577,36.5384615384625,13.461538461537321,22.761219690991105,20.089033197065145,57.14974711194062,28.56672447391023,71.43327552608993,73.00047965260356,14.423062727394516,0.8798891194390089,0.0,153.59251338194562,184.6970481531412,11.235721089662261,0.4747173754281777,1.0,95.0,1.0,35.0,0.1,50.0,1.0,50.0,0.05,7.0,1.5,4.0,2.0,34.0,0.1,2.0,6.0,1.0,0.3,160.0,3.0,7.0,0.1,120.0,0.13,11.0,4.0,7.0,0.001,0.006,0.007,0.006,0.1,50.0,1.0,50.0,0.0,0.0,1.0,0.277777777777783,0.27777777777776075,0.421104862731863,0.28662163366673943,1.9644877676791481,1.3550423273800964,6.952840036110531,5.754168956132401,0.33394084005066516,0.33498788095954224,0.276097677850926,0.2540389698150878,-0.1013420515034551,0.026192281527110506,0.7322197595254152,0.5333633410467651,0.0,0.0
1472.4,28.008893001687312,36.538461538462414,13.461538461537398,21.411750092339346,20.534682034853166,58.053567872804315,26.41702770305498,73.58297229694519,68.81607769004583,14.312296545735252,0.8749231750978967,0.0,153.1750293082646,184.81278027914158,11.450004678332544,0.5621857344385249,1.0,95.0,1.0,35.0,0.1,50.0,1.0,50.0,0.05,7.0,1.5,4.0,2.0,34.0,0.1,2.0,6.0,1.0,0.3,160.0,3.0,7.0,0.1,120.0,0.13,11.0,4.0,7.0,0.001,0.006,0.007,0.006,0.1,50.0,1.0,50.0,0.0,0.0,1.0,0.2777777777777826,0.2777777777777619,0.403624189330396,0.29112886657242465,1.9514591811895552,1.367929714636348,7.15048291775533,5.793166874735586,0.33158681442670324,0.3333073182978779,0.32401537742911735,0.2973667953582819,-0.13110576435406718,0.038254355169609955,0.8398049572230492,0.5372665522821265,0.0,0.0
1476.0,33.172006208125175,36.53846153846235,13.46153846153747,19.787232016037237,20.894736196086008,59.31803178787353,24.37483643584414,75.62516356415603,64.18321287715325,14.1590309266221,0.867439162224705,0.0,152.64478091471932,184.97352991112788,11.714217296892624,0.6674718774373892,1.0,95.0,1.0,35.0,0.1,50.0,1.0,50.0,0.05,7.0,1.5,4.0,2.0,34.0,0.1,2.0,6.0,1.0,0.3,160.0,3.0,7.0,0.1,120.0,0.13,11.0,4.0,7.0,0.001,0.006,0.007,0.006,0.1,50.0,1.0,50.0,0.0,0.0,1.0,0.27777777777778223,0.277777777777763,0.38168383690879065,0.2947290210417565,1.9293813310641221,1.3797044602792834,7.3339835902456425,5.824417683777274,0.3283246439464764,0.3307705891351625,0.38018531251547155,0.3482096253402735,-0.16401258303262578,0.051192575448351985,0.9405476679842562,0.5426189149012247,0.0,0.0
1479.6000000000001,38.863616861540876,36.538461538462286,13.461538461537536,17.943794611787002,21.156888088505294,60.899317299704464,22.468958319032865,77.5310416809673,59.14615081695464,13.960447839740922,0.8572530736394994,0.0,151.99023232150222,185.1822990865943,12.034024216179205,0.7934443759015126,1.0,95.0,1.0,35.0,0.1,50.0,1.0,50.0,0.05,7.0,1.5,4.0,2.0,34.0,0.1,2.0,6.0,1.0,0.3,160.0,3.0,7.0,0.1,120.0,0.13,11.0,4.0,7.0,0.001,0.006,0.007,0.006,0.1,50.0,1.0,50.0,0.0,0.0,1.0,0.2777777777777819,0.27777777777776397,0.35551603011380245,0.2973273376175508,1.898123016140132,1.3903042688822644,7.499511617641471,5.849486813481077,0.32408936836278196,0.32731021857327713,0.44540090395930754,0.407236819886704,-0.2001751827039937,0.0649087770854766,1.0263788809842134,0.5491405969175137,0.0,0.0
1483.2,45.031547211584346,36.538461538462215,13.461538461537597,15.963046226175688,21.310704266151554,62.72624950766956,20.727707508105123,79.27229249189503,53.76889095827002,13.714214575991166,0.8441985583200484,0.0,151.19956183014335,185.4415868656635,12.415381270399402,0.9434700339709698,1.0,95.0,1.0,35.0,0.1,50.0,1.0,50.0,0.05,7.0,1.5,4.0,2.0,34.0,0.1,2.0,6.0,1.0,0.3,160.0,3.0,7.0,0.1,120.0,0.13,11.0,4.0,7.0,0.001,0.006,0.007,0.006,0.1,50.0,1.0,50.0,0.0,0.0,1.0,0.27777777777778145,0.27777777777776486,0.3257690070894488,0.29884299258375047,1.8579946014356796,1.3996766684591857,7.642940674933251,5.869654609426423,0.3188243876906086,0.32286226006784535,0.5204585069520847,0.47509213476535306,-0.23963608924740676,0.07922089830101342,1.089762694266659,0.5564475868009948,0.0,0.0
1486.8,51.60412663209604,36.53846153846216,13.461538461537655,13.945323906118757,21.34919004017204,64.70548605370607,19.17717029471627,80.8228297052839,48.13490895638087,13.418777628090718,0.8281449241596026,0.0,150.26096441152083,185.75307744772437,12.864444693079776,1.1215134478522464,1.0,95.0,1.0,35.0,0.1,50.0,1.0,50.0,0.05,7.0,1.5,4.0,2.0,34.0,0.1,2.0,6.0,1.0,0.3,160.0,3.0,7.0,0.1,120.0,0.13,11.0,4.0,7.0,0.001,0.006,0.007,0.006,0.1,50.0,1.0,50.0,0.0,0.0,1.0,0.2777777777777812,0.27777777777776574,0.29357191840395896,0.2992211968790636,1.8098426800563328,1.4077832764221556,7.759861602313269,5.885940507254062,0.3124875984331196,0.31737209729104837,0.6061278367274868,0.5523667257603733,-0.28233691239333303,0.09385739383081848,1.1253930965045724,0.5641010581081572,0.0,0.0
1490.4,58.4899874193648,36.53846153846211,13.461538461537708,11.99691225799641,21.270370031840855,66.7327177101597,17.839274071205246,82.1607259287949,42.346909279904864,13.073676228205237,0.8090163511555035,0.0,149.16310330072804,186.11730742061397,13.387373777442964,1.332215501392237,1.0,95.0,1.0,35.0,0.1,50.0,1.0,50.0,0.05,7.0,1.5,4.0,2.0,34.0,0.1,2.0,6.0,1.0,0.3,160.0,3.0,7.0,0.1,120.0,0.13,11.0,4.0,7.0,0.001,0.006,0.007,0.006,0.1,50.0,1.0,50.0,0.0,0.0,1.0,0.2777777777777809,0.2777777777777666,0.2604918372525591,0.2984461848919554,1.7550663609668966,1.4146042093290363,7.845536168750269,5.899142691732241,0.30505816808494285,0.3108008671421695,0.7030920502672745,0.6395492296950965,-0.32806471695481376,0.10845148766209567,1.1318293467928762,0.5716710706235163,0.0,0.0
1494.0,65.57734482158175,36.53846153846206,13.461538461537758,10.213387540490984,21.078391332709778,68.70822112679637,16.730016813854114,83.26998318614602,36.52684571830314,12.679872738011602,0.7868122892096943,0.0,147.89580946011284,186.5333149727534,13.989962875756023,1.580912691554952,1.0,95.0,1.0,35.0,0.1,50.0,1.0,50.0,0.05,7.0,1.5,4.0,2.0,34.0,0.1,2.0,6.0,1.0,0.3,160.0,3.0,7.0,0.1,120.0,0.13,11.0,4.0,7.0,0.001,0.006,0.007,0.006,0.1,50.0,1.0,50.0,0.0,0.0,1.0,0.2777777777777806,0.2777777777777673,0.22833445320852455,0.2965513278718458,1.6955161903498024,1.4201414705410025,7.8947283954810485,5.909879253729941,0.29654398948240634,0.3031326273140007,0.8118413389392575,0.7369438419345922,-0.3763656411931483,0.12253675228213168,1.1123221328294042,0.5787991806684285,0.0,0.0
1497.6000000000001,72.73223647827811,36.53846153846201,13.461538461537804,8.663691313004112,20.783619870957313,70.55268881603577,15.858287465977925,84.1417125340222,30.816588715401384,12.240091717096737,0.761628674977857,0.0,146.45117480631822,186.99827960790012,14.677022941630991,1.8735226443278883,1.0,95.0,1.0,35.0,0.1,50.0,1.0,50.0,0.05,7.0,1.5,4.0,2.0,34.0,0.1,2.0,6.0,1.0,0.3,160.0,3.0,7.0,0.1,120.0,0.13,11.0,4.0,7.0,0.001,0.006,0.007,0.006,0.1,50.0,1.0,50.0,0.0,0.0,1.0,0.2777777777777804,0.27777777777776796,0.19880544714894705,0.2936218846796345,1.633271621969071,1.4244200584072497,7.901371380973476,5.918624467579149,0.2869897428290084,0.2943822901886104,0.9324973113446372,0.8445451572833825,-0.42641126927915657,0.13554707092907337,1.0741390990725752,0.5852435935601541,0.0,0.0
1501.2,79.79526998304436,36.53846153846196,13.461538461537845,7.380725573768689,20.40144874283857,72.21782568338993,15.225639888247006,84.77436011175311,25.37949890652639,11.75914887123825,0.7336790982368617,0.0,144.825231110427,187.5071720304996,15.451413777902644,2.2161830813479777,1.0,95.0,1.0,35.0,0.1,50.0,1.0,50.0,0.05,7.0,1.5,4.0,2.0,34.0,0.1,2.0,6.0,1.0,0.3,160.0,3.0,7.0,0.1,120.0,0.13,11.0,4.0,7.0,0.001,0.006,0.007,0.006,0.1,50.0,1.0,50.0,0.0,0.0,1.0,0.2777777777777801,0.27777777777776863,0.17315208232703713,0.28978734254973504,1.5703487264529612,1.4274858653330587,7.858181726053639,5.92573822698706,0.27648524549418696,0.28460416662651306,1.0645414787642828,0.9618659099050078,-0.4768022475819952,0.14682529201521555,1.0263847031220998,0.5908943746918968,0.0,0.0
1504.8,86.57767563083071,36.538461538461924,13.461538461537888,6.362382640180939,19.95007787915837,73.68753948065785,14.827089169248785,85.17291083075133,20.401872456115274,11.244217949544192,0.7033138884704226,0.0,143.02045191305174,188.05246816196006,16.312661920833257,2.614418004332109,1.0,95.0,1.0,35.0,0.1,50.0,1.0,50.0,0.05,7.0,1.5,4.0,2.0,34.0,0.1,2.0,6.0,1.0,0.3,160.0,3.0,7.0,0.1,120.0,0.13,11.0,4.0,7.0,0.001,0.006,0.007,0.006,0.1,50.0,1.0,50.0,0.0,0.0,1.0,0.2777777777777799,0.27777777777776924,0.15195854860251828,0.2852045127615576,1.5084339138851697,1.4294005279725592,7.7568822288813335,5.931489389769923,0.2651729924842815,0.2739005181353476,1.206439836327172,1.0877072343449568,-0.5253138635497419,0.15564707285379487,0.9773190462464901,0.5957555610699252,0.0,0.0
1508.4,92.86181570361737,36.53846153846188,13.461538461537923,5.581056156246098,19.448051203114574,74.97089264063645,14.652642642599975,85.34735735740014,16.0890417680396,10.704980801871299,0.6710339384668572,0.0,141.04914252834078,188.6239852596365,17.255167150828843,3.0717050613710524,1.0,95.0,1.0,35.0,0.1,50.0,1.0,50.0,0.05,7.0,1.5,4.0,2.0,34.0,0.1,2.0,6.0,1.0,0.3,160.0,3.0,7.0,0.1,120.0,0.13,11.0,4.0,7.0,0.001,0.006,0.007,0.006,0.1,50.0,1.0,50.0,0.0,0.0,1.0,0.2777777777777796,0.27777777777776974,0.13517123872585304,0.2800373929318031,1.448737517698538,1.4302345564605528,7.591099710661062,5.936076241919868,0.2532536135457083,0.2624290065131576,1.3552346889686673,1.2199344768949794,-0.5686757501658546,0.16126972002110218,0.9324526089535677,0.5999068347556826,0.0,0.0
1512.0,98.42264591697102,36.53846153846185,13.461538461537959,4.997094833405683,18.9122711895311,76.09063397706032,14.6890986442258,85.31090135577432,12.640187804112928,10.153550060975974,0.6374945031652464,0.0,138.9371662789138,189.20895543583342,18.26630264112902,3.5875756443009137,1.0,95.0,1.0,35.0,0.1,50.0,1.0,50.0,0.05,7.0,1.5,4.0,2.0,34.0,0.1,2.0,6.0,1.0,0.3,160.0,3.0,7.0,0.1,120.0,0.13,11.0,4.0,7.0,0.001,0.006,0.007,0.006,0.1,50.0,1.0,50.0,0.0,0.0,1.0,0.2777777777777795,0.2777777777777703,0.12231297762110833,0.2744398183817831,1.392002363650549,1.4300604619754724,7.365655613872628,5.93965157590947,0.24098657586279779,0.2504071863754715,1.5064166507380297,1.3553907957132891,-0.602733501802848,0.16302099545448745,0.8942786830679517,0.6034598413622339,0.0,0.0
1515.6000000000001,103.09417526206931,36.53846153846183,13.461538461537991,4.569071443548767,18.357001932882685,77.07392662356564,14.921496733500057,85.07850326650008,10.180444781748719,9.603952098143202,0.6034898501468994,0.0,136.72537995617975,189.79255805168452,19.325715898028058,4.1563460942848325,1.0,95.0,1.0,35.0,0.1,50.0,1.0,50.0,0.05,7.0,1.5,4.0,2.0,34.0,0.1,2.0,6.0,1.0,0.3,160.0,3.0,7.0,0.1,120.0,0.13,11.0,4.0,7.0,0.001,0.006,0.007,0.006,0.1,50.0,1.0,50.0,0.0,0.0,1.0,0.2777777777777794,0.27777777777777074,0.11271353780405594,0.2685460364529558,1.3386294002297117,1.4289481465196565,7.110881582224806,5.942359887237742,0.228680939835255,0.23811033961013572,1.654721956425019,1.4902176964244749,-0.6236078961694405,0.16046739991879466,0.8632081135436293,0.6065282522659721,0.0,0.0
