Time,PRPP,IMP,SAMP,ATP,SAM,Ade,XMP,GTP,dATP,dGTP,RNA,DNA,HX,Xa,Gua,UA,R5P,Pi,cell,ada,ade,adna,adrnr,ampd,aprt,arna,asuc,asli,dada,den,dgnuc,dnaa,dnag,gdna,gdrnr,gmpr,gmps,gnuc,gprt,grna,gua,hprt,hx,hxd,impd,inuc,mat,polyam,prpps,pyr,rnaa,rnag,trans,ua,x,xd
0.1,5.017422727084079,98.26339840543253,0.19818903939512528,2475.350205049584,3.9918697380452044,0.9847300016874002,24.792999942862693,410.223134885572,6.014130758586138,3.025810501402892,28680.499662908926,5179.34001897225,9.517850525960933,5.059409963525211,5.50638098440672,100.29300155161418,18.0,1400.0,1.0,2.079467166534762,0.0099157243080967,10.03826242641455,0.20115952334207632,5.640728238105274,0.9980755350478296,1985.6209169291087,8.003186454028805,8.003186207657325,0.20045097818367597,2.40301090651918,0.10085026401175838,10.03756095676822,6.826370145005424,6.825859253387989,0.10034402793911959,0.5138722289524914,1.5957628407275841,4.80707961295386,3.753643139279462,1323.5318593558388,1.1542767578810431,3.683829033956961,0.047309285429109005,1.1912809802532578,1.5957622523248938,2.6425053961196454,14.988492574389841,1.007991158668335,20.882742981971212,10.044163719348372,1985.550991663185,1323.6050594432468,13.98050347185763,2.314825399480146,0.03071715501482181,2.314840871825831
0.11,5.017422928268831,98.26339827028933,0.1981890418283938,2475.350224917237,3.9918697179671474,0.9847300005946075,24.792999936962204,410.223147949575,6.014130828860152,3.0258105476206087,28680.49963025463,5179.340020878837,9.517850567564127,5.059409960711204,5.506381084523645,100.29300170629467,18.0,1400.0,1.0,2.079467182724273,0.009915724302044578,10.038262526277244,0.2011595254715475,5.6407282689351055,0.9980755478185571,1985.6209259464122,8.00318648518364,8.00318624391055,0.20045098052590885,2.4030110792985764,0.10085026555219488,10.037560960463187,6.826370147518307,6.825859321293038,0.10034402721258916,0.5138722403181111,1.5957628422037693,4.807079750731881,3.7536432051101047,1323.5318653663962,1.1542767683745634,3.6838292086776496,0.047309285660716294,1.1912809836379201,1.5957622505053082,2.642505393212222,14.988492643682878,1.0079911541053972,20.88274285482559,10.044164230832164,1985.550989402528,1323.6050579362511,13.980503448652604,2.314825407370118,0.030717154980652497,2.3148408711177075
0.12,5.017423119099821,98.26339813868044,0.19818904421876482,2475.350244671531,3.9918696988408815,0.9847299993355243,24.792999931028895,410.2231609377804,6.014130898177747,3.025810593166976,28680.49959778771,5179.340022787026,9.51785060758651,5.059409958042898,5.506381185309043,100.29300186088939,18.0,1400.0,1.0,2.0794671988214106,0.009915724295071501,10.038262624734472,0.2011595275708645,5.640728299589551,0.9980755594696463,1985.620934911474,8.003186516245828,8.00318627879701,0.2004509828362643,2.4030112422715804,0.1008502670702553,10.037560964161257,6.8263701500333,6.825859388242392,0.10034402650647437,0.5138722516166585,1.5957628436708469,4.807079887710512,3.753643262669365,1323.5318713421316,1.1542767789381478,3.6838293746247386,0.047309285883523115,1.1912809868939744,1.595762248703368,2.642505390380835,14.988492710694386,1.0079911497587632,20.882742729557446,10.044164715992983,1985.5509871548434,1323.6050564379027,13.980503426547601,2.3148254152557137,0.030717154948252362,2.314840870446248
0.13,5.017423300132984,98.26339801041946,0.1981890465763461,2475.3502643131465,3.9918696806303777,0.9847299979233802,24.79299992506304,410.2231738505594,6.014130966553244,3.025810638052151,28680.499565507074,5179.340024696796,9.517850646115816,5.059409955519396,5.506381286835201,100.29300201539877,18.0,1400.0,1.0,2.0794672148267304,0.009915724287250741,10.038262721807401,0.20115952964047676,5.6407283300696935,0.9980755700662283,1985.6209438245542,8.003186547210214,8.003186312718698,0.20045098511521964,2.4030113959703785,0.10085026856627818,10.03756096786239,6.826370152550377,6.825859454250443,0.10034402582039346,0.5138722628485908,1.5957628451288728,4.8070800238936675,3.7536433124729567,1323.531877283218,1.1542767895793733,3.68382953226974,0.047309286098017884,1.191280990028558,1.595762246918574,2.642505387621473,14.988492775506362,1.0079911456202455,20.88274260609402,10.044165176244219,1985.5509849200548,1323.6050549481513,13.980503405500981,2.3148254231369574,0.030717154917610526,2.3148408698112277
0.14,5.017423471828609,98.26339788535199,0.1981890489077067,2475.3502838426716,3.991869663305383,0.9847299963691252,24.792999919064865,410.2231866882345,6.014131033998869,3.025810682284808,28680.499533411756,5179.340026608124,9.517850683224694,5.059409953140019,5.5063813891612,100.29300216982315,18.0,1400.0,1.0,2.079467230740711,0.00991572427864294,10.038262817514092,0.20115953168076797,5.64072836037648,0.9980755796622179,1985.62095268588,8.003186578072565,8.00318634593643,0.20045098736318231,2.4030115408355703,0.10085027004055265,10.037560971566545,6.826370155069507,6.825859519329477,0.10034402515402098,0.5138722740142998,1.5957628465778944,4.807080159284746,3.7536433549474726,1323.5318831898069,1.154276800304432,3.68382968200304,0.047309286304605055,1.1912809930475816,1.595762245150511,2.642505384930815,14.988492838187673,1.0079911416829683,20.882742484374962,10.044165612756085,1985.5509826980958,1323.6050534669525,13.98050338547778,2.3148254310138654,0.030717154888718744,2.3148408692124756
0.15,5.017423634712601,98.26339776330146,0.19818905121809713,2475.350303260812,3.9918696468307235,0.984729994685267,24.79299991303465,410.22319945119574,6.0141311005291245,3.0258107258752354,28680.499501500613,5179.340028520986,9.517850718996185,5.059409950904082,5.50638149235343,100.29300232416298,18.0,1400.0,1.0,2.079467246563928,0.009915724269317368,10.038262911875975,0.20115953369219347,5.640728390511028,0.9980755883192026,1985.6209614957245,8.003186608828115,8.003186378657938,0.2004509895806357,2.403011677370533,0.10085027149342159,10.037560975273673,6.8263701575906595,6.8258595834940605,0.10034402450697173,0.5138722851142516,1.5957628480179695,4.807080293887864,3.7536433905797697,1323.531889062081,1.1542768111202824,3.6838298242706946,0.047309286503746925,1.1912809959578008,1.5957622433987015,2.642505382305063,14.988492898818416,1.0079911379389384,20.882742364331122,10.044166026865625,1985.5509804888875,1323.6050519942532,13.980503366437345,2.31482543888646,0.030717154861568695,2.314840868649819
0.16,5.017423789275765,98.26339764410288,0.19818905351064267,2475.3503225682707,3.991869631172785,0.9847299928834689,24.792999906972653,410.2232121398369,6.014131166158262,3.0258107688335425,28680.499469772512,5179.340030435358,9.517850753507803,5.059409948811071,5.506381596472341,100.2930024784187,18.0,1400.0,1.0,2.0794672622969546,0.009915724259338619,10.038263004914112,0.20115953567520067,5.6407284204744625,0.9980755960946375,1985.620970254364,8.003186639472469,8.003186411006007,0.20045099176805486,2.403011806045001,0.10085027292522197,10.037560978983723,6.826370160113802,6.825859646758518,0.10034402387886808,0.5138722961489063,1.595762849449155,4.807080427707173,3.753643419823452,1323.5318949002237,1.1542768220332607,3.683829959488998,0.04730928669587501,1.1912809987655224,1.5957622416626969,2.6425053797406663,14.988492957475165,1.0079911343805164,20.882742245897752,10.044166419820638,1985.550978292351,1323.6050505300013,13.98050334834083,2.3148254467547646,0.030717154836154132,2.3148408681231283
0.17,5.01742393597612,98.26339752760215,0.1981890557871291,2475.350341765751,3.9918696162993843,0.984729990974605,24.792999900879135,410.22322475455695,6.01413123090034,3.0258108111696984,28680.49943822631,5179.340032351218,9.51785078683193,5.05940994686064,5.506381701572733,100.29300263259073,18.0,1400.0,1.0,2.079467277940363,0.009915724248766916,10.038263096649272,0.20115953763023078,5.6407284502679,0.9980756030421173,1985.6209789620782,8.003186670001622,8.003186443049863,0.20045099392590832,2.4030119272972863,0.10085027433628604,10.037560982696661,6.826370162638905,6.825859709136972,0.1003440232693387,0.5138723071187203,1.595762850871508,4.807080560746881,3.7536434431010104,1323.5319007044218,1.1542768330491107,3.6838300880464496,0.04730928688139227,1.1912810014766344,1.5957622399420732,2.642505377234311,14.988493014231286,1.0079911310003884,20.882742129014176,10.044166792785573,1985.5509761084074,1323.605049074144,13.980503331151036,2.3148254546188,0.030717154812470858,2.314840867632317
0.18,5.017424075313464,98.26339741363093,0.19818905804886258,2475.350360854049,3.9918696021749214,0.9847299889705339,24.79299989475439,410.2232372958099,6.014131294771147,3.0258108528949013,28680.499406860723,5179.340034268538,9.51785081904756,5.059409945052482,5.506381807713457,100.29300278667955,18.0,1400.0,1.0,2.079467293494802,0.009915724237667936,10.038263187104784,0.2011595395577795,5.6407284798926,0.9980756092201097,1985.6209876191842,8.003186700411243,8.003186474839284,0.20045099605472233,2.403012041605646,0.10085027572698706,10.037560986412426,6.826370165165933,6.825859770645284,0.10034402267796705,0.5138723180242079,1.5957628522850928,4.807080693011777,3.753643460873004,1323.5319064748867,1.1542768441740001,3.683830210366987,0.04730928706073846,1.1912810040975637,1.5957622382363654,2.642505374782374,14.988493069167934,1.0079911277904638,20.882742013614052,10.044167147031095,1985.550973936968,1323.6050476266223,13.98050331482682,2.3148254624785918,0.03071715479051515,2.3148408671773075
0.19,5.017424207367166,98.26339730216247,0.19818906029606298,2475.350379833301,3.9918695887935853,0.9847299868731345,24.79299988859847,410.2232497636749,6.014131357773353,3.0258108940110433,28680.499375675536,5179.340036187313,9.517850850167244,5.05940994338658,5.506381914903501,100.29300294068523,18.0,1400.0,1.0,2.079467308960383,0.009915724226052082,10.038263276284587,0.20115954145793064,5.640728509348782,0.9980756146378935,1985.6209962257374,8.003186730700662,8.003186506382637,0.20045099815458584,2.40301214904602,0.10085027709738807,10.037560990131013,6.826370167694878,6.825859831286137,0.10034402210468296,0.5138723288654565,1.5957628536899213,4.807080824502694,3.7536434732123887,1323.531912211655,1.1542768554088718,3.68383032651794,0.04730928723398346,1.1912810066293313,1.5957622365454995,2.64250537238428,14.988493122298374,1.0079911247494224,20.88274189968678,10.044167482758988,1985.5509717780174,1323.6050461874258,13.980503299361464,2.314825470334142,0.030717154770286793,2.314840866758096
0.2,5.017424332813121,98.26339719296874,0.1981890625306159,2475.35039870468,3.9918695761057186,0.984729984698405,24.792999882411788,410.2232621588333,6.014131419929868,3.0258109345343707,28680.499344668846,5179.340038107506,9.51785088029788,5.059409941862792,5.506382023219036,100.29300309460852,18.0,1400.0,1.0,2.0794673243380624,0.00991572421400796,10.038263364222527,0.2011595433314036,5.640728538638307,0.9980756193744762,1985.6210047822137,8.003186760864205,8.003186537751704,0.20045100022626247,2.403012250265078,0.10085027844803057,10.037560993852347,6.826370170225693,6.825859891082542,0.10034402154888424,0.5138723396432189,1.595762855086088,4.8070809552268186,3.753643480740276,1323.5319179150445,1.1542768667617092,3.683830437072648,0.047309287401722376,1.1912810090806343,1.595762234868838,2.642505370035125,14.988493173735888,1.0079911218659785,20.882741787142137,10.044167801687621,1985.550969631424,1323.6050447564671,13.98050328469758,2.3148254781854902,0.030717154751784066,2.314840866374646
0.21,5.017424451819776,98.2633970859929,0.19818906475299125,2475.3504174684804,3.9918695640989443,0.9847299824503323,24.792999876194457,410.2232744814549,6.014131481246398,3.0258109744689317,28680.49931384018,5179.340040029107,9.517850909466105,5.059409940481081,5.506382132679047,100.29300324844961,18.0,1400.0,1.0,2.0794673396280787,0.009915724201557645,10.038263450927042,0.20115954517837742,5.640728567761634,0.9980756234495481,1985.6210132887315,8.003186790900445,8.003186568964365,0.20045100226994245,2.40301234542398,0.10085027977904949,10.037560997576408,6.826370172758362,6.825859950040237,0.10034402101042092,0.5138723503576823,1.5957628564736166,4.807081085185942,3.7536434836114583,1323.5319235851334,1.1542768782345016,3.6838305421739954,0.0473092875641035,1.1912810114536394,1.5957622332062213,2.6425053677336843,14.988493223508724,1.0079911191373199,20.88274167595761,10.044168104245244,1985.5509674971556,1323.6050433337243,13.980503270820865,2.314825486032645,0.030717154735006528,2.3148408660269486
0.22,5.017424564734364,98.26339698111748,0.1981890669636647,2475.350436125383,3.991869552746527,0.9847299801371034,24.792999869946716,410.223286731944,6.0141315417359715,3.025811013823958,28680.499283188437,5179.340041952093,9.517850937726895,5.059409939241592,5.506382243319918,100.2930034022089,18.0,1400.0,1.0,2.079467354830988,0.009915724188746481,10.038263536417368,0.20115954699926106,5.640728596719843,0.9980756269036489,1985.621021745573,8.003186820806611,8.003186600037546,0.20045100428605991,2.4030124348548645,0.10085028109075252,10.037561001303157,6.826370175292858,6.825860008172302,0.10034402048895234,0.51387236100928,1.5957628578525627,4.807081214384327,3.7536434821436413,1323.5319292221102,1.1542768898310631,3.6838306421165523,0.04730928772143287,1.1912810137528194,1.5957622315573154,2.6425053654774313,14.988493271677935,1.0079911165573703,20.88274156608645,10.044168391314647,1985.5509653751355,1323.6050419191463,13.980503257700414,2.314825493875628,0.03071715471995592,2.3148408657150403
0.23,5.017424672005202,98.26339687819083,0.19818906916325021,2475.35045467627,3.991869542013953,0.984729977769289,24.792999863668864,410.2232989108227,6.014131601415397,3.0258110526113704,28680.499252712183,5179.340043876438,9.517850965151212,5.059409938144509,5.5063823551886335,100.29300355588697,18.0,1400.0,1.0,2.079467369947508,0.009915724175633012,10.03826362071834,0.20115954879458245,5.640728625514324,0.9980756297891206,1985.6210301531019,8.003186850579114,8.003186630993081,0.20045100627517518,2.403012518986554,0.10085028238353697,10.037561005032538,6.826370177829146,6.825860065495626,0.10034401998403883,0.5138723715985712,1.5957628592229973,4.807081342827482,3.7536434767470195,1323.5319348262174,1.1542769015563183,3.6838307372806365,0.047309287874105564,1.1912810159839475,1.5957622299216878,2.6425053632631035,14.98849331832234,1.0079911141182862,20.88274145746827,10.044168664035613,1985.5509632652645,1323.605040512667,13.98050324529634,2.314825501714468,0.030717154706634508,2.3148408654389683
0.24,5.01742477378918,98.26339677715931,0.1981890713519315,2475.3504731215858,3.9918695318871884,0.9847299753505221,24.79299985736105,410.2233110183675,6.014131660292685,3.025811090836843,28680.499222410705,5179.340045802127,9.517850991763988,5.059409937190264,5.5063824682968905,100.29300370948408,18.0,1400.0,1.0,2.0794673849780017,0.009915724162237355,10.038263703841785,0.20115955056459292,5.640728654145773,0.9980756321241839,1985.6210385115094,8.003186880216935,8.003186661836953,0.20045100823755518,2.4030125979689774,0.10085028365759197,10.037561008764522,6.826370180367203,6.825860122018251,0.10034401949547372,0.5138723821258315,1.5957628605849565,4.807081470518322,3.753643467562752,1323.5319403975823,1.1542769134114927,3.6838308277993757,0.04730928802226036,1.1912810181490519,1.5957622282991752,2.642505361089546,14.988493363474099,1.0079911118168783,20.882741350081222,10.044168922807016,1985.5509611674931,1323.605039114254,13.980503233592428,2.3148255095491783,0.030717154695047502,2.3148408651988395
0.25,5.017424871123994,98.26339667766806,0.19818907353092097,2475.3504914642854,3.9918695222732836,0.9847299729048247,24.79299985102424,410.22332305641584,6.014131718420959,3.0258111285380185,28680.499192279192,5179.340047729072,9.517851017730088,5.059409936381726,5.50638258272172,100.29300386300221,18.0,1400.0,1.0,2.0794673999248765,0.009915724148692552,10.038263785866157,0.20115955231096086,5.640728682618822,0.9980756340293586,1985.6210468220713,8.0031869097134,8.003186692608553,0.20045101017497055,2.4030126727937584,0.10085028491417215,10.03756101249894,6.826370182906916,6.825860177793522,0.10034401902188628,0.5138723925928923,1.5957628619386788,4.807081597476225,3.7536434555243074,1323.5319459370553,1.1542769254046605,3.6838309145533135,0.047309288166815074,1.1912810202615456,1.5957622266886928,2.642505358949126,14.988493407346189,1.0079911096320229,20.882741243780778,10.044169170267049,1985.5509590814884,1323.6050377236845,13.980503222481246,2.3148255173798598,0.030717154685229772,2.314840864995377
0.26,5.0174249642017426,98.26339657965141,0.19818907570044306,2475.350509704915,3.991869513155031,0.9847299704366438,24.792999844658613,410.22333502530773,6.014131775810054,3.025811165721865,28680.49916231676,5179.340049657253,9.51785104308003,5.05940993571943,5.506382698477381,100.29300401644167,18.0,1400.0,1.0,2.0794674147885783,0.009915724135023231,10.038263866805975,0.2011595540339948,5.640728710934322,0.9980756355269539,1985.6210550850221,8.003186939067266,8.003186723315174,0.2004510120877491,2.403012743644467,0.10085028615350976,10.037561016235756,6.826370185448259,6.8258602328313165,0.10034401856302276,0.5138724030000926,1.5957628632842082,4.807081723704776,3.7536434408044888,1323.5319514447926,1.1542769375373163,3.6838309977054537,0.0473092883079396,1.1912810223239112,1.5957622250900398,2.642505356840431,14.988493449978039,1.0079911075598096,20.882741138540187,10.044169406904091,1985.5509570071893,1323.6050363409183,13.98050321194291,2.3148255252065284,0.03071715467718779,2.3148408648287155
0.27,5.017425053022422,98.26339648310939,0.19818907786049772,2475.3505278434754,3.9918695045324295,0.9847299679459796,24.792999838264173,410.22334692504324,6.014131832459969,3.0258112023883834,28680.499132523408,5179.340051586675,9.517851067813817,5.059409935203374,5.506382815563874,100.2930041698025,18.0,1400.0,1.0,2.0794674295691067,0.009915724121229392,10.038263946661242,0.20115955573369484,5.640728739092279,0.9980756366169699,1985.6210633003632,8.003186968278529,8.003186753956815,0.20045101397589077,2.4030128105210995,0.10085028737560481,10.037561019974977,6.8263701879912375,6.825860287131632,0.10034401811888317,0.5138724133474324,1.5957628646215445,4.8070818492039775,3.7536434234032936,1323.5319569207952,1.1542769498094598,3.683831077255794,0.047309288445633965,1.191281024336149,1.595762223503216,2.64250535476346,14.988493491369653,1.0079911056002377,20.88274103435944,10.04416963271814,1985.5509549445956,1323.6050349659552,13.980503201977417,2.3148255330291865,0.030717154670921527,2.3148408646988536
0.28,5.017425137586037,98.26339638804197,0.198189080011085,2475.3505458799664,3.991869496405481,0.984729965432832,24.79299983184091,410.2233587556223,6.014131888370706,3.0258112385375724,28680.49910289914,5179.340053517335,9.517851091931446,5.0594099348335595,5.5063829339811985,100.2930043230847,18.0,1400.0,1.0,2.079467444266462,0.009915724107311034,10.038264025431959,0.201159557410061,5.640728767092692,0.9980756372994073,1985.6210714680942,8.003186997347198,8.003186784533474,0.20045101583939562,2.4030128734236595,0.10085028858045729,10.037561023716595,6.826370190535847,6.825860340694469,0.1003440176894675,0.5138724236349116,1.5957628659506884,4.807081973973827,3.753643403320726,1323.5319623650632,1.154276962221091,3.6838311532043364,0.047309288579898134,1.1912810262982587,1.5957622219282224,2.6425053527182123,14.988493531521021,1.0079911037533078,20.88274093123856,10.0441698477092,1985.5509528937073,1323.6050335987952,13.980503192584774,2.314825540847834,0.030717154666431025,2.3148408646057925
