Time,II,M,IIa,P2,compartment,r1,r2,r3,r4
2.5100000000000002,0.9875036361859703,0.012315882036525758,0.00015553971976659865,2.494205773875865e-05,1.0,0.004937518180929851,0.00012315882036525758,9.875036361859703e-06,6.235514434689662e-10
2.52,0.9874541634930987,0.012364021986245538,0.0001567737212763247,2.5040799380864702e-05,1.0,0.004937270817465493,0.0001236402198624554,9.874541634930987e-06,6.260199845216176e-10
2.5300000000000002,0.9874046932787469,0.012412154648762035,0.0001580125364413403,2.513953605114061e-05,1.0,0.004937023466393735,0.00012412154648762036,9.87404693278747e-06,6.284884012785154e-10
2.54,0.9873552255427908,0.012460280024927845,0.0001592561645329664,2.5238267749835454e-05,1.0,0.0049367761277139535,0.00012460280024927846,9.873552255427908e-06,6.309566937458864e-10
2.5500000000000003,0.9873057602851061,0.012508398115595483,0.0001605046048226094,2.5336994477198317e-05,1.0,0.004936528801425531,0.00012508398115595483,9.873057602851061e-06,6.33424861929958e-10
2.56,0.9872562975055688,0.012556508921617361,0.0001617578565817608,2.5435716233478254e-05,1.0,0.004936281487527844,0.00012556508921617363,9.87256297505569e-06,6.358929058369564e-10
2.57,0.9872068372040547,0.012604612443845808,0.0001630159190819974,2.5534433018924323e-05,1.0,0.004936034186020274,0.0001260461244384581,9.872068372040547e-06,6.383608254731081e-10
2.58,0.9871573793804396,0.012652708683133061,0.00016427879159498134,2.5633144833785566e-05,1.0,0.004935786896902198,0.00012652708683133062,9.871573793804397e-06,6.408286208446392e-10
2.59,0.9871079240345993,0.012700797640331258,0.00016554647339245973,2.5731851678311e-05,1.0,0.004935539620172997,0.00012700797640331259,9.871079240345994e-06,6.432962919577751e-10
2.6,0.9870584711664099,0.012748879316292457,0.00016681896374626514,2.583055355274965e-05,1.0,0.00493529235583205,0.00012748879316292456,9.8705847116641e-06,6.457638388187413e-10
2.61,0.987009020775747,0.012796953711868612,0.0001680962619283151,2.5929250457350506e-05,1.0,0.004935045103878735,0.00012796953711868614,9.870090207757471e-06,6.482312614337627e-10
2.62,0.9869595728624867,0.012845020827911599,0.0001693783672106126,2.6027942392362565e-05,1.0,0.004934797864312434,0.000128450208279116,9.869595728624867e-06,6.506985598090641e-10
2.63,0.9869101274265049,0.01289308066527319,0.0001706652788652455,2.6126629358034797e-05,1.0,0.004934550637132524,0.00012893080665273192,9.86910127426505e-06,6.531657339508699e-10
2.64,0.9868606844676773,0.012941133224805076,0.0001719569961643872,2.6225311354616172e-05,1.0,0.004934303422338387,0.00012941133224805075,9.868606844676773e-06,6.556327838654044e-10
2.65,0.9868112439858798,0.012989178507358846,0.00017325351838029586,2.6323988382355637e-05,1.0,0.004934056219929399,0.00012989178507358848,9.8681124398588e-06,6.580997095588909e-10
2.66,0.9867618059809885,0.013037216513786011,0.00017455484478531518,2.6422660441502135e-05,1.0,0.004933809029904943,0.0001303721651378601,9.867618059809885e-06,6.605665110375534e-10
2.67,0.9867123704528792,0.013085247244937977,0.0001758609746518737,2.6521327532304588e-05,1.0,0.004933561852264396,0.0001308524724493798,9.867123704528792e-06,6.630331883076147e-10
2.68,0.9866629374014277,0.01313327070166607,0.00017717190725248535,2.6619989655011916e-05,1.0,0.004933314687007139,0.0001313327070166607,9.866629374014278e-06,6.654997413752979e-10
2.69,0.9866135068265102,0.013181286884821515,0.00017848764185974893,2.671864680987301e-05,1.0,0.004933067534132551,0.00013181286884821517,9.866135068265102e-06,6.679661702468252e-10
2.7,0.9865640787280023,0.013229295795255454,0.00017980817774634862,2.6817298997136773e-05,1.0,0.004932820393640012,0.00013229295795255455,9.865640787280025e-06,6.704324749284194e-10
2.71,0.9865146531057802,0.01327729743381893,0.00018113351418505344,2.691594621705207e-05,1.0,0.004932573265528901,0.0001327729743381893,9.865146531057803e-06,6.728986554263018e-10
2.72,0.9864652299597197,0.013325291801362904,0.0001824636504487178,2.7014588469867774e-05,1.0,0.004932326149798599,0.00013325291801362905,9.864652299597198e-06,6.753647117466944e-10
2.73,0.9864158092896969,0.013373278898738235,0.0001837985858102809,2.711322575583273e-05,1.0,0.004932079046448485,0.00013373278898738236,9.86415809289697e-06,6.778306438958182e-10
2.74,0.9863663910955875,0.013421258726795702,0.0001851383195427673,2.721185807519578e-05,1.0,0.0049318319554779375,0.000134212587267957,9.863663910955877e-06,6.802964518798945e-10
2.75,0.9863169753772677,0.01346923128638598,0.00018648285091928642,2.731048542820575e-05,1.0,0.004931584876886339,0.00013469231286385982,9.863169753772678e-06,6.827621357051438e-10
2.7600000000000002,0.9862675621346134,0.013517196578359666,0.00018783217921303292,2.7409107815111458e-05,1.0,0.004931337810673067,0.00013517196578359666,9.862675621346136e-06,6.852276953777865e-10
2.77,0.9862181513675006,0.013565154603567255,0.00018918630369728633,2.7507725236161696e-05,1.0,0.004931090756837503,0.00013565154603567255,9.862181513675006e-06,6.876931309040425e-10
2.7800000000000002,0.9861687430758052,0.013613105362859158,0.0001905452236454114,2.7606337691605266e-05,1.0,0.004930843715379026,0.0001361310536285916,9.861687430758052e-06,6.901584422901317e-10
2.79,0.986119337259403,0.013661048857085687,0.00019190893833085775,2.7704945181690935e-05,1.0,0.0049305966862970155,0.00013661048857085688,9.86119337259403e-06,6.926236295422734e-10
2.8000000000000003,0.9860699339181703,0.013708985087097074,0.00019327744702716022,2.7803547706667476e-05,1.0,0.004930349669590852,0.00013708985087097076,9.860699339181704e-06,6.95088692666687e-10
2.81,0.986020533051983,0.013756914053743447,0.00019465074900793845,2.7902145266783633e-05,1.0,0.004930102665259915,0.00013756914053743448,9.860205330519831e-06,6.975536316695908e-10
2.82,0.9859711346607172,0.013804835757874853,0.00019602884354689726,2.800073786228815e-05,1.0,0.004929855673303586,0.00013804835757874853,9.859711346607173e-06,7.000184465572037e-10
2.83,0.9859217387442487,0.013852750200341246,0.00019741172991782647,2.8099325493429752e-05,1.0,0.004929608693721244,0.00013852750200341247,9.859217387442488e-06,7.024831373357439e-10
2.84,0.9858723453024537,0.013900657381992481,0.00019879940739460069,2.8197908160457153e-05,1.0,0.004929361726512269,0.00013900657381992482,9.858723453024537e-06,7.049477040114288e-10
2.85,0.9858229543352082,0.013948557303678335,0.00020019187525117978,2.829648586361906e-05,1.0,0.004929114771676041,0.00013948557303678335,9.858229543352082e-06,7.074121465904765e-10
2.86,0.9857735658423881,0.013996449966248478,0.00020158913276160833,2.8395058603164156e-05,1.0,0.00492886782921194,0.00013996449966248477,9.857735658423882e-06,7.098764650791039e-10
2.87,0.9857241798238695,0.014044335370552505,0.00020299117920001615,2.8493626379341126e-05,1.0,0.004928620899119347,0.00014044335370552504,9.857241798238696e-06,7.123406594835282e-10
2.88,0.9856747962795285,0.014092213517439906,0.00020439801384061773,2.8592189192398625e-05,1.0,0.004928373981397643,0.00014092213517439908,9.856747962795285e-06,7.148047298099656e-10
2.89,0.985625415209241,0.01414008440776009,0.00020580963595771275,2.8690747042585315e-05,1.0,0.004928127076046205,0.0001414008440776009,9.856254152092411e-06,7.172686760646329e-10
2.9,0.9855760366128832,0.014187948042362368,0.00020722604482568561,2.8789299930149827e-05,1.0,0.004927880183064416,0.00014187948042362368,9.855760366128833e-06,7.197324982537457e-10
2.91,0.9855266604903311,0.014235804422095965,0.00020864723971900586,2.88878478553408e-05,1.0,0.004927633302451656,0.00014235804422095967,9.855266604903311e-06,7.2219619638352e-10
2.92,0.9854772868414607,0.01428365354781001,0.0002100732199122277,2.8986390818406835e-05,1.0,0.0049273864342073035,0.0001428365354781001,9.854772868414608e-06,7.246597704601709e-10
2.93,0.9854279156661483,0.014331495420353547,0.00021150398467999052,2.9084928819596547e-05,1.0,0.0049271395783307415,0.00014331495420353546,9.854279156661484e-06,7.271232204899137e-10
2.94,0.9853785469642697,0.014379330040575521,0.00021293953329701838,2.9183461859158515e-05,1.0,0.004926892734821349,0.00014379330040575523,9.853785469642697e-06,7.295865464789629e-10
2.95,0.9853291807357012,0.014427157409324796,0.00021437986503812043,2.928198993734133e-05,1.0,0.0049266459036785065,0.00014427157409324797,9.853291807357012e-06,7.320497484335332e-10
2.96,0.9852798169803187,0.014474977527450134,0.00021582497917819045,2.9380513054393542e-05,1.0,0.004926399084901594,0.00014474977527450134,9.852798169803188e-06,7.345128263598386e-10
2.97,0.9852304556979985,0.014522790395800214,0.0002172748749922074,2.9479031210563715e-05,1.0,0.004926152278489993,0.00014522790395800214,9.852304556979985e-06,7.369757802640929e-10
2.98,0.9851810968886165,0.01457059601522362,0.00021872955175523482,2.957754440610038e-05,1.0,0.004925905484443083,0.0001457059601522362,9.851810968886167e-06,7.394386101525096e-10
2.99,0.985131740552049,0.014618394386568846,0.00022018900874242134,2.9676052641252077e-05,1.0,0.004925658702760245,0.00014618394386568847,9.851317405520491e-06,7.41901316031302e-10
3.0,0.9850823866881719,0.014666185510684295,0.0002216532452290002,2.9774555916267308e-05,1.0,0.0049254119334408595,0.00014666185510684294,9.85082386688172e-06,7.443638979066828e-10
3.0100000000000002,0.9850330352968616,0.014713969388418282,0.00022312226049028973,2.9873054231394586e-05,1.0,0.004925165176484308,0.00014713969388418282,9.850330352968617e-06,7.468263557848647e-10
3.02,0.9849836863779939,0.014761746020619023,0.0002245960538016928,2.9971547586882395e-05,1.0,0.0049249184318899695,0.00014761746020619025,9.849836863779941e-06,7.492886896720599e-10
3.0300000000000002,0.9849343399314452,0.014809515408134653,0.00022607462443869744,3.0070035982979215e-05,1.0,0.004924671699657226,0.00014809515408134653,9.849343399314452e-06,7.517508995744804e-10
3.04,0.9848849959570916,0.014857277551813207,0.00022755797167687612,3.016851941993351e-05,1.0,0.004924424979785458,0.00014857277551813208,9.848849959570916e-06,7.542129854983378e-10
3.0500000000000003,0.984835654454809,0.014905032452502635,0.00022904609479188642,3.0266997897993738e-05,1.0,0.004924178272274045,0.00014905032452502636,9.848356544548092e-06,7.566749474498435e-10
3.06,0.9847863154244739,0.01495278011105079,0.00023053899305947048,3.0365471417408333e-05,1.0,0.004923931577122369,0.00014952780111050792,9.84786315424474e-06,7.591367854352083e-10
3.0700000000000003,0.9847369788659622,0.015000520528305446,0.00023203666575545543,3.046393997842573e-05,1.0,0.004923684894329811,0.00015000520528305446,9.847369788659623e-06,7.615984994606433e-10
3.08,0.9846876447791503,0.01504825370511427,0.00023353911215575295,3.0562403581294336e-05,1.0,0.004923438223895751,0.0001504825370511427,9.846876447791504e-06,7.640600895323584e-10
3.09,0.9846383131639141,0.015095979642324849,0.00023504633153635966,3.0660862226262564e-05,1.0,0.004923191565819571,0.0001509597964232485,9.846383131639142e-06,7.665215556565641e-10
3.1,0.98458898402013,0.015143698340784679,0.00023655832317335694,3.07593159135788e-05,1.0,0.00492294492010065,0.0001514369834078468,9.8458898402013e-06,7.689828978394701e-10
3.11,0.984539657347674,0.015191409801341158,0.0002380750863429107,3.085776464349142e-05,1.0,0.0049226982867383706,0.00015191409801341158,9.845396573476741e-06,7.714441160872856e-10
3.12,0.9844903331464224,0.0152391140248416,0.0002395966203212719,3.09562084162488e-05,1.0,0.004922451665732112,0.000152391140248416,9.844903331464226e-06,7.7390521040622e-10
3.13,0.9844410114162514,0.015286811012133224,0.0002411229243847759,3.105464723209928e-05,1.0,0.004922205057081257,0.00015286811012133223,9.844410114162515e-06,7.763661808024821e-10
3.14,0.9843916921570373,0.015334500764063161,0.00024265399780984303,3.115308109129121e-05,1.0,0.004921958460785187,0.0001533450076406316,9.843916921570374e-06,7.788270272822803e-10
3.15,0.9843423753686561,0.015382183281478445,0.00024418983987297815,3.1251509994072915e-05,1.0,0.004921711876843281,0.00015382183281478445,9.843423753686561e-06,7.812877498518229e-10
3.16,0.9842930610509841,0.01542985856522603,0.00024573044985077105,3.1349933940692714e-05,1.0,0.004921465305254921,0.0001542985856522603,9.842930610509843e-06,7.837483485173178e-10
3.17,0.9842437492038976,0.015477526616152768,0.0002472758270198959,3.14483529313989e-05,1.0,0.004921218746019488,0.0001547752661615277,9.842437492038976e-06,7.862088232849726e-10
3.18,0.9841944398272726,0.015525187435105428,0.00024882597065711186,3.1546766966439786e-05,1.0,0.004920972199136363,0.00015525187435105428,9.841944398272727e-06,7.886691741609947e-10
3.19,0.9841451329209856,0.015572841022930684,0.00025038088003926246,3.164517604606363e-05,1.0,0.004920725664604928,0.00015572841022930685,9.841451329209856e-06,7.911294011515908e-10
3.2,0.9840958284849127,0.01562048738047512,0.00025194055444327626,3.1743580170518714e-05,1.0,0.004920479142424564,0.00015620487380475122,9.840958284849128e-06,7.935895042629679e-10
3.21,0.9840465265189302,0.01566812650858523,0.00025350499314616605,3.1841979340053276e-05,1.0,0.004920232632594651,0.00015668126508585232,9.840465265189303e-06,7.96049483501332e-10
3.22,0.9839972270229143,0.015715758408107416,0.00025507419542502967,3.194037355491557e-05,1.0,0.004919986135114572,0.00015715758408107417,9.839972270229144e-06,7.985093388728894e-10
3.23,0.9839479299967412,0.015763383079887987,0.0002566481605570492,3.2038762815353825e-05,1.0,0.004919739649983706,0.00015763383079887987,9.839479299967413e-06,8.009690703838457e-10
3.24,0.9838986354402873,0.01581100052477317,0.00025822688781949177,3.2137147121616255e-05,1.0,0.004919493177201437,0.0001581100052477317,9.838986354402875e-06,8.034286780404064e-10
3.25,0.9838493433534289,0.01585861074360909,0.00025981037648970873,3.2235526473951056e-05,1.0,0.004919246716767144,0.0001585861074360909,9.83849343353429e-06,8.058881618487765e-10
3.2600000000000002,0.9838000537360421,0.01590621373724179,0.00026139862584513633,3.233390087260643e-05,1.0,0.004919000268680211,0.0001590621373724179,9.838000537360422e-06,8.083475218151608e-10
3.27,0.9837507665880033,0.015953809506517216,0.0002629916351632952,3.243227031783055e-05,1.0,0.004918753832940017,0.00015953809506517215,9.837507665880035e-06,8.108067579457638e-10
3.2800000000000002,0.9837014819091887,0.016001398052281228,0.0002645894037217908,3.253063480987159e-05,1.0,0.004918507409545944,0.00016001398052281228,9.837014819091887e-06,8.132658702467898e-10
3.29,0.9836521996994747,0.016048979375379586,0.00026619193079831287,3.2628994348977695e-05,1.0,0.004918260998497374,0.00016048979375379586,9.836521996994747e-06,8.157248587244424e-10
3.3000000000000003,0.9836029199587376,0.016096553476657977,0.0002677992156706361,3.272734893539702e-05,1.0,0.004918014599793688,0.00016096553476657976,9.836029199587378e-06,8.181837233849256e-10
3.31,0.9835536426868536,0.016144120356961975,0.0002694112576166194,3.282569856937768e-05,1.0,0.004917768213434268,0.00016144120356961975,9.835536426868536e-06,8.206424642344421e-10
3.3200000000000003,0.9835043678836991,0.016191680017137083,0.00027102805591420646,3.292404325116781e-05,1.0,0.004917521839418496,0.00016191680017137083,9.835043678836992e-06,8.231010812791953e-10
3.33,0.9834550955491504,0.0162392324580287,0.00027264960984142527,3.3022382981015496e-05,1.0,0.004917275477745752,0.00016239232458028702,9.834550955491505e-06,8.255595745253874e-10
3.34,0.9834058256830839,0.016286777680482145,0.0002742759186763886,3.312071775916884e-05,1.0,0.00491702912841542,0.00016286777680482145,9.83405825683084e-06,8.28017943979221e-10
3.35,0.9833565582853758,0.01633431568534264,0.00027590698169729374,3.321904758587592e-05,1.0,0.0049167827914268795,0.0001633431568534264,9.833565582853758e-06,8.304761896468981e-10
3.36,0.9833072933559025,0.016381846473455308,0.00027754279818242226,3.331737246138481e-05,1.0,0.004916536466779513,0.0001638184647345531,9.833072933559026e-06,8.329343115346202e-10
3.37,0.9832580308945403,0.016429370045665203,0.0002791833674101405,3.341569238594355e-05,1.0,0.004916290154472701,0.00016429370045665203,9.832580308945405e-06,8.353923096485889e-10
3.38,0.9832087709011657,0.016476886402817265,0.00028082868865889917,3.35140073598002e-05,1.0,0.004916043854505828,0.00016476886402817266,9.832087709011657e-06,8.37850183995005e-10
3.39,0.9831595133756548,0.01652439554575636,0.0002824787612072335,3.3612317383202784e-05,1.0,0.004915797566878274,0.0001652439554575636,9.831595133756549e-06,8.403079345800696e-10
3.4,0.9831102583178841,0.016571897475327255,0.0002841335843337631,3.371062245639931e-05,1.0,0.004915551291589421,0.00016571897475327257,9.831102583178842e-06,8.427655614099829e-10
3.41,0.98306100572773,0.01661939219237463,0.0002857931573171923,3.38089225796378e-05,1.0,0.0049153050286386505,0.0001661939219237463,9.8306100572773e-06,8.45223064490945e-10
3.42,0.9830117556050689,0.016666879697743067,0.00028745747943630963,3.390721775316623e-05,1.0,0.004915058778025345,0.00016666879697743066,9.83011755605069e-06,8.476804438291559e-10
3.43,0.9829625079497771,0.01671435999227707,0.0002891265499699883,3.4005507977232595e-05,1.0,0.0049148125397488855,0.00016714359992277072,9.829625079497772e-06,8.501376994308149e-10
3.44,0.9829132627617311,0.016761833076821043,0.00029080036819718565,3.410379325208485e-05,1.0,0.004914566313808656,0.00016761833076821042,9.829132627617312e-06,8.525948313021213e-10
3.45,0.9828640200408072,0.016809298952219304,0.00029247893339694387,3.420207357797096e-05,1.0,0.004914320100204036,0.00016809298952219303,9.828640200408072e-06,8.550518394492741e-10
3.46,0.9828147797868818,0.016856757619316074,0.00029416224484838917,3.430034895513887e-05,1.0,0.004914073898934409,0.00016856757619316076,9.828147797868819e-06,8.575087238784717e-10
3.47,0.9827655419998313,0.01690420907895549,0.00029585030183073256,3.43986193838365e-05,1.0,0.004913827709999157,0.0001690420907895549,9.827655419998315e-06,8.599654845959126e-10
3.48,0.9827163066795322,0.0169516533319816,0.00029754310362326914,3.449688486431178e-05,1.0,0.004913581533397661,0.000169516533319816,9.827163066795323e-06,8.624221216077945e-10
3.49,0.9826670738258609,0.01699909037923835,0.0002992406495053786,3.459514539681261e-05,1.0,0.004913335369129305,0.0001699909037923835,9.82667073825861e-06,8.648786349203152e-10
3.5,0.9826178434386937,0.01704652022156961,0.0003009429387565249,3.469340098158688e-05,1.0,0.004913089217193469,0.00017046520221569608,9.826178434386938e-06,8.67335024539672e-10
3.5100000000000002,0.9825686155179072,0.017093942859819147,0.00030264997065625654,3.479165161888248e-05,1.0,0.004912843077589536,0.00017093942859819147,9.825686155179073e-06,8.697912904720621e-10
3.52,0.9825193900633776,0.017141358294830645,0.00030436174448420617,3.4889897308947276e-05,1.0,0.0049125969503168885,0.00017141358294830644,9.825193900633778e-06,8.72247432723682e-10
3.5300000000000002,0.9824701670749816,0.017188766527447698,0.0003060782595200911,3.498813805202912e-05,1.0,0.004912350835374908,0.000171887665274477,9.824701670749816e-06,8.747034513007281e-10
3.54,0.9824209465525955,0.017236167558513805,0.0003077995150437127,3.5086373848375857e-05,1.0,0.0049121047327629775,0.00017236167558513804,9.824209465525956e-06,8.771593462093965e-10
3.5500000000000003,0.9823717284960958,0.017283561388872378,0.00030952551033495686,3.5184604698235326e-05,1.0,0.004911858642480479,0.00017283561388872377,9.823717284960959e-06,8.796151174558832e-10
3.56,0.982322512905359,0.017330948019366733,0.00031125624467379364,3.528283060185533e-05,1.0,0.004911612564526795,0.00017330948019366732,9.82322512905359e-06,8.820707650463834e-10
3.5700000000000003,0.9822732997802615,0.017378327450840104,0.0003129917173402777,3.53810515594837e-05,1.0,0.004911366498901308,0.00017378327450840104,9.822732997802616e-06,8.845262889870925e-10
3.58,0.9822240891206798,0.017425699684135623,0.0003147319276145478,3.54792675713682e-05,1.0,0.004911120445603399,0.00017425699684135623,9.8222408912068e-06,8.869816892842051e-10
3.59,0.9821748809264904,0.017473064720096344,0.00031647687477682704,3.5577478637756635e-05,1.0,0.0049108744046324525,0.00017473064720096345,9.821748809264904e-06,8.894369659439159e-10
3.6,0.9821256751975698,0.017520422559565225,0.0003182265581074229,3.567568475889677e-05,1.0,0.004910628375987849,0.00017520422559565225,9.821256751975698e-06,8.918921189724192e-10
3.61,0.9820764719337944,0.01756777320338513,0.0003199809768867271,3.577388593503635e-05,1.0,0.004910382359668972,0.0001756777320338513,9.820764719337945e-06,8.943471483759088e-10
3.62,0.9820272711350408,0.01761511665239884,0.00032174013039521567,3.587208216642314e-05,1.0,0.004910136355675204,0.0001761511665239884,9.820272711350409e-06,8.968020541605785e-10
3.63,0.9819780728011855,0.017662452907449035,0.0003235040179134488,3.597027345330485e-05,1.0,0.004909890364005928,0.00017662452907449036,9.819780728011856e-06,8.992568363326213e-10
3.64,0.9819288769321051,0.017709781969378318,0.0003252726387220711,3.606845979592922e-05,1.0,0.004909644384660525,0.00017709781969378317,9.819288769321052e-06,9.017114948982304e-10
3.65,0.9818796835276759,0.01775710383902919,0.00032704599210181133,3.616664119454394e-05,1.0,0.004909398417638379,0.0001775710383902919,9.818796835276759e-06,9.041660298635985e-10
3.66,0.9818304925877744,0.01780441851724407,0.00032882407733348263,3.626481764939672e-05,1.0,0.004909152462938872,0.0001780441851724407,9.818304925877745e-06,9.06620441234918e-10
3.67,0.9817813041122774,0.017851726004865277,0.0003306068936979821,3.636298916073523e-05,1.0,0.004908906520561387,0.00017851726004865278,9.817813041122775e-06,9.090747290183808e-10
3.68,0.9817321181010612,0.01789902630273505,0.00033239444047629147,3.646115572880715e-05,1.0,0.004908660590505306,0.00017899026302735052,9.817321181010613e-06,9.115288932201788e-10
3.69,0.9816829345540025,0.017946319411695534,0.0003341867169494763,3.655931735386013e-05,1.0,0.004908414672770012,0.00017946319411695535,9.816829345540025e-06,9.139829338465033e-10
3.7,0.9816337534709777,0.017993605332588782,0.00033598372239868664,3.665747403614182e-05,1.0,0.004908168767354889,0.00017993605332588782,9.816337534709778e-06,9.164368509035455e-10
3.71,0.9815845748518635,0.018040884066256754,0.0003377854561051565,3.675562577589985e-05,1.0,0.004907922874259317,0.00018040884066256754,9.815845748518636e-06,9.188906443974963e-10
3.72,0.9815353986965364,0.018088155613541327,0.0003395919173502044,3.685377257338184e-05,1.0,0.004907676993482682,0.00018088155613541328,9.815353986965364e-06,9.213443143345462e-10
3.73,0.9814862250048729,0.01813541997528428,0.00034140310541523264,3.6951914428835406e-05,1.0,0.004907431125024364,0.00018135419975284282,9.81486225004873e-06,9.237978607208851e-10
3.74,0.9814370537767497,0.01818267715232731,0.0003432190195817281,3.705005134250814e-05,1.0,0.004907185268883749,0.0001818267715232731,9.814370537767498e-06,9.262512835627035e-10
3.75,0.9813878850120433,0.01822992714551201,0.00034503965913126145,3.714818331464761e-05,1.0,0.004906939425060217,0.0001822992714551201,9.813878850120434e-06,9.287045828661904e-10
3.7600000000000002,0.9813387187106304,0.0182771699556799,0.0003468650233454879,3.724631034550141e-05,1.0,0.004906693593553152,0.000182771699556799,9.813387187106304e-06,9.311577586375353e-10
3.77,0.9812895548723874,0.018324405583672394,0.0003486951115061464,3.734443243531708e-05,1.0,0.004906447774361937,0.00018324405583672394,9.812895548723876e-06,9.336108108829271e-10
3.7800000000000002,0.981240393497191,0.01837163403033083,0.00035052992289506037,3.744254958434218e-05,1.0,0.004906201967485956,0.0001837163403033083,9.81240393497191e-06,9.360637396085544e-10
3.79,0.9811912345849179,0.018418855296496443,0.0003523694567941372,3.754066179282423e-05,1.0,0.004905956172924589,0.00018418855296496443,9.81191234584918e-06,9.385165448206058e-10
3.8000000000000003,0.9811420781354445,0.01846606938301039,0.0003542137124853685,3.763876906101077e-05,1.0,0.004905710390677223,0.0001846606938301039,9.811420781354447e-06,9.409692265252694e-10
3.81,0.9810929241486476,0.018513276290713723,0.00035606268925082973,3.773687138914929e-05,1.0,0.004905464620743238,0.00018513276290713722,9.810929241486476e-06,9.434217847287323e-10
3.8200000000000003,0.9810437726244037,0.018560476020447417,0.00035791638637268087,3.7834968777487306e-05,1.0,0.0049052188631220186,0.00018560476020447418,9.810437726244038e-06,9.458742194371827e-10
3.83,0.9809946235625895,0.01860766857305235,0.0003597748031331656,3.793306122627228e-05,1.0,0.004904973117812948,0.0001860766857305235,9.809946235625896e-06,9.48326530656807e-10
3.84,0.9809454769630817,0.01865485394936931,0.0003616379388146119,3.80311487357517e-05,1.0,0.004904727384815408,0.00018654853949369313,9.809454769630818e-06,9.507787183937925e-10
3.85,0.9808963328257567,0.018702032150239002,0.00036350579269943184,3.8129231306173014e-05,1.0,0.004904481664128784,0.00018702032150239,9.808963328257569e-06,9.532307826543254e-10
3.86,0.9808471911504913,0.018749203176502027,0.00036537836407012135,3.822730893778367e-05,1.0,0.004904235955752457,0.0001874920317650203,9.808471911504914e-06,9.55682723444592e-10
3.87,0.9807980519371623,0.01879636702899891,0.00036725565220926075,3.832538163083112e-05,1.0,0.0049039902596858115,0.0001879636702899891,9.807980519371623e-06,9.58134540770778e-10
3.88,0.9807489151856461,0.01884352370857007,0.000369137656399514,3.8423449385562766e-05,1.0,0.00490374457592823,0.00018843523708570072,9.807489151856462e-06,9.605862346390692e-10
3.89,0.9806997808958196,0.018890673216055857,0.00037102437592362954,3.8521512202226026e-05,1.0,0.004903498904479098,0.00018890673216055858,9.806997808958196e-06,9.630378050556507e-10
3.9,0.9806506490675593,0.01893781555229651,0.0003729158100644394,3.8619570081068293e-05,1.0,0.004903253245337797,0.0001893781555229651,9.806506490675593e-06,9.654892520267074e-10
3.91,0.9806015197007419,0.018984950718132193,0.00037481195810486,3.8717623022336956e-05,1.0,0.00490300759850371,0.00018984950718132194,9.80601519700742e-06,9.679405755584239e-10
3.92,0.9805523927952442,0.019032078714402968,0.00037671281932789147,3.881567102627938e-05,1.0,0.004902761963976221,0.00019032078714402968,9.805523927952443e-06,9.703917756569846e-10
3.93,0.9805032683509428,0.019079199541948817,0.0003786183930166182,3.891371409314294e-05,1.0,0.004902516341754714,0.00019079199541948818,9.80503268350943e-06,9.728428523285736e-10
3.94,0.9804541463677144,0.01912631320160962,0.0003805286784542084,3.901175222317497e-05,1.0,0.004902270731838573,0.00019126313201609622,9.804541463677144e-06,9.752938055793742e-10
3.95,0.9804050268454357,0.01917341969422518,0.00038244367492391433,3.910978541662281e-05,1.0,0.004902025134227179,0.00019173419694225183,9.804050268454358e-06,9.777446354155704e-10
3.96,0.9803559097839835,0.019220519020635204,0.0003843633817090722,3.9207813673733784e-05,1.0,0.0049017795489199175,0.00019220519020635203,9.803559097839835e-06,9.801953418433446e-10
3.97,0.9803067951832343,0.019267611181679307,0.0003862877980931023,3.9305836994755206e-05,1.0,0.004901533975916171,0.00019267611181679307,9.803067951832343e-06,9.826459248688801e-10
3.98,0.9802576830430649,0.019314696178197015,0.00038821692335950863,3.9403855379934366e-05,1.0,0.004901288415215325,0.00019314696178197017,9.80257683043065e-06,9.850963844983592e-10
3.99,0.9802085733633522,0.01936177401102777,0.00039015075679187946,3.950186882951856e-05,1.0,0.004901042866816761,0.0001936177401102777,9.802085733633523e-06,9.87546720737964e-10
4.0,0.9801594661439729,0.019408844681010912,0.0003920892976738866,3.9599877343755044e-05,1.0,0.004900797330719865,0.00019408844681010912,9.801594661439729e-06,9.89996933593876e-10
4.01,0.9801103613848036,0.0194559081889857,0.0003940325452892862,3.9697880922891094e-05,1.0,0.004900551806924018,0.000194559081889857,9.801103613848036e-06,9.924470230722774e-10
4.0200000000000005,0.9800612590857211,0.019502964535791305,0.0003959804989219183,3.9795879567173965e-05,1.0,0.004900306295428605,0.00019502964535791304,9.800612590857211e-06,9.948969891793491e-10
4.03,0.9800121592466021,0.019550013722266793,0.0003979331578557063,3.989387327685087e-05,1.0,0.00490006079623301,0.00019550013722266794,9.800121592466021e-06,9.973468319212717e-10
4.04,0.9799630618673235,0.019597055749251156,0.00039989052137465815,3.9991862052169046e-05,1.0,0.004899815309336618,0.00019597055749251156,9.799630618673236e-06,9.997965513042262e-10
4.05,0.979913966947762,0.01964409061758329,0.00040185258876286535,4.0089845893375705e-05,1.0,0.0048995698347388105,0.0001964409061758329,9.79913966947762e-06,1.0022461473343926e-09
4.0600000000000005,0.9798648744877944,0.019691118328102004,0.00040381935930450366,4.0187824800718054e-05,1.0,0.004899324372438972,0.00019691118328102005,9.798648744877944e-06,1.0046956200179515e-09
