Time,CDK2cycA,CyclinA,Cdk2,CDK2cycA_star_,basal_fluorescence,total_fluorescence,geometry,Binding,Activation
2.52,1.7196043127918566e-08,3.6269573053575417e-07,6.269573053575436e-08,2.0108214779007846e-08,1.21210648148148,1.7302125393883498,1e-12,2.148923776661971e-21,2.7801074310904214e-21
2.5300000000000002,1.7189754218522958e-08,3.626743197798846e-07,6.26743197798848e-08,2.01359144442785e-08,1.21210648148148,1.730509906041532,1e-12,2.1331041198230652e-21,2.7595658341960387e-21
2.54,1.7183512335702034e-08,3.6265306685512745e-07,6.265306685512759e-08,2.0163409251862502e-08,1.21210648148148,1.7308050806324717,1e-12,2.1174016223848685e-21,2.7391765756383387e-21
2.5500000000000003,1.7177317122069062e-08,3.6263197059817526e-07,6.26319705981754e-08,2.0190700722453597e-08,1.21210648148148,1.7310980793179418,1e-12,2.101815437076487e-21,2.7189385178354914e-21
2.56,1.7171168223308414e-08,3.62611029854971e-07,6.261102985497116e-08,2.021779036442406e-08,1.21210648148148,1.7313889181262394,1e-12,2.0863447211267702e-21,2.698850532565536e-21
2.57,1.7165065288175557e-08,3.6259024348070814e-07,6.259024348070827e-08,2.024467967382468e-08,1.21210648148148,1.7316776129571865,1e-12,2.07098863616055e-21,2.678911500966377e-21
2.58,1.7159007968497052e-08,3.6256961033983027e-07,6.256961033983042e-08,2.027137013438479e-08,1.21210648148148,1.7319641795821297,1e-12,2.055746348092956e-21,2.659120313535774e-21
2.59,1.715299591917056e-08,3.625491293060315e-07,6.254912930603167e-08,2.0297863217512238e-08,1.21210648148148,1.7322486336439409,1e-12,2.0406170270270536e-21,2.6394758701313476e-21
2.6,1.7147028775905348e-08,3.625287989993414e-07,6.252879899934159e-08,2.032416066747407e-08,1.21210648148148,1.7325309943086378,1e-12,2.0255982803143984e-21,2.6199769030279885e-21
2.61,1.7141106179900532e-08,3.625086180776089e-07,6.250861807760903e-08,2.0350264185227532e-08,1.21210648148148,1.7328112802169704,1e-12,2.0106878903334226e-21,2.600622173087396e-21
2.62,1.7135227824633774e-08,3.6248858578913964e-07,6.248858578913974e-08,2.0376174828980365e-08,1.21210648148148,1.73308950180884,1e-12,1.9958871068588745e-21,2.581410841685193e-21
2.63,1.7129393376165956e-08,3.624687010313865e-07,6.24687010313866e-08,2.0401894035218643e-08,1.21210648148148,1.733365674397143,1e-12,1.98119503718101e-21,2.5623418372061365e-21
2.64,1.7123602503589357e-08,3.6244896271058395e-07,6.244896271058405e-08,2.0427423228615404e-08,1.21210648148148,1.7336398131728117,1e-12,1.9666107895254613e-21,2.543414097079365e-21
2.65,1.7117854879027686e-08,3.6242936974174817e-07,6.24293697417483e-08,2.0452763822030598e-08,1.21210648148148,1.7339119332048125,1e-12,1.9521334729594914e-21,2.524626567778462e-21
2.66,1.7112150177636053e-08,3.62409921048677e-07,6.240992104867711e-08,2.0477917216511144e-08,1.21210648148148,1.734182049440146,1e-12,1.937762197298154e-21,2.5059782048214023e-21
2.67,1.710648807760099e-08,3.623906155639498e-07,6.239061556394989e-08,2.0502884801290876e-08,1.21210648148148,1.7344501767038487,1e-12,1.923496073012571e-21,2.4874679727705862e-21
2.68,1.7100868260140444e-08,3.6237145222892755e-07,6.23714522289277e-08,2.0527667953790594e-08,1.21210648148148,1.7347163296989911,1e-12,1.9093342111394135e-21,2.4690948452328197e-21
2.69,1.7095290409503764e-08,3.623524299937531e-07,6.235242999375321e-08,2.0552268039618018e-08,1.21210648148148,1.7349805230066786,1e-12,1.8952757231910572e-21,2.4508578048593227e-21
2.7,1.708975421297173e-08,3.6233354781735063e-07,6.23335478173508e-08,2.0576686412567824e-08,1.21210648148148,1.7352427710860512,1e-12,1.881319721067279e-21,2.432755843345738e-21
2.71,1.708425936085652e-08,3.6231480466742626e-07,6.231480466742642e-08,2.060092441462162e-08,1.21210648148148,1.735503088274284,1e-12,1.8674653169680592e-21,2.4147879614321068e-21
2.72,1.7078805546501738e-08,3.622961995204675e-07,6.229619952046765e-08,2.0624983375947966e-08,1.21210648148148,1.7357614887865864,1e-12,1.8537116233063872e-21,2.396953168902892e-21
2.73,1.7073392466282392e-08,3.6227773136174364e-07,6.227773136174376e-08,2.0648864614902345e-08,1.21210648148148,1.7360179867162029,1e-12,1.8400577526244333e-21,2.3792504845869775e-21
2.74,1.7068019819604906e-08,3.6225939918530556e-07,6.225939918530564e-08,2.0672569438027204e-08,1.21210648148148,1.7362725960344125,1e-12,1.8265028175089533e-21,2.3616789363576327e-21
2.75,1.7062687308907127e-08,3.6224120199398565e-07,6.224120199398581e-08,2.069609914005191e-08,1.21210648148148,1.7365253305905293,1e-12,1.8130459305075105e-21,2.3442375611325796e-21
2.7600000000000002,1.7057394639658306e-08,3.622231387993983e-07,6.222313879939843e-08,2.0719455003892786e-08,1.21210648148148,1.7367762041119017,1e-12,1.7996862040480676e-21,2.3269254048739196e-21
2.77,1.7052141520359112e-08,3.622052086219392e-07,6.22052086219393e-08,2.0742638300653087e-08,1.21210648148148,1.7370252302039129,1e-12,1.7864227503568945e-21,2.3097415225881887e-21
2.7800000000000002,1.7046927210586106e-08,3.6218741017711725e-07,6.218741017711739e-08,2.0765651055258176e-08,1.21210648148148,1.7372724267065704,1e-12,1.773263451120144e-21,2.2926841844276984e-21
2.79,1.7041751678138837e-08,3.6216974267864384e-07,6.216974267864395e-08,2.078849408619072e-08,1.21210648148148,1.7375178045402784,1e-12,1.760202504646614e-21,2.2757529083186406e-21
2.8000000000000003,1.703661471599819e-08,3.6215220522557933e-07,6.215220522557945e-08,2.0811168501407186e-08,1.21210648148148,1.737761376217847,1e-12,1.7472375594963583e-21,2.2589469088227236e-21
2.81,1.703151603416377e-08,3.621347968660709e-07,6.213479686607104e-08,2.083367554276079e-08,1.21210648148148,1.7380031549592339,1e-12,1.7343679326807882e-21,2.2422652584573818e-21
2.82,1.7026455345296094e-08,3.6211751665679025e-07,6.211751665679035e-08,2.085601644091934e-08,1.21210648148148,1.738243153866003,1e-12,1.7215929478284742e-21,2.2257070381336493e-21
2.83,1.7021432364716587e-08,3.621003636629334e-07,6.210036366293351e-08,2.0878192415365242e-08,1.21210648148148,1.7384813859213248,1e-12,1.7089119351094075e-21,2.2092713371561437e-21
2.84,1.7016446810407595e-08,3.620833369582211e-07,6.208333695822119e-08,2.0900204674395454e-08,1.21210648148148,1.738717863989975,1e-12,1.6963242311634523e-21,2.192957253223105e-21
2.85,1.7011498403012383e-08,3.6206643562489845e-07,6.206643562489853e-08,2.092205441512154e-08,1.21210648148148,1.7389526008183358,1e-12,1.6838291790257636e-21,2.176763892426367e-21
2.86,1.700658686583512e-08,3.620496587537351e-07,6.20496587537352e-08,2.0943742823469645e-08,1.21210648148148,1.7391856090343958,1e-12,1.6714261280571653e-21,2.1606903692513577e-21
2.87,1.700171192484091e-08,3.620330054440252e-07,6.203300544402533e-08,2.0965271074180492e-08,1.21210648148148,1.7394169011477496,1e-12,1.6591144338725056e-21,2.1447358065771244e-21
2.88,1.6996873308655754e-08,3.620164748035875e-07,6.20164748035876e-08,2.0986640330809385e-08,1.21210648148148,1.7396464895495978,1e-12,1.6468934582716122e-21,2.1288993356762977e-21
2.89,1.6992070748566575e-08,3.62000065948765e-07,6.200006594876515e-08,2.1007851745726226e-08,1.21210648148148,1.739874386512747,1e-12,1.634762569170103e-21,2.1131800962151158e-21
2.9,1.6987303978521216e-08,3.6198377800442554e-07,6.198377800442568e-08,2.1028906460115486e-08,1.21210648148148,1.7401006041916105,1e-12,1.6227211405324129e-21,2.0975772362534227e-21
2.91,1.6982572735128433e-08,3.619676101039612e-07,6.196761010396133e-08,2.1049805603976225e-08,1.21210648148148,1.740325154622207,1e-12,1.6107685523033738e-21,2.082089912244658e-21
2.92,1.697787675765789e-08,3.6195156138928865e-07,6.195156138928878e-08,2.1070550296122086e-08,1.21210648148148,1.7405480497221615,1e-12,1.5989041903441303e-21,2.066717289035861e-21
2.93,1.6973215788040184e-08,3.619356310108491e-07,6.193563101084919e-08,2.10911416441813e-08,1.21210648148148,1.740769301290706,1e-12,1.5871274463648762e-21,2.0514585398676843e-21
2.94,1.6968589570866804e-08,3.619198181276082e-07,6.191981812760827e-08,2.1111580744596673e-08,1.21210648148148,1.7409889210086775,1e-12,1.5754377178625507e-21,2.0363128463743616e-21
2.95,1.696399765587301e-08,3.6190412120303734e-07,6.190412120303748e-08,2.1131869584161948e-08,1.21210648148148,1.7412069302164006,1e-12,1.5638336769748535e-21,2.021278735846553e-21
2.96,1.6959439330972358e-08,3.618885377664262e-07,6.188853776642632e-08,2.115201134567513e-08,1.21210648148148,1.7414233632287421,1e-12,1.5523130247820916e-21,2.0063538565394803e-21
2.97,1.6954914866746753e-08,3.618730688486703e-07,6.187306884867044e-08,2.117200472765748e-08,1.21210648148148,1.741638205727929,1e-12,1.5408770950465071e-21,1.991539153359891e-21
2.98,1.6950424010362362e-08,3.618577136140727e-07,6.18577136140728e-08,2.119185081863985e-08,1.21210648148148,1.7418514693206706,1e-12,1.5295252788080703e-21,1.9768338144422e-21
2.99,1.6945966511597267e-08,3.6184247123528614e-07,6.184247123528628e-08,2.1211550696191325e-08,1.21210648148148,1.7420631654977086,1e-12,1.5182569724569366e-21,1.962237036150006e-21
3.0,1.6941542122841456e-08,3.6182734089331344e-07,6.182734089331359e-08,2.123110542691921e-08,1.21210648148148,1.7422733056338155,1e-12,1.507071577672924e-21,1.9477480230760996e-21
3.0100000000000002,1.6937150599096844e-08,3.6181232177750714e-07,6.181232177750729e-08,2.1250516066469052e-08,1.21210648148148,1.7424819009877965,1e-12,1.4959685013661472e-21,1.93336598804247e-21
3.02,1.6932791697977264e-08,3.6179741308556966e-07,6.179741308556982e-08,2.126978365952462e-08,1.21210648148148,1.7426889627024882,1e-12,1.4849471556187089e-21,1.919090152100299e-21
3.0300000000000002,1.6928465179708456e-08,3.6178261402355335e-07,6.178261402355347e-08,2.1288909239807925e-08,1.21210648148148,1.7428945018047584,1e-12,1.4740069576275487e-21,1.9049197445299595e-21
3.04,1.692417080712809e-08,3.617679238058602e-07,6.176792380586036e-08,2.1307893830079193e-08,1.21210648148148,1.7430985292055077,1e-12,1.4631473296463279e-21,1.8908540028410255e-21
3.0500000000000003,1.6919908345685745e-08,3.6175334165524236e-07,6.175334165524247e-08,2.1326738442136894e-08,1.21210648148148,1.7433010556996675,1e-12,1.4523676989312624e-21,1.8768921727722606e-21
3.06,1.691567756344292e-08,3.6173886680280155e-07,6.173886680280167e-08,2.134544407681772e-08,1.21210648148148,1.7435020919662017,1e-12,1.4416674976839713e-21,1.8630335082916226e-21
3.0700000000000003,1.6911478231073022e-08,3.6172449848798955e-07,6.172449848798964e-08,2.13640117239966e-08,1.21210648148148,1.7437016485681054,1e-12,1.4310461629981764e-21,1.84927727159626e-21
3.08,1.690731012186139e-08,3.617102359586078e-07,6.171023595860795e-08,2.1382442362586688e-08,1.21210648148148,1.743899735952406,1e-12,1.4205031368047169e-21,1.835622733112521e-21
3.09,1.6903173011705266e-08,3.616960784708079e-07,6.1696078470808e-08,2.1400736960539372e-08,1.21210648148148,1.744096364450162,1e-12,1.410037865819694e-21,1.8220691714959487e-21
3.1,1.689906667911382e-08,3.616820252890909e-07,6.168202528909107e-08,2.141889647484427e-08,1.21210648148148,1.744291544276464,1e-12,1.3996498014907372e-21,1.8086158736312747e-21
3.11,1.6894990905208126e-08,3.616680756863081e-07,6.166807568630825e-08,2.143692185152923e-08,1.21210648148148,1.7444852855304347,1e-12,1.3893383999463525e-21,1.7952621346324234e-21
3.12,1.6890945473721196e-08,3.616542289436604e-07,6.165422894366053e-08,2.1454814025660327e-08,1.21210648148148,1.744677598195228,1e-12,1.379103121943874e-21,1.7820072578425285e-21
3.13,1.6886930170997928e-08,3.6164048435069865e-07,6.164048435069876e-08,2.147257392134188e-08,1.21210648148148,1.74486849213803,1e-12,1.3689434328205934e-21,1.7688505548338855e-21
3.14,1.6882944785995172e-08,3.6162684120532345e-07,6.16268412053236e-08,2.1490202451716415e-08,1.21210648148148,1.745057977110058,1e-12,1.35885880244229e-21,1.755791345408028e-21
3.15,1.6878989110281666e-08,3.6161329881378544e-07,6.16132988137856e-08,2.1507700518964716e-08,1.21210648148148,1.7452460627465618,1e-12,1.348848705155852e-21,1.742828957595647e-21
3.16,1.6875062938038085e-08,3.6159985649068504e-07,6.159985649068513e-08,2.1525069014305776e-08,1.21210648148148,1.7454327585668223,1e-12,1.3389126197400697e-21,1.729962727656643e-21
3.17,1.6871166066057002e-08,3.6158651355897234e-07,6.158651355897247e-08,2.1542308817996827e-08,1.21210648148148,1.7456180739741525,1e-12,1.3290500293584018e-21,1.7171920000801072e-21
3.18,1.6867298293742927e-08,3.615732693499476e-07,6.157326934994773e-08,2.155942079933334e-08,1.21210648148148,1.7458020182558973,1e-12,1.3192604215118382e-21,1.7045161275843263e-21
3.19,1.6863459423112268e-08,3.615601232032607e-07,6.156012320326083e-08,2.1576405816648996e-08,1.21210648148148,1.7459846005834327,1e-12,1.3095432879922445e-21,1.6919344711167807e-21
3.2,1.6859649258793365e-08,3.615470744669115e-07,6.15470744669116e-08,2.1593264717315723e-08,1.21210648148148,1.7461658300121674,1e-12,1.2998981248375357e-21,1.6794463998541453e-21
3.21,1.6855867608026474e-08,3.6153412249724964e-07,6.153412249724973e-08,2.1609998337743676e-08,1.21210648148148,1.746345715481541,1e-12,1.2903244322857433e-21,1.6670512912022914e-21
3.22,1.685211371662737e-08,3.615212647863133e-07,6.152126478631338e-08,2.162660994007723e-08,1.21210648148148,1.746524291823753,1e-12,1.2808207635480078e-21,1.6547467149950292e-21
3.23,1.684838616204286e-08,3.615084966067618e-07,6.15084966067619e-08,2.1643105674206457e-08,1.21210648148148,1.7467016246951657,1e-12,1.2713845491279456e-21,1.6425280892078455e-21
3.24,1.6844686240632193e-08,3.6149582225801385e-07,6.149582225801398e-08,2.16594799443581e-08,1.21210648148148,1.7468776543826912,1e-12,1.2620178034704228e-21,1.6303995846265076e-21
3.25,1.6841013751404502e-08,3.6148324106780306e-07,6.148324106780316e-08,2.1675733623789532e-08,1.21210648148148,1.7470523902232085,1e-12,1.2527200131956536e-21,1.618360551441086e-21
3.2600000000000002,1.6837368495571653e-08,3.6147075237085415e-07,6.147075237085425e-08,2.1691867576564088e-08,1.21210648148148,1.7472258414564967,1e-12,1.2434906683165219e-21,1.6064103467535568e-21
3.27,1.6833750276548237e-08,3.614583555088833e-07,6.145835550888338e-08,2.170788265755107e-08,1.21210648148148,1.7473980172252355,1e-12,1.2343292621987633e-21,1.5945483345777695e-21
3.2800000000000002,1.6830158899951575e-08,3.6144604983059787e-07,6.144604983059799e-08,2.1723779712425746e-08,1.21210648148148,1.7475689265750045,1e-12,1.2252352915212904e-21,1.5827738858394881e-21
3.29,1.6826594173601717e-08,3.614338346916967e-07,6.143383469169683e-08,2.1739559577669356e-08,1.21210648148148,1.747738578454284,1e-12,1.2162082562368082e-21,1.5710863783763623e-21
3.3000000000000003,1.6823055907521438e-08,3.6142170945486984e-07,6.142170945486995e-08,2.1755223080569106e-08,1.21210648148148,1.7479069817144532,1e-12,1.2072476595333911e-21,1.5594851969379364e-21
3.31,1.6819543913936246e-08,3.6140967348979853e-07,6.140967348979868e-08,2.1770771039218168e-08,1.21210648148148,1.748074145109793,1e-12,1.1983530077961093e-21,1.5479697331856481e-21
3.3200000000000003,1.6816058007274377e-08,3.6139772617315556e-07,6.139772617315569e-08,2.1786204262515686e-08,1.21210648148148,1.748240077297483,1e-12,1.189523810570243e-21,1.5365393856928298e-21
3.33,1.681259800416679e-08,3.613858668886048e-07,6.138586688860498e-08,2.1801523550166765e-08,1.21210648148148,1.7484047868376047,1e-12,1.1807595805234384e-21,1.5251935599447116e-21
3.34,1.6809163723447178e-08,3.613740950268016e-07,6.137409502680176e-08,2.1816729692682483e-08,1.21210648148148,1.748568282193138,1e-12,1.1720598334092592e-21,1.5139316683384095e-21
3.35,1.6805754986151964e-08,3.613624099853925e-07,6.136240998539262e-08,2.183182347137988e-08,1.21210648148148,1.7487305717299644,1e-12,1.163424088031557e-21,1.5027531301829505e-21
3.36,1.6802371615520287e-08,3.6135081116901533e-07,6.135081116901547e-08,2.184680565838197e-08,1.21210648148148,1.7488916637168646,1e-12,1.1548518662084562e-21,1.491657371699237e-21
3.37,1.6799013436994036e-08,3.613392979892993e-07,6.133929798929946e-08,2.1861677016617728e-08,1.21210648148148,1.74905156632552,1e-12,1.1463426927373023e-21,1.4806438260200765e-21
3.38,1.6795680278217806e-08,3.6132786986486497e-07,6.132786986486509e-08,2.1876438299822102e-08,1.21210648148148,1.7492102876305116,1e-12,1.1378960953604286e-21,1.4697119331901626e-21
3.39,1.679237196903894e-08,3.6131652622132405e-07,6.131652622132414e-08,2.1891090252536007e-08,1.21210648148148,1.7493678356093214,1e-12,1.1295116047303446e-21,1.4588611401660982e-21
3.4,1.6789088341507485e-08,3.6130526649127967e-07,6.130526649127976e-08,2.1905633610106317e-08,1.21210648148148,1.749524218142331,1e-12,1.1211887543771399e-21,1.4480909008163633e-21
3.41,1.6785829229876242e-08,3.612940901143262e-07,6.129409011432629e-08,2.192006909868589e-08,1.21210648148148,1.7496794430128224,1e-12,1.1129270806735769e-21,1.4374006759213444e-21
3.42,1.6782594470600734e-08,3.6128299653704936e-07,6.128299653704947e-08,2.1934397435233534e-08,1.21210648148148,1.7498335179069775,1e-12,1.1047261228038422e-21,1.4267899331733153e-21
3.43,1.6779383902339196e-08,3.6127198521302625e-07,6.127198521302633e-08,2.1948619327514035e-08,1.21210648148148,1.749986450413879,1e-12,1.096585422731143e-21,1.4162581471764477e-21
3.44,1.677619736595261e-08,3.61261055602825e-07,6.126105560282517e-08,2.1962735474098142e-08,1.21210648148148,1.7501382480255088,1e-12,1.0885045251642443e-21,1.4058047994468063e-21
3.45,1.6773034704504684e-08,3.612502071740055e-07,6.12502071740056e-08,2.197674656436258e-08,1.21210648148148,1.75028891813675,1e-12,1.0804829775282424e-21,1.3954293784123478e-21
3.46,1.6769895763261842e-08,3.6123943940111843e-07,6.123943940111858e-08,2.1990653278490024e-08,1.21210648148148,1.750438468045385,1e-12,1.0725203299319691e-21,1.3851313794129324e-21
3.47,1.6766780389693253e-08,3.612287517657062e-07,6.122875176570634e-08,2.2004456287469135e-08,1.21210648148148,1.750586904952097,1e-12,1.0646161351379467e-21,1.3749103047003047e-21
3.48,1.6763688433470802e-08,3.6121814375630226e-07,6.12181437563024e-08,2.2018156253094532e-08,1.21210648148148,1.7507342359604692,1e-12,1.0567699485322956e-21,1.364765663438104e-21
3.49,1.676061902547112e-08,3.6120761278029756e-07,6.120761278029768e-08,2.2031756637097284e-08,1.21210648148148,1.7508804970783414,1e-12,1.0489825939130607e-21,1.3546948208448322e-21
3.5,1.6757570488768675e-08,3.6119715390616096e-07,6.119715390616112e-08,2.20452640479309e-08,1.21210648148148,1.7510257567980165,1e-12,1.0412563239743423e-21,1.344692732671419e-21
3.5100000000000002,1.675454453827067e-08,3.611867720263033e-07,6.118677202630345e-08,2.2058671878281267e-08,1.21210648148148,1.7511699471705309,1e-12,1.0335874421405643e-21,1.3347644734113896e-21
3.52,1.675154100937575e-08,3.611764665903676e-07,6.117646659036772e-08,2.2071980843106702e-08,1.21210648148148,1.7513130758396036,1e-12,1.0259755558673856e-21,1.3249095110120499e-21
3.5300000000000002,1.6748559739139004e-08,3.6116623705340607e-07,6.116623705340623e-08,2.2085191650299867e-08,1.21210648148148,1.7514551503738278,1e-12,1.0184202761364575e-21,1.3151273187029827e-21
3.54,1.6745600566271987e-08,3.6115608287588026e-07,6.115608287588043e-08,2.209830500068774e-08,1.21210648148148,1.751596178266669,1e-12,1.0109212174281237e-21,1.3054173749960519e-21
3.5500000000000003,1.6742663331142705e-08,3.6114600352366084e-07,6.114600352366099e-08,2.211132158803163e-08,1.21210648148148,1.7517361669364662,1e-12,1.003477997695613e-21,1.2957791636853965e-21
3.56,1.673974787577563e-08,3.611359984680277e-07,6.113599846802783e-08,2.212424209902718e-08,1.21210648148148,1.7518751237264323,1e-12,9.960902383390872e-22,1.2862121738474427e-21
3.5700000000000003,1.673685404385169e-08,3.611260671856699e-07,6.112606718567008e-08,2.2137067213304346e-08,1.21210648148148,1.7520130559046523,1e-12,9.887575641810858e-22,1.2767158998409008e-21
3.58,1.6733981680708264e-08,3.611162091586859e-07,6.111620915868604e-08,2.214979760342743e-08,1.21210648148148,1.7521499706640857,1e-12,9.81479603440622e-22,1.2672898413067384e-21
3.59,1.6731130633339205e-08,3.611064238745831e-07,6.110642387458327e-08,2.2162433934895052e-08,1.21210648148148,1.752285875122565,1e-12,9.74255987708916e-22,1.2579335031682251e-21
3.6,1.672830075039481e-08,3.6109671082627836e-07,6.109671082627852e-08,2.2174976866140168e-08,1.21210648148148,1.7524207763227952,1e-12,9.670863519252727e-22,1.2486463956309028e-21
3.61,1.672549188218184e-08,3.610870695120976e-07,6.108706951209776e-08,2.218742704853005e-08,1.21210648148148,1.7525546812323554,1e-12,9.59970334352478e-22,1.2394280341825973e-21
3.62,1.672270388066352e-08,3.61077499435776e-07,6.107749943577616e-08,2.2199785126366312e-08,1.21210648148148,1.7526875967436981,1e-12,9.529075765534473e-22,1.2302779395934008e-21
3.63,1.6719936599459517e-08,3.6106800010645795e-07,6.106800010645812e-08,2.2212051736884882e-08,1.21210648148148,1.7528195296741482,1e-12,9.458977233682096e-22,1.2211956379157062e-21
3.64,1.6717189893845974e-08,3.6105857103869716e-07,6.105857103869725e-08,2.2224227510256036e-08,1.21210648148148,1.7529504867659051,1e-12,9.389404228899789e-22,1.2121806604841633e-21
3.65,1.6714463620755486e-08,3.610492117524563e-07,6.104921175245639e-08,2.2236313069584354e-08,1.21210648148148,1.75308047468604,1e-12,9.320353264430536e-22,1.2032325439157213e-21
3.66,1.6711757638777105e-08,3.610399217731074e-07,6.103992177310757e-08,2.2248309030908766e-08,1.21210648148148,1.753209500026499,1e-12,9.251820885599945e-22,1.1943508301096014e-21
3.67,1.6709071808156336e-08,3.610307006314319e-07,6.103070063143201e-08,2.2260216003202517e-08,1.21210648148148,1.7533375693041002,1e-12,9.183803669599094e-22,1.185535066247297e-21
3.68,1.6706405990795155e-08,3.6102154786362006e-07,6.10215478636202e-08,2.227203458837319e-08,1.21210648148148,1.7534646889605359,1e-12,9.11629822525728e-22,1.1767848047925916e-21
3.69,1.670376005025199e-08,3.6101246301127164e-07,6.101246301127179e-08,2.228376538126268e-08,1.21210648148148,1.7535908653623709,1e-12,9.049301192836418e-22,1.1680996034915546e-21
3.7,1.6701133851741724e-08,3.6100344562139557e-07,6.100344562139569e-08,2.229540896964723e-08,1.21210648148148,1.7537161048010437,1e-12,8.982809243812933e-22,1.1594790253725107e-21
3.71,1.6698527262135704e-08,3.6099449524640983e-07,6.099449524640999e-08,2.23069659342374e-08,1.21210648148148,1.7538404134928665,1e-12,8.916819080664463e-22,1.1509226387460945e-21
3.72,1.669594014996173e-08,3.6098561144414185e-07,6.098561144414201e-08,2.2318436848678082e-08,1.21210648148148,1.7539637975790239,1e-12,8.851327436673415e-22,1.1424300172051948e-21
3.73,1.6693372385404066e-08,3.609767937778282e-07,6.097679377782829e-08,2.232982227954849e-08,1.21210648148148,1.7540862631255745,1e-12,8.786331075716555e-22,1.1340007396249947e-21
3.74,1.6690823840303436e-08,3.609680418161144e-07,6.096804181611455e-08,2.2341122786362175e-08,1.21210648148148,1.7542078161234498,1e-12,8.721826792052675e-22,1.1256343901629605e-21
3.75,1.668829438815701e-08,3.609593551330556e-07,6.095935513305575e-08,2.235233892156701e-08,1.21210648148148,1.7543284624884548,1e-12,8.65781141014541e-22,1.1173305582588226e-21
3.7600000000000002,1.668578347296132e-08,3.609507315805796e-07,6.095073158057977e-08,2.2363473389238223e-08,1.21210648148148,1.7544482320544221,1e-12,8.594251092213564e-22,1.10908728571186e-21
3.77,1.6683290081270334e-08,3.609421671765311e-07,6.094216717653124e-08,2.237453118497643e-08,1.21210648148148,1.7545671801281326,1e-12,8.531079377428836e-22,1.1009009660409096e-21
3.7800000000000002,1.6680815181134865e-08,3.609336658768782e-07,6.093366587687835e-08,2.2385507384763596e-08,1.21210648148148,1.7546852517665128,1e-12,8.468370765406819e-22,1.0927751289493203e-21
3.79,1.667835863907542e-08,3.60925227222811e-07,6.092522722281114e-08,2.2396402580889177e-08,1.21210648148148,1.754802453341817,1e-12,8.40612124010017e-22,1.084709336013043e-21
3.8000000000000003,1.667592032294709e-08,3.609168507596391e-07,6.091685075963925e-08,2.2407217360188432e-08,1.21210648148148,1.7549187911690838,1e-12,8.34432679237419e-22,1.0767031529310249e-21
3.81,1.667350010193958e-08,3.6090853603679173e-07,6.090853603679189e-08,2.2417952304042464e-08,1.21210648148148,1.7550342715061364,1e-12,8.282983419824343e-22,1.068756149525223e-21
3.8200000000000003,1.667109784657717e-08,3.609002826078177e-07,6.090028260781785e-08,2.2428607988378175e-08,1.21210648148148,1.755148900553583,1e-12,8.2220871266192925e-22,1.0608678997405934e-21
3.83,1.666871342871874e-08,3.608920900303854e-07,6.089209003038552e-08,2.243918498366829e-08,1.21210648148148,1.7552626844548156,1e-12,8.161633923316492e-22,1.0530379816450945e-21
3.84,1.6666346721557774e-08,3.6088395786628277e-07,6.088395786628289e-08,2.2449683854931355e-08,1.21210648148148,1.7553756292960103,1e-12,8.101619826708593e-22,1.045265977429705e-21
3.85,1.666399759962234e-08,3.6087588568141735e-07,6.08758856814175e-08,2.2460105161731737e-08,1.21210648148148,1.755487741106129,1e-12,8.042040859642408e-22,1.0375514734083835e-21
3.86,1.6661665938775102e-08,3.6086787304581637e-07,6.086787304581648e-08,2.2470449458179616e-08,1.21210648148148,1.7555990258569165,1e-12,7.982893050872541e-22,1.0298940600181098e-21
3.87,1.6659351616213326e-08,3.6085991953362646e-07,6.08599195336266e-08,2.2480717292930996e-08,1.21210648148148,1.7557094894629035,1e-12,7.924172434889495e-22,1.0222933318188666e-21
3.88,1.6657054510468855e-08,3.6085202472311403e-07,6.085202472311416e-08,2.24909092091877e-08,1.21210648148148,1.7558191377814043,1e-12,7.865875051766563e-22,1.0147488874936278e-21
3.89,1.6654774501408148e-08,3.6084418819666495e-07,6.084418819666507e-08,2.250102574469736e-08,1.21210648148148,1.755927976612518,1e-12,7.8079969469985315e-22,1.007260329848394e-21
3.9,1.665251147023224e-08,3.608364095407847e-07,6.083640954078483e-08,2.251106743175344e-08,1.21210648148148,1.7560360116991278,1e-12,7.750534171351456e-22,9.998272658121436e-22
3.91,1.6650265299476776e-08,3.6082868834609834e-07,6.08286883460985e-08,2.2521034797195214e-08,1.21210648148148,1.756143248726902,1e-12,7.693482780706182e-22,9.924493064368816e-22
3.92,1.6648035873011986e-08,3.6082102420735063e-07,6.082102420735076e-08,2.253092836240778e-08,1.21210648148148,1.7562496933242926,1e-12,7.636838835912935e-22,9.851260668976092e-22
3.93,1.6645823076042693e-08,3.608134167234057e-07,6.081341672340586e-08,2.2540748643322045e-08,1.21210648148148,1.7563553510625365,1e-12,7.580598402636282e-22,9.778571664923265e-22
3.94,1.664362679510832e-08,3.6080586549724746e-07,6.080586549724763e-08,2.255049615041475e-08,1.21210648148148,1.7564602274556556,1e-12,7.524757551213581e-22,9.706422286420453e-22
3.95,1.6641446918082878e-08,3.6079837013597935e-07,6.079837013597951e-08,2.2560171388708445e-08,1.21210648148148,1.756564327960455,1e-12,7.469312356508605e-22,9.634808808907734e-22
3.96,1.663928333417498e-08,3.607909302508243e-07,6.079093025082448e-08,2.2569774857771502e-08,1.21210648148148,1.7566676579765255,1e-12,7.414258897763728e-22,9.563727549055298e-22
