CDK2cycA,CDK2cycA_star_,Cdk2,CyclinA,Time
1.6438788678977975e-08,2.346096490243003e-08,6.010023486138927e-08,3.6010023486138905e-07,5.54
1.6438123611559112e-08,2.3463925133747214e-08,6.009793969749098e-08,3.6009793969749075e-07,5.55
1.6437463469858188e-08,2.3466863463872627e-08,6.00956615090665e-08,3.600956615090663e-07,5.5600000000000005
1.6436808219662697e-08,2.346978004456175e-08,6.009340017857288e-08,3.6009340017857264e-07,5.57
1.643615782713952e-08,2.347267502590442e-08,6.00911555897534e-08,3.600911555897532e-07,5.58
1.6435512258834914e-08,2.3475548556324837e-08,6.00889276276376e-08,3.600889276276374e-07,5.59
1.6434871481674517e-08,2.3478400782581544e-08,6.00867161785413e-08,3.600867161785411e-07,5.6000000000000005
1.643423546296335e-08,2.348123184976745e-08,6.008452113006659e-08,3.600845211300664e-07,5.61
1.643360417038581e-08,2.3484041901309803e-08,6.008234237110178e-08,3.6008234237110155e-07,5.62
1.643297757200569e-08,2.348683107897024e-08,6.008017979182145e-08,3.600801797918212e-07,5.63
1.6432355636266138e-08,2.348959952284472e-08,6.007803328368653e-08,3.600780332836863e-07,5.64
1.6431738233260572e-08,2.349234781645854e-08,6.007590239307828e-08,3.6007590239307807e-07,5.65
1.6431125164607175e-08,2.34950768520846e-08,6.007378642610566e-08,3.6007378642610547e-07,5.66
1.643051661800448e-08,2.349778578149649e-08,6.007168604329651e-08,3.600716860432963e-07,5.67
1.6429912560587932e-08,2.3500474750864487e-08,6.006960113134509e-08,3.600696011313449e-07,5.68
1.6429312959805545e-08,2.3503143904994417e-08,6.006753157799757e-08,3.6006753157799735e-07,5.69
1.6428717783417908e-08,2.3505793387327662e-08,6.0065477272052e-08,3.600654772720518e-07,5.7
1.6428126999498187e-08,2.350842333994113e-08,6.00634381033583e-08,3.6006343810335807e-07,5.71
1.6427540576432115e-08,2.3511033903547285e-08,6.006141396281825e-08,3.6006141396281806e-07,5.72
1.6426958482917996e-08,2.3513625217494133e-08,6.005940474238554e-08,3.600594047423854e-07,5.73
1.642638068796672e-08,2.3516197419765226e-08,6.005741033506577e-08,3.6005741033506557e-07,5.74
1.6425807160901732e-08,2.3518750646979657e-08,6.005543063491635e-08,3.6005543063491615e-07,5.75
1.642523787135906e-08,2.352128503439207e-08,6.005346553704665e-08,3.600534655370465e-07,5.76
1.6424672789287308e-08,2.3523800715892638e-08,6.005151493761788e-08,3.6005151493761765e-07,5.7700000000000005
1.6424111884947642e-08,2.35262978240071e-08,6.004957873384312e-08,3.600495787338429e-07,5.78
1.6423555128913805e-08,2.3528776489896728e-08,6.004765682398736e-08,3.6004765682398716e-07,5.79
1.642300249207212e-08,2.3531236843358333e-08,6.004574910736746e-08,3.600457491073673e-07,5.8
1.642245394562147e-08,2.3533679012824288e-08,6.004385548435219e-08,3.6004385548435196e-07,5.8100000000000005
1.642190946107332e-08,2.3536103125362487e-08,6.004197585636217e-08,3.6004197585636196e-07,5.82
1.6421369010251706e-08,2.3538509306676384e-08,6.004011012586992e-08,3.6004011012586975e-07,5.83
1.6420832565293237e-08,2.3540897681104982e-08,6.00382581963998e-08,3.600382581963996e-07,5.84
1.6420300098647092e-08,2.3543268371622812e-08,6.003641997252814e-08,3.6003641997252794e-07,5.8500000000000005
1.6419771583075022e-08,2.3545621499839965e-08,6.003459535988308e-08,3.600345953598829e-07,5.86
1.6419246991651358e-08,2.3547957186002066e-08,6.003278426514467e-08,3.6003278426514446e-07,5.87
1.6418726297762993e-08,2.3550275548990287e-08,6.003098659604482e-08,3.600309865960446e-07,5.88
1.6418209475109408e-08,2.3552576706321352e-08,6.002920226136736e-08,3.6002920226136715e-07,5.89
1.6417696497702634e-08,2.355486077414752e-08,6.002743117094798e-08,3.600274311709478e-07,5.9
1.6417187339867296e-08,2.3557127867256595e-08,6.002567323567423e-08,3.6002567323567406e-07,5.91
1.6416681886453925e-08,2.3559378463927596e-08,6.002392809241661e-08,3.6002392809241645e-07,5.92
1.6416179964231705e-08,2.3561613278363718e-08,6.002219520020275e-08,3.600221952002026e-07,5.93
1.6415681743169367e-08,2.356383163005349e-08,6.002047506957533e-08,3.6002047506957517e-07,5.94
1.64151871963062e-08,2.356603363863064e-08,6.001876760786137e-08,3.6001876760786117e-07,5.95
1.6414696296934097e-08,2.3568219422608057e-08,6.001707272325607e-08,3.6001707272325585e-07,5.96
1.6414209018597576e-08,2.3570389099377816e-08,6.001539032482285e-08,3.6001539032482265e-07,5.97
1.6413725335093777e-08,2.3572542785211167e-08,6.001372032249333e-08,3.600137203224932e-07,5.98
1.6413245220472444e-08,2.3574680595258516e-08,6.001206262706734e-08,3.6001206262706714e-07,5.99
1.6412768649035957e-08,2.3576802643549468e-08,6.00104171502129e-08,3.600104171502127e-07,6.0
1.64122955953393e-08,2.357890904299278e-08,6.000878380446624e-08,3.6000878380446603e-07,6.01
1.6411826034190087e-08,2.358099990537641e-08,6.000716250323186e-08,3.600071625032317e-07,6.0200000000000005
1.641135994064854e-08,2.3583075341367457e-08,6.000555316078237e-08,3.600055531607822e-07,6.03
1.6410897290027506e-08,2.3585135460512225e-08,6.000395569225865e-08,3.600039556922585e-07,6.04
1.6410438057892445e-08,2.3587180371236173e-08,6.000237001366976e-08,3.600023700136696e-07,6.05
1.6409982220061446e-08,2.3589210180843944e-08,6.000079604189303e-08,3.6000079604189284e-07,6.0600000000000005
1.6409529752605206e-08,2.359122499551935e-08,5.999923369467387e-08,3.599992336946737e-07,6.07
1.640908063184704e-08,2.3593224920325378e-08,5.999768289062602e-08,3.599976828906258e-07,6.08
1.6408634834362884e-08,2.359521005920419e-08,5.999614354923138e-08,3.5999614354923123e-07,6.09
1.6408192336981297e-08,2.3597180514977126e-08,5.999461559084002e-08,3.5999461559083983e-07,6.1000000000000005
1.640775311678345e-08,2.35991363893447e-08,5.999309893667031e-08,3.5999309893667015e-07,6.11
1.6407317151103135e-08,2.3601077782886595e-08,5.999159350880874e-08,3.5999159350880855e-07,6.12
1.640688441752676e-08,2.3603004795061667e-08,5.999009923021005e-08,3.5999009923020987e-07,6.13
1.6406454893893358e-08,2.360491752420795e-08,5.998861602469718e-08,3.59988616024697e-07,6.140000000000001
1.640602855829457e-08,2.360681606754266e-08,5.998714381696126e-08,3.599871438169611e-07,6.15
1.6405605389074663e-08,2.3608700521162174e-08,5.998568253256166e-08,3.5998568253256147e-07,6.16
1.6405185364830517e-08,2.3610570980042055e-08,5.998423209792593e-08,3.599842320979257e-07,6.17
1.6404768464411637e-08,2.361242753803703e-08,5.998279244034983e-08,3.5998279244034965e-07,6.18
1.64043545982619e-08,2.3614270593667548e-08,5.998136325086905e-08,3.5998136325086886e-07,6.19
1.640394363557251e-08,2.3616100729187414e-08,5.997994407803857e-08,3.5997994407803834e-07,6.2
1.6403535702116128e-08,2.3617917384105324e-08,5.997853535657704e-08,3.5997853535657684e-07,6.21
1.64031307758389e-08,2.36197206563164e-08,5.997713701064318e-08,3.59977137010643e-07,6.22
1.6402728834894357e-08,2.362151064279647e-08,5.997574896510768e-08,3.599757489651075e-07,6.23
1.6402329857643377e-08,2.3623287439602048e-08,5.997437114555307e-08,3.5997437114555286e-07,6.24
1.640193382265423e-08,2.362505114187035e-08,5.997300347827391e-08,3.599730034782737e-07,6.25
1.6401540708702543e-08,2.362680184381929e-08,5.997164589027666e-08,3.5997164589027647e-07,6.26
1.6401150494771314e-08,2.3628539638747487e-08,5.997029830927969e-08,3.599702983092795e-07,6.2700000000000005
1.6400763160050925e-08,2.363026461903424e-08,5.996896066371333e-08,3.5996896066371315e-07,6.28
1.640037868393911e-08,2.3631976876139555e-08,5.996763288271983e-08,3.5996763288271966e-07,6.29
1.6399997046040976e-08,2.3633676500604133e-08,5.996631489615338e-08,3.599663148961532e-07,6.3
1.6399618226169022e-08,2.3635363582049376e-08,5.99650066345801e-08,3.599650066345799e-07,6.3100000000000005
1.639924220434309e-08,2.3637038209177378e-08,5.996370802927802e-08,3.599637080292778e-07,6.32
1.639886896079041e-08,2.3638700469770932e-08,5.996241901223714e-08,3.5996241901223697e-07,6.33
1.6398498475945572e-08,2.364035045069353e-08,5.996113951615938e-08,3.5996113951615917e-07,6.34
1.639813073045054e-08,2.3641988237889356e-08,5.995986947445857e-08,3.5995986947445836e-07,6.3500000000000005
1.6397765705154654e-08,2.36436139163833e-08,5.995860882126052e-08,3.599586088212603e-07,6.36
1.6397403381114617e-08,2.3645227570280937e-08,5.995735749140292e-08,3.599573574914027e-07,6.37
1.6397043739594506e-08,2.3646829282768544e-08,5.995611542043542e-08,3.599561154204352e-07,6.38
1.6396686762065766e-08,2.3648419136113105e-08,5.99548825446196e-08,3.5995488254461944e-07,6.390000000000001
1.6396332430207217e-08,2.3649997211662283e-08,5.995365880092897e-08,3.599536588009288e-07,6.4
1.6395980725905042e-08,2.365156358984445e-08,5.995244412704896e-08,3.5995244412704876e-07,6.41
1.63956316312528e-08,2.365311835016868e-08,5.995123846137698e-08,3.5995123846137676e-07,6.42
1.639528512855142e-08,2.3654661571224723e-08,5.995004174302231e-08,3.599500417430221e-07,6.43
1.6394941200309203e-08,2.365619333068305e-08,5.994885391180619e-08,3.5994885391180605e-07,6.44
1.6394599829241818e-08,2.365771370529482e-08,5.994767490826182e-08,3.5994767490826165e-07,6.45
1.6394260941930434e-08,2.3659223027803008e-08,5.994650447306502e-08,3.5994650447306484e-07,6.46
1.6393924433621434e-08,2.3660721773859226e-08,5.994534223531779e-08,3.5994534223531754e-07,6.47
1.639359040541956e-08,2.3662209480455617e-08,5.994418855692327e-08,3.599441885569231e-07,6.48
1.6393258839319554e-08,2.36636862277358e-08,5.99430433757431e-08,3.599430433757429e-07,6.49
1.6392929717486865e-08,2.3665152095091227e-08,5.994190663022034e-08,3.5994190663022016e-07,6.5
1.6392603022257663e-08,2.366660716116117e-08,5.994077825937959e-08,3.599407782593794e-07,6.51
1.6392278736138843e-08,2.366805150383274e-08,5.993965820282683e-08,3.599396582028266e-07,6.5200000000000005
1.6391956841808013e-08,2.3669485200240866e-08,5.993854640074954e-08,3.5993854640074934e-07,6.53
1.6391637322113496e-08,2.3670908326768302e-08,5.99374427939166e-08,3.599374427939164e-07,6.54
1.6391320160074335e-08,2.3672320959045648e-08,5.993634732367841e-08,3.599363473236782e-07,6.55
1.6391005338880292e-08,2.367372317195131e-08,5.99352599319668e-08,3.599352599319666e-07,6.5600000000000005
1.639069284189185e-08,2.367511503961153e-08,5.9934180561295e-08,3.599341805612948e-07,6.57
1.63903826526402e-08,2.3676496635400388e-08,5.99331091547578e-08,3.599331091547576e-07,6.58
1.639007475482726e-08,2.3677868031939772e-08,5.993204565603133e-08,3.599320456560311e-07,6.59
1.6389769132325663e-08,2.3679229301099408e-08,5.99309900093733e-08,3.5993099000937307e-07,6.6000000000000005
1.638946576917876e-08,2.368058051399685e-08,5.992994215962275e-08,3.5992994215962253e-07,6.61
1.6389164649600623e-08,2.368192174099749e-08,5.992890205220025e-08,3.5992890205220005e-07,6.62
1.638886575797603e-08,2.3683253051714517e-08,5.992786963310781e-08,3.599278696331076e-07,6.63
1.638856907886049e-08,2.368457451500898e-08,5.992684484892888e-08,3.5992684484892867e-07,6.640000000000001
1.638827459698023e-08,2.3685886198989736e-08,5.992582764682838e-08,3.5992582764682816e-07,6.65
1.6387982297232184e-08,2.368718817101348e-08,5.992481797455269e-08,3.599248179745525e-07,6.66
1.638769216468401e-08,2.368848049768473e-08,5.99238157804296e-08,3.599238157804294e-07,6.67
1.6387404184574087e-08,2.3689763244855834e-08,5.992282101336842e-08,3.599228210133682e-07,6.68
1.6387118342311505e-08,2.369103647762696e-08,5.992183362285987e-08,3.5992183362285963e-07,6.69
1.6386834623476084e-08,2.3692300260346116e-08,5.992085355897613e-08,3.599208535589759e-07,6.7
1.6386553013818343e-08,2.3693554656609125e-08,5.991988077237086e-08,3.5991988077237064e-07,6.71
1.6386273499259536e-08,2.369479972925965e-08,5.991891521427914e-08,3.5991891521427895e-07,6.72
1.6385996015991387e-08,2.369603575400963e-08,5.991795667279731e-08,3.599179566727971e-07,6.73
1.638572047461463e-08,2.369726311610354e-08,5.991700485208016e-08,3.599170048520799e-07,6.74
1.6385446963984104e-08,2.369848143766732e-08,5.99160600411469e-08,3.599160600411467e-07,6.75
1.6385175469348126e-08,2.3699690784340056e-08,5.991512218911013e-08,3.599151221891099e-07,6.76
1.638490597609369e-08,2.3700891221145843e-08,5.991419124555879e-08,3.5991419124555856e-07,6.7700000000000005
1.6384638469746448e-08,2.370208281249382e-08,5.991326716055804e-08,3.599132671605578e-07,6.78
1.6384372935970728e-08,2.3703265622178144e-08,5.991234988464944e-08,3.599123498846492e-07,6.79
1.6384109360569526e-08,2.3704439713378003e-08,5.991143936885077e-08,3.5991143936885053e-07,6.8
1.6383847729484515e-08,2.3705605148657608e-08,5.991053556465618e-08,3.599105355646559e-07,6.8100000000000005
1.6383588028796014e-08,2.3706761989966202e-08,5.990963842403608e-08,3.5990963842403587e-07,6.82
1.6383330244723036e-08,2.3707910298638046e-08,5.990874789943721e-08,3.59908747899437e-07,6.83
1.638307436362325e-08,2.3709050135392443e-08,5.99078639437826e-08,3.5990786394378235e-07,6.84
1.6382820371992995e-08,2.3710181560333705e-08,5.990698651047158e-08,3.5990698651047136e-07,6.8500000000000005
1.638256825646729e-08,2.371130463295119e-08,5.990611555337981e-08,3.5990611555337953e-07,6.86
1.6382318003819804e-08,2.3712419412119267e-08,5.990525102685922e-08,3.5990525102685897e-07,6.87
1.6382069600962884e-08,2.371352595609734e-08,5.990439288573805e-08,3.599043928857378e-07,6.88
1.638182303494756e-08,2.371462432252984e-08,5.990354108532088e-08,3.5990354108532064e-07,6.890000000000001
1.6381578292963506e-08,2.3715714568446223e-08,5.990269558138855e-08,3.599026955813883e-07,6.9
1.6381335362339083e-08,2.3716796750260973e-08,5.990185633019823e-08,3.5990185633019795e-07,6.91
1.638109423054131e-08,2.3717870923773596e-08,5.990102328848337e-08,3.599010232884831e-07,6.92
1.638085488517589e-08,2.371893714416864e-08,5.990019641345375e-08,3.599001964134535e-07,6.93
1.638061731398718e-08,2.3719995466015662e-08,5.989937566279544e-08,3.598993756627952e-07,6.94
1.638038150485821e-08,2.3721045943269253e-08,5.989856099467081e-08,3.598985609946706e-07,6.95
1.638014744581068e-08,2.3722088629269036e-08,5.989775236771855e-08,3.598977523677183e-07,6.96
1.6379915125004965e-08,2.3723123576739654e-08,5.989694974105365e-08,3.598969497410534e-07,6.97
1.6379684530740098e-08,2.3724150837790785e-08,5.989615307426738e-08,3.5989615307426717e-07,6.98
1.6379455651453794e-08,2.3725170463917123e-08,5.989536232742736e-08,3.598953623274271e-07,6.99
1.637922842254132e-08,2.3726182731257157e-08,5.98945772889998e-08,3.598945772889996e-07,7.0
1.637900275479674e-08,2.3727188020124882e-08,5.989379766787666e-08,3.5989379766787646e-07,7.01
1.6378778744619103e-08,2.3728185924641225e-08,5.989302377353796e-08,3.5989302377353773e-07,7.0200000000000005
1.6378556379722016e-08,2.3729176499257498e-08,5.989225556381878e-08,3.5989225556381854e-07,7.03
1.6378335647935216e-08,2.373015979790551e-08,5.989149299695757e-08,3.5989149299695734e-07,7.04
1.637811653720489e-08,2.37311358739962e-08,5.98907360315972e-08,3.59890736031597e-07,7.05
1.6377899035594002e-08,2.3732104780418267e-08,5.988998462678601e-08,3.5988998462678577e-07,7.0600000000000005
1.6377683131282623e-08,2.3733066569536794e-08,5.988923874197886e-08,3.5988923874197864e-07,7.07
1.637746881256824e-08,2.373402129319189e-08,5.988849833703815e-08,3.5988849833703794e-07,7.08
1.637725606786608e-08,2.3734969002697327e-08,5.988776337223488e-08,3.598877633722347e-07,7.09
1.6377044885709444e-08,2.3735909748839153e-08,5.988703380824969e-08,3.598870338082495e-07,7.1000000000000005
1.6376835254750025e-08,2.3736843581874335e-08,5.988630960617393e-08,3.598863096061737e-07,7.11
1.6376627163758225e-08,2.3737770551529397e-08,5.988559072751068e-08,3.598855907275105e-07,7.12
1.6376420601623486e-08,2.373869070699905e-08,5.988487713417575e-08,3.5988487713417555e-07,7.13
1.6376215557354607e-08,2.373960409694482e-08,5.988416878849886e-08,3.598841687884987e-07,7.140000000000001
1.6376012020080075e-08,2.3740510769493672e-08,5.988346565322454e-08,3.5988346565322433e-07,7.15
1.637580997904837e-08,2.3741410772236665e-08,5.988276769151326e-08,3.5988276769151304e-07,7.16
1.637560942362832e-08,2.3742304152227563e-08,5.988207486694241e-08,3.5988207486694216e-07,7.17
1.6375410343309383e-08,2.3743190955981472e-08,5.988138714350744e-08,3.598813871435072e-07,7.18
1.6375212727702007e-08,2.3744071229473488e-08,5.98807044856228e-08,3.598807044856226e-07,7.19
1.6375016566537925e-08,2.3744945018137312e-08,5.988002685812306e-08,3.598800268581229e-07,7.2
1.6374821849670497e-08,2.3745812366863872e-08,5.987935422626393e-08,3.5987935422626373e-07,7.21
1.6374628567075032e-08,2.3746673319999994e-08,5.987868655572328e-08,3.598786865557231e-07,7.22
1.6374436708849086e-08,2.3747527921346993e-08,5.987802381260223e-08,3.59878023812602e-07,7.23
1.637424626521282e-08,2.3748376214159333e-08,5.987736596342617e-08,3.5987736596342596e-07,7.24
1.6374057226509302e-08,2.374921824114324e-08,5.987671297514577e-08,3.598767129751455e-07,7.25
1.6373869583204832e-08,2.375005404445535e-08,5.987606481513813e-08,3.598760648151379e-07,7.26
1.6373683325889272e-08,2.3750883665701333e-08,5.987542145120772e-08,3.598754214512075e-07,7.2700000000000005
1.637349844527636e-08,2.375170714593452e-08,5.987478285158743e-08,3.598747828515872e-07,7.28
1.6373314932204037e-08,2.375252452565456e-08,5.987414898493972e-08,3.5987414898493946e-07,7.29
1.6373132777634776e-08,2.375333584480601e-08,5.987351982035752e-08,3.598735198203573e-07,7.3
1.637295197265589e-08,2.3754141142777006e-08,5.987289532736542e-08,3.5987289532736524e-07,7.3100000000000005
1.637277250847987e-08,2.3754940458397883e-08,5.987227547592056e-08,3.5987227547592034e-07,7.32
1.6372594376444705e-08,2.375573382993979e-08,5.987166023641382e-08,3.598716602364136e-07,7.33
1.6372417568014196e-08,2.3756521295113358e-08,5.987104957967077e-08,3.5987104957967054e-07,7.34
1.6372242074778286e-08,2.375730289106729e-08,5.987044347695275e-08,3.598704434769525e-07,7.3500000000000005
1.6372067888453375e-08,2.3758078654387025e-08,5.986984189995792e-08,3.598698418999577e-07,7.36
1.6371895000882667e-08,2.3758848621093363e-08,5.986924482082228e-08,3.5986924482082206e-07,7.37
1.637172340403646e-08,2.3759612826641093e-08,5.986865221212077e-08,3.5986865221212054e-07,7.38
1.637155309001249e-08,2.3760371305917617e-08,5.986806404686821e-08,3.59868064046868e-07,7.390000000000001
1.6371384051036248e-08,2.37611240932416e-08,5.986748029852048e-08,3.5986748029852027e-07,7.4
1.6371216166509523e-08,2.3761871802571152e-08,5.986690047371765e-08,3.5986690047371745e-07,7.41
1.6371049390633325e-08,2.3762614663724547e-08,5.986632438844045e-08,3.598663243884402e-07,7.42
1.6370883840072643e-08,2.3763352072065205e-08,5.986575253066048e-08,3.5986575253066027e-07,7.43
1.6370719506178337e-08,2.3764084066757503e-08,5.986518486986249e-08,3.5986518486986224e-07,7.44
1.6370556380395044e-08,2.3764810686573084e-08,5.98646213758302e-08,3.5986462137583e-07,7.45
1.637039445426118e-08,2.376553196989112e-08,5.986406201864603e-08,3.598640620186458e-07,7.46
1.6370233719408943e-08,2.376624795469858e-08,5.986350676869081e-08,3.5986350676869056e-07,7.47
1.6370074167564317e-08,2.3766958678590503e-08,5.986295559664352e-08,3.5986295559664325e-07,7.48
1.636991579054708e-08,2.3767664178770268e-08,5.9862408473481e-08,3.5986240847348077e-07,7.49
1.636975858027081e-08,2.3768364492049845e-08,5.986186537047769e-08,3.598618653704775e-07,7.5
1.636960252874288e-08,2.376905965485009e-08,5.986132625920537e-08,3.5986132625920514e-07,7.51
1.6369447628064474e-08,2.3769749703200992e-08,5.986079111153288e-08,3.5986079111153264e-07,7.5200000000000005
1.6369293870430575e-08,2.377043467274195e-08,5.986025989962583e-08,3.598602598996256e-07,7.53
1.636914124812999e-08,2.377111459872204e-08,5.985973259594631e-08,3.598597325959461e-07,7.54
1.6368989753545347e-08,2.377178951600029e-08,5.985920917325271e-08,3.5985920917325247e-07,7.55
1.6368839379153084e-08,2.3772459459045936e-08,5.985868960459932e-08,3.598586896045991e-07,7.5600000000000005
1.6368690117523475e-08,2.37731244619387e-08,5.985817386333619e-08,3.5985817386333593e-07,7.57
1.6368541961320623e-08,2.3773784558369048e-08,5.985766192310869e-08,3.5985766192310845e-07,7.58
1.6368394903302472e-08,2.3774439781638473e-08,5.985715375785741e-08,3.598571537578572e-07,7.59
1.63682489363208e-08,2.3775090164659752e-08,5.98566493418178e-08,3.598566493418176e-07,7.6000000000000005
1.6368104053321232e-08,2.3775735739957225e-08,5.985614864951991e-08,3.598561486495197e-07,7.61
1.6367960247343238e-08,2.3776376539667042e-08,5.985565165578807e-08,3.598556516557879e-07,7.62
1.6367817511520152e-08,2.3777012595537462e-08,5.985515833574075e-08,3.598551583357405e-07,7.63
1.6367675839079156e-08,2.3777643938929095e-08,5.985466866479012e-08,3.5985466866478987e-07,7.640000000000001
1.63675352233413e-08,2.377827060081518e-08,5.985418261864188e-08,3.5985418261864164e-07,7.65
1.6367395657721494e-08,2.3778892611781864e-08,5.985370017329501e-08,3.598537001732948e-07,7.66
1.6367257135728532e-08,2.3779510002028447e-08,5.98532213050414e-08,3.5985322130504115e-07,7.67
1.636711965096507e-08,2.378012280136767e-08,5.985274599046563e-08,3.598527459904654e-07,7.68
1.636698319712765e-08,2.3780731039225983e-08,5.985227420644473e-08,3.598522742064445e-07,7.69
1.6366847768006703e-08,2.37813347446438e-08,5.985180593014786e-08,3.5985180593014765e-07,7.7
1.6366713357486538e-08,2.378193394627577e-08,5.985134113903607e-08,3.5985134113903583e-07,7.71
1.6366579959545364e-08,2.3782528672391066e-08,5.985087981086195e-08,3.598508798108617e-07,7.72
1.6366447568255286e-08,2.378311895087362e-08,5.985042192366947e-08,3.5985042192366923e-07,7.73
1.6366316177782313e-08,2.3783704809222424e-08,5.984996745579363e-08,3.5984996745579343e-07,7.74
1.636618578238636e-08,2.3784286274551772e-08,5.984951638586024e-08,3.5984951638586e-07,7.75
1.636605637642125e-08,2.3784863373591545e-08,5.984906869278558e-08,3.598490686927854e-07,7.76
1.636592795433472e-08,2.378543613268747e-08,5.984862435577619e-08,3.59848624355776e-07,7.7700000000000005
1.636580051066844e-08,2.3786004577801404e-08,5.984818335432853e-08,3.598481833543283e-07,7.78
1.6365674040057976e-08,2.3786568734511573e-08,5.984774566822883e-08,3.598477456682286e-07,7.79
1.6365548537232858e-08,2.3787128628012873e-08,5.984731127755264e-08,3.598473112775524e-07,7.8
1.6365423997016516e-08,2.3787684283117113e-08,5.984688016266474e-08,3.598468801626645e-07,7.8100000000000005
1.6365300194664633e-08,2.3788236376603584e-08,5.984645187153016e-08,3.598464518715299e-07,7.82
1.6365177173071554e-08,2.3788784790315988e-08,5.984602647941083e-08,3.598460264794106e-07,7.83
1.636505506020729e-08,2.3789329153337423e-08,5.984560422925366e-08,3.5984560422925346e-07,7.84
1.6364933849313315e-08,2.3789869494764208e-08,5.984518509872086e-08,3.598451850987206e-07,7.8500000000000005
1.636481353367208e-08,2.379040584346822e-08,5.984476906565808e-08,3.598447690656579e-07,7.86
1.636469410660643e-08,2.3790938228098966e-08,5.984435610809298e-08,3.5984435610809273e-07,7.87
1.6364575561478995e-08,2.3791466677085674e-08,5.98439462042337e-08,3.598439462042335e-07,7.88
1.6364457891691572e-08,2.3791991218639353e-08,5.984353933246744e-08,3.598435393324672e-07,7.890000000000001
1.6364341090684525e-08,2.3792511880754894e-08,5.984313547135895e-08,3.598431354713587e-07,7.9
1.6364225151936203e-08,2.3793028691213133e-08,5.984273459964904e-08,3.598427345996488e-07,7.91
1.636411006896229e-08,2.379354167758293e-08,5.984233669625316e-08,3.598423366962529e-07,7.92
1.6363995835315248e-08,2.3794050867223255e-08,5.984194174025988e-08,3.5984194174025965e-07,7.930000000000001
1.6363882444583674e-08,2.3794556287285263e-08,5.984154971092944e-08,3.598415497109292e-07,7.94
1.636376989039172e-08,2.3795057964714372e-08,5.984116058769227e-08,3.5984116058769205e-07,7.95
1.6363658166398468e-08,2.379555592625234e-08,5.984077435014757e-08,3.5984077435014735e-07,7.96
1.6363547266297343e-08,2.3796050198439338e-08,5.984039097806169e-08,3.5984039097806144e-07,7.97
1.6363437183815496e-08,2.379654080761605e-08,5.984001045136682e-08,3.598400104513666e-07,7.98
1.636332791271321e-08,2.3797027779925736e-08,5.983963275015943e-08,3.598396327501592e-07,7.99
1.636321944678327e-08,2.37975111413163e-08,5.98392578546988e-08,3.598392578546985e-07,8.0
1.6363111779850395e-08,2.3797990917542384e-08,5.98388857454056e-08,3.5983888574540536e-07,8.01
1.63630049057706e-08,2.379846713416745e-08,5.983851640286032e-08,3.5983851640286003e-07,8.02
1.6362898818430613e-08,2.3798939816565844e-08,5.983814980780191e-08,3.5983814980780164e-07,8.03
1.6362793511747256e-08,2.3799408989924895e-08,5.983778594112622e-08,3.5983778594112596e-07,8.040000000000001
1.636268897966684e-08,2.379987467924696e-08,5.983742478388456e-08,3.598374247838843e-07,8.05
1.636258521616458e-08,2.3800336909351536e-08,5.983706631728225e-08,3.59837066317282e-07,8.06
1.6362482215243962e-08,2.3800795704877323e-08,5.983671052267707e-08,3.598367105226768e-07,8.07
1.6362379970936146e-08,2.380125109028431e-08,5.98363573815779e-08,3.598363573815777e-07,8.08
1.6362278477299384e-08,2.3801703089855837e-08,5.983600687564313e-08,3.598360068756429e-07,8.09
1.636217772841838e-08,2.380215172770069e-08,5.983565898667928e-08,3.5983565898667903e-07,8.1
1.6362077718403704e-08,2.3802597027755184e-08,5.983531369663947e-08,3.598353136966392e-07,8.11
1.6361978441391192e-08,2.380303901378522e-08,5.983497098762196e-08,3.598349709876217e-07,8.120000000000001
1.6361879891541325e-08,2.3803477709388377e-08,5.983463084186865e-08,3.598346308418684e-07,8.13
1.6361782063038635e-08,2.3803913137995995e-08,5.983429324176373e-08,3.598342932417635e-07,8.14
1.6361684950091095e-08,2.3804345322875248e-08,5.983395816983201e-08,3.5983395816983177e-07,8.15
1.6361588546929517e-08,2.3804774287131213e-08,5.983362560873763e-08,3.5983362560873736e-07,8.16
1.6361492847806948e-08,2.3805200053708968e-08,5.983329554128243e-08,3.598332955412822e-07,8.17
1.6361397846998054e-08,2.3805622645395653e-08,5.983296795040465e-08,3.598329679504044e-07,8.18
1.6361303538798532e-08,2.380604208482256e-08,5.983264281917727e-08,3.59832642819177e-07,8.19
1.636120991752449e-08,2.3806458394467203e-08,5.983232013080666e-08,3.598323201308064e-07,8.2
1.6361116977511852e-08,2.380687159665541e-08,5.98319998686311e-08,3.5983199986863087e-07,8.21
1.636102471311575e-08,2.3807281713563378e-08,5.983168201611922e-08,3.5983168201611896e-07,8.22
1.636093322351139e-08,2.380768888689773e-08,5.983136633238923e-08,3.5983136633238896e-07,8.23
1.636084244486368e-08,2.3808093072049602e-08,5.983105292588508e-08,3.598310529258848e-07,8.24
1.6360752339903344e-08,2.380849425458371e-08,5.98307418483113e-08,3.59830741848311e-07,8.25
1.6360662903801984e-08,2.3808892456950135e-08,5.983043308204623e-08,3.59830433082046e-07,8.26
1.6360574131767675e-08,2.3809287701482886e-08,5.98301266095478e-08,3.598301266095475e-07,8.27
1.6360486019044555e-08,2.3809680010402236e-08,5.982982241335155e-08,3.598298224133513e-07,8.28
1.6360398560912487e-08,2.3810069405817096e-08,5.982952047606877e-08,3.598295204760685e-07,8.290000000000001
