Time,Glci,ATP,G6P,FDP,PEP,Gly,EtOH,Carbo,Glco,VappGly,VratioVmax,parameter_4,parameter_5,parameter_6,parameter_7,extracellular,cytoplasm,Vin,Vhk,Vpol,Vpfk,Vgapd,Vpk,Vgol,Vatpase
1.58,0.034510096517462216,1.1276293300992748,1.0109188030532206,9.143423360072333,0.009523631619127929,0.0,0.0,0.0,1.0,0.05122641613139537,0.23298689376467682,14.31,8.25,2.0,68.5,1.0,1.0,15.959600428703084,15.959602222880362,0.014147294222464513,15.945319289443612,15.055724215402341,30.111445440394064,1.776925414069766,28.3034961854918
1.59,0.034510078691438725,1.1276326096418385,1.0109201515315918,9.143434634840865,0.009523654882973588,0.0,0.0,0.0,1.0,0.0512269778518701,0.23298682045830837,14.31,8.25,2.0,68.5,1.0,1.0,15.95959543933311,15.959597201394123,0.014147456718811988,15.945316586932414,15.055741378309992,30.11147931558141,1.7769274130997168,28.303578502010147
1.6,0.03451006118783959,1.127635829952533,1.0109214756244895,9.143445705977319,0.00952367771311357,0.0,0.0,0.0,1.0,0.05122752941960513,0.2329867484781506,14.31,8.25,2.0,68.5,1.0,1.0,15.959590540189389,15.959592270753316,0.01414761627821828,15.945313932785307,15.05575823123297,30.111512555845515,1.7769293746618138,28.303659331808582
1.61,0.03451004400118067,1.127638992002078,1.0109227757452584,9.143456576802341,0.00952370012299253,0.0,0.0,0.0,1.0,0.05122807100649978,0.23298667780146556,14.31,8.25,2.0,68.5,1.0,1.0,15.959585729742543,15.959587429400392,0.014147772950406845,15.94531132637136,15.0557747792349,30.111545182279,1.7769313000007663,28.303738699252158
1.62,0.0345100271261643,1.1276420967229344,1.0109240522929945,9.143467250503836,0.00952372212648453,0.0,0.0,0.0,1.0,0.05122860277852952,0.23298660840626254,14.31,8.25,2.0,68.5,1.0,1.0,15.959581006515918,15.959582675828983,0.014147926783387634,15.945308767108068,15.055791027177943,30.111577216759283,1.7769331904075976,28.303816627745654
1.6300000000000001,0.03451001055767928,1.1276451450093037,1.0109253056525462,9.143477730136949,0.00952374373789302,0.0,0.0,0.0,1.0,0.0512291248957454,0.2329865402712969,14.31,8.25,2.0,68.5,1.0,1.0,15.959576369085578,15.959578008583838,0.014148077823456935,15.945306254461391,15.055806979722776,30.11160868194866,1.7769350472196446,28.303893139733525
1.6400000000000001,0.03450999429080088,1.127648137717128,1.010926536194513,9.14348801862408,0.009523764971950859,0.0,0.0,0.0,1.0,0.051229637512273316,0.23298647337607098,14.31,8.25,2.0,68.5,1.0,1.0,15.9595718160803,15.959573426260862,0.014148226115197116,15.94530378794577,15.055822641328616,30.11163960129429,1.776936871820564,28.30396825669991
1.6500000000000001,0.03450997832079087,1.1276510756640907,1.0109277442752467,9.143498118754872,0.0095237858438203,0.0,0.0,0.0,1.0,0.051230140776313916,0.23298640770083376,14.31,8.25,2.0,68.5,1.0,1.0,15.959567346181586,15.959568927507112,0.014148371701476618,15.945301367124113,15.0558380162532,30.111669999028283,1.7769386656403316,28.30404199916868
1.6600000000000001,0.034509962643097455,1.1276539596296158,1.0109289302368512,9.143508033186222,0.009523806369093,0.0,0.0,0.0,1.0,0.05123063483014199,0.23298634322658074,14.31,8.25,2.0,68.5,1.0,1.0,15.95956295812365,15.95956451102078,0.01414851462344978,15.945298991607824,15.055853108552792,30.111699900167633,1.776940430155241,28.304114386703358
1.67,0.03450994725335536,1.1276567903548675,1.0109300944071817,9.143517764442276,0.009523826563790012,0.0,0.0,0.0,1.0,0.05123111981010564,0.23298627993505447,14.31,8.25,2.0,68.5,1.0,1.0,15.959558650693427,15.959560175551232,0.01414865492055656,15.94529666105681,15.0558679220822,30.111729330514294,1.7769421668879075,28.304185437907176
1.68,0.034509932147385736,1.127659568542752,1.0109312370998453,9.143527314914422,0.009523846444361791,0.0,0.0,0.0,1.0,0.05123159584662603,0.23298621780874398,14.31,8.25,2.0,68.5,1.0,1.0,15.959554422730571,15.959555919898962,0.014148792630522485,15.945294375179454,15.055882460494745,30.111758316655234,1.776943877407271,28.304255170423076
1.69,0.034509917321196244,1.1276622948579154,1.0109323586142016,9.143536686861305,0.009523866027688191,0.0,0.0,0.0,1.0,0.051232063064197315,0.23298615683088494,14.31,8.25,2.0,68.5,1.0,1.0,15.959550273127453,15.959551742915618,0.014148927789358605,15.945292133732691,15.055896727242283,30.11178688596232,1.7769455633285904,28.304323600933678
1.7,0.034509902770981,1.1276649699267443,1.0109334592353614,9.143545882408812,0.009523885331078466,0.0,0.0,0.0,1.0,0.0512325215813856,0.23298609698546022,14.31,8.25,2.0,68.5,1.0,1.0,15.959546200829163,15.959547643504026,0.014149060431361191,15.945289936521966,15.05591072557521,30.111815066592495,1.776947226313452,28.30439074516128
1.71,0.03450988849312061,1.127667594337367,1.0109345392341873,9.143554903550084,0.009523904372271267,0.0,0.0,0.0,1.0,0.05123297151082876,0.232986038257199,14.31,8.25,2.0,68.5,1.0,1.0,15.959542204833506,15.959543620618131,0.014149190589111687,15.945287783401243,15.055924458542439,30.11184288748768,1.776948868069767,28.304456617867917
1.72,0.03450987448418214,1.1276701686396524,1.010935598867294,9.143563752145509,0.00952392316943465,0.0,0.0,0.0,1.0,0.05123341295923613,0.23298598063157738,14.31,8.25,2.0,68.5,1.0,1.0,15.959538284191012,15.95953967326305,0.014149318293476596,15.945285674273016,15.055937928991426,30.111870378374864,1.7769504903517725,28.304521232855276
1.73,0.03450986074091913,1.1276726933452097,1.010936638377048,9.143572429922722,0.009523941741166067,0.0,0.0,0.0,1.0,0.0512338460273882,0.23298592409481833,14.31,8.25,2.0,68.5,1.0,1.0,15.959534438004923,15.959535800495056,0.014149443573607407,15.94528360908835,15.055951139568165,30.111897569766068,1.7769520949600326,28.304584602964766
1.74,0.034509847260271606,1.1276751689273892,1.0109376579915677,9.143580938476608,0.00952396010649237,0.0,0.0,0.0,1.0,0.05123427081013592,0.23298586863389154,14.31,8.25,2.0,68.5,1.0,1.0,15.959530665431199,15.95953200142157,0.014149566456940375,15.945281587846832,15.055964092717165,30.111924492958384,1.7769536837414397,28.30464674007747
1.75,0.034509834039366055,1.127677595821282,1.010938657924723,9.143589279269305,0.00952397828486981,0.0,0.0,0.0,1.0,0.05123468739640059,0.2329858142365134,14.31,8.25,2.0,68.5,1.0,1.0,15.959526965678524,15.959528275201167,0.014149686969196478,15.94527961059662,15.055976790681491,30.11195118003397,1.7769552585892139,28.30470765511418
1.76,0.034509821021099306,1.1276799877557633,1.0109396426316282,9.143597500735666,0.009523995779957212,0.0,0.0,0.0,1.0,0.05123509764209021,0.2329857606840862,14.31,8.25,2.0,68.5,1.0,1.0,15.959523322262974,15.959524606859905,0.014149805647260224,15.945277652287183,15.055989306562257,30.1119767724885,1.7769567688416181,28.30476769266966
1.77,0.03450980820682698,1.1276823441446393,1.0109406119960946,9.143605600734226,0.009524012648651702,0.0,0.0,0.0,1.0,0.05123550149866493,0.23298570798049234,14.31,8.25,2.0,68.5,1.0,1.0,15.95951973561445,15.959520996663725,0.014149922477087793,15.94527571484506,15.056001637163945,30.11200136714423,1.7769582202122902,28.304826838030447
1.78,0.034509795625490725,1.1276846576505153,1.0109415637449624,9.14361355327225,0.009524029208210013,0.0,0.0,0.0,1.0,0.05123589801893903,0.23298565623462053,14.31,8.25,2.0,68.5,1.0,1.0,15.959516214143639,15.959517452071507,0.014150037184670072,15.945273812907864,15.056013743309737,30.11202551042979,1.7769596449468739,28.304884907027937
1.79,0.03450978327336713,1.1276869289464155,1.010942498159904,9.14362136066226,0.009524045464667315,0.0,0.0,0.0,1.0,0.051236287320115904,0.23298560543110192,14.31,8.25,2.0,68.5,1.0,1.0,15.959512756808355,15.95951397203048,0.01415014980391013,15.945271945980306,15.056025628520674,30.11204921142903,1.7769610435814227,28.30494191655503
1.8,0.03450977114686606,1.1276891586801465,1.0109434155125063,9.143629025130112,0.00952406142398325,0.0,0.0,0.0,1.0,0.051236669515202664,0.23298555555511208,14.31,8.25,2.0,68.5,1.0,1.0,15.959509362603725,15.959510555525178,0.014150260367497221,15.945270113591068,15.056037296185826,30.112072479139137,1.7769624166468736,28.304997882871678
1.81,0.03450975924253061,1.1276913474742953,1.0109443160642706,9.143636548814978,0.009524077092041916,0.0,0.0,0.0,1.0,0.05123704471301007,0.23298550659237072,14.31,8.25,2.0,68.5,1.0,1.0,15.959506030562197,15.959507201577393,0.01415036890690672,15.945268315292795,15.056048749562313,30.112095322470783,1.7769637646690606,28.305052821604814
1.82,0.03450974755703712,1.1276934959262304,1.0109452000666117,9.143643933769358,0.009524092474651883,0.0,0.0,0.0,1.0,0.05123741301815186,0.23298545852914193,14.31,8.25,2.0,68.5,1.0,1.0,15.959502759753535,15.959503909246223,0.014150475452399948,15.945266550662106,15.056059991775298,30.112117750247922,1.7769650881687,28.305106747748383
1.83,0.03450973608719518,1.1276956046081015,1.0109460677608593,9.143651181959074,0.009524107577546183,0.0,0.0,0.0,1.0,0.05123777453104495,0.23298541135223405,14.31,8.25,2.0,68.5,1.0,1.0,15.95949954928482,15.959500677628032,0.014150580033024208,15.945264819299618,15.056071025817973,30.11213977120804,1.7769663876614048,28.305159675663347
1.84,0.034509724829947644,1.1276976740668394,1.010946919378257,9.143658295263272,0.009524122406382316,0.0,0.0,0.0,1.0,0.051238129347908924,0.23298536504899978,14.31,8.25,2.0,68.5,1.0,1.0,15.959496398300448,15.959497505856485,0.014150682676612661,15.945263120829901,15.056081854551577,30.112161394002047,1.776967663657679,28.30521161907767
1.85,0.0345097137823706,1.1276997048241564,1.010947755139963,9.143665275474422,0.00952413696674224,0.0,0.0,0.0,1.0,0.051238477560766015,0.23298531960733615,14.31,8.25,2.0,68.5,1.0,1.0,15.959493305982136,15.959494393102526,0.014150783409784285,15.945261454901553,15.056092480705393,30.112182627194272,1.7769689166629181,28.305262591086326
1.86,0.03450970294167339,1.1277016973765457,1.0109485752570497,9.14367212429832,0.009524151264132388,0.0,0.0,0.0,1.0,0.051238819257440595,0.23298527501568436,14.31,8.25,2.0,68.5,1.0,1.0,15.959490271548916,15.959491338574379,0.014150882257943745,15.945259821187145,15.05610290687674,30.112203479262533,1.776970147177411,28.305312604151297
1.87,0.03450969230519858,1.1277036521952817,1.0109493799305032,9.143678843354081,0.009524165303983648,0.0,0.0,0.0,1.0,0.05123915452155895,0.23298523126302997,14.31,8.25,2.0,68.5,1.0,1.0,15.959487294257137,15.959488341517554,0.014150979245281315,15.945258219383241,15.056113135530978,30.112223958598136,1.7769713556963436,28.305361670101572
1.8800000000000001,0.03450968187042203,1.1277055697264202,1.0109501693512246,9.14368543417415,0.009524179091651382,0.0,0.0,0.0,1.0,0.051239483432549575,0.23298518833890328,14.31,8.25,2.0,68.5,1.0,1.0,15.959484373400468,15.959485401214874,0.014151074394772973,15.945256649210416,15.05612316900152,30.11224407350586,1.7769725427097933,28.30540980013315
1.8900000000000001,0.034509671634952825,1.1277074503907982,1.0109509437000286,9.14369189820429,0.009524192632415409,0.0,0.0,0.0,1.0,0.05123980606564212,0.23298514623337832,14.31,8.25,2.0,68.5,1.0,1.0,15.959481508309894,15.959482516986414,0.014151167728180083,15.945255110413258,15.056133009489805,30.11226383220399,1.7769737087027353,28.305457004809035
1.9000000000000001,0.03450966159653327,1.1277092945840337,1.0109517031476445,9.143698236803592,0.009524205931480017,0.0,0.0,0.0,1.0,0.051240122491868,0.2329851049370737,14.31,8.25,2.0,68.5,1.0,1.0,15.959478698353715,15.959479688189548,0.014151259266049553,15.94525360276033,15.056142659065326,30.112283242824315,1.7769748541550394,28.305503294059246
1.9100000000000001,0.034509651753038974,1.1277111026765263,1.010952447854716,9.143704451244469,0.009524218993973961,0.0,0.0,0.0,1.0,0.05124043277805982,0.23298506444115255,14.31,8.25,2.0,68.5,1.0,1.0,15.95947594293755,15.95947691421895,0.014151349027713705,15.945252126044258,15.056152119665615,30.112302313412144,1.7769759795414726,28.305548677180813
1.92,0.03450964210247875,1.1277128750134562,1.0109531779718006,9.143710542712657,0.009524231824950458,0.0,0.0,0.0,1.0,0.05124073698685102,0.23298502473732222,14.31,8.25,2.0,68.5,1.0,1.0,15.959473241504337,15.959474194506571,0.01415143703129014,15.945250680081632,15.056161393096252,30.112321051926365,1.7769770853317013,28.305593162837752
1.93,0.03450963264299467,1.1277146119147854,1.0109538936393703,9.14371651230722,0.009524244429387188,0.0,0.0,0.0,1.0,0.05124103517667609,0.23298498581783428,14.31,8.25,2.0,68.5,1.0,1.0,15.959470593534329,15.959471528521648,0.014151523293681793,15.945249264713107,15.056170481030852,30.112339466239334,1.7769781719902864,28.305636759061116
1.94,0.03450962337178428,1.1277163138952777,1.010954595069221,9.143722361802858,0.009524256811476272,0.0,0.0,0.0,1.0,0.051241327435690584,0.23298494767116196,14.31,8.25,2.0,68.5,1.0,1.0,15.959467998243882,15.959468915474593,0.014151607840389576,15.945247879517284,15.05617938616849,30.112357562583682,1.7769792398850253,28.305679478771474
1.95,0.03450961420061799,1.127717998910852,1.0109552889257698,9.143728153404313,0.009524268918968258,0.0,0.0,0.0,1.0,0.05124161654063428,0.23298490994314036,14.31,8.25,2.0,68.5,1.0,1.0,15.959465430974651,15.959466331105116,0.014151691474686963,15.94524650139012,15.056188202958017,30.112375223793816,1.776980282101786,28.305721772662384
1.96,0.034509605198447,1.1277196528323763,1.0109559700009376,9.143733838150172,0.009524280802998986,0.0,0.0,0.0,1.0,0.051241900321426136,0.23298487291006534,14.31,8.25,2.0,68.5,1.0,1.0,15.95946291099653,15.959463794339475,0.014151773568796839,15.945245148929553,15.056196857065785,30.1123925589577,1.7769813050780272,28.305763286092645
1.97,0.03450959636247417,1.1277212761794748,1.0109566385060544,9.143739417834084,0.009524292467274128,0.0,0.0,0.0,1.0,0.05124217886604344,0.23298483656046054,14.31,8.25,2.0,68.5,1.0,1.0,15.959460437527598,15.959461304391548,0.014151854148168769,15.945243821681471,15.056205351218555,30.112409573479987,1.776982309132685,28.30580403210482
1.98,0.03450958768998555,1.1277228694567765,1.0109572946461476,9.143744894198436,0.009524303915390827,0.0,0.0,0.0,1.0,0.051242452259840386,0.2329848008831936,14.31,8.25,2.0,68.5,1.0,1.0,15.959458009809254,15.959458860498762,0.014151933237493535,15.945242519202495,15.056213688064906,30.112426272606697,1.7769832945753374,28.30584402336509
1.99,0.03450957917835031,1.1277244331539158,1.0109579386199423,9.14375026893437,0.009524315150837702,0.0,0.0,0.0,1.0,0.05124272058554824,0.23298476586747535,14.31,8.25,2.0,68.5,1.0,1.0,15.959455627106212,15.959456461922061,0.014152010860703194,15.945241241059968,15.056221870175253,30.11244266142528,1.776984261706201,28.30588327216329
2.0,0.03450957082502082,1.127725967745533,1.0109585706198607,9.14375554368178,0.009524326176994833,0.0,0.0,0.0,1.0,0.05124298392327473,0.23298473150286023,14.31,8.25,2.0,68.5,1.0,1.0,15.959453288706515,15.959454107945925,0.014152087040970868,15.945239986831979,15.056229900041838,30.11245874486455,1.7769852108161346,28.305921790412878
2.0100000000000002,0.034509562627532596,1.1277274736912737,1.0109591908320221,9.143760720029299,0.009524336997133778,0.0,0.0,0.0,1.0,0.05124324235050414,0.23298469777924602,14.31,8.25,2.0,68.5,1.0,1.0,15.959450993921518,15.959451797878353,0.014152161800710807,15.945238756107326,15.056237780078733,30.11247452769473,1.7769861421866366,28.30595958965097
2.02,0.03450955458350432,1.127728951435789,1.0109597994362436,9.143765799514316,0.009524347614417561,0.0,0.0,0.0,1.0,0.05124349594209731,0.23298466468687415,14.31,8.25,2.0,68.5,1.0,1.0,15.959448742085897,15.959449531050879,0.014152235161578364,15.945237548485581,15.056245512621834,30.112490014527502,1.7769870560898495,28.30599668103831
2.0300000000000002,0.03450954669063785,1.1277304014087366,1.0109603966060394,9.143770783622967,0.009524358031900673,0.0,0.0,0.0,1.0,0.05124374477029138,0.23298463221632956,14.31,8.25,2.0,68.5,1.0,1.0,15.959446532557653,15.959447306818575,0.014152307144469923,15.945236363577045,15.056253099928867,30.11250520981588,1.7769879527885533,28.30603307535929
2.04,0.034509538946718175,1.127731824024778,1.0109609825086212,9.143775673790136,0.00952436825252908,0.0,0.0,0.0,1.0,0.051243988904699646,0.23298460035854043,14.31,8.25,2.0,68.5,1.0,1.0,15.9594443647181,15.95944512456002,0.014152377769522861,15.945235201002747,15.056260544179397,30.112520117854405,1.7769888325361758,28.306068783021928
2.05,0.03450953134961349,1.1277332196835816,1.0109615573048978,9.143780471399458,0.009524378279140214,0.0,0.0,0.0,1.0,0.051244228412311486,0.23298456910477858,14.31,8.25,2.0,68.5,1.0,1.0,15.959442237971878,15.959442983677333,0.01415244705611552,15.945234060394469,15.056267847474809,30.112534742778983,1.7769896955767832,28.306103814057902
2.06,0.034509523897275116,1.127734588769821,1.0109621211494755,9.143785177783313,0.009524388114462982,0.0,0.0,0.0,1.0,0.05124446335749228,0.23298453844665948,14.31,8.25,2.0,68.5,1.0,1.0,15.95944015174694,15.959440883596175,0.014152515022867183,15.945232941394744,15.05627501183832,30.11254908856699,1.7769905421450871,28.306138178122506
2.07,0.034509516587737564,1.1277359316531748,1.010962674190658,9.143789794222833,0.009524397761117754,0.0,0.0,0.0,1.0,0.051244693801983376,0.23298450837614187,14.31,8.25,2.0,68.5,1.0,1.0,15.959438105494565,15.95943882376572,0.014152581687638064,15.945231843656858,15.056282039214983,30.112563159037215,1.7769913724664403,28.306171884494688
2.08,0.0345095094191185,1.1277372486883281,1.0109632165704463,9.143794321947896,0.009524407221616375,0.0,0.0,0.0,1.0,0.05124491980490165,0.23298447888552806,14.31,8.25,2.0,68.5,1.0,1.0,15.959436098689348,15.959436803658672,0.014152647067529181,15.94523076684483,15.05628893147167,30.112576957849935,1.7769921867568421,28.306204942077038
2.09,0.03450950238961874,1.127738540214971,1.0109637484245384,9.143798762137132,0.009524416498362156,0.0,0.0,0.0,1.0,0.05124514142273986,0.23298444996746395,14.31,8.25,2.0,68.5,1.0,1.0,15.959434130829207,15.95943482277128,0.014152711178882449,15.945229710633434,15.056295690397095,30.11259048850686,1.7769929852229338,28.306237359395777
2.1,0.03450949549752228,1.1277398065577995,1.0109642698823302,9.143803115917917,0.00952442559364988,0.0,0.0,0.0,1.0,0.05124535870936632,0.23298442161493874,14.31,8.25,2.0,68.5,1.0,1.0,15.959432201435376,15.959432880623304,0.014152774037280599,15.945228674708213,15.05630231770179,30.112603754351188,1.776993768062003,28.30626914460077
2.11,0.03450948874119628,1.1277410480265144,1.010964781066915,9.143807384366378,0.009524434509665803,0.0,0.0,0.0,1.0,0.0512455717160249,0.23298439382128536,14.31,8.25,2.0,68.5,1.0,1.0,15.959430310052415,15.959430976758046,0.01415283565754716,15.945227658765457,15.056308815018124,30.112616758567487,1.7769945354619767,28.306300305465513
2.12,0.03450948211909106,1.127742264915823,1.0109652820950825,9.143811568507386,0.009524443248487644,0.0,0.0,0.0,1.0,0.051245780491334714,0.2329843665801802,14.31,8.25,2.0,68.5,1.0,1.0,15.959428456248194,15.959429110742345,0.014152896053746375,15.945226662512205,15.056315183900308,30.112629504181957,1.7769952876014352,28.306330849387162
2.13,0.03450947560804057,1.127743461312696,1.0109657747226979,9.143815682030668,0.009524451840999907,0.0,0.0,0.0,1.0,0.05124598576691226,0.23298433979547084,14.31,8.25,2.0,68.5,1.0,1.0,15.959426633526018,15.959427275989754,0.014152955437525537,15.945225683447447,15.056321445370527,30.11264203652997,1.776996027155693,28.30636087894867
2.14,0.03450946919189275,1.1277446400730764,1.010966260173793,9.143819734513192,0.00952446030874305,0.0,0.0,0.0,1.0,0.05124618805277169,0.2329843134001491,14.31,8.25,2.0,68.5,1.0,1.0,15.959424837356964,15.959425467910213,0.014153013956425172,15.945224719789495,15.056327614129794,30.112654387223806,1.7769967559902422,28.30639046583422
2.15,0.03450946289493787,1.1277457969567477,1.0109667366058384,9.143823711829842,0.009524468619369076,0.0,0.0,0.0,1.0,0.051246386581102185,0.23298428749526276,14.31,8.25,2.0,68.5,1.0,1.0,15.959423074558398,15.9594236934255,0.014153071388326197,15.945223773894217,15.056333668446772,30.1126665087309,1.7769974713001082,28.306419503614368
2.16,0.03450945671505211,1.1277469323575406,1.0109672041791729,9.143827615331887,0.009524476775729929,0.0,0.0,0.0,1.0,0.05124658141867878,0.232984262072094,14.31,8.25,2.0,68.5,1.0,1.0,15.95942134453706,15.959421951938438,0.014153127752545293,15.94522284541892,15.05633961037981,30.112678405217828,1.7769981733311686,28.30644800217427
2.17,0.03450945065016437,1.127748046659629,1.0109676630501387,9.14383144633716,0.009524484780609561,0.0,0.0,0.0,1.0,0.0512467726306127,0.23298423712214214,14.31,8.25,2.0,68.5,1.0,1.0,15.959419646714485,15.959420242866736,0.014153183067917836,15.945221934028563,15.056345441936472,30.11269008075215,1.7769988623234552,28.30647597115669
2.18,0.03450944469825631,1.1277491402375304,1.0109681133710828,9.14383520613008,0.009524492636723933,0.0,0.0,0.0,1.0,0.05124696028035179,0.2329842126371234,14.31,8.25,2.0,68.5,1.0,1.0,15.959417980526993,15.959418565642952,0.014153237352798033,15.945221039395745,15.056351165073558,30.112701539302428,1.7769995385111605,28.306503419962013
2.19,0.034509438857362316,1.1277502134561048,1.010968555290356,9.143838895961636,0.009524500346721015,0.0,0.0,0.0,1.0,0.051247144429680286,0.2329841886089712,14.31,8.25,2.0,68.5,1.0,1.0,15.959416345425682,15.959416919714526,0.014153290625058837,15.945220161200732,15.056356781697106,30.112712784738292,1.7770002021226374,28.306530357748233
2.2,0.03450943312556953,1.1277512666705565,1.0109689889523132,9.143842517049402,0.009524507913180788,0.0,0.0,0.0,1.0,0.05124732513871866,0.23298416502983607,14.31,8.25,2.0,68.5,1.0,1.0,15.95941474087644,15.959415304543771,0.014153342902091923,15.945219299131415,15.056362293662385,30.112723820830368,1.7770008533803967,28.306556793430968
2.21,0.03450942750101783,1.1277523002264325,1.0109694144973138,9.14384607057752,0.009524515338615237,0.0,0.0,0.0,1.0,0.05124750246592371,0.23298414189208563,14.31,8.25,2.0,68.5,1.0,1.0,15.959413166359937,15.959413719607866,0.01415339420080771,15.94521845288336,15.056367702773912,30.112734651250364,1.7770014925011115,28.306582735683456
2.22,0.03450942198189982,1.1277533144596232,1.0109698320617206,9.143849557696713,0.00952452262546836,0.0,0.0,0.0,1.0,0.051247676468088296,0.23298411918830458,14.31,8.25,2.0,68.5,1.0,1.0,15.959411621371633,15.959412164398865,0.014153444537635266,15.94521762215978,15.05637301078541,30.112745279570937,1.7770021196956107,28.306608192936544
2.23,0.034509416566460865,1.127754309696362,1.0109702417779012,9.143852979524278,0.009524529776116163,0.0,0.0,0.0,1.0,0.05124784720034148,0.23298409691129485,14.31,8.25,2.0,68.5,1.0,1.0,15.959410105421764,15.959410638423696,0.01415349392852237,15.945216806671539,15.056378219399864,30.112755709265866,1.7770027351688866,28.30663317337869
2.24,0.03450941125299906,1.1277552862532265,1.0109706437742274,9.143856337144092,0.009524536792866656,0.0,0.0,0.0,1.0,0.05124801471614861,0.23298407505407517,14.31,8.25,2.0,68.5,1.0,1.0,15.959408618035358,15.95940914120415,0.014153542388935519,15.945216006137173,15.056383330269487,30.112765943709928,1.7770033391200917,28.306657684955987
2.25,0.034509406039865256,1.1277562444371363,1.0109710381750745,9.143859631606606,0.009524543677959867,0.0,0.0,0.0,1.0,0.05124817906731068,0.2329840536098818,14.31,8.25,2.0,68.5,1.0,1.0,15.959407158752224,15.959407672276903,0.014153589933859744,15.94521522028285,15.05638834499572,30.112775986178956,1.7770039317425372,28.306681735372123
2.2600000000000002,0.03450940092546302,1.1277571845453553,1.0109714251008224,9.143862863928847,0.009524550433567822,0.0,0.0,0.0,1.0,0.0512483403039649,0.2329840325721677,14.31,8.25,2.0,68.5,1.0,1.0,15.959405727126956,15.959406231193489,0.014153636577798794,15.945214448842412,15.056393265129241,30.112785839849842,1.7770045132236971,28.30670533208842
2.27,0.03450939590824868,1.12775810686549,1.0109718046678553,9.14386603509442,0.009524557061794564,0.0,0.0,0.0,1.0,0.051248498474584465,0.2329840119346034,14.31,8.25,2.0,68.5,1.0,1.0,15.959404322728934,15.959404817520333,0.014153682334775033,15.94521369155736,15.056398092169966,30.11279550780049,1.7770050837452036,28.306728482323802
2.2800000000000002,0.0345093909867313,1.127759011675491,1.0109721769885611,9.143869146053508,0.009524563564676139,0.0,0.0,0.0,1.0,0.051248653625978254,0.23298399169107598,14.31,8.25,2.0,68.5,1.0,1.0,15.959402945142322,15.959403430838705,0.014153727218329382,15.945212948176847,15.056402827567048,30.112804993009906,1.777005643482852,28.306751193054826
2.29,0.03450938615947268,1.1277598992436513,1.0109725421713323,9.143872197722866,0.009524569944180607,0.0,0.0,0.0,1.0,0.05124880580329112,0.23298397183569008,14.31,8.25,2.0,68.5,1.0,1.0,15.95940159396607,15.95940207074477,0.014153771241521396,15.945212218457694,15.056407472718861,30.112814298358128,1.777006192606599,28.30677347101565
2.3000000000000003,0.03450938142508737,1.1277607698286074,1.010972900320565,9.143875190985828,0.009524576202208033,0.0,0.0,0.0,1.0,0.05124895505000361,0.23298395236276712,14.31,8.25,2.0,68.5,1.0,1.0,15.959400268813908,15.959400736849547,0.014153814416929165,15.945211502164378,15.056412028973043,30.11282342662626,1.7770067312805615,28.306795322698047
2.31,0.03450937678224265,1.1277616236793397,1.0109732515366598,9.143878126692307,0.009524582340590492,0.0,0.0,0.0,1.0,0.051249101407932034,0.23298393326684608,14.31,8.25,2.0,68.5,1.0,1.0,15.959398969314357,15.959399428778957,0.014153856756649362,15.945210799069036,15.056416497626438,30.112832380496442,1.7770072596630169,28.30681675435143
2.32,0.034509372209993824,1.1277624643277646,1.0109735974330685,9.143881017077497,0.009524588381875724,0.0,0.0,0.0,1.0,0.05124924554941094,0.23298391446017133,14.31,8.25,2.0,68.5,1.0,1.0,15.959397689497646,15.959398140521737,0.014153898455180608,15.94521010811807,15.056420897256526,30.112841192231016,1.7770077796578185,28.30683785462689
2.33,0.034509367718769786,1.1277632900518884,1.0109739372029813,9.143883856156103,0.009524594315440461,0.0,0.0,0.0,1.0,0.05124938713821017,0.23298389598662378,14.31,8.25,2.0,68.5,1.0,1.0,15.959396432348967,15.959396875083728,0.01415393941525499,15.945209429592877,15.056425218785579,30.112849846721982,1.777008290373419,28.3068585803024
2.34,0.03450936331042812,1.1277641005640378,1.010974270700899,9.143886642917128,0.009524600139708187,0.0,0.0,0.0,1.0,0.05124952611367855,0.2329838778541156,14.31,8.25,2.0,68.5,1.0,1.0,15.959395198406673,15.959395633006919,0.01415397961932652,15.945208763417085,15.056429460685841,30.11285834177847,1.7770087916805317,28.30687892415735
2.35,0.03450935898344035,1.12776489614267,1.0109745980426172,9.143889378312972,0.009524605856668898,0.0,0.0,0.0,1.0,0.05124966252405205,0.23298386005634747,14.31,8.25,2.0,68.5,1.0,1.0,15.959393987242315,15.959394413859801,0.01415401908134906,15.945208109376214,15.056433624409587,30.112866680300733,1.7770092837503049,28.30689889318102
2.36,0.034509354736317256,1.1277656770588385,1.0109749193409736,9.143892063270423,0.009524611468258826,0.0,0.0,0.0,1.0,0.05124979641633484,0.2329838425871806,14.31,8.25,2.0,68.5,1.0,1.0,15.959392798438397,15.959393217221871,0.014154057814920145,15.945207467262907,15.056437711370192,30.112874865110424,1.7770097667492486,28.30691849417685
2.37,0.034509350567608905,1.1277664435761938,1.0109752347058492,9.143894698690671,0.009524616976360435,0.0,0.0,0.0,1.0,0.05124992783629972,0.23298382544063656,14.31,8.25,2.0,68.5,1.0,1.0,15.959391631588357,15.959392042683604,0.014154095833281087,15.945206836876894,15.056441722942129,30.112882898950506,1.7770102408392305,28.306937733762467
