Time,x,y,y0,beta_x,psi,alpha_x,alpha_xy,beta_y,alpha_y,alpha_0,compartment,R1,R2,R3,R4,R5,R6
4.96,0.8361853376189025,0.17400512598586176,1.0222899371322012,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.46560171206370393,0.334474135047561,0.10222899371322013,0.017400512598586177
4.97,0.8345225385802865,0.17485414654813328,1.0246079055668296,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.46694312402764043,0.3338090154321146,0.10246079055668296,0.01748541465481333
4.98,0.8328463527971229,0.1757046314371119,1.0269168768369,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.46827187667827636,0.3331385411188492,0.10269168768369,0.01757046314371119
4.99,0.8311568887342629,0.17655657050535703,1.029216804262919,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.469587871445837,0.3324627554937052,0.1029216804262919,0.017655657050535702
5.0,0.8294543267856009,0.17740995231738424,1.0315076515468604,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.47089104820634087,0.3317817307142404,0.10315076515468605,0.017740995231738426
5.01,0.8277387959285316,0.1782647663282488,1.0337893757272105,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.47218132171848226,0.33109551837141266,0.10337893757272106,0.01782647663282488
5.0200000000000005,0.8260104260656039,0.17912100195949382,1.0360619344206412,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.47345860846675,0.3304041704262416,0.10360619344206412,0.017912100195949382
5.03,0.8242693480138107,0.17997864859964044,1.0383252858266006,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.47472282668042354,0.3297077392055243,0.10383252858266007,0.017997864859964043
5.04,0.822515693493877,0.18083769560467905,1.0405793887319057,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.4759738963523751,0.32900627739755084,0.10405793887319058,0.018083769560467904
5.05,0.8207495951195496,0.1816981322985596,1.0428242025153338,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.4772117392576677,0.32829983804781987,0.10428242025153339,0.01816981322985596
5.0600000000000005,0.8189711863868852,0.18255994797368247,1.045059687152215,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.4784362789719513,0.3275884745547541,0.10450596871522151,0.01825599479736825
5.07,0.8171806016635406,0.18342313189138862,1.0472858032190229,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.47964744088965094,0.32687224066541626,0.1047285803219023,0.018342313189138863
5.08,0.8153779761780602,0.184287673282451,1.0495025118979664,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.4808451522419471,0.3261511904712241,0.10495025118979665,0.0184287673282451
5.09,0.813563446009166,0.1851535613475646,1.0517097749815834,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.4820293421145414,0.3254253784036664,0.10517097749815835,0.018515356134756463
5.1000000000000005,0.8117371480750456,0.18602078525783747,1.053907554877331,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.48319994146520795,0.3246948592300183,0.10539075548773309,0.018602078525783747
5.11,0.8098992201226427,0.18688933415528095,1.0560958146121768,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.48435688314112646,0.3239596880490571,0.10560958146121768,0.018688933415528096
5.12,0.808049800716944,0.18775919715330075,1.0582745178371928,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.4855001018959938,0.3232199202867776,0.10582745178371929,0.018775919715330075
5.13,0.8061890292302697,0.18863036333718747,1.0604436288321457,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.4866295344069127,0.3224756116921079,0.10604436288321457,0.018863036333718747
5.14,0.8043170458315618,0.18950282176460714,1.0626031125100885,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.48774511929105224,0.32172681833262473,0.10626031125100886,0.018950282176460716
5.15,0.8024339914756728,0.19037656146609203,1.0647529344219537,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.48884679712208,0.32097359659026914,0.10647529344219538,0.019037656146609204
5.16,0.8005399972833067,0.19125157162482423,1.06689305803344,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.48993450441268777,0.3202159989133227,0.106689305803344,0.019125157162482424
5.17,0.798635124602594,0.19212784258987786,1.0690234293219634,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.49100813922046294,0.31945404984103765,0.10690234293219635,0.019212784258987786
5.18,0.7967195854968055,0.193005362150386,1.0711440334722275,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.49206768681957247,0.31868783419872226,0.10711440334722276,0.0193005362150386
5.19,0.7947935214045984,0.193884119276392,1.0732548379762823,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.49311309409316084,0.31791740856183937,0.10732548379762824,0.0193884119276392
5.2,0.7928570743447612,0.19476410291583093,1.075355810947877,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.4941443098407286,0.3171428297379045,0.1075355810947877,0.019476410291583094
5.21,0.7909103869015857,0.19564530199508692,1.0774469211260462,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.49516128478851773,0.3163641547606343,0.10774469211260462,0.019564530199508694
5.22,0.7889536022102408,0.19652770541954953,1.079528137878696,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.4961639715995733,0.31558144088409634,0.10795281378786961,0.019652770541954953
5.23,0.7869868639421443,0.19741130207417093,1.081599431206187,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.49715232488347877,0.31479474557685777,0.1081599431206187,0.019741130207417093
5.24,0.7850103162903365,0.19829608082402223,1.0836607717449194,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.4981263012057594,0.31400412651613463,0.10836607717449194,0.019829608082402223
5.25,0.7830241039548517,0.19918203051485098,1.0857121307709197,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.4990858590969572,0.3132096415819407,0.10857121307709197,0.0199182030514851
5.26,0.7810283721280917,0.20006913997363754,1.087753480203424,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.5000309590613679,0.3124113488512367,0.10877534802034242,0.020006913997363755
5.2700000000000005,0.7790232664801985,0.2009573980091521,1.0897847926084636,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.5009615635854432,0.3116093065920794,0.10897847926084636,0.02009573980091521
5.28,0.777008933144427,0.2018467934125113,1.0918060412024495,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.5018776371458528,0.3108035732577708,0.10918060412024495,0.020184679341251132
5.29,0.7749855187025171,0.20273731495773537,1.0938171998557582,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.5027791462172035,0.30999420748100687,0.10938171998557583,0.020273731495773537
5.3,0.7729531701700671,0.2036289514023048,1.0958182430963155,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.5036660592794178,0.30918126806802687,0.10958182430963155,0.020362895140230482
5.3100000000000005,0.7709120349819061,0.20452169148771726,1.0978091461131827,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.5045383468247606,0.30836481399276244,0.10978091461131828,0.020452169148771727
5.32,0.7688622609774668,0.20541552394004411,1.0997898847601406,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.5053959813645226,0.30754490439098675,0.10997898847601406,0.020541552394004414
5.33,0.766803996386158,0.20631043747048775,1.101760435559275,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.5062389374353491,0.30672159855446324,0.1101760435559275,0.020631043747048775
5.34,0.7647373898127375,0.2072064207759381,1.1037207757045608,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.5070671916052182,0.305894955925095,0.11037207757045608,0.02072064207759381
5.3500000000000005,0.7626625369590375,0.20810346332962015,1.1056708598098104,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.5078806889373765,0.30506501478361503,0.11056708598098104,0.020810346332962016
5.36,0.760579607430689,0.20900155350043603,1.1076106752841963,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.5086794224440505,0.3042318429722756,0.11076106752841963,0.020900155350043605
5.37,0.7584887656755059,0.20990067972607165,1.1095402078228402,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.509463383935609,0.3033955062702024,0.11095402078228403,0.020990067972607166
5.38,0.7563901596918851,0.2108008306808316,1.1114594364867152,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.51023255674194,0.30255606387675404,0.11114594364867153,0.021080083068083164
5.39,0.7542839376658329,0.21170199502919215,1.1133683409765716,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.5109869261514614,0.3017135750663332,0.11133683409765716,0.021170199502919217
5.4,0.7521702479534362,0.21260416142640134,1.1152669016352554,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.5117264794112918,0.3008680991813745,0.11152669016352555,0.021260416142640137
5.41,0.750049239063334,0.21350731851907845,1.117155099450026,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.5124512057270006,0.3000196956253336,0.1117155099450026,0.021350731851907848
5.42,0.7479210596391866,0.21441145494581432,1.1190329160548733,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.5131610962619302,0.29916842385567466,0.11190329160548734,0.021441145494581433
5.43,0.7457858584421484,0.2153165593377711,1.1209003337328376,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.5138561441360942,0.29831434337685936,0.11209003337328377,0.02153165593377711
5.44,0.7436437843333372,0.21622262031928213,1.122757335418326,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.5145363444246441,0.2974575137333349,0.11227573354183261,0.021622262031928213
5.45,0.7414949862563066,0.21712962650845147,1.1246039046994305,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.5152016941559079,0.29659799450252267,0.11246039046994305,0.021712962650845147
5.46,0.7393396132195155,0.21803756651775436,1.126440025820247,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.5158521923089948,0.2957358452878062,0.1126440025820247,0.021803756651775436
5.47,0.7371778142787999,0.21894642895463673,1.128265683683192,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.5164878398109686,0.29487112571151997,0.1128265683683192,0.021894642895463674
5.48,0.7350097385198432,0.21985620242211532,1.1300808638513218,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.5171086395335831,0.2940038954079373,0.11300808638513218,0.021985620242211533
5.49,0.732835535040648,0.22076687551937704,1.1318855525506493,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.5177145962895834,0.2931342140162592,0.11318855525506494,0.022076687551937705
5.5,0.730655352934006,0.22167843684237953,1.133679736672463,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.5183057168285682,0.2922621411736024,0.1133679736672463,0.022167843684237954
5.51,0.728469341269969,0.22259087498445065,1.1354634037756444,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.5188820098324122,0.2913877365079876,0.11354634037756445,0.022259087498445067
5.5200000000000005,0.7262776490783205,0.2235041785368885,1.1372365420889863,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.5194434859102484,0.29051105963132823,0.11372365420889863,0.022350417853688853
5.53,0.7240804132439962,0.22441833624697743,1.1389991284585002,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.5199901492775729,0.2896321652975985,0.11389991284585002,0.022441833624697746
5.54,0.72187776841254,0.22533333688935586,1.1407511382464177,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.5205220044244457,0.288751107365016,0.11407511382464178,0.02253333368893559
5.55,0.7196698813292416,0.22624916881916945,1.1424925795991008,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.5210390799197799,0.28786795253169667,0.11424925795991009,0.022624916881916948
5.5600000000000005,0.7174568997643731,0.2271658206376184,1.1442234425274682,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.5215413933027051,0.28698275990574923,0.11442234425274683,0.022716582063761842
5.57,0.7152389713056906,0.2280832809475833,1.1459437176694827,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.5220289639583241,0.28609558852227623,0.11459437176694827,0.02280832809475833
5.58,0.7130162433395089,0.2290015383542438,1.1476533962910764,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.5225018131081964,0.28520649733580355,0.11476533962910765,0.022900153835424382
5.59,0.7107888630317762,0.22992058146569622,1.1493524702870774,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.5229599638003428,0.2843155452127105,0.11493524702870775,0.022992058146569624
5.6000000000000005,0.7085569773091498,0.23084039889357177,1.1510409321821347,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.5234034408987764,0.2834227909236599,0.11510409321821347,0.02308403988935718
5.61,0.7063207328400711,0.2317609792536544,1.152718775131644,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.5238322710725559,0.28252829313602845,0.1152718775131644,0.023176097925365444
5.62,0.7040802760158401,0.23268231116649918,1.1543859929226743,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.5242464827843595,0.28163211040633607,0.11543859929226744,0.02326823111664992
5.63,0.7018357529316908,0.23360438325805016,1.1560425799748935,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.5246461062785821,0.28073430117267634,0.11560425799748936,0.02336043832580502
5.64,0.6995873093678661,0.23452718416025847,1.157688531341494,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.5250311735689512,0.2798349237471464,0.1157688531341494,0.02345271841602585
5.65,0.6973350907706927,0.23545070251170044,1.159323842710118,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.525401718425664,0.27893403630827707,0.11593238427101181,0.023545070251170044
5.66,0.695079242233657,0.23637492695819537,1.1609485104037849,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.5257577763620431,0.2780316968934628,0.11609485104037849,0.023637492695819537
5.67,0.6928199084784791,0.23729984615342403,1.1625625313818149,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.5260993846207117,0.2771279633913916,0.1162562531381815,0.023729984615342405
5.68,0.690557233836188,0.2382254487595464,1.1641659032407574,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.5264265821592862,0.2762228935344752,0.11641659032407575,0.023822544875954643
5.69,0.6882913622281968,0.23915172344781996,1.1657586242153146,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.5267394096355872,0.2753165448912787,0.11657586242153146,0.023915172344781997
5.7,0.6860224371473786,0.2400786588992173,1.1673406931792683,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.5270379093923689,0.2744089748589515,0.11673406931792683,0.024007865889921733
5.71,0.6837506016391399,0.2410062438050448,1.168912109646406,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.5273221254415635,0.273500240655656,0.1168912109646406,0.02410062438050448
5.72,0.68147599913665,0.2419344666881457,1.1704728385913876,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.5275921037180693,0.27259039965466003,0.11704728385913876,0.02419344666881457
5.73,0.679198771084886,0.24286331639861156,1.172022907529785,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.5278478913265179,0.27167950843395444,0.1172022907529785,0.02428633163986116
5.74,0.6769190590859936,0.24379278165979248,1.173562317378461,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.5280895371939321,0.27076762363439744,0.11735623173784611,0.02437927816597925
5.75,0.6746370042295485,0.24472285120561907,1.1750910692615792,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.5283170918523917,0.2698548016918194,0.11750910692615793,0.024472285120561908
5.76,0.6723527470643853,0.245653513783162,1.1766091648923565,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.528530607418009,0.2689410988257541,0.11766091648923566,0.0245653513783162
5.7700000000000005,0.6700664275797061,0.24658475815324335,1.1781166065725903,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.5287301375723187,0.2680265710318825,0.11781166065725904,0.024658475815324335
5.78,0.6677781851861908,0.24751657309104708,1.1796133971921858,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.5289157375431827,0.2671112740744763,0.11796133971921859,0.02475165730910471
5.79,0.6654881586971044,0.24844894738673048,1.181099540228684,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.529087464085213,0.26619526347884176,0.11810995402286839,0.02484489473867305
5.8,0.6631964863094069,0.24938186984603478,1.1825750397467873,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.5292453754597123,0.26527859452376273,0.11825750397467874,0.02493818698460348
5.8100000000000005,0.6609033055848621,0.25031532929089617,1.1840399003978894,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.5293895314141329,0.2643613222339449,0.11840399003978895,0.02503153292908962
5.82,0.6586087534311471,0.25124931456005656,1.1854941274195987,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.5295199931610528,0.26344350137245887,0.11854941274195988,0.025124931456005656
5.83,0.6563129660829603,0.2521838145096747,1.1869377266352696,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.529636823356671,0.2625251864331841,0.11869377266352697,0.02521838145096747
5.84,0.6540160790831312,0.25311881801393715,1.1883707044535268,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.5297400860788218,0.2616064316332525,0.11883707044535269,0.025311881801393717
5.8500000000000005,0.6517182272637289,0.25405431396566913,1.1897930678677942,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.5298298468045077,0.26068729090549153,0.11897930678677943,0.025405431396566914
5.86,0.6494195447271718,0.25499029127694506,1.1912048244558209,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.5299061723869523,0.2597678178908687,0.1191204824455821,0.025499029127694507
5.87,0.6471201648273357,0.25592673887970013,1.1926059823792097,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.529969131032173,0.2588480659309343,0.11926059823792097,0.025592673887970013
5.88,0.6448202201506633,0.256863645726341,1.1939965503829433,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.5300187922750759,0.25792808806026535,0.11939965503829433,0.025686364572634103
5.89,0.6425198424972731,0.25780100079035645,1.1953765377949122,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.5300552269550695,0.2570079369989093,0.11953765377949122,0.025780100079035646
5.9,0.6402191844658737,0.25873879259328497,1.1967459349035179,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.5300785241080248,0.2560876737863495,0.1196745934903518,0.0258738792593285
5.91,0.6379183748941168,0.25967701018184075,1.1981047534118934,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.5300887562642013,0.2551673499576467,0.11981047534118934,0.025967701018184075
5.92,0.635617531769667,0.2606156428450473,1.199453014693634,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.5300859892663489,0.2542470127078668,0.1199453014693634,0.02606156428450473
5.93,0.6333167845287,0.26155467962555995,1.2007907295222777,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.5300702997724606,0.25332671381148003,0.12007907295222778,0.026155467962555995
5.94,0.6310162617835396,0.2624941095889229,1.2021179092002026,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.530041765673603,0.25240650471341586,0.12021179092002027,0.02624941095889229
5.95,0.6287160913052138,0.26343392182414815,1.2034345655568377,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.5300004660687414,0.2514864365220855,0.12034345655568378,0.026343392182414816
5.96,0.6264164000060078,0.2643741054442954,1.2047407109468793,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.5299464812391176,0.2505665600024031,0.12047407109468794,0.02643741054442954
5.97,0.6241173139220213,0.2653146495870506,1.2060363582485036,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.5298798926221835,0.24964692556880852,0.12060363582485037,0.02653146495870506
5.98,0.6218189581957221,0.2662555434153057,1.2073215208615806,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.529800782785092,0.24872758327828884,0.12073215208615806,0.026625554341530574
5.99,0.6195214570585026,0.26719677611773734,1.2085962127058871,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.5297092353977445,0.24780858282340104,0.12085962127058872,0.026719677611773737
6.0,0.617224933813234,0.26813833690938643,1.2098604482193218,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.5296053352053974,0.2468899735252936,0.12098604482193219,0.026813833690938645
6.01,0.6149295108168212,0.2690802150322374,1.211114242356118,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.5294891680008282,0.2459718043267285,0.12111142423561182,0.02690802150322374
6.0200000000000005,0.6126353094627592,0.2700223997557973,1.2123576105850586,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.5293608205960633,0.24505412378510372,0.12123576105850586,0.02700223997557973
6.03,0.6103424501636875,0.27096488037767463,1.2135905688876873,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.5292203807936654,0.24413698006547502,0.12135905688876875,0.027096488037767465
6.04,0.608051052333945,0.2719076462241595,1.2148131337565256,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.529067937357588,0.24322042093357799,0.12148131337565256,0.027190764622415955
6.05,0.6057612343721255,0.272850686650802,1.216025322193284,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.5289035799835898,0.2423044937488502,0.1216025322193284,0.0272850686650802
6.0600000000000005,0.6034731136436327,0.2737939910429918,1.2172271517070772,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.5287273992692196,0.24138924545745308,0.12172271517070772,0.02737939910429918
6.07,0.6011868064632361,0.2747375488165371,1.2184186403126365,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.5285394866833644,0.24047472258529445,0.12184186403126365,0.02747375488165371
6.08,0.5989024425868685,0.2756813491217135,1.2195998002127222,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.5283399467668399,0.23956097703474744,0.12195998002127223,0.02756813491217135
6.09,0.5966201777417786,0.27662538058740266,1.2207706323344283,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.5281289079486187,0.23864807109671143,0.12207706323344283,0.027662538058740267
6.1000000000000005,0.5943400845380296,0.2775696335507982,1.2219311738054965,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.5279064303032681,0.23773603381521183,0.12219311738054967,0.027756963355079822
6.11,0.5920622766422982,0.2785140975198413,1.223081443892686,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.5276726100946314,0.23682491065691927,0.12230814438926861,0.027851409751984132
6.12,0.5897868666860977,0.2794587620336892,1.2242214623147396,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.5274275444090412,0.2359147466744391,0.12242214623147396,0.02794587620336892
6.13,0.5875139662509679,0.28040361666324065,1.2253512492394498,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.5271713311261967,0.23500558650038716,0.12253512492394499,0.028040361666324065
6.140000000000001,0.5852436858536635,0.28134865101166107,1.2264708252807264,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.5269040688896659,0.2340974743414654,0.12264708252807265,0.02813486510116611
6.15,0.5829761349313453,0.28229385471490775,1.227580211495664,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.5266258570770165,0.23319045397253813,0.12275802114956641,0.028229385471490776
6.16,0.5807114218267666,0.2832392174422559,1.2286794293816086,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.526336795769578,0.23228456873070666,0.12286794293816086,0.02832392174422559
6.17,0.5784496537734646,0.2841847288968234,1.2297685008732249,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.5260369857218349,0.23137986150938583,0.1229768500873225,0.028418472889682342
6.18,0.5761909368809485,0.2851303788160964,1.2308474483395637,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.5257265283304522,0.2304763747523794,0.12308474483395637,0.028513037881609637
6.19,0.5739353761198889,0.28607615697245486,1.2319162945811293,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.5254055256029384,0.22957415044795557,0.12319162945811293,0.028607615697245486
6.2,0.5716830753073077,0.2870220531736976,1.2329750628269454,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.5250740801259426,0.22867323012292307,0.12329750628269454,0.028702205317369764
6.21,0.5694341370917663,0.287968057263568,1.2340237767316236,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.5247322950331911,0.22777365483670653,0.12340237767316237,0.028796805726356803
6.22,0.5671886629385551,0.28891415912227936,1.23506246037243,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.5243802739730642,0.22687546517542204,0.12350624603724301,0.028891415912227936
6.23,0.564946753114883,0.2898603486670401,1.236091138246353,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.524018121075815,0.2259787012459532,0.12360911382463531,0.028986034866704008
6.24,0.5627085066750666,0.290806615852579,1.2371098352671686,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.5236459409204304,0.22508340267002663,0.12371098352671686,0.029080661585257902
6.25,0.560474021445719,0.29175295067167123,1.23811857676251,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.5232638385011394,0.22418960857828762,0.12381185767625101,0.029175295067167123
