Time,E1,E2,KKK,P_KKK,KK,P_KK,PP_KK,K,P_K,PP_K,KPase,KKPase,E1_KKK,E2_P_KKK,P_KKK_KK,P_KKK_P_KK,PP_KK_K,PP_KK_P_K,KKPase_PP_KK,KKPase_P_KK,KPase_PP_K,KPase_P_K,K_PP_norm,KK_PP_norm,KKK_P_norm,rel_K_PP_max,K_PP_norm_max,compartment,r1a,r1b,r2a,r2b,r3a,r3b,r4a,r4b,r5a,r5b,r6a,r6b,r7a,r7b,r8a,r8b,r9a,r9b,r10a,r10b
6.3500000000000005,2.972713794249845e-05,0.0002999506821827055,0.0027535555154805827,4.9348507295238697e-05,1.1264892953213579,0.07028225311133915,0.0005976513797149066,1.1892884951883382,0.005960498930584612,2.9480847518532607e-05,0.11765519913183897,0.00024269777517676414,2.7286205750158143e-07,4.931781729333041e-08,0.00018522763939818438,1.1546157951205308e-05,0.00236489429338561,1.182987201886994e-05,4.826727616980992e-07,5.681955206153836e-05,1.1518462528889584e-05,0.0023332824056338437,3.4166091706184914e-05,0.002479048514900926,0.0820495797893238,3.7960257392858515e-05,0.900049,4e-12,1.6370406406312597e-16,1.6371723450094885e-16,2.9617783335622016e-17,2.9590690375998246e-17,1.1122567719378667e-13,1.1113658363891061e-13,3.413765462120586e-14,3.409173123692302e-14,6.945602350839744e-15,6.9276947707231846e-15,2.9059098373366567e-16,2.8960365701885953e-16,1.4241830640821358e-12,1.4189365760313658e-12,1.4051653110318765e-12,1.3999694433803062e-12,7.15127842729051e-15,7.097923211321963e-15,6.9632224241395886e-15,6.91107751733375e-15
6.36,2.972717086121752e-05,0.0002999506144636332,0.0027532203075225077,4.9416239773860796e-05,1.1262963796605636,0.07045815957357543,0.0006010009835369278,1.1892278414994057,0.005994394161729265,2.981924752186515e-05,0.11764205397159362,0.00024258051865927482,2.72829138782512e-07,4.9385536365641605e-08,0.00018545026644174273,1.1590971586746455e-05,0.002378035163288596,1.1963899655148417e-05,4.851450283790573e-07,5.693433631234674e-05,1.1649452188713114e-05,0.0023462965762193664,3.4557249758814977e-05,0.002492904326257566,0.08216131712815257,3.839485378997696e-05,0.900049,4e-12,1.6368431873167458e-16,1.636974832695072e-16,2.9658404119222127e-17,2.9631321819384964e-17,1.1135916794990543e-13,1.1127015986504563e-13,3.420650578513547e-14,3.416060178740804e-14,6.972526278003122e-15,6.954582952047873e-15,2.9207750417705455e-16,2.9108701702743436e-16,1.432087311589404e-12,1.4268210979731575e-12,1.4129934202730198e-12,1.40777794573162e-12,7.232207354540173e-15,7.17833979308905e-15,7.04231879221041e-15,6.9896713132278685e-15
6.37,2.9727203765189612e-05,0.00029995054677119825,0.002752885250475331,4.9483945644966663e-05,1.126103302573037,0.07063416406230145,0.0006043635097291668,1.1891669481819267,0.006028424743088393,3.016096147916617e-05,0.11762885848983518,0.0002424633028427263,2.7279623481041874e-07,4.945322880057708e-08,0.00018567267984695963,1.1635874569137613e-05,0.0023912253901696265,1.2099213178290791e-05,4.876252000405118e-07,5.704907195723382e-05,1.1781703223500476e-05,0.002359359806943021,3.495222058555528e-05,0.0025068131152309603,0.082273004164175,3.883368637213672e-05,0.900049,4e-12,1.6366458224600959e-16,1.6367774088625122e-16,2.9699008930069766e-17,2.967193728034625e-17,1.1149253055239065e-13,1.1140360790817577e-13,3.4275327673982154e-14,3.4229443174340294e-14,6.999503799063764e-15,6.981524741482567e-15,2.9356877072191657e-16,2.925751200243071e-16,1.4400212077268292e-12,1.434735234101776e-12,1.4208509999196497e-12,1.4156158841658127e-12,7.313911836509732e-15,7.259527906974474e-15,7.122175944900543e-15,7.0690219341002855e-15
6.38,2.9727236654420725e-05,0.0002999504791053765,0.0027525503442770043,4.955162493271487e-05,1.1259100643059892,0.07081026620841596,0.000607738984279918,1.1891058147043676,0.006062590987430693,3.0506016347211286e-05,0.11761561259088968,0.00024234612799745335,2.7276334557930587e-07,4.952089462232176e-08,0.00018589487968735324,1.1680866862731782e-05,0.0024044650600757874,1.2235822675412431e-05,4.901132844534577e-07,5.7163758718093826e-05,1.191522556257329e-05,0.0023724721835494443,3.535103492482021e-05,0.0025207749835963324,0.08238464091806733,3.927678929127215e-05,0.900049,4e-12,1.6364485460253549e-16,1.6365800734758354e-16,2.9739597782677917e-17,2.9712536773393057e-17,1.116257650454251e-13,1.1153692781241194e-13,3.4344120121457794e-14,3.429825523085629e-14,7.026534892541417e-15,7.008520117639069e-15,2.950647880212987e-16,2.9406797067207457e-16,1.447984804073635e-12,1.4426790360454725e-12,1.4287381013690045e-12,1.4234833101296665e-12,7.396397949975399e-15,7.341493605247458e-15,7.202799863995828e-15,7.149135337543974e-15
6.390000000000001,2.972726952891685e-05,0.00029995041146614376,0.002752215588865525,4.96192776612692e-05,1.1257166651061048,0.07098646564340826,0.0006111274331736582,1.189044440534863,0.006096893207804973,3.085443925944232e-05,0.1176023161791467,0.0002422289943923788,2.72730471083182e-07,4.9588533855065706e-08,0.00018611686603662095,1.1725948431652252e-05,0.002417754258931325,1.2373738295029899e-05,4.926092893650511e-07,5.727839631825676e-05,1.2050029195867449e-05,0.00238563379165913,3.5753723712757875e-05,0.002534790033074505,0.08249622741049069,3.972419691900983e-05,0.900049,4e-12,1.6362513579765907e-16,1.636382826499092e-16,2.97801706915627e-17,2.975312031303942e-17,1.1175887147329864e-13,1.1167011962197256e-13,3.4412882962133654e-14,3.436703779095405e-14,7.053619536818331e-15,7.035569058991351e-15,2.9656556071397297e-16,2.9556557361903065e-16,1.4559781521351222e-12,1.450652555358795e-12,1.4366547759436114e-12,1.431380274995478e-12,7.479671808661118e-15,7.42424297701794e-15,7.284196567756383e-15,7.23001751752047e-15
6.4,2.9727302388683973e-05,0.0002999503438534758,0.002751880984178936,4.968690385479857e-05,1.1255231052195436,0.0711627619993566,0.0006145288823910197,1.1889828251412142,0.006131331717541211,3.1206257526885266e-05,0.11758896915905963,0.00024211190229501855,2.726976113160601e-07,4.96561465230041e-08,0.00018633863896863853,1.1771119239793405e-05,0.00243109307253709,1.2512970247328804e-05,4.951132224986786e-07,5.7392984482483384e-05,1.2186124174197737e-05,0.0023988447167678675,3.616031808423558e-05,0.0025488583653316375,0.08260776366209105,4.0175943847763375e-05,0.900049,4e-12,1.6360542582778988e-16,1.6361856678963605e-16,2.982072767124323e-17,2.979368791380246e-17,1.1189184988040808e-13,1.1180318338118312e-13,3.44816160314375e-14,3.443579068949003e-14,7.080757710139734e-15,7.0626715438760426e-15,2.980710934244788e-16,2.9706793349920716e-16,1.4640013033423365e-12,1.458655843522254e-12,1.4446010748909498e-12,1.4393068300607205e-12,7.563739563399565e-15,7.507782148397282e-15,7.366372111075695e-15,7.311674504518642e-15
6.41,2.9727335233728074e-05,0.00029995027626734846,0.0027515465301553256,4.9754503537477026e-05,1.1253293848919423,0.07133915490892676,0.0006179433579087684,1.1889209679908879,0.0061659068302516535,3.1561498639072705e-05,0.11757557143514598,0.0002419948519714864,2.726647662719575e-07,4.972373265033719e-08,0.0001865601985574595,1.1816379250821545e-05,0.002444481586569993,1.2653528804432558e-05,4.9762509155403e-07,5.750752293696019e-05,1.2323520609523352e-05,0.002412105044246185,3.657084937382977e-05,0.002562980081978979,0.08271924969349942,4.0632064891833416e-05,0.900049,4e-12,1.635857246893401e-16,1.6359885976317448e-16,2.9861268736241686e-17,2.983423959020231e-17,1.1202470031125628e-13,1.119361191344757e-13,3.455031916565056e-14,3.4504513762176113e-14,7.107949390614342e-15,7.089827550492927e-15,2.9958139076316453e-16,2.98575054932418e-16,1.4720543090517343e-12,1.466688951941996e-12,1.4525770493831203e-12,1.447263026547711e-12,7.648607402293734e-15,7.592117282659535e-15,7.449332585640213e-15,7.394112365714012e-15
6.42,2.9727368064055137e-05,0.0002999502087077375,0.002751212226732826,4.982207673348376e-05,1.1251355043684168,0.07151564400537033,0.0006213708856997792,1.1888588685510149,0.006200618859831882,3.1920190264970065e-05,0.11756212291198768,0.00024187784368649904,2.726319359448958e-07,4.979129226127029e-08,0.00018678154487731432,1.1861728428175714e-05,0.0024579198865824488,1.279542430067179e-05,5.001449042071674e-07,5.762201140929441e-05,1.2462228675214034e-05,0.0024254148593387884,3.698534911681981e-05,0.002577155284572613,0.08283068552533164,4.1092595088511636e-05,0.900049,4e-12,1.6356603237872426e-16,1.6357916156693748e-16,2.990179390108329e-17,2.9874775356762174e-17,1.1215742281045226e-13,1.1206892692638859e-13,3.4618992201904474e-14,3.457320684557664e-14,7.135194556214847e-15,7.117037056905429e-15,3.0109645732623026e-16,3.0008694252430044e-16,1.480137220544857e-12,1.4747519319494691e-12,1.4605827505165056e-12,1.455248915603273e-12,7.734281550878892e-15,7.677254580403074e-15,7.533084120089353e-15,7.47733720512842e-15
6.43,2.9727400879671132e-05,0.00029995014117461876,0.002750878073849616,4.988962346700294e-05,1.1249414638935638,0.07169222892252325,0.000624811491733013,1.188796526288388,0.006235468120461902,3.228236025390612e-05,0.11754862349423137,0.00024176087770338097,2.725991203289009e-07,4.985882538001371e-08,0.00018700267800260946,1.1907166735068494e-05,0.0024714080580018226,1.2938667132854589e-05,5.026726681105954e-07,5.773644962850907e-05,1.2602258606317046e-05,0.002438774247164001,3.74038490501857e-05,0.002591384074613191,0.08294207117818846,4.155756969918938e-05,0.900049,4e-12,1.6354634889235982e-16,1.6355947219734056e-16,2.994230318029621e-17,2.9915295228008224e-17,1.1229001742271026e-13,1.1220160680156567e-13,3.4687634978178294e-14,3.464186977710544e-14,7.162493184778358e-15,7.144300041041095e-15,3.026162976957707e-16,3.016036008663572e-16,1.488250089027993e-12,1.4828448348010934e-12,1.4686182293114336e-12,1.4632645482984006e-12,7.820768272285036e-15,7.763200279712753e-15,7.617632880175973e-15,7.561355163790228e-15
6.44,2.9727433680582028e-05,0.000299950073667968,0.0027505440714439195,4.9957143762223774e-05,1.1247472637114624,0.07186890929480425,0.0006282652019734938,1.1887339406694615,0.006270454926607247,3.264803663650773e-05,0.11753507308658866,0.00024164395428406937,2.725663194180032e-07,4.992633203078271e-08,0.00018722359800792688,1.1952694134486806e-05,0.0024849461861298832,1.308326776053756e-05,5.052083908933341e-07,5.785083732503795e-05,1.2743620699824893e-05,0.0024521832927132054,3.782638111361025e-05,0.002605666553545698,0.08305340667265557,4.202702421047104e-05,0.900049,4e-12,1.635266742266668e-16,1.6353979165080191e-16,2.998279658841153e-17,2.9955799218469624e-17,1.1242248419284925e-13,1.1233415880475612e-13,3.475624733329565e-14,3.471050239502277e-14,7.189845254006938e-15,7.171616480692084e-15,3.0414091643981776e-16,3.0312503453600046e-16,1.4963929656318558e-12,1.49096771167793e-12,1.4766835367118473e-12,1.471309975627923e-12,7.908073867399828e-15,7.849960656322536e-15,7.702985068927302e-15,7.646172419894935e-15
6.45,2.9727466466793792e-05,0.00029995000618776097,0.0027502102194540056,5.002463764334045e-05,1.1245529040656768,0.07204568475721322,0.0006317320423822843,1.1886711111603492,0.006305579593020056,3.301724762563858e-05,0.11752147159383647,0.00024152707368911908,2.725335332062375e-07,4.999381223779747e-08,0.000187444304968023,1.1998310589192739e-05,0.002498534356142244,1.3229236706297532e-05,5.077520801609878e-07,5.796517423072057e-05,1.2886325314943757e-05,0.002465642080850278,3.8252977450485e-05,0.0026200028227591787,0.08316469202930353,4.2500994335291747e-05,0.900049,4e-12,1.6350700837806768e-16,1.6352011992374251e-16,3.00232741399634e-17,2.999628734267848e-17,1.1255482316579291e-13,1.124665829808138e-13,3.482482910692158e-14,3.477910453843234e-14,7.217250741468068e-15,7.198986353515644e-15,3.05670318112382e-16,3.0465124809659263e-16,1.5045659014112404e-12,1.4991206136853463e-12,1.484778723584959e-12,1.4793852485101668e-12,7.996204675031932e-15,7.937542023778519e-15,7.789146926806345e-15,7.731795188966254e-15
6.46,2.9727499238312388e-05,0.00029994993873397346,0.0027498765178181886,5.0092105134552113e-05,1.124358385199257,0.07222255494532984,0.0006352120389164661,1.1886080372268228,0.006340842434740211,3.3390021617342496e-05,0.11750781892081728,0.00024141023617770744,2.7250076168764283e-07,5.00612660252831e-08,0.00018766479895782813,1.2044016061724344e-05,0.0025121726530878187,1.3376584556004239e-05,5.103037434958181e-07,5.807946007879735e-05,1.3030382873362813e-05,0.0024791506963110395,3.86836704089208e-05,0.0026343929835865114,0.08327592726868785,4.297951601404013e-05,0.900049,4e-12,1.6348735134298762e-16,1.6350045701258568e-16,3.006373584948879e-17,3.0036759615169857e-17,1.1268703438656882e-13,1.1259887937469686e-13,3.48933801395597e-14,3.484767604727841e-14,7.244709624595109e-15,7.226409637034606e-15,3.072045072534978e-16,3.061822460974908e-16,1.5127689473447042e-12,1.5073035918526913e-12,1.4929038407209242e-12,1.4874904177866236e-12,8.085167072074969e-15,8.025950733602543e-15,7.876124731873741e-15,7.818229724017688e-15
6.47,2.9727531995143767e-05,0.0002999498713065813,0.0027495429664748275,5.0159546260062776e-05,1.1241637073547412,0.07239951949531187,0.0006387052175291159,1.1885447183343107,0.006376243767096427,3.376638719179061e-05,0.11749411497243947,0.00024129344200763918,2.7246800485626245e-07,5.012869341746956e-08,0.00018788508005244565,1.2089810514396409e-05,0.0025258611618882657,1.352532195909365e-05,5.128633884568145e-07,5.8193694603904623e-05,1.317580385952422e-05,0.0024927092237026867,3.9118492542762077e-05,0.002648837137304135,0.08338711241134894,4.346262541568523e-05,0.900049,4e-12,1.6346770311785432e-16,1.6348080291375747e-16,3.010418173152763e-17,3.0077216050481733e-17,1.1281911790030785e-13,1.1273104803146739e-13,3.496190027254913e-14,3.4916216762342775e-14,7.272221880687806e-15,7.253886308637845e-15,3.087434883892645e-16,3.0771803307408865e-16,1.5210021543342314e-12,1.5155166971329594e-12,1.5010589388325012e-12,1.495625534221612e-12,8.174967473671782e-15,8.11519317545619e-15,7.963924799950083e-15,7.905482315714532e-15
6.48,2.9727564737293887e-05,0.00029994980390556016,0.0027492095653623276,5.0226961044081375e-05,1.1239688707741584,0.07257657804389378,0.0006422116041692838,1.1884811539478966,0.006411783905707383,3.414637311423307e-05,0.11748035965367756,0.00024117669143535123,2.7243526270614404e-07,5.019609443859163e-08,0.0001881051483271512,1.2135693909301294e-05,0.002539599967337438,1.3675459628842111e-05,5.154310225797665e-07,5.8307877542069626e-05,1.3322598820893925e-05,0.0025063177475032382,3.9557476612605544e-05,0.002663335385131811,0.0834982474778121,4.395035893890837e-05,0.900049,4e-12,1.6344806369909828e-16,1.6346115762368642e-16,3.0144611800622696e-17,3.011765666315498e-17,1.1295107375224445e-13,1.1286308899629072e-13,3.5030389348061647e-14,3.498472652524177e-14,7.299787486912758e-15,7.281416345580777e-15,3.1028726603188924e-16,3.0925861354785984e-16,1.5292655732048976e-12,1.5237599804024627e-12,1.5092440685547164e-12,1.503790648501943e-12,8.26561233337927e-15,8.205275777305266e-15,8.052553484778713e-15,7.993559292536356e-15
6.49,2.972759746476869e-05,0.00029994973653088585,0.0027488763144191387,5.029434951082162e-05,1.1237738756990285,0.07275373022838506,0.0006457312247819718,1.188417343532317,0.006447463166482828,3.453000833595477e-05,0.11746655286957249,0.00024105998471591768,2.724025352313398e-07,5.026346911288884e-08,0.00018832500385739185,1.2181666208309704e-05,0.0025533891541008255,1.382700834264127e-05,5.18006653377334e-07,5.8422008630705624e-05,1.3470778368233172e-05,0.002519976352060967,4.0000655586823005e-05,0.0026778878282323715,0.08360933248858754,4.4442753213239507e-05,0.900049,4e-12,1.6342843308315247e-16,1.6344152113880386e-16,3.018502607131963e-17,3.01580814677333e-17,1.1308290198771512e-13,1.129950023144351e-13,3.509884720909862e-14,3.5053205178423376e-14,7.327406420303882e-15,7.308999724985823e-15,3.1183584467973116e-16,3.1080399202640037e-16,1.5375592547045462e-12,1.5320334924604954e-12,1.5174592804445253e-12,1.51198581123658e-12,8.357108143333665e-15,8.296205005584761e-15,8.142017178188935e-15,8.082467020939904e-15
6.5,2.9727630177574123e-05,0.00029994966918253413,0.0027485432135837566,5.0361711684502076e-05,1.1235787223703657,0.07293097568666888,0.0006492641053081129,1.1883532865519615,0.006483281865624736,3.491732199523573e-05,0.11745269452523197,0.0002409433221030545,2.7236982242590626e-07,5.033081746460552e-08,0.0001885446467187856,1.2227727373071486e-05,0.0025672288067150125,1.3979978942273901e-05,5.205902883391203e-07,5.853608760860703e-05,1.3620353175870934e-05,0.0025336851215938495,4.0448062642588595e-05,0.002692494567711473,0.0837203674641704,4.493984510019854e-05,0.900049,4e-12,1.634088112664524e-16,1.6342189345554374e-16,3.022542455816693e-17,3.019849047876331e-17,1.1321460265215892e-13,1.1312678803127136e-13,3.5167273699488167e-14,3.5121652565164217e-14,7.355078657762906e-15,7.336636423842892e-15,3.1338922881734436e-16,3.123541730034722e-16,1.545883249503452e-12,1.5403372840290073e-12,1.525704624980483e-12,1.5202110729563096e-12,8.449461434416288e-15,8.387987365364341e-15,8.232322310259781e-15,8.17221190552256e-15
6.51,2.9727662875716125e-05,0.00029994960186048076,0.0027482102627947214,5.0429047589346026e-05,1.1233834110286796,0.07310831405720043,0.0006528102716845502,1.1882889824708693,0.0065192403196284296,3.530834341831548e-05,0.1174387845258307,0.00024082670384912447,2.7233712428390407e-07,5.039813951799072e-08,0.0001887640769871204,1.227387736501642e-05,0.00258111900958712,1.4134382334190351e-05,5.231819349317442e-07,5.865011421594443e-05,1.3771333981976976e-05,0.0025474441401890026,4.08997311669101e-05,0.002707155704617353,0.08383135242504071,4.544167169444119e-05,0.900049,4e-12,1.6338919824543638e-16,1.6340227457034243e-16,3.0265807275715887e-17,3.023888371079443e-17,1.1334617579111635e-13,1.1325844619227224e-13,3.5235668663882114e-14,3.519006852956666e-14,7.382804176059811e-15,7.364326419009852e-15,3.149474229155201e-16,3.139091609590465e-16,1.5542376081939917e-12,1.5486714057522718e-12,1.5339801525624011e-12,1.5284664841134016e-12,8.542678776419825e-15,8.48062940051421e-15,8.323475349484151e-15,8.262800389186186e-15
6.5200000000000005,2.972769555920063e-05,0.00029994953456470146,0.0027478774619906195,5.049635724958152e-05,1.1231879419139768,0.07328574497900553,0.0006563697498440158,1.1882244307527292,0.006555338845283725,3.5703102120362026e-05,0.11742482277661072,0.00024071013020514201,2.723044407993984e-07,5.0465435297298134e-08,0.0001889832947383535,1.2320116145354997e-05,0.002595059846994256,1.429022948978593e-05,5.257816005989117e-07,5.8764088194259725e-05,1.3923731588835785e-05,0.0025612534918021228,4.1355694757664566e-05,0.0027218713399405725,0.08394228739166339,4.594827032490961e-05,0.900049,4e-12,1.6336959401654513e-16,1.6338266447963904e-16,3.0306174238520584e-17,3.027926117837888e-17,1.1347762145022948e-13,1.1338997684301209e-13,3.530403194775318e-14,3.5258452916555834e-14,7.410582951833353e-15,7.392069687212999e-15,3.1651043143133113e-16,3.15468960359347e-16,1.5626223812903144e-12,1.5570359081965535e-12,1.5422859135110194e-12,1.5367520950812738e-12,8.636766778214999e-15,8.574137693871557e-15,8.415482802933508e-15,8.35423895330147e-15
6.53,2.972772822803357e-05,0.000299949467295172,0.002747544811110082,5.0563640689441276e-05,1.1229923152657633,0.07346326809167901,0.0006599425657151106,1.188159630860877,0.006591577759676073,3.6101627806444925e-05,0.11741080918288165,0.00024059360142077794,2.7227177196645867e-07,5.0532704826786125e-08,0.0001892023000486106,1.2366443675079211e-05,0.0026090514030829588,1.4447531445678969e-05,5.283892927614874e-07,5.887800928646123e-05,1.4077556863121193e-05,0.0025751132602569223,4.1815987224638144e-05,0.002736641574613783,0.08405317238448831,4.645967855598767e-05,0.900049,4e-12,1.6334999857622223e-16,1.633630631798752e-16,3.03465254611379e-17,3.0319622896071677e-17,1.1360893967524086e-13,1.1352138002916635e-13,3.5372363397391965e-14,3.5326805571876737e-14,7.438414961591488e-15,7.419866205047527e-15,3.180782588081751e-16,3.1703357565689246e-16,1.5710376192280084e-12,1.565430841849775e-12,1.5506219580676624e-12,1.5450679561541533e-12,8.731732087917772e-15,8.668518867407381e-15,8.508351216422959e-15,8.446534117872716e-15
6.54,2.9727760882220872e-05,0.0002999494000518681,0.0027472123100917853,5.063089793316266e-05,1.122796531323046,0.07364088303538331,0.0006635287452222845,1.1880945822582947,0.006627957380187732,3.650395037251314e-05,0.11739674365002094,0.00024047711774436423,2.722391177791588e-07,5.059994813071766e-08,0.00018942109299418522,1.2412859914963349e-05,0.002623093761868654,1.4606299303989854e-05,5.310050188175689e-07,5.8991877236818856e-05,1.4232820736171944e-05,0.002589023529244579,4.228064259057061e-05,0.002751466509511479,0.08416400742395022,4.6975934188661524e-05,0.900049,4e-12,1.6333041192091351e-16,1.633434706674953e-16,3.038686095812744e-17,3.0359968878430593e-17,1.137401305119937e-13,1.1365265579651114e-13,3.5440662859903995e-14,3.539512634209131e-14,7.466300181711841e-15,7.447715948978009e-15,3.19650909475817e-16,3.1860301129054133e-16,1.5794833723637697e-12,1.5738562571211924e-12,1.5589883363939067e-12,1.5534141175467472e-12,8.827581393057073e-15,8.763779582393912e-15,8.60208717467688e-15,8.539692441703166e-15
6.55,2.9727793521768454e-05,0.00029994933283476543,0.002746879958874451,5.069812900498766e-05,1.1226005903243343,0.07381858945084696,0.0006671283142858165,1.188029284407608,0.006664478024498914,3.691009990637699e-05,0.11738262608347426,0.00024036067942289895,2.722064782315769e-07,5.066716523336026e-08,0.00018963967365153795,1.2459364825564741e-05,0.002637187007235095,1.4766544232620686e-05,5.336287861425571e-07,5.910569179095916e-05,1.4389534204267878e-05,0.0026029843823231697,4.274969509220376e-05,0.002766346245449754,0.0842747925304688,4.749707526168437e-05,0.900049,4e-12,1.6331083404706784e-16,1.6332388693894615e-16,3.0427180744051533e-17,3.0400299140016154e-17,1.1387119400643087e-13,1.1378380419092276e-13,3.550893018320697e-14,3.5463415074575494e-14,7.494238588442196e-15,7.475618895338845e-15,3.212283878504342e-16,3.2017727168553425e-16,1.5879596909750718e-12,1.582312204341057e-12,1.5673850985712469e-12,1.5617906293939017e-12,8.924321420742905e-15,8.859926539572412e-15,8.696697301494988e-15,8.633720522560727e-15
6.5600000000000005,2.9727826146682235e-05,0.0002999492656438398,0.0027465477573968464,5.076533392916288e-05,1.1224044925076424,0.0739963869793631,0.0006707412988217955,1.1879637367710854,0.00670114001058896,3.732010668869469e-05,0.11736845638875568,0.00024024428670205085,2.721738533177956e-07,5.073435615898599e-08,0.0001898580420972956,1.2505958367224572e-05,0.002651331222933815,1.492827746553586e-05,5.36260602089231e-07,5.9219452695860565e-05,1.454770832890702e-05,0.0026169959029171113,4.322317918133446e-05,0.0027812808831860544,0.0843855277244486,4.802314005274653e-05,0.900049,4e-12,1.6329126495113638e-16,1.6330431199067735e-16,3.0467484833475236e-17,3.044061369539159e-17,1.140021302045949e-13,1.1391482525837734e-13,3.55771652160277e-14,3.553167161751634e-14,7.522230157900967e-15,7.503575020334743e-15,3.2281069833465895e-16,3.2175636125353857e-16,1.5964666252598363e-12,1.590798733760289e-12,1.575812294600758e-12,1.5701975417502665e-12,9.021958937835042e-15,8.956966479321516e-15,8.792188259918875e-15,8.728624997344212e-15
6.57,2.972785875696813e-05,0.00029994919847906693,0.002746215705597784,5.083251272993943e-05,1.1222082381104903,0.07417427526278793,0.0006743677247421005,1.1878979388106365,0.0067379436567375,3.77340011939632e-05,0.11735423447144802,0.00024012793982616435,2.721412430319017e-07,5.0801520931871436e-08,0.00019007619840825054,1.2552640500068632e-05,0.00266552649258357,1.5091510303043377e-05,5.38900473987818e-07,5.933315969984848e-05,1.4707354237083358e-05,0.0026310581743165975,4.3701129525871833e-05,0.0027962705234189436,0.08449621302627908,4.855416707964992e-05,0.900049,4e-12,1.6327170462957289e-16,1.6328474581914103e-16,3.0507773240966327e-17,3.0480912559122863e-17,1.1413293915262726e-13,1.1404571904495033e-13,3.564536780789927e-14,3.559989581990908e-14,7.550274866077616e-15,7.531584300041178e-15,3.24397845317623e-16,3.233402843926908e-16,1.6050042253360972e-12,1.599315895550142e-12,1.5842699744027555e-12,1.5786349045899583e-12,9.120500751112117e-15,9.054906181826027e-15,8.888566752399014e-15,8.824412542250014e-15
6.58,2.9727891352632046e-05,0.0002999491313404225,0.002745883803416121,5.0899665431572944e-05,1.1220118273699065,0.07435225394353934,0.0006780076179543823,1.1878318899878106,0.006774889281525653,3.8151814091513874e-05,0.1173399602372031,0.00024001163903826405,2.7210864736798646e-07,5.0868659576297663e-08,0.00019029414266136,1.2599411184008098e-05,0.002679772899669793,1.5256254112077076e-05,5.415484091460694e-07,5.944681255259052e-05,1.4868483121565554e-05,0.0026451712796770467,4.418358101089922e-05,0.0028113152667878583,0.08460684845633466,4.909019510148806e-05,0.900049,4e-12,1.632521530788341e-16,1.6326518842079187e-16,3.054804598109515e-17,3.05211957457786e-17,1.1426362089676808e-13,1.14176485596816e-13,3.5713537809158127e-14,3.5668087531554305e-14,7.578372688833152e-15,7.559646710404858e-15,3.259898331750001e-16,3.249290454876417e-16,1.6135725412416736e-12,1.607863739801876e-12,1.5927581878164662e-12,1.587102767806228e-12,9.21995370744129e-15,9.153752467246246e-15,8.985839520962282e-15,8.921089872939331e-15
6.59,2.9727923933679888e-05,0.0002999490642278823,0.0027455520507907605,5.096679205832356e-05,1.1218152605224287,0.07453032266459537,0.0006816610043620451,1.1877655897637944,0.006811977203837196,3.8573576246512345e-05,0.117325633591742,0.0002398953845800597,2.7207606632014543e-07,5.093577211655011e-08,0.00019051187493374528,1.2646270378740295e-05,0.0026940705275440395,1.5422520326479547e-05,5.442044148493317e-07,5.956041100509162e-05,1.5031106241176318e-05,0.002659335302018534,4.467056873974024e-05,0.00282641521387287,0.08471743403497461,4.963126311983041e-05,0.900049,4e-12,1.6323261029537892e-16,1.6324563979208726e-16,3.058830306843479e-17,3.056146326993007e-17,1.1439417548335562e-13,1.1430712496024717e-13,3.5781675070941215e-14,3.5736246603054976e-14,7.60652360190059e-15,7.587762227244177e-15,3.2758666626905126e-16,3.2652264890959903e-16,1.622171622933836e-12,1.6164423165264237e-12,1.6012769845996878e-12,1.5956011812111202e-12,9.320324693948342e-15,9.253512195887728e-15,9.084013347379927e-15,9.018663744705792e-15
6.6000000000000005,2.9727956500117553e-05,0.0002999489971414219,0.0027452204476606508,5.1033892634455824e-05,1.1216185378041068,0.07470848106949281,0.0006853279098642283,1.1876990375994105,0.0068492077428597645,3.899931872096306e-05,0.11731125444085541,0.00023977917669195075,2.7204349988247866e-07,5.1002858576918645e-08,0.000190729395302691,1.2693218043749475e-05,0.0027084194594234347,1.5590320447285994e-05,5.468684983606208e-07,5.967395480968928e-05,1.5195234921072683e-05,0.0026735503242252363,4.516212803502949e-05,0.0028415704651944505,0.08482796978254317,5.0177410379912084e-05,0.900049,4e-12,1.632130762756691e-16,1.632260999294872e-16,3.06285445175609e-17,3.060171514615119e-17,1.145246029588259e-13,1.144376371816146e-13,3.584977944518314e-14,3.580437288581357e-14,7.6347275808854e-15,7.615930826249685e-15,3.291883489486681e-16,3.2812109901637244e-16,1.6308015202889774e-12,1.6250516756540607e-12,1.6098264144284534e-12,1.6041301945351417e-12,9.421620638188293e-15,9.354192268371596e-15,9.183095053336042e-15,9.117140952643609e-15
