E1,E1_KKK,E2,E2_P_KKK,K,KK,KKK,KKK_P_norm,KKPase,KKPase_PP_KK,KKPase_P_KK,KK_PP_norm,KPase,KPase_PP_K,KPase_P_K,K_PP_norm,PP_K,PP_KK,PP_KK_K,PP_KK_P_K,P_K,P_KK,P_KKK,P_KKK_KK,P_KKK_P_KK,rel_K_PP_max,Time
2.971912555361667e-05,2.8087444638334735e-07,0.0002999670885607787,3.2911439220478177e-08,1.1979496356532489,1.1661363489333365,0.002835166985594299,0.054845479419144784,0.00027010984677614534,1.0398217348724125e-07,2.9786171050367944e-05,0.00048122286625836935,0.11954826363676399,4.1774281803019835e-07,0.00045131862041936967,1.2270962258276594e-06,1.0547726529630004e-06,0.00011582505135584732,0.0004611024758259775,4.3593015472536396e-07,0.0011360348048861245,0.03312481812086613,3.293989329485377e-05,0.00012795016562722246,3.629169598027608e-06,1.3633660232139133e-06,4.04
2.9719162048537256e-05,2.8083795146276136e-07,0.0002999670140555612,3.2985944438006366e-08,1.1979306795520093,1.1659887105363143,0.0028347951608346128,0.054969421995886246,0.00026999402046765233,1.048931980309392e-07,2.9901086334317273e-05,0.00048564365714952117,0.11954408828668227,4.255382585385794e-07,0.00045548617506058106,1.250011498484411e-06,1.0744755396427218e-06,0.00011688899508187052,0.0004653344843054249,4.440159940935726e-07,0.0011465557588385513,0.03326673937770276,3.301440421186999e-05,0.00012822362586892313,3.652985188699827e-06,1.3888260511198957e-06,4.05
2.9719198527210504e-05,2.8080147278951297e-07,0.00029996693958235423,3.306041764494162e-08,1.197911599209236,1.1658408347626206,0.0028344235025226892,0.05509330909234142,0.000269878123374554,1.058095847274633e-07,3.001606704071909e-05,0.0004900931312152473,0.11953988568209449,4.3345778291025863e-07,0.0004596808601239939,1.2732921629930977e-06,1.0944928126814666e-06,0.00011795984898169677,0.00046959386913866607,4.522297532007902e-07,0.0011571458811587682,0.03340886366043752,3.308888315559076e-05,0.00012849686233729204,3.6768900939998244e-06,1.4146920478697246e-06,4.0600000000000005
2.9719234989643397e-05,2.8076501035661977e-07,0.00029996686514113585,3.3134858863316374e-08,1.1978923941570643,1.1656927220454754,0.0028340520105861705,0.05521714073262339,0.0002697621562384538,1.0673134800551411e-07,3.0131112413541214e-05,0.000494571393416341,0.11953565572276817,4.41503021464195e-07,0.0004639027742117613,1.2969430391321793e-06,1.1148286254944282e-06,0.00011903763851293024,0.0004738807291363574,4.6057310231038043e-07,0.0011678054348444554,0.033551190410603185,3.31633301480101e-05,0.00012876987503601022,3.7008843605955273e-06,1.4409693684812487e-06,4.07
2.9719271435842913e-05,2.8072856415710357e-07,0.000299966790731884,3.320926811517623e-08,1.197873063927299,1.1655443728169603,0.002833680684952742,0.055340916940830744,0.0002696461197983152,1.0765850226535194e-07,3.0246221699419942e-05,0.0004990785487535885,0.11953139830843487,4.496756213147538e-07,0.000468152015945212,1.3209689967994876e-06,1.1354871748446401e-06,0.00012012238914545387,0.00047819516312779783,4.690477287835271e-07,0.0011785346831092336,0.03369371907082033,3.3237745211135266e-05,0.00012904266396922284,3.724968034634118e-06,1.467663423657476e-06,4.08
2.9719307865816026e-05,2.806921341839903e-07,0.00029996671635457655,3.328364542257989e-08,1.197853608051415,1.1653957875080219,0.002833309525550132,0.05546463774104759,0.00026953001479046565,1.0859106187872372e-07,3.0361394147656143e-05,0.000503614702267153,0.1195271133387908,4.579772464954235e-07,0.0004724286839641055,1.3453749563911275e-06,1.156472701173938e-06,0.0001212141263613014,0.00048253726996019304,4.776553372043757e-07,0.0011893338893820323,0.03383644908479476,3.33121283669867e-05,0.00012931522914153722,3.7491411617438533e-06,1.4947796802075526e-06,4.09
2.9719344279569708e-05,2.806557204303098e-07,0.0002999666420091915,3.3357990807599206e-08,1.1978340260605596,1.1652469665484748,0.0028329385323061134,0.05558830315734347,0.0002694138419486005,1.0952904118879166e-07,3.047662901021125e-05,0.0005081799590359615,0.11952280071349744,4.6640957808306265e-07,0.0004767328769258912,1.3701658891821683e-06,1.1777894889355476e-06,0.0001223128756545303,0.0004869071484979229,4.863976495057117e-07,0.001200203317306469,0.03397937989731489,3.338647963759803e-05,0.00012958757055802096,3.773403787035912e-06,1.522323661469729e-06,4.1
2.9719380677110922e-05,2.8061932288909635e-07,0.0002999665676957068,3.343230429231909e-08,1.1978143174855531,1.1650979103670054,0.0028325677051485023,0.05571191321377346,0.00026929760200378725,1.1047245451006304e-07,3.059192554170326e-05,0.0005127744241770982,0.11951846033218212,4.749743143226735e-07,0.00048106469350496815,1.395346817709128e-06,1.199441866928289e-06,0.00012341866253109545,0.0004913048976218111,4.952764050951644e-07,0.0012111432307402394,0.034122510954249265,3.3460799045016014e-05,0.0001298596882242003,3.797755955106216e-06,1.550300947736321e-06,4.11
2.971941705844663e-05,2.8058294155338835e-07,0.00029996649341410025,3.350658589883751e-08,1.1977944818568913,1.1649486193911747,0.0028321970440051583,0.05583546793437802,0.0002691812956844696,1.1142131612832111e-07,3.070728299940267e-05,0.0005173982028451944,0.11951409209443872,4.836731707526996e-07,0.00048542423239194497,1.4209228161542386e-06,1.2214342086323961e-06,0.00012453151250872298,0.000495730616228394,5.042933609819408e-07,0.0012221538937545122,0.03426584170254389,3.3535086611300485e-05,0.00013013158214605813,3.822197710037229e-06,1.5787171766806459e-06,4.12
2.971945342358379e-05,2.8054657641622826e-07,0.0002999664191643498,3.358083564926546e-08,1.1977745187047464,1.1647990940474218,0.0028318265488039844,0.05595896734318318,0.00026906492371647154,1.1237564030055779e-07,3.082270064322847e-05,0.0005220514002318268,0.11950969589982818,4.925078803308592e-07,0.0004898115922929056,1.446899010731528e-06,1.2437709325469839e-06,0.00012565145111678554,0.0005001844032291959,5.134502919040983e-07,0.0012332355706333427,0.03440937159021976,3.3609342358524407e-05,0.00013040325233003235,3.846729095399794e-06,1.6075780437859807e-06,4.13
2.9719489772529354e-05,2.805102274706627e-07,0.0002999663449464333,3.3655053565726946e-08,1.1977544275589682,1.1646493347610671,0.0028314562194729272,0.056082411464200364,0.00026894848682300164,1.1333544125490698e-07,3.0938177735744e-05,0.0005267341215649126,0.11950527164787919,5.01480193560498e-07,0.0004942268719286732,1.4732805800746804e-06,1.2664565025291282e-06,0.00012677850389617763,0.0005046663575500001,5.227489904563396e-07,0.0012443885258730852,0.03455310006637027,3.36835663087738e-05,0.0001306746987830139,3.871350154254931e-06,1.6368893027764936e-06,4.14
2.9719526105290275e-05,2.8047389470974247e-07,0.0002999662707603287,3.372923967035891e-08,1.1977342079490865,1.1644993419563163,0.0028310860559399775,0.05620580032142652,0.00026883198572465715,1.1430073319057956e-07,3.105371354215279e-05,0.0005314464721081113,0.11950081923808874,5.105918786174777e-07,0.0004986701700340769,1.5000727556267178e-06,1.2894954281345936e-06,0.0001279126963991918,0.0005091765781301266,5.321912672183462e-07,0.00125561302418182,0.03469702658115862,3.375775848414765e-05,0.00013094592151234526,3.896060929155629e-06,1.6666567660502015e-06,4.15
2.9719562421873496e-05,2.804375781265226e-07,0.00029996619660601373,3.380339398531125e-08,1.1977138594043115,1.1643491160562625,0.0028307160581331693,0.05632913393884391,0.0002687154211394283,1.1527153027779904e-07,3.11693073302944e-05,0.000536188557160225,0.11949633856992274,5.198447214775862e-07,0.0005031415853572181,1.527280822031474e-06,1.312892264960192e-06,0.00012905405418939486,0.0005137151639217074,5.417789508836373e-07,0.0012669093304787855,0.03484115058581527,3.3831918906757985e-05,0.0001312169205258183,3.920861462148634e-06,1.696886305113915e-06,4.16
2.9719598722285957e-05,2.804012777140622e-07,0.0002999661224834663,3.3877516532746764e-08,1.1976933814535355,1.1641986574828902,0.0028303462259805802,0.05645241234042042,0.00026859879378270254,1.162478466577393e-07,3.128495837064021e-05,0.0005409604820546048,0.11949182954281665,5.292405260444873e-07,0.0005076412166587435,1.5549101175269033e-06,1.3366516149878067e-06,0.00013020260284150612,0.0005182822138889667,5.515138883889733e-07,0.0012782777098938284,0.03498547153263541,3.39060475987298e-05,0.00013148769583167284,3.9457517947762665e-06,1.7275838510202258e-06,4.17
2.9719635006534593e-05,2.8036499346542455e-07,0.0002999660483926642,3.395160733484113e-08,1.1976727736253348,1.1640479666570787,0.002829976559410332,0.056575635550109256,0.0002684821043672688,1.1722969644246287e-07,3.140066593628922e-05,0.0005457623521585576,0.11948729205617604,5.387811142781928e-07,0.0005121691627111148,1.5829660343401932e-06,1.360778126930049e-06,0.00013135836794127487,0.0005228778270075009,5.613979450442835e-07,0.0012897184277668523,0.035129988874976356,3.3980144582201e-05,0.00013175824743859473,3.970731968078165e-06,1.7587553948064973e-06,4.18
2.971967127462634e-05,2.8032872537367716e-07,0.00029996597433358524,3.402566641378291e-08,1.1976520354479703,1.1638970439986047,0.002829607058350589,0.056698803591849166,0.0002683653536033219,1.1821709371486068e-07,3.151642930296368e-05,0.0005505942728727541,0.11948272600937723,5.484683263240686e-07,0.000516725522297882,1.6114540190846988e-06,1.3852764965775805e-06,0.00013252137508535915,0.0005275021022635612,5.714330046631284e-07,0.001301231749647282,0.03527470206725503,3.4054209879322434e-05,0.00013202857535571415,3.995802022593081e-06,1.7904069879358777e-06,4.19
2.9719707526568127e-05,2.802924734318916e-07,0.00029996590030620726,3.409969379177345e-08,1.1976311664493893,1.1637458899261461,0.0028292377227295603,0.05682191648956424,0.000268248542198467,1.1921005252859252e-07,3.163224774900486e-05,0.0005554563496306405,0.11947813130176785,5.583040206423674e-07,0.0005213103942129571,1.6403795731586998e-06,1.4101514671480826e-06,0.00013369164988120472,0.0005321551386533349,5.816209696936977e-07,0.0013128179412935307,0.03541961056494535,3.412824351225781e-05,0.0001322986795926037,4.020961998360645e-06,1.8225447427403394e-06,4.2
2.9719743762366875e-05,2.8025623763314374e-07,0.000299965826310508,3.4173689491026894e-08,1.197610166157227,1.1635945048572855,0.002828868552475498,0.05694497426716407,0.0002681316708577237,1.202085869080299e-07,3.174812055536871e-05,0.0005603486878978534,0.11947350783266741,5.682900741383021e-07,0.000525923877259892,1.6697482531460042e-06,1.4354078296369141e-06,0.00013486921794692562,0.0005368370351822335,5.919637613503499e-07,0.0013244772686724874,0.03556471382457573,3.4202245503183675e-05,0.00013256856015927688,4.0462119349231285e-06,1.855174832865771e-06,4.21
2.9719779982029506e-05,2.802200179705134e-07,0.00029996575234646526,3.424765353377015e-08,1.1975890340988071,1.1634428892085127,0.002828499547516699,0.05706797694854364,0.0002680147402835308,1.2121271084819888e-07,3.186404700562147e-05,0.0005652713931716356,0.119468855501368,5.784283822926415e-07,0.0005305660702511561,1.6995656712183726e-06,1.4610504231694169e-06,0.00013605410491118405,0.000541547890864178,6.02463319745677e-07,0.0013362099979590011,0.0357100113037265,3.4276215874289414e-05,0.0001328382170661862,4.071551871327193e-06,1.8883034937190893e-06,4.22
2.9719816185562937e-05,2.8018381443708486e-07,0.0002999656784140568,3.4321585942242896e-08,1.1975677698011444,1.1632910433952284,0.0028281307077815026,0.05719092455758339,0.00026789775117575047,1.222224383147246e-07,3.198002638593528e-05,0.0005702245709802532,0.11946417420713475,5.887208592928447e-07,0.0005352370720074149,1.729837495539784e-06,1.4870841353549073e-06,0.00013724633641307187,0.0005462878047208876,6.131216040231082e-07,0.0013480163955353818,0.03585550246102735,3.435015464777722e-05,0.0001331076503242216,4.0969818461256585e-06,1.921937022917401e-06,4.23
2.9719852372974074e-05,2.801476270259463e-07,0.0002999656045132603,3.4395486738697474e-08,1.1975463727909446,1.1631389678317474,0.002827762033198292,0.057313817118149105,0.000267780704231673,1.2323778324377663e-07,3.2096057985083734e-05,0.000575208326882417,0.11945946384920648,5.991694381647216e-07,0.0005399369813568105,1.7605694506725374e-06,1.513513902642335e-06,0.000138445938101992,0.0005510568757811679,6.239405924900541e-07,0.0013598967279909039,0.036001186756154754,3.442406184586199e-05,0.0001333768599447084,4.12250189737922e-06,1.956081780739201e-06,4.24
2.971988854426983e-05,2.801114557301903e-07,0.0002999655306440536,3.4469355945398896e-08,1.1975248425946066,1.1629866629313022,0.002827393523695495,0.0574366546540921,0.00026766360014602106,1.2425875954201633e-07,3.2212141094437446e-05,0.0005802227664667057,0.11945472432679631,6.097760709046366e-07,0.0005446658971342461,1.7917673179852277e-06,1.5403447106776482e-06,0.00013965293563754125,0.0005558552030802051,6.349222827515861e-07,0.001371851262121328,0.036147063649829475,3.44979374907714e-05,0.000133645845939406,4.148112062658208e-06,1.9907441905776547e-06,4.25
2.9719924699457106e-05,2.8007530054291334e-07,0.0002999654568064144,3.454319358462483e-08,1.1975031787382235,1.1628341291060456,0.0028270251792015828,0.05755943718924899,0.00026754643961095437,1.252853810865444e-07,3.232827500795959e-05,0.0005852679953509898,0.11944995553909218,6.205427286122377e-07,0.0005494239181806687,1.823436936062543e-06,1.5675815946628257e-06,0.00014086735468939277,0.000560682885658857,6.460686918446463e-07,0.0013838802649284233,0.03629313260381398,3.457178160474583e-05,0.00013391460832050587,4.173812379044316e-06,2.025930739395903e-06,4.26
2.9719960838542805e-05,2.8003916145721646e-07,0.00029996538300032033,3.46169996786656e-08,1.1974813807475841,1.1626813667670541,0.0028266569996450697,0.05768216474744191,0.0002674292233160743,1.2631766172485016e-07,3.244445902220132e-05,0.0005903441191818608,0.11944515738525749,6.314714016237236e-07,0.0005542111433423555,1.8555842011169374e-06,1.5952296397166134e-06,0.00014208922093718015,0.0005655400225629483,6.573818563728078e-07,0.0013959840036195028,0.03643939308090988,3.464559421003831e-05,0.00013418314710062998,4.199602883132328e-06,2.0616479781844517e-06,4.2700000000000005
2.9719996961533817e-05,2.8000303846620453e-07,0.0002999653092257492,3.469077424982405e-08,1.1974594481481735,1.1625283763243317,0.002826288984954515,0.05780483735247827,0.00026731195194842845,1.273556152747616e-07,3.2560692436297245e-05,0.0005954512436340578,0.11944032976443163,6.42564099645641e-07,0.0005590276714701991,1.888215067402149e-06,1.6232939812369503e-06,0.00014331856007038108,0.0005704267128425647,6.688638326415609e-07,0.0014081627456069617,0.036585844544955406,3.47193753289145e-05,0.00013445146229282897,4.225483611031819e-06,2.0979025224206115e-06,4.28
2.9720033068437034e-05,2.799669315629867e-07,0.0002999652354826786,3.476451732041561e-08,1.1974373804651746,1.1623751581868125,0.0028259211350585207,0.05792745502815098,0.00026719462619251516,1.2839925552439715e-07,3.2676974551960897e-05,0.0006005894744099013,0.11943547257573059,6.538228518892263e-07,0.0005638736014189991,1.921335547628612e-06,1.6517798052651206e-06,0.0001445553977882026,0.0005753430555513532,6.805166967941463e-07,0.0014204167585078374,0.036732486460822854,3.479312498365271e-05,0.00013471955391058057,4.251454598368896e-06,2.1347010525300424e-06,4.29
2.9720069159259344e-05,2.7993084074067644e-07,0.0002999651617710863,3.483822891276824e-08,1.1974151772234698,1.162221712762364,0.002825553449885733,0.05805001779823833,0.0002670772467302882,1.2944859623211779e-07,3.27933046734801e-05,0.0006057589172387274,0.11943058571824752,6.652497072052734e-07,0.0005687490320467502,1.954951713380707e-06,1.6806923488515875e-06,0.00014579975979946627,0.0005802891497458194,6.923425449479232e-07,0.0014327463101433645,0.03687931829441605,3.486684319654381e-05,0.0001349874219677879,4.2775158802879e-06,2.172050314350338e-06,4.3
2.9720105234007628e-05,2.798947659923912e-07,0.00029996508809094986,3.491190904922238e-08,1.1973928379476417,1.1620680404577908,0.0028251859293648425,0.058172525686503954,0.0002669598142411616,1.3050365112648115e-07,3.290968210771235e-05,0.0006109596778763229,0.11942566909105333,6.768467342195425e-07,0.0005736540622139352,1.989069695535907e-06,1.7100369004235598e-06,0.00014705167182249443,0.0005852650944846281,7.043434933312824e-07,0.0014451516685385474,0.03702633951266781,3.4940529989891215e-05,0.00013525506647877776,4.303667491453092e-06,2.209957119596719e-06,4.3100000000000005
2.9720141292688768e-05,2.798587073112527e-07,0.00029996501444224695,3.498555775213092e-08,1.1973703621619742,1.161914141678837,0.0028248185734245828,0.05829497871669691,0.0002668423294020141,1.3156443390619567e-07,3.3026106164080136e-05,0.0006161918621043624,0.1194207225931972,6.886160214687014e-07,0.0005785887907828162,2.02369568468579e-06,1.7398188001542604e-06,0.00014831115958499605,0.0005902709888279043,7.165216784210892e-07,0.0014576331019217337,0.03717354958353736,3.5014185386010864e-05,0.00013552248745829889,4.32990946605036e-06,2.2484283463297995e-06,4.32
2.9720177335309635e-05,2.798226646903869e-07,0.0002999649408249552,3.505917504385922e-08,1.1973477493904543,1.1617600168301905,0.0028244513819937313,0.05841737691255162,0.00026672479288719403,1.3263095824007703e-07,3.314257615456631e-05,0.0006214555757298515,0.11941574612370723,7.00559677536812e-07,0.0005835533166167316,2.0588359315589516e-06,1.770043440333944e-06,0.00014957824882395497,0.0005953069318365387,7.288792570806787e-07,0.0014701908787242088,0.03732094797600786,3.508780940723118e-05,0.00013578968492152042,4.3562418377889205e-06,2.2874709394254666e-06,4.33
2.97202133618771e-05,2.797866381229238e-07,0.0002999648672390523,3.5132760946785024e-08,1.1973249991567725,1.161605666315485,0.0028240843550011102,0.05853972029778788,0.0002666072053685241,1.337032377670049e-07,3.325909139370935e-05,0.0006267509245845676,0.11941073958159092,7.12679831192344e-07,0.0005885477385793911,2.094496747445791e-06,1.800716265742619e-06,0.00015085296528551698,0.0006003730225714911,7.414184066983877e-07,0.0014828252675797861,0.03746853416008383,3.5161402075893045e-05,0.00013605665888403009,4.382664639902982e-06,2.327091911046833e-06,4.34
2.9720249372398026e-05,2.797506276019977e-07,0.00029996479368451574,3.520631548329844e-08,1.1973021109843243,1.1614510905373043,0.0028237174923755846,0.05866200889611091,0.0002664895675153059,1.347812860958813e-07,3.337565119859863e-05,0.0006320780145245046,0.11940570286583581,7.249786315257351e-07,0.0005935721555341738,2.1306845046252e-06,1.8318427740245194e-06,0.00015213533472487867,0.000605469360093097,7.541413253266265e-07,0.0014955365373244159,0.037616307606788656,3.5234963414349805e-05,0.0001363234093618327,4.4091779051534365e-06,2.367298341118317e-06,4.3500000000000005
2.9720285366879276e-05,2.79714633120747e-07,0.0002999647201613232,3.5279838675801925e-08,1.1972790843962113,1.1612962898971848,0.0028233507940460642,0.05878424273121126,0.0002663718799943252,1.3586511680558906e-07,3.349225488886967e-05,0.0006374369514293208,0.11940063587541,7.374582480874801e-07,0.0005986266663434254,2.1674056367931387e-06,1.8634285160643014e-06,0.00015342538290617568,0.0006105960434603743,7.670502318214912e-07,0.0015083249569957922,0.037764267788161957,3.5308493444967146e-05,0.00013658993637134833,4.43578166582953e-06,2.4080973778018073e-06,4.36
2.972032134532771e-05,2.796786546723146e-07,0.0002999646466694523,3.535333054671023e-08,1.1972559189152425,1.1611412647956187,0.002822984259941502,0.0589064218267648,0.00026625414346985617,1.3695474344495286e-07,3.360890178669936e-05,0.0006428278412017863,0.11939553850926272,7.501208710267721e-07,0.0006037113698677618,2.2046666394931375e-06,1.8954790963650084e-06,0.00015472313560237314,0.0006157531717303346,7.801473659829266e-07,0.0015211907958329835,0.03791241417725718,3.538199219012313e-05,0.00013685623992941084,4.462475953750523e-06,2.449496237974974e-06,4.37
2.9720357307750177e-05,2.796426922498471e-07,0.0002999645732088806,3.542679111845041e-08,1.1972326140639349,1.160986015632058,0.0028226178899908956,0.05902854620643286,0.00026613635860366666,1.3805017953270012e-07,3.372559121680112e-05,0.0006482507897672363,0.11939041066632491,7.629687112306701e-07,0.0006088263649653686,2.242474070548681e-06,1.9280001734277623e-06,0.00015602861859515533,0.000620940843957292,7.934349886954274e-07,0.0015341343232760578,0.03806074624813901,3.54554596722082e-05,0.0001371223200532661,4.489260800267362e-06,2.49150220771167e-06,4.38
2.972039325415353e-05,2.796067458464956e-07,0.00029996449977958556,3.550022041346177e-08,1.197209169364515,1.1608305428049162,0.002822251684123286,0.059150615893862064,0.0002660185260550229,1.3915143855742357e-07,3.384232250642014e-05,0.0006537059030730225,0.11938525224550975,7.760040004638141e-07,0.0006139717504913059,2.280834550497519e-06,1.9609974601332248e-06,0.00015734185767481645,0.0006261591591921759,8.069153820692804e-07,0.0015471558089657235,0.03820926347588085,3.552889591362508e-05,0.00013738817676057038,4.5161362362643365e-06,2.5341226427644703e-06,4.39
2.972042918454461e-05,2.7957081545541536e-07,0.0002999644263815448,3.557361845419582e-08,1.19718558433892,1.160674846711573,0.0028218856422677577,0.05927263091268444,0.00026590064648069446,1.4025853397754475e-07,3.3959094985328486e-05,0.0006591932870879707,0.1193800631457132,7.892289915086786e-07,0.0006191476252968124,2.3197547630278997e-06,1.994476724124817e-06,0.0001586628786401522,0.0006314082164818445,8.205908495823563e-07,0.001560255522742979,0.038357965336562314,3.560230093678874e-05,0.00013765381006938885,4.543102292160711e-06,2.5773649690493515e-06,4.4
2.972046509893026e-05,2.795349010697657e-07,0.0002999643530147359,3.564698526311622e-08,1.1971618585087984,1.160518927748377,0.00282151976435344,0.05939459128651728,0.00026578272053495906,1.4137147922127803e-07,3.407590798582017e-05,0.0006647130478018341,0.1193748432658146,8.026459583063632e-07,0.0006243540882286105,2.359241455416697e-06,2.0284437881936897e-06,0.00015999170729835113,0.0006366881148683978,8.344637162224368e-07,0.001573433734648765,0.03850685130726665,3.56756747641264e-05,0.0001379192199981937,4.5701589979123715e-06,2.6212366831324706e-06,4.41
2.9720500997317315e-05,2.794990026827102e-07,0.0002999642796791363,3.572032086269882e-08,1.1971379913955111,1.160362786310648,0.0028211540503095063,0.059516497038963265,0.00026566474886960753,1.4249028768659698e-07,3.419276084270635e-05,0.0006702652912247583,0.1193695925046772,8.162571960979334e-07,0.0006295912381282169,2.39930143896951e-06,2.062904530665495e-06,0.0001613283694648878,0.000641998953388497,8.485363286301033e-07,0.0015866907149236355,0.03865592086607832,3.57490174180775e-05,0.00013818440656586273,4.5973063830134864e-06,2.665745352719141e-06,4.42
2.972053687971261e-05,2.794631202874168e-07,0.0002999642063747236,3.57936252754316e-08,1.197113982520133,1.1602064227926816,0.002820788500065173,0.05963834819361048,0.0002655467321339489,1.4361497274120045e-07,3.430965289331037e-05,0.0006758501233867387,0.1193643107611487,8.30065021566291e-07,0.000634859173831249,2.4399415894626546e-06,2.0978648857889115e-06,0.00016267289096341534,0.0006473408310726795,8.628110552421582e-07,0.0016000267340074285,0.038805173492080396,3.582232892109366e-05,0.0001384493697916777,4.624544476498123e-06,2.710898617144905e-06,4.43
2.972057274612297e-05,2.7942725387705756e-07,0.0002999641331014752,3.586689852381462e-08,1.197089831403453,1.1600498375877513,0.002820423113549701,0.05976014477403226,0.00026542867097481527,1.4474554772248034e-07,3.44265834774628e-05,0.0006814676503370875,0.11935899793406181,8.440717729785992e-07,0.0006401579941667366,2.4811688475871232e-06,2.133330844125966e-06,0.00016402529762565946,0.0006527138469446792,8.772902864355964e-07,0.0016134420625389502,0.038954608665352115,3.589560929563864e-05,0.00013871410969532272,4.651873306941867e-06,2.7567041878687973e-06,4.44
2.9720608596555218e-05,2.793914034448085e-07,0.00029996405985936866,3.594014063035996e-08,1.1970655375659762,1.1598930310881117,0.0028200578906923957,0.05988188680378731,0.0002653105660365666,1.4588202593749005e-07,3.4543551937496444e-05,0.0006871179781438959,0.11935365392223476,8.58279810329239e-07,0.0006454877979564323,2.522990219394455e-06,2.169308452944125e-06,0.0001653856152913121,0.0006581181000207448,8.919764346721178e-07,0.001626936971355662,0.03910422586696629,3.596885856418831e-05,0.00013897862629688252,4.679292902463443e-06,2.8031698489687283e-06,4.45
2.9720644431016176e-05,2.793555689838501e-07,0.0002999639866483814,3.6013351617591795e-08,1.1970411005279238,1.1597360036850026,0.0028196928314226056,0.060003574306419664,0.0002651924179610962,1.4702442066291474e-07,3.466055761824143e-05,0.000692801212893505,0.11934827862447192,8.726915154833211e-07,0.0006508486840141265,2.5654127767445905e-06,2.205803816610206e-06,0.00016675386980792695,0.0006635536893089644,9.068719346432005e-07,0.0016405117314933857,0.03925402457898688,3.604207674923062e-05,0.00013924291961684107,4.70680329072635e-06,2.8503034576390734e-06,4.46
2.972068024951266e-05,2.7931975048736696e-07,0.00029996391346849094,3.608653150804624e-08,1.1970165198092346,1.159578755768651,0.002819327935669724,0.060125207305458665,0.00026507422738783536,1.481727451450414e-07,3.477759986702016e-05,0.0006985174606899753,0.11934287193956425,8.873092923207282e-07,0.0006562407511449606,2.6084436577556476e-06,2.242823096986067e-06,0.00016813008703081407,0.0006690207138085867,9.219792434157086e-07,0.0016541666141860084,0.03940400428446644,3.611526387326558e-05,0.00013950698967607987,4.734404498940453e-06,2.8981129446903977e-06,4.47
2.9720716052051478e-05,2.792839479485479e-07,0.0002999638403196747,3.615968032427143e-08,1.1969917949295663,1.159421287728275,0.0028189632033631873,0.06024678582441906,0.00026495599495375853,1.4932701259973105e-07,3.489467803364229e-05,0.0007042668276545575,0.11933743376628991,9.021355668807119e-07,0.0006616640981447439,2.6520900672556714e-06,2.2803725138261116e-06,0.00016951429282293648,0.0006745192725093458,9.373008405780568e-07,0.0016679018908652,0.039554164467443656,3.618841995880524e-05,0.00013977083649587642,4.7620965538635935e-06,2.946606315051371e-06,4.48
2.972075183863944e-05,2.7924816136058596e-07,0.00029996376720191017,3.623279808882736e-08,1.1969669254082957,1.1592635999520864,0.002818598634432477,0.060368309886800774,0.0002648377212933885,1.5048723621239097e-07,3.501179147039963e-05,0.0007100494199251661,0.11933196400341477,9.171727875070258e-07,0.0006671188237992687,2.696359277236333e-06,2.318458345176592e-06,0.00017090651305480572,0.0006800494643907853,9.528392283869146e-07,0.0016817178331601352,0.03970450461294076,3.6261545028373586e-05,0.00014003446009790247,4.789879481803176e-06,2.995791648272853e-06,4.49
2.9720787609283348e-05,2.7921239071667835e-07,0.0002999636941151747,3.6305884824285974e-08,1.1969419107645198,1.1591056928272945,0.0028182342288071175,0.06048977951608917,0.00026471940703880144,1.5165342913794896e-07,3.512893953206116e-05,0.0007158653436558581,0.11932646254969292,9.324234249936153e-07,0.0006726050268836314,2.741258627308626e-06,2.3570869277767554e-06,0.00017230677360437996,0.0006856113884215884,9.685969319144728e-07,0.0016956147128972315,0.03985502420696115,3.6334639104506596e-05,0.0001402978605042227,4.817753308617777e-06,3.0456770990341926e-06,4.5
2.972082336399e-05,2.7917663601002645e-07,0.0002999636210594458,3.637894055323106e-08,1.1969167505170573,1.1589475667401083,0.0028178699864166786,0.06061119473575485,0.0002646010528196318,1.528256045008277e-07,3.5246121575867884e-05,0.0007217147050163091,0.11932092930386727,9.478899727308405e-07,0.0006781228061615512,2.7867955251605055e-06,2.3962646574617853e-06,0.0001737151003569609,0.0006912051435589038,9.845764991962491e-07,0.0017095928020998885,0.040005722736486816,3.640770220975215e-05,0.000140561037737293,4.845718059718722e-06,3.0962708976516895e-06,4.51
2.972085910276619e-05,2.791408972338359e-07,0.0002999635480347007,3.645196529825826e-08,1.1968914441844487,1.1587892220757405,0.002817505907190773,0.06073255556925378,0.00026448265926307785,1.5400377539492065e-07,3.536333696152775e-05,0.0007275976101912934,0.11931536416467001,9.635749468522544e-07,0.0006836722603846913,2.832977447016517e-06,2.435997989567586e-06,0.00017513151920509217,0.0006968308287476764,1.0007805013794501e-06,0.0017236523729882401,0.040156599689475894,3.648073436667004e-05,0.000140823991819959,4.873773760071672e-06,3.1475813505892648e-06,4.5200000000000005
2.972089482561871e-05,2.7910517438131653e-07,0.000299963475040917,3.652495908197499e-08,1.1968659912849577,1.1586306592184104,0.002817141991059058,0.06085386204002716,0.0002643642269939065,1.5518795488356817e-07,3.54805850512105e-05,0.0007335141653801657,0.11930976703082319,9.794808863819185e-07,0.0006892534882919803,2.8798119380994017e-06,2.476293439337384e-06,0.00017655605604845767,0.0007024885429199765,1.017211532871877e-06,0.0017377936979789085,0.0403076545548601,3.655373559783188e-05,0.00014108672277545433,4.901920434198185e-06,3.199616840971327e-06,4.53
