Time,FA,HETE,PGH2,PGE2,PGF2a,PGD2,PGJ2,dPGJ2,AA,LPS,DG,GPCho,dPGD2,k1,k2,k3,k4,k5,k6,k7,k8,k9,k10,k11,k12,k13,k14,k15,k16,k17,k18,k19,k20,k21,k22,DNA,DGperDNA,onepmol,t0,t1,t2,t3,t4,t5,t6,timevalue,zero,LPSactivity,LPSslope,LPSint,LPSslopezero,LPSslope1,LPSslope3,LPSintzero,LPSint1,LPSint3,DGactivity,DGint,DGslope,DGslopezero,DGslope1,DGslope2,DGslope3,DGslope4,DGslope5,DGslope6,DGintzero,DGint1,DGint2,DGint3,DGint4,DGint5,DGint6,GPChoratio,GPChoint,GPChoslope,GPChoslopezero,GPChoslope1,GPChoslope2,GPChoslope3,GPChoslope4,GPChoslope5,GPChoslope6,GPChointzero,GPChoint1,GPChoint2,GPChoint3,GPChoint4,GPChoint5,GPChoint6,c1,r2,r3,r7,r5,r11,r10,r8,r4,r9,r13,r14,r15,r16,r17,r18,r19,r20,r21,r22,r1,r6,r12
9.02,1.0,5.3779805169123245,4.898840804063253,15.31819186409258,4.580439724066848,158.46248158178722,44.153224326850754,3.880653461906318,109.90467855549197,0.5,-1.013853958457369e-14,0.7498380341911054,25.234749425135636,355.637,1e-15,1e-15,1e-15,1e-15,0.33,1e-15,0.007,0.187,0.024,0.111,0.098,0.204,1e-15,0.061,1e-15,3.116,0.054,0.029,0.014,0.034,0.116,1.0,1.0,1.0,0.0,0.5,1.0,2.0,4.0,8.0,12.0,9.02,0.0,0.0,0.0,0.0,2.0,-0.6667,0.0,0.0,1.3335,0.0,1.3962219999999999,0.7549,0.0711,0.3014,-0.1572,0.0439,-0.0913,0.0976,0.0711,0.0846,1.0,1.2292,1.0282,1.2987,0.543,0.7549,0.5927,0.9076408668573551,41.93,27.08,-158.43,112.28,24.31,-39.93,5.48,27.08,-4.874,315.3137,179.96,267.93,396.41,214.77,41.93,425.43,1.0,1e-15,1.3962219999999999e-15,6.8058364335583e-16,9.502458556935635e-16,12.199419319659608,3.6828319224505464,0.7693327498884438,1.0990467855549198e-13,1.0056823566626047,0.9993635240289036,1.531819186409258e-14,0.29882928904785844,4.5804397240668485e-15,15.264787945461098,8.55697400541651,4.595411965871829,0.35328649195189893,1.5012096271129258,0.45015580158113294,0.0,0.0,0.0
9.03,1.0,5.37561338233047,4.892037502463892,15.328178561429135,4.583425942388073,158.48349077282177,44.22377575156294,3.8911698889247304,109.73827953964486,0.5,-1.0152505359577409e-14,0.7498380341911054,25.277170807602992,355.637,1e-15,1e-15,1e-15,1e-15,0.33,1e-15,0.007,0.187,0.024,0.111,0.098,0.204,1e-15,0.061,1e-15,3.116,0.054,0.029,0.014,0.034,0.116,1.0,1.0,1.0,0.0,0.5,1.0,2.0,4.0,8.0,12.0,9.03,0.0,0.0,0.0,0.0,2.0,-0.6667,0.0,0.0,1.3335,0.0,1.396933,0.7549,0.0711,0.3014,-0.1572,0.0439,-0.0913,0.0976,0.0711,0.0846,1.0,1.2292,1.0282,1.2987,0.543,0.7549,0.5927,0.9084996941141471,41.93,27.08,-158.43,112.28,24.31,-39.93,5.48,27.08,-4.874,315.3137,179.96,267.93,396.41,214.77,41.93,425.43,1.0,1e-15,1.396933e-15,6.812276246977727e-16,9.516293494519337e-16,12.18094902890058,3.6791285772517135,0.768167956777514,1.0973827953964487e-13,1.005239702495798,0.9979756505026339,1.5328178561429137e-14,0.2984142876502974,4.583425942388074e-15,15.243588857677487,8.558108501732375,4.5960212324118315,0.3538803913064419,1.50360837555314,0.45137570711526875,0.0,0.0,0.0
9.040000000000001,1.0,5.373239043985289,4.885242501319,15.338151388099973,4.586408013108274,158.50427076669087,44.29431446413973,3.9016980961324266,109.57211374827136,0.5,-1.0166478244580436e-14,0.7498380341911054,25.319592305638295,355.637,1e-15,1e-15,1e-15,1e-15,0.33,1e-15,0.007,0.187,0.024,0.111,0.098,0.204,1e-15,0.061,1e-15,3.116,0.054,0.029,0.014,0.034,0.116,1.0,1.0,1.0,0.0,0.5,1.0,2.0,4.0,8.0,12.0,9.040000000000001,0.0,0.0,0.0,0.0,2.0,-0.6667,0.0,0.0,1.3335,0.0,1.397644,0.7549,0.0711,0.3014,-0.1572,0.0439,-0.0913,0.0976,0.0711,0.0846,1.0,1.2292,1.0282,1.2987,0.543,0.7549,0.5927,0.9093585213709395,41.93,27.08,-158.43,112.28,24.31,-39.93,5.48,27.08,-4.874,315.3137,179.96,267.93,396.41,214.77,41.93,425.43,1.0,1e-15,1.3976440000000002e-15,6.818716060397157e-16,9.530137589517725e-16,12.162504626058121,3.675427376342136,0.7670047962378995,1.0957211374827137e-13,1.004795701225249,0.9965894702690761,1.5338151388099976e-14,0.297999792580459,4.586408013108274e-15,15.222415634110005,8.559230621401307,4.5966238522340355,0.3544742922789361,1.5060066917807509,0.4525969791513615,0.0,0.0,0.0
9.05,1.0,5.370857532497707,4.878455804491622,15.348110360983553,4.589385941274443,158.52482201539743,44.36484034211982,3.9122380657664735,109.40618088122666,0.5,-1.0180458239582767e-14,0.7498380341911053,25.362013851274188,355.637,1e-15,1e-15,1e-15,1e-15,0.33,1e-15,0.007,0.187,0.024,0.111,0.098,0.204,1e-15,0.061,1e-15,3.116,0.054,0.029,0.014,0.034,0.116,1.0,1.0,1.0,0.0,0.5,1.0,2.0,4.0,8.0,12.0,9.05,0.0,0.0,0.0,0.0,2.0,-0.6667,0.0,0.0,1.3335,0.0,1.398355,0.7549,0.0711,0.3014,-0.1572,0.0439,-0.0913,0.0976,0.0711,0.0846,1.0,1.2292,1.0282,1.2987,0.543,0.7549,0.5927,0.9102173486277318,41.93,27.08,-158.43,112.28,24.31,-39.93,5.48,27.08,-4.874,315.3137,179.96,267.93,396.41,214.77,41.93,425.43,1.0,1e-15,1.3983550000000002e-15,6.825155873816585e-16,9.54399084193079e-16,12.14408607781616,3.6717283215880254,0.7658432661685867,1.0940618088122666e-13,1.0043503585770712,0.9952049841162909,1.5348110360983553e-14,0.29758580407398894,4.5893859412744436e-15,15.201268286795896,8.560340388831461,4.5972198384465255,0.3550681939178386,1.508404571632074,0.45381961562891093,0.0,0.0,0.0
9.06,1.0,5.36846887848865,4.871677415844797,15.358055496958345,4.592359731933572,158.54514497094445,44.435353263041904,3.9227897800639435,109.24048063836587,0.5,-1.0194445344584397e-14,0.7498380341911053,25.404435376543322,355.637,1e-15,1e-15,1e-15,1e-15,0.33,1e-15,0.007,0.187,0.024,0.111,0.098,0.204,1e-15,0.061,1e-15,3.116,0.054,0.029,0.014,0.034,0.116,1.0,1.0,1.0,0.0,0.5,1.0,2.0,4.0,8.0,12.0,9.06,0.0,0.0,0.0,0.0,2.0,-0.6667,0.0,0.0,1.3335,0.0,1.399066,0.7549,0.0711,0.3014,-0.1572,0.0439,-0.0913,0.0976,0.0711,0.0846,1.0,1.2292,1.0282,1.2987,0.543,0.7549,0.5927,0.9110761758845238,41.93,27.08,-158.43,112.28,24.31,-39.93,5.48,27.08,-4.874,315.3137,179.96,267.93,396.41,214.77,41.93,425.43,1.0,1e-15,1.399066e-15,6.831595687236012e-16,9.557853251758536e-16,12.125693350858612,3.6680314148351036,0.7646833644685611,1.0924048063836587e-13,1.0039036802773775,0.9938221928323385,1.5358055496958345e-14,0.2971723223665326,4.592359731933572e-15,15.180146827772388,8.561437828431,4.5978092041573895,0.3556620952716065,1.5108020109434248,0.4550436144874175,0.0,0.0,0.0
9.07,1.0,5.3660731125790395,4.864907339241567,15.367986812902815,4.595329390132654,158.5652400853349,44.5058531044447,3.933353221261907,109.07501271954413,0.5,-1.0208439559585326e-14,0.7498380341911053,25.446856813478355,355.637,1e-15,1e-15,1e-15,1e-15,0.33,1e-15,0.007,0.187,0.024,0.111,0.098,0.204,1e-15,0.061,1e-15,3.116,0.054,0.029,0.014,0.034,0.116,1.0,1.0,1.0,0.0,0.5,1.0,2.0,4.0,8.0,12.0,9.07,0.0,0.0,0.0,0.0,2.0,-0.6667,0.0,0.0,1.3335,0.0,1.399777,0.7549,0.0711,0.3014,-0.1572,0.0439,-0.0913,0.0976,0.0711,0.0846,1.0,1.2292,1.0282,1.2987,0.543,0.7549,0.5927,0.911935003141316,41.93,27.08,-158.43,112.28,24.31,-39.93,5.48,27.08,-4.874,315.3137,179.96,267.93,396.41,214.77,41.93,425.43,1.0,1e-15,1.3997770000000002e-15,6.838035500655439e-16,9.571724819000968e-16,12.1073264118694,3.6643366579086085,0.7635250890368089,1.0907501271954414e-13,1.0034556720522805,0.9924410972052796,1.5367986812902815e-14,0.2967593476937356,4.595329390132654e-15,15.159051269076723,8.562522964608084,4.598391962474712,0.35625599538869696,1.5131990055511197,0.45626897366638125,0.0,0.0,0.0
9.08,1.0,5.36367026016298,4.858145554351723,15.377904325894091,4.598294920978084,158.58510778835938,44.576339763081684,3.943928370204799,108.90977684692358,0.5,-1.0222440884585802e-14,0.7498380341911053,25.489278103570808,355.637,1e-15,1e-15,1e-15,1e-15,0.33,1e-15,0.007,0.187,0.024,0.111,0.098,0.204,1e-15,0.061,1e-15,3.116,0.054,0.029,0.014,0.034,0.116,1.0,1.0,1.0,0.0,0.5,1.0,2.0,4.0,8.0,12.0,9.08,0.0,0.0,0.0,0.0,2.0,-0.6667,0.0,0.0,1.3335,0.0,1.400488,0.7549,0.0711,0.3014,-0.1572,0.0439,-0.0913,0.0976,0.0711,0.0846,1.0,1.2292,1.0282,1.2987,0.543,0.7549,0.5927,0.9127938303981084,41.93,27.08,-158.43,112.28,24.31,-39.93,5.48,27.08,-4.874,315.3137,179.96,267.93,396.41,214.77,41.93,425.43,1.0,1e-15,1.400488e-15,6.844475314074868e-16,9.585605543658081e-16,12.088985230008518,3.6606440533630638,0.7623684379284651,1.0890977684692358e-13,1.0030063386504773,0.9910616930877515,1.5377904325894093e-14,0.29634687881545513,4.598294920978084e-15,15.13798154735997,8.563595820571406,4.598968125862422,0.3568498934499913,1.5155955519447775,0.4574956909437567,0.0,0.0,0.0
9.09,1.0,5.361260328437484,4.851391956616649,15.387808053700937,4.601256329783072,158.60474843247667,44.64681320260235,3.954515202888614,108.7447728203278,0.5,-1.023644931958695e-14,0.7498380341911052,25.531699221243052,355.637,1e-15,1e-15,1e-15,1e-15,0.33,1e-15,0.007,0.187,0.024,0.111,0.098,0.204,1e-15,0.061,1e-15,3.116,0.054,0.029,0.014,0.034,0.116,1.0,1.0,1.0,0.0,0.5,1.0,2.0,4.0,8.0,12.0,9.09,0.0,0.0,0.0,0.0,2.0,-0.6667,0.0,0.0,1.3335,0.0,1.401199,0.7549,0.0711,0.3014,-0.1572,0.0439,-0.0913,0.0976,0.0711,0.0846,1.0,1.2292,1.0282,1.2987,0.543,0.7549,0.5927,0.9136526576549006,41.93,27.08,-158.43,112.28,24.31,-39.93,5.48,27.08,-4.874,315.3137,179.96,267.93,396.41,214.77,41.93,425.43,1.0,1e-15,1.4011990000000002e-15,6.850915127494295e-16,9.599495425729878e-16,12.070669783056385,3.6569536063456924,0.7612134097422946,1.0874477282032781e-13,1.0025556814178096,0.9896839591497962,1.5387808053700938e-14,0.29593490935361555,4.601256329783073e-15,15.116937336817477,8.56465641535374,4.599537704541824,0.3574437890974027,1.5179916488884801,0.45872376353507927,0.0,0.0,0.0
9.1,1.0,5.3588433675612235,4.84464664033325,15.397698012459227,4.604213621372561,158.62416255271896,44.71727322872091,3.9651137067560676,108.58000025622881,0.5,-1.0250464864587826e-14,0.7498380341911052,25.574120063170724,355.637,1e-15,1e-15,1e-15,1e-15,0.33,1e-15,0.007,0.187,0.024,0.111,0.098,0.204,1e-15,0.061,1e-15,3.116,0.054,0.029,0.014,0.034,0.116,1.0,1.0,1.0,0.0,0.5,1.0,2.0,4.0,8.0,12.0,9.1,0.0,0.0,0.0,0.0,2.0,-0.6667,0.0,0.0,1.3335,0.0,1.40191,0.7549,0.0711,0.3014,-0.1572,0.0439,-0.0913,0.0976,0.0711,0.0846,1.0,1.2292,1.0282,1.2987,0.543,0.7549,0.5927,0.9145114849116925,41.93,27.08,-158.43,112.28,24.31,-39.93,5.48,27.08,-4.874,315.3137,179.96,267.93,396.41,214.77,41.93,425.43,1.0,1e-15,1.4019100000000001e-15,6.857354940913722e-16,9.613394465216356e-16,12.052380028441398,3.653265315821034,0.7600600017936017,1.0858000025622883e-13,1.0021037097339487,0.9883079146279831,1.539769801245923e-14,0.2955234450603283,4.604213621372561e-15,15.095918931278408,8.565704777846824,4.60010071402885,0.35803768088439014,1.5203872897765112,0.4599531899837039,0.0,0.0,0.0
9.11,1.0,5.3564194073618925,4.83790960569297,15.407574219077578,4.607166800802558,158.64335059771824,44.787719721892124,3.9757238638328802,108.41545885786714,0.5,-1.0264487519588467e-14,0.7498380341911052,25.61654056282196,355.637,1e-15,1e-15,1e-15,1e-15,0.33,1e-15,0.007,0.187,0.024,0.111,0.098,0.204,1e-15,0.061,1e-15,3.116,0.054,0.029,0.014,0.034,0.116,1.0,1.0,1.0,0.0,0.5,1.0,2.0,4.0,8.0,12.0,9.11,0.0,0.0,0.0,0.0,2.0,-0.6667,0.0,0.0,1.3335,0.0,1.402621,0.7549,0.0711,0.3014,-0.1572,0.0439,-0.0913,0.0976,0.0711,0.0846,1.0,1.2292,1.0282,1.2987,0.543,0.7549,0.5927,0.9153703121684849,41.93,27.08,-158.43,112.28,24.31,-39.93,5.48,27.08,-4.874,315.3137,179.96,267.93,396.41,214.77,41.93,425.43,1.0,1e-15,1.402621e-15,6.863794754333151e-16,9.627302662117516e-16,12.034115933223251,3.649579183648331,0.75890821200507,1.0841545885786714e-13,1.001650429176674,0.9869335595613659,1.5407574219077577e-14,0.2951124859472712,4.607166800802558e-15,15.074926331339295,8.566740932276785,4.6006571673338295,0.35863156787950745,1.5227824705443322,0.4611839682046141,0.0,0.0,0.0
9.120000000000001,1.0,5.353988477667185,4.831180852887244,15.417436690464605,4.610115873129072,158.6623130161065,44.85815256257077,3.986345656144776,108.2511483284832,0.5,-1.027851728458891e-14,0.7498380341911052,25.658960653664913,355.637,1e-15,1e-15,1e-15,1e-15,0.33,1e-15,0.007,0.187,0.024,0.111,0.098,0.204,1e-15,0.061,1e-15,3.116,0.054,0.029,0.014,0.034,0.116,1.0,1.0,1.0,0.0,0.5,1.0,2.0,4.0,8.0,12.0,9.120000000000001,0.0,0.0,0.0,0.0,2.0,-0.6667,0.0,0.0,1.3335,0.0,1.403332,0.7549,0.0711,0.3014,-0.1572,0.0439,-0.0913,0.0976,0.0711,0.0846,1.0,1.2292,1.0282,1.2987,0.543,0.7549,0.5927,0.9162291394252773,41.93,27.08,-158.43,112.28,24.31,-39.93,5.48,27.08,-4.874,315.3137,179.96,267.93,396.41,214.77,41.93,425.43,1.0,1e-15,1.4033320000000001e-15,6.87023456775258e-16,9.641220016433363e-16,12.015877464461635,3.645895211666568,0.7577580382993824,1.0825114832848321e-13,1.0011958453237637,0.9855608939889977,1.5417436690464606e-14,0.2947020320261219,4.610115873129072e-15,15.053959537596654,8.567764902869751,4.601207077467089,0.3592254491513088,1.5251771871274065,0.46241609611279405,0.0,0.0,0.0
9.13,1.0,5.351550608304797,4.824460382107514,15.427285443528923,4.613060843408108,158.6810502565157,44.9285716312116,3.9969790657174733,108.08706837131753,0.5,-1.0292554159589184e-14,0.7498380341911052,25.70138026916771,355.637,1e-15,1e-15,1e-15,1e-15,0.33,1e-15,0.007,0.187,0.024,0.111,0.098,0.204,1e-15,0.061,1e-15,3.116,0.054,0.029,0.014,0.034,0.116,1.0,1.0,1.0,0.0,0.5,1.0,2.0,4.0,8.0,12.0,9.13,0.0,0.0,0.0,0.0,2.0,-0.6667,0.0,0.0,1.3335,0.0,1.4040430000000002,0.7549,0.0711,0.3014,-0.1572,0.0439,-0.0913,0.0976,0.0711,0.0846,1.0,1.2292,1.0282,1.2987,0.543,0.7549,0.5927,0.9170879666820693,41.93,27.08,-158.43,112.28,24.31,-39.93,5.48,27.08,-4.874,315.3137,179.96,267.93,396.41,214.77,41.93,425.43,1.0,1e-15,1.4040430000000003e-15,6.876674381172007e-16,9.655146528163888e-16,11.997664589216246,3.642213401694475,0.7566094785992227,1.0808706837131754e-13,1.000739963752997,0.9841899179499327,1.5427285443528925e-14,0.2942920833085583,4.613060843408108e-15,15.033018550647014,8.568776713851848,4.601750457438956,0.35981932376834797,1.5275714354611944,0.46364957162322695,0.0,0.0,0.0
9.14,1.0,5.349105829102424,4.817748193545217,15.437120495179148,4.616001716695675,158.69956276757785,44.998976808269376,4.007624074576696,107.92321868961061,0.5,-1.0306598144589327e-14,0.7498380341911052,25.743799342798503,355.637,1e-15,1e-15,1e-15,1e-15,0.33,1e-15,0.007,0.187,0.024,0.111,0.098,0.204,1e-15,0.061,1e-15,3.116,0.054,0.029,0.014,0.034,0.116,1.0,1.0,1.0,0.0,0.5,1.0,2.0,4.0,8.0,12.0,9.14,0.0,0.0,0.0,0.0,2.0,-0.6667,0.0,0.0,1.3335,0.0,1.404754,0.7549,0.0711,0.3014,-0.1572,0.0439,-0.0913,0.0976,0.0711,0.0846,1.0,1.2292,1.0282,1.2987,0.543,0.7549,0.5927,0.9179467939388615,41.93,27.08,-158.43,112.28,24.31,-39.93,5.48,27.08,-4.874,315.3137,179.96,267.93,396.41,214.77,41.93,425.43,1.0,1e-15,1.4047540000000003e-15,6.883114194591435e-16,9.669082197309096e-16,11.979477274546777,3.638533755530526,0.7554625308272742,1.0792321868961061e-13,1.0002827900421531,0.9828206314832242,1.5437120495179147e-14,0.29388263980625823,4.616001716695675e-15,15.012103371086898,8.569776389449203,4.602287320259758,0.36041319079917905,1.5299652114811588,0.46488439265089676,0.0,0.0,0.0
9.15,1.0,5.346654169887758,4.811044287391793,15.446941862323897,4.618938498047781,158.71785099792493,45.06936797419888,4.018280664748166,107.75959898660288,0.5,-1.0320649239589376e-14,0.7498380341911051,25.786217808025437,355.637,1e-15,1e-15,1e-15,1e-15,0.33,1e-15,0.007,0.187,0.024,0.111,0.098,0.204,1e-15,0.061,1e-15,3.116,0.054,0.029,0.014,0.034,0.116,1.0,1.0,1.0,0.0,0.5,1.0,2.0,4.0,8.0,12.0,9.15,0.0,0.0,0.0,0.0,2.0,-0.6667,0.0,0.0,1.3335,0.0,1.405465,0.7549,0.0711,0.3014,-0.1572,0.0439,-0.0913,0.0976,0.0711,0.0846,1.0,1.2292,1.0282,1.2987,0.543,0.7549,0.5927,0.9188056211956538,41.93,27.08,-158.43,112.28,24.31,-39.93,5.48,27.08,-4.874,315.3137,179.96,267.93,396.41,214.77,41.93,425.43,1.0,1e-15,1.405465e-15,6.889554008010862e-16,9.683027023868987e-16,11.96131548751292,3.63485627495294,0.7543171929062202,1.0775959898660289e-13,0.9998243297690108,0.9814530346279257,1.5446941862323897e-14,0.29347370153089936,4.618938498047781e-15,14.991213999512826,8.570763953887946,4.602817678939823,0.3610070493123561,1.5323585111227622,0.46612055711078726,0.0,0.0,0.0
9.16,1.0,5.344195660488496,4.804348663838681,15.456749561871785,4.621871192520434,158.73591539618894,45.13974500945488,4.0289488182576045,107.59620896553484,0.5,-1.0334707444589365e-14,0.7498380341911051,25.828635598316648,355.637,1e-15,1e-15,1e-15,1e-15,0.33,1e-15,0.007,0.187,0.024,0.111,0.098,0.204,1e-15,0.061,1e-15,3.116,0.054,0.029,0.014,0.034,0.116,1.0,1.0,1.0,0.0,0.5,1.0,2.0,4.0,8.0,12.0,9.16,0.0,0.0,0.0,0.0,2.0,-0.6667,0.0,0.0,1.3335,0.0,1.4061759999999999,0.7549,0.0711,0.3014,-0.1572,0.0439,-0.0913,0.0976,0.0711,0.0846,1.0,1.2292,1.0282,1.2987,0.543,0.7549,0.5927,0.919664448452446,41.93,27.08,-158.43,112.28,24.31,-39.93,5.48,27.08,-4.874,315.3137,179.96,267.93,396.41,214.77,41.93,425.43,1.0,1e-15,1.406176e-15,6.89599382143029e-16,9.69698100784356e-16,11.943179195174368,3.631180961719678,0.7531734627587439,1.0759620896553485e-13,0.9993645885113487,0.9800871274230909,1.5456749561871787e-14,0.29306526849415954,4.621871192520434e-15,14.970350436521331,8.571739431394203,4.60334154648948,0.36160089837643306,1.534751330321466,0.4673580629178821,0.0,0.0,0.0
9.17,1.0,5.341730330732331,4.79766132307732,15.466543610731426,4.624799805169641,158.75375641100183,45.210107794492124,4.039628517130734,107.43304832964698,0.5,-1.034877275958933e-14,0.7498380341911051,25.871052647140285,355.637,1e-15,1e-15,1e-15,1e-15,0.33,1e-15,0.007,0.187,0.024,0.111,0.098,0.204,1e-15,0.061,1e-15,3.116,0.054,0.029,0.014,0.034,0.116,1.0,1.0,1.0,0.0,0.5,1.0,2.0,4.0,8.0,12.0,9.17,0.0,0.0,0.0,0.0,2.0,-0.6667,0.0,0.0,1.3335,0.0,1.406887,0.7549,0.0711,0.3014,-0.1572,0.0439,-0.0913,0.0976,0.0711,0.0846,1.0,1.2292,1.0282,1.2987,0.543,0.7549,0.5927,0.920523275709238,41.93,27.08,-158.43,112.28,24.31,-39.93,5.48,27.08,-4.874,315.3137,179.96,267.93,396.41,214.77,41.93,425.43,1.0,1e-15,1.406887e-15,6.902433634849717e-16,9.710944149232813e-16,11.925068364590814,3.627507817568449,0.7520313383075289,1.0743304832964698e-13,0.998903571846946,0.9787229099077732,1.5466543610731427e-14,0.29265734070771654,4.624799805169641e-15,14.94951268270893,8.5727028461941,4.603858935919053,0.362194737059964,1.5371436650127324,0.4685969079871652,0.0,0.0,0.0
9.18,1.0,5.339258210446959,4.790982265299149,15.476324025811438,4.627724341051408,158.77137449099564,45.2804562097654,4.050319743393277,107.27011678217976,0.5,-1.0362845184589306e-14,0.7498380341911051,25.913468887964488,355.637,1e-15,1e-15,1e-15,1e-15,0.33,1e-15,0.007,0.187,0.024,0.111,0.098,0.204,1e-15,0.061,1e-15,3.116,0.054,0.029,0.014,0.034,0.116,1.0,1.0,1.0,0.0,0.5,1.0,2.0,4.0,8.0,12.0,9.18,0.0,0.0,0.0,0.0,2.0,-0.6667,0.0,0.0,1.3335,0.0,1.4075980000000001,0.7549,0.0711,0.3014,-0.1572,0.0439,-0.0913,0.0976,0.0711,0.0846,1.0,1.2292,1.0282,1.2987,0.543,0.7549,0.5927,0.9213821029660303,41.93,27.08,-158.43,112.28,24.31,-39.93,5.48,27.08,-4.874,315.3137,179.96,267.93,396.41,214.77,41.93,425.43,1.0,1e-15,1.4075980000000002e-15,6.908873448269146e-16,9.724916448036754e-16,11.906982962821953,3.623836844216704,0.7508908174752583,1.0727011678217977e-13,0.9984412853535812,0.9773603821210264,1.547632402581144e-14,0.2922499181832481,4.627724341051408e-15,14.92870073867215,8.573654222513765,4.604369860238874,0.3627885644315028,1.5395355111320237,0.46983709023362014,0.0,0.0,0.0
9.19,1.0,5.33677930222766,4.784311398013184,15.486090822941405,4.630644804899094,158.78876993496272,45.350790236968685,4.061022472132125,107.10741414435755,0.5,-1.0376924719588898e-14,0.749838034191105,25.955884304173022,355.637,1e-15,1e-15,1e-15,1e-15,0.33,1e-15,0.007,0.187,0.024,0.111,0.098,0.204,1e-15,0.061,1e-15,3.116,0.054,0.029,0.014,0.034,0.116,1.0,1.0,1.0,0.0,0.5,1.0,2.0,4.0,8.0,12.0,9.19,0.0,0.0,0.0,0.0,2.0,-0.6667,0.0,0.0,1.3335,0.0,1.408309,0.7549,0.0711,0.3014,-0.1572,0.0439,-0.0913,0.0976,0.0711,0.0846,1.0,1.2292,1.0282,1.2987,0.543,0.7549,0.5927,0.9222409302228225,41.93,27.08,-158.43,112.28,24.31,-39.93,5.48,27.08,-4.874,315.3137,179.96,267.93,396.41,214.77,41.93,425.43,1.0,1e-15,1.4083090000000002e-15,6.915313261688573e-16,9.738897904255372e-16,11.888922970023689,3.620168047349425,0.7497518990105029,1.0710741414435755e-13,0.9979777295165724,0.9759995251946895,1.5486090822941406e-14,0.2918429952788042,4.630644804899095e-15,14.907914316209082,8.574593576487986,4.604874328113919,0.36338238025842234,1.5419268680569354,0.4710786067673265,0.0,0.0,0.0
9.200000000000001,1.0,5.334293651028797,4.777648772892753,15.495844019629308,4.633561201947928,158.80594327476575,45.421109700321864,4.071736689227282,106.94494005388485,0.5,-1.0391011364588381e-14,0.749838034191105,25.998298801507627,355.637,1e-15,1e-15,1e-15,1e-15,0.33,1e-15,0.007,0.187,0.024,0.111,0.098,0.204,1e-15,0.061,1e-15,3.116,0.054,0.029,0.014,0.034,0.116,1.0,1.0,1.0,0.0,0.5,1.0,2.0,4.0,8.0,12.0,9.200000000000001,0.0,0.0,0.0,0.0,2.0,-0.6667,0.0,0.0,1.3335,0.0,1.40902,0.7549,0.0711,0.3014,-0.1572,0.0439,-0.0913,0.0976,0.0711,0.0846,1.0,1.2292,1.0282,1.2987,0.543,0.7549,0.5927,0.9230997574796149,41.93,27.08,-158.43,112.28,24.31,-39.93,5.48,27.08,-4.874,315.3137,179.96,267.93,396.41,214.77,41.93,425.43,1.0,1e-15,1.40902e-15,6.921753075108003e-16,9.752888517888677e-16,11.870888345981218,3.6165014264333957,0.748614580377194,1.0694494005388486e-13,0.997512912742385,0.9746403496701215,1.549584401962931e-14,0.2914365751464579,4.633561201947928e-15,14.887153576333818,8.57552093683735,4.605372354968207,0.36397618322110675,1.5443177298109434,0.47232145595036473,0.0,0.0,0.0
9.21,1.0,5.331801289306421,4.770994399074613,15.505583632887904,4.636473537285057,158.82289497349868,45.491414470508495,4.082462377374173,106.78269420261486,0.5,-1.0405105119587829e-14,0.749838034191105,26.040712308618794,355.637,1e-15,1e-15,1e-15,1e-15,0.33,1e-15,0.007,0.187,0.024,0.111,0.098,0.204,1e-15,0.061,1e-15,3.116,0.054,0.029,0.014,0.034,0.116,1.0,1.0,1.0,0.0,0.5,1.0,2.0,4.0,8.0,12.0,9.21,0.0,0.0,0.0,0.0,2.0,-0.6667,0.0,0.0,1.3335,0.0,1.409731,0.7549,0.0711,0.3014,-0.1572,0.0439,-0.0913,0.0976,0.0711,0.0846,1.0,1.2292,1.0282,1.2987,0.543,0.7549,0.5927,0.9239585847364069,41.93,27.08,-158.43,112.28,24.31,-39.93,5.48,27.08,-4.874,315.3137,179.96,267.93,396.41,214.77,41.93,425.43,1.0,1e-15,1.4097310000000001e-15,6.928192888527429e-16,9.76688828893666e-16,11.85287905649025,3.612836982742715,0.747478859418304,1.0678269420261487e-13,0.9970468411003007,0.973282857411221,1.5505583632887906e-14,0.2910306583435514,4.6364735372850574e-15,14.866418547516496,8.576436328568928,4.605863954231462,0.3645699723206631,1.5467080919972889,0.4735656357754041,0.0,0.0,0.0
