_1_task1,x_1_task1,y_2_task1,z_3_task1
380.0,22644764.844502345,53403527.2107927,405302193.03792864
380.8,22494782.009100113,53118596.657673076,406742667.9350842
381.6,22345478.760337513,52833735.12053234,408191122.3709905
382.40000000000003,22196856.584685884,52548966.39483643,409647502.19746554
383.20000000000005,22048916.91018268,52264314.09922329,411111751.45485353
384.0,21901661.10506154,51979801.66643036,412583812.3594211
384.8,21755090.47638231,51695452.33422184,414063625.29075366
385.6,21609206.26866122,51411289.13631627,415551128.7791511
386.40000000000003,21464009.662500866,51127334.893313855,417046259.493024
387.20000000000005,21319502.71992659,50843613.43553561,418548990.6437007
388.0,21175686.794492885,50560147.52686728,420059267.5104145
388.8,21032562.25317821,50276958.49558196,421576996.1977633
389.6,20890130.101297215,49994068.34148479,423102109.6177556
390.40000000000003,20748391.280858044,49711498.81560277,424634539.0600856
391.20000000000005,20607346.66944723,49429271.41144381,426174214.1898703
392.0,20466997.07911458,49147407.35625572,427721063.045385
392.8,20327343.25525801,48865927.60228512,429275012.03580046
393.6,20188385.875508506,48584852.81803656,430835985.938918
394.40000000000003,20050125.54861495,48304203.37953143,432403907.89890677
395.20000000000005,19912562.813329015,48023999.361566916,433978699.4240395
396.0,19775698.13729007,47744260.528975084,435560280.38442886
396.8,19639531.915910006,47465006.32788172,437148569.009764
397.6,19504064.90209499,47186257.65247995,438743495.25231045
398.40000000000003,19369299.456985116,46908041.9952872,440345039.6192352
399.20000000000005,19235234.11439352,46630371.04259965,441953064.58492506
400.0,19101869.106475126,46353263.44208871,443567486.0386192
400.8,18969204.598602075,46076737.524430044,445188218.55968213
401.6,18837240.688630007,45800811.296134055,446815175.4271682
402.40000000000003,18705977.406164203,45525502.43237629,448448268.62938786
403.20000000000005,18575414.711825825,45250828.26982787,450087408.8734729
404.0,18445552.49651811,44976805.79948604,451732505.5949421
404.8,18316390.580692537,44703451.65950443,453383466.9672667
405.6,18187928.7136151,44430782.12802369,455040199.91143566
406.40000000000003,18060166.572632477,44158813.11600187,456702610.10552156
407.20000000000005,17933103.76243822,43887560.16004483,458370601.99424577
408.0,17806739.814338993,43617038.41523675,460044078.798544
408.8,17681075.782652922,43347270.84343799,461722978.82078624
409.6,17556110.588699535,43078269.44956039,463407192.3862996
410.40000000000003,17431843.409556225,42810047.53574327,465096616.1553344
411.20000000000005,17308273.674844883,42542619.68146047,466791153.07628095
412.0,17185400.7585606,42276000.15877674,468490705.40855795
412.8,17063223.979325823,42010202.9302478,470195174.75463116
413.6,16941742.60064457,41745241.64682066,471904462.09203047
414.40000000000003,16820955.831156615,41481129.64573365,473618467.8053684
415.20000000000005,16700862.824891679,41217879.94841665,475337091.71835816
416.0,16581462.691369165,40955505.50788468,477060233.8006863
416.8,16462754.537889726,40694020.27189697,478787797.08145154
417.6,16344737.318593085,40433435.3494277,480519677.3175441
418.40000000000003,16227409.97862074,40173762.65531576,482255772.8897613
419.20000000000005,16110771.41055025,39915013.79773554,483995981.83122396
420.0,15994820.454686385,39657200.07703354,485740201.8619267
420.8,15879555.899352226,39400332.4845648,487488330.42328966
421.6,15764976.48118037,39144421.701529585,489240264.7127085
422.40000000000003,15651080.885404026,38889478.09780984,490995901.7181055
423.20000000000005,15537867.746148173,38635511.73080579,492755138.2524807
424.0,15425335.700862192,38382532.87954622,494517864.4758336
424.8,15313483.319461143,38130551.34009698,496283972.4882612
425.6,15202309.050596975,37879575.890325,498053362.86252266
426.40000000000003,15091811.338357512,37629615.43960992,499825930.6759942
427.20000000000005,14981988.578410402,37380678.591216005,501601570.8556465
428.0,14872839.11835132,37132773.64169285,503380178.20573175
428.8,14764361.258052139,36885908.58027598,505161647.4354713
429.6,14656553.250009187,36640091.08828767,506945873.1867419
430.40000000000003,14549413.299691413,36395328.538537495,508732750.0617635
431.20000000000005,14442939.565888595,36151627.99472307,510522172.6507862
432.0,14337130.495215733,35908998.49561788,512314035.32326484
432.8,14231984.042906245,35667445.72427815,514108232.80730784
433.6,14127498.215017203,35426975.71238138,515904659.8338424
434.40000000000003,14023671.027581781,35187594.55795201,517703211.19346017
435.20000000000005,13920500.455940016,34949308.07593118,519503781.80021423
436.0,13817984.435278641,34712121.798887566,521306266.71917
436.8,13716120.861170884,34476040.97772833,523110561.1939574
437.6,13614907.590116344,34241070.58241006,524916560.6743218
438.40000000000003,13514342.440080779,34007215.30264963,526724160.8436756
439.20000000000005,13414423.275978722,33774480.131989256,528533258.39532375
440.0,13315148.254023593,33542872.04290212,530343753.2089252
440.8,13216514.824625324,33312393.136082646,532155539.58496445
441.6,13118520.707078239,33083047.331229202,533968514.8583086
442.40000000000003,13021163.590298273,32854838.30882688,535782576.78334045
443.20000000000005,12924441.133616634,32627769.51260154,537597623.5637472
444.0,12828350.96757346,32401844.151973903,539413553.882309
444.8,12732890.694711432,32177065.20451352,541230266.930688
445.6,12638057.89036947,31953435.41839293,543047662.4392165
446.40000000000003,12543850.103476347,31730957.31484165,544865640.7066854
447.20000000000005,12450264.934001746,31509634.13565366,546684101.164886
448.0,12357299.92142481,31289468.46086694,548502944.5554057
448.8,12264952.498889403,31070461.6362466,550322073.8508759
449.6,12173220.132856986,30852615.48763341,552141391.6305704
450.40000000000003,12082100.268974146,30635931.646254025,553960801.160066
451.20000000000005,11991590.332940772,30420411.552093457,555780206.4196066
452.0,11901687.731378188,30206056.45726754,557599512.132467
452.8,11812389.852697276,29992867.42939532,559418623.7933198
453.6,11723694.067966651,29780845.354971603,561237447.6965977
454.40000000000003,11635597.731780794,29569990.94273932,563055890.9648594
455.20000000000005,11548098.037773885,29360304.840659864,564873851.3806177
456.0,11461192.36653337,29151787.3680613,566691241.7597784
456.8,11374878.030329492,28944438.719189167,568507972.0120021
457.6,11289152.309641303,28738258.938711554,570323951.6704493
458.40000000000003,11204012.471045336,28533247.911789536,572139091.1141286
459.20000000000005,11119455.768004008,28329405.367511965,573953301.5906681
460.0,11035479.441654032,28126730.882330235,575766495.2390858
460.8,10952080.72159479,27925223.88349303,577578585.1125609
461.6,10869256.82667677,27724883.652481135,579389485.2012036
462.40000000000003,10787004.928515786,27525709.25646724,581199107.8380198
463.20000000000005,10705322.082230765,27327699.416485626,583007358.8038259
464.0,10624205.57014543,27130853.17301934,584814161.4240125
464.8,10543652.557361225,26935169.222837105,586619432.3557
465.6,10463660.20014546,26740646.130199134,588423089.1644729
466.40000000000003,10384225.64662554,26547282.330109984,590225050.3405408
467.20000000000005,10305346.037483186,26355076.13157153,592025235.3148984
468.0,10227018.5066487,26164025.720835935,593823564.4754857
468.8,10149240.181995174,25974129.164658535,595619959.1833487
469.6,10072008.186032755,25785384.41355086,597414341.7887983
470.40000000000003,9995319.577334443,25597789.204194095,599206629.8525801
471.20000000000005,9919171.44604846,25411341.224015813,600996745.4329108
472.0,9843560.930164652,25226038.140937507,602784616.6242118
472.8,9768485.12661868,25041877.454198726,604570168.8135726
473.6,9693941.129275117,24858856.561053436,606353328.3428388
474.40000000000003,9619926.029567745,24676972.75993117,608134022.5195005
475.20000000000005,9546436.91713988,24496223.253598243,609912179.6275814
476.0,9473470.880484698,24316605.152318995,611687728.9385264
476.8,9401025.00758554,24138115.477016952,613460600.7220907
477.6,9329096.38655626,23960751.162436094,615230726.2572278
478.40000000000003,9257682.003547896,23784508.846916523,616998030.3766618
479.20000000000005,9186778.993893117,23609385.395871673,618762449.683528
480.0,9116384.448290769,23435377.501050204,620523918.4299035
480.8,9046495.45029901,23262481.760243244,622282371.2060301
481.6,8977109.08560854,23090694.698376864,624037743.5786089
482.40000000000003,8908222.442628905,22920012.77056105,625789972.0977648
483.20000000000005,8839832.613074835,22750432.365138814,627538994.3040112
484.0,8771936.692552578,22581949.80673525,629284748.7352144
484.8,8704531.781146199,22414561.359306574,631027174.9335577
485.6,8637614.943461237,22248263.096598424,632766211.85848
486.40000000000003,8571183.162794188,22083050.75339339,634501796.068659
487.20000000000005,8505233.638223525,21918920.698248547,636233873.3867152
488.0,8439763.47602164,21755868.925421063,637962386.7502993
488.8,8374769.787961156,21593891.377500642,639687280.0611365
489.6,8310249.691812757,21432983.948169045,641408498.1885083
490.40000000000003,8246200.311842936,21273142.484959546,643125986.9727367
491.20000000000005,8182618.779311785,21114362.792016417,644839693.2286663
492.0,8119502.232970778,20956640.63285441,646549564.7491474
492.8,8056847.819560534,20799971.733118195,648255550.3085196
493.6,7994652.569960146,20644351.289320327,649957595.7395737
494.40000000000003,7932913.613530786,20489774.821184557,651655650.689591
495.20000000000005,7871628.1729647955,20336238.151963722,653349668.4454584
496.0,7810793.410059331,20183736.796498805,655039601.0514665
496.8,7750406.494762184,20032266.23631159,656725401.477318
497.6,7690464.605563344,19881821.921942085,658407023.6182551
498.40000000000003,7630964.92988651,19732399.275285866,660084422.2951874
499.20000000000005,7571904.664480629,19583993.69193144,661757553.2548201
500.0,7513281.015811435,19436600.54349764,663426373.1697823
500.8,7455091.200452961,19290215.179970942,665090839.6387547
501.6,7397332.2643726235,19144832.1189331,666750905.5023737
502.40000000000003,7340001.533501439,19000447.069055993,668406532.9727081
503.20000000000005,7283096.249279214,18857055.294396315,670057682.1822871
504.0,7226613.653150344,18714651.994334,671704313.8239322
504.8,7170550.996593764,18573232.349183038,673346389.4533986
505.6,7114905.541423202,18432791.52211899,674983871.4866368
506.40000000000003,7059674.560087393,18293324.661106393,676616723.197055
507.20000000000005,7004855.335970321,18154826.90082623,678244908.712782
508.0,6950445.163691444,18017293.364603408,679868393.0139294
508.8,6896441.314410924,17880718.995799612,681487140.8760104
509.6,6842841.015877303,17745098.4610478,683101116.2573131
510.40000000000003,6789641.657770844,17610427.151377723,684710288.4708587
511.20000000000005,6736840.569261505,17476700.098695382,686314625.4739739
512.0,6684435.090804618,17343912.326115817,687914096.0185769
512.8000000000001,6632422.574373894,17212058.849563003,689508669.6464162
513.6,6580800.383694493,17081134.679369908,691098316.6843083
514.4,6529565.894475993,16951134.82187833,692683008.2393769
515.2,6478716.49464544,16822054.28103887,694262716.1942916
516.0,6428249.584580394,16693888.060010962,695837413.2025051
516.8000000000001,6378162.509187931,16566630.824434768,697407071.1577476
517.6,6328452.682676395,16440277.52226243,698971663.9772797
518.4,6279117.566849332,16314823.276448786,700531167.1059887
519.2,6230154.602882413,16190263.046723498,702085555.9791168
520.0,6181561.244363468,16066591.79405055,703634806.7519397
520.8000000000001,6133334.95747061,15943804.481955761,705178896.2937796
521.6,6085473.2211504495,15821896.077854536,706717802.1820135
522.4,6037973.527296216,15700861.554379372,708251502.6960853
523.2,5990833.380925944,15580695.89070753,709779976.8115152
524.0,5944050.300360658,15461394.073888712,711303204.1939101
524.8000000000001,5897621.709707361,15342950.56835668,712821163.7250825
525.6,5851545.211496669,15225360.662705434,714333837.2107011
526.4,5805818.357660437,15108619.339187821,715841206.2502832
527.2,5760438.710352693,14992721.574506847,717343253.0577701
528.0,5715403.844759472,14877662.35413884,718839960.4914056
528.8000000000001,5670711.34922479,14763436.673403488,720331312.0470377
529.6,5626358.825376729,14650039.5385341,721817291.8514168
530.4,5582343.888253406,14537465.967747627,723297884.6554964
531.2,5538664.166429024,14425710.992314866,724773075.8277324
532.0,5495317.274363995,14314769.515953287,726242851.1121143
532.8000000000001,5452300.808949751,14204636.297630498,727707196.5911322
533.6,5409612.48028916,14095306.619066523,729166099.7857476
534.4,5367249.962856147,13986775.52596723,730619548.386916
535.2,5325210.944262934,13879038.077199932,732067530.6608869
536.0,5283493.125338549,13772089.345621148,733510035.4421006
536.8000000000001,5242094.2202072805,13665924.418904176,734947052.1260877
537.6,5201011.95636722,13560538.40036692,736378570.6623634
538.4,5160244.074768709,13455926.40979948,737804581.5473269
539.2,5119788.329892853,13352083.584291903,739225075.8171575
540.0,5079642.440651625,13249004.80975438,740640044.8445034
540.8000000000001,5039804.185104027,13146685.239993565,742049480.7089579
541.6,5000271.372436052,13045120.143668879,743453376.0778491
542.4,4961041.804285729,12944304.692901202,744851724.0445246
543.2,4922113.295392844,12844234.076751338,746244518.2033193
544.0,4883483.673640053,12744903.501842987,747631752.642305
544.8000000000001,4845150.780093957,12646308.192985592,749013421.9360379
545.6,4807112.46904624,12548443.393797396,750389521.1383064
546.4,4769366.608054738,12451304.36732828,751760045.7748791
547.2,4731911.077867246,12354886.395986583,753124991.8367002
548.0,4694743.715816031,12259184.446001269,754484355.9882988
548.8000000000001,4657862.4618488625,12164194.034400394,755838135.0047307
549.6,4621265.231845851,12069910.477607716,757186326.246785
550.4,4584949.954590922,11976329.111223502,758528927.5131336
551.2,4548914.57178629,11883445.290489417,759865937.03318
552.0,4513157.038066938,11791254.390753388,761197353.4599073
552.8000000000001,4477675.321015038,11699751.807934374,762523175.8627303
553.6,4442467.401174457,11608932.95898729,763843403.7203419
554.4,4407531.272065184,11518793.28236777,765158036.9135654
555.2,4372864.92738446,11429328.158829551,766467075.9171699
556.0,4338466.364058768,11340532.930775186,767770521.7455531
556.8000000000001,4304333.6304846145,11252403.202570237,769068375.1967231
557.6,4270464.768268881,11164934.4786862,770360637.7500389
558.4,4236857.831639195,11078122.284760354,771647311.2578771
559.2,4203510.887438652,10991962.167937875,772928397.9387875
560.0,4170422.015120556,10906449.697213922,774203900.3706484
560.8000000000001,4137589.3067430914,10821580.46377563,775473821.4838238
561.6,4105010.866964079,10737350.081344262,776738164.5543185
562.4,4072684.8130356567,10653754.186517196,777996933.1969347
563.2,4040609.252361903,10570788.29752541,779250131.953835
564.0,4008782.3276458248,10488448.099499349,780497765.0895053
564.8000000000001,3977202.198988487,10406729.33188486,781739837.0588006
565.6,3945867.030606831,10325627.705004027,782976352.8524263
566.4,3914774.9989302894,10245138.951522704,784207317.775097
567.2,3883924.292579361,10165258.826690665,785432737.4391203
568.0,3853313.1123441844,10085983.108581793,786652617.7579807
568.8000000000001,3822939.671163072,10007307.598334124,787866964.9399263
569.6,3792802.194101103,9929228.120390082,789075785.4815509
570.4,3762898.9175298903,9851740.517475626,790279086.1907548
571.2,3733228.063902844,9774840.484844554,791476875.1071373
572.0,3703787.909953736,9698524.019834131,792669158.9869047
572.8000000000001,3674576.7265011044,9622787.025781935,793855945.5092598
573.6,3645592.796103827,9547625.42869147,795037242.6199431
574.4,3616834.413026572,9473035.177386062,796213058.5253009
575.2,3588299.883205289,9399012.243662879,797383401.6863493
576.0,3559987.5242127036,9325552.622446934,798548280.81284
576.8000000000001,3531895.66522377,9252652.331944998,799707704.8573273
577.6,3504022.646981182,9180307.413799664,800861683.0092322
578.4,3476366.8150662803,9108513.884078246,802010225.0467918
579.2,3448926.523484195,9037267.760009632,803153341.1376231
580.0,3421700.154604561,8966565.206837099,804291040.7649343
580.8000000000001,3394686.093208619,8896402.347626861,805423334.1071582
581.6,3367882.7352694464,8826775.328157758,806550231.5607909
582.4,3341288.4879080392,8757680.317006348,807671743.7349608
583.2,3314901.7693494316,8689113.505632065,808787881.4459937
584.0,3288721.008878814,8621071.108462406,809898655.7119797
584.8000000000001,3262744.646797615,8553549.362978004,811004077.7473413
585.6,3236971.134379639,8486544.529797845,812104158.9573979
586.4,3211398.9252546215,8420052.817504164,813198911.6801714
587.2,3186026.493303026,8354070.540215392,814288347.6173012
588.0,3160852.324007909,8288594.042132671,815372478.5786129
588.8000000000001,3135874.910871388,8223619.666549762,816451316.7852216
589.6,3111092.758019446,8159143.779191576,817524874.6332221
590.4,3086504.38015216,8095162.768247843,818593164.688768
591.2,3062108.302493963,8031673.044406865,819656199.6831475
592.0,3037903.060743904,7968671.040889276,820713992.5078609
592.8000000000001,3013887.2010258767,7906153.213481709,821766556.2096986
593.6,2990059.2794295936,7844116.036086193,822813904.0461655
594.4,2966417.8560060714,7782555.935512313,823856050.3585418
595.2,2942961.511800954,7721469.478676774,824893008.0481915
596.0,2919688.8334673773,7660853.204597271,825924790.8330219
596.8000000000001,2896598.417760742,7600703.674217183,826951412.5725027
597.6,2873688.871485537,7541017.470401527,827972887.2632527
598.4,2850958.8114421144,7481791.197932795,828989229.0346261
599.2,2828406.864373497,7423021.483506863,830000452.1442989
600.0,2806031.6669121855,7364704.975728914,831006570.9738549
600.8000000000001,2783831.865526932,7306838.345109264,832007600.0243734
601.6,2761806.1148608094,7249418.261504158,833003554.2962089
602.4,2739953.078959615,7192441.4120803345,833994448.9785068
603.2,2718271.4349610247,7135904.553779668,834980298.5510619
604.0,2696759.8677304024,7079804.438853506,835961118.048248
604.8000000000001,2675417.071658576,7024137.840809979,836936922.6125613
605.6,2654241.750606596,6968901.55438106,837907727.490696
606.4,2633232.6178504517,6914092.395489499,838873548.0296255
607.2,2612388.396025817,6859707.2012158325,839834399.6726803
608.0,2591707.817072793,6805742.8297654,840790297.955626
608.8000000000001,2571189.6221806277,6752196.16043528,841741258.5027435
609.6,2550832.557094475,6699064.02025401,842687298.4060864
610.4,2530635.3824969386,6646343.348956111,843628433.109008
611.2,2510596.8679116727,6594031.103437785,844564678.2038774
612.0,2490715.790621876,6542124.241498835,845496049.7342148
612.8000000000001,2470990.9368684744,6490619.741627029,846422563.8169515
613.6,2451421.1017954876,6439514.602974757,847344236.6383275
614.4000000000001,2432005.08939535,6388805.845335579,848261084.4497892
615.2,2412741.7124542776,6338490.509120889,849173123.5638866
616.0,2393629.792497594,6288565.655336464,850080370.350171
616.8000000000001,2374668.1597350813,6239028.365559091,850982841.2310917
617.6,2355855.653006334,6189875.741913192,851880552.6778941
618.4000000000001,2337191.119726083,6141104.907047379,852773521.206517
619.2,2318673.4158295626,6092713.004111111,853661763.3734895
620.0,2300301.405717836,6044697.196731252,854545295.7718291
620.8000000000001,2282073.9638524847,5997054.626671609,855424136.2874646
621.6,2263989.9762276737,5949782.37463871,856298305.26194
622.4000000000001,2246048.328165741,5902877.771984185,857167816.202738
623.2,2228247.917710089,5856338.055658201,858032686.056602
624.0,2210587.6511192764,5810160.482391332,858892931.8035276
624.8000000000001,2193066.4428129257,5764342.328656946,859748570.4530848
625.6,2175683.21531763,5718880.890633595,860599619.0407386
626.4000000000001,2158436.899212834,5673773.484167335,861446094.6241707
627.2,2141326.433076753,5629017.444734146,862288014.2796009
628.0,2124350.7634322555,5584610.127402256,863125395.0981089
628.8000000000001,2107508.844692769,5540548.906794531,863958254.1819556
629.6,2090799.6391081878,5496831.177050857,864786608.640904
630.4000000000001,2074222.1167107525,5453454.351790466,865610475.5885413
631.2,2057775.255260971,5410415.864074355,866429872.1386
632.0,2041458.0401934993,5367713.166367611,867244815.4012799
632.8000000000001,2025269.438244264,5325343.351077214,868055329.4946089
633.6,2009208.4574080675,5283304.015672684,868861429.545175
634.4000000000001,1993274.1128439337,5241592.771903234,869663130.7576536
635.2,1977465.418533334,5200207.126280724,870460450.6201392
636.0,1961781.3957450762,5159144.602856204,871253406.6298019
636.8000000000001,1946221.0729776504,5118402.743130944,872042016.2901566
637.6,1930783.4859015718,5077979.105967474,872826297.108335
638.4000000000001,1915467.6773017028,5037871.2675005635,873606266.5923566
639.2,1900272.697019608,4998076.821048283,874381942.248398
640.0,1885197.601895876,4958593.377022989,875153341.5780653
640.8000000000001,1870241.455712464,4919418.562842355,875920482.0756645
641.6,1855403.3291350403,4880550.022840409,876683381.2254716
642.4000000000001,1840682.299655308,4841985.418178516,877442056.4990047
643.2,1826077.4515333583,4803722.426756441,878196525.3522933
644.0,1811587.8937050144,4765758.770712787,878946806.5023264
644.8000000000001,1797212.7867972876,4728092.257913092,879692921.8520286
645.6,1782951.1817053047,4690720.53404678,880434884.9977157
646.4000000000001,1768802.1930309916,4653641.348982105,881172713.5799493
647.2,1754764.9421423618,4616852.469320057,881906425.2305219
648.0,1740838.557124994,4580351.678319399,882636037.5703809
648.8000000000001,1727022.172733532,4544136.775821766,883361568.20755
649.6,1713314.9303431807,4508205.578176755,884083034.7350525
650.4000000000001,1699715.9779011859,4472555.918166972,884800454.7288338
651.2,1686224.469878341,4437185.644933147,885513845.745684
652.0,1672839.5672204674,4402092.62389918,886223225.3211612
652.8000000000001,1659560.4372999098,4367274.736697236,886928610.9675133
653.6,1646386.2538670364,4332729.881092833,887630020.171601
654.4000000000001,1633316.1970017168,4298455.970909893,888327470.392821
655.2,1620349.4530648289,4264450.935955852,889020979.0610275
656.0,1607485.1999121653,4230712.507471766,889710567.2644093
656.8000000000001,1594722.63955741,4197238.694105432,890396251.5572016
657.6,1582060.9815032398,4164027.5399609366,891078048.1189773
658.4000000000001,1569499.4358156498,4131077.024440913,891755974.4744536
659.2,1557037.2185310028,4098385.1415658463,892430048.1254698
660.0,1544673.5516053643,4065949.8998678806,893100286.549448
660.8000000000001,1532407.662863853,4033769.3222846794,893766707.1978528
661.6,1520238.7859499916,4001841.4460532786,894429327.4946511
662.4000000000001,1508166.1602750404,3970164.3226039,895088164.8347728
663.2,1496189.0309673576,3938736.0174538274,895743236.5825701
664.0,1484306.6488217325,3907554.6101012197,896394560.0702786
664.8000000000001,1472518.2702487363,3876618.1939189667,897042152.5964766
665.6,1460823.157224073,3845924.8760485444,897686031.424545
666.4000000000001,1449220.577237914,3815472.777293827,898326213.7811286
667.2,1437709.8095205207,3785260.0449094046,898962717.3841649
668.0,1426290.159362667,3755284.882019468,899595561.6539305
668.8000000000001,1414960.8883629977,3725545.404310519,900224761.8302768
669.6,1403721.2871051477,3696039.789342756,900850335.1076189
670.4000000000001,1392570.6515487889,3666766.228043928,901472298.6456252
671.2,1381508.282982668,3637722.9246107694,902090669.5679879
672.0,1370533.4879776204,3608908.096410372,902705464.9611938
672.8000000000001,1359645.5783396002,3580319.973881599,903316701.8732947
673.6,1348843.8710627095,3551956.8004364977,903924397.3126775
674.4000000000001,1338127.688282212,3523816.8323616725,904528568.2468351
675.2,1327496.3572275706,3495898.33871972,905129231.6011369
676.0,1316949.2101754618,3468199.6012505996,905726404.2575995
676.8000000000001,1306485.5844028047,3440718.9142730483,906320103.0536563
677.6,1296104.8221397905,3413454.5845859936,906910344.7809294
678.4000000000001,1285806.2705228976,3386404.931369927,907497146.183999
679.2,1275589.3067443368,3359568.3147990466,908080525.5956657
680.0,1265453.2837603497,3332943.0741320653,908660499.4125599
680.8000000000001,1255397.5540980082,3306527.5547944275,909237083.6431999
681.6,1245421.4857134738,3280320.126403356,909810294.9397973
682.4000000000001,1235524.4513558238,3254319.1706030937,910380149.9092666
683.2,1225705.8285239202,3228523.0809707064,910946665.1122444
684.0,1215964.9994232585,3202930.2629218227,911509857.0621086
684.8000000000001,1206301.3509228283,3177539.133616415,912069742.2239987
685.6,1196714.2745119764,3152348.121864579,912626337.013834
686.4000000000001,1187203.1662572536,3127355.6680322774,913179657.7973342
687.2,1177767.4267592847,3102560.2239471357,913729720.8890378
688.0,1168406.4611096163,3077960.2528041885,914276542.5513229
688.8000000000001,1159119.6788475781,3053554.2290716567,914820138.9934254
689.6,1149906.493917145,3029340.6383967274,915360526.3704586
690.4000000000001,1140766.3322001328,3005317.9940194953,915897721.1401826
691.2,1131698.6567765183,2981484.8918127688,916431741.2568305
692.0,1122702.8621597465,2957839.7798298234,916962601.1780447
692.8000000000001,1113778.3816644787,2934381.192249106,917490316.9357497
693.6,1104924.6529571034,2911107.674311585,918014904.5105315
694.4000000000001,1096141.1180178048,2888017.782237869,918536379.8309046
695.2,1087427.2231026492,2865110.0831453763,919054758.7725767
696.0,1078782.4187056562,2842383.154965451,919570057.1577153
696.8000000000001,1070206.159520878,2819835.58636052,920082290.754214
697.6,1061697.9044044819,2797465.976641241,920591475.2749575
698.4000000000001,1053257.1163368188,2775272.9356836244,921097626.3770882
699.2,1044883.2623845105,2753255.083846201,921600759.6612716
700.0,1036575.8136625193,2731411.0518871415,922100890.6709628
700.8000000000001,1028334.245296229,2709739.480881409,922598034.8916725
701.6,1020158.0363835258,2688239.0221379087,923092207.750232
702.4000000000001,1012046.692548364,2666908.3661426385,923583426.0572832
703.2,1003999.6989005854,2645746.1820863564,924071705.003876
704.0,996016.536950998,2624751.1395632857,924557059.243752
704.8000000000001,988096.7028663573,2603921.931991364,925039504.0612239
705.6,980239.6967101886,2583257.262754499,925519054.6855298
706.4000000000001,972445.0224084525,2562755.8451243085,925995726.2903298
707.2,964712.1877152266,2542416.402181907,926469533.9932008
708.0,957040.7041783707,2522237.6667396463,926940492.8551323
708.8000000000001,949430.0871052035,2502218.381262886,927408617.8800226
709.6,941879.855528179,2482357.297791764,927873924.0141735
710.4000000000001,934389.5321705511,2462653.177862939,928336426.1457865
711.2,926958.6434120564,2443104.7924313736,928796139.1044582
712.0,919586.7192545785,2423710.921792078,929253077.6606762
712.8000000000001,912273.2932878252,2404470.355501879,929707256.5253146
713.6,905017.9056121437,2385381.8953824188,930158690.5658113
714.4000000000001,897820.1170642546,2366444.370300359,930607395.8505617
715.2,890679.45602637,2347656.580702005,931053385.7534022
716.0,883595.471125945,2329017.3534820015,931496674.8171607
716.8000000000001,876567.71448348,2310525.5244857003,931937277.5281613
717.6,869595.7416806645,2292179.9384335014,932375208.3159001
718.4000000000001,862679.1117285087,2273979.4488451662,932810481.5527227
719.2,855817.3870354913,2255922.91796417,933243111.5534992
720.0,849010.1333756924,2238009.2166820155,933673112.5753018
720.8000000000001,842256.9198569355,2220237.2244625725,934100498.8170803
721.6,835557.3188889305,2202605.8292664182,934525284.4193386
722.4000000000001,828910.9061514062,2185113.9274751497,934947483.4638116
723.2,822317.2605622578,2167760.423815738,935367109.9731406
724.0,815775.9642456793,2150544.2312848396,935784177.9105507
724.8000000000001,809286.6025003064,2133464.271073139,936198701.1795262
725.6,802848.7781787239,2116519.4945472158,936610694.37598
726.4000000000001,796462.08280669,2099708.839018733,937020171.2815782
727.2,790126.1042879655,2083031.23951028,937427145.2673881
728.0,783840.4413400297,2066485.6508232667,937831630.0489837
728.8000000000001,777604.6957715745,2050071.035691222,938233639.2845521
729.6,771418.4724530497,2033786.3647078131,938633186.5746958
730.4000000000001,765281.379287201,2017630.61625484,939030285.4622349
731.2,759193.0271796195,2001602.776430266,939424949.4320083
732.0,753153.0300092798,1985701.838976211,939817191.910676
732.8000000000001,747161.0045990859,1969926.8052069705,940207026.2665211
733.6,741216.5706864165,1954276.683937034,940594465.809251
734.4000000000001,735319.3508936634,1938750.4914090794,940979523.7898
735.2,729468.9706987811,1923347.2512220019,941362213.4001311
736.0,723665.0584058247,1908065.9942589102,941742547.773037
736.8000000000001,717907.2479273526,1892905.764946106,942120540.0686178
737.6,712195.198644799,1877865.6659635012,942496204.0871801
738.4000000000001,706528.527661492,1862944.7057050623,942869552.181667
739.2,700906.8755267359,1848141.9462524285,943240597.2842922
740.0,695329.8855609654,1833456.456819353,943609352.2699549
740.8000000000001,689797.2038292562,1818887.313686395,943975829.9561328
741.6,684308.4791148364,1804433.6001356144,944340043.1027752
742.4000000000001,678863.3628925893,1790094.4063852439,944702004.4121965
743.2,673461.5093025683,1775868.829524392,945061726.5289694
744.0,668102.5751234998,1761755.9734477177,945419222.0398178
744.8000000000001,662786.2197462949,1747754.9487901218,945774503.4735109
745.6,657512.1051475588,1733864.8728614417,946127583.3007554
746.4000000000001,652279.8958630955,1720084.869581123,946478473.9340899
747.2,647089.2589614218,1706414.0694129248,946827187.7277771
748.0,641939.8640172702,1692851.6092995906,947173736.977698
748.8000000000001,636831.4007062432,1679396.6759545682,947518134.3543524
749.6,631763.5450187641,1666048.4227309157,947860392.0729802
750.4000000000001,626735.9645835895,1652805.9827197357,948200522.0249524
751.2,621748.3400677731,1639668.5214049025,948538536.3043016
752.0,616800.3546097233,1626635.2106628462,948874446.9485439
752.8000000000001,611891.6937958003,1613705.2287048423,949208265.9386472
753.6,607022.0456369132,1600877.7600192965,949540005.1990005
754.4000000000001,602191.1005451109,1588151.9953140167,949869676.5973835
755.2,597398.5513101825,1575527.1314585065,950197291.9449353
756.0,592644.0930762474,1563002.3714262364,950522862.9961238
