Time,x,y,z,a,A,b,B,c,C,epsilon,g,G,h,compartment,Normal_Cells_Growth,Normal_Cells_Removal,Leukemic_Cells_Growth,Leukemic_Cells_Removal,Donor_Cells_Growth,Donor_Cells_Removal
165.60000000000002,83478862.75221185,88209179.84278727,270357290.56026375,0.23,0.45,2.2e-08,2.2e-08,0.01,0.01,1.0,2.0,2.0,2.0,1.0,431441.2923834238,834788.6275221185,891956.4412469001,882091.7984278727,2554036.3471721252,2703572.9056026377
166.4,83156777.17711672,88217011.13229814,270239393.37891644,0.23,0.45,2.2e-08,2.2e-08,0.01,0.01,1.0,2.0,2.0,2.0,1.0,429702.4095064,831567.7717711673,891881.5021779363,882170.1113229814,2557183.381393296,2702393.9337891643
167.20000000000002,82835872.19103101,88224713.93775684,270124953.8288807,0.23,0.45,2.2e-08,2.2e-08,0.01,0.01,1.0,2.0,2.0,2.0,1.0,427963.24000389135,828358.7219103101,891790.730898606,882247.1393775684,2560357.690129802,2701249.5382888075
168.0,82516138.2219696,88232276.6223448,270013966.22617173,0.23,0.45,2.2e-08,2.2e-08,0.01,0.01,1.0,2.0,2.0,2.0,1.0,426223.7947832981,825161.3822196961,891683.9709812842,882322.7662234481,2563559.548927409,2700139.6622617175
168.8,82197565.78970431,88239687.51840052,269906425.1551032,0.23,0.45,2.2e-08,2.2e-08,0.01,0.01,1.0,2.0,2.0,2.0,1.0,424484.08478503337,821975.657897043,891561.0655835859,882396.8751840052,2566789.236455312,2699064.251551032
169.60000000000002,81880145.50517435,88246934.92720604,269802325.4684085,0.23,0.45,2.2e-08,2.2e-08,0.01,0.01,1.0,2.0,2.0,2.0,1.0,422744.1209866238,818801.4550517435,891421.857464324,882469.3492720604,2570047.034534008,2698023.2546840855
170.4,81563868.06989673,88254007.1187737,269701662.287361,0.23,0.45,2.2e-08,2.2e-08,0.01,0.01,1.0,2.0,2.0,2.0,1.0,421003.914406839,815638.6806989673,891266.1889998905,882540.071187737,2573333.2281633536,2697016.6228736104
171.20000000000002,81248724.27537654,88260892.33163267,269604431.0018951,0.23,0.45,2.2e-08,2.2e-08,0.01,0.01,1.0,2.0,2.0,2.0,1.0,419263.47610984696,812487.2427537654,891093.9022010606,882608.9233163268,2576648.105550777,2696044.3100189515
172.0,80934705.00251757,88267578.77261561,269510627.2707267,0.23,0.45,2.2e-08,2.2e-08,0.01,0.01,1.0,2.0,2.0,2.0,1.0,417522.817209399,809347.0500251757,890904.8387302315,882675.7877261562,2579991.958139677,2695106.2727072667
172.8,80621801.22103241,88274054.61664523,269420247.0214739,0.23,0.45,2.2e-08,2.2e-08,0.01,0.01,1.0,2.0,2.0,2.0,1.0,415781.9488730357,806218.0122103242,890698.8399190932,882740.5461664523,2583365.0806379872,2694202.470214739
173.60000000000002,80310002.38015889,88280307.76734976,269333286.289655,0.23,0.45,2.2e-08,2.2e-08,0.01,0.01,1.0,2.0,2.0,2.0,1.0,414040.87248570786,803100.0238015889,890475.7410472559,882803.0776734976,2586767.7951523312,2693332.8628965504
174.4,79999300.30145139,88286326.43569452,269249741.6087609,0.23,0.45,2.2e-08,2.2e-08,0.01,0.01,1.0,2.0,2.0,2.0,1.0,412299.6034790415,799993.0030145139,890235.3852228115,882863.2643569452,2590200.3930277117,2692497.416087609
175.20000000000002,79689686.43783309,88292098.73234819,269169609.7359079,0.23,0.45,2.2e-08,2.2e-08,0.01,0.01,1.0,2.0,2.0,2.0,1.0,410558.15456080134,796896.8643783309,889977.6136657211,882920.9873234819,2593663.175724209,2691696.0973590794
176.0,79381152.00513561,88297612.68711363,269092887.6651923,0.23,0.45,2.2e-08,2.2e-08,0.01,0.01,1.0,2.0,2.0,2.0,1.0,408816.5365311085,793811.5200513562,889702.2661855804,882976.1268711362,2597156.45293452,2690928.876651923
176.8,79073688.29696712,88302856.29561494,269019572.6594068,0.23,0.45,2.2e-08,2.2e-08,0.01,0.01,1.0,2.0,2.0,2.0,1.0,407074.76021727157,790736.8829696712,889409.1823245945,883028.5629561495,2600680.5378995454,2690195.7265940676
177.60000000000002,78767286.683849,88307817.5190433,268949662.2501333,0.23,0.45,2.2e-08,2.2e-08,0.01,0.01,1.0,2.0,2.0,2.0,1.0,405332.83647665434,787672.8668384901,889098.2013767484,883078.1751904329,2604235.7474438525,2689496.622501333
178.4,78461938.61235268,88312484.28390294,268883154.2378367,0.23,0.45,2.2e-08,2.2e-08,0.01,0.01,1.0,2.0,2.0,2.0,1.0,403590.77619957365,784619.3861235268,888769.1624074397,883124.8428390295,2607822.402011424,2688831.5423783674
179.20000000000002,78157635.60423622,88316844.48175706,268820046.69195807,0.23,0.45,2.2e-08,2.2e-08,0.01,0.01,1.0,2.0,2.0,2.0,1.0,401848.59031223133,781576.3560423622,888421.9042735847,883168.4448175706,2611440.8257016675,2688200.466919581
180.0,77854369.25558119,88320885.96897376,268760337.95100784,0.23,0.45,2.2e-08,2.2e-08,0.01,0.01,1.0,2.0,2.0,2.0,1.0,400106.2897796783,778543.6925558118,888056.2656441984,883208.8596897376,2615091.34630573,2687603.3795100786
180.8,77552131.23592928,88324596.56647195,268704026.62265927,0.23,0.45,2.2e-08,2.2e-08,0.01,0.01,1.0,2.0,2.0,2.0,1.0,398363.88560880936,775521.3123592929,887672.0850214552,883245.9656647195,2618774.295343073,2687040.266226593
181.60000000000002,77250913.28741919,88327964.0594673,268651111.5838416,0.23,0.45,2.2e-08,2.2e-08,0.01,0.01,1.0,2.0,2.0,2.0,1.0,396621.3888513891,772509.1328741919,887269.2007622357,883279.640594673,2622490.0080983457,2686511.1158384164
182.4,76950707.22392319,88330976.19721812,268601591.98083353,0.23,0.45,2.2e-08,2.2e-08,0.01,0.01,1.0,2.0,2.0,2.0,1.0,394878.8106071079,769507.0722392319,886847.4511001651,883309.7619721813,2626238.823658561,2686015.919808335
183.20000000000002,76651504.93018398,88333620.69277135,268555467.22935635,0.23,0.45,2.2e-08,2.2e-08,0.01,0.01,1.0,2.0,2.0,2.0,1.0,393136.16202666675,766515.0493018398,886406.6741681467,883336.2069277135,2630021.084950552,2685554.6722935634
184.0,76353298.3050355,88335885.49688397,268512737.6329318,0.23,0.45,2.2e-08,2.2e-08,0.01,0.01,1.0,2.0,2.0,2.0,1.0,391393.4530515167,763532.983050355,885946.7085602495,883358.8549688398,2633837.1416582614,2685127.376329318
184.8,76056079.33101636,88337758.45219639,268473403.60371107,0.23,0.45,2.2e-08,2.2e-08,0.01,0.01,1.0,2.0,2.0,2.0,1.0,389650.6940263094,760560.7933101637,885467.3926749382,883377.584521964,2637687.3466234202,2684734.0360371107
185.60000000000002,75759840.15261889,88339226.90506263,268437464.78782004,0.23,0.45,2.2e-08,2.2e-08,0.01,0.01,1.0,2.0,2.0,2.0,1.0,387907.89747096703,757598.4015261888,884968.5639782249,883392.2690506263,2641572.0518181743,2684374.6478782003
186.4,75464572.92276937,88340278.45382547,268404921.75338224,0.23,0.45,2.2e-08,2.2e-08,0.01,0.01,1.0,2.0,2.0,2.0,1.0,386165.0746338605,754645.7292276936,884450.0604993883,883402.7845382547,2645491.616245661,2684049.2175338226
187.20000000000002,75170269.86041775,88340900.66194656,268375775.3442947,0.23,0.45,2.2e-08,2.2e-08,0.01,0.01,1.0,2.0,2.0,2.0,1.0,384422.2368206835,751702.6986041776,883911.7202924318,883409.0066194657,2649446.4029664733,2683757.753442947
188.0,74876923.24965626,88341081.05784142,268350026.68052244,0.23,0.45,2.2e-08,2.2e-08,0.01,0.01,1.0,2.0,2.0,2.0,1.0,382679.3953975379,748769.2324965626,883353.3814619014,883410.8105784142,2653436.7791387234,2683500.2668052246
188.8,74584525.43883787,88340807.13471445,268327677.1583926,0.23,0.45,2.2e-08,2.2e-08,0.01,0.01,1.0,2.0,2.0,2.0,1.0,380936.5617940533,745845.2543883787,882774.8821892373,883408.0713471445,2657463.1160583934,2683276.771583926
189.60000000000002,74293068.83969492,88340066.35039413,268308728.45088884,0.23,0.45,2.2e-08,2.2e-08,0.01,0.01,1.0,2.0,2.0,2.0,1.0,379193.7475065442,742930.6883969492,882176.0607596664,883400.6635039413,2661525.789200018,2683087.2845088886
190.4,74002545.92645769,88338846.12716793,268293182.50794557,0.23,0.45,2.2e-08,2.2e-08,0.01,0.01,1.0,2.0,2.0,2.0,1.0,377450.9641012012,740025.4592645769,881556.7555896355,883388.4612716793,2665625.178257668,2682931.8250794555
191.20000000000002,73712949.23497286,88337133.85161743,268281041.5567423,0.23,0.45,2.2e-08,2.2e-08,0.01,0.01,1.0,2.0,2.0,2.0,1.0,375708.22321731574,737129.4923497287,880916.8052547919,883371.3385161742,2669761.6671862644,2682810.415567423
192.0,73424271.3618222,88334916.87445338,268272308.10199794,0.23,0.45,2.2e-08,2.2e-08,0.01,0.01,1.0,2.0,2.0,2.0,1.0,373965.53657054016,734242.713618222,880256.0485185173,883349.1687445338,2673935.6442432147,2682723.0810199794
192.8,73136504.96344098,88332182.51035073,268266984.92626506,0.23,0.45,2.2e-08,2.2e-08,0.01,0.01,1.0,2.0,2.0,2.0,1.0,372222.91595617955,731365.0496344098,879574.3243610164,883321.8251035074,2678147.502030373,2682669.8492626506
193.60000000000002,72849642.75523667,88328918.03778374,268265075.09022418,0.23,0.45,2.2e-08,2.2e-08,0.01,0.01,1.0,2.0,2.0,2.0,1.0,370480.37325251725,728496.4275523667,878871.4720089666,883289.1803778374,2682397.637536331,2682650.750902242
194.4,72563677.65703398,88325110.84948581,268266582.14660704,0.23,0.45,2.2e-08,2.2e-08,0.01,0.01,1.0,2.0,2.0,2.0,1.0,368737.9210687331,725636.7765703398,878147.332227489,883251.1084948581,2686686.4498907393,2682665.8214660706
195.20000000000002,72278604.20953277,88320749.91125791,268271512.2097296,0.23,0.45,2.2e-08,2.2e-08,0.01,0.01,1.0,2.0,2.0,2.0,1.0,366995.57900195115,722786.0420953276,877401.7595870307,883207.499112579,2691014.3181088828,2682715.122097296
196.0,71994414.060751,88315821.11656938,268279867.36752403,0.23,0.45,2.2e-08,2.2e-08,0.01,0.01,1.0,2.0,2.0,2.0,1.0,365253.35375633015,719944.1406075101,876634.5835741726,883158.2111656938,2695381.671778847,2682798.6736752405
196.8,71711100.24690099,88310311.69392623,268291651.93296763,0.23,0.45,2.2e-08,2.2e-08,0.01,0.01,1.0,2.0,2.0,2.0,1.0,363511.2579982757,717111.00246901,875845.6455318441,883103.1169392624,2699788.9242630233,2682916.5193296764
197.60000000000002,71428655.8663397,88304208.84261133,268306870.5097032,0.23,0.45,2.2e-08,2.2e-08,0.01,0.01,1.0,2.0,2.0,2.0,1.0,361769.3045291959,714286.558663397,875034.7872742675,883042.0884261132,2704236.4933811114,2683068.705097032
198.4,71147074.0789503,88297499.73279029,268325527.99271724,0.23,0.45,2.2e-08,2.2e-08,0.01,0.01,1.0,2.0,2.0,2.0,1.0,360027.5062902613,711470.740789503,874201.8511225636,882974.9973279029,2708724.8014473743,2683255.279927172
199.20000000000002,70866348.10552382,88290171.50561734,268347629.5690185,0.23,0.45,2.2e-08,2.2e-08,0.01,0.01,1.0,2.0,2.0,2.0,1.0,358285.87636718893,708663.4810552383,873346.6799409528,882901.7150561734,2713254.275308102,2683476.2956901854
200.0,70586471.22714078,88282211.27334107,268373180.7183161,0.23,0.45,2.2e-08,2.2e-08,0.01,0.01,1.0,2.0,2.0,2.0,1.0,356544.4279950511,705864.7122714078,872469.1171735566,882822.1127334108,2717825.346379259,2683731.807183161
200.8,70307436.78455272,88273606.11941041,268402187.21369806,0.23,0.45,2.2e-08,2.2e-08,0.01,0.01,1.0,2.0,2.0,2.0,1.0,354803.1745631021,703074.3678455272,871569.0068817892,882736.0611941041,2722438.4506843174,2684021.8721369808
201.60000000000002,70029238.1775639,88264343.09858035,268434655.1223095,0.23,0.45,2.2e-08,2.2e-08,0.01,0.01,1.0,2.0,2.0,2.0,1.0,353062.1296196303,700292.381775639,870646.1937823613,882643.4309858035,2727094.0288922912,2684346.551223095
202.4,69751868.86441292,88254409.23701783,268470590.8060311,0.23,0.45,2.2e-08,2.2e-08,0.01,0.01,1.0,2.0,2.0,2.0,1.0,351321.3068768246,697518.6886441292,869700.5232858801,882544.0923701783,2731792.526355948,2684705.9080603113
203.20000000000002,69475322.36115421,88243791.53240758,268510000.92215747,0.23,0.45,2.2e-08,2.2e-08,0.01,0.01,1.0,2.0,2.0,2.0,1.0,349580.7202156612,694753.2236115421,868731.8415360586,882437.9153240758,2736534.393150219,2685100.0092215748
204.0,69199592.24103981,88232476.95405799,268552892.4240753,0.23,0.45,2.2e-08,2.2e-08,0.01,0.01,1.0,2.0,2.0,2.0,1.0,347840.38369080547,691995.9224103981,867739.9954495324,882324.76954058,2741320.084110788,2685528.924240753
204.8,68924672.1339009,88220452.44300687,268599272.561942,0.23,0.45,2.2e-08,2.2e-08,0.01,0.01,1.0,2.0,2.0,2.0,1.0,346100.3115355297,689246.721339009,866724.8327562856,882204.5244300688,2746150.058872874,2685992.72561942
205.60000000000002,68650556.92199945,88207706.64312723,268649150.66711277,0.23,0.45,2.2e-08,2.2e-08,0.01,0.01,1.0,2.0,2.0,2.0,1.0,344360.52392832236,686505.5692199946,865686.2184257547,882077.0664312723,2751024.754838304,2686491.506671128
206.4,68377240.06168106,88194226.02721362,268702534.1607458,0.23,0.45,2.2e-08,2.2e-08,0.01,0.01,1.0,2.0,2.0,2.0,1.0,342621.0341139512,683772.4006168107,864623.9980539326,881942.2602721362,2755944.6475213766,2687025.341607458
207.20000000000002,68104715.03474146,88179996.9977556,268759430.71916246,0.23,0.45,2.2e-08,2.2e-08,0.01,0.01,1.0,2.0,2.0,2.0,1.0,340881.85538513155,681047.1503474147,863538.0177679318,881799.969977556,2760910.2181137092,2687594.307191625
208.0,67832975.77823499,88165006.50976582,268819848.9162239,0.23,0.45,2.2e-08,2.2e-08,0.01,0.01,1.0,2.0,2.0,2.0,1.0,339143.00316418067,678329.75778235,862428.1301689398,881650.0650976582,2765921.943688518,2688198.489162239
208.8,67562016.28955127,88149241.50042318,268883797.63616323,0.23,0.45,2.2e-08,2.2e-08,0.01,0.01,1.0,2.0,2.0,2.0,1.0,337404.4931105456,675620.1628955128,861294.188977864,881492.4150042319,2770980.306125233,2688837.9763616323
209.60000000000002,67291830.62602954,88132688.88951515,268951286.0746103,0.23,0.45,2.2e-08,2.2e-08,0.01,0.01,1.0,2.0,2.0,2.0,1.0,335666.3411269158,672918.3062602953,860136.0490826764,881326.8888951514,2776085.7921403795,2689512.860746103
210.4,67022412.904572636,88115335.57987994,269022323.73961693,0.23,0.45,2.2e-08,2.2e-08,0.01,0.01,1.0,2.0,2.0,2.0,1.0,333928.5633653294,670224.1290457264,858953.5665863587,881153.3557987994,2781238.8933184403,2690223.2373961695
211.20000000000002,66753757.30126122,88097168.45784886,269096920.4526818,0.23,0.45,2.2e-08,2.2e-08,0.01,0.01,1.0,2.0,2.0,2.0,1.0,332191.1762332777,667537.5730126122,857746.5988554595,880971.6845784886,2786440.1061426676,2690969.204526818
212.0,66485858.05096794,88078174.39368853,269175086.34977543,0.23,0.45,2.2e-08,2.2e-08,0.01,0.01,1.0,2.0,2.0,2.0,1.0,330454.1963998009,664858.5805096794,856515.0045692511,880781.7439368853,2791689.9320258573,2691750.8634977546
212.8,66218709.446971536,88058340.24204312,269256831.88236547,0.23,0.45,2.2e-08,2.2e-08,0.01,0.01,1.0,2.0,2.0,2.0,1.0,328717.6408015742,662187.0944697154,855258.6437694894,880583.4024204313,2796988.8773410623,2692568.3188236547
213.60000000000002,65952305.84057103,88037652.8423767,269342167.8184414,0.23,0.45,2.2e-08,2.2e-08,0.01,0.01,1.0,2.0,2.0,2.0,1.0,326981.52664898254,659523.0584057103,853977.3779107739,880376.528423767,2802337.4534522425,2693421.678184414
214.4,65686641.64069988,88016099.01941536,269431105.2435396,0.23,0.45,2.2e-08,2.2e-08,0.01,0.01,1.0,2.0,2.0,2.0,1.0,325245.8714321819,656866.4164069988,852671.0699115064,880160.9901941536,2807736.1767448434,2694311.052435396
215.20000000000002,65421711.31354005,87993665.58358966,269523655.56176865,0.23,0.45,2.2e-08,2.2e-08,0.01,0.01,1.0,2.0,2.0,2.0,1.0,323510.6929271415,654217.1131354005,851339.5842054391,879936.6558358966,2813185.568656296,2695236.5556176864
216.0,65157509.55548093,87970340.15412767,269619831.00054616,0.23,0.45,2.2e-08,2.2e-08,0.01,0.01,1.0,2.0,2.0,2.0,1.0,321776.010188891,651575.0955548093,849982.7950888866,879703.4015412767,2818686.1449942486,2696198.310005462
216.8,64894031.18907665,87946110.66756807,269719644.31041384,0.23,0.45,2.2e-08,2.2e-08,0.01,0.01,1.0,2.0,2.0,2.0,1.0,320041.8429739001,648940.3118907665,848600.5818029671,879461.1066756807,2824238.4222019375,2697196.4431041386
217.60000000000002,64631270.60871451,87920962.74931234,269823107.1563838,0.23,0.45,2.2e-08,2.2e-08,0.01,0.01,1.0,2.0,2.0,2.0,1.0,318308.208584406,646312.7060871451,847192.8020880935,879209.6274931234,2829842.951787754,2698231.071563838
218.4,64369222.53183662,87894883.28101058,269930232.30301607,0.23,0.45,2.2e-08,2.2e-08,0.01,0.01,1.0,2.0,2.0,2.0,1.0,316575.1261534192,643692.2253183662,845759.3282068714,878948.8328101059,2835500.273945704,2699302.3230301607
219.20000000000002,64107881.7332915,87867859.14213383,270041032.8446325,0.23,0.45,2.2e-08,2.2e-08,0.01,0.01,1.0,2.0,2.0,2.0,1.0,314842.6151423671,641078.817332915,844300.0343012568,878678.5914213384,2841210.933916043,2700410.328446325
220.0,63847243.04502013,87839877.21075682,270155522.2065508,0.23,0.45,2.2e-08,2.2e-08,0.01,0.01,1.0,2.0,2.0,2.0,1.0,313110.69534745294,638472.4304502014,842814.7964506671,878398.7721075682,2846975.482007657,2701555.222065508
220.8,63587301.35574176,87810924.36434086,270273714.1463178,0.23,0.45,2.2e-08,2.2e-08,0.01,0.01,1.0,2.0,2.0,2.0,1.0,311379.38690598035,635873.0135574177,841303.4927306292,878109.2436434086,2852794.473620116,2702737.1414631777
221.60000000000002,63328051.61063989,87780987.48051657,270395622.7549432,0.23,0.45,2.2e-08,2.2e-08,0.01,0.01,1.0,2.0,2.0,2.0,1.0,309648.71030263917,633280.5161063989,839766.0032719471,877809.8748051657,2858668.4692653785,2703956.227549432
222.4,63069488.81104814,87750053.43786672,270521262.4581328,0.23,0.45,2.2e-08,2.2e-08,0.01,0.01,1.0,2.0,2.0,2.0,1.0,307918.6863757514,630694.8881104814,838202.2103203897,877500.5343786672,2864598.0345891467,2705212.624581328
223.20000000000002,62811608.014136136,87718109.11670907,270650648.0175225,0.23,0.45,2.2e-08,2.2e-08,0.01,0.01,1.0,2.0,2.0,2.0,1.0,306189.33632347244,628116.0801413613,836611.9982968825,877181.0911670907,2870583.7403918495,2706506.480175225
224.0,62554404.3325955,87685141.39987917,270783794.53191143,0.23,0.45,2.2e-08,2.2e-08,0.01,0.01,1.0,2.0,2.0,2.0,1.0,304460.68170994776,625544.0433259549,834995.2538582024,876851.4139987917,2876626.162649215,2707837.9453191143
224.8,62297872.93432564,87651137.17351314,270920717.43849564,0.23,0.45,2.2e-08,2.2e-08,0.01,0.01,1.0,2.0,2.0,2.0,1.0,302732.74447141675,622978.7293432564,833351.8659581564,876511.3717351315,2882725.8825324564,2709207.1743849562
225.60000000000002,62042009.04211979,87616083.32783051,271061432.5141016,0.23,0.45,2.2e-08,2.2e-08,0.01,0.01,1.0,2.0,2.0,2.0,1.0,301005.54692226613,620420.0904211979,831681.7259092422,876160.8332783051,2888883.486427995,2710614.3251410164
226.4,61786807.933350824,87579966.75791703,271205955.87642,0.23,0.45,2.2e-08,2.2e-08,0.01,0.01,1.0,2.0,2.0,2.0,1.0,299279.1117610265,617868.0793335083,829984.7274447763,875799.6675791703,2895099.565956764,2712059.5587642
227.20000000000002,61532265.12727198,87542777.32242349,271354304.5048695,0.23,0.45,2.2e-08,2.2e-08,0.01,0.01,1.0,2.0,2.0,2.0,1.0,297553.4651211658,615322.6512727198,828260.8007171145,875427.7732242349,2901374.671582074,2713543.045048695
228.0,61278375.88163132,87504499.9129741,271506494.84848964,0.23,0.45,2.2e-08,2.2e-08,0.01,0.01,1.0,2.0,2.0,2.0,1.0,295828.6284070808,612783.7588163132,826509.8213025176,875044.9991297411,2907709.4367479337,2715064.9484848967
228.8,61025135.643745065,87465121.57147886,271662544.07736796,0.23,0.45,2.2e-08,2.2e-08,0.01,0.01,1.0,2.0,2.0,2.0,1.0,294104.6256337728,610251.3564374506,824731.6920062384,874651.2157147886,2914104.4667380056,2716625.44077368
229.60000000000002,60772539.91588742,87424629.37361729,271822469.71191746,0.23,0.45,2.2e-08,2.2e-08,0.01,0.01,1.0,2.0,2.0,2.0,1.0,292381.48124970944,607725.3991588743,822926.3185960756,874246.293736173,2920560.3717080005,2718224.6971191745
230.4,60520584.254097514,87383010.41576318,271986289.621676,0.23,0.45,2.2e-08,2.2e-08,0.01,0.01,1.0,2.0,2.0,2.0,1.0,290659.2201281415,605205.8425409752,821093.6097066285,873830.1041576319,2927077.766915776,2719862.8962167604
231.20000000000002,60269264.26789064,87340251.81616825,272154022.02660996,0.23,0.45,2.2e-08,2.2e-08,0.01,0.01,1.0,2.0,2.0,2.0,1.0,288937.86757303117,602692.6426789064,819233.4769076022,873402.5181616825,2933657.2727275714,2721540.2202660996
232.0,60018575.61996972,87296340.71614575,272325685.4984185,0.23,0.45,2.2e-08,2.2e-08,0.01,0.01,1.0,2.0,2.0,2.0,1.0,287217.44932489353,600185.7561996971,817345.8347724112,872963.4071614576,2940299.514623481,2723256.854984185
232.8,59768514.02593651,87251264.28125419,272501298.9618372,0.23,0.45,2.2e-08,2.2e-08,0.01,0.01,1.0,2.0,2.0,2.0,1.0,285497.9915665519,597685.1402593651,815430.6009470833,872512.6428125419,2947005.123202057,2725012.9896183717
233.60000000000002,59519075.25400302,87205009.70248094,272680881.6959423,0.23,0.45,2.2e-08,2.2e-08,0.01,0.01,1.0,2.0,2.0,2.0,1.0,283779.5209287996,595190.7525400302,813487.6962194269,872050.0970248095,2953774.7341840845,2726808.816959423
234.4,59270255.12470284,87157564.19742593,272864453.33545446,0.23,0.45,2.2e-08,2.2e-08,0.01,0.01,1.0,2.0,2.0,2.0,1.0,282062.064495968,592702.5512470284,811517.044588457,871575.6419742593,2960608.9884154433,2728644.5333545445
235.20000000000002,59022049.51060241,87108915.01148525,273052033.87204295,0.23,0.45,2.2e-08,2.2e-08,0.01,0.01,1.0,2.0,2.0,2.0,1.0,280345.64981139376,590220.4951060241,809518.5733340499,871089.1501148525,2967508.531869066,2730520.3387204297
236.0,58774454.33601243,87059049.41903487,273243643.6556294,0.23,0.45,2.2e-08,2.2e-08,0.01,0.01,1.0,2.0,2.0,2.0,1.0,278630.30488278455,587744.5433601243,807492.2130868125,870590.4941903487,2974474.015645916,2732436.436556294
236.8,58527465.57669914,87007954.72461425,273439303.39569175,0.23,0.45,2.2e-08,2.2e-08,0.01,0.01,1.0,2.0,2.0,2.0,1.0,276916.05818747677,585274.6557669914,805437.8978981436,870079.5472461425,2981506.0959749976,2734393.0339569175
237.60000000000002,58281079.65438138,86955620.58050874,273639033.8386853,0.23,0.45,2.2e-08,2.2e-08,0.01,0.01,1.0,2.0,2.0,2.0,1.0,275202.9434441485,582810.7965438138,803355.5951834165,869556.2058050875,2988605.3847608296,2736390.3383868528
238.4,58035292.64565385,86902034.34799685,273842856.4181107,0.23,0.45,2.2e-08,2.2e-08,0.01,0.01,1.0,2.0,2.0,2.0,1.0,273490.99003580026,580352.9264565385,801245.2458498067,869020.3434799685,2995772.54823083,2738428.5641811076
239.20000000000002,57790100.51140154,86847182.44631353,274050793.06736964,0.23,0.45,2.2e-08,2.2e-08,0.01,0.01,1.0,2.0,2.0,2.0,1.0,271780.2258316403,577901.0051140154,799106.7818786564,868471.8244631353,3003008.278675886,2740507.9306736966
240.0,57545499.46345969,86791052.50689864,274262865.9200224,0.23,0.45,2.2e-08,2.2e-08,0.01,0.01,1.0,2.0,2.0,2.0,1.0,270070.68161465833,575454.994634597,796940.1541398122,867910.5250689865,3010313.248390277,2742628.6592002246
240.8,57301485.76629153,86733632.21262172,274479097.4735597,0.23,0.45,2.2e-08,2.2e-08,0.01,0.01,1.0,2.0,2.0,2.0,1.0,268362.38868913404,573014.8576629153,794745.317458388,867336.3221262172,3017688.1343993703,2744790.9747355967
241.60000000000002,57058055.73678868,86674909.29948847,274699510.5906332,0.23,0.45,2.2e-08,2.2e-08,0.01,0.01,1.0,2.0,2.0,2.0,1.0,266655.37888578285,570580.5573678869,792522.2306903226,866749.0929948847,3025133.618436196,2746995.1059063324
242.4,56815205.74407166,86614871.55834717,274924128.50028676,0.23,0.45,2.2e-08,2.2e-08,0.01,0.01,1.0,2.0,2.0,2.0,1.0,264949.68456674373,568152.0574407167,790270.8567978315,866148.7155834717,3032650.3869164563,2749241.2850028677
243.20000000000002,56572932.20929021,86553506.83659507,275152974.7991867,0.23,0.45,2.2e-08,2.2e-08,0.01,0.01,1.0,2.0,2.0,2.0,1.0,263245.33863040304,565729.322092902,787991.1629247187,865535.0683659507,3040239.130911957,2751529.747991867
244.0,56331231.605423816,86490803.03988494,275386073.4528533,0.23,0.45,2.2e-08,2.2e-08,0.01,0.01,1.0,2.0,2.0,2.0,1.0,261542.37451605243,563312.3160542381,785683.120471521,864908.0303988494,3047900.5461223978,2753860.734528533
244.8,56090100.45708208,86426748.13383137,275623448.7968914,0.23,0.45,2.2e-08,2.2e-08,0.01,0.01,1.0,2.0,2.0,2.0,1.0,259840.82620837283,560901.0045708208,783346.7051704467,864267.4813383137,3055635.332845471,2756234.4879689137
245.60000000000002,55849535.340305194,86361330.1457173,275865125.53822094,0.23,0.45,2.2e-08,2.2e-08,0.01,0.01,1.0,2.0,2.0,2.0,1.0,258140.72824174468,558495.353403052,780981.8971600822,863613.301457173,3063444.1959452243,2758651.2553822096
246.4,55609532.88236436,86294537.16620044,276111128.75630844,0.23,0.45,2.2e-08,2.2e-08,0.01,0.01,1.0,2.0,2.0,2.0,1.0,256442.11570437442,556095.3288236436,778588.6810598249,862945.3716620045,3071327.8448186363,2761111.2875630846
247.20000000000002,55370089.761562176,86226357.35101967,276361483.9043975,0.23,0.45,2.2e-08,2.2e-08,0.01,0.01,1.0,2.0,2.0,2.0,1.0,254745.02424223663,553700.8976156218,776167.0460440089,862263.5735101966,3079286.993360351,2763614.839043975
248.0,55131202.94079632,86156780.03202812,276616216.332505,0.23,0.45,2.2e-08,2.2e-08,0.01,0.01,1.0,2.0,2.0,2.0,1.0,253049.49292810613,551312.0294079633,773717.001357966,861567.8003202813,3087322.3312977217,2766162.16332505
248.8,54892869.788717076,86085796.29480185,276875351.0403789,0.23,0.45,2.2e-08,2.2e-08,0.01,0.01,1.0,2.0,2.0,2.0,1.0,251355.5657011776,548928.6978871708,771238.584269031,860857.9629480185,3095434.5088829864,2768753.510403789
249.60000000000002,54655086.63051193,86013392.10401984,277138915.64313704,0.23,0.45,2.2e-08,2.2e-08,0.01,0.01,1.0,2.0,2.0,2.0,1.0,249663.27365382182,546550.8663051194,768731.7645346638,860133.9210401984,3103624.314654344,2771389.1564313704
250.4,54417850.39427277,85939556.1189776,277406937.00393844,0.23,0.45,2.2e-08,2.2e-08,0.01,0.01,1.0,2.0,2.0,2.0,1.0,247972.65523816535,544178.5039427277,766196.5533036365,859395.561189776,3111892.4739132286,2774069.3700393843
251.20000000000002,54181158.06194818,85864277.09072687,277679442.3580523,0.23,0.45,2.2e-08,2.2e-08,0.01,0.01,1.0,2.0,2.0,2.0,1.0,246283.74951906476,541811.5806194819,763632.9668702525,858642.7709072687,3120239.7157146637,2776794.423580523
