Time,cLc,cLm,cLn,cP7c,cP7m,cP7n,cP9c,cP9m,cP9n,cPn,cTc,cTm,cTn,cXc,cXm,cXn,cYc,cYm,cYn,q1,n1,g1,m1,k1,p1,r1,r2,m2,k2,m3,k3,n2,g2,g3,m4,k4,p2,p3,r5,r6,m10,k8,m11,k9,n4,n5,g5,g6,m12,k10,r3,r4,m5,m6,k5,m7,m8,k6,n3,g4,m9,k7,p4,r7,r8,m13,k11,m14,k12,p5,k13,q3,m15,g7,g8,n6,g9,m16,k14,p6,r9,r10,m17,k15,m18,k16,n7,g10,m19,k17,p7,r11,r12,m20,k18,m21,k19,q4,n8,a,b,c,d,e,f,h,i,j,k,ld,lmax,Day_in_hours,cytoplasm,nucleus,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,R23,R24,R25,R26,R27,R28,R29,R30,R31a,R31b,R32,R33,R34,R35,R36,R37,R38,R39,R40,R41,R42,R43,R44,R45
4.5600000000000005,0.042483483311794384,0.1324653480733779,0.2536137433903627,0.07515476960384684,0.05528528623137223,2.6002411673820016,0.00796520750420885,0.0005773703787766425,0.007533884602289265,0.0,0.7887837227571989,1.643409358647397,4.463582572969123,1.5649268441439597,1.2393137825737732,8.518304001331579,14.882916888494659,1.7045907195209844,18.86185323234299,13.4334,3.2016,9.041,6.8248,13.0594,0.6926,25.6818,3.9781,9.4099,30.5639,13.7795,33.514,11.6086,16.6598,13.4112,12.1232,1.3722,0.5403,6.9124,29.4607,4.5034,8.5523,12.528,23.5996,15.0626,1.7832,7.4615,1.5987,16.489,5.9504,11.5688,51.1965,8.9147,7.2129,9.5754,34.2078,1.1032,2.2006,56.7596,2.4751,20.5277,4.2193,14.9114,6.0042,35.7842,27.9229,7.5959,26.9638,8.1796,21.8348,0.5,1.2,1.0,1.2,0.2778,0.9187,11.0924,20.3795,9.3186,51.261,9.8416,24.5689,0.5024,3.6143,32.939,6.7455,24.451,0.1031,5.8418,1.9234,9.8065,1.5323,25.7542,27.2451,3.7484,25.9739,0.0193,21.6441,6.274,3.5262,1.2497,4.2126,1.4509,1.3058,2.4146,2.1349,1.4176,2.0074,1.7615,3.8877,1.0,1.0,24.0,1.0,1.0,0.0,0.06210075952981324,0.0685308319693562,0.09174550007562153,1.091052321716841,1.008900832581202,0.013061501690770718,0.10349178368375367,7.265393486854268,6.606751063304312,0.8879340764771886,40.38296586213893,39.79149956324785,0.2158187701612101,0.16043856913790447,0.2970145774432113,0.3237650492237392,8.56663259066295,46.10384027727195,38.36133023959663,0.9496766709417591,8.525057694924373,0.7147784024990385,0.7641601781917341,10.234703598147895,532.5732745212706,526.6776416213901,2.7015058001933325,3.7910344572673447,0.0,0.0,0.0,0.004888099808219938,0.010039336740804445,0.5440956729746729,1.8464700189199528,1.3063611624927176,0.00822774006103816,0.6483963780458504,1.8336635980027697e-05,0.00011323599729040408,0.0008847046313994494,0.20513754710489557,0.20526143937783126,0.0011491393543275358,6.715612022591416e-06
4.57,0.04244884684649441,0.1324012031257986,0.2534005647474987,0.0751123383048421,0.05523378440050919,2.599157024207493,0.00796379888144644,0.0005764220158912729,0.007532575474749665,0.0,0.7895926061142967,1.6499992443617608,4.467906465656016,1.5636741848066678,1.2390482499109092,8.510494805221803,14.899276476566788,1.704090157900448,18.882879447462322,13.4334,3.2016,9.041,6.8248,13.0594,0.6926,25.6818,3.9781,9.4099,30.5639,13.7795,33.514,11.6086,16.6598,13.4112,12.1232,1.3722,0.5403,6.9124,29.4607,4.5034,8.5523,12.528,23.5996,15.0626,1.7832,7.4615,1.5987,16.489,5.9504,11.5688,51.1965,8.9147,7.2129,9.5754,34.2078,1.1032,2.2006,56.7596,2.4751,20.5277,4.2193,14.9114,6.0042,35.7842,27.9229,7.5959,26.9638,8.1796,21.8348,0.5,1.2,1.0,1.2,0.2778,0.9187,11.0924,20.3795,9.3186,51.261,9.8416,24.5689,0.5024,3.6143,32.939,6.7455,24.451,0.1031,5.8418,1.9234,9.8065,1.5323,25.7542,27.2451,3.7484,25.9739,0.0193,21.6441,6.274,3.5262,1.2497,4.2126,1.4509,1.3058,2.4146,2.1349,1.4176,2.0074,1.7615,3.8877,1.0,1.0,24.0,1.0,1.0,0.0,0.062099070057650974,0.06849797970567047,0.0917010732849281,1.0901627949423,1.0080527866220246,0.013050867515743672,0.10340544500139756,7.278104142067265,6.6187796441828795,0.8914945917286594,40.42437785893059,39.83004576938369,0.21603509511922708,0.16058264554408527,0.29734519529483017,0.32370100197546764,8.564797122684169,46.066936056333795,38.32616230583587,0.9490008465523954,8.520063863690158,0.7132382374093433,0.7639645890940463,10.231698126065869,533.1586892927612,527.2647545235457,2.7034184707304885,3.793300669989163,0.0,0.0,0.0,0.004880867724314991,0.010029994513569462,0.5435888125560512,1.845427528577835,1.3058164889618442,0.008223105366374066,0.6481520122453082,1.827678737837294e-05,0.000113050011813549,0.0008832514549501976,0.2051012691525479,0.2052257720671021,0.0011489361948121284,6.7144454883897295e-06
4.58,0.042414287274606964,0.13233736999036708,0.25318783473042156,0.07506986302860126,0.05518230375116276,2.5980703504281966,0.007962383872275363,0.0005754749144923977,0.00753126025941713,0.0,0.7904062740746249,1.6565958880382765,4.472257582281094,1.5624272974406563,1.2387866695432883,8.502718212863321,14.91560371345629,1.703576150930085,18.903865825516423,13.4334,3.2016,9.041,6.8248,13.0594,0.6926,25.6818,3.9781,9.4099,30.5639,13.7795,33.514,11.6086,16.6598,13.4112,12.1232,1.3722,0.5403,6.9124,29.4607,4.5034,8.5523,12.528,23.5996,15.0626,1.7832,7.4615,1.5987,16.489,5.9504,11.5688,51.1965,8.9147,7.2129,9.5754,34.2078,1.1032,2.2006,56.7596,2.4751,20.5277,4.2193,14.9114,6.0042,35.7842,27.9229,7.5959,26.9638,8.1796,21.8348,0.5,1.2,1.0,1.2,0.2778,0.9187,11.0924,20.3795,9.3186,51.261,9.8416,24.5689,0.5024,3.6143,32.939,6.7455,24.451,0.1031,5.8418,1.9234,9.8065,1.5323,25.7542,27.2451,3.7484,25.9739,0.0193,21.6441,6.274,3.5262,1.2497,4.2126,1.4509,1.3058,2.4146,2.1349,1.4176,2.0074,1.7615,3.8877,1.0,1.0,24.0,1.0,1.0,0.0,0.062097576980861456,0.06846528682149747,0.09165686245532824,1.0892752429290011,1.00720652534109,0.01304025692473747,0.10331928692858224,7.290761450184448,6.630768137655314,0.8950587583070808,40.46603481066153,39.868834668761274,0.21625268956656776,0.16072760853846274,0.2976778922048276,0.32363790597299674,8.562988974551025,46.03020188170994,38.291141199808685,0.9483280168748909,8.515087592865898,0.711692943611921,0.7637637310169222,10.228611925414416,533.7429464030625,527.8507550593125,2.705325869065299,3.7955602564074407,0.0,0.0,0.0,0.004873655467623078,0.01002065610983684,0.5430821605974434,1.8443839577634014,1.3052705440551258,0.008218465856223371,0.6479070563893139,1.82172094818827e-05,0.00011286427369361388,0.000881800211476701,0.20506482672335416,0.20518993889384565,0.0011487321141906827,6.713273529350189e-06
4.59,0.0423798046192203,0.13227384903963338,0.2529755534344625,0.07502734399874592,0.055130844443092165,2.596981153854265,0.007960962491377326,0.0005745290748066749,0.007529938970200727,0.0,0.7912247277780886,1.663199156313141,4.476635936256824,1.5611861931094937,1.2385290527407375,8.494974280833945,14.931898297649774,1.703048700481386,18.924811979894784,13.4334,3.2016,9.041,6.8248,13.0594,0.6926,25.6818,3.9781,9.4099,30.5639,13.7795,33.514,11.6086,16.6598,13.4112,12.1232,1.3722,0.5403,6.9124,29.4607,4.5034,8.5523,12.528,23.5996,15.0626,1.7832,7.4615,1.5987,16.489,5.9504,11.5688,51.1965,8.9147,7.2129,9.5754,34.2078,1.1032,2.2006,56.7596,2.4751,20.5277,4.2193,14.9114,6.0042,35.7842,27.9229,7.5959,26.9638,8.1796,21.8348,0.5,1.2,1.0,1.2,0.2778,0.9187,11.0924,20.3795,9.3186,51.261,9.8416,24.5689,0.5024,3.6143,32.939,6.7455,24.451,0.1031,5.8418,1.9234,9.8065,1.5323,25.7542,27.2451,3.7484,25.9739,0.0193,21.6441,6.274,3.5262,1.2497,4.2126,1.4509,1.3058,2.4146,2.1349,1.4176,2.0074,1.7615,3.8877,1.0,1.0,24.0,1.0,1.0,0.0,0.06209628096952752,0.06843275351227777,0.09161286784485008,1.0883896662698918,1.0063620491176353,0.013029669925000627,0.1032333095107662,7.303365317183529,6.642716484215615,0.8986265041559901,40.507936775690915,39.90786638094871,0.21647155363026857,0.16087345818546642,0.29801266903827944,0.32357576402740645,8.561208224165075,45.99363807934086,38.25626717630759,0.9476581895028237,8.510128956743834,0.7101425854772968,0.7635576034691289,10.225445007430338,534.326035062759,528.4356324334041,2.7072279705976525,3.7978131918209432,0.0,0.0,0.0,0.004866463013192012,0.010011321558609492,0.5425757186711359,1.8433393119707884,1.3047233316963827,0.00821382155497489,0.6476615120987573,1.8157901173958938e-05,0.00011267878297519252,0.000880350901326268,0.20502822019542993,0.20515394023701583,0.0011485271145803774,6.7120961578648765e-06
4.6000000000000005,0.04234539890379548,0.13221064065092894,0.2527637209566448,0.07498478143867178,0.05507940663551632,2.5958894422952725,0.007959534753424567,0.0005735844970492319,0.007528611621000864,0.0,0.7920479682527074,1.6698089154022024,4.481041540373152,1.5599508828688469,1.2382754107538223,8.48726306568273,14.948159927923284,1.7025078091040928,18.94571752427603,13.4334,3.2016,9.041,6.8248,13.0594,0.6926,25.6818,3.9781,9.4099,30.5639,13.7795,33.514,11.6086,16.6598,13.4112,12.1232,1.3722,0.5403,6.9124,29.4607,4.5034,8.5523,12.528,23.5996,15.0626,1.7832,7.4615,1.5987,16.489,5.9504,11.5688,51.1965,8.9147,7.2129,9.5754,34.2078,1.1032,2.2006,56.7596,2.4751,20.5277,4.2193,14.9114,6.0042,35.7842,27.9229,7.5959,26.9638,8.1796,21.8348,0.5,1.2,1.0,1.2,0.2778,0.9187,11.0924,20.3795,9.3186,51.261,9.8416,24.5689,0.5024,3.6143,32.939,6.7455,24.451,0.1031,5.8418,1.9234,9.8065,1.5323,25.7542,27.2451,3.7484,25.9739,0.0193,21.6441,6.274,3.5262,1.2497,4.2126,1.4509,1.3058,2.4146,2.1349,1.4176,2.0074,1.7615,3.8877,1.0,1.0,24.0,1.0,1.0,0.0,0.06209518269671315,0.06840037997588565,0.09156908971483338,1.0875060655674949,1.0055193583376287,0.01301910652389583,0.10314751279408103,7.315915652392653,6.654624626741922,0.9021977569918099,40.55008380664974,39.94714101996453,0.21669168740636668,0.16102019452628147,0.29834952660834185,0.32351457894408103,8.559454949294722,45.957244974934234,38.22154048999561,0.9469913720229032,8.505188029596699,0.7085872276280898,0.7633462061925367,10.222197387422794,534.9079444927924,529.0193758586072,2.7091247508295315,3.800059451656489,0.0,0.0,0.0,0.0048592903361691355,0.01000199088879253,0.5420694883440974,1.842293596688583,1.3041748558091448,0.008209172486992983,0.6474153809946127,1.809886134320507e-05,0.00011249353970061717,0.000878903524828538,0.20499144994664698,0.20511777647533064,0.0011483211980970244,6.7109133863181604e-06
4.61,0.04231107015217017,0.13214774520637546,0.2525523373957061,0.07494217557154816,0.05502799048711566,2.5947952235601583,0.00795810067307974,0.000572641181423749,0.007527278225709191,0.0,0.7928759964142497,1.6764250311075752,4.485474406795065,1.5587213777663056,1.2380257548134217,8.479584623929393,14.964388303357408,1.7019534800288831,18.96658207264695,13.4334,3.2016,9.041,6.8248,13.0594,0.6926,25.6818,3.9781,9.4099,30.5639,13.7795,33.514,11.6086,16.6598,13.4112,12.1232,1.3722,0.5403,6.9124,29.4607,4.5034,8.5523,12.528,23.5996,15.0626,1.7832,7.4615,1.5987,16.489,5.9504,11.5688,51.1965,8.9147,7.2129,9.5754,34.2078,1.1032,2.2006,56.7596,2.4751,20.5277,4.2193,14.9114,6.0042,35.7842,27.9229,7.5959,26.9638,8.1796,21.8348,0.5,1.2,1.0,1.2,0.2778,0.9187,11.0924,20.3795,9.3186,51.261,9.8416,24.5689,0.5024,3.6143,32.939,6.7455,24.451,0.1031,5.8418,1.9234,9.8065,1.5323,25.7542,27.2451,3.7484,25.9739,0.0193,21.6441,6.274,3.5262,1.2497,4.2126,1.4509,1.3058,2.4146,2.1349,1.4176,2.0074,1.7615,3.8877,1.0,1.0,24.0,1.0,1.0,0.0,0.062094282838455146,0.06836816641263362,0.09152552832993564,1.0866244414340038,1.0046784533938584,0.013008566728901102,0.10306189682534037,7.328412368466628,6.666492510474374,0.9057724443074229,40.592475950422134,39.986658694255965,0.21691309095980896,0.1611678175787811,0.29868846567601054,0.3234543535225918,8.557729227572295,45.9210228939598,38.18696139540363,0.9463275720148149,8.500264885675813,0.707026934931239,0.7631295391632748,10.21886908478942,535.4886639250021,529.6019745563135,2.711016185365933,3.802299011469699,0.0,0.0,0.0,0.004852137411801975,0.00999266412919361,0.5415634711779974,1.8412468173998093,1.3036251203166234,0.008204518676617487,0.6471686646979288,1.804008888341002e-05,0.00011230854390997503,0.0008774580822956106,0.20495451635463025,0.2050814479872695,0.0011481143668550528,6.709725227086598e-06
4.62,0.042276818388562364,0.13208516309289364,0.25234140285212137,0.07489952662031737,0.05497659615603403,2.59369850545716,0.00795666026499583,0.0005716991281225444,0.007525938798208498,0.0,0.7937088130658677,1.6830473688242604,4.489934547060156,1.5574976888412044,1.2377800961303036,8.47193901206374,14.980583123352398,1.7013857171700508,18.987405239321543,13.4334,3.2016,9.041,6.8248,13.0594,0.6926,25.6818,3.9781,9.4099,30.5639,13.7795,33.514,11.6086,16.6598,13.4112,12.1232,1.3722,0.5403,6.9124,29.4607,4.5034,8.5523,12.528,23.5996,15.0626,1.7832,7.4615,1.5987,16.489,5.9504,11.5688,51.1965,8.9147,7.2129,9.5754,34.2078,1.1032,2.2006,56.7596,2.4751,20.5277,4.2193,14.9114,6.0042,35.7842,27.9229,7.5959,26.9638,8.1796,21.8348,0.5,1.2,1.0,1.2,0.2778,0.9187,11.0924,20.3795,9.3186,51.261,9.8416,24.5689,0.5024,3.6143,32.939,6.7455,24.451,0.1031,5.8418,1.9234,9.8065,1.5323,25.7542,27.2451,3.7484,25.9739,0.0193,21.6441,6.274,3.5262,1.2497,4.2126,1.4509,1.3058,2.4146,2.1349,1.4176,2.0074,1.7615,3.8877,1.0,1.0,24.0,1.0,1.0,0.0,0.06209358207375502,0.06833611302527699,0.09148218395813813,1.085744794491381,1.003839334686024,0.01299805054761095,0.1029764616520493,7.340855381362866,6.678320082992901,0.9093504933757479,40.6351132481267,40.02641950667717,0.21713576432436085,0.16131632733745935,0.29902948694988113,0.3233950905565806,8.55603113649111,45.88497216164407,38.152530146927845,0.9456667970510645,8.495359599209214,0.7054617724902079,0.7629076025928943,10.21546012303242,536.0681826026669,530.1834177570515,2.712902249915787,3.8045318469457508,0.0,0.0,0.0,0.004845004215438924,0.009983341308523285,0.5410576687292245,1.8401989795819156,1.303074129141677,0.008199860148163662,0.6469213648298175,1.7981582693532547e-05,0.00011212379564112498,0.0008760145740221748,0.20491741979675562,0.20504495515107035,0.0011479066229674974,6.708531692538849e-06
4.63,0.04224264363757411,0.13202289470221218,0.2521309174281255,0.07485683480769423,0.05492522379988049,2.592599295793754,0.007955213543816028,0.0005707583373266578,0.007524593352372611,0.0,0.7945464188977324,1.6896757935467603,4.49442197207618,1.556279827124447,1.2375384458947012,8.464326286545086,14.996744087643279,1.7008045251281902,19.008186638960037,13.4334,3.2016,9.041,6.8248,13.0594,0.6926,25.6818,3.9781,9.4099,30.5639,13.7795,33.514,11.6086,16.6598,13.4112,12.1232,1.3722,0.5403,6.9124,29.4607,4.5034,8.5523,12.528,23.5996,15.0626,1.7832,7.4615,1.5987,16.489,5.9504,11.5688,51.1965,8.9147,7.2129,9.5754,34.2078,1.1032,2.2006,56.7596,2.4751,20.5277,4.2193,14.9114,6.0042,35.7842,27.9229,7.5959,26.9638,8.1796,21.8348,0.5,1.2,1.0,1.2,0.2778,0.9187,11.0924,20.3795,9.3186,51.261,9.8416,24.5689,0.5024,3.6143,32.939,6.7455,24.451,0.1031,5.8418,1.9234,9.8065,1.5323,25.7542,27.2451,3.7484,25.9739,0.0193,21.6441,6.274,3.5262,1.2497,4.2126,1.4509,1.3058,2.4146,2.1349,1.4176,2.0074,1.7615,3.8877,1.0,1.0,24.0,1.0,1.0,0.0,0.06209308108457042,0.0683042200190185,0.09143905687075216,1.0848671253714506,1.003002002620826,0.012987557987737503,0.10289120732241354,7.353244610317,6.690107294194934,0.9129318312533146,40.67799573509775,40.06642355446753,0.21735970750251593,0.16146572377336435,0.2993725910859083,0.3233367928336433,8.554360753402532,45.84909310296519,38.11824699882714,0.945009054696823,8.49047224439973,0.7038918056371742,0.7626803969295397,10.21197052977468,536.6464897810446,530.7636947010172,2.7147829202928615,3.806757933900115,0.0,0.0,0.0,0.0048378907225299006,0.009974022455395304,0.5405520825489039,1.8391500887067587,1.3025218862067818,0.008195196925922127,0.6466734830114435,1.7923341677685468e-05,0.00011193929492971376,0.0008745730002856377,0.20488016065014675,0.20500829834472703,0.0011476979685459794,6.707332795035585e-06
4.64,0.04220854592419529,0.13196094043087653,0.2519208812277362,0.07481410035616545,0.05487387357573119,2.5914976023765917,0.00795376052417364,0.0005698188092059349,0.0075232419020662905,0.0,0.7953888144866674,1.6963101698756953,4.498936692118621,1.5550678036383299,1.2373008152758884,8.456746503801693,15.012870896314965,1.7002099091928775,19.028925886587952,13.4334,3.2016,9.041,6.8248,13.0594,0.6926,25.6818,3.9781,9.4099,30.5639,13.7795,33.514,11.6086,16.6598,13.4112,12.1232,1.3722,0.5403,6.9124,29.4607,4.5034,8.5523,12.528,23.5996,15.0626,1.7832,7.4615,1.5987,16.489,5.9504,11.5688,51.1965,8.9147,7.2129,9.5754,34.2078,1.1032,2.2006,56.7596,2.4751,20.5277,4.2193,14.9114,6.0042,35.7842,27.9229,7.5959,26.9638,8.1796,21.8348,0.5,1.2,1.0,1.2,0.2778,0.9187,11.0924,20.3795,9.3186,51.261,9.8416,24.5689,0.5024,3.6143,32.939,6.7455,24.451,0.1031,5.8418,1.9234,9.8065,1.5323,25.7542,27.2451,3.7484,25.9739,0.0193,21.6441,6.274,3.5262,1.2497,4.2126,1.4509,1.3058,2.4146,2.1349,1.4176,2.0074,1.7615,3.8877,1.0,1.0,24.0,1.0,1.0,0.0,0.0620927805558069,0.06827248760151272,0.09139614734242509,1.0839914347159985,1.0021664576120575,0.012977089057111684,0.10280613388534873,7.3655799778181805,6.701854096273078,0.9165163847838381,40.72112344086667,40.106670929229864,0.217584920465405,0.1616160068340319,0.2997177786871663,0.3232794631352124,8.552718155513052,45.81338604264774,38.08411220522054,0.9443543525097717,8.485602895423083,0.7023170999252043,0.7624479228591282,10.208400336775876,537.223574727914,531.3427946386067,2.7166581724166656,3.808977248279286,0.0,0.0,0.0,0.0048307969086270235,0.009964707598326973,0.540046714182916,1.8381001502405934,1.3019683954339996,0.008190529034158813,0.6464250208640125,1.7865364745119964e-05,0.00011175504180919275,0.0008731333613462541,0.20484273929167274,0.2049714779459863,0.001147488405700694,6.706128546929394e-06
4.65,0.04217452527380735,0.1318993006802577,0.2517112943567766,0.07477132348798914,0.0548225456401312,2.590393433011442,0.007952301220691972,0.0005688805439191119,0.007521884461145134,0.0,0.7962360002957846,1.7029503620244226,4.503478716828249,1.5538616293963663,1.237067215421755,8.449199720230176,15.028963249817366,1.6996018753453532,19.049622597615105,13.4334,3.2016,9.041,6.8248,13.0594,0.6926,25.6818,3.9781,9.4099,30.5639,13.7795,33.514,11.6086,16.6598,13.4112,12.1232,1.3722,0.5403,6.9124,29.4607,4.5034,8.5523,12.528,23.5996,15.0626,1.7832,7.4615,1.5987,16.489,5.9504,11.5688,51.1965,8.9147,7.2129,9.5754,34.2078,1.1032,2.2006,56.7596,2.4751,20.5277,4.2193,14.9114,6.0042,35.7842,27.9229,7.5959,26.9638,8.1796,21.8348,0.5,1.2,1.0,1.2,0.2778,0.9187,11.0924,20.3795,9.3186,51.261,9.8416,24.5689,0.5024,3.6143,32.939,6.7455,24.451,0.1031,5.8418,1.9234,9.8065,1.5323,25.7542,27.2451,3.7484,25.9739,0.0193,21.6441,6.274,3.5262,1.2497,4.2126,1.4509,1.3058,2.4146,2.1349,1.4176,2.0074,1.7615,3.8877,1.0,1.0,24.0,1.0,1.0,0.0,0.06209268117530899,0.06824091598287071,0.09135345565114648,1.0831177231768656,1.0013327000806929,0.012966643763684341,0.10272124139048959,7.3778614095841055,6.71356044369271,0.9201040806017956,40.76449638914313,40.14716171690879,0.2178114031527059,0.16176717644341934,0.3000650503036089,0.3232231042364406,8.55110341988134,45.777851305157526,38.050126020084576,0.9437026980399462,8.480751626425983,0.7007377211204138,0.7622101813065381,10.20474957994857,537.7994267241146,531.9207068309468,2.718527982313339,3.8111897661614966,0.0,0.0,0.0,0.0048237227493852656,0.009955396765739475,0.5395415651719152,1.8370491696440563,1.3014136607449482,0.008185856497114882,0.6461759800087625,1.7807650810209815e-05,0.0001115710363108344,0.0008716956574472552,0.2048051560979452,0.20493449433234529,0.001147277936540395,6.7049189605646975e-06
4.66,0.04214058171218705,0.1318379758565612,0.251502156922898,0.07472850442519419,0.05477124014909637,2.5892867955031234,0.00795083564798423,0.0005679435416138995,0.0075205210434554646,0.0,0.7970879766741176,1.70959623382565,4.508048055208683,1.5526613154031095,1.2368376574583826,8.441685992194948,15.045020848980505,1.6989804302612053,19.070276387854666,13.4334,3.2016,9.041,6.8248,13.0594,0.6926,25.6818,3.9781,9.4099,30.5639,13.7795,33.514,11.6086,16.6598,13.4112,12.1232,1.3722,0.5403,6.9124,29.4607,4.5034,8.5523,12.528,23.5996,15.0626,1.7832,7.4615,1.5987,16.489,5.9504,11.5688,51.1965,8.9147,7.2129,9.5754,34.2078,1.1032,2.2006,56.7596,2.4751,20.5277,4.2193,14.9114,6.0042,35.7842,27.9229,7.5959,26.9638,8.1796,21.8348,0.5,1.2,1.0,1.2,0.2778,0.9187,11.0924,20.3795,9.3186,51.261,9.8416,24.5689,0.5024,3.6143,32.939,6.7455,24.451,0.1031,5.8418,1.9234,9.8065,1.5323,25.7542,27.2451,3.7484,25.9739,0.0193,21.6441,6.274,3.5262,1.2497,4.2126,1.4509,1.3058,2.4146,2.1349,1.4176,2.0074,1.7615,3.8877,1.0,1.0,24.0,1.0,1.0,0.0,0.06209278363385169,0.06820950537566459,0.09131098207825429,1.0822459914160454,1.0005007304549807,0.012956222115527414,0.10263652988819924,7.390088834535733,6.725226293169539,0.9236948451359988,40.80811459779646,40.18789599776884,0.2180391554725529,0.1619192325018398,0.30041440643182993,0.3231677189060841,8.549516623415323,45.742489214696384,38.01628869725073,0.9430540988295805,8.47591851152419,0.6991537351941197,0.7619671734368042,10.20101829937433,538.3740350640882,532.497420550427,2.7203923261165386,3.813395463757428,0.0,0.0,0.0,0.004816668220563126,0.009946089985958214,0.5390366370513469,1.8359971523721534,1.300857686060769,0.00818117933900668,0.64592636206695,1.775019879243583e-05,0.00011138727846374883,0.0008702598888149782,0.20476741144531546,0.2048973478810485,0.0011470665631723772,6.70370404827765e-06
4.67,0.04210671526551019,0.13177696637083583,0.2512934690356029,0.0746856433895798,0.05471995725811518,2.5881776976554476,0.007949363820653418,0.000567007802427067,0.007519151662834241,0.0,0.7979447438562579,1.7162476487380567,4.512644715623954,1.5514668726539762,1.2366121524896208,8.434205376027624,15.061043395029632,1.698345581313051,19.090886873542196,13.4334,3.2016,9.041,6.8248,13.0594,0.6926,25.6818,3.9781,9.4099,30.5639,13.7795,33.514,11.6086,16.6598,13.4112,12.1232,1.3722,0.5403,6.9124,29.4607,4.5034,8.5523,12.528,23.5996,15.0626,1.7832,7.4615,1.5987,16.489,5.9504,11.5688,51.1965,8.9147,7.2129,9.5754,34.2078,1.1032,2.2006,56.7596,2.4751,20.5277,4.2193,14.9114,6.0042,35.7842,27.9229,7.5959,26.9638,8.1796,21.8348,0.5,1.2,1.0,1.2,0.2778,0.9187,11.0924,20.3795,9.3186,51.261,9.8416,24.5689,0.5024,3.6143,32.939,6.7455,24.451,0.1031,5.8418,1.9234,9.8065,1.5323,25.7542,27.2451,3.7484,25.9739,0.0193,21.6441,6.274,3.5262,1.2497,4.2126,1.4509,1.3058,2.4146,2.1349,1.4176,2.0074,1.7615,3.8877,1.0,1.0,24.0,1.0,1.0,0.0,0.0620930886251316,0.06817825599493192,0.0912687269084409,1.0813762401057796,0.9996705491705319,0.01294582412083507,0.10255199942957852,7.402262184771765,6.736851603647138,0.9272886046131721,40.85197807883691,40.228873846372856,0.21826817730144696,0.1620721748858968,0.30076584751482327,0.3231133099063854,8.547957842869254,45.707300095197,37.9826004904028,0.9424085624129509,8.471103624800586,0.6975652083149783,0.7617189006563237,10.19720653931982,538.9473890564193,533.0729250812313,2.722251180068316,3.8155943174109073,0.0,0.0,0.0,0.004809633298023284,0.009936787287213141,0.5385319313514664,1.834944103874247,1.3003004753020968,0.008176497584025683,0.6456761686598421,1.769300761637016e-05,0.00011120376829490014,0.0008688260556589947,0.20472950570987225,0.20486003896908517,0.0011468542877024648,6.70248382239606e-06
4.68,0.04207292596035539,0.13171627263898253,0.25108523080626716,0.07464274060271484,0.054668697122150556,2.587066147271153,0.007947885753292224,0.0005660733264845269,0.007517776333108943,0.0,0.7988063019619881,1.7229044698529068,4.517268705796066,1.55027831213507,1.2363907115966624,8.426757928026465,15.077030589600334,1.6976973365732198,19.11145367135467,13.4334,3.2016,9.041,6.8248,13.0594,0.6926,25.6818,3.9781,9.4099,30.5639,13.7795,33.514,11.6086,16.6598,13.4112,12.1232,1.3722,0.5403,6.9124,29.4607,4.5034,8.5523,12.528,23.5996,15.0626,1.7832,7.4615,1.5987,16.489,5.9504,11.5688,51.1965,8.9147,7.2129,9.5754,34.2078,1.1032,2.2006,56.7596,2.4751,20.5277,4.2193,14.9114,6.0042,35.7842,27.9229,7.5959,26.9638,8.1796,21.8348,0.5,1.2,1.0,1.2,0.2778,0.9187,11.0924,20.3795,9.3186,51.261,9.8416,24.5689,0.5024,3.6143,32.939,6.7455,24.451,0.1031,5.8418,1.9234,9.8065,1.5323,25.7542,27.2451,3.7484,25.9739,0.0193,21.6441,6.274,3.5262,1.2497,4.2126,1.4509,1.3058,2.4146,2.1349,1.4176,2.0074,1.7615,3.8877,1.0,1.0,24.0,1.0,1.0,0.0,0.06209359684575799,0.06814716805818047,0.0912266904297593,1.080508469928655,0.9988421566704113,0.012935449787924871,0.10246765006647494,7.414381395542821,6.7484363362744295,0.9308852850615256,40.896086838396926,40.270095331560185,0.2184984684841652,0.16222600344841953,0.3011193739417447,0.3230598799929566,8.546427154840769,45.672284270317654,37.94906165307438,0.9417660963162209,8.466307040303247,0.6959722068411174,0.7614653646140679,10.193314348252926,539.5194780243762,533.6472097198694,2.7241045205199863,3.8177863035995996,0.0,0.0,0.0,0.004802617957733255,0.009927488697639087,0.5380274495973569,1.8338900295940406,1.2997420323890272,0.008171811256338413,0.6454254014087036,1.763607621166063e-05,0.00011102050582912317,0.0008673941581722405,0.2046914392674386,0.20482256797318646,0.0011466411122349935,6.701258295239284e-06
