Time,G3P,PYR,ATP,NADHm,NADHc,Vm,Cam,ai,am,Ao,ATP_init,Cac_init,Cam_init,CaR,Cmit,F,fi,fm,G3P_init,Glu,hCa,hgl,hp,kACa,KAD,kat,kATP,kATPCa,kbt,kCaA,KCaj,KCam,KgNc,kgpd,Klnc,klp,Kmadp,KmATP,Kmg3p,Kmgl,KmLD,KmNh,Kmph,Kmpyr,knadhc,knadhm,KNaj,KpCam,KPNm,KTNc,KTNm,NADHc_init,NADHm_init,Nam,Ni,Ntc,Ntm,PCa,Plb,Plr,PYR_init,Tnadh,Tv,u1,u2,Vi,Vm_init,Vme,Vmglu,Vmgpd,Vmldh,Vmmit,Vmnc,Vmpdh,Vmph,ZCa,ACa,AD,ADP,AT,Cac,DelJNCa,FDe,FLNADc,FNADc,FPCa,FPNAD,FPYR,FTe,JGlu,Jgpd,Jhl,Jhres,JLDH,JNCa,JO2,Jph,JPYR,Jtnadh,Juni,MgADP,NADc,NADm,ID,compartment
1.9100000000000001,29.804044573907188,10.195553234384857,3699.8927137258875,53.851642095776036,10.13665939474778,101.52223560553611,0.2000115648969974,0.341,0.2,4000.0,3700.0,0.1,0.2,0.09,5200.0,96480.0,0.01,0.0003,30.0,8.0,4.0,1.7,8.0,0.25,25.0,-0.00492,4e-05,9e-05,-0.00443,30.0,8.0,0.05,0.09,1e-05,1.0,0.0305,20.0,500.0,200.0,7.0,47.5,3000.0,131.4,47.5,0.0001,0.0001,8000.0,0.165,81.0,0.002,16.78,10.0,50.0,5000.0,10000.0,2000.0,2200.0,0.004,0.0012,0.0012,10.0,0.05,26.73,1.5,1.1,0.53,100.0,22.0,0.011,0.5,1.2,0.0144,0.025,0.3,8.0,2.0,0.7024554455658882,0.40515559917047295,300.10728627411254,0.11267076672257177,0.10395971222709471,3.287265581741435,0.017634007282298463,0.00506832969737389,0.7180775122048834,0.461681818539338,0.3297641422187802,0.17671298155277254,0.9095950783241067,0.005392812697321286,0.06481693246599166,0.053085133819873925,0.35287573717242304,0.0010747675827784816,0.0007846481974564935,0.0352875737172423,0.2565321880513605,0.008071159148395155,0.025265780208944957,0.001077069224919452,16.50590074507619,1989.8633406052522,2146.1483579042238,12.328566759110515,1.0
1.92,29.803022153092428,10.196575835359178,3699.892209452049,53.87040616236969,10.137375223479525,101.52971327910132,0.20001162581956028,0.341,0.2,4000.0,3700.0,0.1,0.2,0.09,5200.0,96480.0,0.01,0.0003,30.0,8.0,4.0,1.7,8.0,0.25,25.0,-0.00492,4e-05,9e-05,-0.00443,30.0,8.0,0.05,0.09,1e-05,1.0,0.0305,20.0,500.0,200.0,7.0,47.5,3000.0,131.4,47.5,0.0001,0.0001,8000.0,0.165,81.0,0.002,16.78,10.0,50.0,5000.0,10000.0,2000.0,2200.0,0.004,0.0012,0.0012,10.0,0.05,26.73,1.5,1.1,0.53,100.0,22.0,0.011,0.5,1.2,0.0144,0.025,0.3,8.0,2.0,0.7024555554275458,0.40515640909563294,300.107790547951,0.11272968831519546,0.1039596164544225,3.287265589336094,0.017640043288564316,0.005068687611739762,0.7180918803294359,0.4616818253948076,0.3296852158933494,0.17672757330444966,0.9095829762900384,0.005392812609817969,0.06481499519630747,0.053097242276310505,0.3529918276785438,0.0010749322337533134,0.0007847087357650353,0.03529918276785438,0.2566668957343229,0.008069893804617085,0.025263612055436157,0.0010771476028579984,16.505928480137307,1989.8626247765205,2146.12959383763,12.328544362999075,1.0
1.93,29.801999768935246,10.1975984211788,3699.891705767424,53.88915651431705,10.138091053007756,101.53718524150895,0.20001168674585867,0.341,0.2,4000.0,3700.0,0.1,0.2,0.09,5200.0,96480.0,0.01,0.0003,30.0,8.0,4.0,1.7,8.0,0.25,25.0,-0.00492,4e-05,9e-05,-0.00443,30.0,8.0,0.05,0.09,1e-05,1.0,0.0305,20.0,500.0,200.0,7.0,47.5,3000.0,131.4,47.5,0.0001,0.0001,8000.0,0.165,81.0,0.002,16.78,10.0,50.0,5000.0,10000.0,2000.0,2200.0,0.004,0.0012,0.0012,10.0,0.05,26.73,1.5,1.1,0.53,100.0,22.0,0.011,0.5,1.2,0.0144,0.025,0.3,8.0,2.0,0.7024556652958989,0.40515721807360133,300.1082942325761,0.11278858743414426,0.10395952079441959,3.2872655969496543,0.017646074809023412,0.005069045526503878,0.7181062470158465,0.4616818322506928,0.32960638360777267,0.17674216432265946,0.9095708820434157,0.0053928125224168766,0.06481305797890949,0.0531093442434924,0.3531078282302455,0.0010750968928852683,0.0007847692284614869,0.03531078282302455,0.25680155222889917,0.008068630410357906,0.025261446217096275,0.0010772259211827293,16.505956182791685,1989.8619089469923,2146.110843485683,12.328521993131266,1.0
1.94,29.800977421434833,10.198620991812248,3699.891202671866,53.90789316407572,10.138806883294716,101.54465148531942,0.20001174767589022,0.341,0.2,4000.0,3700.0,0.1,0.2,0.09,5200.0,96480.0,0.01,0.0003,30.0,8.0,4.0,1.7,8.0,0.25,25.0,-0.00492,4e-05,9e-05,-0.00443,30.0,8.0,0.05,0.09,1e-05,1.0,0.0305,20.0,500.0,200.0,7.0,47.5,3000.0,131.4,47.5,0.0001,0.0001,8000.0,0.165,81.0,0.002,16.78,10.0,50.0,5000.0,10000.0,2000.0,2200.0,0.004,0.0012,0.0012,10.0,0.05,26.73,1.5,1.1,0.53,100.0,22.0,0.011,0.5,1.2,0.0144,0.025,0.3,8.0,2.0,0.7024557751709435,0.40515802610461615,300.1087973281342,0.11284746397196802,0.10395942524705545,3.2872656045821094,0.01765210184784687,0.0050694034416473585,0.7181206122635732,0.46168183910699323,0.32952764520488903,0.1767567546070033,0.9095587955993563,0.005392812435117979,0.06481112081379792,0.053121439703670316,0.3532237389235449,0.0010752615601669923,0.0007848296754848816,0.03532237389235449,0.2569361572893243,0.008067368962346118,0.025259282691008397,0.0010773041798148289,16.50598385304738,1989.8611931167052,2146.0921068359244,12.328499649500323,1.0
1.95,29.79995511059038,10.199643547228057,3699.8907001652287,53.92661612410334,10.13952271430265,101.55211200309313,0.20001180860965273,0.341,0.2,4000.0,3700.0,0.1,0.2,0.09,5200.0,96480.0,0.01,0.0003,30.0,8.0,4.0,1.7,8.0,0.25,25.0,-0.00492,4e-05,9e-05,-0.00443,30.0,8.0,0.05,0.09,1e-05,1.0,0.0305,20.0,500.0,200.0,7.0,47.5,3000.0,131.4,47.5,0.0001,0.0001,8000.0,0.165,81.0,0.002,16.78,10.0,50.0,5000.0,10000.0,2000.0,2200.0,0.004,0.0012,0.0012,10.0,0.05,26.73,1.5,1.1,0.53,100.0,22.0,0.011,0.5,1.2,0.0144,0.025,0.3,8.0,2.0,0.7024558850526754,0.40515883318891505,300.10929983477126,0.11290631782114934,0.10395932981229973,3.2872656122334543,0.017658124409205483,0.005069761357151326,0.7181349760720744,0.4616818459637087,0.32944900052782483,0.17677134415708284,0.9095467169729828,0.005392812347921254,0.06480918370097291,0.0531335286390861,0.3533395598544534,0.0010754262355911317,0.0007848900767742494,0.035333955985445344,0.2570707106696787,0.008066109457315956,0.025257121474258258,0.0010773823786754825,16.50601149091242,1989.8604772856972,2146.0733838758965,12.328477332099496,1.0
1.96,29.79893283640108,10.200666087394755,3699.890198247366,53.945325406857535,10.140238545993798,101.55956678739047,0.20001186954714387,0.341,0.2,4000.0,3700.0,0.1,0.2,0.09,5200.0,96480.0,0.01,0.0003,30.0,8.0,4.0,1.7,8.0,0.25,25.0,-0.00492,4e-05,9e-05,-0.00443,30.0,8.0,0.05,0.09,1e-05,1.0,0.0305,20.0,500.0,200.0,7.0,47.5,3000.0,131.4,47.5,0.0001,0.0001,8000.0,0.165,81.0,0.002,16.78,10.0,50.0,5000.0,10000.0,2000.0,2200.0,0.004,0.0012,0.0012,10.0,0.05,26.73,1.5,1.1,0.53,100.0,22.0,0.011,0.5,1.2,0.0144,0.025,0.3,8.0,2.0,0.7024559949410907,0.40515963932673676,300.1098017526342,0.11296514887410365,0.10395923449012182,3.287265619903684,0.01766414249726974,0.005070119272996898,0.718149338440809,0.46168185282083896,0.32937044941999355,0.1767859329724997,0.9095346461794221,0.005392812260826673,0.06480724664043473,0.053145611031972774,0.3534552911189768,0.0010755909191503302,0.0007849504322686203,0.03534552911189768,0.2572052121238896,0.008064851892007374,0.025254962563934273,0.0010774605176858722,16.506039096394883,1989.8597614540063,2146.0546745931424,12.328455040922002,1.0
1.97,29.79791059886612,10.201688612280872,3699.889696918131,53.96402102479591,10.140954378330406,101.56701583077185,0.20001193048836136,0.341,0.2,4000.0,3700.0,0.1,0.2,0.09,5200.0,96480.0,0.01,0.0003,30.0,8.0,4.0,1.7,8.0,0.25,25.0,-0.00492,4e-05,9e-05,-0.00443,30.0,8.0,0.05,0.09,1e-05,1.0,0.0305,20.0,500.0,200.0,7.0,47.5,3000.0,131.4,47.5,0.0001,0.0001,8000.0,0.165,81.0,0.002,16.78,10.0,50.0,5000.0,10000.0,2000.0,2200.0,0.004,0.0012,0.0012,10.0,0.05,26.73,1.5,1.1,0.53,100.0,22.0,0.011,0.5,1.2,0.0144,0.025,0.3,8.0,2.0,0.702456104836185,0.40516044451831856,300.110303081869,0.1130239570231797,0.10395913928049132,3.2872656275927916,0.01767015611620978,0.005070477189165203,0.718163699369236,0.46168185967838354,0.3292919917250949,0.1768005210528554,0.9095225832338059,0.005392812173834212,0.06480530963218352,0.05315768686455446,0.3535709328131146,0.0010757556108372307,0.0007850107419070217,0.03535709328131146,0.2573396614057302,0.008063596263166026,0.025252805957127512,0.0010775385967671835,16.506066669502797,1989.8590456216696,2146.035978975204,12.328432775961092,1.0
1.98,29.7968883979847,10.20271112185494,3699.889196177378,53.98270299037611,10.141670211274718,101.57445912579767,0.20001199143330292,0.341,0.2,4000.0,3700.0,0.1,0.2,0.09,5200.0,96480.0,0.01,0.0003,30.0,8.0,4.0,1.7,8.0,0.25,25.0,-0.00492,4e-05,9e-05,-0.00443,30.0,8.0,0.05,0.09,1e-05,1.0,0.0305,20.0,500.0,200.0,7.0,47.5,3000.0,131.4,47.5,0.0001,0.0001,8000.0,0.165,81.0,0.002,16.78,10.0,50.0,5000.0,10000.0,2000.0,2200.0,0.004,0.0012,0.0012,10.0,0.05,26.73,1.5,1.1,0.53,100.0,22.0,0.011,0.5,1.2,0.0144,0.025,0.3,8.0,2.0,0.7024562147379545,0.4051612487638987,300.1108038226221,0.11308274216065942,0.10395904418337774,3.2872656353007725,0.017676165270195447,0.005070835105637359,0.7181780588568146,0.4616818665363426,0.3292136272871141,0.1768151083977518,0.9095105281512696,0.005392812086943846,0.06480337267621951,0.05316975611904653,0.353686485032861,0.0010759203106444739,0.0007850710056284843,0.0353686485032861,0.25747405826882136,0.008062342567543278,0.025250651650931693,0.0010776166158406,16.506094210244214,1989.8583297887253,2146.0172970096237,12.328410537210003,1.0
1.99,29.795866233756005,10.203733616085488,3699.88869602496,54.00137131605575,10.142386044788974,101.58189666502835,0.20001205238196632,0.341,0.2,4000.0,3700.0,0.1,0.2,0.09,5200.0,96480.0,0.01,0.0003,30.0,8.0,4.0,1.7,8.0,0.25,25.0,-0.00492,4e-05,9e-05,-0.00443,30.0,8.0,0.05,0.09,1e-05,1.0,0.0305,20.0,500.0,200.0,7.0,47.5,3000.0,131.4,47.5,0.0001,0.0001,8000.0,0.165,81.0,0.002,16.78,10.0,50.0,5000.0,10000.0,2000.0,2200.0,0.004,0.0012,0.0012,10.0,0.05,26.73,1.5,1.1,0.53,100.0,22.0,0.011,0.5,1.2,0.0144,0.025,0.3,8.0,2.0,0.7024563246463948,0.4051620520637152,300.11130397503985,0.1131415041787585,0.10395894919875062,3.2872656430276215,0.017682169963396263,0.005071193022394487,0.7181924169030044,0.46168187339471545,0.32913535595032123,0.17682969500679063,0.9094984809469532,0.005392812000155549,0.06480143577254291,0.0531818187776555,0.3538019478742043,0.0010760850185646985,0.0007851312233720342,0.03538019478742043,0.25760840246663175,0.008061090801896152,0.02524849964244319,0.0010776945748273048,16.506121718627192,1989.857613955211,2145.9986286839444,12.328388324661969,1.0
2.0,29.794844106179234,10.204756094941049,3699.8881964607317,54.02002601429246,10.143101878835422,101.58932844102428,0.2000121133343492,0.341,0.2,4000.0,3700.0,0.1,0.2,0.09,5200.0,96480.0,0.01,0.0003,30.0,8.0,4.0,1.7,8.0,0.25,25.0,-0.00492,4e-05,9e-05,-0.00443,30.0,8.0,0.05,0.09,1e-05,1.0,0.0305,20.0,500.0,200.0,7.0,47.5,3000.0,131.4,47.5,0.0001,0.0001,8000.0,0.165,81.0,0.002,16.78,10.0,50.0,5000.0,10000.0,2000.0,2200.0,0.004,0.0012,0.0012,10.0,0.05,26.73,1.5,1.1,0.53,100.0,22.0,0.011,0.5,1.2,0.0144,0.025,0.3,8.0,2.0,0.7024564345615021,0.4051628544180056,300.1118035392683,0.11320024296962605,0.10395885432657957,3.2872656507733318,0.017688170199981413,0.005071550939417711,0.7182067735072654,0.4616818802535022,0.32905717755927,0.1768442808795737,0.9094864416360009,0.005392811913469296,0.06479949892115389,0.05319387482257917,0.353917321433127,0.001076249734590542,0.0007851913950766966,0.0353917321433127,0.2577426937524771,0.008059840962987334,0.02524634992876103,0.001077772473648483,16.506149194659756,1989.8568981211645,2145.9799739857076,12.328366138310244,1.0
2.0100000000000002,29.79382201525358,10.20577855839015,3699.8876974845457,54.03866709754386,10.143817713376304,101.59675444634587,0.20001217429044935,0.341,0.2,4000.0,3700.0,0.1,0.2,0.09,5200.0,96480.0,0.01,0.0003,30.0,8.0,4.0,1.7,8.0,0.25,25.0,-0.00492,4e-05,9e-05,-0.00443,30.0,8.0,0.05,0.09,1e-05,1.0,0.0305,20.0,500.0,200.0,7.0,47.5,3000.0,131.4,47.5,0.0001,0.0001,8000.0,0.165,81.0,0.002,16.78,10.0,50.0,5000.0,10000.0,2000.0,2200.0,0.004,0.0012,0.0012,10.0,0.05,26.73,1.5,1.1,0.53,100.0,22.0,0.011,0.5,1.2,0.0144,0.025,0.3,8.0,2.0,0.7024565444832719,0.4051636558270087,300.1123025154543,0.11325895842534543,0.10395875956683404,3.287265658537898,0.017694165984119773,0.0050719088566881535,0.7182211286690573,0.46168188711270236,0.328979091958798,0.176858866015703,0.9094744102335617,0.005392811826885062,0.06479756212205266,0.05320592423600654,0.35403260580560575,0.001076414458714641,0.000785251520681497,0.03540326058056058,0.2578769318795232,0.008058593047585168,0.02524420250698686,0.0010778503122253161,16.506176638349988,1989.8561822866236,2145.961332902456,12.328343978148046,1.0
2.02,29.792799960978222,10.206801006401324,3699.887199096256,54.057294578267566,10.144533548373861,101.60417467355352,0.20001223525026446,0.341,0.2,4000.0,3700.0,0.1,0.2,0.09,5200.0,96480.0,0.01,0.0003,30.0,8.0,4.0,1.7,8.0,0.25,25.0,-0.00492,4e-05,9e-05,-0.00443,30.0,8.0,0.05,0.09,1e-05,1.0,0.0305,20.0,500.0,200.0,7.0,47.5,3000.0,131.4,47.5,0.0001,0.0001,8000.0,0.165,81.0,0.002,16.78,10.0,50.0,5000.0,10000.0,2000.0,2200.0,0.004,0.0012,0.0012,10.0,0.05,26.73,1.5,1.1,0.53,100.0,22.0,0.011,0.5,1.2,0.0144,0.025,0.3,8.0,2.0,0.7024566544117004,0.4051644562909617,300.11280090374385,0.11331765043793385,0.10395866491948362,3.287265666321316,0.017700157319979915,0.005072266774186931,0.7182354823878404,0.46168189397231574,0.3289010989940252,0.1768734504147804,0.9094623867547881,0.0053928117404028215,0.06479562537523939,0.05321796700011786,0.3541478010876117,0.0010765791909296283,0.0007853116001254606,0.03541478010876117,0.25801111660078324,0.008057347052463623,0.025242057374224962,0.001077928090478988,16.50620404970591,1989.8554664516262,2145.9427054217326,12.328321844168629,1.0
2.0300000000000002,29.79177794335237,10.207823438943102,3699.8867012957166,54.07590846892122,10.14524938379034,101.61158911520762,0.20001229621379227,0.341,0.2,4000.0,3700.0,0.1,0.2,0.09,5200.0,96480.0,0.01,0.0003,30.0,8.0,4.0,1.7,8.0,0.25,25.0,-0.00492,4e-05,9e-05,-0.00443,30.0,8.0,0.05,0.09,1e-05,1.0,0.0305,20.0,500.0,200.0,7.0,47.5,3000.0,131.4,47.5,0.0001,0.0001,8000.0,0.165,81.0,0.002,16.78,10.0,50.0,5000.0,10000.0,2000.0,2200.0,0.004,0.0012,0.0012,10.0,0.05,26.73,1.5,1.1,0.53,100.0,22.0,0.011,0.5,1.2,0.0144,0.025,0.3,8.0,2.0,0.7024567643467832,0.40516525581010276,300.11329870428335,0.11337631889934294,0.10395857038449788,3.287265674123579,0.017706144211730064,0.00507262469189517,0.7182498346630757,0.46168190083234206,0.32882319851035324,0.17688803407640796,0.9094503712148377,0.005392811654022551,0.06479368868071435,0.053230003097084706,0.35426290737510985,0.0010767439312281374,0.0007853716333476094,0.03542629073751099,0.2581452476691205,0.008056102974402285,0.02523991452758227,0.001078005808330682,16.506231428735585,1989.8547506162097,2145.924091531079,12.328299736365233,1.0
2.04,29.7907559623752,10.208845855984011,3699.8862040827808,54.09450878196243,10.145965219587984,101.6189977638686,0.2000123571810305,0.341,0.2,4000.0,3700.0,0.1,0.2,0.09,5200.0,96480.0,0.01,0.0003,30.0,8.0,4.0,1.7,8.0,0.25,25.0,-0.00492,4e-05,9e-05,-0.00443,30.0,8.0,0.05,0.09,1e-05,1.0,0.0305,20.0,500.0,200.0,7.0,47.5,3000.0,131.4,47.5,0.0001,0.0001,8000.0,0.165,81.0,0.002,16.78,10.0,50.0,5000.0,10000.0,2000.0,2200.0,0.004,0.0012,0.0012,10.0,0.05,26.73,1.5,1.1,0.53,100.0,22.0,0.011,0.5,1.2,0.0144,0.025,0.3,8.0,2.0,0.7024568742885164,0.40516605438467007,300.11379591721925,0.11343496370145906,0.10395847596184635,3.2872656819446813,0.017712126663538146,0.0050729826097939915,0.718264185494224,0.4616819076927811,0.32874539035346506,0.17690261700018775,0.9094383636288718,0.0053928115677442205,0.06479175203847769,0.05324203250906991,0.35437792476405966,0.0010769086796027993,0.0007854316202869653,0.035437792476405966,0.25827932483724886,0.008054860810186342,0.025237773964168337,0.0010780834657015813,16.50625877544706,1989.8540347804121,2145.9054912180377,12.32827765473109,1.0
2.05,29.789734018045916,10.209868257492584,3699.8857074573025,54.113095529848835,10.146681055729033,101.62640061209686,0.20001241815197682,0.341,0.2,4000.0,3700.0,0.1,0.2,0.09,5200.0,96480.0,0.01,0.0003,30.0,8.0,4.0,1.7,8.0,0.25,25.0,-0.00492,4e-05,9e-05,-0.00443,30.0,8.0,0.05,0.09,1e-05,1.0,0.0305,20.0,500.0,200.0,7.0,47.5,3000.0,131.4,47.5,0.0001,0.0001,8000.0,0.165,81.0,0.002,16.78,10.0,50.0,5000.0,10000.0,2000.0,2200.0,0.004,0.0012,0.0012,10.0,0.05,26.73,1.5,1.1,0.53,100.0,22.0,0.011,0.5,1.2,0.0144,0.025,0.3,8.0,2.0,0.7024569842368957,0.40516685201490105,300.1142925426975,0.11349358473610298,0.10395838165149865,3.2872656897846175,0.017718104679571765,0.005073340527864517,0.718278534880746,0.4616819145536326,0.32866767436932404,0.17691719918572188,0.9094263640120566,0.005392811481567808,0.06478981544852962,0.05325405521822763,0.354492853350415,0.0010770734360462425,0.0007854915608825515,0.035449285335041505,0.25841334785773096,0.008053620556606567,0.025235635681095315,0.0010781610625128682,16.506286089848363,1989.853318944271,2145.886904470151,12.32825559925946,1.0
2.06,29.788712110309266,10.210890642154526,3699.885211398593,54.131669288732134,10.147396890438232,101.63379790663961,0.2000124791264447,0.341,0.2,4000.0,3700.0,0.1,0.2,0.09,5200.0,96480.0,0.01,0.0003,30.0,8.0,4.0,1.7,8.0,0.25,25.0,-0.00492,4e-05,9e-05,-0.00443,30.0,8.0,0.05,0.09,1e-05,1.0,0.0305,20.0,500.0,200.0,7.0,47.5,3000.0,131.4,47.5,0.0001,0.0001,8000.0,0.165,81.0,0.002,16.78,10.0,50.0,5000.0,10000.0,2000.0,2200.0,0.004,0.0012,0.0012,10.0,0.05,26.73,1.5,1.1,0.53,100.0,22.0,0.011,0.5,1.2,0.0144,0.025,0.3,8.0,2.0,0.7024570941915849,0.4051676487340265,300.1147886014069,0.11355218390900305,0.10395828744952336,3.2872656976427077,0.017724078445294635,0.0050736984452191165,0.7182928827872794,0.46168192141487563,0.3285900480488319,0.17693178061431702,0.9094143719674648,0.005392811395489724,0.06478787891077238,0.05326607161965917,0.35460769669665343,0.0010772382002552522,0.000785551457122661,0.03546076966966535,0.2585473210895328,0.008052382151906633,0.025233499594135646,0.0010782386013432385,16.50631337307738,1989.8526031095619,2145.868330711268,12.328233569031289,1.0
2.07,29.787690239168185,10.211913010026418,3699.884715907917,54.150230032379255,10.14811272379708,101.64118962261043,0.20001254010444447,0.341,0.2,4000.0,3700.0,0.1,0.2,0.09,5200.0,96480.0,0.01,0.0003,30.0,8.0,4.0,1.7,8.0,0.25,25.0,-0.00492,4e-05,9e-05,-0.00443,30.0,8.0,0.05,0.09,1e-05,1.0,0.0305,20.0,500.0,200.0,7.0,47.5,3000.0,131.4,47.5,0.0001,0.0001,8000.0,0.165,81.0,0.002,16.78,10.0,50.0,5000.0,10000.0,2000.0,2200.0,0.004,0.0012,0.0012,10.0,0.05,26.73,1.5,1.1,0.53,100.0,22.0,0.011,0.5,1.2,0.0144,0.025,0.3,8.0,2.0,0.7024572041526023,0.40516844454001893,300.11528409208313,0.11361076097584091,0.10395819335615801,3.287265705518992,0.017730047952423472,0.005074056361898541,0.7183072292156865,0.4616819282765111,0.3285125114033147,0.17694636128683308,0.9094023875384123,0.005392811309510187,0.06478594242521293,0.05327808166742991,0.3547224546602977,0.0010774029722427038,0.0007856113088056984,0.03547224546602978,0.2586812439738628,0.008051145596971008,0.02523136570603099,0.0010783160819314533,16.50634062506457,1989.851887276203,2145.849769967621,12.32821156410247,1.0
2.08,29.786668404665228,10.212935362098715,3699.884221001491,54.16877732419715,10.148828557151953,101.64857555007912,0.20001260108612068,0.341,0.2,4000.0,3700.0,0.1,0.2,0.09,5200.0,96480.0,0.01,0.0003,30.0,8.0,4.0,1.7,8.0,0.25,25.0,-0.00492,4e-05,9e-05,-0.00443,30.0,8.0,0.05,0.09,1e-05,1.0,0.0305,20.0,500.0,200.0,7.0,47.5,3000.0,131.4,47.5,0.0001,0.0001,8000.0,0.165,81.0,0.002,16.78,10.0,50.0,5000.0,10000.0,2000.0,2200.0,0.004,0.0012,0.0012,10.0,0.05,26.73,1.5,1.1,0.53,100.0,22.0,0.011,0.5,1.2,0.0144,0.025,0.3,8.0,2.0,0.7024573141202088,0.40516923940683475,300.1157789985091,0.11366931422477913,0.10395809937447963,3.2872657134140035,0.017736013060697723,0.005074414278575976,0.7183215741931746,0.4616819351385556,0.3284350661571658,0.1769609412174478,0.9093904110683042,0.0053928112236320104,0.06478400599192945,0.05329008501481035,0.3548371245755757,0.0010775677522368732,0.0007856711142381974,0.03548371245755757,0.2588151125952578,0.00804991093527736,0.025229234078717095,0.001078393502081656,16.506367844918,1989.851171442848,2145.831222675803,12.328189585192957,1.0
2.09,29.785646606799414,10.213957698335927,3699.8837266791047,54.18731117841099,10.149544390459646,101.65595568240312,0.2000126620714705,0.341,0.2,4000.0,3700.0,0.1,0.2,0.09,5200.0,96480.0,0.01,0.0003,30.0,8.0,4.0,1.7,8.0,0.25,25.0,-0.00492,4e-05,9e-05,-0.00443,30.0,8.0,0.05,0.09,1e-05,1.0,0.0305,20.0,500.0,200.0,7.0,47.5,3000.0,131.4,47.5,0.0001,0.0001,8000.0,0.165,81.0,0.002,16.78,10.0,50.0,5000.0,10000.0,2000.0,2200.0,0.004,0.0012,0.0012,10.0,0.05,26.73,1.5,1.1,0.53,100.0,22.0,0.011,0.5,1.2,0.0144,0.025,0.3,8.0,2.0,0.7024574240943995,0.40517003333481505,300.1162733208953,0.1137278435540052,0.10395800550444563,3.287265721327733,0.017741973774851302,0.005074772195229823,0.7183359177190983,0.46168194200100865,0.32835771215051063,0.17697552040570644,0.9093784425710111,0.005392811137855159,0.06478206961092185,0.05330208164525314,0.35495170654922,0.0010777325402294485,0.0007857308733656126,0.035495170654922,0.25894892672084746,0.008048678163463836,0.02522710470906723,0.0010784708617233593,16.50639503264924,1989.8504556095404,2145.812688821589,12.328167632293146,1.0
2.1,29.78462484556977,10.21498001870256,3699.8832329405477,54.205831609245905,10.150260223676955,101.66333001293987,0.20001272306049106,0.341,0.2,4000.0,3700.0,0.1,0.2,0.09,5200.0,96480.0,0.01,0.0003,30.0,8.0,4.0,1.7,8.0,0.25,25.0,-0.00492,4e-05,9e-05,-0.00443,30.0,8.0,0.05,0.09,1e-05,1.0,0.0305,20.0,500.0,200.0,7.0,47.5,3000.0,131.4,47.5,0.0001,0.0001,8000.0,0.165,81.0,0.002,16.78,10.0,50.0,5000.0,10000.0,2000.0,2200.0,0.004,0.0012,0.0012,10.0,0.05,26.73,1.5,1.1,0.53,100.0,22.0,0.011,0.5,1.2,0.0144,0.025,0.3,8.0,2.0,0.7024575340751686,0.40517082632430085,300.1167670594523,0.1137863488616515,0.10395791174601342,3.287265729260174,0.01774793009961779,0.0050751301118384775,0.7183502597928124,0.4616819488638698,0.3282804492237636,0.17699009885115427,0.9093664820604068,0.0053928110521795965,0.06478013328219002,0.05331407154220356,0.3550662006879555,0.001077897336212114,0.0007857905861333867,0.035506620068795555,0.2590826861176345,0.008047447278174342,0.025224977593957386,0.0010785481607860758,16.506422188269877,1989.849739776323,2145.7941683907543,12.328145705393432,1.0
2.11,29.78360312097531,10.216002323163123,3699.882739785609,54.224338630927065,10.150976056760676,101.67069853504681,0.20001278405317952,0.341,0.2,4000.0,3700.0,0.1,0.2,0.09,5200.0,96480.0,0.01,0.0003,30.0,8.0,4.0,1.7,8.0,0.25,25.0,-0.00492,4e-05,9e-05,-0.00443,30.0,8.0,0.05,0.09,1e-05,1.0,0.0305,20.0,500.0,200.0,7.0,47.5,3000.0,131.4,47.5,0.0001,0.0001,8000.0,0.165,81.0,0.002,16.78,10.0,50.0,5000.0,10000.0,2000.0,2200.0,0.004,0.0012,0.0012,10.0,0.05,26.73,1.5,1.1,0.53,100.0,22.0,0.011,0.5,1.2,0.0144,0.025,0.3,8.0,2.0,0.7024576440625114,0.4051716183756338,300.1172602143911,0.11384483004579549,0.1039578180991403,3.287265737211318,0.017753882039730398,0.005075488028380338,0.7183646004136721,0.46168195572713905,0.32820327721762743,0.17700467655333676,0.9093545295503689,0.005392810966605285,0.06477819700573384,0.05332605468909936,0.3551806070984992,0.0010780621401765536,0.0007858502524869716,0.03551806070984992,0.2592163905524969,0.008046218276058534,0.02522285273026632,0.0010786253991993183,16.50644931179151,1989.8490239432392,2145.775661369073,12.328123804484184,1.0
