Time,PX,PY,PZ,X,Y,Z,beta,alpha0,alpha,eff,n,KM,tau_mRNA,tau_prot,t_ave,kd_mRNA,kd_prot,k_tl,a_tr,ps_a,ps_0,a0_tr,cell,Reaction1,Reaction2,Reaction3,Reaction4,Reaction5,Reaction6,Reaction7,Reaction8,Reaction9,Reaction10,Reaction11,Reaction12
1.1300000000000001,98.93529080605717,213.84784382016434,48.899345515211365,20.680230416753655,29.900447092204182,7.310066333864975,0.2,0.21640425613334452,216.18785187721116,20.0,2.0,40.0,2.0,10.0,2.8853900817779268,0.34657359027997264,0.06931471805599453,6.931471805599453,29.97,0.5,0.0005,0.03,1.0,7.16722170335141,10.362705299721572,2.5334759345123414,143.3444340670282,207.25410599443143,50.66951869024683,6.85767178800968,14.822803001277043,3.3894443475095364,12.044594329129321,4.240677250752084,1.0431224990322203
1.1400000000000001,100.3013575402305,215.76935986152736,49.37146461602821,20.728228335310565,29.83883932656765,7.2951014464539945,0.2,0.21640425613334452,216.18785187721116,20.0,2.0,40.0,2.0,10.0,2.8853900817779268,0.34657359027997264,0.06931471805599453,6.931471805599453,29.97,0.5,0.0005,0.03,1.0,7.183856514311643,10.341353675195792,2.5282894997541825,143.67713028623285,206.82707350391584,50.56578999508365,6.952360318534578,14.95599234392419,3.4221691498715057,11.906534218232215,4.142393651748154,1.0257551522880628
1.1500000000000001,101.66975024800256,217.68524935725813,49.84221549563024,20.77469323336963,29.776478986323482,7.2800174069006225,0.2,0.21640425613334452,216.18785187721116,20.0,2.0,40.0,2.0,10.0,2.8853900817779268,0.34657359027997264,0.06931471805599453,6.931471805599453,29.97,0.5,0.0005,0.03,1.0,7.199960020853966,10.31974122818629,2.523061770010245,143.99920041707932,206.3948245637258,50.461235400204906,7.047210073263677,15.08879168414721,3.4547991143657315,11.770721486746337,4.047177853451357,1.0088745875279084
1.16,103.0403620515248,219.59546519893703,50.311591026633586,20.819652685835585,29.713398752782116,7.264819397895366,0.2,0.21640425613334452,216.18785187721116,20.0,2.0,40.0,2.0,10.0,2.8853900817779268,0.34657359027997264,0.06931471805599453,6.931471805599453,29.97,0.5,0.0005,0.03,1.0,7.215541779712114,10.29787928517216,2.517794541464186,144.3108355942423,205.9575857034432,50.35589082928372,7.142213643989039,15.221197756639278,3.487333746959611,11.637123299963159,3.954920921179226,0.9924631283944223
1.17,104.41308804299989,221.49996253412579,50.7795844390562,20.86313384366071,29.64963012615824,7.249512411628504,0.2,0.21640425613334452,216.18785187721116,20.0,2.0,40.0,2.0,10.0,2.8853900817779268,0.34657359027997264,0.06931471805599453,6.931471805599453,29.97,0.5,0.0005,0.03,1.0,7.230611200689097,10.2757787632959,2.5124895442773134,144.61222401378194,205.515575265918,50.24979088554627,7.2373637590562705,15.353207452466279,3.5197725783937477,11.505706678563762,3.865517794807949,0.9765038704259136
1.18,105.78782525394803,223.39869868443597,51.24618930715569,20.905163434157828,29.585203467825334,7.234101257959789,0.2,0.21640425613334452,216.18785187721116,20.0,2.0,40.0,2.0,10.0,2.8853900817779268,0.34657359027997264,0.06931471805599453,6.931471805599453,29.97,0.5,0.0005,0.03,1.0,7.245177546765681,10.253450185007724,2.5071484454199906,144.90355093531363,205.06900370015447,50.142968908399816,7.332653281234225,15.484817813387755,3.552115163269618,11.376438555903507,3.7788671861167153,0.960980642384237
1.19,107.16447262453586,225.29163306654158,51.711399536828374,20.945767761861948,29.52014804138633,7.2185905721846755,0.2,0.21640425613334452,216.18785187721116,20.0,2.0,40.0,2.0,10.0,2.8853900817779268,0.34657359027997264,0.06931471805599453,6.931471805599453,29.97,0.5,0.0005,0.03,1.0,7.259249934399002,10.230903692299563,2.501772851363205,145.18499868798006,204.61807384599126,50.0354570272641,7.428075205589047,15.616026026381903,3.5843610791761447,11.249285830903087,3.6948714736972557,0.9458779697332531
1.2,108.54293097300386,227.1787271160505,52.17520935354185,20.984972709896017,29.45449205254448,7.202984822419288,0.2,0.21640425613334452,216.18785187721116,20.0,2.0,40.0,2.0,10.0,2.8853900817779268,0.34657359027997264,0.06931471805599453,6.931471805599453,29.97,0.5,0.0005,0.03,1.0,7.272837333995909,10.208149060523262,2.496364310638004,145.45674667991818,204.16298121046523,49.92728621276008,7.523622657365038,15.74682941836876,3.616509925853242,11.124215416794602,3.613436596263894,0.9311810401385663
1.21,109.92310296522587,229.05994421414957,52.637613290775,21.022803741798842,29.388262687766286,7.187288316625032,0.2,0.21640425613334452,216.18785187721116,20.0,2.0,40.0,2.0,10.0,2.8853900817779268,0.34657359027997264,0.06931471805599453,6.931471805599453,29.97,0.5,0.0005,0.03,1.0,7.285948570546468,10.18519571179012,2.490924316270038,145.71897141092936,203.70391423580242,49.81848632540076,7.619288889874687,15.877225451125613,3.6485613243905393,11.001194285961697,3.5344719450907816,0.9168756708674598
1.22,111.30489308443124,230.9352496169374,53.09860617894083,21.059285903775784,29.321486151735215,7.17150520929247,0.2,0.21640425613334452,216.18785187721116,20.0,2.0,40.0,2.0,10.0,2.8853900817779268,0.34657359027997264,0.06931471805599453,6.931471805599453,29.97,0.5,0.0005,0.03,1.0,7.298592324403992,10.162052727951371,2.485454308096018,145.97184648807985,203.24105455902745,49.70908616192036,7.715067282399967,16.007211716388735,3.6805149164595723,10.880189511102774,3.4578902562055585,0.9029482779756179
1.23,112.68820760111744,232.80461038736001,53.55818313476886,21.094443827335134,29.254187703600696,7.155639507802967,0.2,0.21640425613334452,216.18785187721116,20.0,2.0,40.0,2.0,10.0,2.8853900817779268,0.34657359027997264,0.06931471805599453,6.931471805599453,29.97,0.5,0.0005,0.03,1.0,7.310777132198744,10.138728863161122,2.4799556749684903,146.21554264397489,202.77457726322243,49.599113499369814,7.810951338106834,16.136785931135513,3.7123703635778247,10.761168302936866,3.3836075028815005,0.8893858471743816
1.24,114.07295454317861,234.66799532966337,54.016339551125036,21.128301732275386,29.186391692031933,7.1396950784854605,0.2,0.21640425613334452,216.18785187721116,20.0,2.0,40.0,2.0,10.0,2.8853900817779268,0.34657359027997264,0.06931471805599453,6.931471805599453,29.97,0.5,0.0005,0.03,1.0,7.322511387873246,10.115232556025072,2.474429756854957,146.45022775746492,202.30465112050146,49.488595137099146,7.906934681974705,16.265945933041056,3.744127346403098,10.644098044661728,3.31154278889223,0.8761759062789962
1.25,115.45904366627296,236.5253749262795,54.47307108724822,21.160883429991188,29.118121589090705,7.123675652385261,0.2,0.21640425613334452,216.18785187721116,20.0,2.0,40.0,2.0,10.0,2.8853900817779268,0.34657359027997264,0.06931471805599453,6.931471805599453,29.97,0.5,0.0005,0.03,1.0,7.333803343828028,10.091571941339948,2.468877846837186,146.67606687656055,201.83143882679897,49.37755693674372,8.003011058742471,16.39468967610346,3.7757855640567577,10.528946323364366,3.241618242923702,0.8633064991445569
1.26,116.8463864244499,238.37672127706296,54.9283736593837,21.192212327065796,29.04940002293908,7.1075848307583245,0.2,0.21640425613334452,216.18785187721116,20.0,2.0,40.0,2.0,10.0,2.8853900817779268,0.34657359027997264,0.06931471805599453,6.931471805599453,29.97,0.5,0.0005,0.03,1.0,7.344661112166687,10.067754861429115,2.463301193015384,146.89322224333375,201.35509722858234,49.26602386030768,8.09917433087253,16.523015226432012,3.8073447334744976,10.415680958574592,3.1737589144764256,0.8507661610022181
1.27,118.23489594105565,240.2220080407958,55.38224343179476,21.222311429123355,28.980248809403943,7.091426090307827,0.2,0.21640425613334452,216.18785187721116,20.0,2.0,40.0,2.0,10.0,2.8853900817779268,0.34657359027997264,0.06931471805599453,6.931471805599453,29.97,0.5,0.0005,0.03,1.0,7.355092666030978,10.043788877082028,2.4577010003230533,147.10185332061957,200.87577754164056,49.15402000646107,8.195418476534124,16.650920758192612,3.838804588783309,10.304270028143051,3.1078926715361397,0.8385438951137038
1.28,119.62448697993405,242.0612103788815,55.83467680813486,21.25120334491409,28.91068898242114,7.0752027881764565,0.2,0.21640425613334452,216.18785187721116,20.0,2.0,40.0,2.0,10.0,2.8853900817779268,0.34657359027997264,0.06931471805599453,6.931471805599453,29.97,0.5,0.0005,0.03,1.0,7.365105841016639,10.019681278105343,2.452078432257187,147.3021168203328,200.39362556210688,49.04156864514375,8.291737587607116,16.77840454970495,3.870164880703444,10.19468189161607,3.043950100242757,0.8266291506672638
1.29,121.0150759169378,243.89430490114898,56.28567042316353,21.278910290606632,28.84074082338324,7.058918166706372,0.2,0.21640425613334452,216.18785187721116,20.0,2.0,40.0,2.0,10.0,2.8853900817779268,0.34657359027997264,0.06931471805599453,6.931471805599453,29.97,0.5,0.0005,0.03,1.0,7.374708336660996,9.995439093494104,2.4464346125279497,147.49416673321994,199.9087818698821,48.928692250558996,8.388125867707316,16.905464979685906,3.90142537597421,10.086885211270912,2.9818644067446294,0.8150118018430121
1.3,122.40658071176335,245.72126961369085,56.7352211347902,21.30545409426404,28.770423889417287,7.042575357978809,0.2,0.21640425613334452,216.18785187721116,20.0,2.0,40.0,2.0,10.0,2.8853900817779268,0.34657359027997264,0.06931471805599453,6.931471805599453,29.97,0.5,0.0005,0.03,1.0,7.383907717994231,9.971069101232043,2.4407706266319793,147.67815435988462,199.42138202464088,48.815412532639584,8.484577630234215,17.032100523633996,3.9325858568024845,9.980848970966505,2.9215713213876278,0.8036821279800421
1.31,123.79892088012114,247.54208386866048,57.18332601643074,21.330856200482188,28.699757040620355,7.026177388145192,0.2,0.21640425613334452,216.18785187721116,20.0,2.0,40.0,2.0,10.0,2.8853900817779268,0.34657359027997264,0.06931471805599453,6.931471805599453,29.97,0.5,0.0005,0.03,1.0,7.392711417146928,9.94657783773072,2.43508752335344,147.85422834293857,198.93155675461438,48.701750467068806,8.581087296441972,17.158309750349552,3.963646120332913,9.876542492956434,2.8630090053554924,0.7926307947819065
1.32,125.19201746625166,249.35672831595608,57.629982349662534,21.355137675170575,28.628758466281656,7.009727181560807,0.2,0.21640425613334452,216.18785187721116,20.0,2.0,40.0,2.0,10.0,2.8853900817779268,0.34657359027997264,0.06931471805599453,6.931471805599453,29.97,0.5,0.0005,0.03,1.0,7.401126735006974,9.921971606917397,2.4293863161966427,148.0225347001395,198.43943213834794,48.587726323932856,8.677649393534375,17.284091318585723,3.9946059781387993,9.773935452803121,2.806117959849095,0.7818488365009502
1.33,126.58579301579603,251.1651848567207,58.0751876171645,21.378319210456596,28.55744571012035,6.993227564731093,0.2,0.21640425613334452,216.18785187721116,20.0,2.0,40.0,2.0,10.0,2.8853900817779268,0.34657359027997264,0.06931471805599453,6.931471805599453,29.97,0.5,0.0005,0.03,1.0,7.409160842919253,9.897256488981814,2.423667984753725,148.18321685838507,197.94512977963626,48.47335969507449,8.774258552784383,17.409443973825343,4.025465255732742,9.67299789252432,2.750840937867055,0.771327639045643
1.34,127.98017154902921,252.9674365985902,58.51893949592924,21.400421129695772,28.485835694568472,6.976681270079982,0.2,0.21640425613334452,216.18785187721116,20.0,2.0,40.0,2.0,10.0,2.8853900817779268,0.34657359027997264,0.06931471805599453,6.931471805599453,29.97,0.5,0.0005,0.03,1.0,7.416820784422052,9.872438348791993,2.4179334760106586,148.33641568844104,197.44876697583987,48.358669520213176,8.870909507678771,17.53436654517895,4.056223792096137,9.573700232095838,2.6971228586283313,0.7610589239584816
1.35,129.3750785344619,254.76346781262228,58.96123585073508,21.421463392571642,28.41394474412881,6.960090939549308,0.2,0.21640425613334452,216.18785187721116,20.0,2.0,40.0,2.0,10.0,2.8853900817779268,0.34657359027997264,0.06931471805599453,6.931471805599453,29.97,0.5,0.0005,0.03,1.0,7.424113477014557,9.84752284398948,2.4121837055947117,148.48226954029116,196.9504568797896,48.24367411189424,8.967597092088376,17.65885794239935,4.0868814392266986,9.47601327942724,2.644910724658491,0.7510347332152254
1.36,130.7704408628169,256.55326389184285,59.40207472786646,21.441465600270437,28.3417886078376,6.943459128037932,0.2,0.21640425613334452,216.18785187721116,20.0,2.0,40.0,2.0,10.0,2.8853900817779268,0.34657359027997264,0.06931471805599453,6.931471805599453,29.97,0.5,0.0005,0.03,1.0,7.431045713950254,9.822515432774305,2.406419558966354,148.6209142790051,196.4503086554861,48.12839117932709,9.06431623846426,17.78291715300825,4.117438061703182,9.37990823892061,2.594153541545088,0.7412474147992317
1.37,132.1661868213843,258.3368113113474,59.841454349071654,21.460447000716712,28.26938248086175,6.92678830668868,0.2,0.21640425613334452,216.18785187721116,20.0,2.0,40.0,2.0,10.0,2.8853900817779268,0.34657359027997264,0.06931471805599453,6.931471805599453,29.97,0.5,0.0005,0.03,1.0,7.437624166051462,9.797421381390016,2.400641892558428,148.75248332102925,195.94842762780036,48.01283785116856,9.161061976060152,17.906543239530702,4.147893536266569,9.285356718715976,2.544802240353655,0.7316896090074494
1.3800000000000001,133.56224606875858,260.1140975898973,60.279373105747354,21.478426493857,28.19674102526008,6.910080866030717,0.2,0.21640425613334452,216.18785187721116,20.0,2.0,40.0,2.0,10.0,2.8853900817779268,0.34657359027997264,0.06931471805599453,6.931471805599453,29.97,0.5,0.0005,0.03,1.0,7.443855383540505,9.772245771318984,2.394851534865208,148.87710767081012,195.44491542637968,47.89703069730417,9.257829429181365,18.029735336833177,4.178247751416977,9.192330736720809,2.496809602683919,0.7223542354472584
1.3900000000000001,134.95854960996138,261.88511125295327,60.71582955334024,21.495422636979736,28.12387838993766,6.8933391189845175,0.2,0.21640425613334452,216.18785187721116,20.0,2.0,40.0,2.0,10.0,2.8853900817779268,0.34657359027997264,0.06931471805599453,6.931471805599453,29.97,0.5,0.0005,0.03,1.0,7.449745797883464,9.74699350619803,2.389049287483848,148.9949159576693,194.93987012396062,47.78098574967696,9.354613815460423,18.152492649561214,4.208500607025599,9.100802725515251,2.4501301883358244,0.7132344806857956
1.4000000000000001,136.35502977195026,263.64984179708966,61.150822405956085,21.511453650060442,28.050808229821854,6.876565303736236,0.2,0.21640425613334452,216.18785187721116,20.0,2.0,40.0,2.0,10.0,2.8853900817779268,0.34657359027997264,0.06931471805599453,6.931471805599453,29.97,0.5,0.0005,0.03,1.0,7.45530172364267,9.721669318464365,2.383235926110558,149.1060344728534,194.4333863692873,47.66471852221116,9.451410444159471,18.27481444967283,4.238652013961039,9.010745536219014,2.404720265546558,0.7043237865157057
1.41,137.75162017951584,265.4082796557365,61.584350531167395,21.52653742112217,27.977543724288303,6.859761586487939,0.2,0.21640425613334452,216.18785187721116,20.0,2.0,40.0,2.0,10.0,2.8853900817779268,0.34657359027997264,0.06931471805599453,6.931471805599453,29.97,0.5,0.0005,0.03,1.0,7.460529360334494,9.696277775741514,2.377412201493766,149.2105872066899,193.92555551483028,47.54824402987532,9.548214714499586,18.396700074063926,4.268701893729404,8.9221324414007,2.3605377437527326,0.6956158388034074
1.42,139.14825573156742,267.1604161661964,62.016412945011176,21.540691511602013,27.904097594864286,6.8429300640897655,0.2,0.21640425613334452,216.18785187721116,20.0,2.0,40.0,2.0,10.0,2.8853900817779268,0.34657359027997264,0.06931471805599453,6.931471805599453,29.97,0.5,0.0005,0.03,1.0,7.465434794289241,9.670823286974866,2.3715788403463534,149.30869588578483,193.4164657394973,47.43157680692707,9.64502211401702,18.518148922282066,4.298650178127579,8.83493713710523,2.317542108826194,0.6871045568879851
1.43,140.54487257780636,268.9062435378868,62.44700880716849,21.553933161715143,27.830482122236486,6.8260727665598,0.2,0.21640425613334452,216.18785187721116,20.0,2.0,40.0,2.0,10.0,2.8853900817779268,0.34657359027997264,0.06931471805599453,6.931471805599453,29.97,0.5,0.0005,0.03,1.0,7.470024000510179,9.645310108326091,2.3657365462189754,149.40048001020358,192.90620216652184,47.31473092437951,9.741828216946324,18.63916045432522,4.32849680890909,8.749133744070273,2.2756943607272855,0.6787840835007003
1.44,141.94140809578755,270.64575482175945,62.87613741631831,21.56627929580871,27.756709162589317,6.809191659497062,0.2,0.21640425613334452,216.18785187721116,20.0,2.0,40.0,2.0,10.0,2.8853900817779268,0.34657359027997264,0.06931471805599453,6.931471805599453,29.97,0.5,0.0005,0.03,1.0,7.474302844529064,9.619742348835592,2.3598860003363415,149.4860568905813,192.39484697671185,47.19772000672683,9.838628682630373,18.759734188522078,4.358241737462071,8.664696808198096,2.2349569535157174,0.6706487751768906
1.45,143.33780086836674,272.37894388085084,63.30379820565824,21.577746527698412,27.6827901632994,6.7922886463927785,0.2,0.21640425613334452,216.18785187721116,20.0,2.0,40.0,2.0,10.0,2.8853900817779268,0.34657359027997264,0.06931471805599453,6.931471805599453,29.97,0.5,0.0005,0.03,1.0,7.478277084255652,9.594123975861784,2.3540278623982407,149.56554168511303,191.88247951723568,47.08055724796482,9.935419253957129,18.879869699490733,4.387884924498773,8.581601300344932,2.1952937376564057,0.6626931931336794
1.46,144.73399066153286,274.10580536191856,63.7299907385851,21.58835116598138,27.608736178010986,6.775365570844826,0.2,0.21640425613334452,216.18785187721116,20.0,2.0,40.0,2.0,10.0,2.8853900817779268,0.34657359027997264,0.06931471805599453,6.931471805599453,29.97,0.5,0.0005,0.03,1.0,7.481952371819,9.568458820305837,2.348162771347008,149.63904743638,191.36917640611676,46.96325542694016,10.032195755823095,18.999566616172697,4.417426339756169,8.499822615485977,2.1566699045555255,0.6549120945884795
1.47,146.1299184026225,275.8263346681216,64.15471470452867,21.59810921931943,27.5345578811164,6.758424218679944,0.2,0.21640425613334452,216.18785187721116,20.0,2.0,40.0,2.0,10.0,2.8853900817779268,0.34657359027997264,0.06931471805599453,6.931471805599453,29.97,0.5,0.0005,0.03,1.0,7.485334255398512,9.542750581630226,2.342291346103027,149.70668510797023,190.85501163260454,46.845826922060546,10.128954093623266,19.118824619939236,4.446865961707171,8.419336571310245,2.119051933260614,0.6473004244947244
1.48,147.52552615891466,277.54052793270256,64.5779699149324,21.607036401687388,27.460265581664856,6.741466319988096,0.2,0.21640425613334452,216.18785187721116,20.0,2.0,40.0,2.0,10.0,2.8853900817779268,0.34657359027997264,0.06931471805599453,6.931471805599453,29.97,0.5,0.0005,0.03,1.0,7.48842818104286,9.51700283267915,2.3364141862697894,149.76856362085718,190.34005665358302,46.72828372539579,10.225690251767414,19.23764344276715,4.476203777282036,8.340119406296,2.0824075392576322,0.6398533076726376
1.49,148.9207571166024,279.2483819936329,64.9997562993748,21.61514813758164,27.38586923672218,6.724493551073126,0.2,0.21640425613334452,216.18785187721116,20.0,2.0,40.0,2.0,10.0,2.8853900817779268,0.34657359027997264,0.06931471805599453,6.931471805599453,29.97,0.5,0.0005,0.03,1.0,7.491239494475134,9.49121902430866,2.3305318728099356,149.82478988950268,189.8243804861732,46.61063745619872,10.322400292222536,19.35602286548132,4.505439781599518,8.262147777313974,2.046705625297482,0.6325660413141235
1.5,150.31555556013873,280.9498943691834,65.42007390182606,21.622459567184563,27.311378464203287,6.707507536323625,0.2,0.21640425613334452,216.18785187721116,20.0,2.0,40.0,2.0,10.0,2.8853900817779268,0.34657359027997264,0.06931471805599453,6.931471805599453,29.97,0.5,0.0005,0.03,1.0,7.493773442882698,9.465402489834059,2.324644968693653,149.87546885765394,189.30804979668116,46.49289937387306,10.419080353081197,19.473962716061394,4.534573977707399,8.185398756802481,2.011916234184469,0.6254340878420707
1.51,151.70986685195274,282.6450632343823,65.83892287703415,21.62898555148093,27.236802555198498,6.690509850007741,0.2,0.21640425613334452,216.18785187721116,20.0,2.0,40.0,2.0,10.0,2.8853900817779268,0.34657359027997264,0.06931471805599453,6.931471805599453,29.97,0.5,0.0005,0.03,1.0,7.4960351766904,9.439556449301875,2.318754019520704,149.920703533808,188.79112898603753,46.375080390414084,10.515726647155574,19.591462868009952,4.5636063763319905,8.109849829555438,1.9780105034595155,0.618453068105494
1.52,153.10363741253278,284.3338873983275,66.25630348703523,21.634740677322768,27.162150485813992,6.673502017995445,0.2,0.21640425613334452,216.18785187721116,20.0,2.0,40.0,2.0,10.0,2.8853900817779268,0.34657359027997264,0.06931471805599453,6.931471805599453,29.97,0.5,0.0005,0.03,1.0,7.498029751315919,9.413684013593459,2.312859554117324,149.96059502631837,188.27368027186918,46.25719108234648,10.612335460596924,19.708523238779964,4.592536995636253,8.03547888916157,1.9449606219115583,0.611618754892988
1.53,154.49681470087225,286.0163662823187,66.67221609778345,21.63973926243955,27.087430928546024,6.656485519411612,0.2,0.21640425613334452,216.18785187721116,20.0,2.0,40.0,2.0,10.0,2.8853900817779268,0.34657359027997264,0.06931471805599453,6.931471805599453,29.97,0.5,0.0005,0.03,1.0,7.499762128906163,9.387788188366969,2.306962085109131,149.99524257812325,187.75576376733937,46.13924170218262,10.70890315154019,19.82514378825898,4.6213658609862,7.96226423413029,1.9127397878514472,0.6049270667479711
1.54,155.88934719527444,287.69249989877665,67.0866611758953,21.643995360390974,27.012652263207784,6.6394617882230795,0.2,0.21640425613334452,216.18785187721116,20.0,2.0,40.0,2.0,10.0,2.8853900817779268,0.34657359027997264,0.06931471805599453,6.931471805599453,29.97,0.5,0.0005,0.03,1.0,7.501237180053771,9.36187187784435,2.30106210947116,150.02474360107541,187.23743755688702,46.021242189423205,10.805426148773488,19.941324517307937,4.650093004725217,7.890184563737326,1.8813221690836994,0.5983740620701342
1.55,157.2811843745115,289.3622888309197,67.49963928550405,21.647522765459833,26.937822587427085,6.622432214762702,0.2,0.21640425613334452,216.18785187721116,20.0,2.0,40.0,2.0,10.0,2.8853900817779268,0.34657359027997264,0.06931471805599453,6.931471805599453,29.97,0.5,0.0005,0.03,1.0,7.502459685492856,9.335937888449548,2.2951601090560603,150.04919370985712,186.71875776899094,45.90320218112121,10.901900950432156,20.05706546635245,4.678718465956044,7.819218973620785,1.8506828645127558,0.591955933488373
1.56,158.6722766993335,291.0257342131672,67.9111510852197,21.650335017482888,26.862949726732353,6.605398147193257,0.2,0.21640425613334452,216.18785187721116,20.0,2.0,40.0,2.0,10.0,2.8853900817779268,0.34657359027997264,0.06931471805599453,6.931471805599453,29.97,0.5,0.0005,0.03,1.0,7.503434337773259,9.30998893230404,2.289256551101446,150.0686867554652,186.19977864608083,45.78513102202893,10.998324122717051,20.172366714024484,4.707242290330051,7.749346951156138,1.8207978673217229,0.5856690024913265
1.57,160.0625755943229,292.68283771224185,68.32119732519068,21.652445406617865,26.78804124424375,6.588360892913917,0.2,0.21640425613334452,216.18785187721116,20.0,2.0,40.0,2.0,10.0,2.8853900817779268,0.34657359027997264,0.06931471805599453,6.931471805599453,29.97,0.5,0.0005,0.03,1.0,7.504165742912655,9.284027630585543,2.2833518887173425,150.08331485825312,185.68055261171085,45.66703777434685,11.094692298636803,20.287228375852447,4.735664529843559,7.680548370636517,1.7916440296631013,0.5795097143024022
1.58,161.45203343008941,294.3336015089428,68.72977884426297,21.653866978044967,26.713104449985597,6.57132171991186,0.2,0.21640425613334452,216.18785187721116,20.0,2.0,40.0,2.0,10.0,2.8853900817779268,0.34657359027997264,0.06931471805599453,6.931471805599453,29.97,0.5,0.0005,0.03,1.0,7.504658422025986,9.258056516755422,2.277446561354618,150.09316844051972,185.16113033510845,45.54893122709237,11.191002176773651,20.401650602997815,4.763985242640945,7.612803488282815,1.7631990288025674,0.5734746329869127
1.59,162.84060350580089,295.97802828056484,69.13689656723311,21.654612536601547,26.63814640983562,6.554281858061475,0.2,0.21640425613334452,216.18785187721116,20.0,2.0,40.0,2.0,10.0,2.8853900817779268,0.34657359027997264,0.06931471805599453,6.931471805599453,29.97,0.5,0.0005,0.03,1.0,7.504916812931704,9.232078039660294,2.2715409952552554,150.09833625863408,184.64156079320588,45.43081990510511,11.287250520072583,20.515633581036525,4.792204492824219,7.546092937106207,1.735441334658515,0.5675604367796167
1.6,164.22824003204502,297.61612118393685,69.54255150219133,21.654694651348827,26.563173954125915,6.537242500373478,0.2,0.21640425613334452,216.18785187721116,20.0,2.0,40.0,2.0,10.0,2.8853900817779268,0.34657359027997264,0.06931471805599453,6.931471805599453,29.97,0.5,0.0005,0.03,1.0,7.504945271734483,9.206094566512876,2.2656356038852614,150.09890543468967,184.1218913302575,45.312712077705235,11.383434154653393,20.629177528783284,4.820322350268871,7.4803977216440725,1.708350178681748,0.5617639136216183
1.61,165.614898114017,299.2478838390572,69.94674473795138,21.65412566006971,26.48819368590998,6.520204804196162,0.2,0.21640425613334452,216.18785187721116,20.0,2.0,40.0,2.0,10.0,2.8853900817779268,0.34657359027997264,0.06931471805599453,6.931471805599453,29.97,0.5,0.0005,0.03,1.0,7.504748074384041,9.180108385757125,2.2597307883509896,150.09496148768085,183.60216771514249,45.1946157670198,11.479549968645347,20.74228269715725,4.848338890445718,7.415699212588629,1.6819055240214489,0.5560819568961732
1.62,167.00053373502797,300.87332031330124,70.34947744156385,21.65291767369694,26.413211988909524,6.503169892370867,0.2,0.21640425613334452,216.18785187721116,20.0,2.0,40.0,2.0,10.0,2.8853900817779268,0.34657359027997264,0.06931471805599453,6.931471805599453,29.97,0.5,0.0005,0.03,1.0,7.504329418209822,9.154121709822391,2.2538269377995945,150.08658836419644,183.08243419644782,45.07653875599189,11.575594911044066,20.854949368087407,4.876254194248546,7.351979141326145,1.6560880369252506,0.5505115613535261
1.6300000000000001,168.38510374032936,302.49243510618044,70.75075085590976,21.651082580671073,26.338235035154206,6.4861388543436815,0.2,0.21640425613334452,216.18785187721116,20.0,2.0,40.0,2.0,10.0,2.8853900817779268,0.34657359027997264,0.06931471805599453,6.931471805599453,29.97,0.5,0.0005,0.03,1.0,7.503693423431349,9.128136677771154,2.247924429804318,150.07386846862698,182.5627335554231,44.95848859608637,11.671565990590318,20.967177853456118,4.904068347827298,7.2892195944031855,1.6308790593230171,0.5450498192154382
1.6400000000000001,169.76856582124802,304.1052331346307,71.15056629737126,21.648632051227796,26.263268792327004,6.469112747235267,0.2,0.21640425613334452,216.18785187721116,20.0,2.0,40.0,2.0,10.0,2.8853900817779268,0.34657359027997264,0.06931471805599453,6.931471805599453,29.97,0.5,0.0005,0.03,1.0,7.502844134644106,9.102155357844731,2.2420236307352637,150.0568826928821,182.04310715689462,44.84047261470528,11.767460274670356,21.078968494079408,4.931781442426635,7.227403007935065,1.6062605825456353,0.5396939164505694
1.6500000000000001,171.1508784996269,305.71171971881,71.54892515357679,21.645577541614394,26.188319030827245,6.452092596870623,0.2,0.21640425613334452,216.18785187721116,20.0,2.0,40.0,2.0,10.0,2.8853900817779268,0.34657359027997264,0.06931471805599453,6.931471805599453,29.97,0.5,0.0005,0.03,1.0,7.501785522280844,9.076179749911132,2.236124896116284,150.0357104456169,181.52359499822265,44.72249792232568,11.863274888237415,21.19032165872254,4.95939357422963,7.166512161970414,1.5822152221318784,0.5344411292123582
1.6600000000000001,172.5320011125662,307.3119005683863,71.9458288812178,21.64193029823519,26.113391330562983,6.4350793987705,0.2,0.21640425613334452,216.18785187721116,20.0,2.0,40.0,2.0,10.0,2.8853900817779268,0.34657359027997264,0.06931471805599453,6.931471805599453,29.97,0.5,0.0005,0.03,1.0,7.5005214840482894,9.050211787819125,2.23022857096858,150.01042968096579,181.0042357563825,44.6045714193716,11.95900701275406,21.30123774314952,4.986904844206441,7.106530174824675,1.5587261936780763,0.5292888204314851
1.67,173.91189379745987,308.9057817692958,72.34127900393435,21.637701361725988,26.0384910874838,6.418074119106119,0.2,0.21640425613334452,216.18785187721116,20.0,2.0,40.0,2.0,10.0,2.8853900817779268,0.34657359027997264,0.06931471805599453,6.931471805599453,29.97,0.5,0.0005,0.03,1.0,7.499055846339228,9.024253341662329,2.22433499014158,149.98111692678458,180.48506683324658,44.48669980283161,12.054653885154995,21.41171716920531,5.014315357967746,7.047440497394268,1.5357772896870192,0.5242344365554333
