Time,G_alpha,PLC,Ca_cyt,Ca_ER,Ca_mit,k1,k2,k3,K4,k5,K6,k7,k8,K9,k10,K11,k12,k13,k14,K15,k16,K17,k18,K19,k20,K21,cytoplasm,ER,mit
5.28,1.8471357967407165,9.660973265887733,0.005828736688955401,14.60746503522944,0.001031654056091794,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
5.29,1.8505764951135044,9.68811471422233,0.005846190044456735,14.62852597539126,0.0010319334978305308,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
5.3,1.8540169866590195,9.715287031794157,0.00586366970671547,14.649641888289795,0.0010322147747713775,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
5.3100000000000005,1.8574572710212722,9.742490251311331,0.005881175727130929,14.670812812316981,0.0010324978955492479,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
5.32,1.8608973478438224,9.769724405567603,0.005898708148800043,14.692038785840204,0.001032782868829631,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
5.33,1.864337216769792,9.796989527441863,0.005916267023639949,14.713319847197665,0.0010330697033085327,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
5.34,1.8677768774418482,9.824285649897648,0.0059338523947688,14.73465603470302,0.0010333584077127696,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
5.3500000000000005,1.8712163295022168,9.851612805982658,0.005951464314627583,14.756047386640539,0.0010336489907998754,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
5.36,1.8746555725926624,9.878971028828259,0.005969102826350007,14.777493941269926,0.0010339414613584285,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
5.37,1.8780946063545048,9.906360351649031,0.005986767982907095,14.7989957368213,0.0010342358282079286,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
5.38,1.8815334304285989,9.933780807742277,0.0060044598274423535,14.820552811500209,0.0010345321001991566,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
5.39,1.8849720444553508,9.96123243048757,0.006022178413299347,14.842165203482573,0.0010348302862139723,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
5.4,1.8884104480746904,9.988715253346282,0.006039923784484606,14.863832950918274,0.001035130395166123,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
5.41,1.8918486409261093,10.01622930986112,0.006057695993099503,14.885556091930694,0.001035432435999817,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
5.42,1.89528662264861,10.043774633655698,0.006075495084983717,14.907334664614513,0.0010357364176918906,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
5.43,1.8987243928807422,10.071351258434063,0.00609332111184266,14.929168707036794,0.0010360423492503943,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
5.44,1.9021619512605803,10.098959217980273,0.006111174119743521,14.951058257238483,0.0010363502397152987,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
5.45,1.9055992974257296,10.126598546157942,0.006129054160882186,14.973003353231078,0.0010366600981585247,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
5.46,1.9090364310133203,10.15426927690981,0.0061469612813601455,14.99500403300036,0.0010369719336840147,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
5.47,1.9124733516600092,10.181971444257325,0.006164895533893022,15.017060334502354,0.0010372857554278932,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
5.48,1.9159100590019718,10.209705082300204,0.006182856964614035,15.039172295667267,0.0010376015725585591,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
5.49,1.9193465526749076,10.237470225216015,0.006200845626756951,15.061339954395338,0.0010379193942767978,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
5.5,1.9227828323140288,10.265266907259766,0.006218861566479609,15.083563348560887,0.0010382392298159215,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
5.51,1.926218897554069,10.293095162763493,0.006236904837540033,15.10584251600802,0.0010385610884418393,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
5.5200000000000005,1.9296547480292696,10.32095502613584,0.0062549754861162725,15.128177494554846,0.0010388849794532406,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
5.53,1.9330903833733883,10.348846531861664,0.006273073566497442,15.150568321988981,0.0010392109121816241,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
5.54,1.936525803219687,10.37676971450164,0.00629119912487617,15.173015036071966,0.001039538895991523,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
5.55,1.9399610072009408,10.404724608691854,0.006309352216079067,15.195517674534571,0.001039868940280494,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
5.5600000000000005,1.9433959949494224,10.432711249143422,0.006327532886307528,15.218076275081394,0.0010402010544793845,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
5.57,1.9468307660969137,10.46072967064208,0.006345741190932394,15.240690875385967,0.0010405352480522818,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
5.58,1.9502653202746913,10.488779908047832,0.006363977176158013,15.263361513095568,0.0010408715304968217,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
5.59,1.9536996571135372,10.516861996294544,0.006382240897906373,15.286088225826106,0.0010412099113440985,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
5.6000000000000005,1.957133776243722,10.544975970389586,0.006400532402378815,15.308871051167134,0.0010415504001590132,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
5.61,1.9605676772950178,10.57312186541343,0.006418851746055523,15.33171002667652,0.0010418930065401474,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
5.62,1.9640013598966808,10.601299716519318,0.006437198975128742,15.354605189885673,0.0010422377401201484,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
5.63,1.9674348236774664,10.62950955893287,0.006455574146644073,15.377556578294001,0.0010425846105655684,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
5.64,1.970868068265608,10.657751427951734,0.006473977306778479,15.400564229374346,0.001042933627577285,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
5.65,1.9743010932888398,10.68602535894522,0.0064924085127756135,15.42362818056826,0.001043284800890002,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
5.66,1.9777338983743515,10.714331387353946,0.006510867812310469,15.446748469286973,0.0010436381402740196,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
5.67,1.981166483148845,10.742669548689497,0.0065293552608667454,15.469925132913925,0.0010439936555328069,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
5.68,1.984598847238483,10.77103987853406,0.006547870907758634,15.493158208802333,0.0010443513565052411,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
5.69,1.9880309902689133,10.799442412540097,0.006566414808512703,15.516447734274212,0.0010447112530648066,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
5.7,1.9914629118652536,10.82787718642998,0.006584987012524769,15.539793746623383,0.0010450733551198976,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
5.71,1.994894611652099,10.856344235995683,0.006603587575844035,15.563196283111447,0.0010454376726139803,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
5.72,1.9983260892535109,10.884843597098417,0.0066222165478853155,15.586655380971782,0.0010458042155256579,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
5.73,2.001757344293024,10.913375305668321,0.006640873985241394,15.610171077405216,0.0010461729938688318,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
5.74,2.0051883763936345,10.94193939770412,0.006659559937339008,15.633743409584165,0.001046544017692822,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
5.75,2.0086191851778077,10.970535909272803,0.006678274461323615,15.65737241464816,0.0010469172970824733,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
5.76,2.012049770267467,10.999164876509306,0.006697017606627202,15.681058129708157,0.0010472928421583283,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
5.7700000000000005,2.0154801312840003,11.027826335616185,0.006715789430954952,15.70480059184187,0.0010476706630766853,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
5.78,2.0189102678482485,11.0565203228633,0.006734589983737961,15.72859983809826,0.00104805077002982,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
5.79,2.0223401795805134,11.085246874587504,0.006753419323248644,15.752455905492678,0.0010484331732459988,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
5.8,2.0257698661005463,11.114006027192339,0.006772277498911207,15.77636883101156,0.0010488178829897448,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
5.8100000000000005,2.029199327027555,11.142797817147716,0.006791164569572902,15.800338651607342,0.0010492049095618084,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
5.82,2.03262856198019,11.171622280989617,0.006810080584644815,15.824365404203379,0.0010495942632994808,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
5.83,2.0360575705765562,11.200479455319787,0.006829025603556784,15.848449125688626,0.001049985954576518,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
5.84,2.039486352434199,11.22936937680545,0.006847999675700454,15.872589852922795,0.0010503799938035006,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
5.8500000000000005,2.0429149071701116,11.258292082178993,0.006867002861096172,15.896787622730788,0.001050776391427716,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
5.86,2.046343234400721,11.287247608237685,0.006886035209109665,15.921042471908073,0.0010511751579335615,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
5.87,2.049771333741903,11.31623599184338,0.0069050967803598925,15.945354437214915,0.0010515763038423847,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
5.88,2.0531992048089602,11.345257269922234,0.0069241876241800645,15.969723555381963,0.0010519798397129296,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
5.89,2.05662684721664,11.374311479464417,0.006943307801796038,15.994149863104226,0.0010523857761411378,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
5.9,2.060054260579111,11.403398657523823,0.006962457362703887,16.0186333970467,0.0010527941237606952,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
5.91,2.0634814445099896,11.432518841217792,0.006981636367683326,16.043174193840034,0.0010532048932422689,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
5.92,2.066908398622294,11.461672067726843,0.00700084486839316,16.06777229008063,0.0010536180952955988,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
5.93,2.0703351225284954,11.490858374294389,0.007020082923961773,16.09242772233332,0.0010540337406670297,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
5.94,2.073761615840475,11.520077798226461,0.007039350587171663,16.117140527129518,0.0010544518401415812,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
5.95,2.077187878169539,11.549330376891435,0.007058647917486622,16.141910740965468,0.0010548724045423275,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
5.96,2.0806139091264133,11.57861614771978,0.007077974967713953,16.16673840030569,0.00105529544473065,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
5.97,2.084039708321245,11.607935148203774,0.007097331797896741,16.19162354157857,0.0010557209716064182,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
5.98,2.087465275363592,11.637287415897253,0.007116718460830362,16.216566201180626,0.0010561489961080797,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
5.99,2.0908906098624285,11.666672988415332,0.007136135017142385,16.241566415471826,0.0010565795292128168,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
6.0,2.094315711426139,11.696091903434166,0.0071555815196194215,16.266624220780013,0.0010570125819367013,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
6.01,2.09774057966252,11.72554419869068,0.0071750580294837685,16.291739653396043,0.0010574481653347892,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
6.0200000000000005,2.1011652141787716,11.755029911982325,0.007194564599507107,16.31691274957841,0.001057886290501334,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
6.03,2.1045896145815033,11.784549081166807,0.007214101291513371,16.342143545548172,0.001058326968569828,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
6.04,2.1080137804767216,11.814101744161855,0.007233668158252322,16.36743207749377,0.0010587702107132703,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
6.05,2.1114377114698426,11.84368793894496,0.007253265262158013,16.392778381565762,0.001059216028144157,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
6.0600000000000005,2.114861407165672,11.873307703553145,0.0072728926559518636,16.41818249388185,0.0010596644321148,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
6.07,2.118284867168421,11.902961076082693,0.00729255040268679,16.443644450521365,0.0010601154339172688,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
6.08,2.1217080910816866,11.932648094688933,0.007312238555049061,16.469164287530546,0.0010605690448837626,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
6.09,2.1251310785084674,11.962368797585984,0.007331957176719265,16.494742040916783,0.0010610252763864994,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
6.1000000000000005,2.128553829051143,11.992123223046526,0.007351706320341553,16.520377746654127,0.001061484139838141,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
6.11,2.131976342311491,12.02191140940155,0.007371486050233213,16.546071440677267,0.0010619456466916342,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
6.12,2.1353986178906657,12.051733395040134,0.007391296418989159,16.571823158887334,0.0010624098084406851,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
6.13,2.1388206553892153,12.081589218409208,0.0074111374915726246,16.597632937145576,0.001062876636619553,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
6.140000000000001,2.142242454407059,12.111478918013331,0.00743100932052201,16.623500811279445,0.0010633461428035732,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
6.15,2.1456640145435064,12.141402532414443,0.0074509119714559185,16.649426817075994,0.0010638183386089066,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
6.16,2.1490853353972286,12.17136010023166,0.007470845497311159,16.675410990286963,0.0010642932356934925,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
6.17,2.152506416566304,12.201351660141038,0.007490809962496123,16.701453366627565,0.0010647708457551042,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
6.18,2.1559272576481483,12.231377250875344,0.0075108054227647795,16.727553981772804,0.0010652511805347216,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
6.19,2.159347858239571,12.261436911223852,0.007530831941140633,16.753712871360403,0.0010657342518140096,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
6.2,2.16276821793674,12.291530680032096,0.00755088957397431,16.779930070991274,0.001066220071416641,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
6.21,2.166188336335197,12.321658596201685,0.007570978384827645,16.80620561622591,0.0010667086512082134,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
6.22,2.1696082130298446,12.351820698690062,0.007591098430057086,16.832539542588563,0.0010672000030963649,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
