T,C0,C1,C2,C3,C4,IK,O0,O1,O2,O3,O4
17.1,0.00081409531,0.011966253,0.065902047,0.16105071,0.14723042,5.3962274,1.5293126e-07,9.6689146e-06,0.00089046604,0.036929511,0.57564926
17.15,0.00081315497,0.011952757,0.065830223,0.16088481,0.14709577,5.3996305,1.5301008e-07,9.6739368e-06,0.00089095853,0.03695181,0.57601351
17.200001,0.00081222714,0.011939441,0.065759361,0.16072112,0.14696294,5.4029884,1.5308784e-07,9.6788926e-06,0.00089144451,0.036973812,0.57637286
17.25,0.00081131165,0.011926303,0.065689437,0.16055962,0.14683187,5.4063015,1.5316456e-07,9.683783e-06,0.00089192396,0.036995523,0.57672751
17.299999,0.00081040838,0.011913339,0.065620452,0.16040027,0.14670254,5.4095702,1.5324026e-07,9.6886079e-06,0.00089239702,0.037016943,0.57707739
17.35,0.00080951722,0.011900549,0.065552384,0.16024303,0.14657496,5.4127955,1.5331496e-07,9.6933682e-06,0.00089286378,0.037038077,0.57742256
17.4,0.00080863788,0.011887928,0.065485224,0.16008791,0.14644906,5.4159775,1.5338867e-07,9.6980648e-06,0.00089332438,0.037058931,0.5777632
17.450001,0.0008077703,0.011875477,0.065418966,0.15993485,0.14632484,5.4191175,1.5346139e-07,9.7026996e-06,0.00089377881,0.037079506,0.57809925
17.5,0.00080691423,0.011863192,0.065353587,0.15978384,0.1462023,5.4222155,1.5353314e-07,9.7072716e-06,0.00089422712,0.037099805,0.57843083
17.549999,0.00080606964,0.01185107,0.065289073,0.15963483,0.14608137,5.425272,1.5360392e-07,9.7117836e-06,0.0008946695,0.037119836,0.578758
17.6,0.00080523634,0.01183911,0.06522543,0.15948781,0.14596206,5.4282875,1.5367377e-07,9.7162347e-06,0.000895106,0.037139598,0.57908082
17.65,0.0008044141,0.01182731,0.065162629,0.15934275,0.14584434,5.4312634,1.5374269e-07,9.7206275e-06,0.00089553668,0.0371591,0.57939935
17.700001,0.0008036028,0.011815666,0.06510067,0.15919964,0.14572819,5.4341993,1.5381069e-07,9.7249613e-06,0.0008959616,0.037178338,0.57971358
17.75,0.00080280239,0.011804178,0.065039538,0.15905842,0.1456136,5.4370961,1.5387778e-07,9.7292368e-06,0.00089638087,0.037197322,0.58002371
17.799999,0.00080201263,0.011792844,0.064979218,0.1589191,0.14550053,5.4399543,1.5394399e-07,9.733456e-06,0.00089679455,0.037216052,0.58032966
17.85,0.0008012334,0.011781661,0.064919703,0.15878162,0.14538896,5.4427743,1.540093e-07,9.7376187e-06,0.00089720276,0.037234534,0.58063149
17.9,0.00080046454,0.011770627,0.064860985,0.15864599,0.14527889,5.4455571,1.5407375e-07,9.741726e-06,0.0008976055,0.037252769,0.58092934
17.950001,0.00079970597,0.011759739,0.064803042,0.15851216,0.14517027,5.4483023,1.5413734e-07,9.7457787e-06,0.00089800282,0.037270758,0.58122325
18.0,0.00079895748,0.011748997,0.064745881,0.15838011,0.14506312,5.4510112,1.5420008e-07,9.7497768e-06,0.00089839491,0.037288513,0.58151317
18.049999,0.000798219,0.011738399,0.06468948,0.15824983,0.14495739,5.4536839,1.5426198e-07,9.7537222e-06,0.00089878176,0.037306026,0.58179927
18.1,0.00079749036,0.011727941,0.064633824,0.15812129,0.14485307,5.4563208,1.5432306e-07,9.7576149e-06,0.00089916342,0.037323307,0.58208156
18.15,0.00079677143,0.011717624,0.064578921,0.15799445,0.14475015,5.4589224,1.5438333e-07,9.7614557e-06,0.00089954003,0.037340362,0.58236009
18.200001,0.00079606212,0.011707444,0.06452474,0.15786931,0.14464858,5.4614897,1.5444279e-07,9.7652455e-06,0.00089991163,0.037357185,0.58263487
18.25,0.00079536223,0.011697399,0.06447129,0.15774585,0.14454839,5.4640226,1.5450146e-07,9.7689845e-06,0.00090027828,0.037373785,0.58290601
18.299999,0.00079467165,0.011687489,0.064418547,0.15762402,0.14444952,5.4665217,1.5455936e-07,9.7726743e-06,0.00090064004,0.037390165,0.58317357
18.35,0.00079399033,0.01167771,0.064366512,0.15750383,0.14435197,5.4689875,1.5461647e-07,9.7763141e-06,0.00090099697,0.037406325,0.58343756
18.4,0.00079331809,0.011668063,0.06431517,0.15738523,0.14425574,5.4714208,1.5467283e-07,9.7799057e-06,0.00090134912,0.03742227,0.58369797
18.450001,0.00079265481,0.011658544,0.064264514,0.15726821,0.14416078,5.4738212,1.5472844e-07,9.78345e-06,0.00090169662,0.037438001,0.58395499
18.5,0.00079200038,0.011649151,0.064214528,0.15715277,0.14406708,5.4761896,1.5478329e-07,9.7869461e-06,0.00090203946,0.037453525,0.58420855
18.549999,0.00079135469,0.011639885,0.064165212,0.15703885,0.14397463,5.4785266,1.5483744e-07,9.7903967e-06,0.00090237771,0.037468843,0.58445871
18.6,0.0007907176,0.011630741,0.06411656,0.15692645,0.14388342,5.4808321,1.5489084e-07,9.7938009e-06,0.00090271153,0.037483953,0.58470553
18.65,0.00079008902,0.011621719,0.064068548,0.15681557,0.14379343,5.4831071,1.5494355e-07,9.7971588e-06,0.00090304081,0.037498865,0.58494908
18.700001,0.00078946882,0.011612819,0.064021178,0.15670615,0.14370464,5.485352,1.5499555e-07,9.800473e-06,0.00090336578,0.037513576,0.5851894
18.75,0.00078885688,0.011604036,0.06397444,0.1565982,0.14361703,5.4875669,1.5504685e-07,9.8037426e-06,0.00090368639,0.037528094,0.58542651
18.799999,0.00078825309,0.011595371,0.063928328,0.15649168,0.14353059,5.4897518,1.5509748e-07,9.8069695e-06,0.00090400269,0.037542418,0.58566046
18.85,0.00078765739,0.011586822,0.063882835,0.15638658,0.1434453,5.4919081,1.5514742e-07,9.8101527e-06,0.00090431486,0.037556548,0.58589131
18.9,0.00078706961,0.011578386,0.063837938,0.15628289,0.14336115,5.4940352,1.551967e-07,9.8132932e-06,0.00090462278,0.037570491,0.58611906
18.950001,0.00078648969,0.011570062,0.063793644,0.15618059,0.14327812,5.4961343,1.5524533e-07,9.8163919e-06,0.00090492668,0.037584249,0.58634377
19.0,0.00078591745,0.011561851,0.063749947,0.15607964,0.14319621,5.4982052,1.5529331e-07,9.8194496e-06,0.00090522651,0.037597824,0.58656549
19.049999,0.0007853529,0.011553749,0.06370683,0.15598004,0.14311539,5.5002489,1.5534066e-07,9.8224673e-06,0.00090552232,0.03761122,0.58678424
19.1,0.00078479585,0.011545754,0.06366428,0.15588176,0.14303564,5.502265,1.5538735e-07,9.8254441e-06,0.00090581417,0.037624434,0.58700013
19.15,0.00078424625,0.011537866,0.063622303,0.15578482,0.14295694,5.5042539,1.5543344e-07,9.8283808e-06,0.00090610218,0.037637472,0.5872131
19.200001,0.00078370399,0.011530084,0.063580893,0.15568915,0.14287931,5.506217,1.5547892e-07,9.8312785e-06,0.0009063863,0.037650339,0.58742326
19.25,0.00078316894,0.011522405,0.063540027,0.15559475,0.14280272,5.5081534,1.5552378e-07,9.8341379e-06,0.00090666668,0.037663031,0.58763057
19.299999,0.00078264106,0.011514828,0.063499704,0.15550162,0.14272714,5.5100641,1.5556806e-07,9.8369592e-06,0.00090694334,0.037675556,0.58783513
19.35,0.00078212016,0.011507353,0.063459925,0.15540974,0.14265257,5.5119491,1.5561173e-07,9.8397431e-06,0.00090721628,0.037687916,0.58803701
19.4,0.00078160624,0.011499977,0.063420676,0.15531908,0.14257899,5.5138092,1.5565483e-07,9.8424898e-06,0.00090748555,0.037700109,0.58823615
19.450001,0.0007810992,0.0114927,0.063381948,0.15522961,0.14250639,5.5156446,1.5569735e-07,9.8452001e-06,0.00090775132,0.037712138,0.58843267
19.5,0.0007805989,0.01148552,0.063343741,0.15514135,0.14243478,5.5174556,1.5573931e-07,9.847874e-06,0.00090801349,0.037724011,0.58862656
19.549999,0.00078010524,0.011478435,0.063306041,0.15505427,0.1423641,5.5192423,1.5578071e-07,9.8505125e-06,0.00090827217,0.037735723,0.58881789
19.6,0.00077961822,0.011471446,0.06326884,0.15496835,0.14229438,5.5210052,1.5582155e-07,9.8531154e-06,0.00090852741,0.037747279,0.58900666
19.65,0.00077913766,0.011464549,0.063232139,0.15488358,0.14222558,5.5227447,1.5586185e-07,9.8556839e-06,0.00090877927,0.037758682,0.58919293
19.700001,0.00077866355,0.011457744,0.063195929,0.15479994,0.1421577,5.5244608,1.5590163e-07,9.8582186e-06,0.00090902776,0.037769932,0.58937669
19.75,0.00077819574,0.01145103,0.063160196,0.1547174,0.14209072,5.526154,1.5594085e-07,9.8607188e-06,0.00090927293,0.037781034,0.58955801
19.799999,0.00077773415,0.011444406,0.063124947,0.15463598,0.14202465,5.5278244,1.5597958e-07,9.8631863e-06,0.00090951484,0.037791986,0.58973688
19.85,0.00077727874,0.01143787,0.06309016,0.15455563,0.14195944,5.5294728,1.5601778e-07,9.8656201e-06,0.00090975355,0.037802793,0.58991343
19.9,0.00077682943,0.011431421,0.063055843,0.15447637,0.14189512,5.5310993,1.5605546e-07,9.8680221e-06,0.00090998906,0.037813455,0.59008759
19.950001,0.00077638606,0.011425058,0.063021988,0.15439816,0.14183165,5.5327044,1.5609265e-07,9.8703922e-06,0.00091022142,0.037823979,0.59025943
20.0,0.00077594863,0.01141878,0.062988579,0.15432099,0.14176902,5.5342875,1.5612935e-07,9.8727305e-06,0.0009104507,0.037834357,0.59042895
20.049999,0.00077551702,0.011412586,0.06295561,0.15424486,0.14170724,5.53585,1.5616554e-07,9.8750379e-06,0.0009106769,0.037844602,0.59059626
20.1,0.00077509118,0.011406475,0.062923089,0.15416972,0.14164628,5.5373912,1.5620127e-07,9.8773144e-06,0.00091090013,0.037854705,0.59076136
20.15,0.00077467103,0.011400445,0.062890999,0.15409561,0.14158612,5.5389123,1.5623651e-07,9.8795608e-06,0.00091112038,0.037864678,0.5909242
20.200001,0.00077425648,0.011394495,0.062859342,0.15402247,0.14152677,5.5404129,1.5627128e-07,9.8817773e-06,0.00091133767,0.037874516,0.5910849
20.25,0.00077384745,0.011388625,0.062828101,0.15395032,0.14146823,5.5418935,1.5630559e-07,9.8839637e-06,0.00091155211,0.037884224,0.59124345
20.299999,0.0007734439,0.011382833,0.062797278,0.15387912,0.14141046,5.543354,1.5633945e-07,9.886121e-06,0.00091176364,0.037893802,0.59139991
20.35,0.0007730457,0.011377119,0.062766865,0.15380888,0.14135344,5.5447955,1.5637286e-07,9.8882501e-06,0.00091197237,0.037903253,0.59155428
20.4,0.00077265286,0.01137148,0.062736861,0.15373957,0.14129721,5.5462174,1.5640582e-07,9.8903511e-06,0.00091217837,0.037912577,0.59170657
20.450001,0.00077226519,0.011365918,0.06270726,0.15367119,0.14124171,5.5476208,1.5643833e-07,9.8924238e-06,0.00091238157,0.037921779,0.5918569
20.5,0.00077188277,0.011360428,0.062678047,0.15360372,0.14118695,5.5490055,1.5647042e-07,9.8944683e-06,0.00091258204,0.037930857,0.59200513
20.549999,0.00077150541,0.011355013,0.062649228,0.15353714,0.14113294,5.5503712,1.5650208e-07,9.8964865e-06,0.00091277988,0.037939813,0.59215146
20.6,0.00077113305,0.011349669,0.062620789,0.15347147,0.14107963,5.5517192,1.5653332e-07,9.8984774e-06,0.00091297511,0.037948653,0.59229583
20.65,0.00077076571,0.011344397,0.062592737,0.15340665,0.14102705,5.5530491,1.5656414e-07,9.900441e-06,0.00091316772,0.03795737,0.59243822
20.700001,0.00077040325,0.011339195,0.062565051,0.15334271,0.14097515,5.5543609,1.5659455e-07,9.9023791e-06,0.00091335777,0.037965976,0.59257877
20.75,0.00077004562,0.011334063,0.062537737,0.15327963,0.14092396,5.5556555,1.5662457e-07,9.9042918e-06,0.00091354526,0.037974466,0.59271741
20.799999,0.00076969282,0.011328999,0.062510788,0.15321738,0.14087345,5.5569329,1.5665418e-07,9.906179e-06,0.00091373024,0.03798284,0.59285426
20.85,0.00076934462,0.011324002,0.062484201,0.15315597,0.1408236,5.5581932,1.5668338e-07,9.9080407e-06,0.00091391284,0.037991107,0.59298927
20.9,0.00076900114,0.011319072,0.062457968,0.15309536,0.14077443,5.5594368,1.5671222e-07,9.9098779e-06,0.00091409293,0.037999261,0.59312242
20.950001,0.00076866226,0.011314209,0.062432084,0.15303558,0.14072591,5.5606637,1.5674065e-07,9.9116905e-06,0.00091427064,0.038007308,0.59325385
21.0,0.00076832785,0.01130941,0.062406544,0.15297659,0.14067805,5.5618744,1.5676872e-07,9.9134786e-06,0.00091444602,0.038015246,0.59338355
21.049999,0.00076799793,0.011304675,0.062381346,0.15291838,0.14063081,5.5630689,1.567964e-07,9.915243e-06,0.00091461901,0.038023081,0.59351146
21.1,0.00076767238,0.011300002,0.062356483,0.15286095,0.14058422,5.5642471,1.5682373e-07,9.9169847e-06,0.00091478974,0.038030807,0.5936377
21.15,0.00076735119,0.011295393,0.062331952,0.1528043,0.14053823,5.5654101,1.5685067e-07,9.9187027e-06,0.00091495819,0.038038436,0.59376228
21.200001,0.0007670343,0.011290845,0.062307753,0.15274839,0.14049286,5.5665574,1.5687728e-07,9.9203971e-06,0.00091512437,0.038045958,0.59388518
21.25,0.00076672161,0.011286357,0.06228387,0.15269324,0.14044811,5.5676889,1.5690352e-07,9.9220697e-06,0.00091528834,0.038053382,0.59400642
21.299999,0.00076641311,0.01128193,0.062260311,0.15263881,0.14040394,5.5688062,1.5692942e-07,9.9237204e-06,0.00091545016,0.03806071,0.59412611
21.35,0.00076610874,0.011277561,0.062237062,0.15258512,0.14036037,5.5699081,1.5695497e-07,9.9253484e-06,0.00091560982,0.038067937,0.59424412
21.4,0.00076580839,0.011273251,0.062214125,0.15253213,0.14031737,5.5709953,1.5698018e-07,9.9269555e-06,0.00091576733,0.038075067,0.59436065
21.450001,0.00076551212,0.011268998,0.062191494,0.15247986,0.14027496,5.5720682,1.5700505e-07,9.9285398e-06,0.00091592275,0.038082104,0.59447557
21.5,0.00076521974,0.011264803,0.062169164,0.15242828,0.1402331,5.5731268,1.5702959e-07,9.9301042e-06,0.00091607613,0.038089048,0.59458894
21.549999,0.00076493126,0.011260663,0.062147133,0.1523774,0.14019181,5.5741711,1.570538e-07,9.9316476e-06,0.00091622741,0.038095899,0.59470087
21.6,0.00076464663,0.011256578,0.062125396,0.15232719,0.14015107,5.5752015,1.5707769e-07,9.9331701e-06,0.00091637671,0.038102657,0.59481126
21.65,0.00076436583,0.011252548,0.062103949,0.15227765,0.14011087,5.5762181,1.5710127e-07,9.9346726e-06,0.00091652403,0.038109329,0.59492022
21.700001,0.00076408876,0.011248572,0.06208279,0.15222877,0.1400712,5.5772214,1.5712453e-07,9.936155e-06,0.00091666938,0.038115907,0.59502769
21.75,0.00076381536,0.011244648,0.06206191,0.15218055,0.14003207,5.5782113,1.5714748e-07,9.9376184e-06,0.0009168128,0.038122401,0.59513372
21.799999,0.00076354563,0.011240778,0.062041312,0.15213297,0.13999346,5.5791879,1.5717013e-07,9.9390609e-06,0.0009169543,0.038128808,0.59523839
21.85,0.0007632795,0.011236958,0.062020987,0.15208602,0.13995536,5.5801511,1.5719247e-07,9.9404851e-06,0.00091709394,0.03813513,0.59534162
21.9,0.00076301693,0.011233189,0.062000934,0.15203971,0.13991778,5.5811019,1.5721453e-07,9.9418903e-06,0.00091723166,0.038141366,0.59544349
21.950001,0.0007627579,0.011229471,0.061981145,0.151994,0.13988069,5.5820398,1.5723629e-07,9.9432773e-06,0.00091736764,0.03814752,0.59554398
22.0,0.00076250226,0.011225803,0.061961625,0.15194891,0.13984409,5.5829654,1.5725774e-07,9.9446452e-06,0.00091750175,0.038153592,0.59564316
22.049999,0.00076225004,0.011222183,0.061942361,0.15190442,0.13980798,5.5838785,1.5727892e-07,9.9459949e-06,0.00091763405,0.038159583,0.59574103
22.1,0.0007620012,0.011218612,0.061923359,0.15186052,0.13977237,5.5847797,1.5729982e-07,9.9473264e-06,0.00091776467,0.038165495,0.59583759
22.15,0.00076175568,0.011215088,0.061904605,0.15181722,0.13973722,5.5856686,1.5732044e-07,9.9486406e-06,0.00091789349,0.038171329,0.59593284
22.200001,0.00076151348,0.011211612,0.061886106,0.15177448,0.13970254,5.5865459,1.5734079e-07,9.9499366e-06,0.00091802061,0.038177084,0.59602684
22.25,0.00076127442,0.011208181,0.061867852,0.15173231,0.13966833,5.5874114,1.5736086e-07,9.9512163e-06,0.00091814605,0.038182762,0.59611958
22.299999,0.00076103862,0.011204797,0.061849844,0.15169072,0.13963458,5.5882654,1.5738067e-07,9.9524786e-06,0.0009182698,0.038188364,0.59621114
22.35,0.00076080597,0.011201458,0.06183207,0.15164967,0.13960128,5.589108,1.5740021e-07,9.9537237e-06,0.00091839192,0.038193893,0.59630144
22.4,0.0007605764,0.011198163,0.061814539,0.15160917,0.1395684,5.5899391,1.5741949e-07,9.9549534e-06,0.00091851241,0.038199347,0.59639049
22.450001,0.00076034985,0.011194913,0.061797239,0.15156922,0.13953599,5.5907593,1.5743852e-07,9.9561657e-06,0.00091863133,0.03820473,0.5964784
22.5,0.00076012639,0.011191705,0.061780173,0.15152979,0.139504,5.5915685,1.5745729e-07,9.9573617e-06,0.00091874861,0.038210042,0.59656519
22.549999,0.0007599059,0.011188541,0.061763331,0.1514909,0.13947244,5.5923672,1.5747582e-07,9.9585423e-06,0.00091886433,0.03821528,0.59665072
22.6,0.00075968832,0.011185419,0.061746716,0.15145251,0.1394413,5.5931549,1.574941e-07,9.9597073e-06,0.00091897853,0.03822045,0.59673518
22.65,0.00075947365,0.011182338,0.061730321,0.15141465,0.13941057,5.5939322,1.5751213e-07,9.9608569e-06,0.00091909122,0.03822555,0.59681851
22.700001,0.00075926189,0.011179298,0.06171415,0.15137729,0.13938025,5.5946989,1.5752993e-07,9.9619911e-06,0.0009192024,0.038230587,0.5969007
22.75,0.00075905293,0.011176299,0.061698191,0.15134043,0.13935034,5.5954556,1.5754748e-07,9.9631097e-06,0.00091931212,0.038235553,0.59698182
22.799999,0.00075884676,0.01117334,0.061682444,0.15130407,0.13932082,5.5962024,1.5756481e-07,9.9642139e-06,0.00091942039,0.038240451,0.59706187
22.85,0.00075864332,0.011170421,0.061666906,0.15126818,0.1392917,5.5969391,1.5758189e-07,9.9653034e-06,0.0009195272,0.038245287,0.59714085
22.9,0.00075844262,0.01116754,0.06165158,0.15123278,0.13926297,5.5976663,1.5759876e-07,9.9663785e-06,0.00091963256,0.038250059,0.59721875
22.950001,0.0007582446,0.011164699,0.061636455,0.15119784,0.13923463,5.5983834,1.576154e-07,9.9674389e-06,0.00091973651,0.038254768,0.59729564
23.0,0.00075804919,0.011161895,0.061621532,0.15116337,0.13920666,5.5990911,1.5763183e-07,9.9684848e-06,0.00091983913,0.038259409,0.59737152
23.049999,0.00075785641,0.011159128,0.061606809,0.15112936,0.13917907,5.5997891,1.5764803e-07,9.969518e-06,0.00091994036,0.038263995,0.59744638
23.1,0.00075766625,0.011156398,0.061592285,0.15109581,0.13915184,5.6004777,1.5766402e-07,9.9705367e-06,0.00092004024,0.038268514,0.59752023
23.15,0.00075747853,0.011153704,0.061577953,0.15106271,0.13912497,5.6011577,1.5767979e-07,9.9715417e-06,0.00092013885,0.038272977,0.59759313
23.200001,0.00075729337,0.011151047,0.061563812,0.15103005,0.13909848,5.6018281,1.5769535e-07,9.9725339e-06,0.00092023605,0.03827738,0.59766501
23.25,0.00075711071,0.011148426,0.061549857,0.15099782,0.13907233,5.6024899,1.5771072e-07,9.9735125e-06,0.00092033204,0.038281724,0.59773594
23.299999,0.00075693044,0.011145839,0.061536092,0.15096602,0.13904653,5.6031427,1.5772586e-07,9.9744784e-06,0.00092042668,0.038286012,0.59780598
23.35,0.00075675262,0.011143287,0.06152251,0.15093465,0.13902107,5.6037869,1.5774081e-07,9.9754307e-06,0.00092052011,0.03829024,0.59787506
23.4,0.00075657712,0.011140768,0.06150911,0.1509037,0.13899596,5.6044226,1.5775557e-07,9.9763711e-06,0.00092061231,0.038294412,0.59794319
23.450001,0.00075640401,0.011138284,0.061495885,0.15087315,0.13897118,5.6050496,1.5777013e-07,9.9772988e-06,0.00092070323,0.038298529,0.59801042
23.5,0.00075623317,0.011135831,0.061482839,0.15084302,0.13894673,5.6056681,1.5778448e-07,9.9782146e-06,0.00092079298,0.038302593,0.59807682
23.549999,0.00075606466,0.011133413,0.061469968,0.1508133,0.1389226,5.6062789,1.5779867e-07,9.9791177e-06,0.00092088152,0.038306601,0.59814227
23.6,0.00075589836,0.011131027,0.061457269,0.15078397,0.1388988,5.6068811,1.5781265e-07,9.9800091e-06,0.00092096889,0.038310554,0.59820688
23.65,0.00075573428,0.011128672,0.061444741,0.15075502,0.13887532,5.6074753,1.5782645e-07,9.9808876e-06,0.00092105509,0.038314458,0.5982706
23.700001,0.0007555724,0.011126349,0.061432377,0.15072647,0.13885215,5.6080618,1.5784006e-07,9.9817553e-06,0.00092114019,0.03831831,0.59833348
23.75,0.00075541268,0.011124057,0.06142018,0.15069829,0.13882929,5.6086402,1.5785349e-07,9.982612e-06,0.00092122413,0.03832211,0.59839553
23.799999,0.00075525511,0.011121795,0.061408143,0.1506705,0.13880673,5.609211,1.5786675e-07,9.983456e-06,0.00092130696,0.038325857,0.5984568
23.85,0.00075509964,0.011119564,0.061396271,0.15064307,0.13878448,5.6097741,1.5787982e-07,9.98429e-06,0.00092138862,0.038329557,0.59851718
23.9,0.0007549462,0.011117362,0.061384555,0.15061602,0.13876252,5.6103301,1.5789273e-07,9.9851122e-06,0.0009214693,0.038333207,0.59857678
23.950001,0.00075479486,0.01111519,0.061372995,0.15058932,0.13874085,5.6108785,1.5790546e-07,9.9859235e-06,0.00092154881,0.03833681,0.59863561
24.0,0.0007546455,0.011113047,0.061361589,0.15056297,0.13871948,5.6114192,1.5791802e-07,9.9867248e-06,0.00092162733,0.03834036,0.59869367
24.049999,0.00075449818,0.011110932,0.061350338,0.15053698,0.1386984,5.6119533,1.5793042e-07,9.9875142e-06,0.00092170481,0.038343869,0.59875095
24.1,0.00075435278,0.011108845,0.061339233,0.15051134,0.13867758,5.6124797,1.5794265e-07,9.9882946e-06,0.00092178123,0.038347326,0.59880745
24.15,0.00075420935,0.011106787,0.061328281,0.15048604,0.13865706,5.6129994,1.5795473e-07,9.9890631e-06,0.00092185661,0.038350742,0.59886318
24.200001,0.00075406785,0.011104756,0.061317474,0.15046108,0.1386368,5.613512,1.5796664e-07,9.9898225e-06,0.000921931,0.03835411,0.5989182
24.25,0.00075392821,0.011102752,0.061306808,0.15043645,0.13861682,5.614018,1.5797839e-07,9.990571e-06,0.00092200446,0.038357433,0.5989725
24.299999,0.00075379043,0.011100776,0.061296288,0.15041214,0.1385971,5.6145172,1.5798997e-07,9.9913104e-06,0.00092207687,0.038360711,0.59902602
24.35,0.00075365452,0.011098824,0.061285906,0.15038817,0.13857764,5.6150098,1.5800143e-07,9.9920389e-06,0.00092214835,0.038363948,0.59907889
24.4,0.00075352041,0.011096899,0.061275665,0.15036452,0.13855845,5.6154957,1.5801271e-07,9.9927584e-06,0.0009222189,0.038367141,0.59913105
24.450001,0.0007533881,0.011095,0.061265558,0.15034117,0.13853951,5.6159749,1.5802385e-07,9.9934687e-06,0.00092228851,0.038370289,0.59918249
24.5,0.00075325754,0.011093128,0.061255589,0.15031815,0.13852082,5.6164479,1.5803484e-07,9.994169e-06,0.00092235714,0.0383734,0.59923327
24.549999,0.00075312873,0.011091279,0.061245751,0.15029542,0.13850239,5.6169147,1.5804568e-07,9.9948602e-06,0.00092242489,0.038376465,0.59928334
24.6,0.0007530016,0.011089454,0.061236046,0.15027301,0.13848421,5.6173754,1.5805638e-07,9.9955423e-06,0.00092249177,0.038379494,0.59933275
24.65,0.00075287622,0.011087655,0.061226469,0.15025088,0.13846625,5.6178298,1.5806694e-07,9.9962153e-06,0.00092255772,0.038382478,0.59938151
24.700001,0.00075275253,0.011085879,0.061217021,0.15022907,0.13844855,5.618278,1.5807736e-07,9.9968793e-06,0.0009226228,0.038385425,0.59942967
24.75,0.00075263041,0.011084127,0.061207701,0.15020753,0.13843109,5.6187205,1.5808764e-07,9.9975341e-06,0.00092268706,0.03838833,0.59947711
24.799999,0.00075250998,0.0110824,0.061198503,0.15018629,0.13841385,5.6191568,1.5809779e-07,9.9981808e-06,0.00092275045,0.038391203,0.59952396
24.85,0.00075239118,0.011080693,0.061189428,0.15016533,0.13839684,5.6195874,1.581078e-07,9.9988183e-06,0.00092281296,0.03839403,0.59957021
24.9,0.00075227395,0.011079011,0.061180472,0.15014465,0.13838007,5.6200123,1.5811767e-07,9.9994477e-06,0.00092287466,0.038396824,0.59961581
24.950001,0.00075215823,0.011077351,0.06117164,0.15012425,0.13836351,5.6204314,1.5812742e-07,1.0000069e-05,0.00092293555,0.038399581,0.59966081
25.0,0.00075204414,0.011075714,0.061162923,0.15010412,0.13834718,5.6208453,1.5813703e-07,1.0000682e-05,0.00092299562,0.0384023,0.59970522
25.049999,0.00075193151,0.011074097,0.061154325,0.15008426,0.13833106,5.621253,1.5814652e-07,1.0001286e-05,0.00092305487,0.038404983,0.59974909
25.1,0.00075182039,0.011072502,0.061145838,0.15006466,0.13831516,5.6216559,1.5815588e-07,1.0001882e-05,0.00092311337,0.038407631,0.5997923
25.15,0.00075171079,0.011070929,0.061137468,0.15004532,0.13829947,5.6220531,1.5816512e-07,1.0002472e-05,0.00092317106,0.038410243,0.59983498
25.200001,0.00075160264,0.011069377,0.061129209,0.15002625,0.138284,5.6224451,1.5817423e-07,1.0003052e-05,0.00092322804,0.038412821,0.59987706
25.25,0.00075149594,0.011067846,0.061121058,0.15000743,0.13826872,5.6228318,1.5818323e-07,1.0003626e-05,0.00092328421,0.038415361,0.5999186
25.299999,0.00075139065,0.011066335,0.061113019,0.14998884,0.13825366,5.6232138,1.5819209e-07,1.0004192e-05,0.00092333968,0.038417872,0.59995955
25.35,0.00075128675,0.011064844,0.061105084,0.14997053,0.13823879,5.62359,1.5820086e-07,1.0004749e-05,0.00092339434,0.038420349,0.60000002
25.4,0.0007511843,0.011063374,0.061097257,0.14995246,0.13822412,5.6239614,1.582095e-07,1.00053e-05,0.00092344836,0.038422793,0.6000399
25.450001,0.00075108313,0.011061922,0.061089534,0.14993462,0.13820966,5.6243281,1.5821803e-07,1.0005843e-05,0.00092350162,0.038425203,0.6000793
25.5,0.00075098337,0.01106049,0.061081916,0.14991702,0.13819538,5.6246901,1.5822644e-07,1.0006379e-05,0.00092355418,0.03842758,0.60011816
25.549999,0.00075088494,0.011059077,0.061074398,0.14989966,0.13818128,5.6250467,1.5823474e-07,1.0006908e-05,0.00092360604,0.038429931,0.60015649
25.6,0.00075078785,0.011057684,0.061066981,0.14988253,0.1381674,5.6253986,1.5824293e-07,1.000743e-05,0.00092365721,0.038432244,0.60019428
25.65,0.00075069198,0.011056309,0.061059665,0.14986563,0.13815367,5.6257463,1.5825101e-07,1.0007945e-05,0.00092370767,0.038434532,0.60023165
25.700001,0.00075059745,0.011054952,0.061052445,0.14984895,0.13814014,5.6260891,1.5825898e-07,1.0008454e-05,0.0009237575,0.038436785,0.60026842
25.75,0.00075050414,0.011053613,0.061045319,0.1498325,0.13812681,5.6264272,1.5826686e-07,1.0008956e-05,0.00092380669,0.038439009,0.60030478
25.799999,0.00075041212,0.011052293,0.061038293,0.14981626,0.13811363,5.626761,1.5827462e-07,1.000945e-05,0.00092385517,0.038441207,0.60034066
25.85,0.00075032131,0.011050989,0.061031356,0.14980026,0.13810064,5.62709,1.5828228e-07,1.0009939e-05,0.00092390302,0.038443372,0.60037601
25.9,0.00075023173,0.011049704,0.061024517,0.14978445,0.13808782,5.6274147,1.5828984e-07,1.001042e-05,0.00092395028,0.03844551,0.60041094
25.950001,0.00075014331,0.011048435,0.061017767,0.14976886,0.13807517,5.6277351,1.582973e-07,1.0010895e-05,0.00092399685,0.038447618,0.60044539
