Tau04RMT_1_task1,_1_task1
0.5574950781770568,2840.0
0.5572437280331393,2845.0
0.5569935850244272,2850.0
0.5567446426104019,2855.0
0.556496894313119,2860.0
0.5562503306381956,2865.0
0.556004932517835,2870.0
0.5557606955371007,2875.0
0.5555176377466536,2880.0
0.5552757403107231,2885.0
0.5550349924313519,2890.0
0.5547953634279533,2895.0
0.5545568726759483,2900.0
0.5543195201753369,2905.0
0.554083305926119,2910.0
0.5538481946547765,2915.0
0.5536141820391537,2920.0
0.5533812853227127,2925.0
0.5531495045054536,2930.0
0.5529189050213801,2935.0
0.5526892410609657,2940.0
0.552460686339173,2945.0
0.5522332351425621,2950.0
0.5520068817576924,2955.0
0.5517815913639781,2960.0
0.5515573613731393,2965.0
0.5513341937148981,2970.0
0.5511120806175652,2975.0
0.5508910143094506,2980.0
0.550670987018865,2985.0
0.5504519909741185,2990.0
0.5502340263654975,2995.0
0.550017089954208,3000.0
0.5498011685714862,3005.0
0.5495862552605507,3010.0
0.5493723430646197,3015.0
0.5491594250269114,3020.0
0.5489474941906445,3025.0
0.54873654975006,3030.0
0.5485265977528745,3035.0
0.5483176212581757,3040.0
0.5481096143869061,3045.0
0.5479025712600079,3050.0
0.5476964859984236,3055.0
0.5474913527230956,3060.0
0.5472871668055992,3065.0
0.5470839339487763,3070.0
0.546881640784995,3075.0
0.5466802820782742,3080.0
0.5464798525926333,3085.0
0.546280347092091,3090.0
0.5460817603406662,3095.0
0.5458840871023786,3100.0
0.5456873315194651,3105.0
0.5454914828074539,3110.0
0.5452965352158661,3115.0
0.5451024837931525,3120.0
0.5449093235877639,3125.0
0.5447170496481506,3130.0
0.5445256570227636,3135.0
0.5443351407600531,3140.0
0.54414549590847,3145.0
0.5439567189819605,3150.0
0.5437688126385043,3155.0
0.5435817658465143,3160.0
0.5433955739289579,3165.0
0.5432102322088023,3170.0
0.543025736009015,3175.0
0.5428420806525633,3180.0
0.5426592614624145,3185.0
0.5424772737615359,3190.0
0.5422961128728948,3195.0
0.5421157778610511,3200.0
0.5419362674451615,3205.0
0.541757572767323,3210.0
0.5415796894153538,3215.0
0.5414026129770725,3220.0
0.541226339040297,3225.0
0.5410508631928456,3230.0
0.5408761810225367,3235.0
0.5407022881171882,3240.0
0.5405291800646187,3245.0
0.5403568659372308,3250.0
0.5401853228269503,3255.0
0.540014555123988,3260.0
0.5398445584733976,3265.0
0.5396753285465694,3270.0
0.5395068610412302,3275.0
0.5393391516814431,3280.0
0.5391721962176078,3285.0
0.5390059904264602,3290.0
0.5388405301110732,3295.0
0.5386758239934534,3300.0
0.538511858521761,3305.0
0.5383486288684076,3310.0
0.538186131156218,3315.0
0.53802436154107,3320.0
0.5378633162118945,3325.0
0.5377029913906751,3330.0
0.537543383332449,3335.0
0.5373844883253055,3340.0
0.5372263026903878,3345.0
0.5370688227818917,3350.0
0.536912044987066,3355.0
0.5367559657262123,3360.0
0.5366005814526859,3365.0
0.536445888652894,3370.0
0.536291883846298,3375.0
0.5361385635854115,3380.0
0.5359859244558013,3385.0
0.5358339630760873,3390.0
0.535682675965386,3395.0
0.5355320595126073,3400.0
0.5353821107629566,3405.0
0.5352328264592282,3410.0
0.5350842033770122,3415.0
0.5349362383246952,3420.0
0.5347889281434587,3425.0
0.5346422697072809,3430.0
0.5344962599229356,3435.0
0.5343508957299925,3440.0
0.534206174100817,3445.0
0.5340620920405708,3450.0
0.5339186465872109,3455.0
0.5337758348114905,3460.0
0.5336336538169588,3465.0
0.5334921007399609,3470.0
0.5333511727496373,3475.0
0.5332108670479249,3480.0
0.5330711808695561,3485.0
0.5329321114820595,3490.0
0.5327936457070961,3495.0
0.5326557818067564,3500.0
0.5325185232030122,3505.0
0.5323818670206796,3510.0
0.5322458104087022,3515.0
0.5321103505401511,3520.0
0.5319754846122241,3525.0
0.5318412098462467,3530.0
0.5317075234876716,3535.0
0.5315744228060784,3540.0
0.5314419050951741,3545.0
0.5313099676727931,3550.0
0.5311786078808972,3555.0
0.5310478230855751,3560.0
0.5309176106770426,3565.0
0.5307879680696431,3570.0
0.5306588927018472,3575.0
0.5305303820362525,3580.0
0.5304024335595844,3585.0
0.5302750447826947,3590.0
0.530148199209509,3595.0
0.5300219048333228,3600.0
0.529896159849889,3605.0
0.52977096163613,3610.0
0.5296463075858792,3615.0
0.5295221951098807,3620.0
0.5293986216357898,3625.0
0.5292755846081727,3630.0
0.5291530814885067,3635.0
0.5290311097551799,3640.0
0.5289096669034913,3645.0
0.528788750445651,3650.0
0.52866835791078,3655.0
0.5285484868449103,3660.0
0.5284291348109849,3665.0
0.5283102993888575,3670.0
0.5281919781752931,3675.0
0.5280741687839676,3680.0
0.5279568688454676,3685.0
0.5278400745544539,3690.0
0.5277237805745936,3695.0
0.5276079879789659,3700.0
0.5274926943813011,3705.0
0.5273778974095384,3710.0
0.5272635947058256,3715.0
0.5271497839265193,3720.0
0.5270364627421847,3725.0
0.5269236288375957,3730.0
0.5268112799117349,3735.0
0.5266994136777937,3740.0
0.5265880278631723,3745.0
0.5264771202094791,3750.0
0.5263666884725319,3755.0
0.5262567304223564,3760.0
0.526147243843188,3765.0
0.5260382265334699,3770.0
0.5259296763058544,3775.0
0.5258215909872025,3780.0
0.5257139684185838,3785.0
0.525606804697097,3790.0
0.5255000979678548,3795.0
0.5253938471083386,3800.0
0.5252880499833295,3805.0
0.5251827044709101,3810.0
0.5250778084624638,3815.0
0.5249733598626753,3820.0
0.5248693565895309,3825.0
0.5247657965743178,3830.0
0.5246626777616241,3835.0
0.5245599981093396,3840.0
0.5244577555886554,3845.0
0.5243559481840634,3850.0
0.524254573893357,3855.0
0.5241536307276304,3860.0
0.5240531167112799,3865.0
0.5239530298820019,3870.0
0.5238533682907949,3875.0
0.5237541300019579,3880.0
0.5236553130930921,3885.0
0.5235569156550988,3890.0
0.5234589357921812,3895.0
0.5233613716218435,3900.0
0.5232642189897444,3905.0
0.5231674768393697,3910.0
0.5230711442485152,3915.0
0.5229752193496879,3920.0
0.5228797002876518,3925.0
0.5227845852194275,3930.0
0.5226898723142921,3935.0
0.5225955597537799,3940.0
0.5225016457316816,3945.0
0.5224081284540447,3950.0
0.5223150061391735,3955.0
0.5222222770176289,3960.0
0.522129939332229,3965.0
0.5220379913380477,3970.0
0.5219464313024167,3975.0
0.5218552575049237,3980.0
0.5217644682374134,3985.0
0.5216740618039872,3990.0
0.5215840365210036,3995.0
0.5214943907170769,4000.0
0.5214051227330794,4005.0
0.521316230922139,4010.0
0.5212277136496408,4015.0
0.5211395638929993,4020.0
0.5210517827685656,4025.0
0.5209643701487944,4030.0
0.5208773243670198,4035.0
0.5207906437666208,4040.0
0.5207043267010203,4045.0
0.5206183715336862,4050.0
0.5205327766381306,4055.0
0.5204475403979104,4060.0
0.5203626612066271,4065.0
0.5202781374679263,4070.0
0.5201939675954986,4075.0
0.5201101500130789,4080.0
0.5200266831544467,4085.0
0.5199435654634259,4090.0
0.5198607953938853,4095.0
0.5197783714097376,4100.0
0.5196962919849408,4105.0
0.5196145556034969,4110.0
0.5195331607594526,4115.0
0.5194521059568991,4120.0
0.5193713897099721,4125.0
0.519291010542852,4130.0
0.5192109662758225,4135.0
0.519131255872755,4140.0
0.5190518779979979,4145.0
0.5189728312005949,4150.0
0.5188941140391192,4155.0
0.5188157250816733,4160.0
0.5187376629058889,4165.0
0.5186599260989272,4170.0
0.5185825132574788,4175.0
0.5185054229877638,4180.0
0.5184286539055314,4185.0
0.5183522046360605,4190.0
0.518276073814159,4195.0
0.5182002600841643,4200.0
0.5181247620999434,4205.0
0.5180495785248926,4210.0
0.5179747080319375,4215.0
0.5179001493035329,4220.0
0.5178258985674801,4225.0
0.5177519543139036,4230.0
0.5176783167095067,4235.0
0.517604984344727,4240.0
0.5175319558139493,4245.0
0.5174592297155054,4250.0
0.5173868046516743,4255.0
0.5173146792286821,4260.0
0.5172428520567023,4265.0
0.5171713217498549,4270.0
0.5171000869262077,4275.0
0.5170291462077753,4280.0
0.5169584982205194,4285.0
0.5168881415943489,4290.0
0.5168180752963873,4295.0
0.5167482982351284,4300.0
0.5166788086750979,4305.0
0.516609605286415,4310.0
0.5165406867442001,4315.0
0.5164720517285758,4320.0
0.5164036989246663,4325.0
0.5163356270225976,4330.0
0.5162678347174974,4335.0
0.5162003207094952,4340.0
0.5161330837037224,4345.0
0.5160661224103119,4350.0
0.5159994355443985,4355.0
0.5159330218261191,4360.0
0.5158668808362591,4365.0
0.515801015147749,4370.0
0.5157354233580497,4375.0
0.5156701029035654,4380.0
0.5156050507493459,4385.0
0.515540266518307,4390.0
0.5154757484616931,4395.0
0.5154114950893762,4400.0
0.5153475018722768,4405.0
0.5152837772885995,4410.0
0.5152203122561881,4415.0
0.5151571042052177,4420.0
0.5150941516923897,4425.0
0.5150314569436748,4430.0
0.5149690199590733,4435.0
0.5149068407385851,4440.0
0.5148449180185792,4445.0
0.5147832392911953,4450.0
0.5147218137650451,4455.0
0.5146606414401289,4460.0
0.5145997223164467,4465.0
0.5145390563939983,4470.0
0.5144786490298238,4475.0
0.514418459531279,4480.0
0.5143585215118586,4485.0
0.5142988339659584,4490.0
0.5142393958879742,4495.0
0.514180202586467,4500.0
0.5141212468412554,4505.0
0.5140625339623692,4510.0
0.5140040626345943,4515.0
0.5139458315427162,4520.0
0.5138878393715203,4525.0
0.5138300848057921,4530.0
0.5137725665303172,4535.0
0.513715283229881,4540.0
0.5136582335892693,4545.0
0.5136014165732847,4550.0
0.513544834956906,4555.0
0.5134884843360418,4560.0
0.5134323635086286,4565.0
0.5133764712726031,4570.0
0.513320806425901,4575.0
0.5132653677664594,4580.0
0.513210154092214,4585.0
0.5131551642011014,4590.0
0.513100396891058,4595.0
0.5130458509600201,4600.0
0.5129915303292919,4605.0
0.512937431444733,4610.0
0.5128835522600181,4615.0
0.5128298917327393,4620.0
0.5127764488204889,4625.0
0.512723222480859,4630.0
0.512670211671442,4635.0
0.5126174153498302,4640.0
0.5125648324736158,4645.0
0.5125124620003911,4650.0
0.5124603050924136,4655.0
0.5124083611097051,4660.0
0.5123566276244121,4665.0
0.5123051036975191,4670.0
0.5122537883900108,4675.0
0.5122026807628718,4680.0
0.5121517798770868,4685.0
0.5121010847936406,4690.0
0.5120505945735175,4695.0
0.5120003082777025,4700.0
0.5119502262400574,4705.0
0.5119003496326189,4710.0
0.5118506749543423,4715.0
0.5118012013139664,4720.0
0.5117519278202298,4725.0
0.5117028535818711,4730.0
0.5116539777076291,4735.0
0.5116052993062423,4740.0
0.5115568174864495,4745.0
0.5115085313569896,4750.0
0.511460440026601,4755.0
0.5114125426040222,4760.0
0.5113648381979923,4765.0
0.5113173259172498,4770.0
0.5112700048705333,4775.0
0.5112228741665816,4780.0
0.5111759349088066,4785.0
0.5111291878172296,4790.0
0.5110826293724844,4795.0
0.5110362587398098,4800.0
0.5109900750844442,4805.0
0.5109440775716255,4810.0
0.5108982653665927,4815.0
0.5108526376345838,4820.0
0.5108071935408373,4825.0
0.5107619322505915,4830.0
0.510716852929085,4835.0
0.5106719547415561,4840.0
0.5106272368532432,4845.0
0.5105826984293846,4850.0
0.5105383386352188,4855.0
0.5104941566359842,4860.0
0.5104501541427443,4865.0
0.5104063310444861,4870.0
0.5103626842414487,4875.0
0.5103192129565939,4880.0
0.5102759164128833,4885.0
0.5102327938332787,4890.0
0.5101898444407419,4895.0
0.5101470674582345,4900.0
0.5101044621087182,4905.0
0.5100620276151547,4910.0
0.510019763200506,4915.0
0.5099776680877336,4920.0
0.509935741499799,4925.0
0.5098939826596645,4930.0
0.5098523907902913,4935.0
0.5098109651146413,4940.0
0.5097697156729347,4945.0
0.5097286238053612,4950.0
0.5096876971154028,4955.0
0.5096469348332584,4960.0
0.5096063361925799,4965.0
0.5095659004304733,4970.0
0.5095256267874982,4975.0
0.5094855145076679,4980.0
0.5094455628384489,4985.0
0.509405771030762,4990.0
0.509366138338981,4995.0
0.5093266640209342,5000.0
