Time,Ti,Tm,I,u,a1,a4,d1,d2,d3,c1,c3,c2,c4,k,k1,k2,k3,k4,alpha,p,n,gamma,d,compartment,Increase_in_the_population_of_tumor_cell_during_interphase,Decrease_in_the_population_of_tumor_cell_during_interphase,Increase_in_population_of_tumor_cell_during_mitosis,Decrease_in_the_population_of_tumor_cell_during_mitosis,induction_of_immune_response_due_to_tumor_cell_formation,Decrease_in_the_popoulation_of_immune_response,Decrease_in_drug
16.92,0.2137271134709656,0.16306193528834984,0.10108074145184197,0.0,1.0,0.8,0.29,0.11,0.4,0.9,0.9,0.085,0.085,0.029,0.0,0.57,0.0,0.061,0.2,0.1,3.0,0.0,1.4414414414414414,1.0,0.2608990964613597,0.25668042154097825,0.2137271134709656,0.21050850153538658,0.031133033687154234,0.032550734916693864,0.0
16.98,0.21398087175489325,0.16325554000007228,0.10099650772516978,0.0,1.0,0.8,0.29,0.11,0.4,0.9,0.9,0.085,0.085,0.029,0.0,0.57,0.0,0.061,0.2,0.1,3.0,0.0,1.4414414414414414,1.0,0.26120886400011567,0.25696895633843997,0.21398087175489325,0.21074606346620142,0.03113724816660983,0.03252744985509142,0.0
17.04,0.21423589720702904,0.16345011062074302,0.1009139102079855,0.0,1.0,0.8,0.29,0.11,0.4,0.9,0.9,0.085,0.085,0.029,0.0,0.57,0.0,0.061,0.2,0.1,3.0,0.0,1.4414414414414414,1.0,0.26152017699318886,0.2572592897844718,0.21423589720702904,0.21098508355289192,0.031141522484794626,0.03250470457017906,0.0
17.1,0.21449217435916534,0.16364563534868276,0.10083291939707513,0.0,1.0,0.8,0.29,0.11,0.4,0.9,0.9,0.085,0.085,0.029,0.0,0.57,0.0,0.061,0.2,0.1,3.0,0.0,1.4414414414414414,1.0,0.26183301655789243,0.25755139845428854,0.21449217435916534,0.21122554286133652,0.031145855905552314,0.03248248946456871,0.0
17.16,0.21474968807142367,0.1638421027727439,0.10075350660753986,0.0,1.0,0.8,0.29,0.11,0.4,0.9,0.9,0.085,0.085,0.029,0.0,0.57,0.0,0.061,0.2,0.1,3.0,0.0,1.4414414414414414,1.0,0.26214736443639025,0.2578452594637444,0.21474968807142367,0.21146742307316888,0.031150247715384712,0.0324607952087187,0.0
17.22,0.21500842437298712,0.16403950287232216,0.10067564606820636,0.0,1.0,0.8,0.29,0.11,0.4,0.9,0.9,0.085,0.085,0.029,0.0,0.57,0.0,0.061,0.2,0.1,3.0,0.0,1.4414414414414414,1.0,0.2624632045957155,0.2581408518844875,0.21500842437298712,0.2117107080859272,0.03115469729307045,0.0324396134319099,0.0
17.28,0.21526836864474613,0.16423782485569985,0.10059931039212079,0.0,1.0,0.8,0.29,0.11,0.4,0.9,0.9,0.085,0.085,0.029,0.0,0.57,0.0,0.061,0.2,0.1,3.0,0.0,1.4414414414414414,1.0,0.26278051976911976,0.2584381536870767,0.21526836864474613,0.2119553805555466,0.031159203959867345,0.032418935228948134,0.0
17.34,0.21552950618386574,0.1644370578315719,0.10052447198365526,0.0,1.0,0.8,0.29,0.11,0.4,0.9,0.9,0.085,0.085,0.029,0.0,0.57,0.0,0.061,0.2,0.1,3.0,0.0,1.4414414414414414,1.0,0.26309929253051506,0.2587371426895189,0.21552950618386574,0.21220142296964437,0.031163767025733778,0.03239875162388315,0.0
17.4,0.2157918233903269,0.16463719138391678,0.10045110496443237,0.0,1.0,0.8,0.29,0.11,0.4,0.9,0.9,0.085,0.085,0.029,0.0,0.57,0.0,0.061,0.2,0.1,3.0,0.0,1.4414414414414414,1.0,0.26341950621426685,0.259037798354926,0.2157918233903269,0.2124488186741798,0.031168385854317048,0.03237905420572665,0.0
17.46,0.21605530764917052,0.16483821552124672,0.10037918498996153,0.0,1.0,0.8,0.29,0.11,0.4,0.9,0.9,0.085,0.085,0.029,0.0,0.57,0.0,0.061,0.2,0.1,3.0,0.0,1.4414414414414414,1.0,0.26374114483399475,0.25934010161570054,0.21605530764917052,0.21269755178179617,0.031173059857135338,0.03235983506811197,0.0
17.52,0.21631994540384747,0.16504011984627454,0.10030868624955448,0.0,1.0,0.8,0.29,0.11,0.4,0.9,0.9,0.085,0.085,0.029,0.0,0.57,0.0,0.061,0.2,0.1,3.0,0.0,1.4414414414414414,1.0,0.2640641917540393,0.25964403197800245,0.21631994540384747,0.2129476056557534,0.03117778839183221,0.03234108581869995,0.0
17.58,0.21658572314240912,0.16524289399543185,0.10023958302028953,0.0,1.0,0.8,0.29,0.11,0.4,0.9,0.9,0.085,0.085,0.029,0.0,0.57,0.0,0.061,0.2,0.1,3.0,0.0,1.4414414414414414,1.0,0.26438863039269095,0.2599495690064228,0.21658572314240912,0.21319896370656938,0.03118257081454515,0.03232279809208839,0.0
17.64,0.21685262863162155,0.16544652854348307,0.10017185205966121,0.0,1.0,0.8,0.29,0.11,0.4,0.9,0.9,0.085,0.085,0.029,0.0,0.57,0.0,0.061,0.2,0.1,3.0,0.0,1.4414414414414414,1.0,0.2647144456695729,0.2602566942717318,0.21685262863162155,0.21345161091511777,0.031187406560753597,0.03230496433958336,0.0
17.7,0.21712064955533575,0.16565101400434895,0.10010546996432805,0.0,1.0,0.8,0.29,0.11,0.4,0.9,0.9,0.085,0.085,0.029,0.0,0.57,0.0,0.061,0.2,0.1,3.0,0.0,1.4414414414414414,1.0,0.26504162240695833,0.26056538920285005,0.21712064955533575,0.21370553215149432,0.03119229505644768,0.03228757695757708,0.0
17.76,0.21738977321850494,0.16585634061391147,0.10004041259597253,0.0,1.0,0.8,0.29,0.11,0.4,0.9,0.9,0.085,0.085,0.029,0.0,0.57,0.0,0.061,0.2,0.1,3.0,0.0,1.4414414414414414,1.0,0.26537014498225836,0.2608756346187722,0.21738977321850494,0.21396071180870027,0.03119723569846907,0.03227062809788786,0.0
17.82,0.21765998723844956,0.166062498898637,0.09997665650067997,0.0,1.0,0.8,0.29,0.11,0.4,0.9,0.9,0.085,0.085,0.029,0.0,0.57,0.0,0.061,0.2,0.1,3.0,0.0,1.4414414414414414,1.0,0.2656999982378192,0.2611874118349518,0.21765998723844956,0.21421713474739462,0.031202227902338477,0.03225411013618692,0.0
17.88,0.21793128022221483,0.16626948030569888,0.09991418039304129,0.0,1.0,0.8,0.29,0.11,0.4,0.9,0.9,0.085,0.085,0.029,0.0,0.57,0.0,0.061,0.2,0.1,3.0,0.0,1.4414414414414414,1.0,0.26603116848911823,0.2615007037675264,0.21793128022221483,0.2144747873310474,0.03120727115271798,0.03223801616201699,0.0
17.94,0.21820364021539768,0.16647727575997445,0.09985296175750374,0.0,1.0,0.8,0.29,0.11,0.4,0.9,0.9,0.085,0.085,0.029,0.0,0.57,0.0,0.061,0.2,0.1,3.0,0.0,1.4414414414414414,1.0,0.2663636412159591,0.26181549240669,0.21820364021539768,0.21473365505692807,0.031212364888519976,0.03222233885697316,0.0
18.0,0.21847705521134872,0.16668587613623934,0.09979297796219048,0.0,1.0,0.8,0.29,0.11,0.4,0.9,0.9,0.085,0.085,0.029,0.0,0.57,0.0,0.061,0.2,0.1,3.0,0.0,1.4414414414414414,1.0,0.26669740181798296,0.26213175964495244,0.21847705521134872,0.21499372333097216,0.031217508540331028,0.032207070862220154,0.0
18.06,0.21875151412817173,0.16689527298913248,0.09973420817853598,0.0,1.0,0.8,0.29,0.11,0.4,0.9,0.9,0.085,0.085,0.029,0.0,0.57,0.0,0.061,0.2,0.1,3.0,0.0,1.4414414414414414,1.0,0.26703243678261196,0.2624494888267567,0.21875151412817173,0.21525497869723953,0.03122270159599247,0.0321922054125034,0.0
18.12,0.21902700610173456,0.16710545803338933,0.09967663200262435,0.0,1.0,0.8,0.29,0.11,0.4,0.9,0.9,0.085,0.085,0.029,0.0,0.57,0.0,0.061,0.2,0.1,3.0,0.0,1.4414414414414414,1.0,0.26736873285342294,0.2627686636301806,0.21902700610173456,0.21551740796148894,0.031227943553816855,0.032177735880969435,0.0
18.18,0.2193035198405065,0.167316422669529,0.09962022819709303,0.0,1.0,0.8,0.29,0.11,0.4,0.9,0.9,0.085,0.085,0.029,0.0,0.57,0.0,0.061,0.2,0.1,3.0,0.0,1.4414414414414414,1.0,0.26770627627124643,0.2630892670448055,0.2193035198405065,0.2157809973901486,0.031233233879391673,0.0321636553635207,0.0
18.24,0.2195810449172541,0.16752815892310996,0.09956497719956027,0.0,1.0,0.8,0.29,0.11,0.4,0.9,0.9,0.085,0.085,0.029,0.0,0.57,0.0,0.061,0.2,0.1,3.0,0.0,1.4414414414414414,1.0,0.26804505427697595,0.2634112834157299,0.2195810449172541,0.21604573429884935,0.031238572091604404,0.03214995750747147,0.0
18.3,0.21985956943998278,0.16774065776041008,0.09951085660898344,0.0,1.0,0.8,0.29,0.11,0.4,0.9,0.9,0.085,0.085,0.029,0.0,0.57,0.0,0.061,0.2,0.1,3.0,0.0,1.4414414414414414,1.0,0.26838505241665617,0.26373469475817035,0.21985956943998278,0.21631160420019557,0.031243957607369578,0.03213663502020175,0.0
18.36,0.22013908452823333,0.1679539123255785,0.09945784986058046,0.0,1.0,0.8,0.29,0.11,0.4,0.9,0.9,0.085,0.085,0.029,0.0,0.57,0.0,0.061,0.2,0.1,3.0,0.0,1.4414414414414414,1.0,0.2687262597209256,0.2640594878420482,0.22013908452823333,0.21657859628671122,0.03124939004053828,0.0321236825356758,0.0
18.42,0.2204195792803407,0.16816791430107597,0.09940593647253602,0.0,1.0,0.8,0.29,0.11,0.4,0.9,0.9,0.085,0.085,0.029,0.0,0.57,0.0,0.061,0.2,0.1,3.0,0.0,1.4414414414414414,1.0,0.26906866288172154,0.26438564622689836,0.2204195792803407,0.21684669726644962,0.0312548688659013,0.03211109339161843,0.0
18.48,0.22070104357064654,0.16838265597670318,0.09935509752884374,0.0,1.0,0.8,0.29,0.11,0.4,0.9,0.9,0.085,0.085,0.029,0.0,0.57,0.0,0.061,0.2,0.1,3.0,0.0,1.4414414414414414,1.0,0.2694122495627251,0.2647131547012289,0.22070104357064654,0.2171158948581018,0.031260393607989774,0.032098861441174555,0.0
18.54,0.22098346776558575,0.16859813002188043,0.0993053150990295,0.0,1.0,0.8,0.29,0.11,0.4,0.9,0.9,0.085,0.085,0.029,0.0,0.57,0.0,0.061,0.2,0.1,3.0,0.0,1.4414414414414414,1.0,0.2697570080350087,0.2650419988281241,0.22098346776558575,0.2173861774104935,0.031265963821420245,0.032086980861349305,0.0
18.6,0.2212668419233916,0.16881432884375075,0.09925657060246944,0.0,1.0,0.8,0.29,0.11,0.4,0.9,0.9,0.085,0.085,0.029,0.0,0.57,0.0,0.061,0.2,0.1,3.0,0.0,1.4414414414414414,1.0,0.2701029261500012,0.2653721636605838,0.2212668419233916,0.21765753282713032,0.031271579034310076,0.03207544561240627,0.0
18.66,0.22155115632655414,0.1690312450142517,0.09920884589665485,0.0,1.0,0.8,0.29,0.11,0.4,0.9,0.9,0.085,0.085,0.029,0.0,0.57,0.0,0.061,0.2,0.1,3.0,0.0,1.4414414414414414,1.0,0.27044999202280273,0.2657036345960792,0.22155115632655414,0.2179299492816068,0.031277238785885245,0.032064249797517964,0.0
18.72,0.22183640148224412,0.16924887127045557,0.09916212327805854,0.0,1.0,0.8,0.29,0.11,0.4,0.9,0.9,0.085,0.085,0.029,0.0,0.57,0.0,0.061,0.2,0.1,3.0,0.0,1.4414414414414414,1.0,0.2707981940327289,0.26603639737749984,0.22183640148224412,0.21820341521838058,0.03128294262659803,0.032053387663096566,0.0
18.78,0.22212256812231312,0.16946720051456932,0.09911638548213474,0.0,1.0,0.8,0.29,0.11,0.4,0.9,0.9,0.085,0.085,0.029,0.0,0.57,0.0,0.061,0.2,0.1,3.0,0.0,1.4414414414414414,1.0,0.2711475208233109,0.2663704380934312,0.22212256812231312,0.2184779193529854,0.03128869011821802,0.03204285359884029,0.0
18.84,0.22240964720329334,0.16968622581393442,0.09907161568331918,0.0,1.0,0.8,0.29,0.11,0.4,0.9,0.9,0.085,0.085,0.029,0.0,0.57,0.0,0.061,0.2,0.1,3.0,0.0,1.4414414414414414,1.0,0.2714979613022951,0.26670574317844414,0.22240964720329334,0.21875345067225324,0.03129448083392632,0.03203264213778172,0.0
18.9,0.22269762990639763,0.16990594040102702,0.09902779749502905,0.0,1.0,0.8,0.29,0.11,0.4,0.9,0.9,0.085,0.085,0.029,0.0,0.57,0.0,0.061,0.2,0.1,3.0,0.0,1.4414414414414414,1.0,0.27184950464164326,0.2670422994133957,0.22269762990639763,0.2190299984345443,0.03130031435841286,0.03202274795633789,0.0
18.96,0.22298650763751973,0.17012633767345803,0.09898491496966307,0.0,1.0,0.8,0.29,0.11,0.4,0.9,0.9,0.085,0.085,0.029,0.0,0.57,0.0,0.061,0.2,0.1,3.0,0.0,1.4414414414414414,1.0,0.27220214027753287,0.2673800939257407,0.22298650763751973,0.21930755216998635,0.031306190287976716,0.03201316587436239,0.0
19.02,0.22327627202723388,0.1703474111939728,0.09894295259860134,0.0,1.0,0.8,0.29,0.11,0.4,0.9,0.9,0.085,0.085,0.029,0.0,0.57,0.0,0.061,0.2,0.1,3.0,0.0,1.4414414414414414,1.0,0.27255585791035647,0.26771911418985433,0.22327627202723388,0.2195861016807211,0.031312108230629514,0.032003890855199016,0.0
19.08,0.2235669142120628,0.17056915423670752,0.09890189400176472,0.0,1.0,0.8,0.29,0.11,0.4,0.9,0.9,0.085,0.085,0.029,0.0,0.57,0.0,0.061,0.2,0.1,3.0,0.0,1.4414414414414414,1.0,0.27291064677873206,0.26805934690192246,0.2235669142120628,0.21986563625510958,0.03131806775964881,0.03199491757195114,0.0
19.14,0.22385842510257417,0.17079155995644163,0.09886172241642638,0.0,1.0,0.8,0.29,0.11,0.4,0.9,0.9,0.085,0.085,0.029,0.0,0.57,0.0,0.061,0.2,0.1,3.0,0.0,1.4414414414414414,1.0,0.2732664959303066,0.2684007783986195,0.22385842510257417,0.2201461449600639,0.03132406843059953,0.0319862405691005,0.0
19.2,0.2241507965035202,0.17101462209575444,0.09882242273952506,0.0,1.0,0.8,0.29,0.11,0.4,0.9,0.9,0.085,0.085,0.029,0.0,0.57,0.0,0.061,0.2,0.1,3.0,0.0,1.4414414414414414,1.0,0.2736233953532071,0.26874339641143236,0.2241507965035202,0.22042761786635343,0.03133010985399161,0.031977854938615276,0.0
19.26,0.2244440204027728,0.17123833453612208,0.09878398023120408,0.0,1.0,0.8,0.29,0.11,0.4,0.9,0.9,0.085,0.085,0.029,0.0,0.57,0.0,0.061,0.2,0.1,3.0,0.0,1.4414414414414414,1.0,0.27398133525779533,0.2690871889541093,0.2244440204027728,0.22071004527162302,0.03133619164949965,0.03196975589093939,0.0
19.32,0.224738088969475,0.1714626912967503,0.09874638051144119,0.0,1.0,0.8,0.29,0.11,0.4,0.9,0.9,0.085,0.085,0.029,0.0,0.57,0.0,0.061,0.2,0.1,3.0,0.0,1.4414414414414414,1.0,0.2743403060748005,0.26943214432003176,0.224738088969475,0.22099341769857458,0.03134231344592821,0.03196193875392132,0.0
19.38,0.2250329945540412,0.1716876865345746,0.09870960956004855,0.0,1.0,0.8,0.29,0.11,0.4,0.9,0.9,0.085,0.085,0.029,0.0,0.57,0.0,0.061,0.2,0.1,3.0,0.0,1.4414414414414414,1.0,0.2747002984553194,0.2697782510824879,0.2250329945540412,0.22127772589517583,0.031348474881298875,0.03195439897285965,0.0
19.44,0.2253287296881569,0.17191331454426031,0.0986736537166727,0.0,1.0,0.8,0.29,0.11,0.4,0.9,0.9,0.085,0.085,0.029,0.0,0.57,0.0,0.061,0.2,0.1,3.0,0.0,1.4414414414414414,1.0,0.2750613032708165,0.2701254980949544,0.2253287296881569,0.2215629608348756,0.03135467560293963,0.03194713211054996,0.0
19.5,0.22562528708477897,0.1721395697582024,0.09863849968079462,0.0,1.0,0.8,0.29,0.11,0.4,0.9,0.9,0.085,0.085,0.029,0.0,0.57,0.0,0.061,0.2,0.1,3.0,0.0,1.4414414414414414,1.0,0.2754233116131239,0.2704738744913867,0.22562528708477897,0.2218491137168248,0.03136091526757641,0.031940133847333144,0.0
19.56,0.22592265963813535,0.1723664467465256,0.09860413451172972,0.0,1.0,0.8,0.29,0.11,0.4,0.9,0.9,0.085,0.085,0.029,0.0,0.57,0.0,0.061,0.2,0.1,3.0,0.0,1.4414414414414414,1.0,0.275786314794441,0.27082336968651605,0.22592265963813535,0.22213617596610372,0.0313671935414269,0.031933399981144944,0.0
19.62,0.2262208404237253,0.1725939402170844,0.09857054562862783,0.0,1.0,0.8,0.29,0.11,0.4,0.9,0.9,0.085,0.085,0.029,0.0,0.57,0.0,0.061,0.2,0.1,3.0,0.0,1.4414414414414414,1.0,0.27615030434733506,0.2711739733761551,0.2262208404237253,0.22242413923395482,0.0313735101002964,0.03192692642756679,0.0
19.68,0.22651982180515404,0.17282204440916868,0.0985377191457039,0.0,1.0,0.8,0.29,0.11,0.4,0.9,0.9,0.085,0.085,0.029,0.0,0.57,0.0,0.061,0.2,0.1,3.0,0.0,1.4414414414414414,1.0,0.2765152710546699,0.271525674127495,0.22651982180515404,0.22271299435776173,0.03137986456913533,0.03192070866802672,0.0
19.74,0.22681959566061077,0.17305075324724065,0.0985056402943702,0.0,1.0,0.8,0.29,0.11,0.4,0.9,0.9,0.085,0.085,0.029,0.0,0.57,0.0,0.061,0.2,0.1,3.0,0.0,1.4414414414414414,1.0,0.27688120519558507,0.27187845973495073,0.22681959566061077,0.22300273162352705,0.03138625653687685,0.031914741889448955,0.0
19.8,0.22712015495408072,0.1732800614074975,0.09847429635181561,0.0,1.0,0.8,0.29,0.11,0.4,0.9,0.9,0.085,0.085,0.029,0.0,0.57,0.0,0.061,0.2,0.1,3.0,0.0,1.4414414414414414,1.0,0.277248098251996,0.2722323197008062,0.22712015495408072,0.22329334259600941,0.031392685663005696,0.03190902195507882,0.0
19.86,0.2274214927791474,0.1735099636687897,0.09844367485875022,0.0,1.0,0.8,0.29,0.11,0.4,0.9,0.9,0.085,0.085,0.029,0.0,0.57,0.0,0.061,0.2,0.1,3.0,0.0,1.4414414414414414,1.0,0.27761594187006355,0.2725872437267914,0.2274214927791474,0.22358481900589516,0.031399151613083785,0.03190354481387006,0.0
19.92,0.22772360235387573,0.17374045490914777,0.09841376360986827,0.0,1.0,0.8,0.29,0.11,0.4,0.9,0.9,0.085,0.085,0.029,0.0,0.57,0.0,0.061,0.2,0.1,3.0,0.0,1.4414414414414414,1.0,0.27798472785463646,0.27294322170619983,0.22772360235387573,0.2238771527439872,0.03140565405846549,0.03189830649735585,0.0
19.98,0.22802647702081216,0.17397153010578223,0.09838455065384806,0.0,1.0,0.8,0.29,0.11,0.4,0.9,0.9,0.085,0.085,0.029,0.0,0.57,0.0,0.061,0.2,0.1,3.0,0.0,1.4414414414414414,1.0,0.2783544481692516,0.27330024372408684,0.22802647702081216,0.22417033586135648,0.03141219267636044,0.03189330311968179,0.0
20.04,0.22833011024698463,0.17420318433508353,0.09835602429335202,0.0,1.0,0.8,0.29,0.11,0.4,0.9,0.9,0.085,0.085,0.029,0.0,0.57,0.0,0.061,0.2,0.1,3.0,0.0,1.4414414414414414,1.0,0.2787250949361337,0.2736583000574735,0.22833011024698463,0.22446436056949692,0.0314187671498979,0.03188853087763983,0.0
20.1,0.22863449562390256,0.17443541277262217,0.09832817308502668,0.0,1.0,0.8,0.29,0.11,0.4,0.9,0.9,0.085,0.085,0.029,0.0,0.57,0.0,0.061,0.2,0.1,3.0,0.0,1.4414414414414414,1.0,0.27909666043619547,0.27401738117555524,0.22863449562390256,0.22475921924048461,0.03142537716819261,0.03188398605070298,0.0
20.16,0.2289396268675568,0.17466821069314853,0.0983009858395027,0.0,1.0,0.8,0.29,0.11,0.4,0.9,0.9,0.085,0.085,0.029,0.0,0.57,0.0,0.061,0.2,0.1,3.0,0.0,1.4414414414414414,1.0,0.27946913710903765,0.27437747773991594,0.2289396268675568,0.22505490440714085,0.03143202242641206,0.03187966500106099,0.0
20.22,0.2292454978184198,0.17490157347059315,0.09827445162139482,0.0,1.0,0.8,0.29,0.11,0.4,0.9,0.9,0.085,0.085,0.029,0.0,0.57,0.0,0.061,0.2,0.1,3.0,0.0,1.4414414414414414,1.0,0.27984251755294903,0.274738580604747,0.2292454978184198,0.22535140876319923,0.031438702625845236,0.031875564173656744,0.0
20.28,0.22955210221692207,0.17513549631291678,0.098248559162376,0.0,1.0,0.8,0.29,0.11,0.4,0.9,0.9,0.085,0.085,0.029,0.0,0.57,0.0,0.061,0.2,0.1,3.0,0.0,1.4414414414414414,1.0,0.28021679410066686,0.27510068042673985,0.22955210221692207,0.22564872472933867,0.031445417452696606,0.03187167990173633,0.0
20.34,0.22985943373183013,0.17536997429562334,0.09822329693535978,0.0,1.0,0.8,0.29,0.11,0.4,0.9,0.9,0.085,0.085,0.029,0.0,0.57,0.0,0.061,0.2,0.1,3.0,0.0,1.4414414414414414,1.0,0.28059195887299737,0.27546376771388315,0.22985943373183013,0.2259468445076549,0.03145216658061837,0.03186800843134208,0.0
20.4,0.23016748640279094,0.17560500288438025,0.09819865431135502,0.0,1.0,0.8,0.29,0.11,0.4,0.9,0.9,0.085,0.085,0.029,0.0,0.57,0.0,0.061,0.2,0.1,3.0,0.0,1.4414414414414414,1.0,0.2809680046150084,0.27582783359498103,0.23016748640279094,0.22624576093748527,0.031458949712697484,0.031864546304681315,0.0
20.46,0.23047625438121888,0.17584057762902014,0.0981746208821184,0.0,1.0,0.8,0.29,0.11,0.4,0.9,0.9,0.085,0.085,0.029,0.0,0.57,0.0,0.061,0.2,0.1,3.0,0.0,1.4414414414414414,1.0,0.28134492420643226,0.27619286936973914,0.23047625438121888,0.22654546699480377,0.0314657665570694,0.031861290135767766,0.0
20.52,0.2307857319279623,0.17607669416078545,0.09815118645405535,0.0,1.0,0.8,0.29,0.11,0.4,0.9,0.9,0.085,0.085,0.029,0.0,0.57,0.0,0.061,0.2,0.1,3.0,0.0,1.4414414414414414,1.0,0.28172271065725674,0.27655886650489553,0.2307857319279623,0.22684595578785258,0.031472616826756006,0.03185823660843186,0.0
20.58,0.23109591341330374,0.1763133481923286,0.09812834104822026,0.0,1.0,0.8,0.29,0.11,0.4,0.9,0.9,0.085,0.085,0.029,0.0,0.57,0.0,0.061,0.2,0.1,3.0,0.0,1.4414414414414414,1.0,0.28210135710772577,0.27692581663441074,0.23109591341330374,0.22714722055728773,0.03147950023972541,0.03185538247635236,0.0
20.64,0.23140679331695987,0.17655053551771197,0.09810607490031625,0.0,1.0,0.8,0.29,0.11,0.4,0.9,0.9,0.085,0.085,0.029,0.0,0.57,0.0,0.061,0.2,0.1,3.0,0.0,1.4414414414414414,1.0,0.2824808568283392,0.27729371155966154,0.23140679331695987,0.22744925467632682,0.03148641651895279,0.03185272456308863,0.0
20.7,0.23171836622808142,0.17678825201240767,0.09808437846069544,0.0,1.0,0.8,0.29,0.11,0.4,0.9,0.9,0.085,0.085,0.029,0.0,0.57,0.0,0.061,0.2,0.1,3.0,0.0,1.4414414414414414,1.0,0.28286120321985225,0.2776625432496386,0.23171836622808142,0.22775205165089998,0.0314933653924824,0.031850259762113586,0.0
20.76,0.23203062684525338,0.1770264936332978,0.09806324239435871,0.0,1.0,0.8,0.29,0.11,0.4,0.9,0.9,0.085,0.085,0.029,0.0,0.57,0.0,0.061,0.2,0.1,3.0,0.0,1.4414414414414414,1.0,0.2832423898132765,0.27803230384114824,0.23203062684525338,0.22805560511980427,0.03150034659349066,0.03184798503684728,0.0
20.82,0.23234356997649475,0.17726525641867433,0.0980426575809558,0.0,1.0,0.8,0.29,0.11,0.4,0.9,0.9,0.085,0.085,0.029,0.0,0.57,0.0,0.061,0.2,0.1,3.0,0.0,1.4414414414414414,1.0,0.28362441026987895,0.2784029856390173,0.23234356997649475,0.22835990885486,0.03150735986035025,0.03184589742069107,0.0
20.88,0.23265719102339683,0.17750453717538908,0.09802261650796475,0.0,1.0,0.8,0.29,0.11,0.4,0.9,0.9,0.085,0.085,0.029,0.0,0.57,0.0,0.061,0.2,0.1,3.0,0.0,1.4414414414414414,1.0,0.28400725948062255,0.27877458198812655,0.23265719102339683,0.22866495786883717,0.031514404988447625,0.031843994479415036,0.0
20.94,0.2329714830505102,0.1777443293193578,0.09800310483741699,0.0,1.0,0.8,0.29,0.11,0.4,0.9,0.9,0.085,0.085,0.029,0.0,0.57,0.0,0.061,0.2,0.1,3.0,0.0,1.4414414414414414,1.0,0.2843909269109725,0.2791470819958412,0.2329714830505102,0.22897074170971662,0.031521481516858886,0.0318422715123868,0.0
21.0,0.2332864421117019,0.17798463043539883,0.09798411673328312,0.0,1.0,0.8,0.29,0.11,0.4,0.9,0.9,0.085,0.085,0.029,0.0,0.57,0.0,0.061,0.2,0.1,3.0,0.0,1.4414414414414414,1.0,0.28477540869663814,0.2795204801225379,0.2332864421117019,0.22927725664725976,0.03152858929740678,0.03184072663907771,0.0
21.06,0.23360206326232114,0.17822543661719484,0.09796564338588544,0.0,1.0,0.8,0.29,0.11,0.4,0.9,0.9,0.085,0.085,0.029,0.0,0.57,0.0,0.061,0.2,0.1,3.0,0.0,1.4414414414414414,1.0,0.28516069858751175,0.2798947690025637,0.23360206326232114,0.2295844965499743,0.03153572806902093,0.03183935699103106,0.0
21.12,0.23391834166358194,0.17846674403477258,0.09794767618992402,0.0,1.0,0.8,0.29,0.11,0.4,0.9,0.9,0.085,0.085,0.029,0.0,0.57,0.0,0.061,0.2,0.1,3.0,0.0,1.4414414414414414,1.0,0.28554679045563613,0.28026994143230965,0.23391834166358194,0.22989245541157627,0.03154289757559504,0.03183815976643857,0.0
21.18,0.2342352725813239,0.17870854893274382,0.09793020674091082,0.0,1.0,0.8,0.29,0.11,0.4,0.9,0.9,0.085,0.085,0.029,0.0,0.57,0.0,0.061,0.2,0.1,3.0,0.0,1.4414414414414414,1.0,0.28593367829239014,0.28064599036818194,0.2342352725813239,0.2302011273483092,0.031550097565917735,0.03183713222899076,0.0
21.24,0.2345528513847732,0.17895084762854668,0.09791322683160356,0.0,1.0,0.8,0.29,0.11,0.4,0.9,0.9,0.085,0.085,0.029,0.0,0.57,0.0,0.061,0.2,0.1,3.0,0.0,1.4414414414414414,1.0,0.2863213562056747,0.28102290892457127,0.2345528513847732,0.2305105065962615,0.031557327793602645,0.031836271706726885,0.0
21.3,0.2348710735453033,0.1791936365106867,0.09789672844843972,0.0,1.0,0.8,0.29,0.11,0.4,0.9,0.9,0.085,0.085,0.029,0.0,0.57,0.0,0.061,0.2,0.1,3.0,0.0,1.4414414414414414,1.0,0.28670981841709875,0.2814006903718189,0.2348710735453033,0.23082058750868167,0.03156458801701747,0.03183557559088434,0.0
21.36,0.23518993463519552,0.17943691203697798,0.0978807037679705,0.0,1.0,0.8,0.29,0.11,0.4,0.9,0.9,0.085,0.085,0.029,0.0,0.57,0.0,0.061,0.2,0.1,3.0,0.0,1.4414414414414414,1.0,0.2870990592591648,0.2817793281341794,0.23518993463519552,0.23113136455329134,0.03157187799921219,0.03183504133474762,0.0
21.42,0.23550943032640018,0.1796806707327844,0.09786514515329484,0.0,1.0,0.8,0.29,0.11,0.4,0.9,0.9,0.085,0.085,0.029,0.0,0.57,0.0,0.061,0.2,0.1,3.0,0.0,1.4414414414414414,1.0,0.28748907317245503,0.28215881578778085,0.23550943032640018,0.23144283230959606,0.031579197507846386,0.0318346664524968,0.0
21.48,0.23582955611132425,0.17992490911257894,0.09785004476156066,0.0,1.0,0.8,0.29,0.11,0.4,0.9,0.9,0.085,0.085,0.029,0.0,0.57,0.0,0.061,0.2,0.1,3.0,0.0,1.4414414414414414,1.0,0.2878798545801263,0.2825391466430028,0.23582955611132425,0.23175498530444177,0.03158654629996494,0.03183444838857069,0.0
