Time,BCG,Effector_cells,Tumor_infected_cells,Tumor_uninfected_cells,mu1,mu2,p1,p2,p3,p4,p5,alpha,beta,r,b,mu,Bladder,BCG_production,Effector_cell_activation_recruitment,Effector_cell_inactivation_death,Tumor_growth,Tumor_infection,Infected_tumor_cell_death,BCG_killing
10.06,1.3447388919755596,0.2946191783592754,0.10850537477172549,0.0513743190487304,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.0900985936155334,0.12088976642039136,0.0061600091494242865,0.01968923778897275,0.03516454079909212,1.8399712263025618
10.08,1.3455459081203425,0.29400377494465474,0.1081966868420072,0.05110432833645315,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.08988790114748446,0.1206369784304126,0.006127661726957398,0.019597517665900604,0.03499125780486025,1.8400403785562354
10.1,1.3463533642454866,0.29338921861964345,0.10788962325821214,0.05083552310303263,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.0896780768236328,0.1203845405908485,0.006095456066602879,0.01950613460258993,0.034819017491384024,1.840110316147876
10.12,1.347161238066423,0.2927755196384415,0.10758416995366996,0.050567899451515325,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.08946911405439975,0.12013245708555018,0.006063391705015653,0.019415087498983706,0.034647812389361744,1.8401810274560022
10.14,1.347969507558465,0.29216268804218787,0.10728031298237121,0.05030145349844323,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.0892610063026438,0.11988073201114183,0.006031468180436443,0.019324375268004887,0.03447763507643048,1.8402525009674469
10.16,1.3487781509548875,0.29155073366186435,0.10697803851757867,0.050036181373725175,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.08905374708307008,0.11962936937821089,0.005999685032676597,0.01923399683531748,0.03430847817705797,1.8403247252773753
10.18,1.3495871467450284,0.2909396661211707,0.10667733285039943,0.049772079220517414,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.08884732996161858,0.11937837311248657,0.005968041803104013,0.0191439511390939,0.034140334362411436,1.840397689089306
10.2,1.3503964736724128,0.29032949483937265,0.10637818238831875,0.04950914319511414,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.0886417485548312,0.11912774705600697,0.005936538034630256,0.019054237129789025,0.03397319635020436,1.84047138121514
10.22,1.3512061107328992,0.2897202290341208,0.10608057365369469,0.049247369466847456,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.08843699652919756,0.11887749496827459,0.005905173271698802,0.018964853769920645,0.033807056904521286,1.8405457905751983
10.24,1.3520160371728502,0.2891118777242435,0.10578449328221429,0.048986754217997114,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.08823306760047978,0.11862762052740061,0.005873947060274459,0.018875800033856405,0.03364190883562146,1.840620906198267
10.26,1.3528262324873253,0.2885044497325096,0.10548992802131062,0.04872729364370964,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.08802995553301562,0.11837812733123726,0.005842858947833893,0.01878707490760714,0.033477744999721296,1.8406967172216502
10.28,1.353636676418295,0.287897953688365,0.10519686472854135,0.04846898395192732,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.08782765413900097,0.11812901889849899,0.00581190848335736,0.01869867738862669,0.03331455829875668,1.8407732128912282
10.3,1.35444734895288,0.28729239803064044,0.1049052903699284,0.04821182136332666,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.08762615727775068,0.11788029866987201,0.0057810952173215436,0.018610606485618075,0.033152341680125125,1.8408503825615259
10.32,1.355258230318976,0.2866877910098744,0.10461519202159875,0.04795580211080302,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.08742545885656976,0.11763197000896873,0.005750418701638034,0.018522861218130963,0.032991088137420584,1.8409282156915994
10.34,1.3560693006434754,0.28608414064488435,0.10432655729877408,0.04770092237963937,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.08722555304036986,0.11738403618487635,0.0057198784824844095,0.018435440588650782,0.032830790840384975,1.841006701305348
10.36,1.356880540311934,0.285481454774358,0.1040393738962904,0.04744717837100717,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.08702643402734878,0.11713650039292794,0.005689474107913072,0.018348343611933736,0.032671442995098984,1.8410858285660188
10.38,1.3576919301437065,0.284879741083408,0.10375362936283426,0.04719456633302928,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.0868280959387554,0.11688936576540532,0.005659205131573578,0.018261569329240928,0.032513037776282915,1.841165587056671
10.4,1.3585034511818443,0.28427900707789366,0.1034693113631229,0.0469430825241164,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.08663053294700257,0.11664263536122842,0.005629071108319797,0.01817511679116598,0.0323555684070762,1.8412459664491774
10.42,1.359315084690775,0.2836792600868666,0.10318640767689088,0.04669272321284106,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.08643373927523287,0.11639631216695771,0.00559907159419501,0.018088985057424203,0.032199028158882405,1.8413269565032695
10.44,1.360126812153991,0.2830805072649877,0.10290490619785873,0.046443484677818565,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.08623770919687385,0.11615039909778457,0.005569206146417853,0.018003173196646762,0.03204341035120041,1.8414085470655688
10.46,1.360938615271741,0.2824827555949126,0.10262479493268298,0.04619536320759467,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.08604243703518147,0.115904898998509,0.005539474323369061,0.017917680286179922,0.03188870835144182,1.8414907280685986
10.48,1.3617504759587333,0.2818860118896487,0.1023460619998879,0.04594835510054015,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.08584791716277296,0.11565981464450524,0.00550987568457903,0.01783250541188921,0.03173491557473503,1.841573489529781
10.5,1.362562376341841,0.28129028279488005,0.1020686956287787,0.045702456664751936,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.08565414400114804,0.11541514874267458,0.0054804097907161725,0.017747647667968554,0.031582025483716074,1.8416568215504163
10.52,1.3633742987578168,0.2806955747912642,0.10179268415833656,0.045457664217961255,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.0854611120201993,0.11517090393238642,0.0054510762035761065,0.0176631061567544,0.031430031588306886,1.8417407143146445
10.54,1.3641862257510136,0.2801018941966974,0.10151801603609517,0.0452139740874485,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.0852688157377112,0.11492708278640633,0.0054218744860716475,0.017578879988544738,0.03127892744548106,1.8418251580883915
10.56,1.3649981400711122,0.27950924716855036,0.10124467981699876,0.0449713826099648,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.08507724971884795,0.11468368781181205,0.005392804202223611,0.01749496828142307,0.031128706659017277,1.8419101432182972
10.58,1.3658100246708547,0.27891763970587424,0.10097266416224206,0.044729886131660596,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.08488640857563029,0.11444072145089727,0.005363864917152438,0.017411370161087243,0.03097936287924112,1.8419956601306255
10.6,1.366621862703786,0.2783270776515756,0.10070195783809144,0.04448948100802072,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.08469628696640084,0.11419818608206259,0.005335056197070611,0.017328084760683208,0.030830889802754984,1.842081699330158
10.62,1.3674336375220009,0.2777375666945622,0.1004325497146881,0.044250163603806486,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.08450687959527844,0.11395608402069456,0.005306377609275905,0.017245111220643573,0.03068328117215693,1.842168251399069
10.64,1.368245332673899,0.27714911237185796,0.10016442876483249,0.04401193029300448,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.08431818121160113,0.11371441752003197,0.005277828722145442,0.017162448688531125,0.030536530775748277,1.8422553069957848
10.66,1.3690569319019443,0.27656172007068863,0.09989758406275075,0.04377477745878224,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.084130186609358,0.11347318877202023,0.005249409105130556,0.01708009631888708,0.030390632447230614,1.8423428568538212
10.68,1.3698684191404344,0.27597539503053636,0.09963200478284231,0.04353870149345052,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.08394289062660971,0.11323239990815279,0.005221118328752474,0.016998053273084197,0.030245580065392116,1.8424308917806067
10.7,1.3706797785132738,0.2753901423451651,0.09936768019840944,0.043303698798432565,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.08375628814489774,0.11299205300030074,0.0051929559645988044,0.016916318719184704,0.030101367553783707,1.8425194026562863
10.72,1.371490994331756,0.27480596696461534,0.09910459968036826,0.04306976578424003,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.0835703740886425,0.11275215006152971,0.005164921585320844,0.01683489183180301,0.029957988880385186,1.842608380432506
10.74,1.3723020512382573,0.27422287372362675,0.09884275281798603,0.04283689885079015,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.08338514349448026,0.11251269305786046,0.005137014762274954,0.016753771786063146,0.02981543809695246,1.8426978163724856
10.76,1.3731129342353057,0.27364086734924375,0.09858212944371395,0.0426050943831801,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.08320059152560345,0.11227368391140828,0.005109235065016249,0.01667295775613026,0.029673709346724638,1.8427877021010732
10.78,1.3739236282836709,0.2730599523902394,0.09832271929750364,0.042374348805557314,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.08301671327949384,0.11203512447114891,0.005081582067754624,0.016592448931270404,0.029532796755280737,1.842878028942376
10.8,1.374734118526272,0.27248013325998927,0.09806451221456752,0.042144658550648216,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.08283350389568798,0.11179701653066448,0.005054055345703293,0.016512244506616584,0.02939269449193133,1.8429687882926375
10.82,1.3755443902924147,0.27190141423948055,0.09780749812936886,0.0419160200589028,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.0826509585581956,0.11155936182938082,0.00502665447497644,0.0164323436827913,0.02925339677106082,1.843059971629529
10.84,1.3763544290961351,0.2713237994792211,0.09755166707465995,0.04168842977844071,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.08246907249507868,0.11132216205334933,0.0049993790325829355,0.01635274566577172,0.02911489785185165,1.8431515705116572
10.86,1.377164220634563,0.2707472930011203,0.09729700918051211,0.04146188416500271,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.08228784097802477,0.11108541883601751,0.004972228596420693,0.016273449666758897,0.02897719203800169,1.8432435765780697
10.88,1.377973750786303,0.2701718987003431,0.09704351467333708,0.04123637968190725,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.08210725932191464,0.11084913375898821,0.004945202745271627,0.01619445490205086,0.02884027367743509,1.8433359815477641
10.9,1.3787830056098362,0.26959762034713475,0.0967911738749002,0.04101191280001229,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.08192732288438408,0.11061330835276707,0.004918301058797255,0.016115760592919696,0.02870413716200674,1.8434287772191889
10.92,1.3795919713419378,0.2690244615886187,0.09653997720132497,0.04078847999768213,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.0817480270653799,0.11037794409749875,0.0048915231175348855,0.016037365965492392,0.028568776927200373,1.843521955469745
10.94,1.3804006343961157,0.26845242595056573,0.09628991516208932,0.04056607776075963,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.0815693673067101,0.11014304242369145,0.004864868502894457,0.0159592702506357,0.028434187451820747,1.8436155082552872
10.96,1.3812089813610666,0.26788151683913564,0.09604097835901344,0.04034470258254348,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.08139133909158838,0.10990860471293018,0.004838336797155976,0.01588147268384477,0.028300363257679834,1.8437094276096166
10.98,1.3820169989991504,0.26731173754259124,0.09579315748523926,0.04012435096377078,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.08121393794417256,0.10967463229857861,0.004811927583467603,0.015803972505135662,0.028167298909277428,1.843803705643976
11.0,1.3828246742448846,0.2667430912329835,0.09554644332420131,0.03990501941260462,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.08103715942909723,0.10944112646646909,0.004785640445844318,0.01572676895894167,0.028034989013475974,1.8438983345465396
11.02,1.3836319942034563,0.2661755809678096,0.09530082674858949,0.03968670444462698,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.08086099915100062,0.10920808845558147,0.004759474969167241,0.01564986129401348,0.02790342821917021,1.8439933065818988
11.04,1.3844389461492517,0.26560920969164264,0.09505629871930309,0.03946940258283682,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.08068545275404544,0.10897551945871062,0.004733430739183561,0.015573248763323099,0.027772611216951477,1.8440886140905435
11.06,1.3852455175244076,0.26504398023773384,0.09481285028439665,0.039253110357653276,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.08051051592143388,0.10874342062312206,0.004707507342507078,0.015496930623971577,0.02764253273876693,1.8441842494883431
11.08,1.3860516959373785,0.26447989532958605,0.09457047257801732,0.039037824306924124,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.08033618437491663,0.10851179305119639,0.004681704366619384,0.015420906137100515,0.02751318755757386,1.8442802052660199
11.1,1.386857469161523,0.26391695758250017,0.09432915681933376,0.03882354097593932,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.08016245387429595,0.10828063780106231,0.004656021399871644,0.015345174567807268,0.02738457048698923,1.844376473988617
11.12,1.3876628251337098,0.26335516950509286,0.09408889431145669,0.03861025691744981,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.07998932021692283,0.10804995588721789,0.004630458031487007,0.015269735185063927,0.027256676380934486,1.844473048294965
11.14,1.3884677519687743,0.26279453351696946,0.09384967647793366,0.03839796868354637,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.0798167792589946,0.10781974828780969,0.004605013850587382,0.01519458725859014,0.027129500145810784,1.844569920946261
11.16,1.3892722380112799,0.262235052004478,0.09361149498774249,0.03818667279836192,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.07964482698820366,0.10759001596760495,0.00457968844292173,0.015119730048523647,0.02700303678196034,1.8446670849903617
11.18,1.3900762717122621,0.2616767271975336,0.09337434146478774,0.03797636582082594,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.07947345935530184,0.10736075982722496,0.004554481398387732,0.01504516282881749,0.026877281286603674,1.8447645333830298
11.2,1.3908798416738124,0.26111956121794283,0.09313820759575202,0.037767044321088676,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.07930267233679461,0.10713198072305664,0.004529392308206284,0.014970884878354046,0.02675222869003128,1.844862259129747
11.22,1.3916829366572419,0.2605635560904554,0.09290308515143993,0.03755870487569696,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.07913246194744337,0.10690367947180321,0.004504420764343427,0.014896895479058992,0.02662787406271693,1.8449602553145155
11.24,1.3924855455819234,0.26000871374424445,0.09266896598594909,0.03735134406757893,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.07896282423990125,0.10667585685109025,0.004479566359508674,0.014823193915815823,0.02650421251501734,1.8450585150996839
11.26,1.3932876575241593,0.2594550360143613,0.09243584203583956,0.03714495848603231,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.07879375530434672,0.10644851360006141,0.00445482868715375,0.014749779476383286,0.026381239196869227,1.845157031725779
11.28,1.394089261716067,0.2589025246431658,0.09220370531930194,0.036939544726716476,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.07862525126811545,0.10622165041996386,0.004430207341471789,0.014676651451315805,0.026258949297483947,1.845255798511338
11.3,1.3948903475444885,0.2583511812817314,0.09197254793532388,0.03673509939164817,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.07845730829532971,0.10599526797472361,0.004405701917396976,0.01460380913388677,0.026137338045039753,1.845354808852743
11.32,1.395690904549919,0.2578010074912255,0.09174236206285506,0.03653161908920096,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.0782899225865259,0.10576936689151073,0.004381312010604617,0.014531251820014792,0.026016400706371703,1.8454540562240553
11.34,1.3964909224254611,0.25725200474426463,0.09151313995997067,0.036329100434108245,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.07812309037827972,0.10554394776129393,0.004357037217511656,0.014458978808192788,0.02589613258665942,1.8455535341768576
11.36,1.3972903910157954,0.2567041744262447,0.09128487396303334,0.03612754004747012,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.07795680794282926,0.10531901113938517,0.004332877135277634,0.014386989399419974,0.025776529029112705,1.8456532363400884
11.38,1.3980893003161774,0.25615751783664636,0.09105755648585372,0.03592693455676378,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.07779107158769602,0.10509455754597406,0.004308831361806092,0.014315282897136726,0.02565758541465516,1.8457531564198844
11.4,1.398887640471452,0.25561203619031564,0.0908311800188494,0.035727280595857815,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.07762587765530349,0.10487058746665197,0.004284899495746416,0.014243858607162293,0.025539297161605932,1.8458532881994196
11.42,1.3996854017750933,0.25506773061871874,0.0906057371282023,0.03552857480502988,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.07746122252259362,0.10464710135292565,0.004261081136496108,0.01417271583763529,0.02542165972535942,1.8459536255387465
11.44,1.4004825746682619,0.25452460217117306,0.09038122045501468,0.03533081383098836,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.0772971026006411,0.10442409962272113,0.004237375884203517,0.014101853898957068,0.025304668598063473,1.8460541623746363
11.46,1.4012791497388877,0.2539826518160524,0.0901576227144635,0.03513399432689751,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.07713351433426521,0.10420158266087683,0.004213783339771007,0.014031272103737865,0.02518831930829566,1.84615489272042
11.48,1.402075117720771,0.25344188044196747,0.08993493669495348,0.03493811295240649,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.07697045420163964,0.10397955081962686,0.004190303104858563,0.013960969766745771,0.025072607420738142,1.8462558106658276
11.5,1.402870469492708,0.2529022888589217,0.08971315525726838,0.034743166373681814,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.07680791871389972,0.10375800441907385,0.004166934781887833,0.013890946204858428,0.024957528535850877,1.846356910376828
11.52,1.4036651960776352,0.25236387779944136,0.08949227133372097,0.03454915126344373,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.07664590441474745,0.10353694374765153,0.004143677974046622,0.013821200737017522,0.024843078289543366,1.8464581860954667
11.54,1.404459288608496,0.2518266479240877,0.08927227793253638,0.034356064299129976,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.07648440788258966,0.10331636906438885,0.004120532285068922,0.01375173268310899,0.02472925235472796,1.846559632103654
11.56,1.4052527377761383,0.25129059989548047,0.08905316822366514,0.034163902131878206,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.07632342577215111,0.10309628062934355,0.004097497315516874,0.013682541346122299,0.02461604647206975,1.8466612421268036
11.58,1.4060455346614227,0.25075573426915054,0.08883493540699244,0.03397266143350102,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.07616295475072633,0.10287667865872191,0.004074572668411855,0.013613626039104454,0.024503456402406247,1.8467630102362795
11.6,1.4068376706604686,0.2502220515043596,0.08861757272311274,0.03378233889236838,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.07600299150335219,0.10265756332932578,0.004051757948741073,0.013544986082688596,0.024391477930725453,1.846864930768315
11.62,1.407629137290417,0.24968955199070753,0.08840107348289018,0.033592931202560586,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.07584353274712728,0.1024389347894904,0.0040290527621574595,0.013476620798799254,0.024280106876784512,1.846966998114305
11.64,1.4084199261876842,0.2491582360492481,0.08818543106675977,0.033404435063869184,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.07568457523088562,0.10222079315954123,0.0040064567149799,0.013408529510593839,0.024169339094820073,1.8470692067196037
11.66,1.4092100291062144,0.24862810393358314,0.08797063892403079,0.03321684718180038,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.07552611573486975,0.1020031385322416,0.003983969414193786,0.013340711542406253,0.02405917047325841,1.8471715510822988
11.68,1.409999437915733,0.24809915583093417,0.08775669057219218,0.033030164267580604,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.07536815107040366,0.10178597097323144,0.003961590467451802,0.013273166219692599,0.023949596934425117,1.8472740257519642
11.7,1.4107881445999937,0.24757139186319277,0.08754357959622043,0.032844383038164615,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.07521067807956512,0.101569290521457,0.00393931948307504,0.01320589286897897,0.023840614434254746,1.8473766253283834
11.72,1.4115761412550265,0.24704481208794898,0.0873312996478894,0.03265950021624588,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.0750536936348578,0.1013530971895918,0.003917156070054368,0.013138890817811328,0.023732218962000125,1.8474793444602517
11.74,1.4123634200873825,0.24651941649949785,0.08711984444508254,0.03247551253026943,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.07489719463888295,0.10113739096444849,0.0038950998380520986,0.013072159394707461,0.023624406539941644,1.8475821778438535
11.76,1.4131499734123771,0.24599520502982386,0.08690920777110711,0.03229241671444684,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.07474117802401047,0.10092217180738168,0.003873150397403918,0.013005697929110957,0.023517173223096363,1.847685120221712
11.78,1.4139357936523316,0.24547217754956388,0.08669938347401071,0.0321102095087738,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.0745856407520498,0.1007074396546819,0.0038513073591211187,0.012939505751347257,0.023410515098927092,1.8477881663812175
11.8,1.4147208733348118,0.24495033386894802,0.08649036546589993,0.03192888765904998,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.07443057981392018,0.10049319441796065,0.003829570334893109,0.012873582192581778,0.02330442828705147,1.8478913111532265
11.82,1.415505205090865,0.24442967373871902,0.08628214772226138,0.031748447916901235,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.0742759922293205,0.10027943598452647,0.003807938937090202,0.012807926584780027,0.02319890893895114,1.8479945494106382
11.84,1.416288781653256,0.24391019685102905,0.08607472428128454,0.031568887039804136,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.0741218750463987,0.10006616421775194,0.003786412778766683,0.012742538260669735,0.02309395323768078,1.848097876066943
11.86,1.4170715958546989,0.2433919028403154,0.08586808924318719,0.031390201791112946,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.07396822534142053,0.09985337895743178,0.003764991473664168,0.012677416553705032,0.022989557397577482,1.8482012860747459
11.88,1.4178536406260902,0.24287479128415396,0.08566223676954278,0.031212388940088886,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.0738150402184381,0.09964108002013213,0.00374367463621524,0.012612560798032623,0.02288571766397013,1.8483047744242644
