Time,D_Dendritic_Cells,H_CD4_T_Cells,L_CD8_T_Cells,T_Tumor_Cells,a_1,a_2,a_3,b_1__1,b_2__1,b_3__1,e,alpha_1,alpha_2,beta_1,beta_2,beta_3,u_1,u_2,compartment,Tumor_Growth,Tumor_Death_CD8,Tumor_Death_Chemotherapy,CD8_Activation,CD8_Inactivation,CD8_Death,DC_Growth,DC_Inactivation,DC_Immunotherapy,CD4_Growth,CD4_Inactivation
5.13,33.171567294876816,5.448815365723069,9.875769117330616,9050087.134399688,0.431,0.234,0.017,1.02e-09,1.25e-05,0.0005,1.04e-08,4.2e-08,8e-10,2e-05,2e-05,2e-05,0.0,0.0,1.0,3864580.884533879,3.753815983304334,0.0,0.007628119647580865,0.07150125682484446,1.0270799882023841e-07,7.758928214836539,0.006551894797283976,0.0,0.0923774997117294,0.0010762248502968884
5.16,33.4049554685391,5.451555093764913,9.873840009399547,9166763.2066645,0.431,0.234,0.017,1.02e-09,1.25e-05,0.0005,1.04e-08,4.2e-08,8e-10,2e-05,2e-05,2e-05,0.0,0.0,1.0,3913933.872318215,3.801468438879537,0.0,0.0076732593723146695,0.07240892264532452,1.026879360977553e-07,7.813495598317324,0.006596703716349431,0.0,0.09242382124401052,0.0010765556559652382
5.1899999999999995,33.63998506016382,5.4542962019182095,9.871884862105993,9284929.118523706,0.431,0.234,0.017,1.02e-09,1.25e-05,0.0005,1.04e-08,4.2e-08,8e-10,2e-05,2e-05,2e-05,0.0,0.0,1.0,3963904.850005193,3.8497095508570154,0.0,0.0077186848677212325,0.07332780096870506,1.0266760256590233e-07,7.868446431938404,0.006641801185538062,0.0,0.09247016598261437,0.001076883682183172
5.22,33.87666760488189,5.457038690963329,9.869903345716919,9404603.520753954,0.431,0.234,0.017,1.02e-09,1.25e-05,0.0005,1.04e-08,4.2e-08,8e-10,2e-05,2e-05,2e-05,0.0,0.0,1.0,4014501.237492225,3.8985461656944835,0.0,0.007764397587376188,0.07425802220370445,1.0264699479545596e-07,7.9237834058639285,0.006687188698703275,0.0,0.0925165339405419,0.0010772088886729129
5.25,34.115014718766155,5.45978256168225,9.867895126611096,9525805.287938703,0.431,0.234,0.017,1.02e-09,1.25e-05,0.0005,1.04e-08,4.2e-08,8e-10,2e-05,2e-05,2e-05,0.0,0.0,1.0,4065730.535459969,3.9479851982716543,0.0,0.007810398984407178,0.07519971806231723,1.026261093167554e-07,7.9795092290706915,0.006732867749751566,0.0,0.09256292513082104,0.0010775312346556103
5.279999999999999,34.35503809939779,5.4625278148585705,9.865859867239884,9648553.5209016,0.431,0.234,0.017,1.02e-09,1.25e-05,0.0005,1.04e-08,4.2e-08,8e-10,2e-05,2e-05,2e-05,0.0,0.0,1.0,4117600.326030798,3.998033632268725,0.0,0.007856690511292811,0.07615302156702335,1.026049426192948e-07,8.03562662947886,0.006778839832446917,0.0,0.09260933956650683,0.001077850678845895
5.31,34.59674952643657,5.46527445127753,9.863797226087781,9772867.549159613,0.431,0.234,0.017,1.02e-09,1.25e-05,0.0005,1.04e-08,4.2e-08,8e-10,2e-05,2e-05,2e-05,0.0,0.0,1.0,4170118.27342634,4.048698520537602,0.0,0.007903273619656771,0.0771180670578591,1.0258349115131293e-07,8.092138354083607,0.006825106440210377,0.0,0.09265577726068183,0.0010781671794463945
5.34,34.840160862195084,5.4680224717260195,9.86170685763277,9898766.933395825,0.431,0.234,0.017,1.02e-09,1.25e-05,0.0005,1.04e-08,4.2e-08,8e-10,2e-05,2e-05,2e-05,0.0,0.0,1.0,4223292.124623842,4.09998698546548,0.0,0.007950149760056974,0.07809499019934249,1.0256175131938081e-07,8.149047169087606,0.006871669065914762,0.0,0.09270223822645628,0.0010784806941422117
5.37,35.085284052217034,5.470771876992603,9.859588412306445,10026271.467951957,0.431,0.234,0.017,1.02e-09,1.25e-05,0.0005,1.04e-08,4.2e-08,8e-10,2e-05,2e-05,2e-05,0.0,0.0,1.0,4277129.710011132,4.15190621933043,0.0,0.007997320381769748,0.07908392798724628,1.0253971948798704e-07,8.206355860034488,0.006918529201674384,0.0,0.09274872247696847,0.001078791180095365
5.3999999999999995,35.332131125859455,5.473522667867531,9.85744153645393,10155401.183340462,0.431,0.234,0.017,1.02e-09,1.25e-05,0.0005,1.04e-08,4.2e-08,8e-10,2e-05,2e-05,2e-05,0.0,0.0,1.0,4331638.9440399315,4.204463484648573,0.0,0.008044786932568868,0.08008501875521093,1.0251739197912087e-07,8.26406723194317,0.006965688338629676,0.0,0.09279523002538492,0.0010790985939391907
5.43,35.58071419687907,5.47627484514276,9.8552658722936,10286176.348776247,0.431,0.234,0.017,1.02e-09,1.25e-05,0.0005,1.04e-08,4.2e-08,8e-10,2e-05,2e-05,2e-05,0.0,0.0,1.0,4386827.825877262,4.257666114512502,0.0,0.008092550858499402,0.08109840218119052,1.0249476507185345e-07,8.32218410944313,0.007013147966726695,0.0,0.09284176088490081,0.0010794028917727075
5.46,35.83104546402265,5.479028409611966,9.8530610578766,10418617.474727843,0.431,0.234,0.017,1.02e-09,1.25e-05,0.0005,1.04e-08,4.2e-08,8e-10,2e-05,2e-05,2e-05,0.0,0.0,1.0,4442704.4400546625,4.311521512920449,0.0,0.008140613603646296,0.08212421929372285,1.0247183500191664e-07,8.380709336910595,0.007060909574491352,0.0,0.09288831506874008,0.0010797040291549446
5.49,36.08313721162155,5.481783362070565,9.850826727046174,10552745.315488065,0.431,0.234,0.017,1.02e-09,1.25e-05,0.0005,1.04e-08,4.2e-08,8e-10,2e-05,2e-05,2e-05,0.0,0.0,1.0,4499276.957114995,4.366037155095888,0.0,0.008188976609897553,0.08316261247801691,1.0244859796128021e-07,8.439645778605673,0.0071089746487983186,0.0,0.09293489259015589,0.001080001961099235
5.52,36.3370018101903,5.484539703315727,9.848562509396807,10688580.871764008,0.431,0.234,0.017,1.02e-09,1.25e-05,0.0005,1.04e-08,4.2e-08,8e-10,2e-05,2e-05,2e-05,0.0,0.0,1.0,4556553.634256503,4.421220587797055,0.0,0.008237641316701953,0.08421372548184869,1.024250500977268e-07,8.498996318810411,0.007157344674634483,0.0,0.09298149346243077,0.0010802966420674711
5.55,36.59265171702949,5.487297434146399,9.846268030233182,10826145.393286346,0.431,0.234,0.017,1.02e-09,1.25e-05,0.0005,1.04e-08,4.2e-08,8e-10,2e-05,2e-05,2e-05,0.0,0.0,1.0,4614542.81597387,4.477079429616006,0.0,0.008286609160821221,0.08527770342125726,1.0240118751442509e-07,8.558763861967826,0.007206021134856897,0.0,0.09302811769887707,0.001080588025964325
5.58,36.85009947683268,5.4900565553633145,9.843942910528972,10965460.381437773,0.431,0.234,0.017,1.02e-09,1.25e-05,0.0005,1.04e-08,4.2e-08,8e-10,2e-05,2e-05,2e-05,0.0,0.0,1.0,4673252.934695976,4.533621371266708,0.0,0.008335881576076527,0.08635469278603256,1.023770062695013e-07,8.618951332821851,0.00725500550994509,0.0,0.09307476531283711,0.0010808760661314362
5.609999999999999,37.109357722297645,5.492817067769019,9.841586766885449,11106547.591900567,0.431,0.234,0.017,1.02e-09,1.25e-05,0.0005,1.04e-08,4.2e-08,8e-10,2e-05,2e-05,2e-05,0.0,0.0,1.0,4732692.511420014,4.590854175861747,0.0,0.00838545999308922,0.08744484144498565,1.0235250237560867e-07,8.679561676558258,0.0073042992777476575,0.0,0.09312143631768355,0.0010811607153415625
5.64,37.370439174741854,5.495578972167885,9.83919921148994,11249429.0373231,0.431,0.234,0.017,1.02e-09,1.25e-05,0.0005,1.04e-08,4.2e-08,8e-10,2e-05,2e-05,2e-05,0.0,0.0,1.0,4792870.156341711,4.648785679177142,0.0,0.008435345839015755,0.08854829865099319,1.0232767179949537e-07,8.740597858946563,0.007353903913223056,0.0,0.09316813072681972,0.0010814419257926988
5.67,37.6333566447222,5.498342269366129,9.836779852074121,11394126.990005184,0.431,0.234,0.017,1.02e-09,1.25e-05,0.0005,1.04e-08,4.2e-08,8e-10,2e-05,2e-05,2e-05,0.0,0.0,1.0,4853794.569481262,4.707423789904792,0.0,0.008485540537276626,0.08966521504580556,1.0230251046157087e-07,8.802062866482876,0.007403820888174462,0.0,0.09321484855367985,0.001081719649102165
5.7,37.898123032659036,5.501106960171832,9.834328291872174,11540663.984602137,0.431,0.234,0.017,1.02e-09,1.25e-05,0.0005,1.04e-08,4.2e-08,8e-10,2e-05,2e-05,2e-05,0.0,0.0,1.0,4915474.541304681,4.766776489892048,0.0,0.008536045507279282,0.09079574266461043,1.0227701423547061e-07,8.863959706533723,0.007454051670978625,0.0,0.09326158981172952,0.0010819938363006557
5.7299999999999995,38.16475132946459,5.503873045394958,9.831844129578784,11689062.82084741,0.431,0.234,0.017,1.02e-09,1.25e-05,0.0005,1.04e-08,4.2e-08,8e-10,2e-05,2e-05,2e-05,0.0,0.0,1.0,4977918.9533402175,4.826851834367901,0.0,0.008586862164134876,0.09194003494034099,1.0225117894761936e-07,8.9262914074809,0.007504597726308611,0.0,0.09330835451446577,0.0010822644378262664
5.76,38.43325461717573,5.50664052584737,9.829326959307018,11839346.566293657,0.431,0.234,0.017,1.02e-09,1.25e-05,0.0005,1.04e-08,4.2e-08,8e-10,2e-05,2e-05,2e-05,0.0,0.0,1.0,5041136.778789475,4.8876579521552665,0.0,0.00863799191836881,0.09309824670771938,1.0222500037679299e-07,8.989061018867249,0.007555460514850326,0.0,0.09335514267541761,0.0010825314035184826
5.79,38.70364606959106,5.509409402342855,9.826776370546067,11991538.559071992,0.431,0.234,0.017,1.02e-09,1.25e-05,0.0005,1.04e-08,4.2e-08,8e-10,2e-05,2e-05,2e-05,0.0,0.0,1.0,5105137.083132861,4.949203045868789,0.0,0.008689436175624855,0.09427053420702455,1.021984742536791e-07,9.0522716115435,0.007606641493012713,0.0,0.09340195430814624,0.001082794682612142
5.819999999999999,38.97593895291257,5.512179675697135,9.824191948118886,12145662.410669379,0.431,0.234,0.017,1.02e-09,1.25e-05,0.0005,1.04e-08,4.2e-08,8e-10,2e-05,2e-05,2e-05,0.0,0.0,1.0,5169929.024729015,5.01149539209767,0.0,0.008741196336362906,0.09545705508757467,1.0217159626043641e-07,9.115926277816053,0.007658142112631538,0.0,0.09344878942624538,0.0010830542237313674
5.85,39.250146626391675,5.514951346727895,9.821573272139698,12301742.0087239,0.431,0.234,0.017,1.02e-09,1.25e-05,0.0005,1.04e-08,4.2e-08,8e-10,2e-05,2e-05,2e-05,0.0,0.0,1.0,5235521.855407802,5.074543341572912,0.0,0.008793273795550125,0.09665796841091262,1.0214436203025286e-07,9.180028131595838,0.007709963820666653,0.0,0.09349564804334164,0.0010833099748834706
5.88,39.5262825429797,5.517724416254795,9.81891991797143,12459801.51983767,0.431,0.234,0.017,1.02e-09,1.25e-05,0.0005,1.04e-08,4.2e-08,8e-10,2e-05,2e-05,2e-05,0.0,0.0,1.0,5301924.921056473,5.138355319318401,0.0,0.008845669942345426,0.09787343465368384,1.0211676714690287e-07,9.244580308548123,0.007762108058892597,0.0,0.0935425301730948,0.00108356188345283
5.91,39.80436024998295,5.520498885099495,9.816231456183031,12619865.392407283,0.431,0.234,0.017,1.02e-09,1.25e-05,0.0005,1.04e-08,4.2e-08,8e-10,2e-05,2e-05,2e-05,0.0,0.0,1.0,5369147.662198607,5.202939824785247,0.0,0.008898386159777222,0.09910361571019519,1.0208880714430353e-07,9.309585966243397,0.007814576263582482,0.0,0.09358943582919815,0.0010838098961947404
5.9399999999999995,40.08439338972233,5.523274754085673,9.813507452506723,12781958.359471472,0.431,0.234,0.017,1.02e-09,1.25e-05,0.0005,1.04e-08,4.2e-08,8e-10,2e-05,2e-05,2e-05,0.0,0.0,1.0,5437199.614565381,5.268305431968764,0.0,0.008951423824414266,0.10034867489464312,1.0206047750606993e-07,9.375048284309267,0.007867369865185027,0.0,0.09363636502537893,0.0010840539592292398
5.97,40.36639570019753,5.5260520240390445,9.810747467795176,12946105.441575827,0.431,0.234,0.017,1.02e-09,1.25e-05,0.0005,1.04e-08,4.2e-08,8e-10,2e-05,2e-05,2e-05,0.0,0.0,1.0,5506090.409658765,5.3344607895074745,0.0,0.00900478430602953,0.10160877694299952,1.0203177366506983e-07,9.440970464583385,0.00792049028799462,0.0,0.09368331777539848,0.0010842940180349095
6.0,40.65038101575579,5.528830695787384,9.807951057978622,13112331.949654225,0.431,0.234,0.017,1.02e-09,1.25e-05,0.0005,1.04e-08,4.2e-08,8e-10,2e-05,2e-05,2e-05,0.0,0.0,1.0,5575829.775306165,5.401414620763478,0.0,0.009058468967256973,0.10288408801454244,1.0200269100297767e-07,9.507355731267431,0.007973938949814323,0.0,0.09373029409305275,0.0010845300174426513
6.029999999999999,40.93636326776537,5.531610770160547,9.805117774021918,13280663.487926818,0.431,0.234,0.017,1.02e-09,1.25e-05,0.0005,1.04e-08,4.2e-08,8e-10,2e-05,2e-05,2e-05,0.0,0.0,1.0,5646427.536206074,5.4691757238835566,0.0,0.00911247916324113,0.10417477569302014,1.0197322484982795e-07,9.574207331082146,0.008027717261611686,0.0,0.09377729399217256,0.001084761901629445
6.06,41.22435648529369,5.534392247990486,9.80224716188157,13451125.956814248,0.431,0.234,0.017,1.02e-09,1.25e-05,0.0005,1.04e-08,4.2e-08,8e-10,2e-05,2e-05,2e-05,0.0,0.0,1.0,5717893.614464277,5.537752971840348,0.0,0.009166816241279368,0.1054810089874352,1.0194337048356834e-07,9.641528533423417,0.008081826627167284,0.0,0.09382431748662402,0.0010849896141120823
6.09,41.514374795790104,5.537175130111278,9.799338762462725,13623745.555867739,0.431,0.234,0.017,1.02e-09,1.25e-05,0.0005,1.04e-08,4.2e-08,8e-10,2e-05,2e-05,2e-05,0.0,0.0,1.0,5790238.030120073,5.607155312452849,0.0,0.009221481540456712,0.10680295833243522,1.0191312312961234e-07,9.709322630519429,0.008136268442715831,0.0,0.09387136459030879,0.0010852130977408805
6.12,41.80643242577351,5.539959417359138,9.796392111576148,13798548.7867149,0.431,0.234,0.017,1.02e-09,1.25e-05,0.0005,1.04e-08,4.2e-08,8e-10,2e-05,2e-05,2e-05,0.0,0.0,1.0,5863470.901662082,5.677391768385644,0.0,0.009276476391273158,0.10814079558829799,1.0188247796039194e-07,9.777592937588903,0.008191044096579779,0.0,0.09391843531716447,0.0010854322946933811
6.1499999999999995,42.10054370152469,5.542745110572448,9.793406739895202,13975562.456020787,0.431,0.234,0.017,1.02e-09,1.25e-05,0.0005,1.04e-08,4.2e-08,8e-10,2e-05,2e-05,2e-05,0.0,0.0,1.0,5937602.446533084,5.748471437126053,0.0,0.009331802115263318,0.10949469404049626,1.0185143009491011e-07,9.846342793000385,0.008246154968795289,0.0,0.09396552968116503,0.001085647146468028
6.18,42.39672304978348,5.545532210591774,9.790382172912825,14154813.67846397,0.431,0.234,0.017,1.02e-09,1.25e-05,0.0005,1.04e-08,4.2e-08,8e-10,2e-05,2e-05,2e-05,0.0,0.0,1.0,6012642.98162338,5.8204034909385225,0.0,0.009387460024608281,0.11086482839882901,1.0181997459829338e-07,9.915575558432657,0.00830160243073045,0.0,0.09401264769632113,0.001085857593877831
6.21,42.69498499845073,5.548320718259888,9.787317930898528,14336329.879727181,0.431,0.234,0.017,1.02e-09,1.25e-05,0.0005,1.04e-08,4.2e-08,8e-10,2e-05,2e-05,2e-05,0.0,0.0,1.0,6088602.9237521365,5.893197176795468,0.0,0.009443451421739626,0.11225137479610416,1.017881064813447e-07,9.98529461903622,0.008357387844695611,0.0,0.0940597893766804,0.001086063577044016
6.24,42.99534417729517,5.551110634421793,9.784213528855439,14520138.799502268,0.431,0.234,0.017,1.02e-09,1.25e-05,0.0005,1.04e-08,4.2e-08,8e-10,2e-05,2e-05,2e-05,0.0,0.0,1.0,6165492.790136168,5.966861816283853,0.0,0.009499777598935409,0.1136545107863591,1.0175582070009656e-07,10.05550338359587,0.008413512563545748,0.0,0.09410695473632796,0.00108626503538966
6.27,43.29781531866522,5.5539019599247395,9.781068476477385,14706268.49450897,0.431,0.234,0.017,1.02e-09,1.25e-05,0.0005,1.04e-08,4.2e-08,8e-10,2e-05,2e-05,2e-05,0.0,0.0,1.0,6243323.19884558,6.041406805486677,0.0,0.009556439837908038,0.11507441534260338,1.0172311215536481e-07,10.126205284694409,0.008469977930274722,0.0,0.0941541437893867,0.0010864619076333167
6.3,43.60241325820566,5.556694695618254,9.777882278106041,14894747.341527203,0.431,0.234,0.017,1.02e-09,1.25e-05,0.0005,1.04e-08,4.2e-08,8e-10,2e-05,2e-05,2e-05,0.0,0.0,1.0,6322104.869245715,6.116841614838608,0.0,0.009613439409383933,0.11651126885406873,1.0168997569230284e-07,10.197403778877453,0.008526785277601302,0.0,0.09420135655001767,0.0010866541317826315
6.33,43.90915293557933,5.559488842354159,9.774654432688154,15085604.040442336,0.431,0.234,0.017,1.02e-09,1.25e-05,0.0005,1.04e-08,4.2e-08,8e-10,2e-05,2e-05,2e-05,0.0,0.0,1.0,6401848.622424764,6.193175788954896,0.0,0.0096707775726748,0.11796525312295042,1.0165640609995681e-07,10.269102346819366,0.008583935927546851,0.0,0.09424859303242049,0.0010868416451279483
6.359999999999999,44.21804939519382,5.562284400986593,9.771384433732853,15278867.61730312,0.431,0.234,0.017,1.02e-09,1.25e-05,0.0005,1.04e-08,4.2e-08,8e-10,2e-05,2e-05,2e-05,0.0,0.0,1.0,6482565.381606486,6.270418946432788,0.0,0.009728455575240456,0.11943655136062456,1.0162239811082168e-07,10.341304493490332,0.008641431191004547,0.0,0.09429585325083369,0.0010870243842359094
6.39,44.529117786933256,5.565081372372041,9.768071769269092,15474567.427391758,0.431,0.234,0.017,1.02e-09,1.25e-05,0.0005,1.04e-08,4.2e-08,8e-10,2e-05,2e-05,2e-05,0.0,0.0,1.0,6564266.1725473795,6.348580779624571,0.0,0.009786474652243072,0.12092534818332518,1.0158794640039856e-07,10.414013748324551,0.00869927236730002,0.0,0.09434313721953516,0.0010872022849430527
6.42,44.84237336689499,5.567879757369347,9.764715921803182,15672733.158305617,0.431,0.234,0.017,1.02e-09,1.25e-05,0.0005,1.04e-08,4.2e-08,8e-10,2e-05,2e-05,2e-05,0.0,0.0,1.0,6646962.123917649,6.42767105438134,0.0,0.009844836026092653,0.12243182960726362,1.015530455867531e-07,10.487233665389587,0.008757460743743251,0.0,0.09439044495284248,0.0010873752823494021
6.45,45.15783149813165,5.570679556839749,9.761316368276496,15873394.833050158,0.431,0.234,0.017,1.02e-09,1.25e-05,0.0005,1.04e-08,4.2e-08,8e-10,2e-05,2e-05,2e-05,0.0,0.0,1.0,6730664.46766536,6.507699609766659,0.0,0.009903540905983752,0.12395618304317446,1.0151769023007557e-07,10.560967823556888,0.008815997595171689,0.0,0.0944377764651133,0.001087543310812062
6.4799999999999995,45.47550765139813,5.573480771646892,9.757872580023314,16076582.813142505,0.431,0.234,0.017,1.02e-09,1.25e-05,0.0005,1.04e-08,4.2e-08,8e-10,2e-05,2e-05,2e-05,0.0,0.0,1.0,6815384.5393630555,6.588676357739167,0.0,0.009962590487423173,0.12549859729026985,1.0148187483224247e-07,10.635219826673419,0.008874884183484364,0.0,0.09448513177074587,0.0010877063039388078
6.51,45.79541740590391,5.57628340265686,9.754384022728845,16282327.801725175,0.431,0.234,0.017,1.02e-09,1.25e-05,0.0005,1.04e-08,4.2e-08,8e-10,2e-05,2e-05,2e-05,0.0,0.0,1.0,6901133.778536188,6.6706112828032325,0.0,0.010021985951748635,0.12705926252958538,1.0144559383637999e-07,10.709993303734526,0.008934121757166952,0.0,0.09453251088417927,0.0010878641945816824
6.54,46.11757645007044,5.579087450738195,9.750850156387454,16490660.846689317,0.431,0.234,0.017,1.02e-09,1.25e-05,0.0005,1.04e-08,4.2e-08,8e-10,2e-05,2e-05,2e-05,0.0,0.0,1.0,6987923.728972622,6.753514441626665,0.0,0.01008172846563819,0.1286383703166984,1.0140884162642953e-07,10.785291909057921,0.008993711550807595,0.0,0.09457991381989395,0.0010880169148305963
6.569999999999999,46.44200058229389,5.581892916761922,9.747270435261093,16701613.343806997,0.431,0.234,0.017,1.02e-09,1.25e-05,0.0005,1.04e-08,4.2e-08,8e-10,2e-05,2e-05,2e-05,0.0,0.0,1.0,7075766.039012509,6.837395962624588,0.0,0.010141819180610372,0.1302361135738017,1.0137161252671538e-07,10.86111932245887,0.009053654784603436,0.0,0.09462734059241201,0.001088164396006936
6.6,46.76870571171324,5.584699801601578,9.743644307837968,16915217.03987188,0.431,0.234,0.017,1.02e-09,1.25e-05,0.0005,1.04e-08,4.2e-08,8e-10,2e-05,2e-05,2e-05,0.0,0.0,1.0,7164672.461817805,6.92226604550844,0.0,0.010202259232514856,0.13185268658111315,1.0133390080151487e-07,10.937479249426598,0.009113952663857675,0.0,0.09467479121629775,0.0010883065686571808
6.63,47.09770785898347,5.587508106133228,9.739971216791456,17131504.035847615,0.431,0.234,0.017,1.02e-09,1.25e-05,0.0005,1.04e-08,4.2e-08,8e-10,2e-05,2e-05,2e-05,0.0,0.0,1.0,7254654.855620608,7.0081349607991035,0.0,0.010263049741013568,0.13348828496760198,1.0129570065463115e-07,11.014375421301839,0.009174606378467036,0.0,0.09472226570615801,0.0010884433625465318
6.66,47.42902315705438,5.590317831235498,9.7362505989393,17350506.79002343,0.431,0.234,0.017,1.02e-09,1.25e-05,0.0005,1.04e-08,4.2e-08,8e-10,2e-05,2e-05,2e-05,0.0,0.0,1.0,7345725.183949644,7.095013049303173,0.0,0.010324191809052087,0.13514310570101284,1.0125700622896873e-07,11.09181159545565,0.009235617102399533,0.0,0.09476976407664252,0.0010885747066525535
6.6899999999999995,47.76266785195459,5.593128977789596,9.732481885203091,17572258.121176124,0.431,0.234,0.017,1.02e-09,1.25e-05,0.0005,1.04e-08,4.2e-08,8e-10,2e-05,2e-05,2e-05,0.0,0.0,1.0,7437895.515834006,7.1829107215513,0.0,0.010385686522321236,0.13681734707716764,1.0121781160611215e-07,11.169791555469391,0.009296985993162402,0.0,0.09481728634244453,0.0010887005291588345
6.72,48.09865830358115,5.595941546679337,9.72866450056807,17796791.211737853,0.431,0.234,0.017,1.02e-09,1.25e-05,0.0005,1.04e-08,4.2e-08,8e-10,2e-05,2e-05,2e-05,0.0,0.0,1.0,7531178.025983396,7.271838457197547,0.0,0.010447534948708738,0.1385112087085247,1.0117811080590795e-07,11.248319111315972,0.009358714191260073,0.0,0.09486483251830101,0.001088820757448665
6.75,48.43701098649447,5.598755538791171,9.724797864043273,18024139.610968925,0.431,0.234,0.017,1.02e-09,1.25e-05,0.0005,1.04e-08,4.2e-08,8e-10,2e-05,2e-05,2e-05,0.0,0.0,1.0,7625584.994944012,7.361806804378671,0.0,0.010509738137740778,0.1402248915119747,1.0113789778605004e-07,11.327398099542288,0.00942080281964204,0.0,0.0949124026189932,0.0010889353180987367
6.779999999999999,48.77774249071884,5.601570955014206,9.720881388622026,18254337.238134924,0.431,0.234,0.017,1.02e-09,1.25e-05,0.0005,1.04e-08,4.2e-08,8e-10,2e-05,2e-05,2e-05,0.0,0.0,1.0,7721128.809229228,7.452826379032262,0.0,0.010572297120013398,0.14195859769585262,1.0109716644166907e-07,11.407032383452925,0.009483252983140532,0.0,0.09495999665934703,0.001089044136872866
6.81,49.12086952254855,5.604387796240234,9.71691448124283,18487418.385687396,0.431,0.234,0.017,1.02e-09,1.25e-05,0.0005,1.04e-08,4.2e-08,8e-10,2e-05,2e-05,2e-05,0.0,0.0,1.0,7817821.961424245,7.544907864172592,0.0,0.01063521290661358,0.14371253074614462,1.0105591060492543e-07,11.487225853295108,0.009546065767897832,0.0,0.09500761465423348,0.0010891471387157465
6.84,49.46640890535942,5.607206063363759,9.71289654275066,18723417.722447176,0.431,0.234,0.017,1.02e-09,1.25e-05,0.0005,1.04e-08,4.2e-08,8e-10,2e-05,2e-05,2e-05,0.0,0.0,1.0,7915677.050263722,7.638062009123011,0.0,0.010698486488529849,0.14548689541186688,1.0101412404460687e-07,11.567982426444878,0.00960924224078312,0.0,0.09505525661856921,0.001089244247746728
6.87,49.81437758042615,5.610025757282022,9.708826967858684,18962370.29678972,0.431,0.234,0.017,1.02e-09,1.25e-05,0.0005,1.04e-08,4.2e-08,8e-10,2e-05,2e-05,2e-05,0.0,0.0,1.0,8014706.780681601,7.732299628703769,0.0,0.01076211883605236,0.1472818976895956,1.0097180046573032e-07,11.649306047594573,0.009672783448798728,0.0,0.09510292256731677,0.0010893353872536307
6.8999999999999995,50.16479260774517,5.612846878895027,9.704705145110456,19204311.539831463,0.431,0.234,0.017,1.02e-09,1.25e-05,0.0005,1.04e-08,4.2e-08,8e-10,2e-05,2e-05,2e-05,0.0,0.0,1.0,8114923.963832096,7.8276316023740735,0.0,0.010826110898162265,0.1490977448071252,1.0092893350914875e-07,11.73120068894154,0.00973669041847567,0.0,0.09515061251548514,0.0010894204796865947
6.93,50.51767116686335,5.615669429105568,9.700530456842582,19449277.26861639,0.431,0.234,0.017,1.02e-09,1.25e-05,0.0005,1.04e-08,4.2e-08,8e-10,2e-05,2e-05,2e-05,0.0,0.0,1.0,8216341.517080979,7.924068873327155,0.0,0.010890463601910294,0.15093464520623154,1.0088551675116286e-07,11.813670350378164,0.009800964155258326,0.0,0.09519832647813024,0.0010894994466519674
6.96,50.873030557712276,5.6184934088192575,9.69630227914791,19697303.68930183,0.431,0.234,0.017,1.02e-09,1.25e-05,0.0005,1.04e-08,4.2e-08,8e-10,2e-05,2e-05,2e-05,0.0,0.0,1.0,8318972.463966112,8.021622447537125,0.0,0.010955177851784369,0.15279280852451668,1.0084154370313826e-07,11.896719059683155,0.009865605642878137,0.0,0.09524606447035534,0.0010895722089062335
6.989999999999999,51.230888201448394,5.62131881894455,9.692019981839243,19948427.400342643,0.431,0.234,0.017,1.02e-09,1.25e-05,0.0005,1.04e-08,4.2e-08,8e-10,2e-05,2e-05,2e-05,0.0,0.0,1.0,8422829.934126299,8.120303392756394,0.0,0.011020254529066196,0.1546724455763123,1.0079700781112813e-07,11.980350872714139,0.009930615842716204,0.0,0.0952938265073115,0.0010896386863499911
7.02,51.591261641299056,5.624145660392772,9.687682928413638,20202685.39567281,0.431,0.234,0.017,1.02e-09,1.25e-05,0.0005,1.04e-08,4.2e-08,8e-10,2e-05,2e-05,2e-05,0.0,0.0,1.0,8527927.163197441,8.220122837462382,0.0,0.01108569449117666,0.15657376833261683,1.0075190245550184e-07,12.064569873601588,0.009995995693154685,0.0,0.09534161260419796,0.0010896987980219743
7.05,51.95416854341419,5.626973934078148,9.68329047601729,20460115.067883298,0.431,0.234,0.017,1.02e-09,1.25e-05,0.0005,1.04e-08,4.2e-08,8e-10,2e-05,2e-05,2e-05,0.0,0.0,1.0,8634277.492674915,8.321091969752192,0.0,0.011151498571009926,0.15849698990004177,1.0070622095057983e-07,12.149380174943985,0.010061746108916796,0.0,0.09538942277626276,0.0010897524620931296
7.08,52.319626697724125,5.629803640917829,9.67884197541105,20720754.2113954,0.431,0.234,0.017,1.02e-09,1.25e-05,0.0005,1.04e-08,4.2e-08,8e-10,2e-05,2e-05,2e-05,0.0,0.0,1.0,8741894.369741164,8.423222036184022,0.0,0.011217667576256127,0.16044232449874327,1.0065995654427492e-07,12.234785918004413,0.010127867980395378,0.0,0.09543725703880312,0.001089799595860749
7.109999999999999,52.68765401880314,5.6326347818319205,9.674336770936586,20984641.025628284,0.431,0.234,0.017,1.02e-09,1.25e-05,0.0005,1.04e-08,4.2e-08,8e-10,2e-05,2e-05,2e-05,0.0,0.0,1.0,8850791.34705743,8.526524340563885,0.0,0.011284202288712498,0.16240998743931212,1.006131024177405e-07,12.32079127290837,0.01019436217296984,0.0,0.0954851154071659,0.0010898401157426586
