T,BBS,HHS,NNS,VVS,ZZS
204.0,0.076773539,0.93328077,0.055021148,-63.365143,0.012633004
204.5,0.076175682,0.93272579,0.055347197,-63.301758,0.012599828
205.0,0.075578295,0.93215948,0.055679284,-63.237526,0.012567519
205.5,0.074981302,0.93158126,0.056017708,-63.172401,0.012536089
206.0,0.074384585,0.93099052,0.056362785,-63.106346,0.01250555
206.5,0.073788062,0.93038666,0.056714851,-63.039303,0.012475915
207.0,0.073191606,0.92976898,0.057074271,-62.971222,0.012447198
207.5,0.072595127,0.92913669,0.057441439,-62.902046,0.012419415
208.0,0.071998492,0.92848909,0.057816781,-62.831711,0.012392581
208.5,0.071401581,0.92782521,0.05820075,-62.760155,0.012366715
209.0,0.070804268,0.92714423,0.058593843,-62.687302,0.012341835
209.5,0.070206419,0.92644513,0.058996595,-62.613079,0.012317961
210.0,0.069607891,0.92572671,0.059409596,-62.537395,0.012295117
210.5,0.069008522,0.92498785,0.059833478,-62.460167,0.012273325
211.0,0.068408161,0.92422724,0.060268935,-62.38129,0.012252611
211.5,0.067806639,0.9234435,0.06071673,-62.300655,0.012233004
212.0,0.067203768,0.9226349,0.061177697,-62.218151,0.012214535
212.5,0.066599369,0.92179984,0.06165275,-62.13364,0.012197236
213.0,0.065993227,0.92093641,0.062142897,-62.046986,0.012181142
213.5,0.06538514,0.92004246,0.062649265,-61.958027,0.012166295
214.0,0.064774863,0.91911566,0.063173085,-61.866592,0.012152738
214.5,0.064162157,0.91815341,0.063715741,-61.772484,0.012140518
215.0,0.063546754,0.91715276,0.064278767,-61.675495,0.012129687
215.5,0.062928371,0.91611046,0.064863898,-61.575378,0.012120303
216.0,0.062306706,0.91502291,0.065473065,-61.471874,0.012112429
216.5,0.061681416,0.91388583,0.06610848,-61.36467,0.012106138
217.0,0.061052155,0.91269451,0.066772617,-61.253433,0.012101509
217.5,0.060418524,0.91144365,0.06746833,-61.137768,0.012098628
218.0,0.059780106,0.91012698,0.068198875,-61.017235,0.012097598
218.5,0.059136435,0.90873736,0.068968013,-60.891319,0.012098529
219.0,0.058487002,0.9072665,0.069780119,-60.759438,0.012101552
219.5,0.057831246,0.90570468,0.070640281,-60.620899,0.01210681
220.0,0.057168547,0.90404052,0.071554512,-60.474899,0.012114471
220.5,0.056498222,0.90226036,0.072529957,-60.320488,0.012124731
221.0,0.0558195,0.90034801,0.073575154,-60.156525,0.012137816
221.5,0.055131514,0.89828366,0.074700475,-59.981644,0.012153993
222.0,0.054433294,0.89604318,0.075918607,-59.79417,0.012173579
222.5,0.053723719,0.89359653,0.077245288,-59.592037,0.012196957
223.0,0.053001523,0.89090598,0.078700364,-59.372654,0.01222459
223.5,0.052265223,0.88792318,0.080309264,-59.132702,0.012257056
224.0,0.051513091,0.88458478,0.082105212,-58.867867,0.012295079
224.5,0.050743077,0.88080639,0.084132716,-58.57238,0.012339595
225.0,0.049952716,0.87647164,0.086453028,-58.238316,0.012391835
225.5,0.049138989,0.87141538,0.089153454,-57.854366,0.012453481
226.0,0.048298124,0.86539221,0.092363909,-57.403687,0.012526916
226.5,0.047425255,0.85801798,0.096288718,-56.859604,0.012615709
227.0,0.046513889,0.84864491,0.10127419,-56.176426,0.012725581
227.5,0.045554891,0.8360613,0.107973,-55.266254,0.012866721
228.0,0.044534393,0.81760252,0.11783579,-53.926273,0.013060476
228.5,0.043428477,0.78539795,0.13521434,-51.501759,0.01336767
229.0,0.042187493,0.68858707,0.18847758,-43.234043,0.01419811
229.5,0.04081646,0.024125567,0.89485979,-14.104432,0.019709008
230.0,0.039636269,0.29568329,0.5004369,-53.524597,0.021849161
230.5,0.038811866,0.53337914,0.26970151,-54.944183,0.021982176
231.0,0.038008641,0.65741688,0.18096907,-54.123074,0.022117216
231.5,0.037145272,0.70855659,0.15545771,-52.380676,0.022328191
232.0,0.036174223,0.69423914,0.17061046,-47.893417,0.022789627
232.5,0.035041951,0.13457648,0.68261737,20.121967,0.026271474
233.0,0.033932332,0.16952813,0.65158468,-49.218494,0.030732011
233.5,0.033202007,0.45552745,0.33530009,-54.650723,0.030910177
234.0,0.032580998,0.61633933,0.20645659,-54.300671,0.03098673
234.5,0.031919416,0.69166183,0.16239406,-53.002522,0.031113585
235.0,0.031169752,0.70508319,0.16142111,-50.088593,0.031390905
235.5,0.030267503,0.55291528,0.25142902,-34.246883,0.032836758
236.0,0.029278537,0.057470977,0.81966537,-37.760098,0.038890373
236.5,0.028578168,0.36958626,0.41869467,-54.340202,0.039529201
237.0,0.028130017,0.57378018,0.23703742,-54.93618,0.039534442
237.5,0.027682526,0.67964226,0.16764034,-54.324772,0.039548818
238.0,0.027184961,0.72553521,0.14691995,-53.108021,0.0396154
238.5,0.026601512,0.72604227,0.15333098,-50.521286,0.039814852
239.0,0.025870459,0.61170799,0.22231916,-38.966888,0.040846836
239.5,0.025026431,0.034004904,0.86188942,-30.620819,0.046774551
240.0,0.02442902,0.34233329,0.44792593,-54.293568,0.047799505
240.5,0.024141662,0.56211764,0.24661405,-55.457607,0.0477354
241.0,0.023884352,0.68053478,0.16681032,-55.267948,0.047659349
241.5,0.023605475,0.73992079,0.13781227,-54.775368,0.047600839
242.0,0.023285376,0.7644574,0.13082582,-53.957584,0.04757677
242.5,0.022901688,0.76423556,0.13618647,-52.50436,0.047620993
243.0,0.022416346,0.73134446,0.1579293,-49.020233,0.047857225
243.5,0.02176345,0.31682605,0.40666184,1.3689004,0.050197404
244.0,0.021064838,0.1149664,0.72988516,-45.729141,0.055419866
244.5,0.02073773,0.42275214,0.3679865,-55.336079,0.055517644
245.0,0.020626735,0.6099807,0.21202745,-55.976223,0.055372927
245.5,0.020540383,0.71156621,0.14963211,-55.996986,0.055219498
246.0,0.02045228,0.76534081,0.12537463,-55.899426,0.05506907
246.5,0.020354273,0.7927525,0.11665152,-55.728142,0.054925375
247.0,0.02024008,0.80530113,0.1145254,-55.475285,0.054791864
247.5,0.020102631,0.80887526,0.11562987,-55.109959,0.054673314
248.0,0.019932605,0.80602825,0.11899725,-54.568378,0.0545776
248.5,0.019716445,0.79678071,0.12505151,-53.710999,0.054520048
249.0,0.019432269,0.77739531,0.13618365,-52.152676,0.05453844
249.5,0.019038646,0.72856313,0.16348146,-48.081364,0.054789923
250.0,0.018473521,0.16542301,0.6359328,20.391909,0.057849582
250.5,0.017902678,0.15967274,0.66698325,-49.055313,0.062273245
251.0,0.017745217,0.45614174,0.33745253,-55.799225,0.06220679
251.5,0.01777322,0.63126898,0.19775771,-56.437622,0.061999965
252.0,0.01783699,0.72781235,0.14082876,-56.668938,0.061780475
252.5,0.017920583,0.78127861,0.11721572,-56.862057,0.061554953
253.0,0.018023288,0.8116439,0.10679173,-57.066833,0.061323971
253.5,0.018147558,0.82978654,0.10148364,-57.298553,0.061087146
254.0,0.018297326,0.84159535,0.098055854,-57.564617,0.060843833
254.5,0.018477576,0.85024536,0.095212191,-57.868893,0.060593337
255.0,0.018694157,0.85743099,0.092440575,-58.212719,0.060335074
255.5,0.018953649,0.86403257,0.089552708,-58.595242,0.060068619
256.0,0.019263227,0.8704775,0.086499132,-59.013653,0.059793778
256.5,0.019630494,0.87693959,0.083292916,-59.46352,0.0595106
257.0,0.020063305,0.88345218,0.079975724,-59.939236,0.059219364
257.5,0.020569557,0.88997459,0.076600797,-60.434547,0.058920555
258.0,0.021156991,0.89643294,0.073223084,-60.943035,0.058614798
258.5,0.021832993,0.90274495,0.069893256,-61.458561,0.05830282
259.0,0.022604415,0.90883499,0.066654198,-61.975533,0.057985388
259.5,0.023477426,0.9146415,0.063539527,-62.48909,0.057663273
260.0,0.024457382,0.92012018,0.060573388,-62.995178,0.057337221
260.5,0.025548732,0.92524362,0.05777128,-63.490517,0.057007939
261.0,0.026754955,0.92999935,0.055141341,-63.972565,0.05667606
261.5,0.028078517,0.93438727,0.052685797,-64.439423,0.056342166
262.0,0.029520862,0.93841648,0.050402403,-64.889725,0.056006767
262.5,0.03108242,0.94210273,0.048285723,-65.322586,0.055670321
263.0,0.032762639,0.94546598,0.046328161,-65.737465,0.055333223
263.5,0.034560032,0.94852859,0.044520821,-66.134132,0.05499582
264.0,0.036472235,0.95131379,0.042854127,-66.512589,0.054658409
264.5,0.038496077,0.95384496,0.041318294,-66.873009,0.054321252
265.0,0.040627655,0.95614457,0.039903641,-67.215714,0.053984579
265.5,0.042862426,0.95823389,0.038600828,-67.541107,0.053648576
266.0,0.045195285,0.96013278,0.03740098,-67.849686,0.053313415
266.5,0.047620647,0.96185952,0.03629576,-68.141991,0.052979246
267.0,0.050132532,0.96343088,0.03527743,-68.418594,0.052646186
267.5,0.052724648,0.96486193,0.034338828,-68.680092,0.052314352
268.0,0.055390466,0.96616638,0.033473365,-68.927094,0.051983833
268.5,0.058123298,0.96735644,0.032675017,-69.160202,0.051654711
269.0,0.060916346,0.96844321,0.031938273,-69.38002,0.051327057
269.5,0.063762777,0.96943653,0.031258106,-69.587128,0.05100093
270.0,0.06665577,0.97034532,0.030629938,-69.78212,0.050676383
270.5,0.069588579,0.97117734,0.030049602,-69.965546,0.050353464
271.0,0.072554551,0.97193974,0.029513301,-70.137955,0.050032206
271.5,0.075547181,0.97263885,0.029017586,-70.299866,0.049712647
272.0,0.078560129,0.97328031,0.02855931,-70.45179,0.049394816
272.5,0.081587262,0.97386926,0.028135614,-70.594215,0.049078733
273.0,0.084622674,0.97441018,0.027743889,-70.727608,0.048764423
273.5,0.087660685,0.97490716,0.027381752,-70.852402,0.0484519
274.0,0.090695873,0.97536391,0.027047034,-70.969025,0.048141181
274.5,0.093723074,0.97578377,0.026737751,-71.077896,0.047832277
275.0,0.0967374,0.97616965,0.026452091,-71.179382,0.047525197
275.5,0.099734224,0.97652429,0.026188387,-71.273872,0.047219947
276.0,0.1027092,0.97685015,0.025945121,-71.361702,0.046916537
276.5,0.10565824,0.97714937,0.025720898,-71.443207,0.046614971
277.0,0.10857756,0.97742403,0.025514435,-71.518715,0.046315249
277.5,0.11146361,0.97767586,0.025324551,-71.588516,0.046017375
278.0,0.11431312,0.97790658,0.025150165,-71.652908,0.045721352
278.5,0.11712305,0.9781177,0.024990277,-71.712151,0.045427173
279.0,0.11989063,0.97831053,0.024843965,-71.76651,0.045134839
279.5,0.12261333,0.97848636,0.024710376,-71.816231,0.044844352
280.0,0.12528883,0.9786464,0.024588728,-71.861549,0.044555705
280.5,0.12791505,0.97879159,0.02447829,-71.902679,0.044268895
281.0,0.13049012,0.9789229,0.024378393,-71.939827,0.043983921
281.5,0.13301237,0.97904134,0.024288408,-71.973206,0.043700773
282.0,0.13548031,0.97914761,0.024207758,-72.002998,0.043419451
282.5,0.13789268,0.97924244,0.024135904,-72.029373,0.043139949
283.0,0.14024833,0.97932661,0.024072347,-72.052513,0.042862259
283.5,0.14254631,0.97940069,0.024016621,-72.072578,0.042586375
284.0,0.14478584,0.97946537,0.023968294,-72.089714,0.042312291
284.5,0.14696625,0.97952104,0.02392696,-72.104073,0.042040002
285.0,0.14908704,0.9795683,0.023892246,-72.115784,0.041769497
285.5,0.15114783,0.97960758,0.023863798,-72.124985,0.04150077
286.0,0.15314835,0.97963935,0.023841286,-72.131798,0.041233819
286.5,0.15508845,0.97966403,0.023824407,-72.136345,0.040968627
287.0,0.15696812,0.97968191,0.023812871,-72.138725,0.040705193
287.5,0.15878737,0.97969335,0.023806412,-72.139046,0.040443506
288.0,0.16054638,0.97969878,0.023804775,-72.137421,0.040183563
288.5,0.16224536,0.97969842,0.023807723,-72.133934,0.039925348
289.0,0.16388464,0.97969252,0.02381504,-72.128677,0.039668854
289.5,0.16546459,0.97968143,0.023826512,-72.121735,0.039414082
290.0,0.16698568,0.97966534,0.023841947,-72.11319,0.039161012
290.5,0.1684484,0.97964448,0.023861162,-72.103119,0.03890964
291.0,0.16985331,0.97961909,0.023883983,-72.091591,0.038659956
291.5,0.17120105,0.97958934,0.023910249,-72.078682,0.038411956
292.0,0.17249227,0.97955543,0.023939805,-72.064461,0.038165625
292.5,0.17372765,0.97951758,0.023972511,-72.048981,0.037920959
293.0,0.17490797,0.97947586,0.024008228,-72.032303,0.037677947
293.5,0.17603396,0.9794305,0.024046829,-72.014488,0.037436582
294.0,0.17710645,0.97938168,0.024088195,-71.995583,0.037196852
294.5,0.17812628,0.97932941,0.024132213,-71.975647,0.03695875
295.0,0.17909428,0.97927397,0.024178771,-71.954727,0.036722265
295.5,0.18001132,0.97921538,0.024227774,-71.932861,0.036487393
296.0,0.1808783,0.97915375,0.024279121,-71.910095,0.036254123
296.5,0.18169612,0.97908926,0.024332726,-71.886475,0.036022443
297.0,0.18246567,0.97902197,0.024388501,-71.862045,0.035792351
297.5,0.18318792,0.97895193,0.024446366,-71.83683,0.03556383
298.0,0.18386376,0.97887933,0.024506245,-71.810867,0.035336878
298.5,0.18449414,0.97880417,0.024568064,-71.784203,0.035111479
299.0,0.18507999,0.97872657,0.024631755,-71.756859,0.03488763
299.5,0.18562227,0.97864658,0.024697257,-71.728867,0.034665324
300.0,0.18612191,0.97856426,0.024764504,-71.700249,0.034444544
300.5,0.18657985,0.97847974,0.024833441,-71.671051,0.034225293
301.0,0.18699703,0.97839308,0.024904009,-71.641281,0.034007549
301.5,0.18737438,0.97830427,0.02497616,-71.610977,0.033791315
302.0,0.18771282,0.97821337,0.025049843,-71.580154,0.033576574
302.5,0.18801329,0.97812051,0.02512501,-71.548843,0.03336332
303.0,0.18827668,0.97802573,0.025201619,-71.517059,0.033151548
303.5,0.18850392,0.977929,0.025279624,-71.484825,0.032941245
304.0,0.18869589,0.97783041,0.02535899,-71.452156,0.032732405
304.5,0.1888535,0.97772998,0.025439674,-71.419083,0.032525018
305.0,0.18897761,0.97762781,0.025521642,-71.385605,0.032319076
305.5,0.18906909,0.97752392,0.025604861,-71.351753,0.032114573
306.0,0.1891288,0.9774183,0.025689296,-71.317543,0.031911496
306.5,0.18915759,0.97731102,0.025774918,-71.28299,0.031709842
307.0,0.18915628,0.97720212,0.025861697,-71.2481,0.031509597
307.5,0.18912569,0.97709155,0.025949605,-71.212891,0.031310759
308.0,0.18906665,0.97697943,0.026038615,-71.177376,0.031113315
308.5,0.18897992,0.97686583,0.026128702,-71.141579,0.030917259
309.0,0.18886632,0.97675061,0.026219843,-71.105492,0.030722583
309.5,0.18872659,0.97663397,0.026312014,-71.069145,0.030529279
310.0,0.1885615,0.97651577,0.026405195,-71.032539,0.030337337
310.5,0.18837179,0.9763962,0.026499363,-70.995682,0.030146753
311.0,0.18815817,0.97627515,0.026594501,-70.958595,0.029957514
311.5,0.18792138,0.97615266,0.026690589,-70.92128,0.029769618
312.0,0.18766211,0.9760288,0.026787611,-70.883751,0.029583052
312.5,0.18738104,0.97590357,0.026885547,-70.846008,0.029397812
313.0,0.18707885,0.97577697,0.026984382,-70.808067,0.029213887
313.5,0.18675619,0.975649,0.027084105,-70.769936,0.029031271
314.0,0.18641372,0.97551972,0.027184695,-70.731613,0.028849958
314.5,0.18605205,0.97538912,0.027286144,-70.693123,0.028669937
315.0,0.18567184,0.97525722,0.027388435,-70.654457,0.028491205
315.5,0.18527365,0.975124,0.027491558,-70.615623,0.028313749
316.0,0.18485808,0.97498947,0.0275955,-70.576637,0.028137567
316.5,0.18442573,0.97485369,0.027700251,-70.537506,0.027962647
317.0,0.18397716,0.97471666,0.0278058,-70.498222,0.027788986
317.5,0.18351291,0.97457838,0.027912136,-70.458801,0.027616573
318.0,0.18303353,0.97443885,0.028019249,-70.419243,0.027445404
318.5,0.18253952,0.97429806,0.028127132,-70.379555,0.027275469
319.0,0.18203145,0.97415602,0.028235776,-70.339745,0.027106762
319.5,0.18150978,0.97401279,0.028345173,-70.299812,0.026939277
320.0,0.18097502,0.97386831,0.028455313,-70.259773,0.026773004
320.5,0.18042763,0.97372264,0.028566191,-70.219612,0.02660794
321.0,0.1798681,0.97357571,0.028677801,-70.179352,0.026444076
321.5,0.17929687,0.97342759,0.028790133,-70.138985,0.026281405
322.0,0.17871439,0.97327834,0.028903183,-70.098518,0.026119919
322.5,0.17812109,0.97312784,0.029016946,-70.057961,0.025959615
323.0,0.1775174,0.97297615,0.029131416,-70.017303,0.025800483
323.5,0.17690372,0.97282326,0.029246585,-69.976562,0.025642518
324.0,0.17628048,0.97266918,0.029362453,-69.935738,0.025485711
324.5,0.17564803,0.97251391,0.029479014,-69.894829,0.025330059
325.0,0.17500678,0.97235751,0.029596262,-69.853836,0.025175553
325.5,0.17435709,0.97219986,0.029714193,-69.812767,0.025022186
326.0,0.17369932,0.97204107,0.029832805,-69.771629,0.024869954
326.5,0.17303383,0.97188109,0.029952094,-69.730415,0.024718849
327.0,0.17236096,0.97171992,0.030072056,-69.689133,0.024568865
327.5,0.17168103,0.97155762,0.030192688,-69.647781,0.024419995
328.0,0.17099437,0.97139412,0.030313991,-69.606361,0.024272233
328.5,0.17030132,0.97122937,0.030435959,-69.56488,0.024125574
329.0,0.16960214,0.97106355,0.030558588,-69.523346,0.02398001
329.5,0.16889717,0.97089648,0.030681882,-69.481743,0.023835538
330.0,0.16818668,0.97072822,0.030805834,-69.440086,0.02369215
330.5,0.16747096,0.97055882,0.030930443,-69.398369,0.023549838
331.0,0.16675028,0.97038823,0.031055711,-69.356606,0.023408597
331.5,0.16602491,0.97021639,0.031181633,-69.314781,0.023268426
332.0,0.16529509,0.97004342,0.031308211,-69.272911,0.023129312
332.5,0.16456109,0.96986926,0.031435441,-69.230995,0.022991253
333.0,0.16382317,0.9696939,0.031563327,-69.189026,0.022854242
333.5,0.16308153,0.96951735,0.031691864,-69.147003,0.022718277
334.0,0.16233642,0.96933955,0.031821053,-69.104942,0.022583347
334.5,0.16158807,0.96916062,0.031950895,-69.062836,0.022449449
335.0,0.1608367,0.96898043,0.032081392,-69.020683,0.022316577
335.5,0.16008249,0.96879905,0.032212541,-68.978485,0.022184724
336.0,0.15932567,0.96861643,0.032344341,-68.936249,0.022053888
336.5,0.15856643,0.96843261,0.032476798,-68.893974,0.021924062
337.0,0.15780497,0.96824753,0.032609906,-68.851654,0.021795239
337.5,0.15704148,0.96806127,0.032743674,-68.809296,0.021667415
338.0,0.15627611,0.96787375,0.032878097,-68.766899,0.021540584
338.5,0.15550907,0.96768498,0.03301318,-68.724464,0.021414744
339.0,0.15474051,0.96749496,0.033148922,-68.681984,0.021289885
339.5,0.15397061,0.96730369,0.033285324,-68.639473,0.021166004
340.0,0.15319952,0.96711117,0.033422392,-68.596924,0.021043096
340.5,0.15242739,0.9669174,0.033560123,-68.554344,0.020921156
341.0,0.15165439,0.96672237,0.033698525,-68.511719,0.020800179
341.5,0.15088063,0.96652597,0.033837594,-68.469063,0.020680159
342.0,0.15010628,0.96632838,0.033977337,-68.426369,0.020561093
342.5,0.14933147,0.96612942,0.034117758,-68.383636,0.020442976
343.0,0.14855632,0.96592921,0.034258854,-68.340874,0.0203258
343.5,0.14778095,0.96572769,0.034400631,-68.298073,0.020209564
344.0,0.14700551,0.96552485,0.034543093,-68.255234,0.020094261
344.5,0.1462301,0.96532065,0.034686241,-68.212364,0.019979887
345.0,0.14545484,0.96511513,0.034830082,-68.169456,0.019866439
345.5,0.14467984,0.96490824,0.03497462,-68.126518,0.019753909
346.0,0.14390519,0.96470004,0.035119858,-68.083534,0.019642293
346.5,0.14313102,0.96449047,0.035265796,-68.04052,0.019531591
347.0,0.14235742,0.96427947,0.035412442,-67.997467,0.019421794
347.5,0.14158447,0.96406716,0.0355598,-67.954384,0.019312898
348.0,0.14081228,0.96385342,0.035707876,-67.911255,0.0192049
348.5,0.14004093,0.96363825,0.035856675,-67.868095,0.019097794
349.0,0.13927051,0.96342164,0.036006201,-67.82489,0.018991578
349.5,0.13850109,0.96320367,0.036156461,-67.781654,0.018886248
350.0,0.13773277,0.9629842,0.036307454,-67.738373,0.018781798
350.5,0.13696562,0.96276331,0.036459196,-67.695053,0.018678224
351.0,0.1361997,0.96254092,0.036611687,-67.651695,0.018575521
351.5,0.13543509,0.96231705,0.036764935,-67.608299,0.018473689
352.0,0.13467187,0.96209168,0.036918946,-67.564857,0.018372718
352.5,0.13391007,0.96186483,0.037073728,-67.52137,0.01827261
353.0,0.13314977,0.96163642,0.037229285,-67.477844,0.018173357
353.5,0.13239105,0.96140647,0.037385624,-67.434273,0.018074958
354.0,0.13163394,0.96117496,0.03754276,-67.390648,0.017977407
354.5,0.13087851,0.96094191,0.037700694,-67.346985,0.017880702
355.0,0.13012479,0.96070725,0.037859436,-67.303276,0.017784838
355.5,0.12937285,0.96047097,0.038018994,-67.259514,0.017689811
356.0,0.12862274,0.96023309,0.038179379,-67.215698,0.017595619
356.5,0.12787448,0.95999354,0.038340595,-67.171837,0.017502259
357.0,0.12712814,0.95975232,0.038502656,-67.127922,0.017409725
357.5,0.12638374,0.95950943,0.03866557,-67.083946,0.017318014
358.0,0.12564133,0.95926487,0.038829349,-67.039925,0.017227124
358.5,0.12490094,0.95901853,0.038994003,-66.995842,0.017137052
359.0,0.12416262,0.95877051,0.03915954,-66.951698,0.017047795
359.5,0.12342638,0.95852065,0.039325975,-66.907494,0.016959347
360.0,0.12269226,0.95826906,0.039493315,-66.863228,0.016871706
360.5,0.12196029,0.95801562,0.039661575,-66.818901,0.016784869
361.0,0.1212305,0.95776039,0.039830767,-66.774506,0.016698834
361.5,0.1205029,0.95750326,0.040000904,-66.730042,0.016613597
362.0,0.11977753,0.95724428,0.040171996,-66.685509,0.016529156
362.5,0.11905441,0.95698339,0.040344063,-66.6409,0.016445508
363.0,0.11833354,0.95672053,0.040517114,-66.596222,0.016362648
363.5,0.11761495,0.95645571,0.040691167,-66.55146,0.016280577
364.0,0.11689867,0.95618886,0.040866233,-66.50663,0.016199289
364.5,0.1161847,0.95592004,0.041042335,-66.461708,0.016118782
365.0,0.11547306,0.95564914,0.04121948,-66.41671,0.016039055
365.5,0.11476375,0.95537615,0.041397691,-66.37162,0.015960103
366.0,0.1140568,0.95510101,0.041576985,-66.326447,0.015881926
366.5,0.11335219,0.95482373,0.041757379,-66.281174,0.01580452
367.0,0.11264996,0.95454431,0.04193889,-66.235809,0.015727885
367.5,0.1119501,0.95426261,0.042121541,-66.190346,0.015652016
368.0,0.11125261,0.9539786,0.04230535,-66.144783,0.015576911
368.5,0.1105575,0.95369238,0.042490337,-66.099106,0.015502569
369.0,0.10986477,0.95340371,0.042676523,-66.053329,0.015428988
369.5,0.10917442,0.95311272,0.042863935,-66.007439,0.015356166
370.0,0.10848645,0.95281929,0.043052595,-65.961433,0.015284101
370.5,0.10780086,0.95252335,0.043242522,-65.915306,0.01521279
371.0,0.10711765,0.95222491,0.043433744,-65.869057,0.015142232
371.5,0.1064368,0.95192391,0.043626286,-65.822678,0.015072427
372.0,0.10575832,0.95162028,0.043820176,-65.776169,0.01500337
372.5,0.10508219,0.95131397,0.044015445,-65.729523,0.014935063
373.0,0.10440841,0.95100492,0.044212118,-65.682739,0.014867502
373.5,0.10373698,0.95069307,0.044410221,-65.635811,0.014800688
374.0,0.10306787,0.95037842,0.044609793,-65.588722,0.014734617
374.5,0.10240109,0.95006084,0.044810865,-65.541489,0.014669291
375.0,0.1017366,0.94974029,0.045013465,-65.494087,0.014604706
375.5,0.10107441,0.9494167,0.045217637,-65.446518,0.014540863
376.0,0.10041448,0.94909,0.045423407,-65.398781,0.014477761
376.5,0.099756822,0.94876015,0.04563082,-65.350861,0.014415397
377.0,0.099101402,0.94842708,0.045839917,-65.302757,0.014353774
377.5,0.098448202,0.94809067,0.046050735,-65.254463,0.014292889
378.0,0.097797208,0.94775081,0.046263315,-65.205971,0.014232742
378.5,0.097148389,0.94740754,0.046477705,-65.157272,0.014173333
379.0,0.096501723,0.94706064,0.046693951,-65.108368,0.014114662
379.5,0.095857203,0.94671011,0.0469121,-65.059235,0.014056728
380.0,0.095214784,0.94635582,0.047132205,-65.00988,0.013999533
380.5,0.094574451,0.94599771,0.047354318,-64.960281,0.013943075
381.0,0.093936175,0.94563562,0.047578495,-64.910446,0.013887356
381.5,0.093299925,0.94526947,0.047804791,-64.860352,0.013832375
382.0,0.092665672,0.94489914,0.048033267,-64.80999,0.013778135
382.5,0.092033386,0.94452453,0.048263986,-64.759361,0.013724635
383.0,0.09140303,0.9441455,0.048497014,-64.70845,0.013671877
383.5,0.090774581,0.94376194,0.048732422,-64.657242,0.013619862
384.0,0.090147994,0.94337374,0.048970278,-64.605728,0.01356859
384.5,0.089523233,0.94298065,0.04921066,-64.553894,0.013518064
385.0,0.088900268,0.94258267,0.04945365,-64.50174,0.013468286
385.5,0.088279046,0.9421795,0.049699325,-64.449234,0.013419257
386.0,0.087659545,0.94177109,0.04994778,-64.396378,0.013370981
386.5,0.087041706,0.94135725,0.050199099,-64.343147,0.013323457
387.0,0.086425491,0.94093776,0.050453387,-64.289536,0.013276691
387.5,0.085810848,0.94051248,0.050710738,-64.235527,0.013230684
388.0,0.085197739,0.94008118,0.050971262,-64.181099,0.013185441
388.5,0.084586114,0.93964362,0.051235072,-64.126236,0.013140964
389.0,0.083975919,0.93919963,0.051502287,-64.070923,0.013097257
389.5,0.083367102,0.93874896,0.05177303,-64.015137,0.013054325
390.0,0.082759596,0.93829137,0.052047439,-63.958858,0.013012172
390.5,0.082153365,0.93782657,0.052325647,-63.902069,0.012970801
391.0,0.081548333,0.93735433,0.052607808,-63.844749,0.01293022
391.5,0.080944449,0.93687433,0.052894074,-63.786869,0.012890433
392.0,0.080341637,0.93638623,0.053184614,-63.728405,0.012851447
392.5,0.079739839,0.93588978,0.053479604,-63.669331,0.012813267
393.0,0.079138987,0.93538457,0.05377923,-63.609619,0.012775901
393.5,0.078538999,0.93487024,0.05408369,-63.54924,0.012739357
394.0,0.077939816,0.93434644,0.054393202,-63.488163,0.012703641
394.5,0.07734134,0.93381268,0.054707985,-63.426353,0.012668763
395.0,0.076743506,0.93326855,0.055028282,-63.363777,0.012634733
395.5,0.076146223,0.93271351,0.055354349,-63.300392,0.012601559
396.0,0.075549401,0.93214715,0.055686466,-63.23616,0.012569252
396.5,0.074952945,0.93156886,0.05602492,-63.17104,0.012537825
397.0,0.074356765,0.930978,0.056370031,-63.104984,0.012507289
397.5,0.073760755,0.93037403,0.056722142,-63.037941,0.012477657
398.0,0.073164806,0.92975622,0.05708161,-62.96986,0.012448943
398.5,0.072568819,0.92912388,0.05744883,-62.900681,0.012421163
399.0,0.071972661,0.9284761,0.057824228,-62.830341,0.012394333
399.5,0.071376219,0.92781216,0.058208261,-62.758781,0.01236847
400.0,0.070779361,0.927131,0.058601428,-62.685921,0.012343594
400.5,0.070181951,0.92643172,0.059004262,-62.611691,0.012319725
401.0,0.069583841,0.92571312,0.059417348,-62.535999,0.012296884
401.5,0.068984896,0.92497408,0.059841331,-62.458759,0.012275098
402.0,0.068384938,0.92421323,0.060276896,-62.379871,0.012254389
402.5,0.067783803,0.92342919,0.06072481,-62.299229,0.012234788
403.0,0.067181319,0.92262042,0.061185908,-62.216705,0.012216324
403.5,0.066577286,0.92178506,0.061661106,-62.132179,0.012199031
404.0,0.065971501,0.92092133,0.062151413,-62.045506,0.012182945
404.5,0.065363757,0.92002702,0.062657952,-61.956528,0.012168107
405.0,0.064753808,0.91909981,0.063181967,-61.865067,0.012154557
405.5,0.06414143,0.91813713,0.063724831,-61.770935,0.012142345
406.0,0.063526332,0.91713607,0.064288095,-61.673912,0.012131524
406.5,0.062908247,0.91609329,0.064873479,-61.573765,0.01212215
407.0,0.062286865,0.91500515,0.065482937,-61.470222,0.012114288
407.5,0.061661851,0.91386747,0.066118665,-61.36298,0.012108009
408.0,0.061032847,0.9126755,0.06678316,-61.251694,0.012103393
408.5,0.060399465,0.91142386,0.067479268,-61.135975,0.012100527
409.0,0.059761282,0.9101063,0.068210252,-61.015385,0.012099513
