G2_c,G2_n,G4_c,G4_n,GG_c,GG_n,G_c,G_n,PPase,R,R_act,R_inact,S22_c,S22_n,S24_c,S24_n,S2_c,S2_n,S4_c,S4_n,SB,TGFb_c,pG_c,pG_n,pS2_c,pS2_n,Time
9.482656786535847e-11,1.307660044531172e-12,2.4446003548117345e-05,5.86519654012841e-07,9.482656786535851e-11,1.3076600445311727e-12,60.58955615222795,28.514800376503008,1.0,0.9882131170980875,0.011786882901912373,0.0,9.482656786535842e-11,1.307660044531172e-12,2.4446003548117342e-05,5.865196540128409e-07,60.58955615222795,28.514800376503008,50.78098421629711,50.780939980005805,0.0,0.0659999824780232,0.00032418872952899526,1.4826272937695896e-06,0.00032418872952899526,1.482627293769589e-06,2.42
9.674546805448857e-11,1.3397084808164708e-12,2.4742418494140432e-05,5.960902232544178e-07,9.674546805448861e-11,1.3397084808164714e-12,60.589553221000145,28.51480047234044,1.0,0.9881647003377048,0.011835299662294985,0.0,9.674546805448853e-11,1.3397084808164708e-12,2.474241849414043e-05,5.960902232544177e-07,60.589553221000145,28.51480047234044,50.78098361503121,50.78093998001437,0.0,0.0659999824780232,0.00032676929667810003,1.5003438691635905e-06,0.0003267692966781,1.5003438691635896e-06,2.43
9.869485110032466e-11,1.3724030010406057e-12,2.504115635960501e-05,6.057759502387293e-07,9.869485110032472e-11,1.3724030010406061e-12,60.58955027801184,28.514800567992804,1.0,0.988116285949465,0.01188371405053475,0.0,9.869485110032463e-11,1.3724030010406055e-12,2.5041156359605005e-05,6.057759502387292e-07,60.58955027801184,28.514800567992804,50.78098300904706,50.780939979957,0.0,0.0659999824780232,0.00032935927272465123,1.518195273580801e-06,0.00032935927272465123,1.5181952735808004e-06,2.44
1.0067506795133507e-10,1.4057538030390078e-12,2.5342225211531203e-05,6.155777251925555e-07,1.0067506795133512e-10,1.4057538030390084e-12,60.589547323263915,28.514800663459443,1.0,0.9880678739332519,0.0119321260667479,0.0,1.0067506795133503e-10,1.4057538030390076e-12,2.5342225211531196e-05,6.155777251925554e-07,60.589547323263915,28.514800663459443,50.780982398327964,50.78093997983321,0.0,0.0659999824780232,0.00033195864843564376,1.5361819312414194e-06,0.00033195864843564376,1.5361819312414186e-06,2.45
1.0268647204928434e-10,1.4397711994138494e-12,2.5645633105872614e-05,6.254964413004474e-07,1.0268647204928438e-10,1.43977119941385e-12,60.58954435675723,28.51480075873968,1.0,0.9880194642889492,0.01198053571105065,0.0,1.026864720492843e-10,1.4397711994138494e-12,2.5645633105872607e-05,6.254964413004473e-07,60.58954435675723,28.51480075873968,50.780981782857225,50.7809399796425,0.0,0.0659999824780232,0.0003345674145882226,1.5543042654887158e-06,0.00033456741458822255,1.554304265488715e-06,2.46
1.0472941933619076e-10,1.4744656182475465e-12,2.595138808753042e-05,6.355329946993571e-07,1.0472941933619081e-10,1.474465618247547e-12,60.58954137849267,28.514800853832853,1.0,0.9879710570164406,0.012028942983559221,0.0,1.0472941933619072e-10,1.4744656182475463e-12,2.595138808753042e-05,6.35532994699357e-07,60.58954137849267,28.514800853832853,50.78098116261819,50.78093997938438,0.0,0.0659999824780232,0.00033718556196967104,1.5725626987913109e-06,0.000337185561969671,1.5725626987913102e-06,2.47
1.0680426826128251e-10,1.5098476038162382e-12,2.625949819036726e-05,6.456882844732603e-07,1.0680426826128256e-10,1.5098476038162387e-12,60.58953838847111,28.5148009487383,1.0,0.98792265211561,0.012077347884389815,0.0,1.0680426826128247e-10,1.509847603816238e-12,2.6259498190367253e-05,6.456882844732602e-07,60.58953838847111,28.5148009487383,50.78098053759421,50.78093997905835,0.0,0.0659999824780232,0.0003398130813773972,1.5909576527454407e-06,0.0003398130813773971,1.59095765274544e-06,2.48
1.0891137978795523e-10,1.5459278173032906e-12,2.656997143722131e-05,6.559632126477867e-07,1.0891137978795527e-10,1.545927817303291e-12,60.589535386693456,28.51480104345536,1.0,0.9878742495863412,0.012125750413658647,0.0,1.089113797879552e-10,1.5459278173032904e-12,2.6569971437221303e-05,6.559632126477867e-07,60.589535386693456,28.51480104345536,50.780979907768675,50.78093997866392,0.0,0.0659999824780232,0.00034244996361892244,1.6094895480772337e-06,0.0003424499636189224,1.6094895480772329e-06,2.49
1.1105111740072812e-10,1.582717037512776e-12,2.6882815839920195e-05,6.663586841848424e-07,1.1105111740072818e-10,1.5827170375127765e-12,60.58953237316055,28.514801137983365,1.0,0.9878258494285179,0.012174150571481903,0.0,1.1105111740072809e-10,1.5827170375127757e-12,2.6882815839920192e-05,6.663586841848423e-07,60.58953237316055,28.514801137983365,50.78097927312498,50.78093997820059,0.0,0.0659999824780232,0.00034509619951186745,1.628158804644976e-06,0.0003450961995118674,1.6281588046449753e-06,2.5
1.13223820553149e-10,1.6202291341724024e-12,2.719803934668412e-05,6.768756152979829e-07,1.1322382055314903e-10,1.620229134172403e-12,60.589529347873295,28.51480123232165,1.0,0.9877774516420245,0.012222548357975468,0.0,1.1322382055314894e-10,1.6202291341724024e-12,2.7198039346684107e-05,6.768756152979829e-07,60.589529347873295,28.51480123232165,50.78097863364664,50.78093997766784,0.0,0.0659999824780232,0.0003477517799371356,1.6469658354812453e-06,0.0003477517799371356,1.646965835481244e-06,2.5100000000000002
1.1542987834654896e-10,1.658472823021153e-12,2.751564998807656e-05,6.875149103662386e-07,1.15429878346549e-10,1.6584728230211539e-12,60.589526310832554,28.514801326469552,1.0,0.9877290562267441,0.012270943773255764,0.0,1.154298783465489e-10,1.6584728230211527e-12,2.7515649988076556e-05,6.875149103662386e-07,60.589526310832554,28.514801326469552,50.780977989317016,50.78093997706519,0.0,0.0659999824780232,0.00035041669569134317,1.6659110633279375e-06,0.00035041669569134317,1.6659110633279364e-06,2.52
1.1766966257047963e-10,1.6974591616686066e-12,2.7835655744364106e-05,6.982774829088314e-07,1.1766966257047968e-10,1.697459161668607e-12,60.589523262039215,28.51480142042641,1.0,0.9876806631825609,0.012319336817438993,0.0,1.1766966257047955e-10,1.6974591616686062e-12,2.78356557443641e-05,6.982774829088314e-07,60.589523262039215,28.51480142042641,50.780977340119556,50.78093997639213,0.0,0.0659999824780232,0.0003530909376209339,1.6849949056105236e-06,0.0003530909376209339,1.6849949056105225e-06,2.5300000000000002
1.1994354641810086e-10,1.737199456390063e-12,2.8158064582589907e-05,7.09164249718592e-07,1.1994354641810092e-10,1.7371994563900637e-12,60.58952020149414,28.514801514191554,1.0,0.9876322725093586,0.012367727490641323,0.0,1.199435464181008e-10,1.737199456390063e-12,2.8158064582589907e-05,7.09164249718592e-07,60.58952020149414,28.514801514191554,50.78097668603776,50.78093997564816,0.0,0.0659999824780232,0.0003557744965846944,1.704217778638688e-06,0.0003557744965846944,1.7042177786386866e-06,2.54
1.2225190561816786e-10,1.777705136922544e-12,2.8482884458816393e-05,7.201761305041265e-07,1.2225190561816792e-10,1.7777051369225447e-12,60.589517129198235,28.514801607764326,1.0,0.987583884207021,0.01241611579297892,0.0,1.2225190561816781e-10,1.777705136922544e-12,2.8482884458816393e-05,7.201761305041265e-07,60.589517129198235,28.514801607764326,50.780976027055125,50.78093997483276,0.0,0.0659999824780232,0.0003584673634514894,1.7235800978610772e-06,0.0003584673634514894,1.7235800978610761e-06,2.5500000000000003
1.2459511844158424e-10,1.8189877572233485e-12,2.881012331813833e-05,7.313140478845665e-07,1.2459511844158427e-10,1.8189877572233489e-12,60.58951404515236,28.514801701144055,1.0,0.9875354982754321,0.012464501724567947,0.0,1.2459511844158417e-10,1.818987757223348e-12,2.881012331813832e-05,7.313140478845663e-07,60.58951404515236,28.514801701144055,50.780975363155164,50.780939973945436,0.0,0.0659999824780232,0.0003611695291002488,1.743082277867475e-06,0.0003611695291002488,1.7430822778674738e-06,2.56
1.2697356570795683e-10,1.8610589962286392e-12,2.913978909469612e-05,7.425789273843233e-07,1.2697356570795686e-10,1.8610589962286392e-12,60.58951094935738,28.514801794330086,1.0,0.9874871147144753,0.012512885285524553,0.0,1.2697356570795676e-10,1.8610589962286384e-12,2.9139789094696117e-05,7.425789273843232e-07,60.58951094935738,28.514801794330086,50.780974694321415,50.780939972985685,0.0,0.0659999824780232,0.0003638809844199567,1.7627247323909872e-06,0.0003638809844199567,1.7627247323909862e-06,2.57
1.2938763079214946e-10,1.9039306586120107e-12,2.9471889711688956e-05,7.539716974278406e-07,1.2938763079214948e-10,1.9039306586120107e-12,60.58950784181421,28.51480188732176,1.0,0.9874387335240351,0.012561266475964894,0.0,1.2938763079214938e-10,1.90393065861201e-12,2.9471889711688952e-05,7.539716974278405e-07,60.58950784181421,28.51480188732176,50.780974020537435,50.780939971952975,0.0,0.0659999824780232,0.0003666017203096394,1.7825078743102223e-06,0.0003666017203096394,1.7825078743102214e-06,2.58
1.3183769963083663e-10,1.9476146755430553e-12,2.9806433081387964e-05,7.654932893343448e-07,1.3183769963083668e-10,1.947614675543056e-12,60.58950472252369,28.5148019801184,1.0,0.9873903547039947,0.012609645296005107,0.0,1.3183769963083658e-10,1.947614675543055e-12,2.9806433081387964e-05,7.654932893343448e-07,60.58950472252369,28.5148019801184,50.780973341786826,50.78093997084681,0.0,0.0659999824780232,0.0003693317276783528,1.8024321156514679e-06,0.0003693317276783528,1.8024321156514664e-06,2.59
1.3432416072905851e-10,1.992123105445951e-12,3.014342710514952e-05,7.771446373126009e-07,1.3432416072905857e-10,1.992123105445952e-12,60.58950159148672,28.514802072719352,1.0,0.9873419782542385,0.012658021745761335,0.0,1.3432416072905846e-10,1.9921231054459507e-12,3.0143427105149512e-05,7.771446373126008e-07,60.58950159148672,28.514802072719352,50.780972658053166,50.78093996966667,0.0,0.0659999824780232,0.00037207099744517193,1.822497867590878e-06,0.00037207099744517193,1.822497867590877e-06,2.6
1.3684740516677382e-10,2.037468134758016e-12,3.048287967342828e-05,7.889266784556614e-07,1.3684740516677382e-10,2.0374681347580166e-12,60.58949844870417,28.514802165123953,1.0,0.9872936041746503,0.0127063958253497,0.0,1.3684740516677372e-10,2.0374681347580158e-12,3.0482879673428275e-05,7.889266784556612e-07,60.58949844870417,28.514802165123953,50.780971969320085,50.78093996841205,0.0,0.0659999824780232,0.00037481952053917777,1.8427055404566485e-06,0.00037481952053917777,1.8427055404566475e-06,2.61
1.3940782660541492e-10,2.0836620786882994e-12,3.082479866579054e-05,8.008403527356226e-07,1.3940782660541498e-10,2.0836620786883002e-12,60.58949529417692,28.514802257331535,1.0,0.9872452324651135,0.012754767534886344,0.0,1.3940782660541487e-10,2.083662078688299e-12,3.0824798665790534e-05,8.008403527356225e-07,60.58949529417692,28.514802257331535,50.78097127557122,50.78093996708242,0.0,0.0659999824780232,0.00037757728789944656,1.8630555437312029e-06,0.00037757728789944656,1.8630555437312018e-06,2.62
1.4200582129444114e-10,2.130717381976137e-12,3.116919195092729e-05,8.128866029983733e-07,1.420058212944412e-10,2.1307173819761373e-12,60.58949212790585,28.514802349341448,1.0,0.9871968631255126,0.012803136874487371,0.0,1.4200582129444109e-10,2.1307173819761365e-12,3.1169191950927286e-05,8.12886602998373e-07,60.58949212790585,28.514802349341448,50.78097057679023,50.78093996567727,0.0,0.0659999824780232,0.00038034429047503694,1.883548286053368e-06,0.00038034429047503694,1.883548286053367e-06,2.63
1.446417880778934e-10,2.1786466196497403e-12,3.1516067386667516e-05,8.250663749583514e-07,1.4464178807789346e-10,2.1786466196497407e-12,60.58948894989182,28.51480244115302,1.0,0.987148496155731,0.012851503844268907,0.0,1.4464178807789338e-10,2.17864661964974e-12,3.151606738666751e-05,8.250663749583512e-07,60.58948894989182,28.51480244115302,50.7809698729608,50.78093996419608,0.0,0.0659999824780232,0.00038312051922497923,1.9041841752205606e-06,0.00038312051922497923,1.9041841752205593e-06,2.64
1.4731612840094765e-10,2.2274624977847535e-12,3.1865432819991294e-05,8.373806171932922e-07,1.473161284009477e-10,2.227462497784754e-12,60.58948576013574,28.51480253276559,1.0,0.9871001315556528,0.012899868444347054,0.0,1.4731612840094763e-10,2.227462497784753e-12,3.186543281999129e-05,8.37380617193292e-07,60.58948576013574,28.51480253276559,50.780969164066626,50.78093996263833,0.0,0.0659999824780232,0.00038590596511826235,1.924963618190961e-06,0.00038590596511826235,1.9249636181909603e-06,2.65
1.5002924631646968e-10,2.277177854262842e-12,3.221729608704308e-05,8.498302811389851e-07,1.5002924631646973e-10,2.2771778542628423e-12,60.58948255863845,28.514802624178497,1.0,0.987051769325162,0.01294823067483792,0.0,1.5002924631646962e-10,2.2771778542628415e-12,3.221729608704308e-05,8.49830281138985e-07,60.58948255863845,28.514802624178497,50.78096845009143,50.780939961003504,0.0,0.0659999824780232,0.00038870061913382327,1.945887021085704e-06,0.00038870061913382327,1.9458870210857033e-06,2.66
1.5278154849156826e-10,2.3278056595302486e-12,3.257166501314482e-05,8.624163210840224e-07,1.527815484915683e-10,2.327805659530249e-12,60.58947934540086,28.51480271539108,1.0,0.9870034094641423,0.012996590535857598,0.0,1.5278154849156819e-10,2.3278056595302482e-12,3.2571665013144816e-05,8.624163210840222e-07,60.58947934540086,28.51480271539108,50.78096773101894,50.780939959291075,0.0,0.0659999824780232,0.000391504472260534,1.966954789191049e-06,0.000391504472260534,1.966954789191047e-06,2.67
1.555734442141502e-10,2.379359017356384e-12,3.292854741280922e-05,8.751396941645553e-07,1.5557344421415022e-10,2.3793590173563846e-12,60.58947612042382,28.51480280640268,1.0,0.9869550519724777,0.013044948027522187,0.0,1.5557344421415012e-10,2.3793590173563837e-12,3.292854741280922e-05,8.751396941645551e-07,60.58947612042382,28.51480280640268,50.78096700683293,50.78093995750052,0.0,0.0659999824780232,0.0003943175154971909,1.9881673269605677e-06,0.0003943175154971909,1.988167326960567e-06,2.68
1.584053453994734e-10,2.431851165592381e-12,3.328795108975284e-05,8.880013603590424e-07,1.5840534539947345e-10,2.431851165592382e-12,60.58947288370822,28.514802897212636,1.0,0.9869066968500522,0.013093303149947761,0.0,1.5840534539947335e-10,2.4318511655923806e-12,3.3287951089752834e-05,8.880013603590422e-07,60.58947288370822,28.514802897212636,50.780966277517166,50.780939955631304,0.0,0.0659999824780232,0.00039713973985250177,2.0095250380173243e-06,0.00039713973985250177,2.009525038017323e-06,2.69
1.6127766659670195e-10,2.4852954769296865e-12,3.3649883836909424e-05,9.010022824830075e-07,1.6127766659670198e-10,2.485295476929687e-12,60.589469635254936,28.514802987820282,1.0,0.9868583440967494,0.013141655903250414,0.0,1.6127766659670188e-10,2.485295476929686e-12,3.364988383690942e-05,9.010022824830073e-07,60.589469635254936,28.514802987820282,50.78096554305545,50.7809399536829,0.0,0.0659999824780232,0.0003999711363450749,2.0310283251560542e-06,0.0003999711363450749,2.031028325156053e-06,2.7
1.641908249954591e-10,2.5397054596586137e-12,3.401435343644292e-05,9.141434261837864e-07,1.6419082499545912e-10,2.539705459658614e-12,60.58946637506485,28.514803078224958,1.0,0.9868099937124537,0.01319000628754621,0.0,1.6419082499545902e-10,2.5397054596586133e-12,3.401435343644292e-05,9.141434261837864e-07,60.58946637506485,28.514803078224958,50.7809648034316,50.78093995165481,0.0,0.0659999824780232,0.0004028116960034065,2.0526775903453456e-06,0.0004028116960034065,2.0526775903453447e-06,2.71
1.6714524043238228e-10,2.5950947584269363e-12,3.4381367659760867e-05,9.274257599352847e-07,1.6714524043238233e-10,2.595094758426937e-12,60.58946310313883,28.514803168426003,1.0,0.9867616456970486,0.013238354302951226,0.0,1.6714524043238223e-10,2.5950947584269355e-12,3.438136765976086e-05,9.274257599352847e-07,60.58946310313883,28.514803168426003,50.78096405862946,50.78093994954646,0.0,0.0659999824780232,0.0004056614098658698,2.074473234729823e-06,0.0004056614098658698,2.0744732347298217e-06,2.72
1.7014133539767638e-10,2.6514771549984403e-12,3.475093426752741e-05,9.408502550327257e-07,1.7014133539767643e-10,2.651477154998441e-12,60.58945981947775,28.514803258422763,1.0,0.9867133000504184,0.013286699949581517,0.0,1.7014133539767633e-10,2.6514771549984395e-12,3.47509342675274e-05,9.408502550327255e-07,60.58945981947775,28.514803258422763,50.78096330863287,50.780939947357346,0.0,0.0659999824780232,0.0004085202689807019,2.0964156586323226e-06,0.0004085202689807019,2.0964156586323213e-06,2.73
1.7317951872257883e-10,2.708867671430508e-12,3.5123060999116154e-05,9.544178895950592e-07,1.731795187225789e-10,2.70886767143051e-12,60.5894565240825,28.51480334821457,1.0,0.9866649567724468,0.013335043227553129,0.0,1.7317951872257885e-10,2.7088676714305087e-12,3.512306099911614e-05,9.544178895950592e-07,60.5894565240825,28.51480334821457,50.780962553425745,50.78093994508693,0.0,0.0659999824780232,0.0004113882644159096,2.1185052592771236e-06,0.0004113882644159096,2.1185052592771223e-06,2.74
1.762601689445466e-10,2.767283695022717e-12,3.549775556185421e-05,9.681296526465067e-07,1.7626016894454667e-10,2.7672836950227186e-12,60.58945321695395,28.514803437800765,1.0,0.9866166158630179,0.01338338413698204,0.0,1.7626016894454662e-10,2.7672836950227173e-12,3.549775556185419e-05,9.681296526465067e-07,60.58945321695395,28.514803437800765,50.78096179299204,50.78093994273466,0.0,0.0659999824780232,0.00041426538726936754,2.1407424284681588e-06,0.00041426538726936754,2.140742428468157e-06,2.75
1.7938377019052805e-10,2.8267358000663143e-12,3.587502571896461e-05,9.819865107426315e-07,1.7938377019052813e-10,2.8267358000663163e-12,60.589449898092965,28.514803527180693,1.0,0.9865682773220156,0.013431722677984375,0.0,1.7938377019052805e-10,2.826735800066315e-12,3.58750257189646e-05,9.819865107426315e-07,60.589449898092965,28.514803527180693,50.7809610273156,50.780939940300016,0.0,0.0659999824780232,0.0004171516285862452,2.1631275715663515e-06,0.0004171516285862452,2.16312757156635e-06,2.7600000000000002
1.8255075489116615e-10,2.8872383743225124e-12,3.625487918779173e-05,9.95989446593038e-07,1.8255075489116625e-10,2.8872383743225136e-12,60.58944656750044,28.514803616353692,1.0,0.9865199411493238,0.013480058850676166,0.0,1.8255075489116617e-10,2.887238374322513e-12,3.625487918779172e-05,9.95989446593038e-07,60.58944656750044,28.514803616353692,50.780960256380354,50.78093993778245,0.0,0.0659999824780232,0.0004200469794545695,2.1856610855259556e-06,0.0004200469794545695,2.185661085525954e-06,2.77
1.8576155814852542e-10,2.94880594746913e-12,3.663732367499298e-05,1.0101394457060783e-06,1.857615581485255e-10,2.948805947469132e-12,60.589443225177234,28.5148037053191,1.0,0.9864716073448264,0.01352839265517345,0.0,1.8576155814852542e-10,2.9488059474691306e-12,3.6637323674992965e-05,1.0101394457060783e-06,60.589443225177234,28.5148037053191,50.78095948017026,50.78093993518145,0.0,0.0659999824780232,0.00042295143097218234,2.208343366488262e-06,0.00042295143097218234,2.2083433664882604e-06,2.7800000000000002
1.8901661774287707e-10,3.0114531918434534e-12,3.7022366876552046e-05,1.024437496383544e-06,1.8901661774287715e-10,3.0114531918434546e-12,60.58943987112424,28.514803794076258,1.0,0.9864232759084077,0.013576724091592251,0.0,1.8901661774287707e-10,3.0114531918434538e-12,3.702236687655204e-05,1.024437496383544e-06,60.58943987112424,28.514803794076258,50.7809586986693,50.78093993249645,0.0,0.0659999824780232,0.00042586497424672775,2.23117480978381e-06,0.00042586497424672775,2.2311748097838086e-06,2.79
1.9231637413948687e-10,3.0751949231851176e-12,3.7410016477792386e-05,1.0388845897153666e-06,1.9231637413948695e-10,3.0751949231851192e-12,60.58943650534231,28.514803882624506,1.0,0.9863749468399513,0.0136250531600486,0.0,1.9231637413948687e-10,3.075194923185118e-12,3.741001647779238e-05,1.0388845897153664e-06,60.58943650534231,28.514803882624506,50.78095791186147,50.78093992972693,0.0,0.0659999824780232,0.0004287876003956408,2.254155809934604e-06,0.0004287876003956408,2.2541558099346022e-06,2.8000000000000003
1.9566127049540035e-10,3.1400461013789657e-12,3.780028015339039e-05,1.0534817195743066e-06,1.9566127049540043e-10,3.1400461013789673e-12,60.58943312783236,28.514803970963182,1.0,0.9863266201393414,0.013673379860658504,0.0,1.9566127049540035e-10,3.140046101378966e-12,3.7800280153390386e-05,1.0534817195743064e-06,60.58943312783236,28.514803970963182,50.78095711973078,50.78093992687233,0.0,0.0659999824780232,0.00043171930054613475,2.2772867606563214e-06,0.00043171930054613475,2.27728676065632e-06,2.81
1.9905175266623024e-10,3.2060218311979306e-12,3.819316556738891e-05,1.0682298826106544e-06,1.9905175266623032e-10,3.2060218311979322e-12,60.58942973859522,28.514804059091635,1.0,0.986278295806462,0.013721704193537977,0.0,1.9905175266623024e-10,3.2060218311979306e-12,3.8193165567388906e-05,1.0682298826106544e-06,60.58942973859522,28.514804059091635,50.78095632226125,50.780939923932124,0.0,0.0659999824780232,0.0004346600658351902,2.300568054860534e-06,0.0004346600658351902,2.3005680548605325e-06,2.82
2.0248826921294273e-10,3.2731373630459017e-12,3.8588680373210486e-05,1.0831300782469244e-06,2.024882692129428e-10,3.2731373630459033e-12,60.58942633763179,28.5148041470092,1.0,0.9862299738411969,0.013770026158803026,0.0,2.0248826921294273e-10,3.273137363045902e-12,3.858868037321047e-05,1.0831300782469242e-06,60.58942633763179,28.5148041470092,50.780955519436944,50.78093992090575,0.0,0.0659999824780232,0.000437609887409542,2.324000084656914e-06,0.000437609887409542,2.324000084656913e-06,2.83
2.0597127140864336e-10,3.3414080937005864e-12,3.8986832213670666e-05,1.0981833086725468e-06,2.0597127140864343e-10,3.341408093700588e-12,60.58942292494295,28.514804234715218,1.0,0.9861816542434303,0.013818345756569645,0.0,2.059712714086434e-10,3.3414080937005864e-12,3.898683221367065e-05,1.0981833086725468e-06,60.58942292494295,28.514804234715218,50.78095471124194,50.78093991779267,0.0,0.0659999824780232,0.0004405687564256678,2.34758324135545e-06,0.0004405687564256678,2.3475832413554488e-06,2.84
2.0950121324536472e-10,3.4108495670564e-12,3.9387628720991475e-05,1.1133905788385704e-06,2.095012132453648e-10,3.4108495670564015e-12,60.589419500529566,28.51480432220903,1.0,0.9861333370130461,0.013866662986953833,0.0,2.0950121324536472e-10,3.4108495670564e-12,3.938762872099147e-05,1.1133905788385704e-06,60.589419500529566,28.51480432220903,50.78095389766032,50.780939914592345,0.0,0.0659999824780232,0.00044353666404977623,2.371317915468662e-06,0.00044353666404977623,2.371317915468661e-06,2.85
2.1307855144085141e-10,3.4814774748673134e-12,3.9791077516814635e-05,1.1287528964523492e-06,2.130785514408515e-10,3.481477474867315e-12,60.589416064392516,28.514804409489987,1.0,0.9860850221499283,0.013914977850071576,0.0,2.1307855144085141e-10,3.4814774748673142e-12,3.979107751681463e-05,1.128752896452349e-06,60.589416064392516,28.514804409489987,50.78095307867619,50.780939911304216,0.0,0.0659999824780232,0.0004465136014577945,2.395204496713811e-06,0.0004465136014577945,2.39520449671381e-06,2.86
2.167037454453481e-10,3.5533076574897486e-12,4.019718621221501e-05,1.1442712719722459e-06,2.167037454453482e-10,3.5533076574897503e-12,60.58941261653268,28.514804496557417,1.0,0.9860367096539611,0.013963290346038852,0.0,2.167037454453481e-10,3.5533076574897486e-12,4.0197186212215e-05,1.1442712719722457e-06,60.58941261653268,28.514804496557417,50.7809522542737,50.78093990792773,0.0,0.0659999824780232,0.000449499559835357,2.4192433740151183e-06,0.000449499559835357,2.4192433740151166e-06,2.87
2.203772574483846e-10,3.6263561046254252e-12,4.060596240771383e-05,1.1599467186023213e-06,2.2037725744838468e-10,3.6263561046254264e-12,60.589409156950914,28.51480458341067,1.0,0.9859883995250284,0.014011600474971641,0.0,2.203772574483846e-10,3.6263561046254252e-12,4.060596240771382e-05,1.159946718602321e-06,60.589409156950914,28.51480458341067,50.78095142443697,50.78093990446235,0.0,0.0659999824780232,0.00045249453037779253,2.4434349355059704e-06,0.0004524945303777925,2.443434935505969e-06,2.88
2.2409955238556378e-10,3.700638956064251e-12,4.101741369329217e-05,1.1757802522870349e-06,2.2409955238556388e-10,3.700638956064253e-12,60.58940568564812,28.514804670049084,1.0,0.9859400917630141,0.014059908236985916,0.0,2.2409955238556378e-10,3.700638956064251e-12,4.101741369329216e-05,1.1757802522870347e-06,60.58940568564812,28.514804670049084,50.780950589150194,50.78093990090752,0.0,0.0659999824780232,0.0004554985042901133,2.467779568531142e-06,0.0004554985042901133,2.4677795685311412e-06,2.89
2.2787109794534646e-10,3.776172502427176e-12,4.143154764840416e-05,1.1917728917059346e-06,2.2787109794534653e-10,3.776172502427178e-12,60.58940220262515,28.514804756472003,1.0,0.9858917863678023,0.014108213632197634,0.0,2.2787109794534646e-10,3.776172502427176e-12,4.143154764840415e-05,1.1917728917059346e-06,60.58940220262515,28.514804756472003,50.78094974839755,50.78093989726267,0.0,0.0659999824780232,0.00045851147278700203,2.4922776596490007e-06,0.00045851147278700203,2.4922776596489994e-06,2.9
2.3169236457583956e-10,3.852973185909082e-12,4.184837184199048e-05,1.2079256582683591e-06,2.3169236457583964e-10,3.852973185909084e-12,60.5893987078829,28.51480484267877,1.0,0.9858434833392772,0.01415651666072276,0.0,2.3169236457583956e-10,3.852973185909083e-12,4.184837184199046e-05,1.207925658268359e-06,60.5893987078829,28.51480484267877,50.780948902163246,50.780939893527254,0.0,0.0659999824780232,0.00046153342709280093,2.516929594633727e-06,0.00046153342709280093,2.516929594633726e-06,2.91
2.3556382549158107e-10,3.931057601021631e-12,4.226789383249151e-05,1.224239576108126e-06,2.355638254915812e-10,3.931057601021632e-12,60.58939520142223,28.514804928668728,1.0,0.9857951826773226,0.014204817322677242,0.0,2.3556382549158107e-10,3.931057601021631e-12,4.22678938324915e-05,1.2242395761081257e-06,60.58939520142223,28.514804928668728,50.780948050431505,50.78093988970073,0.0,0.0659999824780232,0.0004645643584414986,2.541735758477522e-06,0.0004645643584414986,2.541735758477521e-06,2.92
2.3948595668032797e-10,4.010442495336159e-12,4.269012116786091e-05,1.2407156720782336e-06,2.3948595668032807e-10,4.0104424953361605e-12,60.58939168324402,28.514805014441215,1.0,0.9857468843818229,0.014253115618177032,0.0,2.3948595668032797e-10,4.010442495336159e-12,4.2690121167860894e-05,1.2407156720782334e-06,60.58939168324402,28.514805014441215,50.78094719318656,50.780939885782516,0.0,0.0659999824780232,0.0004676042580767192,2.566696535392827e-06,0.0004676042580767192,2.566696535392826e-06,2.93
2.4345923690984124e-10,4.0911447702265214e-12,4.3115061385578705e-05,1.2573549757455517e-06,2.434592369098413e-10,4.091144770226523e-12,60.589388153349155,28.51480509999558,1.0,0.9856985884526618,0.014301411547338069,0.0,2.4345923690984124e-10,4.0911447702265214e-12,4.311506138557869e-05,1.2573549757455513e-06,60.589388153349155,28.51480509999558,50.780946330412704,50.78093988177208,0.0,0.0659999824780232,0.00047065311725170967,2.5918123088145303e-06,0.00047065311725170967,2.5918123088145286e-06,2.94
2.474841477346738e-10,4.173181481611995e-12,4.3542722012664876e-05,1.2741585193855207e-06,2.474841477346739e-10,4.173181481611996e-12,60.58938461173849,28.514805185331163,1.0,0.9856502948897237,0.014349705110276289,0.0,2.474841477346738e-10,4.173181481611995e-12,4.354272201266487e-05,1.2741585193855205e-06,60.58938461173849,28.514805185331163,50.780945462094195,50.78093987766884,0.0,0.0659999824780232,0.0004737109272293282,2.617083461402186e-06,0.0004737109272293282,2.6170834614021847e-06,2.95
2.515611735029558e-10,4.256569840700113e-12,4.39731105656925e-05,1.2911273379768433e-06,2.5156117350295583e-10,4.256569840700115e-12,60.5893810584129,28.514805270447308,1.0,0.9856020036928922,0.014397996307107622,0.0,2.515611735029558e-10,4.256569840700113e-12,4.397311056569249e-05,1.291127337976843e-06,60.5893810584129,28.514805270447308,50.78094458821534,50.78093987347224,0.0,0.0659999824780232,0.00047677767928203194,2.642510375042223e-06,0.00047677767928203194,2.6425103750422218e-06,2.96
