Time,EpoR,SAv,SAv_EpoR,SAv_EpoRi,dSAvi,dSAve,kt,Bmax_SAv,kon_SAv,koff_SAv,kex_SAv,kdi,kde,SAv_medium,SAv_cells,medium,cellsurface,cell,reaction_1,reaction_2,reaction_3,reaction_4,reaction_5,reaction_6,reaction_7,reaction_8
1.44,75.75659150064477,999.0437913896918,0.24340849935762537,0.005745629818431597,8.84341153909392e-06,4.5637724601994045e-05,0.0329366,76.0,2.29402e-06,0.00679946,0.01101,0.00317871,0.0164042,999.0438370274164,0.005754473229970691,1.0,1.0,1.0,2.5031816000000005,2.495164551620137,0.17362095927847232,0.0016550463550421995,0.008017048379942365,6.325938430093188e-05,1.82636909601467e-05,9.425246066751561e-05
1.45,75.75495235796366,999.0420724434914,0.24504764203881504,0.005824300480218946,9.027297676728182e-06,4.658669603348039e-05,0.0329366,76.0,2.29402e-06,0.00679946,0.01101,0.00317871,0.0164042,999.0421190301875,0.005833327777895674,1.0,1.0,1.0,2.5031816000000005,2.495110563833306,0.17361690392366602,0.0016661916401372414,0.008071036166775637,6.412554828721061e-05,1.8513762179476766e-05,9.554298993760765e-05
1.46,75.7533139070213,999.0403536579557,0.24668609298126376,0.005903486759489347,9.213692719659054e-06,4.754861503938109e-05,0.0329366,76.0,2.29402e-06,0.00679946,0.01101,0.00317871,0.0164042,999.0404012065708,0.005912700452209005,1.0,1.0,1.0,2.5031816000000005,2.495056598829998,0.1736128501950469,0.0016773322217823838,0.008125001170086693,6.499738922197772e-05,1.876547239725638e-05,9.684197750001515e-05
1.47,75.7516761475266,999.0386350330783,0.24832385247603378,0.005983188270789564,9.402613050573026e-06,4.852356616495686e-05,0.0329366,76.0,2.29402e-06,0.00679946,0.01101,0.00317871,0.0164042,999.0386835566445,0.005992590883840137,1.0,1.0,1.0,2.5031816000000005,2.495002656600625,0.17360879809193683,0.0016884681019566927,0.008178943399462135,6.58749028613931e-05,1.9018820388241495e-05,9.814941703168617e-05
1.48,75.75003907918865,999.0369165688526,0.24996092081406393,0.006063404628882279,9.594075039762275e-06,4.951163389150577e-05,0.0329366,76.0,2.29402e-06,0.00679946,0.01101,0.00317871,0.0164042,999.0369660804864,0.006072998703922042,1.0,1.0,1.0,2.5031816000000005,2.4949487371356054,0.17360474761365785,0.001699599282638395,0.008232862864484498,6.67580849639939e-05,1.927380492787439e-05,9.94653022131107e-05
1.49,75.74840270171661,999.035198265272,0.25159729828616967,0.006144135448746087,9.788095045124672e-06,5.0512902636363217e-05,0.0329366,76.0,2.29402e-06,0.00679946,0.01101,0.00317871,0.0164042,999.0352487781746,0.006153923543791212,1.0,1.0,1.0,2.5031816000000005,2.4948948404253595,0.1736006987595323,0.0017107257658048793,0.008286759574732256,6.764693129069443e-05,1.9530424792283676e-05,0.00010078962672832057
1.5,75.74676701481982,999.0334801223299,0.25323298518304305,0.0062253803455755,9.984689412163782e-06,5.152745675290199e-05,0.0329366,76.0,2.29402e-06,0.00679946,0.01101,0.00317871,0.0164042,999.0335316497867,0.0062353650349876635,1.0,1.0,1.0,2.5031816000000005,2.494840966460315,0.17359665152888296,0.0017218475534326939,0.008340633539779816,6.854143760478625e-05,1.9788678758284297e-05,0.00010212238426488961
1.51,75.74513201820768,999.0317621400197,0.2548679817952526,0.006307138934780942,1.0183874473988858e-05,5.25553805305322e-05,0.0329366,76.0,2.29402e-06,0.00679946,0.01101,0.00317871,0.0164042,999.0318146954003,0.006317322809254931,1.0,1.0,1.0,2.5031816000000005,2.4947871152308996,0.17359260592103265,0.0017329646474975484,0.008394484769197517,6.944159967193818e-05,2.0048565603377527e-05,0.00010346356851393354
1.52,75.74349771158975,999.030044318335,0.2565022884132436,0.006389410831988755,1.0385666551314851e-05,5.3596758194701324e-05,0.0329366,76.0,2.29402e-06,0.00679946,0.01101,0.00317871,0.0164042,999.0300979150932,0.00639979649854007,1.0,1.0,1.0,2.5031816000000005,2.494733286727547,0.1735885619353047,0.0017440770499743132,0.00844831327255164,7.034741326019619e-05,2.0310084105750973e-05,0.00010481317317010994
1.53,75.74186409467573,999.0283266572688,0.2581359053273377,0.006472195653041194,1.0590081952462398e-05,5.46516739068942e-05,0.0329366,76.0,2.29402e-06,0.00679946,0.01101,0.00317871,0.0164042,999.0283813089428,0.006482785734993657,1.0,1.0,1.0,2.5031816000000005,2.494679480940697,0.17358451957102267,0.0017551847628370198,0.008502119059404392,7.125887413998356e-05,2.0573233044278575e-05,0.00010617119193161835
1.54,75.74023116717541,999.0266091568146,0.2597688328277334,0.006555493013996432,1.0797136973357832e-05,5.572021176463299e-05,0.0329366,76.0,2.29402e-06,0.00679946,0.01101,0.00317871,0.0164042,999.0266648770264,0.00656629015096979,1.0,1.0,1.0,2.5031816000000005,2.4946256978607897,0.17358047882751024,0.0017662877880588602,0.008555902139313924,7.217597808410072e-05,2.08380111985206e-05,0.00010753761850020029
1.55,75.7385989287987,999.0248918169659,0.26140107120450556,0.006639302531128554,1.1006847897533177e-05,5.680245580147724e-05,0.0329366,76.0,2.29402e-06,0.00679946,0.01101,0.00317871,0.0164042,999.0249486194217,0.0066503093790260875,1.0,1.0,1.0,2.5031816000000005,2.4945719374782716,0.17357643970409165,0.0017773861276121875,0.00860966252183432,7.309872086772539e-05,2.1104417348723645e-05,0.00010891244658113903
1.56,75.73696737925566,999.0231746377158,0.2630326207476057,0.006723623820927561,1.1219230996126148e-05,5.7898489987023835e-05,0.0329366,76.0,2.29402e-06,0.00679946,0.01101,0.00317871,0.0164042,999.0232325362058,0.0067348430519236875,1.0,1.0,1.0,2.5031816000000005,2.494518199783592,0.1735724022000912,0.001788479783468515,0.00866340021651559,7.402709826841245e-05,2.1372450275820645e-05,0.0001102956698832599
1.57,75.73533651825646,999.0214576190577,0.264663481746862,0.00680845650009937,1.1434302527880154e-05,5.900839822690702e-05,0.0329366,76.0,2.29402e-06,0.00679946,0.01101,0.00317871,0.0164042,999.021516627456,0.00681989080262725,1.0,1.0,1.0,2.5031816000000005,2.494464484767206,0.1735683663148336,0.0017995687575985183,0.008717115232903696,7.496110606609406e-05,2.164210876143087e-05,0.0001116872821189301
1.58,75.7337063455114,999.0197407609849,0.26629365449197906,0.006893800185565812,1.1652078739144294e-05,6.013226436279837e-05,0.0329366,76.0,2.29402e-06,0.00679946,0.01101,0.00317871,0.0164042,999.0198008932492,0.006905452264304957,1.0,1.0,1.0,2.5031816000000005,2.4944107924195706,0.17356433204764374,0.0018106530519720319,0.008770807580540519,7.59007400430796e-05,2.19133915878599e-05,0.0001130872770040587
1.59,75.73207686073088,999.0180240634905,0.2679231392725382,0.006979654494464634,1.187257586387336e-05,6.127017217240684e-05,0.0329366,76.0,2.29402e-06,0.00679946,0.01101,0.00317871,0.0164042,999.0180853336627,0.006991527070328508,1.0,1.0,1.0,2.5031816000000005,2.494357122731149,0.17356029939784692,0.0018217326685580526,0.008824477268963883,7.684599598405563e-05,2.218629753809968e-05,0.00011449564825809676
1.6,75.73044806362465,999.0163075265683,0.26955193637884955,0.007066019042372641,1.209581023943683e-05,6.242220596712803e-05,0.0329366,76.0,2.29402e-06,0.00679946,0.01101,0.00317871,0.0164042,999.0163699487742,0.007078114852612077,1.0,1.0,1.0,2.5031816000000005,2.49430347569238,0.17355626836476687,0.0018328076093305325,0.008878124307735618,7.779686965652278e-05,2.2460825390180335e-05,0.00011591238957488927
1.61,75.72881995390335,999.0145911502112,0.2711800461001973,0.007152893446964329,1.2321798068162661e-05,6.3588449361456e-05,0.0329366,76.0,2.29402e-06,0.00679946,0.01101,0.00317871,0.0164042,999.0146547386606,0.007165215245032492,1.0,1.0,1.0,2.5031816000000005,2.4942498512937337,0.17355223894772934,0.0018438778762564477,0.008931748706383759,7.875335685107726e-05,2.273697392879998e-05,0.00011733749468269225
1.62,75.7271925312783,999.0128749344126,0.27280746872530554,0.007240277327040301,1.2550555480661404e-05,6.476898559977654e-05,0.0329366,76.0,2.29402e-06,0.00679946,0.01101,0.00317871,0.0164042,999.0129397033982,0.0072528278825209624,1.0,1.0,1.0,2.5031816000000005,2.494196249525701,0.1735482111460616,0.001854943471298966,0.008985350474417899,7.971545337071372e-05,2.3014741942236273e-05,0.00011877095732823451
1.6300000000000001,75.72556579546037,999.0111588791654,0.2744342045432888,0.007328170300545724,1.2782098664976192e-05,6.596389822286473e-05,0.0329366,76.0,2.29402e-06,0.00679946,0.01101,0.00317871,0.0164042,999.0112248430636,0.0073409523992107005,1.0,1.0,1.0,2.5031816000000005,2.49414267037876,0.17354418495908994,0.0018660043964239107,0.009038929621360487,8.068315500900842e-05,2.3294128216047697e-05,0.00012021277124421216
1.6400000000000001,75.72393974616057,999.0094429844629,0.2760602538431393,0.0074165719856397385,1.3016443796882444e-05,6.717327070818631e-05,0.0329366,76.0,2.29402e-06,0.00679946,0.01101,0.00317871,0.0164042,999.0095101577336,0.007429588429436621,1.0,1.0,1.0,2.5031816000000005,2.4940891138433923,0.17354016038614098,0.001877060653596272,0.009092486156729944,8.165645756189353e-05,2.3575131536472893e-05,0.0001216629301668314
1.6500000000000001,75.72231438309004,999.0077272502983,0.27768561691372656,0.007505482000695453,1.3253607039887864e-05,6.839718646989767e-05,0.0329366,76.0,2.29402e-06,0.00679946,0.01101,0.00317871,0.0164042,999.0077956474848,0.007518735607735341,1.0,1.0,1.0,2.5031816000000005,2.4940355799100837,0.1735361374265417,0.0018881122447802073,0.009146020090040648,8.263535682765695e-05,2.3857750690430644e-05,0.00012312142783580836
1.6600000000000001,75.72068970596001,999.0060116766648,0.2793102940437978,0.007594899964299954,1.349360454523244e-05,6.963572885884586e-05,0.0329366,76.0,2.29402e-06,0.00679946,0.01101,0.00317871,0.0164042,999.0060813123937,0.007608393568845186,1.0,1.0,1.0,2.5031816000000005,2.4939820685693226,0.1735321160796192,0.0018991591719390414,0.009199531430802953,8.36198486069425e-05,2.4141984465519906e-05,0.0001245882579943693
1.67,75.71906571448189,999.0042962635556,0.2809342855219776,0.007684825495254296,1.3736452451888437e-05,7.088898116256853e-05,0.0329366,76.0,2.29402e-06,0.00679946,0.01101,0.00317871,0.0164042,999.0043671525368,0.007698561947706185,1.0,1.0,1.0,2.5031816000000005,2.4939285798116044,0.17352809634470096,0.0019102014370352657,0.009253020188523168,8.460992870274981e-05,2.4427831650019784e-05,0.00012606341438925052
1.68,75.71744240836713,999.0025810109636,0.2825575916367682,0.007775258212573514,1.398216688656042e-05,7.215702660529409e-05,0.0329366,76.0,2.29402e-06,0.00679946,0.01101,0.00317871,0.0164042,999.0026531679902,0.007789240379460074,1.0,1.0,1.0,2.5031816000000005,2.4938751136274253,0.17352407822111468,0.00192123904203054,0.00930648637270358,8.56055929204344e-05,2.4715291032889553e-05,0.00012754689077069844
1.69,75.7158197873274,999.0008659188823,0.2841802126765492,0.007866197735486606,1.423076396368523e-05,7.343994834794152e-05,0.0329366,76.0,2.29402e-06,0.00679946,0.01101,0.00317871,0.0164042,999.0009393588306,0.00788042849945029,1.0,1.0,1.0,2.5031816000000005,2.493821670007288,0.1735200617081885,0.0019322719888856892,0.009359929992842431,8.660683706770754e-05,2.500436140376863e-05,0.00012903868089246938
1.7,75.71419785107442,998.9991509873043,0.2858021489295779,0.00795764368343655,1.4482259785431985e-05,7.473782948812043e-05,0.0329366,76.0,2.29402e-06,0.00679946,0.01101,0.00317871,0.0164042,998.9992257251338,0.007972125943221983,1.0,1.0,1.0,2.5031816000000005,2.4937682489416977,0.17351604680525065,0.0019433002795607077,0.009413351058433937,8.761365695463643e-05,2.52950415529766e-05,0.00013053877851182987
1.71,75.71257659932004,998.9974362162232,0.2874234006839889,0.008049595676080296,1.4736670441702097e-05,7.605075306013115e-05,0.0329366,76.0,2.29402e-06,0.00679946,0.01101,0.00317871,0.0164042,998.9975122669762,0.008064332346521997,1.0,1.0,1.0,2.5031816000000005,2.493714850421165,0.17351203351162978,0.0019543239160147554,0.009466749578968271,8.862604839364406e-05,2.5587330271513196e-05,0.00013204717738955638
1.72,75.71095603177628,998.9957216056316,0.2890439682277946,0.008142053333288761,1.4994012010129259e-05,7.73788020349646e-05,0.0329366,76.0,2.29402e-06,0.00679946,0.01101,0.00317871,0.0164042,998.9957989844337,0.00815704734529889,1.0,1.0,1.0,2.5031816000000005,2.4936614744362027,0.17350802182665476,0.00196534290020616,0.009520125563931581,8.964400719950927e-05,2.5881226351058317e-05,0.0001335638712899355
1.73,75.70933614815523,998.9940071555229,0.2906638518488846,0.00823501627514684,1.5254300556079448e-05,7.87220593203024e-05,0.0329366,76.0,2.29402e-06,0.00679946,0.01101,0.00317871,0.0164042,998.9940858775823,0.00825027057570292,1.0,1.0,1.0,2.5031816000000005,2.49360812097733,0.17350401174965477,0.001976357234092417,0.009573479022805973,9.066752918936672e-05,2.6176728583972015e-05,0.00013508885398076382
1.74,75.70771694816912,998.99229286589,0.29228305183502623,0.008328484121953403,1.5517552132650927e-05,8.008060776051676e-05,0.0329366,76.0,2.29402e-06,0.00679946,0.01101,0.00317871,0.0164042,998.9923729464978,0.008344001674086055,1.0,1.0,1.0,2.5031816000000005,2.493554790035067,0.1735000032799592,0.0019873669196301875,0.009626809965069526,9.169661018270697e-05,2.64738357632945e-05,0.00013662211923334803
1.75,75.70609843153032,998.990578736726,0.2939015684738643,0.008422456494221285,1.578378278067424e-05,8.145453013667063e-05,0.0329366,76.0,2.29402e-06,0.00679946,0.01101,0.00317871,0.0164042,998.9906601912561,0.00843824027700196,1.0,1.0,1.0,2.5031816000000005,2.493501481599942,0.1734959964168979,0.0019983719587753014,0.009680118400196279,9.273124600137636e-05,2.677254668274614e-05,0.00013816366082250483
1.76,75.70448059795129,998.9888647680237,0.29551940205292104,0.008516933012677303,1.6053008528712218e-05,8.284390916651751e-05,0.0329366,76.0,2.29402e-06,0.00679946,0.01101,0.00317871,0.0164042,998.9889476119329,0.008532986021206015,1.0,1.0,1.0,2.5031816000000005,2.4934481956624825,0.17349199115980077,0.0020093723534827545,0.00973340433765624,9.377143246957711e-05,2.707286013672747e-05,0.000139713472526561
1.77,75.70286344714465,998.9871509597763,0.2971365528595963,0.008611913298262238,1.6325245393059975e-05,8.424882750450162e-05,0.0329366,76.0,2.29402e-06,0.00679946,0.01101,0.00317871,0.0164042,998.9872352086038,0.008628238543655298,1.0,1.0,1.0,2.5031816000000005,2.4933949322132247,0.1734879875079982,0.0020203681057067106,0.00978666778691538,9.481716541386725e-05,2.737477492031916e-05,0.00014127154812735343
1.78,75.70124697882228,998.985437311977,0.2987530211819964,0.008707396970332406,1.6600509497289827e-05,8.566936835868692e-05,0.0329366,76.0,2.29402e-06,0.00679946,0.01101,0.00317871,0.0164042,998.9855229813453,0.008723997479829696,1.0,1.0,1.0,2.5031816000000005,2.4933416912426782,0.1734839854608189,0.0020313592174061373,0.009839908757462944,9.58684406433598e-05,2.7678289823565322e-05,0.00014283788138072685
1.79,75.6996311926973,998.9837238246186,0.300368807307016,0.008803383650821228,1.687881679562543e-05,8.710561406318871e-05,0.0329366,76.0,2.29402e-06,0.00679946,0.01101,0.00317871,0.0164042,998.9838109302326,0.008820262467616854,1.0,1.0,1.0,2.5031816000000005,2.493288472741394,0.17347998501759432,0.002042345690531763,0.009893127258748264,9.692525399554173e-05,2.7983403644701945e-05,0.0001444124660848016
1.8,75.69801608848296,998.9820104976939,0.3019839115213823,0.008899872961973082,1.7160183223576825e-05,8.855764685554797e-05,0.0329366,76.0,2.29402e-06,0.00679946,0.01101,0.00317871,0.0164042,998.9820990553408,0.00891703314519666,1.0,1.0,1.0,2.5031816000000005,2.493235276699928,0.1734759861776563,0.002053327527033178,0.009946323300215162,9.798760131132365e-05,2.8290115182953455e-05,0.00014599529604279884
1.81,75.69640166589234,998.9802973311959,0.3035983341120278,0.00899686452553589,1.7444624751608883e-05,9.002554915369515e-05,0.0329366,76.0,2.29402e-06,0.00679946,0.01101,0.00317871,0.0164042,998.980387356745,0.009014309150287498,1.0,1.0,1.0,2.5031816000000005,2.49318210310883,0.17347198894033622,0.0020643047288613687,0.009999496891314215,9.905547842615014e-05,2.8598423235966188e-05,0.00014758636504979585
1.82,75.69478792463863,998.9785843251175,0.30521207536576306,0.009094357963469867,1.773215733803029e-05,9.150940331282703e-05,0.0329366,76.0,2.29402e-06,0.00679946,0.01101,0.00317871,0.0164042,998.9786758345208,0.009112090120807898,1.0,1.0,1.0,2.5031816000000005,2.493128951958653,0.17346799330496582,0.0020752772979664913,0.010052648041491993,0.00010012888117780324,2.8908326602061302e-05,0.0001491856669043524
1.83,75.69317486443515,998.9768714794517,0.306825135569277,0.009192352897947533,1.802279692899357e-05,9.300929162540663e-05,0.0329366,76.0,2.29402e-06,0.00679946,0.01101,0.00317871,0.0164042,998.9769644887433,0.009210375694876526,1.0,1.0,1.0,2.5031816000000005,2.493075823239955,0.173463999270877,0.0020862452362978763,0.01010577676019105,0.00010120780540640235,2.9219824080234803e-05,0.00015079319540851094
1.84,75.69156248499532,998.9751587941912,0.3084375150091368,0.009290848951353691,1.8316559458495087e-05,9.45252963211633e-05,0.0329366,76.0,2.29402e-06,0.00679946,0.01101,0.00317871,0.0164042,998.9752533194875,0.009309165510812185,1.0,1.0,1.0,2.5031816000000005,2.493022716943297,0.17346000683740195,0.0020972085458040254,0.010158883056849937,0.00010229224695440414,2.953291447015749e-05,0.00015240894436779624
1.85,75.68995078603268,998.9734462693291,0.31004921397178803,0.009389845746285446,1.861346084837501e-05,9.605749956709272e-05,0.0329366,76.0,2.29402e-06,0.00679946,0.01101,0.00317871,0.0164042,998.9735423268287,0.009408459207133821,1.0,1.0,1.0,2.5031816000000005,2.492969633059244,0.17345601600387328,0.0021081672284326137,0.010211966940903195,0.00010338220166660276,2.984759657217501e-05,0.00015403290759121572
1.86,75.68833976726094,998.9717339048581,0.3116602327435545,0.009489342905552195,1.891351700831736e-05,9.760598346745679e-05,0.0329366,76.0,2.29402e-06,0.00679946,0.01101,0.00317871,0.0164042,998.9718315108415,0.009508256422560512,1.0,1.0,1.0,2.5031816000000005,2.492916571578367,0.17345202676962376,0.002119121286130489,0.010265028421781357,0.00010447766539012968,3.0163869187307817e-05,0.00015566507889125934
1.87,75.68672942839389,998.970021700771,0.31327057161063826,0.009589340052175632,1.9216743835849974e-05,9.917083006378377e-05,0.0329366,76.0,2.29402e-06,0.00679946,0.01101,0.00317871,0.0164042,998.970120871601,0.009608556796011481,1.0,1.0,1.0,2.5031816000000005,2.4928635324912385,0.1734480391339865,0.0021300707208436703,0.010318067508910948,0.00010557863397445372,3.04817311172512e-05,0.0001573054520838995
1.8800000000000001,75.68511976914543,998.9683096570607,0.31488023085911965,0.009689836809389743,1.9523157216344526e-05,0.00010075212133486818,0.0329366,76.0,2.29402e-06,0.00679946,0.01101,0.00317871,0.0164042,998.968410409182,0.009709359966606088,1.0,1.0,1.0,2.5031816000000005,2.4928105157884355,0.17344405309629482,0.0021410155345173497,0.010371084211714482,0.00010668510327138108,3.080118116437527e-05,0.00015895402098859123
1.8900000000000001,75.68351078922962,998.96659777372,0.31648921077495745,0.009790832800640808,1.9832773023016518e-05,0.00010234993919677087,0.0329366,76.0,2.29402e-06,0.00679946,0.01101,0.00317871,0.0164042,998.9667001236592,0.009810665573663824,1.0,1.0,1.0,2.5031816000000005,2.49275752146054,0.17344006865588238,0.0021519557290958923,0.010424078539610466,0.0001077970691350553,3.112221813172494e-05,0.00016061077942827195
1.9000000000000001,75.6819024883606,998.9648860507416,0.31809751164398853,0.009892327649587406,2.014560711692528e-05,0.00010396436550281894,0.0329366,76.0,2.29402e-06,0.00679946,0.01101,0.00317871,0.0164042,998.9649900151071,0.009912473256704331,1.0,1.0,1.0,2.5031816000000005,2.4927045494981384,0.1734360858120831,0.002162891306522834,0.010477050502013394,0.00010891452742195734,3.144484082301998e-05,0.00016227572122936174
1.9100000000000001,75.6802948662527,998.9631744881184,0.3197051337519281,0.009994320980100406,2.0461675346973968e-05,0.00010559548204360585,0.0329366,76.0,2.29402e-06,0.00679946,0.01101,0.00317871,0.0164042,998.9632800836005,0.01001478265544738,1.0,1.0,1.0,2.5031816000000005,2.492651599891819,0.17343210456423125,0.002173822268740885,0.010530000108333756,0.00011003747399090548,3.1769048042654965e-05,0.0001639488402217631
1.92,75.67868792262027,998.9614630858431,0.3213120773843698,0.010096812416262972,2.0780993549909575e-05,0.00010724337054699126,0.0329366,76.0,2.29402e-06,0.00679946,0.01101,0.00317871,0.0164042,998.9615703292136,0.010117593409812881,1.0,1.0,1.0,2.5031816000000005,2.492598672632175,0.1734281249116613,0.002184748617691927,0.010582927367978036,0.00011116590470305533,3.209483859569927e-05,0.00016563013023886106
1.93,75.67708165717788,998.9597518439085,0.32291834282678533,0.010199801582370568,2.1103577550322926e-05,0.00010890811267810127,0.0329366,76.0,2.29402e-06,0.00679946,0.01101,0.00317871,0.0164042,998.9598607520212,0.010220905159920891,1.0,1.0,1.0,2.5031816000000005,2.4925457677098053,0.17342414685370802,0.002195670355317014,0.0106358322903487,0.00011229981542189997,3.242221128789715e-05,0.00016731958511752328
1.94,75.67547606964017,998.9580407623073,0.3245239303645249,0.01030328810293095,2.1429443160648668e-05,0.00011058979003932816,0.0329366,76.0,2.29402e-06,0.00679946,0.01101,0.00317871,0.0164042,998.9581513520973,0.010324717546091598,1.0,1.0,1.0,2.5031816000000005,2.4924928851153108,0.17342017038970647,0.0022065874835563728,0.010688714884844212,0.00011343920201326976,3.275116492566764e-05,0.0001690171986980999
1.95,75.6738711597219,998.9563298410321,0.3261288402828169,0.010407271602664164,2.1758606181165275e-05,0.00011228848417033054,0.0329366,76.0,2.29402e-06,0.00679946,0.01101,0.00317871,0.0164042,998.9564421295163,0.010429030208845329,1.0,1.0,1.0,2.5031816000000005,2.4924400248392966,0.173416195518992,0.002217500004349402,0.010741575160859029,0.00011458406034533245,3.3081698316104605e-05,0.0001707229648244235
1.96,75.67226692713692,998.9546190800762,0.3277330728678077,0.01051175170432819,2.209108254099211e-05,0.0001140042772756693,0.0329366,76.0,2.29402e-06,0.00679946,0.01101,0.00317871,0.0164042,998.9547330843535,0.01053384278686918,1.0,1.0,1.0,2.5031816000000005,2.492387186872338,0.17341222224089792,0.002228407919641744,0.010794413127817835,0.00011573438626465337,3.341381026006506e-05,0.00017243687730814048
1.97,75.6706633716008,998.9529084794317,0.32933662840395483,0.010616728034170336,2.242688794459189e-05,0.00011573725040053174,0.0329366,76.0,2.29402e-06,0.00679946,0.01101,0.00317871,0.0164042,998.9530242166821,0.010639154922114927,1.0,1.0,1.0,2.5031816000000005,2.492334371205067,0.17340825055476128,0.002239311231367555,0.0108472287950897,0.0001168901756562154,3.3747499569497587e-05,0.00017415893001813701
1.98,75.66906049282886,998.9511980390914,0.3309395071758995,0.010722200218012458,2.2766038125627288e-05,0.00011748748474079584,0.0329366,76.0,2.29402e-06,0.00679946,0.01101,0.00317871,0.0164042,998.9513155265762,0.010744966256138086,1.0,1.0,1.0,2.5031816000000005,2.4922815778281073,0.17340428045991876,0.0022502099414622415,0.010900022172049733,0.00011805142440031717,3.408276505499838e-05,0.00017588911681631997
1.99,75.66745829053637,998.949487759048,0.3325417094684078,0.01082816788137232,2.3108548839089325e-05,0.0001192550616024076,0.0329366,76.0,2.29402e-06,0.00679946,0.01101,0.00317871,0.0164042,998.9496070141096,0.01085127643021141,1.0,1.0,1.0,2.5031816000000005,2.4922288067320806,0.17340031195570685,0.00226110405186206,0.01095279326807716,0.00011921812837390925,3.4419605526197004e-05,0.00017762743155960782
2.0,75.66585676443869,998.9477776392941,0.33414323556612496,0.010934630649978214,2.345443582792734e-05,0.0001210400622291702,0.0329366,76.0,2.29402e-06,0.00679946,0.01101,0.00317871,0.0164042,998.9478986793564,0.010958085085806141,1.0,1.0,1.0,2.5031816000000005,2.4921760579076113,0.17339634504146223,0.0022719935645024443,0.011005542092547232,0.00012039028345626015,3.475801979339225e-05,0.00017937386810837263
2.0100000000000002,75.66425591425126,998.9460676798224,0.33574408575357556,0.011041588149768964,2.3803714823048988e-05,0.00012284256780274394,0.0329366,76.0,2.29402e-06,0.00679946,0.01101,0.00317871,0.0164042,998.9461905223901,0.011065391864592013,1.0,1.0,1.0,2.5031816000000005,2.4921233313453284,0.1733923797165218,0.002282878481318007,0.011058268654831218,0.00012156788552895631,3.5098006667552105e-05,0.00018112842032644004
2.02,75.66265573968968,998.9443578806253,0.337344260315163,0.011149040006893915,2.4156401543320235e-05,0.00012466265944264615,0.0329366,76.0,2.29402e-06,0.00679946,0.01101,0.00317871,0.0164042,998.9444825432847,0.011173196408437235,1.0,1.0,1.0,2.5031816000000005,2.4920706270358637,0.17338841598022287,0.0022937588042425384,0.0111109729642964,0.000122750930475902,3.543956496031376e-05,0.00018289108208108918
2.0300000000000002,75.66105624046969,998.9426482416956,0.3389437595351702,0.011256985847712956,2.4512511695565407e-05,0.0001265004182062516,0.0329366,76.0,2.29402e-06,0.00679946,0.01101,0.00317871,0.0164042,998.9427747421138,0.011281498359408521,1.0,1.0,1.0,2.5031816000000005,2.492017944969854,0.17338445383190298,0.0023046345352090085,0.011163655030306087,0.00012393941418331966,3.578269348398365e-05,0.00018466184724305287
2.04,75.65945741630713,998.9409387630258,0.34054258369775875,0.011365425298796488,2.4872060974567092e-05,0.00012835592508879184,0.0329366,76.0,2.29402e-06,0.00679946,0.01101,0.00317871,0.0164042,998.9410671189509,0.011390297359771056,1.0,1.0,1.0,2.5031816000000005,2.4919652851379417,0.17338049327090005,0.002315505676149563,0.011216314862219603,0.00012513333253974933,3.6127391051537385e-05,0.00018644070968651735
2.05,75.65785926691794,998.9392294446085,0.3421407330869697,0.011474357986925452,2.523506506306625e-05,0.0001302292610233558,0.0329366,76.0,2.29402e-06,0.00679946,0.01101,0.00317871,0.0164042,998.9393596738695,0.011499593051988518,1.0,1.0,1.0,2.5031816000000005,2.4919126475307696,0.17337653429655198,0.002326372228995527,0.011268952469392288,0.00012633268143604924,3.6473656476619804e-05,0.0001882276632891225
2.06,75.65626179201821,998.9375202864362,0.3437382079867233,0.011583783539091322,2.560153963176216e-05,0.00013212050688088967,0.0329366,76.0,2.29402e-06,0.00679946,0.01101,0.00317871,0.0164042,998.9376524069431,0.011609385078723085,1.0,1.0,1.0,2.5031816000000005,2.4918600321389874,0.1733725769081973,0.0023372341956774054,0.01132156786117551,0.00012753745676539547,3.6821488573544976e-05,0.0001900227019319619
2.07,75.65466499132414,998.9358112885014,0.3453350086808185,0.011693701582496083,2.597150033931237e-05,0.0001340297434701964,0.0329366,76.0,2.29402e-06,0.00679946,0.01101,0.00317871,0.0164042,998.9359453182449,0.011719673082835396,1.0,1.0,1.0,2.5031816000000005,2.4918074389532467,0.17336862110517462,0.0023480915781248783,0.011374161046916648,0.0001287476544232819,3.717088615729613e-05,0.00019182581949958225
2.08,75.65306886455204,998.9341024507968,0.346931135452934,0.011804111744552273,2.6344962832332825e-05,0.0001359570515379365,0.0329366,76.0,2.29402e-06,0.00679946,0.01101,0.00317871,0.0164042,998.9342384078483,0.011830456707384605,1.0,1.0,1.0,2.5031816000000005,2.4917548679642048,0.1733646668868228,0.0023589443782668067,0.011426732035959107,0.00012996327030752054,3.752184804352576e-05,0.0001936370098799844
2.09,75.65147341141837,998.9323937733146,0.34852658858662705,0.011915013652882936,2.672194274539771e-05,0.00013790251176862723,0.0329366,76.0,2.29402e-06,0.00679946,0.01101,0.00317871,0.0164042,998.9325316758265,0.011941735595628333,1.0,1.0,1.0,2.5031816000000005,2.4917023191625223,0.17336071425248123,0.0023697925980312273,0.011479280837642302,0.00013118430031824112,3.787437304855552e-05,0.00019545626696462225
