s1,s16,s17,s19,s2,s3,s4,s42,s45,s5,Time
7.081830961591684e-14,7.112693472632062e-06,2.88730652666675e-06,4.333490055806457e-06,8.173154415608662e-15,0.0,-3.755773077296458e-29,2.112530073326804e-06,7.011861453108607e-16,0.0,5.08
6.825066866507018e-14,7.112693472631577e-06,2.887306526665891e-06,4.3304749989530675e-06,7.876822491152683e-15,0.0,-4.059298116426819e-29,2.1125300733263193e-06,7.025304638666587e-16,0.0,5.09
6.577609848401533e-14,7.112693472631092e-06,2.887306526665032e-06,4.327462039745373e-06,7.591231881721495e-15,0.0,-4.277985102674779e-29,2.112530073325834e-06,7.038745995118502e-16,0.0,5.1
6.339117688813005e-14,7.112693472630607e-06,2.8873065266641725e-06,4.324451176727734e-06,7.315987632345181e-15,0.0,-4.4693197260218737e-29,2.112530073325349e-06,7.052185522713222e-16,0.0,5.11
6.109258842484822e-14,7.112693472630123e-06,2.887306526663314e-06,4.32144240844541e-06,7.0507071060205165e-15,0.0,-4.716780189927367e-29,2.112530073324864e-06,7.065623221699581e-16,0.0,5.12
5.887743024639678e-14,7.112693472629638e-06,2.887306526662455e-06,4.318435733444204e-06,6.795055284539893e-15,0.0,-4.6519460866246024e-29,2.112530073324379e-06,7.079059092326389e-16,0.0,5.13
5.6742691673660425e-14,7.112693472629153e-06,2.8873065266615967e-06,4.3154311502710556e-06,6.548684704860975e-15,0.0,-4.245345932352251e-29,2.112530073323894e-06,7.092493134842411e-16,0.0,5.14
5.4685346082869286e-14,7.112693472628668e-06,2.8873065266607383e-06,4.312428657473937e-06,6.311246063766243e-15,0.0,-3.657126443377513e-29,2.1125300733234097e-06,7.105925349496387e-16,0.0,5.15
5.270256685657346e-14,7.112693472628183e-06,2.8873065266598798e-06,4.309428253601602e-06,6.0824131408047616e-15,0.0,-2.8972299012589834e-29,2.112530073322925e-06,7.119355736537017e-16,0.0,5.16
5.0791619983100166e-14,7.1126934726276986e-06,2.8873065266590213e-06,4.306429937203718e-06,5.861870403175696e-15,0.0,-1.9820548329395817e-29,2.1125300733224407e-06,7.132784296212972e-16,0.0,5.17
4.8949858389637866e-14,7.112693472627215e-06,2.8873065266581633e-06,4.303433706830857e-06,5.6493123517084935e-15,0.0,-9.349119260791013e-30,2.1125300733219558e-06,7.146211028772884e-16,0.0,5.18
4.717497092132617e-14,7.1126934726267296e-06,2.8873065266573052e-06,4.300439561034226e-06,5.444472255587347e-15,0.0,6.397035505038397e-31,2.1125300733214717e-06,7.159635934465358e-16,0.0,5.19
4.5464488193519687e-14,7.112693472626246e-06,2.8873065266564476e-06,4.297447498366219e-06,5.247065122666343e-15,0.0,9.638671599928745e-30,2.112530073320987e-06,7.173059013538956e-16,0.0,5.2
4.381602089689854e-14,7.112693472625761e-06,2.8873065266555896e-06,4.294457517380146e-06,5.056815202307935e-15,0.0,1.6998203006594423e-29,2.112530073320503e-06,7.186480266242216e-16,0.0,5.21
4.222730537254752e-14,7.112693472625278e-06,2.887306526654732e-06,4.291469616630188e-06,4.873461245211557e-15,0.0,2.1620886967952445e-29,2.1125300733200186e-06,7.199899692823635e-16,0.0,5.22
4.069615143156175e-14,7.112693472624793e-06,2.8873065266538743e-06,4.288483794671443e-06,4.6967504812643606e-15,0.0,2.2230091136862192e-29,2.1125300733195345e-06,7.213317293531679e-16,0.0,5.23
3.9220437707839235e-14,7.112693472624309e-06,2.8873065266530167e-06,4.285500050059945e-06,4.526438083206111e-15,0.0,1.735941387629198e-29,2.112530073319051e-06,7.22673306861478e-16,0.0,5.24
3.779834562754124e-14,7.112693472623824e-06,2.8873065266521595e-06,4.282518381352386e-06,4.362314169087618e-15,0.0,1.5643756921772941e-29,2.1125300733185664e-06,7.240147018321334e-16,0.0,5.25
3.642784614443675e-14,7.112693472623341e-06,2.887306526651302e-06,4.279538787106704e-06,4.20414456630246e-15,0.0,1.385061396122362e-29,2.1125300733180823e-06,7.253559142899711e-16,0.0,5.26
3.510704102566929e-14,7.112693472622857e-06,2.887306526650445e-06,4.276561265881693e-06,4.051710199440053e-15,0.0,1.1804230522451017e-29,2.1125300733175986e-06,7.266969442598237e-16,0.0,5.27
3.383411261327674e-14,7.112693472622373e-06,2.887306526649588e-06,4.2735858162370585e-06,3.9048012922534045e-15,0.0,1.0406778082551294e-29,2.112530073317115e-06,7.28037791766521e-16,0.0,5.28
3.2607300783269654e-14,7.11269347262189e-06,2.887306526648731e-06,4.270612436733447e-06,3.76321470850209e-15,0.0,1.083370814963409e-29,2.1125300733166313e-06,7.293784568348892e-16,0.0,5.29
3.1424900542317306e-14,7.112693472621405e-06,2.887306526647874e-06,4.267641125932441e-06,3.626753674585339e-15,0.0,1.4504975291529334e-29,2.1125300733161477e-06,7.307189394897512e-16,0.0,5.3
3.028561123627016e-14,7.112693472620922e-06,2.8873065266470176e-06,4.264671882396171e-06,3.495268081765262e-15,0.0,9.940928024807345e-30,2.112530073315664e-06,7.320592397559268e-16,0.0,5.31
2.91876708497926e-14,7.112693472620438e-06,2.887306526646161e-06,4.26170470468829e-06,3.3685545755198375e-15,0.0,4.935029232875198e-30,2.1125300733151808e-06,7.33399357658232e-16,0.0,5.32
2.8129567556691667e-14,7.112693472619954e-06,2.8873065266453045e-06,4.258739591373166e-06,3.2464386757041666e-15,0.0,-1.0581943277337058e-31,2.1125300733146975e-06,7.347392932214794e-16,0.0,5.33
2.710983599292851e-14,7.112693472619471e-06,2.887306526644448e-06,4.255776541016117e-06,3.1287512643792935e-15,0.0,-4.680560826060309e-30,2.1125300733142135e-06,7.360790464704785e-16,0.0,5.34
2.612705391306054e-14,7.112693472618988e-06,2.8873065266435918e-06,4.252815552183409e-06,3.015328199931564e-15,0.0,-8.187687574990354e-30,2.1125300733137302e-06,7.374186174300356e-16,0.0,5.35
2.5179838846682968e-14,7.112693472618505e-06,2.8873065266427354e-06,4.2498566234422635e-06,2.9060099311919176e-15,0.0,-9.918947350320326e-30,2.112530073313247e-06,7.387580061249532e-16,0.0,5.36
2.4266844754870855e-14,7.112693472618021e-06,2.88730652664188e-06,4.2468997533608574e-06,2.8006411115552384e-15,0.0,-9.053048134227573e-30,2.112530073312764e-06,7.400972125800304e-16,0.0,5.37
2.3387146938033327e-14,7.112693472617538e-06,2.8873065266410236e-06,4.243944940507887e-06,2.6991150212677177e-15,0.0,-9.826474061992816e-30,2.112530073312281e-06,7.414362368200633e-16,0.0,5.38
2.2539471605959666e-14,7.112693472617056e-06,2.887306526640168e-06,4.240992183453441e-06,2.6012846519619313e-15,0.0,-1.1298532253795203e-29,2.1125300733117977e-06,7.427750788698444e-16,0.0,5.39
2.1722547594852676e-14,7.112693472616571e-06,2.887306526639312e-06,4.2380414807686015e-06,2.5070032983853714e-15,0.0,-1.2079588035140043e-29,2.112530073311315e-06,7.441137387541628e-16,0.0,5.4
2.0935238075584716e-14,7.112693472616088e-06,2.887306526638457e-06,4.235092831025292e-06,2.4161397588748784e-15,0.0,-1.212560891775233e-29,2.112530073310832e-06,7.454522164978044e-16,0.0,5.41
2.0176439059973948e-14,7.1126934726156055e-06,2.8873065266376015e-06,4.232146232796394e-06,2.3285666219470165e-15,0.0,-1.1423093543332147e-29,2.112530073310349e-06,7.4679051212555155e-16,0.0,5.42
1.9445076817664594e-14,7.112693472615123e-06,2.8873065266367465e-06,4.2292016846557465e-06,2.244159968179741e-15,0.0,-9.992916961670039e-30,2.112530073309866e-06,7.481286256621832e-16,0.0,5.43
1.8740105293006834e-14,7.11269347261464e-06,2.887306526635891e-06,4.226259185178155e-06,2.162799072094021e-15,0.0,-7.894175908762604e-30,2.1125300733093833e-06,7.494665571324753e-16,0.0,5.44
1.8060725772352315e-14,7.112693472614157e-06,2.8873065266350363e-06,4.223318732939132e-06,2.0843917539976304e-15,0.0,-5.297084723797071e-30,2.1125300733089005e-06,7.508043065611997e-16,0.0,5.45
1.7406152018586772e-14,7.112693472613674e-06,2.8873065266341812e-06,4.22038032651517e-06,2.0088472741174883e-15,0.0,-2.414653183006887e-30,2.1125300733084176e-06,7.521418739731257e-16,0.0,5.46
1.677530846845634e-14,7.112693472613192e-06,2.8873065266333266e-06,4.217443964484078e-06,1.9360415014964616e-15,0.0,5.864322841283721e-31,2.1125300733079353e-06,7.534792593930189e-16,0.0,5.47
1.6167321631691636e-14,7.112693472612709e-06,2.887306526632472e-06,4.214509645424431e-06,1.8658736264584766e-15,0.0,3.428488734891351e-30,2.112530073307453e-06,7.548164628456413e-16,0.0,5.48
1.5581344885081488e-14,7.112693472612227e-06,2.8873065266316173e-06,4.211577367915756e-06,1.798245940059692e-15,0.0,5.77262334882744e-30,2.1125300733069705e-06,7.561534843557516e-16,0.0,5.49
1.50165566013651e-14,7.112693472611744e-06,2.887306526630763e-06,4.208647130538547e-06,1.7330636181435921e-15,0.0,7.214666935564378e-30,2.112530073306488e-06,7.574903239481056e-16,0.0,5.5
1.447215827812475e-14,7.112693472611262e-06,2.8873065266299084e-06,4.205718931874257e-06,1.6702345053961451e-15,0.0,7.281107442629293e-30,2.1125300733060053e-06,7.588269816474552e-16,0.0,5.51
1.3947437042099978e-14,7.112693472610779e-06,2.887306526629054e-06,4.2027927705052285e-06,1.6096763289804584e-15,0.0,6.313259120766755e-30,2.1125300733055238e-06,7.601634574785492e-16,0.0,5.52
1.3441888087017347e-14,7.112693472610297e-06,2.8873065266281995e-06,4.199868645014559e-06,1.5513308291097572e-15,0.0,7.17837906018463e-30,2.1125300733050414e-06,7.614997514661328e-16,0.0,5.53
1.2954661184007615e-14,7.112693472609815e-06,2.8873065266273457e-06,4.196946553986718e-06,1.4950998807104787e-15,0.0,7.654509594193567e-30,2.1125300733045594e-06,7.62835863634948e-16,0.0,5.54
1.2485087122274821e-14,7.112693472609333e-06,2.887306526626492e-06,4.194026496006961e-06,1.440906250038951e-15,0.0,7.71592302422023e-30,2.112530073304077e-06,7.641717940097336e-16,0.0,5.55
1.2032518274882266e-14,7.11269347260885e-06,2.887306526625638e-06,4.1911084696615e-06,1.3886751943487539e-15,0.0,7.355039548195376e-30,2.1125300733035955e-06,7.655075426152247e-16,0.0,5.56
1.1596327194248088e-14,7.1126934726083684e-06,2.8873065266247842e-06,4.1881924735375086e-06,1.3383342997965983e-15,0.0,6.584798839779679e-30,2.1125300733031135e-06,7.668431094761532e-16,0.0,5.57
1.1175905207641063e-14,7.112693472607887e-06,2.887306526623931e-06,4.185278506223125e-06,1.2898133193482356e-15,0.0,5.441031627589853e-30,2.1125300733026316e-06,7.681784946172476e-16,0.0,5.58
1.0770661012676045e-14,7.112693472607405e-06,2.8873065266230775e-06,4.182366566307445e-06,1.2430440106843178e-15,0.0,3.98483127442406e-30,2.1125300733021496e-06,7.695136980632332e-16,0.0,5.59
1.0380215317900098e-14,7.112693472606924e-06,2.8873065266222245e-06,4.179456652380313e-06,1.197982599707059e-15,0.0,2.2796550665872518e-30,2.112530073301668e-06,7.708487198388315e-16,0.0,5.6
1.000393058744154e-14,7.112693472606442e-06,2.887306526621371e-06,4.176548763032844e-06,1.1545555082817272e-15,0.0,4.541308531941529e-31,2.1125300733011865e-06,7.721835599687613e-16,0.0,5.61
9.641287238894123e-15,7.112693472605961e-06,2.887306526620518e-06,4.173642896857002e-06,1.1127027713052175e-15,0.0,-1.3442444722313325e-30,2.112530073300705e-06,7.735182184777373e-16,0.0,5.62
9.291785790921294e-15,7.11269347260548e-06,2.887306526619665e-06,4.1707390524457015e-06,1.0723667435426569e-15,0.0,-2.9343012211057305e-30,2.112530073300223e-06,7.748526953904715e-16,0.0,5.63
8.95494195707073e-15,7.112693472604998e-06,2.8873065266188127e-06,4.167837228392828e-06,1.0334915334036158e-15,0.0,-4.0983739624562345e-30,2.1125300732997415e-06,7.761869907316721e-16,0.0,5.64
8.630285518399165e-15,7.112693472604516e-06,2.88730652661796e-06,4.164937423293224e-06,9.960228728315287e-16,0.0,-4.57996566576267e-30,2.1125300732992604e-06,7.775211045260441e-16,0.0,5.65
8.317359196097396e-15,7.112693472604035e-06,2.887306526617107e-06,4.162039635742698e-06,9.59907987193133e-16,0.0,-4.081411843799218e-30,2.1125300732987793e-06,7.78855036798289e-16,0.0,5.66
8.01582902876109e-15,7.112693472603554e-06,2.8873065266162546e-06,4.1591438643378946e-06,9.251083339399986e-16,0.0,-4.108156338768843e-30,2.112530073298298e-06,7.801887875731052e-16,0.0,5.67
7.725271222318166e-15,7.112693472603073e-06,2.887306526615402e-06,4.156250107676539e-06,8.915750029186638e-16,0.0,-4.455139516159403e-30,2.1125300732978166e-06,7.815223568751876e-16,0.0,5.68
7.445252860247128e-15,7.112693472602592e-06,2.88730652661455e-06,4.153358364357338e-06,8.592580311520716e-16,0.0,-4.5597624623931055e-30,2.1125300732973355e-06,7.828557447292279e-16,0.0,5.69
7.175386268560835e-15,7.1126934726021105e-06,2.887306526613698e-06,4.150468632979927e-06,8.281126771125446e-16,0.0,-4.418551720542947e-30,2.1125300732968544e-06,7.841889511599138e-16,0.0,5.7
6.915295029152017e-15,7.1126934726016294e-06,2.8873065266128457e-06,4.147580912144902e-06,7.980954983156157e-16,0.0,-4.040645861008214e-30,2.1125300732963737e-06,7.855219761919304e-16,0.0,5.71
6.664613081785105e-15,7.112693472601149e-06,2.8873065266119936e-06,4.144695200453821e-06,7.691642476807374e-16,0.0,-3.449258134127114e-30,2.1125300732958926e-06,7.868548198499591e-16,0.0,5.72
6.4229838260879285e-15,7.112693472600668e-06,2.887306526611142e-06,4.1418114965092016e-06,7.412777698919726e-16,0.0,-2.6831391227893893e-30,2.1125300732954115e-06,7.881874821586782e-16,0.0,5.73
6.1901630717720504e-15,7.112693472600186e-06,2.8873065266102907e-06,4.138929798914411e-06,7.144078829022452e-16,0.0,-1.6740267468330005e-30,2.112530073294931e-06,7.895199631427622e-16,0.0,5.74
5.965905408845584e-15,7.112693472599706e-06,2.887306526609439e-06,4.136050106273791e-06,6.885262638982757e-16,0.0,-3.827300509995256e-31,2.1125300732944505e-06,7.908522628268826e-16,0.0,5.75
5.7498032894728475e-15,7.112693472599225e-06,2.8873065266085877e-06,4.133172417192831e-06,6.635858777078078e-16,0.0,1.0083165789889105e-30,2.11253007329397e-06,7.921843812357072e-16,0.0,5.76
5.54155499787108e-15,7.1126934725987444e-06,2.8873065266077364e-06,4.1302967302778775e-06,6.395519032556729e-16,0.0,2.4146652914011124e-30,2.1125300732934887e-06,7.935163183939011e-16,0.0,5.77
5.340866682100617e-15,7.112693472598264e-06,2.887306526606885e-06,4.127423044136234e-06,6.163904270343116e-16,0.0,3.7324735978285396e-30,2.1125300732930084e-06,7.948480743261253e-16,0.0,5.78
5.1474515938098015e-15,7.112693472597784e-06,2.887306526606034e-06,4.124551357376167e-06,5.9406835536259e-16,0.0,4.837206221475123e-30,2.112530073292528e-06,7.961796490570379e-16,0.0,5.79
4.961029327979714e-15,7.112693472597304e-06,2.887306526605183e-06,4.121681668606904e-06,5.725533266445962e-16,0.0,5.5823369454482376e-30,2.1125300732920475e-06,7.975110426112933e-16,0.0,5.8
4.7813250626690825e-15,7.112693472596823e-06,2.887306526604332e-06,4.1188139764386345e-06,5.518136236284575e-16,0.0,5.7980504610485024e-30,2.1125300732915668e-06,7.988422550135428e-16,0.0,5.81
4.608068798759084e-15,7.112693472596343e-06,2.8873065266034814e-06,4.115948279482506e-06,5.318180856651456e-16,0.0,5.289944216060086e-30,2.112530073291087e-06,8.001732862884347e-16,0.0,5.82
4.441057838386534e-15,7.112693472595862e-06,2.8873065266026305e-06,4.113084576350564e-06,5.125433193562556e-16,0.0,4.346099317161644e-30,2.1125300732906067e-06,8.015041364606132e-16,0.0,5.83
4.280339310175658e-15,7.112693472595382e-06,2.88730652660178e-06,4.110222865655533e-06,4.939947638254922e-16,0.0,5.209194812687736e-30,2.1125300732901264e-06,8.028348055547193e-16,0.0,5.84
4.12546931807489e-15,7.1126934725949014e-06,2.8873065266009297e-06,4.107363146011655e-06,4.761211889459501e-16,0.0,6.1256978563893296e-30,2.1125300732896465e-06,8.04165293595391e-16,0.0,5.85
3.9762299690986644e-15,7.112693472594422e-06,2.8873065266000793e-06,4.104505416033886e-06,4.588974476472686e-16,0.0,7.114786522259182e-30,2.1125300732891663e-06,8.054956006072631e-16,0.0,5.86
3.832408962749878e-15,7.112693472593942e-06,2.8873065265992293e-06,4.101649674338134e-06,4.42299038289235e-16,0.0,8.201306194462468e-30,2.112530073288686e-06,8.068257266149663e-16,0.0,5.87
3.69379905121567e-15,7.112693472593462e-06,2.887306526598379e-06,4.09879591954127e-06,4.263020423628787e-16,0.0,9.416243597768023e-30,2.1125300732882066e-06,8.081556716431285e-16,0.0,5.88
3.560197499563324e-15,7.112693472592982e-06,2.8873065265975293e-06,4.095944150261118e-06,4.1088306219157873e-16,0.0,1.0797200827978713e-29,2.1125300732877267e-06,8.0948543571637425e-16,0.0,5.89
3.431405545936097e-15,7.112693472592503e-06,2.8873065265966797e-06,4.09309436511646e-06,3.960191586321631e-16,0.0,1.2388869382362404e-29,2.1125300732872465e-06,8.108150188593246e-16,0.0,5.9
3.307227861749118e-15,7.112693472592023e-06,2.8873065265958297e-06,4.0902465627270376e-06,3.8168778877601643e-16,0.0,1.4243504190082082e-29,2.112530073286767e-06,8.121444210965972e-16,0.0,5.91
3.1874720118851694e-15,7.112693472591543e-06,2.88730652659498e-06,4.0874007417135466e-06,3.6786674365017384e-16,0.0,1.6421397642627435e-29,2.1125300732862876e-06,8.134736424528064e-16,0.0,5.92
3.0722292247943633e-15,7.1126934725910635e-06,2.8873065265941305e-06,4.08455690069733e-06,3.545665519457831e-16,0.0,1.7402590585413163e-29,2.112530073285808e-06,8.148026829525634e-16,0.0,5.93
2.9611905911373585e-15,7.112693472590584e-06,2.8873065265932814e-06,4.08171503830113e-06,3.417515623786717e-16,0.0,1.794622471004575e-29,2.1125300732853284e-06,8.161315426204759e-16,0.0,5.94
2.854177636713276e-15,7.112693472590105e-06,2.887306526592432e-06,4.0788751531485094e-06,3.2940117720782354e-16,0.0,1.809143403619346e-29,2.1125300732848485e-06,8.174602214811478e-16,0.0,5.95
2.7510380140697415e-15,7.112693472589625e-06,2.887306526591583e-06,4.076037243863952e-06,3.174978139850474e-16,0.0,1.7743876138819988e-29,2.112530073284369e-06,8.187887195591805e-16,0.0,5.96
2.6516232403991337e-15,7.112693472589146e-06,2.887306526590734e-06,4.073201309072899e-06,3.060243362815156e-16,0.0,1.6798887912643347e-29,2.11253007328389e-06,8.201170368791715e-16,0.0,5.97
2.555788328757497e-15,7.112693472588667e-06,2.8873065265898852e-06,4.070367347401741e-06,2.949640111266688e-16,0.0,1.514099370997851e-29,2.112530073283411e-06,8.214451734657153e-16,0.0,5.98
2.4633914192835097e-15,7.112693472588188e-06,2.887306526589036e-06,4.067535357477825e-06,2.843004664471275e-16,0.0,1.2643413478580839e-29,2.1125300732829317e-06,8.227731293434026e-16,0.0,5.99
2.3742934104173693e-15,7.112693472587709e-06,2.8873065265881878e-06,4.064705337929445e-06,2.7401764850559314e-16,0.0,9.167570899487977e-30,2.1125300732824523e-06,8.24100904536821e-16,0.0,6.0
2.288357590119757e-15,7.11269347258723e-06,2.8873065265873395e-06,4.06187728738585e-06,2.6409977933975925e-16,0.0,4.5626015248631485e-30,2.1125300732819733e-06,8.254284990705548e-16,0.0,6.01
2.205585541096971e-15,7.1126934725867505e-06,2.8873065265864907e-06,4.05905120447709e-06,2.545470416119672e-16,0.0,9.169952714313942e-31,2.1125300732814947e-06,8.26755912969185e-16,0.0,6.02
2.1258662114261598e-15,7.112693472586272e-06,2.8873065265856424e-06,4.05622708783429e-06,2.4534661879907583e-16,0.0,-1.5827887560570388e-30,2.1125300732810157e-06,8.280831462572892e-16,0.0,6.03
2.0490274648149594e-15,7.112693472585793e-06,2.887306526584794e-06,4.053404936089598e-06,2.3647864461840766e-16,0.0,-3.794773342231101e-30,2.112530073280537e-06,8.294101989594414e-16,0.0,6.04
1.974962648282093e-15,7.112693472585315e-06,2.8873065265839462e-06,4.050584747876037e-06,2.2793081022949195e-16,0.0,-5.524137733360304e-30,2.1125300732800577e-06,8.307370711002126e-16,0.0,6.05
1.9035683155415386e-15,7.112693472584836e-06,2.887306526583098e-06,4.047766521827581e-06,2.196911768771814e-16,0.0,-6.546830236188302e-30,2.112530073279579e-06,8.320637627041703e-16,0.0,6.06
1.8347439838270707e-15,7.112693472584358e-06,2.8873065265822505e-06,4.044950256579152e-06,2.1174814782672768e-16,0.0,-6.607984256982737e-30,2.1125300732791006e-06,8.333902737958788e-16,0.0,6.07
1.7683918907168355e-15,7.112693472583879e-06,2.887306526581402e-06,4.042135950766614e-06,2.0409044029886136e-16,0.0,-5.420334340584937e-30,2.1125300732786224e-06,8.347166043998989e-16,0.0,6.08
1.7044167509578698e-15,7.1126934725834004e-06,2.8873065265805547e-06,4.039323603026783e-06,1.9670705740486508e-16,0.0,-2.6626322094595764e-30,2.112530073278144e-06,8.36042754540788e-16,0.0,6.09
1.6427255132906796e-15,7.112693472582922e-06,2.887306526579707e-06,4.036513211997414e-06,1.8958726008165387e-16,0.0,2.021937197255827e-30,2.1125300732776653e-06,8.373687242431004e-16,0.0,6.1
1.5832620043931187e-15,7.112693472582444e-06,2.8873065265788594e-06,4.033704776317178e-06,1.827245653540137e-16,0.0,6.701562320222584e-30,2.112530073277187e-06,8.386945135313869e-16,0.0,6.11
1.5259940139353524e-15,7.112693472581965e-06,2.8873065265780124e-06,4.030898294625662e-06,1.7611525581903598e-16,0.0,8.002162470454226e-30,2.1125300732767085e-06,8.400201224301949e-16,0.0,6.12
1.4707950018729395e-15,7.112693472581487e-06,2.887306526577165e-06,4.028093765563503e-06,1.6974472746879612e-16,0.0,8.978837038295557e-30,2.1125300732762304e-06,8.413455509640686e-16,0.0,6.13
1.4175896171484785e-15,7.112693472581008e-06,2.8873065265763183e-06,4.025291187772226e-06,1.6360428402338717e-16,0.0,9.400118797541476e-30,2.1125300732757522e-06,8.426707991575487e-16,0.0,6.14
1.3663047792301414e-15,7.112693472580531e-06,2.887306526575471e-06,4.0224905598943e-06,1.576854912446517e-16,0.0,8.994534251752994e-30,2.112530073275274e-06,8.439958670351729e-16,0.0,6.15
1.3168694948264862e-15,7.112693472580053e-06,2.8873065265746242e-06,4.019691880573138e-06,1.5198015578320226e-16,0.0,7.44819496491013e-30,2.112530073274796e-06,8.453207546214752e-16,0.0,6.16
1.2692146746012272e-15,7.112693472579574e-06,2.887306526573777e-06,4.016895148453094e-06,1.4648030402543654e-16,0.0,4.402388892064359e-30,2.1125300732743182e-06,8.466454619409863e-16,0.0,6.17
1.2232729498880471e-15,7.112693472579097e-06,2.887306526572931e-06,4.01410036217946e-06,1.4117816094055752e-16,0.0,-5.488282900086566e-31,2.11253007327384e-06,8.479699890182339e-16,0.0,6.18
1.1789784894053858e-15,7.112693472578619e-06,2.887306526572085e-06,4.011307520398472e-06,1.3606612892759092e-16,0.0,-7.861041852157216e-30,2.1125300732733623e-06,8.492943358777419e-16,0.0,6.19
1.1362721041636757e-15,7.11269347257814e-06,2.887306526571238e-06,4.0085166217573e-06,1.311373769744151e-16,0.0,-1.729412831606486e-29,2.112530073272884e-06,8.50618502544031e-16,0.0,6.2
1.0951549005325272e-15,7.112693472577663e-06,2.8873065265703924e-06,4.0057276649039925e-06,1.2639203277574115e-16,0.0,-2.0302122885549102e-29,2.1125300732724065e-06,8.519424890416188e-16,0.0,6.21
1.0555279910608597e-15,7.112693472577185e-06,2.887306526569546e-06,4.002940648487643e-06,1.2181868370668692e-16,0.0,-2.2674842533780974e-29,2.1125300732719287e-06,8.532662953950195e-16,0.0,6.22
1.0173370025802765e-15,7.112693472576707e-06,2.8873065265687e-06,4.000155571158238e-06,1.174110545500722e-16,0.0,-2.4080714610444014e-29,2.1125300732714514e-06,8.545899216287436e-16,0.0,6.23
9.805289954296099e-16,7.1126934725762295e-06,2.887306526567854e-06,3.9973724315666994e-06,1.1316303553011701e-16,0.0,-2.4134955181682787e-29,2.1125300732709737e-06,8.559133677672988e-16,0.0,6.24
9.450523195421467e-16,7.112693472575752e-06,2.8873065265670085e-06,3.994591228364891e-06,1.090686657034445e-16,0.0,-2.2396410376264044e-29,2.112530073270496e-06,8.57236633835189e-16,0.0,6.25
9.108564705328813e-16,7.112693472575275e-06,2.8873065265661624e-06,3.991811960205608e-06,1.0512211635008757e-16,0.0,-1.8364397731736784e-29,2.1125300732700187e-06,8.585597198569151e-16,0.0,6.26
8.778919457857556e-16,7.112693472574798e-06,2.887306526565317e-06,3.989034625742585e-06,1.0131767436449365e-16,0.0,-1.147554754059292e-29,2.1125300732695414e-06,8.598826258569744e-16,0.0,6.27
8.461101005408987e-16,7.11269347257432e-06,2.8873065265644717e-06,3.9862592236304935e-06,9.764972564652939e-17,0.0,-1.1006441964267875e-30,2.112530073269064e-06,8.612053518598613e-16,0.0,6.28
8.154630039818804e-16,7.112693472573843e-06,2.887306526563626e-06,3.983485752524935e-06,9.411273849248718e-17,0.0,1.3458532459900363e-29,2.112530073268587e-06,8.625278978900661e-16,0.0,6.29
7.860084216536979e-16,7.1126934725733665e-06,2.887306526562781e-06,3.980714211082344e-06,9.071337961786778e-17,0.0,1.7766548826935013e-29,2.1125300732681095e-06,8.638502639720766e-16,0.0,6.3
7.576562347550402e-16,7.11269347257289e-06,2.8873065265619357e-06,3.977944597960237e-06,8.744124840318488e-17,0.0,1.891540470459429e-29,2.1125300732676326e-06,8.651724501303767e-16,0.0,6.31
7.303460038014519e-16,7.112693472572412e-06,2.887306526561091e-06,3.975176911817035e-06,8.428936951959743e-17,0.0,1.982348583977947e-29,2.1125300732671553e-06,8.664944563894474e-16,0.0,6.32
7.040383932755321e-16,7.112693472571935e-06,2.8873065265602463e-06,3.972411151312071e-06,8.125320324760944e-17,0.0,2.0458273265048262e-29,2.1125300732666784e-06,8.678162827737659e-16,0.0,6.33
6.786946403632482e-16,7.112693472571458e-06,2.8873065265594013e-06,3.969647315105612e-06,7.832827596352698e-17,0.0,2.0788395195166874e-29,2.112530073266202e-06,8.691379293078063e-16,0.0,6.34
6.542764311705124e-16,7.112693472570981e-06,2.887306526558557e-06,3.9668854018588516e-06,7.551016585359021e-17,0.0,2.0783874109538696e-29,2.1125300732657246e-06,8.704593960160396e-16,0.0,6.35
6.307457769397441e-16,7.112693472570504e-06,2.887306526557712e-06,3.9641254102339195e-06,7.279448862810354e-17,0.0,2.0416373834633432e-29,2.1125300732652478e-06,8.717806829229332e-16,0.0,6.36
6.080648902664437e-16,7.1126934725700275e-06,2.887306526556868e-06,3.9613673388938745e-06,7.017688323556747e-17,0.0,1.965944662641635e-29,2.1125300732647713e-06,8.731017900529512e-16,0.0,6.37
5.861960613157472e-16,7.1126934725695514e-06,2.8873065265560234e-06,3.958611186502703e-06,6.765299757680781e-17,0.0,1.8488780252777146e-29,2.112530073264295e-06,8.74422717430554e-16,0.0,6.38
5.651015340390012e-16,7.1126934725690746e-06,2.8873065265551793e-06,3.955856951725325e-06,6.521847421910764e-17,0.0,1.6882445075959123e-29,2.1125300732638184e-06,8.757434650801998e-16,0.0,6.39
5.447433823903255e-16,7.1126934725685985e-06,2.8873065265543352e-06,3.953104633227585e-06,6.286893611033748e-17,0.0,1.4821141134988052e-29,2.112530073263342e-06,8.770640330263422e-16,0.0,6.4
5.250833865431858e-16,7.112693472568122e-06,2.887306526553491e-06,3.950354229676259e-06,6.059997229308694e-17,0.0,1.228844522810202e-29,2.112530073262865e-06,8.783844212934321e-16,0.0,6.41
5.060829091069508e-16,7.112693472567646e-06,2.8873065265526475e-06,3.94760573973905e-06,5.840712361879437e-17,0.0,9.271057995179395e-30,2.1125300732623886e-06,8.797046299059171e-16,0.0,6.42
