Time,E,I,T,S,a,c,aa,g2,u2,p1,g1,p2,g3,u3,alpha,g4,gamma,u1,p3,p4,q1,q2,theta,k,tumor_microenvironment,tumor_growth,tumor_death,tumor_killing,immune_death,immune_stimulation_tumor,immune_stimulation_IL2,IL2_loss,IL2_production,tumor_stimulation,tgfb_production,tgfb_loss
292.0,11048.920339262384,5258.561406721228,21667.592159922493,0.00013093141323850901,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,3900.1665887860486,0.008450721900157224,1967.6850299127536,331.4676101778715,757.3740850042891,0.04079913878113586,52585.614067212286,52807.43245338016,3.829907424990219e-08,0.0013327104350659075,0.00130931413238509
293.0,11502.617649589152,5493.320430430621,23663.351320759157,0.0001562147243774473,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,4259.403237736648,0.010079175523134132,2201.060214230996,345.07852948767453,826.9255168096794,0.04348548878508877,54933.20430430621,55181.15451758085,4.9903612709268005e-08,0.001589379935908554,0.001562147243774473
294.0,12013.54094313213,5754.937357232493,25782.30532415031,0.00018551485431606075,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,4640.814958347056,0.01196509082089877,2462.482936863008,360.40622829396386,900.7097359907273,0.04645821205526012,57549.37357232493,57824.88090746102,6.457050831731729e-08,0.0018865713851882564,0.0018551485431606075
295.0,12584.040492706263,6044.748654718014,28016.883704121716,0.00021915892774651238,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,5043.039066741909,0.014129023904825058,2754.0554715187027,377.5212147811879,978.446576618371,0.04969875108104583,60447.486547180146,60751.789430466626,8.289202758291136e-08,0.0022274975291036955,0.0021915892774651237
296.0,13216.05835047225,6363.875237567458,30355.850829938456,0.0002573990728825796,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,5464.053149388922,0.016586598232970554,3077.6117319818773,396.4817505141675,1059.7270514423476,0.05317165949541666,63638.75237567458,63972.84429595294,1.0548316611118103e-07,0.0026145873262284,0.0025739907288257957
297.0,13911.007538830312,6713.162960050059,32783.946687976975,0.0003003760951383123,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,5901.110403835855,0.019346168887922094,3434.584834270127,417.33022616490933,1144.001826065747,0.056821501127149524,67131.62960050059,67496.19823171246,1.3294143750432466e-07,0.003049118382361906,0.003003760951383123
298.0,14669.645011242896,7093.120064952488,35281.60796329837,0.00034807950352584043,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,6350.689433393706,0.022406253488565817,3825.8612685017974,440.0893503372869,1230.572906651447,0.060570939367883325,70931.20064952488,71326.56367049756,1.6579086187380075e-07,0.0035308137555277582,0.0034807950352584043
299.0,15491.942304488875,7503.853072686035,37824.80005005979,0.0004003060144192703,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,6808.464009010762,0.025752878978886055,4251.626846848452,464.75826913466625,1318.5896082447814,0.0643210457790425,75038.53072686035,75464.57222287479,2.044101818782196e-07,0.004057426992984467,0.004003060144192703
300.0,16376.958204090613,7945.003422140261,40384.983952845534,0.0004566198429983682,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,7269.297111512195,0.02935704471968864,4711.210384799959,491.3087461227184,1407.049570808459,0.06795504428482138,79450.03422140262,79906.14337577795,2.4894789792685554e-07,0.004624347213110062,0.004566198429983682
301.0,17322.71897009752,8415.687529996063,42929.24776996695,0.000516318158681131,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,7727.26459859405,0.03317256565371381,5202.932963823259,519.6815691029257,1494.8057185867756,0.07134681669769437,84156.87529996064,84641.88991471476,2.9922952718137283e-07,0.005224265786486254,0.005163181586811311
302.0,18326.11140422078,8914.443424352081,45420.62642965357,0.0005784072860731752,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,8175.712757337642,0.0371345994947186,5723.971079178283,549.7833421266234,1580.5797366787292,0.07437520008492099,89144.43424352081,89656.58615188558,3.546668870661555e-07,0.005846952129966095,0.005784072860731752
303.0,19382.802836531697,9439.188619753766,47818.63122614572,0.000641595751096393,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,8607.35362070623,0.04115918686215814,6270.245457429593,581.4840850959508,1662.9824680585589,0.07694450756047248,94391.88619753766,94928.76828184447,4.1418311332890844e-07,0.006479189584095664,0.00641595751096393
304.0,20487.170230429456,9987.183785731919,50079.94717230868,0.0007043027372935605,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,9014.390491015563,0.04514401995806211,6836.332382713614,614.6151069128837,1740.5394838027064,0.07901120593350505,99871.83785731919,100430.37796979616,4.761644923223796e-07,0.007104904041724259,0.007043027372935605
305.0,21632.278299403188,10555.019753876291,52159.39993023363,0.000764697296138431,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,9388.691987442053,0.04897085401947701,7415.425243120256,648.9683489820956,1811.7247870977706,0.08061409244038834,105550.1975387629,106126.64870877181,5.384630532599237e-07,0.007705548783926505,0.00764697296138431
306.0,22809.876349644597,11138.613049890424,54011.107374591214,0.0008207561056403245,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,9721.999327426418,0.052509594956933185,7999.33655255995,684.2962904893379,1874.9995845398512,0.08190555248337113,111386.13049890424,111976.08340920962,5.984542730016679e-07,0.008260748949794202,0.008207561056403245
307.0,24010.45490596512,11733.231376724501,55589.82975469995,0.0008703556382152174,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,10006.169355845992,0.05562412509881743,8578.562639086522,720.3136471789536,1928.8561333052164,0.08317723276911071,117332.31376724501,117930.72577230167,6.531694436563423e-07,0.008749213773288878,0.008703556382152174
308.0,25223.35561574972,12333.54459756544,56852.43212739382,0.0009113809647585721,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,10233.437782930887,0.058179582698398576,9142.409165863888,756.7006684724915,1971.8639319322135,0.08487521885066905,123335.44597565441,123936.69146738351,6.99492029923453e-07,0.009149871065727986,0.009113809647585722
309.0,26436.87380432578,12933.671249069233,57759.54095357796,0.0009418589606473318,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,10396.717371644032,0.0600509622810249,9679.171769616483,793.1062141297733,2002.7211250026146,0.08759559605144104,129336.71249069233,129934.665264987,7.344181063004673e-07,0.009443203301823381,0.009418589606473318
310.0,27638.447820439804,13527.269720310607,58277.26450697203,0.0009601006616117185,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,10489.907611254965,0.061132312051480474,10176.402398734688,829.1534346131941,2020.3072742374777,0.09205573450080247,135272.69720310607,135860.82296176226,7.553525427996164e-07,0.009612673404222703,0.009601006616117186
311.0,28814.89563650122,14107.650379313523,58378.92489066034,0.0009648423021183096,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,10508.20648031886,0.061345779685008504,10621.252980829648,864.4468690950366,2023.7365052866953,0.09903748122853748,141076.50379313523,141647.98437776335,7.604071598337204e-07,0.009646125844143082,0.009648423021183097
312.0,29952.692146826135,14667.909047777248,58046.73700691983,0.0009553704459643269,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,10448.41266124557,0.06064962618870928,11000.898067385759,898.5807644047841,2012.4098265080545,0.10930361877445299,146679.09047777246,147226.96551659406,7.486578497487502e-07,0.009537028951947106,0.00955370445964327
313.0,31038.28480952841,15201.079081171118,57273.187060384815,0.0009316116280651619,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,10309.173670869266,0.05904392320896895,11303.016904255208,931.1485442858523,1986.059188770625,0.12349592127113623,152010.79081171117,152528.11159950553,7.203109550308239e-07,0.009285360987353719,0.00931611628065162
314.0,32058.439800911743,15700.29676076057,56062.27903572205,0.0008941957370825659,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,10091.210226429968,0.05657362435222488,11516.358781081391,961.7531940273523,1944.7895410787187,0.14202212997035035,157002.9676076057,157482.98357786157,6.767637874555675e-07,0.008898094206734231,0.008941957370825659
315.0,33000.61524208364,16158.983567128615,54430.29601910365,0.000844441405084295,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,9797.453283438655,0.05332782824509051,11631.352802800786,990.0184572625091,1889.1079509441165,0.16495949053646358,161589.83567128616,162026.17238483124,6.205031412424021e-07,0.008389092230359123,0.00844441405084295
316.0,33853.34493499352,16571.03171029392,52406.04544719659,0.0007842953256268529,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,9433.088180495386,0.04943508478944542,11640.745142341248,1015.6003480498055,1819.9379027512912,0.1919856205696184,165710.31710293918,166097.16436729176,5.548745224423743e-07,0.007778395287303962,0.007842953256268529
317.0,34606.61575336199,16930.9884598904,50030.45842517194,0.0007162058360938526,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,9005.482516530948,0.045054841864191446,11540.222357902147,1038.1984726008598,1738.6139900173698,0.2223590809517579,169309.884598904,169642.17685759475,4.837334351212239e-07,0.007090903963198202,0.007162058360938526
318.0,35252.22495040121,17234.232410824934,47355.47965558547,0.0006429450323130312,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,8523.986338005385,0.04036574616139024,11328.971446156662,1057.5667485120362,1646.8534256557607,0.2549590573306064,172342.32410824933,172615.90206739467,4.1103410035113956e-07,0.006354567346991898,0.006429450323130312
319.0,35784.06157937933,17477.113995820375,44442.09341129136,0.0005673968050288219,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,7999.576814032444,0.03555179400200304,11010.077255096468,1073.52184738138,1546.6973580024269,0.28838320957581626,174771.13995820374,174982.8832280243,3.404200744301913e-07,0.005598225999343519,0.005673968050288219
320.0,36198.317908141005,17657.065660057964,41357.73172008687,0.000492337503132349,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,7444.3917096156365,0.030788315514552234,10590.721162163196,1085.9495372442302,1440.4288388235782,0.32109005861015183,176570.65660057965,176718.57331597185,2.7488649199208223e-07,0.0048494172595932375,0.00492337503132349
321.0,36493.63770370495,17772.684524815242,38173.16069300575,0.00042023186198305977,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,6871.168924741035,0.026229423551292708,10082.113554824251,1094.8091311111486,1330.469567219756,0.3515644858261659,177726.84524815241,177810.123854684,2.1656130833875456e-07,0.004132398469773605,0.0042023186198305975
322.0,36671.106601994856,17823.743937691317,34958.86136553625,0.00035307465581574447,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,6292.595045796525,0.021998195783546094,9499.043774144586,1100.1331980598457,1219.255266458206,0.3784745973863146,178237.4393769132,178256.43395011424,1.6663168724574335e-07,0.0034665898501692015,0.0035307465581574447
323.0,36734.13883763907,17811.15882266666,31781.421627705444,0.00029229383004933705,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,5720.65589298698,0.018181057692203698,8859.087571750946,1102.024165129172,1109.1079030006301,0.400794778684755,178111.58822666662,178067.75229979816,1.254084315998278e-07,0.002865672382829962,0.0029229383004933706
324.0,36688.21941183188,17736.887402444823,28700.2985802416,0.00023872331198393636,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,5166.053744443488,0.014826728494710324,8181.510556795588,1100.6465823549563,1002.1181606453711,0.41787574034988706,177368.87402444822,177264.6489201904,9.249430948093839e-08,0.0023374029381239454,0.0023872331198393636
325.0,36540.57694989475,17603.80540894036,25765.232149365012,0.00019264370847005976,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,4637.741786885702,0.011949249378792102,7485.983462167273,1096.2173084968424,900.0492369995632,0.42945631789579397,176038.0540894036,175876.72346018316,6.700738325577132e-08,0.0018840752750255486,0.0019264370847005977
326.0,36299.772692868406,17415.545808098967,23014.58646141801,0.00015387354627675748,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,4142.625563055241,0.009534081419821533,6791.261761724987,1088.993180786052,804.2729628199942,0.4356243658689968,174155.45808098966,173940.97748931983,4.780803647093663e-08,0.0015034698349152681,0.0015387354627675748
327.0,35975.26198275071,17176.32899172565,20474.754756837076,0.00012188990445373451,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,3685.4558562306734,0.0075458804823472034,6114.01673235598,1079.257859482521,715.743996815446,0.43674335971418393,171763.2899172565,171500.1137307632,3.3691489663625645e-08,0.0011900733565862241,0.001218899044537345
328.0,35576.956828707036,16890.79440538235,18160.575117994373,9.595314369989182e-05,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,3268.9035212389867,0.005936516795093693,5467.9659125912995,1067.308704861211,635.0108162887396,0.4333649762173016,168907.94405382348,168600.87209894753,2.3524617698476657e-08,0.0009363416161297771,0.0009595314369989182
329.0,35114.83242905096,16563.853861632757,16076.583624016006,7.522388130257703e-05,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,2893.785052322881,0.004652217738359633,4863.39727069765,1053.4449728715288,562.2574749449929,0.4261428989558335,165638.53861632757,165292.5754801268,1.6326130746771697e-08,0.0007338269141308085,0.0007522388130257703
330.0,34598.59675836336,16200.567658152286,14218.806082830142,5.8852398299188565e-05,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,2559.3850949094253,0.0036391400355802947,4307.090530157068,1037.9579027509008,497.3655013731841,0.41576208135587184,162005.67658152286,161625.92072440687,1.1296946325462961e-08,0.0005740593677011241,0.0005885239829918857
331.0,34037.43337037745,15806.047132828753,12576.823846858038,4.604236150926497e-05,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,2263.8282924344467,0.002847176965348146,3802.583774087816,1021.1230011113233,439.98625457810743,0.4028865165982073,158060.47132828753,157652.03585797784,7.817400047619666e-09,0.00044915020952545514,0.0004604236150926497
332.0,33439.828556710694,15385.384092709943,11135.798519275577,3.608708015181907e-05,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,2004.4437334696038,0.002232108155914202,3350.6682661038517,1003.1948567013208,389.6123484541772,0.38812676373501337,153853.84092709943,153421.7873249593,5.425089125204891e-09,0.00035213339794260093,0.0003608708015181907
333.0,32813.466311219534,14943.594472359095,9878.289340746485,2.8385096112676876e-05,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,1778.0920813343673,0.0017564508053911016,2949.999644514503,984.4039893365859,345.64201610764906,0.37202310439712893,149435.94472359095,148985.23800068826,3.785348596934554e-09,0.00027710186508425697,0.00028385096112676876
334.0,32165.18732860114,14485.575456110366,8785.74266813486,2.244066000806517e-05,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,1581.433680264275,0.0013894069361523383,2597.721464324006,964.9556198580342,307.43200361403314,0.35504036578846043,144855.75456110365,144391.21382173247,2.6616311658055517e-09,0.00021920061887846452,0.0002244066000806517
335.0,31500.993008133835,14016.064230264034,7839.626392699138,1.7855194710032536e-05,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,1411.1327506858447,0.0011062753555878882,2290.0303389730234,945.029790244015,274.33794017108886,0.33756987382054154,140160.64230264034,139686.9057595671,1.88970375188828e-09,0.00017453494034257847,0.00017855194710032535
336.0,30826.084846967202,13539.598074068226,7022.226183950561,1.4314337499083978e-05,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,1264.0007131111008,0.0008876098904140955,2022.6428460662778,924.782545409016,245.74273999308755,0.31993533112196165,135395.98074068225,134917.49802288826,1.356999960490663e-09,0.00014003821052640733,0.0001431433749908398
337.0,30144.923679255415,13060.477980404661,6317.1131505217345,1.1573572488248003e-05,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,1137.0803670939122,0.0007183065340169033,1791.1405619723027,904.3477103776625,221.07337418104768,0.30240040548552133,130604.77980404662,130125.69825996035,9.870061540138072e-10,0.00011332828623108425,0.00011573572488248003
338.0,29461.300505794337,12582.714171003217,5709.421217610337,9.444771592956884e-06,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,1027.6958191698607,0.0005867548315217839,1591.220274112658,883.83901517383,199.81087093598407,0.2851760567085416,125827.14171003217,125351.32849909921,7.279764209318605e-10,9.257385574248537e-05,9.444771592956884e-05
339.0,28778.411472165928,12109.99493749289,5185.932947129906,7.784198741178136e-06,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,933.467930483383,0.0004840902095782945,1418.8485859091177,863.3523441649778,181.4935253328325,0.2684279383502503,121099.9493749289,120630.88327450628,5.449724917047061e-10,7.637662344592809e-05,7.784198741178136e-05
340.0,28098.93179067046,11645.632627432113,4735.0596200704595,6.482532042323585e-06,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,852.3107316126826,0.0004035742129011924,1270.349372710161,842.9679537201138,165.71634408736128,0.25228242055103256,116456.32627432112,115997.15193979237,4.143848720770262e-10,6.367361486724356e-05,6.482532042323585e-05
341.0,27425.08558379645,11192.548802989428,4346.74688011596,5.4568575069044855e-06,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,782.4144384208728,0.000340095751916361,1142.4400737211363,822.7525675138934,152.12783940463396,0.23683256531018734,111925.48802989427,111478.911589306,3.2021430763546745e-10,5.3658538133421776e-05,5.456857506904486e-05
342.0,26758.709697963808,10753.242229496256,4012.34264503771,4.644305744717699e-06,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,722.2216761067878,0.00028978008302138773,1032.2343417812306,802.7612909389142,140.425470788113,0.22214283289174977,107532.42229496257,107100.73028923999,2.515663709476216e-10,4.5720121500007615e-05,4.644305744717699e-05
343.0,26101.31080319469,10329.784165114324,3724.4478702662536,3.997182952564012e-06,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,670.4006166479256,0.00024968721488995496,937.2233203275808,783.0393240958407,130.35046511274882,0.20825356527147126,103297.84165114324,102882.89098854995,2.009785437189716e-10,3.93945474429244e-05,3.9971829525640114e-05
344.0,25454.115516396207,9923.821513438827,3476.7661069536475,3.479237945432804e-06,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,625.8178992516565,0.0002175822461243092,855.245186329245,763.6234654918861,121.68258011687726,0.19518491117816705,99238.21513438827,98841.44456924153,1.6330270365052713e-10,3.4329228309024155e-05,3.479237945432804e-05
345.0,24818.114203817695,9536.59225576785,3263.959213691002,3.0628536451156545e-06,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,587.5126584643804,0.0001917617354754909,784.4490288654979,744.5434261145308,114.23507362606853,0.1829403688050945,95365.9225576785,94988.37607754508,1.3495989656467054e-10,3.02554181621611e-05,3.0628536451156546e-05
346.0,24194.098904891493,9168.951610332178,3081.5145385789306,2.7269094945805975e-06,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,554.6726169442074,0.00017092317332651977,723.2573935003372,725.8229671467448,107.85006787652173,0.1715099891515757,91689.51610332179,91331.86543284275,1.1344065191466151e-10,2.696762238087343e-05,2.7269094945805974e-05
347.0,23582.69509760379,8821.4049189584,2925.6289481413064,2.455219237886459e-06,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,526.6132106654352,0.00015406748535964332,670.3307636575357,707.4808529281137,102.39449917550343,0.16087320770667904,88214.04918958401,87876.6386161012,9.697131643130792e-11,2.4308217406414315e-05,2.455219237886459e-05
348.0,22984.389489178953,8494.1473339768,2793.1050604102256,2.2353286491282307e-06,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,502.7589108738406,0.0001404258458128058,624.5342482352011,689.5316846753685,97.75649193548729,0.151001385081383,84941.473339768,84624.35580708527,8.428735478105079e-11,2.21559050470368e-05,2.2353286491282308e-05
349.0,22399.55333704151,8187.104944781558,2681.262857541171,2.057632939122998e-06,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,482.62731435741074,0.00012940506920213724,584.9079833722643,671.9866001112453,93.84226908450148,0.14185999068641628,81871.04944781557,81574.03123429434,7.44802394506632e-11,2.0417097469897704e-05,2.0576329391229977e-05
350.0,21828.46236471954,7899.977346405235,2587.864039859442,1.9147041901964517e-06,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,465.8155271746996,0.00012054672519835736,550.6410853542545,654.8538709415861,90.57350718034328,0.1334104878098457,78999.77346405236,78722.45445111128,6.689242063049108e-11,1.9019467046048197e-05,1.9147041901964518e-05
