E_1_task1,I_2_task1,T_3_task1,_1_task1
12693.665649994673,5926.4358906424195,14400.46466490665,490.0
12832.393251617572,6015.992854515916,15428.434127605937,491.0
13003.57134434967,6119.6731064592095,16524.52859947131,492.0
13208.582396855993,6238.280237801869,17689.1133900345,493.0
13448.762490057452,6372.59686377404,18921.63899352307,494.0
13725.367715060387,6523.361427418773,20220.472947703878,495.0
14039.53556391835,6691.254293603405,21582.728460410966,496.0
14392.242054520442,6876.8675327115225,23004.098069404215,497.0
14784.255364925322,7080.691516802664,24478.699892610108,498.0
15216.084970902526,7303.075536988718,25998.937176738393,499.0
15687.928569736756,7544.216644352698,27555.386925235027,500.0
16199.617775375313,7804.115203826415,29136.725135491,501.0
16750.563976531503,8082.563649443024,30729.698087688714,502.0
17339.70597810753,8379.10690326714,32319.149735833133,503.0
17965.46184671987,8693.025904105705,33888.114449893685,504.0
18625.68721992141,9023.31346142674,35417.98284736415,505.0
19317.64213103039,9368.65613958491,36888.74491145027,506.0
20037.969444189734,9727.424618955441,38279.30151316299,507.0
20782.68440134856,10097.666105935066,39567.87987823451,508.0
21547.180474241788,10477.10666310703,40732.49373148731,509.0
22326.25315616662,10863.162030376432,41751.53519072703,510.0
23114.1425893432,11252.957600837854,42604.35698040357,511.0
23904.59379197588,11643.356253550397,43271.90139045649,512.0
24690.936402577125,12030.997935535132,43737.38889946144,513.0
25466.184934776647,12412.346946844045,43986.977656822295,514.0
26223.155859070393,12783.750145516986,44010.38144713972,515.0
26954.599928519565,13141.501060838638,43801.42848802279,516.0
27653.348611648504,13481.911225554068,43358.52339254354,517.0
28312.470206712747,13801.38967708198,42684.95701812423,518.0
28925.4222683581,14096.516457659094,41789.00899544634,519.0
29486.21495265126,14364.125872027762,40683.982050031664,520.0
29989.551893447588,14601.377975100542,39387.85610597942,521.0
30430.959140616484,14805.825483752744,37922.84676144489,522.0
30806.90517966303,14975.477085362076,36314.68796334372,523.0
31114.872168656668,15108.838119503285,34591.74803487521,524.0
31353.404544322853,15204.94149711695,32784.00208258918,525.0
31522.118256162757,15263.36053851175,30921.938346047205,526.0
31621.67241965818,15284.204260081517,29035.445579519546,527.0
31653.703435945008,15268.09606777898,27152.74906849801,528.0
31620.72779580215,15216.136528231877,25299.527534070618,529.0
31526.018921280418,15129.855089559052,23498.194480122977,530.0
31373.465919841397,15011.151824739487,21767.418202377517,531.0
31167.423643949183,14862.233800072403,20121.898140029305,532.0
30912.562548747166,14685.550802638443,18572.367634533533,533.0
30613.7260850732,14483.730888912038,17125.809217198013,534.0
30275.802463991717,14259.520883480935,15785.825932077254,535.0
29903.6128029898,14015.730573616594,14553.109115089219,536.0
29501.82342562584,13755.185230157975,13425.97573899391,537.0
29074.875346056422,13480.682360786712,12400.894181606918,538.0
28626.93578547533,13194.95482033308,11472.984227324401,539.0
28161.866892012327,12900.639660430974,10636.468704352723,540.0
27683.209933298207,12600.251118525259,9885.054755615423,541.0
27194.18185830147,12296.160405292529,9212.247017895426,542.0
26697.682445124465,11990.57506144112,8611.572911593006,543.0
26196.306776747188,11685.526931788743,8076.768739241531,544.0
25692.36358721919,11382.859967847333,7601.898688517919,545.0
25187.896323294033,11084.226666722798,7181.432040287533,546.0
24684.705548684266,10791.080617089136,6810.287612186244,547.0
24184.371902558192,10504.68070506855,6483.850344420716,548.0
23688.27857064278,10226.093105479005,6197.970161966399,549.0
23197.63286783097,9956.197695001247,5948.947686324073,550.0
22713.48653831454,9695.704245127474,5733.5117067231395,551.0
22236.754627496113,9445.145863459742,5548.792162720544,552.0
21768.232804161875,9204.919623639656,5392.290817152592,553.0
21308.613160988905,8975.273842439878,5261.851797287136,554.0
20858.49857624494,8756.343231965231,5155.633138794356,555.0
20418.4156815728,8548.15518113203,5072.080081184551,556.0
19988.82657421759,8350.64283144006,5009.900649927632,557.0
19570.13939348419,8163.669242229521,4968.043738179902,558.0
19162.717866190924,7987.03108234283,4945.6797805809865,559.0
18766.889944493607,7820.480336161606,4942.18398953203,560.0
18382.955693042513,7663.7325945399325,4957.121908305946,561.0
18011.194427515253,7516.481058006158,4990.237417699158,562.0
17651.87131296071,7378.396931581832,5041.44266230091,563.0
17305.24340474854,7249.160694025916,5110.810054764779,564.0
16971.565331256497,7128.446793121112,5198.56573626179,565.0
16651.09454189696,7015.946741187749,5305.084635711485,566.0
16344.096354049629,6911.368946790538,5430.886689866289,567.0
16050.848616406609,6814.4481233315455,5576.63411918505,568.0
15771.646035551801,6724.948478101428,5743.1295283954005,569.0
15506.804623239252,6642.669847405824,5931.314310963176,570.0
15256.665910133408,6567.451245997117,6142.267317035721,571.0
15021.600692945756,6499.17425585224,6377.203535025807,572.0
14802.013322177343,6437.766349784293,6637.472064587216,573.0
14598.344877345035,6383.20291867864,6924.553493594951,574.0
14411.076285124182,6335.509179994831,7240.055897264373,575.0
14240.731676671432,6294.761554512469,7585.708776608531,576.0
14087.881231928874,6261.088504866027,7963.354901713898,577.0
13953.143459069652,6234.670591900812,8374.939032592885,578.0
13837.18689843152,6215.74041211968,8822.492857804576,579.0
13740.731271172102,6204.581107674246,9308.115505667047,580.0
13664.547856765565,6201.52592710716,9833.948824533256,581.0
13609.45889830595,6206.953904653476,10402.146829751768,582.0
13576.335715171454,6221.291450528636,11014.837647836024,583.0
13566.095425995065,6245.000824007135,11674.077675756364,584.0
13579.696274384536,6278.584076747416,12381.798334817257,585.0
13618.13059132814,6322.572449787621,13139.743569818587,586.0
13682.416261885806,6377.5215114807415,13949.396783807584,587.0
13773.584882882355,6444.002907744884,14811.89581719189,588.0
13892.668682579788,6522.596385972009,15727.953180408305,589.0
14040.683401411967,6613.879350399358,16697.747192341052,590.0
14218.608396184603,6718.415186969999,17720.818094341488,591.0
14427.363501875849,6836.740381483296,18795.957037448316,592.0
14667.782196505515,6969.349789654571,19921.089328378646,593.0
14940.583293006603,7116.681712529221,21093.16565961309,594.0
15246.339300095467,7279.10088881969,22308.055641184215,595.0
15585.439476588817,7456.87906303041,23560.441310354538,596.0
15958.054229965684,7650.176630392257,24843.73851372532,597.0
16364.098694726148,7859.02411903296,26150.041005787993,598.0
16803.193135403926,8083.301276592463,27470.080773003465,599.0
17274.625187072455,8322.717735200891,28793.226582257874,600.0
