ADP,ATP,DPGA,GAP,PGA,Pi,Ru5P,RuBP,Time
0.82,0.68,0.7238344031770109,3.2207785686965327,0.12367602773680501,6.705542574604239,0.03678824463563048,0.642772888986385,2.14
0.82,0.68,0.7194525586475575,3.2259636268179204,0.12361627704143915,6.70973945427378,0.036804420848296375,0.6424855518617241,2.15
0.82,0.68,0.7151364332498469,3.231066636569234,0.12355831375971058,6.713867375923655,0.036820307484379436,0.6422072498816624,2.16
0.82,0.68,0.710885669877114,3.236088344788974,0.12350209659092878,6.717926775358276,0.03683590863355886,0.641937767437017,2.17
0.82,0.68,0.7066998941986844,3.241029507963268,0.12344758500718052,6.7219181040324205,0.0368512283541641,0.6416768931227987,2.18
0.82,0.68,0.7025787151627128,3.245890891832956,0.1233947392427682,6.725841828573902,0.036866270673357,0.6414244196757948,2.19
0.82,0.68,0.6985217255059127,3.2506732709928112,0.12334352028371467,6.729698430298903,0.03688103958727918,0.6411801439127326,2.2
0.82,0.68,0.6945285022695876,3.255377428483583,0.12329388985733532,6.73348840472069,0.03689553906116624,0.6409438666690254,2.21
0.82,0.68,0.6905986073212518,3.260004155377583,0.12324581042187853,6.7372122610524166,0.036909773029430826,0.6407153927380934,2.22
0.82,0.68,0.6867315878811349,3.2645542503585054,0.1231992451562356,6.740870521704753,0.03692374539571626,0.6404945308112596,2.23
0.82,0.68,0.6829269770528493,3.2690285192962145,0.12315415794972087,6.744463721779013,0.036937460032922545,0.6402810934182152,2.24
0.82,0.68,0.6791842943575063,3.2734277748172076,0.12311051339192298,6.747992408556545,0.03695092078320665,0.6400748968680525,2.25
0.82,0.68,0.6755030462705566,3.277752835871474,0.1230682767626282,6.751457140985099,0.03696413145795869,0.6398757611908632,2.2600000000000002
0.82,0.68,0.6718827267606456,3.2820045272964657,0.12302741402181624,6.754858489162876,0.03697709583775597,0.6396835100798971,2.27
0.82,0.68,0.6683228178297591,3.2861836793789,0.12298789179972976,6.758197033820995,0.03698981767229666,0.6394979708342804,2.2800000000000002
0.82,0.68,0.6648227900539746,3.290291127415074,0.12294967738701758,6.761473365805063,0.0370023006803142,0.6393189743022903,2.29
0.82,0.68,0.6613821031240914,3.2943277112704257,0.12291273872495292,6.764688085556596,0.03701454854947517,0.6391463548251838,2.3000000000000003
0.82,0.68,0.658000206385458,3.298294274939013,0.12287704439572707,6.76784180259493,0.03702656493626186,0.6389799501815765,2.31
0.82,0.68,0.6546765393763244,3.3021916661035875,0.12284256361281878,6.770935135000357,0.03703835346584105,0.6388196015323726,2.32
0.82,0.68,0.6514105323640575,3.306020735696919,0.12280926621144028,6.7739687088991225,0.0370499177319204,0.6386651533662407,2.33
0.82,0.68,0.6482016068785621,3.309782337465034,0.12277712263906013,6.776943157950916,0.03706126129659444,0.638516453445636,2.34
0.82,0.68,0.6450491762422683,3.3134773275329956,0.1227461039460037,6.779859122839554,0.037072387690181674,0.638373352753364,2.35
0.82,0.68,0.6419526460960764,3.317106563973841,0.12271618177613172,6.782717250767444,0.0370833004110542,0.6382357054396885,2.36
0.82,0.68,0.6389114149206563,3.3206709063812707,0.12268732835759717,6.785518194954404,0.03709400292546131,0.6381033687699772,2.37
0.82,0.68,0.6359248745525309,3.3241712154466665,0.1226595164936811,6.788262614141466,0.037104498667348426,0.6379762030728876,2.38
0.82,0.68,0.6329924106943807,3.3276083525409867,0.12263271955370791,6.790951172100192,0.03711479103817274,0.6378540716890897,2.39
0.82,0.68,0.6301134034190414,3.330983179302078,0.12260691146404026,6.793584537148032,0.037124883406716984,0.6377368409205247,2.4
0.82,0.68,0.6272872276666799,3.3342965572279053,0.12258206669915424,6.796163381670281,0.03713477910890256,0.6376243799801989,2.41
0.82,0.68,0.6245132537346676,3.337549347276187,0.12255816027279509,6.7986883816490575,0.03714448144760312,0.6375165609425114,2.42
0.82,0.68,0.6217908477596876,3.3407424094708897,0.1225351677292139,6.801160216199831,0.037153993692459905,0.6374132586941148,2.43
0.82,0.68,0.6191193721916434,3.3438766025160174,0.12251306513448554,6.803579567115891,0.03716331907969985,0.6373143508853089,2.44
0.82,0.68,0.6164981862589555,3.346952783417103,0.12249182906790837,6.805947118421191,0.037172460811957575,0.6372197178819642,2.45
0.82,0.68,0.6139266464248696,3.3499718071107827,0.12247143661348596,6.8082635559319336,0.03718142205810221,0.6371292427179781,2.46
0.82,0.68,0.6114041068344147,3.3529345261028007,0.12245186535149119,6.81052956682729,0.03719020595307003,0.6370428110482597,2.47
0.82,0.68,0.6089299197516868,3.3558417901147783,0.12243309335011303,6.812745839229541,0.03719881559770373,0.6369603111022447,2.48
0.82,0.68,0.6065034359871517,3.3586944457400434,0.12241509915718633,6.8149130617939875,0.03720725405859923,0.6368816336379399,2.49
0.82,0.68,0.604124005314698,3.361493336108795,0.12239786179200504,6.817031923308853,0.037215524367960745,0.636806671896495,2.5
0.82,0.68,0.6017909768781841,3.3642393005628466,0.12238136073721896,6.819103112305497,0.037223629523464835,0.6367353215573032,2.5100000000000002
0.82,0.68,0.5995036995872651,3.3669331743401716,0.12236557593081447,6.8211273166790924,0.037231572488134086,0.636667480693629,2.52
0.82,0.68,0.597261522502299,3.3695757882694393,0.12235048775817943,6.823105223320034,0.03723935619022109,0.6366030497287637,2.5300000000000002
0.82,0.68,0.5950637952081651,3.3721679684747152,0.12233607704425258,6.825037517756186,0.03724698352310315,0.6365419313927063,2.54
0.82,0.68,0.59290986817685,3.3747105360904643,0.12232232504575756,6.8269248838061465,0.03725445734518832,0.6364840306793715,2.5500000000000003
0.82,0.68,0.590799093118683,3.377204306986975,0.12230921344352201,6.828768003243658,0.037261780479833174,0.636429254804323,2.56
0.82,0.68,0.5887308233221236,3.379650091506297,0.1222967243348817,6.830567555473239,0.03726895571527271,0.6363775131630315,2.57
0.82,0.68,0.5867044139820342,3.3820486942087675,0.12228484022617014,6.832324217217115,0.03727598580456268,0.6363287172896579,2.58
0.82,0.68,0.5847192225163871,3.3844009136301643,0.12227354402529371,6.834038662213514,0.0372828734655347,0.6362827808163594,2.59
0.82,0.68,0.5827746088713801,3.386707542049519,0.12226281903439251,6.835711560926326,0.03728962138076438,0.6362396194331195,2.6
0.82,0.68,0.5808699358149604,3.3889693652675894,0.12225264894258718,6.83734358026615,0.03729623219755258,0.6361991508480999,2.61
0.82,0.68,0.5790045692187672,3.391187162395974,0.12224301781881168,6.838935383322731,0.0373027085279201,0.6361612947485145,2.62
0.82,0.68,0.5771778783285368,3.3933617056568335,0.12223391010473231,6.840487629108697,0.03730905294861575,0.6361259727620232,2.63
0.82,0.68,0.575389236023019,3.3954937601931676,0.12222531060775288,6.84200097231461,0.037315268001138,0.6360931084186464,2.64
0.82,0.68,0.5736380190614833,3.3975840838895652,0.12221720449410634,6.843476063075199,0.0373213561917701,0.636062627113197,2.65
0.82,0.68,0.5719236083199026,3.3996334272033453,0.12220957728203272,6.844913546746724,0.037327319991628874,0.6360344560682312,2.66
0.82,0.68,0.5702453890159239,3.4016425330059823,0.12220241483504357,6.846314063695372,0.037333161836726844,0.6360085242975135,2.67
0.82,0.68,0.5686027509227447,3.403612136434691,0.12219570335527286,6.8476782490965,0.03733888412804789,0.6359847625699993,2.68
0.82,0.68,0.5669950885720363,3.405542964754038,0.12218942937691418,6.849006732744684,0.03734448923163614,0.6359631033743272,2.69
0.82,0.68,0.5654218014460597,3.407435737227436,0.12218357975974464,6.850300138874349,0.037349979478698093,0.6359434808838266,2.7
0.82,0.68,0.5638822941591397,3.4092911649983506,0.12217814168273484,6.851559085990852,0.03735535716571761,0.6359258309220328,2.71
0.82,0.68,0.5623759766286697,3.4111099509810594,0.12217310263774533,6.852784186711849,0.037360624554583804,0.6359100909287113,2.72
0.82,0.68,0.5609022642358316,3.412892789760773,0.12216845042330919,6.853976047618746,0.037365783872731415,0.635896199926388,2.73
0.82,0.68,0.5594605779762267,3.414640367502931,0.12216417313850061,6.855135269118055,0.03737083731329356,0.6358840984873837,2.74
0.82,0.68,0.5580503446006199,3.416353361871472,0.12216025917688951,6.8562624453124315,0.03737578703526648,0.6358737287013504,2.75
0.82,0.68,0.5566709967460066,3.418032441955868,0.12215669722058173,6.857358163881235,0.03738063516368606,0.6358650341433073,2.7600000000000002
0.82,0.68,0.5553219730572256,3.419678268206716,0.12215347623434489,6.858423005970323,0.037385383789815846,0.6358579598421739,2.77
0.82,0.68,0.554002718299336,3.4212914923796545,0.12215058545981947,6.859457546090912,0.03739003497134615,0.6358524522497977,2.7800000000000002
0.82,0.68,0.5527126834609937,3.4228727574873905,0.12214801440981495,6.860462352027255,0.03739459073260397,0.635848459210474,2.79
0.82,0.68,0.5514513258490586,3.4244226977596024,0.12214575286269068,6.861437984752907,0.03739905306477334,0.6358459299309539,2.8000000000000003
0.82,0.68,0.5502181091746746,3.4259419386104843,0.12214379085682131,6.862384998355338,0.03740342392612585,0.6358448149509401,2.81
0.82,0.68,0.5490125036310597,3.4274310966136956,0.12214211868514624,6.863303939968651,0.037407705242260794,0.6358450661140639,2.82
0.82,0.68,0.5478339859632556,3.4288907794844787,0.12214072688980289,6.8641953497141674,0.03741189890635474,0.6358466365393429,2.83
0.82,0.68,0.5466820395300809,3.430321586068702,0.1221396062568434,6.86505976064864,0.03741600677942002,0.6358494805931161,2.84
0.82,0.68,0.5455561543585343,3.4317241063385895,0.12213874781103425,6.865897698719834,0.037420030690571836,0.6358535538614504,2.85
0.82,0.68,0.5444558271908998,3.4330989213948877,0.12213814281073848,6.866709682729235,0.03742397243730349,0.6358588131230178,2.86
0.82,0.68,0.5433805615247984,3.43444660347524,0.12213778274288005,6.867496224301636,0.0374278337857695,0.6358652163224386,2.87
0.82,0.68,0.5423298676464515,3.4357677159685,0.12213765931798976,6.86825782786136,0.03743161647107587,0.6358727225440863,2.88
0.82,0.68,0.5413032626573474,3.4370628134348076,0.12213776446533232,6.868994990614885,0.03743532219757784,0.6358812919863509,2.89
0.82,0.68,0.5403002704946221,3.4383324416311196,0.1221380903281141,6.869708202539622,0.037438952639183926,0.6358908859363571,2.9
0.82,0.68,0.5393204219453905,3.439577137541966,0.12213862925877082,6.870397946378551,0.03744250943966594,0.6359014667451325,2.91
0.82,0.68,0.5383632546552449,3.440797429415226,0.12213937381433491,6.871064697640531,0.03744599421297502,0.6359129978032215,2.92
0.82,0.68,0.5374283131311538,3.4419938368026917,0.12214031675188165,6.871708924606072,0.037449408543563156,0.6359254435167422,2.93
0.82,0.68,0.5365151487390111,3.443166870605189,0.12214145102405359,6.872331088338267,0.037452753986709754,0.6359387692838793,2.94
0.82,0.68,0.5356233196960741,3.4443170331220108,0.12214276977466283,6.872931642698701,0.0374560320688528,0.635952941471812,2.95
0.82,0.68,0.5347523910585193,3.4454448181044524,0.12214426633437016,6.873511034368075,0.03745924428792421,0.6359679273940695,2.96
0.82,0.68,0.5339019347043324,3.4465507108132396,0.1221459342164407,6.874069702871344,0.03746239211368914,0.6359836952883107,2.97
0.82,0.68,0.5330715293117568,3.447635188079627,0.12214776711257513,6.874608080607146,0.03746547698808886,0.6360002142945237,2.98
0.82,0.68,0.5322607603335188,3.4486987183699673,0.12214975888881602,6.875126592881312,0.03746850032558679,0.63601745443364,2.99
0.82,0.68,0.5314692199670424,3.449741761853537,0.12215190358152837,6.875625657944214,0.03747146351351737,0.6360353865865588,3.0
0.82,0.68,0.5306965071208628,3.4507647704734277,0.1221541953934538,6.876105687031803,0.037474367912437384,0.6360539824735766,3.0100000000000002
0.82,0.68,0.5299422273774398,3.4517681880203024,0.12215662868983744,6.876567084410068,0.037477214856479486,0.6360732146342168,3.02
0.82,0.68,0.5292059929525692,3.452752450208835,0.12215919799462698,6.877010247422781,0.03748000565370751,0.6360930564074556,3.0300000000000002
0.82,0.68,0.5284874226515868,3.4537179847566417,0.12216189798674294,6.877435566542294,0.037482741586473335,0.6361134819123372,3.04
0.82,0.68,0.5277861418225522,3.454665211465532,0.12216472349641962,6.877843425423217,0.03748542391177495,0.6361344660289755,3.0500000000000003
0.82,0.68,0.5271017823065962,3.455594542304897,0.12216766950161549,6.878234200958806,0.03748805386161539,0.6361559843799365,3.06
0.82,0.68,0.5264339823856088,3.4565063814970776,0.12217073112449281,6.87860826333986,0.03749063264336236,0.6361780133119949,3.0700000000000003
0.82,0.68,0.5257823867274403,3.4574011256045387,0.12217390362796511,6.878965976115984,0.037493161440108114,0.636200529878262,3.08
0.82,0.68,0.5251466463287826,3.458279163618701,0.12217718241231214,6.879307696259033,0.03749564141102952,0.6362235118206793,3.09
0.82,0.68,0.5245264184558933,3.4591408770502703,0.12218056301186116,6.8796337742285925,0.03749807369174783,0.6362469375528705,3.1
0.82,0.68,0.5239213665833187,3.459986640020924,0.12218404109173395,6.879944554039316,0.037500459394688115,0.6362707861433505,3.11
0.82,0.68,0.5233311603307657,3.460816819356206,0.12218761244465856,6.88024037333,0.03750279960943793,0.636295037299083,3.12
0.82,0.68,0.5227554753982715,3.4616317746795007,0.12219127298784503,6.880521563434241,0.037505095403105135,0.6363196713493826,3.13
0.82,0.68,0.5221939934998094,3.4624318585069496,0.12219501875992407,6.880788449452519,0.03750734782067463,0.6363446692301576,3.14
0.82,0.68,0.5216464022954675,3.4632174163431855,0.12219884591794818,6.881041350325594,0.03750955788536364,0.6363700124684862,3.15
0.82,0.68,0.5211123953223306,3.463988786777765,0.12220275073445397,6.881280578909099,0.03751172659897561,0.636395683167522,3.16
0.82,0.68,0.520591671924191,3.464746301582179,0.12220672959458503,6.8815064420491545,0.03751385494225222,0.6364216639917241,3.17
0.82,0.68,0.5200839371802095,3.4654902858073404,0.12221077899327451,6.881719240658931,0.037515943875223653,0.6364479381524052,3.18
0.82,0.68,0.5195889018326406,3.466221057881425,0.12221489553248628,6.881919269796063,0.03751799433755664,0.6364744893935945,3.19
0.82,0.68,0.5191062822137347,3.4669389297079816,0.12221907591851425,6.882106818740716,0.037520007248900374,0.6365013019782089,3.2
0.82,0.68,0.518635800171922,3.4676442067642057,0.12222331695933845,6.882282171074328,0.03752198350922994,0.6365283606745272,3.21
0.82,0.68,0.5181771829973814,3.4683371881992846,0.1222276155620375,6.882445604758798,0.03752392399918724,0.636555650742964,3.22
0.82,0.68,0.5177301633470892,3.4690181669327287,0.1222319687302562,6.8825973922161445,0.03752582958041927,0.6365831579231362,3.23
0.82,0.68,0.5172944791694435,3.4696874297526046,0.12223637356172773,6.882737800408432,0.0375277010959135,0.636610868421218,3.24
0.82,0.68,0.5168698736285489,3.470345257413589,0.12224082724584913,6.882867090917973,0.0375295393703304,0.63663876889758,3.25
0.82,0.68,0.5164560950282491,3.470991924734771,0.12224532706130979,6.882985520027674,0.03753134521033285,0.6366668464547066,3.2600000000000002
0.82,0.68,0.5160528967359855,3.471627700697131,0.12224987037377158,6.883093338801441,0.03753311940491247,0.6366950886253867,3.27
0.82,0.68,0.5156600371065587,3.472252848540625,0.12225445463360002,6.883190793164598,0.03753486272571266,0.6367234833611735,3.2800000000000002
0.82,0.68,0.5152772794058645,3.472867625860823,0.12225907737364555,6.883278123984237,0.03753657592734829,0.6367520190211078,3.29
0.82,0.68,0.5149043917346741,3.4734722847050215,0.1222637362070741,6.883355567149431,0.03753825974772198,0.6367806843607013,3.3000000000000003
0.82,0.68,0.5145411469525216,3.4740670716677955,0.12226842882524616,6.8834233536512315,0.03753991490833687,0.6368094685211734,3.31
0.82,0.68,0.5141873226017628,3.4746522279859224,0.12227315299564329,6.883481709662428,0.03754154211460585,0.6368383610189375,3.3200000000000003
0.82,0.68,0.5138427008318599,3.4752279896326375,0.12227790655984157,6.883530856616977,0.037543142056157115,0.6368673517353333,3.33
0.82,0.68,0.5135070683239489,3.475794587411167,0.12228268743153085,6.883571011289073,0.03754471540713604,0.6368964309065983,3.34
0.82,0.68,0.5131802162157411,3.476352247047502,0.12228749359457922,6.883602385871782,0.03754626282650329,0.6369255891140759,3.35
0.82,0.68,0.5128619400268059,3.476901189282371,0.12229232310114165,6.8836251880552375,0.0375477849583292,0.6369548172746541,3.36
0.82,0.68,0.5125520395842807,3.4774416299623754,0.12229717406981232,6.8836396211043045,0.03754928243208423,0.6369841066314311,3.37
0.82,0.68,0.5122503189490515,3.477973780130248,0.12230204468381943,6.883645883935696,0.03755075586292565,0.6370134487446041,3.38
0.82,0.68,0.511956586342441,3.4784978461142106,0.12230693318926208,6.883644171194517,0.03755220585198025,0.6370428354825741,3.39
0.82,0.68,0.5116706540734454,3.4790140296163985,0.12231183789338816,6.883634673330166,0.03755363298662315,0.637072259013267,3.4
0.82,0.68,0.5113923384665495,3.4795225278003197,0.12231675716291258,6.883617576671593,0.0375550378407527,0.6371017117956614,3.41
0.82,0.68,0.5111214597901577,3.4800235333773353,0.1223216894223752,6.883593063501866,0.037556420975061386,0.6371311865715232,3.42
0.82,0.68,0.5108578421856643,3.4805172346921296,0.12232663315253739,6.88356131213202,0.03755778293730273,0.637160676357341,3.43
0.82,0.68,0.5106013135971966,3.4810038158071555,0.12233158688881672,6.883522496974164,0.0375591242625543,0.6371901744364578,3.44
0.82,0.68,0.5103517057020517,3.481483456586034,0.12233654921975903,6.883476788613834,0.037560445473476624,0.637219674351396,3.45
0.82,0.68,0.5101088538418512,3.4819563327758942,0.12234151878554697,6.883424353881546,0.03756174708056824,0.6372491698963716,3.46
0.82,0.68,0.509872596954437,3.4824226160886385,0.1223464942765444,6.883365355923543,0.037563029582416654,0.637278655109992,3.47
0.82,0.68,0.5096427775065238,3.4828824742811224,0.12235147443187601,6.883299954271735,0.037564293465945406,0.6373081242681368,3.48
0.82,0.68,0.5094192414271299,3.483336071234235,0.12235645803804128,6.8832283049127785,0.03756553920665708,0.637337571877014,3.49
0.82,0.68,0.5092018380417993,3.4837835670308763,0.12236144392756221,6.883150560356308,0.03756676726887246,0.6373669926663912,3.5
0.82,0.68,0.5089904200076284,3.48422511803282,0.12236643097766406,6.883066869702304,0.03756797810596564,0.6373963815829953,3.5100000000000002
0.82,0.68,0.5087848432491122,3.484660876956457,0.12237141810898851,6.882977378707576,0.03756917216059533,0.6374257337840794,3.52
0.82,0.68,0.5085849668948198,3.4850909929474176,0.1223764042843384,6.8828822298513685,0.03757034986493216,0.6374550446311514,3.5300000000000002
0.82,0.68,0.5083906532149096,3.485515611654064,0.12238138850745359,6.882781562400055,0.03757151164088214,0.6374843096838626,3.54
0.82,0.68,0.5082017675594906,3.485934875299856,0.12238636982181718,6.882675512470938,0.037572657900306304,0.6375135246940509,3.5500000000000003
0.82,0.68,0.5080181782978391,3.486348922754586,0.12239134730949147,6.882564213095135,0.03757378904523644,0.6375426855999365,3.56
0.82,0.68,0.5078397567584737,3.486757889604489,0.12239632008998302,6.8824477942795586,0.037574905468087116,0.6375717885204669,3.5700000000000003
0.82,0.68,0.5076663771700961,3.48716190822122,0.12240128731913615,6.882326383067975,0.037576007551863855,0.6376008297498066,3.58
0.82,0.68,0.5074979166033995,3.4875611078297095,0.12240624818805439,6.88220010360113,0.037577095670367634,0.6376298057519695,3.59
0.82,0.68,0.507334254913747,3.487955614574897,0.12241120192204918,6.8820690771759825,0.037578170188395654,0.6376587131555908,3.6
0.82,0.68,0.5071752746847216,3.488345551587348,0.12241614777961525,6.881933422303987,0.03757923146193842,0.6376875487488335,3.61
0.82,0.68,0.5070208611725495,3.488731039047755,0.12242108505143204,6.881793254768482,0.03758027983837327,0.6377163094744296,3.62
0.82,0.68,0.5068709022513944,3.4891121942503363,0.12242601305939071,6.88164868768113,0.03758131565665418,0.6377449924248497,3.63
0.82,0.68,0.506725288359523,3.4894891316651333,0.12243093115564611,6.881499831537475,0.037582339247498146,0.6377735948376002,3.64
0.82,0.68,0.5065839124463397,3.489861962999213,0.12243583872169315,6.881346794271558,0.037583350933567974,0.6378021140906444,3.65
0.82,0.68,0.5064466699202869,3.490230797256789,0.12244073516746704,6.881189681309628,0.0375843510296516,0.6378305476979444,3.66
0.82,0.68,0.5063134585976089,3.4905957407982613,0.12244561993046678,6.88102859562297,0.03758533984283801,0.6378588933051226,3.67
0.82,0.68,0.5061841786519752,3.490956897398194,0.1224504924749016,6.880863637779791,0.03758631767268973,0.6378871486852364,3.68
0.82,0.68,0.5060587325649568,3.491314368302231,0.1224553522908596,6.880694905996245,0.03758728481141199,0.6379153117346689,3.69
0.82,0.68,0.5059370250773536,3.491668252282963,0.12246019889349817,6.880522496186559,0.037588241544018595,0.6379433804691267,3.7
0.82,0.68,0.5058189631413645,3.4920186456947593,0.12246503182225574,6.880346502012264,0.0375891881484945,0.6379713530197482,3.71
0.82,0.68,0.5057044558735961,3.492365642527569,0.12246985064008427,6.880167014930569,0.03759012489595518,0.6379992276293149,3.72
0.82,0.68,0.5055934145089016,3.492709334459707,0.12247465493270214,6.879984124241851,0.03759105205080286,0.638027002648567,3.73
0.82,0.68,0.505485752355045,3.493049810909638,0.12247944430786682,6.87979791713629,0.037591969870879566,0.6380546765326178,3.74
0.82,0.68,0.5053813847481817,3.493387159086761,0.12248421839466694,6.879608478739659,0.037592878607617126,0.6380822478374668,3.75
0.82,0.68,0.5052802290091488,3.493721464041216,0.12248897684283339,6.879415892158253,0.03759377850618414,0.6381097152166084,3.7600000000000002
0.82,0.68,0.5051822044005565,3.494052808712723,0.12249371932206873,6.879220238522999,0.03759466980562993,0.638137077417733,3.77
0.82,0.68,0.505087232084673,3.4943812739784597,0.12249844552139487,6.879021597032734,0.03759555273902556,0.6381643332795195,3.7800000000000002
0.82,0.68,0.5049952350820935,3.494706938699997,0.12250315514851823,6.87882004499666,0.03759642753360198,0.6381914817285171,3.79
0.82,0.68,0.5049061382311857,3.495029879769304,0.12250784792921218,6.8786156578760025,0.03759729441088526,0.6382185217761125,3.8000000000000003
0.82,0.68,0.5048198681483014,3.495350172153828,0.1225125236067163,6.878408509324858,0.03759815358682909,0.6382454525155824,3.81
0.82,0.68,0.5047363531887467,3.495667888940677,0.12251718194115198,6.878198671230276,0.03759900527194444,0.6382722731192283,3.8200000000000003
0.82,0.68,0.5046555234084994,3.4959831013799043,0.12252182270895409,6.877986213751532,0.03759984967142655,0.6382989828355915,3.83
0.82,0.68,0.5045773105266667,3.4962958789269085,0.1225264457023183,6.877771205358666,0.037600686985279255,0.6383255809867467,3.84
0.82,0.68,0.5045016478886705,3.496606289283976,0.12253105072866359,6.877553712870238,0.03760151740843662,0.638352066965672,3.85
0.82,0.68,0.5044284704301537,3.4969143984409627,0.12253563761010967,6.877333801490352,0.03760234113088208,0.6383784402336933,3.86
0.82,0.68,0.5043577146415952,3.497220270715138,0.12254020618296892,6.877111534844936,0.03760315833776497,0.6384047003180013,3.87
0.82,0.68,0.504289318533624,3.4975239687902,0.12254475629725244,6.876886975017303,0.037603969209514615,0.6384308468092407,3.88
0.82,0.68,0.5042232216030249,3.49782555375448,0.12254928781619005,6.876660182582995,0.03760477392195191,0.6384568793591662,3.89
0.82,0.68,0.5041593647994219,3.4981250851383376,0.1225538006157637,6.876431216643919,0.03760557264639857,0.6384827976783681,3.9
0.82,0.68,0.5040976904926321,3.498422620950781,0.12255829458425392,6.876200134861792,0.037606365549783936,0.6385086015340626,3.91
0.82,0.68,0.5040381424406786,3.4987182177153002,0.12256276962179927,6.875966993490902,0.037607152794749514,0.638534290747946,3.92
0.82,0.68,0.5039806657584531,3.499011930504944,0.12256722563996819,6.875731847410208,0.03760793453975123,0.6385598651941113,3.93
0.82,0.68,0.5039252068870173,3.499303812976651,0.1225716625613431,6.875494750154758,0.03760871093915944,0.6385853247970268,3.94
0.82,0.68,0.5038717135635327,3.4995939174048405,0.12257608031911629,6.875255753946476,0.037609482143356736,0.6386106695295721,3.95
0.82,0.68,0.5038201347918109,3.4998822947142814,0.12258047885669757,6.875014909724298,0.03761024829883361,0.6386358994111334,3.96
0.82,0.68,0.5037704208134709,3.5001689945122525,0.122584858127333,6.874772267173681,0.03761100954828202,0.6386610145057545,3.97
0.82,0.68,0.5037225230796961,3.5004540651200053,0.12258921809373487,6.874527874755495,0.03761176603068684,0.6386860149203423,3.98
0.82,0.68,0.5036763942235795,3.50073755360354,0.12259355872772222,6.874281779734311,0.03761251788141535,0.6387109008029264,3.99
0.82,0.68,0.503631988033048,3.501019505803712,0.12259788000987198,6.874034028206074,0.037613265232304655,0.6387356723409703,4.0
0.82,0.68,0.5035892594243553,3.501299966365678,0.12260218192918015,6.873784665125218,0.03761400821174719,0.6387603297597333,4.01
0.82,0.68,0.5035481644161334,3.50157897876769,0.12260646448273309,6.873533734331172,0.0376147469447743,0.6387848733206821,4.0200000000000005
0.82,0.68,0.5035086601039941,3.5018565853492607,0.12261072767538833,6.873281278574325,0.037615481553137965,0.6388093033199501,4.03
0.82,0.68,0.503470704635669,3.5021328273387002,0.12261497151946495,6.873027339541419,0.037616212155390634,0.6388336200868435,4.04
0.82,0.68,0.50343425718668,3.502407744880042,0.12261919603444307,6.8727719578804045,0.037616938866963295,0.6388578239823935,4.05
0.82,0.68,0.5033992779365294,3.5026813770593703,0.12262340124667236,6.872515173224752,0.03761766180024178,0.6388819153979521,4.0600000000000005
0.82,0.68,0.5033657280454019,3.5029537619305566,0.12262758718908913,6.8722570242172445,0.03761838106464129,0.638905894753832,4.07
0.82,0.68,0.5033335696313666,3.503224936540422,0.12263175390094219,6.871997548533248,0.03761909676667929,0.6389297624979878,4.08
0.82,0.68,0.5033027657480722,3.5034949369533304,0.12263590142752666,6.871736782903474,0.037619809010046655,0.6389535191047389,4.09
0.82,0.68,0.5032732803629254,3.5037637982752297,0.12264002981992606,6.871474763136256,0.0376205178956773,0.638977165073531,4.1
0.82,0.68,0.5032450783357424,3.5040315546771486,0.12264413913476221,6.871211524139312,0.037621223521816106,0.6390007009277383,4.11
0.82,0.68,0.5032181253978655,3.5042982394181594,0.12264822943395273,6.870947099941068,0.03762192598408533,0.6390241272135019,4.12
0.82,0.68,0.5031923881317362,3.5045638848678204,0.12265230078447595,6.870681523711472,0.03762262537554951,0.6390474444986053,4.13
0.82,0.68,0.503167833950916,3.5048285225281055,0.12265635325814318,6.870414827782369,0.03762332178677881,0.6390706533713861,4.14
0.82,0.68,0.5031444310805452,3.505092183054832,0.12266038693137793,6.870147043667425,0.037624015305910974,0.6390937544396821,4.15
0.82,0.68,0.503122148538232,3.5053548962786,0.12266440188500202,6.869878202081599,0.037624706018711776,0.6391167483298112,4.16
0.82,0.68,0.503100956115364,3.5056166912252475,0.12266839820402842,6.869608332960192,0.037625394008634086,0.639139635685585,4.17
0.82,0.68,0.5030808243588327,3.5058775961358366,0.12267237597746049,6.869337465477457,0.037626079356875584,0.6391624171673526,4.18
0.82,0.68,0.5030617245531636,3.5061376384861775,0.12267633529809768,6.869065628064806,0.03762676214243511,0.6391850934510782,4.19
0.82,0.68,0.5030436287030433,3.5063968450059013,0.12268027626234727,6.868792848428603,0.03762744244216768,0.6392076652274465,4.2
0.82,0.68,0.5030265095162368,3.5066552416970898,0.12268419897004218,6.868519153567558,0.03762812033083823,0.6392301332009992,4.21
0.82,0.68,0.503010340386885,3.506912853852473,0.12268810352426456,6.86824456978972,0.03762879588117411,0.6392524980892992,4.22
0.82,0.68,0.5029950953791766,3.5071697060732028,0.1226919900311751,6.8679691227291055,0.03762946916391631,0.6392747606221234,4.23
0.82,0.68,0.5029807492113878,3.50742582228621,0.12269585859984786,6.867692837361933,0.037630140247869516,0.6392969215406821,4.24
0.82,0.68,0.5029672772402776,3.5076812257611585,0.12269970934211033,6.867415738022496,0.03763080919995097,0.6393189815968647,4.25
0.82,0.68,0.5029546554458376,3.507935939126999,0.12270354237238897,6.867137848418675,0.03763147608523812,0.6393409415525118,4.26
0.82,0.68,0.5029428604163841,3.508189984388136,0.12270735780755956,6.8668591916471,0.03763214096701528,0.6393628021787104,4.2700000000000005
