Time,mw73259e20_240e_4f3a_b2e0_9ca248658898,mw15abaa48_d7d0_4845_ae04_c573d289d495,mwfcfaf604_14d4_47a6_b021_226d1fb5497c,mw8796c919_9251_4970_8f87_0bca9ecfeb5c,mw849ed3fd_87d9_44d2_9f3e_4d631b900d41,mwcb834e43_dc57_45ae_9452_f4c10955caf1,mwf166ad55_4ff0_49fb_95d2_b657ad7653d5,mwee54b5b4_b8c0_41df_8dda_5b160c5e10a5,mw919f8a86_e702_4b24_9cd7_adad694fcf9b,mw812f63db_4cb0_40ad_b92b_9874be969dfe,mw08818dfe_fb12_45cc_8c1d_d965f142d0ce,mwee07eca4_0806_4cc3_a6ab_9226ee79be6c,mw8f20c25d_9700_4822_b5f9_fe243e001091,mw7ce1b6a3_e65e_4aaa_9c32_aeefb420f0ea,mw85485398_9f97_408c_bca6_90f0a8377eae,mw798d0b02_925e_471b_a372_526d681cc370,mwd3807289_133c_4621_8087_366621f553d3,mw2439178f_a48f_4425_82f9_13267b917b85,mw5c4edb54_cfd9_43af_b70b_e9ff1b44dc55,mw961dacfa_f443_4814_ad6c_a27c04e74268,mw15ba24b5_7a87_479e_9be7_261b12cbdb63,mw9f56ecc5_c22b_4f8c_8b82_90e2a6d9e364,mw18bbabcb_d229_4d91_99f1_484f2ba8f020,mwba0debe9_c575_4f5a_a980_e2b6857ff053,mwffba86ff_a560_401a_93d6_c0e30bf42c87,mw231a5907_d1ee_4a43_83ab_abb72f19502c,mwaf289d12_4291_4651_8bd1_82e321e476a4,mw1a53a2cb_a3a7_40d7_ae07_4d93ad1123a3,mw4035a2c9_3cda_467c_83cc_8f9c2902abaf,mwf7d1ff9f_1734_4232_9a96_037b31b193b0,mw7d57aa6b_1bfb_4472_b555_919263d9eaf9,mw5ffad843_5f02_419d_ba99_6e1f9b7e6b7b,mw3046ca21_42a2_4a4b_89c4_9d6ca3d927c5,mw87bb1238_3292_467e_bfe3_ff7f1e64a351,mw371071cd_ec20_4517_acc1_08dfdc871e87,mw5b225cdc_783f_4a15_93db_e960a2398b8e,mw27f524cb_75b3_401c_8533_99d6f27af654,mwc623d82f_a94e_4460_9aed_444597a728c2,mwbf296afc_5e4f_4819_8028_06b20d7af7ca,mw91e15e1e_c73e_4866_ab2b_8225a32b7610,mwf5cecb8f_89f8_4fba_b39b_b517d0bef2ce,mwff26437c_166b_4946_ad35_f13df6145780,mw284c519a_cc2b_4a98_99ce_5a4471af99e1,mw2cd81e51_eb11_4e2c_b609_b2f802438a6b,mwff99ad6c_8951_4d58_a836_cf2d3d08ac86,mw81b30d38_6ef3_4391_b826_e6c3cc210196,mw79830677_2d7e_4f49_9d0b_f05fe026749f,mw155447fb_ce5b_4ba2_bd74_434951481a78,mw4c9aa283_577e_4b6c_ae5a_c96f62dbbb08,mw55fba323_0865_4254_a6e9_09acd2b4a10f,mwb8420f59_69c3_4707_918c_2e06bedff243,mwc9170c21_608b_4bd7_b2d0_f359d045da17,mwb47b4c45_fac9_49e6_a6a4_87b9050ddfbb,mw4f62d07e_217b_4602_b6fe_548af112eec8,mw307551ca_91cc_4634_bba5_0e3ecd38cfdd,mw15bb92b6_4cff_4a41_b815_c1d904618e57,mw106407fc_e33f_45aa_b5ae_258bd4790633,mwfb854977_51ea_4daa_b84e_3bcb2fcccd39,mwd71cb6c2_6420_46b9_ab17_eedc7b0fd8dc,mwdd7079dc_8d70_41b7_a369_3334522cdd13,mwa25d1a3d_bbd9_41b8_8274_236f9d67bb60,mw185e644d_6f10_499f_a3a6_5a47d7ba2eef,mw5194cffd_f75a_4c61_b60e_23d5b0fea120
3.69,0.0001,2.2562582663657627e-06,7.0862844255557246e-09,4.1125906787088285e-07,4.16307653272637e-08,9.429768639333889e-09,1.046816434510252e-09,1.2692422881433742e-10,5e-05,2.722976535455919e-07,0.0,3.40936490738966e-06,0.000362894258752347,1.30568052867489e-06,0.000796722533770371,2.620389955953e-06,2.39591245105385e-05,8.62083015294042e-06,0.000108608492867695,1.0780611108133e-06,0.000122223738254533,2.24518521682572e-06,0.000203868171233541,5.61352652271706e-06,0.000227368268903121,4.12788404046025e-07,3.10498877738431e-05,0.00141678261342411,0.321125432799976,6.97333029651601e-07,3.76085190209901e-06,8.99054709659885e-05,0.171122974053956,1.5662833197895e-06,2.41308392167819e-05,1.53754224136353e-06,0.000203777063277265,0.00077375270429582,0.155164586398126,2.32432741134546e-07,0.000102326862282225,5.55658410000431e-07,3.04072645117622e-05,0.0005,0.000132810241970949,1.0,7.365321221695481e-07,3.687147287784437e-09,2.255269949531115e-07,3.252066263246424e-08,3.6707458107313707e-10,7.803801809092985e-11,1.027639542809351e-09,1.253246837065816e-10,4.6184797824775526e-12,2.353335690052623e-11,5.499818157331478e-13,8.238348241315626e-12,5.346569721954796e-11,3.5336874312334536e-11,7.629407500822281e-08,4.931767943777428e-09,-5.4619416316678886e-11
3.7,0.0001,2.261329088864979e-06,7.122120632078837e-09,4.131901392549715e-07,4.1942733049793366e-08,9.481578161604903e-09,1.0575074381889908e-09,1.279083887342879e-10,5e-05,2.7301121257007703e-07,0.0,3.40936490738966e-06,0.000362894258752347,1.30568052867489e-06,0.000796722533770371,2.620389955953e-06,2.39591245105385e-05,8.62083015294042e-06,0.000108608492867695,1.0780611108133e-06,0.000122223738254533,2.24518521682572e-06,0.000203868171233541,5.61352652271706e-06,0.000227368268903121,4.12788404046025e-07,3.10498877738431e-05,0.00141678261342411,0.321125432799976,6.97333029651601e-07,3.76085190209901e-06,8.99054709659885e-05,0.171122974053956,1.5662833197895e-06,2.41308392167819e-05,1.53754224136353e-06,0.000203777063277265,0.00077375270429582,0.155164586398126,2.32432741134546e-07,0.000102326862282225,5.55658410000431e-07,3.04072645117622e-05,0.0005,0.000132810241970949,1.0,7.365321221695481e-07,3.695410505152234e-09,2.259901419745442e-07,3.267278501983716e-08,3.6982437767469784e-10,7.843265210078264e-11,1.03533892658674e-09,1.260130388614575e-10,4.665647731464852e-12,2.3715826387903005e-11,5.555987103338301e-13,8.302227370186667e-12,5.3736070336010174e-11,3.551557719688792e-11,7.629407500822281e-08,4.944576693248746e-09,-5.4875882374462876e-11
3.71,0.0001,2.2663952003665475e-06,7.158034660074478e-09,4.1512431405329765e-07,4.225611846735915e-08,9.53353642369025e-09,1.0682772419637847e-09,1.2889744592393816e-10,5e-05,2.7372464352154116e-07,0.0,3.40936490738966e-06,0.000362894258752347,1.30568052867489e-06,0.000796722533770371,2.620389955953e-06,2.39591245105385e-05,8.62083015294042e-06,0.000108608492867695,1.0780611108133e-06,0.000122223738254533,2.24518521682572e-06,0.000203868171233541,5.61352652271706e-06,0.000227368268903121,4.12788404046025e-07,3.10498877738431e-05,0.00141678261342411,0.321125432799976,6.97333029651601e-07,3.76085190209901e-06,8.99054709659885e-05,0.171122974053956,1.5662833197895e-06,2.41308392167819e-05,1.53754224136353e-06,0.000203777063277265,0.00077375270429582,0.155164586398126,2.32432741134546e-07,0.000102326862282225,5.55658410000431e-07,3.04072645117622e-05,0.0005,0.000132810241970949,1.0,7.365321221695481e-07,3.703665940919696e-09,2.2645267986018639e-07,3.282514648035813e-08,3.7258665622597115e-10,7.882814295389093e-11,1.0430732779016123e-09,1.2670336790688724e-10,4.713163340876622e-12,2.389920376391417e-11,5.612570053343045e-13,8.366424362191148e-12,5.4007030496058863e-11,3.5694668150380597e-11,7.629407500822281e-08,4.957382548108649e-09,-5.5132760597442686e-11
3.72,0.0001,2.2714566070336933e-06,7.194026426851346e-09,4.170615837890279e-07,4.25709234924027e-08,9.585643501808099e-09,1.0791261965330418e-09,1.298914113400393e-10,5e-05,2.7443794642892624e-07,0.0,3.40936490738966e-06,0.000362894258752347,1.30568052867489e-06,0.000796722533770371,2.620389955953e-06,2.39591245105385e-05,8.62083015294042e-06,0.000108608492867695,1.0780611108133e-06,0.000122223738254533,2.24518521682572e-06,0.000203868171233541,5.61352652271706e-06,0.000227368268903121,4.12788404046025e-07,3.10498877738431e-05,0.00141678261342411,0.321125432799976,6.97333029651601e-07,3.76085190209901e-06,8.99054709659885e-05,0.171122974053956,1.5662833197895e-06,2.41308392167819e-05,1.53754224136353e-06,0.000203777063277265,0.00077375270429582,0.155164586398126,2.32432741134546e-07,0.000102326862282225,5.55658410000431e-07,3.04072645117622e-05,0.0005,0.000132810241970949,1.0,7.365321221695481e-07,3.711913605423904e-09,2.2691460977457277e-07,3.2977746320579244e-08,3.7536143339162864e-10,7.922448973874005e-11,1.0508426436636148e-09,1.2739567183569342e-10,4.7610281579692645e-12,2.4083491058575543e-11,5.66956884986292e-13,8.430939928423493e-12,5.4278577075193424e-11,3.587414676045882e-11,7.629407500822281e-08,4.970185509238885e-09,-5.539004985980801e-11
3.73,0.0001,2.276513315017848e-06,7.230095849859196e-09,4.1900194000396573e-07,4.288715002979195e-08,9.637899472342208e-09,1.0900546530421397e-09,1.3089029593722003e-10,5e-05,2.7515112132116495e-07,0.0,3.40936490738966e-06,0.000362894258752347,1.30568052867489e-06,0.000796722533770371,2.620389955953e-06,2.39591245105385e-05,8.62083015294042e-06,0.000108608492867695,1.0780611108133e-06,0.000122223738254533,2.24518521682572e-06,0.000203868171233541,5.61352652271706e-06,0.000227368268903121,4.12788404046025e-07,3.10498877738431e-05,0.00141678261342411,0.321125432799976,6.97333029651601e-07,3.76085190209901e-06,8.99054709659885e-05,0.171122974053956,1.5662833197895e-06,2.41308392167819e-05,1.53754224136353e-06,0.000203777063277265,0.00077375270429582,0.155164586398126,2.32432741134546e-07,0.000102326862282225,5.55658410000431e-07,3.04072645117622e-05,0.0005,0.000132810241970949,1.0,7.365321221695481e-07,3.720153508981933e-09,2.2737593287917473e-07,3.31305838485766e-08,3.7814872576837095e-10,7.962169154536796e-11,1.0586470705936473e-09,1.2808995164282855e-10,4.809243731971176e-12,2.4268690301498044e-11,5.726985337763446e-13,8.495774779839762e-12,5.4550709449977016e-11,3.605401261547226e-11,7.629407500822281e-08,4.982985577520834e-09,-5.564774903822374e-11
3.74,0.0001,2.2815653304586803e-06,7.266242846688636e-09,4.209453742585095e-07,4.320479997683839e-08,9.690304411841263e-09,1.101062963081589e-09,1.3189411066802647e-10,5e-05,2.758641682271815e-07,0.0,3.40936490738966e-06,0.000362894258752347,1.30568052867489e-06,0.000796722533770371,2.620389955953e-06,2.39591245105385e-05,8.62083015294042e-06,0.000108608492867695,1.0780611108133e-06,0.000122223738254533,2.24518521682572e-06,0.000203868171233541,5.61352652271706e-06,0.000227368268903121,4.12788404046025e-07,3.10498877738431e-05,0.00141678261342411,0.321125432799976,6.97333029651601e-07,3.76085190209901e-06,8.99054709659885e-05,0.171122974053956,1.5662833197895e-06,2.41308392167819e-05,1.53754224136353e-06,0.000203777063277265,0.00077375270429582,0.155164586398126,2.32432741134546e-07,0.000102326862282225,5.55658410000431e-07,3.04072645117622e-05,0.0005,0.000132810241970949,1.0,7.365321221695481e-07,3.728385661890901e-09,2.2783665033241062e-07,3.328365837394715e-08,3.809485498850772e-10,8.001974746536309e-11,1.0664866052242813e-09,1.2878620832536592e-10,4.8578116140746486e-12,2.4454803521894993e-11,5.784821364248803e-13,8.560929627260202e-12,5.4823426998035044e-11,3.623426530447299e-11,7.629407500822281e-08,4.995782753835523e-09,-5.590585701182433e-11
3.75,0.0001,2.286612659484123e-06,7.30246733507091e-09,4.228918781316097e-07,4.352387522331399e-08,9.742858397018176e-09,1.112151478685193e-09,1.3290286648296074e-10,5e-05,2.765770871758911e-07,0.0,3.40936490738966e-06,0.000362894258752347,1.30568052867489e-06,0.000796722533770371,2.620389955953e-06,2.39591245105385e-05,8.62083015294042e-06,0.000108608492867695,1.0780611108133e-06,0.000122223738254533,2.24518521682572e-06,0.000203868171233541,5.61352652271706e-06,0.000227368268903121,4.12788404046025e-07,3.10498877738431e-05,0.00141678261342411,0.321125432799976,6.97333029651601e-07,3.76085190209901e-06,8.99054709659885e-05,0.171122974053956,1.5662833197895e-06,2.41308392167819e-05,1.53754224136353e-06,0.000203777063277265,0.00077375270429582,0.155164586398126,2.32432741134546e-07,0.000102326862282225,5.55658410000431e-07,3.04072645117622e-05,0.0005,0.000132810241970949,1.0,7.365321221695481e-07,3.736610074428015e-09,2.2829676328965576e-07,3.343696920780539e-08,3.8376092220295195e-10,8.041865659186189e-11,1.0743612939001774e-09,1.2948444288249045e-10,4.9067333574277494e-12,2.4641832748589248e-11,5.843078778852161e-13,8.626405181371764e-12,5.509672909805353e-11,3.641490441721435e-11,7.629407500822281e-08,5.0085770390636114e-09,-5.616437266220816e-11
3.76,0.0001,2.291655308210401e-06,7.338769232877697e-09,4.2484144322072776e-07,4.3844377651468395e-08,9.79556150474943e-09,1.1233205523282197e-09,1.3391657433051988e-10,5e-05,2.7728987819620015e-07,0.0,3.40936490738966e-06,0.000362894258752347,1.30568052867489e-06,0.000796722533770371,2.620389955953e-06,2.39591245105385e-05,8.62083015294042e-06,0.000108608492867695,1.0780611108133e-06,0.000122223738254533,2.24518521682572e-06,0.000203868171233541,5.61352652271706e-06,0.000227368268903121,4.12788404046025e-07,3.10498877738431e-05,0.00141678261342411,0.321125432799976,6.97333029651601e-07,3.76085190209901e-06,8.99054709659885e-05,0.171122974053956,1.5662833197895e-06,2.41308392167819e-05,1.53754224136353e-06,0.000203777063277265,0.00077375270429582,0.155164586398126,2.32432741134546e-07,0.000102326862282225,5.55658410000431e-07,3.04072645117622e-05,0.0005,0.000132810241970949,1.0,7.365321221695481e-07,3.744826756850622e-09,2.2875627290325232e-07,3.35905156627803e-08,3.8658585911567524e-10,8.081841801954662e-11,1.082271182778505e-09,1.3018465631548949e-10,4.956010517126255e-12,2.4829780010020326e-11,5.901759433426083e-13,8.692202152730629e-12,5.537061512977755e-11,3.659592954415001e-11,7.629407500822281e-08,5.0213684340854014e-09,-5.642329487343205e-11
3.77,0.0001,2.296693282742057e-06,7.3751484581208945e-09,4.26794061141794e-07,4.4166309136045756e-08,9.84841381207438e-09,1.1345705369255761e-09,1.3493524515723374e-10,5e-05,2.7800254131700646e-07,0.0,3.40936490738966e-06,0.000362894258752347,1.30568052867489e-06,0.000796722533770371,2.620389955953e-06,2.39591245105385e-05,8.62083015294042e-06,0.000108608492867695,1.0780611108133e-06,0.000122223738254533,2.24518521682572e-06,0.000203868171233541,5.61352652271706e-06,0.000227368268903121,4.12788404046025e-07,3.10498877738431e-05,0.00141678261342411,0.321125432799976,6.97333029651601e-07,3.76085190209901e-06,8.99054709659885e-05,0.171122974053956,1.5662833197895e-06,2.41308392167819e-05,1.53754224136353e-06,0.000203777063277265,0.00077375270429582,0.155164586398126,2.32432741134546e-07,0.000102326862282225,5.55658410000431e-07,3.04072645117622e-05,0.0005,0.000132810241970949,1.0,7.365321221695481e-07,3.7530357193962525e-09,2.292151803225192e-07,3.374429705301209e-08,3.8942337694954825e-10,8.121903084464302e-11,1.090216317829355e-09,1.3088684962774368e-10,5.005644650205596e-12,2.501864733425142e-11,5.960865182132921e-13,8.758321251764653e-12,5.5645084474009655e-11,3.6777340276432856e-11,7.629407500822281e-08,5.034156939780836e-09,-5.6682622532005663e-11
3.78,0.0001,2.301726589171981e-06,7.411604928952408e-09,4.287497235291656e-07,4.448967154430169e-08,9.901415396194586e-09,1.1459017858299868e-09,1.3595888990770252e-10,5e-05,2.787150765671988e-07,0.0,3.40936490738966e-06,0.000362894258752347,1.30568052867489e-06,0.000796722533770371,2.620389955953e-06,2.39591245105385e-05,8.62083015294042e-06,0.000108608492867695,1.0780611108133e-06,0.000122223738254533,2.24518521682572e-06,0.000203868171233541,5.61352652271706e-06,0.000227368268903121,4.12788404046025e-07,3.10498877738431e-05,0.00141678261342411,0.321125432799976,6.97333029651601e-07,3.76085190209901e-06,8.99054709659885e-05,0.171122974053956,1.5662833197895e-06,2.41308392167819e-05,1.53754224136353e-06,0.000203777063277265,0.00077375270429582,0.155164586398126,2.32432741134546e-07,0.000102326862282225,5.55658410000431e-07,3.04072645117622e-05,0.0005,0.000132810241970949,1.0,7.365321221695481e-07,3.761236972282665e-09,2.2967348669376187e-07,3.3898312694149016e-08,3.922734919636413e-10,8.162049416491797e-11,1.0981967448361557e-09,1.3159102382471787e-10,5.055637315632824e-12,2.5208436748976267e-11,6.02039788143526e-13,8.82476318877581e-12,5.592013651260823e-11,3.695913620591392e-11,7.629407500822281e-08,5.0469425570294945e-09,-5.6942354526885966e-11
3.79,0.0001,2.306755233581435e-06,7.448138563663958e-09,4.3070842203558625e-07,4.481446673602022e-08,9.954566334473155e-09,1.157314652830185e-09,1.3698751952463442e-10,5e-05,2.794274839756572e-07,0.0,3.40936490738966e-06,0.000362894258752347,1.30568052867489e-06,0.000796722533770371,2.620389955953e-06,2.39591245105385e-05,8.62083015294042e-06,0.000108608492867695,1.0780611108133e-06,0.000122223738254533,2.24518521682572e-06,0.000203868171233541,5.61352652271706e-06,0.000227368268903121,4.12788404046025e-07,3.10498877738431e-05,0.00141678261342411,0.321125432799976,6.97333029651601e-07,3.76085190209901e-06,8.99054709659885e-05,0.171122974053956,1.5662833197895e-06,2.41308392167819e-05,1.53754224136353e-06,0.000203777063277265,0.00077375270429582,0.155164586398126,2.32432741134546e-07,0.000102326862282225,5.55658410000431e-07,3.04072645117622e-05,0.0005,0.000132810241970949,1.0,7.365321221695481e-07,3.769430525707899e-09,2.3013119316028224e-07,3.4052561903344296e-08,3.951362203499402e-10,8.202280707967736e-11,1.1062125093960863e-09,1.3229717991395223e-10,5.105990074298629e-12,2.5399150281526108e-11,6.080359390086405e-13,8.891528673942628e-12,5.619577062848614e-11,3.71413169251415e-11,7.629407500822281e-08,5.0597252867105994e-09,-5.720248974947183e-11
3.8,0.0001,2.311779222040082e-06,7.484749280686853e-09,4.326701483321443e-07,4.5140696563530434e-08,1.0007866704434044e-08,1.1688094921490992e-09,1.3802114494888196e-10,5e-05,2.8013976357125305e-07,0.0,3.40936490738966e-06,0.000362894258752347,1.30568052867489e-06,0.000796722533770371,2.620389955953e-06,2.39591245105385e-05,8.62083015294042e-06,0.000108608492867695,1.0780611108133e-06,0.000122223738254533,2.24518521682572e-06,0.000203868171233541,5.61352652271706e-06,0.000227368268903121,4.12788404046025e-07,3.10498877738431e-05,0.00141678261342411,0.321125432799976,6.97333029651601e-07,3.76085190209901e-06,8.99054709659885e-05,0.171122974053956,1.5662833197895e-06,2.41308392167819e-05,1.53754224136353e-06,0.000203777063277265,0.00077375270429582,0.155164586398126,2.32432741134546e-07,0.000102326862282225,5.55658410000431e-07,3.04072645117622e-05,0.0005,0.000132810241970949,1.0,7.365321221695481e-07,3.777616389850317e-09,2.3058830086238836e-07,3.4207043999252954e-08,3.9801157823349207e-10,8.242596868976355e-11,1.1142636569204862e-09,1.3300531890505267e-10,5.156704489009337e-12,2.5590789958876344e-11,6.140751569120854e-13,8.958618417322546e-12,5.64719862056089e-11,3.7323882027359896e-11,7.629407500822281e-08,5.072505129703014e-09,-5.746302709359848e-11
3.81,0.0001,2.316798560606012e-06,7.52143699859181e-09,4.346348941082324e-07,4.546836287172339e-08,1.0061316583761422e-08,1.1803866584420548e-09,1.3905977711947885e-10,5e-05,2.808519153828488e-07,0.0,3.40936490738966e-06,0.000362894258752347,1.30568052867489e-06,0.000796722533770371,2.620389955953e-06,2.39591245105385e-05,8.62083015294042e-06,0.000108608492867695,1.0780611108133e-06,0.000122223738254533,2.24518521682572e-06,0.000203868171233541,5.61352652271706e-06,0.000227368268903121,4.12788404046025e-07,3.10498877738431e-05,0.00141678261342411,0.321125432799976,6.97333029651601e-07,3.76085190209901e-06,8.99054709659885e-05,0.171122974053956,1.5662833197895e-06,2.41308392167819e-05,1.53754224136353e-06,0.000203777063277265,0.00077375270429582,0.155164586398126,2.32432741134546e-07,0.000102326862282225,5.55658410000431e-07,3.04072645117622e-05,0.0005,0.000132810241970949,1.0,7.365321221695481e-07,3.785794574868651e-09,2.3104481093740428e-07,3.4361758302028685e-08,4.0089958167255157e-10,8.282997809755352e-11,1.1223502326352692e-09,1.3371544180968275e-10,5.207782124478977e-12,2.5783357807653343e-11,6.201576281844853e-13,9.026033128854305e-12,5.674878262899338e-11,3.750683110650865e-11,7.629407500822281e-08,5.0852820868852395e-09,-5.7723965455532134e-11
3.82,0.0001,2.3218132553257683e-06,7.558201636088724e-09,4.366026510715062e-07,4.579746749806871e-08,1.0114916050298968e-08,1.192046506794974e-09,1.4010342697367535e-10,5e-05,2.815639394392981e-07,0.0,3.40936490738966e-06,0.000362894258752347,1.30568052867489e-06,0.000796722533770371,2.620389955953e-06,2.39591245105385e-05,8.62083015294042e-06,0.000108608492867695,1.0780611108133e-06,0.000122223738254533,2.24518521682572e-06,0.000203868171233541,5.61352652271706e-06,0.000227368268903121,4.12788404046025e-07,3.10498877738431e-05,0.00141678261342411,0.321125432799976,6.97333029651601e-07,3.76085190209901e-06,8.99054709659885e-05,0.171122974053956,1.5662833197895e-06,2.41308392167819e-05,1.53754224136353e-06,0.000203777063277265,0.00077375270429582,0.155164586398126,2.32432741134546e-07,0.000102326862282225,5.55658410000431e-07,3.04072645117622e-05,0.0005,0.000132810241970949,1.0,7.365321221695481e-07,3.793965090902049e-09,2.3150072451967942e-07,3.451670413332077e-08,4.0380024665872517e-10,8.323483440695622e-11,1.1304722815813275e-09,1.3442754964155363e-10,5.2592245473213425e-12,2.5976855854140924e-11,6.262835393826937e-13,9.093773518360238e-12,5.702615928470611e-11,3.769016375722131e-11,7.629407500822281e-08,5.098056159135418e-09,-5.798530373396456e-11
3.83,0.0001,2.3268233122343734e-06,7.595043112026485e-09,4.385734109478448e-07,4.6128012272631304e-08,1.0168665182049248e-08,1.2037893927225887e-09,1.4115210544697443e-10,5e-05,2.8227583576944594e-07,0.0,3.40936490738966e-06,0.000362894258752347,1.30568052867489e-06,0.000796722533770371,2.620389955953e-06,2.39591245105385e-05,8.62083015294042e-06,0.000108608492867695,1.0780611108133e-06,0.000122223738254533,2.24518521682572e-06,0.000203868171233541,5.61352652271706e-06,0.000227368268903121,4.12788404046025e-07,3.10498877738431e-05,0.00141678261342411,0.321125432799976,6.97333029651601e-07,3.76085190209901e-06,8.99054709659885e-05,0.171122974053956,1.5662833197895e-06,2.41308392167819e-05,1.53754224136353e-06,0.000203777063277265,0.00077375270429582,0.155164586398126,2.32432741134546e-07,0.000102326862282225,5.55658410000431e-07,3.04072645117622e-05,0.0005,0.000132810241970949,1.0,7.365321221695481e-07,3.80212794807012e-09,2.3195604274059837e-07,3.4671880816271016e-08,4.0671358911711705e-10,8.36405367234106e-11,1.138629848614946e-09,1.3514164341641596e-10,5.311033326042101e-12,2.6171286124287006e-11,6.324530772888548e-13,9.161840295548615e-12,5.730411555986181e-11,3.7873879574824556e-11,7.629407500822281e-08,5.110827347331334e-09,-5.824704083000773e-11
3.84,0.0001,2.3318287373553555e-06,7.631961345392766e-09,4.405471654813093e-07,4.645999901808788e-08,1.0222564057173015e-08,1.2156156721666494e-09,1.4220582347316612e-10,5e-05,2.829876044021285e-07,0.0,3.40936490738966e-06,0.000362894258752347,1.30568052867489e-06,0.000796722533770371,2.620389955953e-06,2.39591245105385e-05,8.62083015294042e-06,0.000108608492867695,1.0780611108133e-06,0.000122223738254533,2.24518521682572e-06,0.000203868171233541,5.61352652271706e-06,0.000227368268903121,4.12788404046025e-07,3.10498877738431e-05,0.00141678261342411,0.321125432799976,6.97333029651601e-07,3.76085190209901e-06,8.99054709659885e-05,0.171122974053956,1.5662833197895e-06,2.41308392167819e-05,1.53754224136353e-06,0.000203777063277265,0.00077375270429582,0.155164586398126,2.32432741134546e-07,0.000102326862282225,5.55658410000431e-07,3.04072645117622e-05,0.0005,0.000132810241970949,1.0,7.365321221695481e-07,3.810283156472976e-09,2.3241076672859058e-07,3.4827287675510615e-08,4.096396249064721e-10,8.404708415388334e-11,1.1468229784082018e-09,1.358577241520505e-10,5.363210031030897e-12,2.6366650643709953e-11,6.386664289094608e-13,9.230234170015867e-12,5.758265084262189e-11,3.8057978155337124e-11,7.629407500822281e-08,5.123595652350414e-09,-5.85091756471884e-11
3.85,0.0001,2.3368295367007773e-06,7.668956255313829e-09,4.425239064341042e-07,4.6793429549743595e-08,1.0276612753988575e-08,1.2275257014941509e-09,1.432645919843628e-10,5e-05,2.836992453661731e-07,0.0,3.40936490738966e-06,0.000362894258752347,1.30568052867489e-06,0.000796722533770371,2.620389955953e-06,2.39591245105385e-05,8.62083015294042e-06,0.000108608492867695,1.0780611108133e-06,0.000122223738254533,2.24518521682572e-06,0.000203868171233541,5.61352652271706e-06,0.000227368268903121,4.12788404046025e-07,3.10498877738431e-05,0.00141678261342411,0.321125432799976,6.97333029651601e-07,3.76085190209901e-06,8.99054709659885e-05,0.171122974053956,1.5662833197895e-06,2.41308392167819e-05,1.53754224136353e-06,0.000203777063277265,0.00077375270429582,0.155164586398126,2.32432741134546e-07,0.000102326862282225,5.55658410000431e-07,3.04072645117622e-05,0.0005,0.000132810241970949,1.0,7.365321221695481e-07,3.818430726191287e-09,2.328648976091398e-07,3.498292403715718e-08,4.1257836981932076e-10,8.445447580686655e-11,1.155051715449375e-09,1.3657579286825934e-10,5.415756234553519e-12,2.656295143770502e-11,6.44923781474421e-13,9.29895585124888e-12,5.786176452219291e-11,3.8242459095468837e-11,7.629407500822281e-08,5.136361075069725e-09,-5.877170709144297e-11
3.86,0.0001,2.3418257162712562e-06,7.706027761054307e-09,4.445036255865359e-07,4.712830567554841e-08,1.0330811350971115e-08,1.2395198374955535e-09,1.4432842191103286e-10,5e-05,2.844107586903984e-07,0.0,3.40936490738966e-06,0.000362894258752347,1.30568052867489e-06,0.000796722533770371,2.620389955953e-06,2.39591245105385e-05,8.62083015294042e-06,0.000108608492867695,1.0780611108133e-06,0.000122223738254533,2.24518521682572e-06,0.000203868171233541,5.61352652271706e-06,0.000227368268903121,4.12788404046025e-07,3.10498877738431e-05,0.00141678261342411,0.321125432799976,6.97333029651601e-07,3.76085190209901e-06,8.99054709659885e-05,0.171122974053956,1.5662833197895e-06,2.41308392167819e-05,1.53754224136353e-06,0.000203777063277265,0.00077375270429582,0.155164586398126,2.32432741134546e-07,0.000102326862282225,5.55658410000431e-07,3.04072645117622e-05,0.0005,0.000132810241970949,1.0,7.365321221695481e-07,3.826570667286308e-09,2.3331843650479327e-07,3.513878922881158e-08,4.155298395821217e-10,8.486271079237556e-11,1.1633161040433493e-09,1.3729585058685707e-10,5.468673510744056e-12,2.6760190531250573e-11,6.512253224361274e-13,9.368006048627176e-12,5.814145598882498e-11,3.842732199261955e-11,7.629407500822281e-08,5.149123616365974e-09,-5.903463407111196e-11
