data_generator_IK,data_generator_T
5.6360173,27.549999
5.6362228,27.6
5.636426,27.65
5.6366262,27.700001
5.6368241,27.75
5.6370192,27.799999
5.6372118,27.85
5.6374016,27.9
5.637589,27.950001
5.6377735,28.0
5.6379561,28.049999
5.6381359,28.1
5.6383138,28.15
5.6384888,28.200001
5.6386614,28.25
5.6388321,28.299999
5.6390004,28.35
5.6391664,28.4
5.6393304,28.450001
5.639492,28.5
5.6396513,28.549999
5.6398087,28.6
5.6399641,28.65
5.6401172,28.700001
5.6402683,28.75
5.6404176,28.799999
5.6405644,28.85
5.6407099,28.9
5.6408529,28.950001
5.6409941,29.0
5.6411338,29.049999
5.6412711,29.1
5.641407,29.15
5.641541,29.200001
5.6416731,29.25
5.6418033,29.299999
5.641932,29.35
5.6420588,29.4
5.6421843,29.450001
5.6423078,29.5
5.6424298,29.549999
5.64255,29.6
5.6426687,29.65
5.642786,29.700001
5.6429014,29.75
5.6430154,29.799999
5.6431279,29.85
5.643239,29.9
5.6433487,29.950001
5.6434565,30.0
5.6435633,30.049999
5.6436682,30.1
5.6437721,30.15
5.6438746,30.200001
5.6439757,30.25
5.6440754,30.299999
5.6441736,30.35
5.6442704,30.4
5.6443663,30.450001
5.6444607,30.5
5.6445541,30.549999
5.6446462,30.6
5.6447368,30.65
5.6448264,30.700001
5.6449146,30.75
5.6450019,30.799999
5.6450877,30.85
5.6451726,30.9
5.6452565,30.950001
5.645339,31.0
5.6454206,31.049999
5.6455011,31.1
5.6455803,31.15
5.6456585,31.200001
5.6457357,31.25
5.645812,31.299999
5.6458874,31.35
5.6459613,31.4
5.6460347,31.450001
5.6461067,31.5
5.6461782,31.549999
5.6462483,31.6
5.646318,31.65
5.6463861,31.700001
5.6464539,31.75
5.6465206,31.799999
5.6465864,31.85
5.6466513,31.9
5.6467152,31.950001
5.6467786,32.0
5.6468406,32.049999
5.6469021,32.099998
5.6469626,32.150002
5.6470227,32.200001
5.6470819,32.25
5.64714,32.299999
5.6471977,32.349998
5.6472545,32.400002
5.6473103,32.450001
5.6473656,32.5
5.6474199,32.549999
5.6474738,32.599998
5.6475267,32.650002
5.6475792,32.700001
5.6476307,32.75
5.6476817,32.799999
5.6477318,32.849998
5.6477814,32.900002
5.6478305,32.950001
5.6478786,33.0
5.6479263,33.049999
5.6479735,33.099998
5.6480198,33.150002
5.6480656,33.200001
5.6481109,33.25
5.6481552,33.299999
5.6481991,33.349998
5.6482425,33.400002
5.6482854,33.450001
5.6483278,33.5
5.6483693,33.549999
5.6484103,33.599998
5.6484509,33.650002
5.6484909,33.700001
5.6485305,33.75
5.6485696,33.799999
5.6486077,33.849998
5.6486459,33.900002
5.6486831,33.950001
5.6487203,34.0
5.6487565,34.049999
5.6487923,34.099998
5.648828,34.150002
5.6488628,34.200001
5.6488976,34.25
5.6489315,34.299999
5.6489649,34.349998
5.6489983,34.400002
5.6490312,34.450001
5.6490631,34.5
5.6490951,34.549999
5.6491265,34.599998
5.6491575,34.650002
5.649188,34.700001
5.6492181,34.75
5.6492481,34.799999
5.6492777,34.849998
5.6493063,34.900002
5.6493349,34.950001
0.0,35.0
0.0,35.049999
0.0,35.099998
0.0,35.150002
0.0,35.200001
0.0,35.25
0.0,35.299999
0.0,35.349998
0.0,35.400002
0.0,35.450001
0.0,35.5
0.0,35.549999
0.0,35.599998
0.0,35.650002
0.0,35.700001
0.0,35.75
0.0,35.799999
0.0,35.849998
0.0,35.900002
0.0,35.950001
0.0,36.0
0.0,36.049999
0.0,36.099998
0.0,36.150002
0.0,36.200001
0.0,36.25
0.0,36.299999
0.0,36.349998
0.0,36.400002
0.0,36.450001
0.0,36.5
0.0,36.549999
0.0,36.599998
0.0,36.650002
0.0,36.700001
0.0,36.75
0.0,36.799999
0.0,36.849998
0.0,36.900002
0.0,36.950001
0.0,37.0
0.0,37.049999
0.0,37.099998
0.0,37.150002
0.0,37.200001
0.0,37.25
0.0,37.299999
0.0,37.349998
0.0,37.400002
0.0,37.450001
0.0,37.5
0.0,37.549999
0.0,37.599998
0.0,37.650002
0.0,37.700001
0.0,37.75
0.0,37.799999
0.0,37.849998
0.0,37.900002
0.0,37.950001
0.0,38.0
0.0,38.049999
0.0,38.099998
0.0,38.150002
0.0,38.200001
0.0,38.25
0.0,38.299999
0.0,38.349998
0.0,38.400002
0.0,38.450001
0.0,38.5
0.0,38.549999
0.0,38.599998
0.0,38.650002
0.0,38.700001
0.0,38.75
0.0,38.799999
0.0,38.849998
0.0,38.900002
0.0,38.950001
0.0,39.0
0.0,39.049999
0.0,39.099998
0.0,39.150002
0.0,39.200001
0.0,39.25
0.0,39.299999
0.0,39.349998
0.0,39.400002
0.0,39.450001
0.0,39.5
0.0,39.549999
0.0,39.599998
0.0,39.650002
0.0,39.700001
0.0,39.75
0.0,39.799999
0.0,39.849998
0.0,39.900002
0.0,39.950001
0.0,40.0
0.0,40.049999
0.0,40.099998
0.0,40.150002
0.0,40.200001
0.0,40.25
0.0,40.299999
0.0,40.349998
0.0,40.400002
0.0,40.450001
0.0,40.5
0.0,40.549999
0.0,40.599998
0.0,40.650002
0.0,40.700001
0.0,40.75
0.0,40.799999
0.0,40.849998
0.0,40.900002
0.0,40.950001
0.0,41.0
0.0,41.049999
0.0,41.099998
0.0,41.150002
0.0,41.200001
0.0,41.25
0.0,41.299999
0.0,41.349998
0.0,41.400002
0.0,41.450001
0.0,41.5
0.0,41.549999
0.0,41.599998
0.0,41.650002
0.0,41.700001
0.0,41.75
0.0,41.799999
0.0,41.849998
0.0,41.900002
0.0,41.950001
0.0,42.0
0.0,42.049999
0.0,42.099998
0.0,42.150002
0.0,42.200001
0.0,42.25
0.0,42.299999
0.0,42.349998
0.0,42.400002
0.0,42.450001
0.0,42.5
0.0,42.549999
0.0,42.599998
0.0,42.650002
0.0,42.700001
0.0,42.75
0.0,42.799999
0.0,42.849998
0.0,42.900002
0.0,42.950001
0.0,43.0
0.0,43.049999
0.0,43.099998
0.0,43.150002
0.0,43.200001
0.0,43.25
0.0,43.299999
0.0,43.349998
0.0,43.400002
0.0,43.450001
0.0,43.5
0.0,43.549999
0.0,43.599998
0.0,43.650002
0.0,43.700001
0.0,43.75
0.0,43.799999
0.0,43.849998
0.0,43.900002
0.0,43.950001
0.0,44.0
0.0,44.049999
0.0,44.099998
0.0,44.150002
0.0,44.200001
0.0,44.25
0.0,44.299999
0.0,44.349998
0.0,44.400002
0.0,44.450001
0.0,44.5
0.0,44.549999
0.0,44.599998
0.0,44.650002
0.0,44.700001
0.0,44.75
0.0,44.799999
0.0,44.849998
0.0,44.900002
0.0,44.950001
0.0,45.0
0.0,45.049999
0.0,45.099998
0.0,45.150002
0.0,45.200001
0.0,45.25
0.0,45.299999
0.0,45.349998
0.0,45.400002
0.0,45.450001
0.0,45.5
0.0,45.549999
0.0,45.599998
0.0,45.650002
0.0,45.700001
0.0,45.75
0.0,45.799999
0.0,45.849998
0.0,45.900002
0.0,45.950001
0.0,46.0
0.0,46.049999
0.0,46.099998
0.0,46.150002
0.0,46.200001
0.0,46.25
0.0,46.299999
0.0,46.349998
0.0,46.400002
0.0,46.450001
0.0,46.5
0.0,46.549999
0.0,46.599998
0.0,46.650002
0.0,46.700001
0.0,46.75
0.0,46.799999
0.0,46.849998
0.0,46.900002
0.0,46.950001
0.0,47.0
0.0,47.049999
0.0,47.099998
0.0,47.150002
0.0,47.200001
0.0,47.25
0.0,47.299999
0.0,47.349998
0.0,47.400002
0.0,47.450001
0.0,47.5
0.0,47.549999
0.0,47.599998
0.0,47.650002
0.0,47.700001
0.0,47.75
0.0,47.799999
0.0,47.849998
0.0,47.900002
0.0,47.950001
0.0,48.0
0.0,48.049999
0.0,48.099998
0.0,48.150002
0.0,48.200001
0.0,48.25
0.0,48.299999
0.0,48.349998
0.0,48.400002
0.0,48.450001
0.0,48.5
0.0,48.549999
0.0,48.599998
0.0,48.650002
0.0,48.700001
0.0,48.75
0.0,48.799999
0.0,48.849998
0.0,48.900002
0.0,48.950001
0.0,49.0
0.0,49.049999
0.0,49.099998
0.0,49.150002
0.0,49.200001
0.0,49.25
0.0,49.299999
0.0,49.349998
0.0,49.400002
0.0,49.450001
0.0,49.5
0.0,49.549999
0.0,49.599998
0.0,49.650002
0.0,49.700001
0.0,49.75
0.0,49.799999
0.0,49.849998
0.0,49.900002
0.0,49.950001
0.0,50.0
