data_set_T,data_set_B10,data_set_B11,data_set_B20,data_set_B21,data_set_B30,data_set_B31,data_set_B40,data_set_B41,data_set_IK1,data_set_O0,data_set_O1
83.5,0.014847744,0.00013617465,8.4705505e-05,7.7686838e-07,2.1477328e-07,1.9697726e-09,2.0421148e-10,1.8729059e-12,-5914.4346,0.97597927,0.0089510996
84.0,0.014847752,0.00013616693,8.4705549e-05,7.7682427e-07,2.1477339e-07,1.9696607e-09,2.0421159e-10,1.8727997e-12,-5914.4375,0.9759798,0.008950592
84.5,0.014847759,0.00013616004,8.4705585e-05,7.7678499e-07,2.1477349e-07,1.969561e-09,2.0421168e-10,1.8727049e-12,-5914.4404,0.97598022,0.0089501394
85.0,0.014847765,0.00013615389,8.4705622e-05,7.7674986e-07,2.1477358e-07,1.9694721e-09,2.0421176e-10,1.8726203e-12,-5914.4429,0.97598064,0.0089497343
85.5,0.01484777,0.0001361484,8.4705651e-05,7.7671854e-07,2.1477366e-07,1.9693926e-09,2.0421184e-10,1.8725447e-12,-5914.4448,0.975981,0.0089493738
86.0,0.014847775,0.0001361435,8.470568e-05,7.7669063e-07,2.1477373e-07,1.9693218e-09,2.0421191e-10,1.8724774e-12,-5914.4468,0.97598135,0.0089490516
86.5,0.01484778,0.00013613913,8.4705709e-05,7.7666567e-07,2.1477379e-07,1.9692585e-09,2.0421197e-10,1.8724174e-12,-5914.4487,0.97598159,0.0089487648
87.0,0.014847783,0.00013613523,8.4705731e-05,7.7664345e-07,2.1477385e-07,1.9692021e-09,2.0421202e-10,1.8723636e-12,-5914.4502,0.97598189,0.0089485087
87.5,0.014847787,0.00013613174,8.4705745e-05,7.7662355e-07,2.1477391e-07,1.9691517e-09,2.0421206e-10,1.8723157e-12,-5914.4517,0.97598213,0.0089482795
88.0,0.01484779,0.00013612864,8.4705767e-05,7.7660587e-07,2.1477395e-07,1.9691069e-09,2.0421211e-10,1.872273e-12,-5914.4526,0.97598231,0.0089480756
88.5,0.014847793,0.00013612588,8.4705782e-05,7.7659007e-07,2.1477399e-07,1.9690667e-09,2.0421215e-10,1.872235e-12,-5914.4541,0.97598249,0.008947893
89.0,0.014847795,0.0001361234,8.4705796e-05,7.7657592e-07,2.1477402e-07,1.9690309e-09,2.0421219e-10,1.872201e-12,-5914.4551,0.97598267,0.008947731
89.5,0.014847797,0.00013612119,8.4705811e-05,7.7656335e-07,2.1477406e-07,1.9689992e-09,2.0421222e-10,1.8721706e-12,-5914.4556,0.97598279,0.0089475857
90.0,0.0148478,0.00013611923,8.4705818e-05,7.765521e-07,2.1477409e-07,1.9689705e-09,2.0421224e-10,1.8721435e-12,-5914.4565,0.9759829,0.0089474563
90.5,0.014847801,0.00013611747,8.4705833e-05,7.7654209e-07,2.147741e-07,1.9689452e-09,2.0421227e-10,1.8721194e-12,-5914.457,0.97598302,0.0089473408
91.0,0.014847803,0.00013611589,8.470584e-05,7.7653317e-07,2.1477413e-07,1.9689226e-09,2.0421229e-10,1.8720977e-12,-5914.458,0.97598314,0.0089472374
91.5,0.014847805,0.0001361145,8.4705847e-05,7.7652516e-07,2.1477415e-07,1.9689024e-09,2.0421231e-10,1.8720784e-12,-5914.4585,0.97598326,0.0089471461
92.0,0.014847806,0.00013611325,8.4705855e-05,7.7651805e-07,2.1477418e-07,1.9688842e-09,2.0421233e-10,1.8720613e-12,-5914.459,0.97598332,0.0089470632
92.5,0.014847807,0.00013611214,8.4705862e-05,7.7651168e-07,2.1477419e-07,1.9688682e-09,2.0421234e-10,1.8720461e-12,-5914.4595,0.97598338,0.0089469906
93.0,0.014847808,0.00013611115,8.4705862e-05,7.76506e-07,2.147742e-07,1.9688537e-09,2.0421236e-10,1.8720325e-12,-5914.46,0.97598344,0.0089469254
93.5,0.014847809,0.00013611026,8.4705869e-05,7.7650094e-07,2.1477422e-07,1.9688409e-09,2.0421237e-10,1.8720201e-12,-5914.46,0.9759835,0.0089468667
94.0,0.014847809,0.00013610946,8.4705876e-05,7.7649645e-07,2.1477423e-07,1.9688295e-09,2.0421237e-10,1.8720093e-12,-5914.4604,0.97598356,0.0089468146
94.5,0.01484781,0.00013610876,8.4705876e-05,7.7649241e-07,2.1477423e-07,1.9688193e-09,2.0421238e-10,1.8719995e-12,-5914.4609,0.97598362,0.008946768
95.0,0.01484781,0.00013610812,8.4705884e-05,7.7648883e-07,2.1477425e-07,1.9688102e-09,2.042124e-10,1.8719908e-12,-5914.4609,0.97598368,0.008946727
95.5,0.014847811,0.00013610757,8.4705884e-05,7.7648559e-07,2.1477425e-07,1.968802e-09,2.042124e-10,1.8719833e-12,-5914.4609,0.97598368,0.0089466898
96.0,0.014847812,0.00013610706,8.4705891e-05,7.7648275e-07,2.1477426e-07,1.9687947e-09,2.0421241e-10,1.8719763e-12,-5914.4614,0.97598374,0.0089466572
96.5,0.014847812,0.00013610661,8.4705891e-05,7.7648019e-07,2.1477426e-07,1.9687882e-09,2.0421241e-10,1.87197e-12,-5914.4614,0.97598374,0.0089466274
97.0,0.014847812,0.00013610622,8.4705891e-05,7.7647792e-07,2.1477427e-07,1.9687825e-09,2.0421242e-10,1.8719646e-12,-5914.4619,0.9759838,0.0089466013
97.5,0.014847813,0.00013610585,8.4705898e-05,7.7647587e-07,2.1477427e-07,1.9687774e-09,2.0421242e-10,1.8719596e-12,-5914.4619,0.9759838,0.008946578
98.0,0.014847813,0.00013610555,8.4705898e-05,7.7647405e-07,2.1477429e-07,1.9687727e-09,2.0421242e-10,1.8719553e-12,-5914.4619,0.9759838,0.0089465566
98.5,0.014847814,0.00013610526,8.4705898e-05,7.7647246e-07,2.1477429e-07,1.9687687e-09,2.0421244e-10,1.8719514e-12,-5914.4619,0.97598386,0.008946538
99.0,0.014847814,0.00013610501,8.4705898e-05,7.7647098e-07,2.1477429e-07,1.9687649e-09,2.0421244e-10,1.8719479e-12,-5914.4624,0.97598386,0.0089465212
99.5,0.014847814,0.00013610478,8.4705898e-05,7.7646973e-07,2.1477429e-07,1.9687616e-09,2.0421244e-10,1.8719449e-12,-5914.4624,0.97598386,0.0089465063
100.0,0.014847814,0.00013610457,8.4705905e-05,7.7646854e-07,2.147743e-07,1.9687587e-09,2.0421244e-10,1.8719421e-12,-5914.4624,0.97598392,0.0089464933
100.5,0.014847814,0.0001361044,8.4705905e-05,7.7646752e-07,2.147743e-07,1.968756e-09,2.0421245e-10,1.8719397e-12,-5914.4624,0.97598392,0.0089464812
101.0,0.014847815,0.00013610424,8.4705905e-05,7.7646661e-07,2.147743e-07,1.9687538e-09,2.0421245e-10,1.8719373e-12,-5914.4624,0.97598392,0.0089464709
101.5,0.014847815,0.00013610409,8.4705905e-05,7.7646581e-07,2.147743e-07,1.9687518e-09,2.0421245e-10,1.8719353e-12,-5914.4624,0.97598392,0.0089464616
102.0,0.014847815,0.00013610396,8.4705905e-05,7.7646507e-07,2.147743e-07,1.9687498e-09,2.0421245e-10,1.8719336e-12,-5914.4624,0.97598392,0.0089464532
102.5,0.014847815,0.00013610384,8.4705905e-05,7.7646439e-07,2.147743e-07,1.9687483e-09,2.0421245e-10,1.8719321e-12,-5914.4629,0.97598392,0.0089464458
103.0,0.014847815,0.00013610374,8.4705905e-05,7.7646382e-07,2.147743e-07,1.9687467e-09,2.0421245e-10,1.8719306e-12,-5914.4629,0.97598392,0.0089464393
103.5,0.014847815,0.00013610366,8.4705905e-05,7.7646331e-07,2.147743e-07,1.9687454e-09,2.0421245e-10,1.8719295e-12,-5914.4629,0.97598398,0.0089464327
104.0,0.014847815,0.00013610358,8.4705905e-05,7.7646285e-07,2.1477432e-07,1.9687443e-09,2.0421245e-10,1.8719284e-12,-5914.4629,0.97598398,0.0089464281
104.5,0.014847815,0.00013610351,8.4705905e-05,7.7646246e-07,2.1477432e-07,1.9687432e-09,2.0421245e-10,1.8719273e-12,-5914.4629,0.97598398,0.0089464234
105.0,0.014847815,0.00013610344,8.4705913e-05,7.7646206e-07,2.1477432e-07,1.9687423e-09,2.0421245e-10,1.8719264e-12,-5914.4629,0.97598398,0.0089464188
105.5,0.014847816,0.00013610338,8.4705913e-05,7.7646172e-07,2.1477432e-07,1.9687414e-09,2.0421247e-10,1.8719256e-12,-5914.4629,0.97598398,0.008946415
106.0,0.014847816,0.00013610334,8.4705913e-05,7.7646143e-07,2.1477432e-07,1.9687407e-09,2.0421247e-10,1.8719249e-12,-5914.4629,0.97598398,0.0089464113
106.5,0.014847816,0.00013610328,8.4705913e-05,7.7646121e-07,2.1477432e-07,1.9687401e-09,2.0421247e-10,1.8719243e-12,-5914.4629,0.97598398,0.0089464085
107.0,0.014847816,0.00013610325,8.4705913e-05,7.7646098e-07,2.1477432e-07,1.9687394e-09,2.0421247e-10,1.8719236e-12,-5914.4629,0.97598398,0.0089464057
107.5,0.014847816,0.0001361032,8.4705913e-05,7.7646075e-07,2.1477432e-07,1.9687389e-09,2.0421247e-10,1.8719232e-12,-5914.4629,0.97598398,0.0089464039
108.0,0.014847816,0.00013610318,8.4705913e-05,7.7646058e-07,2.1477432e-07,1.9687385e-09,2.0421247e-10,1.8719228e-12,-5914.4629,0.97598398,0.0089464011
108.5,0.014847816,0.00013610315,8.4705913e-05,7.7646041e-07,2.1477432e-07,1.9687381e-09,2.0421247e-10,1.8719223e-12,-5914.4629,0.97598398,0.0089463992
109.0,0.014847816,0.00013610312,8.4705913e-05,7.7646024e-07,2.1477432e-07,1.9687376e-09,2.0421247e-10,1.8719221e-12,-5914.4629,0.97598398,0.0089463973
109.5,0.014847816,0.0001361031,8.4705913e-05,7.7646013e-07,2.1477432e-07,1.9687374e-09,2.0421247e-10,1.8719217e-12,-5914.4629,0.97598398,0.0089463964
110.0,0.014847816,0.00013610307,8.4705913e-05,7.7646001e-07,2.1477432e-07,1.968737e-09,2.0421247e-10,1.8719215e-12,-5914.4629,0.97598398,0.0089463945
110.5,0.014847816,0.00013610306,8.4705913e-05,7.764599e-07,2.1477432e-07,1.9687367e-09,2.0421247e-10,1.8719212e-12,-5914.4629,0.97598398,0.0089463936
111.0,0.014847816,0.00013610304,8.4705913e-05,7.7645979e-07,2.1477432e-07,1.9687365e-09,2.0421247e-10,1.871921e-12,-5914.4629,0.97598398,0.0089463927
111.5,0.014847816,0.00013610303,8.4705913e-05,7.7645973e-07,2.1477432e-07,1.9687363e-09,2.0421247e-10,1.8719208e-12,-5914.4629,0.97598398,0.0089463918
112.0,0.014847816,0.00013610302,8.4705913e-05,7.7645961e-07,2.1477432e-07,1.9687361e-09,2.0421247e-10,1.8719206e-12,-5914.4629,0.97598398,0.0089463908
112.5,0.014847816,0.000136103,8.4705913e-05,7.7645956e-07,2.1477432e-07,1.9687361e-09,2.0421247e-10,1.8719204e-12,-5914.4629,0.97598398,0.0089463899
113.0,0.014847816,0.00013610299,8.4705913e-05,7.764595e-07,2.1477432e-07,1.9687358e-09,2.0421247e-10,1.8719202e-12,-5914.4629,0.97598398,0.008946389
113.5,0.014847816,0.00013610299,8.4705913e-05,7.7645944e-07,2.1477432e-07,1.9687356e-09,2.0421247e-10,1.8719202e-12,-5914.4629,0.97598398,0.008946389
114.0,0.014847816,0.00013610297,8.4705913e-05,7.7645939e-07,2.1477432e-07,1.9687356e-09,2.0421247e-10,1.8719199e-12,-5914.4629,0.97598398,0.008946388
114.5,0.014847816,0.00013610297,8.4705913e-05,7.7645939e-07,2.1477432e-07,1.9687354e-09,2.0421247e-10,1.8719199e-12,-5914.4629,0.97598398,0.008946388
115.0,0.014847816,0.00013610296,8.4705913e-05,7.7645933e-07,2.1477432e-07,1.9687354e-09,2.0421247e-10,1.8719197e-12,-5914.4629,0.97598398,0.0089463871
115.5,0.014847816,0.00013610296,8.4705913e-05,7.7645927e-07,2.1477432e-07,1.9687352e-09,2.0421247e-10,1.8719197e-12,-5914.4629,0.97598398,0.0089463871
116.0,0.014847816,0.00013610294,8.4705913e-05,7.7645927e-07,2.1477432e-07,1.9687352e-09,2.0421247e-10,1.8719197e-12,-5914.4629,0.97598398,0.0089463862
116.5,0.014847816,0.00013610294,8.4705913e-05,7.7645922e-07,2.1477432e-07,1.9687352e-09,2.0421247e-10,1.8719195e-12,-5914.4629,0.97598398,0.0089463862
117.0,0.014847816,0.00013610294,8.4705913e-05,7.7645922e-07,2.1477432e-07,1.9687352e-09,2.0421247e-10,1.8719195e-12,-5914.4629,0.97598398,0.0089463862
117.5,0.014847816,0.00013610293,8.4705913e-05,7.7645922e-07,2.1477432e-07,1.968735e-09,2.0421247e-10,1.8719195e-12,-5914.4629,0.97598398,0.0089463852
118.0,0.014847816,0.00013610293,8.4705913e-05,7.7645916e-07,2.1477432e-07,1.968735e-09,2.0421247e-10,1.8719195e-12,-5914.4629,0.97598398,0.0089463852
118.5,0.014847816,0.00013610293,8.4705913e-05,7.7645916e-07,2.1477432e-07,1.968735e-09,2.0421247e-10,1.8719195e-12,-5914.4629,0.97598398,0.0089463852
119.0,0.014847816,0.00013610293,8.4705913e-05,7.7645916e-07,2.1477432e-07,1.968735e-09,2.0421247e-10,1.8719193e-12,-5914.4629,0.97598398,0.0089463852
119.5,0.014847816,0.00013610293,8.4705913e-05,7.7645916e-07,2.1477432e-07,1.968735e-09,2.0421247e-10,1.8719193e-12,-5914.4629,0.97598398,0.0089463852
120.0,0.014847816,0.00013610293,8.4705913e-05,7.764591e-07,2.1477432e-07,1.9687347e-09,2.0421247e-10,1.8719193e-12,-5914.4629,0.97598398,0.0089463843
120.5,0.014847816,0.00013610291,8.4705913e-05,7.764591e-07,2.1477432e-07,1.9687347e-09,2.0421247e-10,1.8719193e-12,-5914.4629,0.97598398,0.0089463843
121.0,0.014847816,0.00013610291,8.4705913e-05,7.764591e-07,2.1477432e-07,1.9687347e-09,2.0421247e-10,1.8719193e-12,-5914.4629,0.97598398,0.0089463843
121.5,0.014847816,0.00013610291,8.4705913e-05,7.764591e-07,2.1477432e-07,1.9687347e-09,2.0421247e-10,1.8719193e-12,-5914.4629,0.97598398,0.0089463843
122.0,0.014847816,0.00013610291,8.4705913e-05,7.764591e-07,2.1477432e-07,1.9687347e-09,2.0421247e-10,1.8719193e-12,-5914.4629,0.97598398,0.0089463843
122.5,0.014847816,0.00013610291,8.4705913e-05,7.764591e-07,2.1477432e-07,1.9687347e-09,2.0421247e-10,1.8719193e-12,-5914.4629,0.97598398,0.0089463843
123.0,0.014847816,0.00013610291,8.4705913e-05,7.7645905e-07,2.1477432e-07,1.9687347e-09,2.0421247e-10,1.8719193e-12,-5914.4629,0.97598398,0.0089463843
123.5,0.014847816,0.00013610291,8.4705913e-05,7.7645905e-07,2.1477432e-07,1.9687347e-09,2.0421247e-10,1.8719191e-12,-5914.4629,0.97598398,0.0089463843
124.0,0.014847816,0.00013610291,8.4705913e-05,7.7645905e-07,2.1477432e-07,1.9687347e-09,2.0421247e-10,1.8719191e-12,-5914.4629,0.97598398,0.0089463843
124.5,0.014847816,0.00013610291,8.4705913e-05,7.7645905e-07,2.1477432e-07,1.9687347e-09,2.0421247e-10,1.8719191e-12,-5914.4629,0.97598398,0.0089463843
125.0,0.014847816,0.00013610291,8.4705913e-05,7.7645905e-07,2.1477432e-07,1.9687347e-09,2.0421247e-10,1.8719191e-12,-5914.4629,0.97598398,0.0089463843
125.5,0.014847816,0.00013610291,8.4705913e-05,7.7645905e-07,2.1477432e-07,1.9687347e-09,2.0421247e-10,1.8719191e-12,-5914.4629,0.97598398,0.0089463843
126.0,0.014847816,0.00013610291,8.4705913e-05,7.7645905e-07,2.1477432e-07,1.9687347e-09,2.0421247e-10,1.8719191e-12,-5914.4629,0.97598398,0.0089463834
126.5,0.014847816,0.00013610291,8.4705913e-05,7.7645905e-07,2.1477432e-07,1.9687347e-09,2.0421247e-10,1.8719191e-12,-5914.4629,0.97598398,0.0089463834
127.0,0.014847816,0.00013610291,8.4705913e-05,7.7645905e-07,2.1477432e-07,1.9687347e-09,2.0421247e-10,1.8719191e-12,-5914.4629,0.97598398,0.0089463834
127.5,0.014847816,0.00013610291,8.4705913e-05,7.7645905e-07,2.1477432e-07,1.9687347e-09,2.0421247e-10,1.8719191e-12,-5914.4629,0.97598398,0.0089463834
128.0,0.014847816,0.00013610291,8.4705913e-05,7.7645905e-07,2.1477432e-07,1.9687345e-09,2.0421247e-10,1.8719191e-12,-5914.4629,0.97598398,0.0089463834
128.5,0.014847816,0.00013610291,8.4705913e-05,7.7645905e-07,2.1477432e-07,1.9687345e-09,2.0421247e-10,1.8719191e-12,-5914.4629,0.97598398,0.0089463834
129.0,0.014847816,0.00013610291,8.4705913e-05,7.7645905e-07,2.1477432e-07,1.9687345e-09,2.0421247e-10,1.8719191e-12,-5914.4629,0.97598398,0.0089463834
129.5,0.014847816,0.0001361029,8.4705913e-05,7.7645905e-07,2.1477432e-07,1.9687345e-09,2.0421247e-10,1.8719191e-12,-5914.4629,0.97598398,0.0089463834
130.0,0.014847816,0.0001361029,8.4705913e-05,7.7645905e-07,2.1477432e-07,1.9687345e-09,2.0421247e-10,1.8719191e-12,-5914.4629,0.97598398,0.0089463834
130.5,0.014847816,0.0001361029,8.4705913e-05,7.7645905e-07,2.1477432e-07,1.9687345e-09,2.0421247e-10,1.8719191e-12,-5914.4629,0.97598398,0.0089463834
131.0,0.014847816,0.0001361029,8.4705913e-05,7.7645905e-07,2.1477432e-07,1.9687345e-09,2.0421247e-10,1.8719191e-12,-5914.4629,0.97598398,0.0089463834
131.5,0.014847816,0.0001361029,8.4705913e-05,7.7645905e-07,2.1477432e-07,1.9687345e-09,2.0421247e-10,1.8719191e-12,-5914.4629,0.97598398,0.0089463834
132.0,0.014847816,0.0001361029,8.4705913e-05,7.7645905e-07,2.1477432e-07,1.9687345e-09,2.0421247e-10,1.8719191e-12,-5914.4629,0.97598398,0.0089463834
132.5,0.014847816,0.0001361029,8.4705913e-05,7.7645905e-07,2.1477432e-07,1.9687345e-09,2.0421247e-10,1.8719191e-12,-5914.4629,0.97598398,0.0089463834
133.0,0.014847816,0.0001361029,8.4705913e-05,7.7645905e-07,2.1477432e-07,1.9687345e-09,2.0421247e-10,1.8719191e-12,-5914.4629,0.97598398,0.0089463834
133.5,0.014847816,0.0001361029,8.4705913e-05,7.7645905e-07,2.1477432e-07,1.9687345e-09,2.0421247e-10,1.8719191e-12,-5914.4629,0.97598398,0.0089463834
134.0,0.014847816,0.0001361029,8.4705913e-05,7.7645905e-07,2.1477432e-07,1.9687345e-09,2.0421247e-10,1.8719191e-12,-5914.4629,0.97598398,0.0089463834
134.5,0.014847816,0.0001361029,8.4705913e-05,7.7645905e-07,2.1477432e-07,1.9687345e-09,2.0421247e-10,1.8719191e-12,-5914.4629,0.97598398,0.0089463834
135.0,0.014847816,0.0001361029,8.4705913e-05,7.7645905e-07,2.1477432e-07,1.9687345e-09,2.0421247e-10,1.8719191e-12,-5914.4629,0.97598398,0.0089463834
135.5,0.014847816,0.0001361029,8.4705913e-05,7.7645905e-07,2.1477432e-07,1.9687345e-09,2.0421247e-10,1.8719191e-12,-5914.4629,0.97598398,0.0089463834
136.0,0.014847816,0.0001361029,8.4705913e-05,7.7645905e-07,2.1477432e-07,1.9687345e-09,2.0421247e-10,1.8719191e-12,-5914.4629,0.97598398,0.0089463834
136.5,0.014847816,0.0001361029,8.4705913e-05,7.7645905e-07,2.1477432e-07,1.9687345e-09,2.0421247e-10,1.8719191e-12,-5914.4629,0.97598398,0.0089463834
137.0,0.014847816,0.0001361029,8.4705913e-05,7.7645905e-07,2.1477432e-07,1.9687345e-09,2.0421247e-10,1.8719191e-12,-5914.4629,0.97598398,0.0089463834
137.5,0.014847816,0.0001361029,8.4705913e-05,7.7645905e-07,2.1477432e-07,1.9687345e-09,2.0421247e-10,1.8719191e-12,-5914.4629,0.97598398,0.0089463834
138.0,0.014847816,0.0001361029,8.4705913e-05,7.7645905e-07,2.1477432e-07,1.9687345e-09,2.0421247e-10,1.8719191e-12,-5914.4629,0.97598398,0.0089463834
138.5,0.014847816,0.0001361029,8.4705913e-05,7.7645905e-07,2.1477432e-07,1.9687345e-09,2.0421247e-10,1.8719191e-12,-5914.4629,0.97598398,0.0089463834
139.0,0.014847816,0.0001361029,8.4705913e-05,7.7645905e-07,2.1477432e-07,1.9687345e-09,2.0421247e-10,1.8719191e-12,-5914.4629,0.97598398,0.0089463834
139.5,0.014847816,0.0001361029,8.4705913e-05,7.7645905e-07,2.1477432e-07,1.9687345e-09,2.0421247e-10,1.8719191e-12,-5914.4629,0.97598398,0.0089463834
140.0,0.014847816,0.0001361029,8.4705913e-05,7.7645905e-07,2.1477432e-07,1.9687345e-09,2.0421247e-10,1.8719191e-12,-5914.4629,0.97598398,0.0089463834
140.5,0.014847816,0.0001361029,8.4705913e-05,7.7645905e-07,2.1477432e-07,1.9687345e-09,2.0421247e-10,1.8719191e-12,-5914.4629,0.97598398,0.0089463834
141.0,0.014847816,0.0001361029,8.4705913e-05,7.7645905e-07,2.1477432e-07,1.9687345e-09,2.0421247e-10,1.8719191e-12,-5914.4629,0.97598398,0.0089463834
141.5,0.014847816,0.0001361029,8.4705913e-05,7.7645905e-07,2.1477432e-07,1.9687345e-09,2.0421247e-10,1.8719191e-12,-5914.4629,0.97598398,0.0089463834
142.0,0.014847816,0.0001361029,8.4705913e-05,7.7645905e-07,2.1477432e-07,1.9687345e-09,2.0421247e-10,1.8719191e-12,-5914.4629,0.97598398,0.0089463834
142.5,0.014847816,0.0001361029,8.4705913e-05,7.7645905e-07,2.1477432e-07,1.9687345e-09,2.0421247e-10,1.8719191e-12,-5914.4629,0.97598398,0.0089463834
143.0,0.014847816,0.0001361029,8.4705913e-05,7.7645905e-07,2.1477432e-07,1.9687345e-09,2.0421247e-10,1.8719191e-12,-5914.4629,0.97598398,0.0089463834
143.5,0.014847816,0.0001361029,8.4705913e-05,7.7645905e-07,2.1477432e-07,1.9687345e-09,2.0421247e-10,1.8719191e-12,-5914.4629,0.97598398,0.0089463834
144.0,0.014847816,0.0001361029,8.4705913e-05,7.7645905e-07,2.1477432e-07,1.9687345e-09,2.0421247e-10,1.8719191e-12,-5914.4629,0.97598398,0.0089463834
144.5,0.014847816,0.0001361029,8.4705913e-05,7.7645905e-07,2.1477432e-07,1.9687345e-09,2.0421247e-10,1.8719191e-12,-5914.4629,0.97598398,0.0089463834
145.0,0.014847816,0.0001361029,8.4705913e-05,7.7645905e-07,2.1477432e-07,1.9687345e-09,2.0421247e-10,1.8719191e-12,-5914.4629,0.97598398,0.0089463834
145.5,0.014847816,0.0001361029,8.4705913e-05,7.7645905e-07,2.1477432e-07,1.9687345e-09,2.0421247e-10,1.8719191e-12,-5914.4629,0.97598398,0.0089463834
146.0,0.014847816,0.0001361029,8.4705913e-05,7.7645905e-07,2.1477432e-07,1.9687345e-09,2.0421247e-10,1.8719191e-12,-5914.4629,0.97598398,0.0089463834
146.5,0.014847816,0.0001361029,8.4705913e-05,7.7645905e-07,2.1477432e-07,1.9687345e-09,2.0421247e-10,1.8719191e-12,-5914.4629,0.97598398,0.0089463834
147.0,0.014847816,0.0001361029,8.4705913e-05,7.7645905e-07,2.1477432e-07,1.9687345e-09,2.0421247e-10,1.8719191e-12,-5914.4629,0.97598398,0.0089463834
147.5,0.014847816,0.0001361029,8.4705913e-05,7.7645905e-07,2.1477432e-07,1.9687345e-09,2.0421247e-10,1.8719191e-12,-5914.4629,0.97598398,0.0089463834
148.0,0.014847816,0.0001361029,8.4705913e-05,7.7645905e-07,2.1477432e-07,1.9687345e-09,2.0421247e-10,1.8719191e-12,-5914.4629,0.97598398,0.0089463834
148.5,0.014847816,0.0001361029,8.4705913e-05,7.7645905e-07,2.1477432e-07,1.9687345e-09,2.0421247e-10,1.8719191e-12,-5914.4629,0.97598398,0.0089463834
149.0,0.014847816,0.0001361029,8.4705913e-05,7.7645905e-07,2.1477432e-07,1.9687345e-09,2.0421247e-10,1.8719191e-12,-5914.4629,0.97598398,0.0089463834
149.5,0.014847816,0.0001361029,8.4705913e-05,7.7645905e-07,2.1477432e-07,1.9687345e-09,2.0421247e-10,1.8719191e-12,-5914.4629,0.97598398,0.0089463834
150.0,0.014847816,0.0001361029,8.4705913e-05,7.7645905e-07,2.1477432e-07,1.9687345e-09,2.0421247e-10,1.8719191e-12,-5914.4629,0.97598398,0.0089463834
150.5,0.014847816,0.0001361029,8.4705913e-05,7.7645905e-07,2.1477432e-07,1.9687345e-09,2.0421247e-10,1.8719191e-12,-5914.4629,0.97598398,0.0089463834
151.0,0.014847816,0.0001361029,8.4705913e-05,7.7645905e-07,2.1477432e-07,1.9687345e-09,2.0421247e-10,1.8719191e-12,-5914.4629,0.97598398,0.0089463834
151.5,0.014847816,0.0001361029,8.4705913e-05,7.7645905e-07,2.1477432e-07,1.9687345e-09,2.0421247e-10,1.8719191e-12,-5914.4629,0.97598398,0.0089463834
152.0,0.014847816,0.0001361029,8.4705913e-05,7.7645905e-07,2.1477432e-07,1.9687345e-09,2.0421247e-10,1.8719191e-12,-5914.4629,0.97598398,0.0089463834
152.5,0.014847816,0.0001361029,8.4705913e-05,7.7645905e-07,2.1477432e-07,1.9687345e-09,2.0421247e-10,1.8719191e-12,-5914.4629,0.97598398,0.0089463834
153.0,0.014847816,0.0001361029,8.4705913e-05,7.7645905e-07,2.1477432e-07,1.9687345e-09,2.0421247e-10,1.8719191e-12,-5914.4629,0.97598398,0.0089463834
153.5,0.014847816,0.0001361029,8.4705913e-05,7.7645905e-07,2.1477432e-07,1.9687345e-09,2.0421247e-10,1.8719191e-12,-5914.4629,0.97598398,0.0089463834
154.0,0.014847816,0.0001361029,8.4705913e-05,7.7645905e-07,2.1477432e-07,1.9687345e-09,2.0421247e-10,1.8719191e-12,-5914.4629,0.97598398,0.0089463834
154.5,0.014847816,0.0001361029,8.4705913e-05,7.7645905e-07,2.1477432e-07,1.9687345e-09,2.0421247e-10,1.8719191e-12,-5914.4629,0.97598398,0.0089463834
155.0,0.014847816,0.0001361029,8.4705913e-05,7.7645905e-07,2.1477432e-07,1.9687345e-09,2.0421247e-10,1.8719191e-12,-5914.4629,0.97598398,0.0089463834
155.5,0.014847816,0.0001361029,8.4705913e-05,7.7645905e-07,2.1477432e-07,1.9687345e-09,2.0421247e-10,1.8719191e-12,-5914.4629,0.97598398,0.0089463834
156.0,0.014847816,0.0001361029,8.4705913e-05,7.7645905e-07,2.1477432e-07,1.9687345e-09,2.0421247e-10,1.8719191e-12,-5914.4629,0.97598398,0.0089463834
156.5,0.014847816,0.0001361029,8.4705913e-05,7.7645905e-07,2.1477432e-07,1.9687345e-09,2.0421247e-10,1.8719191e-12,-5914.4629,0.97598398,0.0089463834
157.0,0.014847816,0.0001361029,8.4705913e-05,7.7645905e-07,2.1477432e-07,1.9687345e-09,2.0421247e-10,1.8719191e-12,-5914.4629,0.97598398,0.0089463834
157.5,0.014847816,0.0001361029,8.4705913e-05,7.7645905e-07,2.1477432e-07,1.9687345e-09,2.0421247e-10,1.8719191e-12,-5914.4629,0.97598398,0.0089463834
158.0,0.014847816,0.0001361029,8.4705913e-05,7.7645905e-07,2.1477432e-07,1.9687345e-09,2.0421247e-10,1.8719191e-12,-5914.4629,0.97598398,0.0089463834
158.5,0.014847816,0.0001361029,8.4705913e-05,7.7645905e-07,2.1477432e-07,1.9687345e-09,2.0421247e-10,1.8719191e-12,-5914.4629,0.97598398,0.0089463834
159.0,0.014847816,0.0001361029,8.4705913e-05,7.7645905e-07,2.1477432e-07,1.9687345e-09,2.0421247e-10,1.8719191e-12,-5914.4629,0.97598398,0.0089463834
159.5,0.014847816,0.0001361029,8.4705913e-05,7.7645905e-07,2.1477432e-07,1.9687345e-09,2.0421247e-10,1.8719191e-12,-5914.4629,0.97598398,0.0089463834
