Time,M,Mp,Mpp,MAPKK,MKP3,k1cat,Km1,k2cat,Km2,k3cat,Km3,k4cat,Km4,Km5,uVol,v1,v2,v3,v4
7.62,496.93834389740624,1.9882100150809572,1.0734460875129013,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.4541259265299749,0.27253815075534393,0.05442861014712071,0.08800987503342762
7.63,496.93468305864894,1.9896892837962978,1.0756276575549806,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.45412549680862097,0.2727426758393947,0.054538252221667353,0.08807378411289893
7.64,496.9310228629181,1.991166961952501,1.0778101751295632,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.45412506726768287,0.2729469852762567,0.054647938693651706,0.0881376209396329
7.65,496.9273633094904,1.9926430528706183,1.0799936376391612,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.45412463790682883,0.2731510795166788,0.05475766943020305,0.08820138566477141
7.66,496.92370439764375,1.994117559864363,1.082178042492112,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.45412420872572795,0.27335495901041706,0.054867444298754404,0.08826507843911817
7.67,496.9200461266575,1.9955904862401252,1.0843633871025662,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.45412377972405,0.2735586242062366,0.05497726316704189,0.08832869941313938
7.68,496.91638849581267,1.9970618352969915,1.0865496688904763,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.45412335090146533,0.27376207555191423,0.055087125903104,0.08839224873696463
7.69,496.91273150439184,1.9985316103267579,1.0887368852815809,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.4541229222576452,0.2739653134942398,0.055197032375280904,0.08845572656038754
7.7,496.9090751516788,1.9999998146139473,1.0909250337073928,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.45412249379226155,0.2741683384790194,0.05530698245221377,0.08851913303286664
7.71,496.90541943695916,2.001466451435827,1.0931141116051863,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.4541220655049869,0.274371150951077,0.055416976002844065,0.08858246830352605
7.72,496.90176435951975,2.0029315240624253,1.0953041164179844,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.4541216373954946,0.2745737513542568,0.05552701289641289,0.08864573252115637
7.73,496.8981099186491,2.0043950357565454,1.097495045594545,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.45412120946345874,0.27477614013142565,0.05563709300246029,0.08870892583421539
7.74,496.89445611363703,2.005856989773784,1.099686896589348,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.454120781708554,0.27497831772447456,0.05574721619082454,0.08877204839082871
7.75,496.89080294377504,2.007317389362547,1.1018796668625832,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.45412035413045604,0.2751802845743219,0.055857382331641454,0.08883510033879079
7.76,496.8871504083559,2.008776237764066,1.104073353880137,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.4541199267288409,0.275382041120915,0.05596759129534379,0.08889808182556551
7.77,496.8834985066742,2.0102335382124132,1.1062679551135794,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.4541194995033854,0.2755835878032319,0.05607784295266044,0.08896099299828691
7.78,496.8798472380255,2.0116892939345186,1.1084634680401513,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.45411907245376726,0.27578492505928465,0.05618813717461587,0.08902383400376014
7.79,496.87619660170725,2.013143508150188,1.1106598901427511,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.45411864557966475,0.27598605332612053,0.05629847383252935,0.08908660498846205
7.8,496.8725465970182,2.0145961840721154,1.1128572189099235,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.4541182188807569,0.2761869730398248,0.05640885279801435,0.08914930609854202
7.81,496.8688972232584,2.0160473249059008,1.1150554518358444,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.4541177923567233,0.27638768463552255,0.05651927394297779,0.08921193747982263
7.82,496.8652484797298,2.017496933850069,1.1172545864203105,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.45411736600724445,0.27658818854738093,0.056629737139619406,0.0892744992778006
7.83,496.8616003657354,2.0189450140960794,1.119454620168725,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.4541169398320014,0.27678848520861127,0.05674024226043111,0.08933699163764729
7.84,496.8579528805798,2.0203915688283494,1.1216555505920855,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.454116513830676,0.2769885750514717,0.05685078917819628,0.08939941470420973
7.85,496.85430602356894,2.021836601224264,1.1238573752069712,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.4541160880029507,0.2771884585072684,0.05696137776598905,0.0894617686220111
7.86,496.85065979401037,2.0232801144541965,1.1260600915355308,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.45411566234850864,0.27738813600635887,0.05707200789717374,0.08952405353525167
7.87,496.84701419121313,2.0247221116815215,1.1282636971054685,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.45411523686703387,0.2775876079781529,0.057182679445404075,0.08958626958780946
7.88,496.8433692144875,2.026162596062631,1.130468189450033,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.4541148115582107,0.27778687485111564,0.05729339228462261,0.08964841692324099
7.89,496.8397248631452,2.0276015707469517,1.1326735661080038,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.4541143864217245,0.27798593705276936,0.05740414628906002,0.08971049568478207
7.9,496.8360811364995,2.0290390388769612,1.1348798246236795,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.4541139614572613,0.2781847950096957,0.05751494133323447,0.08977250601534852
7.91,496.8324380338652,2.0304750035882004,1.1370869625468643,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.4541135366645077,0.27838344914753727,0.05762577729195087,0.08983444805753683
7.92,496.82879555455804,2.0319094680092937,1.139294977432856,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.4541131120431509,0.2785818998910011,0.057736654040300345,0.08989632195362511
7.93,496.8251536978957,2.033342435261962,1.1415038668424344,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.45411268759287887,0.27878014766385906,0.05784757145365946,0.08995812784557358
7.94,496.8215124631972,2.0347739084610383,1.143713628341847,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.4541122633133805,0.2789781928889512,0.057958529407689564,0.0900198658750254
7.95,496.81787184978293,2.0362038907144853,1.1459242595027974,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.45411183920434495,0.2791760359881874,0.058069527778336225,0.09008153618330751
7.96,496.81423185697435,2.037632385123409,1.1481357579024343,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.4541114152654623,0.27937367738254976,0.058180566441828535,0.09014313891143123
7.97,496.8105924840948,2.0390593947820768,1.1503481211233366,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.45411099149642326,0.2795711174920943,0.058291645274678415,0.09020467420009311
7.98,496.8069537304687,2.0404849227779294,1.152561346753503,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.4541105678969192,0.27976835673595335,0.05840276415367995,0.09026614218967545
7.99,496.80331559542225,2.0419089721916004,1.154775432386338,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.4541101444666422,0.2799653955323375,0.058513922955908786,0.09032754302024729
8.0,496.7996780782826,2.043331546096929,1.1569903756206414,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.454109721205285,0.2801622342985379,0.058625121558721516,0.09038887683156495
8.01,496.79604117837863,2.0447526475609767,1.159206174060595,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.4541092981125409,0.28035887345092836,0.05873635983975491,0.09045014376307291
8.02,496.79240489504036,2.0461722796440434,1.1614228253157495,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.4541088751881041,0.280555313404967,0.05884763767692538,0.09051134395390438
8.03,496.7887692275995,2.0475904453996816,1.1636403270010145,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.45410845243166925,0.2807515545751988,0.05895895494842825,0.09057247754288213
8.04,496.7851341753888,2.049007147874712,1.1658586767366437,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.4541080298429317,0.2809475973752577,0.059070311532737174,0.09063354466851915
8.05,496.78149973774265,2.0504223901092398,1.1680778721482246,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.45410760742158757,0.28114344221786824,0.059181707308603455,0.09069454546901946
8.06,496.7778659139968,2.0518361751366685,1.1702979108666651,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.4541071851673335,0.281339089514848,0.059293142155055344,0.09075548008227867
8.07,496.7742327034883,2.053248505983718,1.1725187905281822,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.4541067630798671,0.28153453967710956,0.05940461595139755,0.09081634864588489
8.08,496.7706001055554,2.0546593856704374,1.1747405087742893,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.4541063411588861,0.2817297931146629,0.05951612857721049,0.09087715129711939
8.09,496.76696811953815,2.05606881721022,1.1769630632517842,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.45410591940408945,0.28192485023661656,0.0596276799123496,0.0909378881729571
8.1,496.7633367447776,2.057476803609823,1.1791864516127373,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.4541054978151764,0.282119711451181,0.05973926983694483,0.09099855941006779
8.11,496.75970598061633,2.058883347869375,1.1814106715144788,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.45410507639184694,0.28231437716566915,0.05985089823139992,0.09105916514481623
8.12,496.75607582639816,2.060288452982399,1.1836357206195876,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.45410465513380177,0.28250884778649993,0.05996256497639176,0.09111970551326336
8.13,496.75244628146845,2.061692121935824,1.1858615965958788,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.4541042340407422,0.2827031237191995,0.06007426995286982,0.09118018065116672
8.14,496.74881734517373,2.0630943577099985,1.1880882971163904,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.4541038131123702,0.2828972053684031,0.06018601304205538,0.09124059069398129
8.15,496.74518901686207,2.0644951632787096,1.1903158198593737,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.4541033923483883,0.2830910931378578,0.06029779412544104,0.09130093577686015
8.16,496.7415612958827,2.065894541609195,1.1925441625082802,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.4541029717485,0.283284787430424,0.06040961308479008,0.09136121603465522
8.17,496.73793418158624,2.06729249566216,1.1947733227517485,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.45410255131240895,0.28347828864807784,0.060521469802135665,0.09142143160191794
8.18,496.73430767332474,2.0686890283917916,1.1970032982835948,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.4541021310398197,0.2836715971919127,0.060633364159780434,0.09148158261290003
8.19,496.7306817704516,2.070084142745773,1.1992340868027984,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.45410171093043766,0.28386471346214176,0.060745296040295715,0.09154166920155402
8.2,496.7270564723214,2.0714778416653004,1.2014656860134916,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.4541012909839685,0.28405763785809995,0.06085726532652097,0.09160169150153417
8.21,496.7234317782901,2.0728701280850967,1.2036980936249477,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.45410087120011877,0.2842503707782458,0.06096927190156316,0.09166164964619714
8.22,496.71980768771516,2.074261004933426,1.2059313073515672,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.4541004515785955,0.2844429126201632,0.06108131564879601,0.09172154376860242
8.23,496.7161841999552,2.075650475132109,1.2081653249128683,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.4541000321191066,0.284635263780564,0.061193396451859575,0.09178137400151343
8.24,496.7125613143702,2.077038541596541,1.2104001440334746,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.4540996128213603,0.2848274246552898,0.0613055141946595,0.09184114047739798
8.25,496.70893903032135,2.0784252072357003,1.2126357624431026,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.4540991936850656,0.28501939563931394,0.061417668761366444,0.09190084332842897
8.26,496.7053173471714,2.0798104749521684,1.2148721778765499,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.4540987747099323,0.2852111771267432,0.06152986003641537,0.0919604826864851
8.27,496.7016962642844,2.0811943476421435,1.2171093880736839,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.4540983558956706,0.2854027695108203,0.06164208790450499,0.09202005868315165
8.28,496.6980757810253,2.0825768281954544,1.21934739077943,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.45409793724199143,0.2855941731839256,0.06175435225059724,0.0920795714497211
8.29,496.69445589676087,2.083957919495576,1.2215861837437598,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.4540975187486063,0.28578538853757923,0.061866652959916425,0.0921390211171938
8.3,496.69083661085887,2.0853376244196444,1.2238257647216797,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.45409710041522744,0.28597641596244316,0.06197898991794887,0.09219840781627874
8.31,496.6872179226885,2.086715945838314,1.2260661314733385,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.4540966822415676,0.28616725584830127,0.06209136301044821,0.09225773167738723
8.32,496.6835998316229,2.0880928866044397,1.2283072817727758,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.45409626422734134,0.2863579085825067,0.06220377212388004,0.09231699283013504
8.33,496.67998233703577,2.0894684495682636,1.2305492133961844,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.45409584637226363,0.2865483745520657,0.06231621714482539,0.09237619140401067
8.34,496.6763654383,2.0908426375806703,1.232791924119396,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.4540954286760492,0.28673865414408395,0.0624286979598528,0.09243532752851862
8.35,496.6727491347907,2.09221545348625,1.2350354117232418,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.45409501113841344,0.28692874774481447,0.06254121445579075,0.09249440133287394
8.36,496.66913342588333,2.09358690012331,1.2372796739935406,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.4540945937590723,0.28711865573966006,0.06265376651972719,0.09255341294600326
8.37,496.6655183109551,2.094956980323891,1.239524708721088,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.4540941765377425,0.2873083785131746,0.06276635403900882,0.09261236249654513
8.38,496.6619037893848,2.0963256969137807,1.2417705137016466,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.4540937594741412,0.28749791644906514,0.06287897690124059,0.0926712501128507
8.39,496.6582898605517,2.0976930527125273,1.2440170867359313,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.45409334256798634,0.2876872699301943,0.06299163499428506,0.0927300759229847
8.4,496.6546765238371,2.0990590505334534,1.246264425629602,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.4540929258189963,0.28787643933858115,0.0631043282062618,0.0927888400547257
8.41,496.65106377862327,2.100423693183672,1.2485125281932508,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.45409250922689026,0.28806542505540433,0.0632170564255469,0.09284754263556697
8.42,496.6474516242937,2.101786983464096,1.2507613922423908,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.454092092791388,0.28825422746100265,0.06332981954077227,0.09290618379271705
8.43,496.6438400602332,2.1031489241694574,1.2530110155974463,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.45409167651220966,0.288442846934878,0.06344261744082522,0.09296476365310057
8.44,496.6402290858281,2.1045095180883187,1.2552613960837395,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.4540912603890763,0.28863128385569664,0.06355545001484757,0.09302328234335858
8.45,496.6366187004656,2.105868768003084,1.2575125315314823,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.45409084442170944,0.28881953860129106,0.06366831715223548,0.0930817399898495
8.46,496.63300890353435,2.1072266766900185,1.2597644197757634,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.4540904286098311,0.28900761154866245,0.06378121874263855,0.09314013671864968
8.47,496.6293996944243,2.108583246919258,1.2620170586565373,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.45409001295316426,0.28919550307398184,0.06389415467595938,0.09319847265555391
8.48,496.6257910725267,2.109938481454824,1.2642704460186145,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.454089597451432,0.2893832135525922,0.06400712484235294,0.09325674792607626
8.49,496.62218303723387,2.1112923830546384,1.2665245797116504,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.4540891821043585,0.28957074335901056,0.06412012913222609,0.09331496265545057
8.5,496.61857558793946,2.112644954470535,1.2687794575901339,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.4540887669116683,0.2897580928669295,0.06423316743623692,0.09337311696863121
8.51,496.6149687240384,2.113996198448276,1.2710350775133763,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.4540883518730864,0.28994526244921925,0.06434623964529411,0.09343121099029367
8.52,496.6113624449271,2.1153461177275625,1.2732914373455018,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.4540879369883387,0.29013225247792934,0.06445934565055657,0.09348924484483509
8.53,496.6077567500027,2.1166947150420508,1.2755485349554347,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.45408752225715154,0.2903190633242904,0.06457248534343268,0.0935472186563751
8.54,496.6041516386639,2.118041993119365,1.2778063682168908,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.4540871076792518,0.29050569535871645,0.06468565861557982,0.09360513254875635
8.55,496.60054711031074,2.1193879546811103,1.2800649350083648,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.4540866932543672,0.2906921489508062,0.06479886535890372,0.09366298664554508
8.56,496.59694316434417,2.120732602442887,1.2823242332131204,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.45408627898222564,0.2908784244693451,0.06491210546555799,0.09372078107003194
8.57,496.5933398001667,2.122075939114303,1.2845842607191793,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.45408586486255603,0.29106452228230695,0.06502537882794344,0.09377851594523234
8.58,496.5897370171819,2.1234179673989897,1.286845015419311,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.4540854508950877,0.2912504427568564,0.06513868533870765,0.09383619139388737
8.59,496.5861348147945,2.124758689994613,1.2891064952110218,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.45408503707955045,0.29143618625935,0.06525202489074433,0.0938938075384643
8.6,496.5825331924108,2.1260981095928875,1.2913686979965435,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.45408462341567485,0.29162175315533806,0.0653653973771927,0.09395136450115711
8.61,496.5789321494377,2.127436228879591,1.293631621682824,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.45408420990319204,0.29180714380956735,0.06547880269143708,0.09400886240388738
8.62,496.575331685284,2.128773050534576,1.295895264181516,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.4540837965418336,0.2919923585859815,0.06559224072710619,0.0940663013683046
8.63,496.5717317993594,2.130108577231785,1.2981596234089656,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.4540833833313319,0.2921773978477241,0.06570571137807261,0.09412368151578707
8.64,496.5681324910747,2.131442811639262,1.300424697286203,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.45408297027141975,0.2923622619571399,0.06581921453845237,0.09418100296744226
8.65,496.5645337598421,2.1327757564191665,1.3026904837389317,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.45408255736183045,0.29254695127577635,0.06593275010260415,0.09423826584410772
8.66,496.56093560507486,2.1341074142277896,1.3049569806975172,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.45408214460229823,0.29273146616438633,0.06604631796512896,0.0942954702663515
8.67,496.5573380261876,2.1354377877155613,1.3072241860969773,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.4540817319925575,0.2929158069829286,0.06615991802086939,0.0943526163544728
8.68,496.55374102259606,2.1367668795270696,1.3094920978769713,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.4540813195323435,0.2930999740905709,0.06627355016490921,0.09440970422850264
8.69,496.5501445937173,2.13809469230107,1.3117607139817895,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.454080907221392,0.2932839678456909,0.06638721429257273,0.09446673400820442
8.7,496.54654873896936,2.139421228670501,1.3140300323603422,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.45408049505943926,0.29346778860587813,0.06650091029942425,0.09452370581307461
8.71,496.54295345777155,2.140746491262495,1.3163000509661509,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.45408008304622216,0.2936514367279362,0.0666146380812676,0.09458061976234328
8.72,496.5393587495445,2.142070482698394,1.3185707677573348,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.45407967118147824,0.29383491256788397,0.06672839753414542,0.09463747597497478
8.73,496.5357646137098,2.1433932055937595,1.3208421806966046,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.45407925946494543,0.2940182164809575,0.06684218855433878,0.09469427456966824
8.74,496.53217104969053,2.1447146625583904,1.323114287751248,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.45407884789636244,0.2942013488216122,0.06695601103836653,0.09475101566485841
8.75,496.52857805691065,2.14603485619633,1.3253870868931226,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.4540784364754684,0.2943843099435242,0.06706986488298487,0.094807699378716
8.76,496.5249856347956,2.147353789105885,1.327660576098643,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.4540780252020031,0.29456710019959204,0.06718374998518661,0.09486432582914847
8.77,496.5213937827717,2.1486714638796336,1.3299347533487729,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.45407761407570674,0.2947497199419387,0.06729766624220083,0.09492089513380059
8.78,496.51780250026667,2.1499878831044423,1.3322096166290116,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.45407720309632027,0.2949321695219133,0.06741161355149221,0.094977407410055
8.79,496.5142117867093,2.1513030493614758,1.3344851639293878,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.45407679226358516,0.2951144492900928,0.06752559181076052,0.09503386277503284
8.8,496.5106216415295,2.1526169652262124,1.3367613932444458,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.4540763815772433,0.29529655959628365,0.06763960091794013,0.09509026134559444
8.81,496.5070320641585,2.153929633268455,1.3390383025732362,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.4540759710370373,0.29547850078952365,0.06775364077119934,0.09514660323833972
8.82,496.5034430540285,2.155241056052346,1.3413158899193074,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.4540755606427104,0.2956602732180839,0.06786771126894005,0.09520288856960907
8.83,496.49985461057304,2.156551236136378,1.343594153290693,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.4540751503940061,0.29584187722947,0.06798181230979697,0.09525911745548368
