Time,V_membrane,n,s,tau_membrane,i_Ca,g_Ca,V_Ca,m_infinity,V_m,theta_m,i_K,V_K,g_K,n_infinity,V_n,theta_n,lamda,tau_potassium_current_n_gate,i_s,g_s,s_infinity,V_s,theta_s,tau_s,i_K_ATP,g_K_ATP,p,Compartment
7.45,-66.28679049379326,0.037157820200616275,0.02499226332932001,20.0,-6.799173644233664,3.6,25.0,0.020689295082062013,-20.0,12.0,3.237638722019305,-75.0,10.0,0.0001505277467088105,-17.0,5.6,0.8,20.0,0.8710513056906126,4.0,0.003927375375897539,-22.0,8.0,20000.0,5.2279257037240425,1.2,0.5,1.0
7.46,-66.28805864248719,0.03714302033752823,0.024992252796692482,20.0,-6.798564459289621,3.6,25.0,0.0206871540009014,-20.0,12.0,3.2358781502145173,-75.0,10.0,0.0001504936679180759,-17.0,5.6,0.8,20.0,0.870924163027682,4.0,0.003926755307699433,-22.0,8.0,20000.0,5.227164814507688,1.2,0.5,1.0
7.47,-66.28932577249681,0.03712822637869994,0.024992242263760716,20.0,-6.7979558153632835,3.6,25.0,0.02068501485627182,-20.0,12.0,3.2341188462984567,-75.0,10.0,0.00015045962420713745,-17.0,5.6,0.8,20.0,0.8707971222978259,4.0,0.00392613583498782,-22.0,8.0,20000.0,5.2264045365019145,1.2,0.5,1.0
7.48,-66.29059188454688,0.03711343832177439,0.02499223173052501,20.0,-6.79734771197809,3.6,25.0,0.02068287764640675,-20.0,12.0,3.2323608091203053,-75.0,10.0,0.0001504256155362156,-17.0,5.6,0.8,20.0,0.8706701834284775,4.0,0.0039255169571585065,-22.0,8.0,20000.0,5.225644869271869,1.2,0.5,1.0
7.49,-66.29185697936151,0.0370986561643955,0.024992221196985662,20.0,-6.796740148658026,3.6,25.0,0.020680742369541774,-20.0,12.0,3.230604037530477,-75.0,10.0,0.00015039164186558988,-17.0,5.6,0.8,20.0,0.8705433463471359,4.0,0.003924898673608104,-22.0,8.0,20000.0,5.224885812383093,1.2,0.5,1.0
7.5,-66.2931210576642,0.037083879904208084,0.024992210663142972,20.0,-6.796133124927611,3.6,25.0,0.020678609023914527,-20.0,12.0,3.228848530380593,-75.0,10.0,0.0001503577031555964,-17.0,5.6,0.8,20.0,0.8704166109813597,4.0,0.003924280983734003,-22.0,8.0,20000.0,5.2241273654014835,1.2,0.5,1.0
7.51,-66.2943841201778,0.03706910953885787,0.024992200128997243,20.0,-6.795526640311895,3.6,25.0,0.020676477607764712,-20.0,12.0,3.2270942865234984,-75.0,10.0,0.00015032379936663032,-17.0,5.6,0.8,20.0,0.8702899772587718,4.0,0.003923663886934388,-22.0,8.0,20000.0,5.223369527893323,1.2,0.5,1.0
7.5200000000000005,-66.29564616762457,0.03705434506599148,0.024992189594548766,20.0,-6.794920694336474,3.6,25.0,0.0206743481193341,-20.0,12.0,3.225341304813246,-75.0,10.0,0.0001502899304591439,-17.0,5.6,0.8,20.0,0.8701634451070558,4.0,0.00392304738260823,-22.0,8.0,20000.0,5.222612299425259,1.2,0.5,1.0
7.53,-66.29690720072611,0.03703958648325645,0.024992179059797844,20.0,-6.794315286527479,3.6,25.0,0.020672220556866554,-20.0,12.0,3.2235895841051168,-75.0,10.0,0.00015025609639364828,-17.0,5.6,0.8,20.0,0.8700370144539612,4.0,0.003922431470155297,-22.0,8.0,20000.0,5.221855679564333,1.2,0.5,1.0
7.54,-66.29816722020342,0.03702483378830122,0.024992168524744774,20.0,-6.7937104164115665,3.6,25.0,0.020670094918607954,-20.0,12.0,3.2218391232555943,-75.0,10.0,0.0001502222971307106,-17.0,5.6,0.8,20.0,0.8699106852272972,4.0,0.003921816148976136,-22.0,8.0,20000.0,5.221099667877945,1.2,0.5,1.0
7.55,-66.29942622677692,0.03701008697877514,0.024992157989389856,20.0,-6.793106083515917,3.6,25.0,0.020667971202806203,-20.0,12.0,3.2200899211223617,-75.0,10.0,0.000150188532630956,-17.0,5.6,0.8,20.0,0.8697844573549326,4.0,0.003921201418472063,-22.0,8.0,20000.0,5.220344263933851,1.2,0.5,1.0
7.5600000000000005,-66.30068422116629,0.036995346052328466,0.02499214745373338,20.0,-6.792502287368282,3.6,25.0,0.020665849407711386,-20.0,12.0,3.2183419765643433,-75.0,10.0,0.00015015480285506813,-17.0,5.6,0.8,20.0,0.8696583307648058,4.0,0.003920587278045215,-22.0,8.0,20000.0,5.219589467300224,1.2,0.5,1.0
7.57,-66.30194120409072,0.036980611006612346,0.024992136917775645,20.0,-6.791899027496895,3.6,25.0,0.020663729531575477,-20.0,12.0,3.216595288441639,-75.0,10.0,0.00015012110776378606,-17.0,5.6,0.8,20.0,0.8695323053849096,4.0,0.003919973727098472,-22.0,8.0,20000.0,5.2188352775455655,1.2,0.5,1.0
7.58,-66.30319717626868,0.03696588183927885,0.024992126381516953,20.0,-6.7912963034305704,3.6,25.0,0.020661611572652658,-20.0,12.0,3.214849855615585,-75.0,10.0,0.0001500874473179083,-17.0,5.6,0.8,20.0,0.8694063811433064,4.0,0.0039193607650355325,-22.0,8.0,20000.0,5.218081694238791,1.2,0.5,1.0
7.59,-66.30445213841806,0.03695115854798094,0.024992115844957596,20.0,-6.790694114698628,3.6,25.0,0.020659495529199077,-20.0,12.0,3.2131056769487105,-75.0,10.0,0.00015005382147828934,-17.0,5.6,0.8,20.0,0.8692805579681169,4.0,0.003918748391260858,-22.0,8.0,20000.0,5.217328716949166,1.2,0.5,1.0
7.6000000000000005,-66.30570609125611,0.036936441130372505,0.024992105308097867,20.0,-6.790092460830923,3.6,25.0,0.02065738139947293,-20.0,12.0,3.2113627513047485,-75.0,10.0,0.00015002023020584059,-17.0,5.6,0.8,20.0,0.8691548357875243,4.0,0.0039181366051796885,-22.0,8.0,20000.0,5.216576345246332,1.2,0.5,1.0
7.61,-66.30695903549949,0.03692172958410832,0.024992094770938066,20.0,-6.78949134135784,3.6,25.0,0.020655269181734468,-20.0,12.0,3.2096210775486407,-75.0,10.0,0.00014998667346153059,-17.0,5.6,0.8,20.0,0.8690292145297746,4.0,0.00391752540619805,-22.0,8.0,20000.0,5.215824578700307,1.2,0.5,1.0
7.62,-66.3082109718642,0.036907023906844076,0.024992084233478484,20.0,-6.788890755810299,3.6,25.0,0.020653158874246,-20.0,12.0,3.2078806545465306,-75.0,10.0,0.00014995315120638544,-17.0,5.6,0.8,20.0,0.8689036941231761,4.0,0.0039169147937227426,-22.0,8.0,20000.0,5.215073416881481,1.2,0.5,1.0
7.63,-66.3094619010656,0.03689232409623636,0.02499207369571942,20.0,-6.7882907037197615,3.6,25.0,0.020651050475271906,-20.0,12.0,3.206141481165776,-75.0,10.0,0.00014991966340148851,-17.0,5.6,0.8,20.0,0.8687782744961031,4.0,0.003916304767161365,-22.0,8.0,20000.0,5.214322859360638,1.2,0.5,1.0
7.640000000000001,-66.31071182381851,0.03687763014994269,0.024992063157661164,20.0,-6.787691184618194,3.6,25.0,0.020648943983078517,-20.0,12.0,3.204403556274911,-75.0,10.0,0.00014988621000797762,-17.0,5.6,0.8,20.0,0.868652955576985,4.0,0.003915695325922254,-22.0,8.0,20000.0,5.213572905708895,1.2,0.5,1.0
7.65,-66.31196074083702,0.036862942065621455,0.024992052619304015,20.0,-6.787092198038119,3.6,25.0,0.02064683939593432,-20.0,12.0,3.202666878743696,-75.0,10.0,0.00014985279098705034,-17.0,5.6,0.8,20.0,0.8685277372943208,4.0,0.003915086469414564,-22.0,8.0,20000.0,5.212823555497786,1.2,0.5,1.0
7.66,-66.31320865283469,0.03684825984093197,0.02499204208064826,20.0,-6.786493743512562,3.6,25.0,0.020644736712109726,-20.0,12.0,3.200931447443069,-75.0,10.0,0.0001498194062999585,-17.0,5.6,0.8,20.0,0.8684026195766666,4.0,0.003914478197048194,-22.0,8.0,20000.0,5.212074808299186,1.2,0.5,1.0
7.67,-66.31445556052438,0.03683358347353446,0.0249920315416942,20.0,-6.785895820575113,3.6,25.0,0.0206426359298773,-20.0,12.0,3.199197261245183,-75.0,10.0,0.00014978605590801222,-17.0,5.6,0.8,20.0,0.8682776023526455,4.0,0.0039138705082338385,-22.0,8.0,20000.0,5.211326663685372,1.2,0.5,1.0
7.68,-66.31570146461839,0.03681891296109004,0.024992021002442123,20.0,-6.785298428759847,3.6,25.0,0.02064053704751152,-20.0,12.0,3.197464319023374,-75.0,10.0,0.00014975273977257627,-17.0,5.6,0.8,20.0,0.8681526855509387,4.0,0.003913263402382949,-22.0,8.0,20000.0,5.210579121228968,1.2,0.5,1.0
7.69,-66.31694636582834,0.03680424830126075,0.02499201046289232,20.0,-6.784701567601402,3.6,25.0,0.020638440063288983,-20.0,12.0,3.1957326196521816,-75.0,10.0,0.00014971945785507352,-17.0,5.6,0.8,20.0,0.868027869100293,4.0,0.003912656878907763,-22.0,8.0,20000.0,5.2098321805029935,1.2,0.5,1.0
7.7,-66.3181902648653,0.036789589491709525,0.02499199992304509,20.0,-6.784105236634924,3.6,25.0,0.020636344975488267,-20.0,12.0,3.1940021620073322,-75.0,10.0,0.0001496862101169816,-17.0,5.6,0.8,20.0,0.8679031529295147,4.0,0.0039120509372212765,-22.0,8.0,20000.0,5.209085841080824,1.2,0.5,1.0
7.71,-66.31943316243962,0.036774936530100194,0.024991989382900717,20.0,-6.783509435396102,3.6,25.0,0.020634251782390034,-20.0,12.0,3.1922729449657545,-75.0,10.0,0.00014965299651983603,-17.0,5.6,0.8,20.0,0.867778536967476,4.0,0.003911445576737272,-22.0,8.0,20000.0,5.208340102536226,1.2,0.5,1.0
7.72,-66.32067505926113,0.03676028941409752,0.0249919788424595,20.0,-6.782914163421126,3.6,25.0,0.020632160482276878,-20.0,12.0,3.1905449674055557,-75.0,10.0,0.0001496198170252265,-17.0,5.6,0.8,20.0,0.8676540211431071,4.0,0.0039108407968702795,-22.0,8.0,20000.0,5.207594964443319,1.2,0.5,1.0
7.73,-66.32191595603895,0.03674564814136715,0.024991968301721727,20.0,-6.78231942024675,3.6,25.0,0.020630071073433544,-20.0,12.0,3.188818228206053,-75.0,10.0,0.0001495866715948009,-17.0,5.6,0.8,20.0,0.8675296053854067,4.0,0.003910236597035631,-22.0,8.0,20000.0,5.20685042637663,1.2,0.5,1.0
7.74,-66.32315585348162,0.03673101270957565,0.02499195776068769,20.0,-6.781725205410227,3.6,25.0,0.020627983554146717,-20.0,12.0,3.187092726247736,-75.0,10.0,0.00014955356019026163,-17.0,5.6,0.8,20.0,0.86740528962343,4.0,0.0039096329766493965,-22.0,8.0,20000.0,5.206106487911026,1.2,0.5,1.0
7.75,-66.32439475229707,0.03671638311639047,0.024991947219357675,20.0,-6.781131518449332,3.6,25.0,0.020625897922705087,-20.0,12.0,3.1853684604122856,-75.0,10.0,0.00014952048277336704,-17.0,5.6,0.8,20.0,0.8672810737862967,4.0,0.003909029935128421,-22.0,8.0,20000.0,5.2053631486217595,1.2,0.5,1.0
7.76,-66.32563265319257,0.03670175935948001,0.024991936677731977,20.0,-6.780538358902382,3.6,25.0,0.020623814177399415,-20.0,12.0,3.1836454295825733,-75.0,10.0,0.00014948743930593146,-17.0,5.6,0.8,20.0,0.8671569578031888,4.0,0.00390842747189032,-22.0,8.0,20000.0,5.204620408084457,1.2,0.5,1.0
7.7700000000000005,-66.32686955687477,0.03668714143651352,0.024991926135810884,20.0,-6.779945726308224,3.6,25.0,0.020621732316522506,-20.0,12.0,3.181923632642665,-75.0,10.0,0.00014945442974982626,-17.0,5.6,0.8,20.0,0.867032941603354,4.0,0.003907825586353486,-22.0,8.0,20000.0,5.203878265875138,1.2,0.5,1.0
7.78,-66.32810546404973,0.036672529345161194,0.02499191559359469,20.0,-6.7793536202062015,3.6,25.0,0.020619652338369085,-20.0,12.0,3.1802030684777938,-75.0,10.0,0.00014942145406697624,-17.0,5.6,0.8,20.0,0.8669090251160968,4.0,0.003907224277937052,-22.0,8.0,20000.0,5.203136721570163,1.2,0.5,1.0
7.79,-66.32934037542286,0.03665792308309413,0.024991905051083677,20.0,-6.778762040136201,3.6,25.0,0.020617574241235954,-20.0,12.0,3.1784837359743863,-75.0,10.0,0.0001493885122193632,-17.0,5.6,0.8,20.0,0.866785208270787,4.0,0.0039066235460609245,-22.0,8.0,20000.0,5.202395774746284,1.2,0.5,1.0
7.8,-66.33057429169897,0.03664332264798432,0.024991894508278142,20.0,-6.7781709856386305,3.6,25.0,0.020615498023421917,-20.0,12.0,3.1767656340200476,-75.0,10.0,0.00014935560416902345,-17.0,5.6,0.8,20.0,0.8666614909968559,4.0,0.003906023390145774,-22.0,8.0,20000.0,5.20165542498062,1.2,0.5,1.0
7.8100000000000005,-66.3318072135822,0.03662872803750465,0.024991883965178367,20.0,-6.777580456254426,3.6,25.0,0.020613423683227806,-20.0,12.0,3.1750487615035743,-75.0,10.0,0.00014932272987805035,-17.0,5.6,0.8,20.0,0.8665378732237997,4.0,0.003905423809613042,-22.0,8.0,20000.0,5.200915671850683,1.2,0.5,1.0
7.82,-66.33303914177611,0.03661413924932895,0.024991873421784643,20.0,-6.776990451525036,3.6,25.0,0.020611351218956436,-20.0,12.0,3.1733331173149297,-75.0,10.0,0.00014928988930859116,-17.0,5.6,0.8,20.0,0.8664143548811736,4.0,0.003904824803884913,-22.0,8.0,20000.0,5.200176514934332,1.2,0.5,1.0
7.83,-66.33427007698363,0.03659955628113193,0.024991862878097258,20.0,-6.776400970992437,3.6,25.0,0.02060928062891265,-20.0,12.0,3.1716187003452676,-75.0,10.0,0.00014925708242284876,-17.0,5.6,0.8,20.0,0.8662909358985978,4.0,0.0039042263723843475,-22.0,8.0,20000.0,5.199437953809823,1.2,0.5,1.0
7.84,-66.33550001990704,0.036584979130589196,0.0249918523341165,20.0,-6.775812014199134,3.6,25.0,0.020607211911403286,-20.0,12.0,3.1699055094869126,-75.0,10.0,0.0001492243091830815,-17.0,5.6,0.8,20.0,0.866167616205754,4.0,0.003903628514535057,-22.0,8.0,20000.0,5.198699988055773,1.2,0.5,1.0
7.8500000000000005,-66.33672897124805,0.03657040779537729,0.024991841789842654,20.0,-6.775223580688132,3.6,25.0,0.020605145064737165,-20.0,12.0,3.1681935436333655,-75.0,10.0,0.0001491915695516024,-17.0,5.6,0.8,20.0,0.8660443957323846,4.0,0.0039030312297615075,-22.0,8.0,20000.0,5.19796261725117,1.2,0.5,1.0
7.86,-66.3379569317077,0.036555842273173635,0.02499183124527601,20.0,-6.774635670002979,3.6,25.0,0.02060308008722514,-20.0,12.0,3.166482801679305,-75.0,10.0,0.00014915886349077943,-17.0,5.6,0.8,20.0,0.8659212744082965,4.0,0.0039024345174889295,-22.0,8.0,20000.0,5.197225840975383,1.2,0.5,1.0
7.87,-66.33918390198639,0.03654128256165656,0.024991820700416854,20.0,-6.774048281687745,3.6,25.0,0.02060101697718009,-20.0,12.0,3.1647732825205925,-75.0,10.0,0.00014912619096303677,-17.0,5.6,0.8,20.0,0.8657982521633605,4.0,0.0039018383771433165,-22.0,8.0,20000.0,5.196489658808167,1.2,0.5,1.0
7.88,-66.34040988278397,0.036526728658505335,0.02499181015526547,20.0,-6.773461415286993,3.6,25.0,0.020598955732916795,-20.0,12.0,3.1630649850542425,-75.0,10.0,0.000149093551930851,-17.0,5.6,0.8,20.0,0.865675328927504,4.0,0.003901242808151395,-22.0,8.0,20000.0,5.195754070329616,1.2,0.5,1.0
7.890000000000001,-66.34163487479961,0.036512180561400084,0.024991799609822146,20.0,-6.7728750703458385,3.6,25.0,0.020596896352752136,-20.0,12.0,3.161357908178461,-75.0,10.0,0.00014906094635675618,-17.0,5.6,0.8,20.0,0.8655525046307232,4.0,0.00390064780994067,-22.0,8.0,20000.0,5.195019075120234,1.2,0.5,1.0
7.9,-66.34285887873187,0.036497638268021874,0.024991789064087166,20.0,-6.772289246409895,3.6,25.0,0.020594838835004927,-20.0,12.0,3.1596520507926136,-75.0,10.0,0.00014902837420333886,-17.0,5.6,0.8,20.0,0.8654297792030722,4.0,0.003900053381939383,-22.0,8.0,20000.0,5.194284672760875,1.2,0.5,1.0
7.91,-66.34408189527869,0.03648310177605267,0.024991778518060816,20.0,-6.771703943025304,3.6,25.0,0.020592783177996003,-20.0,12.0,3.157947411797245,-75.0,10.0,0.00014899583543324203,-17.0,5.6,0.8,20.0,0.8653071525746707,4.0,0.003899459523576544,-22.0,8.0,20000.0,5.193550862832785,1.2,0.5,1.0
7.92,-66.34530392513739,0.03646857108317533,0.024991767971743382,20.0,-6.771119159738726,3.6,25.0,0.020590729380048186,-20.0,12.0,3.1562439900940578,-75.0,10.0,0.00014896333000916187,-17.0,5.6,0.8,20.0,0.8651846246756985,4.0,0.003898866234281902,-22.0,8.0,20000.0,5.192817644917568,1.2,0.5,1.0
7.930000000000001,-66.34652496900463,0.03645404618707364,0.02499175742513515,20.0,-6.770534896097343,3.6,25.0,0.020588677439486294,-20.0,12.0,3.154541784585936,-75.0,10.0,0.00014893085789384984,-17.0,5.6,0.8,20.0,0.8650621954364003,4.0,0.0038982735134859715,-22.0,8.0,20000.0,5.192085018597219,1.2,0.5,1.0
7.94,-66.34774502757651,0.036439527085432265,0.0249917468782364,20.0,-6.769951151648847,3.6,25.0,0.02058662735463713,-20.0,12.0,3.1528407941769183,-75.0,10.0,0.00014889841905011192,-17.0,5.6,0.8,20.0,0.8649398647870806,4.0,0.0038976813606200035,-22.0,8.0,20000.0,5.191352983454095,1.2,0.5,1.0
7.95,-66.34896410154846,0.0364250137759368,0.02499173633104742,20.0,-6.769367925941448,3.6,25.0,0.020584579123829445,-20.0,12.0,3.151141017772211,-75.0,10.0,0.0001488660134408072,-17.0,5.6,0.8,20.0,0.8648176326581072,4.0,0.0038970897751160025,-22.0,8.0,20000.0,5.190621539070923,1.2,0.5,1.0
7.96,-66.35018219161532,0.03641050625627374,0.024991725783568487,20.0,-6.7687852185238775,3.6,25.0,0.020582532745394025,-20.0,12.0,3.149442454278185,-75.0,10.0,0.00014883364102885005,-17.0,5.6,0.8,20.0,0.8646954989799093,4.0,0.0038964987564067202,-22.0,8.0,20000.0,5.189890685030809,1.2,0.5,1.0
7.97,-66.35139929847126,0.03639600452413047,0.024991715235799895,20.0,-6.768203028945382,3.6,25.0,0.020580488217663624,-20.0,12.0,3.147745102602378,-75.0,10.0,0.000148801301777209,-17.0,5.6,0.8,20.0,0.8645734636829815,4.0,0.0038959083039256668,-22.0,8.0,20000.0,5.189160420917241,1.2,0.5,1.0
7.98,-66.35261542280989,0.036381508577195305,0.024991704687741916,20.0,-6.76762135675572,3.6,25.0,0.020578445538972947,-20.0,12.0,3.1460489616534835,-75.0,10.0,0.0001487689956489063,-17.0,5.6,0.8,20.0,0.8644515266978768,4.0,0.003895318417107081,-22.0,8.0,20000.0,5.188430746314066,1.2,0.5,1.0
7.99,-66.35383056532412,0.036367018413157454,0.024991694139394838,20.0,-6.767040201505189,3.6,25.0,0.02057640470765877,-20.0,12.0,3.14435403034137,-75.0,10.0,0.0001487367226070188,-17.0,5.6,0.8,20.0,0.8643296879552163,4.0,0.003894729095385976,-22.0,8.0,20000.0,5.18770166080553,1.2,0.5,1.0
8.0,-66.35504472670631,0.03635253402970703,0.024991683590758946,20.0,-6.766459562744563,3.6,25.0,0.02057436572205972,-20.0,12.0,3.1426603075770405,-75.0,10.0,0.00014870448261467583,-17.0,5.6,0.8,20.0,0.8642079473856756,4.0,0.003894140338198073,-22.0,8.0,20000.0,5.186973163976213,1.2,0.5,1.0
8.01,-66.35625790764816,0.03633805542453505,0.024991673041834514,20.0,-6.765879440025162,3.6,25.0,0.02057232858051648,-20.0,12.0,3.1409677922726784,-75.0,10.0,0.00014867227563506266,-17.0,5.6,0.8,20.0,0.8640863049199993,4.0,0.0038935521449798673,-22.0,8.0,20000.0,5.186245255411106,1.2,0.5,1.0
8.02,-66.35747010884073,0.03632358259533344,0.02499166249262183,20.0,-6.76529983289881,3.6,25.0,0.020570293281371704,-20.0,12.0,3.139276483341619,-75.0,10.0,0.00014864010163141684,-17.0,5.6,0.8,20.0,0.8639647604889926,4.0,0.00389296451516859,-22.0,8.0,20000.0,5.185517934695562,1.2,0.5,1.0
8.03,-66.3586813309745,0.036309115539795045,0.024991651943121175,20.0,-6.764720740917846,3.6,25.0,0.020568259822969993,-20.0,12.0,3.1375863796983463,-75.0,10.0,0.00014860796056702987,-17.0,5.6,0.8,20.0,0.8638433140235211,4.0,0.0038923774482022048,-22.0,8.0,20000.0,5.184791201415297,1.2,0.5,1.0
8.040000000000001,-66.35989157473932,0.036294654255613595,0.024991641393332827,20.0,-6.764142163635118,3.6,25.0,0.020566228203657912,-20.0,12.0,3.1358974802585036,-75.0,10.0,0.0001485758524052468,-17.0,5.6,0.8,20.0,0.8637219654545139,4.0,0.003891790943519423,-22.0,8.0,20000.0,5.184065055156407,1.2,0.5,1.0
8.05,-66.36110084082436,0.03628019874048374,0.02499163084325707,20.0,-6.763564100604005,3.6,25.0,0.020564198421784058,-20.0,12.0,3.1342097839389,-75.0,10.0,0.00014854377710946768,-17.0,5.6,0.8,20.0,0.8636007147129656,4.0,0.0038912050005597137,-22.0,8.0,20000.0,5.183339495505382,1.2,0.5,1.0
8.06,-66.36230912991824,0.03626574899210104,0.024991620292894177,20.0,-6.762986551378374,3.6,25.0,0.02056217047569891,-20.0,12.0,3.132523289657478,-75.0,10.0,0.00014851173464314394,-17.0,5.6,0.8,20.0,0.8634795617299278,4.0,0.003890619618763257,-22.0,8.0,20000.0,5.182614522049053,1.2,0.5,1.0
8.07,-66.36351644270893,0.036251305008161934,0.024991609742244437,20.0,-6.762409515512626,3.6,25.0,0.020560144363754966,-20.0,12.0,3.1308379963333404,-75.0,10.0,0.00014847972496978134,-17.0,5.6,0.8,20.0,0.8633585064365178,4.0,0.0038900347975709885,-22.0,8.0,20000.0,5.181890134374643,1.2,0.5,1.0
8.08,-66.36472277988375,0.03623686678636379,0.024991599191308125,20.0,-6.761832992561662,3.6,25.0,0.020558120084306672,-20.0,12.0,3.129153902886744,-75.0,10.0,0.00014844774805293902,-17.0,5.6,0.8,20.0,0.8632375487639151,4.0,0.003889450536424584,-22.0,8.0,20000.0,5.1811663320697505,1.2,0.5,1.0
8.09,-66.36592814212943,0.03622243432440489,0.02499158864008552,20.0,-6.761256982080901,3.6,25.0,0.02055609763571044,-20.0,12.0,3.127471008239091,-75.0,10.0,0.00014841580385622951,-17.0,5.6,0.8,20.0,0.8631166886433606,4.0,0.003888866834766448,-22.0,8.0,20000.0,5.1804431147223395,1.2,0.5,1.0
8.1,-66.36713253013207,0.036208007619984404,0.024991578088576903,20.0,-6.760681483626279,3.6,25.0,0.020554077016324668,-20.0,12.0,3.125789311312936,-75.0,10.0,0.0001483838923433183,-17.0,5.6,0.8,20.0,0.8629959260061589,4.0,0.0038882836920397343,-22.0,8.0,20000.0,5.179720481920759,1.2,0.5,1.0
8.11,-66.36833594457713,0.0361935866708024,0.024991567536782548,20.0,-6.760106496754228,3.6,25.0,0.02055205822450966,-20.0,12.0,3.1241088110319755,-75.0,10.0,0.00014835201347792383,-17.0,5.6,0.8,20.0,0.8628752607836764,4.0,0.003887701107688322,-22.0,8.0,20000.0,5.178998433253724,1.2,0.5,1.0
8.120000000000001,-66.36953838614947,0.03617917147455988,0.024991556984702738,20.0,-6.759532021021701,3.6,25.0,0.0205500412586277,-20.0,12.0,3.1224295063210503,-75.0,10.0,0.00014832016722381793,-17.0,5.6,0.8,20.0,0.8627546929073401,4.0,0.0038871190811568222,-22.0,8.0,20000.0,5.178276968310317,1.2,0.5,1.0
8.13,-66.37073985553332,0.036164762028958734,0.024991546432337752,20.0,-6.758958055986162,3.6,25.0,0.02054802611704305,-20.0,12.0,3.120751396106157,-75.0,10.0,0.00014828835354482495,-17.0,5.6,0.8,20.0,0.8626342223086428,4.0,0.003886537611890594,-22.0,8.0,20000.0,5.177556086680011,1.2,0.5,1.0
8.14,-66.37194035341227,0.036150358331701764,0.024991535879687863,20.0,-6.758384601205579,3.6,25.0,0.02054601279812189,-20.0,12.0,3.119074479314425,-75.0,10.0,0.00014825657240482247,-17.0,5.6,0.8,20.0,0.8625138489191368,4.0,0.003885956699335717,-22.0,8.0,20000.0,5.176835787952638,1.2,0.5,1.0
8.15,-66.37313988046931,0.03613596038049267,0.024991525326753347,20.0,-6.757811656238439,3.6,25.0,0.02054400130023239,-20.0,12.0,3.117398754874132,-75.0,10.0,0.00014822482376774095,-17.0,5.6,0.8,20.0,0.8623935726704386,4.0,0.0038853763429390104,-22.0,8.0,20000.0,5.176116071718414,1.2,0.5,1.0
8.16,-66.37433843738678,0.03612156817303606,0.024991514773534486,20.0,-6.757239220643735,3.6,25.0,0.02054199162174465,-20.0,12.0,3.1157242217147005,-75.0,10.0,0.0001481931075975634,-17.0,5.6,0.8,20.0,0.8622733934942272,4.0,0.003884796542148029,-22.0,8.0,20000.0,5.17539693756793,1.2,0.5,1.0
8.17,-66.37553602484644,0.03610718170703746,0.024991504220031557,20.0,-6.756667293980958,3.6,25.0,0.0205399837610307,-20.0,12.0,3.1140508787666823,-75.0,10.0,0.00014816142385832505,-17.0,5.6,0.8,20.0,0.8621533113222414,4.0,0.003884217296411043,-22.0,8.0,20000.0,5.174678385092136,1.2,0.5,1.0
8.18,-66.3767326435294,0.03609280098020329,0.02499149366624483,20.0,-6.756095875810119,3.6,25.0,0.020537977716464532,-20.0,12.0,3.112378724961773,-75.0,10.0,0.00014812977251411414,-17.0,5.6,0.8,20.0,0.8620333260862838,4.0,0.0038836386051770604,-22.0,8.0,20000.0,5.173960413882363,1.2,0.5,1.0
8.19,-66.3779282941161,0.03607842599024088,0.024991483112174587,20.0,-6.7555249656917455,3.6,25.0,0.020535973486422138,-20.0,12.0,3.110707759232821,-75.0,10.0,0.0001480981535290722,-17.0,5.6,0.8,20.0,0.861913437718223,4.0,0.003883060467895834,-22.0,8.0,20000.0,5.173243023530338,1.2,0.5,1.0
8.2,-66.37912297728646,0.03606405673485846,0.0249914725578211,20.0,-6.7549545631868515,3.6,25.0,0.020533971069281353,-20.0,12.0,3.109037980513789,-75.0,10.0,0.0001480665668673915,-17.0,5.6,0.8,20.0,0.8617936461499839,4.0,0.0038824828840178195,-22.0,8.0,20000.0,5.172526213628125,1.2,0.5,1.0
8.21,-66.38031669371969,0.036049693211765176,0.024991462003184646,20.0,-6.754384667856968,3.6,25.0,0.020531970463422013,-20.0,12.0,3.1073693877397885,-75.0,10.0,0.00014803501249331777,-17.0,5.6,0.8,20.0,0.8616739513135573,4.0,0.003881905852994213,-22.0,8.0,20000.0,5.171809983768185,1.2,0.5,1.0
8.22,-66.3815094440944,0.03603533541867108,0.0249914514482655,20.0,-6.753815279264149,3.6,25.0,0.02052997166722593,-20.0,12.0,3.105701979847071,-75.0,10.0,0.00014800349037114968,-17.0,5.6,0.8,20.0,0.8615543531409976,4.0,0.003881329374276946,-22.0,8.0,20000.0,5.171094333543357,1.2,0.5,1.0
8.23,-66.38270122908862,0.036020983353287114,0.024991440893063932,20.0,-6.753246396970921,3.6,25.0,0.020527974679076747,-20.0,12.0,3.104035755773002,-75.0,10.0,0.00014797200046523585,-17.0,5.6,0.8,20.0,0.8614348515644165,4.0,0.00388075344731865,-22.0,8.0,20000.0,5.170379262546825,1.2,0.5,1.0
8.24,-66.38389204937968,0.03600663701332515,0.024991430337580223,20.0,-6.752678020540355,3.6,25.0,0.020525979497360174,-20.0,12.0,3.1023707144561063,-75.0,10.0,0.00014794054273998,-17.0,5.6,0.8,20.0,0.8613154465159951,4.0,0.003880178071572715,-22.0,8.0,20000.0,5.169664770372191,1.2,0.5,1.0
