Time,N,S,I_1,I_2,R_1,R_2,I_1p,I_2p,R_p,mu,l_e,beta_1,R0_1,gamma_1,beta_2,R0_2,gamma_2,tInf_1,tInf_2,sigma,tImm,Lambda_1,Lambda_2,I_1_frac,I_2_frac,S_frac,R1_frac,R2_frac,Rp_frac,psi,env,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,r20
3.06,1.0,0.02971328122871337,0.002514746782933993,0.000487307944906044,0.027238127717855127,0.04094873443093811,0.0030156642561935936,0.00034354967155022663,0.8957359541886457,0.02,50.0,295.4761904761905,17.0,17.38095238095238,295.4761904761905,17.0,17.38095238095238,21.0,21.0,0.05,20.0,1.6341047856088893,0.24549864333862664,0.005530411039127586,0.0008308576164562706,0.02971328122871337,0.9229740819065009,0.9366846886195839,0.8957359541886457,0.2,1.0,0.02,0.0005942656245742674,5.029493565867986e-05,9.74615889812088e-06,0.0005447625543571025,0.0008189746886187623,6.031328512387188e-05,6.870993431004533e-06,0.017914719083772915,0.04855461505198329,0.0072945702307882125,0.05353161831857878,0.005349538721454142,0.04370869408432892,0.008469876185271716,0.05241511683384103,0.005971220481706319,0.0013619063858927565,0.0020474367215469057,0.04478679770943229
3.0700000000000003,1.0,0.029827929383997163,0.002562033512734196,0.0004758307361689904,0.02760686657460734,0.040468997958437426,0.0030249931771706407,0.0003375792691278172,0.8956931361361955,0.02,50.0,295.4761904761905,17.0,17.38095238095238,295.4761904761905,17.0,17.38095238095238,21.0,21.0,0.05,20.0,1.6508333624218814,0.24034328966031862,0.0055870266899048365,0.0008134100052968076,0.029827929383997163,0.9233000027108028,0.9361621340946329,0.8956931361361955,0.2,1.0,0.02,0.0005965585876799433,5.124067025468392e-05,9.516614723379808e-06,0.0005521373314921468,0.0008093799591687486,6.0499863543412814e-05,6.751585382556344e-06,0.01791386272272391,0.04924094095906648,0.00716894267190556,0.05344605757885721,0.005308100103803697,0.04453058248323721,0.008270391366746737,0.05257726236510875,0.005867449201507299,0.0013803433287303672,0.0020234498979218715,0.04478465680680978
3.08,1.0,0.029937027029993107,0.002607878039101481,0.0004650776365829421,0.027983817775938814,0.03998877620736541,0.003031806486483405,0.00033221679706612695,0.8956507673025054,0.02,50.0,295.4761904761905,17.0,17.38095238095238,295.4761904761905,17.0,17.38095238095238,21.0,21.0,0.05,20.0,1.6663924991073435,0.23558152194249873,0.005639684525584885,0.0007972944336490691,0.029937027029993107,0.9236345850784442,0.9356395435098708,0.8956507673025054,0.2,1.0,0.02,0.0005987405405998621,5.215756078202962e-05,9.301552731658843e-06,0.0005596763555187763,0.0007997755241473083,6.06361297296681e-05,6.644335941322539e-06,0.017913015346050106,0.0498868372883543,0.007052610390159498,0.05330959737634875,0.005273976305133774,0.045327404012954306,0.008083492254893992,0.05269568416983061,0.005774244329958872,0.0013991908887969408,0.001999438810368271,0.044782538365125274
3.09,1.0,0.030040902225854156,0.0026521300008325267,0.00045501700042324493,0.028368639857795704,0.039508700720477345,0.003036039378391429,0.00032743122934350316,0.8956085073884112,0.02,50.0,295.4761904761905,17.0,17.38095238095238,295.4761904761905,17.0,17.38095238095238,21.0,21.0,0.05,20.0,1.6807186189564118,0.2311948221763177,0.005688169379223956,0.0007824482297667481,0.030040902225854156,0.9239771472462069,0.9351172081088885,0.8956085073884112,0.2,1.0,0.02,0.0006008180445170831,5.304260001665053e-05,9.1003400084649e-06,0.0005673727971559141,0.000790174014409547,6.0720787567828574e-05,6.548624586870063e-06,0.017912170147768226,0.050490303701242197,0.006945301048122498,0.053122407129346294,0.005246946117845663,0.04609654525256534,0.007908628816880208,0.05276925586251769,0.005691066605256126,0.0014184319928897853,0.0019754350360238673,0.04478042536942056
3.1,1.0,0.03013990421762316,0.002694645794890806,0.00044561987175622007,0.02876096819912452,0.03902939423967375,0.00303764027848479,0.0003231946024611376,0.8955660011239018,0.02,50.0,295.4761904761905,17.0,17.38095238095238,295.4761904761905,17.0,17.38095238095238,21.0,21.0,0.05,20.0,1.6937540516807414,0.22716637202470022,0.005732286073375595,0.0007688144742173577,0.03013990421762316,0.9243269693230264,0.9345953953635756,0.8955660011239018,0.2,1.0,0.02,0.0006027980843524633,5.389291589781612e-05,8.912397435124401e-06,0.0005752193639824904,0.0007805878847934749,6.07528055696958e-05,6.463892049222751e-06,0.017911320022478038,0.0510495848858687,0.006846772694289414,0.052884955702473924,0.005226819841370315,0.04683551024453067,0.007745297771000967,0.052797081030807054,0.005617429995157867,0.001438048409956226,0.0019514697119836874,0.0447783000561951
3.11,1.0,0.030234400840360415,0.0027352899455768036,0.00043685986433724734,0.02916041568032275,0.038551467980137415,0.0030365716945703882,0.00031948185079451745,0.8955228809980983,0.02,50.0,295.4761904761905,17.0,17.38095238095238,295.4761904761905,17.0,17.38095238095238,21.0,21.0,0.05,20.0,1.7054476893863488,0.22348096868536194,0.005771861640147192,0.0007563417151317648,0.030234400840360415,0.9246832966784211,0.9340743489782357,0.8955228809980983,0.2,1.0,0.02,0.0006046880168072083,5.470579891153607e-05,8.737197286744947e-06,0.000583208313606455,0.0007710293596027483,6.0731433891407766e-05,6.389637015890349e-06,0.017910457619961965,0.05156318905317335,0.006756813187425266,0.05259800959134174,0.005213438354805077,0.04754194429216825,0.007593040499195012,0.05277850802467579,0.005552898835238041,0.0014580207840161376,0.0019275733990068709,0.04477614404990492
3.12,1.0,0.030324775149468207,0.002773936118958896,0.0004287129674350713,0.029566574354551532,0.03807551937134534,0.0030328103854528133,0.00031627056246681407,0.8954787704706959,0.02,50.0,295.4761904761905,17.0,17.38095238095238,295.4761904761905,17.0,17.38095238095238,21.0,21.0,0.05,20.0,1.7157553361845075,0.22012489538291422,0.005806746504411709,0.0007449835299018853,0.030324775149468207,0.9250453448252475,0.9335542898420413,0.8954787704706959,0.2,1.0,0.02,0.0006064955029893641,5.547872237917792e-05,8.574259348701426e-06,0.0005913314870910307,0.0007615103874269068,6.0656207709056264e-05,6.3254112493362815e-06,0.01790957540941392,0.052029894781295424,0.006675237957287087,0.052262620431505875,0.005206671269301449,0.04821365159142842,0.007451439672085762,0.05271313289001318,0.00549708358573272,0.0014783287177275767,0.001903775968567267,0.0447739385235348
3.13,1.0,0.030411422698547127,0.002810468396581718,0.00042115746958416877,0.029979016404219083,0.037602129353868995,0.0030263479598036168,0.0003135408738841441,0.8954332867499569,0.02,50.0,295.4761904761905,17.0,17.38095238095238,295.4761904761905,17.0,17.38095238095238,21.0,21.0,0.05,20.0,1.7246402614938572,0.21708586767718482,0.005836816356385334,0.0007346983434683128,0.030411422698547127,0.925412303154176,0.9330354161038259,0.8954332867499569,0.2,1.0,0.02,0.0006082284539709426,5.620936793163436e-05,8.423149391683376e-06,0.0005995803280843817,0.00075204258707738,6.052695919607234e-05,6.270817477682882e-06,0.01790866573499914,0.05244876399522254,0.006601890083811736,0.051880116961265973,0.005206416630574765,0.04884861736915843,0.007320117923724837,0.05260080977753905,0.005449638998462504,0.0014989508202109543,0.0018801064676934498,0.04477166433749785
3.14,1.0,0.03049474807337664,0.0028447819331998115,0.0004141737744341729,0.03039729631131063,0.03713186055199605,0.0030171905785960134,0.0003112752473079977,0.8953860439621906,0.02,50.0,295.4761904761905,17.0,17.38095238095238,295.4761904761905,17.0,17.38095238095238,21.0,21.0,0.05,20.0,1.7320733064615759,0.21435291332905565,0.0058619725117958245,0.0007254490217421706,0.03049474807337664,0.9257833402735012,0.9325179045141866,0.8953860439621906,0.2,1.0,0.02,0.0006098949614675328,5.689563866399623e-05,8.28347548868346e-06,0.0006079459262262126,0.000742637211039921,6.034381157192027e-05,6.2255049461599544e-06,0.01790772087924381,0.05281913912516624,0.0065366380907638895,0.05145208358509276,0.005212599217324793,0.049445019315139574,0.007198734650879671,0.05244164577083547,0.005410260250829484,0.0015198648155655317,0.0018565930275998026,0.04476930219810953
3.15,1.0,0.030575162041306753,0.002876784095796202,0.00040774435742705294,0.0308209521031263,0.03666525465420364,0.003005359286963994,0.0003094584126939351,0.8953366560067549,0.02,50.0,295.4761904761905,17.0,17.38095238095238,295.4761904761905,17.0,17.38095238095238,21.0,21.0,0.05,20.0,1.7380333185727153,0.21191634231432052,0.005882143382760196,0.000717202770120988,0.030575162041306753,0.9261576081098812,0.9320019106609586,0.8953366560067549,0.2,1.0,0.02,0.0006115032408261351,5.753568191592404e-05,8.15488714854106e-06,0.0006164190420625261,0.0007333050930840727,6.0107185739279885e-05,6.1891682538787026e-06,0.0179067331201351,0.05314065034855088,0.0064793765054613804,0.050980347378367395,0.005225170749071513,0.05000124737931493,0.007086985260041634,0.05223600665437418,0.005378681934918395,0.001541047605156315,0.001833262732710182,0.04476683280033775
3.16,1.0,0.030653078376920426,0.0029063948696766858,0.0004018536279818055,0.031249507564162244,0.036202830928959484,0.0029908894837947907,0.00030807720248096816,0.8952847394300523,0.02,50.0,295.4761904761905,17.0,17.38095238095238,295.4761904761905,17.0,17.38095238095238,21.0,21.0,0.05,20.0,1.742507114918596,0.2097676572867386,0.005897284353471477,0.0007099308304627736,0.030653078376920426,0.9265342469942145,0.9314875703590118,0.8952847394300523,0.2,1.0,0.02,0.0006130615675384086,5.812789739353372e-05,8.03707255963611e-06,0.0006249901512832449,0.0007240566185791897,5.9817789675895814e-05,6.1615440496193634e-06,0.017905694788601045,0.05341320716594121,0.006430024439753382,0.050466952379125525,0.0052441087944788255,0.050515910830094775,0.006984598772064714,0.0519845076945285,0.005354675185978732,0.0015624753782081122,0.0018101415464479742,0.04476423697150261
3.17,1.0,0.030728910810393285,0.0029335475090999765,0.0003964878611377906,0.03168247412959262,0.035745084280516815,0.002973830632246221,0.0003071204706134624,0.8952299163160791,0.02,50.0,295.4761904761905,17.0,17.38095238095238,295.4761904761905,17.0,17.38095238095238,21.0,21.0,0.05,20.0,1.745489588907293,0.20789950945316785,0.005907378141346197,0.000703608331751253,0.030728910810393285,0.9269123904456716,0.9309750005965959,0.8952299163160791,0.2,1.0,0.02,0.0006145782162078657,5.867095018199953e-05,7.929757222755812e-06,0.0006336494825918523,0.0007149016856103363,5.947661264492442e-05,6.142409412269248e-06,0.01790459832632158,0.05363699389800225,0.00638852548351091,0.04991413797300467,0.005269416663843989,0.05098784956292816,0.006891336634061598,0.05168800860808907,0.005338046274948275,0.0015841237064796309,0.0017872542140258407,0.04476149581580396
3.18,1.0,0.03080307000118096,0.0029581889289771813,0.0003916351237105742,0.03211935300157919,0.03529248367534579,0.0029542457048252436,0.00030657900605503296,0.8951718170935508,0.02,50.0,295.4761904761905,17.0,17.38095238095238,295.4761904761905,17.0,17.38095238095238,21.0,21.0,0.05,20.0,1.7469836620354309,0.20630565119979014,0.005912434633802425,0.0006982141297656072,0.03080307000118096,0.92729117009513,0.9304643007688965,0.8951718170935508,0.2,1.0,0.02,0.0006160614000236193,5.9163778579543626e-05,7.832702474211485e-06,0.0006423870600315839,0.0007058496735069159,5.9084914096504875e-05,6.131580121100659e-06,0.017903436341871016,0.053812460032596834,0.006354847415546357,0.049324313898785006,0.005301123229685383,0.051416140908412906,0.006806991435921885,0.05134760391720066,0.005328635105242239,0.0016059676500789597,0.0017646241837672898,0.04475859085467754
3.19,1.0,0.03087596077823568,0.0029802798270824487,0.00038728520488737173,0.03255963729290371,0.034845471032549265,0.0029322104221993516,0.0003064454525627731,0.8951100830502445,0.02,50.0,295.4761904761905,17.0,17.38095238095238,295.4761904761905,17.0,17.38095238095238,21.0,21.0,0.05,20.0,1.747000095085408,0.20498089187991184,0.0059124902492818,0.0006937306574501448,0.03087596077823568,0.9276697203431482,0.9299555540827938,0.8951100830502445,0.2,1.0,0.02,0.0006175192155647136,5.9605596541648974e-05,7.745704097747435e-06,0.0006511927458580742,0.0006969094206509853,5.8644208443987036e-05,6.1289090512554615e-06,0.017902201661004893,0.05394030641543107,0.006328981977971927,0.04870003296572752,0.005339282793268673,0.051800101756433035,0.006731385703994794,0.0509646097191792,0.00532631381835296,0.0016279818646451857,0.0017422735516274632,0.04475550415251223
3.2,1.0,0.030947979456593916,0.0029997947214427554,0.0003834295609555834,0.03300281416991656,0.03440446026294703,0.0029078123885977894,0.0003067142468327885,0.895044368778714,0.02,50.0,295.4761904761905,17.0,17.38095238095238,295.4761904761905,17.0,17.38095238095238,21.0,21.0,0.05,20.0,1.7455572437048372,0.20392106320604034,0.005907607110040545,0.0006901438077883718,0.030947979456593916,0.9280471829486305,0.929448829041661,0.895044368778714,0.2,1.0,0.02,0.0006189595891318784,5.999589442885511e-05,7.668591219111667e-06,0.0006600562833983312,0.0006880892052589406,5.815624777195579e-05,6.134284936655771e-06,0.01790088737557428,0.054021469718485995,0.006310944874867326,0.048043963862193936,0.005383975163456607,0.05213928920602884,0.0066643709404184725,0.05054054865896158,0.005330985718760371,0.001650140708495828,0.0017202230131473516,0.044752218438935704
3.21,1.0,0.031019511271507552,0.0030167218602057356,0.000380061271413831,0.03344836700266602,0.03396983645075862,0.0028811501734976376,0.00030738156842588786,0.8949743445127553,0.02,50.0,295.4761904761905,17.0,17.38095238095238,295.4761904761905,17.0,17.38095238095238,21.0,21.0,0.05,20.0,1.742680760434735,0.20312299148597407,0.005897872033703374,0.0006874428398397188,0.031019511271507552,0.9284227115154213,0.9289441809635138,0.8949743445127553,0.2,1.0,0.02,0.0006203902254301511,6.033443720411471e-05,7.6012254282766194e-06,0.0006689673400533204,0.0006793967290151724,5.762300346995275e-05,6.147631368517757e-06,0.017899486890255105,0.05405710549094461,0.0063007759239015046,0.0473588643342813,0.005435305892721813,0.05243349899881397,0.006605826860288014,0.050077133967935124,0.005342584403592813,0.001672418350133301,0.001698491822537931,0.044748717225637766
3.22,1.0,0.031090928068945454,0.003031062924241259,0.00037717500070021473,0.03389577746687825,0.03354195546765049,0.0028523322185937667,0.0003084452981426947,0.8948996981912036,0.02,50.0,295.4761904761905,17.0,17.38095238095238,295.4761904761905,17.0,17.38095238095238,21.0,21.0,0.05,20.0,1.7384031838710161,0.20258447401525015,0.005883395142835026,0.0006856202988429095,0.031090928068945454,0.9287954756580818,0.9284416536588541,0.8948996981912036,0.2,1.0,0.02,0.0006218185613789091,6.0621258484825186e-05,7.543500014004295e-06,0.0006779155493375651,0.0006708391093530098,5.704664437187534e-05,6.168905962853894e-06,0.017897993963824074,0.05404856834455952,0.006298539309493292,0.046647553742578764,0.005493406599572399,0.0526827603499076,0.006555660726456113,0.04957625046603451,0.005361073039146836,0.0016947888733439128,0.0016770977733825247,0.044744984909560186
3.23,1.0,0.031162586160514042,0.0030428326156430917,0.0003747669715291034,0.03434452758562182,0.03312114376423511,0.0028214757070732874,0.00030990498870173263,0.8948201373680578,0.02,50.0,295.4761904761905,17.0,17.38095238095238,295.4761904761905,17.0,17.38095238095238,21.0,21.0,0.05,20.0,1.732763482974054,0.2023042625348732,0.005864308322716379,0.000684671960230836,0.031162586160514042,0.9291646649536796,0.9279412811322929,0.8948201373680578,0.2,1.0,0.02,0.0006232517232102808,6.0856652312861836e-05,7.495339430582068e-06,0.0006868905517124365,0.0006624228752847022,5.642951414146575e-05,6.198099774034653e-06,0.017896402747361154,0.05399739133397137,0.00630432401188224,0.04591288674320032,0.005558435460254267,0.05288732879570135,0.006513806886101082,0.049039934908654756,0.0053864438512444,0.0017172263792810912,0.0016560571882117557,0.04474100686840289
3.24,1.0,0.03123482439806063,0.003052058121544502,0.000372834945568354,0.03479410166872229,0.03270769842969243,0.0027887053815627222,0.00031176184317683003,0.8947353908979635,0.02,50.0,295.4761904761905,17.0,17.38095238095238,295.4761904761905,17.0,17.38095238095238,21.0,21.0,0.05,20.0,1.725806549370492,0.2022820511506603,0.005840763503107225,0.000684596788745184,0.03123482439806063,0.9295294925666858,0.927443089327656,0.8947353908979635,0.2,1.0,0.02,0.0006246964879612127,6.104116243089004e-05,7.45669891136708e-06,0.0006958820333744458,0.0006541539685938486,5.5774107631254446e-05,6.235236863536601e-06,0.01789470781795927,0.053905264514610265,0.006318244346570393,0.04515772813183852,0.005630577802795006,0.05304767687446396,0.006480226434878533,0.04847035544144731,0.005418717750454426,0.0017397050834361144,0.0016353849214846214,0.04473676954489818
3.25,1.0,0.03130796245161507,0.00305877844454283,0.00037137821391268277,0.0352439881681914,0.032301887505585616,0.0027541522958115985,0.00031401870573149934,0.8946452104257109,0.02,50.0,295.4761904761905,17.0,17.38095238095238,295.4761904761905,17.0,17.38095238095238,21.0,21.0,0.05,20.0,1.717582630661868,0.20251847078057858,0.005812930740354428,0.0006853969196441821,0.03130796245161507,0.9298891985939023,0.9269470979312965,0.8946452104257109,0.2,1.0,0.02,0.0006261592490323014,6.11755688908566e-05,7.427564278253656e-06,0.000704879763363828,0.0006460377501117123,5.508304591623197e-05,6.280374114629987e-06,0.017892904208514217,0.053774012508308,0.006340440678956858,0.044384928733749975,0.005710046870424743,0.05316448248848252,0.006454907051339486,0.047869789903392065,0.005457944171047488,0.0017621994084095702,0.0016150943752792808,0.044732260521285545
3.2600000000000002,1.0,0.0313822993224992,0.003063043666041801,0.0003703975946870437,0.035693681354378205,0.03190395051027061,0.002717952602749413,0.0003166800567986735,0.8945493716283819,0.02,50.0,295.4761904761905,17.0,17.38095238095238,295.4761904761905,17.0,17.38095238095238,21.0,21.0,0.05,20.0,1.708146754659499,0.20301508702232743,0.005780996268791213,0.0006870776514857173,0.0313822993224992,0.9302430529827601,0.9264533221386525,0.8945493716283819,0.2,1.0,0.02,0.0006276459864499841,6.126087332083602e-05,7.407951893740874e-06,0.0007138736270875641,0.0006380790102054122,5.435905205498826e-05,6.333601135973471e-06,0.01789098743256764,0.053605572741480007,0.006371080227917902,0.04359730361994881,0.005797084661045054,0.053238616100250345,0.006437862955274807,0.047240604762073125,0.00550420098721504,0.0017846840677189103,0.0015951975255135307,0.0447274685814191
3.27,1.0,0.03145811205342118,0.003064914078984679,0.0003698954418440294,0.03614268290258025,0.031514099207309305,0.0026802462759030767,0.0003197520245824388,0.8944476752757822,0.02,50.0,295.4761904761905,17.0,17.38095238095238,295.4761904761905,17.0,17.38095238095238,21.0,21.0,0.05,20.0,1.6975580953370726,0.2037744061512493,0.0057451603548877555,0.0006896474664264682,0.03145811205342118,0.9305903581783624,0.9259617744830915,0.8944476752757822,0.2,1.0,0.02,0.0006291622410684236,6.129828157969357e-05,7.3979088368805875e-06,0.000722853658051605,0.0006302819841461861,5.360492551806153e-05,6.395040491648777e-06,0.017888953505515642,0.05340197278030586,0.006410358102325359,0.04279761138129883,0.005891962996148962,0.05327112565854322,0.006429135060622415,0.046585232890696326,0.005557594712980484,0.0018071341451290125,0.0015757049603654654,0.04472238376378911
3.2800000000000002,1.0,0.03153565465788088,0.0030644593119990345,0.00036987565927426575,0.03659050325511928,0.031132518524033308,0.0026411759307463385,0.00032324239659598143,0.8943399480492535,0.02,50.0,295.4761904761905,17.0,17.38095238095238,295.4761904761905,17.0,17.38095238095238,21.0,21.0,0.05,20.0,1.685879365773097,0.204799882698804,0.005705635242745373,0.0006931180558702472,0.03153565465788088,0.9309304513043728,0.9254724665732869,0.8943399480492535,0.2,1.0,0.02,0.0006307130931576176,6.128918623998069e-05,7.397513185485315e-06,0.0007318100651023857,0.0006226503704806662,5.282351861492677e-05,6.464847931919629e-06,0.01788679896098507,0.053165309473867634,0.006458498374763996,0.041988536467373175,0.005994984619630907,0.05326322137522131,0.00642879122071938,0.04590615308201969,0.005618260702739677,0.0018295251627559643,0.0015566259262016656,0.04471699740246268
3.29,1.0,0.03161515725264507,0.0030617573513500437,0.0003703437266908688,0.037036662852782794,0.030759367688976476,0.002600885619272231,0.0003271606482421515,0.8942260431693337,0.02,50.0,295.4761904761905,17.0,17.38095238095238,295.4761904761905,17.0,17.38095238095238,21.0,21.0,0.05,20.0,1.6731761729862482,0.20609593554568525,0.005662642970622274,0.0006975043749330202,0.03161515725264507,0.9312627060221166,0.9249854108583102,0.8942260431693337,0.2,1.0,0.02,0.0006323031450529014,6.123514702700088e-05,7.406874533817377e-06,0.0007407332570556559,0.0006151873537795295,5.201771238544462e-05,6.543212964843029e-06,0.017884520863386676,0.0528977278203391,0.006515755411407842,0.041172672890654814,0.006106484544107519,0.053216258725846,0.006436926678198433,0.04520586909687449,0.005686363648018346,0.0018518331426391399,0.001537968384448824,0.04471130215846669
3.3000000000000003,1.0,0.031696825360003116,0.003056893579940777,0.00037130673068798013,0.03748069316036624,0.03039478147354229,0.002559519723726774,0.0003315179719963782,0.8941058408333156,0.02,50.0,295.4761904761905,17.0,17.38095238095238,295.4761904761905,17.0,17.38095238095238,21.0,21.0,0.05,20.0,1.6595164071074835,0.2076679657217354,0.005616413303667551,0.0007028247026843583,0.031696825360003116,0.9315865339936819,0.9245006223068578,0.8941058408333156,0.2,1.0,0.02,0.0006339365072000623,6.113787159881554e-05,7.426134613759603e-06,0.0007496138632073247,0.0006078956294708458,5.119039447453548e-05,6.630359439927565e-06,0.01788211681666631,0.052601401738145745,0.006582415242348961,0.040352510836632015,0.006226831441963056,0.05313172174658969,0.006453664604814892,0.04448689043620345,0.005762098084698955,0.0018740346580183118,0.0015197390736771147,0.04470529204166578
3.31,1.0,0.031780839423846755,0.003049959740844769,0.00037277340868108476,0.03792213751488009,0.03003887162302971,0.0025172218741992304,0.00033632732505342367,0.893979248447225,0.02,50.0,295.4761904761905,17.0,17.38095238095238,295.4761904761905,17.0,17.38095238095238,21.0,21.0,0.05,20.0,1.6449696153022866,0.20952238346774404,0.005567181615043999,0.0007091007337345084,0.031780839423846755,0.931901385962105,0.9240181200702547,0.893979248447225,0.2,1.0,0.02,0.0006356167884769351,6.099919481689538e-05,7.455468173621696e-06,0.0007584427502976018,0.0006007774324605942,5.034443748398461e-05,6.726546501068473e-06,0.0178795849689445,0.05227851520102894,0.006658797224690018,0.039530424878279964,0.006356429310647383,0.053011205019444785,0.006479156865171235,0.04375171352774852,0.005845689221166649,0.0018961068757440047,0.0015019435811514856,0.04469896242236125
3.3200000000000003,1.0,0.03186735443706917,0.003041052970936811,0.0003747541961165009,0.038360551772444074,0.029691728327772803,0.0024741339846113893,0.00034160347304762934,0.8938462007198377,0.02,50.0,295.4761904761905,17.0,17.38095238095238,295.4761904761905,17.0,17.38095238095238,21.0,21.0,0.05,20.0,1.629606431389361,0.21166663510302042,0.0055151869555482,0.0007163576691641303,0.03186735443706917,0.9322067524922817,0.9235379290476105,0.8938462007198377,0.2,1.0,0.02,0.0006373470887413835,6.082105941873622e-05,7.495083922330018e-06,0.0007672110354488815,0.0005938345665554561,4.9482679692227785e-05,6.832069460952587e-06,0.017876924014396754,0.051931245742012216,0.0067452556833297395,0.03870866515360339,0.006495719131494754,0.05285639687580647,0.006513584837262991,0.04300280497062652,0.0059373936982087955,0.0019180275886222038,0.0014845864163886401,0.04469231003599189
3.33,1.0,0.031956499774242204,0.0030302747642108156,0.0003772612884155013,0.03879550477044951,0.029353421860495135,0.002430395328533062,0.0003473630571294559,0.8937066595623316,0.02,50.0,295.4761904761905,17.0,17.38095238095238,295.4761904761905,17.0,17.38095238095238,21.0,21.0,0.05,20.0,1.6134979964512268,0.21410924114792665,0.005460670092743878,0.0007246243455449572,0.031956499774242204,0.9325021643327811,0.9230600814228268,0.8937066595623316,0.2,1.0,0.02,0.0006391299954848441,6.0605495284216316e-05,7.545225768310026e-06,0.0007759100954089903,0.0005870684372099027,4.8607906570661244e-05,6.9472611425891184e-06,0.017874133191246633,0.05156174835933388,0.006842181916406888,0.037889349888717234,0.006645180869081371,0.05266906137794989,0.00655716048912657,0.042242585472122264,0.006037500754869114,0.0019397752385224756,0.0014676710930247568,0.04468533297811658
3.34,1.0,0.032048379089240756,0.003017730044801631,0.0003803087053760968,0.03922657859158078,0.029024004206769222,0.0023861417442753575,0.0003536246536420979,0.8935606138939879,0.02,50.0,295.4761904761905,17.0,17.38095238095238,295.4761904761905,17.0,17.38095238095238,21.0,21.0,0.05,20.0,1.5967154500582246,0.2168598329860904,0.005403871789076989,0.0007339333590181947,0.032048379089240756,0.9327871924855686,0.9225846181007571,0.8935606138939879,0.2,1.0,0.02,0.0006409675817848151,6.035460089603262e-05,7.606174107521937e-06,0.0007845315718316157,0.0005804800841353845,4.772283488550715e-05,7.072493072841958e-06,0.01787121227787976,0.05117214204111365,0.006950006136767662,0.037074460751602666,0.0068053354255887665,0.05245102220726644,0.006610127498203587,0.04147341603145264,0.006146333265684082,0.001961328929579039,0.0014512002103384612,0.044678030694699396
3.35,1.0,0.03214307039050535,0.0030035261846898553,0.00038391237077750617,0.03965336864806066,0.028703510822220373,0.002341504896545587,0.0003604088597822451,0.893408079280854,0.02,50.0,295.4761904761905,17.0,17.38095238095238,295.4761904761905,17.0,17.38095238095238,21.0,21.0,0.05,20.0,1.5793294218602818,0.21992920169634556,0.005345031081235442,0.0007443212305597512,0.03214307039050535,0.9330614479289147,0.9221115901030743,0.893408079280854,0.2,1.0,0.02,0.0006428614078101071,6.007052369379711e-05,7.678247415550124e-06,0.0007930673729612133,0.0005740702164444075,4.6830097930911736e-05,7.208177195644902e-06,0.01786816158561708,0.050764496776651166,0.007069199811053284,0.036265839321774115,0.006976746969071103,0.052204145591037955,0.006672762634942368,0.040697585106625675,0.0062642492295485455,0.001982668432403033,0.0014351755411110187,0.044670403964042704
3.36,1.0,0.032240626144998535,0.0029877721545401984,0.0003880901946660056,0.040075483574515625,0.02839196235514762,0.0022966116644315307,0.00036773837005945145,0.8932490975187336,0.02,50.0,295.4761904761905,17.0,17.38095238095238,295.4761904761905,17.0,17.38095238095238,21.0,21.0,0.05,20.0,1.5614095998437896,0.22332934495816478,0.005284383818971729,0.000755828564725457,0.032240626144998535,0.9333245810932492,0.9216410598738812,0.8932490975187336,0.2,1.0,0.02,0.0006448125228999708,5.975544309080397e-05,7.761803893320112e-06,0.0008015096714903125,0.0005678392471029524,4.5932233288630614e-05,7.354767401189029e-06,0.017864981950374673,0.050340823167775384,0.007200277918003604,0.03546518606378479,0.007160025196462614,0.05193032554319868,0.006745377193004383,0.03991729797702422,0.00639164309865237,0.0020037741787257814,0.001419598117757381,0.04466245487593668
3.37,1.0,0.03234107352401138,0.0029705776337039056,0.0003928621706787523,0.04049254495599696,0.028089366453695908,0.0022515835976898253,0.00037563808039522246,0.8930837360844728,0.02,50.0,295.4761904761905,17.0,17.38095238095238,295.4761904761905,17.0,17.38095238095238,21.0,21.0,0.05,20.0,1.5430243067046714,0.22707352656733396,0.005222161231393731,0.0007685002510739747,0.03234107352401138,0.9335762810404697,0.9211731025381686,0.8930837360844728,0.2,1.0,0.02,0.0006468214704802276,5.941155267407811e-05,7.857243413575045e-06,0.0008098508991199392,0.0005617873290739182,4.503167195379651e-05,7.5127616079044496e-06,0.017861674721689456,0.04990306255247247,0.0073438016180707,0.03467406015839007,0.007355827986275633,0.05163146839532978,0.006828318680844979,0.03913466729318029,0.006528947587821723,0.002024627247799848,0.0014044683226847954,0.044654186804223645
3.38,1.0,0.03244441464657098,0.0029520522669007104,0.00039825047658465445,0.04090418687552195,0.02779571952206625,0.0022065364875465733,0.00038413518162541075,0.8929120875672757,0.02,50.0,295.4761904761905,17.0,17.38095238095238,295.4761904761905,17.0,17.38095238095238,21.0,21.0,0.05,20.0,1.5242401533973997,0.2311763337711169,0.005158588754447284,0.0007823856582100653,0.03244441464657098,0.9338162744427977,0.920707807089342,0.8929120875672757,0.2,1.0,0.02,0.0006488882929314197,5.904104533801421e-05,7.96500953169309e-06,0.0008180837375104389,0.000555914390441325,4.413072975093147e-05,7.682703632508214e-06,0.017858241751345514,0.049453079557778196,0.007500380829344207,0.033893881430484295,0.007564863966217443,0.05130947987708377,0.00692197256920947,0.038351705616880914,0.006676635299679758,0.0020452093437760975,0.0013897859761033127,0.04464560437836379
