AprE,DegU,DegUP,Dim,mAprE,mDegU,Time
7.035496297718124e-05,9.965189425147988,0.03149338069600366,7.021303254430264e-06,0.004182409602470847,0.0033459369059947656,0.84
7.203755806305002e-05,9.964799814690663,0.031843863635759743,7.264860850705858e-06,0.004231988897385645,0.0033856007780446716,0.85
7.373997710537314e-05,9.964410762538236,0.03219379363240642,7.51374719162635e-06,0.004281563235131787,0.0034252606993810547,0.86
7.546221804218968e-05,9.964022267835807,0.032543171445218635,7.768009268517481e-06,0.004331132616216096,0.0034649166707354244,0.87
7.72042788117605e-05,9.963634329729656,0.032891997832938634,8.027693746983686e-06,0.00438069704114544,0.0035045686928421613,0.88
7.896615735256865e-05,9.963246947367246,0.033240273553773805,8.292846968221467e-06,0.004430256510426727,0.0035442167664384953,0.89
8.074785160218546e-05,9.962860119896407,0.03358799936595589,8.563515089058926e-06,0.00447981102456718,0.0035838608922645694,0.9
8.254935949881707e-05,9.962473846466448,0.03393517602697386,8.839743894173906e-06,0.004529360584073962,0.0036235010710633005,0.91
8.437067898242978e-05,9.96208812622897,0.03428180429301511,9.121578659816383e-06,0.004578905189453919,0.0036631373035802767,0.92
8.62118079922535e-05,9.961702958336062,0.034627884920199005,9.409064460510318e-06,0.004628444841214162,0.0037027695905639205,0.93
8.807274446773838e-05,9.961318341940991,0.034973418664101474,9.702246053405084e-06,0.004677979539861845,0.0037423979327653946,0.9400000000000001
8.995348634855596e-05,9.960934276198204,0.03531840627975268,1.0001167879506369e-05,0.0047275092859041575,0.003782022330938581,0.9500000000000001
9.185403157460016e-05,9.960550760263324,0.035662848521634566,1.0305874064907086e-05,0.0047770340798483305,0.0038216427858400594,0.96
9.377437808598838e-05,9.960167793293152,0.036006746143678416,1.0616408422018315e-05,0.004826553922201633,0.0038612592982290852,0.97
9.571452382306252e-05,9.959785374445671,0.03635009989926246,1.0932814450800192e-05,0.004876068813471368,0.0039008718688675675,0.98
9.767446672639008e-05,9.95940350288004,0.03669291054120944,1.1255135339992837e-05,0.004925578754164877,0.003940480498520048,0.99
9.965420473676517e-05,9.959022177756593,0.03703517882178419,1.1583413968347275e-05,0.0049750837447895355,0.003980085187953676,1.0
0.00010165373579520962,9.958641398236844,0.037376905492691216,1.191769290585634e-05,0.005024583785852753,0.004019685937938192,1.01
0.00010367305784297399,9.958261163483487,0.037718091305072275,1.2258014414985607e-05,0.005074078877861969,0.004059282749245901,1.02
0.00010571216882153865,9.957881472660393,0.03805873700950396,1.2604420451904292e-05,0.0051235690213246605,0.004098875622651655,1.03
0.00010777106667261484,9.957502324932609,0.03839884335599526,1.2956952667716184e-05,0.00517305421674833,0.004138464558932827,1.04
0.00010984974933814574,9.95712371946636,0.03873841109398516,1.3315652409690552e-05,0.0052225344646405145,0.00417804955886929,1.05
0.0001119482147544995,9.956745655424616,0.039077440976061785,1.3680561114622412e-05,0.005272009765510336,0.004217630623249767,1.06
0.00011406646086789993,9.956368131978865,0.03941593374807319,1.405171926832731e-05,0.005321480119864365,0.004257207752854887,1.07
0.00011620448562103437,9.955991148298903,0.0397538901577068,1.44291673111151e-05,0.005370945528210207,0.004296780948471851,1.08
0.00011836228695653819,9.955614703555476,0.040091310952255016,1.4812945403839351e-05,0.005420405991055574,0.004336350210890586,1.09
0.00012053986281726905,9.9552387969205,0.040428196878437656,1.5203093410681727e-05,0.005469861508908208,0.004375915540903434,1.1
0.00012273721114630767,9.954863427567055,0.040764548682399745,1.5599650900400562e-05,0.005519312082275876,0.004415476939305118,1.11
0.00012495432988695866,9.954488594669385,0.04110036710970925,1.6002657147579422e-05,0.0055687577116663774,0.004455034406892727,1.12
0.00012719121698275126,9.954114297402903,0.041435652905354795,1.6412151133875676e-05,0.005618198397587533,0.004494587944465696,1.1300000000000001
0.00012944787037744021,9.953740534944185,0.04177040681374347,1.6828171549269072e-05,0.005667634140547193,0.00453413755282578,1.1400000000000001
0.00013172428801500654,9.953367306470971,0.042104629578698524,1.7250756793310296e-05,0.00571706494105323,0.004573683232777035,1.1500000000000001
0.00013402046783965823,9.952994611162167,0.04243832194345712,1.7679944976369546e-05,0.005766490799613542,0.004613224985125795,1.16
0.0001363364077958313,9.952622448197841,0.042771484650668115,1.8115773920885113e-05,0.005815911716736051,0.004652762810680656,1.17
0.00013867210582819024,9.952250816759229,0.04310411844238976,1.8558281162611928e-05,0.005865327692928697,0.004692296710252444,1.18
0.00014102755988162904,9.951879716028728,0.04343622406008747,1.9007503951870136e-05,0.005914738728699447,0.004731826684654203,1.19
0.000143402767901272,9.9515091451899,0.04376780224463159,1.9463479254793684e-05,0.005964144824556283,0.004771352734701168,1.2
0.00014579772782985427,9.951139103425376,0.044098853738422435,1.9926243753723452e-05,0.0060135459810080425,0.0048108748612175544,1.21
0.00014821243761046674,9.950769589919053,0.044429379283160174,2.0395833849351692e-05,0.00606294219856354,0.0048503930650294,1.22
0.00015064689519205944,9.95040060386048,0.044759379615374774,2.0872285663767095e-05,0.00611233347772982,0.004889907346950261,1.23
0.0001531010985204293,9.950032144437664,0.04508885547374166,2.135563503876081e-05,0.006161719819015024,0.004929417707804593,1.24
0.00015557504554159006,9.949664210839762,0.04541780759634414,2.1845917538174885e-05,0.006211101222927309,0.004968924148418986,1.25
0.00015806873420177233,9.949296802257079,0.045746236720671525,2.2343168449150698e-05,0.006260477689974855,0.005008426669622137,1.26
0.00016058216244742407,9.948929917881065,0.04607414358361734,2.2847422783377345e-05,0.006309849220665866,0.005047925272244836,1.27
0.0001631153282252108,9.948563556904316,0.04640152892147741,2.3358715278340042e-05,0.00635921581550856,0.005087419957119941,1.28
0.0001656682294820159,9.948197718520579,0.046728393469948074,2.3877080398568545e-05,0.006408577475011175,0.00512691072508236,1.29
0.00016824086416494097,9.947832401924739,0.047054737964124294,2.4402552336885543e-05,0.0064579341996819665,0.005166397576969031,1.3
0.00017083323022130595,9.947467606312829,0.04738056313849783,2.493516501565507e-05,0.00650728599002921,0.005205880513618902,1.31
0.0001734453255986496,9.947103330882026,0.0477058697269554,2.547495208803091e-05,0.006556632846561194,0.005245359535872909,1.32
0.00017607714824472977,9.946739574830648,0.0480306584627768,2.602194693920499e-05,0.006605974769786225,0.005284834644573958,1.33
0.00017872869610752358,9.946376337358158,0.048354930078633104,2.6576182687655813e-05,0.006655311760212623,0.0053243058405669005,1.34
0.00018139996713522784,9.946013617665157,0.04867868530658478,2.7137692186396835e-05,0.006704643818348721,0.005363773124698521,1.35
0.0001840909592762592,9.945651414953392,0.04900192487807986,2.7706508024224886e-05,0.006753970944702869,0.005403236497817508,1.36
0.0001868016704714424,9.945289728418786,0.04932464953388668,2.8282661095386375e-05,0.0068032931397868915,0.005442695960824761,1.37
0.00018953209867432564,9.944928557269545,0.04964685999825763,2.8866184323583104e-05,0.00685261040410708,0.0054821515145425095,1.3800000000000001
0.0001922822418349552,9.944567900711691,0.04996855699956148,2.945710968982032e-05,0.006901922738171391,0.005521603159818814,1.3900000000000001
0.00019505209790245765,9.944207757951377,0.05028974126699775,3.0055468706852508e-05,0.006951230142488295,0.0055610508975109055,1.4000000000000001
0.0001978416648261786,9.943848128195883,0.050610413529147344,3.066129262901571e-05,0.007000532617566274,0.005600494728477841,1.41
0.00020065094055568328,9.943489010653629,0.05093057451397039,3.1274612453530374e-05,0.007049830163913821,0.005639934653580475,1.42
0.00020347992304075695,9.94313040453417,0.05125022494880395,3.1895458921804054e-05,0.007099122782039438,0.005679370673681444,1.43
0.0002063286102314057,9.942772309048195,0.051569365560359806,3.252386252073427e-05,0.007148410472451633,0.005718802789645137,1.44
0.00020919700007785696,9.942414723407524,0.051887997074722275,3.315985348401129e-05,0.007197693235658925,0.005758231002337679,1.45
0.0002120850905305601,9.942057646825115,0.05220612021734596,3.380346179342093e-05,0.007246971072169837,0.005797655312626903,1.46
0.00021499287954018702,9.941701078515056,0.05252373571305352,3.445471718014732e-05,0.007296243982492899,0.005837075721382338,1.47
0.00021792036505763275,9.941345017692571,0.05284084428603345,3.511364912607576e-05,0.007345511967136644,0.005876492229475176,1.48
0.00022086754503401602,9.940989463574015,0.05315744665983787,3.578028686509546e-05,0.007394775026609612,0.005915904837778256,1.49
0.00022383441742067985,9.940634415376875,0.05347354355738028,3.645465938440235e-05,0.007444033161420345,0.005955313547166039,1.5
0.00022682098016919218,9.940279872319769,0.05378913570093335,3.7136795425801904e-05,0.007493286372077386,0.005994718358514587,1.51
0.0002298272312313464,9.939925833622448,0.0541042238121267,3.782672348701189e-05,0.0075425346590892815,0.006034119272701544,1.52
0.00023285316855916206,9.939572298505793,0.05441880861194466,3.852447182296521e-05,0.007591778022964576,0.006073516290606106,1.53
0.00023589879010488526,9.939219266191813,0.05473289082072406,3.923006844711266e-05,0.007641016464211816,0.006112909413109007,1.54
0.00023896409382098948,9.938866735903655,0.05504647115815199,3.994354113272575e-05,0.007690249983339547,0.006152298641092492,1.55
0.00024204907766017596,9.938514706865588,0.055359550343263605,4.066491741419949e-05,0.00773947858085631,0.006191683975440298,1.56
0.00024515373957537443,9.938163178303013,0.055672129094439866,4.139422458835519e-05,0.007788702257270646,0.0062310654170376276,1.57
0.00024827807751974366,9.937812149442461,0.05598420812940534,4.213148971574324e-05,0.00783792101309109,0.006270442966771131,1.58
0.00025142208944667197,9.93746161951159,0.05629578816522596,4.287673962194593e-05,0.007887134848826175,0.006309816625528882,1.59
0.00025458577330977807,9.937111587739187,0.05660686991830682,4.363000089888025e-05,0.007936343764984427,0.006349186394200358,1.6
0.0002577691270629113,9.936762053355167,0.056917454104389927,4.439129990610064e-05,0.007985547762074363,0.006388552273676411,1.61
0.00026097214866015243,9.936413015590572,0.05722754143855201,4.516066277210184e-05,0.008034746840604498,0.006427914264849255,1.62
0.00026419483605581435,9.936064473677572,0.05753713263520226,4.5938115395621653e-05,0.008083941001083336,0.006467272368612438,1.6300000000000001
0.00026743718720444236,9.935716426849464,0.05784622840808011,4.672368344694375e-05,0.008133130244019373,0.0065066265858608205,1.6400000000000001
0.0002706992000608151,9.93536887434067,0.05815482947025305,4.751739236920048e-05,0.008182314569921096,0.006545976917490555,1.6500000000000001
0.0002739808725760833,9.93502181538293,0.05846293654057855,4.8319266082947176e-05,0.008231493979299101,0.006585323364436496,1.6600000000000001
0.00027728220269139677,9.934675249199032,0.05877055035437057,4.9129324847277926e-05,0.008280668472669606,0.006624665927733967,1.67
0.00028060318837630613,9.934329175040634,0.059077671599116956,4.994759815596136e-05,0.008329838050533327,0.006664004608146476,1.68
0.00028394382758615557,9.933983592146294,0.0593843009857992,5.0774110431342245e-05,0.008379002713398906,0.006703339406578732,1.69
0.0002873041182765053,9.933638499755672,0.05969043922474972,5.160888586831365e-05,0.008428162461774986,0.006742670323936819,1.7
0.0002906840584031313,9.933293897109532,0.0599960870256504,5.245194843545254e-05,0.0084773172961702,0.006781997361128185,1.71
0.0002940836459220257,9.932949783449741,0.06030124509753124,5.3303321876155254e-05,0.008526467217093183,0.006821320519061617,1.72
0.0002975028787893967,9.932606158019267,0.06060591414876894,5.416302970977304e-05,0.008575612225052565,0.006860639798647228,1.73
0.0003009417549616688,9.93226302006218,0.06091009488708551,5.503109523274761e-05,0.008624752320556966,0.006899955200796439,1.74
0.00030440027239548266,9.931920368823647,0.06121378801954689,5.5907541519746625e-05,0.008673887504115008,0.00693926672642196,1.75
0.00030787842904769536,9.931578203549938,0.06151699425256157,5.6792391424799265e-05,0.008723017776235298,0.006978574376437776,1.76
0.0003113762228753806,9.931236523488417,0.061819714291879165,5.768566758243173e-05,0.008772143137426441,0.007017878151759126,1.77
0.0003148936518358286,9.930895327887551,0.06212194884258907,5.858739240880279e-05,0.008821263588197036,0.00705717805330249,1.78
0.0003184307138865462,9.930554615996897,0.06242369860911904,5.9497588102839285e-05,0.008870379129055668,0.007096474081985565,1.79
0.00032198740698525705,9.930214387067112,0.06272496429523379,6.041627664737167e-05,0.008919489760510919,0.007135766238727257,1.8
0.00032556372908990164,9.929874640349945,0.06302574660403362,6.134347981026954e-05,0.008968595483071358,0.007175054524447652,1.81
0.0003291596781586375,9.929535375098242,0.06332604623795306,6.227921914557718e-05,0.009017696297245548,0.007214338940068011,1.82
0.0003327752521498392,9.929196590565937,0.06362586389875942,6.322351599464904e-05,0.009066792203542035,0.007253619486510744,1.83
0.0003364104490220983,9.92885828600806,0.06392520028755141,6.417639148728533e-05,0.009115883202469359,0.007292896164699396,1.84
0.00034006526673422376,9.928520460680732,0.0642240561047578,6.513786654286749e-05,0.009164969294536049,0.0073321689755586296,1.85
0.00034373970324524185,9.928183113841161,0.06452243205013597,6.610796187149375e-05,0.009214050480250618,0.007371437920014206,1.86
0.0003474337565143962,9.92784624474765,0.06482032882277054,6.708669797511464e-05,0.00926312676012157,0.00741070299899297,1.87
0.0003511474244961259,9.927509852654117,0.06511774713228459,6.807409233768696e-05,0.009312198134660929,0.007449964213495143,1.8800000000000001
0.000354880705149635,9.927173936820521,0.06541468767747295,6.90701647825538e-05,0.0093612646043775,0.007489221564456519,1.8900000000000001
0.00035863359643840086,9.926838496512325,0.06571115114739878,7.00749371983445e-05,0.009410326169777225,0.007528475052755525,1.9000000000000001
0.0003624060963223597,9.926503530991981,0.06600713823883952,7.108842916605963e-05,0.009459382831368674,0.007567724679325729,1.9100000000000001
0.0003661982027616563,9.92616903952302,0.0663026496479133,7.211066005912369e-05,0.009508434589660407,0.007606970445101823,1.92
0.0003700099137166444,9.925835021370043,0.06659768607007796,7.314164904440491e-05,0.009557481445160979,0.007646212351019616,1.93
0.00037384122714788603,9.925501475798727,0.06689224820013012,7.418141508323475e-05,0.009606523398378926,0.007685450398016012,1.94
0.0003776921410161518,9.925168402075823,0.06718633673220434,7.52299769324277e-05,0.00965556044982278,0.007724684587029003,1.95
0.00038156265328242035,9.924835799469145,0.06747995235977207,7.62873531453009e-05,0.00970459260000106,0.007763914918997647,1.96
0.00038545276190787896,9.924503667247583,0.0677730957756408,7.735356207269381e-05,0.009753619849422277,0.00780314139486206,1.97
0.0003893624648539227,9.924172004681093,0.0680657676719531,7.842862186398789e-05,0.00980264219859492,0.007842364015563399,1.98
0.0003932917600821546,9.923840811040698,0.06835796874018574,7.951255046812626e-05,0.009851659648027478,0.007881582782043846,1.99
0.00039724064555438565,9.923510085598489,0.06864969967114866,8.06053656346334e-05,0.009900672198228417,0.007920797695246598,2.0
0.00040120911923263464,9.92317982762762,0.06894096115498419,8.170708491463478e-05,0.009949679849706199,0.007960008756115852,2.0100000000000002
0.0004051971790791277,9.922850036402311,0.06923175388116595,8.281772566187647e-05,0.009998682602969261,0.00799921596559678,2.02
0.00040920482305629904,9.922520711197842,0.06952207853849811,8.393730503374505e-05,0.010047680458526036,0.008038419324635537,2.0300000000000002
0.0004132320491267895,9.92219185129056,0.06981193581511425,8.506583999228692e-05,0.010096673416884937,0.008077618834179222,2.04
0.0004172788552534479,9.921863455957864,0.07010132639847662,8.620334730522832e-05,0.010145661478554363,0.00811681449517588,2.05
0.00042134523939933006,9.921535524478221,0.07039025097537514,8.734984354699481e-05,0.0101946446440427,0.008156006308574482,2.06
0.0004254311995276985,9.921208056131153,0.07067871023192641,8.850534509973085e-05,0.010243622913858313,0.008195194275324912,2.07
0.0004295367336020232,9.920881050197238,0.07096670485357294,8.966986815431981e-05,0.010292596288509558,0.008234378396377948,2.08
0.00043366183958598044,9.920554505958114,0.07125423552508198,9.084342871140317e-05,0.010341564768504763,0.008273558672685255,2.09
0.00043780651544591095,9.920228422698802,0.07154130293238822,9.202604030770101e-05,0.010390528354352535,0.008312735105226022,2.1
0.00044197075914421534,9.919902799701447,0.07182790775763896,9.321772012990087e-05,0.010439487046560976,0.008351907694935316,2.11
0.0004461545686449967,9.91957763625066,0.07211405068342519,9.441848379349978e-05,0.01048844084563835,0.008391076442765263,2.12
0.00045035794191281003,9.91925293163234,0.07239973239184401,9.56283464995605e-05,0.010537389752092917,0.00843024134967149,2.13
0.0004545808769124201,9.91892868513344,0.07268495356431479,9.684732326156396e-05,0.010586333766432934,0.008469402416610464,2.14
0.0004588233716087999,9.91860489604197,0.0729697148815782,9.807542890637526e-05,0.010635272889166629,0.00850855964453948,2.15
0.0004630854239671317,9.91828156364698,0.07325401702369538,9.93126780752104e-05,0.010684207120802217,0.008547713034416645,2.16
0.00046736703195280596,9.91795868723858,0.07353786067004701,0.00010055908522460223,0.010733136461847884,0.008586862587200863,2.17
0.00047166819353142245,9.917636266107921,0.07382124649933247,0.00010181466462736715,0.010782060912811805,0.00862600830385183,2.18
0.00047598890666878887,9.91731429954721,0.07410417518956891,0.00010307943037357107,0.010830980474202128,0.008665150185330006,2.19
0.0004803291693309222,9.916992786849695,0.07438664741809042,0.00010435339637149618,0.010879895146526984,0.008704288232596618,2.2
0.00048468897948404725,9.916671727309673,0.07466866386154708,0.00010563657634860682,0.010928804930294477,0.008743422446613627,2.21
0.000489068335094598,9.916351120222485,0.07495022519590414,0.00010692898385251626,0.010977709826012696,0.008782552828343733,2.22
0.0004934672341292158,9.916030964884513,0.07523133209644106,0.00010823063225195263,0.011026609834189698,0.008821679378750348,2.23
