Time,AprE,DegU,DegUP,Dim,mAprE,mDegU,Imax,Io,Irmax,Iro,K,Kdim,Kr,Kr1,R,V,ka,kd,kdeg,kdegA,kdegm,kdephos,kphos,ksyn,ksyn1,p,q,ratio,DegU_Total,univ,AprEdeg,AprEsyn,DimerAss,DimerDis,degradation1,degradation2,degradation3,degradationmRNA,dephosphorylation,mRNAAprEdeg,mRNAAprEsyn,phosphorylation,synthesisDegU,synthesismRNA
0.92,8.437067898242978e-05,9.96208812622897,0.03428180429301511,9.121578659816383e-06,0.004578905189453919,0.0036631373035802767,0.048,0.004,0.4,0.02,7.0,12.0,7.0,7.0,7.0,1.0,0.025,0.1,0.0004,0.0001,0.01,0.149999998125,0.00400000005,0.04,0.04,0.15,0.004,0.026666667,9.996388173679303,1.0,3.374827159297191e-08,0.00018315620757815678,2.9381052639614732e-05,9.121578659816383e-07,0.003984835250491588,1.3712721717206045e-05,3.6486314639265535e-09,3.663137303580277e-05,0.0051422705796738835,4.5789051894539194e-05,0.005000001900384502,0.03984835300302029,0.00014652549214321108,0.004000057335562578
0.93,8.62118079922535e-05,9.961702958336062,0.034627884920199005,9.409064460510318e-06,0.004628444841214162,0.0037027695905639205,0.048,0.004,0.4,0.02,7.0,12.0,7.0,7.0,7.0,1.0,0.025,0.1,0.0004,0.0001,0.01,0.149999998125,0.00400000005,0.04,0.04,0.15,0.004,0.026666667,9.996349661385183,1.0,3.44847231969014e-08,0.0001851377936485665,2.9977260351163643e-05,9.409064460510319e-07,0.003984681183334425,1.3851153968079602e-05,3.763625784204127e-09,3.702769590563921e-05,0.005194182673102567,4.6284448412141626e-05,0.005000001960280937,0.03984681233142939,0.00014811078362255683,0.004000059142611398
0.9400000000000001,8.807274446773838e-05,9.961318341940991,0.034973418664101474,9.702246053405084e-06,0.004677979539861845,0.0037423979327653946,0.048,0.004,0.4,0.02,7.0,12.0,7.0,7.0,7.0,1.0,0.025,0.1,0.0004,0.0001,0.01,0.149999998125,0.00400000005,0.04,0.04,0.15,0.004,0.026666667,9.9963111650972,1.0,3.522909778709535e-08,0.0001871191815944738,3.057850032636303e-05,9.702246053405086e-07,0.0039845273367763966,1.3989367465640591e-05,3.880898421362034e-09,3.742397932765395e-05,0.005246012734040062,4.677979539861845e-05,0.00500000202136418,0.03984527386582988,0.0001496959173106158,0.004000060985462094
0.9500000000000001,8.995348634855596e-05,9.960934276198204,0.03531840627975268,1.0001167879506369e-05,0.0047275092859041575,0.003782022330938581,0.048,0.004,0.4,0.02,7.0,12.0,7.0,7.0,7.0,1.0,0.025,0.1,0.0004,0.0001,0.01,0.149999998125,0.00400000005,0.04,0.04,0.15,0.004,0.026666667,9.996272684813716,1.0,3.598139453942239e-08,0.00018910037143616632,3.118474555354185e-05,1.000116787950637e-06,0.0039843737104792816,1.4127362511901074e-05,4.000467151802548e-09,3.7820223309385815e-05,0.005297760875740891,4.727509285904158e-05,0.005000002083643498,0.039843737602839525,0.00015128089323754326,0.004000062864393998
0.96,9.185403157460016e-05,9.960550760263324,0.035662848521634566,1.0305874064907086e-05,0.0047770340798483305,0.0038216427858400594,0.048,0.004,0.4,0.02,7.0,12.0,7.0,7.0,7.0,1.0,0.025,0.1,0.0004,0.0001,0.01,0.149999998125,0.00400000005,0.04,0.04,0.15,0.004,0.026666667,9.996234220533088,1.0,3.674161262984006e-08,0.00019108136319393322,3.179596911692632e-05,1.0305874064907086e-06,0.00398422030410533,1.4265139408653827e-05,4.122349625962835e-09,3.821642785840059e-05,0.005349427211377344,4.7770340798483304e-05,0.005000002147128088,0.039842203539080835,0.00015286571143360237,0.004000064779684464
0.97,9.377437808598838e-05,9.960167793293152,0.036006746143678416,1.0616408422018315e-05,0.004826553922201633,0.0038612592982290852,0.048,0.004,0.4,0.02,7.0,12.0,7.0,7.0,7.0,1.0,0.025,0.1,0.0004,0.0001,0.01,0.149999998125,0.00400000005,0.04,0.04,0.15,0.004,0.026666667,9.996195772253675,1.0,3.750975123439535e-08,0.0001930621568880653,3.241214419638251e-05,1.0616408422018315e-06,0.003984067117317261,1.4402698457471366e-05,4.2465633688073265e-09,3.8612592982290856e-05,0.005401011854039114,4.826553922201633e-05,0.005000002211827089,0.039840671671181,0.00015445037192916343,0.004000066731608874
0.98,9.571452382306252e-05,9.959785374445671,0.03635009989926246,1.0932814450800192e-05,0.004876068813471368,0.0039008718688675675,0.048,0.004,0.4,0.02,7.0,12.0,7.0,7.0,7.0,1.0,0.025,0.1,0.0004,0.0001,0.01,0.149999998125,0.00400000005,0.04,0.04,0.15,0.004,0.026666667,9.996157339973836,1.0,3.828580952922501e-08,0.00019504275253885472,3.303324406715902e-05,1.0932814450800193e-06,0.003983914149778269,1.4540039959704985e-05,4.373125780320077e-09,3.900871868867567e-05,0.005452514916732932,4.876068813471368e-05,0.00500000227774957,0.03983914199577195,0.0001560348747547027,0.004000068720440647
0.99,9.767446672639008e-05,9.95940350288004,0.03669291054120944,1.1255135339992837e-05,0.004925578754164877,0.003940480498520048,0.048,0.004,0.4,0.02,7.0,12.0,7.0,7.0,7.0,1.0,0.025,0.1,0.0004,0.0001,0.01,0.149999998125,0.00400000005,0.04,0.04,0.15,0.004,0.026666667,9.99611892369193,1.0,3.9069786690556034e-08,0.0001970231501665951,3.365924209962997e-05,1.1255135339992839e-06,0.003983761401152016,1.4677164216483777e-05,4.502054135997135e-09,3.940480498520048e-05,0.005503936512382209,4.925578754164877e-05,0.005000002344904534,0.03983761450949033,0.0001576192199408019,0.0040000707464512425
1.0,9.965420473676517e-05,9.959022177756593,0.03703517882178419,1.1583413968347275e-05,0.0049750837447895355,0.003980085187953676,0.048,0.004,0.4,0.02,7.0,12.0,7.0,7.0,7.0,1.0,0.025,0.1,0.0004,0.0001,0.01,0.149999998125,0.00400000005,0.04,0.04,0.15,0.004,0.026666667,9.996080523406313,1.0,3.986168189470607e-08,0.00019900334979158142,3.429011175903831e-05,1.1583413968347275e-06,0.0039836088711026375,1.4814071528713678e-05,4.6333655873389104e-09,3.980085187953676e-05,0.005555276753826668,4.9750837447895355e-05,0.005000002413300926,0.03983608920897748,0.00015920340751814704,0.004000072809910175
1.01,0.00010165373579520962,9.958641398236844,0.037376905492691216,1.191769290585634e-05,0.005024583785852753,0.004019685937938192,0.048,0.004,0.4,0.02,7.0,12.0,7.0,7.0,7.0,1.0,0.025,0.1,0.0004,0.0001,0.01,0.149999998125,0.00400000005,0.04,0.04,0.15,0.004,0.026666667,9.996042139115346,1.0,4.066149431808385e-08,0.00020098335143411012,3.492582660523927e-05,1.191769290585634e-06,0.003983456559294738,1.4950762197076488e-05,4.767077162342536e-09,4.019685937938192e-05,0.005606535753821985,5.024583785852753e-05,0.005000002482947623,0.039834566090879445,0.00016078743751752768,0.004000074911085014
1.02,0.00010367305784297399,9.958261163483487,0.037718091305072275,1.2258014414985607e-05,0.005074078877861969,0.004059282749245901,0.048,0.004,0.4,0.02,7.0,12.0,7.0,7.0,7.0,1.0,0.025,0.1,0.0004,0.0001,0.01,0.149999998125,0.00400000005,0.04,0.04,0.15,0.004,0.026666667,9.996003770817389,1.0,4.14692231371896e-08,0.00020296315511447876,3.556636029244422e-05,1.2258014414985609e-06,0.003983304465393395,1.5087236522028911e-05,4.903205765994243e-09,4.0592827492459015e-05,0.00565771362503942,5.074078877861969e-05,0.005000002553853436,0.039833045151847005,0.00016237130996983606,0.004000077050241396
1.03,0.00010571216882153865,9.957881472660393,0.03805873700950396,1.2604420451904292e-05,0.0051235690213246605,0.004098875622651655,0.048,0.004,0.4,0.02,7.0,12.0,7.0,7.0,7.0,1.0,0.025,0.1,0.0004,0.0001,0.01,0.149999998125,0.00400000005,0.04,0.04,0.15,0.004,0.026666667,9.995965418510801,1.0,4.228486752861546e-08,0.0002049427608529864,3.621168656896467e-05,1.2604420451904293e-06,0.003983152589064157,1.5223494803801586e-05,5.041768180761717e-09,4.0988756226516555e-05,0.005708810480065463,5.12356902132466e-05,0.005000002626027118,0.03983152638853565,0.00016395502490606622,0.004000079227643038
1.04,0.00010777106667261484,9.957502324932609,0.03839884335599526,1.2956952667716184e-05,0.00517305421674833,0.004138464558932827,0.048,0.004,0.4,0.02,7.0,12.0,7.0,7.0,7.0,1.0,0.025,0.1,0.0004,0.0001,0.01,0.149999998125,0.00400000005,0.04,0.04,0.15,0.004,0.026666667,9.99592708219394,1.0,4.3108426669045935e-08,0.0002069221686699332,3.686177927695654e-05,1.2956952667716186e-06,0.0039830009299730434,1.5359537342398106e-05,5.182781067086474e-09,4.138464558932827e-05,0.005759826431401458,5.17305421674833e-05,0.005000002699477353,0.03983000979760555,0.00016553858235731307,0.004000081443551731
1.05,0.00010984974933814574,9.95712371946636,0.03873841109398516,1.3315652409690552e-05,0.0052225344646405145,0.00417804955886929,0.048,0.004,0.4,0.02,7.0,12.0,7.0,7.0,7.0,1.0,0.025,0.1,0.0004,0.0001,0.01,0.149999998125,0.00400000005,0.04,0.04,0.15,0.004,0.026666667,9.995888761865166,1.0,4.39398997352583e-08,0.0002089013785856206,3.7516612352164816e-05,1.3315652409690552e-06,0.003982849487786544,1.5495364437594065e-05,5.326260963876221e-09,4.17804955886929e-05,0.005810761591463254,5.222534464640515e-05,0.005000002774212765,0.039828495375721626,0.0001671219823547716,0.004000083698227361
1.06,0.0001119482147544995,9.956745655424616,0.039077440976061785,1.3680561114622412e-05,0.005272009765510336,0.004217630623249767,0.048,0.004,0.4,0.02,7.0,12.0,7.0,7.0,7.0,1.0,0.025,0.1,0.0004,0.0001,0.01,0.149999998125,0.00400000005,0.04,0.04,0.15,0.004,0.026666667,9.995850457522907,1.0,4.47792859017998e-08,0.00021088039062041344,3.817615983093982e-05,1.3680561114622413e-06,0.003982698262169846,1.5630976390424713e-05,5.472224445848965e-09,4.217630623249767e-05,0.005861616073139066,5.272009765510336e-05,0.005000002850241996,0.039826983119535746,0.00016870522492999068,0.004000085991930374
1.07,0.00011406646086789993,9.956368131978865,0.03941593374807319,1.405171926832731e-05,0.005321480119864365,0.004257207752854887,0.048,0.004,0.4,0.02,7.0,12.0,7.0,7.0,7.0,1.0,0.025,0.1,0.0004,0.0001,0.01,0.149999998125,0.00400000005,0.04,0.04,0.15,0.004,0.026666667,9.995812169165474,1.0,4.5626584347159976e-08,0.0002128592047945746,3.8840395830812376e-05,1.4051719268327311e-06,0.003982547252791546,1.5766373499229274e-05,5.620687707330925e-09,4.2572077528548866e-05,0.005912389988306102,5.321480119864365e-05,0.005000002927573491,0.03982547302573387,0.00017028831011419547,0.004000088324915241
1.08,0.00011620448562103437,9.955991148298903,0.0397538901577068,1.44291673111151e-05,0.005370945528210207,0.004296780948471851,0.048,0.004,0.4,0.02,7.0,12.0,7.0,7.0,7.0,1.0,0.025,0.1,0.0004,0.0001,0.01,0.149999998125,0.00400000005,0.04,0.04,0.15,0.004,0.026666667,9.995773896791231,1.0,4.6481794248413746e-08,0.00021483782112840827,3.950929456677544e-05,1.4429167311115102e-06,0.003982396459319562,1.590155606308272e-05,5.77166692444604e-09,4.2967809484718504e-05,0.005963083449117476,5.370945528210207e-05,0.0050000030062156845,0.039823965090995166,0.00017187123793887402,0.004000090697436143
1.09,0.00011836228695653819,9.955614703555476,0.040091310952255016,1.4812945403839351e-05,0.005420405991055574,0.004336350210890586,0.048,0.004,0.4,0.02,7.0,12.0,7.0,7.0,7.0,1.0,0.025,0.1,0.0004,0.0001,0.01,0.149999998125,0.00400000005,0.04,0.04,0.15,0.004,0.026666667,9.995735640398538,1.0,4.734491478261528e-08,0.00021681623964222297,4.0182830346760076e-05,1.4812945403839353e-06,0.00398224588142219,1.6036524380902006e-05,5.925178161535741e-09,4.336350210890586e-05,0.006013696567667044,5.420405991055574e-05,0.005000003086176956,0.03982245931200264,0.00017345400843562345,0.004000093109745506
1.1,0.00012053986281726905,9.9552387969205,0.040428196878437656,1.5203093410681727e-05,0.005469861508908208,0.004375915540903434,0.048,0.004,0.4,0.02,7.0,12.0,7.0,7.0,7.0,1.0,0.025,0.1,0.0004,0.0001,0.01,0.149999998125,0.00400000005,0.04,0.04,0.15,0.004,0.026666667,9.99569739998576,1.0,4.821594512690762e-08,0.0002187944603563283,4.0860977571042905e-05,1.5203093410681728e-06,0.003982095518768201,1.6171278751375062e-05,6.081237364272691e-09,4.375915540903434e-05,0.00606422945596278,5.4698615089082075e-05,0.005000003167465618,0.03982095568544394,0.00017503662163613736,0.00400009556209389
1.11,0.00012273721114630767,9.954863427567055,0.040764548682399745,1.5599650900400562e-05,0.005519312082275876,0.004415476939305118,0.048,0.004,0.4,0.02,7.0,12.0,7.0,7.0,7.0,1.0,0.025,0.1,0.0004,0.0001,0.01,0.149999998125,0.00400000005,0.04,0.04,0.15,0.004,0.026666667,9.995659175551257,1.0,4.9094884458523075e-08,0.00022077248329103506,4.154371073199347e-05,1.5599650900400563e-06,0.003981945371026822,1.63058194729599e-05,6.239860360160225e-09,4.415476939305118e-05,0.006114682225926434,5.5193120822758765e-05,0.0050000032500899265,0.03981945420801139,0.00017661907757220472,0.00400009805473
1.12,0.00012495432988695866,9.954488594669385,0.04110036710970925,1.6002657147579422e-05,0.0055687577116663774,0.004455034406892727,0.048,0.004,0.4,0.02,7.0,12.0,7.0,7.0,7.0,1.0,0.025,0.1,0.0004,0.0001,0.01,0.149999998125,0.00400000005,0.04,0.04,0.15,0.004,0.026666667,9.99562096709339,1.0,4.9981731954783467e-08,0.0002227503084666551,4.223100441382174e-05,1.6002657147579423e-06,0.003981795437867754,1.64401468438837e-05,6.401062859031769e-09,4.455034406892727e-05,0.006165054989393199,5.5687577116663775e-05,0.005000003334058075,0.03981795487640197,0.0001782013762757091,0.004000100587900688
1.1300000000000001,0.00012719121698275126,9.954114297402903,0.041435652905354795,1.6412151133875676e-05,0.005618198397587533,0.004494587944465696,0.048,0.004,0.4,0.02,7.0,12.0,7.0,7.0,7.0,1.0,0.025,0.1,0.0004,0.0001,0.01,0.149999998125,0.00400000005,0.04,0.04,0.15,0.004,0.026666667,9.995582774610526,1.0,5.087648679310051e-08,0.00022472793590350132,4.2922833292325936e-05,1.6412151133875677e-06,0.003981645718961161,1.6574261162141918e-05,6.5648604535502705e-09,4.494587944465696e-05,0.0062153478581113706,5.618198397587533e-05,0.005000003419378192,0.03981645768731733,0.00017978351777862784,0.004000103161850969
1.1400000000000001,0.00012944787037744021,9.953740534944185,0.04177040681374347,1.6828171549269072e-05,0.005667634140547193,0.00453413755282578,0.048,0.004,0.4,0.02,7.0,12.0,7.0,7.0,7.0,1.0,0.025,0.1,0.0004,0.0001,0.01,0.149999998125,0.00400000005,0.04,0.04,0.15,0.004,0.026666667,9.995544598101027,1.0,5.177914815097609e-08,0.00022670536562188772,4.361917213464068e-05,1.6828171549269073e-06,0.003981496213977674,1.670816272549739e-05,6.731268619707629e-09,4.53413755282578e-05,0.006265560943742008,5.667634140547193e-05,0.005000003506058357,0.039814962637463765,0.0001813655021130312,0.0040001057768240195
1.1500000000000001,0.00013172428801500654,9.953367306470971,0.042104629578698524,1.7250756793310296e-05,0.00571706494105323,0.004573683232777035,0.048,0.004,0.4,0.02,7.0,12.0,7.0,7.0,7.0,1.0,0.025,0.1,0.0004,0.0001,0.01,0.149999998125,0.00400000005,0.04,0.04,0.15,0.004,0.026666667,9.995506437563257,1.0,5.268971520600262e-08,0.00022868259764212922,4.4319995798985365e-05,1.7250756793310298e-06,0.003981346922588389,1.684185183147941e-05,6.900302717324119e-09,4.573683232777035e-05,0.006315694357858599,5.7170649410532304e-05,0.005000003594106574,0.03981346972355225,0.0001829473293110814,0.004000108433061193
1.16,0.00013402046783965823,9.952994611162167,0.04243832194345712,1.7679944976369546e-05,0.005766490799613542,0.004613224985125795,0.048,0.004,0.4,0.02,7.0,12.0,7.0,7.0,7.0,1.0,0.025,0.1,0.0004,0.0001,0.01,0.149999998125,0.00400000005,0.04,0.04,0.15,0.004,0.026666667,9.995468292995577,1.0,5.3608187135863293e-08,0.0002306596319845417,4.502527923441285e-05,1.7679944976369547e-06,0.003981197844464867,1.6975328777382847e-05,7.071977990547819e-09,4.6132249851257954e-05,0.006365748211946715,5.766490799613542e-05,0.0050000036835308,0.0398119789422984,0.00018452899940503181,0.004000111130802025
1.17,0.0001363364077958313,9.952622448197841,0.042771484650668115,1.8115773920885113e-05,0.005815911716736051,0.004652762810680656,0.048,0.004,0.4,0.02,7.0,12.0,7.0,7.0,7.0,1.0,0.025,0.1,0.0004,0.0001,0.01,0.149999998125,0.00400000005,0.04,0.04,0.15,0.004,0.026666667,9.995430164396351,1.0,5.4534563118332516e-08,0.00023263646866944203,4.573499748055846e-05,1.8115773920885114e-06,0.003981048979279137,1.7108593860267246e-05,7.246309568354045e-09,4.652762810680656e-05,0.006415722617403684,5.815911716736051e-05,0.005000003774338924,0.03981049029042249,0.00018611051242722624,0.004000113870284238
1.18,0.00013867210582819024,9.952250816759229,0.04310411844238976,1.8558281162611928e-05,0.005865327692928697,0.004692296710252444,0.048,0.004,0.4,0.02,7.0,12.0,7.0,7.0,7.0,1.0,0.025,0.1,0.0004,0.0001,0.01,0.149999998125,0.00400000005,0.04,0.04,0.15,0.004,0.026666667,9.995392051763943,1.0,5.5468842331276096e-08,0.0002346131077171479,4.644912566738913e-05,1.8558281162611928e-06,0.003980900326703692,1.7241647376955906e-05,7.423312465044772e-09,4.692296710252444e-05,0.006465617685538242,5.865327692928697e-05,0.005000003866538779,0.03980900376464945,0.00018769186841009777,0.004000116651743757
1.19,0.00014102755988162904,9.951879716028728,0.04343622406008747,1.9007503951870136e-05,0.005914738728699447,0.004731826684654203,0.048,0.004,0.4,0.02,7.0,12.0,7.0,7.0,7.0,1.0,0.025,0.1,0.0004,0.0001,0.01,0.149999998125,0.00400000005,0.04,0.04,0.15,0.004,0.026666667,9.99535395509672,1.0,5.641102395265162e-08,0.0002365895491479779,4.7167639014953044e-05,1.9007503951870137e-06,0.003980751886411491,1.737448962403499e-05,7.603001580748055e-09,4.731826684654203e-05,0.006515433527570201,5.9147387286994475e-05,0.00500000396013814,0.0398075193617089,0.00018927306738616813,0.0040001194754147075
1.2,0.000143402767901272,9.9515091451899,0.04376780224463159,1.9463479254793684e-05,0.005964144824556283,0.004771352734701168,0.048,0.004,0.4,0.02,7.0,12.0,7.0,7.0,7.0,1.0,0.025,0.1,0.0004,0.0001,0.01,0.149999998125,0.00400000005,0.04,0.04,0.15,0.004,0.026666667,9.995315874393043,1.0,5.7361107160508804e-08,0.00023856579298225133,4.789051283312945e-05,1.9463479254793686e-06,0.00398060365807596,1.7507120897852636e-05,7.785391701917473e-09,4.771352734701168e-05,0.006565170254630109,5.964144824556283e-05,0.005000004055144721,0.039806037078335056,0.00019085410938804673,0.004000122341529431
1.21,0.00014579772782985427,9.951139103425376,0.044098853738422435,1.9926243753723452e-05,0.0060135459810080425,0.0048108748612175544,0.048,0.004,0.4,0.02,7.0,12.0,7.0,7.0,7.0,1.0,0.025,0.1,0.0004,0.0001,0.01,0.149999998125,0.00400000005,0.04,0.04,0.15,0.004,0.026666667,9.995277809651306,1.0,5.8319091131941714e-08,0.0002405418392403217,4.861772252606936e-05,1.9926243753723453e-06,0.0039804556413701505,1.7639541495368976e-05,7.970497501489381e-09,4.8108748612175546e-05,0.006614827978078015,6.0135459810080425e-05,0.005000004151566174,0.039804556911258455,0.00019243499444870219,0.004000125250318486
1.22,0.00014821243761046674,9.950769589919053,0.044429379283160174,2.0395833849351692e-05,0.00606294219856354,0.0048503930650294,0.048,0.004,0.4,0.02,7.0,12.0,7.0,7.0,7.0,1.0,0.025,0.1,0.0004,0.0001,0.01,0.149999998125,0.00400000005,0.04,0.04,0.15,0.004,0.026666667,9.995239760869913,1.0,5.92849750441867e-08,0.0002425176879425416,4.9349243587172566e-05,2.0395833849351695e-06,0.003980307835967621,1.777175171326407e-05,8.158333539740678e-09,4.8503930650294004e-05,0.0066644068091689405,6.06294219856354e-05,0.005000004249410101,0.039803078857214694,0.00019401572260117602,0.004000128202010655
1.23,0.00015064689519205944,9.95040060386048,0.044759379615374774,2.0872285663767095e-05,0.00611233347772982,0.004889907346950261,0.048,0.004,0.4,0.02,7.0,12.0,7.0,7.0,7.0,1.0,0.025,0.1,0.0004,0.0001,0.01,0.149999998125,0.00400000005,0.04,0.04,0.15,0.004,0.026666667,9.995201728047181,1.0,6.025875807682378e-08,0.0002444933391091928,5.008505158883068e-05,2.0872285663767096e-06,0.003980160241544193,1.790375184614991e-05,8.348914265506838e-09,4.889907346950261e-05,0.0067139068583823795,6.11233347772982e-05,0.005000004348684037,0.03980160291296195,0.00019559629387801044,0.004000131196832976
1.24,0.0001531010985204293,9.950032144437664,0.04508885547374166,2.135563503876081e-05,0.006161719819015024,0.004929417707804593,0.048,0.004,0.4,0.02,7.0,12.0,7.0,7.0,7.0,1.0,0.025,0.1,0.0004,0.0001,0.01,0.149999998125,0.00400000005,0.04,0.04,0.15,0.004,0.026666667,9.995163711181483,1.0,6.124043940817172e-08,0.00024646879276060094,5.082512219829909e-05,2.135563503876081e-06,0.003980012857775066,1.8035542189496665e-05,8.542254015504324e-09,4.929417707804593e-05,0.006763328236519646,6.161719819015023e-05,0.005000004449395468,0.03980012907525226,0.00019717670831218372,0.004000134235010719
1.25,0.00015557504554159006,9.949664210839762,0.04541780759634414,2.1845917538174885e-05,0.006211101222927309,0.004968924148418986,0.048,0.004,0.4,0.02,7.0,12.0,7.0,7.0,7.0,1.0,0.025,0.1,0.0004,0.0001,0.01,0.149999998125,0.00400000005,0.04,0.04,0.15,0.004,0.026666667,9.995125710271182,1.0,6.223001821663603e-08,0.00024844404891709234,5.156943117146339e-05,2.1845917538174887e-06,0.003979865684335905,1.8167123038537655e-05,8.738367015269954e-09,4.968924148418986e-05,0.0068126710542932315,6.211101222927308e-05,0.005000004551551812,0.03979865734084226,0.00019875696593675944,0.00400013731676741
1.26,0.00015806873420177233,9.949296802257079,0.045746236720671525,2.2343168449150698e-05,0.006260477689974855,0.005008426669622137,0.048,0.004,0.4,0.02,7.0,12.0,7.0,7.0,7.0,1.0,0.025,0.1,0.0004,0.0001,0.01,0.149999998125,0.00400000005,0.04,0.04,0.15,0.004,0.026666667,9.995087725314647,1.0,6.322749368070894e-08,0.0002504191075989942,5.23179543525929e-05,2.23431684491507e-06,0.0039797187209028315,1.829849468826861e-05,8.937267379660279e-09,5.008426669622137e-05,0.006861935422326535,6.260477689974855e-05,0.005000004655160439,0.03979718770649315,0.00020033706678488549,0.004000140442324834
1.27,0.00016058216244742407,9.948929917881065,0.04607414358361734,2.2847422783377345e-05,0.006309849220665866,0.005047925272244836,0.048,0.004,0.4,0.02,7.0,12.0,7.0,7.0,7.0,1.0,0.025,0.1,0.0004,0.0001,0.01,0.149999998125,0.00400000005,0.04,0.04,0.15,0.004,0.026666667,9.995049756310248,1.0,6.423286497896963e-08,0.00025239396882663465,5.3070667674094674e-05,2.2847422783377347e-06,0.003979571967152426,1.8429657433446935e-05,9.138969113350938e-09,5.047925272244836e-05,0.006911121451153582,6.309849220665866e-05,0.005000004760228654,0.039795720168970754,0.00020191701088979343,0.004000143611903044
1.28,0.0001631153282252108,9.948563556904316,0.04640152892147741,2.3358715278340042e-05,0.00635921581550856,0.005087419957119941,0.048,0.004,0.4,0.02,7.0,12.0,7.0,7.0,7.0,1.0,0.025,0.1,0.0004,0.0001,0.01,0.149999998125,0.00400000005,0.04,0.04,0.15,0.004,0.026666667,9.99501180325635,1.0,6.524613129008433e-08,0.0002543686326203424,5.3827547156267626e-05,2.3358715278340044e-06,0.003979425422761727,1.8560611568590968e-05,9.343486111336018e-09,5.087419957119941e-05,0.0069602292512187455,6.35921581550856e-05,0.005000004866763716,0.03979425472504544,0.00020349679828479764,0.004000146825720369
1.29,0.0001656682294820159,9.948197718520579,0.046728393469948074,2.3877080398568545e-05,0.006408577475011175,0.00512691072508236,0.048,0.004,0.4,0.02,7.0,12.0,7.0,7.0,7.0,1.0,0.025,0.1,0.0004,0.0001,0.01,0.149999998125,0.00400000005,0.04,0.04,0.15,0.004,0.026666667,9.994973866151323,1.0,6.626729179280637e-08,0.000256343099000447,5.4588568907057144e-05,2.387708039856855e-06,0.003979279087408231,1.869135738797923e-05,9.550832159427418e-09,5.12691072508236e-05,0.007009258932876474,6.408577475011176e-05,0.005000004974772816,0.0397927913714922,0.0002050764290032944,0.004000150083993425
1.3,0.00016824086416494097,9.947832401924739,0.047054737964124294,2.4402552336885543e-05,0.0064579341996819665,0.005166397576969031,0.048,0.004,0.4,0.02,7.0,12.0,7.0,7.0,7.0,1.0,0.025,0.1,0.0004,0.0001,0.01,0.149999998125,0.00400000005,0.04,0.04,0.15,0.004,0.026666667,9.994935944993538,1.0,6.729634566597639e-08,0.00025831736798727866,5.535370912181e-05,2.4402552336885547e-06,0.003979132960769896,1.882189518564972e-05,9.761020934754217e-09,5.166397576969031e-05,0.007058210606391011,6.457934199681966e-05,0.005000005084263093,0.039791330105090575,0.00020665590307876125,0.004000153386937113
1.31,0.00017083323022130595,9.947467606312829,0.04738056313849783,2.493516501565507e-05,0.00650728599002921,0.005205880513618902,0.048,0.004,0.4,0.02,7.0,12.0,7.0,7.0,7.0,1.0,0.025,0.1,0.0004,0.0001,0.01,0.149999998125,0.00400000005,0.04,0.04,0.15,0.004,0.026666667,9.994898039781358,1.0,6.833329208852239e-08,0.0002602914396011684,5.6122944083029495e-05,2.493516501565507e-06,0.003978987042525132,1.8952225255399132e-05,9.974066006262029e-09,5.2058805136189024e-05,0.0071070843819361195,6.50728599002921e-05,0.005000005195241632,0.0397898709226247,0.0002082352205447561,0.00400015673476464
1.32,0.0001734453255986496,9.947103330882026,0.0477058697269554,2.547495208803091e-05,0.006556632846561194,0.005245359535872909,0.048,0.004,0.4,0.02,7.0,12.0,7.0,7.0,7.0,1.0,0.025,0.1,0.0004,0.0001,0.01,0.149999998125,0.00400000005,0.04,0.04,0.15,0.004,0.026666667,9.994860150513158,1.0,6.937813023945984e-08,0.0002622653138624478,5.689625016013099e-05,2.547495208803091e-06,0.0039788413323528105,1.908234789078216e-05,1.0189980835212363e-08,5.2453595358729094e-05,0.007155880369594804,6.556632846561194e-05,0.005000005307715461,0.03978841382088327,0.00020981438143491637,0.0040001601276875185
1.33,0.00017607714824472977,9.946739574830648,0.0480306584627768,2.602194693920499e-05,0.006605974769786225,0.005284834644573958,0.048,0.004,0.4,0.02,7.0,12.0,7.0,7.0,7.0,1.0,0.025,0.1,0.0004,0.0001,0.01,0.149999998125,0.00400000005,0.04,0.04,0.15,0.004,0.026666667,9.994822277187303,1.0,7.043085929789191e-08,0.000264238990791449,5.767360380919782e-05,2.602194693920499e-06,0.003978695829932259,1.921226338511072e-05,1.0408778775681996e-08,5.284834644573958e-05,0.007204598679359036,6.605974769786226e-05,0.005000005421691548,0.03978695879665957,0.00021139338578295833,0.004000163565915574
1.34,0.00017872869610752358,9.946376337358158,0.048354930078633104,2.6576182687655813e-05,0.006655311760212623,0.0053243058405669005,0.048,0.004,0.4,0.02,7.0,12.0,7.0,7.0,7.0,1.0,0.025,0.1,0.0004,0.0001,0.01,0.149999998125,0.00400000005,0.04,0.04,0.15,0.004,0.026666667,9.994784419802166,1.0,7.149147844300943e-08,0.0002662124704085049,5.845498157273742e-05,2.6576182687655814e-06,0.003978550534943263,1.9341972031453243e-05,1.0630473075062326e-08,5.3243058405669005e-05,0.007253239421129472,6.655311760212622e-05,0.005000005537176814,0.039785505846751446,0.00021297223362267602,0.004000167049656959
