Time,Ca,Cm,pms,pns,VNa,t_tauh,t_taun,thetaa,sigmaa,thetab,sigmab,tauBs,sigmam,sigmah,sigman,sigmaz,gNa,gKdr,gL,Iapp,gA,gNaP,gZ,thetaz,tauZs,phi,thetah,thetam,thetan,thetap,sigmap,VK,VL,INa,INaP,IKdr,IA,Iz,Minfs,Pinfs,Ainfs,zzs,bbs,nns,hhs,V,rrs,ccs,qqs,thetar,VCa,sigmar,sigmac,thetac,pwrc,pwrq,gCa,gKCa,gKAHP,tauRs,aq,ac,tauq,tauCa,uuCa,tauKc,mKCa,ICa,IAHP,IKC,compartment_0000001,reaction_0000001
2.7800000000000002,0.0006489593546069857,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,1.0,1.4,0.2,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-41.0,3.0,-90.0,-70.0,-0.01590566362639919,-0.0019182065244894456,9.500967473403278e-05,0.12067802376617785,0.02850757279074056,0.01554175969099471,7.709131258683302e-05,0.27476761509379577,0.001384624206045964,0.20182511053855348,0.029613999496734315,0.9730233285795784,-69.41132860001855,0.006551451170820721,0.00297444683286597,1.0248568025603823e-16,-20.0,120.0,10.0,7.0,-30.0,1.0,4.0,0.08,10.0,5.0,1.0,2.0,6.0,450.0,13.0,0.13,2.0,0.00010814819513734456,-0.0006503856557978907,1.055021996997569e-14,6.62298556801007e-05,1.0,-4.34160937964046e-05
2.79,0.0006485254132235663,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,1.0,1.4,0.2,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-41.0,3.0,-90.0,-70.0,-0.01594562539183122,-0.001923451178293319,9.536762819527299e-05,0.12081528197298853,0.02852165373843513,0.015555284929110779,7.730730747245486e-05,0.2748512598855407,0.0013847435424558406,0.20178797655254607,0.029638832624238366,0.972991344333781,-69.4029342878523,0.0065568968941796,0.0029774531072178853,1.0272941225736136e-16,-20.0,120.0,10.0,7.0,-30.0,1.0,4.0,0.08,10.0,5.0,1.0,2.0,6.0,450.0,13.0,0.13,2.0,0.00010807588721069225,-0.0006514384658222326,1.0579622274175915e-14,6.627948028442259e-05,1.0,-4.3372185589744315e-05
2.8000000000000003,0.0006480919108410863,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,1.0,1.4,0.2,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-41.0,3.0,-90.0,-70.0,-0.015985660975529427,-0.0019287068681243897,9.572672367971805e-05,0.12095250464299846,0.028535739587012353,0.015568813281348117,7.752377182709393e-05,0.2749348681577568,0.0013848633723326502,0.2017507510843546,0.02966367369316451,0.9729593294597257,-69.39454522582467,0.006562347308865487,0.0029804657123634563,1.0297248161561997e-16,-20.0,120.0,10.0,7.0,-30.0,1.0,4.0,0.08,10.0,5.0,1.0,2.0,6.0,450.0,13.0,0.13,2.0,0.00010800365242460145,-0.0006524930296402212,1.060897406457629e-14,6.632920265207105e-05,1.0,-4.3328293614450586e-05
2.81,0.0006476588472970554,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,1.0,1.4,0.2,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-41.0,3.0,-90.0,-70.0,-0.016025770451114946,-0.0019339736085042095,9.608696332429676e-05,0.12108969156571349,0.028549830361864335,0.015582344741667664,7.774070630442308e-05,0.275018439915656,0.001384983696142947,0.20171343438258882,0.029688522636756313,0.9729272841131194,-69.38616141015017,0.006567802380056764,0.0029834846287634825,1.0321489032638531e-16,-20.0,120.0,10.0,7.0,-30.0,1.0,4.0,0.08,10.0,5.0,1.0,2.0,6.0,450.0,13.0,0.13,2.0,0.000107931490752028,-0.0006535493424798644,1.0638275446285799e-14,6.637902229749471e-05,1.0,-4.3284417905744075e-05
2.82,0.0006472262224286337,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,1.0,1.4,0.2,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-41.0,3.0,-90.0,-70.0,-0.01606595389216373,-0.0019392514139572189,9.644834927451531e-05,0.12122684253103448,0.02856392608838589,0.015595879304037516,7.795811155831546e-05,0.2751019751645121,0.0013851045143532697,0.20167602669536747,0.02971337938921257,0.9728952084480326,-69.37778283704252,0.006573262073253175,0.0029865098369681866,1.0345664037918796e-16,-20.0,120.0,10.0,7.0,-30.0,1.0,4.0,0.08,10.0,5.0,1.0,2.0,6.0,450.0,13.0,0.13,2.0,0.0001078594021658694,-0.0006546073996131638,1.0667526524248051e-14,6.642893873766285e-05,1.0,-4.324055849837864e-05
2.83,0.0006467940360726358,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,1.0,1.4,0.2,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-41.0,3.0,-90.0,-70.0,-0.01610621137220657,-0.0019445402990107454,9.681088368437919e-05,0.12136395732925782,0.02857802679197449,0.015609416962432947,7.817598824284443e-05,0.2751854739096606,0.001385225827430142,0.2016385282703192,0.02973824388567115,0.9728631026169191,-69.36940950271467,0.006578726354272662,0.0029895413176167693,1.0369773375753525e-16,-20.0,120.0,10.0,7.0,-30.0,1.0,4.0,0.08,10.0,5.0,1.0,2.0,6.0,450.0,13.0,0.13,2.0,0.00010778738663896564,-0.0006556671963556922,1.0696727403241154e-14,6.647895149205483e-05,1.0,-4.319671542664583e-05
2.84,0.0006463622880655359,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,1.0,1.4,0.2,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-41.0,3.0,-90.0,-70.0,-0.01614654296472913,-0.0019498402781949827,9.717456871631559e-05,0.12150103575107513,0.028592132498030234,0.015622957710836416,7.839433701228262e-05,0.27526893615649817,0.0013853476358400717,0.2016009393545832,0.029763116062193066,0.9728309667706349,-69.36104140337885,0.006584195189248227,0.002992579051436964,1.0393817243892865e-16,-20.0,120.0,10.0,7.0,-30.0,1.0,4.0,0.08,10.0,5.0,1.0,2.0,6.0,450.0,13.0,0.13,2.0,0.00010771544414409983,-0.0006567287280661699,1.072587818787759e-14,6.652906008264959e-05,1.0,-4.3152888724379526e-05
2.85,0.0006459309782434721,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,1.0,1.4,0.2,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-41.0,3.0,-90.0,-70.0,-0.01618694874317215,-0.0019551513660430093,9.75394065410975e-05,0.12163807758757456,0.028606243231955902,0.015636501543237646,7.861315852110263e-05,0.27535236191048323,0.001385469940049551,0.20156326019481008,0.02978799585574687,0.9727988010584567,-69.35267853524645,0.006589668544624837,0.002995623019244597,1.041779583948812e-16,-20.0,120.0,10.0,7.0,-30.0,1.0,4.0,0.08,10.0,5.0,1.0,2.0,6.0,450.0,13.0,0.13,2.0,0.00010764357465399904,-0.0006577919901460514,1.075497898260416e-14,6.657926403391527e-05,1.0,-4.310907842496041e-05
2.86,0.0006455001064422508,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,1.0,1.4,0.2,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-41.0,3.0,-90.0,-70.0,-0.016227428780931273,-0.0019604735770907466,9.790539933776852e-05,0.12177508263024052,0.02862035901915682,0.015650048453633575,7.883245342397532e-05,0.2754357511771354,0.0013855927405250553,0.20152549103716247,0.029812883204193286,0.9727666056281009,-69.34432089452818,0.006595146387156351,0.0029986732019431474,1.044170935909348e-16,-20.0,120.0,10.0,7.0,-30.0,1.0,4.0,0.08,10.0,5.0,1.0,2.0,6.0,450.0,13.0,0.13,2.0,0.00010757177814133506,-0.0006588569780391115,1.0784029891701836e-14,6.662956287279879e-05,1.0,-4.306528456132048e-05
2.87,0.0006450696724973514,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,1.0,1.4,0.2,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-41.0,3.0,-90.0,-70.0,-0.016267983151357263,-0.001965806925876986,9.827254929356849e-05,0.12191205067095442,0.02863447988504093,0.015663598436028423,7.905222237577074e-05,0.27551910396203555,0.0013857160377330432,0.20148763212731594,0.029837778046270105,0.9727343806257412,-69.33596847743395,0.0066006286839024745,0.0030017295805233107,1.046555799866776e-16,-20.0,120.0,10.0,7.0,-30.0,1.0,4.0,0.08,10.0,5.0,1.0,2.0,6.0,450.0,13.0,0.13,2.0,0.00010750005457872514,-0.0006599236872310375,1.0813031019285692e-14,6.66799561287155e-05,1.0,-4.302150716594743e-05
2.88,0.0006446396762439308,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,1.0,1.4,0.2,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-41.0,3.0,-90.0,-70.0,-0.01630861192775596,-0.0019711514269433556,9.864085860386092e-05,0.12204898150199474,0.028648605855018723,0.0156771514844337,7.927246603155686e-05,0.27560242027082554,0.0013858398321399562,0.20144968371045965,0.02986268032157738,0.9727021261960276,-69.32762128017295,0.006606115402225758,0.0030047921360625636,1.0489341953576114e-16,-20.0,120.0,10.0,7.0,-30.0,1.0,4.0,0.08,10.0,5.0,1.0,2.0,6.0,450.0,13.0,0.13,2.0,0.00010742840393873271,-0.0006609921132490264,1.08419824693048e-14,6.673044333353889e-05,1.0,-4.2977746270889023e-05
2.89,0.0006442101175168272,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,1.0,1.4,0.2,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-41.0,3.0,-90.0,-70.0,-0.016349315183388256,-0.0019765070948343233,9.901032947206046e-05,0.1221858749160379,0.028662736954503235,0.01569070759286818,7.949318504659958e-05,0.27568570010920845,0.001385964124212218,0.20141164603129721,0.029887589970562817,0.9726698424821031,-69.31927929895362,0.006611606509788612,0.003007860849724732,1.0513061418591771e-16,-20.0,120.0,10.0,7.0,-30.0,1.0,4.0,0.08,10.0,5.0,1.0,2.0,6.0,450.0,13.0,0.13,2.0,0.00010735682619386811,-0.0006620622516613848,1.0870884345542144e-14,6.678102402159032e-05,1.0,-4.293400190775748e-05
2.9,0.0006437809961505653,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,1.0,1.4,0.2,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-41.0,3.0,-90.0,-70.0,-0.016390092991470515,-0.001981873944097198,9.93809641095619e-05,0.12232273070615832,0.028676873208910027,0.015704266755358073,7.971438007636262e-05,0.2757689434829483,0.0013860889144162343,0.20137351933404737,0.029912506934507466,0.9726375296256226,-69.31094252998366,0.006617101974550358,0.0030109357027595604,1.0536716587897741e-16,-20.0,120.0,10.0,7.0,-30.0,1.0,4.0,0.08,10.0,5.0,1.0,2.0,6.0,450.0,13.0,0.13,2.0,0.00010728532131658929,-0.0006631340980771325,1.0899736751614541e-14,6.68316977296288e-05,1.0,-4.2890274107733694e-05
2.91,0.0006433523119793597,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,1.0,1.4,0.2,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-41.0,3.0,-90.0,-70.0,-0.016430945425174173,-0.00198725198928213,9.975276473567046e-05,0.12245954866582916,0.028691014643657194,0.015717828965936875,7.993605177650768e-05,0.27585215039787003,0.0013862142032183928,0.20133530386244478,0.02993743115551165,0.9726051877667694,-69.30261096947004,0.006622601764764311,0.003014016676502284,1.0560307655088538e-16,-20.0,120.0,10.0,7.0,-30.0,1.0,4.0,0.08,10.0,5.0,1.0,2.0,6.0,450.0,13.0,0.13,2.0,0.00010721388927930259,-0.0006642076481456123,1.0928539790972557e-14,6.6882463996841e-05,1.0,-4.284656290157155e-05
2.92,0.0006429240648371198,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,1.0,1.4,0.2,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-41.0,3.0,-90.0,-70.0,-0.01647187255762608,-0.0019926412449420717,0.00010012573357753203,0.12259632858892204,0.028705161284165275,0.015731394218645493,8.015820080289262e-05,0.2759353208598592,0.0013863399910850622,0.20129699985974078,0.029962362576481105,0.972572817044273,-69.294284613619,0.0066281058489748804,0.0030171037523732025,1.0583834813171886e-16,-20.0,120.0,10.0,7.0,-30.0,1.0,4.0,0.08,10.0,5.0,1.0,2.0,6.0,450.0,13.0,0.13,2.0,0.0001071425300543634,-0.0006652828975561008,1.0957293566900401e-14,6.693332236483082e-05,1.0,-4.2802868319602054e-05
2.93,0.000642496254557454,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,1.0,1.4,0.2,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-41.0,3.0,-90.0,-70.0,-0.016512874461908533,-0.0019980417256328068,0.00010049987287006547,0.12273307026970832,0.028719313155857303,0.015744962507532264,8.038082781157264e-05,0.2760184548748624,0.001386466278482592,0.20125860756870417,0.029987301141113407,0.972540417595426,-69.28596345863605,0.006633614196014716,0.003020196911877258,1.0607298254570433e-16,-20.0,120.0,10.0,7.0,-30.0,1.0,4.0,0.08,10.0,5.0,1.0,2.0,6.0,450.0,13.0,0.13,2.0,0.00010707124361407686,-0.0006663598420374254,1.0985998182515902e-14,6.698427237760966e-05,1.0,-4.2759190391737595e-05
2.94,0.0006420688809736731,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,1.0,1.4,0.2,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-41.0,3.0,-90.0,-70.0,-0.016553951211059105,-0.002003453445912927,0.00010087518485589506,0.1228697735028587,0.02873347028415874,0.015758533826652904,8.060393345879931e-05,0.27610155244888646,0.0013865930658773125,0.20122012723162191,0.030012246793884593,0.9725079895561006,-69.27764750072599,0.00663912677500187,0.0030232961366036108,1.0630698171123442e-16,-20.0,120.0,10.0,7.0,-30.0,1.0,4.0,0.08,10.0,5.0,1.0,2.0,6.0,450.0,13.0,0.13,2.0,0.00010700002993069856,-0.0006674384773575847,1.1014653740770375e-14,6.703531358158607e-05,1.0,-4.271552914747593e-05
2.95,0.0006416419439187955,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,1.0,1.4,0.2,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-41.0,3.0,-90.0,-70.0,-0.016595102878070943,-0.002008876420343827,0.00010125167178528426,0.12300643808344383,0.028747632694497472,0.015772108170070596,8.082751840102028e-05,0.27618461358799884,0.0013867203537355336,0.20118155909029997,0.030037199480036036,0.9724755330607661,-69.26933673609291,0.006644643555336992,0.003026401408225223,1.0654034754088503e-16,-20.0,120.0,10.0,7.0,-30.0,1.0,4.0,0.08,10.0,5.0,1.0,2.0,6.0,450.0,13.0,0.13,2.0,0.00010692888897643526,-0.0006685187993233713,1.1043260344448598e-14,6.708644552555604e-05,1.0,-4.26718846159044e-05
2.96,0.0006412154432255505,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,1.0,1.4,0.2,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-41.0,3.0,-90.0,-70.0,-0.016636329535892853,-0.0020143106634897038,0.00010162933591607023,0.12314306380693507,0.028761800412303806,0.015785685531856046,8.105158329487917e-05,0.27626763829832757,0.0013868481425235455,0.201142903386064,0.030062159145561533,0.972443048242504,-69.26103116094018,0.006650164506700549,0.003029512708498439,1.067730819414322e-16,-20.0,120.0,10.0,7.0,-30.0,1.0,4.0,0.08,10.0,5.0,1.0,2.0,6.0,450.0,13.0,0.13,2.0,0.00010685782072344554,-0.0006696008037800001,1.1071818096168717e-14,6.713766776069288e-05,1.0,-4.2628256825703885e-05
2.97,0.0006407893787263826,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,1.0,1.4,0.2,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-41.0,3.0,-90.0,-70.0,-0.016677631257429038,-0.002019756189917545,0.00010200817951359942,0.12327965046920426,0.02877597346301041,0.01579926590608738,8.12761287972151e-05,0.27635062658606085,0.0013869764327076174,0.20110416035976014,0.03008712573719464,0.9724105352330259,-69.25273077147047,0.006655689599050079,0.003032630019262572,1.0700518681386905e-16,-20.0,120.0,10.0,7.0,-30.0,1.0,4.0,0.08,10.0,5.0,1.0,2.0,6.0,450.0,13.0,0.13,2.0,0.00010678682514384041,-0.0006706844866107399,1.1100327098382197e-14,6.718897984053738e-05,1.0,-4.25846458051528e-05
2.98,0.0006403637502534557,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,1.0,1.4,0.2,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-41.0,3.0,-90.0,-70.0,-0.016719008115539565,-0.002025213014197147,0.0001023882048506638,0.12341619786652483,0.028790151872052368,0.015812849286850308,8.15011555650633e-05,0.27643357845744737,0.0013871052247539978,0.20106533025175577,0.030112099202396183,0.9723779941626881,-69.24443556388573,0.006661218802617466,0.0030357533224394904,1.0723666405342262e-16,-20.0,120.0,10.0,7.0,-30.0,1.0,4.0,0.08,10.0,5.0,1.0,2.0,6.0,450.0,13.0,0.13,2.0,0.00010671590220968417,-0.0006717698437365481,1.112878745337376e-14,6.724038132098813e-05,1.0,-4.2541051582131116e-05
2.99,0.0006399385576386567,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,1.0,1.4,0.2,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-41.0,3.0,-90.0,-70.0,-0.016760460183040074,-0.0020306811509010637,0.00010276941420743803,0.123552705795571,0.028804335664867047,0.01582643566823804,8.172666425565307e-05,0.27651649391879557,0.0013872345191289135,0.20102641330194024,0.030137079489342026,0.9723454251605083,-69.23614553438725,0.006666752087906248,0.003038882600033207,1.0746751554957077e-16,-20.0,120.0,10.0,7.0,-30.0,1.0,4.0,0.08,10.0,5.0,1.0,2.0,6.0,450.0,13.0,0.13,2.0,0.00010664505189299482,-0.000672856871115709,1.1157199263261316e-14,6.729187176029133e-05,1.0,-4.2497474184124187e-05
3.0,0.0006395138007135996,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,1.0,1.4,0.2,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-41.0,3.0,-90.0,-70.0,-0.016801987532702213,-0.0020361606146046584,0.00010315180987141769,0.12368917405341998,0.028818524866894214,0.01584002504435142,8.195265552640969e-05,0.2765993729764746,0.0013873643162985699,0.2009874097497257,0.030162066546911025,0.972312828354181,-69.22786067917558,0.006672289425688943,0.00304201783412947,1.0769774318605892e-16,-20.0,120.0,10.0,7.0,-30.0,1.0,4.0,0.08,10.0,5.0,1.0,2.0,6.0,450.0,13.0,0.13,2.0,0.00010657427416574493,-0.0006739455647434771,1.1185562629995926e-14,6.734345071903148e-05,1.0,-4.2453913638226735e-05
3.0100000000000002,0.0006390894793096294,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,1.0,1.4,0.2,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-41.0,3.0,-90.0,-70.0,-0.016843590237253184,-0.0020416514198860463,0.00010353539413735806,0.12382560243754981,0.02883271950357588,0.015853617409298783,8.217913003495217e-05,0.27668221563691275,0.0013874946167291501,0.2009483198340478,0.030187060324673207,0.9722802038700931,-69.21958099445062,0.006677830787004413,0.003045159006895359,1.0792734884091683e-16,-20.0,120.0,10.0,7.0,-30.0,1.0,4.0,0.08,10.0,5.0,1.0,2.0,6.0,450.0,13.0,0.13,2.0,0.00010650356899986213,-0.0006750359206517224,1.1213877655361728e-14,6.739511776012129e-05,1.0,-4.241036997114658e-05
3.02,0.0006386655932578262,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,1.0,1.4,0.2,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-41.0,3.0,-90.0,-70.0,-0.016885268369376302,-0.0020471535813261213,0.00010392016930721394,0.12396199074584238,0.028846919600356388,0.01586721275719615,8.240608843909418e-05,0.2767650219065991,0.001387625420886815,0.20090914379336638,0.030212060772878135,0.9722475518333391,-69.21130647641158,0.006683376143155242,0.0030483061005788757,1.0815633438647529e-16,-20.0,120.0,10.0,7.0,-30.0,1.0,4.0,0.08,10.0,5.0,1.0,2.0,6.0,450.0,13.0,0.13,2.0,0.00010643293636722983,-0.0006761279349085798,1.1242144440975911e-14,6.744687244879222e-05,1.0,-4.2366843209208525e-05
3.0300000000000002,0.0006382421423890083,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,1.0,1.4,0.2,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-41.0,3.0,-90.0,-70.0,-0.01692702200171073,-0.00205266711350854,0.00010430613769008005,0.12409833877658161,0.02886112518268232,0.01588081108216714,8.263353139684343e-05,0.27684779179208174,0.0013877567292377023,0.20086988186566643,0.03023706784244349,0.9722148723677364,-69.20303712125698,0.006688925465705156,0.0030514590975085462,1.0838470168938283e-16,-20.0,120.0,10.0,7.0,-30.0,1.0,4.0,0.08,10.0,5.0,1.0,2.0,6.0,450.0,13.0,0.13,2.0,0.00010636237623968792,-0.0006772216036181022,1.1270363088288651e-14,6.749871435258479e-05,1.0,-4.2323333378358076e-05
3.04,0.0006378191265337368,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,1.0,1.4,0.2,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-41.0,3.0,-90.0,-70.0,-0.016968851206851675,-0.002058192031019727,0.0001046933016021328,0.12423464632845516,0.028875336276002535,0.01589441237834302,8.286145956640174e-05,0.276930525299969,0.0013878885422479268,0.20083053428845865,0.030262081484943835,0.9721821655958401,-69.19477292518468,0.0066944787264764495,0.003054617980093018,1.0861245261062234e-16,-20.0,120.0,10.0,7.0,-30.0,1.0,4.0,0.08,10.0,5.0,1.0,2.0,6.0,450.0,13.0,0.13,2.0,0.00010629188858903322,-0.0006783169229199169,1.1298533698583078e-14,6.755064304133894e-05,1.0,-4.22798405041652e-05
3.0500000000000003,0.0006373965455223188,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,1.0,1.4,0.2,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-41.0,3.0,-90.0,-70.0,-0.017010756057350515,-0.0020637283484488647,0.00010508166336657214,0.12437091320055446,0.028889552905768126,0.015908016639862778,8.30898736061646e-05,0.2770132224369287,0.0013880208603835797,0.20079110129878028,0.030287101652599596,0.972149431638958,-69.18651388439184,0.006700035897547455,0.003057782730820663,1.0883958900552767e-16,-20.0,120.0,10.0,7.0,-30.0,1.0,4.0,0.08,10.0,5.0,1.0,2.0,6.0,450.0,13.0,0.13,2.0,0.00010622147338702027,-0.0006794138889888852,1.1326656372975243e-14,6.760265808718465e-05,1.0,-4.2236364611827974e-05
3.06,0.0006369743991848113,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,1.0,1.4,0.2,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-41.0,3.0,-90.0,-70.0,-0.0170527366257146,-0.002069276080387871,0.00010547122531356453,0.12450713919237417,0.02890377509743236,0.01592162386087304,8.331877417472027e-05,0.277095883209688,0.0013881536841107284,0.20075158313319585,0.030312128298266204,0.9721166706171646,-69.17825999507501,0.006705596951250026,0.0030609533322591797,1.0906611272380017e-16,-20.0,120.0,10.0,7.0,-30.0,1.0,4.0,0.08,10.0,5.0,1.0,2.0,6.0,450.0,13.0,0.13,2.0,0.00010615113060536187,-0.000680512498034766,1.1354731212414044e-14,6.765475906453215e-05,1.0,-4.219290572617628e-05
3.0700000000000003,0.0006365526873510248,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,1.0,1.4,0.2,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-41.0,3.0,-90.0,-70.0,-0.017094792984407633,-0.0020748352414314375,0.00010586198978018696,0.12464332410381415,0.028918002876450754,0.0159352340355282,8.35481619308512e-05,0.27717850762503377,0.0013882870138954158,0.20071198002779797,0.030337161375423447,0.9720838826493163,-69.17001125343002,0.006711161860167053,0.0030641297670552007,1.0929202560952528e-16,-20.0,120.0,10.0,7.0,-30.0,1.0,4.0,0.08,10.0,5.0,1.0,2.0,6.0,450.0,13.0,0.13,2.0,0.00010608086021572968,-0.0006816127463018817,1.1382758317681247e-14,6.770694555006279e-05,1.0,-4.2149463871675405e-05
3.08,0.000636131409850527,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,1.0,1.4,0.2,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-41.0,3.0,-90.0,-70.0,-0.017136925205849547,-0.0020804058461769853,0.00010625395911037112,0.12477946773517848,0.028932236268280974,0.015948847157990394,8.377803753353221e-05,0.2772610956898121,0.0013884208502036607,0.200672292218208,0.03036220083816499,0.9720510678530654,-69.16176765565207,0.006716730597129999,0.0030673120179339,1.0951732950118888e-16,-20.0,120.0,10.0,7.0,-30.0,1.0,4.0,0.08,10.0,5.0,1.0,2.0,6.0,450.0,13.0,0.13,2.0,0.00010601066218975484,-0.0006827146300687887,1.1410737789391418e-14,6.77592171227194e-05,1.0,-4.210603907242958e-05
