Time,B,P,A,T,a,b,mu_1,k_1,u,r_1,r_2,mu_2,r,k_2,beta_1,compartment,B_cell_formation,Removal_of_B_cell,Production_of_plasma_cell,Removal_of_plasma_cell_from_system,Production_of_antibody_against_tumor,Removal_of_antibody_from_the_system,Formation_of_tumor_cell,Removal_of_tumor_cell_by_immune_cell
0.0026400000000000004,90000.02375997491,999975.7387205345,149938226.90697184,1.2948621639079927e-107,0.1,0.01,0.01,1000000.0,0.1,100.0,1000.0,6.884,0.431,980000000.0,30218000.0,1.0,819.0001948317887,810.0002138397742,810.0002138397742,9999.757387205345,1008975741.096532,1032174754.0275942,5.580855926443448e-108,5.866804663812748e-92
0.00265,90000.02384997472,999975.6468229673,149937994.92436802,1.2461495493220318e-107,0.1,0.01,0.01,1000000.0,0.1,100.0,1000.0,6.884,0.431,980000000.0,30218000.0,1.0,819.0001955697871,810.0002146497725,810.0002146497725,9999.756468229674,1008975649.2079648,1032173157.0593495,5.370904557577957e-108,5.646087189964182e-92
0.00266,90000.02393997453,999975.5549254094,149937762.95681447,1.3014544398996004e-107,0.1,0.01,0.01,1000000.0,0.1,100.0,1000.0,6.884,0.431,980000000.0,30218000.0,1.0,819.0001963077856,810.0002154597709,810.0002154597709,9999.755549254094,1008975557.3194069,1032171560.1947109,5.6092686359672776e-108,5.89665492173611e-92
0.00267,90000.02402997435,999975.4630278606,149937531.00431016,1.2641866186707056e-107,0.1,0.01,0.01,1000000.0,0.1,100.0,1000.0,6.884,0.431,980000000.0,30218000.0,1.0,819.000197045784,810.0002162697691,810.0002162697691,9999.754630278607,1008975465.4308581,1032169963.4336712,5.448644326470741e-108,5.727792296397603e-92
0.00268,90000.02411997416,999975.3711303211,149937299.06685406,1.2643909051164648e-107,0.1,0.01,0.01,1000000.0,0.1,100.0,1000.0,6.884,0.431,980000000.0,30218000.0,1.0,819.0001977837825,810.0002170797675,810.0002170797675,9999.75371130321,1008975373.5423185,1032168366.7762234,5.449524801051963e-108,5.7287090182223025e-92
0.00269,90000.02420997397,999975.2792327907,149937067.14444512,1.2951485985010627e-107,0.1,0.01,0.01,1000000.0,0.1,100.0,1000.0,6.884,0.431,980000000.0,30218000.0,1.0,819.0001985217808,810.0002178897657,810.0002178897657,9999.752792327907,1008975281.6537881,1032166770.2223603,5.58209045953958e-108,5.8680570618224916e-92
0.0027,90000.02429997378,999975.1873352695,149936835.23708233,1.2563008978235594e-107,0.1,0.01,0.01,1000000.0,0.1,100.0,1000.0,6.884,0.431,980000000.0,30218000.0,1.0,819.0001992597793,810.000218699764,810.000218699764,9999.751873352696,1008975189.7652669,1032165173.7720748,5.414656869619541e-108,5.692037161953176e-92
0.00271,90000.0243899736,999975.0954377576,149936603.34476465,1.2852219311250818e-107,0.1,0.01,0.01,1000000.0,0.1,100.0,1000.0,6.884,0.431,980000000.0,30218000.0,1.0,819.0001999977777,810.0002195097625,810.0002195097625,9999.750954377576,1008975097.876755,1032163577.4253598,5.539306523149102e-108,5.823063321688381e-92
0.00272,90000.02447997339,999975.0035402548,149936371.46749103,1.2504792394672674e-107,0.1,0.01,0.01,1000000.0,0.1,100.0,1000.0,6.884,0.431,980000000.0,30218000.0,1.0,819.0002007357759,810.0002203197606,810.0002203197606,9999.750035402549,1008975005.9882522,1032161981.1822083,5.3895655221039225e-108,5.6656429185424265e-92
0.0027300000000000002,90000.02456997319,999974.9116427612,149936139.60526043,1.2829380744195387e-107,0.1,0.01,0.01,1000000.0,0.1,100.0,1000.0,6.884,0.431,980000000.0,30218000.0,1.0,819.0002014737742,810.0002211297586,810.0002211297586,9999.749116427613,1008974914.0997585,1032160385.0426129,5.5294631007482116e-108,5.8126976814585326e-92
0.0027400000000000002,90000.02465997299,999974.8197452768,149935907.75807184,1.2865344270513718e-107,0.1,0.01,0.01,1000000.0,0.1,100.0,1000.0,6.884,0.431,980000000.0,30218000.0,1.0,819.0002022117725,810.0002219397569,810.0002219397569,9999.74819745277,1008974822.2112741,1032158789.0065666,5.544963380591412e-108,5.8289829156244155e-92
0.0027500000000000003,90000.02474997278,999974.7278478016,149935675.92592418,1.2931085198151723e-107,0.1,0.01,0.01,1000000.0,0.1,100.0,1000.0,6.884,0.431,980000000.0,30218000.0,1.0,819.0002029497707,810.000222749755,810.000222749755,9999.747278478017,1008974730.322799,1032157193.0740621,5.573297720403392e-108,5.858759514713941e-92
0.0027600000000000003,90000.02483997258,999974.6359503357,149935444.10881644,1.2405715761100772e-107,0.1,0.01,0.01,1000000.0,0.1,100.0,1000.0,6.884,0.431,980000000.0,30218000.0,1.0,819.000203687769,810.0002235597533,810.0002235597533,9999.746359503357,1008974638.4343328,1032155597.2450925,5.346863493034433e-108,5.620718738131563e-92
0.0027700000000000003,90000.02492997238,999974.5440528789,149935212.30674762,1.297419552258353e-107,0.1,0.01,0.01,1000000.0,0.1,100.0,1000.0,6.884,0.431,980000000.0,30218000.0,1.0,819.0002044257674,810.0002243697514,810.0002243697514,9999.745440528788,1008974546.5458761,1032154001.5196506,5.591878270233501e-108,5.8782735755355415e-92
0.0027800000000000004,90000.02501997218,999974.4521554313,149934980.51971662,1.2505032963427442e-107,0.1,0.01,0.01,1000000.0,0.1,100.0,1000.0,6.884,0.431,980000000.0,30218000.0,1.0,819.0002051637657,810.0002251797496,810.0002251797496,9999.744521554312,1008974454.6574285,1032152405.8977293,5.3896692072372274e-108,5.665699354157907e-92
0.0027900000000000004,90000.02510997198,999974.3602579929,149934748.74772245,1.2809044681140696e-107,0.1,0.01,0.01,1000000.0,0.1,100.0,1000.0,6.884,0.431,980000000.0,30218000.0,1.0,819.0002059017639,810.0002259897478,810.0002259897478,9999.743602579929,1008974362.76899,1032150810.3793213,5.52069825757164e-108,5.803430043427584e-92
0.0028000000000000004,90000.02519997177,999974.2683605637,149934516.99076405,1.261165597407733e-107,0.1,0.01,0.01,1000000.0,0.1,100.0,1000.0,6.884,0.431,980000000.0,30218000.0,1.0,819.0002066397623,810.000226799746,810.000226799746,9999.742683605637,1008974270.8805608,1032149214.9644198,5.4356237248273295e-108,5.713989752303914e-92
0.0028100000000000004,90000.02528997157,999974.1764631437,149934285.24884042,5.03005820533641e-118,0.1,0.01,0.01,1000000.0,0.1,100.0,1000.0,6.884,0.431,980000000.0,30218000.0,1.0,819.0002073777607,810.0002276097442,810.0002276097442,9999.741764631437,1008974178.9921409,1032147619.6530175,2.167955086499993e-118,2.2789756296942816e-102
0.00282,90000.02537997137,999974.0845657329,149934053.52195048,-5.709007465898054e-113,0.1,0.01,0.01,1000000.0,0.1,100.0,1000.0,6.884,0.431,980000000.0,30218000.0,1.0,819.0002081157589,810.0002284197424,810.0002284197424,9999.740845657328,1008974087.10373,1032146024.4451072,-2.460582217802061e-113,-2.586584139802213e-97
0.00283,90000.02546997117,999973.9926683313,149933821.81009322,1.163351038078312e-112,0.1,0.01,0.01,1000000.0,0.1,100.0,1000.0,6.884,0.431,980000000.0,30218000.0,1.0,819.000208853757,810.0002292297405,810.0002292297405,9999.739926683313,1008973995.2153283,1032144429.3406818,5.014042974117525e-113,5.270794812834208e-97
0.00284,90000.02555997096,999973.9007709388,149933590.11326763,-5.846727515028851e-113,0.1,0.01,0.01,1000000.0,0.1,100.0,1000.0,6.884,0.431,980000000.0,30218000.0,1.0,819.0002095917554,810.0002300397388,810.0002300397388,9999.739007709388,1008973903.326936,1032142834.3397344,-2.519939558977435e-113,-2.6489728746858806e-97
0.00285,90000.02564997076,999973.8088735556,149933358.43147263,-7.17202399361657e-117,0.1,0.01,0.01,1000000.0,0.1,100.0,1000.0,6.884,0.431,980000000.0,30218000.0,1.0,819.0002103297536,810.0002308497368,810.0002308497368,9999.738088735556,1008973811.4385527,1032141239.4422576,-3.0911423412487416e-117,-3.249419031383791e-101
0.00286,90000.02573997056,999973.7169761816,149933126.7647072,6.746923013810989e-117,0.1,0.01,0.01,1000000.0,0.1,100.0,1000.0,6.884,0.431,980000000.0,30218000.0,1.0,819.0002110677522,810.000231659735,810.000231659735,9999.737169761816,1008973719.5501786,1032139644.6482445,2.907923818952536e-117,3.056814392848662e-101
0.00287,90000.02582997036,999973.6250788168,149932895.11297032,-3.246316568952189e-117,0.1,0.01,0.01,1000000.0,0.1,100.0,1000.0,6.884,0.431,980000000.0,30218000.0,1.0,819.0002118057504,810.0002324697332,810.0002324697332,9999.736250788168,1008973627.6618139,1032138049.9576877,-1.3991624412183936e-117,-1.4707996310962882e-101
0.00288,90000.02591997015,999973.5331814612,149932663.47626093,6.3152591205539475e-118,0.1,0.01,0.01,1000000.0,0.1,100.0,1000.0,6.884,0.431,980000000.0,30218000.0,1.0,819.0002125437486,810.0002332797314,810.0002332797314,9999.735331814612,1008973535.7734582,1032136455.3705803,2.7218766809587515e-118,2.861232488388833e-102
0.00289,90000.02600996995,999973.4412841147,149932431.85457802,6.942561285970739e-121,0.1,0.01,0.01,1000000.0,0.1,100.0,1000.0,6.884,0.431,980000000.0,30218000.0,1.0,819.0002132817468,810.0002340897296,810.0002340897296,9999.734412841148,1008973443.8851117,1032134860.8869151,2.9922439142533885e-121,3.1454372398276475e-105
0.0029000000000000002,90000.02609996975,999973.3493867775,149932200.24792054,-3.270566378597184e-121,0.1,0.01,0.01,1000000.0,0.1,100.0,1000.0,6.884,0.431,980000000.0,30218000.0,1.0,819.0002140197452,810.0002348997277,810.0002348997277,9999.733493867776,1008973351.9967744,1032133266.506685,-1.4096141091753863e-121,-1.4817795576476068e-105
0.0029100000000000003,90000.02618996955,999973.2574894495,149931968.65628746,8.909838567911787e-122,0.1,0.01,0.01,1000000.0,0.1,100.0,1000.0,6.884,0.431,980000000.0,30218000.0,1.0,819.0002147577435,810.000235709726,810.000235709726,9999.732574894495,1008973260.1084465,1032131672.229883,3.84014042276998e-122,4.036730868774542e-106
0.0029200000000000003,90000.02627996933,999973.1655921306,149931737.07967776,-1.0651322715672199e-122,0.1,0.01,0.01,1000000.0,0.1,100.0,1000.0,6.884,0.431,980000000.0,30218000.0,1.0,819.0002154957416,810.000236519724,810.000236519724,9999.731655921307,1008973168.2201276,1032130078.0565017,-4.5907200904547173e-123,-4.825727925580552e-107
0.0029300000000000003,90000.02636996911,999973.073694821,149931505.5180904,-5.284551074617552e-125,0.1,0.01,0.01,1000000.0,0.1,100.0,1000.0,6.884,0.431,980000000.0,30218000.0,1.0,819.0002162337398,810.000237329722,810.000237329722,9999.73073694821,1008973076.3318179,1032128483.9865344,-2.277641513160165e-125,-2.394234687043537e-109
0.0029400000000000003,90000.0264599689,999972.9817975205,149931273.97152433,9.858487011175347e-126,0.1,0.01,0.01,1000000.0,0.1,100.0,1000.0,6.884,0.431,980000000.0,30218000.0,1.0,819.0002169717382,810.0002381397201,810.0002381397201,9999.729817975205,1008972984.4435174,1032126890.0199735,4.249007901816575e-126,4.4665090333227115e-110
0.0029500000000000004,90000.02654996868,999972.8899002293,149931042.4399785,-7.926493575297075e-126,0.1,0.01,0.01,1000000.0,0.1,100.0,1000.0,6.884,0.431,980000000.0,30218000.0,1.0,819.0002177097363,810.0002389497182,810.0002389497182,9999.728899002293,1008972892.5552262,1032125296.1568121,-3.4163187309530393e-126,-3.591190052207358e-110
0.0029600000000000004,90000.02663996846,999972.7980029472,149930810.92345193,-4.688588846511889e-126,0.1,0.01,0.01,1000000.0,0.1,100.0,1000.0,6.884,0.431,980000000.0,30218000.0,1.0,819.0002184477345,810.0002397597161,810.0002397597161,9999.727980029473,1008972800.666944,1032123702.3970431,-2.020781792846624e-126,-2.124216397159542e-110
0.0029700000000000004,90000.02672996825,999972.7061056744,149930579.42194355,-5.117987056440325e-126,0.1,0.01,0.01,1000000.0,0.1,100.0,1000.0,6.884,0.431,980000000.0,30218000.0,1.0,819.0002191857326,810.0002405697143,810.0002405697143,9999.727061056745,1008972708.7786713,1032122108.7406595,-2.20585242132578e-126,-2.3187563668119607e-110
0.0029800000000000004,90000.02681996803,999972.6142084107,149930347.93545234,-4.9887791446196084e-126,0.1,0.01,0.01,1000000.0,0.1,100.0,1000.0,6.884,0.431,980000000.0,30218000.0,1.0,819.0002199237307,810.0002413797123,810.0002413797123,9999.726142084108,1008972616.8904076,1032120515.187654,-2.1501638113310514e-126,-2.2602139115436242e-110
0.00299,90000.02690996781,999972.5223111563,149930116.46397728,-5.0604859683940776e-126,0.1,0.01,0.01,1000000.0,0.1,100.0,1000.0,6.884,0.431,980000000.0,30218000.0,1.0,819.0002206617289,810.0002421897103,810.0002421897103,9999.725223111564,1008972525.002153,1032118921.7380196,-2.1810694523778473e-126,-2.2926978314801438e-110
0.003,90000.0269999676,999972.430413911,149929885.0075173,-5.035456073918844e-126,0.1,0.01,0.01,1000000.0,0.1,100.0,1000.0,6.884,0.431,980000000.0,30218000.0,1.0,819.000221399727,810.0002429997085,810.0002429997085,9999.72430413911,1008972433.1139077,1032117328.3917491,-2.1702815678590216e-126,-2.2813542950018533e-110
0.00301,90000.02708996738,999972.3385166749,149929653.5660714,-5.145320768645902e-126,0.1,0.01,0.01,1000000.0,0.1,100.0,1000.0,6.884,0.431,980000000.0,30218000.0,1.0,819.0002221377254,810.0002438097064,810.0002438097064,9999.72338516675,1008972341.2256718,1032115735.1488355,-2.2176332512863838e-126,-2.3311257892833574e-110
0.00302,90000.02717996716,999972.2466194481,149929422.1396385,-4.9416909237032265e-126,0.1,0.01,0.01,1000000.0,0.1,100.0,1000.0,6.884,0.431,980000000.0,30218000.0,1.0,819.0002228757235,810.0002446197045,810.0002446197045,9999.72246619448,1008972249.3374448,1032114142.0092716,-2.1298687881160906e-126,-2.2388663197984845e-110
0.00303,90000.02726996694,999972.1547222304,149929190.72821763,-5.116073591586034e-126,0.1,0.01,0.01,1000000.0,0.1,100.0,1000.0,6.884,0.431,980000000.0,30218000.0,1.0,819.0002236137216,810.0002454297025,810.0002454297025,9999.721547222303,1008972157.4492271,1032112548.9730502,-2.2050277179735806e-126,-2.3178679831352763e-110
0.00304,90000.02735996673,999972.0628250219,149928959.3318077,-5.078858585950002e-126,0.1,0.01,0.01,1000000.0,0.1,100.0,1000.0,6.884,0.431,980000000.0,30218000.0,1.0,819.0002243517198,810.0002462397006,810.0002462397006,9999.72062825022,1008972065.5610186,1032110956.0401642,-2.188988050544451e-126,-2.3010039491706914e-110
0.00305,90000.02744996651,999971.9709278228,149928727.9504077,-5.025351772880899e-126,0.1,0.01,0.01,1000000.0,0.1,100.0,1000.0,6.884,0.431,980000000.0,30218000.0,1.0,819.0002250897179,810.0002470496986,810.0002470496986,9999.719709278228,1008971973.6728194,1032109363.2106067,-2.1659266141116674e-126,-2.2767588886881658e-110
0.0030600000000000002,90000.0275399663,999971.8790306328,149928496.58401662,-4.99615377033162e-126,0.1,0.01,0.01,1000000.0,0.1,100.0,1000.0,6.884,0.431,980000000.0,30218000.0,1.0,819.0002258277162,810.0002478596967,810.0002478596967,9999.718790306328,1008971881.7846293,1032107770.4843705,-2.153342275012928e-126,-2.2635271054172047e-110
0.0030700000000000002,90000.02762996608,999971.787133452,149928265.23263338,-5.124206653182731e-126,0.1,0.01,0.01,1000000.0,0.1,100.0,1000.0,6.884,0.431,980000000.0,30218000.0,1.0,819.0002265657143,810.0002486696947,810.0002486696947,9999.71787133452,1008971789.8964486,1032106177.8614483,-2.208533067521757e-126,-2.3215383850452887e-110
0.0030800000000000003,90000.02771996586,999971.6952362804,149928033.89625698,-5.031475277832123e-126,0.1,0.01,0.01,1000000.0,0.1,100.0,1000.0,6.884,0.431,980000000.0,30218000.0,1.0,819.0002273037124,810.0002494796928,810.0002494796928,9999.716952362805,1008971698.008277,1032104585.3418331,-2.168565844745645e-126,-2.279522618481846e-110
0.0030900000000000003,90000.02780996564,999971.6033391181,149927802.57488638,-4.9880764299487534e-126,0.1,0.01,0.01,1000000.0,0.1,100.0,1000.0,6.884,0.431,980000000.0,30218000.0,1.0,819.0002280417106,810.0002502896908,810.0002502896908,9999.716033391182,1008971606.1201147,1032102992.9255179,-2.1498609413079126e-126,-2.2598571738265504e-110
0.0031000000000000003,90000.02789996543,999971.5114419649,149927571.26852053,-5.030471661422623e-126,0.1,0.01,0.01,1000000.0,0.1,100.0,1000.0,6.884,0.431,980000000.0,30218000.0,1.0,819.0002287797087,810.0002510996889,810.0002510996889,9999.715114419649,1008971514.2319614,1032101400.6124954,-2.1681332860731503e-126,-2.2790608950846418e-110
0.0031100000000000004,90000.02798996521,999971.4195448209,149927339.97715843,-5.1101295444330114e-126,0.1,0.01,0.01,1000000.0,0.1,100.0,1000.0,6.884,0.431,980000000.0,30218000.0,1.0,819.000229517707,810.0002519096869,810.0002519096869,9999.714195448209,1008971422.3438175,1032099808.4027587,-2.202465833650628e-126,-2.315146417830464e-110
0.0031200000000000004,90000.02807996498,999971.3276476861,149927108.70079902,-5.0103184834440396e-126,0.1,0.01,0.01,1000000.0,0.1,100.0,1000.0,6.884,0.431,980000000.0,30218000.0,1.0,819.0002302557049,810.0002527196848,810.0002527196848,9999.713276476861,1008971330.4556826,1032098216.2963005,-2.159447266364381e-126,-2.269923471571677e-110
0.0031300000000000004,90000.02816996475,999971.2357505605,149926877.43944126,-5.075830916736313e-126,0.1,0.01,0.01,1000000.0,0.1,100.0,1000.0,6.884,0.431,980000000.0,30218000.0,1.0,819.000230993703,810.0002535296828,810.0002535296828,9999.712357505605,1008971238.567557,1032096624.2931137,-2.187683125113351e-126,-2.2996003151292553e-110
0.0031400000000000004,90000.02825996451,999971.1438534441,149926646.19308415,-4.9942263134064056e-126,0.1,0.01,0.01,1000000.0,0.1,100.0,1000.0,6.884,0.431,980000000.0,30218000.0,1.0,819.000231731701,810.0002543396806,810.0002543396806,9999.711438534441,1008971146.6794405,1032095032.3931913,-2.1525115410781608e-126,-2.2626259382074817e-110
0.0031500000000000005,90000.02834996428,999971.051956337,149926414.96172664,-5.1161722332826426e-126,0.1,0.01,0.01,1000000.0,0.1,100.0,1000.0,6.884,0.431,980000000.0,30218000.0,1.0,819.0002324696992,810.0002551496785,810.0002551496785,9999.71051956337,1008971054.7913334,1032093440.5965263,-2.205070232544819e-126,-2.3178697598639205e-110
0.00316,90000.02843996405,999970.960059239,149926183.7453677,-4.930730646155603e-126,0.1,0.01,0.01,1000000.0,0.1,100.0,1000.0,6.884,0.431,980000000.0,30218000.0,1.0,819.0002332076973,810.0002559596766,810.0002559596766,9999.70960059239,1008970962.9032353,1032091848.9031113,-2.125144908493065e-126,-2.2338524412723486e-110
0.00317,90000.02852996382,999970.8681621501,149925952.54400632,-5.069776527049921e-126,0.1,0.01,0.01,1000000.0,0.1,100.0,1000.0,6.884,0.431,980000000.0,30218000.0,1.0,819.0002339456952,810.0002567696744,810.0002567696744,9999.708681621501,1008970871.0151465,1032090257.3129395,-2.185073683158516e-126,-2.2968432104446808e-110
0.00318,90000.02861996359,999970.7762650705,149925721.35764143,-5.097133583676418e-126,0.1,0.01,0.01,1000000.0,0.1,100.0,1000.0,6.884,0.431,980000000.0,30218000.0,1.0,819.0002346836933,810.0002575796723,810.0002575796723,9999.707762650705,1008970779.127067,1032088665.8260037,-2.196864574564536e-126,-2.3092336613275198e-110
0.00319,90000.02870996336,999970.6843680001,149925490.186272,-5.041595309814007e-126,0.1,0.01,0.01,1000000.0,0.1,100.0,1000.0,6.884,0.431,980000000.0,30218000.0,1.0,819.0002354216913,810.0002583896703,810.0002583896703,9999.706843680002,1008970687.2389965,1032087074.4422965,-2.172927578529837e-126,-2.284068771963578e-110
0.0032,90000.02879996313,999970.5924709389,149925259.029897,-5.0527146841944177e-126,0.1,0.01,0.01,1000000.0,0.1,100.0,1000.0,6.884,0.431,980000000.0,30218000.0,1.0,819.0002361596894,810.0002591996681,810.0002591996681,9999.70592470939,1008970595.3509352,1032085483.161811,-2.177720028887794e-126,-2.2891028178567748e-110
0.00321,90000.0288899629,999970.5005738869,149925027.8885154,-5.021487544759154e-126,0.1,0.01,0.01,1000000.0,0.1,100.0,1000.0,6.884,0.431,980000000.0,30218000.0,1.0,819.0002368976875,810.000260009666,810.000260009666,9999.70500573887,1008970503.4628831,1032083891.9845401,-2.1642611317911953e-126,-2.2749520377616857e-110
0.00322,90000.02897996266,999970.4086768441,149924796.7621262,-5.089021552255835e-126,0.1,0.01,0.01,1000000.0,0.1,100.0,1000.0,6.884,0.431,980000000.0,30218000.0,1.0,819.0002376356855,810.000260819664,810.000260819664,9999.70408676844,1008970411.5748404,1032082300.9104768,-2.1933682890222648e-126,-2.305544323198401e-110
0.0032300000000000002,90000.02906996243,999970.3167798105,149924565.65072834,-4.9106021712485664e-126,0.1,0.01,0.01,1000000.0,0.1,100.0,1000.0,6.884,0.431,980000000.0,30218000.0,1.0,819.0002383736836,810.0002616296618,810.0002616296618,9999.703167798105,1008970319.6868067,1032080709.9396139,-2.1164695358081322e-126,-2.2247092865917482e-110
0.0032400000000000003,90000.0291599622,999970.224882786,149924334.5543208,-5.060758762976068e-126,0.1,0.01,0.01,1000000.0,0.1,100.0,1000.0,6.884,0.431,980000000.0,30218000.0,1.0,819.0002391116815,810.0002624396598,810.0002624396598,9999.70224882786,1008970227.7987822,1032079119.0719445,-2.1811870268426854e-126,-2.2927330030367695e-110
0.0032500000000000003,90000.02924996197,999970.1329857708,149924103.47290254,-5.14055204094185e-126,0.1,0.01,0.01,1000000.0,0.1,100.0,1000.0,6.884,0.431,980000000.0,30218000.0,1.0,819.0002398496796,810.0002632496578,810.0002632496578,9999.701329857708,1008970135.9107671,1032077528.3074611,-2.2155779296459373e-126,-2.328879068184868e-110
0.0032600000000000003,90000.02933996174,999970.0410887648,149923872.40647253,-4.937805468742729e-126,0.1,0.01,0.01,1000000.0,0.1,100.0,1000.0,6.884,0.431,980000000.0,30218000.0,1.0,819.0002405876777,810.0002640596556,810.0002640596556,9999.700410887648,1008970044.022761,1032075937.646157,-2.128194157028116e-126,-2.2370231803832917e-110
0.0032700000000000003,90000.0294299615,999969.949191768,149923641.35502973,-5.1091816642277005e-126,0.1,0.01,0.01,1000000.0,0.1,100.0,1000.0,6.884,0.431,980000000.0,30218000.0,1.0,819.0002413256757,810.0002648696536,810.0002648696536,9999.69949191768,1008969952.1347641,1032074347.0880247,-2.202057297282139e-126,-2.314659877540012e-110
0.0032800000000000004,90000.02951996127,999969.8572947803,149923410.31857312,-5.08110696435902e-126,0.1,0.01,0.01,1000000.0,0.1,100.0,1000.0,6.884,0.431,980000000.0,30218000.0,1.0,819.0002420636739,810.0002656796515,810.0002656796515,9999.698572947804,1008969860.2467765,1032072756.6330574,-2.1899571016387376e-126,-2.3019373889479959e-110
0.0032900000000000004,90000.02960996104,999969.7653978019,149923179.29710165,-5.024503370838069e-126,0.1,0.01,0.01,1000000.0,0.1,100.0,1000.0,6.884,0.431,980000000.0,30218000.0,1.0,819.0002428016718,810.0002664896493,810.0002664896493,9999.697653978019,1008969768.358798,1032071166.2812477,-2.1655609528312078e-126,-2.2762902707655845e-110
0.0033000000000000004,90000.02969996081,999969.6735008326,149922948.2906143,-4.9489528399669356e-126,0.1,0.01,0.01,1000000.0,0.1,100.0,1000.0,6.884,0.431,980000000.0,30218000.0,1.0,819.0002435396699,810.0002672996474,810.0002672996474,9999.696735008327,1008969676.4708288,1032069576.032589,-2.1329986740257493e-126,-2.2420595650528304e-110
0.0033100000000000004,90000.02978996058,999969.5816038726,149922717.29911005,-5.05077651590976e-126,0.1,0.01,0.01,1000000.0,0.1,100.0,1000.0,6.884,0.431,980000000.0,30218000.0,1.0,819.000244277668,810.0002681096453,810.0002681096453,9999.695816038726,1008969584.5828686,1032067985.8870736,-2.1768846783571064e-126,-2.288185949053408e-110
0.0033200000000000005,90000.02987996035,999969.4897069217,149922486.32258788,-5.0377286749484034e-126,0.1,0.01,0.01,1000000.0,0.1,100.0,1000.0,6.884,0.431,980000000.0,30218000.0,1.0,819.000245015666,810.0002689196431,810.0002689196431,9999.694897069217,1008969492.6949177,1032066395.844695,-2.1712610589027618e-126,-2.2822712851229798e-110
0.00333,90000.0299699601,999969.3978099801,149922255.36104673,-5.100176723727309e-126,0.1,0.01,0.01,1000000.0,0.1,100.0,1000.0,6.884,0.431,980000000.0,30218000.0,1.0,819.0002457536639,810.0002697296409,810.0002697296409,9999.693978099802,1008969400.8069761,1032064805.9054457,-2.1981761679264702e-126,-2.3105589254214492e-110
0.00334,90000.03005995986,999969.3059130476,149922024.41448557,-5.006481483426635e-126,0.1,0.01,0.01,1000000.0,0.1,100.0,1000.0,6.884,0.431,980000000.0,30218000.0,1.0,819.0002464916619,810.0002705396388,810.0002705396388,9999.693059130477,1008969308.9190437,1032063216.0693188,-2.1577935193568796e-126,-2.2681082016611932e-110
0.00335,90000.03014995961,999969.2140161244,149921793.4829034,-4.982216191143388e-126,0.1,0.01,0.01,1000000.0,0.1,100.0,1000.0,6.884,0.431,980000000.0,30218000.0,1.0,819.0002472296599,810.0002713496366,810.0002713496366,9999.692140161244,1008969217.0311203,1032061626.336307,-2.1473351783828003e-126,-2.2571117134416576e-110
0.00336,90000.03023995936,999969.1221192103,149921562.56629914,-5.164780967711971e-126,0.1,0.01,0.01,1000000.0,0.1,100.0,1000.0,6.884,0.431,980000000.0,30218000.0,1.0,819.0002479676576,810.0002721596344,810.0002721596344,9999.691221192103,1008969125.1432064,1032060036.7064034,-2.2260205970838595e-126,-2.3398161012954107e-110
0.00337,90000.03032995912,999969.0302223054,149921331.66467178,-4.966198666327379e-126,0.1,0.01,0.01,1000000.0,0.1,100.0,1000.0,6.884,0.431,980000000.0,30218000.0,1.0,819.0002487056556,810.0002729696321,810.0002729696321,9999.690302223054,1008969033.2553014,1032058447.1796006,-2.1404316251871003e-126,-2.249848304859956e-110
0.00338,90000.03041995887,999968.9383254098,149921100.7780203,-5.035611278317707e-126,0.1,0.01,0.01,1000000.0,0.1,100.0,1000.0,6.884,0.431,980000000.0,30218000.0,1.0,819.0002494436535,810.0002737796299,810.0002737796299,9999.689383254097,1008968941.3674057,1032056857.7558918,-2.1703484609549317e-126,-2.2812909454202098e-110
0.0033900000000000002,90000.03050995863,999968.8464285233,149920869.90634367,-5.023716907988203e-126,0.1,0.01,0.01,1000000.0,0.1,100.0,1000.0,6.884,0.431,980000000.0,30218000.0,1.0,819.0002501816515,810.0002745896277,810.0002745896277,9999.688464285233,1008968849.4795191,1032055268.4352698,-2.1652219873429155e-126,-2.275898915222787e-110
0.0034000000000000002,90000.03059995838,999968.754531646,149920639.04964083,-5.095181869142589e-126,0.1,0.01,0.01,1000000.0,0.1,100.0,1000.0,6.884,0.431,980000000.0,30218000.0,1.0,819.0002509196494,810.0002753996255,810.0002753996255,9999.687545316461,1008968757.5916419,1032053679.2177275,-2.1960233856004558e-126,-2.3082711953853342e-110
0.0034100000000000003,90000.03068995813,999968.662634778,149920408.2079108,-2.0812295081685383e-136,0.1,0.01,0.01,1000000.0,0.1,100.0,1000.0,6.884,0.431,980000000.0,30218000.0,1.0,819.0002516576474,810.0002762096233,810.0002762096233,9999.68662634778,1008968665.7037737,1032052090.103258,-8.9700991802064e-137,-9.428583416650998e-121
0.0034200000000000003,90000.03077995789,999968.5707379191,149920177.3811525,2.38831147131479e-131,0.1,0.01,0.01,1000000.0,0.1,100.0,1000.0,6.884,0.431,980000000.0,30218000.0,1.0,819.0002523956452,810.000277019621,810.000277019621,9999.68570737919,1008968573.8159149,1032050501.091854,1.0293622441366745e-131,1.0819738607942407e-115
0.0034300000000000003,90000.03086995764,999968.4788410694,149919946.56936494,-4.728742157933045e-131,0.1,0.01,0.01,1000000.0,0.1,100.0,1000.0,6.884,0.431,980000000.0,30218000.0,1.0,819.0002531336432,810.0002778296188,810.0002778296188,9999.684788410694,1008968481.9280651,1032048912.1835083,-2.0380878700691422e-131,-2.142253049395013e-115
