Time,Z1,Z2,Z3,Z4,E1,E2,E3,E4,mu1,mu2,mu23,mu3,mu4,k1,k2,k3,k4,mu5,compartment_1
5.01,0.500350241921928,9.999837153509834,9.999943679788482,99.99988559419916,0.00015025857857560638,0.00016284649014534667,5.632021153695e-05,0.00011440580105971688,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
5.0200000000000005,0.5003503572340963,9.999837279360687,9.99994372327506,99.99988568244275,0.0001501432664072949,0.00016272063929217105,5.6276724959914096e-05,0.0001143175574692596,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
5.03,0.5003504724640344,9.99983740510623,9.999943766728219,99.99988577062273,0.00015002803646919468,0.0001625948937478846,5.623327180067822e-05,0.00011422937749164315,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
5.04,0.5003505876117205,9.999837530746696,9.999943810147943,99.99988585873893,0.00014991288878319603,0.0001624692532829023,5.618985207673369e-05,0.00011414126128490175,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
5.05,0.5003507026771331,9.999837656282308,9.999943853534216,99.99988594679122,0.00014979782337060723,0.00016234371767013864,5.614646580400319e-05,0.00011405320900099084,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
5.0600000000000005,0.5003508176602516,9.999837781713293,9.999943896887023,99.99988603477944,0.0001496828402521429,0.00016221828668497675,5.6103112996882936e-05,0.00011396522078593264,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
5.07,0.5003509325610558,9.999837907039872,9.999943940206352,99.99988612270344,0.00014956793944791294,0.000162092960105238,5.6059793668283885e-05,0.00011387729677995861,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
5.08,0.5003510473795263,9.999838032262266,9.99994398349219,99.9998862105631,0.000149453120977412,0.00016196773771115158,5.601650782967199e-05,0.00011378943711764903,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
5.09,0.5003511621156442,9.999838157380692,9.99994402674453,99.99988629835829,0.00014933838485950993,0.0001618426192853244,5.5973255491107574e-05,0.00011370164192806962,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
5.1000000000000005,0.5003512767693913,9.999838282395364,9.999944069963359,99.99988638608889,0.0001492237311124424,0.00016171760461271118,5.593003666128381e-05,0.0001136139113349052,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
5.11,0.5003513913407499,9.999838407306497,9.999944113148672,99.99988647375477,0.00014910915975380258,0.00016159269348058473,5.5886851347564325e-05,0.00011352624545659072,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
5.12,0.5003515058297032,9.999838532114298,9.999944156300463,99.99988656135582,0.00014899467080053302,0.0001614678856785064,5.584369955601987e-05,0.00011343864440643935,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
5.13,0.5003516202362348,9.999838656818978,9.999944199418728,99.99988664889193,0.00014888026426891838,0.0001613431809982969,5.580058129146429e-05,0.000113351108292768,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
5.14,0.5003517345603291,9.999838781420742,9.999944242503462,99.99988673636301,0.00014876594017457852,0.00016121857923400717,5.575749655748956e-05,0.00011326363721902008,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
5.15,0.5003518488019713,9.999838905919795,9.999944285554664,99.99988682376895,0.00014865169853246218,0.0001610940801818895,5.571444535650003e-05,0.00011317623128388568,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
5.16,0.5003519629611469,9.999839030316336,9.99994432857233,99.99988691110966,0.00014853753935684122,0.00016096968364036904,5.567142768974592e-05,0.00011308889058141925,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
5.17,0.5003520770378425,9.999839154610566,9.999944371556461,99.99988699838504,0.00014842346266130528,0.0001608453894100153,5.5628443557355996e-05,0.0001130016152011547,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
5.18,0.500352191032045,9.999839278802682,9.99994441450706,99.999887085595,0.00014830946845875698,0.0001607211972935141,5.558549295836951e-05,0.00011291440522821804,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
5.19,0.5003523049437423,9.99983940289288,9.999944457424128,99.99988717273949,0.00014819555676140749,0.00016059710709563955,5.554257589076739e-05,0.00011282726074343765,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
5.2,0.5003524187729229,9.999839526881352,9.999944500307667,99.99988725981841,0.00014808172758077272,0.00016047311862322643,5.549969235150272e-05,0.00011274018182345214,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
5.21,0.500352532519576,9.99983965076829,9.999944543157682,99.99988734683168,0.00014796798092766967,0.00016034923168514276,5.5456842336530454e-05,0.0001126531685408159,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
5.22,0.5003526461836915,9.999839774553884,9.999944585974177,99.99988743377926,0.00014785431681221356,0.00016022544609226258,5.541402584083648e-05,0.00011256622096410238,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
5.23,0.5003527597652598,9.999839898238319,9.99994462875716,99.99988752066108,0.00014774073524381501,0.00016010176165743897,5.537124285846598e-05,0.00011247933915800508,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
5.24,0.5003528732642725,9.99984002182178,9.999944671506634,99.99988760747705,0.00014762723623117785,0.00015997817819547744,5.532849338255116e-05,0.00011239252318343645,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
5.25,0.5003529866807214,9.999840145304454,9.999944714222611,99.99988769422714,0.00014751381978229722,0.00015985469552310926,5.5285777405338234e-05,0.0001123057730976245,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
5.26,0.5003531000145992,9.999840268686517,9.999944756905098,99.99988778091128,0.00014740048590445798,0.00015973131345896544,5.5243094918213845e-05,0.00011221908895420743,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
5.2700000000000005,0.5003532132658994,9.999840391968153,9.999944799554104,99.99988786752944,0.00014728723460423362,0.00015960803182355065,5.5200445911730825e-05,0.00011213247080332614,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
5.28,0.5003533264346162,9.999840515149538,9.99994484216964,99.99988795408154,0.00014717406588748532,0.00015948485043921755,5.515783037563335e-05,0.00011204591869171466,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
5.29,0.5003534395207443,9.999840638230847,9.999944884751717,99.99988804056757,0.00014706097975936155,0.00015936176913014123,5.511524829888148e-05,0.0001119594326627887,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
5.3,0.5003535525242794,9.999840761212255,9.999944927300346,99.99988812698747,0.00014694797622429774,0.00015923878772229405,5.50726996696751e-05,0.00011187301275673212,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
5.3100000000000005,0.5003536654452176,9.999840884093933,9.999944969815541,99.99988821334122,0.00014683505528601646,0.0001591159060434206,5.503018447547731e-05,0.0001117866590105816,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
5.32,0.5003537782835561,9.999841006876053,9.999945012297314,99.99988829962878,0.00014672221694752782,0.00015899312392301314,5.4987702703037266e-05,0.00011170037145830939,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
5.33,0.5003538910392925,9.999841129558785,9.999945054745679,99.99988838585011,0.0001466094612111301,0.0001588704411922869,5.494525433841234e-05,0.00011161415013090419,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
5.34,0.5003540037124252,9.999841252142293,9.99994509716065,99.99988847200518,0.00014649678807841072,0.00015874785768415595,5.4902839366989946e-05,0.00011152799505645029,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
5.3500000000000005,0.5003541163029533,9.999841374626744,9.999945139542243,99.99988855809397,0.00014638419755024745,0.00015862537323320928,5.486045777350865e-05,0.0001114419062602049,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
5.36,0.5003542288108768,9.999841497012302,9.999945181890475,99.99988864411647,0.0001462716896268099,0.00015850298767568704,5.481810954207884e-05,0.00011135588376467377,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
5.37,0.500354341236196,9.999841619299128,9.99994522420536,99.99988873007264,0.00014615926430756112,0.00015838070084945707,5.477579465620291e-05,0.0001112699275896851,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
5.38,0.5003544535789124,9.999841741487383,9.999945266486918,99.99988881596248,0.00014604692159125957,0.00015825851259399163,5.4733513098794876e-05,0.00011118403775246177,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
5.39,0.5003545658390277,9.999841863577227,9.999945308735164,99.99988890178597,0.00014593466147596134,0.00015813642275034457,5.469126485219958e-05,0.000111098214267692,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
5.4,0.5003546780165447,9.999841985568816,9.999945350950117,99.99988898754309,0.00014582248395902242,0.00015801443116112847,5.464904989821135e-05,0.0001110124571475983,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
5.41,0.5003547901114666,9.999842107462307,9.999945393131798,99.99988907323383,0.0001457103890371013,0.00015789253767049227,5.460686821809224e-05,0.00011092676640200504,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
5.42,0.5003549021237975,9.999842229257853,9.999945435280223,99.9998891588582,0.00014559837670616166,0.00015777074212409905,5.456471979258982e-05,0.00011084114203840426,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
5.43,0.5003550140535422,9.999842350955609,9.999945477395414,99.99988924441617,0.0001454864469614755,0.00015764904436910395,5.4522604601954436e-05,0.00011075558406202015,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
5.44,0.5003551259007061,9.999842472555724,9.99994551947739,99.99988932990776,0.00014537459979762602,0.00015752744425413267,5.4480522625956164e-05,0.00011067009247587195,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
5.45,0.5003552376652952,9.999842594058348,9.999945561526172,99.99988941533296,0.0001452628352085111,0.00015740594162925978,5.443847384390123e-05,0.00011058466728083554,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
5.46,0.5003553493473164,9.999842715463632,9.99994560354178,99.99988950069176,0.00014515115318734675,0.0001572845363459877,5.439645823464806e-05,0.00011049930847570337,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
5.47,0.5003554609467771,9.999842836771721,9.999945645524239,99.99988958598418,0.0001450395537266706,0.0001571632282572255,5.435447577662292e-05,0.00011041401605724331,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
5.48,0.5003555724636854,9.99984295798276,9.999945687473568,99.99988967121021,0.00014492803681834577,0.00015704201721726836,5.431252644783511e-05,0.00011032879002025588,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
5.49,0.5003556838980502,9.999843079096896,9.99994572938979,99.99988975636988,0.00014481660245356471,0.00015692090308177707,5.427061022589187e-05,0.00011024363035763039,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
5.5,0.5003557952498809,9.99984320011427,9.999945771272928,99.99988984146317,0.00014470525062285335,0.00015679988570775768,5.422872708801278e-05,0.00011015853706039949,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
5.51,0.5003559065191877,9.999843321035025,9.999945813123006,99.99988992649011,0.00014459398131607518,0.00015667896495354157,5.418687701104386e-05,0.0001100735101177927,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
5.5200000000000005,0.5003560177059814,9.9998434418593,9.999945854940044,99.99989001145072,0.00014448279452243553,0.0001565581406787657,5.414505997147129e-05,0.00010998854951728857,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
5.53,0.5003561288102734,9.999843562587234,9.999945896724071,99.99989009634498,0.00014437169023048604,0.0001564374127443531,5.410327594543478e-05,0.00010990365524466569,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
5.54,0.5003562398320757,9.999843683218966,9.999945938475108,99.99989018117294,0.00014426066842812918,0.00015631678101249351,5.4061524908740595e-05,0.00010981882728405231,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
5.55,0.5003563507714012,9.999843803754631,9.99994598019318,99.99989026593461,0.0001441497291026228,0.0001561962453466245,5.4019806836874167e-05,0.00010973406561797506,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
5.5600000000000005,0.5003564616282632,9.999843924194366,9.999946021878312,99.99989035063,0.00014403887224058497,0.00015607580561141242,5.397812170501247e-05,0.0001096493702274063,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
5.57,0.5003565724026757,9.999844044538305,9.99994606353053,99.99989043525913,0.00014392809782799864,0.0001559554616727341,5.393646948803605e-05,0.00010956474109181051,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
5.58,0.5003566830946535,9.99984416478658,9.999946105149856,99.99989051982203,0.00014381740585021674,0.00015583521339765835,5.389485016054064e-05,0.0001094801781891894,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
5.59,0.5003567937042118,9.999844284939323,9.99994614673632,99.99989060431872,0.00014370679629196697,0.00015571506065442786,5.385326369684863e-05,0.00010939568149612606,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
5.6000000000000005,0.5003569042313665,9.999844404996665,9.999946188289947,99.99989068874923,0.00014359626913735703,0.00015559500331244138,5.3811710071020066e-05,0.00010931125098782807,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
5.61,0.5003570146761339,9.999844524958736,9.99994622981076,99.99989077311358,0.00014348582436987965,0.000155475041242236,5.377018925686345e-05,0.0001092268866381695,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
5.62,0.5003571250385314,9.999844644825663,9.99994627129879,99.9998908574118,0.00014337546197241784,0.00015535517431546983,5.3728701227946224e-05,0.00010914258841973192,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
5.63,0.5003572353185766,9.999844764597572,9.99994631275406,99.99989094164391,0.00014326518192725012,0.00015523540240490477,5.368724595760495e-05,0.00010905835630384443,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
5.64,0.5003573455162877,9.999844884274593,9.999946354176599,99.99989102580996,0.00014315498421605595,0.00015511572538438946,5.364582341895526e-05,0.00010897419026062274,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
5.65,0.5003574556316839,9.999845003856848,9.999946395566432,99.99989110990995,0.000143044868819921,0.00015499614312884262,5.360443358490146e-05,0.00010889009025900724,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
5.66,0.5003575656647845,9.999845123344462,9.999946436923588,99.99989119394394,0.00014293483571934263,0.0001548766555142365,5.356307642814595e-05,0.00010880605626680018,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
5.67,0.5003576756156096,9.999845242737559,9.999946478248095,99.99989127791196,0.00014282488489423541,0.00015475726241758058,5.352175192119833e-05,0.00010872208825070196,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
5.68,0.50035778548418,9.99984536203626,9.99994651953998,99.99989136181404,0.00014271501632393655,0.0001546379637169054,5.348046003638425e-05,0.00010863818617634646,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
5.69,0.5003578952705167,9.999845481240685,9.999946560799271,99.9998914456502,0.00014260522998721156,0.0001545187592912468,5.343920074585405e-05,0.00010855435000833557,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
5.7,0.5003580049746417,9.999845600350955,9.999946602025997,99.99989152942051,0.00014249552586225985,0.00015439964902063018,5.3397974021591156e-05,0.00010847057971027281,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
5.71,0.5003581145965772,9.99984571936719,9.999946643220182,99.99989161312497,0.00014238590392672026,0.0001542806327860551,5.335677983542017e-05,0.00010838687524479616,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
5.72,0.5003582241363462,9.999845838289508,9.99994668438186,99.99989169676364,0.00014227636415767685,0.00015416171046947998,5.331561815901484e-05,0.00010830323657361006,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
5.73,0.5003583335939722,9.999845957118023,9.999946725511053,99.99989178033655,0.00014216690653166448,0.00015404288195380706,5.327448896390569e-05,0.00010821966365751656,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
5.74,0.5003584429694792,9.999846075852854,9.999946766607795,99.99989186384376,0.0001420575310246746,0.00015392414712286768,5.323339222148754e-05,0.00010813615645644578,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
5.75,0.5003585522628917,9.999846194494117,9.999946807672114,99.99989194728528,0.00014194823761216096,0.00015380550586140753,5.319232790302669e-05,0.00010805271492948553,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
5.76,0.5003586614742348,9.999846313041923,9.999946848704036,99.99989203066117,0.00014183902626904528,0.00015368695805507228,5.3151295979668054e-05,0.0001079693390349102,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
5.7700000000000005,0.5003587706035342,9.999846431496387,9.999946889703594,99.99989211397148,0.0001417298969697231,0.00015356850359039343,5.311029642244189e-05,0.00010788602873020892,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
5.78,0.5003588796508158,9.999846549857622,9.999946930670815,99.99989219721624,0.00014162084968806954,0.00015345014235477417,5.3069329202270515e-05,0.00010780278397211304,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
5.79,0.5003589886161065,9.999846668125741,9.999946971605727,99.9998922803955,0.00014151188439744502,0.00015333187423647562,5.302839428997472e-05,0.00010771960471662285,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
5.8,0.5003590974994333,9.999846786300854,9.999947012508361,99.9998923635093,0.00014140300107070113,0.0001532136991246032,5.298749165628002e-05,0.00010763649091903363,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
5.8100000000000005,0.5003592063008239,9.99984690438307,9.999947053378746,99.9998924465577,0.00014129419968018635,0.00015309561690909316,5.2946621271822695e-05,0.00010755344253396107,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
5.82,0.5003593150203063,9.999847022372498,9.99994709421691,99.99989252954072,0.0001411854801977518,0.00015297762748069937,5.2905783107155723e-05,0.00010747045951536598,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
5.83,0.5003594236579093,9.999847140269248,9.999947135022884,99.99989261245841,0.0001410768425947572,0.0001528597307309803,5.286497713275445e-05,0.00010738754181657839,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
5.84,0.500359532213662,9.999847258073427,9.999947175796699,99.99989269531083,0.0001409682868420764,0.000152741926552286,5.282420331902213e-05,0.00010730468939032097,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
5.8500000000000005,0.500359640687594,9.99984737578514,9.99994721653838,99.99989277809803,0.00014085981291010334,0.00015262421483774568,5.2783461636295284e-05,0.00010722190218873199,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
5.86,0.5003597490797353,9.999847493404497,9.999947257247962,99.99989286082005,0.00014075142076875783,0.00015250659548125492,5.274275205484893e-05,0.0001071391801633875,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
5.87,0.5003598573901166,9.999847610931601,9.999947297925472,99.99989294347695,0.00014064311038749114,0.00015238906837746358,5.270207454490158e-05,0.00010705652326532297,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
5.88,0.5003599656187687,9.999847728366557,9.999947338570939,99.99989302606878,0.00014053488173529195,0.00015227163342176352,5.266142907662016e-05,0.00010697393144505446,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
5.89,0.5003600737657233,9.99984784570947,9.999947379184395,99.99989310859557,0.0001404267347806919,0.00015215429051027672,5.2620815620124697e-05,0.0001068914046525991,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
5.9,0.5003601818310123,9.99984796296044,9.999947419765869,99.99989319105738,0.0001403186694917714,0.00015203703953984345,5.2580234145492954e-05,0.00010680894283749509,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
5.91,0.5003602898146678,9.999848080119571,9.999947460315392,99.99989327345428,0.00014021068583616543,0.00015191988040801074,5.253968462276483e-05,0.00010672654594882117,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
5.92,0.5003603977167229,9.999848197186967,9.999947500832992,99.99989335578628,0.000140102783781069,0.00015180281301302085,5.249916702194667e-05,0.0001066442139352155,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
5.93,0.5003605055372108,9.999848314162726,9.9999475413187,99.99989343805348,0.000139994963293243,0.00015168583725380002,5.24586813130154e-05,0.00010656194674489414,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
5.94,0.500360613276165,9.99984843104695,9.999947581772547,99.9998935202559,0.00013988722433901972,0.00015156895302994742,5.241822746592258e-05,0.00010647974432566894,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
5.95,0.5003607209336197,9.999848547839738,9.999947622194563,99.9998936023936,0.00013977956688430854,0.00015145216024172419,5.237780545059829e-05,0.00010639760662496497,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
5.96,0.5003608285096094,9.99984866454119,9.999947662584777,99.99989368446663,0.00013967199089460152,0.00015133545879004266,5.233741523695485e-05,0.00010631553358983746,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
5.97,0.500360936004169,9.999848781151403,9.999947702943219,99.99989376647505,0.0001395644963349789,0.0001512188485764558,5.229705679489052e-05,0.00010623352516698832,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
5.98,0.5003610434173339,9.999848897670477,9.999947743269919,99.99989384841892,0.00013945708317011473,0.00015110232950314666,5.225673009429297e-05,0.00010615158130278211,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
5.99,0.5003611507491398,9.999849014098507,9.999947783564908,99.99989393029828,0.00013934975136428235,0.00015098590147291822,5.221643510504271e-05,0.00010606970194326171,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
6.0,0.5003612579996227,9.99984913043559,9.999947823828215,99.99989401211319,0.0001392425008813598,0.00015086956438918318,5.217617179701635e-05,0.00010598788703416343,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
6.01,0.5003613651688192,9.999849246681825,9.999947864059871,99.9998940938637,0.00013913533168483542,0.00015075331815595403,5.213594014008977e-05,0.00010590613652093175,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
6.0200000000000005,0.5003614722567663,9.999849362837303,9.999947904259907,99.99989417554987,0.0001390282437378131,0.00015063716267783316,5.2095740104141216e-05,0.00010582445034873359,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
6.03,0.5003615792635011,9.99984947890212,9.999947944428351,99.99989425717176,0.00013892123700301787,0.00015052109786000334,5.2055571659054216e-05,0.00010574282846247228,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
6.04,0.5003616861890613,9.999849594876373,9.999947984565235,99.99989433872942,0.00013881431144280106,0.00015040512360821797,5.201543477472045e-05,0.00010566127080680106,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
6.05,0.5003617930334849,9.999849710760152,9.999948024670589,99.9998944202229,0.00013870746701914575,0.00015028923982879195,5.197532942104246e-05,0.00010557977732613617,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
6.0600000000000005,0.5003618997968104,9.999849826553552,9.999948064744443,99.99989450165226,0.00013860070369367197,0.0001501734464285923,5.193525556793638e-05,0.00010549834796466964,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
6.07,0.5003620064790765,9.999849942256665,9.999948104786824,99.99989458301756,0.0001384940214276421,0.0001500577433150292,5.189521318533441e-05,0.00010541698266638169,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
6.08,0.5003621130803222,9.999850057869583,9.999948144797767,99.99989466431886,0.00013838742018196587,0.00014994213039604687,5.1855202243187316e-05,0.00010533568137505269,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
6.09,0.5003622196005869,9.9998501733924,9.999948184777299,99.9998947455562,0.00013828089991720573,0.00014982660758011498,5.181522271146681e-05,0.00010525444403427488,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
6.1000000000000005,0.5003623260399105,9.999850288825204,9.99994822472545,99.99989482672966,0.00013817446059358188,0.00014971117477621983,5.1775274560167805e-05,0.00010517327058746368,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
6.11,0.5003624323983331,9.999850404168086,9.999948264642251,99.99989490783926,0.00013806810217097744,0.00014959583189385597,5.173535775931062e-05,0.0001050921609778687,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
6.12,0.5003625386758952,9.999850519421138,9.99994830452773,99.99989498888509,0.00013796182460894344,0.00014948057884301767,5.16954722789431e-05,0.00010501111514858444,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
6.13,0.5003626448726375,9.999850634584446,9.99994834438192,99.9998950698672,0.00013785562786670393,0.0001493654155341908,5.1655618089142625e-05,0.00010493013304256053,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
