Time,x,y,z,epsilon,delta,a1,a2,a3,a4,a5,b1,b2,b3,k1,k2,k3,Compartment
1.6,1.77277854795032,0.9604627792740731,0.15238650606366508,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
1.61,1.7714779654585469,0.9602231263373824,0.15240040744420355,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
1.62,1.7701787894412677,0.9599835636600104,0.15241429694587855,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
1.63,1.768881018500915,0.9597440911979559,0.15242817458150365,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
1.64,1.7675846512413058,0.9595047089072051,0.1524420403638799,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
1.65,1.7662896862676405,0.959265416743731,0.1524558943057956,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
1.66,1.7649961221865014,0.9590262146634938,0.15246973642002637,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
1.67,1.763703957605851,0.9587871026224406,0.15248356671933536,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
1.68,1.76241319113503,0.9585480805765058,0.152497385216473,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
1.69,1.7611238213847555,0.9583091484816105,0.15251119192417717,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
1.7,1.75983584696712,0.9580703062936636,0.15252498685517324,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
1.71,1.7585492664955893,0.9578315539685607,0.15253877002217398,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
1.72,1.7572640785850009,0.9575928914621845,0.15255254143787955,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
1.73,1.755980281851562,0.9573543187304054,0.15256630111497776,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
1.74,1.7546978749128486,0.9571158357290808,0.15258004906614378,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
1.75,1.7534168563878028,0.9568774424140551,0.15259378530404033,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
1.76,1.7521372248967326,0.9566391387411606,0.15260750984131763,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
1.77,1.7508589790613078,0.9564009246662163,0.15262122269061346,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
1.78,1.7495821175045614,0.9561628001450289,0.15263492386455316,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
1.79,1.7483066388508857,0.9559247651333925,0.15264861337574967,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
1.8,1.7470325417260306,0.9556868195870882,0.15266229123680347,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
1.81,1.745759824757104,0.9554489634618852,0.1526759574603026,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
1.82,1.7444884865725676,0.9552111967135395,0.15268961205882284,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
1.83,1.7432185258022368,0.954973519297795,0.1527032550449275,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
1.84,1.741949941077279,0.9547359311703826,0.1527168864311676,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
1.85,1.7406827310302104,0.9544984322870212,0.15273050623008175,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
1.86,1.7394168942948964,0.9542610226034173,0.15274411445419633,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
1.87,1.738152429506549,0.9540237020752645,0.15275771111602532,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
1.88,1.736889335301724,0.9537864706582444,0.1527712962280705,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
1.89,1.735627610318322,0.953549328308026,0.15278486980282133,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
1.9,1.734367253195584,0.9533122749802659,0.152798431852755,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
1.91,1.733108262574091,0.9530753106306087,0.15281198239033644,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
1.92,1.7318506370957623,0.9528384352146863,0.15282552142801845,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
1.93,1.7305943754038542,0.9526016486881185,0.15283904897824147,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
1.94,1.7293394761429572,0.9523649510065129,0.15285256505343386,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
1.95,1.7280859379589955,0.9521283421254649,0.1528660696660118,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
1.96,1.726833759499224,0.9518918220005574,0.1528795628283792,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
1.97,1.7255829394122284,0.9516553905873616,0.15289304455292785,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
1.98,1.7243334763479217,0.9514190478414359,0.1529065148520375,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
1.99,1.7230853689575443,0.951182793718327,0.15291997373807567,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
2.0,1.7218386158936605,0.9509466281735698,0.15293342122339787,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
2.01,1.720593215810158,0.9507105511626863,0.15294685732034738,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
2.02,1.7193491673622465,0.950474562641187,0.15296028204125556,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
2.03,1.7181064692064547,0.9502386625645705,0.1529736953984416,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
2.04,1.7168651200006297,0.9500028508883226,0.15298709740421274,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
2.05,1.715625118403935,0.9497671275679181,0.1530004880708641,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
2.06,1.7143864630768493,0.9495314925588194,0.1530138674106788,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
2.07,1.7131491526811637,0.9492959458164768,0.15302723543592806,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
2.08,1.711913185879981,0.9490604872963289,0.153040592158871,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
2.09,1.7106785613377142,0.9488251169538022,0.1530539375917548,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
2.1,1.709445277720083,0.9485898347443119,0.1530672717468148,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
2.11,1.7082133336941154,0.9483546406232606,0.15308059463627424,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
2.12,1.7069827279281422,0.9481195345460397,0.15309390627234454,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
2.13,1.705753459091799,0.9478845164680285,0.15310720666722513,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
2.14,1.7045255258560215,0.9476495863445945,0.15312049583310372,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
2.15,1.7032989268930454,0.9474147441310939,0.15313377378215595,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
2.16,1.7020736608764044,0.9471799897828707,0.1531470405265457,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
2.17,1.7008497264809292,0.9469453232552574,0.15316029607842505,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
2.18,1.6996271223827444,0.9467107445035747,0.15317354044993411,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
2.19,1.6984058472592676,0.946476253483132,0.1531867736532013,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
2.2,1.6971858997892082,0.9462418501492268,0.15319999570034323,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
2.21,1.695967278652565,0.9460075344571451,0.15321320660346469,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
2.22,1.6947499825306243,0.9457733063621614,0.15322640637465867,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
2.23,1.6935340101059597,0.9455391658195386,0.15323959502600656,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
2.24,1.6923193600624287,0.945305112784528,0.15325277256957784,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
2.25,1.691106031085172,0.9450711472123696,0.15326593901743035,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
2.26,1.6898940218606116,0.9448372690582918,0.15327909438161022,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
2.27,1.6886833310764486,0.9446034782775116,0.1532922386741519,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
2.28,1.6874739574216628,0.9443697748252347,0.15330537190707816,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
2.29,1.6862658995865099,0.9441361586566551,0.15331849409240006,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
2.3,1.68505915626252,0.9439026297269559,0.1533316052421171,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
2.31,1.6838537261424962,0.9436691879913084,0.15334470536821718,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
2.32,1.682649607920513,0.9434358334048729,0.15335779448267642,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
2.33,1.6814468002919145,0.9432025659227984,0.15337087259745952,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
2.34,1.6802453019533126,0.9429693855002225,0.1533839397245195,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
2.35,1.679045111602585,0.9427362920922713,0.1533969958757978,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
2.36,1.6778462279388748,0.9425032856540605,0.15341004106322442,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
2.37,1.676648649662587,0.9422703661406937,0.1534230752987177,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
2.38,1.6754523754753885,0.942037533507264,0.1534360985941846,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
2.39,1.6742574040802052,0.941804787708853,0.15344911096152042,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
2.4,1.6730637341812213,0.9415721287005313,0.15346211241260907,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
2.41,1.671871364483877,0.9413395564373583,0.15347510295932293,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
2.42,1.6706802936948668,0.9411070708743828,0.153488082613523,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
2.43,1.6694905205221382,0.9408746719666418,0.1535010513870588,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
2.44,1.6683020436748899,0.9406423596691618,0.15351400929176837,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
2.45,1.66711486186357,0.9404101339369583,0.15352695633947835,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
2.46,1.665928973799874,0.9401779947250356,0.15353989254200412,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
2.47,1.6647443781967444,0.9399459419883873,0.1535528179111495,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
2.48,1.6635610737683673,0.9397139756819959,0.15356573245870708,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
2.49,1.662379059230172,0.9394820957608331,0.15357863619645795,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
2.5,1.6611983332988287,0.9392503021798598,0.15359152913617205,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
2.51,1.6600188946922474,0.939018594894026,0.15360441128960786,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
2.52,1.6588407421295752,0.9387869738582706,0.15361728266851263,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
2.53,1.657663874331196,0.9385554390275223,0.15363014328462224,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
2.54,1.6564882900187277,0.9383239903566984,0.15364299314966143,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
2.55,1.6553139879252725,0.9380926278011361,0.15365583227525018,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
2.56,1.654140966823417,0.9378613513177653,0.1536686606726488,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
2.57,1.6529692254467412,0.9376301608618183,0.15368147835347298,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
2.58,1.6517987625241857,0.9373990563882706,0.1536942853293806,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
2.59,1.6506295767859551,0.9371680378520889,0.15370708161201782,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
2.6,1.6494616669635178,0.9369371052082305,0.15371986721301953,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
2.61,1.6482950317896037,0.9367062584116438,0.15373264214400892,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
2.62,1.6471296699982036,0.9364754974172688,0.15374540641659779,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
2.63,1.6459655803245667,0.9362448221800358,0.15375816004238632,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
2.64,1.6448027615052003,0.936014232654867,0.15377090303296329,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
2.65,1.6436412122778676,0.9357837287966756,0.15378363539990603,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
2.66,1.6424809313815865,0.9355533105603657,0.15379635715478035,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
2.67,1.6413219175566278,0.935322977900833,0.15380906830914065,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
2.68,1.6401641695445157,0.9350927307729643,0.15382176887452986,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
2.69,1.639007686088023,0.934862569131638,0.1538344588624796,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
2.7,1.6378524659311728,0.9346324929317233,0.15384713828450994,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
2.71,1.6366985078192353,0.9344025021280818,0.15385980715212969,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
2.72,1.635545810498727,0.9341725966755654,0.1538724654768362,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
2.73,1.6343943727174095,0.9339427765290182,0.1538851132701155,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
2.74,1.6332441932242872,0.9337130416432758,0.15389775054344224,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
2.75,1.632095270769607,0.9334833919731648,0.15391037730827978,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
2.76,1.630947604104856,0.933253827473504,0.15392299357608002,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
2.77,1.6298011919827606,0.9330243480991035,0.15393559935828377,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
2.78,1.628656033157285,0.9327949538047652,0.15394819466632034,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
2.79,1.627512126383629,0.9325656445452826,0.15396077951160786,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
2.8,1.626369470418228,0.9323364202754407,0.15397335390555317,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
2.81,1.6252280640187506,0.9321072809500168,0.15398591785955185,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
2.82,1.6240879059440974,0.9318782265237796,0.15399847138498818,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
2.83,1.6229489949543991,0.9316492569514896,0.1540110144932353,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
2.84,1.6218113298110166,0.9314203721878994,0.15402354719565506,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
2.85,1.6206749092765378,0.9311915721877533,0.1540360695035981,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
2.86,1.6195397321147764,0.9309628569057876,0.154048581428404,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
2.87,1.6184057970907728,0.9307342262967309,0.15406108298140092,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
2.88,1.6172731029707892,0.9305056803153031,0.15407357417390605,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
2.89,1.6161416485223101,0.9302772189162166,0.15408605501722536,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
2.9,1.6150114325140417,0.930048842054176,0.15409852552265366,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
2.91,1.613882453715908,0.9298205496838778,0.1541109857014747,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
2.92,1.6127547108990516,0.9295923417600108,0.154123435564961,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
2.93,1.611628202835832,0.9293642182372555,0.1541358751243741,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
2.94,1.6105029282998222,0.9291361790702853,0.15414830439096433,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
2.95,1.60937888606581,0.9289082242137655,0.15416072337597106,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
2.96,1.6082560749097947,0.9286803536223536,0.15417313209062253,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
2.97,1.6071344936089866,0.9284525672506997,0.15418553054613598,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
2.98,1.6060141409418054,0.928224865053446,0.15419791875371752,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
2.99,1.6048950156878778,0.9279972469852275,0.15421029672456235,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
3.0,1.603777116628038,0.927769713000671,0.1542226644698546,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
3.01,1.6026604425443243,0.9275422630543965,0.15423502200076739,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
3.02,1.6015449922199796,0.9273148971010158,0.1542473693284629,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
3.03,1.600430764439448,0.9270876150951337,0.1542597064640923,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
3.04,1.5993177579883748,0.9268604169913475,0.1542720334187958,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
3.05,1.5982059716536048,0.9266333027442469,0.15428435020370274,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
3.06,1.5970954042231804,0.9264062723084147,0.15429665682993143,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
3.07,1.5959860544863407,0.9261793256384256,0.1543089533085893,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
3.08,1.5948779212335191,0.925952462688848,0.1543212396507729,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
3.09,1.5937710032563444,0.9257256834142423,0.15433351586756786,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
3.1,1.5926652993476358,0.925498987769162,0.15434578197004895,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
3.11,1.5915608083014041,0.9252723757081532,0.15435803796928002,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
3.12,1.5904575289128495,0.9250458471857554,0.15437028387631416,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
3.13,1.5893554599783601,0.9248194021565003,0.15438251970219358,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
3.14,1.5882546002955105,0.9245930405749129,0.15439474545794957,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
3.15,1.5871549486630605,0.9243667623955112,0.15440696115460278,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
3.16,1.5860565038809533,0.9241405675728059,0.1544191668031629,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
3.17,1.5849592647503152,0.9239144560613014,0.15443136241462896,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
3.18,1.5838632300734523,0.9236884278154941,0.1544435479999891,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
3.19,1.5827683986538508,0.9234624827898746,0.1544557235702208,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
3.2,1.5816747692961746,0.9232366209389261,0.15446788913629073,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
