data_set_T,data_set_H,data_set_ITRP,data_set_M,data_set_N,data_set_V,data_set_VEX
6610.0,0.52561182,-1.9179518,0.066229023,0.34808639,-63.078838,-0.85288924
6620.0,0.52819365,-1.9155991,0.065684654,0.34696114,-63.150494,-0.70280957
6630.0,0.53076559,-1.9132308,0.065146267,0.34584069,-63.221878,-0.55248022
6640.0,0.53332692,-1.9108479,0.064613931,0.34472537,-63.292976,-0.40195453
6650.0,0.53587681,-1.9084516,0.064087711,0.34361544,-63.36377,-0.25128606
6660.0,0.53841442,-1.9060429,0.063567683,0.34251127,-63.434235,-0.10052831
6670.0,0.54093903,-1.9036227,0.063053899,0.34141305,-63.50436,0.050265152
6680.0,0.54344982,-1.9011924,0.06254641,0.34032112,-63.574123,0.20104076
6690.0,0.54594618,-1.8987529,0.062045265,0.33923572,-63.643509,0.35174495
6700.0,0.54842734,-1.8963053,0.061550502,0.33815715,-63.712502,0.50232416
6710.0,0.55089259,-1.8938508,0.061062161,0.3370856,-63.781086,0.65272492
6720.0,0.55334121,-1.8913904,0.060580272,0.33602139,-63.849243,0.8028937
6730.0,0.55577266,-1.8889254,0.060104866,0.33496475,-63.916958,0.95277727
6740.0,0.55818617,-1.8864567,0.059635967,0.33391592,-63.984215,1.1023223
6750.0,0.56058121,-1.8839856,0.059173595,0.3328751,-64.050995,1.2514757
6760.0,0.56295711,-1.8815132,0.058717765,0.33184254,-64.117294,1.4001845
6770.0,0.56531334,-1.8790407,0.058268495,0.3308185,-64.183083,1.5483958
6780.0,0.56764925,-1.8765692,0.057825796,0.32980314,-64.24836,1.6960568
6790.0,0.56996429,-1.8740997,0.057389677,0.32879671,-64.313103,1.8431154
6800.0,0.57225788,-1.8716335,0.056960136,0.32779941,-64.377304,1.9895191
6810.0,0.57452959,-1.8691719,0.056537181,0.32681146,-64.440941,2.135216
6820.0,0.57677883,-1.8667157,0.056120817,0.32583305,-64.504013,2.280154
6830.0,0.57900506,-1.8642663,0.055711035,0.32486436,-64.56649,2.4242821
6840.0,0.58120787,-1.8618246,0.055307835,0.32390562,-64.628372,2.567549
6850.0,0.58338672,-1.8593919,0.054911207,0.32295701,-64.689636,2.7099035
6860.0,0.58554119,-1.8569695,0.054521155,0.32201868,-64.750275,2.851295
6870.0,0.5876708,-1.8545581,0.054137658,0.32109085,-64.81028,2.9916737
6880.0,0.58977509,-1.8521591,0.053760711,0.32017368,-64.869629,3.1309893
6890.0,0.59185368,-1.8497738,0.053390305,0.31926736,-64.928314,3.2691927
6900.0,0.5939061,-1.8474028,0.053026427,0.31837207,-64.986328,3.4062343
6910.0,0.59593201,-1.8450475,0.052669059,0.31748796,-65.043648,3.5420659
6920.0,0.59793091,-1.8427089,0.052318193,0.31661519,-65.100273,3.6766388
6930.0,0.59990251,-1.8403883,0.051973805,0.31575397,-65.156181,3.8099055
6940.0,0.6018464,-1.8380864,0.051635887,0.31490439,-65.211365,3.9418187
6950.0,0.60376227,-1.8358045,0.051304419,0.31406668,-65.265816,4.0723314
6960.0,0.60564965,-1.8335435,0.050979383,0.31324098,-65.319519,4.2013969
6970.0,0.6075083,-1.8313047,0.050660763,0.3124274,-65.372459,4.32897
6980.0,0.60933787,-1.8290888,0.050348543,0.31162614,-65.424629,4.4550052
6990.0,0.61113805,-1.826897,0.050042696,0.3108373,-65.476021,4.5794568
7000.0,0.61290842,-1.8247302,0.049743213,0.31006107,-65.526619,4.702282
7010.0,0.61464882,-1.8225894,0.04945007,0.30929759,-65.576416,4.8234363
7020.0,0.61635888,-1.8204756,0.049163245,0.30854699,-65.625397,4.9428768
7030.0,0.6180383,-1.8183897,0.048882727,0.30780941,-65.673546,5.0605612
7040.0,0.61968678,-1.8163326,0.048608489,0.30708501,-65.720863,5.1764479
7050.0,0.62130415,-1.8143053,0.048340514,0.30637389,-65.767342,5.2904949
7060.0,0.62289,-1.8123087,0.048078787,0.30567619,-65.81295,5.4026623
7070.0,0.62444419,-1.8103436,0.04782328,0.30499205,-65.857697,5.5129104
7080.0,0.62596643,-1.8084111,0.047573984,0.30432162,-65.901566,5.6211996
7090.0,0.62745649,-1.8065118,0.047330875,0.30366498,-65.94455,5.7274919
7100.0,0.62891412,-1.8046466,0.047093932,0.30302233,-65.986633,5.831749
7110.0,0.63033909,-1.8028163,0.046863142,0.3023937,-66.027809,5.9339342
7120.0,0.63173115,-1.8010218,0.046638481,0.30177924,-66.068069,6.0340109
7130.0,0.63309014,-1.7992638,0.046419937,0.30117911,-66.107407,6.1319442
7140.0,0.63441581,-1.797543,0.046207491,0.30059341,-66.145798,6.2276983
7150.0,0.63570797,-1.7958604,0.046001121,0.30002221,-66.18325,6.3212399
7160.0,0.63696647,-1.7942164,0.045800816,0.29946566,-66.219749,6.4125357
7170.0,0.63819104,-1.792612,0.045606557,0.29892388,-66.255287,6.5015535
7180.0,0.63938153,-1.7910476,0.04541833,0.29839694,-66.289848,6.5882607
7190.0,0.6405378,-1.789524,0.045236114,0.29788497,-66.323425,6.6726274
7200.0,0.64165968,-1.7880419,0.045059901,0.29738805,-66.356018,6.7546234
7210.0,0.64274693,-1.7866019,0.04488967,0.29690632,-66.387619,6.8342195
7220.0,0.64379942,-1.7852046,0.044725407,0.29643983,-66.418205,6.9113874
7230.0,0.64481705,-1.7838506,0.044567104,0.29598868,-66.447784,6.9860997
7240.0,0.64579964,-1.7825404,0.044414744,0.295553,-66.476341,7.0583296
7250.0,0.64674699,-1.7812746,0.044268314,0.29513285,-66.503876,7.1280522
7260.0,0.64765906,-1.7800537,0.0441278,0.29472834,-66.530365,7.1952419
7270.0,0.64853567,-1.7788783,0.04399319,0.29433951,-66.555817,7.2598753
7280.0,0.64937669,-1.7777488,0.043864477,0.29396647,-66.580223,7.3219295
7290.0,0.65018201,-1.7766657,0.043741643,0.29360929,-66.603569,7.381382
7300.0,0.6509515,-1.7756294,0.043624684,0.29326805,-66.625854,7.4382119
7310.0,0.65168506,-1.7746403,0.043513589,0.29294285,-66.647079,7.4923992
7320.0,0.65238255,-1.7736989,0.043408342,0.29263368,-66.667221,7.5439243
7330.0,0.65304399,-1.7728056,0.043308944,0.2923407,-66.686287,7.5927691
7340.0,0.65366918,-1.7719606,0.043215375,0.29206389,-66.704269,7.6389165
7350.0,0.65425801,-1.7711644,0.043127637,0.29180339,-66.721169,7.6823497
7360.0,0.65481049,-1.7704173,0.043045722,0.29155916,-66.736961,7.723053
7370.0,0.65532649,-1.7697196,0.042969614,0.29133135,-66.751663,7.7610126
7380.0,0.65580589,-1.7690715,0.042899318,0.29111996,-66.765266,7.7962151
7390.0,0.65624875,-1.7684734,0.042834818,0.29092503,-66.777756,7.8286471
7400.0,0.65665483,-1.7679253,0.042776115,0.29074663,-66.789139,7.8582978
7410.0,0.65702426,-1.7674277,0.042723205,0.29058477,-66.799416,7.8851566
7420.0,0.65735686,-1.7669805,0.04267608,0.29043952,-66.808563,7.909214
7430.0,0.65765262,-1.7665843,0.042634733,0.29031086,-66.816605,7.9304609
7440.0,0.65791154,-1.7662388,0.042599168,0.29019889,-66.823517,7.9488907
7450.0,0.65813351,-1.7659445,0.04256938,0.29010358,-66.829308,7.9644957
7460.0,0.65831852,-1.7657012,0.042545363,0.29002497,-66.833977,7.9772711
7470.0,0.65846652,-1.7655092,0.042527121,0.2899631,-66.837517,7.9872122
7480.0,0.65857756,-1.7653685,0.042514645,0.28991795,-66.839935,7.9943156
7490.0,0.65865159,-1.7652792,0.042507943,0.28988954,-66.841217,7.998579
7500.0,0.65868855,-1.7652414,0.042507008,0.28987789,-66.841377,8.0
7510.0,0.65868849,-1.7652549,0.042511847,0.28988299,-66.840408,7.998579
7520.0,0.65865141,-1.7653198,0.042522453,0.28990483,-66.83831,7.9943156
7530.0,0.65857726,-1.7654362,0.042538833,0.28994346,-66.835083,7.9872122
7540.0,0.6584661,-1.7656038,0.042560983,0.28999883,-66.830727,7.9772711
7550.0,0.65831792,-1.7658226,0.042588912,0.29007092,-66.825249,7.9644957
7560.0,0.65813273,-1.7660928,0.042622622,0.29015973,-66.818649,7.9488907
7570.0,0.65791053,-1.7664139,0.04266211,0.29026526,-66.810921,7.9304609
7580.0,0.65765142,-1.7667859,0.042707387,0.29038748,-66.802078,7.909214
7590.0,0.65735537,-1.7672087,0.042758457,0.29052633,-66.792114,7.8851566
7600.0,0.65702242,-1.7676821,0.04281532,0.29068184,-66.781036,7.8582978
7610.0,0.65665269,-1.7682059,0.042877983,0.29085392,-66.768845,7.8286471
7620.0,0.65624613,-1.7687799,0.042946454,0.29104257,-66.755547,7.7962151
7630.0,0.65580285,-1.7694038,0.04302074,0.29124776,-66.741142,7.7610126
7640.0,0.65532285,-1.7700773,0.043100845,0.2914694,-66.725632,7.723053
7650.0,0.65480626,-1.7708004,0.04318678,0.29170749,-66.70903,7.6823497
7660.0,0.65425313,-1.7715725,0.043278549,0.29196197,-66.69133,7.6389165
7670.0,0.65366352,-1.7723935,0.043376163,0.29223275,-66.672546,7.5927691
7680.0,0.65303755,-1.7732627,0.043479629,0.29251984,-66.652679,7.5439243
7690.0,0.65237522,-1.7741802,0.043588959,0.29282314,-66.631737,7.4923992
7700.0,0.65167665,-1.7751453,0.043704163,0.29314259,-66.609726,7.4382119
7710.0,0.65094197,-1.7761577,0.04382525,0.29347813,-66.586639,7.381382
7720.0,0.65017128,-1.777217,0.043952234,0.29382968,-66.5625,7.3219295
7730.0,0.64936465,-1.7783228,0.044085123,0.2941972,-66.5373,7.2598753
7740.0,0.6485222,-1.7794745,0.044223931,0.29458058,-66.511055,7.1952419
7750.0,0.64764404,-1.7806717,0.044368669,0.29497975,-66.483772,7.1280522
7760.0,0.64673036,-1.7819139,0.044519354,0.29539466,-66.45546,7.0583296
7770.0,0.64578116,-1.7832005,0.044675995,0.29582518,-66.426117,6.9860997
7780.0,0.64479667,-1.784531,0.044838607,0.29627126,-66.395752,6.9113874
7790.0,0.64377695,-1.7859049,0.045007203,0.29673278,-66.36438,6.8342195
7800.0,0.64272219,-1.7873214,0.045181803,0.29720971,-66.332008,6.7546234
7810.0,0.64163256,-1.7887802,0.04536242,0.29770187,-66.298637,6.6726274
7820.0,0.64050817,-1.7902805,0.045549072,0.29820922,-66.264275,6.5882607
7830.0,0.63934922,-1.7918216,0.04574177,0.29873165,-66.228943,6.5015535
7840.0,0.63815588,-1.793403,0.045940533,0.29926908,-66.192635,6.4125357
7850.0,0.63692826,-1.7950239,0.04614538,0.29982135,-66.155373,6.3212399
7860.0,0.63566655,-1.7966835,0.046356328,0.3003884,-66.117149,6.2276983
7870.0,0.63437098,-1.7983813,0.046573393,0.30097011,-66.077988,6.1319442
7880.0,0.63304168,-1.8001165,0.046796598,0.30156636,-66.037895,6.0340109
7890.0,0.63167894,-1.8018882,0.047025956,0.30217704,-65.99688,5.9339342
7900.0,0.63028282,-1.8036958,0.047261488,0.30280206,-65.954941,5.831749
7910.0,0.62885368,-1.8055383,0.047503211,0.30344126,-65.912102,5.7274919
7920.0,0.62739164,-1.8074151,0.047751151,0.30409455,-65.86837,5.6211996
7930.0,0.62589693,-1.8093252,0.04800532,0.30476177,-65.823753,5.5129104
7940.0,0.6243698,-1.8112679,0.048265744,0.30544284,-65.778259,5.4026623
7950.0,0.62281054,-1.8132421,0.048532438,0.30613762,-65.731895,5.2904949
7960.0,0.62121928,-1.8152471,0.048805427,0.30684599,-65.684685,5.1764479
7970.0,0.61959636,-1.817282,0.049084727,0.30756778,-65.636627,5.0605612
7980.0,0.61794198,-1.8193457,0.04937036,0.30830288,-65.587738,4.9428768
7990.0,0.61625648,-1.8214376,0.049662348,0.30905119,-65.538025,4.8234363
8000.0,0.61454004,-1.8235564,0.049960706,0.30981252,-65.487495,4.702282
8010.0,0.61279303,-1.8257014,0.050265461,0.31058672,-65.436172,4.5794568
8020.0,0.61101568,-1.8278714,0.050576631,0.31137371,-65.384056,4.4550047
8030.0,0.60920835,-1.8300656,0.050894234,0.31217331,-65.331161,4.32897
8040.0,0.60737127,-1.8322829,0.05121829,0.31298536,-65.277496,4.2013969
8050.0,0.60550481,-1.8345224,0.051548816,0.31380972,-65.223076,4.0723314
8060.0,0.60360926,-1.8367828,0.051885836,0.31464627,-65.167915,3.9418187
8070.0,0.60168505,-1.8390633,0.052229363,0.31549481,-65.112015,3.8099055
8080.0,0.5997324,-1.8413627,0.052579414,0.3163552,-65.055397,3.6766388
8090.0,0.59775174,-1.8436801,0.052936014,0.3172273,-64.99807,3.5420659
8100.0,0.59574348,-1.8460143,0.053299166,0.31811091,-64.940048,3.4062343
8110.0,0.59370792,-1.8483642,0.053668898,0.31900591,-64.881332,3.2691927
8120.0,0.59164542,-1.8507289,0.054045215,0.31991211,-64.821953,3.1309893
8130.0,0.58955652,-1.853107,0.054428138,0.3208293,-64.761909,2.9916737
8140.0,0.58744144,-1.8554976,0.054817669,0.32175738,-64.701218,2.851295
8150.0,0.5853008,-1.8578995,0.055213828,0.32269612,-64.639893,2.7099035
8160.0,0.58313495,-1.8603117,0.055616617,0.32364532,-64.577942,2.567549
8170.0,0.5809443,-1.862733,0.056026045,0.32460487,-64.515381,2.4242821
8180.0,0.57872933,-1.8651621,0.056442119,0.32557455,-64.452225,2.280154
8190.0,0.57649058,-1.8675982,0.056864843,0.32655412,-64.388489,2.135216
8200.0,0.57422853,-1.8700398,0.057294212,0.32754344,-64.324181,1.9895191
8210.0,0.57194358,-1.8724861,0.057730235,0.32854229,-64.259315,1.8431154
8220.0,0.56963634,-1.8749357,0.058172904,0.32955047,-64.193916,1.6960568
8230.0,0.56730735,-1.8773876,0.058622211,0.33056778,-64.127983,1.5483958
8240.0,0.56495714,-1.8798407,0.059078153,0.33159399,-64.061539,1.4001845
8250.0,0.56258625,-1.8822937,0.059540711,0.33262888,-63.994598,1.2514757
8260.0,0.56019527,-1.8847456,0.060009874,0.33367226,-63.927177,1.1023223
8270.0,0.5577848,-1.8871952,0.06048562,0.33472386,-63.859283,0.95277727
8280.0,0.55535549,-1.8896414,0.060967933,0.33578345,-63.790939,0.8028937
8290.0,0.55290794,-1.892083,0.061456781,0.33685082,-63.72216,0.65272486
8300.0,0.55044276,-1.894519,0.06195214,0.3379257,-63.652958,0.50232416
8310.0,0.5479607,-1.8969482,0.062453967,0.33900785,-63.583351,0.35174495
8320.0,0.54546237,-1.8993696,0.062962227,0.34009701,-63.513363,0.20104076
8330.0,0.54294848,-1.901782,0.063476875,0.3411929,-63.443001,0.050265148
8340.0,0.54041982,-1.9041843,0.063997857,0.34229529,-63.372284,-0.10052832
8350.0,0.53787708,-1.9065757,0.06452512,0.34340385,-63.301235,-0.25128609
8360.0,0.535321,-1.9089547,0.065058611,0.34451833,-63.22987,-0.40195456
8370.0,0.53275239,-1.9113206,0.065598249,0.34563842,-63.158207,-0.55248022
8380.0,0.53017211,-1.9136722,0.066143967,0.34676385,-63.086266,-0.70280957
8390.0,0.52758086,-1.9160086,0.066695683,0.34789425,-63.014065,-0.85288924
8400.0,0.52497953,-1.9183286,0.067253307,0.34902936,-62.941624,-1.0026659
8410.0,0.52236903,-1.9206315,0.067816749,0.35016885,-62.868965,-1.1520863
8420.0,0.51975018,-1.9229162,0.068385899,0.35131237,-62.796108,-1.3010973
8430.0,0.51712388,-1.9251816,0.068960644,0.35245958,-62.723072,-1.4496461
8440.0,0.51449108,-1.9274269,0.069540866,0.35361013,-62.649887,-1.5976799
8450.0,0.51185274,-1.9296514,0.070126444,0.35476366,-62.576565,-1.7451459
8460.0,0.50920987,-1.9318539,0.07071723,0.35591981,-62.503136,-1.891992
8470.0,0.50656337,-1.9340336,0.071313076,0.35707819,-62.429623,-2.0381658
8480.0,0.50391424,-1.9361898,0.071913823,0.3582384,-62.356045,-2.1836154
8490.0,0.50126356,-1.9383216,0.07251931,0.35940006,-62.282433,-2.3282893
8500.0,0.4986124,-1.9404283,0.073129348,0.36056277,-62.208805,-2.472136
8510.0,0.49596179,-1.9425089,0.073743761,0.36172608,-62.135197,-2.6151042
8520.0,0.49331284,-1.944563,0.07436233,0.36288959,-62.061626,-2.7571435
8530.0,0.49066663,-1.9465897,0.074984848,0.3640528,-61.988121,-2.8982029
8540.0,0.48802435,-1.9485884,0.0756111,0.36521536,-61.914715,-3.0382328
8550.0,0.48538712,-1.9505584,0.07624083,0.36637673,-61.841431,-3.1771832
8560.0,0.48275608,-1.9524992,0.076873802,0.36753646,-61.768299,-3.3150046
8570.0,0.48013246,-1.95441,0.077509746,0.36869404,-61.695351,-3.4516485
8580.0,0.47751746,-1.9562904,0.078148387,0.36984903,-61.622616,-3.5870657
8590.0,0.47491229,-1.9581399,0.078789435,0.37100092,-61.550121,-3.7212086
8600.0,0.4723182,-1.959958,0.079432584,0.37214914,-61.477901,-3.8540294
8610.0,0.46973643,-1.9617441,0.080077522,0.37329322,-61.405987,-3.9854808
8620.0,0.46716827,-1.9634979,0.080723912,0.37443259,-61.334415,-4.1155162
8630.0,0.46461499,-1.9652191,0.081371412,0.37556675,-61.263214,-4.2440896
8640.0,0.46207789,-1.9669073,0.082019657,0.3766951,-61.192421,-4.3711548
8650.0,0.45955825,-1.968562,0.082668282,0.37781709,-61.122066,-4.4966669
8660.0,0.45705742,-1.970183,0.0833169,0.37893218,-61.052189,-4.6205816
8670.0,0.45457673,-1.9717703,0.0839651,0.38003972,-60.982819,-4.7428546
8680.0,0.4521175,-1.9733233,0.084612466,0.38113919,-60.914001,-4.8634424
8690.0,0.44968107,-1.9748421,0.085258573,0.38222992,-60.845764,-4.9823022
8700.0,0.44726878,-1.9763263,0.085902981,0.38331136,-60.778152,-5.0993919
8710.0,0.44488204,-1.9777759,0.086545229,0.38438287,-60.711197,-5.2146697
8720.0,0.44252211,-1.9791909,0.087184846,0.38544384,-60.644936,-5.328095
8730.0,0.4401904,-1.9805712,0.08782135,0.38649365,-60.579411,-5.4396272
8740.0,0.43788826,-1.9819167,0.088454239,0.38753164,-60.51466,-5.5492263
8750.0,0.43561703,-1.9832273,0.089083023,0.3885572,-60.450722,-5.6568542
8760.0,0.43337804,-1.9845033,0.089707166,0.38956967,-60.387634,-5.7624722
8770.0,0.4311727,-1.9857445,0.090326153,0.39056841,-60.325439,-5.8660426
8780.0,0.42900226,-1.9869511,0.09093944,0.39155278,-60.264172,-5.9675293
8790.0,0.42686811,-1.9881232,0.091546476,0.39252213,-60.203876,-6.0668955
8800.0,0.42477155,-1.9892609,0.09214671,0.3934758,-60.144592,-6.1641059
8810.0,0.42271385,-1.9903646,0.092739575,0.39441317,-60.086357,-6.2591267
8820.0,0.42069632,-1.991434,0.093324505,0.39533356,-60.029213,-6.351923
8830.0,0.41872025,-1.9924697,0.093900919,0.39623633,-59.973194,-6.4424629
8840.0,0.41678685,-1.9934719,0.094468243,0.39712086,-59.918346,-6.530714
8850.0,0.41489741,-1.9944406,0.09502589,0.3979865,-59.864704,-6.6166444
8860.0,0.41305313,-1.9953761,0.095573276,0.39883259,-59.812313,-6.7002244
8870.0,0.41125515,-1.9962788,0.096109807,0.39965853,-59.761204,-6.7814236
8880.0,0.40950471,-1.997149,0.09663491,0.4004637,-59.711418,-6.8602133
8890.0,0.40780294,-1.9979868,0.097148001,0.40124747,-59.662994,-6.9365654
8900.0,0.40615091,-1.9987926,0.097648486,0.40200925,-59.615967,-7.0104532
8910.0,0.40454975,-1.9995668,0.098135799,0.40274844,-59.570377,-7.0818505
8920.0,0.4030005,-2.0003097,0.098609366,0.40346447,-59.526257,-7.1507316
8930.0,0.40150419,-2.0010214,0.099068619,0.40415677,-59.483639,-7.2170715
8940.0,0.40006179,-2.0017023,0.099513017,0.40482476,-59.442562,-7.2808475
8950.0,0.39867428,-2.0023527,0.099942006,0.40546793,-59.403057,-7.3420372
8960.0,0.39734256,-2.0029733,0.10035506,0.40608576,-59.365158,-7.4006176
8970.0,0.39606756,-2.0035639,0.10075165,0.40667769,-59.328892,-7.4565687
8980.0,0.39485008,-2.0041249,0.10113128,0.40724328,-59.294292,-7.509871
8990.0,0.39369097,-2.0046568,0.10149346,0.40778208,-59.261391,-7.5605044
9000.0,0.39259097,-2.0051599,0.10183771,0.40829358,-59.230209,-7.6084523
9010.0,0.39155081,-2.0056341,0.1021636,0.40877736,-59.200775,-7.6536965
9020.0,0.39057121,-2.0060802,0.10247068,0.40923303,-59.173119,-7.6962214
9030.0,0.38965279,-2.0064981,0.10275855,0.40966019,-59.147255,-7.736012
9040.0,0.38879615,-2.0068882,0.10302681,0.41005847,-59.123215,-7.7730536
9050.0,0.38800189,-2.0072505,0.10327512,0.41042757,-59.101013,-7.8073339
9060.0,0.38727048,-2.0075855,0.10350312,0.41076711,-59.080673,-7.8388405
9070.0,0.38660243,-2.0078931,0.10371051,0.41107684,-59.06221,-7.8675618
9080.0,0.38599816,-2.0081737,0.10389701,0.41135651,-59.045639,-7.8934875
9090.0,0.38545808,-2.0084276,0.10406234,0.41160583,-59.030975,-7.9166088
9100.0,0.38498247,-2.0086546,0.1042063,0.41182464,-59.018234,-7.9369178
9110.0,0.3845717,-2.0088549,0.10432868,0.41201273,-59.00742,-7.9544063
9120.0,0.38422596,-2.0090284,0.10442932,0.4121699,-58.99855,-7.969069
9130.0,0.38394549,-2.0091758,0.10450806,0.41229609,-58.991623,-7.9809003
9140.0,0.38373047,-2.0092964,0.10456482,0.41239116,-58.986656,-7.9898958
9150.0,0.38358095,-2.0093908,0.10459951,0.41245505,-58.983643,-7.9960523
9160.0,0.38349703,-2.0094585,0.10461214,0.41248772,-58.982586,-7.9993682
9170.0,0.38347879,-2.0094998,0.1046027,0.41248912,-58.983482,-7.9998422
9180.0,0.38352633,-2.0095148,0.10457093,0.41245914,-58.986355,-7.9974737
9190.0,0.38363928,-2.0095043,0.10451681,0.41239804,-58.991219,-7.9922633
9200.0,0.38381687,-2.0094657,0.10444146,0.41230637,-58.997974,-7.9842138
9210.0,0.38405976,-2.0093946,0.10434607,0.41218373,-59.006493,-7.9733276
9220.0,0.38437107,-2.0092995,0.10422735,0.41202801,-59.017044,-7.9596081
9230.0,0.38474947,-2.0092008,0.10407872,0.41183963,-59.0303,-7.9430609
9240.0,0.38518098,-2.0090811,0.10390907,0.41162774,-59.045677,-7.9236913
9250.0,0.38565987,-2.008848,0.10375061,0.41139787,-59.060089,-7.9015069
9260.0,0.38623333,-2.0085013,0.1035938,0.41112033,-59.073532,-7.8765149
9270.0,0.38695356,-2.0083764,0.10331571,0.41075507,-59.097157,-7.8487244
9280.0,0.38768813,-2.0087078,0.10286503,0.41038051,-59.138779,-7.8181448
9290.0,0.38816258,-2.0085154,0.10262594,0.41019058,-59.165726,-7.7847881
9300.0,0.38862416,-2.0062914,0.10305257,0.41006082,-59.127716,-7.7486653
9310.0,0.39012453,-2.0042331,0.10319528,0.40928131,-59.09798,-7.7097893
9320.0,0.39256188,-2.0082011,0.10112449,0.40778747,-59.271866,-7.6681743
9330.0,0.39281395,-2.016288,0.098102957,0.40758288,-59.585766,-7.6238346
9340.0,0.3883774,-2.009423,0.10097942,0.41066077,-59.40398,-7.5767865
9350.0,0.38725281,-1.9755995,0.11217313,0.41209459,-58.326271,-7.5270462
9360.0,0.40023193,-1.9808066,0.10738295,0.40386871,-58.552254,-7.4746313
9370.0,0.40220913,-2.0689287,0.077456392,0.398922,-61.544731,-7.4195614
9380.0,0.13183008,-2.3559856,0.030675991,0.67364347,-71.170998,-7.3618546
9390.0,0.43866768,-1.9955097,0.097378418,0.39162901,-59.215458,-7.3015327
9400.0,0.35158229,-2.2490182,0.03703355,0.47250542,-67.728653,-7.2386165
9410.0,0.18980415,0.69015491,0.97918171,0.63532716,30.178291,-7.1731281
9420.0,0.43983799,-2.1025219,0.064465672,0.39645797,-62.97897,-7.1050916
9430.0,0.2017009,-2.3391469,0.025350245,0.61273885,-70.937027,-7.0345306
9440.0,0.43972251,-1.9546714,0.1079082,0.39250162,-58.194244,-6.9614701
9450.0,0.37967795,-2.222254,0.039431378,0.44999385,-67.189201,-6.8859363
9460.0,0.134563,0.1068988,0.99096978,0.71136016,10.371249,-6.8079557
9470.0,0.44971496,-2.084486,0.066144474,0.39047769,-62.755306,-6.7275567
9480.0,0.20988484,-2.3369367,0.024347179,0.60648108,-71.253128,-6.6447673
9490.0,0.44741833,-1.9527929,0.10455168,0.38879609,-58.533482,-6.559617
9500.0,0.37723371,-2.2295957,0.036434557,0.45471644,-67.847717,-6.472136
9510.0,0.24668761,0.87575465,0.88021815,0.54933804,35.574177,-6.3823557
9520.0,0.4513855,-2.1032019,0.058542013,0.39206612,-63.816425,-6.2903075
9530.0,0.13737893,-2.3569038,0.026412185,0.67686981,-72.367439,-6.1960244
9540.0,0.46411645,-1.9919591,0.087117821,0.38034922,-60.299095,-6.0995402
9550.0,0.32187864,-2.2822187,0.02790889,0.50652426,-70.073074,-6.0008883
9560.0,0.43526095,-1.8615075,0.13050836,0.39699042,-56.150146,-5.900105
9570.0,0.4231804,-2.1770084,0.04135019,0.4190968,-66.769722,-5.797225
9580.0,0.16357787,0.43944478,0.99003857,0.67558408,20.340445,-5.6922855
9590.0,0.46813431,-2.0778799,0.059509058,0.38238156,-63.677341,-5.5853233
9600.0,0.10911765,-2.3506835,0.059568156,0.7044735,-72.879738,-5.476377
9610.0,0.47883022,-1.9982021,0.078680001,0.3734546,-61.241253,-5.3654847
9620.0,0.25304288,-2.3225436,0.021647442,0.57155025,-72.165436,-5.252686
9630.0,0.47160643,-1.9353087,0.096694887,0.37743676,-59.372269,-5.138021
9640.0,0.3393541,-2.2740767,0.02553736,0.49558225,-70.781029,-5.0215311
9650.0,0.4588401,-1.8887848,0.11124627,0.38504389,-58.056232,-4.9032564
9660.0,0.38035038,-2.2399909,0.028426303,0.46067375,-69.883125,-4.7832398
9670.0,0.45225415,-1.8696234,0.11660536,0.38901615,-57.65926,-4.6615238
9680.0,0.3241941,-2.2833059,0.023170231,0.50654548,-71.572044,-4.5381517
9690.0,0.47263199,-1.9042472,0.10085838,0.37715322,-59.061737,-4.413167
9700.0,0.47289547,-1.9886081,0.073307306,0.36817461,-62.000324,-4.2866144
9710.0,0.46337935,-1.9911289,0.0731363,0.37477723,-62.212425,-4.1585388
9720.0,0.46406338,-1.9674591,0.079277463,0.37563631,-61.552986,-4.0289855
9730.0,0.46893895,-1.959216,0.080213323,0.37324947,-61.409199,-3.898001
9740.0,0.47266707,-1.9593089,0.078840286,0.37134248,-61.544662,-3.7656314
9750.0,0.47526059,-1.9591075,0.077722274,0.37015909,-61.671661,-3.6319239
9760.0,0.47767824,-1.9574493,0.077051185,0.36912066,-61.751381,-3.4969261
9770.0,0.48022297,-1.9553649,0.076479286,0.36800909,-61.818146,-3.3606858
9780.0,0.48283446,-1.9533468,0.075873286,0.36685356,-61.888309,-3.2232516
9790.0,0.48545253,-1.9513788,0.075247467,0.36569452,-61.961288,-3.084672
9800.0,0.48806921,-1.9493902,0.074623771,0.36453891,-62.034676,-2.9449964
9810.0,0.49068925,-1.9473654,0.07400617,0.36338371,-62.107906,-2.8042746
9820.0,0.49331373,-1.9453096,0.07339327,0.3622278,-62.181099,-2.6625564
9830.0,0.49594152,-1.9432265,0.072784506,0.36107159,-62.254326,-2.5198922
9840.0,0.49857122,-1.9411168,0.072180048,0.35991573,-62.327564,-2.3763328
9850.0,0.50120175,-1.9389813,0.071580149,0.35876063,-62.40078,-2.2319288
9860.0,0.50383204,-1.9368205,0.070984989,0.35760671,-62.473953,-2.0867321
9870.0,0.5064612,-1.9346354,0.07039474,0.35645431,-62.547054,-1.9407939
9880.0,0.5090881,-1.9324268,0.069809541,0.35530388,-62.62006,-1.7941661
9890.0,0.51171178,-1.9301956,0.069229536,0.35415575,-62.692951,-1.6469009
9900.0,0.51433134,-1.9279426,0.068654865,0.35301033,-62.765705,-1.4990505
