T,H,I_NOISE,V,W,ZAHP,ZM
59200.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
59300.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
59400.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
59500.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
59600.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
59700.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
59800.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
59900.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
60000.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
60100.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
60200.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
60300.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
60400.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
60500.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
60600.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
60700.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
60800.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
60900.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
61000.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
61100.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
61200.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
61300.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
61400.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
61500.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
61600.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
61700.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
61800.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
61900.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
62000.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
62100.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
62200.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
62300.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
62400.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
62500.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
62600.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
62700.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
62800.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
62900.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
63000.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
63100.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
63200.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
63300.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
63400.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
63500.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
63600.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
63700.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
63800.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
63900.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
64000.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
64100.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
64200.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
64300.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
64400.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
64500.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
64600.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
64700.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
64800.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
64900.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
65000.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
65100.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
65200.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
65300.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
65400.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
65500.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
65600.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
65700.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
65800.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
65900.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
66000.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
66100.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
66200.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
66300.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
66400.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
66500.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
66600.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
66700.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
66800.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
66900.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
67000.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
67100.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
67200.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
67300.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
67400.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
67500.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
67600.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
67700.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
67800.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
67900.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
68000.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
68100.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
68200.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
68300.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
68400.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
68500.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
68600.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
68700.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
68800.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
68900.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
69000.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
69100.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
69200.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
69300.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
69400.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
69500.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
69600.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
69700.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
69800.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
69900.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
70000.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
70100.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
70200.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
70300.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
70400.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
70500.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
70600.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
70700.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
70800.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
70900.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
71000.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
71100.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
71200.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
71300.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
71400.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
71500.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
71600.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
71700.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
71800.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
71900.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
72000.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
72100.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
72200.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
72300.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
72400.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
72500.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
72600.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
72700.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
72800.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
72900.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
73000.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
73100.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
73200.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
73300.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
73400.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
73500.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
73600.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
73700.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
73800.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
73900.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
74000.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
74100.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
74200.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
74300.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
74400.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
74500.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
74600.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
74700.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
74800.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
74900.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
75000.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
75100.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
75200.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
75300.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
75400.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
75500.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
75600.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
75700.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
75800.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
75900.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
76000.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
76100.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
76200.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
76300.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
76400.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
76500.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
76600.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
76700.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
76800.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
76900.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
77000.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
77100.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
77200.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
77300.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
77400.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
77500.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
77600.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
77700.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
77800.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
77900.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
78000.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
78100.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
78200.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
78300.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
78400.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
78500.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
78600.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
78700.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
78800.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
78900.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
79000.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
79100.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
79200.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
79300.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
79400.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
79500.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
79600.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
79700.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
79800.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
79900.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
80000.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
80100.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
80200.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
80300.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
80400.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
80500.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
80600.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
80700.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
80800.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
80900.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
81000.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
81100.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
81200.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
81300.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
81400.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
81500.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
81600.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
81700.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
81800.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
81900.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
82000.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
82100.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
82200.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
82300.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
82400.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
82500.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
82600.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
82700.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
82800.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
82900.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
83000.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
83100.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
83200.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
83300.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
83400.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
83500.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
83600.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
83700.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
83800.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
83900.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
84000.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
84100.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
84200.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
84300.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
84400.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
84500.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
84600.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
84700.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
84800.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
84900.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
85000.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
85100.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
85200.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
85300.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
85400.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
85500.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
85600.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
85700.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
85800.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
85900.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
86000.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
86100.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
86200.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
86300.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
86400.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
86500.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
86600.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
86700.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
86800.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
86900.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
87000.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
87100.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
87200.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
87300.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
87400.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
87500.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
87600.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
87700.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
87800.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
87900.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
88000.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
88100.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
88200.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
88300.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
88400.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
88500.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
88600.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
88700.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
88800.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
