Time,cG,cG_m,cL,cL_m,cLm,cNI,cNI_m,cP,cP7,cP7_m,cP9,cP9_m,cT,cT_m,cTm,cY,cY_m,cZG,cZTL,n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,g1,g2,g3,g4,g5,g6,g7,g8,g9,g10,g11,g12,g13,g14,g15,g16,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,m13,m14,m15,m16,m17,m18,m19,m20,m21,m22,m23,m24,m25,m26,a,b,c,d,e,f,h,g,i,j,k,l,m,n,o,s,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,q1,q2,q3,q4,dawn,dusk,dawn1,dusk1,dawn2,dusk2,L,D,parameter_1,def,cL_m_trscr,cL_m_degr,cL_trsl,cL_degr,cL_modif,cLm_degr,cT_m_trscr,cT_m_degr,cT_trsl,cT_degr,cT_modif,cTm_degr,cY_m_trscr,cY_m_degr,cY_trsl,cY_degr,cP_trsl,cP_degr,cP9_m_trscr,cP9_m_degr,cP9_trsl,cP9_degr,cP7_m_trscr,cP7_m_degr,cP7_trsl,cP7_degr,cNI_m_trscr,cNI_m_degr,cNI_trsl,cNI_degr,cG_m_trscr,cG_m_degr,cG_trsl,cG_degr,cG_cZTL_assoc,cZTL_trsl,cZTL_degr,cZG_degr
8.45,0.025226432369946462,0.8405988455513332,0.179677674614094,0.01654533058450251,0.17180258583431574,0.6999484165959848,0.9676208981923611,0.00021573788546646816,1.011893805423141,0.7446708445656667,0.33488632436090543,0.026286518807873603,0.1737250475718969,0.18650224183284564,0.07135050570751875,0.49888893680634655,0.7637884182436309,0.48584531968081235,0.2413939939967721,0.4,1.8,0.7,0.06,0.0,3.4,1.25,0.2,0.42,0.26,0.18,0.71,2.3,0.1,0.28,0.4,0.91,0.3,0.3,0.18,0.14,0.3,0.7,0.7,0.5,0.6,0.17,0.4,0.2,0.54,0.24,0.2,0.2,0.3,0.25,0.5,0.1,1.0,0.3,1.0,1.0,0.32,0.28,0.31,0.5,0.3,1.0,0.2,1.2,0.2,2.0,1.0,0.405,0.28,0.14,2.0,3.0,3.0,2.5,2.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,3.0,0.4,0.27,0.1,0.268,1.0,0.44,0.3,0.7,0.4,0.36,0.23,30.0,0.4,0.45,0.05,0.8,0.5,2.9,0.6,0.0,12.0,0.0,3.0,9.0,12.0,0.9999993192023271,6.807976729028553e-07,0.5,1.0,0.0010227719743109316,0.008934475136424588,0.006618130769478071,0.044245944241656884,0.008310409318838079,0.03436051716686315,0.13794031881484614,0.05595067254985369,0.049982600811202635,0.04895744735132848,0.008130563870393662,0.019978134797569096,0.9908631405058403,0.7637884182436309,0.3360669040271976,0.14966668104190395,2.041952397157418e-07,0.00021573773859261778,0.014551647802501158,0.026286518807873603,0.01840056316551152,0.10716400681840466,0.0728538185654017,0.2085078364783867,0.2978683378262667,0.3136875550186878,0.5443159552299595,0.48381044909618054,0.34834352334924995,0.20998457501373705,0.946675966454953,0.8405988455513332,0.19333773447680666,0.005045286473989293,0.1826850212454677,0.45,0.2896727927961265,0.09716906393616248
8.46,0.02528248583899408,0.8416574883345082,0.1793018534107959,0.016466423379799273,0.17154210634050424,0.7013310183658753,0.9682239703216314,0.00021359332910670357,1.0117331475173046,0.7433141490858509,0.3339996987386738,0.02616936018989626,0.17373624785889424,0.18732525711852166,0.07123220211770324,0.5007551325143637,0.7660566380696165,0.4867008068638003,0.24117057370784453,0.4,1.8,0.7,0.06,0.0,3.4,1.25,0.2,0.42,0.26,0.18,0.71,2.3,0.1,0.28,0.4,0.91,0.3,0.3,0.18,0.14,0.3,0.7,0.7,0.5,0.6,0.17,0.4,0.2,0.54,0.24,0.2,0.2,0.3,0.25,0.5,0.1,1.0,0.3,1.0,1.0,0.32,0.28,0.31,0.5,0.3,1.0,0.2,1.2,0.2,2.0,1.0,0.405,0.28,0.14,2.0,3.0,3.0,2.5,2.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,3.0,0.4,0.27,0.1,0.268,1.0,0.44,0.3,0.7,0.4,0.36,0.23,30.0,0.4,0.45,0.05,0.8,0.5,2.9,0.6,0.0,12.0,0.0,3.0,9.0,12.0,0.9999992914184668,7.085815332263934e-07,0.5,1.0,0.0010220928395209908,0.00889186512475055,0.006586567835105251,0.04412304156165903,0.00826267087949984,0.034308421268100846,0.13881162567604174,0.056197577135556495,0.05020316890776381,0.04898805783337469,0.008131880762152129,0.019945009526621694,0.9926237843854281,0.7660566380696165,0.33706492075063127,0.15022653975430908,2.125290554813304e-07,0.00021359317775841493,0.014472485481111184,0.02616936018989626,0.018318552132927383,0.10688030119528692,0.07244323158987159,0.20812796174403828,0.2973256596343404,0.3136377703882076,0.5442210296207312,0.4841119851608157,0.3485606293157873,0.21039935768953444,0.947308380504014,0.8416574883345082,0.1935812223169369,0.005056497167798817,0.18292148087466517,0.45,0.2894046884494134,0.09734016137276007
8.47,0.02533849669503622,0.8427118534387807,0.1789269442007934,0.016387934391507816,0.17128167170469547,0.7027116392078284,0.9688230812944182,0.00021147019639985946,1.0115675677134488,0.7419571568493838,0.33311508815989516,0.026052580671713333,0.17374935320069448,0.1881545295775679,0.07111424358487263,0.5026256920179762,0.7683197214524448,0.4875569429358637,0.24094747204052575,0.4,1.8,0.7,0.06,0.0,3.4,1.25,0.2,0.42,0.26,0.18,0.71,2.3,0.1,0.28,0.4,0.91,0.3,0.3,0.18,0.14,0.3,0.7,0.7,0.5,0.6,0.17,0.4,0.2,0.54,0.24,0.2,0.2,0.3,0.25,0.5,0.1,1.0,0.3,1.0,1.0,0.32,0.28,0.31,0.5,0.3,1.0,0.2,1.2,0.2,2.0,1.0,0.405,0.28,0.14,2.0,3.0,3.0,2.5,2.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,3.0,0.4,0.27,0.1,0.268,1.0,0.44,0.3,0.7,0.4,0.36,0.23,30.0,0.4,0.45,0.05,0.8,0.5,2.9,0.6,0.0,12.0,0.0,3.0,9.0,12.0,0.9999992625007272,7.374992727626761e-07,0.5,1.0,0.0010214210626282715,0.008849480945587311,0.006555172185411466,0.04400058685762553,0.008215198017466849,0.034256334340939096,0.13968741600361478,0.05644635887327037,0.0504254139267882,0.049019251384211815,0.008133421754185827,0.01991198086122593,0.9943671517672008,0.7683197214524448,0.3380606774390757,0.15078770760539287,2.2120299409398606e-07,0.0002114700404407434,0.014393529312247973,0.026052580671713333,0.018236806470199332,0.1065972409403537,0.07203463251940465,0.2077480039178275,0.2967828627397535,0.31358646075210755,0.5441248144759275,0.4844115406472091,0.3487763092659905,0.21081354617852743,0.9479334407397295,0.8427118534387807,0.19382372629091957,0.005067699339007244,0.18315712281167892,0.45,0.2891369664486309,0.09751138858717275
8.48,0.025394463359354212,0.8437619100441205,0.17855294418255035,0.016309861442672092,0.17102128448136414,0.704090270833471,0.9694182380289564,0.00020936827825353754,1.0113970801132097,0.7405998885102827,0.3322324888194538,0.025936178541514084,0.17376437457667954,0.18899008534171755,0.07099663138603302,0.5045005794645597,0.7705775465841237,0.48841371840124176,0.2407246933522361,0.4,1.8,0.7,0.06,0.0,3.4,1.25,0.2,0.42,0.26,0.18,0.71,2.3,0.1,0.28,0.4,0.91,0.3,0.3,0.18,0.14,0.3,0.7,0.7,0.5,0.6,0.17,0.4,0.2,0.54,0.24,0.2,0.2,0.3,0.25,0.5,0.1,1.0,0.3,1.0,1.0,0.32,0.28,0.31,0.5,0.3,1.0,0.2,1.2,0.2,2.0,1.0,0.405,0.28,0.14,2.0,3.0,3.0,2.5,2.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,3.0,0.4,0.27,0.1,0.268,1.0,0.44,0.3,0.7,0.4,0.36,0.23,30.0,0.4,0.45,0.05,0.8,0.5,2.9,0.6,0.0,12.0,0.0,3.0,9.0,12.0,0.9999992324028344,7.675971656073699e-07,0.5,1.0,0.0010207566198991585,0.008807321423221905,0.006523942949546393,0.04387857824903463,0.00816798941252456,0.03420425689627283,0.14056767069308768,0.05669702560251526,0.05064934287158031,0.049051031795522254,0.008135188189558582,0.019879049158535424,0.9960930571249464,0.7705775465841237,0.33905412049701444,0.1513501738393679,2.3023093653312428e-07,0.00020936811754304057,0.014314779727196586,0.025936178541514084,0.018155324979059858,0.10631482485702932,0.07162801563069018,0.20736796878287916,0.2962399554041131,0.3135336305135121,0.5440273129225789,0.4847091190144782,0.3489905656904243,0.2112271379980994,0.9485511115584706,0.8437619100441205,0.1940652393101477,0.005078892671870843,0.1833919414174022,0.45,0.2888696320226833,0.09768274368024836
8.49,0.025450384241597672,0.8448076272957715,0.1781798505644871,0.01623220236731484,0.1707609472073705,0.7054669050026569,0.9700094474376628,0.00020728736765891875,1.0112216988514666,0.7392423646075611,0.3313518969134421,0.025820152107202485,0.1737813229896653,0.18983195021568666,0.07087936680882795,0.5063797585598696,0.7728299910559987,0.48927112372704584,0.24050224200436193,0.4,1.8,0.7,0.06,0.0,3.4,1.25,0.2,0.42,0.26,0.18,0.71,2.3,0.1,0.28,0.4,0.91,0.3,0.3,0.18,0.14,0.3,0.7,0.7,0.5,0.6,0.17,0.4,0.2,0.54,0.24,0.2,0.2,0.3,0.25,0.5,0.1,1.0,0.3,1.0,1.0,0.32,0.28,0.31,0.5,0.3,1.0,0.2,1.2,0.2,2.0,1.0,0.405,0.28,0.14,2.0,3.0,3.0,2.5,2.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,3.0,0.4,0.27,0.1,0.268,1.0,0.44,0.3,0.7,0.4,0.36,0.23,30.0,0.4,0.45,0.05,0.8,0.5,2.9,0.6,0.0,12.0,0.0,3.0,9.0,12.0,0.9999992010766248,7.989233752336844e-07,0.5,1.0,0.0010200994877529786,0.008765385387864243,0.0064928792610487686,0.04375701386138852,0.008121043748491099,0.0341521894414741,0.14145236991886465,0.056949585064705995,0.05087496265780403,0.04908340287388431,0.008137181422129302,0.01984621477866621,0.9978013147627012,0.7728299910559987,0.34004519606463945,0.15191392756796088,2.396273305530813e-07,0.00020728720205219535,0.014236237159364631,0.025820152107202485,0.018074106475041738,0.10603305174992493,0.07122337516941359,0.20698786209011713,0.2956969458430245,0.31347928408712505,0.543928528057552,0.4850047237188314,0.3492034010775586,0.21164013068026713,0.9491613574750855,0.8448076272957715,0.19430575427802746,0.005090076848319535,0.18362593103995592,0.45,0.2886026904052343,0.09785422474540917
8.5,0.02550625773282895,0.8458489744763036,0.17780766056326766,0.01615495500181835,0.17050066241256354,0.7068415335011361,0.9705967163873525,0.00020522725716287074,1.0110414380132637,0.7378846055617493,0.3304733086601211,0.02570449966766745,0.17380020934911053,0.19068014879491205,0.0707624511639063,0.5082631923477677,0.7750769323189748,0.49012914934712687,0.24028012236101093,0.4,1.8,0.7,0.06,0.0,3.4,1.25,0.2,0.42,0.26,0.18,0.71,2.3,0.1,0.28,0.4,0.91,0.3,0.3,0.18,0.14,0.3,0.7,0.7,0.5,0.6,0.17,0.4,0.2,0.54,0.24,0.2,0.2,0.3,0.25,0.5,0.1,1.0,0.3,1.0,1.0,0.32,0.28,0.31,0.5,0.3,1.0,0.2,1.2,0.2,2.0,1.0,0.405,0.28,0.14,2.0,3.0,3.0,2.5,2.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,3.0,0.4,0.27,0.1,0.268,1.0,0.44,0.3,0.7,0.4,0.36,0.23,30.0,0.4,0.45,0.05,0.8,0.5,2.9,0.6,0.0,12.0,0.0,3.0,9.0,12.0,0.9999991684719705,8.315280295434491e-07,0.5,1.0,0.0010194496428750156,0.00872367167099254,0.006461980254398613,0.043635891825688146,0.008074359713034615,0.03410013248251271,0.14234149304835458,0.05720404463847361,0.05110227987703643,0.04911636840790302,0.008139402802954013,0.019813478088159142,0.9994917397913176,0.7750769323189748,0.34103385022034893,0.15247895770433031,2.4940721319800757e-07,0.000205227086510654,0.0141579020476637,0.02570449966766745,0.017993149767367215,0.10575192043157494,0.07082070535832166,0.2066076895572898,0.2951538422246997,0.3134234258735251,0.5438284629274802,0.4852983581936762,0.3494148178994469,0.21205252176498832,0.9497641434507513,0.8458489744763036,0.19454526412954984,0.00510125154656579,0.18385908596377218,0.45,0.2883361468332131,0.09802582986942537
8.51,0.02556208221783712,0.8468859207057244,0.1774363714067904,0.016078117199879737,0.17024043260136484,0.7082141481793444,0.9711800517682225,0.00020318774324700302,1.010856311778018,0.7365266316807196,0.32959672026359255,0.025589219562591956,0.173821044674311,0.1915347059976309,0.07064588576344323,0.5101508435922173,0.7773182468805225,0.49098778565505696,0.24005833879153016,0.4,1.8,0.7,0.06,0.0,3.4,1.25,0.2,0.42,0.26,0.18,0.71,2.3,0.1,0.28,0.4,0.91,0.3,0.3,0.18,0.14,0.3,0.7,0.7,0.5,0.6,0.17,0.4,0.2,0.54,0.24,0.2,0.2,0.3,0.25,0.5,0.1,1.0,0.3,1.0,1.0,0.32,0.28,0.31,0.5,0.3,1.0,0.2,1.2,0.2,2.0,1.0,0.405,0.28,0.14,2.0,3.0,3.0,2.5,2.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,3.0,0.4,0.27,0.1,0.268,1.0,0.44,0.3,0.7,0.4,0.36,0.23,30.0,0.4,0.45,0.05,0.8,0.5,2.9,0.6,0.0,12.0,0.0,3.0,9.0,12.0,0.9999991345366974,8.654633025795277e-07,0.5,1.0,0.0010188070620165556,0.008682179113428935,0.0064312450709992424,0.04351521027943908,0.008027935998080996,0.03404808652027297,0.14323501878876557,0.05746041179928926,0.05133130120736508,0.04914993222539947,0.008141853704320783,0.019780839453965082,1.0011641464758805,0.7773182468805225,0.3420200286274299,0.15304525307766517,2.5958623531326403e-07,0.0002031875673954677,0.01407977483033267,0.025589219562591956,0.01791245369381437,0.10547142971084456,0.07042000038496803,0.2062274568706015,0.29461065267228786,0.31336606030392455,0.5437271205644322,0.48559002588411126,0.3496248186365601,0.21246430881180564,0.9503594343334243,0.8468859207057244,0.19478376176231663,0.005112416443567424,0.1840914005005941,0.45,0.28807000654983617,0.0981975571310114
8.52,0.025617856072058645,0.8479184350185943,0.17706598033342164,0.016001686828634006,0.16998026025753452,0.7095847409423667,0.971759460475949,0.00020116862518918053,1.0106663343821598,0.7351684631580792,0.3287221279232348,0.025474310159522215,0.17384384004197706,0.19239564666828896,0.07052967192669944,0.5120426746781613,0.779553810510791,0.49184702300580657,0.23983689567001845,0.4,1.8,0.7,0.06,0.0,3.4,1.25,0.2,0.42,0.26,0.18,0.71,2.3,0.1,0.28,0.4,0.91,0.3,0.3,0.18,0.14,0.3,0.7,0.7,0.5,0.6,0.17,0.4,0.2,0.54,0.24,0.2,0.2,0.3,0.25,0.5,0.1,1.0,0.3,1.0,1.0,0.32,0.28,0.31,0.5,0.3,1.0,0.2,1.2,0.2,2.0,1.0,0.405,0.28,0.14,2.0,3.0,3.0,2.5,2.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,3.0,0.4,0.27,0.1,0.268,1.0,0.44,0.3,0.7,0.4,0.36,0.23,30.0,0.4,0.45,0.05,0.8,0.5,2.9,0.6,0.0,12.0,0.0,3.0,9.0,12.0,0.999999099216502,9.007834980145901e-07,0.5,1.0,0.0010181717220455989,0.008640906563245733,0.006400672857626396,0.04339496736643042,0.007981771299746095,0.0339960520515069,0.14413292514934706,0.05771869400048668,0.05156203330710144,0.04918409817872145,0.008144535513726925,0.019748299245000805,1.0028183486780162,0.779553810510791,0.343003676624748,0.1536128024034484,2.701806865910104e-07,0.00020116844397980265,0.0140018559465984,0.025474310159522215,0.01783201711166555,0.10519157839598182,0.07002125440576462,0.20584716968426217,0.2940673852632317,0.3133071918286432,0.5436245039770837,0.4858797302379745,0.3498334057713416,0.21287548939684364,0.9509471950065557,0.8479184350185943,0.1950212400542767,0.005123571214411729,0.18432286896693573,0.45,0.28780427480402215,0.09836940460116132
8.53,0.02567357766006034,0.848946486402881,0.17669648459161033,0.01592566176668831,0.1697201478465841,0.7109533037448572,0.9723349494026002,0.00019916970448500033,1.0104715201002032,0.7338101200723169,0.32784952783849464,0.025359769847304196,0.17386860655975275,0.19326299537668534,0.07041381098283635,0.5139386475612286,0.7817834983463088,0.49270685171654,0.23961579737514357,0.4,1.8,0.7,0.06,0.0,3.4,1.25,0.2,0.42,0.26,0.18,0.71,2.3,0.1,0.28,0.4,0.91,0.3,0.3,0.18,0.14,0.3,0.7,0.7,0.5,0.6,0.17,0.4,0.2,0.54,0.24,0.2,0.2,0.3,0.25,0.5,0.1,1.0,0.3,1.0,1.0,0.32,0.28,0.31,0.5,0.3,1.0,0.2,1.2,0.2,2.0,1.0,0.405,0.28,0.14,2.0,3.0,3.0,2.5,2.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,3.0,0.4,0.27,0.1,0.268,1.0,0.44,0.3,0.7,0.4,0.36,0.23,30.0,0.4,0.45,0.05,0.8,0.5,2.9,0.6,0.0,12.0,0.0,3.0,9.0,12.0,0.9999990624548647,9.375451353044184e-07,0.5,1.0,0.001017543599971865,0.008599852874703674,0.006370262765641852,0.04327516123663831,0.007935864318316239,0.03394402956931682,0.14503518942221325,0.0579788986130056,0.05179448276095167,0.04921887013732239,0.00814744963090523,0.019715857832936542,1.0044541600883314,0.7817834983463088,0.3439847392723759,0.15418159426836858,2.8120752141506353e-07,0.0001991695177544128,0.013924145837457411,0.025359769847304196,0.017751838893112937,0.10491236529618458,0.06962446154833955,0.20546683362024876,0.2935240480289268,0.3132468249112971,0.5435206161463955,0.4861674747013001,0.3500405817849361,0.2132860611112924,0.9515273904662275,0.848946486402881,0.19525769187266262,0.005134715532012068,0.184553485673118,0.45,0.2875389568501723,0.09854137034330801
8.54,0.025729245335556677,0.8499700438012335,0.1763278814398775,0.015850039904033487,0.16946009781587892,0.7123198285908254,0.9729065254362128,0.00019719078481926166,1.0102718832439144,0.732451622386692,0.3269789162091169,0.025245597035774097,0.17389535536521536,0.19413677640936902,0.07029830427103606,0.5158387237653981,0.7840071848930967,0.49356726206654306,0.239395048290259,0.4,1.8,0.7,0.06,0.0,3.4,1.25,0.2,0.42,0.26,0.18,0.71,2.3,0.1,0.28,0.4,0.91,0.3,0.3,0.18,0.14,0.3,0.7,0.7,0.5,0.6,0.17,0.4,0.2,0.54,0.24,0.2,0.2,0.3,0.25,0.5,0.1,1.0,0.3,1.0,1.0,0.32,0.28,0.31,0.5,0.3,1.0,0.2,1.2,0.2,2.0,1.0,0.405,0.28,0.14,2.0,3.0,3.0,2.5,2.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,3.0,0.4,0.27,0.1,0.268,1.0,0.44,0.3,0.7,0.4,0.36,0.23,30.0,0.4,0.45,0.05,0.8,0.5,2.9,0.6,0.0,12.0,0.0,3.0,9.0,12.0,0.9999990241929593,9.758070407261954e-07,0.5,1.0,0.0010169226729468334,0.008559016908203923,0.0063400139509579255,0.04315579004625066,0.007890213758275165,0.033892019563175786,0.14594178818183,0.0582410329228107,0.0520286560777109,0.0492542519875072,0.008150597467846698,0.019683515592228862,1.0060713942501684,0.7840071848930967,0.34496316135296257,0.1547516171296194,2.9268438617100073e-07,0.00019719059239910547,0.013846644945682643,0.025245597035774097,0.01767191792504187,0.10463378922170946,0.06922961591226676,0.2050864542682738,0.29298064895467685,0.31318496402860097,0.5434154600257222,0.4864532627181064,0.3502463491570366,0.21369602156135156,0.9520999858276871,0.8499700438012335,0.19549311007428372,0.005145849067111336,0.18478324492360626,0.45,0.2872740579483108,0.09871345241330862
8.55,0.025784857441427184,0.8509890761122564,0.1759601681468053,0.015774819141955512,0.16920011259474046,0.7136843075334226,0.9734741954603664,0.00019523167203743528,1.0100674381614767,0.7310929899491216,0.3261102892353742,0.025131790155448797,0.17392409762487487,0.19501701376103553,0.07018315314062132,0.517742864380663,0.7862247440297803,0.49442824429715165,0.23917465280352093,0.4,1.8,0.7,0.06,0.0,3.4,1.25,0.2,0.42,0.26,0.18,0.71,2.3,0.1,0.28,0.4,0.91,0.3,0.3,0.18,0.14,0.3,0.7,0.7,0.5,0.6,0.17,0.4,0.2,0.54,0.24,0.2,0.2,0.3,0.25,0.5,0.1,1.0,0.3,1.0,1.0,0.32,0.28,0.31,0.5,0.3,1.0,0.2,1.2,0.2,2.0,1.0,0.405,0.28,0.14,2.0,3.0,3.0,2.5,2.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,3.0,0.4,0.27,0.1,0.268,1.0,0.44,0.3,0.7,0.4,0.36,0.23,30.0,0.4,0.45,0.05,0.8,0.5,2.9,0.6,0.0,12.0,0.0,3.0,9.0,12.0,0.9999989843695591,1.0156304408592831e-06,0.5,1.0,0.0010163089182637823,0.00851839753024002,0.006309925574001958,0.043036851957691205,0.007844818328330146,0.0338400225189481,0.14685269728470374,0.058505104128310656,0.052264559687957526,0.04929024763217683,0.008153980448823263,0.019651272900153425,1.0076698645837405,0.7862247440297803,0.3459388873731033,0.1553228593141989,3.046296472890426e-07,0.00019523147375420614,0.01376935371582657,0.025131790155448797,0.017592253108814158,0.10435584898398162,0.06883671156978988,0.2047060371857541,0.2924371959796487,0.31312161367017166,0.5433090385409245,0.4867370977301832,0.3504507103657319,0.21410536836817512,0.9526649463319119,0.8509890761122564,0.19572748750581898,0.005156971488285437,0.18501214101734142,0.45,0.2870095833642251,0.09888564885943034
8.56,0.025840412309733708,0.8520035521917833,0.17559334199102677,0.01569999739294707,0.16894019459454868,0.7150467326747266,0.9740379663537588,0.0001932921741171349,1.009858199236661,0.7297342424920693,0.32524364311829745,0.025018347657216434,0.17395484453317342,0.19590373112592258,0.07006835895117562,0.5196510300606938,0.7884360490107009,0.4952897886116792,0.23895461530800516,0.4,1.8,0.7,0.06,0.0,3.4,1.25,0.2,0.42,0.26,0.18,0.71,2.3,0.1,0.28,0.4,0.91,0.3,0.3,0.18,0.14,0.3,0.7,0.7,0.5,0.6,0.17,0.4,0.2,0.54,0.24,0.2,0.2,0.3,0.25,0.5,0.1,1.0,0.3,1.0,1.0,0.32,0.28,0.31,0.5,0.3,1.0,0.2,1.2,0.2,2.0,1.0,0.405,0.28,0.14,2.0,3.0,3.0,2.5,2.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,3.0,0.4,0.27,0.1,0.268,1.0,0.44,0.3,0.7,0.4,0.36,0.23,30.0,0.4,0.45,0.05,0.8,0.5,2.9,0.6,0.0,12.0,0.0,3.0,9.0,12.0,0.9999989429209384,1.0570790616171166e-06,0.5,1.0,0.0010157023133578098,0.008477993613349867,0.006279996799680822,0.042918345139642766,0.007799676741437407,0.03378803891890974,0.14776789186927228,0.05877111933777677,0.052502199941747256,0.04932686099057153,0.008157600010410392,0.01961913013683786,1.009249384410663,0.7884360490107009,0.3469118615647084,0.15589530901820814,3.1706242095212485e-07,0.00019329196979202487,0.013692272594220933,0.025018347657216434,0.017512843360051503,0.1040785433957069,0.06844574256654026,0.20432558789777944,0.2918936969968277,0.31305677833833573,0.5432013545904771,0.4870189831768794,0.3506536678873532,0.21451409916781553,0.953222237352196,0.8520035521917833,0.19596081700411017,0.005168082461946742,0.18524016824806216,0.45,0.2867455383696062,0.09905795772233585
8.57,0.025895908261737835,0.8530134408541519,0.1752274002612147,0.01562557258061898,0.16868034620884417,0.7164070961655308,0.9745978449897819,0.00019137210113958486,1.0096441808879917,0.7283753996324323,0.32437897405990435,0.024905268012026742,0.17398760731148466,0.19679695188920754,0.06995392307266302,0.5215631810205047,0.7906409724690301,0.49615188517534586,0.23873494020182384,0.4,1.8,0.7,0.06,0.0,3.4,1.25,0.2,0.42,0.26,0.18,0.71,2.3,0.1,0.28,0.4,0.91,0.3,0.3,0.18,0.14,0.3,0.7,0.7,0.5,0.6,0.17,0.4,0.2,0.54,0.24,0.2,0.2,0.3,0.25,0.5,0.1,1.0,0.3,1.0,1.0,0.32,0.28,0.31,0.5,0.3,1.0,0.2,1.2,0.2,2.0,1.0,0.405,0.28,0.14,2.0,3.0,3.0,2.5,2.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,3.0,0.4,0.27,0.1,0.268,1.0,0.44,0.3,0.7,0.4,0.36,0.23,30.0,0.4,0.45,0.05,0.8,0.5,2.9,0.6,0.0,12.0,0.0,3.0,9.0,12.0,0.9999988997807712,1.10021922883341e-06,0.5,1.0,0.0010151028358058583,0.008437804036067625,0.00625022679734539,0.04280026776706963,0.0077547877148266865,0.033736069241768835,0.1486873463560023,0.05903908556676226,0.052741583106307624,0.04936409599801294,0.008161457601509523,0.019587087685294467,1.0108097669788805,0.7906409724690301,0.34788202788637324,0.1564689543061514,3.300026032703622e-07,0.00019137189058831934,0.013615402028972835,0.024905268012026742,0.017433687608418718,0.10380187127098367,0.068056702922248,0.20394511189708106,0.2913501598529729,0.3129904625479375,0.543092411045576,0.48729892249489093,0.3508552241963215,0.21492221161116984,0.9537718244007687,0.8530134408541519,0.19619309139645494,0.005179181652347567,0.18546732090462162,0.45,0.2864819282421886,0.09923037703506918
8.58,0.0259513436079182,0.8540187108734777,0.17486234025607106,0.015551542639611731,0.16842056981343057,0.7177653902051278,0.9751538382360965,0.00018947126526109147,1.0094253975679144,0.7270164808714301,0.3235162782634304,0.024792549710581643,0.1740223972071133,0.1976966991184032,0.0698398468855482,0.5234792770341159,0.792839386419881,0.4970145241152059,0.23851563188824254,0.4,1.8,0.7,0.06,0.0,3.4,1.25,0.2,0.42,0.26,0.18,0.71,2.3,0.1,0.28,0.4,0.91,0.3,0.3,0.18,0.14,0.3,0.7,0.7,0.5,0.6,0.17,0.4,0.2,0.54,0.24,0.2,0.2,0.3,0.25,0.5,0.1,1.0,0.3,1.0,1.0,0.32,0.28,0.31,0.5,0.3,1.0,0.2,1.2,0.2,2.0,1.0,0.405,0.28,0.14,2.0,3.0,3.0,2.5,2.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,3.0,0.4,0.27,0.1,0.268,1.0,0.44,0.3,0.7,0.4,0.36,0.23,30.0,0.4,0.45,0.05,0.8,0.5,2.9,0.6,0.0,12.0,0.0,3.0,9.0,12.0,0.9999988548800243,1.1451199757317454e-06,0.5,1.0,0.001014510463326723,0.008397827682875695,0.006220614740755016,0.04268261802123933,0.0077101499700251135,0.03368411396268611,0.14961103444768975,0.05930900973552096,0.052982715363732065,0.04940195660564491,0.008165554683370269,0.01955514593145297,1.0123508254879903,0.792839386419881,0.34884933002474766,0.15704378311023476,3.434709025203203e-07,0.00018947104829376078,0.013538742469957364,0.024792549710581643,0.01735478479740715,0.10352583142541828,0.06766958663144787,0.20356461464400044,0.29080659234857203,0.3129226708261523,0.5429822107502458,0.48757691911804824,0.35105538176499473,0.2153297033639244,0.9543136731354315,0.8540187108734777,0.19642430350089987,0.0051902687215836405,0.18569359327129425,0.45,0.28621875826589105,0.09940290482304119
